ticker,KCP US Equity
2000-05-23,1.3514
2000-05-24,-6.6667
2000-05-25,0.1786
2000-05-26,-0.1783
2000-05-30,-2.5
2000-05-31,-2.0147
2000-06-01,2.243
2000-06-02,8.4095
2000-06-05,-2.8668
2000-06-06,-1.0417
2000-06-07,-1.5789
2000-06-08,-1.2478
2000-06-09,-0.361
2000-06-12,-1.8115999999999999
2000-06-13,0.5535
2000-06-14,-2.3853
2000-06-15,4.5113
2000-06-16,1.4388
2000-06-19,-0.1773
2000-06-20,1.9538
2000-06-21,-1.0453
2000-06-22,0.0
2000-06-23,0.3521
2000-06-26,1.0526
2000-06-27,1.3889
2000-06-28,2.7397
2000-06-29,3.8333
2000-06-30,2.7287
2000-07-03,0.3125
2000-07-05,2.648
2000-07-06,1.5175
2000-07-07,1.6442
2000-07-10,2.0588
2000-07-11,1.585
2000-07-12,2.695
2000-07-13,-0.5525
2000-07-14,2.2222
2000-07-17,0.1359
2000-07-18,0.2714
2000-07-19,-0.406
2000-07-20,0.5435
2000-07-21,-5.5405
2000-07-24,-1.7167
2000-07-25,0.4367
2000-07-26,4.058
2000-07-27,-2.3677
2000-07-28,-0.9986
2000-07-31,-0.4323
2000-08-01,-3.3285
2000-08-02,1.3473
2000-08-03,4.1359
2000-08-04,-0.1418
2000-08-07,2.5568
2000-08-08,2.4931
2000-08-09,0.1351
2000-08-10,0.2699
2000-08-11,2.1534
2000-08-14,1.581
2000-08-15,-2.2049
2000-08-16,-0.7958
2000-08-17,-3.0749
2000-08-18,0.0
2000-08-21,-1.1034
2000-08-22,-0.9763
2000-08-23,-0.1408
2000-08-24,3.5261
2000-08-25,2.1798
2000-08-28,-1.2
2000-08-29,0.135
2000-08-30,-0.8086
2000-08-31,-4.212
2000-09-01,1.2766
2000-09-05,0.0
2000-09-06,-1.5406
2000-09-07,0.1422
2000-09-08,-6.8182
2000-09-11,-2.439
2000-09-12,-0.625
2000-09-13,-3.4591
2000-09-14,1.6287
2000-09-15,0.0
2000-09-18,-0.4808
2000-09-19,-0.4831
2000-09-20,0.3236
2000-09-21,-3.0645
2000-09-22,-4.9917
2000-09-25,-1.2259
2000-09-26,1.0638
2000-09-27,-1.7544
2000-09-28,-0.1786
2000-09-29,1.0733
2000-10-02,0.885
2000-10-03,5.2632
2000-10-04,-3.8333
2000-10-05,2.0797
2000-10-06,-2.0374
2000-10-09,-3.9861
2000-10-10,1.9856
2000-10-11,-1.0619
2000-10-12,1.0733
2000-10-13,3.3628
2000-10-16,0.3425
2000-10-17,-0.1706
2000-10-18,-1.8803
2000-10-19,3.1359
2000-10-20,1.1824
2000-10-23,0.8347
2000-10-24,0.4967
2000-10-25,2.3064
2000-10-26,9.0177
2000-10-27,2.2157
2000-10-30,2.0231
2000-10-31,2.9745
2000-11-01,0.1376
2000-11-02,-1.0989
2000-11-03,-2.2222
2000-11-06,0.142
2000-11-07,0.5674
2000-11-08,3.385
2000-11-09,-2.7285
2000-11-10,-3.7868
2000-11-13,1.895
2000-11-14,3.2904
2000-11-15,-0.831
2000-11-16,-1.2570000000000001
2000-11-17,-0.8487
2000-11-20,-1.2839
2000-11-21,1.1561
2000-11-22,-2.1429
2000-11-24,0.438
2000-11-27,5.2326
2000-11-28,-2.3481
2000-11-29,-0.5658
2000-11-30,0.7112
2000-12-01,1.5537
2000-12-04,0.8345
2000-12-05,5.931
2000-12-06,-1.3021
2000-12-07,-8.1794
2000-12-08,0.2874
2000-12-11,0.7163
2000-12-12,-4.8364
2000-12-13,-8.2212
2000-12-14,-2.7687
2000-12-15,-1.5074999999999998
2000-12-18,1.3605
2000-12-19,-0.1678
2000-12-20,0.0
2000-12-21,1.8487
2000-12-22,4.2904
2000-12-26,-1.2658
2000-12-27,4.9679
2000-12-28,4.7328
2000-12-29,-6.1224
2001-01-02,-0.1553
2001-01-03,6.6874
2001-01-04,-2.0408
2001-01-05,-2.8274
2001-01-08,-0.1531
2001-01-09,-2.1471999999999998
2001-01-10,-0.3135
2001-01-11,0.4717
2001-01-12,0.626
2001-01-16,0.1555
2001-01-17,-0.6211
2001-01-18,-0.625
2001-01-19,-8.0189
2001-01-22,0.5128
2001-01-23,3.2313
2001-01-24,-0.659
2001-01-25,1.3267
2001-01-26,-4.0917
2001-01-29,3.2082
2001-01-30,4.6032
2001-01-31,-0.7334
2001-02-01,-0.6369
2001-02-02,-0.641
2001-02-05,1.3161
2001-02-06,-0.7387
2001-02-07,-0.8468
2001-02-08,-1.9151
2001-02-09,-1.1609
2001-02-12,-0.2936
2001-02-13,1.6867
2001-02-14,-2.2117
2001-02-15,-1.5078
2001-02-16,-2.8157
2001-02-20,-7.173
2001-02-21,-5.8485
2001-02-22,-5.214
2001-02-23,0.0
2001-02-26,12.0543
2001-02-27,-5.303
2001-02-28,-9.6
2001-03-01,-0.885
2001-03-02,1.4285999999999999
2001-03-05,-1.1972
2001-03-06,2.3877
2001-03-07,-2.7149
2001-03-08,-1.7889
2001-03-09,-3.0965
2001-03-12,-3.797
2001-03-13,-0.5471
2001-03-14,-4.5187
2001-03-15,2.6337
2001-03-16,-2.3657
2001-03-19,0.6571
2001-03-20,-2.4888
2001-03-21,-1.2551999999999999
2001-03-22,-1.0593
2001-03-23,3.469
2001-03-26,2.2351
2001-03-27,2.2267
2001-03-28,-0.2376
2001-03-29,-3.7316000000000003
2001-03-30,2.8866
2001-04-02,-2.6052
2001-04-03,2.3045
2001-04-04,2.9364
2001-04-05,6.4869
2001-04-06,0.5505
2001-04-09,1.4234
2001-04-10,3.0946
2001-04-11,0.0698
2001-04-12,1.8486
2001-04-16,-2.3973
2001-04-17,0.2807
2001-04-18,1.1197
2001-04-19,-0.4844
2001-04-20,-2.9903
2001-04-23,-2.1505
2001-04-24,1.8315000000000001
2001-04-25,1.6187
2001-04-26,-7.115
2001-04-27,14.5198
2001-04-30,-5.4908
2001-05-01,2.993
2001-05-02,-0.6496
2001-05-03,0.3097
2001-05-04,-1.2006999999999999
2001-05-07,-1.1458
2001-05-08,-0.7727
2001-05-09,-0.6726
2001-05-10,-0.8909
2001-05-11,-2.1575
2001-05-14,0.9555
2001-05-15,-0.2548
2001-05-16,7.1168
2001-05-17,5.7922
2001-05-18,1.4493
2001-05-21,0.6349
2001-05-22,3.9432
2001-05-23,-0.4552
2001-05-24,-0.9146
2001-05-25,-0.8923
2001-05-29,2.2974
2001-05-30,-6.7982
2001-05-31,-1.6606999999999998
2001-06-01,4.0728
2001-06-04,-0.0955
2001-06-05,-2.9618
2001-06-06,-1.5097
2001-06-07,-4.3652
2001-06-08,-0.3484
2001-06-11,-2.6923
2001-06-12,-1.9043999999999999
2001-06-13,0.7326
2001-06-14,-2.1818
2001-06-15,-1.5613000000000001
2001-06-18,0.0755
2001-06-19,-1.6981000000000002
2001-06-20,-0.9597
2001-06-21,-8.1395
2001-06-22,-19.2405
2001-06-25,0.5747
2001-06-26,-0.2597
2001-06-27,0.8854
2001-06-28,2.7878
2001-06-29,1.2054
2001-07-02,-2.4814
2001-07-03,0.7634
2001-07-05,-1.7172
2001-07-06,-1.0791
2001-07-09,0.0519
2001-07-10,1.298
2001-07-11,-2.614
2001-07-12,1.0526
2001-07-13,4.1667
2001-07-16,3.25
2001-07-17,1.4043999999999999
2001-07-18,-0.4298
2001-07-19,-2.3981
2001-07-20,0.0
2001-07-23,0.2457
2001-07-24,-4.0686
2001-07-25,-2.1461
2001-07-26,4.4909
2001-07-27,0.05
2001-07-30,-0.7493
2001-07-31,-0.6039
2001-08-01,-1.2658
2001-08-02,1.2308
2001-08-03,4.3566
2001-08-06,-2.9126
2001-08-07,-3.0
2001-08-08,0.3093
2001-08-09,-3.3916
2001-08-10,-0.3191
2001-08-13,-2.6147
2001-08-14,-0.9315
2001-08-15,0.1659
2001-08-16,0.497
2001-08-17,-0.3846
2001-08-20,0.5516
2001-08-21,-1.4262000000000001
2001-08-22,-0.6678
2001-08-23,-1.0644
2001-08-24,2.4915
2001-08-27,1.5470000000000002
2001-08-28,0.3808
2001-08-29,1.1381999999999999
2001-08-30,0.2144
2001-08-31,-0.1604
2001-09-04,2.7317
2001-09-05,-0.1564
2001-09-06,-1.0444
2001-09-07,-4.4327
2001-09-10,-2.9818
2001-09-17,-5.2362
2001-09-18,-6.006
2001-09-19,-8.3706
2001-09-20,-8.0893
2001-09-21,2.5038
2001-09-24,0.6662
2001-09-25,-2.9412000000000003
2001-09-26,-6.1364
2001-09-27,-4.6812000000000005
2001-09-28,7.1126
2001-10-01,-5.3755
2001-10-02,-1.3367
2001-10-03,14.3099
2001-10-04,-5.9259
2001-10-05,-3.4646
2001-10-08,0.7341
2001-10-09,-2.834
2001-10-10,5.4167
2001-10-11,11.3834
2001-10-12,-6.3165
2001-10-15,3.9394
2001-10-16,2.7697000000000003
2001-10-17,0.2837
2001-10-18,-0.9901
2001-10-19,1.7856999999999998
2001-10-22,5.8246
2001-10-23,-1.1936
2001-10-24,-3.0201
2001-10-25,-3.1142
2001-10-26,-11.4286
2001-10-29,-2.1774
2001-10-30,0.1649
2001-10-31,-3.7037
2001-11-01,2.735
2001-11-02,1.0815
2001-11-05,-2.3868
2001-11-06,-0.9275
2001-11-07,0.8511
2001-11-08,0.9283
2001-11-09,4.5151
2001-11-12,0.8
2001-11-13,3.1746
2001-11-14,-0.4615
2001-11-15,4.4822
2001-11-16,1.3314
2001-11-19,3.0657
2001-11-20,-7.2238
2001-11-21,-0.0763
2001-11-23,4.9656
2001-11-26,-1.0917
2001-11-27,-0.5887
2001-11-28,-2.5167
2001-11-29,-0.5315
2001-11-30,1.5267
2001-12-03,-0.3759
2001-12-04,2.717
2001-12-05,5.1433
2001-12-06,8.6653
2001-12-07,1.6720000000000002
2001-12-10,-0.0633
2001-12-11,-0.6329
2001-12-12,5.9873
2001-12-13,-0.8413
2001-12-14,-1.697
2001-12-17,-0.3083
2001-12-18,1.7934
2001-12-19,-1.9441000000000002
2001-12-20,1.1772
2001-12-21,4.3478
2001-12-24,1.5258
2001-12-26,-2.1387
2001-12-27,0.2953
2001-12-28,3.2391
2001-12-31,0.9698
2002-01-02,-0.904
2002-01-03,-1.0832
2002-01-04,2.0749
2002-01-07,-0.6211
2002-01-08,4.5455
2002-01-09,-6.5217
2002-01-10,2.8487999999999998
2002-01-11,-1.4132
2002-01-14,-2.2936
2002-01-15,2.054
2002-01-16,-1.0926
2002-01-17,-0.2326
2002-01-18,-0.3497
2002-01-22,-1.5789
2002-01-23,2.4955
2002-01-24,-0.4058
2002-01-25,0.1164
2002-01-28,-0.6977
2002-01-29,-0.4684
2002-01-30,1.4118
2002-01-31,-0.6961
2002-02-01,-0.1168
2002-02-04,-1.1111
2002-02-05,-1.8332000000000002
2002-02-06,-1.0843
2002-02-07,-2.2533
2002-02-08,-0.3738
2002-02-11,5.1282
2002-02-12,4.4616
2002-02-13,2.2779
2002-02-14,-1.6703999999999999
2002-02-15,-0.3398
2002-02-19,1.1364
2002-02-20,2.1348
2002-02-21,3.4103
2002-02-22,1.0638
2002-02-25,1.5789
2002-02-26,-3.1088
2002-02-27,-0.4813
2002-02-28,-3.4927
2002-03-01,15.5345
2002-03-04,1.4458
2002-03-05,-3.3254
2002-03-06,1.8182
2002-03-07,2.4131
2002-03-08,3.016
2002-03-11,1.5096
2002-03-12,-0.0451
2002-03-13,-0.9919
2002-03-14,0.2277
2002-03-15,-0.6815
2002-03-18,-3.6139
2002-03-19,0.3322
2002-03-20,-2.7909
2002-03-21,-0.146
2002-03-22,-3.5088
2002-03-25,1.0101
2002-03-26,0.25
2002-03-27,-0.2993
2002-03-28,0.4002
2002-04-01,-1.4948000000000001
2002-04-02,-2.3268
2002-04-03,-0.9839
2002-04-04,0.4184
2002-04-05,1.5625
2002-04-08,24.6154
2002-04-09,6.7078
2002-04-10,-0.5013
2002-04-11,-1.5504
2002-04-12,1.5748
2002-04-15,-1.7442
2002-04-16,2.6824
2002-04-17,-1.0757
2002-04-18,0.233
2002-04-19,-1.3561
2002-04-22,0.5499
2002-04-23,5.3516
2002-04-24,-3.2258
2002-04-25,2.1456
2002-04-26,1.2753
2002-04-29,-3.0741
2002-04-30,3.1716
2002-05-01,3.7037
2002-05-02,3.2143
2002-05-03,0.7266
2002-05-06,3.0574
2002-05-07,0.4
2002-05-08,-1.328
2002-05-09,-0.8412
2002-05-10,-1.6288
2002-05-13,-4.8637
2002-05-14,1.5228000000000002
2002-05-15,-0.3571
2002-05-16,0.1792
2002-05-17,1.0018
2002-05-20,0.0
2002-05-21,-7.5452
2002-05-22,4.2146
2002-05-23,0.7353
2002-05-24,-1.7153
2002-05-28,-0.1114
2002-05-29,0.9294
2002-05-30,-0.884
2002-05-31,-1.8209
2002-06-03,-0.0379
2002-06-04,-1.5524
2002-06-05,1.2308
2002-06-06,0.6839
2002-06-07,3.2075
2002-06-10,4.5704
2002-06-11,0.5245
2002-06-12,-2.4696
2002-06-13,0.3923
2002-06-14,0.3552
2002-06-17,4.0708
2002-06-18,-0.1361
2002-06-19,0.0341
2002-06-20,0.1021
2002-06-21,-0.8503
2002-06-24,-0.1715
2002-06-25,-1.0653
2002-06-26,-1.8757000000000001
2002-06-27,0.6018
2002-06-28,-0.2463
2002-07-01,-1.4462
2002-07-02,-5.1181
2002-07-03,0.1132
2002-07-05,3.6172
2002-07-08,0.0
2002-07-09,-1.3455
2002-07-10,-3.0962
2002-07-11,-3.0049
2002-07-12,-1.2549000000000001
2002-07-15,-4.8848
2002-07-16,-2.2129
2002-07-17,-4.8248999999999995
2002-07-18,-1.0767
2002-07-19,-2.9478
2002-07-22,-0.3271
2002-07-23,-4.3601
2002-07-24,3.3333
2002-07-25,8.5863
2002-07-26,15.5526
2002-07-29,1.7013
2002-07-30,-0.3717
2002-07-31,-1.6791
2002-08-01,-4.2505
2002-08-02,-9.235
2002-08-05,0.4367
2002-08-06,2.1739
2002-08-07,-1.5319
2002-08-08,-1.4693
2002-08-09,1.9737
2002-08-12,-1.1183
2002-08-13,-0.609
2002-08-14,1.0941
2002-08-15,3.8961
2002-08-16,2.5
2002-08-19,1.0163
2002-08-20,-0.3622
2002-08-21,-0.0404
2002-08-22,-2.4242
2002-08-23,-5.5901
2002-08-26,-0.2193
2002-08-27,-1.978
2002-08-28,1.3453
2002-08-29,5.0885
2002-08-30,0.6316
2002-09-03,-3.2636
2002-09-04,5.3201
2002-09-05,-4.7228
2002-09-06,3.9655
2002-09-09,0.9536
2002-09-10,-2.6694
2002-09-11,-2.0675
2002-09-12,-2.3697
2002-09-13,1.0591
2002-09-16,2.0524
2002-09-17,-2.2251
2002-09-18,0.0
2002-09-19,-0.7877
2002-09-20,0.2206
2002-09-23,-2.3768000000000002
2002-09-24,-2.615
2002-09-25,2.3148
2002-09-26,2.9412000000000003
2002-09-27,-3.8681
2002-09-30,-7.1788
2002-10-01,-12.3153
2002-10-02,0.8989
2002-10-03,-1.7816999999999998
2002-10-04,-2.2109
2002-10-07,-2.7246
2002-10-08,4.4696
2002-10-09,-4.3925
2002-10-10,5.9069
2002-10-11,4.2817
2002-10-14,2.3771
2002-10-15,6.8602
2002-10-16,1.6296
2002-10-17,3.8387000000000002
2002-10-18,1.1699
2002-10-21,2.2202
2002-10-22,-0.181
2002-10-23,3.3545
2002-10-24,-2.6316
2002-10-25,3.8739
2002-10-28,0.3903
2002-10-29,1.7279
2002-10-30,0.8493
2002-10-31,1.0526
2002-11-01,-0.0417
2002-11-04,0.0417
2002-11-05,2.1667
2002-11-06,1.3458
2002-11-07,-1.2877
2002-11-08,1.1007
2002-11-11,-3.629
2002-11-12,3.5564999999999998
2002-11-13,-0.404
2002-11-14,1.8256000000000001
2002-11-15,2.3506
2002-11-18,0.0779
2002-11-19,-3.3449999999999998
2002-11-20,2.6157
2002-11-21,-0.3922
2002-11-22,-1.5748
2002-11-25,1.16
2002-11-26,-1.463
2002-11-27,3.2904999999999998
2002-11-29,-2.5253
2002-12-02,3.1885
2002-12-03,-1.9312
2002-12-04,2.0087
2002-12-05,-2.7413
2002-12-06,-0.8337
2002-12-09,-1.4812
2002-12-10,1.1784
2002-12-11,-2.6104000000000003
2002-12-12,-2.4742
2002-12-13,-11.7548
2002-12-16,7.5707
2002-12-17,-2.4053
2002-12-18,0.3195
2002-12-19,-0.5914
2002-12-20,-1.2814999999999999
2002-12-23,-1.4835
2002-12-24,0.0941
2002-12-26,-0.2821
2002-12-27,-0.7072
2002-12-30,-0.7597
2002-12-31,-2.8708
2003-01-02,8.3744
2003-01-03,7.1364
2003-01-06,2.2486
2003-01-07,-0.4149
2003-01-08,7.125
2003-01-09,3.3449999999999998
2003-01-10,-2.1453
2003-01-13,0.8077
2003-01-14,-0.9157
2003-01-15,-1.3477000000000001
2003-01-16,-1.0539
2003-01-17,2.5641
2003-01-21,-3.4615
2003-01-22,1.6335
2003-01-23,1.3328
2003-01-24,0.3868
2003-01-27,-4.4701
2003-01-28,0.4437
2003-01-29,-1.245
2003-01-30,-1.83
2003-01-31,0.58
2003-02-03,-0.9061
2003-02-04,-0.8728
2003-02-05,1.6771
2003-02-06,-0.2062
2003-02-07,-3.6776999999999997
2003-02-10,-0.2574
2003-02-11,1.5484
2003-02-12,0.3812
2003-02-13,-3.6287000000000003
2003-02-14,2.6708
2003-02-18,-1.6205
2003-02-19,1.1703999999999999
2003-02-20,0.9854
2003-02-21,3.9881
2003-02-24,0.9792
2003-02-25,4.202
2003-02-26,-11.7875
2003-02-27,-0.2198
2003-02-28,-0.2203
2003-03-03,-1.766
2003-03-04,-2.0225
2003-03-05,0.9174
2003-03-06,2.2727
2003-03-07,-0.5333
2003-03-10,-2.0107
2003-03-11,-0.8208
2003-03-12,-0.8736
2003-03-13,4.5918
2003-03-14,0.6652
2003-03-17,1.1454
2003-03-18,0.4355
2003-03-19,-1.5611000000000002
2003-03-20,1.3216
2003-03-21,2.3913
2003-03-24,-4.4586
2003-03-25,1.1111
2003-03-26,-1.2747
2003-03-27,2.3598
2003-03-28,-2.5663
2003-03-31,-2.2321
2003-04-01,-1.9635
2003-04-02,4.0987
2003-04-03,-2.1477
2003-04-04,1.9662
2003-04-07,1.704
2003-04-08,-1.455
2003-04-09,-2.1477
2003-04-10,0.1829
2003-04-11,-0.9128
2003-04-14,3.5007
2003-04-15,-1.6465999999999998
2003-04-16,-0.4525
2003-04-17,2.1364
2003-04-21,1.0236
2003-04-22,1.7621
2003-04-23,3.29
2003-04-24,6.8734
2003-04-25,-3.2549
2003-04-28,-3.3644
2003-04-29,-0.7131
2003-04-30,-2.6193
2003-05-01,-3.9046
2003-05-02,4.7404
2003-05-05,-5.5603
2003-05-06,-1.4605000000000001
2003-05-07,0.6021
2003-05-08,-1.2431
2003-05-09,-3.4499
2003-05-12,4.2009
2003-05-13,0.3707
2003-05-14,-5.1247
2003-05-15,1.7518
2003-05-16,-3.4433
2003-05-19,-0.9906
2003-05-20,0.1001
2003-05-21,0.7996
2003-05-22,-0.2975
2003-05-23,-0.5967
2003-05-27,1.1006
2003-05-28,-1.0886
2003-05-29,-1.0505
2003-05-30,2.1234
2003-06-02,1.9802
2003-06-03,-1.4563
2003-06-04,1.2315
2003-06-05,1.2165
2003-06-06,3.9423
2003-06-09,0.9713
2003-06-10,-1.9698
2003-06-11,0.0467
2003-06-12,-6.2121
2003-06-13,-3.1873
2003-06-16,1.8519
2003-06-17,1.7677
2003-06-18,0.9926
2003-06-19,-0.9828
2003-06-20,0.0496
2003-06-23,-2.877
2003-06-24,-2.8601
2003-06-25,0.1577
2003-06-26,0.4199
2003-06-27,0.9409
2003-06-30,0.9322
2003-07-01,-1.2314
2003-07-02,2.3377
2003-07-03,-1.3197999999999999
2003-07-07,3.6523
2003-07-08,4.2184
2003-07-09,0.0
2003-07-10,0.0952
2003-07-11,0.1903
2003-07-14,3.7512
2003-07-15,1.6018
2003-07-16,-3.018
2003-07-17,-1.0683
2003-07-18,0.0
2003-07-21,0.4695
2003-07-22,-0.0467
2003-07-23,0.5143
2003-07-24,-1.3953
2003-07-25,-2.783
2003-07-28,-0.7763
2003-07-29,-3.1785
2003-07-30,24.1919
2003-07-31,0.8947
2003-08-01,-1.0077
2003-08-04,6.2704
2003-08-05,-4.2146
2003-08-06,-0.68
2003-08-07,-1.0471
2003-08-08,0.7326
2003-08-11,0.6061
2003-08-12,-0.2811
2003-08-13,2.4567
2003-08-14,1.6116000000000001
2003-08-15,1.2379
2003-08-18,-0.7642
2003-08-19,1.8868
2003-08-20,-0.3779
2003-08-21,0.4932
2003-08-22,-1.7743
2003-08-25,0.7302
2003-08-26,-0.248
2003-08-27,0.7672
2003-08-28,2.8169
2003-08-29,-0.074
2003-09-02,3.7420999999999998
2003-09-03,0.25
2003-09-04,-1.4606
2003-09-05,0.1446
2003-09-08,1.1913
2003-09-09,-2.64
2003-09-10,-0.4764
2003-09-11,1.9146
2003-09-12,-0.8309
2003-09-15,1.0929
2003-09-16,0.9009
2003-09-17,1.2857
2003-09-18,2.3625
2003-09-19,0.62
2003-09-22,-2.773
2003-09-23,0.7042
2003-09-24,-1.1888
2003-09-25,-2.2647
2003-09-26,-3.1499
2003-09-29,-0.972
2003-09-30,-1.4344999999999999
2003-10-01,1.6852
2003-10-02,-0.0753
2003-10-03,4.0709
2003-10-06,2.644
2003-10-07,2.1524
2003-10-08,-1.4508
2003-10-09,2.8742
2003-10-10,-3.2368
2003-10-13,1.7606000000000002
2003-10-14,0.519
2003-10-15,-0.4475
2003-10-16,2.0055
2003-10-17,-3.0846999999999998
2003-10-20,-2.0637
2003-10-21,2.1429
2003-10-22,-1.3287
2003-10-23,-1.7364000000000002
2003-10-24,0.9737
2003-10-27,5.4643
2003-10-28,3.1493
2003-10-29,1.3789
2003-10-30,-4.5984
2003-10-31,0.4752
2003-11-03,0.0338
2003-11-04,-0.4053
2003-11-05,-0.6104
2003-11-06,0.4435
2003-11-07,-2.3438
2003-11-10,-1.8782999999999999
2003-11-11,-2.5168
2003-11-12,-0.1455
2003-11-13,2.5856
2003-11-14,-2.0234
2003-11-17,-0.3623
2003-11-18,-2.7273
2003-11-19,2.6168
2003-11-20,2.0036
2003-11-21,1.2857
2003-11-24,1.6979
2003-11-25,0.0
2003-11-26,1.287
2003-11-28,2.6786
2003-12-01,0.6689
2003-12-02,-1.495
2003-12-03,0.4384
2003-12-04,-0.9402
2003-12-05,-2.2034
2003-12-08,0.5546
2003-12-09,-0.7584
2003-12-10,-1.9451
2003-12-11,0.8147
2003-12-12,-0.7379
2003-12-15,-1.5929
2003-12-16,0.3597
2003-12-17,-0.1792
2003-12-18,6.0323
2003-12-19,-0.9821
2003-12-22,-1.5048
2003-12-23,0.5903
2003-12-24,0.1036
2003-12-26,0.5172
2003-12-29,-0.5489
2003-12-30,0.0345
2003-12-31,1.3793
2004-01-02,-0.8503
2004-01-05,2.2298
2004-01-06,2.1141
2004-01-07,4.3707
2004-01-08,9.8866
2004-01-09,-1.0029
2004-01-12,-2.7786
2004-01-13,-0.9527
2004-01-14,0.7514
2004-01-15,0.0
2004-01-16,1.4618
2004-01-20,2.3522
2004-01-21,-2.0396
2004-01-22,0.5279
2004-01-23,-0.0875
2004-01-26,0.2336
2004-01-27,-0.6408
2004-01-28,-2.6385
2004-01-29,-0.3613
2004-01-30,1.0879
2004-02-02,0.1495
2004-02-03,1.4925
2004-02-04,-0.9412
2004-02-05,0.6532
2004-02-06,1.6223999999999998
2004-02-09,0.2612
2004-02-10,2.7794
2004-02-11,0.0563
2004-02-12,-1.5203
2004-02-13,-2.8016
2004-02-17,3.7941000000000003
2004-02-18,0.0283
2004-02-19,-1.6997
2004-02-20,-1.8732
2004-02-23,0.8811
2004-02-24,2.4454000000000002
2004-02-25,1.7619
2004-02-26,2.2619
2004-02-27,-7.8099
2004-03-01,-1.1256
2004-03-02,-1.1983
2004-03-03,0.5761
2004-03-04,-0.5125
2004-03-05,-2.6667
2004-03-08,1.7187000000000001
2004-03-09,-1.3825
2004-03-10,0.1558
2004-03-11,-0.3421
2004-03-12,1.1548
2004-03-15,-0.4628
2004-03-16,-1.8909
2004-03-17,-0.9163
2004-03-18,2.6467
2004-03-19,0.5281
2004-03-22,-1.2361
2004-03-23,0.1252
2004-03-24,-1.25
2004-03-25,3.6391999999999998
2004-03-26,0.5191
2004-03-29,1.6707
2004-03-30,-0.239
2004-03-31,2.1264
2004-04-01,0.3226
2004-04-02,0.9646
2004-04-05,1.4186
2004-04-06,-0.0571
2004-04-07,0.8283
2004-04-08,-2.2946
2004-04-12,1.6526999999999998
2004-04-13,-1.1409
2004-04-14,-0.8944
2004-04-15,1.3683
2004-04-16,0.5169
2004-04-19,0.0286
2004-04-20,-0.0286
2004-04-21,2.8857
2004-04-22,2.4993
2004-04-23,-0.596
2004-04-26,-0.9539
2004-04-27,-0.4678
2004-04-28,-2.903
2004-04-29,-1.2812999999999999
2004-04-30,-0.2307
2004-05-03,-0.2891
2004-05-04,0.6089
2004-05-05,0.317
2004-05-06,-2.2982
2004-05-07,-1.6760000000000002
2004-05-10,-3.8577
2004-05-11,0.4355
2004-05-12,-0.8981
2004-05-13,1.875
2004-05-14,-0.9509
2004-05-17,-2.013
2004-05-18,1.2642
2004-05-19,2.3407999999999998
2004-05-20,-1.0674
2004-05-21,0.526
