ticker,FBA US Equity
2000-07-14,0.0
2000-07-17,0.0
2000-07-18,0.0
2000-07-20,0.0
2000-07-21,0.3472
2000-07-27,1.0381
2000-07-31,0.0
2000-08-01,-0.3425
2000-08-03,-0.6873
2000-08-04,-0.346
2000-08-07,-0.6944
2000-08-09,-1.3986
2000-08-10,0.7092
2000-08-14,0.7042
2000-08-15,1.7483
2000-08-17,0.0
2000-08-22,-1.0309
2000-08-23,-0.6944
2000-08-24,1.3986
2000-08-25,2.7586
2000-08-28,2.0134
2000-08-29,0.0
2000-08-30,0.3289
2000-08-31,-0.3279
2000-09-01,0.3289
2000-09-05,-0.3279
2000-09-07,0.0
2000-09-12,0.0
2000-09-14,-1.9737
2000-09-15,-2.6846
2000-09-18,0.3448
2000-09-19,0.3436
2000-09-20,-0.6849
2000-09-25,0.0
2000-09-26,0.0
2000-09-27,-0.6897
2000-09-28,-1.0417
2000-10-02,-2.807
2000-10-03,0.722
2000-10-04,-0.7168
2000-10-05,1.083
2000-10-06,-0.7143
2000-10-09,-2.1583
2000-10-10,0.0
2000-10-11,-0.3676
2000-10-12,-2.952
2000-10-13,-4.1825
2000-10-16,-2.7778
2000-10-17,-2.449
2000-10-18,-2.0921
2000-10-19,-3.4188
2000-10-20,-0.885
2000-10-23,1.7856999999999998
2000-10-24,3.5088
2000-10-25,1.2711999999999999
2000-10-27,0.8368
2000-10-30,0.4149
2000-10-31,4.9587
2000-11-01,0.0
2000-11-02,0.0
2000-11-06,0.0
2000-11-07,0.7874
2000-11-08,2.3438
2000-11-15,1.5267
2000-11-16,0.7519
2000-11-17,0.0
2000-11-20,1.4925
2000-11-21,0.0
2000-11-27,1.4706000000000001
2000-11-28,0.0
2000-11-29,-0.3623
2000-12-04,-1.0909
2000-12-05,0.0
2000-12-06,-0.7353
2000-12-08,0.0
2000-12-12,1.4815
2000-12-15,-0.7299
2000-12-18,0.7353
2000-12-19,0.0
2000-12-20,0.0
2000-12-21,0.0
2000-12-22,0.0
2000-12-26,0.0
2000-12-28,0.365
2000-12-29,2.5455
2001-01-02,1.4184
2001-01-03,0.3497
2001-01-04,0.3484
2001-01-05,-1.3889
2001-01-11,0.3521
2001-01-12,0.7018
2001-01-17,0.0
2001-01-18,1.3937
2001-01-19,2.4055
2001-01-22,1.6779
2001-01-23,0.33
2001-01-24,1.6447
2001-01-25,1.6181
2001-01-26,0.6369
2001-01-29,2.7848
2001-01-30,2.4631
2001-01-31,0.6731
2001-02-02,0.2388
2001-02-05,1.0005
2001-02-06,0.7075
2001-02-07,0.0
2001-02-08,0.7026
2001-02-09,0.9302
2001-02-12,-0.9217
2001-02-13,0.9302
2001-02-14,-0.3687
2001-02-15,1.2951
2001-02-16,0.4566
2001-02-20,3.4091
2001-02-21,-0.6593
2001-02-22,-0.2212
2001-02-23,-0.2217
2001-02-26,0.0
2001-02-27,0.0
2001-02-28,-0.2222
2001-03-01,0.0
2001-03-02,-0.2227
2001-03-05,-0.2232
2001-03-06,-1.5659999999999998
2001-03-07,0.0
2001-03-08,0.0
2001-03-09,0.0
2001-03-12,0.0
2001-03-14,-1.1364
2001-03-15,-0.6897
2001-03-16,-0.463
2001-03-19,-1.1628
2001-03-20,0.0
2001-03-21,0.7059
2001-03-22,0.0
2001-03-26,0.0
2001-03-29,0.0
2001-03-30,0.4673
2001-04-02,0.0
2001-04-03,0.0
2001-04-04,-1.1628
2001-04-05,0.0
2001-04-06,0.0
2001-04-09,0.0
2001-04-10,-0.4706
2001-04-11,-0.2364
2001-04-12,0.0
2001-04-16,0.0
2001-04-17,-0.4739
2001-04-18,0.0
2001-04-19,0.0
2001-04-20,1.1905000000000001
2001-04-23,0.7059
2001-04-24,0.4673
2001-04-25,0.0
2001-04-26,0.0
2001-04-27,0.093
2001-04-30,0.3717
2001-05-01,0.9259
2001-05-02,0.4587
2001-05-03,0.2283
2001-05-04,0.4556
2001-05-07,1.1338
2001-05-08,0.3587
2001-05-09,1.3852
2001-05-10,0.9255
2001-05-11,5.2402
2001-05-14,4.5643
2001-05-15,4.881
2001-05-16,3.6701
2001-05-17,2.1898
2001-05-18,1.9643000000000002
2001-05-21,2.1016
2001-05-22,-0.3431
2001-05-23,-0.0344
2001-05-24,1.1364
2001-05-25,-0.1362
2001-05-29,0.6819
2001-05-30,-0.1016
2001-05-31,0.0
2001-06-01,-1.0169
2001-06-04,-1.3699
2001-06-05,-0.9028
2001-06-06,-2.2425
2001-06-07,-3.9427
2001-06-08,-1.2687
2001-06-11,-1.7385000000000002
2001-06-12,0.0
2001-06-13,-0.3846
2001-06-14,0.1931
2001-06-15,-0.3083
2001-06-18,-1.0437
2001-06-19,0.3125
2001-06-20,0.4673
2001-06-21,-0.7752
2001-06-22,2.5391
2001-06-25,0.2667
2001-06-26,-3.0015
2001-06-27,-0.5092
2001-06-28,-4.3307
2001-06-29,-1.6461000000000001
2001-07-02,-2.7197
2001-07-03,-1.5053999999999998
2001-07-05,0.2183
2001-07-06,-1.3072
2001-07-09,3.3113
2001-07-10,7.265
2001-07-11,4.3825
2001-07-12,0.1145
2001-07-13,0.305
2001-07-16,1.2543
2001-07-17,-1.464
2001-07-18,0.9524
2001-07-19,0.3774
2001-07-20,0.9398
2001-07-23,0.0
2001-07-24,1.8622
2001-07-25,1.6453
2001-07-26,6.1151
2001-07-27,-2.7119
2001-07-30,-0.0348
2001-07-31,1.0805
2001-08-01,-1.0345
2001-08-02,1.2195
2001-08-03,2.0998
2001-08-06,0.8092
2001-08-07,0.3344
2001-08-08,-2.1667
2001-08-09,0.5111
2001-08-10,2.3051
2001-08-13,1.226
2001-08-14,-0.0982
2001-08-15,0.5898
2001-08-16,0.1629
2001-08-17,0.0
2001-08-20,-0.9431
2001-08-21,-0.8536
2001-08-22,-2.4834
2001-08-23,-3.4295
2001-08-24,-2.6723
2001-08-27,-0.8309
2001-08-28,0.3643
2001-08-29,-2.7223
2001-08-30,3.1716
2001-08-31,-2.7125
2001-09-04,4.8327
2001-09-05,-3.156
2001-09-06,2.5265
2001-09-07,1.75
2001-09-10,2.6325
2001-09-17,-1.1628
2001-09-18,0.346
2001-09-19,-1.0345
2001-09-20,-2.0906
2001-09-21,-1.4235
2001-09-24,2.2022
2001-09-25,-0.2119
2001-09-26,4.4248
2001-09-27,1.3559
2001-09-28,2.5084
2001-10-01,2.2838
2001-10-02,-0.7974
2001-10-03,4.1801
2001-10-04,1.3889
2001-10-05,0.0
2001-10-08,0.2435
2001-10-09,-0.8503
2001-10-10,0.0
2001-10-11,-0.3063
2001-10-12,0.0
2001-10-15,0.4608
2001-10-16,-0.3058
2001-10-17,-0.3067
2001-10-18,-0.1538
2001-10-19,0.1541
2001-10-22,-0.1538
2001-10-23,0.0
2001-10-24,-0.8012
2001-10-25,0.3107
2001-10-26,0.1858
2001-10-29,-0.8655
2001-10-30,-0.3742
2001-10-31,-4.6948
2001-11-01,-1.3136
2001-11-02,-1.3311
2001-11-05,0.6745
2001-11-06,2.0436
2001-11-07,3.2502
2001-11-08,0.2226
2001-11-09,-1.1739
2001-11-12,-0.321
2001-11-13,-0.161
2001-11-14,-0.5968
2001-11-15,-0.4381
2001-11-16,-0.163
2001-11-19,-0.9794
2001-11-20,0.2308
2001-11-21,-0.5263
2001-11-23,0.5291
2001-11-27,-0.8882
2001-11-28,-0.4315
2001-11-29,1.6667
2001-11-30,-0.3279
2001-12-03,0.1645
2001-12-04,-0.624
2001-12-05,-0.8592
2001-12-06,1.3667
2001-12-07,-0.0329
2001-12-10,0.0
2001-12-11,0.1645
2001-12-13,0.6568
2001-12-14,0.1631
2001-12-17,1.4658
2001-12-18,0.1605
2001-12-19,0.3205
2001-12-20,-0.3195
2001-12-21,0.641
2001-12-24,0.0
2001-12-26,-0.4777
2001-12-27,0.16
2001-12-28,0.0
2001-12-31,0.7029
2002-01-02,0.0
2002-01-03,0.4124
2002-01-04,0.316
2002-01-07,1.5118
2002-01-08,0.8377
2002-01-09,0.3077
2002-01-10,0.0
2002-01-11,0.0
2002-01-14,0.4601
2002-01-15,-0.5496
2002-01-16,-0.2149
2002-01-17,0.1538
2002-01-18,-0.3072
2002-01-22,2.0031
2002-01-23,-0.3021
2002-01-24,-0.1515
2002-01-25,-0.2124
2002-01-28,-2.3723
2002-01-29,-0.6231
2002-01-30,-0.3135
2002-01-31,-0.7547
2002-02-01,1.3942
2002-02-04,-0.625
2002-02-05,0.1572
2002-02-06,-0.6279
2002-02-08,-0.6003
2002-02-11,0.445
2002-02-13,0.4747
2002-02-14,0.1575
2002-02-15,0.0
2002-02-19,-0.4403
2002-02-21,-0.3474
2002-02-22,3.8035
2002-02-25,1.2214
2002-02-26,-1.1764999999999999
2002-02-27,1.0379
2002-02-28,0.7553
2002-03-01,1.6492
2002-03-04,4.1298
2002-03-05,1.728
2002-03-06,4.9847
2002-03-07,9.8143
2002-03-08,-3.9855
2002-03-11,-1.3836
2002-03-12,-3.5714
2002-03-13,4.2328
2002-03-14,4.0609
2002-03-15,0.0244
2002-03-18,0.7071
2002-03-19,-1.2107
2002-03-20,-0.9804
2002-03-21,-0.495
2002-03-22,0.4478
2002-03-25,-1.4364
2002-03-26,1.5074999999999998
2002-03-27,0.7426
2002-03-28,0.688
2002-04-01,0.0488
2002-04-02,1.439
2002-04-03,1.2022
2002-04-04,-4.9418
2002-04-05,2.4744
2002-04-08,0.4878
2002-04-09,0.3641
2002-04-10,0.4837
2002-04-11,-1.5644
2002-04-12,-0.709
2002-04-15,-0.5171
2002-04-16,0.8663
2002-04-17,0.3681
2002-04-18,-0.489
2002-04-19,0.2457
2002-04-22,0.4902
2002-04-23,-0.3659
2002-04-24,-1.7136
2002-04-25,-0.3736
2002-04-26,-1.975
2002-04-29,1.2497
2002-04-30,-0.2015
2002-05-01,-0.2776
2002-05-02,0.2278
2002-05-03,1.6414
2002-05-06,1.6149
2002-05-07,1.1002
2002-05-08,-0.1935
2002-05-09,-2.0838
2002-05-10,-0.0247
2002-05-13,-0.9901
2002-05-14,-0.025
2002-05-15,1.0503
2002-05-16,-0.4949
2002-05-17,-0.0249
2002-05-20,-0.995
2002-05-21,-3.0151
2002-05-22,-1.5544
2002-05-23,0.7895
2002-05-24,-3.2637
2002-05-28,-1.2146
2002-05-29,0.0
2002-05-30,0.9016
2002-05-31,-3.2765
2002-06-03,1.5118
2002-06-04,1.2135
2002-06-05,1.0899
2002-06-06,-0.2695
2002-06-07,1.3514
2002-06-10,0.5333
2002-06-11,3.4483
2002-06-12,0.9744
2002-06-13,-0.711
2002-06-14,-2.3274
2002-06-17,-0.7594
2002-06-18,-0.0264
2002-06-19,-0.4355
2002-06-20,0.6494
2002-06-21,0.6057
2002-06-24,-0.7853
2002-06-26,0.5277
2002-06-27,0.5249
2002-06-28,2.2193
2002-07-01,0.6386
2002-07-02,-0.2538
2002-07-03,-0.7634
2002-07-05,6.2051
2002-07-08,-1.014
2002-07-09,-1.2195
2002-07-11,-0.7407
2002-07-12,-0.4975
2002-07-15,-0.25
2002-07-16,0.7519
2002-07-17,-0.2736
2002-07-18,-2.22
2002-07-19,2.0408
2002-07-22,0.0
2002-07-23,-0.25
2002-07-24,-1.0025
2002-07-25,-1.0127
2002-07-26,0.5115
2002-07-29,0.5089
2002-07-30,0.2532
2002-07-31,-0.2525
2002-08-05,-1.1392
2002-08-06,6.7862
2002-08-07,-0.4796
2002-08-08,-2.4096
2002-08-09,-0.2469
2002-08-12,-0.495
2002-08-14,0.1244
2002-08-15,-0.6211
2002-08-16,0.125
2002-08-19,0.1498
2002-08-20,0.0249
2002-08-21,-0.2991
2002-08-22,0.0
2002-08-23,0.5
2002-08-26,0.2488
2002-08-27,-0.7196
2002-08-28,0.5749
2002-08-29,-0.2485
2002-08-30,0.274
2002-09-03,-0.2484
2002-09-04,-0.1993
2002-09-05,-0.2745
2002-09-06,0.1001
2002-09-09,0.95
2002-09-10,-0.3715
2002-09-13,0.174
2002-09-17,-0.2481
2002-09-18,0.2488
2002-09-19,-0.4467
2002-09-20,0.2991
2002-09-23,-0.0994
2002-09-24,0.1493
2002-09-25,-0.0248
2002-09-26,0.3727
2002-09-27,-0.495
2002-09-30,-0.1244
2002-10-01,0.1245
2002-10-02,0.0
2002-10-04,0.3731
2002-10-07,-0.2478
2002-10-08,0.0
2002-10-09,0.3727
2002-10-10,0.0
2002-10-11,-0.2228
2002-10-16,0.2233
2002-10-17,0.0
2002-10-18,-0.4455
2002-10-21,0.4475
2002-10-23,-0.2475
2002-10-24,-0.0744
2002-10-25,1.192
2002-10-28,-1.1779
2002-10-29,-0.0497
2002-10-30,0.5963
2002-10-31,-0.3458
2002-11-01,0.1735
2002-11-05,-0.0495
2002-11-06,0.0
2002-11-07,-0.2475
2002-11-08,0.0248
2002-11-12,0.4713
2002-11-13,0.0
2002-11-14,-0.1235
2002-11-18,-0.1236
2002-11-19,0.0248
2002-11-20,0.3217
2002-11-21,0.0247
2002-11-22,0.1233
2002-11-25,-0.2463
2002-11-26,0.0
2002-11-27,0.2469
2002-11-29,0.0
2002-12-03,-0.3448
2002-12-04,0.0
2002-12-05,0.0
2002-12-09,0.8898
2002-12-10,-0.7594
2002-12-11,0.0987
2002-12-12,0.0
2002-12-13,-0.1233
2002-12-16,0.0494
2002-12-17,-0.0247
2002-12-18,0.0987
2002-12-19,-0.1233
2002-12-20,0.1235
2002-12-23,-0.2219
2002-12-24,-0.0247
2002-12-26,0.0247
2002-12-27,0.2224
2002-12-30,-0.0247
2002-12-31,0.0
