ticker,BA US Equity
2000-05-24,4.7138
2000-05-25,-1.2862
2000-05-26,-0.3257
2000-05-30,3.4314
2000-05-31,-1.2638
2000-06-01,3.04
2000-06-02,-0.9317
2000-06-05,-2.3511
2000-06-06,2.4077
2000-06-07,-3.2915
2000-06-08,-0.9724
2000-06-09,2.6187
2000-06-12,-2.7113
2000-06-13,1.8033000000000001
2000-06-14,0.0
2000-06-15,4.0258
2000-06-16,-2.7864
2000-06-19,-0.6369
2000-06-20,0.8013
2000-06-21,1.2719
2000-06-22,-2.1978
2000-06-23,2.4077
2000-06-26,-0.3135
2000-06-27,0.6289
2000-06-28,1.338
2000-06-29,0.9925
2000-06-30,2.1374
2000-07-03,-0.299
2000-07-05,2.6987
2000-07-06,0.438
2000-07-07,1.7442
2000-07-10,-1.7143000000000002
2000-07-11,3.0523
2000-07-12,-0.9873
2000-07-13,1.567
2000-07-14,-0.2805
2000-07-17,-1.0549
2000-07-18,2.6297
2000-07-19,1.662
2000-07-20,0.4087
2000-07-21,1.6282
2000-07-24,2.8037
2000-07-25,1.039
2000-07-26,-1.2852999999999999
2000-07-27,0.5208
2000-07-28,1.1658
2000-07-31,0.0
2000-08-01,-0.2561
2000-08-02,2.439
2000-08-03,-1.7544
2000-08-04,0.0
2000-08-07,0.1276
2000-08-08,-1.0191
2000-08-09,-1.3848
2000-08-10,2.356
2000-08-11,1.5345
2000-08-14,-0.2519
2000-08-15,-4.5455
2000-08-16,-2.2487
2000-08-17,-0.6766
2000-08-18,-0.4087
2000-08-21,4.5144
2000-08-22,3.2723
2000-08-23,2.5349
2000-08-24,6.0569
2000-08-25,0.9324
2000-08-28,-1.6166
2000-08-29,-1.7606000000000002
2000-08-30,0.3584
2000-08-31,2.1726
2000-09-01,2.0682
2000-09-05,1.2557
2000-09-06,4.2841000000000005
2000-09-07,1.1892
2000-09-08,-0.641
2000-09-11,0.8602
2000-09-12,0.6397
2000-09-13,0.7415
2000-09-14,-1.7875999999999999
2000-09-15,-2.5696
2000-09-18,0.1099
2000-09-19,-0.3293
2000-09-20,4.0749
2000-09-21,1.5873
2000-09-22,5.8333
2000-09-25,0.5906
2000-09-26,3.4247
2000-09-27,-2.2706
2000-09-28,-0.0968
2000-09-29,0.0
2000-10-02,-9.3992
2000-10-03,2.4599
2000-10-04,2.0877
2000-10-05,0.1022
2000-10-06,-0.3064
2000-10-09,-2.5615
2000-10-10,0.2103
2000-10-11,1.0493
2000-10-12,-6.7497
2000-10-13,4.6771
2000-10-16,2.4468
2000-10-17,0.5192
2000-10-18,0.4132
2000-10-19,-3.8066
2000-10-20,2.6738
2000-10-23,2.0833
2000-10-24,-0.4082
2000-10-25,2.5615
2000-10-26,0.7992
2000-10-27,1.0902
2000-10-30,1.4706000000000001
2000-10-31,4.8309
2000-11-01,-3.0415
2000-11-02,0.5703
2000-11-03,-0.0945
2000-11-06,0.0
2000-11-07,-1.3245
2000-11-08,-0.0729
2000-11-09,1.0577
2000-11-10,-3.3302
2000-11-13,-1.0827
2000-11-14,2.4876
2000-11-15,-1.2621
2000-11-16,3.5398
2000-11-17,-0.6648
2000-11-20,0.2868
2000-11-21,4.6711
2000-11-22,-5.1002
2000-11-24,0.8637
2000-11-27,2.569
2000-11-28,0.1855
2000-11-29,3.6111
2000-11-30,-1.2511
2000-12-01,-4.7059
2000-12-04,-1.5194999999999999
2000-12-05,6.3645
2000-12-06,-2.2665
2000-12-07,-0.8349
2000-12-08,4.6773
2000-12-11,-2.2341
2000-12-12,1.0969
2000-12-13,-1.8083
2000-12-14,-0.9208
2000-12-15,-3.5316
2000-12-18,5.5877
2000-12-19,-3.1022
2000-12-20,-2.0716
2000-12-21,-0.5769
2000-12-22,-1.8375
2000-12-26,-0.6897
2000-12-27,1.6865
2000-12-28,2.1463
2000-12-29,0.8596
2001-01-02,-6.0606
2001-01-03,0.9073
2001-01-04,-2.4975
2001-01-05,-3.6885
2001-01-08,0.4255
2001-01-09,-0.1059
2001-01-10,2.439
2001-01-11,-2.0704
2001-01-12,2.537
2001-01-16,0.6186
2001-01-17,-3.6885
2001-01-18,-2.3404
2001-01-19,-2.9412000000000003
2001-01-22,0.5612
2001-01-23,2.6786
2001-01-24,-0.1087
2001-01-25,3.1556
2001-01-26,-2.0042
2001-01-29,-2.76
2001-01-30,-0.5491
2001-01-31,4.1852
2001-02-01,-3.3846
2001-02-02,0.5839
2001-02-05,1.8997000000000002
2001-02-06,-2.0715
2001-02-07,1.5688
2001-02-08,0.1044
2001-02-09,-0.2956
2001-02-12,3.0171
2001-02-13,2.7933
2001-02-14,-0.2141
2001-02-15,-0.7262
2001-02-16,-0.266
2001-02-20,3.1005
2001-02-21,-2.6677
2001-02-22,1.794
2001-02-23,0.5385
2001-02-26,1.8666
2001-02-27,1.4978
2001-02-28,-2.3548
2001-03-01,-4.0997
2001-03-02,0.7544
2001-03-05,3.0116
2001-03-06,0.3554
2001-03-07,3.1708
2001-03-08,1.014
2001-03-09,1.1583
2001-03-12,-6.8702
2001-03-13,-0.7049
2001-03-14,-4.21
2001-03-15,-3.3092
2001-03-16,-4.1889
2001-03-19,4.2233
2001-03-20,-1.8208
2001-03-21,-2.0909
2001-03-22,-3.4355
2001-03-23,1.9231
2001-03-26,4.6038
2001-03-27,-0.4329
2001-03-28,-0.3623
2001-03-29,1.7273
2001-03-30,-0.429
2001-04-02,-1.2386
2001-04-03,-0.7452
2001-04-04,0.0366
2001-04-05,3.9905
2001-04-06,-1.461
2001-04-09,1.5899
2001-04-10,5.1873
2001-04-11,-1.1702
2001-04-12,2.3342
2001-04-16,-1.2397
2001-04-17,1.4226
2001-04-18,1.1551
2001-04-19,-1.093
2001-04-20,1.7648000000000001
2001-04-23,-2.5284
2001-04-24,1.0974
2001-04-25,-0.7566
2001-04-26,1.0607
2001-04-27,1.0331
2001-04-30,0.3084
2001-05-01,2.6375
2001-05-02,0.8986
2001-05-03,0.0
2001-05-04,0.7813
2001-05-07,0.2946
2001-05-08,-0.0928
2001-05-09,0.8355
2001-05-10,1.4615
2001-05-11,0.091
2001-05-14,1.1059
2001-05-15,-0.2248
2001-05-16,0.2403
2001-05-17,3.0562
2001-05-18,-0.6396
2001-05-21,0.4974
2001-05-22,-1.0045
2001-05-23,-2.9412000000000003
2001-05-24,-1.2121
2001-05-25,-2.8681
2001-05-29,0.3158
2001-05-30,-0.7555
2001-05-31,-0.2538
2001-06-01,3.3551
2001-06-04,1.5846
2001-06-05,1.363
2001-06-06,-1.2401
2001-06-07,-0.6808
2001-06-08,-1.6146
2001-06-11,-0.1393
2001-06-12,1.876
2001-06-13,-0.3348
2001-06-14,-2.947
2001-06-15,1.0856
2001-06-18,0.9805
2001-06-19,-4.7472
2001-06-20,-1.1165
2001-06-21,-5.4983
2001-06-22,-1.2987
2001-06-25,-0.0702
2001-06-26,0.1053
2001-06-27,1.1926
2001-06-28,-0.7972
2001-06-29,-2.8651
2001-07-02,1.3669
2001-07-03,-0.0532
2001-07-05,-1.9527999999999999
2001-07-06,-1.6839
2001-07-09,-2.7072000000000003
2001-07-10,2.4986
2001-07-11,-2.3084
2001-07-12,3.0246
2001-07-13,1.0459
2001-07-16,0.3813
2001-07-17,1.8452
2001-07-18,1.4742
2001-07-19,-1.2953000000000001
2001-07-20,0.7093
2001-07-23,-0.9509
2001-07-24,-1.76
2001-07-25,2.5516
2001-07-26,2.541
2001-07-27,0.0516
2001-07-30,-1.2728
2001-07-31,1.9686
2001-08-01,0.803
2001-08-02,-0.3051
2001-08-03,0.663
2001-08-06,-1.3679999999999999
2001-08-07,-1.5411000000000001
2001-08-08,-1.5478
2001-08-09,-0.4416
2001-08-10,0.8694
2001-08-13,-0.7036
2001-08-14,-0.992
2001-08-15,-2.2902
2001-08-16,1.2675
2001-08-17,-2.0497
2001-08-20,-1.2222
2001-08-21,-2.6247
2001-08-22,0.6931
2001-08-23,-0.2486
2001-08-24,2.7984999999999998
2001-08-27,-1.0628
2001-08-28,-2.6574
2001-08-29,-1.8393000000000002
2001-08-30,-0.3945
2001-08-31,1.3860999999999999
2001-09-04,-2.4414
2001-09-05,1.3213
2001-09-06,-3.4973
2001-09-07,-7.4939
2001-09-10,-3.807
2001-09-17,-17.6254
2001-09-18,-7.4302
2001-09-19,-1.5993
2001-09-20,-8.7397
2001-09-21,1.1425
2001-09-24,8.9701
2001-09-25,4.6646
2001-09-26,-0.1165
2001-09-27,0.3208
2001-09-28,-2.6163
2001-10-01,-3.2836
2001-10-02,5.7099
2001-10-03,6.8321
2001-10-04,-0.5739
2001-10-05,-0.3299
2001-10-08,0.9928
2001-10-09,-1.6931
2001-10-10,-0.6667
2001-10-11,1.1745
2001-10-12,-0.7739
2001-10-15,-1.7549000000000001
2001-10-16,-0.4253
2001-10-17,-4.0433
2001-10-18,-2.4926
2001-10-19,1.7955
2001-10-22,0.7474
2001-10-23,0.5638
2001-10-24,1.0328
2001-10-25,4.8481
2001-10-26,4.9582
2001-10-29,-10.4299
2001-10-30,-2.1333
2001-10-31,-1.3018
2001-11-01,1.8098
2001-11-02,3.495
2001-11-05,2.0378
2001-11-06,1.3409
2001-11-07,-1.7736
2001-11-08,0.0287
2001-11-09,-4.7564
2001-11-12,-0.5415
2001-11-13,1.6636
2001-11-14,1.9637
2001-11-15,0.4106
2001-11-16,2.1904
2001-11-19,0.3144
2001-11-20,-0.3704
2001-11-21,-0.7721
2001-11-23,2.6801
2001-11-26,0.7297
2001-11-27,-1.0867
2001-11-28,-3.7465
2001-11-29,2.868
2001-11-30,-0.1422
2001-12-03,-0.2849
2001-12-04,1.0857
2001-12-05,1.4415
2001-12-06,3.3993
2001-12-07,0.512
2001-12-10,-1.0724
2001-12-11,0.4607
2001-12-12,-0.7284
2001-12-13,0.5435
2001-12-14,1.4865
2001-12-17,-1.3049
2001-12-18,0.5127
2001-12-19,0.698
2001-12-20,1.6796
2001-12-21,1.311
2001-12-24,-0.5694
2001-12-26,0.4685
2001-12-27,0.2332
2001-12-28,1.0597
2001-12-31,-0.8184
2002-01-02,-1.7534999999999998
2002-01-03,1.706
2002-01-04,4.1548
2002-01-07,1.5857
2002-01-08,-1.6341
2002-01-09,-1.0662
2002-01-10,-0.1504
2002-01-11,-2.8865
2002-01-14,-1.1372
2002-01-15,2.8758
2002-01-16,-3.3037
2002-01-17,0.7359
2002-01-18,2.1393
2002-01-22,1.6092
2002-01-23,-1.1312
2002-01-24,1.7035
2002-01-25,1.2
2002-01-28,1.0375
2002-01-29,-1.6381000000000001
2002-01-30,-0.5717
2002-01-31,2.375
2002-02-01,1.2454
2002-02-04,-0.8683
2002-02-05,-0.4866
2002-02-06,0.6112
2002-02-07,0.1952
2002-02-08,1.5587
2002-02-11,3.1175
2002-02-12,0.3488
2002-02-13,4.0556
2002-02-14,-0.2895
2002-02-15,0.2904
2002-02-19,-2.6503
2002-02-20,-0.9151
2002-02-21,2.078
2002-02-22,1.2441
2002-02-25,0.4021
2002-02-26,0.4673
2002-02-27,1.6611
2002-02-28,0.1307
2002-03-01,4.0905
2002-03-04,2.6965
2002-03-05,-1.8726
2002-03-06,3.4225
2002-03-07,-2.7677
2002-03-08,1.8977
2002-03-11,2.996
2002-03-12,-1.1792
2002-03-13,-2.1082
2002-03-14,-3.271
2002-03-15,0.7771
2002-03-18,-0.7295
2002-03-19,0.8608
2002-03-20,-2.1024
2002-03-21,1.3608
2002-03-22,-2.6851000000000003
2002-03-25,-1.4443
2002-03-26,0.1531
2002-03-27,3.3632
2002-03-28,1.9438
2002-04-01,-0.6839
2002-04-02,2.4416
2002-04-03,-0.7333
2002-04-04,0.7182
2002-04-05,-1.6096
2002-04-08,1.4703
2002-04-09,-0.8776
2002-04-10,2.0795
2002-04-11,-1.5329000000000002
2002-04-12,-0.5531
2002-04-15,-1.8538000000000001
2002-04-16,2.2036
2002-04-17,-6.8378
2002-04-18,-3.6808
2002-04-19,-2.1739
2002-04-22,0.9123
2002-04-23,-1.4835
2002-04-24,-0.2353
2002-04-25,-1.1792
2002-04-26,-0.9308
2002-04-29,5.1072
2002-04-30,2.2232
2002-05-01,2.0179
2002-05-02,-1.3846
2002-05-03,-0.5349
2002-05-06,-2.8007999999999997
2002-05-07,-0.5533
2002-05-08,2.9439
2002-05-09,1.2835
2002-05-10,-3.0013
2002-05-13,1.4898
2002-05-14,2.71
2002-05-15,-1.6711
2002-05-16,1.0101
2002-05-17,0.9333
2002-05-20,-0.6385
2002-05-21,-1.7283
2002-05-22,0.1353
2002-05-23,-0.5855
2002-05-24,-1.812
2002-05-28,-0.8074
2002-05-29,0.0
2002-05-30,1.5349
2002-05-31,-2.3133
2002-06-03,-1.8523
2002-06-04,-0.0239
2002-06-05,1.6487
2002-06-06,-1.3634
2002-06-07,1.9066
2002-06-10,0.3742
2002-06-11,-0.9786
2002-06-12,3.1294
2002-06-13,-3.0345
2002-06-14,0.0706
2002-06-17,3.4564
2002-06-18,-0.5
2002-06-19,-1.4847000000000001
2002-06-20,1.4839
2002-06-21,-1.8277
2002-06-24,-0.5353
2002-06-25,0.3042
2002-06-26,-0.3499
2002-06-27,4.8689
2002-06-28,0.4464
2002-07-01,-0.8889
2002-07-02,-0.1345
2002-07-03,-1.7288000000000001
2002-07-05,2.8101000000000003
2002-07-08,-2.0
2002-07-09,-1.9955
2002-07-10,-5.5993
2002-07-11,0.9069
2002-07-12,-2.4775
2002-07-15,-0.9714
2002-07-16,2.7918
2002-07-17,5.0648
2002-07-18,-3.8426
2002-07-19,-3.318
2002-07-22,-3.482
2002-07-23,0.8305
2002-07-24,6.0232
2002-07-25,4.2486
2002-07-26,-2.1891
2002-07-29,0.0714
2002-07-30,-0.9041
2002-07-31,-0.3121
2002-08-01,-2.1435
2002-08-02,-1.9198
2002-08-05,-3.1117
2002-08-06,2.072
2002-08-07,4.2883
2002-08-08,0.9732
2002-08-09,-1.2048
2002-08-12,-1.2195
2002-08-13,-8.0741
2002-08-14,-1.9071
2002-08-15,3.1362
2002-08-16,0.0267
2002-08-19,2.6667
2002-08-20,-1.6104
2002-08-21,-0.8184
2002-08-22,2.4754
2002-08-23,-3.5584
2002-08-26,-0.6464
2002-08-27,0.3795
2002-08-28,1.3503
2002-08-29,-0.9592
2002-08-30,-0.269
2002-09-03,-4.3431
2002-09-04,3.9199
2002-09-05,-2.2252
2002-09-06,3.275
2002-09-09,0.3762
2002-09-10,-0.4552
2002-09-11,-0.269
2002-09-12,-1.6989999999999998
2002-09-13,-2.3868
2002-09-16,4.6373999999999995
2002-09-17,-2.5248
2002-09-18,1.3227
2002-09-19,-3.3995
2002-09-20,2.7027
2002-09-23,-2.9605
2002-09-24,-1.2429000000000001
2002-09-25,1.2872
2002-09-26,3.2194
2002-09-27,-5.0616
2002-09-30,-1.6427
2002-10-01,5.4791
2002-10-02,-4.5
2002-10-03,-0.2036
2002-10-04,-6.7036
2002-10-07,1.1559
2002-10-08,-1.1427
2002-10-09,-4.9047
2002-10-10,2.9895
2002-10-11,2.0734
2002-10-14,-2.9375
2002-10-15,3.5093
2002-10-16,-5.1322
2002-10-17,-1.7048999999999999
2002-10-18,-3.2688
2002-10-21,4.6897
2002-10-22,-0.7246
2002-10-23,1.858
2002-10-24,-2.443
2002-10-25,1.2354
2002-10-28,-4.4195
2002-10-29,2.4845
2002-10-30,1.6835
2002-10-31,-1.4901
2002-11-01,2.1849
2002-11-04,-2.4013
2002-11-05,6.2353
2002-11-06,6.5355
2002-11-07,-3.8416
2002-11-08,2.7563
2002-11-11,-5.877
2002-11-12,1.3769
2002-11-13,-0.2211
2002-11-14,-0.2228
2002-11-15,0.4785
2002-11-18,-1.8413
2002-11-19,1.5524
2002-11-20,1.051
2002-11-21,2.2376
2002-11-22,4.8088999999999995
2002-11-25,-1.5
2002-11-26,0.5375
2002-11-27,4.0095
2002-11-29,-2.7698
2002-12-02,0.1468
2002-12-03,0.4106
2002-12-04,-0.9054
2002-12-05,-2.8588
2002-12-06,1.335
2002-12-09,-2.9939999999999998
2002-12-10,-0.463
2002-12-11,0.8682
2002-12-12,-1.4756
2002-12-13,-2.0281
2002-12-16,1.6561
2002-12-17,-0.2193
2002-12-18,0.5338
2002-12-19,0.7183
2002-12-20,1.4264000000000001
2002-12-23,0.2446
2002-12-24,-0.427
2002-12-26,-0.0613
2002-12-27,-0.9194
2002-12-30,1.7631000000000001
2002-12-31,0.2736
2003-01-02,2.6978
2003-01-03,0.8855
2003-01-06,-0.1463
2003-01-07,-2.4319
2003-01-08,0.6006
2003-01-09,1.194
2003-01-10,-0.1475
2003-01-13,1.3294000000000001
2003-01-14,-0.4373
2003-01-15,-2.3426
2003-01-16,0.3298
2003-01-17,-0.5081
2003-01-21,-2.6734999999999998
2003-01-22,-1.9136
2003-01-23,0.2203
2003-01-24,-2.6374
2003-01-27,-1.2577
2003-01-28,2.7106
2003-01-29,-2.6709
2003-01-30,0.1633
2003-01-31,3.0333
2003-02-03,-1.5194999999999999
2003-02-04,0.4179
2003-02-05,-1.2804
2003-02-06,-0.3913
2003-02-07,-1.8003
2003-02-10,0.9
2003-02-11,-1.4205
2003-02-12,-0.7038
2003-02-13,-0.4387
2003-02-14,2.2034
2003-02-18,-0.4975
2003-02-19,0.6
2003-02-20,-3.3466
2003-02-21,1.6112
2003-02-24,-3.8799
2003-02-25,-1.053
2003-02-26,-1.2416
2003-02-27,0.3951
2003-02-28,-1.3953
2003-03-03,-1.6328
2003-03-04,1.2541
2003-03-05,-2.5865
2003-03-06,-2.169
2003-03-07,-1.2232
2003-03-10,-1.2384
2003-03-11,-1.1755
2003-03-12,-0.2776
2003-03-13,0.7952
2003-03-14,0.789
2003-03-17,5.2838
2003-03-18,3.4572
2003-03-19,0.4312
2003-03-20,-0.4651
2003-03-21,1.0065
2003-03-24,-3.8078
2003-03-25,1.2579
2003-03-26,-3.544
2003-03-27,0.4545
2003-03-28,-1.5836999999999999
2003-03-31,-3.9847
2003-04-01,2.4342
2003-04-02,3.8566000000000003
2003-04-03,-0.4126
2003-04-04,-0.1883
2003-04-07,3.3962
2003-04-08,-0.146
2003-04-09,0.4386
2003-04-10,-1.4192
2003-04-11,-2.2887
2003-04-14,2.9467
2003-04-15,0.1468
2003-04-16,-2.3818
2003-04-17,0.0375
2003-04-21,0.4878
2003-04-22,3.8087999999999997
2003-04-23,1.223
2003-04-24,-1.8124
2003-04-25,-1.5925
2003-04-28,0.6988
2003-04-29,1.3879000000000001
2003-04-30,-1.7290999999999999
2003-05-01,-0.6232
2003-05-02,5.5699
2003-05-05,-3.4941
2003-05-06,1.8827
2003-05-07,0.8529
2003-05-08,-0.8457
2003-05-09,3.4115
2003-05-12,2.4742
2003-05-13,-0.9054
2003-05-14,0.3723
2003-05-15,2.2720000000000002
2003-05-16,0.8621
2003-05-19,-4.4379
2003-05-20,-0.4816
2003-05-21,-0.4494
2003-05-22,1.0417
2003-05-23,3.0584
2003-05-27,-0.3001
2003-05-28,1.6054
2003-05-29,-1.4154
2003-05-30,2.404
2003-06-02,4.2061
2003-06-03,0.4693
2003-06-04,4.4846
2003-06-05,0.3875
2003-06-06,3.5036
2003-06-09,-4.848
2003-06-10,3.4368
2003-06-11,3.1769
2003-06-12,0.9887
2003-06-13,-1.1469
2003-06-16,3.0277
2003-06-17,-0.7141
2003-06-18,-0.8852
2003-06-19,-0.921
2003-06-20,0.0845
2003-06-23,-3.0115
2003-06-24,0.1161
2003-06-25,-0.2609
2003-06-26,-0.0291
2003-06-27,-0.5233
2003-06-30,0.2922
2003-07-01,0.9615
2003-07-02,0.4329
2003-07-03,-0.6322
2003-07-07,1.2435
2003-07-08,-0.0571
2003-07-09,0.6859
2003-07-10,-1.5328
2003-07-11,1.4125
2003-07-14,-1.7055
2003-07-15,-3.2967
2003-07-16,-0.1495
2003-07-17,-0.6589
2003-07-18,0.5427
2003-07-21,-2.9985
2003-07-22,0.6801
2003-07-23,0.3684
2003-07-24,-1.4989
2003-07-25,1.4907
2003-07-28,0.2754
2003-07-29,-2.1971
2003-07-30,1.4665
2003-07-31,1.845
2003-08-01,-2.1135
2003-08-04,-0.6169
2003-08-05,-3.1037
2003-08-06,2.2101
2003-08-07,0.0627
2003-08-08,1.0022
2003-08-11,-0.093
2003-08-12,1.2104
2003-08-13,-0.184
2003-08-14,1.853
2003-08-15,-0.1213
2003-08-18,1.9428999999999998
2003-08-19,2.2335
2003-08-20,0.0874
2003-08-21,1.688
2003-08-22,2.1179
2003-08-25,-1.065
2003-08-26,1.1615
2003-08-27,1.2041
2003-08-28,2.3243
2003-08-29,1.1087
2003-09-02,0.8024
2003-09-03,1.8042
2003-09-04,-1.251
2003-09-05,-1.9266
2003-09-08,-0.5382
2003-09-09,-1.7045
2003-09-10,-1.9543
2003-09-11,0.2807
2003-09-12,-0.168
2003-09-15,-0.4487
2003-09-16,0.8732
2003-09-17,-1.0612
2003-09-18,2.004
2003-09-19,-0.9685
2003-09-22,-2.5147
2003-09-23,0.7452
2003-09-24,-2.7027
2003-09-25,-1.2865
2003-09-26,0.7405
2003-09-29,1.2937
2003-09-30,-0.3483
2003-10-01,2.942
2003-10-02,-0.0283
2003-10-03,1.4718
2003-10-06,-0.1116
2003-10-07,1.0053
2003-10-08,0.3041
2003-10-09,1.4057
2003-10-10,0.4349
2003-10-13,0.9472
2003-10-14,-0.4021
2003-10-15,-0.4038
2003-10-16,1.2162
2003-10-17,-0.5607
2003-10-20,0.0806
2003-10-21,-1.7976999999999999
2003-10-22,-1.2022
2003-10-23,-0.6084
2003-10-24,0.946
2003-10-27,-0.6615
2003-10-28,0.0
2003-10-29,6.8257
2003-10-30,0.7013
2003-10-31,-0.7222
2003-11-03,1.0912
2003-11-04,-0.4626
2003-11-05,-0.3357
2003-11-06,0.7513
2003-11-07,0.0257
2003-11-10,-0.1799
2003-11-11,-1.3134000000000001
2003-11-12,2.4008
2003-11-13,2.1244
2003-11-14,-1.6291
2003-11-17,1.2484
2003-11-18,-2.2899
2003-11-19,1.4679
2003-11-20,-0.1269
2003-11-21,-1.2452
2003-11-24,0.0772
2003-11-25,-1.62
2003-11-26,0.0523
2003-11-28,0.2874
2003-12-01,-0.9638
2003-12-02,-0.4997
2003-12-03,1.8239
2003-12-04,1.5316999999999998
2003-12-05,-2.8381
2003-12-08,2.9474
2003-12-09,-1.3804
2003-12-10,0.7517
2003-12-11,1.7751000000000001
2003-12-12,-0.4803
2003-12-15,-0.4318
2003-12-16,1.8622
2003-12-17,2.3291
2003-12-18,1.1992
2003-12-19,0.3144
2003-12-22,0.2893
2003-12-23,0.8173
2003-12-24,-1.3829
2003-12-26,0.266
2003-12-29,1.278
2003-12-30,0.6667
2003-12-31,-0.3311
2004-01-02,-0.356
2004-01-05,0.1905
2004-01-06,-0.3328
2004-01-07,0.8347
2004-01-08,1.3718
2004-01-09,-0.5133
2004-01-12,-0.5394
2004-01-13,-0.4008
2004-01-14,2.0597
2004-01-15,-0.1624
2004-01-16,2.2537
2004-01-20,-1.8859
2004-01-21,0.9727
2004-01-22,-1.6055000000000001
2004-01-23,-2.4476
2004-01-26,1.4098
2004-01-27,-1.1781
2004-01-28,-0.9537
2004-01-29,1.8296000000000001
2004-01-30,-1.3002
2004-02-02,1.8921999999999999
2004-02-03,1.3164
2004-02-04,1.0673
2004-02-05,1.8365
2004-02-06,-0.0225
2004-02-09,-0.8794
2004-02-10,-0.4322
2004-02-11,2.0334
2004-02-12,-0.2697
2004-02-13,0.1803
2004-02-17,0.3375
2004-02-18,-0.0224
2004-02-19,-0.157
2004-02-20,-0.4043
2004-02-23,-1.6238000000000001
2004-02-24,-0.917
2004-02-25,1.3881999999999999
2004-02-26,-3.1492
2004-02-27,2.1913
2004-03-01,0.9223
2004-03-02,-1.0053
2004-03-03,-0.6231
2004-03-04,-0.9986
2004-03-05,0.2111
2004-03-08,-0.7022
2004-03-09,-1.7445
2004-03-10,-1.3436
2004-03-11,-2.3589
2004-03-12,0.3736
2004-03-15,-1.2903
2004-03-16,-0.9301
2004-03-17,0.9896
2004-03-18,-0.201
2004-03-19,-0.7301
2004-03-22,-1.9021
2004-03-23,1.1117
2004-03-24,-0.2046
2004-03-25,1.7679
2004-03-26,-0.9315
2004-03-29,1.474
2004-03-30,1.0018
2004-03-31,1.8349
2004-04-01,-0.7305
2004-04-02,2.6245000000000003
2004-04-05,1.673
2004-04-06,-0.4231
2004-04-07,-1.4163999999999999
2004-04-08,-0.9818
2004-04-12,1.9346999999999999
2004-04-13,-0.8778
2004-04-14,-0.5026
2004-04-15,-0.0962
2004-04-16,-0.0722
2004-04-19,-0.0241
2004-04-20,-2.2656
2004-04-21,0.7398
2004-04-22,3.4761
2004-04-23,0.4258
2004-04-26,1.861
2004-04-27,0.7169
2004-04-28,1.1022
2004-04-29,-1.7715
2004-04-30,-1.2948
2004-05-03,2.0848
2004-05-04,-0.6884
2004-05-05,1.1091
2004-05-06,0.3885
2004-05-07,-1.2065
2004-05-10,-1.8664
2004-05-11,1.3853
2004-05-12,0.9264
2004-05-13,0.0918
2004-05-14,-0.4127
2004-05-17,-1.6343999999999999
2004-05-18,0.6787
2004-05-19,1.3017
2004-05-20,-1.0604
2004-05-21,1.1184
2004-05-24,2.6728
2004-05-25,0.3142
