ticker,AIR US Equity
2000-05-23,-0.4444
2000-05-24,2.2321
2000-05-25,0.4367
2000-05-26,-1.3043
2000-05-30,-0.4405
2000-05-31,-1.7699
2000-06-01,3.1532
2000-06-02,0.8734
2000-06-05,3.0303
2000-06-06,0.0
2000-06-07,-1.6806999999999999
2000-06-08,-2.5641
2000-06-09,2.6316
2000-06-12,0.8547
2000-06-13,2.9661
2000-06-14,-2.8807
2000-06-15,0.8475
2000-06-16,-1.6806999999999999
2000-06-19,-1.2821
2000-06-20,-2.5974
2000-06-21,-2.2222
2000-06-22,2.7273
2000-06-23,-1.3274
2000-06-26,-1.7936999999999999
2000-06-27,-3.1963
2000-06-28,-11.3208
2000-06-29,1.5957
2000-06-30,0.5236
2000-07-03,7.8125
2000-07-05,-3.8647
2000-07-06,2.5126
2000-07-07,1.4706000000000001
2000-07-10,0.0
2000-07-11,3.8647
2000-07-12,-0.9302
2000-07-13,0.0
2000-07-14,0.939
2000-07-17,-1.3953
2000-07-18,-1.4151
2000-07-19,-0.4785
2000-07-20,-0.4808
2000-07-21,1.9324
2000-07-24,-1.4218
2000-07-25,-4.8077
2000-07-26,0.0
2000-07-27,-4.0404
2000-07-28,-0.3368
2000-07-31,2.1277
2000-08-01,2.0833
2000-08-02,-2.551
2000-08-03,0.5236
2000-08-04,2.0833
2000-08-07,-0.5102
2000-08-08,-2.5641
2000-08-09,0.5263
2000-08-10,-0.5236
2000-08-11,0.0
2000-08-14,0.0
2000-08-15,-2.1053
2000-08-16,1.0753
2000-08-17,-2.6596
2000-08-18,-4.3716
2000-08-21,-1.7143000000000002
2000-08-22,-2.907
2000-08-23,1.7964
2000-08-24,-1.7647
2000-08-25,-1.1976
2000-08-28,0.0
2000-08-29,0.6061
2000-08-30,-0.6024
2000-08-31,9.0909
2000-09-01,3.8889
2000-09-05,2.6738
2000-09-06,1.5625
2000-09-07,9.7436
2000-09-08,-5.1402
2000-09-11,6.8966
2000-09-12,-2.3041
2000-09-13,0.0
2000-09-14,0.9434
2000-09-15,-5.6075
2000-09-18,-7.9208
2000-09-19,3.2258
2000-09-20,1.0417
2000-09-21,-3.6082
2000-09-22,-1.6042999999999998
2000-09-25,-4.8913
2000-09-26,1.1429
2000-09-27,-1.1299
2000-09-28,3.4286
2000-09-29,1.105
2000-10-02,9.2896
2000-10-03,-2.0
2000-10-04,2.551
2000-10-05,-0.995
2000-10-06,-1.5074999999999998
2000-10-09,-3.0612
2000-10-10,0.0
2000-10-11,-6.3158
2000-10-12,-2.809
2000-10-13,0.578
2000-10-16,-1.7241
2000-10-17,0.5848
2000-10-18,-5.2326
2000-10-19,-1.8405
2000-10-20,0.625
2000-10-23,5.5901
2000-10-24,0.0
2000-10-25,-3.5294
2000-10-26,1.2195
2000-10-27,-1.8072
2000-10-30,3.9018
2000-10-31,13.6905
2000-11-01,-6.8063
2000-11-02,0.0
2000-11-03,4.4944
2000-11-06,-0.5376
2000-11-07,-2.7027
2000-11-08,-1.1111
2000-11-09,-0.5618
2000-11-10,-2.8249
2000-11-13,1.7442
2000-11-14,4.0
2000-11-15,-2.1978
2000-11-16,0.5618
2000-11-17,1.6760000000000002
2000-11-20,0.0
2000-11-21,-0.5495
2000-11-22,0.0
2000-11-24,0.5525
2000-11-27,-0.5495
2000-11-28,-2.7624
2000-11-29,-5.1136
2000-11-30,-0.5988
2000-12-01,8.4337
2000-12-04,-3.8889
2000-12-05,4.0462
2000-12-06,-2.7778
2000-12-07,0.5714
2000-12-08,3.4091
2000-12-11,5.4945
2000-12-12,-0.5208
2000-12-13,-4.1885
2000-12-14,-3.2787
2000-12-15,3.3898
2000-12-18,1.6393
2000-12-19,-1.6129
2000-12-20,-9.8361
2000-12-21,10.303
2000-12-22,-1.0989
2000-12-26,-2.7778
2000-12-27,0.5714
2000-12-28,0.0
2000-12-29,14.7727
2001-01-02,-2.4752
2001-01-03,0.0
2001-01-04,1.5228000000000002
2001-01-05,-4.5
2001-01-08,-1.5707
2001-01-09,3.1915
2001-01-10,0.5155
2001-01-11,0.5128
2001-01-12,8.1633
2001-01-16,9.434
2001-01-17,0.0
2001-01-18,-3.4483
2001-01-19,-2.6786
2001-01-22,-0.4587
2001-01-23,5.9908
2001-01-24,0.0
2001-01-25,1.8957000000000002
2001-01-26,0.0
2001-01-29,-0.2918
2001-01-30,0.2066
2001-01-31,4.3986
2001-02-01,-2.1725
2001-02-02,-3.1629
2001-02-05,0.7644
2001-02-06,-0.7586
2001-02-07,0.6254
2001-02-08,-0.6215
2001-02-09,-4.0306
2001-02-12,1.3034
2001-02-13,-0.0715
2001-02-14,-0.9299
2001-02-15,3.6823
2001-02-16,-2.1588
2001-02-20,-1.0676
2001-02-21,0.6475
2001-02-22,-5.2895
2001-02-23,3.3962
2001-02-26,0.8759
2001-02-27,-1.5918999999999999
2001-02-28,0.0
2001-03-01,2.2059
2001-03-02,2.518
2001-03-05,4.0
2001-03-06,0.5398
2001-03-07,2.2819
2001-03-08,0.0656
2001-03-09,-1.6393
2001-03-12,-4.6667
2001-03-13,0.3497
2001-03-14,-0.3484
2001-03-15,-3.8462
2001-03-16,-10.9091
2001-03-19,4.898
2001-03-20,-1.1673
2001-03-21,-6.063
2001-03-22,6.7058
2001-03-23,-4.1634
2001-03-26,5.8197
2001-03-27,-3.5631
2001-03-28,-3.2129
2001-03-29,0.4149
2001-03-30,5.4545
2001-04-02,-5.9561
2001-04-03,-3.75
2001-04-04,-2.3377
2001-04-05,8.156
2001-04-06,-6.3934
2001-04-09,-0.3503
2001-04-10,-0.6151
2001-04-11,-0.3537
2001-04-12,4.1704
2001-04-16,-1.1925
2001-04-17,-1.7241
2001-04-18,-0.4386
2001-04-19,-3.5242
2001-04-20,0.7306
2001-04-23,1.5413000000000001
2001-04-24,0.0893
2001-04-25,0.2676
2001-04-26,5.516
2001-04-27,-4.5953
2001-04-30,0.0
2001-05-01,1.5138
2001-05-02,3.2456
2001-05-03,-0.4248
2001-05-04,-1.1092
2001-05-07,1.4668
2001-05-08,-2.2109
2001-05-09,7.8261
2001-05-10,3.4677
2001-05-11,-0.9353
2001-05-14,-0.0787
2001-05-15,5.1181
2001-05-16,1.1236
2001-05-17,-0.3704
2001-05-18,0.7435
2001-05-21,1.845
2001-05-22,4.7101
2001-05-23,-2.0761
2001-05-24,-2.4028
2001-05-25,-1.0862
2001-05-29,1.9034
2001-05-30,-0.7184
2001-05-31,1.3025
2001-06-01,1.7856999999999998
2001-06-04,5.9649
2001-06-05,2.649
2001-06-06,0.3226
2001-06-07,0.9646
2001-06-08,-1.2739
2001-06-11,1.0323
2001-06-12,0.5747
2001-06-13,-0.9524
2001-06-14,-0.8974
2001-06-15,-2.0052
2001-06-18,0.7921
2001-06-19,-1.1133
2001-06-20,2.1192
2001-06-21,2.7885999999999997
2001-06-22,-8.2019
2001-06-25,1.4433
2001-06-26,3.6585
2001-06-27,-0.9804
2001-06-28,1.6502
2001-06-29,11.039
2001-07-02,-6.6082
2001-07-03,-0.4383
2001-07-05,-2.5157
2001-07-06,-0.6452
2001-07-09,-2.5974
2001-07-10,-0.6667
2001-07-11,1.0067
2001-07-12,3.6545
2001-07-13,-0.641
2001-07-16,-1.2903
2001-07-17,1.3072
2001-07-18,-2.5161
2001-07-19,1.3898
2001-07-20,1.1097
2001-07-23,-2.3886
2001-07-24,1.5873
2001-07-25,0.5859
2001-07-26,0.3236
2001-07-27,2.5484
2001-07-30,1.518
2001-07-31,2.9283
2001-08-01,0.3027
2001-08-02,0.6639
2001-08-03,3.1175
2001-08-06,-1.1628
2001-08-07,-1.5293999999999999
2001-08-08,0.3584
2001-08-09,-0.2976
2001-08-10,-1.194
2001-08-13,-0.3625
2001-08-14,0.9703
2001-08-15,1.8018
2001-08-16,1.1799
2001-08-17,-0.2915
2001-08-20,0.8772
2001-08-21,-2.7246
2001-08-22,0.9535
2001-08-23,-0.5313
2001-08-24,0.4748
2001-08-27,0.4725
2001-08-28,-0.0588
2001-08-29,-0.5882
2001-08-30,2.0118
2001-08-31,-1.0441
2001-09-04,1.1137
2001-09-05,-6.4348
2001-09-06,-0.5576
2001-09-07,-0.6231
2001-09-10,0.3135
2001-09-17,-27.125
2001-09-18,-7.7187
2001-09-19,-14.9628
2001-09-20,-15.3005
2001-09-21,-3.2258
2001-09-24,7.8667
2001-09-25,-0.8653
2001-09-26,-0.4988
2001-09-27,0.1253
2001-09-28,0.2503
2001-10-01,2.9962999999999997
2001-10-02,1.8182
2001-10-03,-1.3094999999999999
2001-10-04,7.3583
2001-10-05,-3.3708
2001-10-08,-0.2326
2001-10-09,-0.8159
2001-10-10,2.2327
2001-10-11,1.7241
2001-10-12,-2.2599
2001-10-15,3.4682
2001-10-16,-0.2235
2001-10-17,-5.3751
2001-10-18,0.0
2001-10-19,-1.7751000000000001
2001-10-22,-6.0241
2001-10-23,-7.6923
2001-10-24,6.8056
2001-10-25,2.6008
2001-10-26,4.5626999999999995
2001-10-29,-1.5152
2001-10-30,-4.8148
2001-10-31,-1.4267
2001-11-01,1.5789
2001-11-02,1.6839
2001-11-05,-5.7325
2001-11-06,1.3514
2001-11-07,-1.3333
2001-11-08,-1.4865
2001-11-09,0.1372
2001-11-12,-2.0548
2001-11-13,2.3776
2001-11-14,-0.2732
2001-11-15,-0.8219
2001-11-16,0.2762
2001-11-19,2.4793
2001-11-20,7.5269
2001-11-21,5.0
2001-11-23,-1.1905000000000001
2001-11-26,-3.6145
2001-11-27,5.875
2001-11-28,-6.6116
2001-11-29,2.402
2001-11-30,0.6173
2001-12-03,-1.8405
2001-12-04,0.0
2001-12-05,0.0
2001-12-06,7.625
2001-12-07,0.813
2001-12-10,0.2304
2001-12-11,1.7241
2001-12-12,2.0339
2001-12-13,-1.4396
2001-12-14,6.1798
2001-12-17,-2.1164
2001-12-18,-1.7297
2001-12-19,-3.6304
2001-12-20,1.0274
2001-12-21,2.8249
2001-12-24,0.0
2001-12-26,-1.0989
2001-12-27,3.2222
2001-12-28,-1.0764
2001-12-31,-1.9586999999999999
2002-01-02,2.1088
2002-01-03,5.0
2002-01-04,1.8634
2002-01-07,-1.4228
2002-01-08,1.5464
2002-01-09,0.0
2002-01-10,-1.5228000000000002
2002-01-11,-1.5464
2002-01-14,-4.8168
2002-01-15,-1.8702
2002-01-16,-7.1749
2002-01-17,2.5362
2002-01-18,-3.7691
2002-01-22,-0.2448
2002-01-23,1.5951
2002-01-24,-0.0604
2002-01-25,-1.0909
2002-01-28,0.7353
2002-01-29,0.1217
2002-01-30,0.243
2002-01-31,4.2424
2002-02-01,-1.7442
2002-02-04,-2.7218999999999998
2002-02-05,-0.8516
2002-02-06,-1.227
2002-02-07,-0.9938
2002-02-08,3.3877
2002-02-11,1.2136
2002-02-12,-3.3573
2002-02-13,-1.9851
2002-02-14,-3.7975
2002-02-15,-2.5
2002-02-19,-1.4845
2002-02-20,2.8767
2002-02-21,-2.9294000000000002
2002-02-22,2.4691
2002-02-25,-0.1339
2002-02-26,-1.4745
2002-02-27,1.3605
2002-02-28,-0.6711
2002-03-01,0.5405
2002-03-04,1.4785
2002-03-05,5.298
2002-03-06,5.6604
2002-03-07,5.7143
2002-03-08,3.6036
2002-03-11,0.0
2002-03-12,2.2826
2002-03-13,3.6132
2002-03-14,1.641
2002-03-15,-1.11
2002-03-18,0.5102
2002-03-19,2.5381
2002-03-20,0.9901
2002-03-21,-1.4706000000000001
2002-03-22,0.597
2002-03-25,1.4837
2002-03-26,2.729
2002-03-27,1.518
2002-03-28,0.6542
2002-04-01,2.1356
2002-04-02,0.0
2002-04-03,0.6364
2002-04-04,0.0903
2002-04-05,0.1805
2002-04-08,5.4054
2002-04-09,5.8974
2002-04-10,5.6497
2002-04-11,1.5279
2002-04-12,1.5800999999999998
2002-04-15,-2.8889
2002-04-16,2.8223000000000003
2002-04-17,1.2610999999999999
2002-04-18,-3.2967
2002-04-19,-0.3788
2002-04-22,-1.1407
2002-04-23,0.0
2002-04-24,2.6923
2002-04-25,-1.1985000000000001
2002-04-26,-0.6823
2002-04-29,-4.2748
2002-04-30,1.5949
2002-05-01,-1.0989
2002-05-02,-2.1429
2002-05-03,-0.2839
2002-05-06,-0.8965
2002-05-07,-1.7269999999999999
2002-05-08,2.7615
2002-05-09,-3.0945
2002-05-10,-0.4202
2002-05-13,-1.2658
2002-05-14,6.8376
2002-05-15,-0.24
2002-05-16,-2.6464
2002-05-17,-1.318
2002-05-20,-0.7513
2002-05-21,-0.3364
2002-05-22,1.2658
2002-05-23,-0.1667
2002-05-24,-1.8364
2002-05-28,0.4252
2002-05-29,-2.5402
2002-05-30,0.5213
2002-05-31,-1.1236
2002-06-03,-3.6713
2002-06-04,1.1797
2002-06-05,-0.8969
2002-06-06,-3.5294
2002-06-07,3.1895
2002-06-10,1.0
2002-06-11,-6.3906
2002-06-12,3.0769
2002-06-13,0.0
2002-06-14,-1.959
2002-06-17,3.7108
2002-06-18,-1.3761
2002-06-19,-0.8372
2002-06-20,-3.94
2002-06-21,3.2227
2002-06-24,-2.5544000000000002
2002-06-25,-7.2816
2002-06-26,-4.1885
2002-06-27,2.7321999999999997
2002-06-28,8.5106
2002-07-01,-15.1961
2002-07-02,2.3121
2002-07-03,-4.0678
2002-07-05,2.7091
2002-07-08,0.1147
2002-07-09,-1.6037
2002-07-10,-2.7939
2002-07-11,-0.8383
2002-07-12,-0.9662
2002-07-15,0.0
2002-07-16,1.2195
2002-07-17,-0.1205
2002-07-18,-2.0507
2002-07-19,-3.9409
2002-07-22,2.5641
2002-07-23,-0.625
2002-07-24,-0.5031
2002-07-25,1.8963
2002-07-26,1.4268
2002-07-29,9.816
2002-07-30,6.257
2002-07-31,-8.0967
2002-08-01,-5.3776
2002-08-02,-6.8924
2002-08-05,-6.7532
2002-08-06,12.8134
2002-08-07,2.5926
2002-08-08,2.7677
2002-08-09,-0.4684
2002-08-12,-13.6471
2002-08-13,-12.2616
2002-08-14,-6.0559
2002-08-15,-0.8264
2002-08-16,6.1667
2002-08-19,-1.0989
2002-08-20,-3.6508000000000003
2002-08-21,12.8501
2002-08-22,-4.3796
2002-08-23,-1.2214
2002-08-26,-2.3184
2002-08-27,1.5823
2002-08-28,-3.7382999999999997
2002-08-29,0.1618
2002-08-30,0.1616
2002-09-03,-4.0323
2002-09-04,2.6891
2002-09-05,-3.1097
2002-09-06,1.3514
2002-09-09,0.3333
2002-09-10,-0.4983
2002-09-11,-0.3339
2002-09-12,-0.5025
2002-09-13,0.3367
2002-09-16,-5.8725000000000005
2002-09-17,-6.7736
2002-09-18,-3.4417
2002-09-19,-0.9901
2002-09-20,1.6
2002-09-23,-12.4016
2002-09-24,-6.0674
2002-09-25,6.4593
2002-09-26,10.1124
2002-09-27,-3.6734999999999998
2002-09-30,0.6356
2002-10-01,5.2632
2002-10-02,-1.8
2002-10-03,-4.0733
2002-10-04,-4.4586
2002-10-07,-10.6667
2002-10-08,-11.194
2002-10-09,-10.3641
2002-10-10,10.9375
2002-10-11,16.9014
2002-10-14,6.747
2002-10-15,1.5800999999999998
2002-10-16,-13.3333
2002-10-17,4.359
2002-10-18,-0.9828
2002-10-21,5.4591
2002-10-22,-5.4118
2002-10-23,2.4876
2002-10-24,5.0971
2002-10-25,-8.0831
2002-10-28,-2.0101
2002-10-29,7.6923
2002-10-30,-2.6189999999999998
2002-10-31,-4.401
2002-11-01,6.6495999999999995
2002-11-04,4.0767
2002-11-05,3.6866
2002-11-06,18.8889
2002-11-07,-5.7943999999999996
2002-11-08,9.9206
2002-11-11,-15.1625
2002-11-12,8.5106
2002-11-13,-4.902
2002-11-14,-2.0619
2002-11-15,-1.0526
2002-11-18,0.4255
2002-11-19,0.8475
2002-11-20,2.3109
2002-11-21,4.7228
2002-11-22,3.5294
2002-11-25,-2.6515
2002-11-26,0.1946
2002-11-27,14.7573
2002-11-29,-6.9374
2002-12-02,-0.3636
2002-12-03,-1.4599
2002-12-04,0.0
2002-12-05,-0.9259
2002-12-06,2.243
2002-12-09,-5.6673
2002-12-10,4.6512
2002-12-11,-3.1481
2002-12-12,-1.5295999999999998
2002-12-13,0.0
2002-12-16,1.9417
2002-12-17,0.0
2002-12-18,-6.4762
2002-12-19,2.6477
2002-12-20,-0.7937
2002-12-23,3.8
2002-12-24,-0.9634
2002-12-26,-0.5837
2002-12-27,-0.1957
2002-12-30,2.1569
2002-12-31,-1.1516
2003-01-02,18.2524
2003-01-03,-2.9557
2003-01-06,-1.3536000000000001
2003-01-07,-5.6604
2003-01-08,-1.8182
2003-01-09,-4.0741
2003-01-10,-5.0193
2003-01-13,0.0
2003-01-14,5.6911000000000005
2003-01-15,0.9615
2003-01-16,4.0
2003-01-17,-2.3810000000000002
2003-01-21,1.5009000000000001
2003-01-22,-1.8484
2003-01-23,-0.9416
2003-01-24,-4.943
2003-01-27,-4.0
2003-01-28,2.0833
2003-01-29,3.0612
2003-01-30,-10.297
2003-01-31,5.0773
2003-02-03,-3.1513
2003-02-04,5.2061
2003-02-05,1.2371
2003-02-06,1.833
2003-02-07,-1.0
2003-02-10,-3.2323
2003-02-11,5.0104
2003-02-12,-1.3917
2003-02-13,-4.8387
2003-02-14,1.4830999999999999
2003-02-18,7.7244
2003-02-19,-2.1318
2003-02-20,-2.5743
2003-02-21,-0.6098
2003-02-24,-7.5665
2003-02-25,3.3186
2003-02-26,-3.6403
2003-02-27,-0.6667
2003-02-28,-0.4474
2003-03-03,-1.1236
2003-03-04,0.0
2003-03-05,-0.9091
2003-03-06,0.0
2003-03-07,-2.5229
2003-03-10,-4.4706
2003-03-11,-4.4335
2003-03-12,-4.6392
2003-03-13,7.5676
2003-03-14,-1.7588
2003-03-17,11.2532
2003-03-18,-1.1494
2003-03-19,-1.1628
2003-03-20,-1.6471
2003-03-21,-0.4785
2003-03-24,-6.4904
2003-03-25,4.1131
2003-03-26,-5.679
2003-03-27,5.4974
2003-03-28,-2.2333
2003-03-31,-4.0609
2003-04-01,7.1429
2003-04-02,0.0
2003-04-03,-1.2346
2003-04-04,-0.75
2003-04-07,-1.7631999999999999
2003-04-08,2.5641
2003-04-09,-4.5
2003-04-10,-1.8325
2003-04-11,-0.2667
2003-04-14,6.9519
2003-04-15,-1.5
2003-04-16,-4.3147
2003-04-17,5.305
2003-04-21,-1.2594
2003-04-22,0.7653
2003-04-23,-1.2658
2003-04-24,-1.2821
2003-04-25,0.0
2003-04-28,2.8571
2003-04-29,-4.0404
2003-04-30,2.1053
2003-05-01,0.5155
2003-05-02,5.1282
2003-05-05,6.0976
2003-05-06,-1.1494
2003-05-07,-3.4884
2003-05-08,-1.2048
2003-05-09,8.5366
2003-05-12,1.1236
2003-05-13,0.0
2003-05-14,-3.7778
2003-05-15,-0.4619
2003-05-16,-7.1926
2003-05-19,0.5
2003-05-20,1.2438
2003-05-21,-3.1941
2003-05-22,1.5228000000000002
2003-05-23,1.25
2003-05-27,4.4444
2003-05-28,6.383
2003-05-29,-0.2222
2003-05-30,0.2227
2003-06-02,4.8889
2003-06-03,24.1525
2003-06-04,7.5085
2003-06-05,-1.5873
2003-06-06,3.2258
2003-06-09,-1.25
2003-06-10,2.057
2003-06-11,13.1783
2003-06-12,-3.4247
2003-06-13,-2.8369
2003-06-16,1.4599
2003-06-17,6.4748
2003-06-18,1.3514
2003-06-19,-2.6667
2003-06-20,4.5205
2003-06-23,-0.3932
2003-06-24,-4.0789
2003-06-25,-0.4115
2003-06-26,0.1377
2003-06-27,0.1376
2003-06-30,-3.022
2003-07-01,0.8499
2003-07-02,3.0899
2003-07-03,-4.4959
2003-07-07,-10.1284
2003-07-08,3.8095
2003-07-09,2.4465
2003-07-10,-1.9403000000000001
2003-07-11,4.8706
2003-07-14,0.4354
2003-07-15,1.8786
2003-07-16,0.8511
2003-07-17,-0.8439
2003-07-18,0.5674
2003-07-21,-1.8336000000000001
2003-07-22,0.2874
2003-07-23,2.149
2003-07-24,0.2805
2003-07-25,0.979
2003-07-28,3.1856
2003-07-29,11.4094
2003-07-30,-3.9759
2003-07-31,1.6311
2003-08-01,-3.3333
2003-08-04,-8.94
2003-08-05,-7.1529
2003-08-06,4.5317
2003-08-07,-0.289
2003-08-08,-2.1739
2003-08-11,-0.7407
2003-08-12,4.3284
2003-08-13,-1.4306
2003-08-14,1.5965
2003-08-15,-0.7143
2003-08-18,5.8993
2003-08-19,9.375
2003-08-20,1.6149
2003-08-21,-0.978
2003-08-22,-7.284
2003-08-25,3.8615
2003-08-26,5.0
2003-08-27,-3.7851
2003-08-28,5.8376
2003-08-29,-3.9568
2003-09-02,1.623
2003-09-03,1.9656
2003-09-04,0.7229
2003-09-05,-3.11
2003-09-08,1.8519
2003-09-09,0.8485
2003-09-10,-0.9615
2003-09-11,0.1214
2003-09-12,1.4545
2003-09-15,3.9427
2003-09-16,4.1379
2003-09-17,2.0971
2003-09-18,-0.7568
2003-09-19,-4.1394
2003-09-22,-0.9091
2003-09-23,-0.2294
2003-09-24,-6.8966
2003-09-25,-5.3086
2003-09-26,-4.824
2003-09-29,8.4932
2003-09-30,1.2626
2003-10-01,14.7132
2003-10-02,-2.5
2003-10-03,8.1382
2003-10-06,-1.6495
2003-10-07,6.3941
2003-10-08,-5.8128
2003-10-09,2.6151
2003-10-10,-4.1794
2003-10-13,5.6383
2003-10-14,4.6324
2003-10-15,-2.2137000000000002
2003-10-16,-0.0984
2003-10-17,-2.3645
2003-10-20,1.9173
2003-10-21,-1.4851
2003-10-22,-2.0101
2003-10-23,-0.5128
2003-10-24,0.2062
2003-10-27,5.4527
2003-10-28,2.439
2003-10-29,7.5238
2003-10-30,0.7972
2003-10-31,-4.2179
2003-11-03,-5.0459
2003-11-04,1.256
2003-11-05,-2.3855
2003-11-06,1.0753
2003-11-07,-3.1915
2003-11-10,0.1998
2003-11-11,-0.2991
2003-11-12,0.3
2003-11-13,-0.5982
2003-11-14,0.2006
2003-11-17,-3.9039
2003-11-18,0.8333
2003-11-19,0.7231
2003-11-20,0.1026
2003-11-21,-1.0246
2003-11-24,7.3499
2003-11-25,3.1823
2003-11-26,-4.486
2003-11-28,2.3483
2003-12-01,2.3901
2003-12-02,0.6536
2003-12-03,-4.9165
2003-12-04,0.1951
2003-12-05,3.2132
2003-12-08,3.7736
2003-12-09,-3.2727
2003-12-10,-0.9398
2003-12-11,1.9924
2003-12-12,1.3953
2003-12-15,9.1743
2003-12-16,0.7563
2003-12-17,2.6689
2003-12-18,2.3558
2003-12-19,-2.6189999999999998
2003-12-22,5.705
2003-12-23,8.7895
2003-12-24,-0.6378
2003-12-26,10.271
2003-12-29,5.8862
2003-12-30,-1.405
2003-12-31,-7.373
2004-01-02,2.3411
2004-01-05,5.6209
2004-01-06,0.1238
2004-01-07,-0.8035
2004-01-08,-0.4984
2004-01-09,-4.9468
2004-01-12,3.0962
2004-01-13,0.0
2004-01-14,-0.3195
2004-01-15,-1.6026
2004-01-16,1.1075
2004-01-20,1.6753
2004-01-21,-1.7744
2004-01-22,-0.129
2004-01-23,-0.969
2004-01-26,-2.805
2004-01-27,-0.0671
2004-01-28,-3.9624
2004-01-29,-4.965
2004-01-30,-1.766
2004-02-02,-2.1723
2004-02-03,-0.6891
2004-02-04,-0.5397
2004-02-05,1.0078
2004-02-06,1.1512
2004-02-09,-1.5933000000000002
2004-02-10,3.084
2004-02-11,0.1496
2004-02-12,-0.9709
2004-02-13,-2.2624
2004-02-17,3.7809
2004-02-18,-1.3383
2004-02-19,-2.5622
2004-02-20,-1.2374
2004-02-23,-2.036
2004-02-24,-0.9592
2004-02-25,4.3584
2004-02-26,-0.232
2004-02-27,0.155
2004-03-01,1.3158
2004-03-02,-2.3682
2004-03-03,-1.3302
2004-03-04,0.8723
2004-03-05,0.2358
2004-03-08,-1.4902
2004-03-09,-1.3535
2004-03-10,-4.2776
2004-03-11,1.9393
2004-03-12,1.3234
2004-03-15,-6.449
2004-03-16,1.3961999999999999
2004-03-17,6.9707
2004-03-18,-0.0805
2004-03-19,-2.496
2004-03-22,-3.1379
2004-03-23,1.4493
2004-03-24,0.9244
2004-03-25,-2.9975
2004-03-26,-3.4335
2004-03-29,4.7111
2004-03-30,2.6316
2004-03-31,1.5715
2004-04-01,1.7101
2004-04-02,1.8415
2004-04-05,0.0786
2004-04-06,1.1783
2004-04-07,0.2329
2004-04-08,-2.2463
2004-04-12,-1.2678
2004-04-13,-4.3339
2004-04-14,1.9295
2004-04-15,-3.6214
2004-04-16,2.3911
2004-04-19,-2.0017
2004-04-20,-0.9362
2004-04-21,-1.2027
2004-04-22,5.1304
2004-04-23,-3.7221
2004-04-26,0.7732
2004-04-27,-0.0853
2004-04-28,-3.5836
2004-04-29,-4.2478
2004-04-30,-6.1922
2004-05-03,0.5911
2004-05-04,0.3918
2004-05-05,-1.561
2004-05-06,-4.6581
2004-05-07,-4.7817
2004-05-10,-1.7467000000000001
2004-05-11,3.0
2004-05-12,-1.726
2004-05-13,-0.9879
2004-05-14,-0.1109
2004-05-17,-2.3307
2004-05-18,2.1591
2004-05-19,-3.0033
2004-05-20,3.211
2004-05-21,-0.6667
2004-05-24,1.9016
2004-05-25,1.5368
2004-05-26,-0.5405
2004-05-27,2.2826
2004-05-28,1.8066
2004-06-01,4.3841
