ticker,GCW US Equity
2000-05-26,5.3333
2000-05-30,0.0
2000-05-31,6.3291
2000-06-01,-2.3810000000000002
2000-06-02,1.2195
2000-06-05,0.0
2000-06-06,0.0
2000-06-07,3.6145
2000-06-08,-1.1628
2000-06-09,1.1764999999999999
2000-06-12,0.0
2000-06-13,-1.1628
2000-06-14,1.1764999999999999
2000-06-15,0.0
2000-06-16,1.1628
2000-06-19,-3.4483
2000-06-20,-1.1905000000000001
2000-06-21,1.2048
2000-06-22,1.1905000000000001
2000-06-23,0.0
2000-06-26,-1.1764999999999999
2000-06-27,2.3810000000000002
2000-06-28,0.0
2000-06-29,-3.4884
2000-06-30,2.4096
2000-07-03,-2.3529
2000-07-05,-1.2048
2000-07-06,0.0
2000-07-07,0.0
2000-07-11,-1.2195
2000-07-12,0.0
2000-07-13,1.2346
2000-07-14,0.0
2000-07-17,-1.2195
2000-07-18,0.0
2000-07-19,0.0
2000-07-20,2.4691
2000-07-21,1.2048
2000-07-24,-2.3810000000000002
2000-07-25,1.2195
2000-07-26,0.0
2000-07-27,0.0
2000-07-28,0.0
2000-07-31,0.0
2000-08-03,1.2048
2000-08-04,-1.1905000000000001
2000-08-07,0.0
2000-08-08,0.0
2000-08-09,1.2048
2000-08-10,0.0
2000-08-11,0.0
2000-08-14,1.1905000000000001
2000-08-15,3.5294
2000-08-16,3.4091
2000-08-17,1.0989
2000-08-18,1.087
2000-08-21,1.0753
2000-08-22,1.0638
2000-08-23,-2.1053
2000-08-24,0.0
2000-08-25,-4.3011
2000-08-28,-1.1236
2000-08-30,1.1364
2000-08-31,3.3708
2000-09-01,3.2609
2000-09-05,2.1053
2000-09-06,0.0
2000-09-07,2.0619
2000-09-08,-1.0101
2000-09-11,0.0
2000-09-12,4.0816
2000-09-13,0.0
2000-09-18,-0.9804
2000-09-19,-0.9901
2000-09-20,-2.0
2000-09-21,-1.0204
2000-09-22,1.0309
2000-09-25,1.0204
2000-09-26,0.0
2000-09-27,-3.0303
2000-09-28,0.0
2000-09-29,0.0
2000-10-02,4.1667
2000-10-03,-1.0
2000-10-04,-1.0101
2000-10-05,1.0204
2000-10-06,-3.0303
2000-10-09,-1.0417
2000-10-10,1.0526
2000-10-11,-1.0417
2000-10-12,1.0526
2000-10-13,-4.1667
2000-10-17,1.087
2000-10-18,0.0
2000-10-19,-1.0753
2000-10-20,-2.1739
2000-10-23,2.2222
2000-10-25,-8.6957
2000-10-26,0.0
2000-10-27,0.0
2000-10-30,-1.1905000000000001
2000-10-31,3.6145
2000-11-01,-2.3256
2000-11-02,0.0
2000-11-03,0.0
2000-11-06,0.0
2000-11-07,-1.1905000000000001
2000-11-09,0.0
2000-11-10,-1.2048
2000-11-13,1.2195
2000-11-14,0.0
2000-11-15,0.0
2000-11-16,2.4096
2000-11-17,2.3529
2000-11-20,-1.1494
2000-11-21,2.3256
2000-11-24,-1.1364
2000-11-27,-3.4483
2000-11-28,-4.7619
2000-11-29,0.0
2000-11-30,-5.0
2000-12-01,2.6316
2000-12-04,-1.2821
2000-12-05,-1.2987
2000-12-06,-3.9474
2000-12-07,1.3699
2000-12-08,-1.3514
2000-12-11,-1.3699
2000-12-12,0.0
2000-12-13,2.7778
2000-12-14,2.7027
2000-12-15,-1.3158
2000-12-18,-2.6667
2000-12-19,-2.7397
2000-12-20,-1.4085
2000-12-21,1.4285999999999999
2000-12-22,-1.4085
2000-12-26,0.0
2000-12-27,2.8571
2000-12-28,1.3889
2000-12-29,0.0
2001-01-02,2.7397
2001-01-04,1.3333
2001-01-08,-3.9474
2001-01-09,0.0
2001-01-12,4.1096
2001-01-16,2.6316
2001-01-17,1.2821
2001-01-18,1.2658
2001-01-19,0.0
2001-01-22,3.75
2001-01-23,-1.2048
2001-01-24,10.9756
2001-01-25,5.4945
2001-01-26,-2.0833
2001-01-29,0.4255
2001-01-30,-2.3729
2001-01-31,-0.1736
2001-02-01,-1.7391
2001-02-02,-0.531
2001-02-05,-0.3559
2001-02-06,0.8929
2001-02-07,0.0
2001-02-08,-0.885
2001-02-09,0.0
2001-02-12,5.0
2001-02-13,2.0408
2001-02-14,0.8333
2001-02-15,-0.8264
2001-02-16,0.0
2001-02-20,0.8333
2001-02-21,-2.314
2001-02-22,2.3689
2001-02-23,-0.8264
2001-02-26,-1.6667
2001-02-27,-1.5253999999999999
2001-02-28,-0.1721
2001-03-01,-3.4483
2001-03-05,1.7856999999999998
2001-03-07,-0.8772
2001-03-08,1.7699
2001-03-09,-6.9565
2001-03-12,-3.7382999999999997
2001-03-13,-1.9417
2001-03-14,-0.9901
2001-03-15,0.0
2001-03-16,8.6
2001-03-19,-0.9208
2001-03-20,-1.487
2001-03-21,0.9434
2001-03-22,-0.7477
2001-03-23,0.1883
2001-03-26,-0.3759
2001-03-28,1.8868
2001-03-29,-0.9259
2001-03-30,0.0
2001-04-02,-0.9346
2001-04-04,0.9434
2001-04-05,-0.9346
2001-04-06,1.8868
2001-04-12,-0.9259
2001-04-16,0.0
2001-04-19,0.0
2001-04-20,-0.9346
2001-04-23,3.7736
2001-04-24,1.8182
2001-04-25,-2.6786
2001-04-26,0.9174
2001-04-27,0.9091
2001-04-30,0.9009
2001-05-01,3.5714
2001-05-02,-1.0345
2001-05-04,0.0
2001-05-07,0.1742
2001-05-08,-0.3478
2001-05-09,0.8726
2001-05-11,2.0761
2001-05-14,2.7119
2001-05-15,-1.3201
2001-05-16,3.6789
2001-05-17,0.4839
2001-05-18,0.0
2001-05-21,1.1236
2001-05-22,-0.6349
2001-05-23,1.7572
2001-05-24,0.6279
2001-05-25,0.156
2001-05-30,-0.4673
2001-05-31,-0.313
2001-06-01,-0.314
2001-06-04,-0.7874
2001-06-07,-1.5873
2001-06-08,0.0
2001-06-12,1.6129
2001-06-13,1.1111
2001-06-14,0.471
2001-06-15,0.1563
2001-06-18,2.1841
2001-06-19,6.1068999999999996
2001-06-20,-1.4388
2001-06-21,-2.9196999999999997
2001-06-22,0.6015
2001-06-25,-6.577
2001-06-26,2.4
2001-06-27,0.0
2001-06-28,1.5625
2001-07-03,-0.7692
2001-07-05,0.7752
2001-07-06,-1.5385
2001-07-09,0.0
2001-07-10,-1.5625
2001-07-11,0.0
2001-07-12,0.0
2001-07-13,0.0
2001-07-16,3.1746
2001-07-17,0.0
2001-07-18,-4.6154
2001-07-20,0.8065
2001-07-23,0.8
2001-07-24,-0.7937
2001-07-26,1.6
2001-07-27,0.7874
2001-07-30,-2.3438
2001-07-31,0.0
2001-08-01,0.0
2001-08-02,-0.8
2001-08-03,0.9677
2001-08-06,0.0
2001-08-07,-0.9585
2001-08-08,0.6452
2001-08-09,-0.641
2001-08-10,-0.8065
2001-08-13,1.1381999999999999
2001-08-14,-0.3215
2001-08-15,5.4839
2001-08-16,-0.6116
2001-08-17,-0.4615
2001-08-20,0.6182
2001-08-21,0.6144
2001-08-22,0.7634
2001-08-23,0.0
2001-08-27,0.0
2001-08-28,0.7576
2001-08-29,-1.5038
2001-08-30,-0.7634
2001-08-31,0.7692
2001-09-04,-2.7481
2001-09-05,0.314
2001-09-06,-0.4695
2001-09-07,-0.1572
2001-09-10,-1.1024
2001-09-17,-1.2739
2001-09-18,2.2580999999999998
2001-09-19,-3.6278
2001-09-20,-1.8003
2001-09-21,0.0
2001-09-24,-0.3333
2001-09-25,-0.5017
2001-09-26,0.3361
2001-09-27,-0.335
2001-09-28,0.8403
2001-10-01,-3.3333
2001-10-02,-1.7241
2001-10-03,1.7544
2001-10-04,1.7241
2001-10-05,3.0508
2001-10-08,1.1513
2001-10-09,-1.3008
2001-10-10,-1.1532
2001-10-11,-0.8333
2001-10-12,0.8403
2001-10-15,0.0
2001-10-16,0.0
2001-10-17,0.8333
2001-10-18,-2.4793
2001-10-22,0.8475
2001-10-23,0.5042
2001-10-24,0.6689
2001-10-25,-1.1628
2001-10-26,0.8403
2001-10-29,0.8333
2001-10-30,-0.1653
2001-10-31,2.1523
2001-11-01,0.1621
2001-11-02,0.3236
2001-11-05,0.8065
2001-11-06,-0.48
2001-11-07,-1.1254
2001-11-08,-0.9756
2001-11-09,-0.3284
2001-11-12,2.1417
2001-11-13,-0.8065
2001-11-14,0.3252
2001-11-15,0.4862
2001-11-16,1.2903
2001-11-19,0.3185
2001-11-20,0.0
2001-11-26,3.1746
2001-11-27,0.0
2001-11-28,-0.7692
2001-11-30,-1.3953
2001-12-03,0.0
2001-12-04,2.5157
2001-12-05,-2.3006
2001-12-06,2.6688
2001-12-07,-2.2936
2001-12-10,-2.1909
2001-12-11,0.16
2001-12-12,1.4377
2001-12-13,-0.7874
2001-12-14,1.2698
2001-12-17,1.8809
2001-12-18,-0.1538
2001-12-19,-2.3112
2001-12-20,0.9464
2001-12-21,-0.3125
2001-12-24,0.3135
2001-12-26,0.7813
2001-12-27,0.7752
2001-12-28,-1.5385
2001-12-31,4.6875
2002-01-02,-1.9403000000000001
2002-01-03,-1.0654
2002-01-04,0.7692
2002-01-07,0.3053
2002-01-08,0.4566
2002-01-09,0.303
2002-01-10,0.4532
2002-01-11,0.0
2002-01-14,-1.5038
2002-01-15,0.0
2002-01-16,1.5267
2002-01-17,-0.7519
2002-01-18,-1.2121
2002-01-22,1.227
2002-01-23,-1.5152
2002-01-24,0.7692
2002-01-25,0.7634
2002-01-28,-1.2121
2002-01-29,1.9939
2002-01-30,-0.7519
2002-01-31,0.1515
2002-02-01,0.1513
2002-02-04,-0.3021
2002-02-05,0.7576
2002-02-06,-0.4511
2002-02-07,-0.3021
2002-02-08,1.3636
2002-02-11,0.1495
2002-02-12,0.597
2002-02-13,0.1484
2002-02-14,0.2963
2002-02-15,0.8863
2002-02-19,0.5857
2002-02-20,-1.7467000000000001
2002-02-21,0.7407
2002-02-22,1.0294
2002-02-25,0.1456
2002-02-26,1.1628
2002-02-27,1.2931
2002-02-28,-0.1418
2002-03-01,-1.5625
2002-03-04,1.0101
2002-03-05,1.4285999999999999
2002-03-06,-0.7042
2002-03-07,0.7092
2002-03-08,1.4085
2002-03-11,-0.6944
2002-03-12,0.6993
2002-03-13,0.0
2002-03-14,2.7778
2002-03-15,0.0
2002-03-18,0.0
2002-03-19,0.6757
2002-03-20,-0.6711
2002-03-21,0.0
2002-03-22,-0.9459
2002-03-25,-0.1364
2002-03-26,2.1858
2002-03-27,0.2674
2002-03-28,1.3333
2002-04-01,0.0
2002-04-02,-1.3158
2002-04-03,-1.3333
2002-04-04,0.0
2002-04-05,2.027
2002-04-08,-0.7947
2002-04-09,-0.267
2002-04-10,-0.1339
2002-04-11,-1.4745
2002-04-12,1.3605
2002-04-15,0.6711
2002-04-16,1.7332999999999998
2002-04-17,-0.3932
2002-04-18,-5.7895
2002-04-19,-0.1397
2002-04-22,-0.5594
2002-04-23,-2.2504
2002-04-24,1.4388
2002-04-25,-5.6738
2002-04-26,-1.5038
2002-04-29,0.7634
2002-04-30,3.0303
2002-05-01,1.4706000000000001
2002-05-02,0.2899
2002-05-03,-1.7341
2002-05-06,1.4706000000000001
2002-05-07,-1.4493
2002-05-08,0.0
2002-05-09,0.7353
2002-05-10,11.9708
2002-05-13,-0.9126
2002-05-14,8.5526
2002-05-15,-18.4242
2002-05-16,0.4458
2002-05-17,-0.1479
2002-05-20,-0.1481
2002-05-21,0.0
2002-05-22,-0.1484
2002-05-23,0.2972
2002-05-24,0.1481
2002-05-28,0.2959
2002-05-29,0.1475
2002-05-30,-0.1473
2002-05-31,0.885
2002-06-03,-0.5848
2002-06-04,0.1471
2002-06-05,0.7342
2002-06-06,-0.8746
2002-06-07,0.2941
2002-06-10,0.4399
2002-06-11,-0.5839
2002-06-12,-0.1468
2002-06-13,0.1471
2002-06-14,-0.5874
2002-06-17,0.7386
2002-06-18,0.5865
2002-06-19,0.7289
2002-06-20,0.2894
2002-06-21,0.7215
2002-06-24,0.2865
2002-06-25,0.0
2002-06-26,-0.2857
