ticker,DEL US Equity
2000-05-22,-1.173
2000-05-23,-0.5935
2000-05-24,0.8955
2000-05-25,2.3669000000000002
2000-05-26,-0.578
2000-05-30,-0.2907
2000-05-31,0.0
2000-06-01,-0.5848
2000-06-02,0.2941
2000-06-05,0.2933
2000-06-06,0.2924
2000-06-07,0.0
2000-06-08,0.2915
2000-06-09,0.0
2000-06-12,-0.2907
2000-06-13,0.0
2000-06-14,-0.2915
2000-06-15,0.5848
2000-06-16,0.0
2000-06-19,0.0
2000-06-20,-1.4535
2000-06-21,-0.59
2000-06-22,-2.0772
2000-06-23,-0.9091
2000-06-26,-0.6116
2000-06-27,-0.3077
2000-06-28,2.1605
2000-06-29,-0.6042
2000-06-30,3.9514
2000-07-03,-1.7544
2000-07-05,-0.2976
2000-07-06,0.0
2000-07-07,0.0
2000-07-10,0.8955
2000-07-11,0.8876
2000-07-12,0.2933
2000-07-13,-0.2924
2000-07-14,0.2933
2000-07-17,-0.2924
2000-07-18,-1.4663
2000-07-19,0.8929
2000-07-20,-1.1799
2000-07-21,-1.194
2000-07-24,0.6042
2000-07-25,0.0
2000-07-26,-0.3003
2000-07-27,-3.012
2000-07-28,0.3106
2000-07-31,2.4768
2000-08-01,0.6042
2000-08-02,0.0
2000-08-03,-0.6006
2000-08-04,-0.6042
2000-08-07,-0.6079
2000-08-08,2.4465
2000-08-09,2.0896
2000-08-10,-1.462
2000-08-11,0.0
2000-08-14,0.2967
2000-08-15,0.8876
2000-08-16,1.4663
2000-08-17,-1.7341
2000-08-18,0.0
2000-08-21,-0.8824
2000-08-22,-0.2967
2000-08-23,-0.2976
2000-08-24,0.0
2000-08-25,0.2985
2000-08-28,-0.8929
2000-08-29,-3.3033
2000-08-30,0.3106
2000-08-31,-0.6211
2000-09-01,-1.25
2000-09-05,-0.3165
2000-09-06,-3.4920999999999998
2000-09-07,0.3289
2000-09-08,-0.3279
2000-09-11,0.0
2000-09-12,-0.9868
2000-09-13,0.0
2000-09-14,1.6611
2000-09-15,1.3072
2000-09-18,-0.3226
2000-09-19,-1.2945
2000-09-20,0.0
2000-09-21,-0.6557
2000-09-22,-0.6601
2000-09-25,-2.99
2000-09-26,0.6849
2000-09-27,-0.6803
2000-09-28,-1.3699
2000-09-29,-5.9028
2000-10-02,-0.738
2000-10-03,-0.7435
2000-10-04,1.4981
2000-10-05,1.845
2000-10-06,0.0
2000-10-09,1.4493
2000-10-10,-1.0714
2000-10-11,1.083
2000-10-12,-0.7143
2000-10-13,4.3165
2000-10-16,5.5172
2000-10-17,0.6536
2000-10-18,-0.6494
2000-10-19,0.6536
2000-10-20,-0.3247
2000-10-23,-0.6515
2000-10-24,0.0
2000-10-25,-0.3279
2000-10-26,-0.9868
2000-10-27,0.6645
2000-10-30,0.0
2000-10-31,2.6403
2000-11-01,-1.2862
2000-11-02,1.3029
2000-11-03,0.3215
2000-11-06,-0.641
2000-11-07,0.3226
2000-11-08,0.0
2000-11-09,0.9646
2000-11-10,-0.3185
2000-11-13,1.5974
2000-11-14,0.9434
2000-11-15,0.3115
2000-11-16,-0.3106
2000-11-17,0.3115
2000-11-20,0.0
2000-11-21,0.3106
2000-11-22,0.0
2000-11-24,0.3096
2000-11-27,0.6173
2000-11-28,-0.9202
2000-11-29,1.2384
2000-11-30,-0.3067
2000-12-01,0.0
2000-12-04,-0.6154
2000-12-05,0.3096
2000-12-06,0.3086
2000-12-07,0.6154
2000-12-08,0.0
2000-12-11,1.2232
2000-12-12,1.8127
2000-12-13,0.0
2000-12-14,0.2967
2000-12-15,2.071
2000-12-18,0.8696
2000-12-19,6.6091999999999995
2000-12-20,-1.6173
2000-12-21,0.5479
2000-12-22,-0.545
2000-12-26,0.274
2000-12-27,5.7377
2000-12-28,-0.7752
2000-12-29,-0.5208
2001-01-02,-0.7853
2001-01-03,-1.3193
2001-01-04,0.0
2001-01-05,0.2674
2001-01-08,-1.8667
2001-01-09,1.6303999999999998
2001-01-10,1.0695000000000001
2001-01-11,0.0
2001-01-12,-0.5291
2001-01-16,0.7979
2001-01-17,-0.7916
2001-01-18,-0.7979
2001-01-19,-1.0724
2001-01-22,-0.542
2001-01-23,0.2725
2001-01-24,-0.8152
2001-01-25,-1.9178
2001-01-26,-1.1173
2001-01-29,-0.565
2001-01-30,-0.3182
2001-01-31,0.3192
2001-02-01,1.5909
2001-02-02,0.4027
2001-02-05,0.8913
2001-02-06,3.7986
2001-02-07,0.1277
2001-02-08,0.255
2001-02-09,-0.7206
2001-02-12,1.7506
2001-02-13,-0.3357
2001-02-14,0.6316
2001-02-15,-0.1255
2001-02-16,0.9217
2001-02-20,-0.1245
2001-02-21,-0.665
2001-02-22,-1.6318000000000001
2001-02-23,-0.2552
2001-02-26,-0.4691
2001-02-27,-2.2601
2001-02-28,-1.2308
2001-03-01,-3.2043
2001-03-02,-1.8391
2001-03-05,-0.0468
2001-03-06,-1.359
2001-03-07,-0.1425
2001-03-08,-0.0951
2001-03-09,-0.9524
2001-03-12,-1.25
2001-03-13,0.0
2001-03-14,-0.1947
2001-03-15,-1.2195
2001-03-16,-1.1358
2001-03-19,2.7972
2001-03-20,-0.1458
2001-03-21,-1.2165
2001-03-22,0.4433
2001-03-23,0.5395
2001-03-26,-0.4878
2001-03-27,0.1471
2001-03-28,-0.8321
2001-03-29,-1.1846
2001-03-30,1.1489
2001-04-02,-0.2469
2001-04-03,-0.7426
2001-04-04,0.0
2001-04-05,1.4963
2001-04-06,0.0
2001-04-09,-0.2457
2001-04-10,1.6749
2001-04-11,0.2907
2001-04-12,1.6907999999999999
2001-04-16,-0.9976
2001-04-17,-0.9597
2001-04-18,-0.436
2001-04-19,0.9246
2001-04-20,-1.1572
2001-04-23,-0.2439
2001-04-24,1.2225
2001-04-25,2.8986
2001-04-26,9.8592
2001-04-27,-1.0684
2001-04-30,-1.6846999999999999
2001-05-01,2.8120000000000003
2001-05-02,0.0855
2001-05-03,-1.1529
2001-05-04,-0.6479
2001-05-07,-0.087
2001-05-08,-0.3481
2001-05-09,-0.8734
2001-05-10,-0.2203
2001-05-11,0.1325
2001-05-14,0.0882
2001-05-15,3.5242
2001-05-16,1.4894
2001-05-17,-0.2096
2001-05-18,-0.5462
2001-05-21,2.0279
2001-05-22,2.2774
2001-05-23,2.2267
2001-05-24,-1.1881
2001-05-25,-0.8016
2001-05-29,0.404
2001-05-30,1.0563
2001-05-31,2.1955999999999998
2001-06-01,-0.5859
2001-06-04,-0.0393
2001-06-05,3.0267
2001-06-06,0.1526
2001-06-07,1.7143000000000002
2001-06-08,-1.1236
2001-06-11,0.1515
2001-06-12,-0.1513
2001-06-13,-0.303
2001-06-14,-1.3678
2001-06-15,-0.6163
2001-06-18,0.0
2001-06-19,-0.155
2001-06-20,1.9022000000000001
2001-06-21,3.3905
2001-06-22,1.2159
2001-06-25,-2.4754
2001-06-26,0.7839
2001-06-27,0.0
2001-06-28,2.7778
2001-06-29,3.7838000000000003
2001-07-02,-1.0417
2001-07-03,-0.1754
2001-07-05,-1.7926
2001-07-06,-1.6463999999999999
2001-07-09,-0.5095
2001-07-10,-0.1097
2001-07-11,-0.9154
2001-07-12,1.626
2001-07-13,-0.1818
2001-07-16,-0.8379
2001-07-17,0.1102
2001-07-18,-0.1101
2001-07-19,-0.5511
2001-07-20,-0.5541
2001-07-23,-0.5944
2001-07-24,-1.5321
2001-07-25,0.0
2001-07-26,1.9734
2001-07-27,0.0372
2001-07-30,-1.4509
2001-07-31,1.1703000000000001
2001-08-01,0.0
2001-08-02,-0.3358
2001-08-03,0.7113
2001-08-06,0.7435
2001-08-07,1.2915
2001-08-08,-0.1821
2001-08-09,-0.1825
2001-08-10,0.7678
2001-08-13,-0.508
2001-08-14,0.9117
2001-08-15,1.9154
2001-08-16,2.4112999999999998
2001-08-17,0.0
2001-08-20,-0.4155
2001-08-21,-0.0348
2001-08-22,1.9826000000000001
2001-08-23,1.1596
2001-08-24,-0.7417
2001-08-27,-2.072
2001-08-28,-0.1734
2001-08-29,0.8773
2001-08-30,-1.5188000000000001
2001-08-31,-0.4907
2001-09-04,-1.0919
2001-09-05,0.4274
2001-09-06,-0.2128
2001-09-07,-2.5586
2001-09-10,-1.787
2001-09-17,-4.9387
2001-09-18,0.6641
2001-09-19,-1.3194
2001-09-20,-1.8875
2001-09-21,-2.8858
2001-09-24,-0.5365
2001-09-25,-0.1245
2001-09-26,2.6174
2001-09-27,0.1215
2001-09-28,2.3049
2001-10-01,-1.3834
2001-10-02,1.2024
2001-10-03,-2.2178
2001-10-04,0.9721
2001-10-05,4.9338
2001-10-08,-1.682
2001-10-09,4.1213
2001-10-10,0.2614
2001-10-11,-0.5214
2001-10-12,0.8611
2001-10-15,2.0787
2001-10-16,0.9091
2001-10-17,-0.4324
2001-10-18,-0.3619
2001-10-19,-1.1987
2001-10-22,1.7279
2001-10-23,-0.3975
2001-10-24,-0.6531
2001-10-25,0.3287
2001-10-26,-0.8009
2001-10-29,-1.4679
2001-10-30,-2.5698
2001-10-31,1.2997
2001-11-01,-0.0377
2001-11-02,-0.5285
2001-11-05,-2.277
2001-11-06,-0.1942
2001-11-07,0.3891
2001-11-08,-0.969
2001-11-09,-0.9785
2001-11-12,0.0
2001-11-13,1.502
2001-11-14,-0.5062
2001-11-15,-1.4481
2001-11-16,1.4297
2001-11-19,1.8011
2001-11-20,1.3462
2001-11-21,-0.5693
2001-11-23,1.145
2001-11-26,-0.5283
2001-11-27,-0.569
2001-11-28,-0.1812
2001-11-29,1.1494
2001-11-30,-0.0379
2001-12-03,-0.4926
2001-12-04,0.9139
2001-12-05,6.0
2001-12-06,-0.7832
2001-12-07,-0.0359
2001-12-10,-3.0869
2001-12-11,4.2593
2001-12-12,1.8472
2001-12-13,-0.4186
2001-12-14,-0.5604
2001-12-17,1.9725000000000001
2001-12-18,0.0
2001-12-19,-0.1727
2001-12-20,-3.5294
2001-12-21,2.0445
2001-12-24,0.2812
2001-12-26,-3.7855
2001-12-27,0.9107
2001-12-28,-1.083
2001-12-31,0.0
2002-01-02,3.1022
2002-01-03,2.1239
2002-01-04,1.3865
2002-01-07,-1.1282
2002-01-08,0.4495
2002-01-09,-1.1360000000000001
2002-01-10,0.9749
2002-01-11,-2.7586
2002-01-14,-0.3546
2002-01-15,-0.3559
2002-01-16,0.8929
2002-01-17,1.9468999999999999
2002-01-18,0.1736
2002-01-22,-2.8076
2002-01-23,0.6419
2002-01-24,-0.2481
2002-01-25,-0.1776
2002-01-28,0.7117
2002-01-29,-0.3534
2002-01-30,1.0638
2002-01-31,2.1053
2002-02-01,-1.0997
2002-02-04,-2.189
2002-02-05,-0.2487
2002-02-06,0.6766
2002-02-07,-0.0707
2002-02-08,1.5929
2002-02-11,1.2544
2002-02-12,-1.6518000000000002
2002-02-13,3.5339
2002-02-14,-2.805
2002-02-15,0.9388
2002-02-19,-0.2756
2002-02-20,1.5544
2002-02-21,-1.3605
2002-02-22,0.2069
2002-02-25,-0.7915
2002-02-26,-2.1505
2002-02-27,0.1861
2002-02-28,0.8865
2002-03-01,1.0545
2002-03-04,-0.8348
2002-03-05,0.0351
2002-03-06,0.9116
2002-03-07,0.0695
2002-03-08,0.6944
2002-03-11,2.1379
2002-03-12,0.5739
2002-03-13,-0.9735
2002-03-14,1.0169
2002-03-15,-1.5101
2002-03-18,2.5554
2002-03-19,1.4618
2002-03-20,-0.2947
2002-03-21,0.5911
2002-03-22,-1.5344
2002-03-25,-0.3647
2002-03-26,-0.8319
2002-03-27,0.5034
2002-03-28,1.0017
2002-04-01,-0.3636
2002-04-02,2.0239
2002-04-03,0.3252
2002-04-04,0.2917
2002-04-05,-0.2262
2002-04-08,0.4211
2002-04-09,-3.0645
2002-04-10,0.8319
2002-04-11,3.7954
2002-04-12,3.0207
2002-04-15,0.3086
2002-04-16,1.5385
2002-04-17,-0.0606
2002-04-18,-1.3341
2002-04-19,0.6146
2002-04-22,-0.6414
2002-04-23,-0.3996
2002-04-24,1.3889
2002-04-25,-0.3044
2002-04-26,-0.7634
2002-04-29,2.7692
2002-04-30,0.2994
2002-05-01,-0.1493
2002-05-02,0.0
2002-05-03,-0.299
2002-05-06,-0.2999
2002-05-07,0.4211
2002-05-08,1.3777
2002-05-09,-3.8405
2002-05-10,-0.4608
2002-05-13,-1.6975
2002-05-14,4.8666
2002-05-15,3.4132
2002-05-16,-3.9375
2002-05-17,-1.8987
2002-05-20,-1.2596
2002-05-21,0.1867
2002-05-22,-0.1553
2002-05-23,1.0886
2002-05-24,-2.4615
2002-05-28,-3.9432
2002-05-29,0.0082
2002-05-30,4.3435
2002-05-31,1.0722
2002-06-03,-2.3401
2002-06-04,-0.0639
2002-06-05,1.8223
2002-06-06,-2.6688
2002-06-07,0.6452
2002-06-10,2.2756
2002-06-11,-2.4757
2002-06-12,-0.7069
2002-06-13,-2.9126
2002-06-14,-0.8333
2002-06-17,1.3445
2002-06-18,1.6583999999999999
2002-06-19,1.9576
2002-06-20,3.232
2002-06-21,3.8438
2002-06-24,4.3284
2002-06-25,-2.9471
2002-06-26,1.2972000000000001
2002-06-27,-2.5029
2002-06-28,2.9254
2002-07-01,0.058
2002-07-02,-0.2029
2002-07-03,0.2033
2002-07-05,2.029
2002-07-08,0.0
2002-07-09,-0.9659
2002-07-10,-1.2622
2002-07-11,-3.9512
2002-07-12,-1.6031
2002-07-15,-2.2441
2002-07-16,-5.9434000000000005
2002-07-17,1.237
2002-07-18,-0.9247
2002-07-19,-2.5
2002-07-22,-1.7094
2002-07-23,-7.8261
2002-07-24,5.3962
2002-07-25,-0.6445
2002-07-26,0.1441
2002-07-29,3.9942
2002-07-30,0.346
2002-07-31,-3.4138
2002-08-01,-0.3927
2002-08-02,-0.6452
2002-08-05,-1.3348
2002-08-06,4.6801
2002-08-07,1.6416
2002-08-08,0.9278
2002-08-09,-0.5788
2002-08-12,-2.3973
2002-08-13,-4.5614
2002-08-14,5.1471
2002-08-15,-5.0699
2002-08-16,0.1842
2002-08-19,-0.7353
2002-08-20,0.1852
2002-08-21,1.2939
2002-08-22,-2.7372
2002-08-23,-3.94
2002-08-26,-4.2969
2002-08-27,2.8571
2002-08-28,-1.9344999999999999
2002-08-29,-0.6491
2002-08-30,-0.3267
2002-09-03,-3.2773
2002-09-04,1.6095000000000002
2002-09-05,-1.8340999999999998
2002-09-06,1.0616
2002-09-09,-0.8403
2002-09-10,0.8475
2002-09-11,2.3109
2002-09-12,0.2875
2002-09-13,5.0369
2002-09-16,0.078
2002-09-17,-3.7786999999999997
2002-09-18,-2.753
2002-09-19,-4.2465
2002-09-20,-2.8261
2002-09-23,-1.1186
2002-09-24,-0.543
2002-09-25,0.091
2002-09-26,1.4091
2002-09-27,-1.3895
2002-09-30,-0.0909
2002-10-01,3.7307
2002-10-02,-2.6316
2002-10-03,1.3963999999999999
2002-10-04,-2.2657
2002-10-07,4.5455
2002-10-08,0.3043
2002-10-09,-0.3034
2002-10-10,-3.0435
2002-10-11,0.0
2002-10-14,-0.4036
2002-10-15,3.1067
2002-10-16,-1.7467000000000001
2002-10-17,2.1333
2002-10-18,-0.4787
2002-10-21,-0.0437
2002-10-22,2.3622
2002-10-23,1.3675
2002-10-24,-1.3491
2002-10-25,2.9915000000000003
2002-10-28,1.6598000000000002
2002-10-29,0.4082
2002-10-30,2.439
2002-10-31,4.6825
2002-11-01,5.4966
2002-11-04,5.4617
2002-11-05,-1.3629
2002-11-06,-2.6943
2002-11-07,-3.4434
2002-11-08,0.7721
2002-11-11,-2.9551
2002-11-12,1.4285999999999999
2002-11-13,-0.556
2002-11-14,2.3108
2002-11-15,-1.6393
2002-11-18,-1.3704
2002-11-19,0.7135
2002-11-20,2.5354
2002-11-21,0.1818
2002-11-22,-1.6334
2002-11-25,0.738
2002-11-26,-3.0311
2002-11-27,3.7486
2002-11-29,-3.2847
2002-12-02,2.3019
2002-12-03,0.332
2002-12-04,-1.8382
2002-12-05,-1.9849999999999999
2002-12-06,-0.1528
2002-12-09,-0.4592
2002-12-10,5.7286
2002-12-11,-1.4182000000000001
2002-12-12,0.8853
2002-12-13,-1.2797
2002-12-16,1.8519
2002-12-17,0.3636
2002-12-18,-2.5
2002-12-19,-0.5946
2002-12-20,-2.4299
2002-12-23,9.9617
2002-12-24,0.9408
2002-12-26,-1.4498
2002-12-27,-4.5184
2002-12-30,0.3302
2002-12-31,-2.3766
2003-01-02,0.9363
2003-01-03,-1.2987
2003-01-06,-0.4135
2003-01-07,3.8505000000000003
2003-01-08,-4.2166
2003-01-09,-1.7078
2003-01-10,0.0
2003-01-13,2.7027
2003-01-14,2.6316
2003-01-15,5.7143
2003-01-16,-3.3264
2003-01-17,-1.362
2003-01-21,-0.8721
2003-01-22,-0.9897
2003-01-23,-1.1107
2003-01-24,-4.1557
2003-01-27,-4.6875
2003-01-28,1.6393
2003-01-29,0.8065
2003-01-30,-6.6
2003-01-31,4.454
2003-02-03,2.87
2003-02-04,-2.3914
2003-02-05,-1.6333
2003-02-06,0.7887
2003-02-07,-3.2125
2003-02-10,2.1277
2003-02-11,0.25
2003-02-12,-0.0416
2003-02-13,-1.6632
2003-02-14,2.7484
2003-02-18,3.5802
2003-02-19,-1.9468
2003-02-20,-2.6337
2003-02-21,3.7453
2003-02-24,-2.8079
2003-02-25,0.7016
2003-02-26,0.8709
2003-02-27,3.0957
2003-02-28,-2.4101
2003-03-03,-2.7126
2003-03-04,2.9962999999999997
2003-03-05,-0.7677
2003-03-06,-2.443
2003-03-07,1.5442
2003-03-10,-1.233
2003-03-11,0.0832
2003-03-12,-0.4158
2003-03-13,2.0877
2003-03-14,0.4908
2003-03-17,1.7501
2003-03-18,-0.92
2003-03-19,-0.0807
2003-03-20,0.6061
2003-03-21,1.6064
2003-03-24,-0.7905
2003-03-25,0.3984
2003-03-26,-4.3651
2003-03-27,0.166
2003-03-28,0.0414
2003-03-31,-1.0352
2003-04-01,2.5105
2003-04-02,0.2041
2003-04-03,-0.4481
2003-04-04,-2.4141
2003-04-07,2.6834
2003-04-08,-0.0408
2003-04-09,-0.6944
2003-04-10,0.1645
2003-04-11,0.3696
2003-04-14,0.2046
2003-04-15,-0.0408
2003-04-16,-0.3268
2003-04-17,0.4098
2003-04-21,0.7755
2003-04-22,-0.9721
2003-04-23,0.1636
2003-04-24,1.1025
2003-04-25,-1.1309
2003-04-28,0.0
2003-04-29,-0.4493
2003-04-30,0.3693
2003-05-01,-0.1635
2003-05-02,1.7609
2003-05-05,-2.5755
2003-05-06,0.9913
2003-05-07,-0.5726
2003-05-08,-0.6582
2003-05-09,3.5197000000000003
2003-05-12,2.0
2003-05-13,1.9607999999999999
2003-05-14,0.0
2003-05-15,1.7308
2003-05-16,-4.5369
2003-05-19,-0.9901
2003-05-20,-2.0
2003-05-21,-1.0204
2003-05-22,2.268
2003-05-23,-1.4113
2003-05-27,0.9816
2003-05-28,-0.5164
2003-05-29,1.0204
2003-05-30,0.8081
2003-06-02,3.006
2003-06-03,-0.2724
2003-06-04,3.3164
2003-06-05,1.0574
2003-06-06,-1.5321
2003-06-09,1.2524
2003-06-10,-0.075
2003-06-11,-2.063
2003-06-12,4.1746
2003-06-13,-0.6618
2003-06-16,2.8868
2003-06-17,-2.2662
2003-06-18,1.0305
2003-06-19,-0.7286
2003-06-20,-0.367
2003-06-23,-2.7256
2003-06-24,-0.7952
2003-06-25,0.3817
2003-06-26,3.5741
2003-06-27,5.1762
2003-06-30,-0.6981
2003-07-01,0.1757
2003-07-02,8.9474
2003-07-03,-1.6425
2003-07-07,-0.9823
2003-07-08,0.0331
2003-07-09,0.8264
2003-07-10,-2.0984
2003-07-11,1.9759
2003-07-14,-1.3136
2003-07-15,-1.6639
2003-07-16,-2.9103
2003-07-17,-1.3942
2003-07-18,0.0353
2003-07-21,-2.1201
2003-07-22,5.0542
2003-07-23,-2.646
2003-07-24,-0.4589
2003-07-25,6.9149
2003-07-28,-1.4925
2003-07-29,-1.5152
2003-07-30,9.9145
2003-07-31,1.7107
2003-08-01,-7.6453
2003-08-04,0.1656
2003-08-05,-5.7851
2003-08-06,1.7544
2003-08-07,-0.6897
2003-08-08,-1.3889
2003-08-11,4.9296
2003-08-12,0.0
2003-08-13,0.604
2003-08-14,0.0
2003-08-15,1.2342
2003-08-18,3.4596
2003-08-19,1.7516
2003-08-20,-1.7214
2003-08-21,0.4777
2003-08-22,-2.0602
2003-08-25,1.9417
2003-08-26,1.1111
2003-08-27,4.1837
2003-08-28,-3.5023999999999997
2003-08-29,0.8135
2003-09-02,3.9727
2003-09-03,0.597
2003-09-04,-2.0772
2003-09-05,1.8182
2003-09-08,-0.2976
2003-09-09,-1.791
2003-09-10,1.3678
2003-09-11,-1.3493
2003-09-12,0.0608
2003-09-15,0.8505
2003-09-16,0.6928
2003-09-17,-1.4358
2003-09-18,-1.6692
2003-09-19,-1.2346
2003-09-22,-0.5
2003-09-23,0.3141
2003-09-24,-3.0996
2003-09-25,-5.0404
2003-09-26,-3.0963
2003-09-29,2.2121
2003-09-30,-0.6527
2003-10-01,0.242
2003-10-02,-1.7936999999999999
2003-10-03,0.4566
2003-10-06,0.0
2003-10-07,-0.0699
2003-10-08,-0.5948
2003-10-09,0.6688
2003-10-10,-2.2378
2003-10-13,2.6466
2003-10-14,3.3101
2003-10-15,0.9781
2003-10-16,1.3694
2003-10-17,-4.3163
2003-10-20,1.9284
2003-10-21,0.3378
2003-10-22,-2.3569
2003-10-23,0.0
2003-10-24,-1.8965999999999998
2003-10-27,0.1406
2003-10-28,1.4391
2003-10-29,0.1038
2003-10-30,-0.4494
2003-10-31,-0.5903
2003-11-03,2.8641
2003-11-04,-1.6978
2003-11-05,0.3454
2003-11-06,-0.241
2003-11-07,2.0014
2003-11-10,-3.5859
2003-11-11,0.7018
2003-11-12,3.9373
2003-11-13,-0.4358
2003-11-14,-2.2559
2003-11-17,0.0689
2003-11-18,-3.2014
2003-11-19,2.027
2003-11-20,-0.6623
2003-11-21,0.0
2003-11-24,1.0526
2003-11-25,-0.3819
2003-11-26,-0.0959
2003-11-28,-0.979
2003-12-01,2.048
2003-12-02,0.7958
2003-12-03,-3.5015
2003-12-04,1.2807
2003-12-05,0.0351
2003-12-08,1.2992
2003-12-09,0.8319
2003-12-10,-0.6531
2003-12-11,3.8062
2003-12-12,1.3333
2003-12-15,-1.6447
2003-12-16,-0.4348
2003-12-17,0.907
2003-12-18,1.8641999999999999
2003-12-19,0.1307
2003-12-22,-0.718
2003-12-23,1.9066
2003-12-24,-1.2903
2003-12-26,0.0654
2003-12-29,2.1555
2003-12-30,0.1918
2003-12-31,-2.9994
2004-01-02,1.5131999999999999
2004-01-05,1.685
2004-01-06,-1.211
2004-01-07,0.0
2004-01-08,0.0
2004-01-09,-0.1613
2004-01-12,2.9402
2004-01-13,0.0942
2004-01-14,1.756
2004-01-15,-0.4006
2004-01-16,-2.4443
2004-01-20,-1.1735
2004-01-21,-0.6739
2004-01-22,-0.8078
2004-01-23,1.3029
2004-01-26,1.6399
2004-01-27,-0.5062
2004-01-28,-1.0811
2004-01-29,0.2572
2004-01-30,0.8336
2004-02-02,-1.0811
2004-02-03,1.6393
2004-02-04,-0.6958
2004-02-05,-1.5605
2004-02-06,3.4617
2004-02-09,0.1251
2004-02-10,1.0306
2004-02-11,0.1546
2004-02-12,-0.5864
2004-02-13,-0.4967
2004-02-17,0.6864
2004-02-18,-0.093
2004-02-19,0.9305
2004-02-20,0.4917
2004-02-23,0.367
2004-02-24,0.2438
2004-02-25,0.7599
2004-02-26,1.2142
2004-02-27,-0.0299
2004-03-01,0.3584
2004-03-02,-1.5774
2004-03-03,1.4515
2004-03-04,1.5499
2004-03-05,0.5283
2004-03-08,-0.146
2004-03-09,-0.5848
2004-03-10,-0.3529
2004-03-11,0.2361
2004-03-12,0.8834
2004-03-15,-1.0508
2004-03-16,-0.7375
2004-03-17,3.3284000000000002
2004-03-18,-2.3584
2004-03-19,-0.2946
2004-03-22,-1.034
2004-03-23,0.1493
2004-03-24,0.7452
2004-03-25,3.1657
2004-03-26,-1.4052
2004-03-29,2.9668
2004-03-30,1.8079
2004-03-31,-1.5537999999999998
2004-04-01,1.2401
2004-04-02,0.9187
2004-04-05,1.0483
2004-04-06,-1.2558
2004-04-07,-0.7465
2004-04-08,-1.6435
2004-04-12,-0.2549
2004-04-13,-0.8802
2004-04-14,-1.1743999999999999
2004-04-15,0.4348
2004-04-16,2.7417
2004-04-19,0.2247
2004-04-20,-2.8868
2004-04-21,-1.5873
2004-04-22,2.7859
2004-04-23,-1.2839
2004-04-26,-0.9249
2004-04-27,1.2252
2004-04-28,-1.2968
2004-04-29,0.146
2004-04-30,-0.8455
2004-05-03,1.8818000000000001
2004-05-04,0.1154
2004-05-05,-0.5477
2004-05-06,-1.4203000000000001
2004-05-07,-0.1764
2004-05-10,-1.1782
2004-05-11,0.4173
2004-05-12,1.1576
2004-05-13,0.0587
2004-05-14,1.1144
2004-05-17,-2.2622
2004-05-18,-0.5045
2004-05-19,-0.8052
2004-05-20,2.0144
2004-05-21,0.3537
2004-05-24,0.7342
2004-05-25,3.5568999999999997
2004-05-26,-0.4505
2004-05-27,-0.2757
2004-05-28,0.7955
2004-06-01,0.2818
2004-06-02,-0.1967
