ticker,LFB US Equity
2000-05-19,0.4878
2000-05-22,-3.3981
2000-05-23,-4.5226
2000-05-24,-0.5263
2000-05-25,0.0
2000-05-26,1.5873
2000-05-30,0.0
2000-05-31,0.0
2000-06-01,0.0
2000-06-02,1.5625
2000-06-05,-1.5385
2000-06-06,0.5208
2000-06-07,0.5181
2000-06-08,-1.0309
2000-06-09,1.5625
2000-06-12,-3.0769
2000-06-13,2.1164
2000-06-14,0.5181
2000-06-15,1.0309
2000-06-16,-0.5102
2000-06-19,0.0
2000-06-20,-4.6154
2000-06-21,-1.6559
2000-06-22,-2.7624
2000-06-23,-1.7045
2000-06-26,1.1561
2000-06-27,5.1429
2000-06-28,-3.2609
2000-06-29,0.5618
2000-06-30,-1.1173
2000-07-03,2.2599
2000-07-05,4.9724
2000-07-06,-0.5263
2000-07-07,-1.0582
2000-07-10,3.2086
2000-07-11,1.5544
2000-07-12,4.0816
2000-07-13,0.0
2000-07-14,0.4902
2000-07-17,-0.4878
2000-07-18,-3.4314
2000-07-19,-1.5228000000000002
2000-07-20,0.5155
2000-07-21,-1.5385
2000-07-24,-0.5208
2000-07-25,2.6178
2000-07-26,1.0204
2000-07-27,-1.5152
2000-07-28,-7.6923
2000-07-31,6.6667
2000-08-01,-5.7292
2000-08-02,1.6575
2000-08-03,3.2609
2000-08-04,-3.6842
2000-08-07,1.0929
2000-08-08,1.6216
2000-08-09,2.6596
2000-08-10,-3.1088
2000-08-11,4.2781
2000-08-14,-3.0769
2000-08-15,-1.5873
2000-08-16,0.5376
2000-08-17,0.0
2000-08-18,-4.2781
2000-08-21,-1.6760000000000002
2000-08-22,1.1364
2000-08-23,-1.1236
2000-08-24,0.5682
2000-08-25,5.0847
2000-08-28,-4.8387
2000-08-29,1.1299
2000-08-30,2.7933
2000-08-31,-1.087
2000-09-01,0.5495
2000-09-05,-0.5464
2000-09-06,3.8462
2000-09-07,0.5291
2000-09-08,-3.1579
2000-09-11,-1.6303999999999998
2000-09-12,0.5525
2000-09-13,0.0
2000-09-14,-1.0989
2000-09-15,-1.1111
2000-09-18,-0.5618
2000-09-19,1.6949
2000-09-20,-2.2222
2000-09-21,-1.1818
2000-09-22,0.0
2000-09-25,5.814
2000-09-26,1.6484
2000-09-27,1.0811
2000-09-28,5.3476
2000-09-29,-2.5381
2000-10-02,-0.5208
2000-10-03,1.5707
2000-10-04,4.1237
2000-10-05,-0.495
2000-10-06,0.4975
2000-10-09,-1.4851
2000-10-10,1.5074999999999998
2000-10-11,2.9703
2000-10-12,-3.8462
2000-10-13,1.0
2000-10-16,-2.9703
2000-10-17,-0.5102
2000-10-18,2.0513
2000-10-19,3.5176
2000-10-20,-1.4563
2000-10-23,-0.9852
2000-10-24,1.99
2000-10-25,0.4878
2000-10-26,2.9126
2000-10-27,-1.4151
2000-10-30,6.6986
2000-10-31,-2.2422
2000-11-01,-1.3761
2000-11-02,2.3256
2000-11-03,-0.4545
2000-11-06,-0.4566
2000-11-07,0.9174
2000-11-08,-1.3636
2000-11-09,0.0
2000-11-10,-1.3825
2000-11-13,2.3364
2000-11-14,-1.8265
2000-11-15,2.7907
2000-11-16,-3.6199
2000-11-17,0.0
2000-11-20,-0.4695
2000-11-21,0.4717
2000-11-22,2.3474
2000-11-24,1.3761
2000-11-27,-1.81
2000-11-28,1.3825
2000-11-29,0.4545
2000-11-30,-2.7149
2000-12-01,4.186
2000-12-04,-0.4464
2000-12-05,0.0
2000-12-06,-0.4484
2000-12-07,-0.4505
2000-12-08,1.3575
2000-12-11,-0.4464
2000-12-12,-1.7936999999999999
2000-12-13,-1.8265
2000-12-14,-1.3953
2000-12-15,-1.8868
2000-12-18,1.4423
2000-12-19,1.8957000000000002
2000-12-20,-0.5023
2000-12-21,2.8302
2000-12-22,1.8349
2000-12-26,-0.9009
2000-12-27,1.8182
2000-12-28,0.0
2000-12-29,-3.5714
2001-01-02,-1.3889
2001-01-03,0.4695
2001-01-04,-2.3364
2001-01-05,-2.3923
2001-01-08,0.9804
2001-01-09,-1.9417
2001-01-10,4.4554
2001-01-11,-1.4218
2001-01-12,0.0
2001-01-16,5.7692
2001-01-17,1.8182
2001-01-18,0.4464
2001-01-19,-3.1111
2001-01-22,0.9174
2001-01-23,2.7273
2001-01-24,-4.4248
2001-01-25,3.7037
2001-01-26,-0.8929
2001-01-29,0.973
2001-01-30,0.2855
2001-01-31,-1.4947
2001-02-01,0.4335
2001-02-02,-1.6547
2001-02-05,1.1703999999999999
2001-02-06,0.2169
2001-02-07,-1.7316
2001-02-08,1.1013
2001-02-09,1.6703000000000001
2001-02-12,0.7857
2001-02-13,-2.197
2001-02-14,0.7971
2001-02-15,0.647
2001-02-16,-1.7856999999999998
2001-02-20,-2.5455
2001-02-21,-5.0
2001-02-22,-5.8916
2001-02-23,0.1669
2001-02-26,7.0833
2001-02-27,0.7004
2001-02-28,-1.932
2001-03-01,-0.394
2001-03-02,2.057
2001-03-05,1.8605
2001-03-06,0.3044
2001-03-07,1.0622
2001-03-08,0.5255
2001-03-09,0.6721
2001-03-12,-7.4184
2001-03-13,5.2885
2001-03-14,0.0
2001-03-15,-0.5327
2001-03-16,-2.1423
2001-03-19,1.4073
2001-03-20,0.1542
2001-03-21,-0.5389
2001-03-22,-1.5625
2001-03-23,-0.7937
2001-03-26,0.0
2001-03-27,2.64
2001-03-28,0.1559
2001-03-29,-3.5019
2001-03-30,4.8387
2001-04-02,-3.4615
2001-04-03,-4.3825
2001-04-04,4.1667
2001-04-05,0.88
2001-04-06,-4.8374
2001-04-09,4.1667
2001-04-10,1.8399999999999999
2001-04-11,-5.2632
2001-04-12,3.8971999999999998
2001-04-16,-0.8779
2001-04-17,0.6441
2001-04-18,-1.2
2001-04-19,1.2146
2001-04-20,-1.2
2001-04-23,0.8097
2001-04-24,-1.2048
2001-04-25,1.5447
2001-04-26,0.0
2001-04-27,0.0
2001-04-30,1.6813
2001-05-01,2.2047
2001-05-02,0.1541
2001-05-03,0.0
2001-05-04,3.4615
2001-05-07,-1.4126
2001-05-08,0.3017
2001-05-09,-1.5038
2001-05-10,0.7634
2001-05-11,-1.1364
2001-05-14,-0.4598
2001-05-15,0.077
2001-05-16,0.7692
2001-05-17,0.0
2001-05-18,0.458
2001-05-21,1.8237
2001-05-22,-0.2985
2001-05-23,-1.6467
2001-05-24,-1.6743000000000001
2001-05-25,-0.8514
2001-05-29,1.9516
2001-05-30,0.3828
2001-05-31,1.0679
2001-06-01,1.7358
2001-06-04,-1.0386
2001-06-05,4.1979
2001-06-06,-4.3885
2001-06-07,0.2257
2001-06-08,-2.3273
2001-06-11,-0.4612
2001-06-12,-2.7027
2001-06-13,-1.0317
2001-06-14,-3.6889
2001-06-15,0.2498
2001-06-18,-1.9933999999999998
2001-06-19,1.6101999999999999
2001-06-20,2.6689
2001-06-21,-1.1373
2001-06-22,-0.5809
2001-06-25,-0.9182
2001-06-26,4.2965
2001-06-27,1.9386
2001-06-28,-3.8035
2001-06-29,1.4827
2001-07-02,0.2435
2001-07-03,0.0
2001-07-05,2.0243
2001-07-06,-0.9524
2001-07-09,0.5609
2001-07-10,-0.3984
2001-07-11,2.32
2001-07-12,1.1728
2001-07-13,-1.7002000000000002
2001-07-16,-0.3931
2001-07-17,2.6046
2001-07-18,-0.7692
2001-07-19,0.4651
2001-07-20,0.2315
2001-07-23,-2.0015
2001-07-24,-1.8068
2001-07-25,2.0
2001-07-26,-0.7843
2001-07-27,-0.5534
2001-07-30,1.2719
2001-07-31,2.5118
2001-08-01,-1.8377
2001-08-02,1.3261
2001-08-03,-2.6944
2001-08-06,0.2373
2001-08-07,-0.5525
2001-08-08,-0.3968
2001-08-09,0.0797
2001-08-10,0.0
2001-08-13,-0.0796
2001-08-14,-0.1594
2001-08-15,-0.3192
2001-08-16,0.5604
2001-08-17,-0.4777
2001-08-20,0.32
2001-08-21,-0.2392
2001-08-22,0.0799
2001-08-23,0.1597
2001-08-24,0.0797
2001-08-27,0.0
2001-08-28,0.0
2001-08-29,-0.5578
2001-08-30,0.1603
2001-08-31,0.08
2001-09-04,-0.3997
2001-09-05,0.1605
2001-09-06,0.3205
2001-09-07,-2.8754
2001-09-10,-2.9605
2001-09-17,-11.8644
2001-09-18,1.4423
2001-09-19,-3.7915
2001-09-20,-10.3448
2001-09-21,19.4505
2001-09-24,-2.6977
2001-09-25,0.8604
2001-09-26,-1.4218
2001-09-27,-5.6731
2001-09-28,2.9562
2001-10-01,-2.1782
2001-10-02,1.7206000000000001
2001-10-03,-0.398
2001-10-04,0.999
2001-10-05,0.4946
2001-10-08,-2.6574999999999998
2001-10-09,-0.1011
2001-10-10,10.2227
2001-10-11,-0.1837
2001-10-12,3.2199
2001-10-15,1.1586
2001-10-16,-1.7621
2001-10-17,-0.8969
2001-10-18,-3.0769
2001-10-19,-0.747
2001-10-22,5.174
2001-10-23,-0.2683
2001-10-24,-1.0762
2001-10-25,5.5304
2001-10-26,-3.6082
2001-10-29,-0.8913
2001-10-30,-0.2698
2001-10-31,-0.8115
2001-11-01,4.5455
2001-11-02,0.4348
2001-11-05,-4.5887
2001-11-06,4.8094
2001-11-07,-2.1645
2001-11-08,-1.6814
2001-11-09,-2.7903000000000002
2001-11-12,-0.1852
2001-11-13,4.2672
2001-11-14,2.5801
2001-11-15,0.6938
2001-11-16,5.0818
2001-11-19,0.4098
2001-11-20,-2.5305999999999997
2001-11-21,0.0838
2001-11-23,2.5105
2001-11-26,4.0816
2001-11-27,-1.8039
2001-11-28,-0.9585
2001-11-29,0.8065
2001-11-30,-4.8
2001-12-03,-2.0168
2001-12-04,3.5163
2001-12-05,1.4913
2001-12-06,-0.0816
2001-12-07,-2.451
2001-12-10,0.0838
2001-12-11,-1.2551999999999999
2001-12-12,5.9322
2001-12-13,-3.12
2001-12-14,0.7432
2001-12-17,4.4262
2001-12-18,0.0785
2001-12-19,-3.2941
2001-12-20,-2.5141999999999998
2001-12-21,4.2535
2001-12-24,-4.0
2001-12-26,1.0833
2001-12-27,0.0
2001-12-28,2.2259
2001-12-31,-4.7581
2002-01-02,1.5241
2002-01-03,0.5004
2002-01-04,0.8299
2002-01-07,-2.2222
2002-01-08,-2.7778
2002-01-09,-0.0866
2002-01-10,-0.4333
2002-01-11,-1.2185
2002-01-14,-2.9956
2002-01-15,0.1817
2002-01-16,-0.272
2002-01-17,3.2727
2002-01-18,-2.993
2002-01-22,0.0907
2002-01-23,2.1759
2002-01-24,-1.2422
2002-01-25,-0.3594
2002-01-28,1.6231
2002-01-29,-1.6859
2002-01-30,-0.2708
2002-01-31,-0.4525
2002-02-01,-1.1818
2002-02-04,-0.46
2002-02-05,-2.3105
2002-02-06,2.176
2002-02-07,-1.4815
2002-02-08,3.3835
2002-02-11,0.0
2002-02-12,-0.4545
2002-02-13,-0.4566
2002-02-14,-2.2936
2002-02-15,1.5962
2002-02-19,-3.8817
2002-02-20,1.6346
2002-02-21,-3.5004999999999997
2002-02-22,7.8431
2002-02-25,-4.5455
2002-02-26,0.1905
2002-02-27,0.0951
2002-02-28,-0.7597
2002-03-01,0.4785
2002-03-04,0.9524
2002-03-05,-1.2264
2002-03-06,0.5731
2002-03-07,2.5641
2002-03-08,1.2037
2002-03-11,0.5489
2002-03-12,-0.364
2002-03-13,0.0913
2002-03-14,0.1825
2002-03-15,0.1821
2002-03-18,0.0
2002-03-19,-0.5455
2002-03-20,-2.7422
2002-03-21,-2.4436
2002-03-22,-0.3854
2002-03-25,-1.7408000000000001
2002-03-26,-0.3937
2002-03-27,2.1739
2002-03-28,-0.3868
2002-04-01,-0.6796
2002-04-02,-1.0753
2002-04-03,-1.1858
2002-04-04,0.0
2002-04-05,0.8
2002-04-08,2.1825
2002-04-09,-2.233
2002-04-10,2.284
2002-04-11,-2.7184
2002-04-12,5.7884
2002-04-15,0.1887
2002-04-16,1.6949
2002-04-17,-0.1852
2002-04-18,0.5566
2002-04-19,0.2768
2002-04-22,-4.7838
2002-04-23,1.3527
2002-04-24,-2.1926
2002-04-25,2.5341
2002-04-26,-0.9506
2002-04-29,-3.6468
2002-04-30,0.0996
2002-05-01,-0.4975
2002-05-02,0.3
2002-05-03,-0.2991
2002-05-06,0.2
2002-05-07,3.0938
2002-05-08,1.1617
2002-05-09,-3.5407
2002-05-10,0.2976
2002-05-13,-0.0989
2002-05-14,1.2871000000000001
2002-05-15,-0.782
2002-05-16,-1.1823
2002-05-17,-0.3988
2002-05-20,1.001
2002-05-21,1.5857
2002-05-22,-0.878
2002-05-23,0.3937
2002-05-24,-2.1569
2002-05-28,0.0
2002-05-29,0.2004
2002-05-30,0.0
2002-05-31,0.0
2002-06-03,-1.4
2002-06-04,1.4199
2002-06-05,-1.1
2002-06-06,-2.9323
2002-06-07,5.0
2002-06-10,0.6944
2002-06-11,0.5911
2002-06-12,-0.0979
2002-06-13,-1.9607999999999999
2002-06-14,-1.0
2002-06-17,1.3131
2002-06-18,-0.3988
2002-06-19,-2.6026
2002-06-20,0.0
2002-06-21,-0.8222
2002-06-24,2.3834
2002-06-25,-1.3158
2002-06-26,-2.359
2002-06-27,-0.8403
2002-06-28,-0.2119
2002-07-01,-0.3185
2002-07-02,-1.065
2002-07-03,0.2153
2002-07-05,0.9667
2002-07-08,-0.9574
2002-07-09,-0.6445
2002-07-10,-1.2973
2002-07-11,-0.6572
2002-07-12,-2.5358
2002-07-15,1.2443
2002-07-16,-2.1229
2002-07-17,1.7123
2002-07-18,-0.6734
2002-07-19,-0.565
2002-07-22,-1.1364
2002-07-23,-3.6782
2002-07-24,-2.864
2002-07-25,1.3514
2002-07-26,-0.9697
2002-07-29,7.5887
2002-07-30,-3.1854
2002-07-31,-4.2303
2002-08-01,-1.227
2002-08-02,-1.8634
2002-08-05,-3.6709
2002-08-06,-4.5992
2002-08-07,0.551
2002-08-08,0.6849
2002-08-09,2.1769
2002-08-12,-1.4647000000000001
2002-08-13,-3.7838000000000003
2002-08-14,3.9326
2002-08-15,0.6757
2002-08-16,-2.8188
2002-08-19,2.2099
2002-08-20,-0.1351
2002-08-21,2.8417
2002-08-22,-0.1316
2002-08-23,-13.0435
2002-08-26,7.1212
2002-08-27,1.6973
2002-08-28,-4.0334
2002-08-29,1.3043
2002-08-30,-0.4292
2002-09-03,-6.6091999999999995
2002-09-04,-5.3846
2002-09-05,-0.9756
2002-09-06,10.8374
2002-09-09,-3.7037
2002-09-10,12.7692
2002-09-11,4.502
2002-09-12,1.3054999999999999
2002-09-13,0.0
2002-09-16,-9.6649
2002-09-17,4.2796
2002-09-18,-1.5048
2002-09-19,-3.1944
2002-09-20,4.0172
2002-09-23,-3.3103
2002-09-24,-7.418
2002-09-25,14.0216
2002-09-26,0.0
2002-09-27,-6.0811
2002-09-30,-0.1439
2002-10-01,5.1873
2002-10-02,-13.6986
2002-10-03,7.1429
2002-10-04,-1.7778
2002-10-07,-4.0724
2002-10-08,-4.4025
2002-10-09,-5.9211
2002-10-10,-2.0979
2002-10-11,16.0714
2002-10-14,-2.4615
2002-10-15,9.6215
2002-10-16,-7.9137
2002-10-17,4.6875
2002-10-18,-1.791
2002-10-21,-0.4559
2002-10-22,-3.6641
2002-10-23,10.1426
2002-10-24,-7.1942
2002-10-25,8.2171
2002-10-28,-2.5788
2002-10-29,0.7353
2002-10-30,1.0219
2002-10-31,-1.7341
2002-11-01,2.2059
2002-11-04,-1.1511
2002-11-05,1.6012
2002-11-06,10.3152
2002-11-07,-2.987
2002-11-08,-4.4177
2002-11-11,-2.6611000000000002
2002-11-12,1.0072
2002-11-13,0.4274
2002-11-14,6.8085
2002-11-15,-1.5936
2002-11-18,-0.9447
2002-11-19,-0.6812
2002-11-20,3.5665
2002-11-21,2.649
2002-11-22,-1.0323
2002-11-25,5.6063
2002-11-26,-3.5802
2002-11-27,4.2254
2002-11-29,-4.6683
2002-12-02,2.4485
2002-12-03,-3.2704
2002-12-04,0.0
2002-12-05,-2.4707
2002-12-06,2.9333
2002-12-09,-6.9948
2002-12-10,4.8747
2002-12-11,-0.2656
2002-12-12,0.2663
2002-12-13,-5.1793
2002-12-16,3.6414999999999997
2002-12-17,-1.6216
2002-12-18,-3.8462
2002-12-19,-0.2857
2002-12-20,1.2894
2002-12-23,2.5460000000000003
2002-12-24,-0.6897
2002-12-26,1.5278
2002-12-27,0.0
2002-12-30,-2.4624
2002-12-31,1.4025
2003-01-02,3.1812
2003-01-03,-2.681
2003-01-06,5.6474
2003-01-07,-2.2164
2003-01-08,-3.0667
2003-01-09,7.2902000000000005
2003-01-10,-1.9231
2003-01-13,-0.2614
2003-01-14,2.228
2003-01-15,1.4102999999999999
2003-01-16,-0.7585
2003-01-17,-3.8217
2003-01-21,-2.649
2003-01-22,-1.4966
2003-01-23,-0.1381
2003-01-24,-3.1812
2003-01-27,1.1429
2003-01-28,-2.5423999999999998
2003-01-29,1.1594
2003-01-30,-4.4413
2003-01-31,-0.2999
2003-02-03,0.0
2003-02-04,-1.5038
2003-02-05,-0.7634
2003-02-06,0.3077
2003-02-07,-1.8405
2003-02-10,-0.3125
2003-02-11,-0.9404
2003-02-12,-1.8987
2003-02-13,4.1935
2003-02-14,-1.0836
2003-02-18,1.7214
2003-02-19,-3.6923
2003-02-20,-0.639
2003-02-21,1.2862
2003-02-24,-2.0635
2003-02-25,0.0
2003-02-26,-0.8104
2003-02-27,-0.4902
2003-02-28,-0.6568
2003-03-03,-0.6612
2003-03-04,1.6639
2003-03-05,-0.491
2003-03-06,-0.9868
2003-03-07,0.1661
2003-03-10,-0.1658
2003-03-11,-0.3322
2003-03-12,-1.5
2003-03-13,3.2149
2003-03-14,3.2787
2003-03-17,9.5238
2003-03-18,1.1594
2003-03-19,1.8625
2003-03-20,-0.8439
2003-03-21,4.539
2003-03-24,-4.7619
2003-03-25,0.7143
2003-03-26,-2.1277
2003-03-27,1.1594
2003-03-28,-0.4298
2003-03-31,-4.3165
2003-04-01,-0.3008
2003-04-02,3.1673999999999998
2003-04-03,0.1462
2003-04-04,-1.4599
2003-04-07,2.963
2003-04-08,0.0
2003-04-09,-0.2878
2003-04-10,1.7316
2003-04-11,-4.2553
2003-04-14,4.4444
2003-04-15,-0.9929
2003-04-16,-4.0115
2003-04-17,5.2239
2003-04-21,1.8439999999999999
2003-04-22,3.0641
2003-04-23,2.7027
2003-04-24,-1.8420999999999998
2003-04-25,0.6702
2003-04-28,4.5273
2003-04-29,-2.6752000000000002
2003-04-30,-0.1309
2003-05-01,0.3932
2003-05-02,3.6554
2003-05-05,0.2519
2003-05-06,3.392
2003-05-07,-4.7388
2003-05-08,5.2296
2003-05-09,-2.4242
2003-05-12,3.6025
2003-05-13,-2.518
2003-05-14,3.321
2003-05-15,1.7856999999999998
2003-05-16,-0.7018
2003-05-19,-0.9423
2003-05-20,-0.1189
2003-05-21,0.8333
2003-05-22,2.4793
2003-05-23,1.9585
2003-05-27,1.5819
2003-05-28,0.0
2003-05-29,-5.1168
2003-05-30,-0.3517
2003-06-02,-2.5882
2003-06-03,-1.9324
2003-06-04,3.202
2003-06-05,-1.9093
2003-06-06,0.1217
2003-06-09,-1.3366
2003-06-10,0.3695
2003-06-11,1.5951
2003-06-12,-0.3623
2003-06-13,-4.2424
2003-06-16,6.4557
2003-06-17,0.1189
2003-06-18,-1.0689
2003-06-19,-0.3601
2003-06-20,1.8072
2003-06-23,-6.3905
2003-06-24,6.0837
2003-06-25,-5.2569
2003-06-26,6.1791
2003-06-27,-4.6318
2003-06-30,2.1171
2003-07-01,0.7317
2003-07-02,4.1162
2003-07-03,-4.6512
2003-07-07,6.7073
2003-07-08,-2.7429
2003-07-09,0.47
2003-07-10,-1.5205
2003-07-11,2.7316000000000003
2003-07-14,0.0
2003-07-15,0.3468
2003-07-16,-0.3456
2003-07-17,-2.8902
2003-07-18,1.9048
2003-07-21,-3.972
2003-07-22,7.9075
2003-07-23,-5.9752
2003-07-24,-1.6787
2003-07-25,6.7073
2003-07-28,-2.8571
2003-07-29,0.0
2003-07-30,-0.7059
2003-07-31,1.8957000000000002
2003-08-01,0.3488
2003-08-04,-1.2746
2003-08-05,-0.1174
2003-08-06,-3.0552
2003-08-07,2.6667
2003-08-08,3.0697
2003-08-11,-3.6654999999999998
2003-08-12,6.4209
2003-08-13,-2.2346
2003-08-14,2.2857
2003-08-15,-0.5587
2003-08-18,3.3708
2003-08-19,3.5869999999999997
2003-08-20,-1.5739999999999998
2003-08-21,4.5842
2003-08-22,-0.4077
2003-08-25,-1.5352999999999999
2003-08-26,2.3909000000000002
2003-08-27,-3.3503
2003-08-28,6.3025
2003-08-29,-2.8656
2003-09-02,3.9674
2003-09-03,-0.0978
2003-09-04,-0.1959
2003-09-05,-0.4907
2003-09-08,3.8462
2003-09-09,-1.8993
2003-09-10,-3.8722
2003-09-11,-1.2085
2003-09-12,4.9949
2003-09-15,-0.2913
2003-09-16,0.5842
2003-09-17,-0.2904
2003-09-18,2.3301
2003-09-19,-0.2846
2003-09-22,-3.9962
2003-09-23,2.8741
2003-09-24,-2.4085
2003-09-25,-0.691
2003-09-26,-5.3678
2003-09-29,7.6681
2003-09-30,-4.6829
2003-10-01,5.7318
2003-10-02,-4.3562
2003-10-03,2.7328
2003-10-06,-1.3793
2003-10-07,1.3986
2003-10-08,0.4926
2003-10-09,0.1961
2003-10-10,-0.9785
2003-10-13,2.2727
2003-10-14,0.6763
2003-10-15,-1.5354999999999999
2003-10-16,3.1189
2003-10-17,-3.5917
2003-10-20,2.8430999999999997
2003-10-21,-2.3832
2003-10-22,-4.2969
2003-10-23,3.6734999999999998
2003-10-24,1.3780000000000001
2003-10-27,1.2621
2003-10-28,1.8216999999999999
2003-10-29,-0.0942
2003-10-30,3.016
2003-10-31,-1.6468
2003-11-03,2.1395
2003-11-04,0.8197
2003-11-05,-4.2457
2003-11-06,3.7736
2003-11-07,-1.2727
2003-11-10,-2.2099
2003-11-11,-1.0358
2003-11-12,0.0951
2003-11-13,2.6616
2003-11-14,-1.8519
2003-11-17,-0.7547
2003-11-18,-3.327
2003-11-19,3.5398
2003-11-20,-0.7597
2003-11-21,2.3923
2003-11-24,0.9346
2003-11-25,0.0
2003-11-26,2.037
2003-11-28,-0.4537
2003-12-01,1.0027
2003-12-02,1.083
2003-12-03,-2.2321
2003-12-04,3.379
2003-12-05,-3.5336
2003-12-08,1.0989
2003-12-09,-1.721
2003-12-10,1.0138
2003-12-11,1.9161000000000001
2003-12-12,-0.1791
2003-12-15,0.4484
2003-12-16,-0.1786
2003-12-17,1.3417
2003-12-18,1.5004
2003-12-19,0.9565
2003-12-22,-1.6364999999999998
2003-12-23,5.0788
2003-12-24,0.8333
2003-12-26,-0.0826
2003-12-29,2.4814
2003-12-30,-0.4036
2003-12-31,0.081
2004-01-02,-1.2146
2004-01-05,2.541
2004-01-06,1.4388
2004-01-07,1.1032
2004-01-08,0.3897
2004-01-09,0.2329
2004-01-12,0.6971
2004-01-13,-0.9231
2004-01-14,1.7856999999999998
2004-01-15,1.4493
2004-01-16,-0.3759
2004-01-20,-1.0566
2004-01-21,-0.0763
2004-01-22,-0.5344
2004-01-23,0.1535
2004-01-26,2.682
2004-01-27,-1.791
2004-01-28,-2.5836
2004-01-29,2.4961
2004-01-30,-2.3592
2004-02-02,0.1559
2004-02-03,0.3891
2004-02-04,-4.8062000000000005
2004-02-05,2.6059
2004-02-06,4.7619
2004-02-09,-0.6061
2004-02-10,0.9146
2004-02-11,2.719
2004-02-12,-1.3235000000000001
2004-02-13,-1.4158
2004-02-17,2.7967
2004-02-18,-1.5441
2004-02-19,0.224
2004-02-20,-0.149
2004-02-23,-1.4179
2004-02-24,2.0439
2004-02-25,-0.5935
2004-02-26,-2.1642
2004-02-27,-0.9916
2004-03-01,-0.2311
2004-03-02,-2.2394
2004-03-03,-1.0269
2004-03-04,0.1596
2004-03-05,-0.4781
2004-03-08,-1.9215
2004-03-09,-2.9388
2004-03-10,-4.1211
2004-03-11,1.1404
2004-03-12,0.0
2004-03-15,-3.209
2004-03-16,-1.4337
2004-03-17,1.4545
2004-03-18,-1.7025000000000001
2004-03-19,0.7293
2004-03-22,-5.8824
2004-03-23,2.0192
2004-03-24,-3.2988
2004-03-25,3.7037
2004-03-26,0.282
2004-03-29,3.6551
2004-03-30,0.2712
2004-03-31,0.6312
2004-04-01,1.6129
2004-04-02,2.8219
2004-04-05,-0.3431
2004-04-06,-1.7212
2004-04-07,-1.0508
2004-04-08,-0.354
2004-04-12,1.5098
2004-04-13,-2.5372
2004-04-14,0.4488
2004-04-15,0.2681
2004-04-16,2.6738
2004-04-19,0.0868
2004-04-20,-2.5152
2004-04-21,0.9786
2004-04-22,5.5507
2004-04-23,-4.2571
2004-04-26,-0.6103
2004-04-27,2.4561
2004-04-28,-4.6233
2004-04-29,-3.4111000000000002
2004-04-30,-2.6022
2004-05-03,3.7214
2004-05-04,-0.184
2004-05-05,2.212
2004-05-06,-0.541
2004-05-07,-4.6238
2004-05-10,-2.3764
2004-05-11,4.0896
2004-05-12,-1.6838
2004-05-13,1.9029
2004-05-14,-2.4276
2004-05-17,-3.6364
2004-05-18,3.3764
2004-05-19,-1.7290999999999999
2004-05-20,1.955
2004-05-21,0.8629
2004-05-24,3.8973
2004-05-25,13.3577
