ticker,LFGRQ US Equity
2000-05-22,-3.8961
2000-05-23,-2.3649
2000-05-24,-3.1142
2000-05-25,-1.4285999999999999
2000-05-26,-2.8986
2000-05-30,2.1642
2000-05-31,8.0586
2000-06-01,3.0508
2000-06-02,6.5789
2000-06-05,4.0123
2000-06-06,-3.2641
2000-06-07,9.816
2000-06-08,-2.5140000000000002
2000-06-09,5.4441
2000-06-12,-2.1739
2000-06-13,1.3889
2000-06-14,-1.0959
2000-06-15,-1.662
2000-06-16,3.662
2000-06-19,-2.4457
2000-06-20,-2.507
2000-06-21,0.8571
2000-06-22,-0.5666
2000-06-23,-5.698
2000-06-26,1.8127
2000-06-27,0.0
2000-06-28,-0.8902
2000-06-29,2.3952
2000-06-30,2.924
2000-07-03,6.25
2000-07-05,-2.1390000000000002
2000-07-06,-1.6393
2000-07-07,1.9444
2000-07-10,0.0
2000-07-11,-1.3624
2000-07-12,-2.2099
2000-07-13,2.2599
2000-07-14,-0.2762
2000-07-17,-1.108
2000-07-18,0.2801
2000-07-19,1.3966
2000-07-20,-0.2755
2000-07-21,1.3812
2000-07-24,-3.8147
2000-07-25,-1.4163999999999999
2000-07-26,-5.7471
2000-07-27,10.9756
2000-07-28,-1.0989
2000-07-31,7.7778
2000-08-01,-2.0619
2000-08-02,-2.3684
2000-08-03,1.8868
2000-08-04,5.0265
2000-08-07,-0.5038
2000-08-08,2.0253
2000-08-09,-1.2407
2000-08-10,-1.7588
2000-08-11,-2.3018
2000-08-14,-0.7853
2000-08-15,-0.7916
2000-08-16,0.7979
2000-08-17,-2.3747
2000-08-18,3.7838000000000003
2000-08-21,4.1667
2000-08-22,0.0
2000-08-23,-0.5
2000-08-24,2.7638
2000-08-25,1.7115
2000-08-28,-2.8846
2000-08-29,-1.7327
2000-08-30,-0.5542
2000-08-31,3.2995
2000-09-01,1.9656
2000-09-05,0.7229
2000-09-06,1.9139
2000-09-07,0.4695
2000-09-08,1.8692
2000-09-11,0.9174
2000-09-12,2.0455
2000-09-13,-2.0045
2000-09-14,4.0909
2000-09-15,2.6201
2000-09-18,-8.5106
2000-09-19,-2.093
2000-09-20,-1.1876
2000-09-21,-4.8077
2000-09-22,1.7677
2000-09-25,7.6923
2000-09-26,-1.1521
2000-09-27,1.6317
2000-09-28,5.0459
2000-09-29,-0.2183
2000-10-02,0.8753
2000-10-03,-2.82
2000-10-04,-2.4554
2000-10-05,1.6018
2000-10-06,1.3514
2000-10-09,-0.6667
2000-10-10,-1.7896999999999998
2000-10-11,3.8724
2000-10-12,-2.6316
2000-10-13,-0.4505
2000-10-16,0.4525
2000-10-17,0.9009
2000-10-18,-1.3393
2000-10-19,0.4525
2000-10-20,-0.9009
2000-10-23,2.2727
2000-10-24,0.6667
2000-10-25,-0.2208
2000-10-26,-4.4248
2000-10-27,1.1574
2000-10-30,3.6612999999999998
2000-10-31,4.1943
2000-11-01,-3.6017
2000-11-02,4.3956
2000-11-03,3.3684
2000-11-06,1.0183
2000-11-07,2.4194
2000-11-08,0.9843
2000-11-09,-0.7797
2000-11-10,0.5894
2000-11-13,-4.1016
2000-11-14,1.222
2000-11-15,1.4085
2000-11-16,-2.5794
2000-11-17,2.0367
2000-11-20,-0.1996
2000-11-21,1.0
2000-11-22,0.5941
2000-11-24,-1.9685000000000001
2000-11-27,0.6024
2000-11-28,-0.998
2000-11-29,0.1613
2000-11-30,-3.2258
2000-12-01,4.5833
2000-12-04,-0.7968
2000-12-05,7.2289
2000-12-06,2.0599
2000-12-07,2.0183
2000-12-08,8.2734
2000-12-11,1.6611
2000-12-12,-1.3072
2000-12-13,-0.1656
2000-12-14,-0.8292
2000-12-15,2.6756
2000-12-18,4.3974
2000-12-19,1.7161
2000-12-20,-0.9202
2000-12-21,-2.1672
2000-12-22,0.7911
2000-12-26,1.0989
2000-12-27,3.5714
2000-12-28,-1.0495
2000-12-29,-1.9697
2001-01-02,-8.0371
2001-01-03,4.8739
2001-01-04,0.1603
2001-01-05,-1.28
2001-01-08,-1.4586999999999999
2001-01-09,0.0
2001-01-10,0.1645
2001-01-11,-0.1642
2001-01-12,1.1513
2001-01-16,4.065
2001-01-17,-1.5625
2001-01-18,0.6349
2001-01-19,2.2082
2001-01-22,5.0926
2001-01-23,4.5521
2001-01-24,3.0899
2001-01-25,-2.4523
2001-01-26,0.5587
2001-01-29,1.8222
2001-01-30,-1.7896
2001-01-31,3.8889
2001-02-01,5.9893
2001-02-02,-2.8254
2001-02-05,3.8214
2001-02-06,-6.7413
2001-02-07,1.1369
2001-02-08,-7.2322
2001-02-09,-1.6918
2001-02-12,-4.093
2001-02-13,2.934
2001-02-14,-6.1249
2001-02-15,-9.661200000000001
2001-02-16,4.1111
2001-02-20,-1.8143
2001-02-21,-2.0652
2001-02-22,-0.1387
2001-02-23,0.0278
2001-02-26,1.3889
2001-02-27,-1.8082
2001-02-28,0.3073
2001-03-01,-0.6964
2001-03-02,0.7013
2001-03-05,-4.1226
2001-03-06,-1.2493
2001-03-07,2.7949
2001-03-08,0.1717
2001-03-09,-0.3143
2001-03-12,-0.5446
2001-03-13,-4.755
2001-03-14,-0.2421
2001-03-15,4.4889
2001-03-16,0.2903
2001-03-19,-1.1577
2001-03-20,4.0117
2001-03-21,-1.7455
2001-03-22,-1.5758999999999999
2001-03-23,5.0946
2001-03-26,0.277
2001-03-27,-8.9779
2001-03-28,-0.1517
2001-03-29,3.3435
2001-03-30,4.6471
2001-04-02,-0.0843
2001-04-03,-4.8945
2001-04-04,-3.1352
2001-04-05,0.0
2001-04-06,-2.1374
2001-04-09,-0.8112
2001-04-10,6.3227
2001-04-11,-4.1124
2001-04-12,0.5862
2001-04-16,-6.7485
2001-04-17,0.6579
2001-04-18,0.9804
2001-04-19,-6.6343
2001-04-20,-4.7487
2001-04-23,3.2751
2001-04-24,-2.0789
2001-04-25,3.4545
2001-04-26,4.9739
2001-04-27,-0.2982
2001-04-30,-0.2991
2001-05-01,1.6333
2001-05-02,0.0328
2001-05-03,3.9344
2001-05-04,1.7349999999999999
2001-05-07,-0.4341
2001-05-08,-2.834
2001-05-09,-2.2436
2001-05-10,-4.1311
2001-05-11,0.8892
2001-05-14,-0.4407
2001-05-15,-2.4855
2001-05-16,-2.2696
2001-05-17,-1.7149
2001-05-18,-0.0364
2001-05-21,0.2182
2001-05-22,0.508
2001-05-23,0.0
2001-05-24,1.083
2001-05-25,-0.5357
2001-05-29,1.6517
2001-05-30,-0.7771
2001-05-31,1.8188
2001-06-01,1.6112
2001-06-04,3.4126
2001-06-05,1.6667
2001-06-06,3.2787
2001-06-07,0.6984
2001-06-08,-2.2383
2001-06-11,1.5800999999999998
2001-06-12,0.9524
2001-06-13,2.4843
2001-06-14,0.9512
2001-06-15,-0.4559
2001-06-18,-5.8015
2001-06-19,0.4862
2001-06-20,-2.2580999999999998
2001-06-21,2.2772
2001-06-22,0.5486
2001-06-25,-0.7702
2001-06-26,2.4256
2001-06-27,1.2314
2001-06-28,-0.4991
2001-06-29,-0.1567
2001-07-02,-5.9655000000000005
2001-07-03,0.7679
2001-07-05,-0.1657
2001-07-06,0.3651
2001-07-09,-0.5952
2001-07-10,0.6321
2001-07-11,0.2314
2001-07-12,3.7269
2001-07-13,-0.4769
2001-07-16,0.639
2001-07-17,-0.3175
2001-07-18,0.0955
2001-07-19,0.1909
2001-07-20,-1.175
2001-07-23,0.3213
2001-07-24,-0.7047
2001-07-25,1.7742
2001-07-26,0.0317
2001-07-27,2.1863
2001-07-30,-0.5271
2001-07-31,-0.2494
2001-08-01,-2.75
2001-08-02,-3.8239
2001-08-03,2.9068
2001-08-06,-0.1623
2001-08-07,0.9756
2001-08-08,-0.3865
2001-08-09,2.4895
2001-08-10,-0.4732
2001-08-13,1.1094
2001-08-14,6.7712
2001-08-15,5.4022
2001-08-16,0.9749
2001-08-17,1.2966
2001-08-20,0.5447
2001-08-21,-2.2752
2001-08-22,-0.9424
2001-08-23,-1.371
2001-08-24,-2.5532
2001-08-27,-6.8413
2001-08-28,0.3125
2001-08-29,-1.838
2001-08-30,1.4622
2001-08-31,-1.3784
2001-09-04,2.6048
2001-09-05,-2.4768
2001-09-06,-0.2857
2001-09-07,0.1273
2001-09-10,-0.5087
2001-09-17,5.1454
2001-09-18,0.0304
2001-09-19,-2.7651
2001-09-20,-0.1563
2001-09-21,0.1565
2001-09-24,-2.1875
2001-09-25,-1.7572
2001-09-26,0.6504
2001-09-27,-0.1939
2001-09-28,7.64
2001-10-01,-0.4511
2001-10-02,3.8670999999999998
2001-10-03,2.3851
2001-10-04,-0.5114
2001-10-05,0.6853
2001-10-08,-1.0493
2001-10-09,0.0287
2001-10-10,0.0
2001-10-11,0.2579
2001-10-12,-3.3724
2001-10-15,2.0408
2001-10-16,0.4348
2001-10-17,-5.368
2001-10-18,-2.1653000000000002
2001-10-19,0.4676
2001-10-22,-0.7446
2001-10-23,-0.9065
2001-10-24,-2.3659
2001-10-25,-3.3603
2001-10-26,-6.7202
2001-10-29,-7.5269
2001-10-30,3.2946
2001-10-31,-1.7261
2001-11-01,6.911
2001-11-02,3.9286
2001-11-05,-2.5773
2001-11-06,-2.5044
2001-11-07,-1.411
2001-11-08,-1.4679
2001-11-09,-1.825
2001-11-12,-2.3141
2001-11-13,0.3883
2001-11-14,2.9013999999999998
2001-11-15,-2.6316
2001-11-16,0.7336
2001-11-19,-1.6865
2001-11-20,1.9493
2001-11-21,-2.4857
2001-11-23,1.6078000000000001
2001-11-26,-4.477
2001-11-27,-4.0808
2001-11-28,1.3479
2001-11-29,4.1233
2001-11-30,-2.0
2001-12-03,4.0816
2001-12-04,-0.9804
2001-12-05,-0.5941
2001-12-06,2.3904
2001-12-07,0.5837
2001-12-10,-2.2437
2001-12-11,2.0973
2001-12-12,-0.2326
2001-12-13,-1.3209
2001-12-14,0.3937
2001-12-17,2.7451
2001-12-18,-1.3359
2001-12-19,1.7795
2001-12-20,0.7222
2001-12-21,1.7736
2001-12-24,-1.5202
2001-12-26,3.2003
2001-12-27,-0.7661
2001-12-28,2.4265
2001-12-31,3.0151
2002-01-02,-2.3693
2002-01-03,0.2855
2002-01-04,-1.7438
2002-01-07,-1.4125
2002-01-08,-1.5062
2002-01-09,1.7904
2002-01-10,1.4291
2002-01-11,0.4335
2002-01-14,-1.9784000000000002
2002-01-15,2.3853
2002-01-16,-1.4337
2002-01-17,-1.6364
2002-01-18,-0.9612
2002-01-22,2.6502
2002-01-23,-1.0909
2002-01-24,-0.4044
2002-01-25,1.3289
2002-01-28,-0.1821
2002-01-29,-0.7299
2002-01-30,-0.6985
2002-01-31,0.074
2002-02-01,-0.296
2002-02-04,-0.3711
2002-02-05,-2.4209
2002-02-06,0.1908
2002-02-07,-0.4952
2002-02-08,2.9862
2002-02-11,-0.4833
2002-02-12,0.6724
2002-02-13,-0.4824
2002-02-14,-0.1864
2002-02-15,-0.2241
2002-02-19,0.3744
2002-02-20,-0.7087
2002-02-21,-1.5777999999999999
2002-02-22,2.0992
2002-02-25,3.9252000000000002
2002-02-26,1.9784000000000002
2002-02-27,3.7037
2002-02-28,2.1124
2002-03-01,-0.4004
2002-03-04,1.1724999999999999
2002-03-05,0.6623
2002-03-06,-1.0526
2002-03-07,-0.0997
2002-03-08,-1.198
2002-03-11,-0.9431
2002-03-12,3.1962
2002-03-13,1.3509
2002-03-14,4.0312
2002-03-15,1.5625
2002-03-18,-0.3692
2002-03-19,-2.3162
2002-03-20,-0.0948
2002-03-21,1.7405
2002-03-22,-0.4666
2002-03-25,0.3125
2002-03-26,0.1246
2002-03-27,4.1381
2002-03-28,3.4657999999999998
2002-04-01,-1.6171
2002-04-02,0.9099
2002-04-03,-0.4072
2002-04-04,0.6717
2002-04-05,0.116
2002-04-08,2.521
2002-04-09,0.7631
2002-04-10,-0.1403
2002-04-11,-0.2809
2002-04-12,2.9577
2002-04-15,-3.0096
2002-04-16,1.9464000000000001
2002-04-17,0.3874
2002-04-18,-2.6185
2002-04-19,0.7076
2002-04-22,-1.2085
2002-04-23,0.2845
2002-04-24,-2.156
2002-04-25,-1.4207
2002-04-26,0.2941
2002-04-29,0.8211
2002-04-30,1.8034
2002-05-01,0.6286
2002-05-02,-0.7666
2002-05-03,1.6309
2002-05-06,-0.9854
2002-05-07,-3.6109999999999998
2002-05-08,1.7699
2002-05-09,-2.8986
2002-05-10,-0.9552
2002-05-13,2.4111000000000002
2002-05-14,0.4709
2002-05-15,-0.3515
2002-05-16,-2.1752
2002-05-17,-1.3822
2002-05-20,-1.1883
2002-05-21,-1.2951
2002-05-22,0.0937
2002-05-23,1.9975
2002-05-24,-1.0098
2002-05-28,1.0819
2002-05-29,0.2446
2002-05-30,-1.0082
2002-05-31,0.0
2002-06-03,-2.6235
2002-06-04,0.7607
2002-06-05,1.5413999999999999
2002-06-06,-0.5576
2002-06-07,0.8723
2002-06-10,1.0809
2002-06-11,-2.8414
2002-06-12,-0.3459
2002-06-13,-3.2818
2002-06-14,-1.8271
2002-06-17,0.8973
2002-06-18,0.7905
2002-06-19,-0.0327
2002-06-20,1.1769
2002-06-21,3.7157
2002-06-24,-2.6168
2002-06-25,-3.071
2002-06-26,0.6931
2002-06-27,0.1967
2002-06-28,3.0422
2002-07-01,-0.7937
2002-07-02,-4.032
2002-07-03,-1.9340000000000002
2002-07-05,1.6661000000000001
2002-07-08,0.602
2002-07-09,-0.5319
2002-07-10,-6.9184
2002-07-11,3.3393
2002-07-12,-3.4051
2002-07-15,0.1799
2002-07-16,-2.693
2002-07-17,-3.0627
2002-07-18,-1.5988
2002-07-19,0.9284
2002-07-22,-0.4983
2002-07-23,-1.0015
2002-07-24,2.1401
2002-07-25,3.4286
2002-07-26,4.0884
2002-07-29,3.6801
2002-07-30,7.4744
2002-07-31,1.7783
2002-08-01,4.0562
2002-08-02,-3.0585
2002-08-05,-3.8045
2002-08-06,2.1543
2002-08-07,2.1089
2002-08-08,6.8126
2002-08-09,1.3276
2002-08-12,-1.9083
2002-08-13,-1.4518
2002-08-14,3.4178
2002-08-15,-1.2536
2002-08-16,0.8367
2002-08-19,1.0014
2002-08-20,-0.1416
2002-08-21,0.2837
2002-08-22,1.9519
2002-08-23,-3.0244
2002-08-26,4.1488
2002-08-27,-3.2967
2002-08-28,-1.2784
2002-08-29,0.1153
2002-08-30,4.2627
2002-09-03,-3.453
2002-09-04,3.7196
2002-09-05,-3.8621
2002-09-06,1.1478
2002-09-09,0.8511
2002-09-10,0.5626
2002-09-11,-2.3776
2002-09-12,0.0
2002-09-13,0.7163
2002-09-16,-1.138
2002-09-17,-2.3022
2002-09-18,2.5037000000000003
2002-09-19,-5.4023
2002-09-20,0.6379
2002-09-23,-1.6299000000000001
2002-09-24,0.6444
2002-09-25,-1.9512
2002-09-26,3.7002
2002-09-27,-1.7991000000000001
2002-09-30,0.4275
2002-10-01,1.3986
2002-10-02,-2.2489
2002-10-03,-1.0123
2002-10-04,-3.9355
2002-10-07,-2.5161
2002-10-08,2.6142
2002-10-09,-3.386
2002-10-10,6.2083
2002-10-11,-2.4199
2002-10-14,-0.9662
2002-10-15,6.9919
2002-10-16,-3.4954
2002-10-17,2.4252000000000002
2002-10-18,-0.2153
2002-10-21,-0.5239
2002-10-22,1.456
2002-10-23,-2.0763
2002-10-24,1.5591
2002-10-25,3.5002
2002-10-28,3.1445
2002-10-29,0.3451
2002-10-30,-0.5446
2002-10-31,2.3055
2002-11-01,0.1127
2002-11-04,1.0129
2002-11-05,1.1142
2002-11-06,1.405
2002-11-07,-1.4942
2002-11-08,-1.5444
2002-11-11,0.1401
2002-11-12,0.4755
2002-11-13,0.1392
2002-11-14,0.3614
2002-11-15,-0.7756
2002-11-18,-0.2233
2002-11-19,0.3637
2002-11-20,-0.3345
2002-11-21,4.3357
2002-11-22,1.2064
2002-11-25,-1.1921
2002-11-26,-1.689
2002-11-27,-0.2732
2002-11-29,-1.6438000000000001
2002-12-02,-0.6964
2002-12-03,1.5428
2002-12-04,-0.4972
2002-12-05,-0.6385
2002-12-06,1.8441
2002-12-09,-2.963
2002-12-10,3.7602
2002-12-11,1.5259
2002-12-12,1.0735
2002-12-13,-2.0181
2002-12-16,0.1084
2002-12-17,-1.2453
2002-12-18,-1.7818
2002-12-19,0.0558
2002-12-20,-0.2789
2002-12-23,2.9091
2002-12-24,0.5708
2002-12-26,1.4865
2002-12-27,-2.8228999999999997
2002-12-30,-1.4799
2002-12-31,-1.3908
2003-01-02,5.7828
2003-01-03,0.6133
2003-01-06,2.2794
2003-01-07,-2.5136
2003-01-08,-0.6911
2003-01-09,0.0535
2003-01-10,-1.2841
2003-01-13,1.0569
2003-01-14,0.2682
2003-01-15,0.2942
2003-01-16,0.16
2003-01-17,-0.639
2003-01-21,0.8574
2003-01-22,1.3549
2003-01-23,-0.2621
2003-01-24,-0.4468
2003-01-27,-0.1584
2003-01-28,2.1153
2003-01-29,-0.2071
2003-01-30,0.2854
2003-01-31,0.7762
2003-02-03,-1.104
2003-02-04,1.2721
2003-02-05,-3.4093999999999998
2003-02-06,-1.5924
2003-02-07,-2.9126
2003-02-10,3.5556
2003-02-11,-1.5558
2003-02-12,0.0
2003-02-13,-0.545
2003-02-14,0.7397
2003-02-18,0.4895
2003-02-19,-0.3518
2003-02-20,1.1678
2003-02-21,2.7651
2003-02-24,-2.3511
2003-02-25,-0.7223
2003-02-26,0.1886
2003-02-27,1.8324
2003-02-28,-0.2382
2003-03-03,-0.0531
2003-03-04,-0.2123
2003-03-05,0.5851
2003-03-06,-1.6129
2003-03-07,2.7949
2003-03-10,-3.8954
2003-03-11,0.3808
2003-03-12,-2.8997
2003-03-13,2.0374
2003-03-14,0.1094
2003-03-17,2.459
2003-03-18,1.6
2003-03-19,1.4698
2003-03-20,0.5432
2003-03-21,2.9071
2003-03-24,-1.25
2003-03-25,-1.5190000000000001
2003-03-26,-1.5424
2003-03-27,2.3499
2003-03-28,1.25
2003-03-31,0.1512
2003-04-01,2.9182
2003-04-02,1.8088
2003-04-03,0.3601
2003-04-04,1.5072
2003-04-07,-1.2490999999999999
2003-04-08,0.2148
2003-04-09,-0.7859
2003-04-10,0.6721
2003-04-11,0.0238
2003-04-14,0.2384
2003-04-15,0.1665
2003-04-16,-3.2526
2003-04-17,0.4908
2003-04-21,-0.0977
2003-04-22,1.32
2003-04-23,-0.8203
2003-04-24,-1.3378999999999999
2003-04-25,-0.8876
2003-04-28,-1.2438
2003-04-29,1.7128
2003-04-30,1.7088
2003-05-01,-0.2922
2003-05-02,3.0525
2003-05-05,1.5166
2003-05-06,0.6303
2003-05-07,-1.067
2003-05-08,0.7503
2003-05-09,0.8843
2003-05-12,1.9607999999999999
2003-05-13,0.0
2003-05-14,0.905
2003-05-15,0.583
2003-05-16,-3.0317
2003-05-19,2.5057
2003-05-20,-0.7401
2003-05-21,1.333
2003-05-22,0.3344
2003-05-23,2.9111000000000002
2003-05-27,0.1296
2003-05-28,-0.4097
2003-05-29,1.9085
2003-05-30,0.3405
2003-06-02,0.3181
2003-06-03,-0.6342
2003-06-04,1.9574
2003-06-05,-2.8589
2003-06-06,-2.0838
2003-06-09,-1.4699
2003-06-10,2.7388
2003-06-11,0.2384
2003-06-12,0.2162
2003-06-13,0.3452
2003-06-16,2.5156
2003-06-17,-2.0763
2003-06-18,1.6278000000000001
2003-06-19,0.7376
2003-06-20,-1.6736
2003-06-23,-1.8085
2003-06-24,0.8884
2003-06-25,0.8591
2003-06-26,1.1499
2003-06-27,0.4211
2003-06-30,-0.4193
2003-07-01,2.7368
2003-07-02,0.2049
2003-07-03,0.2658
2003-07-07,1.2033
2003-07-08,0.6651
2003-07-09,-1.2212
2003-07-10,-0.5878
2003-07-11,0.5097
2003-07-14,1.5213
2003-07-15,0.7592
2003-07-16,-1.626
2003-07-17,-2.7414
2003-07-18,2.342
2003-07-21,-0.3645
2003-07-22,-2.4593
2003-07-23,-2.2921
2003-07-24,0.2346
2003-07-25,0.0
2003-07-28,1.2766
2003-07-29,1.5546
2003-07-30,-4.3856
2003-07-31,-0.2813
2003-08-01,-1.931
2003-08-04,-0.9956
2003-08-05,-2.0112
2003-08-06,2.7366
2003-08-07,-0.5993
2003-08-08,3.0594
2003-08-11,-0.7801
2003-08-12,1.6816
2003-08-13,-1.7397
2003-08-14,0.3279
2003-08-15,-0.9586
2003-08-18,1.2978
2003-08-19,0.76
2003-08-20,0.4957
2003-08-21,1.0937000000000001
2003-08-22,-2.7577
2003-08-25,-0.24
2003-08-26,-0.6342
2003-08-27,0.2421
2003-08-28,0.022
2003-08-29,0.9679
2003-09-02,-0.1089
2003-09-03,1.9628999999999999
2003-09-04,1.2193
2003-09-05,-0.0423
2003-09-08,0.1691
2003-09-09,-2.1739
2003-09-10,-0.1079
2003-09-11,-0.432
2003-09-12,0.2169
2003-09-15,-0.4978
2003-09-16,1.1529
2003-09-17,0.3441
2003-09-18,1.0502
2003-09-19,1.0392
2003-09-22,-2.288
2003-09-23,0.5371
2003-09-24,-0.1068
2003-09-25,-3.615
2003-09-26,0.4217
2003-09-29,1.7459
2003-09-30,-0.4344
2003-10-01,0.589
2003-10-02,-0.1084
2003-10-03,-0.7382
2003-10-06,0.6124
2003-10-07,0.5652
2003-10-08,-0.562
2003-10-09,-0.1522
2003-10-10,-1.7852999999999999
2003-10-13,2.5493
2003-10-14,2.2482
2003-10-15,0.6554
2003-10-16,1.0292
2003-10-17,-0.1871
2003-10-20,0.5416
2003-10-21,1.533
2003-10-22,-0.5305
2003-10-23,-1.2308
2003-10-24,-0.4154
2003-10-27,3.2117
2003-10-28,-0.1414
2003-10-29,0.7285
2003-10-30,-0.3013
2003-10-31,0.7657
2003-11-03,2.0196
2003-11-04,1.0192
2003-11-05,-1.2418
2003-11-06,-0.3929
2003-11-07,1.499
2003-11-10,-0.7579
2003-11-11,-0.7245
2003-11-12,0.9862
2003-11-13,-0.1758
2003-11-14,1.1348
2003-11-17,0.058
2003-11-18,-0.232
2003-11-19,0.969
2003-11-20,-4.6833
2003-11-21,-1.329
2003-11-24,2.0612
2003-11-25,1.8796
2003-11-26,1.0795
2003-11-28,0.0
2003-12-01,2.6265
2003-12-02,-0.891
2003-12-03,-0.7269
2003-12-04,0.0771
2003-12-05,-0.5391
2003-12-08,0.0387
2003-12-09,-2.6122
2003-12-10,-0.7153
2003-12-11,2.7216
2003-12-12,0.2338
2003-12-15,-0.8746
2003-12-16,2.3529
2003-12-17,0.6897
2003-12-18,-0.5518
2003-12-19,-0.4209
2003-12-22,1.0759
2003-12-23,0.7603
2003-12-24,-0.5282
2003-12-26,-0.0759
2003-12-29,0.5883
2003-12-30,0.0
2003-12-31,-1.3961999999999999
2004-01-02,-0.287
2004-01-05,0.7868
2004-01-06,-0.3427
2004-01-07,1.3565
2004-01-08,-0.4713
2004-01-09,-1.6098
2004-01-12,0.9047
2004-01-13,-0.3243
2004-01-14,1.6077
2004-01-15,-0.0753
2004-01-16,1.4703
2004-01-20,1.2261
2004-01-21,0.2386
2004-01-22,-0.2197
2004-01-23,4.8073
2004-01-26,-0.5602
2004-01-27,-1.5316999999999998
2004-01-28,-3.7011
2004-01-29,1.3739
2004-01-30,-0.0733
2004-02-02,-0.4765
2004-02-03,0.1842
2004-02-04,-2.5368
2004-02-05,-0.9619
2004-02-06,1.4093
2004-02-09,3.061
2004-02-10,0.2187
2004-02-11,-0.4545
2004-02-12,-0.7123
2004-02-13,-0.4783
2004-02-17,-3.3272
2004-02-18,2.0076
2004-02-19,-11.3027
2004-02-20,-1.4582
2004-02-23,-0.5147
2004-02-24,0.388
2004-02-25,1.0737
2004-02-26,-0.4674
2004-02-27,0.107
2004-03-01,0.406
2004-03-02,-1.8940000000000001
2004-03-03,-1.0629
2004-03-04,-0.7674
2004-03-05,1.8117999999999999
2004-03-08,-6.467
2004-03-09,-1.4849
2004-03-10,1.4131
2004-03-11,-1.4631
2004-03-12,-2.5218
2004-03-15,-0.3868
2004-03-16,0.9709
2004-03-17,2.1635
2004-03-18,1.7176
2004-03-19,0.6246
2004-03-22,-0.9425
2004-03-23,1.4388
2004-03-24,-0.5033
2004-03-25,0.7128
2004-03-26,1.3242
2004-03-29,0.3605
2004-03-30,2.1105
2004-03-31,-0.4837
2004-04-01,1.6129
2004-04-02,-3.6095
2004-04-05,-0.2933
2004-04-06,0.1584
2004-04-07,-1.6716
2004-04-08,0.2527
2004-04-12,0.2979
2004-04-13,-2.2161
2004-04-14,-1.5888
2004-04-15,-0.6885
2004-04-16,1.4583
2004-04-19,-1.3195000000000001
2004-04-20,-1.8625
2004-04-21,1.6545
2004-04-22,2.4414
2004-04-23,-0.9346
2004-04-26,-2.6179
2004-04-27,-0.5813
2004-04-28,-1.6808999999999998
2004-04-29,3.5431
2004-04-30,-1.3879000000000001
2004-05-03,0.9949
2004-05-04,-0.1682
2004-05-05,-6.4501
2004-05-06,-1.3121
2004-05-07,-4.5099
2004-05-10,-0.1911
2004-05-11,0.8753
2004-05-12,-1.6269
2004-05-13,1.4333
2004-05-14,0.0272
2004-05-17,0.7878
2004-05-18,1.1051
2004-05-19,-0.6665
2004-05-20,1.3418999999999999
2004-05-21,0.7945
2004-05-24,-0.0525
2004-05-25,1.8927
2004-05-26,1.9866000000000001
2004-05-27,0.1012
