ticker,LDL US Equity
2000-05-25,-1.2195
2000-05-26,0.0
2000-05-30,3.0864
2000-05-31,0.0
2000-06-01,2.9939999999999998
2000-06-02,4.6512
2000-06-05,-2.2222
2000-06-06,-1.1364
2000-06-07,-2.2989
2000-06-08,-1.1764999999999999
2000-06-09,-5.3571
2000-06-12,0.6289
2000-06-13,0.625
2000-06-14,1.2422
2000-06-15,0.6135
2000-06-16,1.2195
2000-06-19,-0.6024
2000-06-20,1.8182
2000-06-21,-0.5952
2000-06-22,0.5988
2000-06-23,-1.1905000000000001
2000-06-26,-3.012
2000-06-27,-1.8634
2000-06-28,10.7595
2000-06-29,-3.4286
2000-06-30,0.5917
2000-07-03,3.5294
2000-07-05,0.0
2000-07-06,-0.5682
2000-07-07,0.5714
2000-07-10,0.0
2000-07-11,-5.6818
2000-07-12,4.8193
2000-07-13,-0.5747
2000-07-14,1.1561
2000-07-17,0.0
2000-07-18,0.0
2000-07-19,0.0
2000-07-20,-1.7143000000000002
2000-07-21,1.1628
2000-07-24,2.2989
2000-07-25,0.0
2000-07-26,-0.5618
2000-07-27,-1.1299
2000-07-28,-1.7143000000000002
2000-07-31,3.4884
2000-08-01,-2.2472
2000-08-02,2.8736
2000-08-03,-0.5587
2000-08-04,-1.1236
2000-08-07,0.0
2000-08-08,0.0
2000-08-09,0.0
2000-08-10,0.0
2000-08-11,5.1136
2000-08-14,1.6216
2000-08-15,0.0
2000-08-16,2.6596
2000-08-17,2.5907
2000-08-18,3.5354
2000-08-21,-3.4146
2000-08-22,1.5152
2000-08-23,-2.4876
2000-08-24,-4.5918
2000-08-25,1.0695000000000001
2000-08-28,-0.5291
2000-08-29,2.1277
2000-08-30,1.0417
2000-08-31,-0.5155
2000-09-01,0.5181
2000-09-05,4.6392
2000-09-06,-0.4926
2000-09-07,1.4851
2000-09-08,-2.439
2000-09-11,1.5
2000-09-12,0.4926
2000-09-13,-4.4118
2000-09-14,2.5641
2000-09-15,1.5
2000-09-18,-0.9852
2000-09-19,0.4975
2000-09-20,-1.9802
2000-09-21,-2.5253
2000-09-22,1.0363
2000-09-25,-2.0513
2000-09-26,-5.7592
2000-09-27,0.5556
2000-09-28,0.0
2000-09-29,1.105
2000-10-02,3.2787
2000-10-03,-1.0582
2000-10-04,2.6738
2000-10-05,-2.0833
2000-10-06,-1.5957
2000-10-09,-1.0811
2000-10-10,-1.6393
2000-10-11,-0.5556
2000-10-12,-1.6760000000000002
2000-10-13,0.0
2000-10-16,-8.5227
2000-10-17,2.4845
2000-10-18,-5.4545
2000-10-19,2.5641
2000-10-20,0.625
2000-10-23,-0.6211
2000-10-24,3.75
2000-10-25,-1.2048
2000-10-26,1.2195
2000-10-27,-1.8072
2000-10-30,0.6135
2000-10-31,3.0488
2000-11-01,1.1834
2000-11-02,-2.924
2000-11-03,1.8072
2000-11-06,-0.5917
2000-11-07,0.0
2000-11-08,-1.7856999999999998
2000-11-09,-0.6061
2000-11-10,0.0
2000-11-13,0.0
2000-11-14,1.2195
2000-11-15,-3.6145
2000-11-16,2.5
2000-11-17,-1.8293
2000-11-20,0.6211
2000-11-21,-2.4691
2000-11-22,2.5316
2000-11-24,0.0
2000-11-27,-1.8519
2000-11-28,-0.6289
2000-11-29,-1.8987
2000-11-30,-0.6452
2000-12-01,-0.6494
2000-12-04,3.268
2000-12-05,0.0
2000-12-06,0.0
2000-12-07,-0.6329
2000-12-08,0.6369
2000-12-11,0.0
2000-12-12,-1.2658
2000-12-13,0.0
2000-12-14,-0.641
2000-12-15,0.0
2000-12-18,0.6452
2000-12-19,-2.5641
2000-12-20,0.0
2000-12-21,-2.6316
2000-12-22,8.1081
2000-12-26,-10.0
2000-12-27,-3.4722
2000-12-28,0.0
2000-12-29,0.0
2001-01-02,2.1583
2001-01-03,0.0
2001-01-04,2.8169
2001-01-05,0.0
2001-01-08,3.4247
2001-01-09,1.3245
2001-01-10,5.2288
2001-01-11,-0.6211
2001-01-12,2.5
2001-01-16,1.2195
2001-01-17,0.6024
2001-01-18,5.3892
2001-01-19,-1.7045
2001-01-22,2.3121
2001-01-23,-0.565
2001-01-24,0.0
2001-01-25,-1.1364
2001-01-26,0.5747
2001-01-29,0.3886
2001-01-30,-0.2732
2001-01-31,-1.0959
2001-02-01,-0.277
2001-02-02,1.2963
2001-02-05,-4.479
2001-02-06,6.3158
2001-02-07,-1.4401
2001-02-08,1.0046
2001-02-09,-0.5425
2001-02-12,0.9091
2001-02-13,-0.991
2001-02-14,-1.2739
2001-02-15,0.4608
2001-02-16,0.9174
2001-02-20,0.0
2001-02-21,0.0
2001-02-22,0.0
2001-02-23,0.9091
2001-02-26,-0.9009
2001-02-27,-0.0909
2001-02-28,-1.7288000000000001
2001-03-01,1.8519
2001-03-02,-0.9091
2001-03-05,1.3761
2001-03-06,-0.4525
2001-03-07,-0.9091
2001-03-08,3.6696999999999997
2001-03-09,-2.2124
2001-03-12,3.1673999999999998
2001-03-13,-0.8772
2001-03-14,0.7965
2001-03-15,-3.5996
2001-03-16,-2.0036
2001-03-19,-0.5576
2001-03-20,0.8411
2001-03-21,0.0927
2001-03-22,-5.0926
2001-03-23,-0.4878
2001-03-26,1.9607999999999999
2001-03-27,-0.0962
2001-03-28,-3.7536
2001-03-29,-1.5
2001-03-30,5.5838
2001-04-02,-1.9231
2001-04-03,-1.9607999999999999
2001-04-04,0.1
2001-04-05,-0.0999
2001-04-06,-1.0
2001-04-09,-3.5354
2001-04-10,-0.5236
2001-04-11,4.7368
2001-04-12,2.5126
2001-04-16,1.7647
2001-04-17,1.2524
2001-04-18,5.6137
2001-04-19,7.2072
2001-04-20,-2.1849
2001-04-23,-1.1168
2001-04-24,-0.9557
2001-04-25,0.8772
2001-04-26,1.3043
2001-04-27,0.0
2001-04-30,3.7768
2001-05-01,-2.3987
2001-05-02,2.9661
2001-05-03,0.0
2001-05-04,4.0329
2001-05-07,-0.3165
2001-05-08,-0.0794
2001-05-09,0.0794
2001-05-10,-0.0794
2001-05-11,-0.7149
2001-05-14,1.12
2001-05-15,2.769
2001-05-16,6.1586
2001-05-17,2.9732
2001-05-18,3.9436999999999998
2001-05-21,-1.7614999999999998
2001-05-22,-2.0
2001-05-23,0.2815
2001-05-24,-0.7018
2001-05-25,-1.7668
2001-05-29,-0.7194
2001-05-30,5.0
2001-05-31,-2.0014
2001-06-01,2.8169
2001-06-04,-3.7671
2001-06-05,0.0
2001-06-06,-2.4911
2001-06-07,-0.9489
2001-06-08,-3.4635
2001-06-11,3.4351
2001-06-12,-0.8118
2001-06-13,0.2976
2001-06-14,0.0742
2001-06-15,0.0741
2001-06-18,-1.5556
2001-06-19,0.301
2001-06-20,-0.9002
2001-06-21,-0.0757
2001-06-22,-2.5758
2001-06-25,0.311
2001-06-26,1.1628
2001-06-27,-6.5134
2001-06-28,-1.2295
2001-06-29,-0.4149
2001-07-02,-5.8333
2001-07-03,4.9558
2001-07-05,1.855
2001-07-06,-1.1589
2001-07-09,-3.6851000000000003
2001-07-10,3.3043
2001-07-11,0.6734
2001-07-12,6.0201
2001-07-13,2.5237
2001-07-16,2.4615
2001-07-17,0.976
2001-07-18,-1.5613000000000001
2001-07-19,1.5106000000000002
2001-07-20,0.0744
2001-07-23,-0.5204
2001-07-24,0.8969
2001-07-25,0.0
2001-07-26,0.0
2001-07-27,-1.037
2001-07-30,-17.7395
2001-07-31,-0.546
2001-08-01,-1.5554000000000001
2001-08-02,2.2305
2001-08-03,-0.4545
2001-08-06,0.0
2001-08-07,0.274
2001-08-08,-2.5501
2001-08-09,0.9346
2001-08-10,0.1852
2001-08-13,-0.647
2001-08-14,-1.0233
2001-08-15,-1.3158
2001-08-16,-1.3333
2001-08-17,-0.1931
2001-08-20,1.0638
2001-08-21,0.0
2001-08-22,-1.244
2001-08-23,-0.1938
2001-08-24,-3.3981
2001-08-27,0.0
2001-08-28,0.5025
2001-08-29,-0.1
2001-08-30,-1.9019
2001-08-31,1.9388
2001-09-04,-0.8008
2001-09-05,0.5045
2001-09-06,-0.1004
2001-09-07,-3.5176
2001-09-10,-2.7083
2001-09-17,-6.6381
2001-09-18,-2.6376
2001-09-19,-8.1272
2001-09-20,-5.2564
2001-09-21,-10.6901
2001-09-24,0.0
2001-09-25,1.2121
2001-09-26,12.2754
2001-09-27,-7.0667
2001-09-28,-5.3085
2001-10-01,-4.5455
2001-10-02,1.5873
2001-10-03,-4.6875
2001-10-04,1.6393
2001-10-05,-0.4839
2001-10-08,1.7828
2001-10-09,-1.5924
2001-10-10,21.3592
2001-10-11,-0.1333
2001-10-12,7.4766
2001-10-15,9.3168
2001-10-16,5.1136
2001-10-17,-2.1622
2001-10-18,1.105
2001-10-19,-3.1694
2001-10-22,0.4515
2001-10-23,-0.2247
2001-10-24,-3.9414
2001-10-25,0.7034
2001-10-26,0.1164
2001-10-29,-0.5814
2001-10-30,0.117
2001-10-31,0.4673
2001-11-01,0.0
2001-11-02,-2.7907
2001-11-05,1.3158
2001-11-06,5.1948
2001-11-07,-1.908
2001-11-08,2.1739
2001-11-09,-2.0157
2001-11-12,0.8
2001-11-13,3.7415000000000003
2001-11-14,0.5464
2001-11-15,-2.7174
2001-11-16,3.352
2001-11-19,-4.3243
2001-11-20,5.4237
2001-11-21,-0.9646
2001-11-23,4.0043
2001-11-26,2.3933
2001-11-27,1.2195
2001-11-28,-0.3012
2001-11-29,0.1007
2001-11-30,-2.6157
2001-12-03,-2.0661
2001-12-04,-0.8439
2001-12-05,3.5106
2001-12-06,6.0637
2001-12-07,-3.1977
2001-12-10,-1.7017
2001-12-11,0.3055
2001-12-12,-0.4061
2001-12-13,-0.6116
2001-12-14,0.5128
2001-12-17,1.8367
2001-12-18,0.1002
2001-12-19,-3.9039
2001-12-20,2.6042
2001-12-21,1.5228000000000002
2001-12-24,0.0
2001-12-26,-1.1
2001-12-27,1.7189
2001-12-28,-0.3976
2001-12-31,-0.1996
2002-01-02,0.0
2002-01-03,1.5
2002-01-04,0.0
2002-01-07,-2.9557
2002-01-08,2.5381
2002-01-09,0.0
2002-01-10,1.4851
2002-01-11,0.1951
2002-01-14,0.779
2002-01-15,-1.256
2002-01-16,-0.2935
2002-01-17,2.5515
2002-01-18,-0.4785
2002-01-22,-3.3654
2002-01-23,4.2786
2002-01-24,-0.7634
2002-01-25,0.3846
2002-01-28,1.5326
2002-01-29,-3.3019
2002-01-30,2.6341
2002-01-31,7.4144
2002-02-01,-5.7522
2002-02-04,0.0
2002-02-05,0.0
2002-02-06,-1.1268
2002-02-07,0.1899
2002-02-08,7.109
2002-02-11,1.6814
2002-02-12,-2.785
2002-02-13,5.3715
2002-02-14,-6.712
2002-02-15,-0.5464
2002-02-19,-4.1209
2002-02-20,3.6294
2002-02-21,-4.1475
2002-02-22,0.0
2002-02-25,0.9615
2002-02-26,1.9048
2002-02-27,2.6168
2002-02-28,0.1821
2002-03-01,-0.4545
2002-03-04,-0.4566
2002-03-05,1.8349
2002-03-06,2.0721
2002-03-07,5.0309
2002-03-08,7.9832
2002-03-11,4.0467
2002-03-12,4.1137
2002-03-13,5.6034
2002-03-14,-7.8231
2002-03-15,0.369
2002-03-18,0.0
2002-03-19,2.5735
2002-03-20,-1.7204000000000002
2002-03-21,9.1174
2002-03-22,-4.0775
2002-03-25,1.115
2002-03-26,-4.8932
2002-03-27,4.058
2002-03-28,-1.2535
2002-04-01,2.2567
2002-04-02,-1.3793
2002-04-03,1.2587
2002-04-04,-0.5525
2002-04-05,-1.7361
2002-04-08,-0.5654
2002-04-09,-0.6397
2002-04-10,0.1431
2002-04-11,-2.0
2002-04-12,3.4985
2002-04-15,-1.4085
2002-04-16,0.0
2002-04-17,-0.3571
2002-04-18,0.0
2002-04-19,-1.8638
2002-04-22,0.4383
2002-04-23,1.8182
2002-04-24,0.6429
2002-04-25,2.2001
2002-04-26,0.6944
2002-04-29,1.7241
2002-04-30,-1.6271
2002-05-01,-1.4473
2002-05-02,-0.3497
2002-05-03,3.2281
2002-05-06,1.6315
2002-05-07,-1.3378
2002-05-08,9.0169
2002-05-09,-2.0522
2002-05-10,-4.7619
2002-05-13,-4.3333
2002-05-14,5.5748999999999995
2002-05-15,3.3003
2002-05-16,2.1086
2002-05-17,-1.4393
2002-05-20,-4.7619
2002-05-21,1.6
2002-05-22,-2.0341
2002-05-23,7.0998
2002-05-24,-4.9406
2002-05-28,-0.1316
2002-05-29,-1.8445
2002-05-30,4.2282
2002-05-31,-1.159
2002-06-03,-7.1661
2002-06-04,0.3509
2002-06-05,-2.4476
2002-06-06,2.2222
2002-06-07,0.4208
2002-06-10,-0.419
2002-06-11,-0.0701
2002-06-12,0.0702
2002-06-13,-0.0701
2002-06-14,-0.4912
2002-06-17,-0.6347
2002-06-18,-0.7097
2002-06-19,-0.2859
2002-06-20,-1.0753
2002-06-21,4.7101
2002-06-24,2.4221
2002-06-25,1.8919000000000001
2002-06-26,2.8515
2002-06-27,3.0948
2002-06-28,-4.6279
2002-07-01,2.9508
2002-07-02,-1.6561
2002-07-03,3.6269
2002-07-05,-1.4375
2002-07-08,-2.3462
2002-07-09,2.2727
2002-07-10,-2.8571
2002-07-11,-3.268
2002-07-12,-3.0405
2002-07-15,3.8327999999999998
2002-07-16,-0.9396
2002-07-17,1.626
2002-07-18,-1.6667
2002-07-19,-1.6949
2002-07-22,-0.6897
2002-07-23,-9.1667
2002-07-24,-0.9939
2002-07-25,-5.0193
2002-07-26,-0.9756
2002-07-29,10.7553
2002-07-30,-0.3706
2002-07-31,-7.7381
2002-08-01,4.9193999999999996
2002-08-02,1.4604
2002-08-05,-3.7879
2002-08-06,3.9370000000000003
2002-08-07,1.5152
2002-08-08,2.9851
2002-08-09,-1.1594
2002-08-12,-1.0997
2002-08-13,-6.5975
2002-08-14,9.4444
2002-08-15,-2.103
2002-08-16,6.6667
2002-08-19,-1.3889
2002-08-20,-1.338
2002-08-21,0.9993
2002-08-22,2.1201
2002-08-23,-4.1522
2002-08-26,4.0433
2002-08-27,-7.2172
2002-08-28,-5.3104
2002-08-29,-10.0316
2002-08-30,5.7946
2002-09-03,-5.3942
2002-09-04,8.0702
2002-09-05,-8.6851
2002-09-06,-9.7778
2002-09-09,11.4286
2002-09-10,1.6799
2002-09-11,-3.0435
2002-09-12,-2.2422
2002-09-13,5.9633
2002-09-16,-1.2987
2002-09-17,-4.386
2002-09-18,0.9174
2002-09-19,-10.3636
2002-09-20,3.4483
2002-09-23,-1.9607999999999999
2002-09-24,0.1
2002-09-25,4.8951
2002-09-26,6.6667
2002-09-27,-1.6964000000000001
2002-09-30,7.1753
2002-10-01,3.8136
2002-10-02,-4.898
2002-10-03,-1.7167
2002-10-04,-10.4803
2002-10-07,-0.3902
2002-10-08,0.8815
2002-10-09,-0.9709
2002-10-10,4.0196
2002-10-11,0.8483
2002-10-14,1.8692
2002-10-15,5.5046
2002-10-16,-2.1739
2002-10-17,-0.8889
2002-10-18,1.7936999999999999
2002-10-21,-2.2026
2002-10-22,-3.6036
2002-10-23,-4.6729
2002-10-24,2.9412000000000003
2002-10-25,-3.8095
2002-10-28,-0.495
2002-10-29,4.4776
2002-10-30,4.7619
2002-10-31,3.6364
2002-11-01,7.8947
2002-11-04,-0.6504
2002-11-05,-0.982
2002-11-06,-1.157
2002-11-07,-5.7692
2002-11-08,-2.9281
2002-11-11,-4.0219
2002-11-12,2.3810000000000002
2002-11-13,-0.6512
2002-11-14,2.9962999999999997
2002-11-15,3.1818
2002-11-18,-9.9559
2002-11-19,2.544
2002-11-20,0.8588
2002-11-21,5.298
2002-11-22,-2.5157
2002-11-25,0.4608
2002-11-26,-6.6972000000000005
2002-11-27,9.1445
2002-11-29,-1.8018
2002-12-02,-4.1284
2002-12-03,0.1914
2002-12-04,0.7641
2002-12-05,9.0047
2002-12-06,-6.2609
2002-12-09,-3.0612
2002-12-10,4.3062000000000005
2002-12-11,0.0
2002-12-12,2.7523
2002-12-13,-6.25
2002-12-16,4.2857
2002-12-17,0.0
2002-12-18,-5.6621
2002-12-19,2.1297
2002-12-20,2.8436
2002-12-23,1.5668
2002-12-24,0.726
2002-12-26,-0.8108
2002-12-27,0.8174
2002-12-30,0.4505
2002-12-31,1.7936999999999999
2003-01-02,-1.2335
2003-01-03,0.2676
2003-01-06,2.3132
2003-01-07,0.6087
2003-01-08,0.7779
2003-01-09,2.5728999999999997
2003-01-10,-3.0936
2003-01-13,0.7765
2003-01-14,-0.6849
2003-01-15,2.069
2003-01-16,-6.4189
2003-01-17,-6.4079
2003-01-21,-2.0251
2003-01-22,0.0
2003-01-23,1.4764
2003-01-24,-1.5518999999999998
2003-01-27,0.2956
2003-01-28,-0.0982
2003-01-29,-0.7866
2003-01-30,-1.7839
2003-01-31,2.1191
2003-02-03,2.3715
2003-02-04,4.0541
2003-02-05,2.1336
2003-02-06,-0.0908
2003-02-07,-1.3636
2003-02-10,-1.659
2003-02-11,-5.5295
2003-02-12,-1.6865
2003-02-13,-0.1009
2003-02-14,1.3131
2003-02-18,-0.2991
2003-02-19,10.0
2003-02-20,0.9091
2003-02-21,-4.5045
2003-02-24,-5.6604
2003-02-25,2.8
2003-02-26,-1.751
2003-02-27,0.9901
2003-02-28,-1.3725
2003-03-03,3.6779
2003-03-04,-4.7939
2003-03-05,-1.9134
2003-03-06,-4.1068
2003-03-07,1.0707
2003-03-10,-6.7797
2003-03-11,1.25
2003-03-12,-1.7957
2003-03-13,0.5714
2003-03-14,-1.1364
2003-03-17,4.5977
2003-03-18,0.2198
2003-03-19,5.2632
2003-03-20,2.8125
2003-03-21,1.1145
2003-03-24,-3.1062
2003-03-25,0.8273
2003-03-26,-0.5128
2003-03-27,-4.3299
2003-03-28,-2.4784
2003-03-31,-2.7624
2003-04-01,2.6136
2003-04-02,0.0
2003-04-03,-1.6611
2003-04-04,-0.7883
2003-04-07,1.0216
2003-04-08,0.2247
2003-04-09,-1.2332
2003-04-10,2.7241999999999997
2003-04-11,-0.442
2003-04-14,3.7736
2003-04-15,-1.4973
2003-04-16,-1.7372
2003-04-17,-0.1105
2003-04-21,-1.1062
2003-04-22,3.3557
2003-04-23,-0.4329
2003-04-24,-1.9565000000000001
2003-04-25,-3.4368
2003-04-28,7.3479
2003-04-29,-0.7487
2003-04-30,2.3707
2003-05-01,2.1053
2003-05-02,7.2165
2003-05-05,-3.2692
2003-05-06,-3.0815
2003-05-07,-3.5897
2003-05-08,-5.8511
2003-05-09,-0.452
2003-05-12,1.1351
2003-05-13,0.4489
2003-05-14,1.1173
2003-05-15,2.0994
2003-05-16,-9.632
2003-05-19,5.3892
2003-05-20,-3.2955
2003-05-21,0.47
2003-05-22,-2.4561
2003-05-23,5.036
2003-05-27,1.5981999999999998
2003-05-28,-2.6966
2003-05-29,2.5404
2003-05-30,2.4775
2003-06-02,1.8681
2003-06-03,3.452
2003-06-04,0.5214
2003-06-05,-2.4896
2003-06-06,0.6383
2003-06-09,-0.2114
2003-06-10,3.8136
2003-06-11,0.4082
2003-06-12,-0.4065
2003-06-13,-3.3673
2003-06-16,1.1616
2003-06-17,1.7745
2003-06-18,1.3333
2003-06-19,3.7449
2003-06-20,0.0976
2003-06-23,-0.5848
2003-06-24,-0.8824
2003-06-25,0.3956
2003-06-26,2.4631
2003-06-27,3.2692
2003-06-30,-0.3724
2003-07-01,4.7664
2003-07-02,2.8546
2003-07-03,0.1735
2003-07-07,2.1645
2003-07-08,6.2712
2003-07-09,-1.5949
2003-07-10,-3.2415
2003-07-11,0.5025
2003-07-14,-1.75
2003-07-15,2.6292999999999997
2003-07-16,1.4876
2003-07-17,-0.8958
2003-07-18,-1.6434
2003-07-21,-7.5188
2003-07-22,-0.1807
2003-07-23,0.724
2003-07-24,-2.0665
2003-07-25,0.0
2003-07-28,-2.7523
2003-07-29,0.9434
2003-07-30,2.3364
2003-07-31,7.7626
2003-08-01,2.1186
2003-08-04,-0.4149
2003-08-05,-1.6667
2003-08-06,-4.2373
2003-08-07,-2.6549
2003-08-08,-2.6364
2003-08-11,-1.9607999999999999
2003-08-12,0.4762
2003-08-13,-0.2844
2003-08-14,-0.1901
2003-08-15,2.0952
2003-08-18,3.0784
2003-08-19,0.543
2003-08-20,-0.5401
2003-08-21,2.2624
2003-08-22,-0.354
2003-08-25,-1.5098
2003-08-26,1.4426999999999999
2003-08-27,2.2222
2003-08-28,0.8696
2003-08-29,-0.8621
2003-09-02,3.0435
2003-09-03,0.8439
2003-09-04,0.4184
2003-09-05,-1.8333
2003-09-08,0.6791
2003-09-09,-0.4216
2003-09-10,-4.4877
2003-09-11,1.4184
2003-09-12,1.8357
2003-09-15,1.8026
2003-09-16,2.5295
2003-09-17,-0.2467
2003-09-18,3.4625
2003-09-19,1.0359
2003-09-22,-1.3407
2003-09-23,0.2398
2003-09-24,-0.3987
2003-09-25,-4.5637
2003-09-26,0.2517
2003-09-29,1.0879
2003-09-30,-0.5795
2003-10-01,6.4113
2003-10-02,-1.8779
2003-10-03,5.2632
2003-10-06,1.6667
2003-10-07,0.5961
2003-10-08,-1.6296
2003-10-09,-1.1295
2003-10-10,0.8378
2003-10-13,1.7372
2003-10-14,2.1529
2003-10-15,-1.1628
2003-10-16,-0.9559
2003-10-17,1.3363
2003-10-20,0.7326
2003-10-21,-9.1636
2003-10-22,-8.2466
2003-10-23,-0.1745
2003-10-24,2.0979
2003-10-27,1.0274
2003-10-28,1.4407
2003-10-29,-0.3342
2003-10-30,-2.347
2003-10-31,2.0601
2003-11-03,4.2893
2003-11-04,3.2258
2003-11-05,-0.0781
2003-11-06,0.0782
2003-11-07,-1.4062999999999999
2003-11-10,-0.0792
2003-11-11,-0.7137
2003-11-12,1.7572
2003-11-13,1.0989
2003-11-14,0.2329
2003-11-17,-3.718
2003-11-18,-3.1376
2003-11-19,-0.0831
2003-11-20,0.5819
2003-11-21,1.3223
2003-11-24,4.4046
2003-11-25,1.3281
2003-11-26,-1.9275
2003-11-28,-3.7736
2003-12-01,2.0425
2003-12-02,2.4019
2003-12-03,-0.7037
2003-12-04,0.5512
2003-12-05,0.8614
2003-12-08,1.9409999999999998
2003-12-09,-2.2087
2003-12-10,0.0779
2003-12-11,1.9455
2003-12-12,0.916
2003-12-15,-1.4372
2003-12-16,-7.9048
2003-12-17,-2.1667
2003-12-18,-0.2555
2003-12-19,-6.9172
2003-12-22,-1.9266
2003-12-23,-1.029
2003-12-24,-0.7561
2003-12-26,-0.2857
2003-12-29,0.191
2003-12-30,-0.3813
2003-12-31,-2.488
2004-01-02,3.5329
2004-01-05,-0.0948
2004-01-06,2.6565
2004-01-07,-1.5712000000000002
2004-01-08,2.2535
2004-01-09,-0.8264
2004-01-12,-2.8704
2004-01-13,2.2879
2004-01-14,1.8639000000000001
2004-01-15,-2.1958
2004-01-16,-2.6193
2004-01-20,-0.3842
2004-01-21,-1.9285999999999999
2004-01-22,-0.3933
2004-01-23,5.7256
2004-01-26,0.3735
2004-01-27,-2.0465
2004-01-28,-4.1785
2004-01-29,-1.4866
2004-01-30,-1.9115
2004-02-02,0.5128
2004-02-03,0.102
2004-02-04,-2.6504
2004-02-05,-0.1047
2004-02-06,6.2893
2004-02-09,-0.9862
2004-02-10,3.3865
2004-02-11,-2.4085
2004-02-12,-4.1461
2004-02-13,-1.6478000000000002
2004-02-17,-0.4188
2004-02-18,2.5237
2004-02-19,-2.6667
2004-02-20,2.7397
2004-02-23,-0.4103
2004-02-24,0.206
2004-02-25,1.2333
2004-02-26,0.203
2004-02-27,2.8369
2004-03-01,-0.4926
2004-03-02,0.6931
2004-03-03,0.0983
2004-03-04,2.8487
2004-03-05,-3.5339
2004-03-08,-0.5941
2004-03-09,2.2908
2004-03-10,-2.629
2004-03-11,0.4
2004-03-12,6.1753
2004-03-15,-6.1914
2004-03-16,0.0
2004-03-17,2.4
2004-03-18,-2.3438
2004-03-19,-3.5
2004-03-22,0.0
2004-03-23,-0.5181
2004-03-24,-0.4167
2004-03-25,1.046
2004-03-26,-0.1035
2004-03-29,3.2124
2004-03-30,2.1084
2004-03-31,0.295
2004-04-01,1.2745
2004-04-02,3.0978
2004-04-05,-0.939
2004-04-06,-1.0427
2004-04-07,0.7663
2004-04-08,-3.2319
2004-04-12,2.1611
2004-04-13,-1.0577
2004-04-14,0.5831
2004-04-15,0.1932
2004-04-16,-0.1929
2004-04-19,0.0
2004-04-20,-0.8696
2004-04-21,1.2671000000000001
2004-04-22,-0.8662
2004-04-23,-0.0971
2004-04-26,-1.8465
2004-04-27,0.297
2004-04-28,-1.7769
2004-04-29,0.5025
2004-04-30,-2.4
2004-05-03,0.0
2004-05-04,-0.2049
2004-05-05,-0.5133
2004-05-06,2.064
2004-05-07,-3.5389
2004-05-10,-1.6771
2004-05-11,-1.3859
2004-05-12,3.7838000000000003
2004-05-13,-1.5625
2004-05-14,-0.1058
2004-05-17,-3.072
2004-05-18,0.765
2004-05-19,-1.7354
2004-05-20,-0.4415
2004-05-21,1.663
2004-05-24,3.5987
2004-05-25,-0.3158
2004-05-26,-0.4224
2004-05-27,-4.0297
2004-05-28,-2.4309
2004-06-01,-0.5663
2004-06-02,-0.3417
2004-06-03,-1.1429
2004-06-04,1.8497
2004-06-07,0.9081
2004-06-08,11.811
2004-06-09,-1.4085
