ticker,LAB US Equity
2000-05-25,0.5319
2000-05-26,2.6455
2000-05-30,0.0
2000-05-31,1.0309
2000-06-01,5.102
2000-06-02,1.4563
2000-06-05,5.2632
2000-06-06,5.0
2000-06-07,5.6277
2000-06-08,0.0
2000-06-09,2.0492
2000-06-12,5.2209
2000-06-13,6.8702
2000-06-14,-2.8571
2000-06-15,3.6765
2000-06-16,-1.4184
2000-06-19,-2.1583
2000-06-20,-1.8382
2000-06-21,1.8727
2000-06-22,-4.4118
2000-06-23,0.7692
2000-06-26,0.0
2000-06-27,1.145
2000-06-28,1.1320999999999999
2000-06-29,0.0
2000-06-30,-14.1791
2000-07-03,7.3913
2000-07-05,0.8097
2000-07-06,-0.4016
2000-07-07,0.8065
2000-07-10,0.0
2000-07-11,1.2
2000-07-12,8.6957
2000-07-13,5.4545
2000-07-14,3.4483
2000-07-17,3.0
2000-07-18,-0.6472
2000-07-19,-3.9088000000000003
2000-07-20,1.3559
2000-07-21,-0.6689
2000-07-24,0.6734
2000-07-25,0.3344
2000-07-26,7.3333
2000-07-27,0.0
2000-07-28,0.0
2000-07-31,1.2422
2000-08-01,-2.454
2000-08-02,0.3145
2000-08-03,-0.3135
2000-08-04,4.717
2000-08-07,6.3063
2000-08-08,-0.565
2000-08-09,0.0
2000-08-10,0.2841
2000-08-11,0.8499
2000-08-14,1.1236
2000-08-15,0.0
2000-08-16,5.8333
2000-08-17,4.1995000000000005
2000-08-18,4.2821
2000-08-21,4.1063
2000-08-22,0.232
2000-08-23,-1.6204
2000-08-24,-0.2353
2000-08-25,-5.1887
2000-08-28,7.2139
2000-08-29,15.0812
2000-08-30,4.0323
2000-08-31,-6.5891
2000-09-01,4.9793
2000-09-05,5.9289
2000-09-06,4.1045
2000-09-07,3.9427
2000-09-08,-4.8276
2000-09-11,-13.7681
2000-09-12,1.0504
2000-09-13,4.7817
2000-09-14,1.5873
2000-09-15,-4.4066
2000-09-18,-7.8535
2000-09-19,3.3259
2000-09-20,-1.7167
2000-09-21,-3.0568
2000-09-22,4.7297
2000-09-25,1.9355
2000-09-26,0.4219
2000-09-27,-2.3109
2000-09-28,4.086
2000-09-29,10.3306
2000-10-02,-3.7453
2000-10-03,0.1946
2000-10-04,-3.1068
2000-10-05,1.4028
2000-10-06,-2.9644
2000-10-09,-4.4807
2000-10-10,0.2132
2000-10-11,-3.4043
2000-10-12,-3.304
2000-10-13,11.3895
2000-10-16,6.3395
2000-10-17,2.3077
2000-10-18,0.5639
2000-10-19,6.729
2000-10-20,2.8021000000000003
2000-10-23,-1.3629
2000-10-24,-0.1727
2000-10-25,-4.1522
2000-10-26,-2.7076000000000002
2000-10-27,3.525
2000-10-30,6.2724
2000-10-31,6.914
2000-11-01,-5.9937000000000005
2000-11-02,1.1745
2000-11-03,-1.6583999999999999
2000-11-06,-7.5885
2000-11-07,1.6423
2000-11-08,-0.5386
2000-11-09,-2.3466
2000-11-10,-7.9482
2000-11-13,-3.6145
2000-11-14,3.3333
2000-11-15,-1.0081
2000-11-16,-2.2403
2000-11-17,-2.0833
2000-11-20,-12.766
2000-11-21,-3.4146
2000-11-22,0.0
2000-11-24,5.8081
2000-11-27,1.1933
2000-11-28,-5.6604
2000-11-29,-11.25
2000-11-30,4.7887
2000-12-01,7.5269
2000-12-04,-0.5
2000-12-05,-2.5126
2000-12-06,-1.0309
2000-12-07,-0.5208
2000-12-08,4.4503
2000-12-11,-3.0075
2000-12-12,0.5168
2000-12-13,-3.0848
2000-12-14,-5.8355
2000-12-15,5.0704
2000-12-18,6.9705
2000-12-19,-1.7544
2000-12-20,-4.0816
2000-12-21,4.5213
2000-12-22,10.4326
2000-12-26,2.9954
2000-12-27,1.5659999999999998
2000-12-28,6.1674
2000-12-29,1.4523
2001-01-02,-9.407
2001-01-03,14.8984
2001-01-04,3.5362999999999998
2001-01-05,-6.6414
2001-01-08,-0.4065
2001-01-09,7.7551
2001-01-10,7.197
2001-01-11,-1.0601
2001-01-12,2.6786
2001-01-16,3.4783
2001-01-17,-1.0084
2001-01-18,0.1698
2001-01-19,-1.8643999999999998
2001-01-22,2.2453
2001-01-23,9.7973
2001-01-24,1.3846
2001-01-25,-0.3035
2001-01-26,3.3486000000000002
2001-01-29,0.972
2001-01-30,3.3839
2001-01-31,-1.8058999999999998
2001-02-01,7.908
2001-02-02,-1.47
2001-02-05,3.7838000000000003
2001-02-06,-1.4792
2001-02-07,0.2115
2001-02-08,-1.0129
2001-02-09,-2.2596
2001-02-12,1.8321
2001-02-13,-1.9919
2001-02-14,1.7483
2001-02-15,8.5696
2001-02-16,0.9496
2001-02-20,-7.6622
2001-02-21,-3.438
2001-02-22,1.8681
2001-02-23,-3.301
2001-02-26,2.6328
2001-02-27,-1.2826
2001-02-28,-4.4263
2001-03-01,1.7281
2001-03-02,-2.3783
2001-03-05,-1.3225
2001-03-06,3.1977
2001-03-07,-1.9594
2001-03-08,-2.8585000000000003
2001-03-09,-3.6124
2001-03-12,-6.3043
2001-03-13,2.9669
2001-03-14,-2.5984
2001-03-15,1.5584
2001-03-16,-2.5747999999999998
2001-03-19,-1.228
2001-03-20,-6.3514
2001-03-21,-2.7417
2001-03-22,4.8961
2001-03-23,4.9505
2001-03-26,-5.7951
2001-03-27,-5.2933
2001-03-28,-1.8731
2001-03-29,0.431
2001-03-30,-1.4102000000000001
2001-04-02,-1.7412999999999998
2001-04-03,-5.8544
2001-04-04,-4.0
2001-04-05,12.0448
2001-04-06,-3.7188
2001-04-09,3.2457
2001-04-10,5.7215
2001-04-11,-4.4008
2001-04-12,6.5319
2001-04-16,-3.5328
2001-04-17,4.4189
2001-04-18,8.1159
2001-04-19,-4.0214
2001-04-20,2.9609
2001-04-23,-10.3364
2001-04-24,4.6899
2001-04-25,-0.4624
2001-04-26,0.1742
2001-04-27,2.8696
2001-04-30,1.437
2001-05-01,7.5
2001-05-02,-0.2584
2001-05-03,-0.5181
2001-05-04,4.6875
2001-05-07,-0.3234
2001-05-08,0.574
2001-05-09,-1.3151
2001-05-10,-4.0231
2001-05-11,1.3361
2001-05-14,-3.4902
2001-05-15,0.9376
2001-05-16,1.5393
2001-05-17,2.5091
2001-05-18,-0.408
2001-05-21,6.9124
2001-05-22,6.6091999999999995
2001-05-23,-6.4465
2001-05-24,-0.2401
2001-05-25,-1.9254
2001-05-29,0.9816
2001-05-30,-4.0583
2001-05-31,1.6211
2001-06-01,2.1436
2001-06-04,-0.5857
2001-06-05,0.3927
2001-06-06,-2.176
2001-06-07,0.2999
2001-06-08,-0.0748
2001-06-11,-3.616
2001-06-12,-3.0272
2001-06-13,-1.9477
2001-06-14,-2.6939
2001-06-15,0.2517
2001-06-18,1.1437
2001-06-19,-4.8538
2001-06-20,-4.6957
2001-06-21,-7.5426
2001-06-22,-4.7697
2001-06-25,2.867
2001-06-26,-0.7052
2001-06-27,1.1498
2001-06-28,0.0
2001-06-29,-3.0425
2001-07-02,1.3448
2001-07-03,-1.6672
2001-07-05,-0.4844
2001-07-06,-1.2517
2001-07-09,0.669
2001-07-10,-2.5883000000000003
2001-07-11,-1.1131
2001-07-12,4.5752
2001-07-13,-0.5208
2001-07-16,-3.1414
2001-07-17,5.7297
2001-07-18,-4.908
2001-07-19,-0.8961
2001-07-20,-1.085
2001-07-23,1.4625
2001-07-24,0.973
2001-07-25,0.2498
2001-07-26,1.6376
2001-07-27,1.5762
2001-07-30,0.0
2001-07-31,-0.1724
2001-08-01,2.7288
2001-08-02,1.6139999999999999
2001-08-03,-0.6287
2001-08-06,-1.0989
2001-08-07,-0.4714
2001-08-08,-2.1989
2001-08-09,-2.0408
2001-08-10,-1.1299
2001-08-13,0.5357
2001-08-14,-0.8526
2001-08-15,-0.7524
2001-08-16,-2.1661
2001-08-17,-2.952
2001-08-20,0.2281
2001-08-21,-0.1517
2001-08-22,0.3799
2001-08-23,-0.3407
2001-08-24,4.5196
2001-08-27,-1.3445
2001-08-28,-0.9576
2001-08-29,-1.8222
2001-08-30,-3.4091
2001-08-31,2.9804
2001-09-04,0.952
2001-09-05,-1.7729
2001-09-06,-2.4194
2001-09-07,-5.549
2001-09-10,-1.4583
2001-09-17,-11.6702
2001-09-18,2.1063
2001-09-19,-4.3601
2001-09-20,-3.9215999999999998
2001-09-21,-0.5102
2001-09-24,6.4103
2001-09-25,1.1566
2001-09-26,-0.1429
2001-09-27,0.9065
2001-09-28,4.9645
2001-10-01,-0.3604
2001-10-02,6.9168
2001-10-03,2.537
2001-10-04,-1.0309
2001-10-05,-0.8333
2001-10-08,-0.9244
2001-10-09,1.3147
2001-10-10,2.0092
2001-10-11,6.4834
2001-10-12,2.8902
2001-10-15,-0.9363
2001-10-16,4.5369
2001-10-17,-1.302
2001-10-18,-0.5497
2001-10-19,-0.7738
2001-10-22,7.3153
2001-10-23,-2.5606
2001-10-24,2.8764
2001-10-25,1.6223999999999998
2001-10-26,1.5625
2001-10-29,-3.2776
2001-10-30,-0.657
2001-10-31,0.5569
2001-11-01,1.1769
2001-11-02,-0.4105
2001-11-05,0.8588
2001-11-06,-0.1362
2001-11-07,2.6944
2001-11-08,-1.6606
2001-11-09,0.304
2001-11-12,-0.1347
2001-11-13,5.3608
2001-11-14,3.584
2001-11-15,-1.2666
2001-11-16,-3.7547
2001-11-19,1.3654
2001-11-20,-0.7377
2001-11-21,-1.1955
2001-11-23,0.981
2001-11-26,-0.3238
2001-11-27,0.9747
2001-11-28,-4.7297
2001-11-29,3.0733
2001-11-30,2.3919
2001-12-03,-2.08
2001-12-04,0.1634
2001-12-05,5.2202
2001-12-06,4.6512
2001-12-07,-1.037
2001-12-10,1.9162
2001-12-11,3.1434
2001-12-12,-0.2563
2001-12-13,-7.3387
2001-12-14,-2.6193999999999997
2001-12-17,3.7658
2001-12-18,4.3001
2001-12-19,-0.5848
2001-12-20,-1.7353
2001-12-21,0.5687
2001-12-24,0.3571
2001-12-26,-0.8007
2001-12-27,-0.6278
2001-12-28,2.6173
2001-12-31,1.0261
2002-01-02,-2.0894
2002-01-03,1.0077
2002-01-04,5.9566
2002-01-07,-0.6923
2002-01-08,-1.8126
2002-01-09,1.8176999999999999
2002-01-10,-1.3668
2002-01-11,-2.7715
2002-01-14,-1.5707
2002-01-15,1.8026
2002-01-16,-1.7417
2002-01-17,-0.325
2002-01-18,-5.3349
2002-01-22,1.0332
2002-01-23,1.1156
2002-01-24,-0.7968
2002-01-25,-1.4828999999999999
2002-01-28,-0.8467
2002-01-29,-4.8071
2002-01-30,-0.6977
2002-01-31,3.2787
2002-02-01,2.1056
2002-02-04,0.1904
2002-02-05,1.7099
2002-02-06,-0.0934
2002-02-07,-1.0594999999999999
2002-02-08,2.9920999999999998
2002-02-11,0.3976
2002-02-12,-0.8224
2002-02-13,1.3514
2002-02-14,-0.5758
2002-02-15,-3.2612
2002-02-19,-3.5602
2002-02-20,1.2741
2002-02-21,-3.0645
2002-02-22,-0.5657
2002-02-25,2.51
2002-02-26,0.8162
2002-02-27,1.6839
2002-02-28,-0.4777
2002-03-01,2.464
2002-03-04,5.5903
2002-03-05,0.207
2002-03-06,-0.0885
2002-03-07,-2.6588000000000003
2002-03-08,1.4567999999999999
2002-03-11,1.7349999999999999
2002-03-12,-2.0876
2002-03-13,-0.5405
2002-03-14,0.5435
2002-03-15,0.3303
2002-03-18,-0.4789
2002-03-19,-1.203
2002-03-20,-2.1005
2002-03-21,-0.7463
2002-03-22,-3.2580999999999998
2002-03-25,-0.3886
2002-03-26,-0.3251
2002-03-27,-1.0111
2002-03-28,2.3064
2002-04-01,-0.3865
2002-04-02,-3.4594
2002-04-03,-3.6839
2002-04-04,1.7732999999999999
2002-04-05,1.9132
2002-04-08,-1.2068
2002-04-09,-2.1038
2002-04-10,-4.3328
2002-04-11,-1.9928
2002-04-12,2.0333
2002-04-15,1.5941999999999998
2002-04-16,6.5977
2002-04-17,0.368
2002-04-18,-4.5667
2002-04-19,0.7684
2002-04-22,-1.2132
2002-04-23,-0.4912
2002-04-24,-0.6347
2002-04-25,-2.5905
2002-04-26,-2.3679
2002-04-29,0.7463
2002-04-30,1.4815
2002-05-01,-0.438
2002-05-02,-0.5132
2002-05-03,-0.7738
2002-05-06,-3.899
2002-05-07,-1.0046
2002-05-08,8.7041
2002-05-09,-1.1849
2002-05-10,-1.5262
2002-05-13,1.6604999999999999
2002-05-14,4.7913
2002-05-15,0.9699
2002-05-16,-0.7547
2002-05-17,0.9333
2002-05-20,-2.2945
2002-05-21,-3.9958
2002-05-22,0.9858
2002-05-23,2.0969
2002-05-24,-3.1161
2002-05-28,-2.7778
2002-05-29,-0.9023
2002-05-30,-1.9346999999999999
2002-05-31,2.1277
2002-06-03,-3.4091
2002-06-04,-0.0392
2002-06-05,2.7069
2002-06-06,-2.903
2002-06-07,0.7474
2002-06-10,1.0152
2002-06-11,-3.1310000000000002
2002-06-12,-4.6289
2002-06-13,1.8828
2002-06-14,4.6407
2002-06-17,4.8273
2002-06-18,-1.1606
2002-06-19,-4.9242
2002-06-20,-4.9402
2002-06-21,-7.3764
2002-06-24,2.7602
2002-06-25,-3.3906
2002-06-26,-0.1823
2002-06-27,3.79
2002-06-28,0.7479
2002-07-01,-4.5415
2002-07-02,-3.065
2002-07-03,-2.3124000000000002
2002-07-05,6.6667
2002-07-08,0.0906
2002-07-09,-2.8507
2002-07-10,-5.3097
2002-07-11,3.5416
2002-07-12,0.4751
2002-07-15,-0.7092
2002-07-16,1.5714000000000001
2002-07-17,1.9691
2002-07-18,-0.2299
2002-07-19,-3.6866
2002-07-22,-8.612400000000001
2002-07-23,-5.7068
2002-07-24,4.6641
2002-07-25,-7.1618
2002-07-26,5.1429
2002-07-29,8.0978
2002-07-30,3.2177
2002-07-31,-2.4842
2002-08-01,-1.3487
2002-08-02,-3.8987
2002-08-05,-5.8483
2002-08-06,5.9877
2002-08-07,8.3421
2002-08-08,5.6530000000000005
2002-08-09,1.476
2002-08-12,-2.7273
2002-08-13,-3.4579
2002-08-14,5.6147
2002-08-15,3.1164
2002-08-16,0.0889
2002-08-19,4.3517
2002-08-20,-3.5745
2002-08-21,1.7210999999999999
2002-08-22,0.7809
2002-08-23,-1.6358000000000001
2002-08-26,1.9694
2002-08-27,-2.4034
2002-08-28,-2.6825
2002-08-29,1.6719
2002-08-30,-1.2
2002-09-03,-5.803
2002-09-04,5.2053
2002-09-05,-3.5406
2002-09-06,5.4118
2002-09-09,1.6071
2002-09-10,-0.703
2002-09-11,0.4867
2002-09-12,-4.8877
2002-09-13,2.2222
2002-09-16,1.1322
2002-09-17,-5.0605
2002-09-18,0.9434
2002-09-19,-4.8598
2002-09-20,2.3084
2002-09-23,-1.6803
2002-09-24,-2.9297
2002-09-25,3.3199
2002-09-26,3.7001
2002-09-27,-3.7559
2002-09-30,-1.2195
2002-10-01,2.2222
2002-10-02,1.4976
2002-10-03,-4.3313
2002-10-04,-4.7761
2002-10-07,-5.1724
2002-10-08,8.5399
2002-10-09,-3.6548
2002-10-10,3.4773
2002-10-11,6.6701
2002-10-14,2.5776
2002-10-15,2.3266999999999998
2002-10-16,-1.4097
2002-10-17,5.7657
2002-10-18,9.2455
2002-10-21,1.5968
2002-10-22,-1.4538
2002-10-23,0.2791
2002-10-24,-0.994
2002-10-25,2.4096
2002-10-28,0.5882
2002-10-29,-0.1949
2002-10-30,3.7109
2002-10-31,1.7326000000000001
2002-11-01,2.5545999999999998
2002-11-04,1.2995999999999999
2002-11-05,1.5681
2002-11-06,-0.2456
2002-11-07,-4.1505
2002-11-08,-1.8349
2002-11-11,-3.1776
2002-11-12,3.2819
2002-11-13,-0.3364
2002-11-14,5.4389
2002-11-15,1.0317
2002-11-18,-2.2887
2002-11-19,-1.8739
2002-11-20,5.986
2002-11-21,5.2668
2002-11-22,-1.7774999999999999
2002-11-25,0.9383
2002-11-26,-5.3453
2002-11-27,6.3136
2002-11-29,0.132
2002-12-02,-2.8007
2002-12-03,-1.6949
2002-12-04,-1.7586
2002-12-05,-2.9484
2002-12-06,0.7957
2002-12-09,-4.7363
2002-12-10,2.3729
2002-12-11,1.2141
2002-12-12,1.3813
2002-12-13,-1.0398
2002-12-16,2.6449
2002-12-17,-0.4589
2002-12-18,-0.7092
2002-12-19,-0.1429
2002-12-20,3.5765000000000002
2002-12-23,-3.8674
2002-12-24,-1.329
2002-12-26,-1.1285
2002-12-27,-1.8409
2002-12-30,-1.3503
2002-12-31,1.2928
2003-01-02,0.976
2003-01-03,-1.8587
2003-01-06,2.2348
2003-01-07,-1.0004
2003-01-08,-4.8652999999999995
2003-01-09,3.0685000000000002
2003-01-10,0.1527
2003-01-13,0.7241
2003-01-14,0.0757
2003-01-15,-2.0794
2003-01-16,-1.5444
2003-01-17,3.0588
2003-01-21,-2.0548
2003-01-22,-1.6705999999999999
2003-01-23,0.7112
2003-01-24,-3.8839
2003-01-27,0.4082
2003-01-28,-1.5041
2003-01-29,0.9905
2003-01-30,-3.444
2003-01-31,0.9766
2003-02-03,2.1867
2003-02-04,-0.9465
2003-02-05,-2.2435
2003-02-06,-3.0599
2003-02-07,-1.7974999999999999
2003-02-10,0.4464
2003-02-11,-1.1111
2003-02-12,-9.6629
2003-02-13,0.7463
2003-02-14,0.4444
2003-02-18,2.9499
2003-02-19,-3.5817
2003-02-20,-0.2972
2003-02-21,0.0
2003-02-24,-4.7193000000000005
2003-02-25,3.8582
2003-02-26,-3.2631
2003-02-27,2.3352
2003-02-28,3.0426
2003-03-03,-1.9193
2003-03-04,-4.6663
2003-03-05,0.2632
2003-03-06,-15.4331
2003-03-07,4.5934
2003-03-10,-4.7478
2003-03-11,-1.8692
2003-03-12,-1.5238
2003-03-13,7.6725
2003-03-14,1.1377
2003-03-17,8.6442
2003-03-18,9.0463
2003-03-19,2.4488
2003-03-20,1.6098
2003-03-21,0.096
2003-03-24,-4.4125
2003-03-25,1.5053
2003-03-26,-2.6199
2003-03-27,-6.802
2003-03-28,0.2179
2003-03-31,-0.1087
2003-04-01,-5.3863
2003-04-02,0.345
2003-04-03,3.2665
2003-04-04,0.6659
2003-04-07,1.6538
2003-04-08,-3.1996
2003-04-09,-0.9524
2003-04-10,1.6968
2003-04-11,0.6674
2003-04-14,3.2044
2003-04-15,2.4625
2003-04-16,-6.4786
2003-04-17,-7.8771
2003-04-21,-1.2129
2003-04-22,0.0
2003-04-23,6.0773
2003-04-24,-1.794
2003-04-25,-2.475
2003-04-28,2.0544
2003-04-29,-1.9630999999999998
2003-04-30,0.6068
2003-05-01,0.5428
2003-05-02,5.099
2003-05-05,0.1712
2003-05-06,2.5641
2003-05-07,-1.0556
2003-05-08,-2.7513
2003-05-09,5.6005
2003-05-12,0.7108
2003-05-13,-0.8143
2003-05-14,6.3492
2003-05-15,4.8893
2003-05-16,-2.4534000000000002
2003-05-19,-4.2254
2003-05-20,-0.4727
2003-05-21,0.1583
2003-05-22,0.1054
2003-05-23,0.5263
2003-05-27,6.911
2003-05-28,0.6856
2003-05-29,-1.7995999999999999
2003-05-30,2.7737
2003-06-02,1.5904
2003-06-03,-0.9962
2003-06-04,1.4854
2003-06-05,2.1246
2003-06-06,-0.4161
2003-06-09,-2.507
2003-06-10,0.5714
2003-06-11,1.8466
2003-06-12,2.278
2003-06-13,-2.9545
2003-06-16,5.1054
2003-06-17,1.3815
2003-06-18,-2.7692
2003-06-19,-3.9783
2003-06-20,0.4708
2003-06-23,-1.687
2003-06-24,-2.0496
2003-06-25,1.4599
2003-06-26,1.199
2003-06-27,-0.7583
2003-06-30,-1.1939
2003-07-01,3.4316
2003-07-02,3.6916
2003-07-03,2.6138
2003-07-07,2.152
2003-07-08,-1.5476999999999999
2003-07-09,0.655
2003-07-10,-0.9111
2003-07-11,-0.9632
2003-07-14,2.6525
2003-07-15,-0.9475
2003-07-16,-4.2609
2003-07-17,-3.3152
2003-07-18,-2.5834
2003-07-21,-7.811
2003-07-22,-1.8828
2003-07-23,-0.8529
2003-07-24,-1.1828
2003-07-25,-5.4407
2003-07-28,2.4166
2003-07-29,-1.2921
2003-07-30,0.0572
2003-07-31,-0.4
2003-08-01,-2.3523
2003-08-04,1.3514
2003-08-05,-1.3333
2003-08-06,0.2938
2003-08-07,-1.4060000000000001
2003-08-08,3.3868
2003-08-11,-0.8046
2003-08-12,1.3905
2003-08-13,0.0
2003-08-14,-0.8571
2003-08-15,-0.4035
2003-08-18,-0.9259
2003-08-19,-0.993
2003-08-20,-3.1858
2003-08-21,-0.975
2003-08-22,2.7077
2003-08-25,0.4194
2003-08-26,0.179
2003-08-27,1.5485
2003-08-28,0.7625
2003-08-29,1.4552
2003-09-02,3.5571
2003-09-03,4.8753
2003-09-04,-3.0639
2003-09-05,-1.9074
2003-09-08,1.7222
2003-09-09,-1.1469
2003-09-10,-2.7072000000000003
2003-09-11,0.6246
2003-09-12,-0.9594
2003-09-15,0.6838
2003-09-16,2.7731
2003-09-17,-0.9912
2003-09-18,3.337
2003-09-19,-4.1442
2003-09-22,-9.8821
2003-09-23,-1.2461
2003-09-24,-5.1735
2003-09-25,0.998
2003-09-26,-3.2938
2003-09-29,-0.2725
2003-09-30,-0.2732
2003-10-01,-8.4247
2003-10-02,0.0
2003-10-03,-1.3463
2003-10-06,4.5489
2003-10-07,-0.4351
2003-10-08,-0.8012
2003-10-09,-1.1747
2003-10-10,0.5201
2003-10-13,2.2173
2003-10-14,-6.0014
2003-10-15,-3.4615
2003-10-16,-10.2789
2003-10-17,-0.9769
2003-10-20,-7.4439
2003-10-21,0.7752
2003-10-22,-0.4808
2003-10-23,-1.5459
2003-10-24,4.9068000000000005
2003-10-27,-2.9935
2003-10-28,-0.1929
2003-10-29,3.4783
2003-10-30,1.4006
2003-10-31,-2.4862
2003-11-03,2.0774
2003-11-04,1.5726
2003-11-05,-4.7359
2003-11-06,0.5736
2003-11-07,-1.4259
2003-11-10,-1.8322
2003-11-11,-7.1709
2003-11-12,0.7407
2003-11-13,-3.4664
2003-11-14,-9.2492
2003-11-17,-2.2782
2003-11-18,-6.7485
2003-11-19,12.2368
2003-11-20,-4.9238
2003-11-21,0.7398
2003-11-24,1.4687999999999999
2003-11-25,-2.1713
2003-11-26,0.9864
2003-11-28,0.9768
2003-12-01,-0.4837
2003-12-02,-4.6173
2003-12-03,9.0446
2003-12-04,2.5701
2003-12-05,-2.0501
2003-12-08,3.4884
2003-12-09,4.382
2003-12-10,5.7051
2003-12-11,5.2953
2003-12-12,0.9671
2003-12-15,-3.9272
2003-12-16,-7.0788
2003-12-17,1.7167
2003-12-18,5.1688
2003-12-19,3.5105
2003-12-22,1.1628
2003-12-23,-0.1916
2003-12-24,-0.5758
2003-12-26,0.7722
2003-12-29,7.7586
2003-12-30,2.6667
2003-12-31,1.039
2004-01-02,-3.7704
2004-01-05,0.9795
2004-01-06,-2.0282
2004-01-07,-1.6202
2004-01-08,-8.1427
2004-01-09,-1.8923999999999999
2004-01-12,-5.7868
2004-01-13,-3.3405
2004-01-14,2.0067
2004-01-15,-1.7486000000000002
2004-01-16,1.2236
2004-01-20,2.6374
2004-01-21,1.2848
2004-01-22,-2.6427
2004-01-23,9.6634
2004-01-26,4.3564
2004-01-27,1.4231
2004-01-28,-4.0225
2004-01-29,-2.5341
2004-01-30,-0.2
2004-02-02,-0.8016
2004-02-03,3.0303
2004-02-04,-3.9215999999999998
2004-02-05,-0.5102
2004-02-06,3.6923
2004-02-09,-0.8902
2004-02-10,1.4969999999999999
2004-02-11,8.9479
2004-02-12,1.1733
2004-02-13,-1.3381
2004-02-17,-1.4466999999999999
2004-02-18,1.6514
2004-02-19,-6.1372
2004-02-20,0.0
2004-02-23,-1.7308
2004-02-24,-3.229
2004-02-25,2.1234
2004-02-26,2.0792
2004-02-27,-0.194
2004-03-01,2.3324
2004-03-02,-1.1396
2004-03-03,2.5937
2004-03-04,13.2959
2004-03-05,-0.8264
2004-03-08,-0.5833
2004-03-09,-2.1794000000000002
2004-03-10,1.114
2004-03-11,-0.9322
2004-03-12,1.7109
2004-03-15,-3.2801
2004-03-16,-3.8261
2004-03-17,4.8825
2004-03-18,-0.431
2004-03-19,-4.7619
2004-03-22,-3.8182
2004-03-23,0.5671
2004-03-24,1.0338
2004-03-25,0.4651
2004-03-26,-0.2778
2004-03-29,2.0427
2004-03-30,-0.455
2004-03-31,2.468
2004-04-01,-0.1784
2004-04-02,-1.6979
2004-04-05,-0.4545
2004-04-06,1.0959
2004-04-07,-1.5356999999999998
2004-04-08,0.4587
2004-04-12,-0.1826
2004-04-13,-3.3852
2004-04-14,-5.4924
2004-04-15,1.8035999999999999
2004-04-16,0.3937
2004-04-19,0.4902
2004-04-20,-1.2683
2004-04-21,0.0
2004-04-22,4.7431
2004-04-23,-3.1132
2004-04-26,-3.1159
2004-04-27,2.5126
2004-04-28,-1.9607999999999999
2004-04-29,0.1
2004-04-30,-2.3976
2004-05-03,-3.173
2004-05-04,3.4884
2004-05-05,-1.9407999999999999
2004-05-06,-3.125
2004-05-07,-2.4731
2004-05-10,-0.882
2004-05-11,0.5562
2004-05-12,-0.3319
2004-05-13,-0.8879
2004-05-14,0.4479
2004-05-17,-3.5674
2004-05-18,0.3468
2004-05-19,1.3825
2004-05-20,0.5682
2004-05-21,-1.1299
2004-05-24,-0.1143
