ticker,8272573Q US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-01-03,4.3103
2000-01-04,-1.6529
2000-01-05,-1.6806999999999999
2000-01-06,-1.7094
2000-01-07,1.7391
2000-01-10,-2.5641
2000-01-11,-0.8772
2000-01-12,1.7699
2000-01-13,8.6957
2000-01-14,-0.8
2000-01-18,0.0
2000-01-19,-0.8065
2000-01-20,3.252
2000-01-21,0.7874
2000-01-24,0.0
2000-01-25,-3.9063
2000-01-26,0.0
2000-01-27,-0.813
2000-01-28,0.0
2000-01-31,-0.8197
2000-02-01,0.0
2000-02-02,0.0
2000-02-03,4.9587
2000-02-04,-2.3622
2000-02-07,0.8065
2000-02-08,-5.6
2000-02-09,0.0
2000-02-10,-1.6949
2000-02-11,-3.4483
2000-02-14,0.8929
2000-02-15,-2.6549
2000-02-16,-1.8182
2000-02-17,-3.7037
2000-02-18,-5.7692
2000-02-22,-6.1224
2000-02-23,0.0
2000-02-24,7.6087
2000-02-25,-4.0404
2000-02-28,-2.1053
2000-02-29,-1.0753
2000-03-01,7.6087
2000-03-02,4.0404
2000-03-03,14.5631
2000-03-06,-0.8475
2000-03-07,-2.5641
2000-03-08,1.7544
2000-03-09,-1.7241
2000-03-10,-0.8772
2000-03-13,-1.7699
2000-03-14,-1.8018
2000-03-15,0.0
2000-03-16,-0.9174
2000-03-17,0.0
2000-03-20,-0.9259
2000-03-21,0.0
2000-03-22,3.7382999999999997
2000-03-23,-2.7027
2000-03-24,0.0
2000-03-27,-0.9259
2000-03-28,0.9346
2000-03-29,0.0
2000-03-30,0.9259
2000-03-31,9.1743
2000-04-03,2.521
2000-04-04,7.377
2000-04-05,-1.5267
2000-04-06,-5.4264
2000-04-07,7.377
2000-04-10,-7.6336
2000-04-11,7.438
2000-04-12,-1.9231
2000-04-13,-1.9607999999999999
2000-04-14,-4.0
2000-04-17,-1.6667
2000-04-18,0.8475
2000-04-19,-1.6806999999999999
2000-04-20,0.0
2000-04-24,0.8547
2000-04-25,0.8475
2000-04-26,-0.8403
2000-04-27,0.0
2000-04-28,7.6271
2000-05-01,5.5118
2000-05-02,-2.9851
2000-05-03,1.5385
2000-05-04,-2.2727
2000-05-05,0.7752
2000-05-08,-1.5385
2000-05-09,3.125
2000-05-10,-1.5152
2000-05-11,-0.7692
2000-05-12,3.876
2000-05-15,-2.9851
2000-05-16,0.7692
2000-05-17,0.0
2000-05-18,1.5267
2000-05-19,3.0075
2000-05-22,0.0
2000-05-23,-2.9196999999999997
