ticker,BAX US Equity
2000-05-23,1.0261
2000-05-24,1.7544
2000-05-25,-1.8149
2000-05-26,-3.0499
2000-05-30,0.9533
2000-05-31,0.4721
2000-06-01,1.7856999999999998
2000-06-02,-6.0942
2000-06-05,3.6382
2000-06-06,-1.5417
2000-06-07,-2.8668
2000-06-08,1.3889
2000-06-09,1.3699
2000-06-12,0.9049
2000-06-13,2.3556
2000-06-14,1.1215
2000-06-15,-0.5545
2000-06-16,-1.487
2000-06-19,0.1887
2000-06-20,0.4708
2000-06-21,1.9681
2000-06-22,-2.2059
2000-06-23,-0.6579
2000-06-26,2.9328
2000-06-27,1.3787
2000-06-28,3.3489
2000-06-29,1.0581
2000-06-30,-2.3438
2000-07-03,0.9778
2000-07-05,4.6655
2000-07-06,-4.7097999999999995
2000-07-07,-0.4413
2000-07-10,1.5070999999999999
2000-07-11,0.524
2000-07-12,0.0
2000-07-13,-1.7376
2000-07-14,-1.6799
2000-07-17,4.4964
2000-07-18,0.2582
2000-07-19,1.03
2000-07-20,1.6992
2000-07-21,5.0961
2000-07-24,-0.7552
2000-07-25,-4.3652
2000-07-26,-0.1675
2000-07-27,0.0
2000-07-28,3.2718
2000-07-31,1.0561
2000-08-01,0.2412
2000-08-02,1.4435
2000-08-03,-0.1581
2000-08-04,-1.9002
2000-08-07,1.0947
2000-08-08,-3.1586
2000-08-09,-0.9893
2000-08-10,6.5779
2000-08-11,-1.3281
2000-08-14,1.346
2000-08-15,1.6406
2000-08-16,-3.7663
2000-08-17,1.4377
2000-08-18,0.0
2000-08-21,0.7874
2000-08-22,0.2344
2000-08-23,2.0265
2000-08-24,3.285
2000-08-25,0.037
2000-08-28,-0.4806
2000-08-29,-0.1486
2000-08-30,0.8929
2000-08-31,-1.7468
2000-09-01,1.0273
2000-09-05,-1.7831000000000001
2000-09-06,-1.3616
2000-09-07,0.0383
2000-09-08,2.1464
2000-09-11,-1.576
2000-09-12,0.7244
2000-09-13,-2.0439
2000-09-14,-1.2365
2000-09-15,-0.5477
2000-09-18,1.967
2000-09-19,-1.2346
2000-09-20,-1.4062999999999999
2000-09-21,1.1886
2000-09-22,2.8583
2000-09-25,-0.4949
2000-09-26,-0.7651
2000-09-27,-2.5443
2000-09-28,0.0
2000-09-29,1.0285
2000-10-02,-2.1926
2000-10-03,1.2810000000000001
2000-10-04,-3.004
2000-10-05,7.4165
2000-10-06,0.3035
2000-10-09,-1.6641
2000-10-10,2.9231
2000-10-11,1.7189999999999999
2000-10-12,-1.4695
2000-10-13,0.2237
2000-10-16,2.5298
2000-10-17,2.3948
2000-10-18,0.7796
2000-10-19,-11.6737
2000-10-20,-3.5032
2000-10-23,1.0726
2000-10-24,-0.0816
2000-10-25,3.1046
2000-10-26,-0.7924
2000-10-27,1.9169
2000-10-30,2.4295
2000-10-31,0.6121
2000-11-01,-0.3802
2000-11-02,-2.2901
2000-11-03,0.7031
2000-11-06,1.3189
2000-11-07,0.7657
2000-11-08,0.6839
2000-11-09,0.3019
2000-11-10,0.6772
2000-11-13,-1.1211
2000-11-14,-0.6047
2000-11-15,1.2167
2000-11-16,-1.4275
2000-11-17,-0.7622
2000-11-20,2.3041
2000-11-21,1.3514
2000-11-22,-1.4815
2000-11-24,-0.5263
2000-11-27,0.0756
2000-11-28,2.6435
2000-11-29,2.3547000000000002
2000-11-30,-0.4313
2000-12-01,-1.444
2000-12-04,0.8791
2000-12-05,-0.2179
2000-12-06,-0.2183
2000-12-07,0.8753
2000-12-08,-0.5785
2000-12-11,-2.4727
2000-12-12,0.8203
2000-12-13,2.0432
2000-12-14,-0.0735
2000-12-15,-0.0735
2000-12-18,0.4415
2000-12-19,1.0256
2000-12-20,-1.9579
2000-12-21,0.4438
2000-12-22,-1.4727999999999999
2000-12-26,2.1673999999999998
2000-12-27,1.9750999999999999
2000-12-28,1.7217
2000-12-29,-0.3526
2001-01-02,1.4862
2001-01-03,-3.6262
2001-01-04,-5.644
2001-01-05,1.8405
2001-01-08,2.4096
2001-01-09,1.0294
2001-01-10,-1.0917
2001-01-11,-0.3679
2001-01-12,-1.4032
2001-01-16,1.6479
2001-01-17,-2.0634
2001-01-18,2.3326000000000002
2001-01-19,-2.2794
2001-01-22,4.5899
2001-01-23,-2.1583
2001-01-24,-1.9853
2001-01-25,3.901
2001-01-26,1.1552
2001-01-29,0.1913
2001-01-30,-0.2622
2001-01-31,0.4343
2001-02-01,0.1138
2001-02-02,-0.3751
2001-02-05,0.2168
2001-02-06,0.1252
2001-02-07,0.0
2001-02-08,0.3411
2001-02-09,-0.2606
2001-02-12,1.6814
2001-02-13,-0.838
2001-02-14,-1.0704
2001-02-15,-2.0843
2001-02-16,0.8957
2001-02-20,2.8361
2001-02-21,2.8026999999999997
2001-02-22,-1.3195000000000001
2001-02-23,-1.2046000000000001
2001-02-26,1.085
2001-02-27,0.7303
2001-02-28,1.1645
2001-03-01,0.5647
2001-03-02,0.7775
2001-03-05,2.0036
2001-03-06,-0.8088
2001-03-07,-4.3313
2001-03-08,2.6345
2001-03-09,0.1941
2001-03-12,-2.8525
2001-03-13,1.8283
2001-03-14,-1.5234
2001-03-15,-0.4972
2001-03-16,-0.1666
2001-03-19,0.1335
2001-03-20,-0.6887
2001-03-21,0.0224
2001-03-22,-4.7193000000000005
2001-03-23,3.2746
2001-03-26,1.307
2001-03-27,1.3574
2001-03-28,2.5678
2001-03-29,1.392
2001-03-30,0.1916
2001-04-02,-1.5509
2001-04-03,-2.8917
2001-04-04,2.5
2001-04-05,1.897
2001-04-06,-4.6809
2001-04-09,0.9263
2001-04-10,0.1106
2001-04-11,-1.69
2001-04-12,0.6067
2001-04-16,1.0163
2001-04-17,1.6583999999999999
2001-04-18,-1.3594
2001-04-19,-1.4333
2001-04-20,0.2908
2001-04-23,-0.4907
2001-04-24,-1.4795
2001-04-25,3.5267
2001-04-26,0.2198
2001-04-27,0.5482
2001-04-30,-0.5998
2001-05-01,2.4136
2001-05-02,-1.9604
2001-05-03,2.3383
2001-05-04,1.1211
2001-05-07,0.4012
2001-05-08,-1.935
2001-05-09,0.6434
2001-05-10,-0.3303
2001-05-11,-1.1118
2001-05-14,0.3243
2001-05-15,1.7995999999999999
2001-05-16,0.9844
2001-05-17,1.9078
2001-05-18,-0.9669
2001-05-21,1.9526
2001-05-22,0.2445
2001-05-23,-0.4472
2001-05-24,0.0306
2001-05-25,-1.194
2001-05-29,-0.2272
2001-05-30,1.5528
2001-05-31,0.6728
2001-06-01,1.4783
2001-06-04,0.9579
2001-06-05,-0.6918
2001-06-06,-1.0549
2001-06-07,0.1408
2001-06-08,0.4219
2001-06-11,-1.2202
2001-06-12,-0.1418
2001-06-13,0.4462
2001-06-14,0.5047
2001-06-15,1.5468
2001-06-18,0.2572
2001-06-19,3.1373
2001-06-20,0.7653
2001-06-21,2.5252
2001-06-22,-2.6296
2001-06-25,0.4184
2001-06-26,-1.2311
2001-06-27,0.5944
2001-06-28,1.0865
2001-06-29,-4.7709
2001-07-02,-0.9901
2001-07-03,-2.02
2001-07-05,-1.0002
2001-07-06,-1.2371
2001-07-09,2.6513999999999998
2001-07-10,-1.2812999999999999
2001-07-11,-1.4009
2001-07-12,0.5433
2001-07-13,-0.9767
2001-07-16,0.4197
2001-07-17,-0.1045
2001-07-18,-0.6276
2001-07-19,2.3158
2001-07-20,0.0206
2001-07-23,0.4937
2001-07-24,-1.3511
2001-07-25,3.1334
2001-07-26,0.0
2001-07-27,-1.7304
2001-07-30,0.1024
2001-07-31,1.8613
2001-08-01,0.4819
2001-08-02,-2.6179
2001-08-03,-1.1081
2001-08-06,-0.9131
2001-08-07,2.5131
2001-08-08,-0.7967
2001-08-09,2.0181
2001-08-10,0.0404
2001-08-13,2.5221999999999998
2001-08-14,2.0862
2001-08-15,0.6555
2001-08-16,-0.3065
2001-08-17,2.2094
2001-08-20,-0.8459
2001-08-21,-1.1943
2001-08-22,0.4029
2001-08-23,-0.172
2001-08-24,1.3017
2001-08-27,0.1701
2001-08-28,-2.358
2001-08-29,0.4637
2001-08-30,1.0577
2001-08-31,-1.8077999999999999
2001-09-04,1.1434
2001-09-05,2.0502
2001-09-06,-0.1127
2001-09-07,-1.3158
2001-09-10,1.5619
2001-09-17,0.1688
2001-09-18,-0.7676
2001-09-19,-0.8868
2001-09-20,-1.1993
2001-09-21,-2.1965
2001-09-24,-0.6501
2001-09-25,1.9433
2001-09-26,2.801
2001-09-27,4.1627
2001-09-28,0.0
2001-10-01,0.8174
2001-10-02,-3.6036
2001-10-03,-2.7103
2001-10-04,0.8646
2001-10-05,1.3333
2001-10-08,0.5075
2001-10-09,-0.2057
2001-10-10,0.1687
2001-10-11,-2.5631
2001-10-12,0.9985
2001-10-15,-1.5019
2001-10-16,-0.5018
2001-10-17,-0.2328
2001-10-18,-3.6943
2001-10-19,3.4726
2001-10-22,1.5805
2001-10-23,-0.2113
2001-10-24,-3.0606
2001-10-25,-1.0723
2001-10-26,0.3212
2001-10-29,-1.4606
2001-10-30,-1.7665
2001-10-31,-0.0207
2001-11-01,1.6126
2001-11-02,-0.3052
2001-11-05,-5.449
2001-11-06,-0.8202
2001-11-07,4.2002
2001-11-08,-0.3551
2001-11-09,-0.4821
2001-11-12,1.8324
2001-11-13,1.2203
2001-11-14,-1.9207
2001-11-15,0.9583
2001-11-16,1.4651
2001-11-19,-0.4474
2001-11-20,1.1849
2001-11-21,-0.3634
2001-11-23,-0.7092
2001-11-26,1.102
2001-11-27,-0.0404
2001-11-28,1.2924
2001-11-29,3.3692
2001-11-30,0.2893
2001-12-03,-1.0
2001-12-04,-0.1943
2001-12-05,-2.102
2001-12-06,-1.3917
2001-12-07,2.7621
2001-12-10,0.2551
2001-12-11,0.5479
2001-12-12,-0.035
2001-12-13,-1.0634
2001-12-14,2.4084
2001-12-17,0.5831
2001-12-18,-0.5217
2001-12-19,0.6216
2001-12-20,0.9653
2001-12-21,2.0076
2001-12-24,-0.0375
2001-12-26,0.6
2001-12-27,-0.261
2001-12-28,0.1682
2001-12-31,0.056
2002-01-02,-0.9883
2002-01-03,-1.0169
2002-01-04,0.5518
2002-01-07,-0.7379
2002-01-08,-0.915
2002-01-09,-1.0581
2002-01-10,0.4667
2002-01-11,2.2063
2002-01-14,0.5113
2002-01-15,-0.113
2002-01-16,-0.5092
2002-01-17,0.9858
2002-01-18,0.1877
2002-01-22,0.8244
2002-01-23,2.323
2002-01-24,-4.2862
2002-01-25,-0.3416
2002-01-28,0.5331
2002-01-29,-1.1364
2002-01-30,2.9693
2002-01-31,3.8698
2002-02-01,-0.5911
2002-02-04,-1.7117
2002-02-05,2.0532
2002-02-06,-0.4311
2002-02-07,-1.4252
2002-02-08,0.1281
2002-02-11,1.444
2002-02-12,0.5405
2002-02-13,0.3584
2002-02-14,0.3214
2002-02-15,0.712
2002-02-19,-2.1739
2002-02-20,0.9756
2002-02-21,-1.6819
2002-02-22,0.9645
2002-02-25,-1.1175
2002-02-26,-0.6562
2002-02-27,2.2018
2002-02-28,-0.395
2002-03-01,-0.1983
2002-03-04,1.1378
2002-03-05,-1.4821
2002-03-06,0.7069
2002-03-07,0.27
2002-03-08,-1.2745
2002-03-11,-0.4545
2002-03-12,0.6758
2002-03-13,0.6168
2002-03-14,0.7032
2002-03-15,3.4915
2002-03-18,-0.7439
2002-03-19,-0.5229
2002-03-20,-0.5257
2002-03-21,1.9905
2002-03-22,-0.1727
2002-03-25,0.8131
2002-03-26,1.2528000000000001
2002-03-27,1.0169
2002-03-28,-0.1342
2002-04-01,-1.2265
2002-04-02,-1.5139
2002-04-03,-1.658
2002-04-04,1.6157
2002-04-05,-0.3629
2002-04-08,1.6305
2002-04-09,0.6998
2002-04-10,0.8136
2002-04-11,-2.6564
2002-04-12,-1.1226
2002-04-15,-0.1921
2002-04-16,0.665
2002-04-17,-1.7732999999999999
2002-04-18,2.5664
2002-04-19,1.0354
2002-04-22,-2.1349
2002-04-23,-1.1867
2002-04-24,-0.4592
2002-04-25,-0.3726
2002-04-26,0.8727
2002-04-29,-2.2775
2002-04-30,2.8004
2002-05-01,0.703
2002-05-02,-0.5236
2002-05-03,-0.1404
2002-05-06,-0.9136
2002-05-07,-1.4184
2002-05-08,-0.1619
2002-05-09,-0.9548
2002-05-10,-0.6002
2002-05-13,0.4758
2002-05-14,0.1093
2002-05-15,-2.9653
2002-05-16,-0.9749
2002-05-17,1.2873999999999999
2002-05-20,-1.028
2002-05-21,0.1322
2002-05-22,-2.0935
2002-05-23,1.9457
2002-05-24,-0.2646
2002-05-28,-0.9284
2002-05-29,2.4096
2002-05-30,-0.1307
2002-05-31,0.4114
2002-06-03,-1.6760000000000002
2002-06-04,-1.0038
2002-06-05,-0.3635
2002-06-06,-2.8994
2002-06-07,-0.3362
2002-06-10,1.9841
2002-06-11,-5.0195
2002-06-12,-4.5473
2002-06-13,-1.309
2002-06-14,1.022
2002-06-17,2.6044
2002-06-18,2.0558
2002-06-19,-0.1028
2002-06-20,-2.5309
2002-06-21,-3.1666
2002-06-24,-0.436
2002-06-25,-2.0801
2002-06-26,-1.4088
2002-06-27,2.2908
2002-06-28,-1.4412
2002-07-01,-3.6895
2002-07-02,-2.2425
2002-07-03,-1.7921
2002-07-05,5.2068
2002-07-08,-1.1332
2002-07-09,-3.7661
2002-07-10,-4.0593
2002-07-11,1.3175
2002-07-12,2.6507
2002-07-15,-0.2192
2002-07-16,0.4639
2002-07-17,5.4921
2002-07-18,-26.2843
2002-07-19,-0.7813
2002-07-22,-2.5197000000000003
2002-07-23,3.0048
2002-07-24,8.6888
2002-07-25,3.5786
2002-07-26,1.9224999999999999
2002-07-29,6.3423
2002-07-30,-1.6966999999999999
2002-07-31,4.3672
2002-08-01,-4.3347999999999995
2002-08-02,0.1572
2002-08-05,-6.5115
2002-08-06,1.7902
2002-08-07,1.6488
2002-08-08,3.163
2002-08-09,-0.7075
2002-08-12,-1.2932000000000001
2002-08-13,-2.4332
2002-08-14,-2.7131
2002-08-15,-0.1408
2002-08-16,-4.0903
2002-08-19,3.3529
2002-08-20,-0.7684
2002-08-21,3.2119
2002-08-22,1.4171
2002-08-23,-1.9178
2002-08-26,3.4637000000000002
2002-08-27,1.7008999999999999
2002-08-28,-0.876
2002-08-29,-0.7231
2002-08-30,-2.1041
2002-09-03,-3.3067
2002-09-04,2.1659
2002-09-05,-0.6974
2002-09-06,-1.1236
2002-09-09,0.3693
2002-09-10,-0.2264
2002-09-11,-0.9929
2002-09-12,-6.6189
2002-09-13,-0.4603
2002-09-16,2.9593
2002-09-17,-3.2036
2002-09-18,2.0724
2002-09-19,-0.4848
2002-09-20,-1.6747999999999998
2002-09-23,-3.9331
2002-09-24,0.9994
2002-09-25,3.9259
2002-09-26,1.6278000000000001
2002-09-27,-5.0771
2002-09-30,-2.738
2002-10-01,-3.0442
2002-10-02,-10.9386
2002-10-03,2.7293
2002-10-04,-0.7749
2002-10-07,3.8304
2002-10-08,1.9341
2002-10-09,-0.6676
2002-10-10,0.8136
2002-10-11,0.5263
2002-10-14,2.4084
2002-10-15,2.2836
2002-10-16,-2.4992
2002-10-17,-8.5783
2002-10-18,4.0748
2002-10-21,2.0115
2002-10-22,-0.3521
2002-10-23,-2.6502
2002-10-24,-4.029
2002-10-25,2.8744
2002-10-28,1.9118
2002-10-29,-3.4993
2002-10-30,-6.0935
2002-10-31,-0.3981
2002-11-01,-3.1974
2002-11-04,3.8398
2002-11-05,0.0
2002-11-06,2.1471
2002-11-07,0.2336
2002-11-08,2.5631
2002-11-11,-0.2272
2002-11-12,6.186
2002-11-13,3.1451000000000002
2002-11-14,3.8808
2002-11-15,0.2668
2002-11-18,0.6321
2002-11-19,1.3223
2002-11-20,-2.7732
2002-11-21,2.6846
2002-11-22,2.1895
2002-11-25,0.064
2002-11-26,0.5113
2002-11-27,-2.9571
2002-11-29,4.8165
2002-12-02,-1.6255
2002-12-03,0.7626
2002-12-04,1.1984
2002-12-05,-1.2153
2002-12-06,0.9464
2002-12-09,0.1875
2002-12-10,-2.3706
2002-12-11,-6.1917
2002-12-12,0.9382
2002-12-13,0.0
2002-12-16,2.0654
2002-12-17,-0.5396
2002-12-18,-0.8477
2002-12-19,-1.8468
2002-12-20,-1.5678999999999998
2002-12-23,-0.6372
2002-12-24,0.6413
2002-12-26,-1.2389000000000001
2002-12-27,-0.8961
2002-12-30,0.651
2002-12-31,0.6109
2003-01-02,2.4643
2003-01-03,-0.488
2003-01-06,2.627
2003-01-07,-1.1945000000000001
2003-01-08,0.3109
2003-01-09,4.3388
2003-01-10,0.33
2003-01-13,2.0724
2003-01-14,0.5479
2003-01-15,-2.4359
2003-01-16,0.7227
2003-01-17,-1.0111
2003-01-21,-0.3954
2003-01-22,-2.2494
2003-01-23,-1.0152
2003-01-24,-1.5385
2003-01-27,-1.0764
2003-01-28,1.6146
2003-01-29,-1.0017
2003-01-30,-2.1284
2003-01-31,0.4635
2003-02-03,0.4613
2003-02-04,-0.3886
2003-02-05,-0.7801
2003-02-06,0.1072
2003-02-07,-1.8208
2003-02-10,-2.3273
2003-02-11,-0.5957
2003-02-12,-1.7227999999999999
2003-02-13,-0.7241
2003-02-14,3.9923
2003-02-18,2.6947
2003-02-19,-1.1503
2003-02-20,-0.3636
2003-02-21,2.5182
2003-02-24,-1.7088
2003-02-25,1.7385000000000002
2003-02-26,0.2136
2003-02-27,0.4618
2003-02-28,0.389
2003-03-03,0.634
2003-03-04,0.175
2003-03-05,0.5241
2003-03-06,-0.4519
2003-03-07,0.2095
2003-03-10,-1.5678999999999998
2003-03-11,-1.7699
2003-03-12,-1.7297
2003-03-13,-20.7921
2003-03-14,-9.0278
2003-03-17,2.799
2003-03-18,1.1386
2003-03-19,2.79
2003-03-20,-1.8571
2003-03-21,-0.6793
2003-03-24,-4.934
2003-03-25,0.7194
2003-03-26,-0.3061
2003-03-27,0.0512
2003-03-28,-1.9949
2003-03-31,-2.714
2003-04-01,-0.4292
2003-04-02,3.3944
2003-04-03,-1.1464
2003-04-04,-1.6869
2003-04-07,0.6971
2003-04-08,1.0117
2003-04-09,0.6853
2003-04-10,0.8377
2003-04-11,2.4922
2003-04-14,1.3171
2003-04-15,0.5
2003-04-16,-4.7264
2003-04-17,1.1488
2003-04-21,1.2389999999999999
2003-04-22,3.0597
2003-04-23,5.9871
2003-04-24,1.4006
2003-04-25,-0.6906
2003-04-28,3.5234
2003-04-29,-0.7613
2003-04-30,3.7906
2003-05-01,0.4783
2003-05-02,1.428
2003-05-05,-0.8959
2003-05-06,-1.2484
2003-05-07,-0.0436
2003-05-08,-1.8753
2003-05-09,0.0
2003-05-12,1.0222
2003-05-13,1.8477999999999999
2003-05-14,1.2959
2003-05-15,5.032
2003-05-16,-8.648
2003-05-19,-0.1333
2003-05-20,1.8692
2003-05-21,0.7864
2003-05-22,1.3004
2003-05-23,1.9683000000000002
2003-05-27,-0.3777
2003-05-28,0.674
2003-05-29,-0.3347
2003-05-30,6.3812
2003-06-02,-1.6179999999999999
2003-06-03,1.6446
2003-06-04,1.2234
2003-06-05,1.4425
2003-06-06,0.269
2003-06-09,-2.568
2003-06-10,1.4555
2003-06-11,2.5591
2003-06-12,-3.2136
2003-06-13,-2.2266
2003-06-16,3.8753
2003-06-17,1.5769
2003-06-18,-0.5301
2003-06-19,-2.6646
2003-06-20,1.3296999999999999
2003-06-23,-2.7016999999999998
2003-06-24,-0.4363
2003-06-25,-0.3984
2003-06-26,1.52
2003-06-27,-0.9062
2003-06-30,3.3797
2003-07-01,-1.6154
2003-07-02,-2.2283
2003-07-03,-0.04
2003-07-07,1.0
2003-07-08,-0.5149
2003-07-09,-0.4777
2003-07-10,-0.4
2003-07-11,1.8474
2003-07-14,-1.4984
2003-07-15,-0.9207
2003-07-16,-3.0707
2003-07-17,2.1676
2003-07-18,6.0792
2003-07-21,0.4615
2003-07-22,3.1394
2003-07-23,-0.3712
2003-07-24,0.4098
2003-07-25,4.8237
2003-07-28,-2.6549
2003-07-29,-2.4727
2003-07-30,2.1253
2003-07-31,0.8032
2003-08-01,2.5353
2003-08-04,0.0
2003-08-05,-3.5676
2003-08-06,1.0256
2003-08-07,1.1965
2003-08-08,-0.5733
2003-08-11,2.1261
2003-08-12,-0.1411
2003-08-13,-0.5654
2003-08-14,0.2132
2003-08-15,0.4255
2003-08-18,0.565
2003-08-19,-0.4916
2003-08-20,-1.7995999999999999
2003-08-21,-0.6468
2003-08-22,-2.6763
2003-08-25,1.3006
2003-08-26,1.1372
2003-08-27,-2.2488
2003-08-28,2.9314
2003-08-29,1.2978
2003-09-02,1.8505
2003-09-03,-0.4542
2003-09-04,0.0
2003-09-05,0.9828
2003-09-08,1.3208
2003-09-09,-1.2006999999999999
2003-09-10,2.0486
2003-09-11,1.395
2003-09-12,2.8859
2003-09-15,-0.4892
2003-09-16,-1.7699
2003-09-17,0.1001
2003-09-18,1.6667
2003-09-19,-1.1803
2003-09-22,-1.7252999999999998
2003-09-23,1.1816
2003-09-24,-3.0697
2003-09-25,0.4131
2003-09-26,-1.0285
2003-09-29,-0.4503
2003-09-30,1.1134
2003-10-01,2.8906
2003-10-02,-0.0334
2003-10-03,-0.6691
2003-10-06,0.3705
2003-10-07,2.1477
2003-10-08,0.5913
2003-10-09,-2.3514
2003-10-10,0.3344
2003-10-13,0.0333
2003-10-14,0.4332
2003-10-15,-0.0995
2003-10-16,-1.4945
2003-10-17,-1.8206
2003-10-20,1.0646
2003-10-21,-1.8688
2003-10-22,-1.3158
2003-10-23,0.9123
2003-10-24,0.7302
2003-10-27,-1.6223999999999998
2003-10-28,1.4035
2003-10-29,-1.9031
2003-10-30,-3.0335
2003-10-31,-3.3103
2003-11-03,1.3168
2003-11-04,-1.8195000000000001
2003-11-05,0.1891
2003-11-06,0.4908
2003-11-07,1.127
2003-11-10,-0.5944
2003-11-11,0.1495
2003-11-12,0.4851
2003-11-13,3.7504999999999997
2003-11-14,0.68
2003-11-17,-1.7774999999999999
2003-11-18,-1.8096
2003-11-19,1.1795
2003-11-20,-1.275
2003-11-21,-0.4059
2003-11-24,1.2968
2003-11-25,0.0732
2003-11-26,0.9137
2003-11-28,0.7606
2003-12-01,1.7254
2003-12-02,-0.5654
2003-12-03,0.3554
2003-12-04,0.779
2003-12-05,-0.9136
2003-12-08,4.6099
2003-12-09,-0.339
2003-12-10,2.6939
2003-12-11,1.1482999999999999
2003-12-12,0.7679
2003-12-15,-0.4307
2003-12-16,1.4975
2003-12-17,0.4262
2003-12-18,1.5344
2003-12-19,-1.4148
2003-12-22,0.7828
2003-12-23,-1.6505
2003-12-24,-1.5795
2003-12-26,0.2675
2003-12-29,0.867
2003-12-30,0.3306
2003-12-31,0.5601
2004-01-02,-1.1468
2004-01-05,0.464
2004-01-06,0.3959
2004-01-07,1.8403
2004-01-08,-1.1939
2004-01-09,-1.0451
2004-01-12,-0.363
2004-01-13,-0.7287
2004-01-14,2.1355
2004-01-15,2.6135
2004-01-16,0.7959
2004-01-20,0.2527
2004-01-21,-2.0479
2004-01-22,0.5146
2004-01-23,-1.088
2004-01-26,0.9706
2004-01-27,-5.7994
2004-01-28,-2.1088
2004-01-29,-0.0695
2004-01-30,1.3561
2004-02-02,0.9949
2004-02-03,1.087
2004-02-04,1.0417
2004-02-05,-0.9644
2004-02-06,-0.0336
2004-02-09,0.2687
2004-02-10,2.0101
2004-02-11,0.821
2004-02-12,0.5537
2004-02-13,-0.5831
2004-02-17,0.0326
2004-02-18,-0.7166
2004-02-19,-1.5748
2004-02-20,-1.9333
2004-02-23,-1.5636
2004-02-24,0.2417
2004-02-25,0.0
2004-02-26,-0.31
2004-02-27,0.622
2004-03-01,0.9615
2004-03-02,-0.1701
2004-03-03,-0.3066
2004-03-04,1.3329
2004-03-05,1.113
2004-03-08,-1.4009
2004-03-09,0.8796
2004-03-10,-1.2408
2004-03-11,-1.1545
2004-03-12,1.4085
2004-03-15,-0.542
2004-03-16,1.5327
2004-03-17,-0.1342
2004-03-18,1.478
2004-03-19,-0.1986
2004-03-22,-1.99
2004-03-23,0.5753
2004-03-24,0.1009
2004-03-25,2.4538
2004-03-26,0.3937
2004-03-29,0.915
2004-03-30,-0.1943
2004-03-31,0.2271
2004-04-01,-0.0647
2004-04-02,1.0366
2004-04-05,1.2183
2004-04-06,-0.2217
2004-04-07,-0.7937
2004-04-08,-0.416
2004-04-12,0.5141
2004-04-13,-0.8951
2004-04-14,-1.7742
2004-04-15,3.3498
2004-04-16,0.2542
2004-04-19,0.5388
2004-04-20,3.4994
2004-04-21,3.442
2004-04-22,-0.6184
2004-04-23,-1.3333
2004-04-26,-2.5526
2004-04-27,0.7704
2004-04-28,-2.5688
2004-04-29,-0.8788
2004-04-30,0.2217
2004-05-03,1.1058
2004-05-04,0.6875
2004-05-05,1.9863
2004-05-06,-0.6391
2004-05-07,-1.3476
2004-05-10,-1.4281
2004-05-11,-0.3465
2004-05-12,0.1896
2004-05-13,0.5363
2004-05-14,0.8786
2004-05-17,-1.2442
2004-05-18,0.063
2004-05-19,-1.259
2004-05-20,0.6694
2004-05-21,0.0633
2004-05-24,-0.6329
2004-05-25,-1.3057
2004-05-26,-0.9035
2004-05-27,2.6701
2004-05-28,-0.2854
2004-06-01,0.8906
