ticker,VCI US Equity
2000-05-22,-0.5545
2000-05-23,-0.9294
2000-05-24,-0.5629
2000-05-25,-0.7547
2000-05-26,-0.3802
2000-05-30,2.2901
2000-05-31,-1.4925
2000-06-01,3.9773
2000-06-02,-1.6393
2000-06-05,0.5556
2000-06-06,4.0516
2000-06-07,0.531
2000-06-08,-2.8169
2000-06-09,1.6303999999999998
2000-06-12,0.8913
2000-06-13,0.53
2000-06-14,-0.1757
2000-06-15,1.4085
2000-06-16,1.9097
2000-06-19,-2.5554
2000-06-20,2.2727
2000-06-21,-0.1709
2000-06-22,-0.3425
2000-06-23,-1.0309
2000-06-26,0.1736
2000-06-27,1.2132
2000-06-28,1.1985999999999999
2000-06-29,4.9069
2000-06-30,-1.6129
2000-07-03,-0.1639
2000-07-05,-0.4926
2000-07-06,-0.8251
2000-07-07,-0.6656
2000-07-10,-0.1675
2000-07-11,2.6846
2000-07-12,-0.3268
2000-07-13,0.0
2000-07-14,0.3279
2000-07-17,-1.3072
2000-07-18,1.6556
2000-07-19,1.4658
2000-07-20,-6.4205
2000-07-21,-1.7153
2000-07-24,-0.1745
2000-07-25,-1.3986
2000-07-26,-2.1277
2000-07-27,-2.1739
2000-07-28,1.2963
2000-07-31,-1.6453
2000-08-01,0.3717
2000-08-02,0.9259
2000-08-03,1.2844
2000-08-04,1.8115999999999999
2000-08-07,0.8897
2000-08-08,0.8818
2000-08-09,-0.8741
2000-08-10,-0.7055
2000-08-11,0.8881
2000-08-14,2.4648
2000-08-15,-4.2955
2000-08-16,-3.9497
2000-08-17,0.9346
2000-08-18,-1.8519
2000-08-21,-10.1887
2000-08-22,1.6806999999999999
2000-08-23,-1.0331
2000-08-24,-3.7578
2000-08-25,0.8677
2000-08-28,0.2151
2000-08-29,2.1459
2000-08-30,0.6303
2000-08-31,-3.5491
2000-09-01,1.0823
2000-09-05,-1.4989
2000-09-06,-0.4348
2000-09-07,-0.4367
2000-09-08,-1.7544
2000-09-11,-0.2232
2000-09-12,1.1186
2000-09-13,-1.1062
2000-09-14,1.5659999999999998
2000-09-15,-3.5242
2000-09-18,-3.1963
2000-09-19,-1.6509
2000-09-20,-0.4796
2000-09-21,-0.241
2000-09-22,-13.0435
2000-09-25,-1.9444
2000-09-26,-1.6997
2000-09-27,0.0
2000-09-28,2.5937
2000-09-29,0.0
2000-10-02,-1.1236
2000-10-03,0.8523
2000-10-04,5.6338
2000-10-05,-0.8
2000-10-06,-3.2258
2000-10-09,0.2778
2000-10-10,-3.8781
2000-10-11,2.0173
2000-10-12,3.9548
2000-10-13,1.6303999999999998
2000-10-16,0.8021
2000-10-17,-0.2653
2000-10-18,0.266
2000-10-19,1.061
2000-10-20,1.3123
2000-10-23,4.1451
2000-10-24,-0.4975
2000-10-25,-0.5
2000-10-26,-0.2513
2000-10-27,5.0378
2000-10-30,1.6787
2000-10-31,4.717
2000-11-01,-1.1261
2000-11-02,5.0114
2000-11-03,-2.6029999999999998
2000-11-06,1.3363
2000-11-07,-0.6593
2000-11-08,2.6549
2000-11-09,-2.5862
2000-11-10,0.2212
2000-11-13,-0.2208
2000-11-14,-1.9912
2000-11-15,1.5800999999999998
2000-11-16,0.2222
2000-11-17,0.6652
2000-11-20,-0.6608
2000-11-21,1.1086
2000-11-22,-0.2193
2000-11-24,1.3187
2000-11-27,0.4338
2000-11-28,-1.7279
2000-11-29,0.0
2000-11-30,-1.7582
2000-12-01,-0.4474
2000-12-04,-0.4494
2000-12-05,2.2573
2000-12-06,-2.2075
2000-12-07,0.2257
2000-12-08,3.3784
2000-12-11,-2.3965
2000-12-12,1.5625
2000-12-13,2.6374
2000-12-14,-2.5696
2000-12-15,-2.8571
2000-12-18,-0.6787
2000-12-19,1.139
2000-12-20,-1.8018
2000-12-21,5.9633
2000-12-22,-1.7316
2000-12-26,0.8811
2000-12-27,4.8035
2000-12-28,7.5
2000-12-29,-2.1318
2001-01-02,-5.1485
2001-01-03,3.3403
2001-01-04,-0.202
2001-01-05,-3.2389
2001-01-08,1.8828
2001-01-09,-0.4107
2001-01-10,6.8041
2001-01-11,-2.1236
2001-01-12,1.1834
2001-01-16,-1.1696
2001-01-17,1.3807
2001-01-18,-0.7782
2001-01-19,-0.7843
2001-01-22,0.7905
2001-01-23,5.2941
2001-01-24,-4.6555
2001-01-25,1.9531
2001-01-26,-1.9157
2001-01-29,3.9063
2001-01-30,2.2857
2001-01-31,-1.0585
2001-02-01,0.0
2001-02-02,-0.4458
2001-02-05,0.597
2001-02-06,0.2671
2001-02-07,0.3255
2001-02-08,-0.6195
2001-02-09,0.8608
2001-02-12,-1.4126
2001-02-13,-0.1493
2001-02-14,-1.435
2001-02-15,-0.0303
2001-02-16,-0.6068
2001-02-20,-0.0305
2001-02-21,-0.4885
2001-02-22,-0.8592
2001-02-23,-3.4355
2001-02-26,0.8654
2001-02-27,-1.9701
2001-02-28,-2.0097
2001-03-01,-1.8194
2001-03-02,-0.5391
2001-03-05,2.6762
2001-03-06,5.3778
2001-03-07,0.1879
2001-03-08,-1.3125
2001-03-09,-0.855
2001-03-12,0.6068
2001-03-13,-0.7937
2001-03-14,-0.672
2001-03-15,-0.2899
2001-03-16,-2.6170999999999998
2001-03-19,1.9575
2001-03-20,-2.8637
2001-03-21,-2.2781000000000002
2001-03-22,-0.24
2001-03-23,0.8935
2001-03-26,0.1362
2001-03-27,1.8027
2001-03-28,-3.1407
2001-03-29,0.8279
2001-03-30,-0.7869
2001-04-02,0.7931
2001-04-03,-3.1817
2001-04-04,5.053
2001-04-05,5.3481
2001-04-06,-1.6922000000000001
2001-04-09,2.3709
2001-04-10,2.2525
2001-04-11,-1.5824
2001-04-12,0.7566
2001-04-16,0.5945
2001-04-17,-0.2177
2001-04-18,2.7119999999999997
2001-04-19,-0.0607
2001-04-20,-2.8242000000000003
2001-04-23,-0.3438
2001-04-24,-0.5331
2001-04-25,0.7251
2001-04-26,3.5994
2001-04-27,5.7402
2001-04-30,1.0
2001-05-01,-1.0184
2001-05-02,0.0
2001-05-03,-0.2858
2001-05-04,0.3439
2001-05-07,-0.2571
2001-05-08,-0.0573
2001-05-09,-0.1433
2001-05-10,0.1435
2001-05-11,-1.404
2001-05-14,-0.2906
2001-05-15,1.1367
2001-05-16,2.3055
2001-05-17,-0.6197
2001-05-18,0.5669
2001-05-21,3.3822
2001-05-22,1.554
2001-05-23,-3.7852
2001-05-24,-2.3158
2001-05-25,0.5427
2001-05-29,-1.9318
2001-05-30,-1.6221999999999999
2001-05-31,0.265
2001-06-01,3.9648
2001-06-04,0.5932
2001-06-05,2.9205
2001-06-06,-0.955
2001-06-07,-0.9642
2001-06-08,-0.4451
2001-06-11,0.6147
2001-06-12,-1.4163000000000001
2001-06-13,-0.0845
2001-06-14,-1.4096
2001-06-15,-1.0009
2001-06-18,-0.9532
2001-06-19,0.2625
2001-06-20,0.2036
2001-06-21,-0.8999
2001-06-22,0.3808
2001-06-25,1.1964
2001-06-26,0.8074
2001-06-27,1.087
2001-06-28,0.7074
2001-06-29,0.5901
2001-07-02,-0.838
2001-07-03,0.4507
2001-07-05,1.4021
2001-07-06,-0.4701
2001-07-09,-0.5557
2001-07-10,-0.1676
2001-07-11,-0.2799
2001-07-12,-0.7578
2001-07-13,0.5939
2001-07-16,-2.6989
2001-07-17,0.9824
2001-07-18,-1.8598
2001-07-19,0.9038
2001-07-20,-1.0113
2001-07-23,-3.6778
2001-07-24,-1.3636
2001-07-25,-1.6897
2001-07-26,6.25
2001-07-27,-1.2941
2001-07-30,-0.8641
2001-07-31,0.541
2001-08-01,0.8371
2001-08-02,-0.3261
2001-08-03,-1.16
2001-08-06,2.1366
2001-08-07,-0.5598
2001-08-08,0.0593
2001-08-09,0.6811
2001-08-10,0.0
2001-08-13,1.2941
2001-08-14,2.9907
2001-08-15,-0.5357
2001-08-16,0.4535
2001-08-17,-0.3104
2001-08-20,0.3114
2001-08-21,2.737
2001-08-22,1.6754
2001-08-23,-1.2696
2001-08-24,-1.2585
2001-08-27,-0.3879
2001-08-28,-0.5563
2001-08-29,1.2587
2001-08-30,-3.011
2001-08-31,0.8829
2001-09-04,0.7905
2001-09-05,-0.5322
2001-09-06,1.1546
2001-09-07,-2.5334
2001-09-10,-1.7709000000000001
2001-09-17,-4.449
2001-09-18,0.2739
2001-09-19,-2.1244
2001-09-20,-2.6667
2001-09-21,-2.676
2001-09-24,5.5319
2001-09-25,1.1166
2001-09-26,-1.9939
2001-09-27,-1.8779
2001-09-28,1.7863
2001-10-01,-1.0968
2001-10-02,-1.7744
2001-10-03,1.8065
2001-10-04,0.1267
2001-10-05,2.4051
2001-10-08,-3.0284
2001-10-09,0.7011
2001-10-10,1.5823
2001-10-11,2.1184
2001-10-12,0.061
2001-10-15,-2.0732
2001-10-16,2.7397
2001-10-17,-1.1212
2001-10-18,-1.8694
2001-10-19,1.0306
2001-10-22,0.6801
2001-10-23,0.0921
2001-10-24,-1.4724
2001-10-25,-0.9963
2001-10-26,0.3145
2001-10-29,0.7837
2001-10-30,-2.395
2001-10-31,-0.5736
2001-11-01,-0.1923
2001-11-02,0.4175
2001-11-05,0.6076
2001-11-06,-0.445
2001-11-07,0.7344
2001-11-08,-0.412
2001-11-09,-0.7638
2001-11-12,2.5016
2001-11-13,0.3129
2001-11-14,0.9357
2001-11-15,1.4524
2001-11-16,0.5178
2001-11-19,1.0
2001-11-20,0.8101
2001-11-21,0.8036
2001-11-23,0.5314
2001-11-26,2.0852
2001-11-27,0.7192
2001-11-28,-0.9712
2001-11-29,0.1731
2001-11-30,-0.6623
2001-12-03,-0.1449
2001-12-04,3.0769
2001-12-05,0.6759
2001-12-06,0.6993
2001-12-07,-1.1389
2001-12-10,-1.1239
2001-12-11,0.1705
2001-12-12,-1.3901
2001-12-13,-0.748
2001-12-14,-0.2029
2001-12-17,1.7136
2001-12-18,-0.3712
2001-12-19,0.2293
2001-12-20,-1.3154
2001-12-21,-3.2165
2001-12-24,3.6527
2001-12-26,1.3865
2001-12-27,0.6268
2001-12-28,0.7361
2001-12-31,0.1124
2002-01-02,-2.1056
2002-01-03,-1.2905
2002-01-04,-0.6682
2002-01-07,0.468
2002-01-08,-0.2038
2002-01-09,0.2334
2002-01-10,2.5902
2002-01-11,-0.766
2002-01-14,-0.3716
2002-01-15,0.3156
2002-01-16,1.0297
2002-01-17,2.265
2002-01-18,-0.1938
2002-01-22,-1.6644
2002-01-23,1.6078999999999999
2002-01-24,-0.0555
2002-01-25,1.3333
2002-01-28,1.3706
2002-01-29,-0.9465
2002-01-30,-0.3822
2002-01-31,1.288
2002-02-01,-1.1364
2002-02-04,-0.9852
2002-02-05,0.4422
2002-02-06,-0.6604
2002-02-07,-0.0831
2002-02-08,1.1644
2002-02-11,1.0414
2002-02-12,-1.1663000000000001
2002-02-13,0.3568
2002-02-14,-0.0547
2002-02-15,-0.1368
2002-02-19,-1.3699
2002-02-20,0.25
2002-02-21,-1.7179
2002-02-22,1.9453
2002-02-25,2.0188
2002-02-26,0.6777
2002-02-27,1.9117
2002-02-28,1.6116000000000001
2002-03-01,-0.078
2002-03-04,0.1821
2002-03-05,-0.026
2002-03-06,0.026
2002-03-07,-0.3636
2002-03-08,0.9906
2002-03-11,-0.7744
2002-03-12,-0.1041
2002-03-13,0.026
2002-03-14,0.4947
2002-03-15,0.5699
2002-03-18,0.6182
2002-03-19,-0.8705
2002-03-20,-1.5495999999999999
2002-03-21,0.2099
2002-03-22,0.1309
2002-03-25,-0.4706
2002-03-26,-0.0263
2002-03-27,0.4204
2002-03-28,1.0727
2002-04-01,-0.0259
2002-04-02,-0.4143
2002-04-03,0.364
2002-04-04,0.0
2002-04-05,0.2073
2002-04-08,-0.181
2002-04-09,-1.0101
2002-04-10,-0.6541
2002-04-11,-1.1588
2002-04-12,0.7727
2002-04-15,-0.0264
2002-04-16,0.767
2002-04-17,-0.9186
2002-04-18,-0.2649
2002-04-19,0.1062
2002-04-22,-1.8838
2002-04-23,-0.0541
2002-04-24,-0.7035
2002-04-25,0.4087
2002-04-26,-0.6784
2002-04-29,0.5464
2002-04-30,1.6033
2002-05-01,1.2838
2002-05-02,-0.5809
2002-05-03,-0.5046
2002-05-06,-1.5483
2002-05-07,0.4338
2002-05-08,3.7257
2002-05-09,-0.1301
2002-05-10,0.9382
2002-05-13,1.7041
2002-05-14,1.3455
2002-05-15,2.4299
2002-05-16,0.269
2002-05-17,-0.7317
2002-05-20,-0.172
2002-05-21,-0.886
2002-05-22,-0.447
2002-05-23,0.4989
2002-05-24,0.0745
2002-05-28,-0.5456
2002-05-29,-0.399
2002-05-30,-0.7261
2002-05-31,3.0265
2002-06-03,-1.3953
2002-06-04,-1.1917
2002-06-05,-0.9548
2002-06-06,-1.0908
2002-06-07,-0.2052
2002-06-10,0.2056
2002-06-11,-0.2308
2002-06-12,-1.6452
2002-06-13,-1.8557000000000001
2002-06-14,0.9321
2002-06-17,0.5277
2002-06-18,2.1522
2002-06-19,0.3083
2002-06-20,-1.3832
2002-06-21,-2.7013
2002-06-24,0.2936
2002-06-25,-0.5856
2002-06-26,-1.0174
2002-06-27,-2.0016
2002-06-28,0.7452
2002-07-01,-1.7534
2002-07-02,-1.5615999999999999
2002-07-03,1.1048
2002-07-05,2.6898
2002-07-08,-0.6821
2002-07-09,-1.8407
2002-07-10,-0.3359
2002-07-11,0.2247
2002-07-12,-1.7092
2002-07-15,-0.2281
2002-07-16,-0.3429
2002-07-17,0.4874
2002-07-18,-2.5107
2002-07-19,-2.1949
2002-07-22,-3.5009
2002-07-23,-1.2403
2002-07-24,2.5118
2002-07-25,0.9188
2002-07-26,5.0986
2002-07-29,7.1325
2002-07-30,0.8895
2002-07-31,-1.9503
2002-08-01,-0.2452
2002-08-02,-4.2065
2002-08-05,-1.8534000000000002
2002-08-06,3.5154
2002-08-07,-0.1123
2002-08-08,3.7932
2002-08-09,0.0812
2002-08-12,-1.0008
2002-08-13,1.1202
2002-08-14,3.5126
2002-08-15,2.6103
2002-08-16,1.2719
2002-08-19,-0.9043
2002-08-20,-1.4702
2002-08-21,0.1544
2002-08-22,-0.6165
2002-08-23,-4.2905
2002-08-26,2.4845
2002-08-27,-2.9776
2002-08-28,0.6518
2002-08-29,3.3729
2002-08-30,-1.7489
2002-09-03,-1.0361
2002-09-04,1.2349
2002-09-05,-0.9547
2002-09-06,1.5261
2002-09-09,0.7384
2002-09-10,-1.5445
2002-09-11,0.5584
2002-09-12,-0.5553
2002-09-13,0.585
2002-09-16,-0.8723
2002-09-17,0.0533
2002-09-18,-0.8529
2002-09-19,-2.7688
2002-09-20,0.4147
2002-09-23,-1.8998
2002-09-24,-2.3014
2002-09-25,1.6087
2002-09-26,2.799
2002-09-27,-2.5303
2002-09-30,-1.044
2002-10-01,0.3707
2002-10-02,-4.0341
2002-10-03,1.2433
2002-10-04,-0.5263
2002-10-07,-1.4990999999999999
2002-10-08,1.2235
2002-10-09,-0.9139
2002-10-10,3.6596
2002-10-11,1.5786
2002-10-14,0.2261
2002-10-15,1.3533
2002-10-16,-2.6982
2002-10-17,1.5152
2002-10-18,-3.5201000000000002
2002-10-21,0.613
2002-10-22,-0.8993
2002-10-23,2.3419
2002-10-24,-25.6007
2002-10-25,-0.2307
2002-10-28,0.1927
2002-10-29,1.7308
2002-10-30,-0.2268
2002-10-31,-2.2357
2002-11-01,0.5426
2002-11-04,1.3107
2002-11-05,-2.2451
2002-11-06,0.3114
2002-11-07,-1.979
2002-11-08,0.8709
2002-11-11,-0.6279
2002-11-12,0.0
2002-11-13,0.5924
2002-11-14,2.6698
2002-11-15,-0.7266
2002-11-18,0.5008
2002-11-19,0.0767
2002-11-20,0.6894
2002-11-21,6.086
2002-11-22,-0.8605
2002-11-25,0.434
2002-11-26,-0.9723
2002-11-27,2.4727
2002-11-29,0.8517
2002-12-02,2.3927
2002-12-03,-0.2062
2002-12-04,-0.0689
2002-12-05,-0.8959
2002-12-06,1.5994000000000002
2002-12-09,-3.2512
2002-12-10,1.4857
2002-12-11,-0.6623
2002-12-12,0.3158
2002-12-13,-2.1686
2002-12-16,1.8949
2002-12-17,-0.6667
2002-12-18,0.6711
2002-12-19,-0.4561
2002-12-20,1.4452
2002-12-23,0.7644
2002-12-24,0.0
2002-12-26,0.2759
2002-12-27,-1.685
2002-12-30,2.7982
2002-12-31,0.1361
2003-01-02,3.8736
2003-01-03,-3.0095
2003-01-06,0.6745
2003-01-07,-1.206
2003-01-08,-6.7481
2003-01-09,0.5818
2003-01-10,-0.8315
2003-01-13,-0.3281
2003-01-14,-0.5121
2003-01-15,-1.2868
2003-01-16,0.0745
2003-01-17,-0.8188
2003-01-21,-2.2139
2003-01-22,-0.4221
2003-01-23,-2.3121
2003-01-24,-4.6548
2003-01-27,-0.7861
2003-01-28,1.251
2003-01-29,-2.6359
2003-01-30,-1.6074000000000002
2003-01-31,0.0
2003-02-03,-0.9458
2003-02-04,-2.9948
2003-02-05,0.6264
2003-02-06,0.3112
2003-02-07,-0.266
2003-02-10,-0.3111
2003-02-11,0.2675
2003-02-12,-3.4682
2003-02-13,0.6449
2003-02-14,0.6865
2003-02-18,4.7273
2003-02-19,-1.5625
2003-02-20,-2.6896
2003-02-21,0.5437
2003-02-24,0.0451
2003-02-25,2.027
2003-02-26,-1.0596
2003-02-27,0.8478
2003-02-28,0.7965
2003-03-03,1.0097
2003-03-04,0.7823
2003-03-05,2.1992
2003-03-06,-3.7975
2003-03-07,0.614
2003-03-10,-2.354
2003-03-11,-0.5357
2003-03-12,1.0772
2003-03-13,2.9307
2003-03-14,-0.2588
2003-03-17,3.6765
2003-03-18,0.1669
2003-03-19,1.3328
2003-03-20,3.7813
2003-03-21,3.0495
2003-03-24,-0.6918
2003-03-25,0.0387
2003-03-26,0.3482
2003-03-27,0.2699
2003-03-28,0.1922
2003-03-31,1.3047
2003-04-01,-2.6136
2003-04-02,2.6837999999999997
2003-04-03,0.7197
2003-04-04,-1.7675999999999998
2003-04-07,1.4548
2003-04-08,-2.8302
2003-04-09,-0.1165
2003-04-10,1.0109
2003-04-11,1.8476
2003-04-14,2.2298
2003-04-15,-0.2218
2003-04-16,-1.2597
2003-04-17,1.2758
2003-04-21,0.0
2003-04-22,0.8151
2003-04-23,2.9401
2003-04-24,-0.6426
2003-04-25,-1.0061
2003-04-28,-1.9964
2003-04-29,1.6296
2003-04-30,-3.0612
2003-05-01,0.1504
2003-05-02,1.3514
2003-05-05,-1.4815
2003-05-06,0.0
2003-05-07,-0.3759
2003-05-08,0.2264
2003-05-09,-0.7907
2003-05-12,1.0626
2003-05-13,1.0139
2003-05-14,-1.0409
2003-05-15,0.1878
2003-05-16,-3.0746
2003-05-19,-0.6576
2003-05-20,-0.6231
2003-05-21,-0.3918
2003-05-22,0.7081
2003-05-23,0.5469
2003-05-27,1.0878
2003-05-28,-1.422
2003-05-29,2.0273
2003-05-30,2.4073
2003-06-02,0.0
2003-06-03,-1.0448
2003-06-04,0.6787
2003-06-05,-3.1086
2003-06-06,0.1546
2003-06-09,-2.5087
2003-06-10,0.0792
2003-06-11,0.7516
2003-06-12,2.0809
2003-06-13,-0.1923
2003-06-16,2.4663
2003-06-17,-1.8428
2003-06-18,1.5326
2003-06-19,-0.4151
2003-06-20,-1.0989
2003-06-23,-2.3755
2003-06-24,0.3532
2003-06-25,-0.0782
2003-06-26,-0.0391
2003-06-27,0.0392
2003-06-30,0.6654
2003-07-01,1.5163
2003-07-02,1.4171
2003-07-03,-0.1133
2003-07-07,0.3025
2003-07-08,-0.6785
2003-07-09,-0.1518
2003-07-10,-1.5583
2003-07-11,0.695
2003-07-14,-0.3067
2003-07-15,0.9231
2003-07-16,0.4192
2003-07-17,0.5693
2003-07-18,0.8302
2003-07-21,-0.3743
2003-07-22,-0.263
2003-07-23,1.8456000000000001
2003-07-24,2.7367
2003-07-25,0.8279
2003-07-28,0.1785
2003-07-29,-0.5346
2003-07-30,0.5733
2003-07-31,0.855
2003-08-01,-1.201
2003-08-04,-1.6804000000000001
2003-08-05,0.0364
2003-08-06,-0.7634
2003-08-07,-0.3297
2003-08-08,1.5068000000000001
2003-08-11,-1.1586
2003-08-12,0.9158
2003-08-13,1.7423
2003-08-14,1.32
2003-08-15,-0.1761
2003-08-18,-1.1993
2003-08-19,0.3213
2003-08-20,-0.1779
2003-08-21,1.426
2003-08-22,4.464
2003-08-25,-1.1777
2003-08-26,-2.792
2003-08-27,1.8214000000000001
2003-08-28,0.0
2003-08-29,1.0664
2003-09-02,1.4295
2003-09-03,-0.8389
2003-09-04,-0.1015
2003-09-05,-0.5759
2003-09-08,-2.1124
2003-09-09,-0.2785
2003-09-10,-0.5236
2003-09-11,0.6316
2003-09-12,-0.0697
2003-09-15,-0.2094
2003-09-16,-1.1538
2003-09-17,-0.3184
2003-09-18,-1.313
2003-09-19,-0.2877
2003-09-22,0.0721
2003-09-23,0.7568
2003-09-24,-1.1445
2003-09-25,-2.5686999999999998
2003-09-26,-1.5967
2003-09-29,-0.4906
2003-09-30,0.1138
2003-10-01,1.8939
2003-10-02,-1.2268
2003-10-03,-0.3764
2003-10-06,1.3978
2003-10-07,1.9374
2003-10-08,-0.7675
2003-10-09,-0.9945
2003-10-10,-0.6696
2003-10-13,0.0
2003-10-14,-0.4869
2003-10-15,-0.7904
2003-10-16,0.8725
2003-10-17,-1.9931999999999999
2003-10-20,2.2256
2003-10-21,-1.2387
2003-10-22,-0.9502
2003-10-23,0.6523
2003-10-24,-0.1906
2003-10-27,2.5974
2003-10-28,-3.3879
2003-10-29,1.1561
2003-10-30,0.1905
2003-10-31,-1.5209000000000001
2003-11-03,1.9304999999999999
2003-11-04,-0.4545
2003-11-05,0.723
2003-11-06,-0.8311
2003-11-07,0.9524
2003-11-10,-0.1132
2003-11-11,-0.9445
2003-11-12,0.9535
2003-11-13,1.4734
2003-11-14,-0.3723
2003-11-17,-0.5605
2003-11-18,0.3006
2003-11-19,0.1124
2003-11-20,-0.1871
2003-11-21,0.225
2003-11-24,1.9454
2003-11-25,0.367
2003-11-26,-0.4022
2003-11-28,-0.1468
2003-12-01,2.6103
2003-12-02,2.4006
2003-12-03,-1.9243999999999999
2003-12-04,-0.0357
2003-12-05,-1.6774
2003-12-08,1.8149
2003-12-09,-0.0713
2003-12-10,-0.2141
2003-12-11,0.3933
2003-12-12,0.7835
2003-12-15,1.0954
2003-12-16,0.8389
2003-12-17,-1.0399
2003-12-18,0.3503
2003-12-19,1.4311
2003-12-22,0.5506
2003-12-23,0.4791
2003-12-24,-0.0681
2003-12-26,0.1363
2003-12-29,0.3744
2003-12-30,0.3052
2003-12-31,-0.7776
2004-01-02,0.9199
2004-01-05,0.6752
2004-01-06,0.2683
2004-01-07,-0.301
2004-01-08,-0.0335
2004-01-09,-2.1141
2004-01-12,-0.1371
2004-01-13,0.4119
2004-01-14,1.2308
2004-01-15,1.3171
2004-01-16,0.2333
2004-01-20,0.3658
2004-01-21,0.729
2004-01-22,0.8553
2004-01-23,1.0111
2004-01-26,1.3884
2004-01-27,-0.2229
2004-01-28,-0.1596
2004-01-29,-0.2558
2004-01-30,-1.9231
2004-02-02,-0.4902
2004-02-03,0.2956
2004-02-04,-0.7859
2004-02-05,-0.33
2004-02-06,0.3311
2004-02-09,0.9901
2004-02-10,-0.3595
2004-02-11,1.2463
2004-02-12,0.4211
2004-02-13,-0.2903
2004-02-17,1.4882
2004-02-18,-0.0319
2004-02-19,0.7653
2004-02-20,-1.3924
2004-02-23,-1.5083
2004-02-24,-0.1955
2004-02-25,0.3265
2004-02-26,-0.7485
2004-02-27,-0.1639
2004-03-01,1.4778
2004-03-02,0.4854
2004-03-03,0.3865
2004-03-04,0.5775
2004-03-05,1.0526
2004-03-08,-0.0316
2004-03-09,0.5052
2004-03-10,-1.4766
2004-03-11,-0.9566
2004-03-12,0.0966
2004-03-15,-1.0614
2004-03-16,-0.065
2004-03-17,1.9519
2004-03-18,-1.2444
2004-03-19,-0.2585
2004-03-22,-1.4577
2004-03-23,-0.1315
2004-03-24,-1.185
2004-03-25,0.966
2004-03-26,-0.5279
2004-03-29,-0.4975
2004-03-30,0.0
2004-03-31,1.3333
2004-04-01,1.1842
2004-04-02,0.7802
2004-04-05,-1.0968
2004-04-06,-0.2609
2004-04-07,0.6867
2004-04-08,-1.7538
2004-04-12,-0.8595
2004-04-13,-0.6669
2004-04-14,-0.0671
2004-04-15,0.5375
2004-04-16,1.3365
2004-04-19,-0.4946
2004-04-20,-1.6236000000000002
2004-04-21,1.0441
2004-04-22,4.8333
2004-04-23,1.0493
2004-04-26,-0.2517
2004-04-27,-0.0946
2004-04-28,-1.6104
2004-04-29,-0.6098
2004-04-30,-0.226
2004-05-03,0.4531
2004-05-04,-0.2899
2004-05-05,-0.42
2004-05-06,-1.8819
2004-05-07,-1.3889
2004-05-10,-1.3078
2004-05-11,1.597
2004-05-12,-0.9365
2004-05-13,-0.3376
2004-05-14,-0.4404
2004-05-17,-0.7486
2004-05-18,0.7885
2004-05-19,-0.6122
2004-05-20,-0.1027
2004-05-21,1.2676
2004-05-24,0.0338
2004-05-25,-0.5749
2004-05-26,1.5306
2004-05-27,-0.1005
2004-05-28,-1.4755
2004-06-01,0.4084
2004-06-02,-0.0678
