ticker,CGX US Equity
2000-05-23,0.0
2000-05-24,-2.8736
2000-05-25,2.9586
2000-05-26,0.5747
2000-05-30,-0.5714
2000-05-31,-4.5977
2000-06-01,1.8072
2000-06-02,-0.5917
2000-06-05,4.7619
2000-06-06,-2.2727
2000-06-07,-0.5814
2000-06-08,-0.5848
2000-06-09,-2.3529
2000-06-12,0.6024
2000-06-13,-1.1976
2000-06-14,1.8182
2000-06-15,-4.7619
2000-06-16,-6.25
2000-06-19,-8.0
2000-06-20,5.0725
2000-06-21,0.6897
2000-06-22,6.8493
2000-06-23,-1.2821
2000-06-26,1.2987
2000-06-27,-8.3333
2000-06-28,2.7972
2000-06-29,-4.7619
2000-06-30,7.1429
2000-07-03,0.0
2000-07-05,-4.0
2000-07-06,4.1667
2000-07-07,1.3333
2000-07-10,2.6316
2000-07-11,1.2821
2000-07-12,8.2278
2000-07-13,2.3392
2000-07-14,10.857099999999999
2000-07-17,-7.2165
2000-07-18,3.3333
2000-07-19,1.6129
2000-07-20,8.4656
2000-07-21,-6.3415
2000-07-24,-3.6458
2000-07-25,-1.0811
2000-07-26,1.6393
2000-07-27,-0.5376
2000-07-28,-3.2432
2000-07-31,-4.4693
2000-08-01,4.6784
2000-08-02,5.0279
2000-08-03,5.8511
2000-08-04,1.5074999999999998
2000-08-07,1.9802
2000-08-08,-1.9417
2000-08-09,0.495
2000-08-10,-2.9557
2000-08-11,-0.5076
2000-08-14,5.6122
2000-08-15,-1.4493
2000-08-16,4.902
2000-08-17,0.9346
2000-08-18,9.2593
2000-08-21,4.2373
2000-08-22,-2.8455
2000-08-23,-1.2551999999999999
2000-08-24,-4.2373
2000-08-25,2.6549
2000-08-28,-1.7241
2000-08-29,3.5088
2000-08-30,-0.8475
2000-08-31,0.8547
2000-09-01,-1.6949
2000-09-05,-1.2931
2000-09-06,-0.4367
2000-09-07,-5.7018
2000-09-08,0.4651
2000-09-11,-1.3889
2000-09-12,-0.939
2000-09-13,-9.4787
2000-09-14,0.5236
2000-09-15,-2.6042
2000-09-18,-1.0695000000000001
2000-09-19,-0.5405
2000-09-20,-2.1739
2000-09-21,3.3333
2000-09-22,-2.1505
2000-09-25,2.7473
2000-09-26,0.0
2000-09-27,-1.6042999999999998
2000-09-28,0.5435
2000-09-29,1.6216
2000-10-02,0.0
2000-10-03,0.0
2000-10-04,0.0
2000-10-05,-0.5319
2000-10-06,-0.5348
2000-10-09,0.0
2000-10-10,0.0
2000-10-11,-2.1505
2000-10-12,-3.8462
2000-10-13,-2.2857
2000-10-16,-5.2632
2000-10-17,-3.7037
2000-10-18,0.0
2000-10-19,3.8462
2000-10-20,1.2346
2000-10-23,-3.6585
2000-10-24,2.5316
2000-10-25,0.6173
2000-10-26,-0.6135
2000-10-27,1.2346
2000-10-30,-2.439
2000-10-31,7.5
2000-11-01,1.7442
2000-11-02,-4.0
2000-11-03,-0.5952
2000-11-06,-0.5988
2000-11-07,0.0
2000-11-08,-3.012
2000-11-09,4.3478
2000-11-10,-0.5952
2000-11-13,-3.5928
2000-11-14,1.2422
2000-11-15,3.0675
2000-11-16,0.5952
2000-11-17,-1.7751000000000001
2000-11-20,0.0
2000-11-21,0.0
2000-11-22,-1.2048
2000-11-24,1.2195
2000-11-27,-0.6024
2000-11-28,0.6061
2000-11-29,0.0
2000-11-30,-0.6024
2000-12-01,0.6061
2000-12-04,-1.2048
2000-12-05,3.0488
2000-12-06,0.5917
2000-12-07,-2.3529
2000-12-08,-1.8072
2000-12-11,7.9755
2000-12-12,-5.1136
2000-12-13,0.5988
2000-12-14,-0.5952
2000-12-15,-2.3952
2000-12-18,-1.227
2000-12-19,1.2422
2000-12-20,1.8405
2000-12-21,0.0
2000-12-22,-1.8072
2000-12-26,-0.6135
2000-12-27,0.6173
2000-12-28,6.7485
2000-12-29,9.7701
2001-01-02,-2.0942
2001-01-03,2.1390000000000002
2001-01-04,0.0
2001-01-05,5.7592
2001-01-08,2.4752
2001-01-09,0.9662
2001-01-10,0.9569
2001-01-11,24.1706
2001-01-12,-1.9083999999999999
2001-01-16,-5.8366
2001-01-17,-20.6612
2001-01-18,7.2917
2001-01-19,0.9709
2001-01-22,-0.4808
2001-01-23,-1.4493
2001-01-24,-1.9607999999999999
2001-01-25,2.0
2001-01-26,-4.902
2001-01-29,-3.0928
2001-01-30,-0.0851
2001-01-31,1.1073
2001-02-01,-0.9267
2001-02-02,-0.9354
2001-02-05,-0.0858
2001-02-06,0.0859
2001-02-07,-1.7167
2001-02-08,3.9301
2001-02-09,1.6806999999999999
2001-02-12,2.8926
2001-02-13,1.6064
2001-02-14,-0.7905
2001-02-15,9.5618
2001-02-16,1.8182
2001-02-20,0.0
2001-02-21,-2.8571
2001-02-22,-1.4706000000000001
2001-02-23,0.3731
2001-02-26,5.6506
2001-02-27,-0.2111
2001-02-28,-4.6544
2001-03-01,-1.6272
2001-03-02,1.5038
2001-03-05,-0.7407
2001-03-06,-0.3731
2001-03-07,1.1236
2001-03-08,-0.3704
2001-03-09,-1.0409
2001-03-12,-0.0751
2001-03-13,-2.1053
2001-03-14,-4.7619
2001-03-15,4.7581
2001-03-16,-4.234
2001-03-19,1.6077
2001-03-20,-0.712
2001-03-21,-0.7968
2001-03-22,-2.8112
2001-03-23,2.0661
2001-03-26,0.0
2001-03-27,0.0
2001-03-28,-3.6437
2001-03-29,5.042
2001-03-30,0.0
2001-04-02,-2.0
2001-04-03,-6.1224
2001-04-04,-0.8696
2001-04-05,0.0877
2001-04-06,-0.5259
2001-04-09,-0.0881
2001-04-10,1.5873
2001-04-11,-0.3472
2001-04-12,-1.1324
2001-04-16,0.9692
2001-04-17,1.6579000000000002
2001-04-18,1.2876
2001-04-19,5.5085
2001-04-20,0.9639
2001-04-23,1.8298
2001-04-24,-2.7344
2001-04-25,2.8112
2001-04-26,-2.3438
2001-04-27,2.32
2001-04-30,4.3784
2001-05-01,-0.2996
2001-05-02,1.0518
2001-05-03,-0.6691
2001-05-04,4.7904
2001-05-07,-0.8571
2001-05-08,-0.072
2001-05-09,2.5955
2001-05-10,4.7084
2001-05-11,0.3356
2001-05-14,-1.4716
2001-05-15,5.2274
2001-05-16,-4.5161
2001-05-17,-1.3514
2001-05-18,4.7945
2001-05-21,1.3072
2001-05-22,1.9355
2001-05-23,1.7088999999999999
2001-05-24,2.6136
2001-05-25,0.6671
2001-05-29,-4.5181000000000004
2001-05-30,-0.3785
2001-05-31,3.4199
2001-06-01,1.3472
2001-06-04,-0.6042
2001-06-05,3.3435
2001-06-06,1.0588
2001-06-07,-0.0582
2001-06-08,0.1747
2001-06-11,-0.3488
2001-06-12,-3.1505
2001-06-13,1.2048
2001-06-14,-0.2976
2001-06-15,-0.2985
2001-06-18,-3.1138
2001-06-19,-7.293
2001-06-20,-4.6667
2001-06-21,4.8951
2001-06-22,-1.4
2001-06-25,3.6511
2001-06-26,3.4573
2001-06-27,-0.6305
2001-06-28,1.0787
2001-06-29,6.7169
2001-07-02,-1.8824
2001-07-03,-6.0552
2001-07-05,1.0849
2001-07-06,-3.5985
2001-07-09,0.1965
2001-07-10,-0.2614
2001-07-11,-1.2451
2001-07-12,0.1991
2001-07-13,0.9934
2001-07-16,1.377
2001-07-17,4.1397
2001-07-18,1.7391
2001-07-19,1.16
2001-07-20,-0.6639
2001-07-23,-2.1871
2001-07-24,3.7267
2001-07-25,7.2455
2001-07-26,6.6443
2001-07-27,5.4974
2001-07-30,4.7146
2001-07-31,4.2654
2001-08-01,-0.9091
2001-08-02,-0.2294
2001-08-03,-3.5402
2001-08-06,-2.7645
2001-08-07,2.9412000000000003
2001-08-08,-0.5714
2001-08-09,0.8142
2001-08-10,-0.285
2001-08-13,-0.667
2001-08-14,-1.199
2001-08-15,2.1845
2001-08-16,-0.1425
2001-08-17,-0.8088
2001-08-20,3.1175
2001-08-21,-0.6977
2001-08-22,-0.4684
2001-08-23,-0.9412
2001-08-24,3.7055
2001-08-27,0.6413
2001-08-28,0.091
2001-08-29,-0.1364
2001-08-30,0.1821
2001-08-31,-3.8636
2001-09-04,-1.4184
2001-09-05,-4.1247
2001-09-06,-0.9505
2001-09-07,-3.7879
2001-09-10,-4.252
2001-09-17,-2.4123
2001-09-18,-1.6854
2001-09-19,-6.2857
2001-09-20,-7.9268
2001-09-21,-5.298
2001-09-24,6.0839
2001-09-25,10.7449
2001-09-26,-0.5952
2001-09-27,1.7964
2001-09-28,0.4706
2001-10-01,-0.4098
2001-10-02,5.2322
2001-10-03,1.1173
2001-10-04,-0.2762
2001-10-05,2.4931
2001-10-08,-1.6757
2001-10-09,0.4948
2001-10-10,-1.2582
2001-10-11,2.4931
2001-10-12,0.7027
2001-10-15,1.4493
2001-10-16,-1.164
2001-10-17,-0.9636
2001-10-18,-1.3514
2001-10-19,-2.5205
2001-10-22,-0.8432
2001-10-23,-1.8141
2001-10-24,-4.2725
2001-10-25,-1.0856
2001-10-26,-1.5244
2001-10-29,-0.9288
2001-10-30,3.625
2001-10-31,-1.0856
2001-11-01,1.8293
2001-11-02,0.8982
2001-11-05,-0.6528
2001-11-06,-3.7037
2001-11-07,1.1166
2001-11-08,-1.2883
2001-11-09,-2.051
2001-11-12,3.934
2001-11-13,-0.4884
2001-11-14,-0.6135
2001-11-15,-0.0617
2001-11-16,-0.9265
2001-11-19,3.4913
2001-11-20,4.5181000000000004
2001-11-21,0.8646
2001-11-23,0.5143
2001-11-26,2.6151
2001-11-27,-1.662
2001-11-28,-2.9859
2001-11-29,2.4971
2001-11-30,2.8895
2001-12-03,-5.837
2001-12-04,1.8713
2001-12-05,3.3295
2001-12-06,-3.6111
2001-12-07,-2.5937
2001-12-10,-2.2485
2001-12-11,2.9055999999999997
2001-12-12,2.9412000000000003
2001-12-13,0.9714
2001-12-14,0.1698
2001-12-17,3.6158
2001-12-18,-2.181
2001-12-19,0.3344
2001-12-20,1.9444
2001-12-21,4.0327
2001-12-24,0.8381
2001-12-26,-1.2987
2001-12-27,1.5789
2001-12-28,0.1554
2001-12-31,-0.4139
2002-01-02,3.1169000000000002
2002-01-03,-0.7557
2002-01-04,0.7614
2002-01-07,0.5542
2002-01-08,0.8016
2002-01-09,-1.1431
2002-01-10,0.7541
2002-01-11,-0.6487
2002-01-14,-0.2009
2002-01-15,0.0
2002-01-16,-0.7549
2002-01-17,0.8621
2002-01-18,-1.1061
2002-01-22,-0.0508
2002-01-23,1.2208
2002-01-24,0.0
2002-01-25,0.0
2002-01-28,2.2613
2002-01-29,0.4914
2002-01-30,-2.6895
2002-01-31,1.5074999999999998
2002-02-01,-1.7327
2002-02-04,-1.2594
2002-02-05,1.2755
2002-02-06,-0.1008
2002-02-07,-1.4624
2002-02-08,1.5865
2002-02-11,0.2015
2002-02-12,-0.2011
2002-02-13,-0.4534
2002-02-14,-0.1012
2002-02-15,0.152
2002-02-19,-3.8948
2002-02-20,0.4737
2002-02-21,-0.5238
2002-02-22,-2.1064
2002-02-25,0.0538
2002-02-26,0.4839
2002-02-27,1.1236
2002-02-28,-1.4815
2002-03-01,3.652
2002-03-04,0.2073
2002-03-05,1.0858
2002-03-06,2.5064
2002-03-07,-0.8483
2002-03-08,0.6543
2002-03-11,2.0
2002-03-12,-0.7353
2002-03-13,-1.284
2002-03-14,1.7509000000000001
2002-03-15,-1.4258
2002-03-18,2.6433999999999997
2002-03-19,0.5831
2002-03-20,0.0483
2002-03-21,0.4346
2002-03-22,-2.1635
2002-03-25,-1.7199
2002-03-26,1.0
2002-03-27,1.2376
2002-03-28,-2.6895
2002-04-01,3.0151
2002-04-02,0.0488
2002-04-03,-2.1453
2002-04-04,2.292
2002-04-05,-0.0487
2002-04-08,0.0
2002-04-09,0.7797
2002-04-10,0.7737
2002-04-11,-0.2879
2002-04-12,1.2993000000000001
2002-04-15,-0.2375
2002-04-16,0.9048
2002-04-17,-0.6607
2002-04-18,-0.5701
2002-04-19,0.8122
2002-04-22,-0.7583
2002-04-23,0.191
2002-04-24,-1.3346
2002-04-25,-0.1449
2002-04-26,1.6449
2002-04-29,0.238
2002-04-30,1.377
2002-05-01,0.4215
2002-05-02,2.0989
2002-05-03,-0.5939
2002-05-06,-0.046
2002-05-07,-1.1494
2002-05-08,0.7442
2002-05-09,-0.7849
2002-05-10,0.0465
2002-05-13,-2.1395
2002-05-14,3.327
2002-05-15,3.2659000000000002
2002-05-16,-1.1581
2002-05-17,-1.3519999999999999
2002-05-20,-1.0964
2002-05-21,-1.94
2002-05-22,0.0942
2002-05-23,1.4118
2002-05-24,-2.3202
2002-05-28,-0.7126
2002-05-29,-3.3971
2002-05-30,0.0495
2002-05-31,-0.495
2002-06-03,-1.4428
2002-06-04,-4.0888
2002-06-05,-0.6842
2002-06-06,-3.8156
2002-06-07,-0.551
2002-06-10,1.108
2002-06-11,-3.2877
2002-06-12,1.3598
2002-06-13,0.0
2002-06-14,-0.7267
2002-06-17,1.1261
2002-06-18,7.0713
2002-06-19,-1.4041000000000001
2002-06-20,-1.1602999999999999
2002-06-21,-1.8143
2002-06-24,-0.4348
2002-06-25,-2.2926
2002-06-26,-0.4469
2002-06-27,2.9741999999999997
2002-06-28,3.5422000000000002
2002-07-01,-1.5789
2002-07-02,-3.7433
2002-07-03,-3.2222
2002-07-05,0.5741
2002-07-08,3.0251
2002-07-09,-3.0471
2002-07-10,-4.2857
2002-07-11,-2.6866
2002-07-12,-1.8405
2002-07-15,0.625
2002-07-16,-2.4845
2002-07-17,0.3185
2002-07-18,2.2222
2002-07-19,-0.1242
2002-07-22,-1.99
2002-07-23,-6.7259
2002-07-24,0.3401
2002-07-25,4.0678
2002-07-26,2.6059
2002-07-29,2.8571
2002-07-30,1.5432000000000001
2002-07-31,-0.304
2002-08-01,-0.3049
2002-08-02,-3.3639
2002-08-05,-0.2532
2002-08-06,5.0127
2002-08-07,-0.423
2002-08-08,-0.182
2002-08-09,0.6079
2002-08-12,-1.2085
2002-08-13,-0.6116
2002-08-14,1.2308
2002-08-15,0.304
2002-08-16,1.8182
2002-08-19,0.2976
2002-08-20,0.2967
2002-08-21,2.5444
2002-08-22,-1.4426
2002-08-23,-2.8103
2002-08-26,3.9759
2002-08-27,-0.927
2002-08-28,-4.0936
2002-08-29,0.6098
2002-08-30,3.7576
2002-09-03,-0.4673
2002-09-04,0.3521
2002-09-05,-0.117
2002-09-06,3.9227
2002-09-09,0.6197
2002-09-10,-0.8959
2002-09-11,1.2993999999999999
2002-09-12,-2.3982
2002-09-13,1.0857
2002-09-16,0.9045
2002-09-17,-3.9215999999999998
2002-09-18,0.5831
2002-09-19,-1.4493
2002-09-20,2.0588
2002-09-23,-3.4582
2002-09-24,-0.8955
2002-09-25,2.1084
2002-09-26,5.8997
2002-09-27,-1.7827
2002-09-30,-0.4538
2002-10-01,1.7094
2002-10-02,-3.0252
2002-10-03,-1.9064
2002-10-04,-2.0024
2002-10-07,-1.1418
2002-10-08,-3.9514
2002-10-09,-5.8861
2002-10-10,0.7397
2002-10-11,2.4699999999999998
2002-10-14,0.0
2002-10-15,4.6906
2002-10-16,1.4312
2002-10-17,4.3558
2002-10-18,1.8225
2002-10-21,1.6743999999999999
2002-10-22,-0.3975
2002-10-23,1.7104
2002-10-24,-1.065
2002-10-25,-4.136
2002-10-28,-1.0638
2002-10-29,-0.8363
2002-10-30,2.5904
2002-10-31,-0.4698
2002-11-01,-2.0649
2002-11-04,11.2048
2002-11-05,0.5417
2002-11-06,1.5086
2002-11-07,0.8493
2002-11-08,1.0
2002-11-11,0.1042
2002-11-12,-1.0411
2002-11-13,0.7891
2002-11-14,1.5657999999999999
2002-11-15,0.3083
2002-11-18,-2.9201
2002-11-19,0.0528
2002-11-20,2.7426
2002-11-21,5.4415
2002-11-22,1.1198
2002-11-25,0.2407
2002-11-26,-0.0961
2002-11-27,-1.4423
2002-11-29,0.0
2002-12-02,0.9756
2002-12-03,-1.6907999999999999
2002-12-04,-1.4742
2002-12-05,1.7955
2002-12-06,1.1759
2002-12-09,-1.1138
2002-12-10,3.8198
2002-12-11,5.3774
2002-12-12,0.7162
2002-12-13,1.3333
2002-12-16,-0.4825
2002-12-17,4.6716999999999995
2002-12-18,-1.0526
2002-12-19,-0.0851
2002-12-20,0.724
2002-12-23,-2.537
2002-12-24,2.3427
2002-12-26,-1.2717
2002-12-27,-3.6067
2002-12-30,1.3363
2002-12-31,-2.1978
2003-01-02,3.3708
2003-01-03,-1.5217
2003-01-06,0.4415
2003-01-07,1.0989
2003-01-08,0.1739
2003-01-09,0.9983
2003-01-10,-1.8479
2003-01-13,2.6708
2003-01-14,-1.5777999999999999
2003-01-15,4.3328
2003-01-16,-0.7475
2003-01-17,-0.9205
2003-01-21,-4.1385
2003-01-22,-1.2335
2003-01-23,2.2302
2003-01-24,-3.7086
2003-01-27,-0.9968
2003-01-28,1.8307
2003-01-29,2.9213
2003-01-30,0.131
2003-01-31,2.9655
2003-02-03,0.1694
2003-02-04,0.9302
2003-02-05,0.7541
2003-02-06,-0.4574
2003-02-07,-1.2114
2003-02-10,-1.2685
2003-02-11,0.2141
2003-02-12,0.5128
2003-02-13,0.1276
2003-02-14,1.0616
2003-02-18,1.8908
2003-02-19,2.1031
2003-02-20,0.0404
2003-02-21,-1.1708
2003-02-24,-1.5523
2003-02-25,-0.8299
2003-02-26,0.0418
2003-02-27,0.3764
2003-02-28,0.625
2003-03-03,-0.1242
2003-03-04,-0.9121
2003-03-05,-0.8368
2003-03-06,-0.0844
2003-03-07,-1.3091
2003-03-10,0.0856
2003-03-11,0.0855
2003-03-12,-2.6057
2003-03-13,-0.8772
2003-03-14,-31.4159
2003-03-17,0.5806
2003-03-18,-0.8339
2003-03-19,-1.8111000000000002
2003-03-20,13.1752
2003-03-21,4.6566
2003-03-24,-6.0067
2003-03-25,1.7751000000000001
2003-03-26,0.2907
2003-03-27,-4.058
2003-03-28,0.9063
2003-03-31,0.6587
2003-04-01,0.4164
2003-04-02,4.7986
2003-04-03,0.6783
2003-04-04,1.123
2003-04-07,-6.1632
2003-04-08,3.9645
2003-04-09,-0.3984
2003-04-10,1.2
2003-04-11,-0.1129
2003-04-14,-0.5088
2003-04-15,4.5455
2003-04-16,0.3261
2003-04-17,-4.442
2003-04-21,4.4218
2003-04-22,0.0543
2003-04-23,4.9919
2003-04-24,-2.1189
2003-04-25,-1.5838999999999999
2003-04-28,4.5064
2003-04-29,-4.0041
2003-04-30,2.1390000000000002
2003-05-01,2.0419
2003-05-02,1.5906
2003-05-05,-0.2525
2003-05-06,-0.2532
2003-05-07,-1.066
2003-05-08,-2.5141
2003-05-09,1.0526
2003-05-12,1.0417
2003-05-13,-0.1546
2003-05-14,-0.5163
2003-05-15,-0.6227
2003-05-16,-2.8721
2003-05-19,-1.5053999999999998
2003-05-20,-3.1114
2003-05-21,1.4085
2003-05-22,2.1111
2003-05-23,-1.2514
2003-05-27,2.2039
2003-05-28,0.8086
2003-05-29,2.9412000000000003
2003-05-30,3.4805
2003-06-02,1.9076
2003-06-03,1.2315
2003-06-04,3.2603
2003-06-05,2.4976
2003-06-06,0.2299
2003-06-09,-5.7798
2003-06-10,3.7001
2003-06-11,-1.6901000000000002
2003-06-12,0.7163
2003-06-13,2.3708
2003-06-16,0.7874
2003-06-17,2.4816
2003-06-18,0.3587
2003-06-19,-0.6256
2003-06-20,0.4946
2003-06-23,-0.2685
2003-06-24,0.0449
2003-06-25,-3.1390000000000002
2003-06-26,1.6667
2003-06-27,1.4572
2003-06-30,2.693
2003-07-01,2.7098
2003-07-02,0.5957
2003-07-03,-1.4382
2003-07-07,-2.0601
2003-07-08,-0.2191
2003-07-09,3.9526
2003-07-10,-2.4081
2003-07-11,-0.4762
2003-07-14,-0.3915
2003-07-15,0.2183
2003-07-16,-0.1307
2003-07-17,0.0436
2003-07-18,-0.785
2003-07-21,-3.5164999999999997
2003-07-22,-0.6834
2003-07-23,5.7798
2003-07-24,2.3417
2003-07-25,0.3814
2003-07-28,0.2955
2003-07-29,-0.1263
2003-07-30,-0.0421
2003-07-31,1.1804000000000001
2003-08-01,-4.7917
2003-08-04,0.6565
2003-08-05,0.2174
2003-08-06,-0.564
2003-08-07,-1.178
2003-08-08,1.5453000000000001
2003-08-11,1.0
2003-08-12,-0.3444
2003-08-13,0.3024
2003-08-14,3.1438
2003-08-15,-0.334
2003-08-18,1.2987
2003-08-19,1.3234
2003-08-20,-3.6734999999999998
2003-08-21,0.678
2003-08-22,1.8519
2003-08-25,-0.8264
2003-08-26,0.4583
2003-08-27,0.3733
2003-08-28,0.4132
2003-08-29,1.7694999999999999
2003-09-02,0.3639
2003-09-03,1.1280999999999999
2003-09-04,5.4582
2003-09-05,0.3022
2003-09-08,1.2429000000000001
2003-09-09,-3.2738
2003-09-10,0.7692
2003-09-11,1.7176
2003-09-12,0.1876
2003-09-15,0.8989
2003-09-16,0.5939
2003-09-17,-0.5535
2003-09-18,0.0
2003-09-19,0.4453
2003-09-22,-1.2191
2003-09-23,0.7853
2003-09-24,-2.4119
2003-09-25,-0.3802
2003-09-26,-3.8167999999999997
2003-09-29,1.7856999999999998
2003-09-30,-0.8577
2003-10-01,0.1573
2003-10-02,1.1779
2003-10-03,0.1164
2003-10-06,-1.1628
2003-10-07,0.3922
2003-10-08,-0.9766
2003-10-09,-0.3945
2003-10-10,0.1584
2003-10-13,0.6327
2003-10-14,2.3183
2003-10-15,-0.1152
2003-10-16,-1.9992
2003-10-17,-1.0592
2003-10-20,-0.9913
2003-10-21,-0.4405
2003-10-22,4.5857
2003-10-23,2.1154
2003-10-24,2.6365
2003-10-27,1.211
2003-10-28,1.1965
2003-10-29,-0.215
2003-10-30,-0.0359
2003-10-31,-0.6825
2003-11-03,2.2423
2003-11-04,3.0775
2003-11-05,2.6081
2003-11-06,3.3445
2003-11-07,-5.6634
2003-11-10,-0.0343
2003-11-11,-1.407
2003-11-12,2.6105
2003-11-13,3.46
2003-11-14,-2.3607
2003-11-17,-1.7797
2003-11-18,-0.9915
2003-11-19,1.692
2003-11-20,0.8489
2003-11-21,0.6734
2003-11-24,1.1706
2003-11-25,1.6198000000000001
2003-11-26,0.8458
2003-11-28,-3.0645
2003-12-01,1.4975
2003-12-02,-0.3934
2003-12-03,-3.3575
2003-12-04,4.6322
2003-12-05,-2.6693
2003-12-08,3.3445
2003-12-09,-1.7476
2003-12-10,-1.0211
2003-12-11,2.629
2003-12-12,0.5188
2003-12-15,-2.1612999999999998
2003-12-16,3.7257
2003-12-17,1.8754
2003-12-18,-1.092
2003-12-19,-0.9779
2003-12-22,0.9557
2003-12-23,0.9782
2003-12-24,0.0
2003-12-26,2.1875
2003-12-29,0.8257
2003-12-30,1.6682000000000001
2003-12-31,-5.7876
2004-01-02,5.0032
2004-01-05,-2.7443
2004-01-06,2.3876
2004-01-07,1.7565
2004-01-08,-1.369
2004-01-09,2.6856
2004-01-12,-0.4114
2004-01-13,2.2425
2004-01-14,0.4329
2004-01-15,0.8046
2004-01-16,-0.2566
2004-01-20,2.0292
2004-01-21,0.8403
2004-01-22,-2.4167
2004-01-23,-1.8502999999999998
2004-01-26,1.0731
2004-01-27,0.1722
2004-01-28,3.0364
2004-01-29,0.1112
2004-01-30,2.4438
2004-02-02,-4.7167
2004-02-03,3.7838000000000003
2004-02-04,-5.4276
2004-02-05,-1.1594
2004-02-06,3.9589
2004-02-09,0.9873
2004-02-10,0.838
2004-02-11,1.2465
2004-02-12,1.6689
2004-02-13,-0.4037
2004-02-17,0.3513
2004-02-18,-1.4001000000000001
2004-02-19,-1.9661
2004-02-20,3.6212
2004-02-23,-0.9409
2004-02-24,1.2753999999999999
2004-02-25,0.0
2004-02-26,0.5627
2004-02-27,-0.7194
2004-03-01,2.7375
2004-03-02,-2.1682
2004-03-03,1.3618000000000001
2004-03-04,0.1054
2004-03-05,-0.2632
2004-03-08,0.2639
2004-03-09,-0.0789
2004-03-10,-1.5011999999999999
2004-03-11,2.3529
2004-03-12,1.6196000000000002
2004-03-15,-0.5141
2004-03-16,-5.168
2004-03-17,1.2262
2004-03-18,0.4038
2004-03-19,0.1877
2004-03-22,-0.107
2004-03-23,0.8572
2004-03-24,-2.0983
2004-03-25,2.1432
2004-03-26,0.5843
2004-03-29,1.2411
2004-03-30,-0.4956
2004-03-31,0.7864
2004-04-01,0.7802
2004-04-02,2.0903
2004-04-05,0.7836
2004-04-06,-1.6554
2004-04-07,0.4846
2004-04-08,-0.6345
2004-04-12,1.7114
2004-04-13,-2.3857
2004-04-14,-2.0839
2004-04-15,1.3136999999999999
2004-04-16,-2.7749
2004-04-19,1.4937
2004-04-20,-2.7595
2004-04-21,2.1622
2004-04-22,0.2646
2004-04-23,-1.4512
2004-04-26,-0.1339
2004-04-27,-0.6702
2004-04-28,-0.4588
2004-04-29,3.3351
2004-04-30,-2.0729
2004-05-03,1.8221
2004-05-04,1.8157999999999999
2004-05-05,0.5169
2004-05-06,-2.0057
2004-05-07,-0.0525
2004-05-10,-0.2363
2004-05-11,-1.4737
2004-05-12,2.297
2004-05-13,0.5222
2004-05-14,-1.6104
2004-05-17,-1.6895
2004-05-18,2.3631
2004-05-19,-1.8888
2004-05-20,3.1016
2004-05-21,0.4927
2004-05-24,0.129
2004-05-25,3.3505
2004-05-26,-1.995
