ticker,MIC US Equity
2005-05-10,0.6367
2005-05-11,0.7381
2005-05-12,-0.9072
2005-05-13,0.3521
2005-05-16,-1.5789
2005-05-17,-0.713
2005-05-18,1.4363000000000001
2005-05-19,-0.2832
2005-05-20,0.639
2005-05-23,0.1058
2005-05-24,1.7618
2005-05-25,0.4848
2005-05-26,0.8959
2005-05-27,0.7855
2005-05-31,1.2799
2005-06-01,0.6826
2005-06-02,1.0847
2005-06-03,-1.4085
2005-06-06,-0.2381
2005-06-07,-2.7617000000000003
2005-06-08,-1.4727000000000001
2005-06-09,-0.6406
2005-06-10,0.788
2005-06-13,3.4471
2005-06-14,0.2405
2005-06-15,0.4455
2005-06-16,-0.5459
2005-06-17,0.5146
2005-06-20,-1.0922
2005-06-21,-2.3464
2005-06-22,0.1767
2005-06-23,-0.6702
2005-06-24,-1.9176
2005-06-27,0.6517
2005-06-28,1.9784000000000002
2005-06-29,0.1764
2005-06-30,-0.0704
2005-07-01,-0.7047
2005-07-05,0.7807
2005-07-06,-0.1761
2005-07-07,-1.1287
2005-07-08,0.9989
2005-07-11,0.6005
2005-07-12,0.5618
2005-07-13,-0.6285
2005-07-14,0.3162
2005-07-15,0.0701
2005-07-18,0.0
2005-07-19,0.14
2005-07-20,0.2796
2005-07-21,-0.2788
2005-07-22,-0.4544
2005-07-25,0.5267
2005-07-26,0.5239
2005-07-27,0.0695
2005-07-28,-0.3125
2005-07-29,-1.0798
2005-08-01,-1.2676
2005-08-02,0.7846
2005-08-03,-0.4954
2005-08-04,-0.569
2005-08-05,0.3577
2005-08-08,-0.392
2005-08-09,0.1073
2005-08-10,0.9292
2005-08-11,-0.8144
2005-08-12,1.0352999999999999
2005-08-15,-1.3428
2005-08-16,0.2149
2005-08-17,-0.2144
2005-08-18,0.0716
2005-08-19,0.5727
2005-08-22,1.032
2005-08-23,0.5636
2005-08-24,0.1751
2005-08-25,0.3846
2005-08-26,-0.4876
2005-08-29,-0.245
2005-08-30,0.2105
2005-08-31,0.6303
2005-09-01,0.174
2005-09-02,-0.106
2005-09-06,0.4246
2005-09-07,-0.6695
2005-09-08,0.674
2005-09-09,-0.4581
2005-09-12,0.0354
2005-09-13,0.8493
2005-09-14,-0.5263
2005-09-15,0.2822
2005-09-16,0.9849
2005-09-19,-0.7315
2005-09-20,0.2807
2005-09-21,0.0
2005-09-22,-0.4199
2005-09-23,-0.5271
2005-09-26,-0.0353
2005-09-27,-0.0707
2005-09-28,-0.1061
2005-09-29,-0.354
2005-09-30,0.1776
2005-10-03,0.8865
2005-10-04,-0.0351
2005-10-05,0.4571
2005-10-06,0.98
2005-10-07,1.0399
2005-10-10,1.2006999999999999
2005-10-11,-0.3051
2005-10-12,-0.578
2005-10-13,-0.855
2005-10-14,0.0
2005-10-17,0.0345
2005-10-18,-0.2069
2005-10-19,0.7256
2005-10-20,-0.8233
2005-10-21,3.1823
2005-10-24,0.0335
2005-10-25,0.2011
2005-10-26,-0.4013
2005-10-27,-1.0745
2005-10-28,1.2899
2005-10-31,0.5362
2005-11-01,0.5
2005-11-02,-1.592
2005-11-03,0.3707
2005-11-04,0.2686
2005-11-07,-0.7703
2005-11-08,0.9112
2005-11-09,-0.0334
2005-11-10,0.3011
2005-11-11,0.3336
2005-11-14,-0.9309
2005-11-15,1.1074
2005-11-16,1.5931
2005-11-17,-0.3594
2005-11-18,0.3934
2005-11-21,0.196
2005-11-22,-1.7275
2005-11-23,0.8624
2005-11-25,0.1315
2005-11-28,-1.445
2005-11-29,0.8331
2005-11-30,1.4541
2005-12-01,0.9446
2005-12-02,0.839
2005-12-05,0.6179
2005-12-06,0.1293
2005-12-07,-0.0968
2005-12-08,-1.5186
2005-12-09,0.5906
2005-12-12,-0.5545
2005-12-13,1.6726999999999999
2005-12-14,-0.6774
2005-12-15,0.1949
2005-12-16,0.4214
2005-12-19,-0.7747
2005-12-20,-0.1301
2005-12-21,0.0
2005-12-22,0.3257
2005-12-23,-0.0974
2005-12-27,-0.7475
2005-12-28,0.5239
2005-12-29,0.3257
2005-12-30,0.0
2006-01-03,0.0974
2006-01-04,-0.0973
2006-01-05,0.0649
2006-01-06,-0.0973
2006-01-09,1.3316
2006-01-10,-0.2564
2006-01-11,0.1607
2006-01-12,0.2246
2006-01-13,0.2881
2006-01-17,1.2129
2006-01-18,0.0315
2006-01-19,-0.3783
2006-01-20,0.443
2006-01-23,0.6616
2006-01-24,0.4695
2006-01-25,0.2181
2006-01-26,0.0
2006-01-27,0.0933
2006-01-30,-0.1553
2006-01-31,1.7107
2006-02-01,0.3058
2006-02-02,1.2195
2006-02-03,-0.0602
2006-02-06,1.8083
2006-02-07,0.4144
2006-02-08,0.2358
2006-02-09,0.4118
2006-02-10,-0.4687
2006-02-13,-0.412
2006-02-14,1.2116
2006-02-15,0.0
2006-02-16,0.146
2006-02-17,-0.379
2006-02-21,-2.0193
2006-02-22,0.5974
2006-02-23,1.6924000000000001
2006-02-24,0.6131
2006-02-27,-0.5223
2006-02-28,0.7585
2006-03-01,-0.7238
2006-03-02,-0.6124
2006-03-03,-0.5575
2006-03-06,0.2951
2006-03-07,-1.5593
2006-03-08,1.4644
2006-03-09,-1.2077
2006-03-10,1.9678
2006-03-13,1.0526
2006-03-14,-0.2315
2006-03-15,-0.087
2006-03-16,0.3483
2006-03-17,-0.3471
2006-03-20,-3.4833
2006-03-21,-0.2406
2006-03-22,-2.05
2006-03-23,-1.1696
2006-03-24,-2.1489
2006-03-27,0.2546
2006-03-28,0.0952
2006-03-29,1.6492
2006-03-30,-0.0624
2006-03-31,1.4674
2006-04-03,-0.8615
2006-04-04,-0.2837
2006-04-05,-0.411
2006-04-06,-1.2381
2006-04-07,-1.3822
2006-04-10,0.0652
2006-04-11,0.0977
2006-04-12,-2.0501
2006-04-13,0.0664
2006-04-17,0.6308
2006-04-18,0.165
2006-04-19,-0.0659
2006-04-20,-1.5491000000000001
2006-04-21,0.1004
2006-04-24,-0.9699
2006-04-25,-0.0675
2006-04-26,-0.5745
2006-04-27,-0.7138
2006-04-28,-0.0342
2006-05-01,-0.2397
2006-05-02,-1.9224
2006-05-03,-0.21
2006-05-04,-0.0351
2006-05-05,0.386
2006-05-08,1.3632
2006-05-09,1.4483
2006-05-10,-2.4133
2006-05-11,-0.1742
2006-05-12,-2.4074999999999998
2006-05-15,-2.1094
2006-05-16,-0.1826
2006-05-17,-3.4029
2006-05-18,0.7197
2006-05-19,-0.6393
2006-05-22,-0.2271
2006-05-23,0.6829
2006-05-24,-0.5275
2006-05-25,1.4394
2006-05-26,2.1285
2006-05-30,0.3656
2006-05-31,1.275
2006-06-01,2.446
2006-06-02,0.8578
2006-06-05,-0.3544
2006-06-06,0.7824
2006-06-07,0.0353
2006-06-08,-0.1411
2006-06-09,2.7552
2006-06-12,-1.1
2006-06-13,-1.7727
2006-06-14,0.0354
2006-06-15,0.6013
2006-06-16,-0.0703
2006-06-19,-0.4926
2006-06-20,0.3182
2006-06-21,-0.3877
2006-06-22,-0.5662
2006-06-23,-0.6406
2006-06-26,-0.3223
2006-06-27,-0.6109
2006-06-28,-0.3254
2006-06-29,-0.5441
2006-06-30,0.62
2006-07-03,-0.6162
2006-07-05,-1.6776
2006-07-06,-2.4481
2006-07-07,2.0913
2006-07-10,0.1862
2006-07-11,0.6691
2006-07-12,-0.3328
2006-07-13,-3.2971
2006-07-14,-2.7203
2006-07-17,2.757
2006-07-18,-0.345
2006-07-19,-0.0385
2006-07-20,-1.0389
2006-07-21,-2.7216
2006-07-24,-0.1599
2006-07-25,-1.9215
2006-07-26,0.4082
2006-07-27,0.1626
2006-07-28,2.5568
2006-07-31,1.5038
2006-08-01,3.7427
2006-08-02,0.2255
2006-08-03,-0.15
2006-08-04,1.6522999999999999
2006-08-07,0.3694
2006-08-08,0.0736
2006-08-09,-0.662
2006-08-10,8.1081
2006-08-11,1.3699
2006-08-14,-0.0676
2006-08-15,1.7579
2006-08-16,2.3588
2006-08-17,-0.6816
2006-08-18,0.4902
2006-08-21,2.9268
2006-08-22,0.9163
2006-08-23,1.221
2006-08-24,-0.6805
2006-08-25,0.1869
2006-08-28,-0.5284
2006-08-29,-0.6875
2006-08-30,0.472
2006-08-31,1.7852000000000001
2006-09-01,-1.0
2006-09-05,0.158
2006-09-06,-3.1546
2006-09-07,-0.6515
2006-09-08,2.4262
2006-09-11,-0.3841
2006-09-12,1.5424
2006-09-13,-0.1582
2006-09-14,0.317
2006-09-15,1.9273
2006-09-18,-1.0539
2006-09-19,-0.0627
2006-09-20,-1.0345
2006-09-21,-1.6471
2006-09-22,0.0644
2006-09-25,-1.0621
2006-09-26,0.8458
2006-09-27,0.0323
2006-09-28,0.7417
2006-09-29,-0.1921
2006-10-02,-1.8601999999999999
2006-10-03,-0.719
2006-10-04,0.7242
2006-10-05,-0.3595
2006-10-06,0.0328
2006-10-09,1.6393
2006-10-10,1.0323
2006-10-11,-1.4687000000000001
2006-10-12,-1.1666
2006-10-13,-0.2295
2006-10-16,1.3801999999999999
2006-10-17,-3.3712
2006-10-18,0.0
2006-10-19,-0.6709
2006-10-20,0.0675
2006-10-23,0.3037
2006-10-24,0.6057
2006-10-25,-0.8027
2006-10-26,-0.1349
2006-10-27,0.135
2006-10-30,0.1349
2006-10-31,0.4377
2006-11-01,-0.3688
2006-11-02,-0.1009
2006-11-03,-0.1684
2006-11-06,-0.1012
2006-11-07,-1.0469
2006-11-08,2.3208
2006-11-09,-0.3002
2006-11-10,1.104
2006-11-13,1.1913
2006-11-14,0.981
2006-11-15,1.6192
2006-11-16,1.4659
2006-11-17,-0.2198
2006-11-20,-0.1574
2006-11-21,0.8827
2006-11-22,0.125
2006-11-24,0.3433
2006-11-27,0.7465
2006-11-28,0.7718
2006-11-29,-0.8272
2006-11-30,0.0927
2006-12-01,-0.7099
2006-12-04,0.6641
2006-12-05,0.5655
2006-12-06,1.1559
2006-12-07,1.4824
2006-12-08,1.7346
2006-12-11,0.8974
2006-12-12,0.2372
2006-12-13,0.8282
2006-12-14,0.7334
2006-12-15,-0.1165
2006-12-18,-0.8746
2006-12-19,0.2647
2006-12-20,1.3494
2006-12-21,-1.0709
2006-12-22,0.9655
2006-12-26,0.5216
2006-12-27,2.7096999999999998
2006-12-28,-0.4491
2006-12-29,0.0282
2007-01-03,2.1702
2007-01-04,-0.5793
2007-01-05,-0.333
2007-01-08,-1.0301
2007-01-09,1.9409
2007-01-10,-0.6623
2007-01-11,-0.4167
2007-01-12,-2.7057
2007-01-16,0.9174
2007-01-17,1.2784
2007-01-18,-0.533
2007-01-19,0.6768
2007-01-22,0.8964
2007-01-23,-1.2215
2007-01-24,0.534
2007-01-25,0.5591
2007-01-26,-0.695
2007-01-29,0.5039
2007-01-30,0.9749
2007-01-31,1.1586
2007-02-01,1.009
2007-02-02,-1.0799
2007-02-05,0.1092
2007-02-06,0.6816
2007-02-07,1.6247
2007-02-08,1.0392
2007-02-09,1.0021
2007-02-12,-0.8616
2007-02-13,0.237
2007-02-14,0.1576
2007-02-15,2.6494999999999997
2007-02-16,-0.7667
2007-02-20,0.1803
2007-02-21,0.3085
2007-02-22,0.5894
2007-02-23,0.0
2007-02-26,0.051
2007-02-27,-1.5279
2007-02-28,-0.4396
2007-03-01,-1.8700999999999999
2007-03-02,-3.3616
2007-03-05,1.0682
2007-03-06,-1.7073
2007-03-07,0.6617
2007-03-08,1.5338
2007-03-09,-0.1619
2007-03-12,0.4864
2007-03-13,-2.7427
2007-03-14,0.3041
2007-03-15,1.7365
2007-03-16,0.6502
2007-03-19,1.7766
2007-03-20,3.4647
2007-03-21,-0.4346
2007-03-22,0.6418
2007-03-23,-0.5102
2007-03-26,-0.7692
2007-03-27,0.2067
2007-03-28,0.3094
2007-03-29,-0.0514
2007-03-30,1.0802
2007-04-02,0.8142
2007-04-03,1.1524
2007-04-04,0.962
2007-04-05,2.8084
2007-04-09,-0.2439
2007-04-10,0.9046
2007-04-11,-0.1938
2007-04-12,-0.0971
2007-04-13,0.8505
2007-04-16,-0.8193
2007-04-17,0.1701
2007-04-18,0.4123
2007-04-19,-1.3043
2007-04-20,0.8076
2007-04-23,-1.4567
2007-04-24,-0.6898
2007-04-25,2.9520999999999997
2007-04-26,1.1084
2007-04-27,0.2622
2007-04-30,1.2123
2007-05-01,0.6341
2007-05-02,1.0035
2007-05-03,-0.2542
2007-05-04,1.2045
2007-05-07,0.7095
2007-05-08,0.4545
2007-05-09,-3.0995
2007-05-10,1.1441
2007-05-11,1.8006
2007-05-14,0.9297
2007-05-15,-1.3479999999999999
2007-05-16,0.205
2007-05-17,-1.25
2007-05-18,0.0921
2007-05-21,-0.7818
2007-05-22,0.3708
2007-05-23,-0.2309
2007-05-24,0.0694
2007-05-25,0.6013
2007-05-29,0.2989
2007-05-30,2.4066
2007-05-31,-0.1567
2007-06-01,0.4035
2007-06-04,0.0452
2007-06-05,-1.289
2007-06-06,0.5269
2007-06-07,-1.5953
2007-06-08,-0.8337
2007-06-11,2.0551
2007-06-12,-0.2746
2007-06-13,-0.0918
2007-06-14,0.1837
2007-06-15,1.1692
2007-06-18,0.8158
2007-06-19,0.8316
2007-06-20,-2.3852
2007-06-21,0.5937
2007-06-22,-0.3859
2007-06-25,-2.6664
2007-06-26,-2.5755
2007-06-27,1.3939
2007-06-28,-2.8443
2007-06-29,1.1954
2007-07-02,-0.5545
2007-07-03,0.4848
2007-07-05,-0.8926
2007-07-06,-0.0974
2007-07-09,0.5604
2007-07-10,-0.5088
2007-07-11,0.0731
2007-07-12,1.6306
2007-07-13,-0.6226
2007-07-16,-0.1687
2007-07-17,-0.0724
2007-07-18,0.1932
2007-07-19,-0.0723
2007-07-20,0.193
2007-07-23,-0.7705
2007-07-24,-0.6309
2007-07-25,0.2198
2007-07-26,0.2437
2007-07-27,-0.1702
2007-07-30,-1.8262
2007-07-31,-1.3145
2007-08-01,-3.3928
2007-08-02,5.2029
2007-08-03,-0.4698
2007-08-06,-1.9876
2007-08-07,6.7934
2007-08-08,4.2013
2007-08-09,0.2961
2007-08-10,-5.1783
2007-08-13,1.1737
2007-08-14,-2.9119
2007-08-15,0.7803
2007-08-16,-11.4445
2007-08-17,5.4645
2007-08-20,-1.3472
2007-08-21,1.7332
2007-08-22,2.8911
2007-08-23,-0.2258
2007-08-24,0.8549
2007-08-27,-1.3712
2007-08-28,-1.7947
2007-08-29,2.7284
2007-08-30,1.0023
2007-08-31,0.3473
2007-09-04,-2.089
2007-09-05,-2.6154
2007-09-06,-1.2638
2007-09-07,-2.8533
2007-09-10,-0.9333
2007-09-11,1.8841999999999999
2007-09-12,-1.6046
2007-09-13,1.5755
2007-09-14,-0.5714
2007-09-17,0.8484
2007-09-18,0.0271
2007-09-19,2.1975
2007-09-20,-1.7786
2007-09-21,0.6757
2007-09-24,-3.0067
2007-09-25,1.4392
2007-09-26,0.0
2007-09-27,-1.8008
2007-09-28,7.2242
2007-10-01,-1.0106
2007-10-02,1.0995
2007-10-03,-0.2071
2007-10-04,0.9341
2007-10-05,1.1054
2007-10-08,1.6781000000000001
2007-10-09,-0.1
2007-10-10,0.0751
2007-10-11,-0.7254
2007-10-12,0.7307
2007-10-15,0.4252
2007-10-16,-2.1669
2007-10-17,3.0295
2007-10-18,2.298
2007-10-19,-2.2705
2007-10-22,-0.6179
2007-10-23,0.3482
2007-10-24,0.1487
2007-10-25,1.0393
2007-10-26,1.2001
2007-10-29,0.0242
2007-10-30,0.121
2007-10-31,0.9183
2007-11-01,-4.5738
2007-11-02,0.3011
2007-11-05,-1.4011
2007-11-06,1.8523
2007-11-07,-1.0962
2007-11-08,-0.0504
2007-11-09,0.0252
2007-11-12,0.8062
2007-11-13,-1.1747
2007-11-14,0.3541
2007-11-15,1.1089
2007-11-16,0.324
2007-11-19,-2.4099
2007-11-20,-2.4695
2007-11-21,-0.1305
2007-11-23,0.575
2007-11-26,-1.3254000000000001
2007-11-27,0.9481
2007-11-28,3.209
2007-11-29,1.0617
2007-11-30,0.8004
2007-12-03,-0.6203
2007-12-04,-0.2029
2007-12-05,0.9403
2007-12-06,0.856
2007-12-07,0.2746
2007-12-10,-0.1245
2007-12-11,-2.318
2007-12-12,-0.4593
2007-12-13,-0.6409
2007-12-14,-0.8256
2007-12-17,-1.3007
2007-12-18,0.1581
2007-12-19,-0.0789
2007-12-20,0.4741
2007-12-21,2.4902
2007-12-24,1.8159
2007-12-26,1.7332
2007-12-27,-0.9877
2007-12-28,0.0
2007-12-31,1.0723
2008-01-02,-3.7503
2008-01-03,-0.8459
2008-01-04,-1.2668
2008-01-07,-0.288
2008-01-08,-1.0504
2008-01-09,-2.5743
2008-01-10,0.7627
2008-01-11,-2.4601
2008-01-14,0.194
2008-01-15,-3.8174
2008-01-16,-1.4955
2008-01-17,-2.219
2008-01-18,-5.315
2008-01-22,-1.2299
2008-01-23,2.0434
2008-01-24,3.7234
2008-01-25,-0.181
2008-01-28,-0.5742
2008-01-29,0.8815
2008-01-30,-1.2353
2008-01-31,0.8542
2008-02-01,2.2384
2008-02-04,0.0888
2008-02-05,-3.4585
2008-02-06,-0.1837
2008-02-07,1.5337
2008-02-08,0.423
2008-02-11,-1.3538000000000001
2008-02-12,-2.5008
2008-02-13,3.3156
2008-02-14,-1.6046
2008-02-15,0.6462
2008-02-19,-0.7337
2008-02-20,0.8931
2008-02-21,-2.9609
2008-02-22,2.9254
2008-02-25,4.6455
2008-02-26,0.4673
2008-02-27,-1.1628
2008-02-28,0.2647
2008-02-29,-1.7014
2008-03-03,0.4625
2008-03-04,-0.878
2008-03-05,1.741
2008-03-06,-3.4524
2008-03-07,-2.2388
2008-03-10,-1.9083999999999999
2008-03-11,0.2594
2008-03-12,-1.0349
2008-03-13,-1.8954
2008-03-14,-1.7654999999999998
2008-03-17,0.0
2008-03-18,2.7805999999999997
2008-03-19,-1.1877
2008-03-20,0.8681
2008-03-24,2.8467000000000002
2008-03-25,-1.8346
2008-03-26,-2.1967
2008-03-27,-1.0392
2008-03-28,-1.0501
2008-03-31,-0.2739
2008-04-01,1.9910999999999999
2008-04-02,-3.9044
2008-04-03,3.3275
2008-04-04,0.5763
2008-04-07,2.966
2008-04-08,1.3421
2008-04-09,-2.0672
2008-04-10,-0.2639
2008-04-11,-1.8519
2008-04-14,-0.1348
2008-04-15,-1.5857
2008-04-16,3.4625
2008-04-17,1.6236000000000002
2008-04-18,-0.8803
2008-04-21,-0.1645
2008-04-22,0.659
2008-04-23,-1.8331
2008-04-24,-0.3001
2008-04-25,-0.1672
2008-04-28,0.7035
2008-04-29,-0.5655
2008-04-30,-0.9702
2008-05-01,-2.7365
2008-05-02,-2.8482
2008-05-05,-0.2503
2008-05-06,-0.7885
2008-05-07,-2.6734
2008-05-08,10.6904
2008-05-09,-2.1797
2008-05-12,1.1313
2008-05-13,0.1695
2008-05-14,0.1692
2008-05-15,2.5338000000000003
2008-05-16,2.4712
2008-05-19,1.0932
2008-05-20,3.9122
2008-05-21,-4.1016
2008-05-22,2.2662
2008-05-23,-0.3745
2008-05-27,0.2506
2008-05-28,1.375
2008-05-29,1.6646
2008-05-30,0.7884
2008-06-02,-0.3761
2008-06-03,1.7555
2008-06-04,-0.7869
2008-06-05,0.9762
2008-06-06,-1.7523
2008-06-09,0.7995
2008-06-10,-1.4643
2008-06-11,-2.9102
2008-06-12,-2.7742
2008-06-13,-1.0823
2008-06-16,1.0942
2008-06-17,0.7543
2008-06-18,-2.1484
2008-06-19,1.3972
2008-06-20,-1.5091999999999999
2008-06-23,-3.431
2008-06-24,-0.8624
2008-06-25,-1.009
2008-06-26,-8.7873
2008-06-27,3.9306
2008-06-30,-6.2291
2008-07-01,-1.1467
2008-07-02,-1.76
2008-07-03,-0.6515
2008-07-07,-0.5328
2008-07-08,-3.5846999999999998
2008-07-09,-2.735
2008-07-10,-1.0984
2008-07-11,-3.2874
2008-07-14,1.2862
2008-07-15,-0.0907
2008-07-16,-1.271
2008-07-17,4.1839
2008-07-18,-1.6328
2008-07-21,2.0188
2008-07-22,4.0897
2008-07-23,1.7322
2008-07-24,-6.3123000000000005
2008-07-25,-2.2163
2008-07-28,-1.4506000000000001
2008-07-29,1.6559
2008-07-30,2.6696999999999997
2008-07-31,-1.19
2008-08-01,1.6057000000000001
2008-08-04,0.6585
2008-08-05,5.0589
2008-08-06,1.0378
2008-08-07,-10.2301
2008-08-08,-4.5767
2008-08-11,3.4532
2008-08-12,-1.669
2008-08-13,0.2357
2008-08-14,0.6115
2008-08-15,1.87
2008-08-18,-0.7802
2008-08-19,-1.7114
2008-08-20,-1.6
2008-08-21,-0.5261
2008-08-22,1.3462
2008-08-25,0.8539
2008-08-26,-3.6689
2008-08-27,-0.8789
2008-08-28,3.3498
2008-08-29,-1.0963
2008-09-02,-1.5181
2008-09-03,-4.093
2008-09-04,-2.7397
2008-09-05,-2.9794
2008-09-08,-1.7309
2008-09-09,3.5795
2008-09-10,1.5359
2008-09-11,0.9184
2008-09-12,3.7473
2008-09-15,-4.4376
2008-09-16,-9.1253
2008-09-17,-11.6459
2008-09-18,1.2105
2008-09-19,10.6977
2008-09-22,-0.9004
2008-09-23,-7.5712
2008-09-24,-1.114
2008-09-25,-2.452
2008-09-26,0.2038
2008-09-29,-14.3729
2008-09-30,4.5922
2008-10-01,-2.3467000000000002
2008-10-02,-2.7132
2008-10-03,-2.3108
2008-10-06,-6.77
2008-10-07,-3.4996
2008-10-08,-0.3626
2008-10-09,-4.3676
2008-10-10,-5.2331
2008-10-13,15.0602
2008-10-14,-2.7051
2008-10-15,-9.5067
2008-10-16,-0.892
2008-10-17,-1.1
2008-10-20,6.8756
2008-10-21,-2.8382
2008-10-22,-5.6475
2008-10-23,-4.644
2008-10-24,-1.7316
2008-10-27,-4.4053
2008-10-28,15.0922
2008-10-29,4.3043
2008-10-30,2.8791
2008-10-31,-5.3172
2008-11-03,6.4039
2008-11-04,15.5556
2008-11-05,-4.4071
2008-11-06,-22.1291
2008-11-07,-22.4973
2008-11-10,-14.4444
2008-11-11,-17.6948
2008-11-12,-22.0907
2008-11-13,-4.8101
2008-11-14,10.1064
2008-11-17,-6.2802
2008-11-18,-6.1856
2008-11-19,-15.3846
2008-11-20,-16.5584
2008-11-21,-9.7276
2008-11-24,42.6724
2008-11-25,5.4381
2008-11-26,37.5358
2008-11-28,-2.9167
2008-12-01,-27.6824
2008-12-02,9.1483
2008-12-03,21.3873
2008-12-04,-16.4286
2008-12-05,6.2678
2008-12-08,0.2681
2008-12-09,-3.2086
2008-12-10,-0.2762
2008-12-11,-5.5402000000000005
2008-12-12,7.6246
2008-12-15,-2.7248
2008-12-16,-3.9215999999999998
2008-12-17,-3.7901
2008-12-18,6.3636
2008-12-19,-0.2849
2008-12-22,-2.2857
2008-12-23,-0.5848
2008-12-24,-2.3529
2008-12-26,0.9036
2008-12-29,-14.6269
2008-12-30,7.6923
2008-12-31,22.4026
2009-01-02,6.1008
2009-01-05,13.25
2009-01-06,22.5166
2009-01-07,3.4234
2009-01-08,-0.1742
2009-01-09,-4.1885
2009-01-12,-15.6648
2009-01-13,12.959
2009-01-14,-13.5755
2009-01-15,3.5398
2009-01-16,-6.8376
2009-01-20,-9.1743
2009-01-21,13.1313
2009-01-22,-9.8214
2009-01-23,3.7129
2009-01-26,-0.4773
2009-01-27,4.3165
2009-01-28,10.3448
2009-01-29,-12.0833
2009-01-30,-2.3697
2009-02-02,0.7282
2009-02-03,-0.7229
2009-02-04,-4.3689
2009-02-05,-1.5228000000000002
2009-02-06,7.4742
2009-02-09,-2.1583
2009-02-10,-5.8824
2009-02-11,1.0417
2009-02-12,0.7732
2009-02-13,2.046
2009-02-17,-9.7744
2009-02-18,-6.6667
2009-02-19,-6.5476
2009-02-20,-5.414
2009-02-23,-7.4074
2009-02-24,34.1818
2009-02-25,-9.7561
2009-02-26,-38.1381
2009-02-27,-36.8932
2009-03-02,-39.2308
2009-03-03,35.443
2009-03-04,28.0374
2009-03-05,-12.4088
2009-03-06,11.6667
2009-03-09,-2.9851
2009-03-10,-0.7692
2009-03-11,-3.1008
2009-03-12,3.2
2009-03-13,-1.5504
2009-03-16,-4.7244
2009-03-17,-5.7851
2009-03-18,0.8772
2009-03-19,6.087
2009-03-20,-5.7377
2009-03-23,8.6957
2009-03-24,-1.6
2009-03-25,42.2764
2009-03-26,8.0
2009-03-27,-7.4074
2009-03-30,-19.4286
2009-03-31,-2.1277
2009-04-01,10.1449
2009-04-02,11.8421
2009-04-03,2.9412000000000003
2009-04-06,-5.1429
2009-04-07,-6.6265
2009-04-08,-3.2258
2009-04-09,20.0
2009-04-13,13.8889
2009-04-14,12.6829
2009-04-15,8.658
2009-04-16,-0.7968
2009-04-17,14.4578
2009-04-20,-25.2632
2009-04-21,20.1878
2009-04-22,-2.3438
2009-04-23,-3.6
2009-04-24,-1.6598000000000002
2009-04-27,-1.6878
2009-04-28,-2.5751
2009-04-29,4.4053
2009-04-30,4.6414
2009-05-01,19.7581
2009-05-04,29.2929
2009-05-05,4.1667
2009-05-06,0.25
2009-05-07,-15.212
2009-05-08,0.0
2009-05-11,-10.5882
2009-05-12,-0.9868
2009-05-13,-10.6312
2009-05-14,18.5874
2009-05-15,-2.8213
2009-05-18,3.2258
