ticker,OMM US Equity
2000-05-26,7.2727
2000-05-30,8.4746
2000-05-31,4.6875
2000-06-01,13.4328
2000-06-02,-2.6316
2000-06-05,-6.7568
2000-06-06,0.0
2000-06-07,14.4928
2000-06-08,0.0
2000-06-09,-1.2658
2000-06-12,0.0
2000-06-13,0.0
2000-06-14,6.4103
2000-06-15,-1.2048
2000-06-16,-1.2195
2000-06-19,1.2346
2000-06-20,-3.6585
2000-06-21,10.1266
2000-06-22,0.0
2000-06-23,-5.7471
2000-06-26,-1.2195
2000-06-27,6.1728
2000-06-28,-1.1628
2000-06-29,-3.5294
2000-06-30,6.0976
2000-07-03,0.0
2000-07-05,-2.2989
2000-07-06,3.5294
2000-07-07,0.0
2000-07-10,3.4091
2000-07-11,1.0989
2000-07-12,6.5217
2000-07-13,-2.0408
2000-07-14,0.0
2000-07-17,0.0
2000-07-18,0.0
2000-07-19,-1.0417
2000-07-20,0.0
2000-07-21,0.0
2000-07-24,-4.2105
2000-07-25,-9.8901
2000-07-26,1.2195
2000-07-27,3.6145
2000-07-28,0.0
2000-07-31,0.0
2000-08-01,0.0
2000-08-02,-2.3256
2000-08-03,1.1905000000000001
2000-08-04,9.4118
2000-08-07,-1.0753
2000-08-08,1.087
2000-08-09,-1.0753
2000-08-10,1.087
2000-08-11,3.2258
2000-08-14,2.0833
2000-08-15,6.1224
2000-08-16,1.9231
2000-08-17,-0.9434
2000-08-18,2.8571
2000-08-21,0.0
2000-08-22,-1.8519
2000-08-23,-0.9434
2000-08-24,0.0
2000-08-25,-0.9524
2000-08-28,-0.9615
2000-08-29,9.7087
2000-08-30,1.7699
2000-08-31,4.3478
2000-09-01,-3.3333
2000-09-05,6.8966
2000-09-06,3.2258
2000-09-07,0.0
2000-09-08,-3.125
2000-09-11,4.0323
2000-09-12,3.876
2000-09-13,4.4776
2000-09-14,0.0
2000-09-15,-2.8571
2000-09-18,4.4118
2000-09-19,-5.6338
2000-09-20,-2.9851
2000-09-21,-3.8462
2000-09-22,2.4
2000-09-25,-0.7813
2000-09-26,-8.6614
2000-09-27,6.8966
2000-09-28,4.0323
2000-09-29,3.876
2000-10-02,-2.2388
2000-10-03,-10.687
2000-10-04,2.5641
2000-10-05,-1.6667
2000-10-06,-8.4746
2000-10-09,12.037
2000-10-10,0.0
2000-10-11,4.1322
2000-10-12,-3.9683
2000-10-13,7.438
2000-10-16,-4.6154
2000-10-17,-6.4516
2000-10-18,-1.7241
2000-10-19,-1.7544
2000-10-20,0.0
2000-10-23,-0.8929
2000-10-24,0.0
2000-10-25,-3.6036
2000-10-26,-2.8037
2000-10-27,4.8077
2000-10-30,2.7523
2000-10-31,-0.8929
2000-11-01,2.7027
2000-11-02,-4.386
2000-11-03,0.0
2000-11-06,-1.8349
2000-11-07,-0.9346
2000-11-08,0.9434
2000-11-09,-5.6075
2000-11-10,-12.8713
2000-11-13,2.2727
2000-11-14,11.1111
2000-11-15,-4.0
2000-11-16,-4.1667
2000-11-17,0.0
2000-11-20,-3.2609
2000-11-21,2.2472
2000-11-22,0.0
2000-11-24,-1.0989
2000-11-27,1.1111
2000-11-28,-1.0989
2000-11-29,-12.2222
2000-11-30,-11.3924
2000-12-01,5.7143
2000-12-04,-6.7568
2000-12-05,0.0
2000-12-06,17.3913
2000-12-07,-4.9383
2000-12-08,0.0
2000-12-11,-5.1948
2000-12-12,6.8493
2000-12-13,-2.5641
2000-12-14,-7.8947
2000-12-15,-1.4285999999999999
2000-12-18,-1.4493
2000-12-19,8.8235
2000-12-20,-6.7568
2000-12-21,2.8986
2000-12-22,22.5352
2000-12-26,10.3448
2000-12-27,6.25
2000-12-28,1.9607999999999999
2000-12-29,-0.9615
2001-01-02,-1.9417
2001-01-03,-4.9505
2001-01-04,-7.2917
2001-01-05,2.2472
2001-01-08,2.1978
2001-01-09,-3.2258
2001-01-10,-4.4444
2001-01-11,2.3256
2001-01-12,7.9545
2001-01-16,5.2632
2001-01-17,2.0
2001-01-18,-3.9215999999999998
2001-01-19,1.0204
2001-01-22,-1.0101
2001-01-23,-4.0816
2001-01-24,-4.2553
2001-01-25,4.4444
2001-01-26,-2.1277
2001-01-29,0.8696
2001-01-30,2.5862
2001-01-31,-0.6723
2001-02-01,-1.5228000000000002
2001-02-02,9.4502
2001-02-05,-2.6688
2001-02-06,-4.5161
2001-02-07,2.5338000000000003
2001-02-08,-4.2834
2001-02-09,3.7866
2001-02-12,1.3267
2001-02-13,-0.6547
2001-02-14,8.7315
2001-02-15,-1.5152
2001-02-16,5.6923
2001-02-20,3.3479
2001-02-21,0.0
2001-02-22,7.1831
2001-02-23,-5.3876
2001-02-26,1.8056
2001-02-27,-0.1364
2001-02-28,0.5464
2001-03-01,-2.1739
2001-03-02,2.3611
2001-03-05,1.6282
2001-03-06,2.1362
2001-03-07,1.4379
2001-03-08,-2.4485
2001-03-09,-2.642
2001-03-12,-3.9349
2001-03-13,-2.5423999999999998
2001-03-14,-5.0725
2001-03-15,-5.6489
2001-03-16,-2.589
2001-03-19,-1.9933999999999998
2001-03-20,2.5423999999999998
2001-03-21,-2.4793
2001-03-22,-3.8983
2001-03-23,8.4656
2001-03-26,10.5691
2001-03-27,0.0
2001-03-28,-2.9412000000000003
2001-03-29,-1.6667
2001-03-30,-0.1541
2001-04-02,-1.3889
2001-04-03,-6.8858
2001-04-04,2.521
2001-04-05,5.082
2001-04-06,-2.1841
2001-04-09,3.6683
2001-04-10,7.0769
2001-04-11,1.1494
2001-04-12,4.1193
2001-04-16,1.6371
2001-04-17,-2.0134
2001-04-18,-0.9589
2001-04-19,-0.2766
2001-04-20,-3.4674
2001-04-23,4.1667
2001-04-24,9.6552
2001-04-25,-1.2579
2001-04-26,-1.2739
2001-04-27,-2.0645
2001-04-30,-2.2398
2001-05-01,-0.1348
2001-05-02,-5.803
2001-05-03,-0.8596
2001-05-04,1.1561
2001-05-07,2.2857
2001-05-08,0.5587
2001-05-09,-0.2778
2001-05-10,4.4568
2001-05-11,1.3333
2001-05-14,-0.1316
2001-05-15,-1.581
2001-05-16,2.8112
2001-05-17,0.7813
2001-05-18,0.7752
2001-05-21,3.5897
2001-05-22,2.599
2001-05-23,-3.4981999999999998
2001-05-24,-1.375
2001-05-25,0.1267
2001-05-29,-1.0127
2001-05-30,-0.6394
2001-05-31,1.9304999999999999
2001-06-01,1.0101
2001-06-04,2.125
2001-06-05,0.3672
2001-06-06,-1.9512
2001-06-07,4.602
2001-06-08,-4.6373
2001-06-11,-9.4763
2001-06-12,-3.9945
2001-06-13,-5.4519
2001-06-14,-1.9727000000000001
2001-06-15,-3.4056
2001-06-18,-5.609
2001-06-19,2.8862
2001-06-20,-0.9901
2001-06-21,2.0
2001-06-22,-0.3268
2001-06-25,-0.1639
2001-06-26,-2.1346
2001-06-27,-2.0134
2001-06-28,-4.4521
2001-06-29,0.5376
2001-07-02,1.426
2001-07-03,0.3515
2001-07-05,-1.9264000000000001
2001-07-06,-2.6786
2001-07-09,0.367
2001-07-10,-1.6453
2001-07-11,-2.0446
2001-07-12,4.3643
2001-07-13,1.8182
2001-07-16,0.5357
2001-07-17,-3.0195
2001-07-18,-3.8462
2001-07-19,0.9524
2001-07-20,-7.5472
2001-07-23,5.7143
2001-07-24,-6.5637
2001-07-25,-1.4463
2001-07-26,4.8218
2001-07-27,0.0
2001-07-30,-0.4
2001-07-31,-3.8153
2001-08-01,4.3841
2001-08-02,6.0
2001-08-03,0.3774
2001-08-06,7.3308
2001-08-07,2.4518
2001-08-08,-3.9316
2001-08-09,-1.9573
2001-08-10,3.9927
2001-08-13,1.2216
2001-08-14,-0.1724
2001-08-15,-1.8998
2001-08-16,-0.3521
2001-08-17,-0.3534
2001-08-20,1.0638
2001-08-21,0.3509
2001-08-22,0.5245
2001-08-23,-8.5217
2001-08-24,2.2814
2001-08-27,-1.487
2001-08-28,-0.9434
2001-08-29,-0.1905
2001-08-30,0.0
2001-08-31,0.0
2001-09-04,2.0992
2001-09-05,-1.1215
2001-09-06,-1.8904
2001-09-07,0.7707
2001-09-10,-2.4857
2001-09-17,-7.0588
2001-09-18,-7.8059
2001-09-19,-8.6957
2001-09-20,2.5063
2001-09-21,1.956
2001-09-24,-3.8369
2001-09-25,-3.2419000000000002
2001-09-26,-0.7732
2001-09-27,7.7922
2001-09-28,1.9277
2001-10-01,0.7092
2001-10-02,-2.5822000000000003
2001-10-03,-4.8193
2001-10-04,0.7595
2001-10-05,1.005
2001-10-08,0.0
2001-10-09,-0.7463
2001-10-10,0.5013
2001-10-11,6.2344
2001-10-12,0.4695
2001-10-15,-0.9346
2001-10-16,-1.1792
2001-10-17,-0.9547
2001-10-18,-0.9639
2001-10-19,1.4599
2001-10-22,-0.7194
2001-10-23,0.0
2001-10-24,-0.7246
2001-10-25,0.4866
2001-10-26,-0.7264
2001-10-29,0.9756
2001-10-30,-0.4831
2001-10-31,-1.9417
2001-11-01,-4.703
2001-11-02,5.1948
2001-11-05,-16.0494
2001-11-06,-1.4706000000000001
2001-11-07,-0.8955
2001-11-08,6.0241
2001-11-09,0.0
2001-11-12,-2.2727
2001-11-13,-1.1628
2001-11-14,-0.5882
2001-11-15,-2.3669000000000002
2001-11-16,0.0
2001-11-19,-3.0303
2001-11-20,-2.1875
2001-11-21,0.0
2001-11-23,-1.5974
2001-11-26,-0.6494
2001-11-27,6.2092
2001-11-28,-3.6923
2001-11-29,-1.5974
2001-11-30,0.6494
2001-12-03,4.5161
2001-12-04,2.4691
2001-12-05,9.0361
2001-12-06,-1.3812
2001-12-07,-3.9215999999999998
2001-12-10,0.0
2001-12-11,5.5394
2001-12-12,-0.5525
2001-12-13,-1.3889
2001-12-14,5.6338
2001-12-17,-3.4667
2001-12-18,-5.5249
2001-12-19,-0.5848
2001-12-20,7.6471
2001-12-21,0.0
2001-12-24,-1.6393
2001-12-26,2.7778
2001-12-27,4.3243
2001-12-28,3.1088
2001-12-31,0.0
2002-01-02,-0.7538
2002-01-03,-4.3038
2002-01-04,-1.3228
2002-01-07,0.0
2002-01-08,1.8767
2002-01-09,0.0
2002-01-10,-1.8420999999999998
2002-01-11,-1.0724
2002-01-14,-5.1491
2002-01-15,2.5714
2002-01-16,-3.0641
2002-01-17,1.4368
2002-01-18,-2.2663
2002-01-22,2.029
2002-01-23,0.5682
2002-01-24,3.1073
2002-01-25,1.3699
2002-01-28,-1.8919000000000001
2002-01-29,-2.2039
2002-01-30,-1.6901000000000002
2002-01-31,-1.1461000000000001
2002-02-01,-1.4493
2002-02-04,-0.8824
2002-02-05,-5.0445
2002-02-06,4.6875
2002-02-07,0.8955
2002-02-08,0.0
2002-02-11,-0.8876
2002-02-12,0.8955
2002-02-13,0.5917
2002-02-14,1.4706000000000001
2002-02-15,-2.029
2002-02-19,-1.1834
2002-02-20,-14.6707
2002-02-21,1.4035
2002-02-22,-0.692
2002-02-25,5.2265
2002-02-26,7.6159
2002-02-27,4.6154
2002-02-28,3.5294
2002-03-01,2.5568
2002-03-04,1.108
2002-03-05,-1.3699
2002-03-06,3.0556
2002-03-07,1.8868
2002-03-08,0.0
2002-03-11,-3.4392
2002-03-12,2.7397
2002-03-13,-1.3333
2002-03-14,-1.3514
2002-03-15,-0.5479
2002-03-18,3.3058
2002-03-19,0.0
2002-03-20,4.8
2002-03-21,3.0534
2002-03-22,-2.963
2002-03-25,-6.1068999999999996
2002-03-26,-0.813
2002-03-27,5.1913
2002-03-28,3.8961
2002-04-01,6.75
2002-04-02,-0.7026
2002-04-03,-5.4245
2002-04-04,1.995
2002-04-05,0.0
2002-04-08,2.2005
2002-04-09,-1.6745999999999999
2002-04-10,0.7299
2002-04-11,-3.3816
2002-04-12,-1.25
2002-04-15,3.038
2002-04-16,2.2113
2002-04-17,14.9038
2002-04-18,-1.6736
2002-04-19,2.1277
2002-04-22,-2.9167
2002-04-23,2.1459
2002-04-24,-5.6723
2002-04-25,-1.1136
2002-04-26,1.1261
2002-04-29,1.5590000000000002
2002-04-30,-1.0965
2002-05-01,7.5388
2002-05-02,3.0928
2002-05-03,-1.0
2002-05-06,0.404
2002-05-07,-3.4205
2002-05-08,-3.75
2002-05-09,-0.6494
2002-05-10,2.3965
2002-05-13,0.2128
2002-05-14,4.034
2002-05-15,1.0204
2002-05-16,0.8081
2002-05-17,-1.002
2002-05-20,0.2024
2002-05-21,-0.202
2002-05-22,0.2024
2002-05-23,-2.8283
2002-05-24,0.0
2002-05-28,-1.2474
2002-05-29,-6.1053
2002-05-30,3.1390000000000002
2002-05-31,0.0
2002-06-03,-0.2174
2002-06-04,-5.8824
2002-06-05,-2.7778
2002-06-06,0.4762
2002-06-07,-2.1327
2002-06-10,-5.569
2002-06-11,0.0
2002-06-12,-2.0513
2002-06-13,0.5236
2002-06-14,0.5208
2002-06-17,1.0363
2002-06-18,-1.0256
2002-06-19,1.8135
2002-06-20,0.5089
2002-06-21,-2.2785
2002-06-24,-3.6269
2002-06-25,0.2688
2002-06-26,-2.1448
2002-06-27,6.3014
2002-06-28,5.6701
2002-07-01,-4.878
2002-07-02,-2.5641
2002-07-03,-2.1053
2002-07-05,0.8065
2002-07-08,1.0667
2002-07-09,-0.2639
2002-07-10,-0.7937
2002-07-11,-6.1333
2002-07-12,-0.2841
2002-07-15,-1.7094
2002-07-16,2.8986
2002-07-17,1.9718
2002-07-18,-1.6575
2002-07-19,-0.2809
2002-07-22,-3.9436999999999998
2002-07-23,-0.5865
2002-07-24,-1.1799
2002-07-25,-1.4925
2002-07-26,4.5455
2002-07-29,17.3913
2002-07-30,-7.6543
2002-07-31,0.2674
2002-08-01,1.3333
2002-08-02,-1.8420999999999998
2002-08-05,0.2681
2002-08-06,-0.2674
2002-08-07,-0.5362
2002-08-08,-0.5391
2002-08-09,1.355
2002-08-12,-1.3369
2002-08-13,0.271
2002-08-14,0.8108
2002-08-15,1.3405
2002-08-16,-0.5291
2002-08-19,0.7979
2002-08-20,1.847
2002-08-21,-0.7772
2002-08-22,-2.0888
2002-08-23,-1.0667
2002-08-26,-1.0782
2002-08-27,-3.2698
2002-08-28,-1.4085
2002-08-29,5.1429
2002-08-30,-1.087
2002-09-03,-1.9231
2002-09-04,-0.5602
2002-09-05,-0.5634
2002-09-06,2.2663
2002-09-09,2.4931
2002-09-10,1.3514
2002-09-11,1.3333
2002-09-12,-1.3158
2002-09-13,-1.6
2002-09-16,0.0
2002-09-17,-2.71
2002-09-18,-5.2925
2002-09-19,0.5882
2002-09-20,2.924
2002-09-23,-6.25
2002-09-24,0.0
2002-09-25,0.0
2002-09-26,2.4242
2002-09-27,-0.5917
2002-09-30,-2.9762
2002-10-01,3.0675
2002-10-02,5.9524
2002-10-03,-1.4045
2002-10-04,0.2849
2002-10-07,-2.5568
2002-10-08,-5.2478
2002-10-09,-0.6154
2002-10-10,6.8111
2002-10-11,1.7391
2002-10-14,1.7094
2002-10-15,5.042
2002-10-16,-0.2667
2002-10-17,-2.6738
2002-10-18,3.022
2002-10-21,-0.5333
2002-10-22,-4.8257
2002-10-23,13.5211
2002-10-24,-4.4665
2002-10-25,0.0
2002-10-28,3.8961
2002-10-29,-3.75
2002-10-30,-2.3377
2002-10-31,2.3936
2002-11-01,-2.3377
2002-11-04,-2.9255
2002-11-05,-1.6438000000000001
2002-11-06,-1.9499
2002-11-07,-0.2841
2002-11-08,-1.4245
2002-11-11,0.289
2002-11-12,2.0173
2002-11-13,0.0
2002-11-14,-1.4123999999999999
2002-11-15,2.8653
2002-11-18,4.4568
2002-11-19,-1.3333
2002-11-20,4.5946
2002-11-21,-2.3256
2002-11-22,-1.3228
2002-11-25,0.5362
2002-11-26,-4.8
2002-11-27,0.8403
2002-11-29,-1.9444
2002-12-02,-1.983
2002-12-03,-0.289
2002-12-04,3.1884
2002-12-05,-3.0899
2002-12-06,7.5362
2002-12-09,-1.3477000000000001
2002-12-10,3.5519
2002-12-11,-0.5277
2002-12-12,4.5093
2002-12-13,-1.2690000000000001
2002-12-16,1.2852999999999999
2002-12-17,6.0914
2002-12-18,-0.7177
2002-12-19,-3.3735
2002-12-20,-0.7481
2002-12-23,-1.005
2002-12-24,0.7614
2002-12-26,-2.0151
2002-12-27,3.3419
2002-12-30,3.7313
2002-12-31,-1.4388
2003-01-02,0.9732
2003-01-03,0.9639
2003-01-06,1.9093
2003-01-07,0.2342
2003-01-08,-0.7009
2003-01-09,5.8824
2003-01-10,6.6667
2003-01-13,1.6667
2003-01-14,-3.0738
2003-01-15,5.4968
2003-01-16,1.8035999999999999
2003-01-17,-1.3780000000000001
2003-01-21,-2.9939999999999998
2003-01-22,-1.6461000000000001
2003-01-23,2.3013
2003-01-24,-2.6585
2003-01-27,-4.4118
2003-01-28,0.6593
2003-01-29,-0.4367
2003-01-30,-4.8246
2003-01-31,4.3779
2003-02-03,1.5453000000000001
2003-02-04,0.0
2003-02-05,0.8696
2003-02-06,-3.0172
2003-02-07,-2.6667
2003-02-10,1.5981999999999998
2003-02-11,-0.4494
2003-02-12,-2.0316
2003-02-13,-0.9217
2003-02-14,0.0
2003-02-18,5.814
2003-02-19,1.7582
2003-02-20,-1.0799
2003-02-21,-0.655
2003-02-24,-3.2967
2003-02-25,2.7273
2003-02-26,2.6549
2003-02-27,-1.9397
2003-02-28,2.1978
2003-03-03,2.3656
2003-03-04,-2.1008
2003-03-05,0.8584
2003-03-06,-1.0638
2003-03-07,0.2151
2003-03-10,-5.1502
2003-03-11,1.1312
2003-03-12,-1.1186
2003-03-13,1.1312
2003-03-14,-2.0134
2003-03-17,1.5981999999999998
2003-03-18,1.7978
2003-03-19,4.6358
2003-03-20,-3.3755
2003-03-21,2.8384
2003-03-24,-3.1847
2003-03-25,3.2895
2003-03-26,-0.8493
2003-03-27,-0.6424
2003-03-28,1.2931
2003-03-31,0.0
2003-04-01,1.7021
2003-04-02,-1.6736
2003-04-03,-2.3404
2003-04-04,-1.5251000000000001
2003-04-07,-0.885
2003-04-08,-2.0089
2003-04-09,-0.4556
2003-04-10,-0.4577
2003-04-11,3.2184
2003-04-14,2.4499
2003-04-15,-1.3043
2003-04-16,0.2203
2003-04-17,-2.1978
2003-04-21,2.4718999999999998
2003-04-22,3.2895
2003-04-23,3.1847
2003-04-24,-0.6173
2003-04-25,0.207
2003-04-28,0.2066
2003-04-29,2.4742
2003-04-30,-2.4145
2003-05-01,-1.2371
2003-05-02,-1.6701000000000001
2003-05-05,2.5478
2003-05-06,-1.2422
2003-05-07,-1.4675
2003-05-08,1.2766
2003-05-09,2.521
2003-05-12,11.6803
2003-05-13,-2.7523
2003-05-14,2.0755
2003-05-15,-0.9242
2003-05-16,5.4104
2003-05-19,1.2389000000000001
2003-05-20,-0.3497
2003-05-21,-1.9298
2003-05-22,-0.8945
2003-05-23,0.5415
2003-05-27,-0.3591
2003-05-28,0.5405
2003-05-29,0.8961
2003-05-30,1.7762
2003-06-02,-0.5236
2003-06-03,-0.8772
2003-06-04,-0.531
2003-06-05,0.3559
2003-06-06,6.5603
2003-06-09,-2.8286
2003-06-10,1.1985999999999999
2003-06-11,0.6768
2003-06-12,1.8487
2003-06-13,-2.4752
2003-06-16,-0.6768
2003-06-17,3.4072
2003-06-18,0.1647
2003-06-19,-4.7697
2003-06-20,1.0363
2003-06-23,3.4188
2003-06-24,0.1653
2003-06-25,1.6502
2003-06-26,3.4091
2003-06-27,-0.9419
2003-06-30,-2.3772
2003-07-01,0.8117
2003-07-02,0.6441
2003-07-03,0.0
2003-07-07,-1.92
2003-07-08,2.9364
2003-07-09,0.1585
2003-07-10,0.3165
2003-07-11,1.1041
2003-07-14,1.092
2003-07-15,-0.7716
2003-07-16,-3.7325
2003-07-17,0.0
2003-07-18,2.5848
2003-07-21,-0.6299
2003-07-22,2.0602
2003-07-23,1.2422
2003-07-24,-0.6135
2003-07-25,0.3086
2003-07-28,2.3077
2003-07-29,2.8571
2003-07-30,0.731
2003-07-31,-1.1611
2003-08-01,-1.6153
2003-08-04,-1.4925
2003-08-05,-0.6061
2003-08-06,-1.6768
2003-08-07,-0.155
2003-08-08,-2.1739
2003-08-11,5.2381
2003-08-12,-0.4525
2003-08-13,-0.7576
2003-08-14,2.2901
2003-08-15,2.2388
2003-08-18,-1.4599
2003-08-19,2.6667
2003-08-20,2.1645
2003-08-21,0.0
2003-08-22,1.1299
2003-08-25,-0.1397
2003-08-26,0.0
2003-08-27,0.1399
2003-08-28,-2.2346
2003-08-29,2.1429
2003-09-02,0.6993
2003-09-03,-0.4167
2003-09-04,1.5342
2003-09-05,0.5495
2003-09-08,2.459
2003-09-09,-1.3333
2003-09-10,-2.973
2003-09-11,0.0
2003-09-12,-0.8357
2003-09-15,3.5112
2003-09-16,0.9498
2003-09-17,-2.957
2003-09-18,0.554
2003-09-19,-1.1019
2003-09-22,-1.532
2003-09-23,3.9604
2003-09-24,-5.5782
2003-09-25,-4.8991
2003-09-26,-1.2121
2003-09-29,3.5276
2003-09-30,-1.9259
2003-10-01,-3.6254
2003-10-02,2.3511
2003-10-03,2.2971
2003-10-06,0.2994
2003-10-07,4.1791
2003-10-08,1.1461000000000001
2003-10-09,-1.1331
2003-10-10,0.2865
2003-10-13,-1.7143000000000002
2003-10-14,-2.4709
2003-10-15,-4.3219
2003-10-16,1.5575999999999999
2003-10-17,-2.6074
2003-10-20,2.0472
2003-10-21,-1.3889
2003-10-22,-3.7559
2003-10-23,2.6016
2003-10-24,1.5848
2003-10-27,4.8362
2003-10-28,-0.2976
2003-10-29,1.4925
2003-10-30,1.0294
2003-10-31,-1.7467000000000001
2003-11-03,2.8148
2003-11-04,4.0346
2003-11-05,-0.9695
2003-11-06,0.2797
2003-11-07,-0.6974
2003-11-10,-0.9831
2003-11-11,-2.2695
2003-11-12,0.1451
2003-11-13,3.6231999999999998
2003-11-14,0.1399
2003-11-17,-3.0726
2003-11-18,-2.5937
2003-11-19,3.4024
2003-11-20,-2.0029
2003-11-21,1.4599
2003-11-24,-0.5755
2003-11-25,0.5789
2003-11-26,5.6115
2003-11-28,0.2725
2003-12-01,3.3967
2003-12-02,1.0512
2003-12-03,1.4304000000000001
2003-12-04,2.3077
2003-12-05,-1.7544
2003-12-08,1.9133
2003-12-09,-0.8761
2003-12-10,0.3788
2003-12-11,-1.0063
2003-12-12,1.5248
2003-12-15,2.1277
2003-12-16,0.9804
2003-12-17,1.335
2003-12-18,2.6347
2003-12-19,-0.1167
2003-12-22,0.8178
2003-12-23,3.708
2003-12-24,-0.1117
2003-12-26,-0.4474
2003-12-29,2.1348
2003-12-30,-0.7701
2003-12-31,-0.9978
2004-01-02,0.224
2004-01-05,-0.3352
2004-01-06,0.7848
2004-01-07,0.1112
2004-01-08,2.7778
2004-01-09,-1.2973
2004-01-12,0.3286
2004-01-13,1.7467000000000001
2004-01-14,5.9013
2004-01-15,-0.1013
2004-01-16,1.927
2004-01-20,4.0796
2004-01-21,1.2428
2004-01-22,-2.5496
2004-01-23,1.4535
2004-01-26,1.9102000000000001
2004-01-27,-0.7498
2004-01-28,-2.4551
2004-01-29,-4.7435
2004-01-30,0.9146
2004-02-02,0.7049
2004-02-03,-2.0
2004-02-04,-1.8367
2004-02-05,-1.9750999999999999
2004-02-06,2.1209
2004-02-09,4.5691
2004-02-10,1.291
2004-02-11,1.4706000000000001
2004-02-12,1.5459
2004-02-13,-2.0932
2004-02-17,2.5267
2004-02-18,-3.8863
2004-02-19,-1.3807
2004-02-20,0.9
2004-02-23,0.4955
2004-02-24,2.5641
2004-02-25,1.5385
2004-02-26,1.0417
2004-02-27,1.3121
2004-03-01,3.0527
2004-03-02,-0.2693
2004-03-03,-3.6904
2004-03-04,1.1215
2004-03-05,0.0924
2004-03-08,2.9548
2004-03-09,-1.8834
2004-03-10,-2.925
2004-03-11,-3.2015000000000002
2004-03-12,6.0311
2004-03-15,-2.2936
2004-03-16,0.2817
2004-03-17,2.3407999999999998
2004-03-18,-0.4575
2004-03-19,-1.9391
2004-03-22,0.0
2004-03-23,-2.7307
2004-03-24,-2.7106
2004-03-25,2.4876
2004-03-26,3.4951
2004-03-29,4.5966000000000005
2004-03-30,2.6009
2004-03-31,0.0
2004-04-01,-1.2238
2004-04-02,-0.531
2004-04-05,-0.1779
2004-04-06,-0.2674
2004-04-07,-2.0554
2004-04-08,0.6387
2004-04-12,1.9039000000000001
2004-04-13,-2.2242
2004-04-14,0.0
2004-04-15,-1.0009
2004-04-16,0.7353
2004-04-19,0.2737
2004-04-20,-1.7288000000000001
2004-04-21,2.3148
2004-04-22,-0.362
2004-04-23,3.4514
2004-04-26,1.4047
2004-04-27,-0.0866
2004-04-28,-7.6256
2004-04-29,-4.7842
2004-04-30,-0.7882
2004-05-03,1.4896
2004-05-04,1.0763
2004-05-05,1.3553
2004-05-06,-2.3878
2004-05-07,-2.2505
2004-05-10,-5.1051
2004-05-11,5.4852
2004-05-12,0.0
2004-05-13,6.3
2004-05-14,2.6341
2004-05-17,-5.8662
2004-05-18,-0.2921
2004-05-19,0.5859
2004-05-20,-1.8447
2004-05-21,0.1978
2004-05-24,3.0602
2004-05-25,-0.8621
2004-05-26,0.9662
2004-05-27,-0.9569
2004-05-28,1.4493
2004-06-01,7.5238
2004-06-02,-0.2657
2004-06-03,0.1776
2004-06-04,-0.7092
2004-06-07,4.375
