ticker,3520842Q US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-01-03,-1.2862
2000-01-04,-0.0651
2000-01-05,0.3268
2000-01-06,0.3257
2000-01-07,1.6234
2000-01-10,-0.639
2000-01-11,-2.2508
2000-01-12,0.6579
2000-01-13,0.9804
2000-01-14,-0.3236
2000-01-18,-1.6234
2000-01-19,-1.6502
2000-01-20,-3.6913
2000-01-21,-6.9686
2000-01-24,7.8652
2000-01-25,6.25
2000-01-26,-1.3072
2000-01-27,-0.9934
2000-01-28,-4.0134
2000-01-31,6.2718
2000-02-01,2.2951
2000-02-02,-3.5256
2000-02-03,0.3322
2000-02-04,-3.3113
2000-02-07,-0.3425
2000-02-08,-1.0309
2000-02-09,0.0
2000-02-10,-3.8194
2000-02-11,-1.444
2000-02-14,-2.5641
2000-02-15,1.5038
2000-02-16,-0.3704
2000-02-17,-1.1152
2000-02-18,-4.1353
2000-02-22,-1.1764999999999999
2000-02-23,0.3968
2000-02-24,-6.7194
2000-02-25,-2.5423999999999998
2000-02-28,-1.3043
2000-02-29,-6.6079
2000-03-01,2.3585
2000-03-02,0.0
2000-03-03,-1.8433000000000002
2000-03-06,-5.1643
2000-03-07,-1.4851
2000-03-08,1.5074999999999998
2000-03-09,0.9901
2000-03-10,1.9607999999999999
2000-03-13,0.4808
2000-03-14,2.8708
2000-03-15,3.2558
2000-03-16,7.2072
2000-03-17,2.1008
2000-03-20,2.8807
2000-03-21,4.0
2000-03-22,-1.9231
2000-03-23,-0.3922
2000-03-24,-5.5118
2000-03-27,-0.4167
2000-03-28,1.2551999999999999
2000-03-29,-3.719
2000-03-30,5.5794
2000-03-31,0.813
2000-04-03,-1.6129
2000-04-04,-0.8197
2000-04-05,-3.8017
2000-04-06,-0.431
2000-04-07,-4.7619
2000-04-10,1.3636
2000-04-11,2.6906
2000-04-12,2.6201
2000-04-13,-0.8511
2000-04-14,-2.1459
2000-04-17,-1.3158
2000-04-18,-1.3333
2000-04-19,-5.4054
2000-04-20,-0.4762
2000-04-24,-4.3062000000000005
2000-04-25,-3.0
2000-04-26,-0.5155
2000-04-27,-0.5181
2000-04-28,3.125
2000-05-01,1.0101
2000-05-02,0.5
2000-05-03,-1.99
2000-05-04,1.0152
2000-05-05,1.005
2000-05-08,1.4925
2000-05-09,-0.4902
2000-05-10,0.9852
2000-05-11,-1.4634
2000-05-12,0.0
2000-05-15,5.4455
2000-05-16,-1.4085
2000-05-17,0.0
2000-05-18,2.3810000000000002
2000-05-19,2.3256
