ticker,207574Q US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-01-03,-4.1958
2000-01-04,2.1898
2000-01-05,1.4285999999999999
2000-01-06,-9.8592
2000-01-07,3.9063
2000-01-10,-0.7519
2000-01-11,1.5152
2000-01-12,6.7164
2000-01-13,5.5944
2000-01-14,0.6623
2000-01-18,-0.6579
2000-01-19,-0.6623
2000-01-20,0.0
2000-01-21,-4.0
2000-01-24,0.0
2000-01-25,0.0
2000-01-26,2.0833
2000-01-27,-0.6803
2000-01-28,-1.3699
2000-01-31,-13.8889
2000-02-01,6.4516
2000-02-02,-0.7576
2000-02-03,2.2901
2000-02-04,0.7463
2000-02-07,0.7407
2000-02-08,2.2059
2000-02-09,-1.4388
2000-02-10,0.7299
2000-02-11,-0.7246
2000-02-14,-3.6496
2000-02-15,-1.5152
2000-02-16,0.0
2000-02-17,-2.3077
2000-02-18,-6.2992
2000-02-22,-0.8403
2000-02-23,1.6949
2000-02-24,-7.5
2000-02-25,-0.9009
2000-02-28,6.3636
2000-02-29,-1.7094
2000-03-01,1.7391
2000-03-02,0.0
2000-03-03,-3.4188
2000-03-06,-4.4248
2000-03-07,7.4074
2000-03-08,9.4828
2000-03-09,-6.2992
2000-03-10,-0.8403
2000-03-13,0.0
2000-03-14,-5.0847
2000-03-15,2.6786
2000-03-16,-3.4783
2000-03-17,0.9009
2000-03-20,-1.7856999999999998
2000-03-21,1.8182
2000-03-22,0.0
2000-03-23,1.7856999999999998
2000-03-24,1.7544
2000-03-27,-2.5862
2000-03-28,0.885
2000-03-29,0.8772
2000-03-30,1.7391
2000-03-31,5.1282
2000-04-03,-0.813
2000-04-04,0.0
2000-04-05,-4.0984
2000-04-06,-1.7094
2000-04-07,8.6957
2000-04-10,8.8
2000-04-11,-4.4118
2000-04-12,-6.9231
2000-04-13,2.4793
2000-04-14,-11.2903
2000-04-17,4.5455
2000-04-18,6.087
2000-04-19,-0.8197
2000-04-20,-7.438
2000-04-24,8.0357
2000-04-25,-1.6529
2000-04-26,3.3613
2000-04-27,2.439
2000-04-28,0.7937
2000-05-01,-0.7874
2000-05-02,0.0
2000-05-03,-3.1746
2000-05-04,55.7377
2000-05-05,0.5263
2000-05-08,0.5236
2000-05-09,0.0
2000-05-10,0.5208
2000-05-11,-0.5181
2000-05-12,0.5208
2000-05-15,0.0
2000-05-16,-0.5181
2000-05-17,0.0
2000-05-18,0.0
2000-05-19,0.5208
2000-05-22,-0.5181
2000-05-23,0.0
2000-05-24,0.0
2000-05-25,0.5208
2000-05-26,0.0
2000-05-30,0.0
2000-05-31,0.5181
2000-06-01,-0.5155
2000-06-02,1.0363
2000-06-05,0.0
2000-06-06,-0.5128
2000-06-07,0.0
2000-06-08,0.0
2000-06-09,0.0
2000-06-12,1.0309
2000-06-13,-0.5102
2000-06-14,0.5128
