ticker,RDC US Equity
2000-05-24,-2.1008
2000-05-25,-0.2146
2000-05-26,-2.1505
2000-05-30,2.1978
2000-05-31,6.8817
2000-06-01,-2.4145
2000-06-02,-7.0103
2000-06-05,-4.2129
2000-06-06,5.5556
2000-06-07,0.0
2000-06-08,4.8246
2000-06-09,-2.5105
2000-06-12,7.0815
2000-06-13,-1.6032
2000-06-14,-1.222
2000-06-15,-1.8557000000000001
2000-06-16,5.6723
2000-06-19,-2.3857
2000-06-20,-0.2037
2000-06-21,4.0816
2000-06-22,-3.3333
2000-06-23,-0.4057
2000-06-26,0.0
2000-06-27,1.0183
2000-06-28,-3.5534
2000-06-29,4.3115
2000-06-30,-2.6052
2000-07-03,0.4115
2000-07-05,-7.9918
2000-07-06,1.3363
2000-07-07,0.4396
2000-07-10,-2.6258
2000-07-11,7.8652
2000-07-12,0.4167
2000-07-13,-3.7344
2000-07-14,-0.431
2000-07-17,-4.329
2000-07-18,3.6199
2000-07-19,-1.5284
2000-07-20,-2.439
2000-07-21,-5.4545
2000-07-24,-5.2885
2000-07-25,-3.0457
2000-07-26,2.8796
2000-07-27,3.0534
2000-07-28,0.4938
2000-07-31,-0.4914
2000-08-01,3.4568
2000-08-02,-0.716
2000-08-03,-1.2019
2000-08-04,1.4599
2000-08-07,2.2182
2000-08-08,3.2258
2000-08-09,3.4091
2000-08-10,-1.5385
2000-08-11,0.0
2000-08-14,4.4643
2000-08-15,0.4274
2000-08-16,2.1277
2000-08-17,2.0833
2000-08-18,-1.0204
2000-08-21,0.0
2000-08-22,0.4124
2000-08-23,3.9013999999999998
2000-08-24,-3.1621
2000-08-25,1.4285999999999999
2000-08-28,2.4145
2000-08-29,-1.1788
2000-08-30,-0.5964
2000-08-31,-0.8
2000-09-01,1.0081
2000-09-05,0.3992
2000-09-06,5.5666
2000-09-07,-2.0716
2000-09-08,-1.3462
2000-09-11,4.0936
2000-09-12,0.0
2000-09-13,-3.7453
2000-09-14,2.1401
2000-09-15,2.4762
2000-09-18,-9.1078
2000-09-19,-3.8855
2000-09-20,-2.5532
2000-09-21,-2.1834
2000-09-22,-3.125
2000-09-25,2.9954
2000-09-26,1.1186
2000-09-27,1.5487
2000-09-28,-2.8322000000000003
2000-09-29,4.0359
2000-10-02,1.7241
2000-10-03,0.0
2000-10-04,-4.2373
2000-10-05,0.6637
2000-10-06,-0.4396
2000-10-09,-0.4415
2000-10-10,1.9956
2000-10-11,4.1304
2000-10-12,1.8789
2000-10-13,-3.6885
2000-10-16,-4.6809
2000-10-17,-0.8929
2000-10-18,1.3514
2000-10-19,-0.6667
2000-10-20,1.7896999999999998
2000-10-23,-1.5385
2000-10-24,-4.6875
2000-10-25,-5.8548
2000-10-26,1.99
2000-10-27,-3.9024
2000-10-30,-0.7614
2000-10-31,3.0691
2000-11-01,5.4591
2000-11-02,-4.4706
2000-11-03,0.7389
2000-11-06,-1.956
2000-11-07,0.7481
2000-11-08,2.9703
2000-11-09,-2.6442
2000-11-10,-3.9506
2000-11-13,-5.6555
2000-11-14,2.7248
2000-11-15,8.2228
2000-11-16,-0.7353
2000-11-17,-2.963
2000-11-20,-3.3079
2000-11-21,1.0526
2000-11-22,-4.1667
2000-11-24,4.0761
2000-11-27,-3.1332
2000-11-28,-1.0782
2000-11-29,-6.812
2000-11-30,-7.0175
2000-12-01,2.2013
2000-12-04,1.5385
2000-12-05,-0.6061
2000-12-06,-1.2195
2000-12-07,1.5432000000000001
2000-12-08,3.9514
2000-12-11,7.3099
2000-12-12,4.6322
2000-12-13,-3.3854
2000-12-14,-4.5822
2000-12-15,3.9548
2000-12-18,8.6957
2000-12-19,5.0
2000-12-20,-6.1905
2000-12-21,2.0305
2000-12-22,0.4975
2000-12-26,6.4356
2000-12-27,-0.9302
2000-12-28,3.9906
2000-12-29,-2.4831
2001-01-02,-0.2315
2001-01-03,-2.5522
2001-01-04,-3.8095
2001-01-05,1.2376
2001-01-08,-0.489
2001-01-09,2.457
2001-01-10,2.6379
2001-01-11,2.5701
2001-01-12,-0.2278
2001-01-16,1.5981999999999998
2001-01-17,-4.2697
2001-01-18,-3.9906
2001-01-19,-0.7335
2001-01-22,2.7094
2001-01-23,1.199
2001-01-24,3.3175
2001-01-25,2.9817
2001-01-26,-1.1136
2001-01-29,-2.7027
2001-01-30,1.037
2001-01-31,0.0733
2001-02-01,-1.5018
2001-02-02,1.3388
2001-02-05,6.4587
2001-02-06,4.3778
2001-02-07,-1.0238
2001-02-08,-1.0677
2001-02-09,1.3491
2001-02-12,-0.2329
2001-02-13,0.8339
2001-02-14,0.8601
2001-02-15,-2.2958
2001-02-16,0.7385
2001-02-20,-0.0333
2001-02-21,-1.1333
2001-02-22,-2.3601
2001-02-23,-1.7265000000000001
2001-02-26,3.3731999999999998
2001-02-27,-0.9857
2001-02-28,-1.9910999999999999
2001-03-01,2.8021000000000003
2001-03-02,5.0426
2001-03-05,1.5245
2001-03-06,1.5974
2001-03-07,3.5849
2001-03-08,0.5161
2001-03-09,-2.5974
2001-03-12,-0.7752
2001-03-13,-3.625
2001-03-14,-2.9507
2001-03-15,-5.7802
2001-03-16,1.9504000000000001
2001-03-19,2.6435
2001-03-20,0.7794
2001-03-21,-2.4882
2001-03-22,-3.1034
2001-03-23,4.5196
2001-03-26,0.3745
2001-03-27,-2.2388
2001-03-28,-6.3151
2001-03-29,-3.037
2001-03-30,5.042
2001-04-02,-6.1455
2001-04-03,-3.1383
2001-04-04,3.64
2001-04-05,5.056
2001-04-06,-0.7715
2001-04-09,3.9985
2001-04-10,2.7768
2001-04-11,-0.5888
2001-04-12,1.5678999999999998
2001-04-16,2.6414999999999997
2001-04-17,0.9024
2001-04-18,-3.1467
2001-04-19,-3.5568
2001-04-20,3.0496
2001-04-23,3.6475999999999997
2001-04-24,-0.7304
2001-04-25,3.4783
2001-04-26,5.6561
2001-04-27,1.2236
2001-04-30,0.3022
2001-05-01,-1.5366
2001-05-02,-7.2827
2001-05-03,-1.7822
2001-05-04,3.4946
2001-05-07,-2.1429
2001-05-08,-0.7963
2001-05-09,1.0033
2001-05-10,-0.5298
2001-05-11,-0.233
2001-05-14,2.7694
2001-05-15,1.0065
2001-05-16,1.7679
2001-05-17,2.969
2001-05-18,1.8405
2001-05-21,0.6627
2001-05-22,-2.4835
2001-05-23,-4.572
2001-05-24,-1.9936
2001-05-25,0.6562
2001-05-29,-1.9557
2001-05-30,-3.5572
2001-05-31,3.1713
2001-06-01,-1.1694
2001-06-04,3.2454
2001-06-05,-0.5894
2001-06-06,-6.2912
2001-06-07,-2.4956
2001-06-08,0.2163
2001-06-11,-0.7194
2001-06-12,2.4638
2001-06-13,-0.3536
2001-06-14,-1.5969
2001-06-15,-3.1374
2001-06-18,-1.8987
2001-06-19,-2.1252
2001-06-20,-2.8306
2001-06-21,-6.3847
2001-06-22,-0.1705
2001-06-25,1.4091
2001-06-26,1.9788999999999999
2001-06-27,-6.0694
2001-06-28,-3.5164999999999997
2001-06-29,0.6834
2001-07-02,-3.2127
2001-07-03,0.2805
2001-07-05,0.7925
2001-07-06,0.0463
2001-07-09,-3.791
2001-07-10,2.2585
2001-07-11,-3.3365
2001-07-12,-9.8687
2001-07-13,1.726
2001-07-16,-7.7413
2001-07-17,1.092
2001-07-18,-0.6254
2001-07-19,6.4073
2001-07-20,7.2043
2001-07-23,0.8024
2001-07-24,-3.8308
2001-07-25,4.5008
2001-07-26,-0.495
2001-07-27,1.4925
2001-07-30,-0.9314
2001-07-31,-4.7996
2001-08-01,-4.6258
2001-08-02,0.7629
2001-08-03,-1.1898
2001-08-06,-1.3684
2001-08-07,-0.111
2001-08-08,-5.5
2001-08-09,0.0588
2001-08-10,-0.3525
2001-08-13,0.1179
2001-08-14,0.1178
2001-08-15,4.7059
2001-08-16,-2.5281000000000002
2001-08-17,-0.8646
2001-08-20,-1.7442
2001-08-21,0.355
2001-08-22,-1.6509
2001-08-23,-2.5779
2001-08-24,0.6769
2001-08-27,0.978
2001-08-28,-2.0581
2001-08-29,-1.1743000000000001
2001-08-30,-4.753
2001-08-31,2.1011
2001-09-04,2.9582
2001-09-05,-2.9981
2001-09-06,1.9961
2001-09-07,-1.1364
2001-09-10,1.6602999999999999
2001-09-17,-7.0352
2001-09-18,-4.9324
2001-09-19,-4.9751
2001-09-20,-4.6372
2001-09-21,1.5686
2001-09-24,-3.0888
2001-09-25,-4.6215
2001-09-26,-1.8378999999999999
2001-09-27,2.1277
2001-09-28,3.1667
2001-10-01,-2.6656
2001-10-02,0.6639
2001-10-03,4.4518
2001-10-04,8.2873
2001-10-05,1.4577
2001-10-08,-1.796
2001-10-09,2.4872
2001-10-10,7.0664
2001-10-11,-0.8667
2001-10-12,0.0
2001-10-15,-2.0846999999999998
2001-10-16,4.4643
2001-10-17,1.9066
2001-10-18,-3.9355
2001-10-19,3.8281
2001-10-22,2.9107
2001-10-23,2.3884
2001-10-24,-1.5347
2001-10-25,9.1022
2001-10-26,4.2857
2001-10-29,-0.274
2001-10-30,-5.7692
2001-10-31,-1.516
2001-11-01,0.4737
2001-11-02,-3.2999
2001-11-05,-4.2657
2001-11-06,1.2731
2001-11-07,4.6512
2001-11-08,2.8228
2001-11-09,4.2056000000000004
2001-11-12,1.009
2001-11-13,1.7203
2001-11-14,-8.4561
2001-11-15,-11.3826
2001-11-16,2.421
2001-11-19,0.9849
2001-11-20,5.6567
2001-11-21,-3.0769
2001-11-23,2.7302
2001-11-26,-2.9666
2001-11-27,2.1656
2001-11-28,-1.8702999999999999
2001-11-29,3.2402
2001-11-30,0.5538
2001-12-03,1.3464
2001-12-04,3.2005
2001-12-05,5.2661999999999995
2001-12-06,-4.5024999999999995
2001-12-07,0.9895
2001-12-10,-2.0173
2001-12-11,1.2353
2001-12-12,0.2905
2001-12-13,-0.3476
2001-12-14,2.7907
2001-12-17,-1.5836999999999999
2001-12-18,2.1839
2001-12-19,5.0056
2001-12-20,-1.2319
2001-12-21,0.1085
2001-12-24,2.5460000000000003
2001-12-26,4.0676
2001-12-27,-1.6751
2001-12-28,0.3098
2001-12-31,-0.3088
2002-01-02,-5.3175
2002-01-03,-1.5267
2002-01-04,2.5471
2002-01-07,-0.054
2002-01-08,-2.6471999999999998
2002-01-09,1.6093
2002-01-10,-3.2769
2002-01-11,-4.009
2002-01-14,-2.9412000000000003
2002-01-15,4.5455
2002-01-16,-3.4783
2002-01-17,-0.8408
2002-01-18,-0.0606
2002-01-22,-2.3636
2002-01-23,4.6555
2002-01-24,4.3891
2002-01-25,0.625
2002-01-28,-2.8233
2002-01-29,-1.6851
2002-01-30,3.0733
2002-01-31,3.383
2002-02-01,0.2219
2002-02-04,-3.2651
2002-02-05,-3.2609
2002-02-06,2.4837
2002-02-07,-3.9238
2002-02-08,1.4414
2002-02-11,4.4997
2002-02-12,-1.9263
2002-02-13,1.0399
2002-02-14,0.8576
2002-02-15,-0.0567
2002-02-19,-1.0777
2002-02-20,-0.9174
2002-02-21,4.8032
2002-02-22,2.8161
2002-02-25,2.6316
2002-02-26,-1.5175
2002-02-27,-2.2317
2002-02-28,1.3587
2002-03-01,0.7507
2002-03-04,3.2996
2002-03-05,0.7213
2002-03-06,3.3247999999999998
2002-03-07,2.7723
2002-03-08,-1.2524
2002-03-11,3.561
2002-03-12,1.7428
2002-03-13,-0.4167
2002-03-14,-2.9289
2002-03-15,4.6935
2002-03-18,2.7904999999999998
2002-03-19,3.4713
2002-03-20,-2.3656
2002-03-21,1.63
2002-03-22,-5.5483
2002-03-25,0.0459
2002-03-26,-0.2294
2002-03-27,6.2989
2002-03-28,-0.346
2002-04-01,0.5642
2002-04-02,-0.1726
2002-04-03,-2.7237
2002-04-04,-3.1556
2002-04-05,-0.8261
2002-04-08,2.4988
2002-04-09,-3.386
2002-04-10,1.729
2002-04-11,0.2297
2002-04-12,-4.2621
2002-04-15,7.1326
2002-04-16,4.1108
2002-04-17,5.1931
2002-04-18,1.7136
2002-04-19,2.0056
2002-04-22,-2.674
2002-04-23,1.6162
2002-04-24,-1.5109
2002-04-25,3.8757
2002-04-26,0.9328
2002-04-29,-0.7316
2002-04-30,-1.5516
2002-05-01,2.5611
2002-05-02,1.4599
2002-05-03,0.7194
2002-05-06,-6.0526
2002-05-07,-2.0008
2002-05-08,5.2266
2002-05-09,-2.0179
2002-05-10,3.4455
2002-05-13,2.7565
2002-05-14,-1.006
2002-05-15,-4.3693
2002-05-16,2.2249
2002-05-17,-2.7594
2002-05-20,0.6395
2002-05-21,-1.1914
2002-05-22,3.0145
2002-05-23,1.4046
2002-05-24,-0.2693
2002-05-28,2.0448
2002-05-29,-1.8147
2002-05-30,-2.2719
2002-05-31,1.2608
2002-06-03,-5.4475
2002-06-04,-2.716
2002-06-05,-3.6802
2002-06-06,0.7905
2002-06-07,2.7887
2002-06-10,-4.663
2002-06-11,-5.2023
2002-06-12,2.2514
2002-06-13,1.1468
2002-06-14,2.0408
2002-06-17,3.2889
2002-06-18,-0.7745
2002-06-19,-1.0408
2002-06-20,-0.2191
2002-06-21,-2.2837
2002-06-24,2.7416
2002-06-25,0.0437
2002-06-26,-0.7871
2002-06-27,-1.9392
2002-06-28,-3.5955
2002-07-01,-1.0256
2002-07-02,-4.2393
2002-07-03,3.5416
2002-07-05,3.0404
2002-07-08,-4.0111
2002-07-09,0.6724
2002-07-10,-2.3378
2002-07-11,-3.6639
2002-07-12,-2.3834
2002-07-15,-1.8182
2002-07-16,1.5873
2002-07-17,3.9063
2002-07-18,1.5038
2002-07-19,-5.9259
2002-07-22,-6.2992
2002-07-23,-5.3782
2002-07-24,8.9402
2002-07-25,0.8152
2002-07-26,-0.4313
2002-07-29,7.3633
2002-07-30,1.7650000000000001
2002-07-31,-3.0228
2002-08-01,-5.161
2002-08-02,-4.0409
2002-08-05,-2.9196999999999997
2002-08-06,4.6848
2002-08-07,-2.8177
2002-08-08,6.083
2002-08-09,4.2337
2002-08-12,4.9871
2002-08-13,-0.049
2002-08-14,2.7438000000000002
2002-08-15,6.247
2002-08-16,-3.5907
2002-08-19,0.0931
2002-08-20,-4.2791
2002-08-21,2.2352
2002-08-22,4.5152
2002-08-23,-1.819
2002-08-26,3.0107
2002-08-27,-2.6978
2002-08-28,-2.634
2002-08-29,-2.5629
2002-08-30,0.2435
2002-09-03,-5.5394
2002-09-04,-3.3951000000000002
2002-09-05,-0.1597
2002-09-06,3.5733
2002-09-09,1.1843
2002-09-10,1.883
2002-09-11,-2.6973000000000003
2002-09-12,-2.7207
2002-09-13,1.0026
2002-09-16,1.8809
2002-09-17,-4.4103
2002-09-18,1.6094
2002-09-19,-4.2767
2002-09-20,-1.7650000000000001
2002-09-23,-0.1684
2002-09-24,-2.9809
2002-09-25,5.8551
2002-09-26,5.0383
2002-09-27,-1.0428
2002-09-30,-1.7913999999999999
2002-10-01,3.1652
2002-10-02,0.832
2002-10-03,-2.5271
2002-10-04,0.0
2002-10-07,-2.1164
2002-10-08,-0.3784
2002-10-09,-2.5502000000000002
2002-10-10,2.5612
2002-10-11,3.1488
2002-10-14,7.0
2002-10-15,3.6891
2002-10-16,-2.1347
2002-10-17,4.7504
2002-10-18,-0.0463
2002-10-21,0.3704
2002-10-22,-2.7214
2002-10-23,3.7933
2002-10-24,-1.9186999999999999
2002-10-25,-7.0331
2002-10-28,1.9539
2002-10-29,-3.7838000000000003
2002-10-30,6.333
2002-10-31,-2.0653
2002-11-01,5.7381
2002-11-04,-1.8089
2002-11-05,1.0392
2002-11-06,2.431
2002-11-07,-2.0539
2002-11-08,-1.7707000000000002
2002-11-11,-1.8975
2002-11-12,-2.176
2002-11-13,-3.0153
2002-11-14,4.1794
2002-11-15,-0.6849
2002-11-18,0.0985
2002-11-19,-0.0984
2002-11-20,4.4335
2002-11-21,2.3113
2002-11-22,-1.5213999999999999
2002-11-25,1.1703999999999999
2002-11-26,-3.8407999999999998
2002-11-27,1.2511999999999999
2002-11-29,1.2357
2002-12-02,4.2254
2002-12-03,0.6757
2002-12-04,-2.953
2002-12-05,-0.8299
2002-12-06,1.7201
2002-12-09,-0.6856
2002-12-10,0.3682
2002-12-11,-0.917
2002-12-12,6.8487
2002-12-13,0.7362
2002-12-16,5.0731
2002-12-17,-3.3142
2002-12-18,-2.5391
2002-12-19,1.7803
2002-12-20,4.6928
2002-12-23,-0.2037
2002-12-24,-1.9192
2002-12-26,-1.5404
2002-12-27,-2.5793
2002-12-30,-1.8229
2002-12-31,0.3537
2003-01-02,3.8326000000000002
2003-01-03,0.0
2003-01-06,-3.3517
2003-01-07,-4.0386
2003-01-08,-1.5554000000000001
2003-01-09,0.9294
2003-01-10,-1.9337
2003-01-13,-1.6432
2003-01-14,-2.148
2003-01-15,4.2439
2003-01-16,3.0416
2003-01-17,-3.0427
2003-01-21,-4.1686
2003-01-22,2.9326
2003-01-23,1.1396
2003-01-24,-2.4883
2003-01-27,-5.3924
2003-01-28,1.2723
2003-01-29,2.7638
2003-01-30,-1.3203
2003-01-31,2.2298999999999998
2003-02-03,0.5332
2003-02-04,2.9412000000000003
2003-02-05,-0.1405
2003-02-06,-1.5947
2003-02-07,-1.6683
2003-02-10,2.3266999999999998
2003-02-11,-1.7527
2003-02-12,-2.8447
2003-02-13,-3.4739
2003-02-14,-3.4961
2003-02-18,4.2621
2003-02-19,-3.3214
2003-02-20,-1.4271
2003-02-21,6.9705
2003-02-24,3.0075
2003-02-25,-0.7299
2003-02-26,2.0098
2003-02-27,-4.6132
2003-02-28,-1.1083
2003-03-03,-2.5981
2003-03-04,-1.2029
2003-03-05,-0.3176
2003-03-06,4.1423
2003-03-07,0.204
2003-03-10,-2.5445
2003-03-11,-2.8721
2003-03-12,-3.2258
2003-03-13,0.5556
2003-03-14,-0.9392
2003-03-17,3.4579
2003-03-18,6.6307
2003-03-19,-0.2528
2003-03-20,1.7739
2003-03-21,-3.1873
2003-03-24,-2.9321
2003-03-25,0.106
2003-03-26,1.2705
2003-03-27,4.0251
2003-03-28,1.5074999999999998
2003-03-31,-2.6733000000000002
2003-04-01,2.0346
2003-04-02,0.5982
2003-04-03,-1.3875
2003-04-04,0.5025
2003-04-07,-1.5
2003-04-08,-1.8274
2003-04-09,0.8273
2003-04-10,4.2564
2003-04-11,-0.2459
2003-04-14,-1.1834
2003-04-15,-1.9461
2003-04-16,-0.2036
2003-04-17,4.4875
2003-04-21,1.5129000000000001
2003-04-22,2.1635
2003-04-23,-0.4235
2003-04-24,1.2287
2003-04-25,-1.8674
2003-04-28,-1.2845
2003-04-29,-2.6506
2003-04-30,1.4851
2003-05-01,0.0488
2003-05-02,0.9264
2003-05-05,4.0097
2003-05-06,2.183
2003-05-07,3.4545
2003-05-08,1.1424
2003-05-09,0.2606
2003-05-12,1.3432
2003-05-13,1.8384
2003-05-14,1.8472
2003-05-15,0.371
2003-05-16,0.4517
2003-05-19,-2.4939
2003-05-20,-1.2998
2003-05-21,5.8199
2003-05-22,-1.7664
2003-05-23,-0.4904
2003-05-27,1.5606
2003-05-28,-2.0218
2003-05-29,-3.508
2003-05-30,2.3952
2003-06-02,1.0025
2003-06-03,-1.4888
2003-06-04,1.7631999999999999
2003-06-05,0.0825
2003-06-06,-0.9481
2003-06-09,0.6242
2003-06-10,0.1241
2003-06-11,5.2458
2003-06-12,-1.6876
2003-06-13,-2.5948
2003-06-16,-3.5656
2003-06-17,-2.4224
2003-06-18,0.7404
2003-06-19,0.8214
2003-06-20,0.1286
2003-06-23,-0.6852
2003-06-24,0.2587
2003-06-25,0.3441
2003-06-26,-1.6288
2003-06-27,-0.2179
2003-06-30,-2.1834
2003-07-01,-2.5893
2003-07-02,0.3666
2003-07-03,2.1005
2003-07-07,-2.9516999999999998
2003-07-08,0.4608
2003-07-09,2.2477
2003-07-10,-2.6021
2003-07-11,0.9212
2003-07-14,-2.1908
2003-07-15,1.8665
2003-07-16,-0.2749
2003-07-17,2.848
2003-07-18,4.6449
2003-07-21,-2.0487
2003-07-22,-1.3942999999999999
2003-07-23,-2.2095
2003-07-24,-0.4971
2003-07-25,-0.3179
2003-07-28,-0.5011
2003-07-29,-3.3883
2003-07-30,1.0427
2003-07-31,2.955
2003-08-01,0.4556
2003-08-04,-2.5397
2003-08-05,-0.1861
2003-08-06,2.0979
2003-08-07,5.9361
2003-08-08,-0.5603
2003-08-11,2.124
2003-08-12,-0.6367
2003-08-13,-0.0427
2003-08-14,-1.2393
2003-08-15,0.7789
2003-08-18,0.6441
2003-08-19,0.5119
2003-08-20,2.674
2003-08-21,4.754
2003-08-22,-3.8674
2003-08-25,0.0821
2003-08-26,-0.041
2003-08-27,-0.0821
2003-08-28,2.7515
2003-08-29,0.0799
2003-09-02,-0.1597
2003-09-03,0.68
2003-09-04,-0.2384
2003-09-05,0.3982
2003-09-08,0.238
2003-09-09,-3.3241
2003-09-10,-1.7601
2003-09-11,-0.2083
2003-09-12,1.1273
2003-09-15,-0.7019
2003-09-16,0.4574
2003-09-17,-1.6141999999999999
2003-09-18,0.9676
2003-09-19,0.8333
2003-09-22,0.4959
2003-09-23,0.4523
2003-09-24,1.3508
2003-09-25,-1.0905
2003-09-26,-1.4292
2003-09-29,1.657
2003-09-30,0.163
2003-10-01,1.9935
2003-10-02,-0.2393
2003-10-03,4.3583
2003-10-06,-0.0766
2003-10-07,-1.1887
2003-10-08,1.397
2003-10-09,0.0383
2003-10-10,0.9181
2003-10-13,-1.1372
2003-10-14,-1.1503
2003-10-15,-6.2839
2003-10-16,-0.8692
2003-10-17,-1.6701000000000001
2003-10-20,-0.7643
2003-10-21,1.7544
2003-10-22,-0.9251
2003-10-23,-0.5518
2003-10-24,-0.9816
2003-10-27,-1.0345
2003-10-28,-0.392
2003-10-29,0.2186
2003-10-30,-0.349
2003-10-31,4.8599
2003-11-03,-3.382
2003-11-04,0.9075
2003-11-05,-1.2848
2003-11-06,0.1302
2003-11-07,0.9965
2003-11-10,-0.6864
2003-11-11,-0.4752
2003-11-12,1.0851
2003-11-13,2.705
2003-11-14,0.1254
2003-11-17,-3.1733000000000002
2003-11-18,-1.3368
2003-11-19,-1.9668
2003-11-20,-2.4074999999999998
2003-11-21,-4.1115
2003-11-24,-1.2387
2003-11-25,2.8944
2003-11-26,-0.3282
2003-11-28,-0.4233
2003-12-01,0.8503
2003-12-02,2.1077
2003-12-03,-2.7523
2003-12-04,5.0
2003-12-05,1.0782
2003-12-08,2.8
2003-12-09,-1.8591
2003-12-10,-0.2203
2003-12-11,-0.2208
2003-12-12,3.8938
2003-12-15,-2.385
2003-12-16,0.3054
2003-12-17,-0.9569
2003-12-18,5.314
2003-12-19,-3.0442
2003-12-22,1.7204000000000002
2003-12-23,-2.1142
2003-12-24,1.6415
2003-12-26,0.0425
2003-12-29,0.2974
2003-12-30,0.5083
2003-12-31,-2.3599
2004-01-02,-1.2948
2004-01-05,-0.8308
2004-01-06,-0.6173
2004-01-07,-1.2866
2004-01-08,5.7978
2004-01-09,4.2481
2004-01-12,-2.0375
2004-01-13,0.2496
2004-01-14,-3.2365
2004-01-15,-1.7153
2004-01-16,2.5305
2004-01-20,4.9787
2004-01-21,-0.4459
2004-01-22,-1.7101
2004-01-23,-0.2071
2004-01-26,0.1245
2004-01-27,-2.073
2004-01-28,-1.4818
2004-01-29,-1.1602999999999999
2004-01-30,-0.5217
2004-02-02,0.743
2004-02-03,-1.2147999999999999
2004-02-04,-0.2635
2004-02-05,-1.0128
2004-02-06,1.2456
2004-02-09,3.2513
2004-02-10,2.1277
2004-02-11,0.0833
2004-02-12,1.0408
2004-02-13,-2.3486000000000002
2004-02-17,0.6751
2004-02-18,-1.7184
2004-02-19,-0.597
2004-02-20,0.858
2004-02-23,-1.2335
2004-02-24,1.292
2004-02-25,0.0425
2004-02-26,1.105
2004-02-27,-1.219
2004-03-01,2.5957
2004-03-02,1.5346
2004-03-03,-2.2059
2004-03-04,-0.7519
2004-03-05,-1.0943
2004-03-08,0.383
2004-03-09,-0.8478
2004-03-10,-1.1543
2004-03-11,-1.3408
2004-03-12,1.4906
2004-03-15,0.0864
2004-03-16,-1.5537
2004-03-17,3.6826
2004-03-18,-0.2537
2004-03-19,-2.1195
2004-03-22,-2.9017
2004-03-23,-5.9768
2004-03-24,-0.6167
2004-03-25,-0.716
2004-03-26,1.9231
2004-03-29,-1.4151
2004-03-30,1.2919
2004-03-31,-0.3779
2004-04-01,-1.8492
2004-04-02,0.0966
2004-04-05,1.4479
2004-04-06,0.5233
2004-04-07,1.6564
2004-04-08,1.0708
2004-04-12,2.0267
2004-04-13,-3.5666
2004-04-14,1.1236
2004-04-15,2.963
2004-04-16,0.5396
2004-04-19,0.5814
2004-04-20,-3.8684
2004-04-21,0.1388
2004-04-22,2.3095
2004-04-23,-0.2709
2004-04-26,1.2223
2004-04-27,3.3989
2004-04-28,-0.9948
2004-04-29,-2.4465
2004-04-30,-0.1343
2004-05-03,3.2735
2004-05-04,-1.3461
2004-05-05,-2.0687
2004-05-06,-2.0674
2004-05-07,-2.5241
2004-05-10,-2.7307
2004-05-11,0.7744
2004-05-12,0.8165
2004-05-13,1.5245
2004-05-14,1.6423999999999999
2004-05-17,-0.7387
2004-05-18,-1.7208999999999999
2004-05-19,-0.284
2004-05-20,-1.7561
2004-05-21,-0.3865
