ticker,MTZ US Equity
2000-05-24,-8.452
2000-05-25,3.207
2000-05-26,-5.7439
2000-05-30,5.2947
2000-05-31,3.7951
2000-06-01,2.011
2000-06-02,3.6738
2000-06-05,0.2593
2000-06-06,-5.5172
2000-06-07,-0.0912
2000-06-08,0.8219
2000-06-09,0.7246
2000-06-12,-7.1043
2000-06-13,2.9042
2000-06-14,-4.9859
2000-06-15,-2.9703
2000-06-16,2.1429
2000-06-19,-2.7972
2000-06-20,-4.4193
2000-06-21,-4.5161
2000-06-22,-8.6149
2000-06-23,-4.0665
2000-06-26,5.2023
2000-06-27,10.989
2000-06-28,-0.8251
2000-06-29,-5.6572
2000-06-30,7.6499
2000-07-03,4.3621
2000-07-05,1.7268
2000-07-06,4.6296
2000-07-07,0.295
2000-07-10,-5.8824
2000-07-11,0.1563
2000-07-12,2.9641
2000-07-13,-1.2121
2000-07-14,-1.6871
2000-07-17,0.78
2000-07-18,-0.774
2000-07-19,-2.6521
2000-07-20,-0.4808
2000-07-21,-2.2544
2000-07-24,-6.425
2000-07-25,2.8169
2000-07-26,8.2192
2000-07-27,-17.7215
2000-07-28,0.3846
2000-07-31,1.7241
2000-08-01,-3.0132
2000-08-02,-2.5243
2000-08-03,-1.3944
2000-08-04,8.2828
2000-08-07,-5.2239
2000-08-08,-0.3937
2000-08-09,1.9763
2000-08-10,-3.876
2000-08-11,-2.2177
2000-08-14,-0.6186
2000-08-15,-2.2822
2000-08-16,-0.4246
2000-08-17,-0.6397
2000-08-18,2.3605
2000-08-21,-5.2411
2000-08-22,0.0
2000-08-23,1.5487
2000-08-24,7.6253
2000-08-25,0.6073
2000-08-28,-2.2133
2000-08-29,21.6049
2000-08-30,-4.0609
2000-08-31,1.5873
2000-09-01,-0.3472
2000-09-05,-3.1359
2000-09-06,0.3597
2000-09-07,2.509
2000-09-08,7.5175
2000-09-11,-3.0894
2000-09-12,1.3423
2000-09-13,-2.9801
2000-09-14,3.7542999999999997
2000-09-15,-1.6447
2000-09-18,-6.3545
2000-09-19,-1.9643000000000002
2000-09-20,4.0073
2000-09-21,-8.7566
2000-09-22,5.5662
2000-09-25,-3.8182
2000-09-26,-2.0794
2000-09-27,-2.7027
2000-09-28,-4.7619
2000-09-29,3.3333
2000-10-02,-1.0081
2000-10-03,-2.2403
2000-10-04,1.6667
2000-10-05,0.0
2000-10-06,-4.0984
2000-10-09,1.2821
2000-10-10,-1.0549
2000-10-11,-5.1173
2000-10-12,-3.8202
2000-10-13,0.0
2000-10-16,-0.7009
2000-10-17,5.4118
2000-10-18,0.0
2000-10-19,2.9018
2000-10-20,0.0
2000-10-23,-1.5184
2000-10-24,4.185
2000-10-25,-10.3594
2000-10-26,4.717
2000-10-27,9.4595
2000-10-30,-7.6132
2000-10-31,3.118
2000-11-01,4.5356
2000-11-02,9.2975
2000-11-03,3.9698
2000-11-06,-2.9091
2000-11-07,0.3745
2000-11-08,-0.3731
2000-11-09,-1.4981
2000-11-10,-4.943
2000-11-13,-2.2
2000-11-14,2.863
2000-11-15,-1.1928
2000-11-16,-0.2012
2000-11-17,1.4113
2000-11-20,-6.3618
2000-11-21,-0.8493
2000-11-22,-5.5675
2000-11-24,2.4943
2000-11-27,-0.6637
2000-11-28,2.0045
2000-11-29,-6.5502
2000-11-30,0.9346
2000-12-01,-0.463
2000-12-04,2.7907
2000-12-05,5.8824
2000-12-06,-2.5641
2000-12-07,5.2632
2000-12-08,4.1667
2000-12-11,-3.2
2000-12-12,-1.4463
2000-12-13,-3.9832
2000-12-14,-5.4585
2000-12-15,-1.1547
2000-12-18,-3.7382999999999997
2000-12-19,-6.3107
2000-12-20,-9.0674
2000-12-21,-8.8319
2000-12-22,-4.6875
2000-12-26,-1.3115
2000-12-27,8.6379
2000-12-28,-4.2813
2000-12-29,2.2364
2001-01-02,-8.125
2001-01-03,13.6054
2001-01-04,6.2874
2001-01-05,-18.8732
2001-01-08,-7.6389
2001-01-09,10.526299999999999
2001-01-10,2.7211
2001-01-11,7.6159
2001-01-12,2.4615
2001-01-16,-2.1021
2001-01-17,9.816
2001-01-18,-1.6760000000000002
2001-01-19,5.1136
2001-01-22,-0.8108
2001-01-23,4.3597
2001-01-24,2.3499
2001-01-25,-3.3163
2001-01-26,-12.9288
2001-01-29,-0.6545
2001-01-30,-2.4402
2001-01-31,-4.3022
2001-02-01,1.8819
2001-02-02,2.5141
2001-02-05,-4.8549
2001-02-06,-0.6312
2001-02-07,-3.4939
2001-02-08,-3.7301
2001-02-09,-5.3561
2001-02-12,4.0337
2001-02-13,4.2245
2001-02-14,0.0
2001-02-15,5.2193
2001-02-16,-7.124
2001-02-20,-5.625
2001-02-21,-2.649
2001-02-22,-2.9066
2001-02-23,1.9108
2001-02-26,6.125
2001-02-27,-6.9494
2001-02-28,-5.1899
2001-03-01,0.3338
2001-03-02,1.2641
2001-03-05,1.7083
2001-03-06,7.8165
2001-03-07,-1.1983
2001-03-08,-6.8526
2001-03-09,-6.3151
2001-03-12,3.1967
2001-03-13,-2.6936
2001-03-14,4.1522
2001-03-15,-0.9967
2001-03-16,-6.7114
2001-03-19,3.2374
2001-03-20,-1.4634
2001-03-21,-8.8402
2001-03-22,-1.0861
2001-03-23,9.0196
2001-03-26,-0.9353
2001-03-27,3.1227
2001-03-28,-7.2535
2001-03-29,2.5057
2001-03-30,0.0741
2001-04-02,0.8882
2001-04-03,-6.7498000000000005
2001-04-04,-4.0126
2001-04-05,5.9016
2001-04-06,-6.3467
2001-04-09,2.8926
2001-04-10,8.0321
2001-04-11,-1.6357
2001-04-12,6.576
2001-04-16,-1.4184
2001-04-17,-2.518
2001-04-18,8.4871
2001-04-19,2.3810000000000002
2001-04-20,-3.6545
2001-04-23,-1.3793
2001-04-24,-3.4965
2001-04-25,1.5941999999999998
2001-04-26,-3.709
2001-04-27,8.2963
2001-04-30,0.2736
2001-05-01,3.6835
2001-05-02,1.3816
2001-05-03,-4.1531
2001-05-04,7.9892
2001-05-07,0.3135
2001-05-08,-1.375
2001-05-09,-2.0913
2001-05-10,0.1942
2001-05-11,-1.7442
2001-05-14,-0.0657
2001-05-15,1.6447
2001-05-16,0.1294
2001-05-17,1.4867
2001-05-18,-0.3185
2001-05-21,4.6645
2001-05-22,1.8925999999999998
2001-05-23,-3.7747
2001-05-24,5.9153
2001-05-25,-1.8225
2001-05-29,-1.1976
2001-05-30,-2.1212
2001-05-31,-0.4954
2001-06-01,3.3603
2001-06-04,0.5418
2001-06-05,6.2874
2001-06-06,3.0986
2001-06-07,1.2568
2001-06-08,3.292
2001-06-11,-0.6792
2001-06-12,-4.5239
2001-06-13,0.1102
2001-06-14,-5.9439
2001-06-15,-18.0807
2001-06-18,-0.8571
2001-06-19,-0.1441
2001-06-20,3.8961
2001-06-21,-5.0694
2001-06-22,3.5113
2001-06-25,-1.4134
2001-06-26,-0.8602
2001-06-27,-3.6875999999999998
2001-06-28,0.4505
2001-06-29,-1.3453
2001-07-02,-6.8182
2001-07-03,5.6911000000000005
2001-07-05,-3.8462
2001-07-06,-1.6800000000000002
2001-07-09,4.6379
2001-07-10,-2.3327999999999998
2001-07-11,0.3185
2001-07-12,2.6189999999999998
2001-07-13,1.0054
2001-07-16,2.2205
2001-07-17,5.9925
2001-07-18,-0.4947
2001-07-19,1.9886
2001-07-20,-0.2089
2001-07-23,-1.605
2001-07-24,-2.2695
2001-07-25,0.9434
2001-07-26,8.6269
2001-07-27,-1.9854
2001-07-30,-0.8103
2001-07-31,-0.8169
2001-08-01,-5.9025
2001-08-02,0.8023
2001-08-03,-1.5194999999999999
2001-08-06,-4.7024
2001-08-07,-1.1565
2001-08-08,-3.2761
2001-08-09,-1.6129
2001-08-10,1.3934
2001-08-13,0.8892
2001-08-14,-1.4423
2001-08-15,-7.3984
2001-08-16,-1.4925
2001-08-17,-4.0998
2001-08-20,1.6729
2001-08-21,-3.9305
2001-08-22,1.8077999999999999
2001-08-23,-1.9626000000000001
2001-08-24,4.7664
2001-08-27,-0.7279
2001-08-28,-8.8909
2001-08-29,0.6036
2001-08-30,-0.7
2001-08-31,1.2085
2001-09-04,-4.9751
2001-09-05,-6.2827
2001-09-06,-1.2291
2001-09-07,-2.6018
2001-09-10,-1.626
2001-09-17,-13.4593
2001-09-18,-7.9127
2001-09-19,-7.5556
2001-09-20,-5.4487
2001-09-21,-20.0
2001-09-24,9.9576
2001-09-25,-3.0829
2001-09-26,-4.5725999999999996
2001-09-27,-3.125
2001-09-28,9.6774
2001-10-01,-2.9412000000000003
2001-10-02,24.0404
2001-10-03,6.6775
2001-10-04,-20.458
2001-10-05,0.5758
2001-10-08,2.0992
2001-10-09,-15.8879
2001-10-10,5.5556
2001-10-11,5.4737
2001-10-12,2.1955999999999998
2001-10-15,1.5625
2001-10-16,1.9231
2001-10-17,-6.0377
2001-10-18,-12.6506
2001-10-19,2.2989
2001-10-22,-0.2247
2001-10-23,-7.6577
2001-10-24,2.439
2001-10-25,1.9048
2001-10-26,14.486
2001-10-29,-5.3061
2001-10-30,-10.5603
2001-10-31,10.8434
2001-11-01,5.4348
2001-11-02,2.0619
2001-11-05,0.8081
2001-11-06,-1.002
2001-11-07,0.8097
2001-11-08,-5.6225000000000005
2001-11-09,-4.2553
2001-11-12,-2.8889
2001-11-13,10.984
2001-11-14,2.268
2001-11-15,2.4194
2001-11-16,-1.1811
2001-11-19,3.5857
2001-11-20,-4.8077
2001-11-21,4.0404
2001-11-23,4.2718
2001-11-26,-3.5382
2001-11-27,3.2819
2001-11-28,2.6168
2001-11-29,0.0
2001-11-30,-0.7286
2001-12-03,-5.6881
2001-12-04,4.8638
2001-12-05,-0.5566
2001-12-06,2.4254
2001-12-07,-0.3643
2001-12-10,2.011
2001-12-11,-2.1505
2001-12-12,2.5641
2001-12-13,7.1429
2001-12-14,1.6667
2001-12-17,-0.8197
2001-12-18,-4.9587
2001-12-19,6.9565
2001-12-20,-2.1138
2001-12-21,1.1628
2001-12-24,-2.7915
2001-12-26,6.0811
2001-12-27,1.9108
2001-12-28,0.7813
2001-12-31,7.7519
2002-01-02,6.4748
2002-01-03,4.0541
2002-01-04,2.7273
2002-01-07,0.2528
2002-01-08,3.7831
2002-01-09,-4.6173
2002-01-10,0.1274
2002-01-11,-0.7634
2002-01-14,-3.0769
2002-01-15,-2.7778
2002-01-16,-3.1293
2002-01-17,-1.6854
2002-01-18,-0.2857
2002-01-22,-3.1519
2002-01-23,-0.8876
2002-01-24,4.0299
2002-01-25,-8.8953
2002-01-28,7.7165
2002-01-29,-7.8947
2002-01-30,7.9365
2002-01-31,0.4412
2002-02-01,0.1464
2002-02-04,-7.1637
2002-02-05,-6.2992
2002-02-06,0.0
2002-02-07,1.6806999999999999
2002-02-08,-3.1405
2002-02-11,0.6826
2002-02-12,-2.5423999999999998
2002-02-13,-6.9565
2002-02-14,4.6729
2002-02-15,0.3571
2002-02-19,-1.2456
2002-02-20,7.5676
2002-02-21,-5.8626000000000005
2002-02-22,0.3559
2002-02-25,2.1277
2002-02-26,-0.5208
2002-02-27,-0.5236
2002-02-28,1.0526
2002-03-01,2.0833
2002-03-04,8.8435
2002-03-05,1.0937000000000001
2002-03-06,5.1005
2002-03-07,-1.1764999999999999
2002-03-08,-0.5952
2002-03-11,0.8982
2002-03-12,-1.3353
2002-03-13,-0.6015
2002-03-14,-1.5129000000000001
2002-03-15,-6.7588
2002-03-18,1.8122
2002-03-19,8.4142
2002-03-20,4.9254
2002-03-21,6.4011
2002-03-22,-3.0749
2002-03-25,3.0345
2002-03-26,7.095
2002-03-27,0.0
2002-03-28,0.625
2002-04-01,0.6211
2002-04-02,-1.7284000000000002
2002-04-03,0.5025
2002-04-04,-1.5
2002-04-05,4.9492
2002-04-08,-4.474
2002-04-09,0.3797
2002-04-10,-2.9004
2002-04-11,-2.2078
2002-04-12,0.9296
2002-04-15,5.1316
2002-04-16,11.3892
2002-04-17,-7.3034
2002-04-18,0.6061
2002-04-19,-1.4458
2002-04-22,-2.6895
2002-04-23,0.5025
2002-04-24,-1.875
2002-04-25,1.2739
2002-04-26,0.0
2002-04-29,-3.3962
2002-04-30,1.3021
2002-05-01,-0.6427
2002-05-02,1.9405000000000001
2002-05-03,-3.0457
2002-05-06,1.4398
2002-05-07,-3.871
2002-05-08,-0.2685
2002-05-09,-6.0565
2002-05-10,-2.0057
2002-05-13,2.3392
2002-05-14,4.2857
2002-05-15,10.274000000000001
2002-05-16,-1.6149
2002-05-17,9.596
2002-05-20,-2.3041
2002-05-21,-3.8914999999999997
2002-05-22,0.1227
2002-05-23,-0.9804
2002-05-24,0.3713
2002-05-28,-0.9864
2002-05-29,-3.8605
2002-05-30,4.2746
2002-05-31,-0.6211
2002-06-03,-4.0
2002-06-04,2.2135
2002-06-05,-0.5096
2002-06-06,-3.3291
2002-06-07,3.5762
2002-06-10,-3.1969
2002-06-11,-1.8494000000000002
2002-06-12,0.2692
2002-06-13,-0.5369
2002-06-14,0.5398
2002-06-17,5.5034
2002-06-18,-0.7634
2002-06-19,-1.9231
2002-06-20,-2.7451
2002-06-21,-1.7473
2002-06-24,4.2408
2002-06-25,1.706
2002-06-26,-4.7742
2002-06-27,0.9485
2002-06-28,-1.2081
2002-07-01,0.0
2002-07-02,-14.2663
2002-07-03,3.0111
2002-07-05,6.3077
2002-07-08,0.5789
2002-07-09,-0.7194
2002-07-10,-8.9855
2002-07-11,0.9554
2002-07-12,-0.1577
2002-07-15,-3.6334999999999997
2002-07-16,-3.9344
2002-07-17,-4.9488
2002-07-18,-5.9246
2002-07-19,-6.4885
2002-07-22,1.6327
2002-07-23,-7.0281
2002-07-24,-1.7279
2002-07-25,1.3187
2002-07-26,1.9523000000000001
2002-07-29,2.9787
2002-07-30,-3.0992
2002-07-31,-3.4115
2002-08-01,-6.8433
2002-08-02,-4.2654
2002-08-05,-3.2178
2002-08-06,4.8593
2002-08-07,0.4878
2002-08-08,1.2136
2002-08-09,0.9592
2002-08-12,0.9501
2002-08-13,-4.9412
2002-08-14,-19.5545
2002-08-15,-4.6154
2002-08-16,-1.6129
2002-08-19,0.3279
2002-08-20,-8.8235
2002-08-21,7.5269
2002-08-22,-3.3333
2002-08-23,0.0
2002-08-26,10.3448
2002-08-27,12.5
2002-08-28,-4.1667
2002-08-29,5.5072
2002-08-30,-2.4725
2002-09-03,-5.6338
2002-09-04,16.7164
2002-09-05,6.1381
2002-09-06,6.0241
2002-09-09,-5.6818
2002-09-10,-2.4096
2002-09-11,2.2222
2002-09-12,-4.5894
2002-09-13,-3.5443
2002-09-16,-9.1864
2002-09-17,-3.1792
2002-09-18,-10.1493
2002-09-19,4.3189
2002-09-20,1.9108
2002-09-23,-5.625
2002-09-24,9.9338
2002-09-25,-0.6024
2002-09-26,-1.5152
2002-09-27,-7.0769
2002-09-30,6.9536
2002-10-01,8.3591
2002-10-02,-14.857099999999999
2002-10-03,-9.0604
2002-10-04,-5.5351
2002-10-07,-1.5625
2002-10-08,4.7619
2002-10-09,-9.8485
2002-10-10,7.563
2002-10-11,6.6406
2002-10-14,-1.0989
2002-10-15,-1.8519
2002-10-16,-3.3962
2002-10-17,9.375
2002-10-18,-7.8571
2002-10-21,-6.5891
2002-10-22,-7.0539
2002-10-23,4.9107
2002-10-24,0.0
2002-10-25,0.0
2002-10-28,-4.2553
2002-10-29,-5.7778
2002-10-30,0.4717
2002-10-31,21.5962
2002-11-01,13.8996
2002-11-04,10.1695
2002-11-05,12.6154
2002-11-06,4.0984
2002-11-07,-2.3622
2002-11-08,0.2688
2002-11-11,-2.9491
2002-11-12,-0.2762
2002-11-13,-0.831
2002-11-14,11.7318
2002-11-15,5.75
2002-11-18,-4.2553
2002-11-19,-0.7407
2002-11-20,1.7412999999999998
2002-11-21,-0.2445
2002-11-22,-0.7353
2002-11-25,-1.2346
2002-11-26,-4.0
2002-11-27,7.0313
2002-11-29,-2.4331
2002-12-02,2.2444
2002-12-03,-3.4146
2002-12-04,-0.2525
2002-12-05,1.7722
2002-12-06,-0.4975
2002-12-09,-5.5
2002-12-10,-7.672
2002-12-11,1.1461000000000001
2002-12-12,-0.2833
2002-12-13,-5.1136
2002-12-16,3.2934
2002-12-17,-2.3188
2002-12-18,-2.3739
2002-12-19,-1.5198
2002-12-20,0.3086
2002-12-23,-0.6154
2002-12-24,0.6192
2002-12-26,-1.8462
2002-12-27,-2.1944
2002-12-30,-0.9615
2002-12-31,-4.5306999999999995
2003-01-02,2.0339
2003-01-03,0.6645
2003-01-06,7.2607
2003-01-07,-3.0769
2003-01-08,-1.9048
2003-01-09,2.589
2003-01-10,0.0
2003-01-13,0.0
2003-01-14,-1.5773000000000001
2003-01-15,-13.461500000000001
2003-01-16,0.0
2003-01-17,0.7407
2003-01-21,-2.5735
2003-01-22,-6.4151
2003-01-23,1.2097
2003-01-24,-3.1873
2003-01-27,-2.4691
2003-01-28,3.3755
2003-01-29,-0.4082
2003-01-30,-6.9672
2003-01-31,8.8106
2003-02-03,8.9069
2003-02-04,2.2305
2003-02-05,-10.9091
2003-02-06,-3.6734999999999998
2003-02-07,-6.3559
2003-02-10,3.6199
2003-02-11,-8.7336
2003-02-12,-1.9139
2003-02-13,4.878
2003-02-14,-1.8605
2003-02-18,-0.9479
2003-02-19,-4.3062000000000005
2003-02-20,-1.5
2003-02-21,-1.0152
2003-02-24,-2.5641
2003-02-25,-4.2105
2003-02-26,-17.5824
2003-02-27,6.6667
2003-02-28,-5.625
2003-03-03,12.5828
2003-03-04,-2.9412000000000003
2003-03-05,-9.697
2003-03-06,-3.3557
2003-03-07,-6.25
2003-03-10,32.5926
2003-03-11,-0.5587
2003-03-12,-1.6854
2003-03-13,0.0
2003-03-14,-14.2857
2003-03-17,-2.0
2003-03-18,10.8844
2003-03-19,-3.0675
2003-03-20,-1.8987
2003-03-21,3.2258
2003-03-24,11.25
2003-03-25,12.3596
2003-03-26,-1.0
2003-03-27,-5.0505
2003-03-28,6.383
2003-03-31,12.5
2003-04-01,-0.4444
2003-04-02,7.1429
2003-04-03,0.4167
2003-04-04,-4.1494
2003-04-07,1.7316
2003-04-08,-10.6383
2003-04-09,-4.7619
2003-04-10,-1.5
2003-04-11,0.0
2003-04-14,2.5381
2003-04-15,0.495
2003-04-16,-3.9409
2003-04-17,5.1282
2003-04-21,-2.9268
2003-04-22,2.5126
2003-04-23,-1.4706000000000001
2003-04-24,0.995
2003-04-25,-3.9409
2003-04-28,5.1282
2003-04-29,6.8293
2003-04-30,-0.4566
2003-05-01,3.211
2003-05-02,18.6667
2003-05-05,-6.367
2003-05-06,20.0
2003-05-07,0.0
2003-05-08,-4.3333
2003-05-09,9.4077
2003-05-12,3.5032
2003-05-13,1.2308
2003-05-14,6.383
2003-05-15,4.0
2003-05-16,3.8462
2003-05-19,-0.2646
2003-05-20,-2.9177999999999997
2003-05-21,-0.8197
2003-05-22,-8.5399
2003-05-23,1.2048
2003-05-27,10.119
2003-05-28,4.8649000000000004
2003-05-29,9.5361
2003-05-30,10.8235
2003-06-02,3.1847
2003-06-03,15.6379
2003-06-04,6.4057
2003-06-05,-0.5017
2003-06-06,-3.8655
2003-06-09,-9.6154
2003-06-10,-1.354
2003-06-11,2.549
2003-06-12,-0.5736
2003-06-13,-3.0769
2003-06-16,-1.1905000000000001
2003-06-17,3.012
2003-06-18,5.2632
2003-06-19,8.5185
2003-06-20,-5.9727
2003-06-23,-4.7187
2003-06-24,9.1429
2003-06-25,4.1885
2003-06-26,5.5276
2003-06-27,-7.3016
2003-06-30,-1.3699
2003-07-01,2.0833
2003-07-02,8.8435
2003-07-03,0.3125
2003-07-07,2.0249
2003-07-08,12.3664
2003-07-09,-0.1359
2003-07-10,-4.7619
2003-07-11,0.5714
2003-07-14,2.1307
2003-07-15,-4.0334
2003-07-16,0.0
2003-07-17,-4.7826
2003-07-18,1.2177
2003-07-21,1.6541000000000001
2003-07-22,6.5089
2003-07-23,3.1944
2003-07-24,2.5572
2003-07-25,3.9370000000000003
2003-07-28,-2.399
2003-07-29,-5.304
2003-07-30,0.5464
2003-07-31,-1.4946
2003-08-01,2.069
2003-08-04,0.0
2003-08-05,0.8108
2003-08-06,-1.3405
2003-08-07,-5.4348
2003-08-08,-0.5747
2003-08-11,8.9595
2003-08-12,3.4483
2003-08-13,-5.1282
2003-08-14,4.5946
2003-08-15,3.3592
2003-08-18,12.5
2003-08-19,-1.5556
2003-08-20,0.3386
2003-08-21,1.2373
2003-08-22,5.0
2003-08-25,3.8095
2003-08-26,-0.6116
2003-08-27,-4.8205
2003-08-28,3.3405
2003-08-29,-0.1043
2003-09-02,4.9061
2003-09-03,-2.9851
2003-09-04,2.0513
2003-09-05,-1.005
2003-09-08,4.8731
2003-09-09,-1.3553
2003-09-10,5.0049
2003-09-11,-1.4953
2003-09-12,0.3795
2003-09-15,0.2836
2003-09-16,3.2988
2003-09-17,-1.3686
2003-09-18,-1.5726
2003-09-19,3.5714
2003-09-22,1.6334
2003-09-23,-1.3393
2003-09-24,-3.1673999999999998
2003-09-25,-7.0093
2003-09-26,-3.5176
2003-09-29,2.0833
2003-09-30,-1.0204
2003-10-01,12.4742
2003-10-02,7.3327
2003-10-03,2.8181000000000003
2003-10-06,-0.0831
2003-10-07,-0.665
2003-10-08,1.2551999999999999
2003-10-09,3.1405
2003-10-10,2.6442
2003-10-13,1.249
2003-10-14,4.0093
2003-10-15,-5.0408
2003-10-16,6.2451
2003-10-17,-2.2777
2003-10-20,1.8797000000000001
2003-10-21,-0.6642
2003-10-22,-3.6404
2003-10-23,-0.6168
2003-10-24,-2.1722
2003-10-27,1.4274
2003-10-28,1.9546999999999999
2003-10-29,2.9908
2003-10-30,-3.2018
2003-10-31,-0.8462
2003-11-03,0.4655
2003-11-04,0.7722
2003-11-05,-0.9195
2003-11-06,0.5414
2003-11-07,-0.5385
2003-11-10,-0.3094
2003-11-11,0.931
2003-11-12,3.9969
2003-11-13,-2.3651
2003-11-14,-9.1597
2003-11-17,-0.4167
2003-11-18,5.0209
2003-11-19,-0.6375
2003-11-20,-4.0898
2003-11-21,2.4247
2003-11-24,4.0816
2003-11-25,3.9215999999999998
2003-11-26,0.4528
2003-11-28,-0.2254
2003-12-01,2.9367
2003-12-02,2.9261
2003-12-03,-5.4726
2003-12-04,1.203
2003-12-05,0.1486
2003-12-08,-3.4125
2003-12-09,0.3072
2003-12-10,-0.3063
2003-12-11,3.7634
2003-12-12,3.0348
2003-12-15,0.9339
2003-12-16,-1.2811
2003-12-17,1.0815
2003-12-18,0.9272
2003-12-19,-2.1201
2003-12-22,-0.361
2003-12-23,2.8261
2003-12-24,-1.339
2003-12-26,6.7857
2003-12-29,-1.1371
2003-12-30,3.18
2003-12-31,-2.8852
2004-01-02,1.9581
2004-01-05,3.4436999999999998
2004-01-06,3.265
2004-01-07,-3.1618
2004-01-08,1.3444
2004-01-09,-6.5066
2004-01-12,-1.2162
2004-01-13,-0.1368
2004-01-14,-1.3699
2004-01-15,-0.8333
2004-01-16,1.9607999999999999
2004-01-20,4.6016
2004-01-21,-2.4294000000000002
2004-01-22,0.7402
2004-01-23,-1.4028
2004-01-26,-0.1355
2004-01-27,-3.5278
2004-01-28,-5.2039
2004-01-29,-6.6766
2004-01-30,-0.159
2004-02-02,3.3439
2004-02-03,-0.6163
2004-02-04,-5.1163
2004-02-05,-1.7974
2004-02-06,3.411
2004-02-09,-3.6203
2004-02-10,1.5859999999999999
2004-02-11,5.6697
2004-02-12,0.6998
2004-02-13,-6.1776
2004-02-17,5.8436
2004-02-18,-1.3219
2004-02-19,-12.0567
2004-02-20,3.4946
2004-02-23,-1.4719
2004-02-24,-0.8787
2004-02-25,3.2801
2004-02-26,1.2017
2004-02-27,2.799
2004-03-01,2.7228
2004-03-02,-4.8995999999999995
2004-03-03,-0.3378
2004-03-04,4.5763
2004-03-05,1.2156
2004-03-08,0.1601
2004-03-09,-4.5564
2004-03-10,-16.7504
2004-03-11,5.7344
2004-03-12,5.8991
2004-03-15,-0.8086
2004-03-16,0.5435
2004-03-17,-9.3694
2004-03-18,-22.9622
2004-03-19,3.4839
2004-03-22,-3.99
2004-03-23,4.9351
2004-03-24,-0.3713
2004-03-25,11.8012
2004-03-26,-1.0
2004-03-29,3.4792
2004-03-30,0.3254
2004-03-31,2.3784
2004-04-01,-2.8510999999999997
2004-04-02,2.1739
2004-04-05,-0.2128
2004-04-06,-1.5991
2004-04-07,0.0
2004-04-08,0.8667
2004-04-12,3.9741999999999997
2004-04-13,-13.3264
2004-04-14,0.8343
2004-04-15,-1.3002
2004-04-16,-3.2335
2004-04-19,-0.9901
2004-04-20,-2.25
2004-04-21,-1.6623999999999999
2004-04-22,4.0312
2004-04-23,2.5
2004-04-26,-2.1951
2004-04-27,1.6209
2004-04-28,-5.3988
2004-04-29,-4.799
2004-04-30,-0.1362
2004-05-03,0.2729
2004-05-04,2.1769
2004-05-05,-3.4621
2004-05-06,-1.3793
2004-05-07,-6.1538
2004-05-10,-2.2355
2004-05-11,-39.1768
2004-05-12,6.5163
2004-05-13,6.3529
2004-05-14,-5.7522
2004-05-17,-3.5211
2004-05-18,-0.2433
2004-05-19,0.9756
2004-05-20,-0.4831
2004-05-21,-0.7282
2004-05-24,-1.467
2004-05-25,6.6998
