ticker,MCH US Equity
2000-05-23,0.8596
2000-05-24,2.8409
2000-05-25,-4.9724
2000-05-26,-5.814
2000-05-30,3.0864
2000-05-31,-7.7844
2000-06-01,0.0
2000-06-02,-2.2727
2000-06-05,-1.9933999999999998
2000-06-06,1.6949
2000-06-07,-2.0
2000-06-08,0.0
2000-06-09,-0.3401
2000-06-12,2.0478
2000-06-13,-1.3378
2000-06-14,0.8136
2000-06-15,2.0339
2000-06-16,0.3322
2000-06-19,-1.6556
2000-06-20,-2.0202
2000-06-21,-2.4055
2000-06-22,-2.4648
2000-06-23,2.8881
2000-06-26,-3.1579
2000-06-27,3.9855
2000-06-28,3.1359
2000-06-29,-3.3784
2000-06-30,-4.8951
2000-07-03,8.0882
2000-07-05,-0.6803
2000-07-06,0.6849
2000-07-07,-0.6803
2000-07-10,0.6849
2000-07-11,0.3401
2000-07-12,0.339
2000-07-13,-3.0405
2000-07-14,-0.6969
2000-07-17,-3.1579
2000-07-18,-2.1739
2000-07-19,-2.2222
2000-07-20,-3.4091
2000-07-21,-1.9607999999999999
2000-07-24,-4.4
2000-07-25,2.5105
2000-07-26,-2.449
2000-07-27,2.0921
2000-07-28,-1.2295
2000-07-31,2.9046
2000-08-01,0.4032
2000-08-02,-2.008
2000-08-03,0.0
2000-08-04,-0.8197
2000-08-07,-1.2397
2000-08-08,0.0
2000-08-09,-0.4184
2000-08-10,-2.521
2000-08-11,0.0
2000-08-14,-0.431
2000-08-15,2.1645
2000-08-16,2.5423999999999998
2000-08-17,4.9587
2000-08-18,1.1811
2000-08-21,0.0
2000-08-22,-0.3891
2000-08-23,0.7813
2000-08-24,0.7752
2000-08-25,-0.3846
2000-08-28,0.3861
2000-08-29,0.7692
2000-08-30,-0.3817
2000-08-31,1.1494
2000-09-01,1.1364
2000-09-05,2.9962999999999997
2000-09-06,3.2727
2000-09-07,-1.7606000000000002
2000-09-08,-1.7921
2000-09-11,-6.7883
2000-09-12,0.7905
2000-09-13,-0.3922
2000-09-14,-0.7874
2000-09-15,-4.9603
2000-09-18,-3.1315
2000-09-19,-0.431
2000-09-20,0.4329
2000-09-21,-2.5862
2000-09-22,-1.7699
2000-09-25,-1.3514
2000-09-26,0.4566
2000-09-27,0.0
2000-09-28,8.1818
2000-09-29,-0.4202
2000-10-02,2.1097
2000-10-03,3.719
2000-10-04,-1.5936
2000-10-05,-2.4291
2000-10-06,0.0
2000-10-09,0.0
2000-10-10,-3.3195
2000-10-11,-3.4335
2000-10-12,-2.6667
2000-10-13,1.8265
2000-10-16,0.8969
2000-10-17,-1.3333
2000-10-18,-0.9009
2000-10-19,0.4545
2000-10-20,2.7149
2000-10-23,2.2026
2000-10-24,2.1552
2000-10-25,-2.1097
2000-10-26,3.0172
2000-10-27,0.0
2000-10-30,6.2762
2000-10-31,1.5748
2000-11-01,-0.7752
2000-11-02,-0.3906
2000-11-03,1.9607999999999999
2000-11-06,-3.8462
2000-11-07,1.2
2000-11-08,3.1621
2000-11-09,0.3831
2000-11-10,-3.0534
2000-11-13,2.7559
2000-11-14,1.9157
2000-11-15,-0.7519
2000-11-16,-1.1364
2000-11-17,2.2989
2000-11-20,-1.1236
2000-11-21,0.0
2000-11-22,0.0
2000-11-24,3.0303
2000-11-27,-2.5735
2000-11-28,-1.8868
2000-11-29,-0.6154
2000-11-30,-0.7813
2000-12-01,2.3622
2000-12-04,7.3077
2000-12-05,0.7168
2000-12-06,-4.2705
2000-12-07,-5.2045
2000-12-08,3.1373
2000-12-11,0.3802
2000-12-12,-4.1667
2000-12-13,-0.7905
2000-12-14,-1.5936
2000-12-15,-1.2146
2000-12-18,-1.6393
2000-12-19,3.75
2000-12-20,-3.2129
2000-12-21,0.4149
2000-12-22,5.3719
2000-12-26,3.5294
2000-12-27,3.0303
2000-12-28,3.3088
2000-12-29,3.2028
2001-01-02,0.0
2001-01-03,4.1379
2001-01-04,0.6623
2001-01-05,-5.9211
2001-01-08,1.3986
2001-01-09,-0.6897
2001-01-10,-0.6944
2001-01-11,-1.049
2001-01-12,-4.5936
2001-01-16,3.7037
2001-01-17,-2.5
2001-01-18,-0.3663
2001-01-19,-1.8382
2001-01-22,1.8727
2001-01-23,-2.2059
2001-01-24,-0.3759
2001-01-25,1.1320999999999999
2001-01-26,-1.4925
2001-01-29,0.9091
2001-01-30,1.0811
2001-01-31,0.2377
2001-02-01,1.2448
2001-02-02,-0.7611
2001-02-05,1.5339
2001-02-06,-0.3486
2001-02-07,0.8746
2001-02-08,0.578
2001-02-09,-2.4713
2001-02-12,3.7714
2001-02-13,-2.0443
2001-02-14,0.0
2001-02-15,3.1884
2001-02-16,-0.8989
2001-02-20,0.1701
2001-02-21,-3.622
2001-02-22,0.5872
2001-02-23,-1.3427
2001-02-26,6.5089
2001-02-27,-3.2222
2001-02-28,2.7555
2001-03-01,-1.9553
2001-03-02,-0.2849
2001-03-05,-0.0571
2001-03-06,0.9148
2001-03-07,-0.1133
2001-03-08,2.5525
2001-03-09,-5.9735
2001-03-12,0.2941
2001-03-13,0.7101
2001-03-14,-1.2926
2001-03-15,-2.3810000000000002
2001-03-16,1.2805
2001-03-19,-0.9031
2001-03-20,-2.6124
2001-03-21,-0.811
2001-03-22,-1.2579
2001-03-23,3.3121
2001-03-26,-1.0481
2001-03-27,2.1807
2001-03-28,-2.7439
2001-03-29,1.5674000000000001
2001-03-30,1.0493999999999999
2001-04-02,1.7104
2001-04-03,-0.6607
2001-04-04,1.5718999999999999
2001-04-05,3.3333
2001-04-06,-2.0161
2001-04-09,-0.1176
2001-04-10,1.4715
2001-04-11,-2.5522
2001-04-12,1.0714
2001-04-16,-0.1767
2001-04-17,-4.8968
2001-04-18,4.8387
2001-04-19,-1.7751000000000001
2001-04-20,-2.1084
2001-04-23,-0.1846
2001-04-24,2.9593
2001-04-25,-2.6946
2001-04-26,1.2308
2001-04-27,0.4255
2001-04-30,1.6949
2001-05-01,1.1905000000000001
2001-05-02,0.8824
2001-05-03,-1.1078999999999999
2001-05-04,-2.1226
2001-05-07,-2.6506
2001-05-08,2.6609
2001-05-09,-0.4219
2001-05-10,0.6053
2001-05-11,-3.7304
2001-05-14,0.5625
2001-05-15,-0.2486
2001-05-16,5.0467
2001-05-17,1.0676
2001-05-18,-0.9977
2001-05-21,1.3634
2001-05-22,-2.2807
2001-05-23,-2.1544
2001-05-24,3.9755000000000003
2001-05-25,-3.9412000000000003
2001-05-29,-0.4899
2001-05-30,-2.1538
2001-05-31,0.6289
2001-06-01,3.0625
2001-06-04,1.8799000000000001
2001-06-05,-2.0833
2001-06-06,-2.7964
2001-06-07,2.5641
2001-06-08,0.6098
2001-06-11,-2.1212
2001-06-12,2.75
2001-06-13,1.8248
2001-06-14,-3.8829000000000002
2001-06-15,0.6837
2001-06-18,-0.4938
2001-06-19,0.4963
2001-06-20,1.6667
2001-06-21,-0.0607
2001-06-22,-3.706
2001-06-25,-4.1009
2001-06-26,0.1316
2001-06-27,0.0657
2001-06-28,0.1313
2001-06-29,-1.3115
2001-07-02,1.1296
2001-07-03,-0.0657
2001-07-05,-1.2492
2001-07-06,-1.4647000000000001
2001-07-09,2.2973
2001-07-10,-0.9247
2001-07-11,0.4
2001-07-12,0.9296
2001-07-13,-0.5921
2001-07-16,0.5295
2001-07-17,2.6991
2001-07-18,-2.1795
2001-07-19,1.2451
2001-07-20,1.6181
2001-07-23,-5.3503
2001-07-24,0.5384
2001-07-25,0.3347
2001-07-26,-1.6678
2001-07-27,1.4925
2001-07-30,-1.2032
2001-07-31,-1.4885
2001-08-01,0.2747
2001-08-02,1.7123
2001-08-03,0.0
2001-08-06,-2.4242
2001-08-07,-0.138
2001-08-08,-1.8659
2001-08-09,-0.0704
2001-08-10,2.1142
2001-08-13,-0.6211
2001-08-14,0.7639
2001-08-15,0.2068
2001-08-16,1.1004
2001-08-17,-2.0408
2001-08-20,1.1111
2001-08-21,-0.5495
2001-08-22,-3.3149
2001-08-23,-2.0
2001-08-24,2.0408
2001-08-27,-1.0714
2001-08-28,0.0
2001-08-29,1.0108
2001-08-30,-3.8599
2001-08-31,-0.0743
2001-09-04,1.1905000000000001
2001-09-05,-1.4706000000000001
2001-09-06,-1.4925
2001-09-07,-3.7879
2001-09-10,-0.5512
2001-09-17,-11.0577
2001-09-18,3.0631
2001-09-19,-2.6224
2001-09-20,-9.0664
2001-09-21,-6.8115
2001-09-24,4.3432
2001-09-25,2.5381
2001-09-26,0.396
2001-09-27,3.5503
2001-09-28,-0.0952
2001-10-01,-7.245
2001-10-02,3.8026999999999997
2001-10-03,2.4752
2001-10-04,-2.5121
2001-10-05,2.0813
2001-10-08,-7.767
2001-10-09,5.2632
2001-10-10,1.0
2001-10-11,-1.0891
2001-10-12,-0.4004
2001-10-15,-3.2161
2001-10-16,0.2077
2001-10-17,-1.0363
2001-10-18,1.3613
2001-10-19,1.5495999999999999
2001-10-22,1.7294
2001-10-23,-0.2
2001-10-24,0.2004
2001-10-25,0.0
2001-10-26,-0.1
2001-10-29,-1.4014
2001-10-30,-0.6091
2001-10-31,-2.6558
2001-11-01,4.9318
2001-11-02,0.1
2001-11-05,0.0
2001-11-06,2.6973000000000003
2001-11-07,2.3346
2001-11-08,-0.0951
2001-11-09,0.9515
2001-11-12,-1.6023
2001-11-13,4.023
2001-11-14,1.8416000000000001
2001-11-15,3.0741
2001-11-16,3.3333
2001-11-19,3.1409
2001-11-20,-0.823
2001-11-21,-1.1618
2001-11-23,0.2519
2001-11-26,-4.1039
2001-11-27,2.1834
2001-11-28,-2.5641
2001-11-29,1.6667
2001-11-30,2.6224
2001-12-03,-1.0221
2001-12-04,5.4217
2001-12-05,1.2245
2001-12-06,2.8226
2001-12-07,-5.0196
2001-12-10,-1.3212
2001-12-11,2.6778
2001-12-12,0.2445
2001-12-13,-4.3902
2001-12-14,3.0612
2001-12-17,3.5479000000000003
2001-12-18,1.992
2001-12-19,-3.9063
2001-12-20,-0.6504
2001-12-21,3.1097
2001-12-24,-1.5873
2001-12-26,2.3387000000000002
2001-12-27,-0.2364
2001-12-28,1.4218
2001-12-31,-1.8692
2002-01-02,0.5556
2002-01-03,2.6046
2002-01-04,0.0
2002-01-07,0.1538
2002-01-08,0.2304
2002-01-09,0.3831
2002-01-10,-0.7634
2002-01-11,0.2308
2002-01-14,-2.7629
2002-01-15,-1.1839
2002-01-16,-3.6741
2002-01-17,2.8192
2002-01-18,-2.3387000000000002
2002-01-22,-1.8167
2002-01-23,0.5887
2002-01-24,2.3411
2002-01-25,-0.5719
2002-01-28,0.2465
2002-01-29,-4.918
2002-01-30,0.8621
2002-01-31,4.188
2002-02-01,-2.461
2002-02-04,0.6728
2002-02-05,-0.919
2002-02-06,-0.5059
2002-02-07,-4.1525
2002-02-08,6.1008
2002-02-11,5.1667
2002-02-12,-0.9509
2002-02-13,0.24
2002-02-14,0.1596
2002-02-15,3.745
2002-02-19,-5.7604
2002-02-20,1.0594999999999999
2002-02-21,-1.6129
2002-02-22,0.6557
2002-02-25,-0.1629
2002-02-26,0.1631
2002-02-27,4.8046
2002-02-28,6.0606
2002-03-01,7.3993
2002-03-04,-0.6139
2002-03-05,-2.8826
2002-03-06,-0.212
2002-03-07,0.9207
2002-03-08,0.4211
2002-03-11,-0.8735
2002-03-12,-0.2135
2002-03-13,-0.1427
2002-03-14,1.5714000000000001
2002-03-15,3.5162
2002-03-18,-0.7473
2002-03-19,0.0
2002-03-20,2.3956
2002-03-21,1.9385
2002-03-22,-2.623
2002-03-25,-3.0303
2002-03-26,1.3889
2002-03-27,1.2328999999999999
2002-03-28,-0.3383
2002-04-01,-1.5614
2002-04-02,3.3793
2002-04-03,-2.8686
2002-04-04,-3.0907
2002-04-05,1.3466
2002-04-08,-2.7972
2002-04-09,1.7266
2002-04-10,0.4243
2002-04-11,0.8451
2002-04-12,3.0028
2002-04-15,-2.3051
2002-04-16,3.4004
2002-04-17,-1.0067
2002-04-18,-2.7119
2002-04-19,0.4878
2002-04-22,-1.2483
2002-04-23,-3.3708
2002-04-24,0.3634
2002-04-25,-0.7965
2002-04-26,-0.7299
2002-04-29,-3.0882
2002-04-30,3.566
2002-05-01,0.3663
2002-05-02,10.9489
2002-05-03,-2.3684
2002-05-06,-2.5606
2002-05-07,3.0429
2002-05-08,2.0134
2002-05-09,-1.6447
2002-05-10,-2.0736
2002-05-13,1.776
2002-05-14,3.1544
2002-05-15,0.2602
2002-05-16,-1.817
2002-05-17,-0.8592
2002-05-20,0.2
2002-05-21,-0.1331
2002-05-22,1.2658
2002-05-23,-1.1842
2002-05-24,-1.7976
2002-05-28,-0.339
2002-05-29,-1.3605
2002-05-30,-3.4483
2002-05-31,1.7856999999999998
2002-06-03,-3.7193
2002-06-04,0.0
2002-06-05,0.5102
2002-06-06,-0.2175
2002-06-07,2.3983
2002-06-10,0.2484
2002-06-11,-4.7177
2002-06-12,0.9752
2002-06-13,-3.789
2002-06-14,1.3127
2002-06-17,1.7530000000000001
2002-06-18,0.0749
2002-06-19,-6.4371
2002-06-20,2.4
2002-06-21,1.3281
2002-06-24,0.2313
2002-06-25,0.7692
2002-06-26,0.3817
2002-06-27,2.6616
2002-06-28,4.0741
2002-07-01,-1.9929000000000001
2002-07-02,-4.5024999999999995
2002-07-03,-1.1407
2002-07-05,3.4615
2002-07-08,-2.2305
2002-07-09,-0.6084
2002-07-10,-3.443
2002-07-11,-0.5547
2002-07-12,-3.5060000000000002
2002-07-15,-2.9727
2002-07-16,2.383
2002-07-17,1.0806
2002-07-18,-4.1941
2002-07-19,-3.7768
2002-07-22,-4.8171
2002-07-23,-3.7488
2002-07-24,8.5686
2002-07-25,4.9327
2002-07-26,-6.8376
2002-07-29,9.633
2002-07-30,-4.1841
2002-07-31,6.9869
2002-08-01,0.4898
2002-08-02,-2.5183
2002-08-05,-0.1667
2002-08-06,3.9232
2002-08-07,4.4177
2002-08-08,0.7692
2002-08-09,-0.458
2002-08-12,-0.8436
2002-08-13,0.0773
2002-08-14,4.6368
2002-08-15,1.9202
2002-08-16,0.5797
2002-08-19,-0.2161
2002-08-20,-0.722
2002-08-21,0.7273
2002-08-22,0.8664
2002-08-23,-0.7158
2002-08-26,0.9373
2002-08-27,-2.5
2002-08-28,-3.6630000000000003
2002-08-29,1.2928
2002-08-30,-0.1502
2002-09-03,-5.6391
2002-09-04,-1.3546
2002-09-05,-3.3926
2002-09-06,2.7592
2002-09-09,4.0683
2002-09-10,-0.43
2002-09-11,0.3968
2002-09-12,-2.1344
2002-09-13,-1.9386
2002-09-16,0.0824
2002-09-17,-0.3292
2002-09-18,-2.725
2002-09-19,-6.961
2002-09-20,2.646
2002-09-23,-3.6444
2002-09-24,-1.845
2002-09-25,3.2895
2002-09-26,-1.2739
2002-09-27,-7.3733
2002-09-30,-1.6915
2002-10-01,6.3765
2002-10-02,-7.2312
2002-10-03,1.2308
2002-10-04,-7.5988
2002-10-07,-5.1535
2002-10-08,2.1965
2002-10-09,-9.5023
2002-10-10,7.5
2002-10-11,-0.5814
2002-10-14,-1.9883
2002-10-15,11.5752
2002-10-16,-5.0267
2002-10-17,6.3063
2002-10-18,-4.661
2002-10-21,-0.5556
2002-10-22,1.6760000000000002
2002-10-23,0.8791
2002-10-24,-1.4161000000000001
2002-10-25,0.7735
2002-10-28,1.5351
2002-10-29,-1.8359
2002-10-30,1.7602
2002-10-31,0.2162
2002-11-01,8.4142
2002-11-04,0.0
2002-11-05,-1.8904999999999998
2002-11-06,4.7667
2002-11-07,-3.969
2002-11-08,-4.0323
2002-11-11,-0.2101
2002-11-12,1.5789
2002-11-13,1.0363
2002-11-14,2.5641
2002-11-15,-3.1
2002-11-18,-0.6192
2002-11-19,2.0768
2002-11-20,2.3398
2002-11-21,0.8946
2002-11-22,0.0
2002-11-25,1.6749
2002-11-26,-2.6163
2002-11-27,5.4726
2002-11-29,2.8302
2002-12-02,-3.6696999999999997
2002-12-03,1.1429
2002-12-04,0.9416
2002-12-05,-2.9851
2002-12-06,4.6635
2002-12-09,-6.5116
2002-12-10,2.5871
2002-12-11,0.194
2002-12-12,-0.3872
2002-12-13,-4.6647
2002-12-16,5.3007
2002-12-17,-5.1307
2002-12-18,-5.5102
2002-12-19,-1.8359
2002-12-20,4.5105
2002-12-23,2.7368
2002-12-24,-1.332
2002-12-26,1.6615
2002-12-27,-1.9407999999999999
2002-12-30,-0.7292
2002-12-31,-0.1049
2003-01-02,1.9958
2003-01-03,0.4119
2003-01-06,3.4872
2003-01-07,0.4955
2003-01-08,-1.5779
2003-01-09,3.4068
2003-01-10,-2.4225
2003-01-13,0.7944
2003-01-14,-4.532
2003-01-15,-0.1032
2003-01-16,-1.8595000000000002
2003-01-17,2.6316
2003-01-21,-1.8462
2003-01-22,-1.0449
2003-01-23,0.6336
2003-01-24,-4.617
2003-01-27,-2.4202
2003-01-28,1.4656
2003-01-29,-0.2222
2003-01-30,1.8931
2003-01-31,16.1749
2003-02-03,0.6585
2003-02-04,2.7103
2003-02-05,-1.6379000000000001
2003-02-06,-0.0925
2003-02-07,-4.4444
2003-02-10,3.4884
2003-02-11,-0.5618
2003-02-12,-1.1299
2003-02-13,-0.1905
2003-02-14,1.2405
2003-02-18,2.262
2003-02-19,1.3825
2003-02-20,0.0
2003-02-21,2.4545
2003-02-24,-2.8394
2003-02-25,0.4566
2003-02-26,-0.8182
2003-02-27,0.4583
2003-02-28,-0.4562
2003-03-03,-2.7498
2003-03-04,-3.77
2003-03-05,-0.4897
2003-03-06,-0.1969
2003-03-07,1.6764999999999999
2003-03-10,-1.6004
2003-03-11,-1.998
2003-03-12,6.0143
2003-03-13,3.8462
2003-03-14,1.3889
2003-03-17,4.9315
2003-03-18,2.4369
2003-03-19,1.1045
2003-03-20,-0.5882
2003-03-21,1.437
2003-03-24,-2.0833
2003-03-25,0.8511
2003-03-26,-2.616
2003-03-27,0.9532
2003-03-28,0.0
2003-03-31,0.2575
2003-04-01,2.4829
2003-04-02,-1.9215
2003-04-03,-0.2555
2003-04-04,0.5124
2003-04-07,1.8692
2003-04-08,0.5004
2003-04-09,-0.9129
2003-04-10,2.3451
2003-04-11,-2.3731999999999998
2003-04-14,2.0956
2003-04-15,0.1642
2003-04-16,-0.2459
2003-04-17,1.479
2003-04-21,-0.4049
2003-04-22,3.6585
2003-04-23,2.0392
2003-04-24,0.0
2003-04-25,-3.9201
2003-04-28,5.44
2003-04-29,0.607
2003-04-30,4.902
2003-05-01,-6.9015
2003-05-02,2.8571
2003-05-05,-0.7508
2003-05-06,-3.7065
2003-05-07,-4.8704
2003-05-08,-0.4129
2003-05-09,4.4776
2003-05-12,-0.0794
2003-05-13,0.8737
2003-05-14,-1.7323
2003-05-15,-5.8494
2003-05-16,-1.2766
2003-05-19,-2.5862
2003-05-20,-2.1239
2003-05-21,1.7179
2003-05-22,-0.4444
2003-05-23,0.0
2003-05-27,5.1786
2003-05-28,0.9338
2003-05-29,-0.9251
2003-05-30,1.4431
2003-06-02,0.3347
2003-06-03,-3.2527
2003-06-04,0.2586
2003-06-05,1.7197
2003-06-06,-0.7608
2003-06-09,-4.8978
2003-06-10,4.9864
2003-06-11,-2.2453
2003-06-12,1.5901
2003-06-13,-3.1304
2003-06-16,1.9748999999999999
2003-06-17,-1.3204
2003-06-18,-4.5495
2003-06-19,1.4953
2003-06-20,-5.1565
2003-06-23,-4.8544
2003-06-24,-0.2041
2003-06-25,0.6135
2003-06-26,0.5081
2003-06-27,-0.7078
2003-06-30,-3.1568
2003-07-01,1.0515
2003-07-02,4.1623
2003-07-03,-1.0989
2003-07-07,2.2222
2003-07-08,-1.3834
2003-07-09,0.2004
2003-07-10,1.6
2003-07-11,5.2165
2003-07-14,0.4677
2003-07-15,1.3035
2003-07-16,-0.7353
2003-07-17,-2.037
2003-07-18,2.9301
2003-07-21,-20.1102
2003-07-22,16.6667
2003-07-23,1.8719000000000001
2003-07-24,3.7718
2003-07-25,0.8388
2003-07-28,-1.5712000000000002
2003-07-29,-1.8779
2003-07-30,0.2871
2003-07-31,6.4885
2003-08-01,-3.6738
2003-08-04,-0.3721
2003-08-05,-2.0542
2003-08-06,-1.6206
2003-08-07,2.5194
2003-08-08,-0.7561
2003-08-11,0.6667
2003-08-12,4.1627
2003-08-13,-1.8165
2003-08-14,1.7576
2003-08-15,-0.6364
2003-08-18,0.6404
2003-08-19,2.8182
2003-08-20,0.1768
2003-08-21,-0.7061
2003-08-22,-1.6
2003-08-25,0.0
2003-08-26,0.3613
2003-08-27,0.8101
2003-08-28,-3.5714
2003-08-29,0.1852
2003-09-02,1.6636
2003-09-03,0.7273
2003-09-04,-0.361
2003-09-05,-3.7138
2003-09-08,0.0
2003-09-09,-2.54
2003-09-10,-3.3784
2003-09-11,3.7962
2003-09-12,2.5987
2003-09-15,-3.0957
2003-09-16,-3.1946
2003-09-17,0.4
2003-09-18,-0.7968
2003-09-19,1.7067999999999999
2003-09-22,-3.2577
2003-09-23,1.1224
2003-09-24,-1.11
2003-09-25,-5.102
2003-09-26,0.5376
2003-09-29,3.2086
2003-09-30,-1.0363
2003-10-01,2.6178
2003-10-02,1.5306
2003-10-03,2.9146
2003-10-06,-0.4883
2003-10-07,-0.9814
2003-10-08,-2.6759
2003-10-09,0.3055
2003-10-10,-1.2183
2003-10-13,2.3638
2003-10-14,0.0
2003-10-15,-1.7067999999999999
2003-10-16,1.5322
2003-10-17,0.6036
2003-10-20,1.1
2003-10-21,0.5935
2003-10-22,-1.5733000000000001
2003-10-23,-2.0979
2003-10-24,-1.6327
2003-10-27,0.6224
2003-10-28,0.5155
2003-10-29,2.8718
2003-10-30,0.1994
2003-10-31,-0.2985
2003-11-03,1.2974
2003-11-04,0.3941
2003-11-05,0.0981
2003-11-06,2.0588
2003-11-07,0.1921
2003-11-10,-1.2464
2003-11-11,0.4854
2003-11-12,-1.0628
2003-11-13,-2.2461
2003-11-14,0.3996
2003-11-17,-3.0846
2003-11-18,4.5175
2003-11-19,-5.6974
2003-11-20,3.2292
2003-11-21,1.11
2003-11-24,0.6986
2003-11-25,3.0723
2003-11-26,5.7692
2003-11-28,-1.6364
2003-12-01,2.4954
2003-12-02,-0.2705
2003-12-03,0.5425
2003-12-04,0.0899
2003-12-05,0.0898
2003-12-08,5.2065
2003-12-09,-0.3413
2003-12-10,-0.8562
2003-12-11,1.468
2003-12-12,2.0426
2003-12-15,-0.7506
2003-12-16,1.2605
2003-12-17,-0.8299
2003-12-18,0.0837
2003-12-19,0.8361
2003-12-22,0.3317
2003-12-23,1.9008
2003-12-24,1.541
2003-12-26,1.1182
2003-12-29,3.4755
2003-12-30,-3.5878
2003-12-31,0.3959
2004-01-02,-0.5521
2004-01-05,4.7581
2004-01-06,-0.9084
2004-01-07,2.5974
2004-01-08,5.4356
2004-01-09,-3.0367
2004-01-12,1.0197
2004-01-13,-1.7304
2004-01-14,-0.2201
2004-01-15,-0.2206
2004-01-16,0.6632
2004-01-20,-1.7570000000000001
2004-01-21,-3.5022
2004-01-22,-0.7722
2004-01-23,-1.0895
2004-01-26,0.236
2004-01-27,0.0785
2004-01-28,-1.2549000000000001
2004-01-29,-0.8737
2004-01-30,1.5224
2004-02-02,-0.1579
2004-02-03,0.9486
2004-02-04,-5.1684
2004-02-05,-0.4129
2004-02-06,0.9121
2004-02-09,-0.1643
2004-02-10,5.4321
2004-02-11,5.8548
2004-02-12,0.9587
2004-02-13,-2.7757
2004-02-17,0.1503
2004-02-18,-1.2753
2004-02-19,1.5198
2004-02-20,-1.4222000000000001
2004-02-23,-1.2149
2004-02-24,-0.2306
2004-02-25,-0.4622
2004-02-26,1.6254
2004-02-27,1.8279
2004-03-01,3.8145
2004-03-02,-3.17
2004-03-03,0.2232
2004-03-04,3.9347
2004-03-05,-1.0714
2004-03-08,-2.7437
2004-03-09,-2.5984
2004-03-10,-3.2774
2004-03-11,2.3641
2004-03-12,-0.3079
2004-03-15,-4.556
2004-03-16,-0.8091
2004-03-17,3.0995
2004-03-18,1.0285
2004-03-19,-2.8974
2004-03-22,-5.2419
2004-03-23,1.7021
2004-03-24,-0.4184
2004-03-25,4.2857
2004-03-26,1.1280999999999999
2004-03-29,20.3984
2004-03-30,-1.3898
2004-03-31,0.2685
2004-04-01,-0.1339
2004-04-02,5.1609
2004-04-05,2.9318
2004-04-06,-0.9288
2004-04-07,-1.875
2004-04-08,-0.9554
2004-04-12,0.9646
2004-04-13,-2.4204
2004-04-14,0.1958
2004-04-15,2.2801
2004-04-16,1.2739
2004-04-19,-0.7547
2004-04-20,0.4436
2004-04-21,1.7035
2004-04-22,7.6303
2004-04-23,-2.0173
2004-04-26,1.0
2004-04-27,0.1747
2004-04-28,-2.2093
2004-04-29,-1.9024999999999999
2004-04-30,-0.7879
2004-05-03,0.3665
2004-05-04,1.9477
2004-05-05,-2.0896
2004-05-06,-1.7683
2004-05-07,-3.6623
2004-05-10,-2.1907
2004-05-11,1.7787
2004-05-12,0.2589
2004-05-13,2.0013
2004-05-14,-0.7595
2004-05-17,-2.2321
2004-05-18,1.9569
2004-05-19,2.3033
2004-05-20,0.1251
2004-05-21,0.7495
2004-05-24,-0.806
2004-05-25,1.8125
2004-05-26,0.7366
2004-05-27,1.7063000000000001
2004-05-28,1.7376
