ticker,WEA US Equity
2002-08-16,-2.9412000000000003
2002-08-19,3.824
2002-08-20,0.0
2002-08-21,-2.3628
2002-08-22,1.637
2002-08-23,0.1401
2002-08-26,-2.0979
2002-08-27,-0.1429
2002-08-28,0.1431
2002-08-29,-0.0714
2002-08-30,2.4303
2002-09-03,-1.7446000000000002
2002-09-04,-0.6392
2002-09-05,0.7863
2002-09-06,0.922
2002-09-09,-1.1244
2002-09-10,-0.4975
2002-09-11,0.0
2002-09-12,-0.0714
2002-09-13,0.545
2002-09-16,-2.8653
2002-09-17,2.3599
2002-09-18,1.4409
2002-09-19,-0.2131
2002-09-20,0.0
2002-09-23,-1.1388
2002-09-24,-1.5119
2002-09-25,1.0965
2002-09-26,-0.5061
2002-09-27,0.5087
2002-09-30,-0.2892
2002-10-01,-1.3778000000000001
2002-10-02,2.7206
2002-10-03,-1.2885
2002-10-04,0.4351
2002-10-07,-1.1552
2002-10-08,-0.6574
2002-10-09,-0.3676
2002-10-10,0.8118
2002-10-11,1.8302
2002-10-14,-2.0129
2002-10-15,0.9538
2002-10-16,-1.19
2002-10-17,-1.4826
2002-10-18,2.3326000000000002
2002-10-21,-3.3824
2002-10-22,0.6088
2002-10-23,-0.5295
2002-10-24,2.8897
2002-10-25,-0.6652
2002-10-28,2.6042
2002-10-29,-2.9007
2002-10-30,4.5556
2002-10-31,0.6429
2002-11-01,-0.1419
2002-11-04,-0.5686
2002-11-05,-0.143
2002-11-06,-1.9327
2002-11-07,1.0949
2002-11-08,0.722
2002-11-11,-3.2258
2002-11-12,1.5278
2002-11-13,-0.7353
2002-11-14,0.3704
2002-11-15,-0.2214
2002-11-18,0.074
2002-11-19,1.9956
2002-11-20,1.087
2002-11-21,-0.3584
2002-11-22,-0.8633
2002-11-25,-0.2177
2002-11-26,1.7455
2002-11-27,-0.6433
2002-11-29,0.5755
2002-12-02,-0.2861
2002-12-03,0.0
2002-12-04,0.4304
2002-12-05,0.0
2002-12-06,0.7589
2002-12-09,-0.3571
2002-12-10,0.2867
2002-12-11,-2.0729
2002-12-12,0.0
2002-12-13,-0.292
2002-12-16,0.0
2002-12-17,0.8053
2002-12-18,-0.1452
2002-12-19,0.0
2002-12-20,-0.6545
2002-12-23,0.5124
2002-12-24,0.7283
2002-12-26,2.9646
2002-12-27,0.8866
2002-12-30,1.3333
2002-12-31,-1.3158
2003-01-02,-0.7018
2003-01-03,-0.3534
2003-01-06,0.5674
2003-01-07,0.7052
2003-01-08,0.6303
2003-01-09,0.1392
2003-01-10,0.0695
2003-01-13,-1.1111
2003-01-14,0.2107
2003-01-15,-0.6307
2003-01-16,0.4937
2003-01-17,0.2807
2003-01-21,1.3996
2003-01-22,0.5521
2003-01-23,0.3432
2003-01-24,0.5472
2003-01-27,-0.7483
2003-01-28,-0.2742
2003-01-29,1.9243999999999999
2003-01-30,-0.1349
2003-01-31,-0.0675
2003-02-03,1.2162
2003-02-04,0.0
2003-02-05,-1.8692
2003-02-06,0.6803
2003-02-07,1.0811
2003-02-10,-2.0053
2003-02-11,-0.1364
2003-02-12,2.8432
2003-02-13,-1.7391
2003-02-14,1.3615
2003-02-18,-0.1343
2003-02-19,-0.6052
2003-02-20,0.4736
2003-02-21,-0.202
2003-02-24,0.2699
2003-02-25,-1.0767
2003-02-26,0.4762
2003-02-27,0.5416
2003-02-28,0.0673
2003-03-03,0.9421
2003-03-04,-0.6667
2003-03-05,0.6711
2003-03-06,-1.4
2003-03-07,-1.2847
2003-03-10,0.7534
2003-03-11,0.9517
2003-03-12,0.6061
2003-03-13,0.3347
2003-03-14,0.5754
2003-03-17,0.0
2003-03-18,-0.1336
2003-03-19,-0.8027
2003-03-20,0.5394
2003-03-21,-0.2012
2003-03-24,-0.5376
2003-03-25,0.5405
2003-03-26,-0.2016
2003-03-27,-0.2694
2003-03-28,0.6077
2003-03-31,0.3356
2003-04-01,0.1338
2003-04-02,0.0668
2003-04-03,-0.4673
2003-04-04,0.5366
2003-04-07,-0.6004
2003-04-08,0.5369
2003-04-09,-0.4673
2003-04-10,0.6036
2003-04-11,-0.3333
2003-04-14,0.0418
2003-04-15,0.4714
2003-04-16,0.5362
2003-04-17,0.0
2003-04-21,-0.1333
2003-04-22,0.1335
2003-04-23,0.0
2003-04-24,-0.0667
2003-04-25,0.0667
2003-04-28,0.8667
2003-04-29,-0.727
2003-04-30,-0.1997
2003-05-01,0.6004
2003-05-02,-0.1989
2003-05-05,0.0664
2003-05-06,0.664
2003-05-07,-0.4617
2003-05-08,0.3976
2003-05-09,0.0
2003-05-12,-0.7261
2003-05-13,0.266
2003-05-14,0.373
2003-05-15,0.0
2003-05-16,0.1331
2003-05-19,-0.4651
2003-05-20,-0.4005
2003-05-21,0.0
2003-05-22,0.5362
2003-05-23,0.0667
2003-05-27,2.1985
2003-05-28,-0.9126
2003-05-29,1.9079000000000002
2003-05-30,-0.4519
2003-06-02,-0.454
2003-06-03,0.9772
2003-06-04,-0.6452
2003-06-05,-0.3247
2003-06-06,-0.3257
2003-06-09,0.0
2003-06-10,0.9804
2003-06-11,0.5178
2003-06-12,-0.1932
2003-06-13,1.2661
2003-06-16,-1.2187000000000001
2003-06-17,-0.8442
2003-06-18,-1.1133
2003-06-19,1.2583
2003-06-20,-0.4578
2003-06-23,0.2628
2003-06-24,0.1311
2003-06-25,0.1309
2003-06-26,0.1961
2003-06-27,1.0437
2003-06-30,0.9684
2003-07-01,0.0639
2003-07-02,0.0639
2003-07-03,0.894
2003-07-07,-0.5063
2003-07-08,1.0178
2003-07-09,0.063
2003-07-10,-0.4405
2003-07-11,-0.1264
2003-07-14,-1.7722
2003-07-15,-1.4175
2003-07-16,-0.4167
2003-07-17,0.4627
2003-07-18,-1.9737
2003-07-21,-1.3423
2003-07-22,0.3401
2003-07-23,1.4915
2003-07-24,-0.6012
2003-07-25,-1.4785
2003-07-28,-3.6153
2003-07-29,2.2647
2003-07-30,0.2768
2003-07-31,0.069
2003-08-01,-1.0345
2003-08-04,-0.2091
2003-08-05,1.0475
2003-08-06,0.4147
2003-08-07,-0.8947
2003-08-08,0.0
2003-08-11,0.3472
2003-08-12,-0.346
2003-08-13,0.9722
2003-08-14,1.7624
2003-08-15,-1.2934
2003-08-18,0.2069
2003-08-19,0.5506
2003-08-20,0.2738
2003-08-21,-1.5699999999999998
2003-08-22,1.2483
2003-08-25,-0.137
2003-08-26,-3.5665
2003-08-27,0.7824
2003-08-28,-0.494
2003-08-29,1.4184
2003-09-02,-1.7483
2003-09-03,-0.1423
2003-09-04,3.35
2003-09-05,0.6897
2003-09-08,1.4384000000000001
2003-09-09,-1.2154
2003-09-10,-0.4785
2003-09-11,-0.0687
2003-09-12,0.0
2003-09-15,0.799
2003-09-16,-0.7555
2003-09-17,-1.5917
2003-09-18,1.0549
2003-09-19,0.5567
2003-09-22,-0.2076
2003-09-23,-0.1387
2003-09-24,0.3472
2003-09-25,-0.5536
2003-09-26,0.1392
2003-09-29,0.139
2003-09-30,1.7349
2003-10-01,3.7517
2003-10-02,-1.5779
2003-10-03,-0.4676
2003-10-06,-0.604
2003-10-07,1.0804
2003-10-08,-0.4676
2003-10-09,-0.4698
2003-10-10,0.7417
2003-10-13,1.004
2003-10-14,-0.2651
2003-10-15,-0.0664
2003-10-16,0.7729
2003-10-17,-0.9302
2003-10-20,0.5366
2003-10-21,0.1334
2003-10-22,0.0666
2003-10-23,-0.1997
2003-10-24,0.1334
2003-10-27,-0.1999
2003-10-28,-0.1335
2003-10-29,-0.2005
2003-10-30,0.4689
2003-10-31,-0.2667
2003-11-03,0.6016
2003-11-04,0.9967
2003-11-05,0.3289
2003-11-06,0.5246
2003-11-07,0.1305
2003-11-10,-0.0244
2003-11-11,0.3937
2003-11-12,-0.5882
2003-11-13,-1.0519
2003-11-14,-0.3987
2003-11-17,1.0674
2003-11-18,0.6601
2003-11-19,-1.1148
2003-11-20,0.7958
2003-11-21,0.3289
2003-11-24,0.0656
2003-11-25,-0.8519
2003-11-26,0.9914
2003-11-28,0.0
2003-12-01,-0.1963
2003-12-02,0.3934
2003-12-03,-0.5225
2003-12-04,0.4596
2003-12-05,-0.0245
2003-12-08,-0.3292
2003-12-09,-0.1982
2003-12-10,0.9265
2003-12-11,-0.3279
2003-12-12,0.3947
2003-12-15,0.5242
2003-12-16,-1.043
2003-12-17,-0.0659
2003-12-18,0.5933
2003-12-19,0.3932
2003-12-22,0.1958
2003-12-23,0.3909
2003-12-24,1.5574
2003-12-26,0.9026
2003-12-29,-0.9585
2003-12-30,0.0
2003-12-31,2.2580999999999998
2004-01-02,-0.9464
2004-01-05,-1.9108
2004-01-06,-0.2597
2004-01-07,-0.0651
2004-01-08,0.0651
2004-01-09,0.0651
2004-01-12,1.9519
2004-01-13,1.404
2004-01-14,0.0629
2004-01-15,-0.9434
2004-01-16,-0.381
2004-01-20,0.0637
2004-01-21,0.1274
2004-01-22,0.0
2004-01-23,1.145
2004-01-26,0.7547
2004-01-27,0.0624
2004-01-28,-0.0624
2004-01-29,-0.7491
2004-01-30,-1.8239
2004-02-02,-0.9609
2004-02-03,0.7115
2004-02-04,0.5138
2004-02-05,0.0
2004-02-06,-0.4473
2004-02-09,-0.3851
2004-02-10,0.1933
2004-02-11,0.836
2004-02-12,0.1674
2004-02-13,0.1923
2004-02-17,-0.4479
2004-02-18,0.0
2004-02-19,-0.7712
2004-02-20,0.3238
2004-02-23,-1.4203000000000001
2004-02-24,-0.7859
2004-02-25,0.5281
2004-02-26,0.4596
2004-02-27,-0.719
2004-03-01,0.9217
2004-03-02,0.1305
2004-03-03,0.1954
2004-03-04,-0.065
2004-03-05,-0.4554
2004-03-08,0.3922
2004-03-09,0.0651
2004-03-10,0.0651
2004-03-11,0.6908
2004-03-12,-0.2601
2004-03-15,-0.0652
2004-03-16,0.1305
2004-03-17,0.6515
2004-03-18,-0.1942
2004-03-19,0.9728
2004-03-22,0.9634
2004-03-23,1.7812000000000001
2004-03-24,-1.125
2004-03-25,1.0114
2004-03-26,-1.0638
2004-03-29,-0.1898
2004-03-30,0.3169
2004-03-31,-0.6949
2004-04-01,0.5089
2004-04-02,-0.7595
2004-04-05,-0.5102
2004-04-06,-2.1795
2004-04-07,1.114
2004-04-08,0.1296
2004-04-12,0.1294
2004-04-13,-0.8646
2004-04-14,-7.0913
2004-04-15,1.9081000000000001
2004-04-16,-0.1387
2004-04-19,0.3472
2004-04-20,0.8997
2004-04-21,-1.7147000000000001
2004-04-22,0.6281
2004-04-23,-1.7337
2004-04-26,-1.9054
2004-04-27,2.1583
2004-04-28,1.338
2004-04-29,-0.2085
2004-04-30,-1.1838
2004-05-03,4.1579
2004-05-04,-0.6766
2004-05-05,-1.2943
2004-05-06,-1.7943
2004-05-07,-1.2649
2004-05-10,-2.2064
2004-05-11,1.5284
2004-05-12,-1.7921
2004-05-13,1.1405
2004-05-14,2.5455
2004-05-17,-0.4965
2004-05-18,-0.0713
2004-05-19,-0.428
2004-05-20,1.0029
2004-05-21,0.5674
2004-05-24,-1.0578
2004-05-25,0.6415
2004-05-26,1.3456000000000001
2004-05-27,0.3494
2004-05-28,0.9053
2004-06-01,0.2761
2004-06-02,-0.4818
2004-06-03,0.4149
2004-06-04,-1.1019
2004-06-07,0.0
2004-06-08,-1.1142
2004-06-09,0.1408
2004-06-10,-1.1252
2004-06-14,-0.0978
2004-06-15,-0.2869
2004-06-16,0.3597
2004-06-17,-0.2151
2004-06-18,0.6466
2004-06-21,-0.3569
2004-06-22,-0.2149
2004-06-23,-0.8615
2004-06-24,0.0724
2004-06-25,-0.1447
2004-06-28,-0.1449
2004-06-29,0.8708
2004-06-30,-0.2878
2004-07-01,1.443
2004-07-02,0.8535
2004-07-06,-0.6347
2004-07-07,1.0646
2004-07-08,-0.2107
2004-07-09,1.0556
2004-07-12,0.3482
2004-07-13,0.6246
2004-07-14,-0.5086
2004-07-15,-0.7682
2004-07-16,0.4926
2004-07-19,0.8403
2004-07-20,-0.1389
2004-07-21,-0.9736
2004-07-22,0.632
2004-07-23,-0.0698
2004-07-26,0.2793
2004-07-27,0.0696
2004-07-28,-0.0696
2004-07-29,0.6964
2004-07-30,0.9682
2004-08-02,1.3014000000000001
2004-08-03,-0.4733
2004-08-04,1.019
2004-08-05,-0.807
2004-08-06,-0.0678
2004-08-09,0.8141
2004-08-10,0.6057
2004-08-11,-0.7358
2004-08-12,-1.5751
2004-08-13,0.2069
2004-08-16,0.2753
2004-08-17,0.2059
2004-08-18,0.3425
2004-08-19,-0.1365
2004-08-20,-0.4785
2004-08-23,0.0687
2004-08-24,0.3432
2004-08-25,-0.1368
2004-08-26,0.7534
2004-08-27,0.0
2004-08-30,0.8158
2004-08-31,0.6069
2004-09-01,0.067
2004-09-02,0.4689
2004-09-03,0.0
2004-09-07,0.6
2004-09-08,-0.6627
2004-09-09,-0.2668
2004-09-10,0.5351
2004-09-13,0.1996
2004-09-14,0.1992
2004-09-15,-0.4887
2004-09-16,1.0731
2004-09-17,-0.1991
2004-09-20,0.0665
2004-09-21,0.6645
2004-09-22,-0.066
2004-09-23,-0.8587
2004-09-24,0.9993
2004-09-27,0.7916
2004-09-28,1.1126
2004-09-29,-0.8414
2004-09-30,0.1305
2004-10-01,-0.2608
2004-10-04,0.4575
2004-10-05,-0.1952
2004-10-06,-0.0652
2004-10-07,0.3914
2004-10-08,0.5198
2004-10-11,0.1939
2004-10-12,0.2581
2004-10-13,-0.2172
2004-10-14,0.5195
2004-10-15,-0.9044
2004-10-18,0.0
2004-10-19,-0.5867
2004-10-20,0.0
2004-10-21,-0.2623
2004-10-22,-0.4602
2004-10-25,0.3963
2004-10-26,-0.0658
2004-10-27,0.5267
2004-10-28,-0.4584
2004-10-29,0.3289
2004-11-01,0.6557
2004-11-02,0.9772
2004-11-03,0.5161
2004-11-04,0.6418
2004-11-05,-1.3393
2004-11-08,0.3232
2004-11-09,0.1933
2004-11-10,0.4904
2004-11-11,1.2887
2004-11-12,0.3817
2004-11-15,0.1901
2004-11-16,0.8223
2004-11-17,0.0
2004-11-18,0.5646
2004-11-19,-0.1871
2004-11-22,-0.1875
2004-11-23,-0.1879
2004-11-24,0.6901
2004-11-26,-0.6231
2004-11-29,0.3135
2004-11-30,0.1875
2004-12-01,0.0
2004-12-02,-0.9981
2004-12-03,1.3233
2004-12-06,-0.8706
2004-12-07,0.2509
2004-12-08,0.5632
2004-12-09,-0.21
2004-12-10,-0.2511
2004-12-13,0.1888
2004-12-14,0.3141
2004-12-15,-0.4383
2004-12-16,0.0
2004-12-17,0.1887
2004-12-20,-0.1255
2004-12-21,0.5657
2004-12-22,0.375
2004-12-23,-0.1868
2004-12-27,0.0624
2004-12-28,0.7481
2004-12-29,0.0
2004-12-30,0.8663
2004-12-31,-0.3298
2005-01-03,-0.8674
2005-01-04,-0.625
2005-01-05,-0.9434
2005-01-06,-0.254
2005-01-07,0.5092
2005-01-10,-0.76
2005-01-11,-0.2553
2005-01-12,-0.1919
2005-01-13,0.1923
2005-01-14,-0.6398
2005-01-18,1.0947
2005-01-19,0.2548
2005-01-20,0.3177
2005-01-21,0.3167
2005-01-24,0.0631
2005-01-25,-0.5047
2005-01-26,0.0
2005-01-27,0.1902
2005-01-28,0.6329
2005-01-31,0.1258
2005-02-01,0.2513
2005-02-02,0.1253
2005-02-03,1.0638
2005-02-04,-0.3715
2005-02-07,0.2486
2005-02-08,-0.186
2005-02-09,0.3106
2005-02-10,0.5573
2005-02-11,-0.2078
2005-02-14,0.7453
2005-02-15,0.3699
2005-02-16,-0.6143
2005-02-17,-1.4833
2005-02-18,-1.3801999999999999
2005-02-22,-0.6361
2005-02-23,0.4481
2005-02-24,0.3824
2005-02-25,0.254
2005-02-28,-0.57
2005-03-01,0.9554
2005-03-02,-0.7571
2005-03-03,-0.89
2005-03-04,0.3207
2005-03-07,-0.5754
2005-03-08,-0.0643
2005-03-09,-0.2574
2005-03-10,-1.0968
2005-03-11,-0.8888
2005-03-14,-0.4636
2005-03-15,-2.5282999999999998
2005-03-16,-2.3208
2005-03-17,1.188
2005-03-18,0.1381
2005-03-21,-1.2414
2005-03-22,-2.3045
2005-03-23,-0.5718
2005-03-24,0.7908
2005-03-28,-2.1398
2005-03-29,0.4373
2005-03-30,1.3062
2005-03-31,2.5788
2005-04-01,-0.6285
2005-04-04,-0.773
2005-04-05,1.8414000000000001
2005-04-06,-0.2086
2005-04-07,-1.0453
2005-04-08,-0.7042
2005-04-11,1.0638
2005-04-12,1.1228
2005-04-13,-0.7373
2005-04-14,-0.4222
2005-04-15,0.1413
2005-04-18,0.2823
2005-04-19,1.0556
2005-04-20,-0.2786
2005-04-21,-0.838
2005-04-22,0.0
2005-04-25,0.4225
2005-04-26,0.0
2005-04-27,0.6311
2005-04-28,0.0
2005-04-29,-0.6969
2005-05-02,1.8947
2005-05-03,-0.6887
2005-05-04,1.387
2005-05-05,0.2736
2005-05-06,-0.3411
2005-05-09,0.6845
2005-05-10,0.4079
2005-05-11,-1.4641
2005-05-12,-0.3458
2005-05-13,-1.1103
2005-05-16,-0.2807
2005-05-17,-0.9148
2005-05-18,0.9943
2005-05-19,0.5626
2005-05-20,0.3497
2005-05-23,-0.6969
2005-05-24,2.5965
2005-05-25,1.2995999999999999
2005-05-26,-1.418
2005-05-27,1.0274
2005-05-31,0.678
2005-06-01,-2.1549
2005-06-02,1.7894
2005-06-03,1.0818
2005-06-06,0.0
2005-06-07,0.8027
2005-06-08,-1.4599
2005-06-09,1.0101
2005-06-10,0.5333
2005-06-13,-0.373
2005-06-14,-0.2009
2005-06-15,-1.2752
2005-06-16,-0.068
2005-06-17,0.3401
2005-06-20,1.0169
2005-06-21,-1.6779
2005-06-22,0.6826
2005-06-23,0.0
2005-06-24,0.678
2005-06-27,2.2896
2005-06-28,2.0408
2005-06-29,-0.6452
2005-06-30,-0.1948
2005-07-01,0.5205
2005-07-05,-0.6472
2005-07-06,-0.3257
2005-07-07,0.0
2005-07-08,0.6536
2005-07-11,0.1948
2005-07-12,0.1296
2005-07-13,-0.0405
2005-07-14,-0.5863
2005-07-15,-0.3932
2005-07-18,0.2632
2005-07-19,0.3937
2005-07-20,-1.3072
2005-07-21,-1.3245
2005-07-22,-0.3356
2005-07-25,1.0101
2005-07-26,0.6
2005-07-27,-0.2651
2005-07-28,0.9967
2005-07-29,0.0
2005-08-01,0.3289
2005-08-02,0.3279
2005-08-03,1.8300999999999998
2005-08-04,-1.1553
2005-08-05,-2.987
2005-08-08,0.4016
2005-08-09,-0.0667
2005-08-10,-0.2001
2005-08-11,0.8941
2005-08-12,-0.8
2005-08-15,0.4704
2005-08-16,-0.1338
2005-08-17,0.067
2005-08-18,0.7363
2005-08-19,0.9967
2005-08-22,-0.9868
2005-08-23,-0.0664
2005-08-24,-0.133
2005-08-25,-0.466
2005-08-26,0.0669
2005-08-29,2.2727
2005-08-30,-0.1961
2005-08-31,0.0655
2005-09-01,-0.1963
2005-09-02,0.3279
2005-09-06,2.6144
2005-09-07,-0.9554
2005-09-08,-1.9293
2005-09-09,0.459
2005-09-12,0.8486
2005-09-13,-0.5583
2005-09-14,-0.0655
2005-09-15,1.7038
2005-09-16,-1.7397
2005-09-19,-1.6393
2005-09-20,-1.7332999999999998
2005-09-21,0.7463
2005-09-22,-0.2694
2005-09-23,1.2154
2005-09-26,0.0667
2005-09-27,-0.9333
2005-09-28,0.8748
2005-09-29,-0.2668
2005-09-30,-0.602
2005-10-03,0.3365
2005-10-04,0.3353
2005-10-05,-0.7353
2005-10-06,0.1338
2005-10-07,-0.6044
2005-10-10,0.406
2005-10-11,-0.6739
2005-10-12,0.7056
2005-10-13,-1.6859
2005-10-14,-0.6897
2005-10-17,-1.5278
2005-10-18,-0.5642
2005-10-19,-0.2128
2005-10-20,0.3554
2005-10-21,-0.4249
2005-10-24,0.9246
2005-10-25,0.4228
2005-10-26,-0.6316
2005-10-27,0.1412
2005-10-28,-0.9873
2005-10-31,0.0712
2005-11-01,0.6406
2005-11-02,0.2113
2005-11-03,-0.846
2005-11-04,-0.2847
2005-11-07,-0.0714
2005-11-08,-0.5714
2005-11-09,0.3592
2005-11-10,-1.1185
2005-11-11,-0.8017
2005-11-14,1.1756
2005-11-15,-0.1452
2005-11-16,-0.6545
2005-11-17,-1.3176999999999999
2005-11-18,0.5193
2005-11-21,0.0738
2005-11-22,-0.3687
2005-11-23,0.0
2005-11-25,0.2961
2005-11-28,0.2214
2005-11-29,0.1473
2005-11-30,-0.1471
2005-12-01,0.1473
2005-12-02,0.9559
2005-12-05,-1.0197
2005-12-06,0.1472
2005-12-07,0.0735
2005-12-08,1.1289
2005-12-09,-0.6579
2005-12-12,-0.3679
2005-12-13,0.0739
2005-12-14,0.2214
2005-12-15,-0.2209
2005-12-16,0.0
2005-12-19,0.0738
2005-12-20,-0.0737
2005-12-21,0.0
2005-12-22,0.0738
2005-12-23,-0.4425
2005-12-27,0.6667
2005-12-28,1.2049
2005-12-29,-0.7353
2005-12-30,1.6296
2006-01-03,0.9402
2006-01-04,0.5127
2006-01-05,0.5029
2006-01-06,0.3574
2006-01-09,2.5641
2006-01-10,2.9861
2006-01-11,0.4046
2006-01-12,0.0
2006-01-13,-0.7388
2006-01-17,-2.5034
2006-01-18,0.5812
2006-01-19,1.388
2006-01-20,-0.6156
2006-01-23,1.3094000000000001
2006-01-24,-0.1361
2006-01-25,-0.0681
2006-01-26,-1.8405
2006-01-27,0.6944
2006-01-30,1.1034
2006-01-31,-0.3411
2006-02-01,-0.4107
2006-02-02,2.6804
2006-02-03,1.004
2006-02-06,-1.3917
2006-02-07,-0.8737
2006-02-08,1.6941000000000002
2006-02-09,-0.6658
2006-02-10,-1.3423
2006-02-13,-0.5867
2006-02-14,-1.1708
2006-02-15,-0.0697
2006-02-16,1.4644
2006-02-17,0.0
2006-02-21,2.0619
2006-02-22,-0.202
2006-02-23,-0.135
2006-02-24,-0.6757
2006-02-27,-1.2925
2006-02-28,0.6203
2006-03-01,-0.3425
2006-03-02,1.3746
2006-03-03,-1.9661
2006-03-06,0.2766
2006-03-07,0.1379
2006-03-08,0.8953
2006-03-09,-0.3413
2006-03-10,0.137
2006-03-13,0.1624
2006-03-14,-0.6873
2006-03-15,-0.4844
2006-03-16,-0.1391
2006-03-17,1.0446
2006-03-20,-0.2757
2006-03-21,-0.7602
2006-03-22,1.3231
2006-03-23,0.6873
2006-03-24,-0.273
2006-03-27,-0.7529
2006-03-28,-1.5862
2006-03-29,0.2803
2006-03-30,-0.6289
2006-03-31,-0.6329
2006-04-03,1.4862
2006-04-04,0.6974
2006-04-05,0.1385
2006-04-06,0.6916
2006-04-07,-1.5110000000000001
2006-04-10,-0.2789
2006-04-11,-0.8829
2006-04-12,0.8523
2006-04-13,1.4085
2006-04-17,-0.6944
2006-04-18,-0.0699
2006-04-19,-0.07
2006-04-20,1.1905000000000001
2006-04-21,-0.2076
2006-04-24,-0.1387
2006-04-25,0.6944
2006-04-26,-1.0345
2006-04-27,1.6028
2006-04-28,-0.5487
2006-05-01,1.6552
2006-05-02,-0.2035
2006-05-03,1.2916
2006-05-04,0.2685
2006-05-05,-1.2048
2006-05-08,-1.084
2006-05-09,-0.6164
2006-05-10,0.6203
2006-05-11,0.7791
2006-05-12,-1.5048
2006-05-15,0.0
2006-05-16,0.0694
2006-05-17,-1.4573
2006-05-18,-0.4225
2006-05-19,1.0608
2006-05-22,-0.2799
2006-05-23,0.0
2006-05-24,-0.5614
2006-05-25,-0.8469
2006-05-26,0.0
2006-05-30,-0.7117
2006-05-31,0.7168
2006-06-01,0.7117
2006-06-02,0.5654
2006-06-05,-0.2811
2006-06-06,-1.198
2006-06-07,-0.1427
2006-06-08,0.1429
2006-06-09,0.0
2006-06-12,0.214
2006-06-13,-0.0445
2006-06-14,0.0
2006-06-15,0.0717
2006-06-16,0.6447
2006-06-19,-0.427
2006-06-20,0.2859
2006-06-21,0.1426
2006-06-22,0.0
2006-06-23,-0.5694
2006-06-26,0.5727
2006-06-27,0.0712
2006-06-28,-0.2134
2006-06-29,-0.5702
2006-06-30,1.7921
2006-07-03,1.4085
2006-07-05,-0.9722
2006-07-06,-0.3506
2006-07-07,-1.4778
2006-07-10,2.5
2006-07-11,-1.324
2006-07-12,2.357
2006-07-13,0.9028
2006-07-14,0.4818
2006-07-17,0.8219
2006-07-18,-0.1359
2006-07-19,0.1361
2006-07-20,0.4755
2006-07-21,-0.6085
2006-07-24,-0.068
2006-07-25,-0.2723
2006-07-26,0.9556
2006-07-27,-0.6761
2006-07-28,0.4084
2006-07-31,0.339
2006-08-01,1.6892
2006-08-02,-0.0664
2006-08-03,0.7306
2006-08-04,-0.6592
2006-08-07,-0.1329
2006-08-08,0.998
2006-08-09,-0.1976
2006-08-10,0.33
2006-08-11,-1.8174000000000001
2006-08-14,0.6069
2006-08-15,-0.6032
2006-08-16,0.0674
2006-08-17,-0.5391
2006-08-18,1.5989
2006-08-21,1.267
2006-08-22,-0.8956
2006-08-23,0.6645
2006-08-24,-0.33
2006-08-25,0.0
2006-08-28,-0.4636
2006-08-29,-0.1331
2006-08-30,-0.7328
2006-08-31,0.0
2006-09-01,0.6711
2006-09-05,0.2
2006-09-06,0.1996
2006-09-07,-0.0664
