ticker,RBK US Equity
2000-05-23,13.0952
2000-05-24,-0.3509
2000-05-25,-4.2254
2000-05-26,-0.7353
2000-05-30,-2.2222
2000-05-31,-15.9091
2000-06-01,5.4054
2000-06-02,4.7009
2000-06-05,0.4082
2000-06-06,-1.626
2000-06-07,-4.1322
2000-06-08,-3.4483
2000-06-09,-0.8929
2000-06-12,-3.1532
2000-06-13,3.7209
2000-06-14,-0.4484
2000-06-15,0.9009
2000-06-16,1.9813
2000-06-19,-3.6938
2000-06-20,-0.9091
2000-06-21,-7.7982
2000-06-22,6.4677
2000-06-23,0.0
2000-06-26,2.8037
2000-06-27,15.0
2000-06-28,-5.064
2000-06-29,7.4159
2000-06-30,-1.1628
2000-07-03,-3.9215999999999998
2000-07-05,1.2245
2000-07-06,-4.0323
2000-07-07,2.1008
2000-07-10,2.0576
2000-07-11,7.2581
2000-07-12,-2.6316
2000-07-13,10.8108
2000-07-14,0.3484
2000-07-17,0.0
2000-07-18,-3.4722
2000-07-19,2.518
2000-07-20,6.3158
2000-07-21,-5.6106
2000-07-24,1.7483
2000-07-25,-2.0619
2000-07-26,1.0526
2000-07-27,-1.7361
2000-07-28,-4.5936
2000-07-31,0.0
2000-08-01,1.4815
2000-08-02,6.2044
2000-08-03,2.7491
2000-08-04,1.3378
2000-08-07,1.6502
2000-08-08,1.6234
2000-08-09,1.5974
2000-08-10,-0.9434
2000-08-11,0.9524
2000-08-14,2.2013
2000-08-15,-4.6154
2000-08-16,-0.6452
2000-08-17,3.5714
2000-08-18,-0.627
2000-08-21,-2.8391
2000-08-22,-2.2727
2000-08-23,5.6478
2000-08-24,2.8302
2000-08-25,-0.6116
2000-08-28,-2.1538
2000-08-29,-1.5723
2000-08-30,-0.639
2000-08-31,-1.1855
2000-09-01,1.1998
2000-09-05,4.1801
2000-09-06,1.5432000000000001
2000-09-07,0.9119
2000-09-08,-2.1084
2000-09-11,-0.9231
2000-09-12,5.5901
2000-09-13,2.0588
2000-09-14,0.8646
2000-09-15,-3.4286
2000-09-18,-4.142
2000-09-19,-0.6173
2000-09-20,-2.1739
2000-09-21,2.5397
2000-09-22,2.4768
2000-09-25,-3.9275
2000-09-26,-5.6604
2000-09-27,-0.6667
2000-09-28,-0.6711
2000-09-29,1.6892
2000-10-02,0.3322
2000-10-03,1.9868000000000001
2000-10-04,-5.1948
2000-10-05,3.7671
2000-10-06,-0.6601
2000-10-09,-2.3256
2000-10-10,-5.102
2000-10-11,-2.509
2000-10-12,-5.5147
2000-10-13,2.7237
2000-10-16,4.1667
2000-10-17,-4.0
2000-10-18,1.5152
2000-10-19,1.4925
2000-10-20,0.3676
2000-10-23,-1.8315000000000001
2000-10-24,-0.3731
2000-10-25,-2.6217
2000-10-26,18.0769
2000-10-27,6.1889
2000-10-30,1.227
2000-10-31,4.5455
2000-11-01,-1.7391
2000-11-02,9.7345
2000-11-03,-0.2688
2000-11-06,2.1563
2000-11-07,-0.2639
2000-11-08,-1.3228
2000-11-09,-3.7534
2000-11-10,-6.4067
2000-11-13,2.0833
2000-11-14,5.2478
2000-11-15,2.2161
2000-11-16,-2.71
2000-11-17,1.1142
2000-11-20,-1.9284
2000-11-21,-1.6854
2000-11-22,-2.0
2000-11-24,1.7492999999999999
2000-11-27,-1.7191999999999998
2000-11-28,0.0
2000-11-29,-4.6647
2000-11-30,4.2813
2000-12-01,2.346
2000-12-04,6.1318
2000-12-05,2.3758
2000-12-06,0.0
2000-12-07,-6.5401
2000-12-08,2.9797000000000002
2000-12-11,0.833
2000-12-12,0.4348
2000-12-13,-0.9091
2000-12-14,1.2669000000000001
2000-12-15,-1.8119
2000-12-18,0.3515
2000-12-19,1.0946
2000-12-20,-4.2443
2000-12-21,1.3115999999999999
2000-12-22,3.3482
2000-12-26,4.5356
2000-12-27,13.595
2000-12-28,0.291
2000-12-29,-0.8342
2001-01-02,-5.3036
2001-01-03,1.3905
2001-01-04,-1.3714
2001-01-05,-2.8582
2001-01-08,3.3797
2001-01-09,0.5769
2001-01-10,-0.5736
2001-01-11,-0.1538
2001-01-12,0.5393
2001-01-16,-2.2222
2001-01-17,1.685
2001-01-18,0.4239
2001-01-19,-12.2794
2001-01-22,3.6745
2001-01-23,0.211
2001-01-24,1.4737
2001-01-25,2.4896
2001-01-26,-1.6194
2001-01-29,4.6914
2001-01-30,2.3585
2001-01-31,4.6083
2001-02-01,6.2775
2001-02-02,0.1036
2001-02-05,0.1035
2001-02-06,2.5507999999999997
2001-02-07,3.395
2001-02-08,-1.9506000000000001
2001-02-09,3.4483
2001-02-12,-1.1218
2001-02-13,2.4959
2001-02-14,-3.1309
2001-02-15,-4.3421
2001-02-16,3.4471
2001-02-20,-0.9898
2001-02-21,-12.0293
2001-02-22,4.3182
2001-02-23,-4.9383
2001-02-26,4.3927
2001-02-27,-2.8906
2001-02-28,-3.5418
2001-03-01,2.7344
2001-03-02,2.4335
2001-03-05,-0.5568
2001-03-06,1.7917
2001-03-07,4.2538
2001-03-08,-1.8641999999999999
2001-03-09,-1.1111
2001-03-12,-1.631
2001-03-13,-6.227
2001-03-14,-9.6267
2001-03-15,4.7826
2001-03-16,-4.1494
2001-03-19,1.9048
2001-03-20,-0.6797
2001-03-21,-0.0855
2001-03-22,-2.6113
2001-03-23,4.1758
2001-03-26,1.5190000000000001
2001-03-27,-0.7066
2001-03-28,1.9674
2001-03-29,2.4631
2001-03-30,-0.4006
2001-04-02,-0.2011
2001-04-03,-5.4817
2001-04-04,1.4925
2001-04-05,3.7395
2001-04-06,-0.567
2001-04-09,1.9959
2001-04-10,-4.9521
2001-04-11,0.5042
2001-04-12,-2.6338
2001-04-16,1.7604
2001-04-17,-0.0422
2001-04-18,3.7569
2001-04-19,-1.9527999999999999
2001-04-20,-1.4938
2001-04-23,-2.0219
2001-04-24,-3.3104
2001-04-25,1.5562
2001-04-26,3.3275
2001-04-27,5.7203
2001-04-30,2.7255000000000003
2001-05-01,1.5217
2001-05-02,1.4604
2001-05-03,0.3788
2001-05-04,1.6981000000000002
2001-05-07,-0.705
2001-05-08,1.8311
2001-05-09,-0.6606
2001-05-10,0.4802
2001-05-11,-1.2132
2001-05-14,1.0793
2001-05-15,2.2091
2001-05-16,2.9179
2001-05-17,0.455
2001-05-18,1.0453
2001-05-21,2.4483
2001-05-22,3.7698
2001-05-23,-4.0869
2001-05-24,-1.2175
2001-05-25,2.6703
2001-05-29,-0.5669
2001-05-30,-4.8625
2001-05-31,1.6566999999999998
2001-06-01,-0.0347
2001-06-04,0.5897
2001-06-05,4.8621
2001-06-06,-1.6442
2001-06-07,-0.6018
2001-06-08,0.0
2001-06-11,-3.0945
2001-06-12,-0.1736
2001-06-13,-0.7997
2001-06-14,0.1402
2001-06-15,0.28
2001-06-18,1.082
2001-06-19,0.3453
2001-06-20,-0.8603
2001-06-21,5.033
2001-06-22,0.0
2001-06-25,0.2644
2001-06-26,0.8899
2001-06-27,3.1036
2001-06-28,0.7288
2001-06-29,0.6606
2001-07-02,0.625
2001-07-03,0.6522
2001-07-05,-3.2397
2001-07-06,-3.1888
2001-07-09,3.6891
2001-07-10,-2.1601
2001-07-11,1.461
2001-07-12,4.416
2001-07-13,-0.6129
2001-07-16,1.4493
2001-07-17,0.6991
2001-07-18,4.4371
2001-07-19,0.0
2001-07-20,-0.289
2001-07-23,-0.5797
2001-07-24,-4.1983
2001-07-25,-0.4869
2001-07-26,0.6116
2001-07-27,-4.4985
2001-07-30,-0.5411
2001-07-31,2.432
2001-08-01,2.5305
2001-08-02,2.5594
2001-08-03,0.4753
2001-08-06,-4.2578
2001-08-07,-1.2044
2001-08-08,0.1563
2001-08-09,-4.2447
2001-08-10,-0.0978
2001-08-13,-3.2626
2001-08-14,1.3491
2001-08-15,-2.8952
2001-08-16,-2.4332
2001-08-17,-0.9484
2001-08-20,-0.1773
2001-08-21,0.1066
2001-08-22,-0.8162
2001-08-23,-3.4705
2001-08-24,-2.5204
2001-08-27,2.2814
2001-08-28,4.0892
2001-08-29,-2.6786
2001-08-30,-1.8349
2001-08-31,0.5234
2001-09-04,0.781
2001-09-05,-1.476
2001-09-06,-4.3071
2001-09-07,-2.8963
2001-09-10,-4.3531
2001-09-17,-8.3439
2001-09-18,-2.8045999999999998
2001-09-19,1.7502
2001-09-20,-6.0902
2001-09-21,-0.7426
2001-09-24,5.2369
2001-09-25,-4.5024
2001-09-26,-1.1414
2001-09-27,-0.3514
2001-09-28,4.2821
2001-10-01,-3.7198
2001-10-02,0.5519
2001-10-03,8.2834
2001-10-04,-4.7465
2001-10-05,-2.6125
2001-10-08,-3.8251
2001-10-09,-2.1178
2001-10-10,4.4327
2001-10-11,4.8509
2001-10-12,0.0
2001-10-15,-3.0843
2001-10-16,-3.6798
2001-10-17,4.5431
2001-10-18,3.8025
2001-10-19,-0.0476
2001-10-22,4.95
2001-10-23,-3.356
2001-10-24,-3.5664
2001-10-25,0.0
2001-10-26,-0.2433
2001-10-29,-2.6829
2001-10-30,-0.1003
2001-10-31,4.1646
2001-11-01,-4.3353
2001-11-02,-0.3525
2001-11-05,1.4654
2001-11-06,0.747
2001-11-07,-1.1369
2001-11-08,2.55
2001-11-09,-2.3891
2001-11-12,0.5994
2001-11-13,0.0993
2001-11-14,9.127
2001-11-15,3.9091
2001-11-16,1.8373
2001-11-19,4.4244
2001-11-20,0.2057
2001-11-21,-1.5189
2001-11-23,1.7924
2001-11-26,-2.2523
2001-11-27,-2.6812
2001-11-28,-0.9901
2001-11-29,-2.1739
2001-11-30,3.3778
2001-12-03,-1.0318
2001-12-04,1.5638999999999998
2001-12-05,2.6518
2001-12-06,3.2917
2001-12-07,6.6962
2001-12-10,-0.5671
2001-12-11,-0.038
2001-12-12,-0.8368
2001-12-13,-1.3042
2001-12-14,0.5052
2001-12-17,-1.1988
2001-12-18,-0.7828
2001-12-19,1.3807
2001-12-20,-1.5564
2001-12-21,4.5059000000000005
2001-12-24,-0.5295
2001-12-26,0.7605
2001-12-27,0.4151
2001-12-28,-0.2255
2001-12-31,-0.1883
2002-01-02,1.5472000000000001
2002-01-03,0.4831
2002-01-04,0.4068
2002-01-07,-0.5157
2002-01-08,-0.8515
2002-01-09,-1.0082
2002-01-10,-0.7922
2002-01-11,-2.0913
2002-01-14,-1.0485
2002-01-15,2.4333
2002-01-16,-2.1073
2002-01-17,0.9785
2002-01-18,5.8527000000000005
2002-01-22,4.1377
2002-01-23,-0.5274
2002-01-24,2.7572
2002-01-25,-0.6536
2002-01-28,-0.4501
2002-01-29,-1.113
2002-01-30,3.9395
2002-01-31,0.2369
2002-02-01,-1.5192
2002-02-04,-1.9541
2002-02-05,-0.2797
2002-02-06,-0.4208
2002-02-07,-0.493
2002-02-08,-1.7339
2002-02-11,3.0609
2002-02-12,0.2446
2002-02-13,1.0457
2002-02-14,0.1725
2002-02-15,-1.1019
2002-02-19,-0.4526
2002-02-20,0.7695
2002-02-21,-0.7289
2002-02-22,-0.4196
2002-02-25,-0.2809
2002-02-26,-0.1056
2002-02-27,0.0705
2002-02-28,-2.5009
2002-03-01,-2.6372999999999998
2002-03-04,3.154
2002-03-05,-2.3022
2002-03-06,2.5404999999999998
2002-03-07,1.1849
2002-03-08,-2.4131
2002-03-11,-1.4545
2002-03-12,-1.9926
2002-03-13,0.6024
2002-03-14,-1.1976
2002-03-15,3.5985
2002-03-18,-0.5484
2002-03-19,-1.0294
2002-03-20,1.7831000000000001
2002-03-21,-1.2044
2002-03-22,-2.6228
2002-03-25,0.607
2002-03-26,1.1689
2002-03-27,0.4473
2002-03-28,0.2968
2002-04-01,-3.2556
2002-04-02,-0.8795
2002-04-03,0.2315
2002-04-04,1.0778
2002-04-05,3.5034
2002-04-08,1.5819999999999999
2002-04-09,5.5415
2002-04-10,-0.8236
2002-04-11,-2.3875
2002-04-12,2.7295
2002-04-15,-0.1035
2002-04-16,1.0363
2002-04-17,-1.2308
2002-04-18,-1.3846
2002-04-19,-1.7199
2002-04-22,0.5357
2002-04-23,1.2789
2002-04-24,-0.2105
2002-04-25,0.703
2002-04-26,-1.5707
2002-04-29,-0.3191
2002-04-30,-1.6364
2002-05-01,-0.7233
2002-05-02,-0.7286
2002-05-03,-0.5138
2002-05-06,-0.7746
2002-05-07,1.1152
2002-05-08,-2.7574
2002-05-09,-0.9452
2002-05-10,-1.7557
2002-05-13,0.2331
2002-05-14,2.1318
2002-05-15,-0.3036
2002-05-16,-0.2665
2002-05-17,3.4733
2002-05-20,-1.0697
2002-05-21,-0.9321
2002-05-22,-1.242
2002-05-23,3.1631
2002-05-24,-0.0739
2002-05-28,-1.7375
2002-05-29,-0.7148
2002-05-30,-1.4778
2002-05-31,0.6923
2002-06-03,-2.1008
2002-06-04,-1.9508
2002-06-05,5.1731
2002-06-06,1.0216
2002-06-07,0.8989
2002-06-10,-0.1485
2002-06-11,-0.5576
2002-06-12,0.0748
2002-06-13,-0.4483
2002-06-14,0.2251
2002-06-17,3.2572
2002-06-18,2.1391999999999998
2002-06-19,4.3663
2002-06-20,1.4626000000000001
2002-06-21,-2.9165
2002-06-24,-1.4157
2002-06-25,-0.3853
2002-06-26,-0.6681
2002-06-27,1.9468999999999999
2002-06-28,2.4306
2002-07-01,-2.7797
2002-07-02,-1.4644
2002-07-03,-1.0616
2002-07-05,3.9699999999999998
2002-07-08,1.0664
2002-07-09,-1.7018
2002-07-10,-5.8172
2002-07-11,-2.9044
2002-07-12,-1.1359
2002-07-15,-1.6086
2002-07-16,-1.3235000000000001
2002-07-17,0.1578
2002-07-18,-0.9453
2002-07-19,-4.8509
2002-07-22,-2.5491
2002-07-23,-0.0429
2002-07-24,9.1377
2002-07-25,0.1572
2002-07-26,2.865
2002-07-29,6.1808
2002-07-30,-1.7607
2002-07-31,-1.5728
2002-08-01,-5.1282
2002-08-02,-3.4469
2002-08-05,-1.8256000000000001
2002-08-06,4.3388
2002-08-07,0.2772
2002-08-08,-0.158
2002-08-09,2.6503
2002-08-12,1.7726
2002-08-13,-1.5524
2002-08-14,2.3846
2002-08-15,4.3952
2002-08-16,0.7557
2002-08-19,2.3214
2002-08-20,0.3839
2002-08-21,-1.5647
2002-08-22,0.6005
2002-08-23,-1.6854
2002-08-26,0.6786
2002-08-27,-1.0287
2002-08-28,-0.7168
2002-08-29,-11.083
2002-08-30,-0.6902
2002-09-03,-2.6574
2002-09-04,4.1579
2002-09-05,-2.621
2002-09-06,1.6977
2002-09-09,0.2443
2002-09-10,0.0406
2002-09-11,0.9744
2002-09-12,-0.764
2002-09-13,-2.0259
2002-09-16,3.3912
2002-09-17,-1.2
2002-09-18,-0.4049
2002-09-19,0.0813
2002-09-20,-0.1219
2002-09-23,-4.148
2002-09-24,-0.5091
2002-09-25,5.032
2002-09-26,2.9638999999999998
2002-09-27,0.8281
2002-09-30,-2.0336
2002-10-01,-2.9939999999999998
2002-10-02,-3.4979
2002-10-03,-0.8529
2002-10-04,-0.3011
2002-10-07,-4.8749
2002-10-08,2.5397
2002-10-09,-3.5825
2002-10-10,4.4954
2002-10-11,7.9895
2002-10-14,-0.813
2002-10-15,5.082
2002-10-16,-3.2761
2002-10-17,5.3629
2002-10-18,0.6123
2002-10-21,1.5594999999999999
2002-10-22,0.4494
2002-10-23,2.7964
2002-10-24,-0.0725
2002-10-25,2.3593
2002-10-28,0.1773
2002-10-29,1.0265
2002-10-30,-1.1913
2002-10-31,0.1773
2002-11-01,1.5221
2002-11-04,-0.3138
2002-11-05,0.9094
2002-11-06,0.8666
2002-11-07,-1.5464
2002-11-08,-1.9546000000000001
2002-11-11,-1.7088
2002-11-12,3.0786
2002-11-13,0.7379
2002-11-14,1.3952
2002-11-15,0.6536
2002-11-18,-1.2303
2002-11-19,-2.2837
2002-11-20,2.1601
2002-11-21,1.2132
2002-11-22,-2.2945
2002-11-25,1.9979
2002-11-26,-3.677
2002-11-27,3.0325
2002-11-29,-0.6579
2002-12-02,2.8233
2002-12-03,-1.4576
2002-12-04,1.4447999999999999
2002-12-05,-1.4581
2002-12-06,1.8925999999999998
2002-12-09,-4.7280999999999995
2002-12-10,1.2761
2002-12-11,-1.0151
2002-12-12,0.884
2002-12-13,-3.6102
2002-12-16,2.8364000000000003
2002-12-17,-0.0707
2002-12-18,-2.6893000000000002
2002-12-19,0.2909
2002-12-20,6.9616
2002-12-23,-2.2712
2002-12-24,0.1387
2002-12-26,1.1431
2002-12-27,-0.411
2002-12-30,1.238
2002-12-31,-0.1359
2003-01-02,5.034
2003-01-03,-1.2306
2003-01-06,2.2622999999999998
2003-01-07,-0.4489
2003-01-08,-0.0322
2003-01-09,2.4485
2003-01-10,-0.5346
2003-01-13,-0.8852
2003-01-14,-1.1164
2003-01-15,-1.8065
2003-01-16,-0.1643
2003-01-17,-1.7769
2003-01-21,-2.8811
2003-01-22,-1.3453
2003-01-23,3.8462
2003-01-24,0.8081
2003-01-27,-0.7682
2003-01-28,3.3322
2003-01-29,-0.6515
2003-01-30,-2.2951
2003-01-31,1.4765
2003-02-03,0.2976
2003-02-04,-0.5605
2003-02-05,0.1989
2003-02-06,0.2647
2003-02-07,-1.1221
2003-02-10,1.1348
2003-02-11,0.5611
2003-02-12,-0.5579
2003-02-13,-1.8481999999999998
2003-02-14,1.0424
2003-02-18,2.396
2003-02-19,-0.9425
2003-02-20,0.1312
2003-02-21,2.8834
2003-02-24,-2.5478
2003-02-25,0.3595
2003-02-26,-0.7164
2003-02-27,1.9679
2003-02-28,0.5146
2003-03-03,0.0
2003-03-04,-2.112
2003-03-05,0.6865
2003-03-06,0.7143
2003-03-07,2.7724
2003-03-10,-1.537
2003-03-11,1.4654
2003-03-12,-1.0047
2003-03-13,0.5392
2003-03-14,-0.6309
2003-03-17,2.5397
2003-03-18,-1.2384
2003-03-19,-0.1567
2003-03-20,1.4129
2003-03-21,3.4675000000000002
2003-03-24,-2.6032
2003-03-25,2.212
2003-03-26,-0.0601
2003-03-27,-0.6617
2003-03-28,-0.5752
2003-03-31,0.0305
2003-04-01,-1.0654
2003-04-02,1.6615
2003-04-03,0.1816
2003-04-04,-0.4532
2003-04-07,0.2428
2003-04-08,-1.1505
2003-04-09,-1.4395
2003-04-10,1.3984
2003-04-11,0.0613
2003-04-14,1.5926
2003-04-15,0.5125
2003-04-16,-2.6695
2003-04-17,-1.9106
2003-04-21,-0.6283
2003-04-22,1.7389000000000001
2003-04-23,0.0622
2003-04-24,-3.2298
2003-04-25,-0.6739
2003-04-28,1.0985
2003-04-29,1.5979999999999999
2003-04-30,-2.2963
2003-05-01,-2.2859
2003-05-02,0.9555
2003-05-05,-0.9138
2003-05-06,1.7787
2003-05-07,0.0
2003-05-08,0.356
2003-05-09,-0.0322
2003-05-12,2.871
2003-05-13,-0.0941
2003-05-14,-2.0716
2003-05-15,-0.4167
2003-05-16,-1.8346
2003-05-19,-2.623
2003-05-20,0.9091
2003-05-21,0.2669
2003-05-22,1.8636
2003-05-23,-1.6661000000000001
2003-05-27,1.8272
2003-05-28,-0.1958
2003-05-29,1.1442
2003-05-30,2.4564
2003-06-02,2.8076
2003-06-03,-0.1227
2003-06-04,2.5499
2003-06-05,3.9545
2003-06-06,-2.0173
2003-06-09,-1.9118
2003-06-10,0.1799
2003-06-11,-0.5088
2003-06-12,-1.0229
2003-06-13,0.7903
2003-06-16,2.684
2003-06-17,1.4097
2003-06-18,-1.3611
2003-06-19,-0.4404
2003-06-20,-0.2359
2003-06-23,-0.3252
2003-06-24,-0.089
2003-06-25,-1.7513
2003-06-26,3.0816
2003-06-27,-1.3482
2003-06-30,-0.0891
2003-07-01,1.1299
2003-07-02,-0.0294
2003-07-03,-1.0882
2003-07-07,3.5385
2003-07-08,2.3837
2003-07-09,0.561
2003-07-10,-0.8368
2003-07-11,-0.2813
2003-07-14,0.141
2003-07-15,0.5634
2003-07-16,-1.1204
2003-07-17,-0.1416
2003-07-18,0.3972
2003-07-21,-0.5369
2003-07-22,-1.2216
2003-07-23,-2.2146
2003-07-24,-0.5
2003-07-25,0.2069
2003-07-28,-0.1475
2003-07-29,-1.5657
2003-07-30,-0.9604
2003-07-31,-0.303
2003-08-01,-0.7599
2003-08-04,-1.3783
2003-08-05,-1.7391
2003-08-06,0.9798
2003-08-07,0.6886
2003-08-08,1.1501000000000001
2003-08-11,-1.721
2003-08-12,0.9068
2003-08-13,-0.7747
2003-08-14,0.6558
2003-08-15,1.5824
2003-08-18,-0.6444
2003-08-19,1.2971
2003-08-20,0.6402
2003-08-21,5.4832
2003-08-22,-2.4986
2003-08-25,-0.7364
2003-08-26,-0.7715
2003-08-27,0.0598
2003-08-28,-0.3586
2003-08-29,0.3299
2003-09-02,2.4215
2003-09-03,-0.6713
2003-09-04,-1.9689
2003-09-05,-1.1091
2003-09-08,0.0303
2003-09-09,-1.0
2003-09-10,-1.7753
2003-09-11,0.2181
2003-09-12,0.5286
2003-09-15,-0.0619
2003-09-16,0.65
2003-09-17,-0.6765
2003-09-18,0.9907
2003-09-19,5.2728
2003-09-22,-1.0483
2003-09-23,0.1177
2003-09-24,-0.2646
2003-09-25,-0.9136
2003-09-26,-0.2974
2003-09-29,-0.537
2003-09-30,0.2699
2003-10-01,2.5725
2003-10-02,0.35
2003-10-03,1.7146
2003-10-06,0.4571
2003-10-07,0.967
2003-10-08,-0.1127
2003-10-09,1.2972000000000001
2003-10-10,1.392
2003-10-13,1.7572999999999999
2003-10-14,0.9174
2003-10-15,0.5348
2003-10-16,0.7181
2003-10-17,-1.0562
2003-10-20,-0.1868
2003-10-21,-0.1872
2003-10-22,-0.2411
2003-10-23,1.3695
2003-10-24,-1.7219
2003-10-27,2.0755
2003-10-28,2.9575
2003-10-29,-0.0513
2003-10-30,0.2309
2003-10-31,-0.2816
2003-11-03,1.104
2003-11-04,0.2285
2003-11-05,0.6081
2003-11-06,0.3022
2003-11-07,0.4268
2003-11-10,0.375
2003-11-11,-0.3736
2003-11-12,0.075
2003-11-13,-0.4497
2003-11-14,-0.3513
2003-11-17,-1.2843
2003-11-18,-1.148
2003-11-19,-0.3871
2003-11-20,-1.5544
2003-11-21,-0.2368
2003-11-24,0.9232
2003-11-25,4.1558
2003-11-26,0.5521
2003-11-28,0.4243
2003-12-01,0.9692
2003-12-02,-1.7475
2003-12-03,-1.478
2003-12-04,-0.7374
2003-12-05,-1.1527
2003-12-08,0.285
2003-12-09,-1.0594
2003-12-10,-2.3244
2003-12-11,1.0428
2003-12-12,-1.1643
2003-12-15,-1.2048
2003-12-16,0.3794
2003-12-17,1.1339
2003-12-18,1.575
2003-12-19,2.0499
2003-12-22,-0.0515
2003-12-23,1.0307
2003-12-24,-0.4591
2003-12-26,0.3587
2003-12-29,0.1276
2003-12-30,-0.3825
2003-12-31,0.6399
2004-01-02,-0.7375
2004-01-05,1.4348
2004-01-06,1.2629000000000001
2004-01-07,-0.0499
2004-01-08,-1.0232
2004-01-09,-0.3782
2004-01-12,0.0
2004-01-13,-0.5062
2004-01-14,1.5263
2004-01-15,-1.328
2004-01-16,0.965
2004-01-20,-0.4779
2004-01-21,2.4261
2004-01-22,0.7649
2004-01-23,-0.9549
2004-01-26,-0.9889
2004-01-27,-1.3982999999999999
2004-01-28,-4.786
2004-01-29,3.5106
2004-01-30,-0.3597
2004-02-02,1.5988
2004-02-03,0.203
2004-02-04,-2.305
2004-02-05,-0.2074
2004-02-06,-0.7794
2004-02-09,-0.3666
2004-02-10,0.4993
2004-02-11,0.2615
2004-02-12,-1.5389
2004-02-13,-0.4238
2004-02-17,1.0641
2004-02-18,0.8423
2004-02-19,-0.6787
2004-02-20,-0.6307
2004-02-23,1.6662
2004-02-24,1.9771
2004-02-25,1.0714
2004-02-26,-0.2272
2004-02-27,0.7083
2004-03-01,0.9043
2004-03-02,-0.6224
2004-03-03,0.5762
2004-03-04,0.15
2004-03-05,1.1233
2004-03-08,-0.0987
2004-03-09,-0.9884
2004-03-10,1.123
2004-03-11,-1.7769
2004-03-12,-0.5025
2004-03-15,-1.4646
2004-03-16,0.3075
2004-03-17,2.2739
2004-03-18,0.9243
2004-03-19,-1.0396
2004-03-22,-0.9505
2004-03-23,-0.9091
2004-03-24,-0.5607
2004-03-25,1.4607999999999999
2004-03-26,-0.2778
2004-03-29,2.1023
2004-03-30,1.9598
2004-03-31,0.6083
2004-04-01,1.0641
2004-04-02,-0.3829
2004-04-05,1.3452
2004-04-06,0.1422
2004-04-07,-0.3787
2004-04-08,-0.1188
2004-04-12,-0.0714
2004-04-13,-1.0236
2004-04-14,0.7456
2004-04-15,0.0239
2004-04-16,0.8592
2004-04-19,0.2603
2004-04-20,-0.4248
2004-04-21,-0.5215
2004-04-22,-9.197
2004-04-23,0.761
2004-04-26,-1.1198
2004-04-27,0.9745
2004-04-28,-1.4867
2004-04-29,-2.1975
2004-04-30,-1.516
2004-05-03,-0.4123
2004-05-04,0.2484
2004-05-05,-0.3579
2004-05-06,-1.6855
2004-05-07,-3.2603
2004-05-10,1.2493
2004-05-11,-0.5739
2004-05-12,0.0
2004-05-13,-0.2597
2004-05-14,0.2025
2004-05-17,-2.4256
2004-05-18,0.1776
2004-05-19,1.1817
2004-05-20,0.2628
2004-05-21,1.0192
2004-05-24,1.4702
2004-05-25,2.6989
2004-05-26,-0.332
2004-05-27,0.4163
