ticker,3285Q US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-01-03,-6.1947
2000-01-04,-2.7443999999999997
2000-01-05,-0.6173
2000-01-06,1.4197
2000-01-07,1.8373
2000-01-10,-1.7182
2000-01-11,-2.3601
2000-01-12,0.6267
2000-01-13,1.5125
2000-01-14,3.5933
2000-01-18,-3.8917
2000-01-19,4.4014
2000-01-20,-1.5177
2000-01-21,-0.0856
2000-01-24,0.0857
2000-01-25,2.226
2000-01-26,5.1089
2000-01-27,2.8685
2000-01-28,-4.9574
2000-01-31,5.216
2000-02-01,3.7955
2000-02-02,-1.6418
2000-02-03,0.9863
2000-02-04,-1.728
2000-02-07,0.5352
2000-02-08,3.4981
2000-02-09,-2.5716
2000-02-10,0.3017
2000-02-11,-0.6015
2000-02-14,-4.3116
2000-02-15,2.5296
2000-02-16,-1.9275
2000-02-17,-1.4151
2000-02-18,-4.6251999999999995
2000-02-22,3.3445
2000-02-23,0.1618
2000-02-24,-1.7771
2000-02-25,-0.1645
2000-02-28,2.7183
2000-02-29,2.1652
2000-03-01,2.9827
2000-03-02,-1.7530000000000001
2000-03-03,0.6982
2000-03-06,2.8505000000000003
2000-03-07,-1.9476
2000-03-08,-3.4377
2000-03-09,2.6898999999999997
2000-03-10,-3.0046
2000-03-13,1.7473999999999998
2000-03-14,-1.3271
2000-03-15,5.2215
2000-03-16,8.4211
2000-03-17,0.9709
2000-03-20,-4.8764
2000-03-21,6.2816
2000-03-22,-0.4755
2000-03-23,7.5768
2000-03-24,-2.3477
2000-03-27,-1.5594999999999999
2000-03-28,-0.462
2000-03-29,-4.1114
2000-03-30,-3.7344
2000-03-31,0.2155
2000-04-03,6.0932
2000-04-04,-6.2162
2000-04-05,-0.4323
2000-04-06,1.2301
2000-04-07,-1.2152
2000-04-10,2.026
2000-04-11,-2.4112999999999998
2000-04-12,0.9448
2000-04-13,-2.6638
2000-04-14,-6.6568000000000005
2000-04-17,-0.317
2000-04-18,2.3847
2000-04-19,-3.1056
2000-04-20,-0.8814
2000-04-24,-3.3145
2000-04-25,4.4314
2000-04-26,-2.0817
2000-04-27,-3.3524
2000-04-28,-2.3689
2000-05-01,2.253
2000-05-02,3.2203
2000-05-03,-2.4631
2000-05-04,-1.3468
2000-05-05,-1.4505
2000-05-08,-0.2597
2000-05-09,-1.5625
2000-05-10,-2.9981999999999998
2000-05-11,1.8182
2000-05-12,2.3214
2000-05-15,4.1885
2000-05-16,-0.5025
2000-05-17,-0.3367
2000-05-18,1.5203
