ticker,HRC US Equity
2000-05-25,-2.621
2000-05-26,1.8634
2000-05-30,1.2195
2000-05-31,-1.4056
2000-06-01,2.0367
2000-06-02,-0.998
2000-06-05,-1.4113
2000-06-06,1.0225
2000-06-07,-2.2267
2000-06-08,-0.6211
2000-06-09,2.2917
2000-06-12,1.222
2000-06-13,-0.4024
2000-06-14,0.0
2000-06-15,0.404
2000-06-16,-3.4205
2000-06-19,0.625
2000-06-20,4.7619
2000-06-21,1.3834
2000-06-22,-2.5341
2000-06-23,-0.6
2000-06-26,6.4386
2000-06-27,-2.0794
2000-06-28,3.0888
2000-06-29,1.4981
2000-06-30,-7.7491
2000-07-03,1.4
2000-07-05,-1.9724
2000-07-06,2.6157
2000-07-07,0.1961
2000-07-10,0.3914
2000-07-11,0.3899
2000-07-12,1.165
2000-07-13,1.1516
2000-07-14,-0.9488
2000-07-17,2.8736
2000-07-18,-2.6071
2000-07-19,0.2294
2000-07-20,1.5354999999999999
2000-07-21,-3.9698
2000-07-24,3.1496
2000-07-25,-2.8626
2000-07-26,1.3752
2000-07-27,2.1318
2000-07-28,-0.759
2000-07-31,-2.1033
2000-08-01,0.0
2000-08-02,1.1719
2000-08-03,1.7375
2000-08-04,-0.5693
2000-08-07,2.0992
2000-08-08,-3.9252000000000002
2000-08-09,-0.5837
2000-08-10,-0.1957
2000-08-11,6.0784
2000-08-14,-1.6636
2000-08-15,-3.9474
2000-08-16,2.7397
2000-08-17,0.0
2000-08-18,-2.0952
2000-08-21,3.8911
2000-08-22,-2.6217
2000-08-23,1.1538
2000-08-24,1.7109999999999999
2000-08-25,1.3084
2000-08-28,-0.1845
2000-08-29,1.8484
2000-08-30,1.2704
2000-08-31,-0.1792
2000-09-01,-0.3591
2000-09-05,1.2612999999999999
2000-09-06,1.0676
2000-09-07,-0.3521
2000-09-08,0.53
2000-09-11,3.6907
2000-09-12,0.0
2000-09-13,-0.5085
2000-09-14,0.3407
2000-09-15,-0.6791
2000-09-18,1.1966
2000-09-19,0.1689
2000-09-20,-1.1804000000000001
2000-09-21,0.5119
2000-09-22,-0.1698
2000-09-25,0.5102
2000-09-26,-0.1692
2000-09-27,9.4915
2000-09-28,6.3467
2000-09-29,4.2213
2000-10-02,0.2793
2000-10-03,-0.6964
2000-10-04,0.561
2000-10-05,0.9763
2000-10-06,0.6906
2000-10-09,-0.5487
2000-10-10,-1.2414
2000-10-11,-0.6983
2000-10-12,-1.5471
2000-10-13,1.1429
2000-10-16,0.7062
2000-10-17,-0.2805
2000-10-18,-2.2222
2000-10-19,1.7341
2000-10-20,0.0
2000-10-23,2.1307
2000-10-24,0.0
2000-10-25,1.1127
2000-10-26,-0.4127
2000-10-27,-0.2762
2000-10-30,3.4626
2000-10-31,-0.9371
2000-11-01,-1.7568000000000001
2000-11-02,1.5131000000000001
2000-11-03,1.7614999999999998
2000-11-06,0.1332
2000-11-07,0.0
2000-11-08,0.7979
2000-11-09,3.0343
2000-11-10,2.8169
2000-11-13,-5.2304
2000-11-14,1.9710999999999999
2000-11-15,0.3866
2000-11-16,1.4121000000000001
2000-11-17,1.1392
2000-11-20,-2.8786
2000-11-21,0.9021
2000-11-22,-0.3831
2000-11-24,1.4102999999999999
2000-11-27,0.5057
2000-11-28,1.8868
2000-11-29,0.2469
2000-11-30,0.4926
2000-12-01,-0.4902
2000-12-04,0.4926
2000-12-05,-1.2255
2000-12-06,0.2481
2000-12-07,0.1238
2000-12-08,2.843
2000-12-11,1.9231
2000-12-12,-3.4198
2000-12-13,-2.1978
2000-12-14,-1.1236
2000-12-15,0.8838
2000-12-18,2.8786
2000-12-19,-0.2433
2000-12-20,-2.6829
2000-12-21,0.1253
2000-12-22,1.2516
2000-12-26,0.3708
2000-12-27,1.3547
2000-12-28,8.1409
2000-12-29,-7.4157
2001-01-02,-0.2427
2001-01-03,-0.2433
2001-01-04,-7.8049
2001-01-05,2.5132
2001-01-08,-1.9355
2001-01-09,-3.8158
2001-01-10,-3.9672
2001-01-11,2.1368
2001-01-12,1.3947
2001-01-16,-3.1637
2001-01-17,0.5682
2001-01-18,-0.2825
2001-01-19,0.5666
2001-01-22,1.1268
2001-01-23,1.3928
2001-01-24,0.0
2001-01-25,0.4121
2001-01-26,3.1464
2001-01-29,0.1592
2001-01-30,0.0636
2001-01-31,0.2541
2001-02-01,0.7392
2001-02-02,0.8386
2001-02-05,0.9356
2001-02-06,0.1854
2001-02-07,1.0691
2001-02-08,0.2451
2001-02-09,1.0801
2001-02-12,1.7137
2001-02-13,1.0902
2001-02-14,-0.2353
2001-02-15,-0.8451
2001-02-16,0.5748
2001-02-20,1.3796
2001-02-21,0.0389
2001-02-22,-0.0583
2001-02-23,-0.4083
2001-02-26,0.2538
2001-02-27,-0.6426
2001-02-28,-0.6272
2001-03-01,-3.4122
2001-03-02,1.6541000000000001
2001-03-05,1.1852
2001-03-06,-0.9331
2001-03-07,2.004
2001-03-08,-1.1984
2001-03-09,-0.8749
2001-03-12,-2.1866
2001-03-13,-2.3175
2001-03-14,-0.2309
2001-03-15,-0.7786
2001-03-16,0.3606
2001-03-19,1.268
2001-03-20,1.5025
2001-03-21,-5.3248
2001-03-22,-3.3659
2001-03-23,3.0562
2001-03-26,2.5294
2001-03-27,-0.7231
2001-03-28,-1.3496000000000001
2001-03-29,3.2573
2001-03-30,1.5563
2001-04-02,0.0
2001-04-03,-0.352
2001-04-04,-0.1455
2001-04-05,1.5609
2001-04-06,-2.459
2001-04-09,1.3655
2001-04-10,-2.0725
2001-04-11,-0.7407
2001-04-12,0.533
2001-04-16,2.333
2001-04-17,2.3834
2001-04-18,-0.8907
2001-04-19,0.0205
2001-04-20,-3.7121
2001-04-23,3.0458
2001-04-24,1.4469
2001-04-25,1.4059
2001-04-26,0.7635
2001-04-27,-0.2991
2001-04-30,1.0
2001-05-01,1.2673
2001-05-02,1.1537
2001-05-03,-1.0052
2001-05-04,1.5427
2001-05-07,-3.0192
2001-05-08,1.9235
2001-05-09,-1.07
2001-05-10,-0.5113
2001-05-11,-0.4744
2001-05-14,0.6753
2001-05-15,-0.7694
2001-05-16,1.1928
2001-05-17,1.8860999999999999
2001-05-18,-0.3278
2001-05-21,0.3095
2001-05-22,-1.0993
2001-05-23,-0.741
2001-05-24,-0.7859
2001-05-25,1.2871000000000001
2001-05-29,0.2542
2001-05-30,0.0195
2001-05-31,0.5459
2001-06-01,-0.2715
2001-06-04,1.3611
2001-06-05,2.3211
2001-06-06,-0.0562
2001-06-07,1.3131
2001-06-08,-0.2037
2001-06-11,-0.1855
2001-06-12,0.9665
2001-06-13,2.3196
2001-06-14,0.8276
2001-06-15,0.3747
2001-06-18,2.4889
2001-06-19,-1.0408
2001-06-20,1.3322
2001-06-21,-0.2941
2001-06-22,-1.787
2001-06-25,0.371
2001-06-26,-0.88
2001-06-27,0.4972
2001-06-28,0.0707
2001-06-29,0.8298
2001-07-02,-1.9436
2001-07-03,3.3929
2001-07-05,-1.0881
2001-07-06,1.4493
2001-07-09,-1.2048
2001-07-10,0.0
2001-07-11,0.1394
2001-07-12,0.0174
2001-07-13,-0.0174
2001-07-16,-1.0786
2001-07-17,0.2462
2001-07-18,0.2632
2001-07-19,-0.4374
2001-07-20,-0.1933
2001-07-23,-2.2715
2001-07-24,-1.4595
2001-07-25,0.6948
2001-07-26,0.802
2001-07-27,2.7848
2001-07-30,0.563
2001-07-31,-0.9797
2001-08-01,-0.8127
2001-08-02,0.3206
2001-08-03,-1.7223000000000002
2001-08-06,-0.3433
2001-08-07,0.6345
2001-08-08,-0.2162
2001-08-09,-0.2166
2001-08-10,0.6875
2001-08-13,0.2336
2001-08-14,-0.1434
2001-08-15,0.4488
2001-08-16,0.3575
2001-08-17,-0.3384
2001-08-20,0.2323
2001-08-21,-1.0697
2001-08-22,-0.3604
2001-08-23,-0.2532
2001-08-24,-0.9066
2001-08-27,-0.2196
2001-08-28,0.3668
2001-08-29,-0.8222
2001-08-30,-0.8659
2001-08-31,0.9106
2001-09-04,1.4733
2001-09-05,1.6697
2001-09-06,-1.7315
2001-09-07,-1.9074
2001-09-10,1.2963
2001-09-17,0.1828
2001-09-18,-6.4781
2001-09-19,1.6585
2001-09-20,-5.2975
2001-09-21,4.3981
2001-09-24,0.893
2001-09-25,0.077
2001-09-26,-0.1346
2001-09-27,1.3862
2001-09-28,2.4877000000000002
2001-10-01,-1.8899
2001-10-02,4.5326
2001-10-03,2.4752
2001-10-04,-2.574
2001-10-05,-1.1944
2001-10-08,0.4029
2001-10-09,2.2072
2001-10-10,1.0173
2001-10-11,0.1413
2001-10-12,-1.0233
2001-10-15,2.0321
2001-10-16,-1.3801999999999999
2001-10-17,-0.7972
2001-10-18,-0.1786
2001-10-19,-0.2504
2001-10-22,-1.8831
2001-10-23,-1.0419
2001-10-24,0.4802
2001-10-25,-2.2513
2001-10-26,0.7929
2001-10-29,-1.1987
2001-10-30,0.2275
2001-10-31,0.2837
2001-11-01,-0.6978
2001-11-02,0.1899
2001-11-05,1.9716
2001-11-06,-0.2789
2001-11-07,-3.1879
2001-11-08,-0.9821
2001-11-09,-1.5753
2001-11-12,2.134
2001-11-13,-1.3929
2001-11-14,1.9031
2001-11-15,0.5198
2001-11-16,0.0
2001-11-19,0.6321
2001-11-20,1.8843
2001-11-21,0.5604
2001-11-23,-0.7988
2001-11-26,0.9363
2001-11-27,-0.8905
2001-11-28,-0.7675
2001-11-29,0.0189
2001-11-30,-0.7167
2001-12-03,0.266
2001-12-04,-0.0568
2001-12-05,-1.4028
2001-12-06,-0.2115
2001-12-07,-0.1349
2001-12-10,-0.2508
2001-12-11,0.5416
2001-12-12,2.2124
2001-12-13,-0.4329
2001-12-14,0.794
2001-12-17,1.5379
2001-12-18,0.3509
2001-12-19,0.681
2001-12-20,0.5119
2001-12-21,0.9094
2001-12-24,0.2163
2001-12-26,-0.3237
2001-12-27,1.0826
2001-12-28,-0.482
2001-12-31,-0.861
2002-01-02,-0.4161
2002-01-03,-1.29
2002-01-04,-0.2025
2002-01-07,-0.332
2002-01-08,-0.7402
2002-01-09,0.0932
2002-01-10,-0.0745
2002-01-11,0.1118
2002-01-14,0.5027
2002-01-15,2.4268
2002-01-16,3.1651
2002-01-17,1.7181
2002-01-18,1.6891
2002-01-22,-2.2034
2002-01-23,0.6932
2002-01-24,-2.0654
2002-01-25,0.1406
2002-01-28,0.0702
2002-01-29,-0.8243
2002-01-30,1.6446
2002-01-31,-0.3305
2002-02-01,-0.3666
2002-02-04,-0.1577
2002-02-05,7.7382
2002-02-06,-0.4397
2002-02-07,-2.1346
2002-02-08,0.3188
2002-02-11,-0.5352
2002-02-12,-2.3878
2002-02-13,3.5487
2002-02-14,0.4159
2002-02-15,-0.6627
2002-02-19,-0.9506
2002-02-20,1.5154
2002-02-21,-0.7132
2002-02-22,-0.1838
2002-02-25,-0.7531
2002-02-26,0.9612
2002-02-27,0.4288
2002-02-28,-0.0999
2002-03-01,-0.4834
2002-03-04,-0.4523
2002-03-05,-2.524
2002-03-06,0.2935
2002-03-07,-0.6368
2002-03-08,1.8014999999999999
2002-03-11,0.5615
2002-03-12,-0.6261
2002-03-13,0.1532
2002-03-14,0.238
2002-03-15,-0.7802
2002-03-18,0.4274
2002-03-19,0.0
2002-03-20,-0.1021
2002-03-21,3.084
2002-03-22,-0.7603
2002-03-25,0.6829
2002-03-26,0.9926
2002-03-27,1.5396999999999998
2002-03-28,-0.5807
2002-04-01,0.4381
2002-04-02,-0.4685
2002-04-03,-1.1524
2002-04-04,0.7061
2002-04-05,-0.2283
2002-04-08,-0.0654
2002-04-09,0.8177
2002-04-10,3.4874
2002-04-11,-0.4702
2002-04-12,0.3307
2002-04-15,2.1189999999999998
2002-04-16,-1.6446
2002-04-17,2.2035
2002-04-18,0.841
2002-04-19,0.0607
2002-04-22,-2.1973
2002-04-23,-0.7592
2002-04-24,-1.0773
2002-04-25,1.5467
2002-04-26,-0.3575
2002-04-29,-1.2011
2002-04-30,1.9893
2002-05-01,0.4334
2002-05-02,0.2004
2002-05-03,-1.7690000000000001
2002-05-06,-1.3154
2002-05-07,-1.6185
2002-05-08,2.6129
2002-05-09,0.3144
2002-05-10,-4.6693999999999996
2002-05-13,0.5753
2002-05-14,2.0101
2002-05-15,-0.8331
2002-05-16,0.3393
2002-05-17,-1.5617
2002-05-20,-0.507
2002-05-21,-1.3809
2002-05-22,-0.4167
2002-05-23,1.3726
2002-05-24,-0.2312
2002-05-28,-0.8937
2002-05-29,-0.4175
2002-05-30,1.8519
2002-05-31,0.4132
2002-06-03,-2.0905
2002-06-04,-1.7485
2002-06-05,0.8727
2002-06-06,-1.3232
2002-06-07,0.1375
2002-06-10,-0.206
2002-06-11,-0.8429
2002-06-12,-0.347
2002-06-13,-1.5493999999999999
2002-06-14,0.2653
2002-06-17,1.1287
2002-06-18,0.8022
2002-06-19,-0.2768
2002-06-20,-0.3123
2002-06-21,-4.873
2002-06-24,0.2927
2002-06-25,-1.587
2002-06-26,0.1854
2002-06-27,2.2202
2002-06-28,1.629
2002-07-01,-2.9386
2002-07-02,-1.4495
2002-07-03,-1.1916
2002-07-05,2.3554
2002-07-08,-1.62
2002-07-09,-2.1332
2002-07-10,-4.3021
2002-07-11,1.3387
2002-07-12,1.597
2002-07-15,-1.2226
2002-07-16,-1.4931
2002-07-17,1.2764
2002-07-18,-2.5798
2002-07-19,0.3639
2002-07-22,-1.8127
2002-07-23,0.1026
2002-07-24,3.2992
2002-07-25,3.6302
2002-07-26,-1.9908000000000001
2002-07-29,0.5859
2002-07-30,1.8058
2002-07-31,3.1089
2002-08-01,-1.4243000000000001
2002-08-02,-1.7264
2002-08-05,-2.0432
2002-08-06,1.6179000000000001
2002-08-07,2.1485
2002-08-08,3.2676
2002-08-09,-0.491
2002-08-12,1.9554
2002-08-13,-1.5056
2002-08-14,4.6406
2002-08-15,-0.087
2002-08-16,-0.8007
2002-08-19,-0.0351
2002-08-20,-0.3862
2002-08-21,2.6079
2002-08-22,1.3395000000000001
2002-08-23,-1.7116
2002-08-26,2.5172
2002-08-27,-2.2032
2002-08-28,-0.1032
2002-08-29,1.8936
2002-08-30,-0.2872
2002-09-03,-1.6096
2002-09-04,1.3949
2002-09-05,-1.07
2002-09-06,1.7167
2002-09-09,0.692
2002-09-10,0.7208
2002-09-11,-0.233
2002-09-12,-2.6522
2002-09-13,1.2386
2002-09-16,1.3254000000000001
2002-09-17,-2.918
2002-09-18,1.0537
2002-09-19,-2.0171
2002-09-20,-0.5583
2002-09-23,-0.5439
2002-09-24,-0.9349
2002-09-25,2.4395
2002-09-26,2.1206
2002-09-27,-0.8851
2002-09-30,-6.7491
2002-10-01,-0.0184
2002-10-02,-1.4367
2002-10-03,1.0092
2002-10-04,-2.7567
2002-10-07,-1.5981999999999998
2002-10-08,0.6381
2002-10-09,-1.9788999999999999
2002-10-10,4.6256
2002-10-11,0.5995
2002-10-14,0.4097
2002-10-15,-3.3754
2002-10-16,-1.2668
2002-10-17,2.0218
2002-10-18,-0.0381
2002-10-21,0.0953
2002-10-22,-0.3047
2002-10-23,0.2865
2002-10-24,0.019
2002-10-25,0.4761
2002-10-28,-1.0993
2002-10-29,0.0958
2002-10-30,-0.1915
2002-10-31,-0.2494
2002-11-01,0.25
2002-11-04,-1.4579
2002-11-05,-0.6813
2002-11-06,1.0976
2002-11-07,-1.1439
2002-11-08,0.0
2002-11-11,-0.4707
2002-11-12,-0.2759
2002-11-13,0.3557
2002-11-14,0.2166
2002-11-15,1.9646
2002-11-18,-1.6378
2002-11-19,-1.3516
2002-11-20,0.5957
2002-11-21,-3.8689
2002-11-22,1.1499
2002-11-25,-1.6442999999999999
2002-11-26,-1.5893000000000002
2002-11-27,1.3003
2002-11-29,-0.1863
2002-12-02,-1.8876
2002-12-03,-0.8034
2002-12-04,1.8968
2002-12-05,0.2301
2002-12-06,0.5008
2002-12-09,0.5399
2002-12-10,0.6609
2002-12-11,1.2515
2002-12-12,-0.304
2002-12-13,-1.3211
2002-12-16,0.559
2002-12-17,-0.5971
2002-12-18,-0.7871
2002-12-19,-0.8351
2002-12-20,0.5684
2002-12-23,0.7536
2002-12-24,0.4986
2002-12-26,-0.2688
2002-12-27,-0.9328
2002-12-30,-0.0418
2002-12-31,1.1304
2003-01-02,10.888
2003-01-03,-0.8214
2003-01-06,1.901
2003-01-07,0.1847
2003-01-08,-0.2212
2003-01-09,0.2402
2003-01-10,-0.7558
2003-01-13,0.26
2003-01-14,-0.5002
2003-01-15,-0.3351
2003-01-16,-1.1022
2003-01-17,0.3967
2003-01-21,-1.5051999999999999
2003-01-22,-0.4776
2003-01-23,-0.0192
2003-01-24,-1.6126
2003-01-27,-0.3707
2003-01-28,0.9597
2003-01-29,-1.1251
2003-01-30,-1.7265000000000001
2003-01-31,2.1162
2003-02-03,-0.6061
2003-02-04,-1.5146
2003-02-05,-3.1356
2003-02-06,0.6186
2003-02-07,0.6967
2003-02-10,0.4477
2003-02-11,1.1143
2003-02-12,-2.0236
2003-02-13,-0.7362
2003-02-14,0.0412
2003-02-18,3.089
2003-02-19,-1.658
2003-02-20,0.0406
2003-02-21,1.3197999999999999
2003-02-24,-2.485
2003-02-25,2.7538
2003-02-26,-2.2800000000000002
2003-02-27,1.3508
2003-02-28,1.3801999999999999
2003-03-03,-1.4214
2003-03-04,0.9342
2003-03-05,0.503
2003-03-06,-1.1411
2003-03-07,-0.1215
2003-03-10,-3.4266
2003-03-11,-1.3437000000000001
2003-03-12,-0.1702
2003-03-13,0.469
2003-03-14,1.5065
2003-03-17,2.0276
2003-03-18,-0.8195
2003-03-19,1.3634
2003-03-20,0.6521
2003-03-21,0.6479
2003-03-24,0.1811
2003-03-25,1.3855
2003-03-26,-0.6734
2003-03-27,0.678
2003-03-28,0.9705
2003-03-31,0.0
2003-04-01,-0.9415
2003-04-02,1.2871000000000001
2003-04-03,-1.2511999999999999
2003-04-04,-2.2174
2003-04-07,0.3644
2003-04-08,-0.2623
2003-04-09,-0.6675
2003-04-10,0.2851
2003-04-11,-0.4873
2003-04-14,0.4489
2003-04-15,0.975
2003-04-16,-1.026
2003-04-17,-0.1626
2003-04-21,-1.7915
2003-04-22,-0.1658
2003-04-23,0.7475
2003-04-24,-0.474
2003-04-25,0.5591
2003-04-28,1.0914
2003-04-29,0.1833
2003-04-30,1.464
2003-05-01,1.5832000000000002
2003-05-02,-0.3354
2003-05-05,1.3064
2003-05-06,-0.4103
2003-05-07,-0.6082
2003-05-08,1.0857
2003-05-09,-0.4882
2003-05-12,2.4922
2003-05-13,-0.4787
2003-05-14,-1.0196
2003-05-15,0.8552
2003-05-16,-0.5203
2003-05-19,-1.3754
2003-05-20,-0.0786
2003-05-21,1.1402
2003-05-22,-1.0107
2003-05-23,1.7082000000000002
2003-05-27,-0.0579
2003-05-28,-1.0044
2003-05-29,0.039
2003-05-30,0.2548
2003-06-02,0.2933
2003-06-03,0.117
2003-06-04,1.9276
2003-06-05,-1.8147
2003-06-06,-0.0584
2003-06-09,-0.1363
2003-06-10,-0.6628
2003-06-11,0.3532
2003-06-12,-2.3465
2003-06-13,-0.5807
2003-06-16,0.7049
2003-06-17,0.54
2003-06-18,0.2785
2003-06-19,-0.9522
2003-06-20,1.6824
2003-06-23,-2.0091
2003-06-24,0.6432
2003-06-25,0.0799
2003-06-26,1.8159999999999998
2003-06-27,-0.2352
2003-06-30,-0.8841
2003-07-01,0.8722
2003-07-02,0.0786
2003-07-03,-0.4123
2003-07-07,0.3549
2003-07-08,-0.9823
2003-07-09,0.6151
2003-07-10,-1.7945
2003-07-11,0.8835
2003-07-14,0.1592
2003-07-15,0.1987
2003-07-16,-0.6347
2003-07-17,-0.1996
2003-07-18,1.48
2003-07-21,-0.9066
2003-07-22,0.0597
2003-07-23,0.5764
2003-07-24,-0.8696
2003-07-25,1.9737
2003-07-28,0.0
2003-07-29,0.8798
2003-07-30,3.6822
2003-07-31,1.8505
2003-08-01,-0.4037
2003-08-04,-0.1658
2003-08-05,-0.5906
2003-08-06,-0.3528
2003-08-07,1.2484
2003-08-08,-0.3865
2003-08-11,-0.0554
2003-08-12,0.1848
2003-08-13,0.0
2003-08-14,0.5351
2003-08-15,0.4772
2003-08-18,-0.1279
2003-08-19,-0.0183
2003-08-20,-0.1463
2003-08-21,0.2198
2003-08-22,-1.2064
2003-08-25,0.0
2003-08-26,-0.074
2003-08-27,-0.0185
2003-08-28,0.2593
2003-08-29,0.0185
2003-09-02,0.5171
2003-09-03,0.8267
2003-09-04,1.4942
2003-09-05,-1.0054
2003-09-08,-0.0907
2003-09-09,-1.071
2003-09-10,-0.367
2003-09-11,0.1842
2003-09-12,0.8456
2003-09-15,0.5493
2003-09-16,-0.3824
2003-09-17,0.6399
2003-09-18,0.7266
2003-09-19,-0.6312
2003-09-22,-0.4174
2003-09-23,5.0483
2003-09-24,-1.2665
2003-09-25,-0.6677
2003-09-26,0.0354
2003-09-29,0.3183
2003-09-30,-0.5464
2003-10-01,1.6484
2003-10-02,-1.2031
2003-10-03,0.4942
2003-10-06,-0.6849
2003-10-07,0.0177
2003-10-08,0.1238
2003-10-09,0.0353
2003-10-10,0.459
2003-10-13,0.4393
2003-10-14,0.6298
2003-10-15,-0.2086
2003-10-16,0.2439
2003-10-17,-0.0695
2003-10-20,-0.6087
2003-10-21,-0.1575
2003-10-22,-0.4557
2003-10-23,-0.1761
2003-10-24,0.5115
2003-10-27,-0.737
2003-10-28,1.0253
2003-10-29,-0.1225
2003-10-30,2.7856
2003-10-31,1.4658
2003-11-03,0.1512
2003-11-04,-0.6877
2003-11-05,-0.5236
2003-11-06,0.1528
2003-11-07,0.3899
2003-11-10,-0.3715
2003-11-11,0.0169
2003-11-12,0.1525
2003-11-13,-2.1997
2003-11-14,1.5571000000000002
2003-11-17,-1.0051
2003-11-18,-0.3614
2003-11-19,-1.1743999999999999
2003-11-20,-0.2097
2003-11-21,-0.6305
2003-11-24,-0.141
2003-11-25,1.4296
2003-11-26,0.087
2003-11-28,-0.2086
2003-12-01,1.8293
2003-12-02,0.0855
2003-12-03,-1.094
2003-12-04,-0.4494
2003-12-05,-1.0417
2003-12-08,0.3333
2003-12-09,0.5595
2003-12-10,0.1913
2003-12-11,1.6139999999999999
2003-12-12,-0.3757
2003-12-15,-0.7029
2003-12-16,-0.4337
2003-12-17,1.7422
2003-12-18,0.2568
2003-12-19,0.1879
2003-12-22,0.733
2003-12-23,-0.22
2003-12-24,1.7978
2003-12-26,0.1666
2003-12-29,2.0792
2003-12-30,0.3748
2003-12-31,0.7468
2004-01-02,-0.3223
2004-01-05,-0.4526
2004-01-06,-0.0812
2004-01-07,-0.0163
2004-01-08,0.13
2004-01-09,-0.2435
2004-01-12,0.3743
2004-01-13,-0.6161
2004-01-14,0.4568
2004-01-15,0.0325
2004-01-16,1.0065
2004-01-20,0.1768
2004-01-21,0.8984
2004-01-22,0.6519
2004-01-23,0.158
2004-01-26,0.3155
2004-01-27,-0.3302
2004-01-28,-1.0885
2004-01-29,-0.2392
2004-01-30,-0.0799
2004-02-02,1.776
2004-02-03,0.2987
2004-02-04,0.0
2004-02-05,-0.3762
2004-02-06,1.4947
2004-02-09,-0.6356
2004-02-10,0.312
2004-02-11,0.1244
2004-02-12,-0.0155
2004-02-13,8.761800000000001
2004-02-17,-0.2285
2004-02-18,-1.4746000000000001
2004-02-19,-1.9471
2004-02-20,0.1186
2004-02-23,-2.2351
2004-02-24,-0.3634
2004-02-25,0.4407
2004-02-26,-0.0756
2004-02-27,0.0
2004-03-01,2.9977
2004-03-02,2.1250999999999998
2004-03-03,0.1734
2004-03-04,0.2308
2004-03-05,-0.3166
2004-03-08,-0.8807
2004-03-09,-0.772
2004-03-10,-2.4369
2004-03-11,-1.3993
2004-03-12,-0.0916
2004-03-15,-1.1761
2004-03-16,-0.2473
2004-03-17,0.7127
2004-03-18,0.8769
2004-03-19,-1.1743000000000001
2004-03-22,-1.0185
2004-03-23,1.5747
2004-03-24,-0.2302
2004-03-25,1.6923
2004-03-26,1.0439
2004-03-29,1.063
2004-03-30,0.7407
2004-03-31,-0.1618
2004-04-01,-0.0884
2004-04-02,1.3268
2004-04-05,1.455
2004-04-06,0.7027
2004-04-07,-0.2421
2004-04-08,-0.0571
2004-04-12,0.1857
2004-04-13,-0.1996
2004-04-14,-0.2
2004-04-15,-1.1595
2004-04-16,-0.0579
2004-04-19,0.5072
2004-04-20,-1.1246
2004-04-21,1.6915
2004-04-22,0.3728
2004-04-23,-0.7857
2004-04-26,-0.3312
2004-04-27,-0.0722
2004-04-28,-0.2602
2004-04-29,-0.7972
2004-04-30,-1.3735
2004-05-03,1.037
2004-05-04,-1.1877
2004-05-05,0.3116
2004-05-06,-16.0503
2004-05-07,-1.1454
2004-05-10,-3.2977
2004-05-11,2.5069
2004-05-12,0.7553
2004-05-13,1.1958
2004-05-14,-0.8113
2004-05-17,-1.138
2004-05-18,-1.205
2004-05-19,-0.4915
2004-05-20,0.2561
2004-05-21,1.4964
2004-05-24,0.899
2004-05-25,1.7463
2004-05-26,0.3327
2004-05-27,0.3491
2004-05-28,2.9222
2004-06-01,-0.1868
2004-06-02,0.5103
2004-06-03,-0.5415
2004-06-04,-0.3573
