ticker,WGRP US Equity
2000-05-24,-4.9505
2000-05-25,0.0
2000-05-26,0.0
2000-05-30,-2.0833
2000-05-31,-1.0638
2000-06-01,5.3763
2000-06-02,-2.0408
2000-06-05,2.0833
2000-06-06,2.0408
2000-06-07,2.0
2000-06-08,6.8627
2000-06-09,0.9174
2000-06-12,-2.7273
2000-06-13,0.0
2000-06-14,0.0
2000-06-15,2.8037
2000-06-16,1.8182
2000-06-19,0.0
2000-06-20,7.1429
2000-06-21,-8.3333
2000-06-22,1.8182
2000-06-23,-2.6786
2000-06-26,4.5872
2000-06-27,-1.7544
2000-06-28,-1.7856999999999998
2000-06-29,-2.7273
2000-06-30,2.8037
2000-07-03,-0.9091
2000-07-05,-1.8349
2000-07-06,0.0
2000-07-07,-5.6075
2000-07-10,1.9802
2000-07-11,-2.9126
2000-07-12,-10.0
2000-07-13,4.4444
2000-07-14,4.2553
2000-07-17,-4.0816
2000-07-18,-2.1277
2000-07-19,2.1739
2000-07-20,6.383
2000-07-21,-4.0
2000-07-24,-6.25
2000-07-25,-2.2222
2000-07-26,-1.1364
2000-07-27,1.1494
2000-07-28,-1.1364
2000-07-31,-5.7471
2000-08-01,2.439
2000-08-02,7.1429
2000-08-03,2.2222
2000-08-07,-4.3478
2000-08-08,4.5455
2000-08-09,0.0
2000-08-10,-4.3478
2000-08-11,5.6818
2000-08-14,4.3011
2000-08-15,-4.1237
2000-08-16,3.2258
2000-08-17,11.4583
2000-08-18,-2.8037
2000-08-21,6.7308
2000-08-22,0.9009
2000-08-23,5.3571
2000-08-24,-1.6949
2000-08-25,-1.7241
2000-08-28,-1.7544
2000-08-29,3.5714
2000-08-30,-2.5862
2000-08-31,-0.885
2000-09-01,0.0
2000-09-05,0.0
2000-09-06,0.8929
2000-09-07,0.0
2000-09-08,-0.885
2000-09-11,-1.7856999999999998
2000-09-12,-0.9091
2000-09-13,2.7523
2000-09-14,3.5714
2000-09-15,4.3103
2000-09-18,2.4793
2000-09-19,1.6129
2000-09-20,-5.5556
2000-09-21,-3.3613
2000-09-22,-5.2174
2000-09-25,2.7523
2000-09-26,-3.5714
2000-09-27,-6.4815
2000-09-28,9.901
2000-09-29,-6.3063
2000-10-02,5.7692
2000-10-03,0.0
2000-10-04,-4.5455
2000-10-05,-2.8571
2000-10-06,-7.8431
2000-10-09,1.0638
2000-10-10,1.0526
2000-10-11,2.0833
2000-10-12,-3.0612
2000-10-13,-4.2105
2000-10-16,-3.2967
2000-10-17,0.0
2000-10-18,0.0
2000-10-19,4.5455
2000-10-20,1.087
2000-10-23,-2.1505
2000-10-24,-1.0989
2000-10-25,-1.1111
2000-10-26,6.7416
2000-10-27,5.2632
2000-10-30,0.0
2000-10-31,1.0
2000-11-01,-4.9505
2000-11-02,4.1667
2000-11-03,-1.0
2000-11-06,-6.0606
2000-11-07,4.3011
2000-11-08,5.1546
2000-11-09,-1.9607999999999999
2000-11-10,-2.0
2000-11-13,-3.0612
2000-11-15,-2.1053
2000-11-16,-1.0753
2000-11-17,-2.1739
2000-11-20,3.3333
2000-11-21,-1.0753
2000-11-22,-2.1739
2000-11-24,0.0
2000-11-27,-2.2222
2000-11-28,0.0
2000-11-29,0.0
2000-11-30,-1.1364
2000-12-01,-1.1494
2000-12-04,-1.1628
2000-12-05,-12.9412
2000-12-06,6.7568
2000-12-07,-5.0633
2000-12-08,8.0
2000-12-11,-1.2346
2000-12-12,0.0
2000-12-13,-7.5
2000-12-14,-2.7027
2000-12-15,-2.7778
2000-12-18,2.8571
2000-12-19,19.4444
2000-12-20,-6.9767
2000-12-21,2.5
2000-12-22,12.1951
2000-12-26,4.3478
2000-12-27,0.0
2000-12-28,7.2917
2000-12-29,-0.9709
2001-01-02,-1.9607999999999999
2001-01-03,0.0
2001-01-04,4.0
2001-01-05,0.0
2001-01-08,0.0
2001-01-09,5.7692
2001-01-10,-1.8182
2001-01-11,2.7778
2001-01-12,-1.8018
2001-01-16,0.9174
2001-01-17,0.0
2001-01-18,0.9091
2001-01-19,0.9009
2001-01-22,-0.8929
2001-01-23,2.7027
2001-01-24,-1.7544
2001-01-25,0.8929
2001-01-26,2.6549
2001-01-29,4.6897
2001-01-30,4.8748000000000005
2001-01-31,8.0402
2001-02-01,4.6512
2001-02-02,2.7778
2001-02-05,1.6216
2001-02-06,3.7234
2001-02-07,0.0
2001-02-08,-2.5641
2001-02-09,4.2105
2001-02-12,-1.0101
2001-02-13,2.2449
2001-02-14,-0.1996
2001-02-15,0.2
2001-02-16,-2.1955999999999998
2001-02-20,1.5306
2001-02-21,-4.5226
2001-02-22,-2.6316
2001-02-23,-1.6216
2001-02-26,1.0989
2001-02-27,0.0
2001-02-28,-0.1087
2001-03-01,-2.0675
2001-03-02,5.5556
2001-03-05,-5.2632
2001-03-06,1.3333
2001-03-07,0.8772
2001-03-08,9.7826
2001-03-09,9.1089
2001-03-12,10.7078
2001-03-13,16.3934
2001-03-14,2.8169
2001-03-15,-2.3288
2001-03-16,-7.3633
2001-03-19,-2.3467000000000002
2001-03-20,-6.0465
2001-03-21,0.4125
2001-03-22,-2.0542
2001-03-23,0.5872
2001-03-26,-1.8349
2001-03-27,-1.0195
2001-03-28,-3.5193
2001-03-29,0.0
2001-03-30,1.8683
2001-04-02,0.8734
2001-04-03,3.9827
2001-04-04,18.2348
2001-04-05,2.2535
2001-04-06,-0.1377
2001-04-09,-2.7586
2001-04-10,-4.2553
2001-04-11,4.8148
2001-04-12,0.7067
2001-04-16,-1.0526
2001-04-17,-0.8511
2001-04-18,-9.8712
2001-04-19,8.0952
2001-04-20,-1.9824000000000002
2001-04-23,-0.0749
2001-04-24,1.1994
2001-04-25,10.963
2001-04-26,-3.8718
2001-04-27,0.6944
2001-04-30,-1.7241
2001-05-01,3.5088
2001-05-02,0.0
2001-05-03,-5.0847
2001-05-04,-0.0714
2001-05-07,1.8585
2001-05-08,-0.0702
2001-05-09,-0.9129
2001-05-10,-0.7796
2001-05-11,1.6429
2001-05-14,1.2649
2001-05-15,2.3595
2001-05-16,10.7797
2001-05-17,1.9584000000000001
2001-05-18,-4.0216
2001-05-21,0.0625
2001-05-22,2.0
2001-05-23,-1.8995
2001-05-24,-0.1249
2001-05-25,1.8761999999999999
2001-05-29,0.0614
2001-05-30,-1.1043
2001-05-31,-0.6824
2001-06-01,2.3111
2001-06-04,-1.4042
2001-06-05,0.0
2001-06-06,-0.9288
2001-06-07,1.5625
2001-06-08,4.3077
2001-06-11,-2.1829
2001-06-12,-3.1966
2001-06-13,-0.1869
2001-06-14,1.1236
2001-06-15,-0.3704
2001-06-18,-0.8674
2001-06-19,0.0
2001-06-20,-3.75
2001-06-21,-12.3377
2001-06-22,-4.8148
2001-06-25,-2.0233
2001-06-26,9.2137
2001-06-27,0.0
2001-06-28,0.3636
2001-06-29,-5.7971
2001-07-02,1.9231
2001-07-03,0.3774
2001-07-05,0.0
2001-07-06,-0.8271
2001-07-09,-2.047
2001-07-10,-0.9288
2001-07-11,-0.7813
2001-07-12,1.1811
2001-07-13,0.7782
2001-07-16,-0.7722
2001-07-17,-3.8132
2001-07-18,-2.8317
2001-07-19,-3.8301
2001-07-20,-1.2121
2001-07-23,-0.5259
2001-07-24,-0.4405
2001-07-25,0.531
2001-07-26,0.7923
2001-07-27,3.9301
2001-07-30,0.3361
2001-07-31,-2.0101
2001-08-01,-1.2821
2001-08-02,2.5108
2001-08-03,6.4189
2001-08-06,1.5873
2001-08-07,-1.9531
2001-08-08,2.7888
2001-08-09,0.7752
2001-08-10,0.6923
2001-08-13,-0.3056
2001-08-14,-0.2299
2001-08-15,4.8387
2001-08-16,0.0
2001-08-17,1.0989
2001-08-20,-2.8986
2001-08-21,-2.0149
2001-08-22,-0.1523
2001-08-23,-0.5339
2001-08-24,0.8436
2001-08-27,0.3042
2001-08-28,0.3033
2001-08-29,-0.3779
2001-08-30,4.78
2001-08-31,-0.7241
2001-09-04,0.3647
2001-09-05,-0.7994
2001-09-06,-0.3663
2001-09-07,-0.7353
2001-09-10,1.8519
2001-09-17,-1.0182
2001-09-18,-1.396
2001-09-19,-6.8554
2001-09-20,-6.0
2001-09-21,-2.9787
2001-09-24,14.9123
2001-09-25,3.0534
2001-09-26,1.4815
2001-09-27,-0.8029
2001-09-28,-0.5151
2001-10-01,0.1479
2001-10-02,-5.6129999999999995
2001-10-03,-2.1909
2001-10-04,3.12
2001-10-05,-1.474
2001-10-08,1.1811
2001-10-09,1.9455
2001-10-10,0.458
2001-10-11,-1.2158
2001-10-12,0.1538
2001-10-15,1.3825
2001-10-16,1.4394
2001-10-17,0.8215
2001-10-18,-0.5926
2001-10-19,-0.5216
2001-10-22,1.8727
2001-10-23,3.6765
2001-10-24,0.7092
2001-10-25,0.0
2001-10-26,6.338
2001-10-29,0.3974
2001-10-30,-0.2639
2001-10-31,-2.7778
2001-11-01,-0.8163
2001-11-02,-0.5487
2001-11-05,0.5517
2001-11-06,3.5665
2001-11-07,0.1325
2001-11-08,0.5291
2001-11-09,-0.3289
2001-11-12,0.5281
2001-11-13,0.4596
2001-11-14,-0.3268
2001-11-15,-3.6066000000000003
2001-11-16,-4.0816
2001-11-19,-3.5461
2001-11-20,3.0882
2001-11-21,5.4922
2001-11-23,0.4733
2001-11-26,0.7402
2001-11-27,0.2004
2001-11-28,0.6
2001-11-29,-2.2531
2001-11-30,-1.0169
2001-12-03,0.3425
2001-12-04,0.9556
2001-12-05,5.6119
2001-12-06,1.7926
2001-12-07,0.5031
2001-12-10,2.0025
2001-12-11,-2.454
2001-12-12,-2.327
2001-12-13,-4.8294
2001-12-14,4.8038
2001-12-17,-1.6139000000000001
2001-12-18,1.9685000000000001
2001-12-19,2.9600999999999997
2001-12-20,-4.375
2001-12-21,-1.5686
2001-12-24,-0.3984
2001-12-26,-2.6
2001-12-27,4.1752
2001-12-28,4.5992
2001-12-31,0.5025
2002-01-02,-2.0
2002-01-03,-2.4872
2002-01-04,-0.5886
2002-01-07,5.3947
2002-01-08,0.9363
2002-01-09,-1.4224
2002-01-10,-3.7641
2002-01-11,-0.9126
2002-01-14,-1.3816
2002-01-15,0.0667
2002-01-16,0.6667
2002-01-17,-0.0662
2002-01-18,-0.5964
2002-01-22,0.6
2002-01-23,2.0543
2002-01-24,-1.2338
2002-01-25,0.5917
2002-01-28,-0.1307
2002-01-29,-3.8613
2002-01-30,1.0892
2002-01-31,1.6835
2002-02-01,1.8542999999999998
2002-02-04,4.0312
2002-02-05,0.0
2002-02-06,2.4375
2002-02-07,-2.1965
2002-02-08,-1.8091
2002-02-11,-4.5743
2002-02-12,-0.466
2002-02-13,1.3378
2002-02-14,-1.3201
2002-02-15,-1.6722000000000001
2002-02-19,-0.2721
2002-02-20,0.955
2002-02-21,-0.2027
2002-02-22,-1.4218
2002-02-25,1.6484
2002-02-26,0.9459
2002-02-27,0.3347
2002-02-28,-0.2001
2002-03-01,-0.6684
2002-03-04,2.288
2002-03-05,0.0
2002-03-06,0.3947
2002-03-07,1.5727
2002-03-08,1.2903
2002-03-11,-1.1465
2002-03-12,-0.1933
2002-03-13,-0.9038
2002-03-14,0.6515
2002-03-15,-0.6472
2002-03-18,-0.2606
2002-03-19,1.241
2002-03-20,1.2903
2002-03-21,1.9108
2002-03-22,1.125
2002-03-25,-1.1125
2002-03-26,1.25
2002-03-27,1.2346
2002-03-28,1.7683
2002-04-01,5.1528
2002-04-02,2.5641
2002-04-03,-1.6667
2002-04-04,-2.2599
2002-04-05,-1.7341
2002-04-08,2.9412000000000003
2002-04-09,0.0571
2002-04-10,-1.028
2002-04-11,-1.0387
2002-04-12,-0.2332
2002-04-15,0.526
2002-04-16,0.5814
2002-04-17,7.5723
2002-04-18,-1.9344000000000001
2002-04-19,1.3699
2002-04-22,2.1622
2002-04-23,0.0
2002-04-24,-1.0582
2002-04-25,1.3904
2002-04-26,-2.1097
2002-04-29,-0.2694
2002-04-30,1.3506
2002-05-01,-1.3326
2002-05-02,0.2161
2002-05-03,0.593
2002-05-06,-0.5895
2002-05-07,-1.6173
2002-05-08,-0.4932
2002-05-09,2.6432
2002-05-10,0.8584
2002-05-13,-1.3298
2002-05-14,0.9164
2002-05-15,-1.5491000000000001
2002-05-16,-5.86
2002-05-17,-0.3458
2002-05-20,3.5281000000000002
2002-05-21,-0.5587
2002-05-22,-1.3483
2002-05-23,-0.2278
2002-05-24,0.2283
2002-05-28,0.9112
2002-05-29,0.0
2002-05-30,-1.8058999999999998
2002-05-31,0.0
2002-06-03,-6.0345
2002-06-04,-1.7737
2002-06-05,0.2491
2002-06-06,-0.3106
2002-06-07,2.1807
2002-06-10,-0.2439
2002-06-11,-0.0611
2002-06-12,-0.4893
2002-06-13,2.1512000000000002
2002-06-14,-1.0229
2002-06-17,2.6748
2002-06-18,1.3025
2002-06-19,-0.9351
2002-06-20,0.885
2002-06-21,-0.5848
2002-06-24,-0.1176
2002-06-25,0.2356
2002-06-26,-0.8813
2002-06-27,0.7706
2002-06-28,0.0
2002-07-01,0.2941
2002-07-02,-2.0528
2002-07-03,-3.4731
2002-07-05,1.1166
2002-07-08,1.227
2002-07-09,-1.2121
2002-07-10,-3.0675
2002-07-11,-5.0633
2002-07-12,2.0
2002-07-15,-1.8954
2002-07-16,-2.3984
2002-07-17,-1.0239
2002-07-18,-4.8276
2002-07-19,-4.4928
2002-07-22,-4.0212
2002-07-23,-4.3478
2002-07-24,3.3058
2002-07-25,-0.8
2002-07-26,-6.8548
2002-07-29,10.1299
2002-07-30,1.5723
2002-07-31,2.1672
2002-08-01,2.2727
2002-08-02,-0.4444
2002-08-05,-3.3482
2002-08-06,0.4619
2002-08-07,-0.3831
2002-08-08,0.0
2002-08-09,1.2308
2002-08-12,1.8237
2002-08-13,-5.2239
2002-08-14,0.0
2002-08-15,2.9920999999999998
2002-08-16,-0.9939
2002-08-19,0.3861
2002-08-20,0.0
2002-08-21,-1.5385
2002-08-22,5.625
2002-08-23,-0.9615
2002-08-26,2.2405
2002-08-27,-2.9949
2002-08-28,-0.9789
2002-08-29,0.6844
2002-08-30,2.1903
2002-09-03,-3.7694
2002-09-04,-0.6144
2002-09-05,1.0819
2002-09-06,0.1529
2002-09-09,0.0
2002-09-10,1.9083999999999999
2002-09-11,-0.7491
2002-09-12,-5.283
2002-09-13,2.7092
2002-09-16,0.8534
2002-09-17,2.6923
2002-09-18,-2.6217
2002-09-19,-4.2308
2002-09-20,-2.9718999999999998
2002-09-23,-4.4702
2002-09-24,-4.5927
2002-09-25,-2.7248
2002-09-26,2.0542
2002-09-27,2.0128
2002-09-30,-6.9058
2002-10-01,-1.8304
2002-10-02,-5.103
2002-10-03,-7.9628
2002-10-04,-0.2247
2002-10-07,3.6036
2002-10-08,-2.0652
2002-10-09,5.9933
2002-10-10,4.1885
2002-10-11,-1.5074999999999998
2002-10-14,1.6327
2002-10-15,10.241
2002-10-16,-3.4608
2002-10-17,-44.6226
2002-10-18,4.5997
2002-10-21,2.2801
2002-10-22,-1.2739
2002-10-23,1.6129
2002-10-24,1.5873
2002-10-25,9.6875
2002-10-28,1.8519
2002-10-29,-2.0979
2002-10-30,3.7143
2002-10-31,2.0661
2002-11-01,1.3495
2002-11-04,2.3968
2002-11-05,-4.1612
2002-11-06,5.8345
2002-11-07,-3.9744
2002-11-08,-6.8091
2002-11-11,-0.4298
2002-11-12,2.446
2002-11-13,-3.2303
2002-11-14,-0.5806
2002-11-15,0.7299
2002-11-18,1.4493
2002-11-19,0.4286
2002-11-20,3.1294
2002-11-21,-0.2759
2002-11-22,5.2559000000000005
2002-11-25,2.2339
2002-11-26,-0.2571
2002-11-27,0.3866
2002-11-29,0.5135
2002-12-02,2.1711
2002-12-03,0.0
2002-12-04,-0.25
2002-12-05,1.7544
2002-12-06,-0.2463
2002-12-09,-1.1111
2002-12-10,4.6192
2002-12-11,-3.4606
2002-12-12,1.1125
2002-12-13,2.0782
2002-12-16,1.7964
2002-12-17,4.1176
2002-12-18,-4.0678
2002-12-19,-5.7715
2002-12-20,6.375
2002-12-23,1.1751
2002-12-24,-2.2067
2002-12-26,-2.4941
2002-12-27,-3.7759
2002-12-30,3.7975
2002-12-31,0.2439
2003-01-02,0.8516
2003-01-03,0.0
2003-01-06,-1.2063
2003-01-07,-4.1514
2003-01-08,-1.2739
2003-01-09,1.8065
2003-01-10,2.6616
2003-01-13,-0.8642
2003-01-14,1.4944
2003-01-15,0.0
2003-01-16,0.0
2003-01-17,-2.3313
2003-01-21,-1.8843999999999999
2003-01-22,1.5365
2003-01-23,0.6305
2003-01-24,-0.1253
2003-01-27,-1.6311
2003-01-28,-1.0204
2003-01-29,2.9638999999999998
2003-01-30,-6.2578
2003-01-31,-2.0027
2003-02-03,0.6812
2003-02-04,-1.2179
2003-02-05,0.9589
2003-02-06,3.2564
2003-02-07,0.3942
2003-02-10,0.0
2003-02-11,-2.2251
2003-02-12,-4.8193
2003-02-13,6.3291
2003-02-14,1.1905000000000001
2003-02-18,2.6144
2003-02-19,0.7643
2003-02-20,0.5057
2003-02-21,1.8868
2003-02-24,1.2346
2003-02-25,4.878
2003-02-26,0.5814
2003-02-27,-1.6185
2003-02-28,0.5875
2003-03-03,0.8178
2003-03-04,1.2746
2003-03-05,-1.7162
2003-03-06,1.1641
2003-03-07,0.1151
2003-03-10,1.1494
2003-03-11,0.0
2003-03-12,-0.5682
2003-03-13,-3.4286
2003-03-14,1.6568
2003-03-17,-0.4657
2003-03-18,-0.117
2003-03-19,1.2881
2003-03-20,-2.3121
2003-03-21,2.3669000000000002
2003-03-24,-1.0405
2003-03-25,-1.4019
2003-03-26,0.237
2003-03-27,0.1182
2003-03-28,0.9445
2003-03-31,2.2222
2003-04-01,-0.3432
2003-04-02,-3.2147
2003-04-03,2.1352
2003-04-04,0.0
2003-04-07,1.626
2003-04-08,-2.0571
2003-04-09,-0.8168
2003-04-10,-0.3529
2003-04-11,1.2987
2003-04-14,2.5641
2003-04-15,-0.1136
2003-04-16,-1.0239
2003-04-17,3.2184
2003-04-21,-1.1136
2003-04-22,-0.9009
2003-04-23,-0.2273
2003-04-24,-14.2369
2003-04-25,6.9056999999999995
2003-04-28,0.8696
2003-04-29,1.601
2003-04-30,0.6061
2003-05-01,-0.4819
2003-05-02,1.6949
2003-05-05,1.5476
2003-05-06,1.6413
2003-05-07,0.692
2003-05-08,0.2291
2003-05-09,1.9428999999999998
2003-05-12,0.2242
2003-05-13,-0.8949
2003-05-14,0.5643
2003-05-15,10.2132
2003-05-16,0.0
2003-05-19,-2.7495000000000003
2003-05-20,1.7801
2003-05-21,0.6173
2003-05-22,-1.8405
2003-05-23,-0.1042
2003-05-27,0.9385
2003-05-28,0.0
2003-05-29,-0.1033
2003-05-30,-0.4137
2003-06-02,-0.3115
2003-06-03,-2.2917
2003-06-04,0.0
2003-06-05,0.2132
2003-06-06,1.8085
2003-06-09,-0.418
2003-06-10,0.5247
2003-06-11,6.9937000000000005
2003-06-12,2.6341
2003-06-13,-1.4259
2003-06-16,0.3857
2003-06-17,0.4803
2003-06-18,-0.0956
2003-06-19,0.2871
2003-06-20,0.4771
2003-06-23,-1.2346
2003-06-24,0.0
2003-06-25,-1.9231
2003-06-26,1.3725
2003-06-27,1.5474
2003-06-30,-1.0476
2003-07-01,1.3474
2003-07-02,-1.2346
2003-07-03,-0.0962
2003-07-07,0.5775
2003-07-08,0.4785
2003-07-09,1.9048
2003-07-10,-3.271
2003-07-11,-0.3865
2003-07-14,-2.4248
2003-07-15,0.5964
2003-07-16,-1.1858
2003-07-17,-2.0
2003-07-18,-0.3061
2003-07-21,0.2047
2003-07-22,-1.43
2003-07-23,0.3109
2003-07-24,0.6198
2003-07-25,-0.2053
2003-07-28,-0.2058
2003-07-29,0.4124
2003-07-30,-0.1027
2003-07-31,-1.8498999999999999
2003-08-01,-3.1414
2003-08-04,-0.5405
2003-08-05,-2.6087
2003-08-06,-0.1116
2003-08-07,4.1341
2003-08-08,0.3219
2003-08-11,-0.4278
2003-08-12,2.7927
2003-08-13,1.2539
2003-08-14,-1.9607999999999999
2003-08-15,0.9474
2003-08-18,0.0
2003-08-19,3.2325
2003-08-20,-0.303
2003-08-21,-1.4184
2003-08-22,0.7194
2003-08-25,-1.0204
2003-08-26,-0.4124
2003-08-27,0.4141
2003-08-28,0.2062
2003-08-29,3.3951000000000002
2003-09-02,-0.0995
2003-09-03,1.992
2003-09-04,-0.6836
2003-09-05,-0.6883
2003-09-08,-0.495
2003-09-09,-0.4975
2003-09-10,-0.2
2003-09-11,-0.1002
2003-09-12,-0.2006
2003-09-15,1.3065
2003-09-16,-0.7937
2003-09-17,0.1
2003-09-18,0.0
2003-09-19,0.6993
2003-09-22,4.2659
2003-09-23,-0.0951
2003-09-24,-3.3333
2003-09-25,-1.4778
2003-09-26,0.5
2003-09-29,-0.6965
2003-09-30,2.8056
2003-10-01,1.0721
2003-10-02,-0.675
2003-10-03,1.8447
2003-10-06,-0.858
2003-10-07,25.0
2003-10-08,1.9231
2003-10-09,0.0
2003-10-10,0.4528
2003-10-13,0.4508
2003-10-14,-0.0748
2003-10-15,1.0479
2003-10-16,0.7407
2003-10-17,-0.6618
2003-10-20,1.9245
2003-10-21,0.8715
2003-10-22,-0.8639
2003-10-23,-1.5977000000000001
2003-10-24,-4.8708
2003-10-27,0.3879
2003-10-28,-8.0371
2003-10-29,2.1008
2003-10-30,-2.2222
2003-10-31,-2.0202
2003-11-03,2.8350999999999997
2003-11-04,0.4177
2003-11-05,-4.9917
2003-11-06,0.9632
2003-11-07,0.6071
2003-11-10,3.0172
2003-11-11,-1.2551999999999999
2003-11-12,-1.1864
2003-11-13,2.4013999999999998
2003-11-14,0.335
2003-11-17,-0.4174
2003-11-18,0.4191
2003-11-19,1.419
2003-11-20,-0.823
2003-11-21,0.8299
2003-11-24,1.8107
2003-11-25,0.2425
2003-11-26,-0.3226
2003-11-28,2.5080999999999998
2003-12-01,-1.4996
2003-12-02,2.2436
2003-12-03,-0.9404
2003-12-04,-2.6898999999999997
2003-12-05,-3.6585
2003-12-08,-3.1224
2003-12-09,1.0453
2003-12-10,0.431
2003-12-11,0.6867
2003-12-12,-0.341
2003-12-15,-0.7699
2003-12-16,-2.069
2003-12-17,0.7042
2003-12-18,3.8462
2003-12-19,0.0842
2003-12-22,-1.0934
2003-12-23,0.0
2003-12-24,0.1701
2003-12-26,-0.2547
2003-12-29,1.0213
2003-12-30,1.9377
2003-12-31,-0.6612
2004-01-02,0.4992
2004-01-05,-0.4139
2004-01-06,-0.665
2004-01-07,1.0042
2004-01-08,-0.8285
2004-01-09,4.4277
2004-01-12,-0.96
2004-01-13,-1.1309
2004-01-14,3.1046
2004-01-15,1.9017
2004-01-16,-2.2551
2004-01-20,2.2275
2004-01-21,-0.3113
2004-01-22,-0.3903
2004-01-23,2.3511
2004-01-26,-1.072
2004-01-27,-0.2322
2004-01-28,-0.3103
2004-01-29,-0.6226
2004-01-30,0.8614
2004-02-02,-2.0963
2004-02-03,-1.1102
2004-02-04,4.17
2004-02-05,-1.6166
2004-02-06,0.939
2004-02-09,-0.6977
2004-02-10,2.42
2004-02-11,0.686
2004-02-12,-0.1514
2004-02-13,1.213
2004-02-17,3.3708
2004-02-18,-1.087
2004-02-19,-0.2198
2004-02-20,0.0
2004-02-23,0.2937
2004-02-24,3.2943
2004-02-25,6.6619
2004-02-26,4.8505
2004-02-27,-1.7744
2004-03-01,1.0968
2004-03-02,-1.0849
2004-03-03,-0.7742
2004-03-04,-4.0962
2004-03-05,0.2712
2004-03-08,-1.4875
2004-03-09,-0.4804
2004-03-10,-1.6552
2004-03-11,-0.4909
2004-03-12,0.6342
2004-03-15,-0.2801
2004-03-16,1.4747
2004-03-17,2.7682
2004-03-18,-1.0101
2004-03-19,-1.0204
2004-03-22,-1.7182
2004-03-23,1.049
2004-03-24,-0.8304
2004-03-25,0.0698
2004-03-26,1.3947
2004-03-29,2.4072
2004-03-30,0.6044
2004-03-31,0.2003
2004-04-01,-0.1999
2004-04-02,0.0668
2004-04-05,-1.5344
2004-04-06,-0.1355
2004-04-07,-0.0678
2004-04-08,-1.0183
2004-04-12,0.2743
2004-04-13,0.1368
2004-04-14,0.0683
2004-04-15,1.7065000000000001
2004-04-16,1.6779
2004-04-19,2.5743
2004-04-20,-2.0592
2004-04-21,0.0657
2004-04-22,1.1819
2004-04-23,-0.7138
2004-04-26,0.719
2004-04-27,0.9734
2004-04-28,-3.2134
2004-04-29,-0.3984
2004-04-30,-3.4667
2004-05-03,-0.8978
2004-05-04,-2.1603
2004-05-05,-1.4245
2004-05-06,-3.5404999999999998
2004-05-07,-0.2996
2004-05-10,0.0751
2004-05-11,2.1772
2004-05-12,-1.6165
2004-05-13,0.5975
2004-05-14,0.9651
2004-05-17,0.0
2004-05-18,-0.8824
2004-05-19,0.9644
2004-05-20,0.3674
2004-05-21,0.6589
2004-05-24,-0.9455
2004-05-25,2.4229
2004-05-26,0.7168
2004-05-27,-0.3559
2004-05-28,0.2143
2004-06-01,2.6372
2004-06-02,-2.0833
2004-06-03,-0.3546
2004-06-04,0.427
2004-06-07,0.0709
2004-06-08,0.7082
2004-06-09,0.2813
2004-06-10,-1.1219999999999999
2004-06-14,-1.2766
