ticker,ESL US Equity
2000-05-24,0.0
2000-05-25,0.0
2000-05-26,1.8018
2000-05-30,1.3274
2000-05-31,-4.8035
2000-06-01,0.0
2000-06-02,2.7523
2000-06-05,6.25
2000-06-06,-5.042
2000-06-07,0.0
2000-06-08,4.4248
2000-06-09,0.0
2000-06-12,0.0
2000-06-13,-0.4237
2000-06-14,1.2766
2000-06-15,-2.521
2000-06-16,-4.7414
2000-06-19,5.4299
2000-06-20,0.8584
2000-06-21,0.0
2000-06-22,-1.2766
2000-06-23,0.8621
2000-06-26,0.0
2000-06-27,1.2821
2000-06-28,0.0
2000-06-29,-0.8439
2000-06-30,1.2766
2000-07-03,0.8403
2000-07-05,0.8333
2000-07-06,0.4132
2000-07-07,-0.4115
2000-07-10,-0.8264
2000-07-11,0.0
2000-07-12,0.4167
2000-07-13,-0.8299
2000-07-14,0.4184
2000-07-17,0.8333
2000-07-18,0.4132
2000-07-19,3.2922000000000002
2000-07-20,-1.992
2000-07-21,1.2195
2000-07-24,-0.4016
2000-07-25,-1.6129
2000-07-26,-0.4098
2000-07-27,-1.6461000000000001
2000-07-28,0.0
2000-07-31,-1.2551999999999999
2000-08-01,2.1186
2000-08-02,2.0747
2000-08-03,-0.813
2000-08-04,0.0
2000-08-07,0.8197
2000-08-08,-0.4065
2000-08-09,0.0
2000-08-10,-2.0408
2000-08-11,-0.8333
2000-08-14,1.6806999999999999
2000-08-15,-2.0661
2000-08-16,1.2658
2000-08-17,-0.8333
2000-08-18,0.0
2000-08-21,0.8403
2000-08-22,0.0
2000-08-23,6.25
2000-08-24,3.5294
2000-08-25,-3.0303
2000-08-28,1.5625
2000-08-29,-0.3846
2000-08-30,15.8301
2000-08-31,3.3333
2000-09-01,-2.5806
2000-09-05,0.9934
2000-09-06,-0.9836
2000-09-07,0.3311
2000-09-08,-0.33
2000-09-11,4.6358
2000-09-12,-1.5823
2000-09-13,-2.2508
2000-09-14,-0.3289
2000-09-15,0.0
2000-09-18,0.0
2000-09-19,0.0
2000-09-20,0.6601
2000-09-21,-0.6557
2000-09-22,-1.3201
2000-09-25,-1.3378
2000-09-26,4.7458
2000-09-27,3.8834999999999997
2000-09-28,2.1807
2000-09-29,-3.9634
2000-10-02,8.8889
2000-10-03,-6.7055
2000-10-04,0.0
2000-10-05,-0.3125
2000-10-06,4.0752
2000-10-09,-0.6024
2000-10-10,-2.4242
2000-10-11,3.1056
2000-10-12,-2.7108
2000-10-13,-1.548
2000-10-16,1.2579
2000-10-17,-6.8323
2000-10-18,6.0
2000-10-19,1.8868
2000-10-20,1.8519
2000-10-23,3.0303
2000-10-24,3.2353
2000-10-25,1.1396
2000-10-26,-2.2535
2000-10-27,1.1527
2000-10-30,1.7094
2000-10-31,0.0
2000-11-01,-0.5602
2000-11-02,-0.5634
2000-11-03,1.4163999999999999
2000-11-06,0.0
2000-11-07,0.0
2000-11-08,-1.6760000000000002
2000-11-09,0.5682
2000-11-10,-2.2599
2000-11-13,-3.1792
2000-11-14,4.7761
2000-11-15,5.4131
2000-11-16,-4.8649000000000004
2000-11-17,-0.2841
2000-11-20,0.0
2000-11-21,-2.849
2000-11-22,-0.2933
2000-11-24,1.1764999999999999
2000-11-27,2.3256
2000-11-28,-1.1364
2000-11-29,-3.4483
2000-11-30,-6.8452
2000-12-01,2.2364
2000-12-04,2.5
2000-12-05,-1.2195
2000-12-06,5.2469
2000-12-07,0.2933
2000-12-08,6.4327
2000-12-11,3.022
2000-12-12,-1.8667
2000-12-13,-0.5435
2000-12-14,-0.5464
2000-12-15,-0.2747
2000-12-18,0.2755
2000-12-19,-3.8462
2000-12-20,-2.2857
2000-12-21,2.6316
2000-12-22,-0.2849
2000-12-26,-0.8571
2000-12-27,5.4755
2000-12-28,9.2896
2000-12-29,5.0
2001-01-02,-5.7143
2001-01-03,2.5253
2001-01-04,-2.9557
2001-01-05,-0.5076
2001-01-08,0.0
2001-01-09,-2.0408
2001-01-10,2.0833
2001-01-11,5.102
2001-01-12,2.4272
2001-01-16,2.8436
2001-01-17,-1.3825
2001-01-18,1.6355
2001-01-19,-4.5977
2001-01-22,-3.8554
2001-01-23,2.2556
2001-01-24,-3.1863
2001-01-25,-2.7848
2001-01-26,-2.6042
2001-01-29,5.5401
2001-01-30,5.3911999999999995
2001-01-31,-4.8077
2001-02-01,-3.6768
2001-02-02,1.9295
2001-02-05,1.0288
2001-02-06,4.277
2001-02-07,2.6953
2001-02-08,-0.5325
2001-02-09,-0.7648
2001-02-12,3.0829
2001-02-13,-5.5701
2001-02-14,-2.4149
2001-02-15,-6.4097
2001-02-16,6.632
2001-02-20,-2.4797000000000002
2001-02-21,-1.2088
2001-02-22,-2.3207
2001-02-23,0.216
2001-02-26,0.8621
2001-02-27,-3.8462
2001-02-28,-4.8889
2001-03-01,4.6729
2001-03-02,0.2232
2001-03-05,2.4499
2001-03-06,-2.2174
2001-03-07,0.0889
2001-03-08,2.2657
2001-03-09,0.3475
2001-03-12,-0.9957
2001-03-13,-0.962
2001-03-14,-8.6976
2001-03-15,-2.5629
2001-03-16,0.4963
2001-03-19,3.9012000000000002
2001-03-20,-1.1407
2001-03-21,-8.6058
2001-03-22,1.5255
2001-03-23,2.0725
2001-03-26,2.5381
2001-03-27,-0.2475
2001-03-28,1.1911
2001-03-29,-5.3458
2001-03-30,12.6943
2001-04-02,-4.092
2001-04-03,6.6635
2001-04-04,-5.4382
2001-04-05,5.5133
2001-04-06,-1.5766
2001-04-09,1.6018
2001-04-10,-22.0721
2001-04-11,-2.3121
2001-04-12,0.4734
2001-04-16,-1.649
2001-04-17,2.8743
2001-04-18,6.2282
2001-04-19,1.4247
2001-04-20,-1.8909
2001-04-23,-3.7445
2001-04-24,2.9748
2001-04-25,6.5556
2001-04-26,3.9625
2001-04-27,0.8024
2001-04-30,-2.9851
2001-05-01,-0.7692
2001-05-02,0.7752
2001-05-03,1.1282
2001-05-04,0.7606
2001-05-07,-1.8620999999999999
2001-05-08,3.3333
2001-05-09,-3.6725
2001-05-10,-1.8032
2001-05-11,0.7345
2001-05-14,0.2604
2001-05-15,6.4935
2001-05-16,8.5366
2001-05-17,-5.618
2001-05-18,-0.5238
2001-05-21,1.484
2001-05-22,3.7736
2001-05-23,0.0
2001-05-24,1.5909
2001-05-25,1.5659999999999998
2001-05-29,1.3216
2001-05-30,-4.3478
2001-05-31,-4.5455
2001-06-01,9.5238
2001-06-04,-3.9565
2001-06-05,0.7243
2001-06-06,-0.1798
2001-06-07,1.756
2001-06-08,0.1327
2001-06-11,-1.4141
2001-06-12,-0.0448
2001-06-13,0.2242
2001-06-14,-1.5213
2001-06-15,0.6361
2001-06-18,-3.5214
2001-06-19,2.4333
2001-06-20,0.137
2001-06-21,-3.5128
2001-06-22,-3.0733
2001-06-25,-4.8293
2001-06-26,5.5869
2001-06-27,-0.2427
2001-06-28,1.7032
2001-06-29,4.067
2001-07-02,2.069
2001-07-03,0.991
2001-07-05,5.0401
2001-07-06,-0.9766
2001-07-09,-10.3345
2001-07-10,1.1478
2001-07-11,0.9456
2001-07-12,3.0445
2001-07-13,1.1364
2001-07-16,-0.8989
2001-07-17,0.2268
2001-07-18,0.0
2001-07-19,-0.6787
2001-07-20,3.4169
2001-07-23,-2.2026
2001-07-24,-2.7027
2001-07-25,-0.9259
2001-07-26,1.4019
2001-07-27,-0.6912
2001-07-30,-2.0882
2001-07-31,1.4218
2001-08-01,-0.2336
2001-08-02,-0.9368
2001-08-03,-3.1678
2001-08-06,-2.832
2001-08-07,0.0
2001-08-08,-1.2563
2001-08-09,1.7812000000000001
2001-08-10,0.5
2001-08-13,0.995
2001-08-14,-3.2512
2001-08-15,1.9348
2001-08-16,-0.5495
2001-08-17,-0.3014
2001-08-20,0.7053
2001-08-21,-0.7004
2001-08-22,0.7557
2001-08-23,-0.4
2001-08-24,1.004
2001-08-27,0.994
2001-08-28,-3.5433
2001-08-29,0.5612
2001-08-30,-1.5221
2001-08-31,3.2973
2001-09-04,0.399
2001-09-05,-0.4968
2001-09-06,-3.0954
2001-09-07,-6.543
2001-09-10,0.3308
2001-09-17,-9.3407
2001-09-18,-6.3636
2001-09-19,-12.6214
2001-09-20,-12.592600000000001
2001-09-21,-3.3898
2001-09-24,17.5439
2001-09-25,-1.8657
2001-09-26,1.5209000000000001
2001-09-27,3.3708
2001-09-28,14.8551
2001-10-01,-10.1577
2001-10-02,2.5983
2001-10-03,7.1869
2001-10-04,-1.5964
2001-10-05,-2.6606
2001-10-08,-3.4
2001-10-09,0.069
2001-10-10,3.4483
2001-10-11,2.6667
2001-10-12,0.0
2001-10-15,0.8442
2001-10-16,4.3142
2001-10-17,-7.0988
2001-10-18,-0.9967
2001-10-19,1.3423
2001-10-22,-3.6424
2001-10-23,-0.4811
2001-10-24,-0.3453
2001-10-25,2.4948
2001-10-26,-1.9607999999999999
2001-10-29,-3.931
2001-10-30,-2.0101
2001-10-31,-0.9524
2001-11-01,5.7692
2001-11-02,-1.3986
2001-11-05,-5.6738
2001-11-06,0.7519
2001-11-07,0.597
2001-11-08,-1.2610999999999999
2001-11-09,1.4275
2001-11-12,2.2222
2001-11-13,5.7971
2001-11-14,-1.9178
2001-11-15,2.0251
2001-11-16,-0.7529
2001-11-19,0.0
2001-11-20,2.7586
2001-11-21,0.0
2001-11-23,-0.2685
2001-11-26,0.2692
2001-11-27,-1.6779
2001-11-28,-2.0478
2001-11-29,3.4843
2001-11-30,1.6835
2001-12-03,-4.6358
2001-12-04,5.2083
2001-12-05,3.8944
2001-12-06,0.5083
2001-12-07,-2.3388
2001-12-10,-2.9126
2001-12-11,0.0
2001-12-12,0.0667
2001-12-13,-2.0653
2001-12-14,4.0816
2001-12-17,2.2876
2001-12-18,1.9169
2001-12-19,-2.8213
2001-12-20,-0.7742
2001-12-21,1.9506000000000001
2001-12-24,1.2755
2001-12-26,1.0705
2001-12-27,1.5575999999999999
2001-12-28,2.3926
2001-12-31,-4.0743
2002-01-02,-0.1874
2002-01-03,4.005
2002-01-04,0.4212
2002-01-07,-2.6363
2002-01-08,-1.0462
2002-01-09,-0.4975
2002-01-10,1.875
2002-01-11,-1.2883
2002-01-14,-0.4972
2002-01-15,1.1868
2002-01-16,-0.4938
2002-01-17,0.2481
2002-01-18,-0.8045
2002-01-22,0.7486
2002-01-23,1.548
2002-01-24,4.5732
2002-01-25,-2.5656
2002-01-28,1.4363000000000001
2002-01-29,-0.059
2002-01-30,-0.1181
2002-01-31,3.1324
2002-02-01,-1.4327
2002-02-04,-1.1047
2002-02-05,-0.6467
2002-02-06,-0.9467
2002-02-07,0.9558
2002-02-08,-0.8876
2002-02-11,2.5672
2002-02-12,-0.9895
2002-02-13,1.7048999999999999
2002-02-14,-0.9249
2002-02-15,2.9172000000000002
2002-02-19,-0.5669
2002-02-20,0.057
2002-02-21,-0.2849
2002-02-22,2.7429
2002-02-25,2.3359
2002-02-26,-0.8696
2002-02-27,0.9868
2002-02-28,8.0347
2002-03-01,5.2764
2002-03-04,-1.432
2002-03-05,-3.1477
2002-03-06,1.75
2002-03-07,-0.9828
2002-03-08,0.794
2002-03-11,-1.4279
2002-03-12,0.8492
2002-03-13,1.8326
2002-03-14,-1.1187
2002-03-15,2.0659
2002-03-18,-0.4819
2002-03-19,1.6949
2002-03-20,-2.3810000000000002
2002-03-21,2.6341
2002-03-22,-1.616
2002-03-25,-2.4154999999999998
2002-03-26,1.7327
2002-03-27,2.6764
2002-03-28,-3.3175
2002-04-01,1.9607999999999999
2002-04-02,0.9615
2002-04-03,-0.2381
2002-04-04,0.2387
2002-04-05,0.3333
2002-04-08,2.6103
2002-04-09,-0.0925
2002-04-10,2.5463
2002-04-11,-1.0835
2002-04-12,2.6928
2002-04-15,1.1111
2002-04-16,3.5164999999999997
2002-04-17,-4.2463
2002-04-18,0.3104
2002-04-19,-1.4147
2002-04-22,-2.9148
2002-04-23,2.7714
2002-04-24,0.1348
2002-04-25,0.4937
2002-04-26,2.8584
2002-04-29,-0.3474
2002-04-30,1.3072
2002-05-01,0.8602
2002-05-02,1.0661
2002-05-03,0.6329
2002-05-06,-4.109
2002-05-07,-1.8365
2002-05-08,-0.8463
2002-05-09,-3.6388
2002-05-10,-2.2843999999999998
2002-05-13,1.2405
2002-05-14,4.1942
2002-05-15,-0.0452
2002-05-16,-1.1312
2002-05-17,0.2288
2002-05-20,1.3242
2002-05-21,-3.7855
2002-05-22,-3.5129
2002-05-23,1.8447
2002-05-24,0.3337
2002-05-28,0.4751
2002-05-29,-0.4728
2002-05-30,0.9501
2002-05-31,-2.3529
2002-06-03,-7.2289
2002-06-04,-1.5065
2002-06-05,0.211
2002-06-06,-0.2632
2002-06-07,1.5831
2002-06-10,0.0
2002-06-11,-1.9221
2002-06-12,0.6356
2002-06-13,0.1053
2002-06-14,-0.1052
2002-06-17,7.3684
2002-06-18,-0.2451
2002-06-19,-6.683
2002-06-20,5.3186
2002-06-21,5.75
2002-06-24,-0.7092
2002-06-25,-0.8571
2002-06-26,13.1124
2002-06-27,-4.8832
2002-06-28,1.3393
2002-07-01,-1.7181
2002-07-02,-5.827
2002-07-03,0.9043
2002-07-05,5.8962
2002-07-08,-3.7862
2002-07-09,-1.9444
2002-07-10,-3.6827
2002-07-11,-3.6765
2002-07-12,0.1527
2002-07-15,1.1179000000000001
2002-07-16,-0.2513
2002-07-17,-2.7708
2002-07-18,-2.0725
2002-07-19,-1.0053
2002-07-22,1.0155
2002-07-23,-5.1323
2002-07-24,0.3346
2002-07-25,-1.0006
2002-07-26,1.0668
2002-07-29,2.7778
2002-07-30,-0.0541
2002-07-31,-4.0022
2002-08-01,5.5211
2002-08-02,-3.5770999999999997
2002-08-05,0.4983
2002-08-06,4.1322
2002-08-07,5.8201
2002-08-08,1.45
2002-08-09,0.2957
2002-08-12,-0.2457
2002-08-13,-4.0887
2002-08-14,0.6677
2002-08-15,-3.8265000000000002
2002-08-16,1.8568
2002-08-19,2.0833
2002-08-20,-1.5306
2002-08-21,1.8135
2002-08-22,-2.1883
2002-08-23,-2.7055
2002-08-26,-0.3209
2002-08-27,-5.3112
2002-08-28,0.5666
2002-08-29,8.957699999999999
2002-08-30,-3.5677
2002-09-03,-1.9839
2002-09-04,2.2976
2002-09-05,-1.8717000000000001
2002-09-06,6.3215
2002-09-09,-3.8954
2002-09-10,3.4133
2002-09-11,-7.4265
2002-09-12,-5.571
2002-09-13,5.6047
2002-09-16,-4.4693
2002-09-17,2.3392
2002-09-18,-2.2857
2002-09-19,-2.5731
2002-09-20,-1.2605
2002-09-23,-0.9119
2002-09-24,-2.1471999999999998
2002-09-25,4.3887
2002-09-26,1.5015
2002-09-27,-4.7337
2002-09-30,3.354
2002-10-01,6.9712
2002-10-02,-6.4607
2002-10-03,2.7027
2002-10-04,-2.3392
2002-10-07,-4.6707
2002-10-08,3.6432
2002-10-09,-4.8485
2002-10-10,5.0955
2002-10-11,0.6061
2002-10-14,-1.506
2002-10-15,10.4587
2002-10-16,0.2215
2002-10-17,2.2099
2002-10-18,-1.5676
2002-10-21,2.0319
2002-10-22,0.1076
2002-10-23,-0.6989
2002-10-24,-1.3535
2002-10-25,-1.3172
2002-10-28,-4.9498999999999995
2002-10-29,5.3248
2002-10-30,0.0
2002-10-31,0.8333
2002-11-01,2.2039
2002-11-04,-0.8086
2002-11-05,-0.2717
2002-11-06,3.5422000000000002
2002-11-07,-1.3158
2002-11-08,0.0
2002-11-11,-2.9333
2002-11-12,0.8791
2002-11-13,0.3813
2002-11-14,0.9224
2002-11-15,-0.3763
2002-11-18,-2.8602
2002-11-19,-0.7778
2002-11-20,2.4076
2002-11-21,3.3352
2002-11-22,-0.7937
2002-11-25,0.9067
2002-11-26,1.2685
2002-11-27,0.7307
2002-11-29,1.8135
2002-12-02,-0.7634
2002-12-03,-3.0769
2002-12-04,-4.4974
2002-12-05,-0.831
2002-12-06,-1.3966
2002-12-09,-2.5496
2002-12-10,-0.6977
2002-12-11,2.4005
2002-12-12,1.2006999999999999
2002-12-13,1.1299
2002-12-16,-0.6704
2002-12-17,-2.4184
2002-12-18,-1.6138
2002-12-19,2.8705
2002-12-20,0.5125
2002-12-23,0.5666
2002-12-24,0.169
2002-12-26,-0.4499
2002-12-27,-1.3559
2002-12-30,-1.1455
2002-12-31,2.3754
2003-01-02,4.4709
2003-01-03,-0.8667
2003-01-06,1.5847
2003-01-07,-5.0027
2003-01-08,-3.3409
2003-01-09,2.8120000000000003
2003-01-10,-1.6524
2003-01-13,-0.0579
2003-01-14,2.2609
2003-01-15,-1.8141
2003-01-16,-0.1155
2003-01-17,-3.1792
2003-01-21,0.2985
2003-01-22,-1.9643000000000002
2003-01-23,0.1821
2003-01-24,0.303
2003-01-27,-2.3565
2003-01-28,-1.3614
2003-01-29,-0.5646
2003-01-30,0.6309
2003-01-31,-0.3135
2003-02-03,2.327
2003-02-04,-0.3073
2003-02-05,-1.7879
2003-02-06,0.4394
2003-02-07,-0.9375
2003-02-10,2.082
2003-02-11,-1.1743000000000001
2003-02-12,-1.7511
2003-02-13,1.5276999999999998
2003-02-14,2.884
2003-02-18,-1.4625
2003-02-19,-0.5566
2003-02-20,-1.4925
2003-02-21,4.6716999999999995
2003-02-24,-1.9903
2003-02-25,0.5538
2003-02-26,-0.2448
2003-02-27,-1.1656
2003-02-28,6.6418
2003-03-03,-8.7893
2003-03-04,1.1487
2003-03-05,0.3155
2003-03-06,0.0629
2003-03-07,0.5657
2003-03-10,-2.0625
2003-03-11,-2.6803
2003-03-12,-2.5574
2003-03-13,4.9798
2003-03-14,1.2821
2003-03-17,5.0
2003-03-18,1.2658
2003-03-19,0.5952
2003-03-20,-0.8876
2003-03-21,1.791
2003-03-24,-1.6421999999999999
2003-03-25,0.1789
2003-03-26,-2.6189999999999998
2003-03-27,0.8557
2003-03-28,0.9091
2003-03-31,1.5615999999999999
2003-04-01,5.2632
2003-04-02,-3.3708
2003-04-03,-0.8721
2003-04-04,-2.4633
2003-04-07,1.6236000000000002
2003-04-08,-0.6509
2003-04-09,-2.025
2003-04-10,-3.6474
2003-04-11,-0.3785
2003-04-14,4.3699
2003-04-15,-1.0922
2003-04-16,-0.0613
2003-04-17,2.5169
2003-04-21,-0.5389
2003-04-22,0.5418
2003-04-23,2.3952
2003-04-24,-1.462
2003-04-25,-2.73
2003-04-28,4.3319
2003-04-29,-1.5789
2003-04-30,5.4664
2003-05-01,-1.4085
2003-05-02,3.4286
2003-05-05,-5.6354
2003-05-06,0.4098
2003-05-07,-1.6909999999999998
2003-05-08,-0.0593
2003-05-09,2.1958
2003-05-12,-1.3937
2003-05-13,0.1767
2003-05-14,1.7637
2003-05-15,-1.502
2003-05-16,-3.2258
2003-05-19,-1.3939
2003-05-20,0.799
2003-05-21,-1.2195
2003-05-22,-0.5556
2003-05-23,0.2483
2003-05-27,1.8576000000000001
2003-05-28,1.0334
2003-05-29,2.2864
2003-05-30,5.0
2003-06-02,-3.3053
2003-06-03,2.8388999999999998
2003-06-04,1.4085
2003-06-05,2.2222
2003-06-06,-0.3261
2003-06-09,-2.3991
2003-06-10,2.2346
2003-06-11,3.7705
2003-06-12,-2.5803000000000003
2003-06-13,2.7027
2003-06-16,0.8421
2003-06-17,0.0522
2003-06-18,0.1565
2003-06-19,-1.0417
2003-06-20,0.0
2003-06-23,-3.0
2003-06-24,-2.3332
2003-06-25,0.1667
2003-06-26,-0.9983
2003-06-27,0.5602
2003-06-30,-3.0084
2003-07-01,-1.0339
2003-07-02,4.4689
2003-07-03,-0.3889
2003-07-07,-3.2348
2003-07-08,3.7464
2003-07-09,3.6111
2003-07-10,-2.8418
2003-07-11,0.1656
2003-07-14,1.9284
2003-07-15,1.6216
2003-07-16,1.1702
2003-07-17,-4.5741
2003-07-18,1.9284
2003-07-21,-1.2973
2003-07-22,0.6024
2003-07-23,1.6331
2003-07-24,-1.6069
2003-07-25,2.2319
2003-07-28,-1.2247
2003-07-29,0.0
2003-07-30,1.4555
2003-07-31,1.7534999999999998
2003-08-01,-2.0888
2003-08-04,-1.0667
2003-08-05,-0.7547
2003-08-06,-2.6616
2003-08-07,-1.3951
2003-08-08,1.3016
2003-08-11,0.5587
2003-08-12,1.6667
2003-08-13,-1.0929
2003-08-14,0.8287
2003-08-15,-0.6027
2003-08-18,7.2216
2003-08-19,1.491
2003-08-20,-0.2026
2003-08-21,0.2538
2003-08-22,-2.6329000000000002
2003-08-25,0.156
2003-08-26,-0.8307
2003-08-27,-0.8377
2003-08-28,0.6336
2003-08-29,3.6726
2003-09-02,1.9737
2003-09-03,0.9926
2003-09-04,4.1769
2003-09-05,-4.0566
2003-09-08,0.59
2003-09-09,-1.955
2003-09-10,-4.337
2003-09-11,2.3971
2003-09-12,-1.7812000000000001
2003-09-15,0.2591
2003-09-16,4.6512
2003-09-17,-1.3333
2003-09-18,2.4525
2003-09-19,0.1466
2003-09-22,-0.4878
2003-09-23,-1.9607999999999999
2003-09-24,-3.1
2003-09-25,-2.0124
2003-09-26,-1.0005
2003-09-29,3.2979
2003-09-30,-0.6694
2003-10-01,3.8362
2003-10-02,-0.7988
2003-10-03,1.4092
2003-10-06,0.4963
2003-10-07,1.2346
2003-10-08,0.9268
2003-10-09,0.29
2003-10-10,0.0
2003-10-13,1.2048
2003-10-14,1.1905000000000001
2003-10-15,0.9412
2003-10-16,0.6527
2003-10-17,-0.5095
2003-10-20,-1.7225000000000001
2003-10-21,1.3738000000000001
2003-10-22,-1.0748
2003-10-23,-0.7558
2003-10-24,-0.8091
2003-10-27,2.3512
2003-10-28,4.6882
2003-10-29,1.03
2003-10-30,-0.266
2003-10-31,-1.5556
2003-11-03,-0.6772
2003-11-04,1.2727
2003-11-05,2.0646
2003-11-06,3.65
2003-11-07,0.0849
2003-11-10,-5.5108
2003-11-11,0.0449
2003-11-12,5.7399000000000004
2003-11-13,-2.5021
2003-11-14,-3.7408
2003-11-17,-1.4912
2003-11-18,0.7798
2003-11-19,1.5476
2003-11-20,0.762
2003-11-21,3.2028
2003-11-24,0.6034
2003-11-25,0.6855
2003-11-26,-0.5957
2003-11-28,-0.7705
2003-12-01,2.2002
2003-12-02,0.4643
2003-12-03,-0.4202
2003-12-04,0.6329
2003-12-05,4.1929
2003-12-08,0.2414
2003-12-09,-0.843
2003-12-10,2.2267
2003-12-11,1.6238000000000001
2003-12-12,-0.6625
2003-12-15,-0.5492
2003-12-16,1.3412
2003-12-17,0.7396
2003-12-18,-1.4297
2003-12-19,1.9207999999999998
2003-12-22,-0.1923
2003-12-23,4.4315999999999995
2003-12-24,-0.8856
2003-12-26,-0.7818
2003-12-29,3.1144
2003-12-30,-0.837
2003-12-31,-2.1284
2004-01-02,-1.1999
2004-01-05,3.9089
2004-01-06,-2.1183
2004-01-07,2.0522
2004-01-08,0.5119
2004-01-09,-0.8367
2004-01-12,1.2472
2004-01-13,-0.9058
2004-01-14,2.2303
2004-01-15,0.1788
2004-01-16,1.0352999999999999
2004-01-20,-0.53
2004-01-21,2.1314
2004-01-22,0.1739
2004-01-23,2.6042
2004-01-26,-1.9966
2004-01-27,0.6561
2004-01-28,-3.7736
2004-01-29,-0.1783
2004-01-30,-0.8929
2004-02-02,0.0
2004-02-03,2.1622
2004-02-04,-1.6931
2004-02-05,2.4399
2004-02-06,3.3275
2004-02-09,-0.9153
2004-02-10,1.9501
2004-02-11,-2.1812
2004-02-12,0.1372
2004-02-13,-0.3083
2004-02-17,1.4433
2004-02-18,-0.0339
2004-02-19,-1.9654
2004-02-20,-1.9703
2004-02-23,-1.2694
2004-02-24,-3.5714
2004-02-25,3.7037
2004-02-26,1.0714
2004-02-27,-1.7668
2004-03-01,-0.036
2004-03-02,-0.8996
2004-03-03,0.2179
2004-03-04,-1.6303999999999998
2004-03-05,1.8416000000000001
2004-03-08,-4.8825
2004-03-09,-1.5209000000000001
2004-03-10,-2.4324
2004-03-11,-1.0289
2004-03-12,2.1991
2004-03-15,-3.0908
2004-03-16,-0.0807
2004-03-17,-1.9798
2004-03-18,0.9893
2004-03-19,0.0
2004-03-22,-3.8776
2004-03-23,-0.5945
2004-03-24,2.3067
2004-03-25,0.6263
2004-03-26,-0.1245
2004-03-29,2.742
2004-03-30,1.2535
2004-03-31,-0.7588
2004-04-01,1.1268
2004-04-02,2.4274
2004-04-05,0.8547
2004-04-06,-0.2696
2004-04-07,-0.309
2004-04-08,-0.0387
2004-04-12,-1.124
2004-04-13,-2.0384
2004-04-14,-0.3201
2004-04-15,-0.562
2004-04-16,0.0
2004-04-19,0.8882
2004-04-20,-3.8415
2004-04-21,4.4944
2004-04-22,0.7567
2004-04-23,-0.2767
2004-04-26,-0.9116
2004-04-27,2.0
2004-04-28,-3.5294
2004-04-29,1.626
2004-04-30,-1.0
2004-05-03,-0.404
2004-05-04,1.3793
2004-05-05,-0.1601
2004-05-06,-3.1663
2004-05-07,-2.2765
2004-05-10,-2.8378
2004-05-11,1.0026
2004-05-12,1.1653
2004-05-13,0.7253
2004-05-14,-1.1436
2004-05-17,-2.3136
2004-05-18,1.4474
2004-05-19,0.7782
2004-05-20,0.3432
2004-05-21,3.7195
2004-05-24,0.5771
2004-05-25,3.2377
2004-05-26,-0.5955
2004-05-27,1.3179
2004-05-28,-0.7489
