ticker,CPE US Equity
2000-05-24,-0.8889
2000-05-25,-1.3453
2000-05-26,7.2727
2000-05-30,0.0
2000-05-31,3.3898
2000-06-01,-0.8197
2000-06-02,0.0
2000-06-05,1.6529
2000-06-06,-2.439
2000-06-07,2.0833
2000-06-08,0.0
2000-06-09,-0.4082
2000-06-12,4.5082
2000-06-13,0.7843
2000-06-14,0.7782
2000-06-15,1.5444
2000-06-16,0.0
2000-06-19,-1.1407
2000-06-20,-3.8462
2000-06-21,0.8
2000-06-22,-0.7937
2000-06-23,-0.8
2000-06-26,0.4032
2000-06-27,3.2129
2000-06-28,0.7782
2000-06-29,-2.7027
2000-06-30,-5.5556
2000-07-03,0.8403
2000-07-05,1.25
2000-07-06,-2.8807
2000-07-07,-1.6949
2000-07-10,-1.7241
2000-07-11,2.193
2000-07-12,0.0
2000-07-13,0.0
2000-07-14,-0.8584
2000-07-17,-1.2987
2000-07-18,-0.8772
2000-07-19,-0.4425
2000-07-20,-2.2222
2000-07-21,-0.9091
2000-07-24,-3.211
2000-07-25,-4.2654
2000-07-26,5.9406
2000-07-27,0.0
2000-07-28,-3.7382999999999997
2000-07-31,3.8834999999999997
2000-08-01,7.9439
2000-08-02,3.8961
2000-08-03,0.8333
2000-08-04,0.0
2000-08-07,-1.6529
2000-08-08,2.521
2000-08-09,1.6393
2000-08-10,-1.6129
2000-08-11,0.0
2000-08-14,-2.0492
2000-08-15,-2.5105
2000-08-16,0.4292
2000-08-17,-0.8547
2000-08-18,0.0
2000-08-21,-0.431
2000-08-22,0.4329
2000-08-23,1.2931
2000-08-24,-0.8511
2000-08-25,-0.4292
2000-08-28,0.431
2000-08-29,1.2876
2000-08-30,0.4237
2000-08-31,3.3755
2000-09-01,2.0408
2000-09-05,1.2
2000-09-06,0.3953
2000-09-07,3.5433
2000-09-08,-1.9011
2000-09-11,1.1628
2000-09-12,0.0
2000-09-13,-3.4483
2000-09-14,1.5873
2000-09-15,3.9063
2000-09-18,-0.7519
2000-09-19,1.5152
2000-09-20,1.4925
2000-09-21,-3.3088
2000-09-22,-3.0418
2000-09-25,-1.1764999999999999
2000-09-26,6.3492
2000-09-27,-2.2388
2000-09-28,2.6718
2000-09-29,-5.948
2000-10-02,2.7668
2000-10-03,1.1538
2000-10-04,2.2814
2000-10-05,-0.3717
2000-10-06,-1.1194
2000-10-09,0.7547
2000-10-10,0.3745
2000-10-11,-0.7463
2000-10-12,1.8797000000000001
2000-10-13,0.738
2000-10-16,-1.8315000000000001
2000-10-17,1.1194
2000-10-18,0.369
2000-10-19,-0.7353
2000-10-20,0.0
2000-10-23,0.0
2000-10-24,-2.2222
2000-10-25,-2.6515
2000-10-26,-0.7782
2000-10-27,-3.1373
2000-10-30,-3.2389
2000-10-31,2.0921
2000-11-01,-1.6393
2000-11-02,1.25
2000-11-03,2.0576
2000-11-06,0.4032
2000-11-07,1.6064
2000-11-08,-0.3953
2000-11-09,-2.7778
2000-11-10,0.4082
2000-11-13,-1.626
2000-11-14,-0.8264
2000-11-15,0.0
2000-11-16,-1.25
2000-11-17,-1.6878
2000-11-20,-5.5794
2000-11-21,6.3636
2000-11-22,-2.1368
2000-11-24,1.31
2000-11-27,1.7241
2000-11-28,-1.6949
2000-11-29,-4.3103
2000-11-30,1.3514
2000-12-01,-2.2222
2000-12-04,0.9091
2000-12-05,-0.4505
2000-12-06,-3.6199
2000-12-07,-0.4695
2000-12-08,0.0
2000-12-11,1.4151
2000-12-12,0.9302
2000-12-13,0.0
2000-12-14,-1.8433000000000002
2000-12-15,0.939
2000-12-18,1.8605
2000-12-19,4.1096
2000-12-20,2.193
2000-12-21,0.0
2000-12-22,-2.1459
2000-12-26,5.2632
2000-12-27,6.6667
2000-12-28,3.125
2000-12-29,1.1364
2001-01-02,-2.9962999999999997
2001-01-03,-4.2471
2001-01-04,-1.2097
2001-01-05,-2.8571
2001-01-08,-2.1008
2001-01-09,1.7167
2001-01-10,0.0
2001-01-11,-2.9536
2001-01-12,-2.6087
2001-01-16,1.3393
2001-01-17,-2.6432
2001-01-18,-3.6199
2001-01-19,4.6948
2001-01-22,4.0359
2001-01-23,3.8792999999999997
2001-01-24,0.4149
2001-01-25,0.8264
2001-01-26,-3.2787
2001-01-29,-3.3898
2001-01-30,-4.5614
2001-01-31,1.3971
2001-02-01,0.0725
2001-02-02,3.6957
2001-02-05,0.9783
2001-02-06,5.5363
2001-02-07,3.2131
2001-02-08,-2.2872
2001-02-09,-1.8205
2001-02-12,0.9934
2001-02-13,-3.6066000000000003
2001-02-14,0.6803
2001-02-15,-2.7027
2001-02-16,-0.1389
2001-02-20,-5.0765
2001-02-21,-3.2967
2001-02-22,-1.5152
2001-02-23,-4.2308
2001-02-26,-0.6426
2001-02-27,-5.0121
2001-02-28,-8.9362
2001-03-01,12.6168
2001-03-02,-2.9046
2001-03-05,-1.2821
2001-03-06,-0.4329
2001-03-07,7.8261
2001-03-08,7.9839
2001-03-09,-2.9873
2001-03-12,-4.542
2001-03-13,-1.6129
2001-03-14,-2.0492
2001-03-15,0.0
2001-03-16,-0.8368
2001-03-19,1.2658
2001-03-20,1.6667
2001-03-21,4.918
2001-03-22,-1.1719
2001-03-23,2.0553
2001-03-26,0.6971
2001-03-27,-1.9231
2001-03-28,-3.5294
2001-03-29,-3.9837
2001-03-30,4.5724
2001-04-02,-4.4534
2001-04-03,-2.6271
2001-04-04,-1.2185
2001-04-05,5.2863
2001-04-06,1.2551999999999999
2001-04-09,0.4132
2001-04-10,0.4115
2001-04-11,0.2459
2001-04-12,0.9812
2001-04-16,-1.2955
2001-04-17,4.1838
2001-04-18,0.4724
2001-04-19,-2.0376
2001-04-20,-0.8
2001-04-23,0.0
2001-04-24,0.1613
2001-04-25,-1.6907999999999999
2001-04-26,1.1466
2001-04-27,-0.8097
2001-04-30,1.5510000000000002
2001-05-01,-1.5272999999999999
2001-05-02,-1.6327
2001-05-03,-3.7344
2001-05-04,3.4483
2001-05-07,-1.6667
2001-05-08,0.0
2001-05-09,-5.0847
2001-05-10,0.0
2001-05-11,-1.6071
2001-05-14,-2.8131
2001-05-15,6.3492
2001-05-16,0.0878
2001-05-17,6.1404
2001-05-18,4.2975
2001-05-21,3.4073
2001-05-22,-3.4483
2001-05-23,-1.5873
2001-05-24,-1.4516
2001-05-25,2.1277
2001-05-29,0.5609
2001-05-30,-4.3825
2001-05-31,1.6667
2001-06-01,3.6885
2001-06-04,-0.3953
2001-06-05,0.3968
2001-06-06,-1.0277
2001-06-07,1.0383
2001-06-08,-2.7668
2001-06-11,0.6504
2001-06-12,-0.6462
2001-06-13,0.0
2001-06-14,0.0
2001-06-15,0.5691
2001-06-18,-2.1827
2001-06-19,-0.8264
2001-06-20,-1.25
2001-06-21,-0.6751
2001-06-22,-1.4444
2001-06-25,0.5172
2001-06-26,-0.0858
2001-06-27,0.8584
2001-06-28,-2.5532
2001-06-29,3.4934
2001-07-02,-2.1097
2001-07-03,-0.2586
2001-07-05,-1.4693
2001-07-06,0.7018
2001-07-09,-4.1812
2001-07-10,-7.1818
2001-07-11,-6.4643
2001-07-12,0.6283
2001-07-13,5.0989
2001-07-16,-2.9703
2001-07-17,1.7347000000000001
2001-07-18,-0.3009
2001-07-19,0.503
2001-07-20,0.6006
2001-07-23,-3.2836
2001-07-24,2.572
2001-07-25,0.3009
2001-07-26,2.1
2001-07-27,-1.2732999999999999
2001-07-30,-2.7778
2001-07-31,3.5714
2001-08-01,-8.3744
2001-08-02,-1.0753
2001-08-03,-2.1739
2001-08-06,-0.1111
2001-08-07,-4.0044
2001-08-08,-0.3476
2001-08-09,3.4884
2001-08-10,-4.4944
2001-08-13,-2.2353
2001-08-14,-1.9254
2001-08-15,-1.7178
2001-08-16,-0.3745
2001-08-17,-0.8772
2001-08-20,-0.2528
2001-08-21,-8.7452
2001-08-22,1.5278
2001-08-23,-3.42
2001-08-24,-4.3909
2001-08-27,2.2222
2001-08-28,-1.1594
2001-08-29,-6.8915
2001-08-30,-3.3071
2001-08-31,11.5635
2001-09-04,3.0657
2001-09-05,-0.5666
2001-09-06,-0.2849
2001-09-07,3.5714
2001-09-10,2.069
2001-09-17,1.3514
2001-09-18,-5.0667
2001-09-19,-5.1966
2001-09-20,-2.0741
2001-09-21,0.4539
2001-09-24,1.2048
2001-09-25,-6.994
2001-09-26,-2.4
2001-09-27,1.8033000000000001
2001-09-28,9.5008
2001-10-01,1.4706000000000001
2001-10-02,1.4493
2001-10-03,2.1429
2001-10-04,-4.7552
2001-10-05,2.79
2001-10-08,1.4285999999999999
2001-10-09,-1.4085
2001-10-10,0.7143
2001-10-11,0.5674
2001-10-12,-2.1157
2001-10-15,0.8646
2001-10-16,0.0
2001-10-17,-2.1429
2001-10-18,-1.4599
2001-10-19,0.1481
2001-10-22,0.8876
2001-10-23,-0.2933
2001-10-24,-1.0294
2001-10-25,-1.1887
2001-10-26,0.7519
2001-10-29,0.7463
2001-10-30,-5.1852
2001-10-31,5.9375
2001-11-01,-1.1799
2001-11-02,0.7463
2001-11-05,-1.9259
2001-11-06,-0.3021
2001-11-07,-3.0303
2001-11-08,0.0
2001-11-09,-0.7813
2001-11-12,0.0
2001-11-13,-1.1024
2001-11-14,-6.051
2001-11-15,-4.2373
2001-11-16,0.0
2001-11-19,-4.0708
2001-11-20,10.7011
2001-11-21,-5.8333
2001-11-23,2.4779
2001-11-26,-3.2815
2001-11-27,1.7856999999999998
2001-11-28,-0.3509
2001-11-29,7.3944
2001-11-30,-3.2787
2001-12-03,-7.6271
2001-12-04,-1.8349
2001-12-05,10.2804
2001-12-06,-4.9153
2001-12-07,2.4955
2001-12-10,-2.6087
2001-12-11,5.7143
2001-12-12,1.1824
2001-12-13,5.6761
2001-12-14,6.4771
2001-12-17,-9.4955
2001-12-18,-2.459
2001-12-19,-2.6891
2001-12-20,-1.3817
2001-12-21,7.8809000000000005
2001-12-24,-0.8117
2001-12-26,8.0196
2001-12-27,-2.4242
2001-12-28,-2.1739
2001-12-31,8.7302
2002-01-02,-6.4234
2002-01-03,0.78
2002-01-04,-4.7988
2002-01-07,-0.6504
2002-01-08,2.2913
2002-01-09,2.4
2002-01-10,0.3125
2002-01-11,-0.3115
2002-01-14,-1.5625
2002-01-15,-1.4285999999999999
2002-01-16,-1.7713
2002-01-17,-0.1639
2002-01-18,-4.7619
2002-01-22,0.0
2002-01-23,2.931
2002-01-24,-2.8476
2002-01-25,0.0
2002-01-28,-3.4483
2002-01-29,-0.8929
2002-01-30,0.9009
2002-01-31,5.3571
2002-02-01,-0.8475
2002-02-04,-5.9829
2002-02-05,4.3636
2002-02-06,-0.6969
2002-02-07,-0.8772
2002-02-08,0.531
2002-02-11,-2.4648
2002-02-12,-1.8051
2002-02-13,0.1838
2002-02-14,-2.7523
2002-02-15,-0.9434
2002-02-19,-0.9524
2002-02-20,2.8846
2002-02-21,-6.5421
2002-02-22,-9.2
2002-02-25,-6.6079
2002-02-26,-4.0094
2002-02-27,3.1941
2002-02-28,3.5714
2002-03-01,-3.4483
2002-03-04,-2.3810000000000002
2002-03-05,0.0
2002-03-06,-2.439
2002-03-07,3.75
2002-03-08,-2.4096
2002-03-11,1.7284000000000002
2002-03-12,8.0097
2002-03-13,18.8764
2002-03-14,6.2382
2002-03-15,17.4377
2002-03-18,39.3939
2002-03-19,-13.0435
2002-03-20,-5.75
2002-03-21,11.4058
2002-03-22,0.0
2002-03-25,-4.6429
2002-03-26,-3.2459
2002-03-27,5.8065
2002-03-28,-4.878
2002-04-01,3.2051
2002-04-02,0.0
2002-04-03,-1.8634
2002-04-04,-4.6835
2002-04-05,-9.6946
2002-04-08,5.1471
2002-04-09,-5.1748
2002-04-10,1.0324
2002-04-11,-1.4599
2002-04-12,-6.8148
2002-04-15,-9.062
2002-04-16,-10.3147
2002-04-17,1.7544
2002-04-18,7.2797
2002-04-19,-0.1786
2002-04-22,-3.3989
2002-04-23,3.7037
2002-04-24,10.0
2002-04-25,-3.4091
2002-04-26,8.7395
2002-04-29,-4.4822
2002-04-30,3.0744
2002-05-01,-4.2386
2002-05-02,-1.4754
2002-05-03,4.8253
2002-05-06,-4.9206
2002-05-07,-1.5025
2002-05-08,2.5423999999999998
2002-05-09,0.0
2002-05-10,-0.6612
2002-05-13,2.3295
2002-05-14,2.2763999999999998
2002-05-15,-1.9078
2002-05-16,-4.2139
2002-05-17,-2.5381
2002-05-20,0.8681
2002-05-21,0.1721
2002-05-22,-2.2337
2002-05-23,-4.0422
2002-05-24,0.7326
2002-05-28,-2.1818
2002-05-29,-2.974
2002-05-30,-3.0651
2002-05-31,-0.1976
2002-06-03,0.7921
2002-06-04,4.7151
2002-06-05,-0.5629
2002-06-06,-4.5283
2002-06-07,1.7787
2002-06-10,-1.7476
2002-06-11,-4.1502
2002-06-12,-2.8866
2002-06-13,-2.1231
2002-06-14,-0.2169
2002-06-17,3.2609
2002-06-18,-2.1053
2002-06-19,-2.1505
2002-06-20,0.0
2002-06-21,0.2198
2002-06-24,1.9737
2002-06-25,5.1613
2002-06-26,-1.8405
2002-06-27,-2.0833
2002-06-28,3.8298
2002-07-01,3.4836
2002-07-02,-5.9406
2002-07-03,-1.0526
2002-07-05,-2.5532
2002-07-08,-0.655
2002-07-09,7.9121
2002-07-10,-6.11
2002-07-11,-0.2169
2002-07-12,-2.1739
2002-07-15,2.0
2002-07-16,-0.8715
2002-07-17,0.0
2002-07-18,0.0
2002-07-19,-2.8571
2002-07-22,-0.4525
2002-07-23,-6.3636
2002-07-24,-0.4854
2002-07-25,-2.439
2002-07-26,2.5
2002-07-29,-1.2195
2002-07-30,-2.716
2002-07-31,-9.1371
2002-08-01,-5.0279
2002-08-02,-2.3529
2002-08-05,0.0
2002-08-06,1.2048
2002-08-07,1.1905000000000001
2002-08-08,-1.4706000000000001
2002-08-09,16.4179
2002-08-12,1.0256
2002-08-13,0.0
2002-08-14,-3.5533
2002-08-15,5.2632
2002-08-16,-1.25
2002-08-19,-3.7975
2002-08-20,0.0
2002-08-21,-0.5263
2002-08-22,0.0
2002-08-23,-2.1164
2002-08-26,0.0
2002-08-27,0.5405
2002-08-28,-0.2688
2002-08-29,-5.6604
2002-08-30,5.7143
2002-09-03,11.8919
2002-09-04,-7.0048
2002-09-05,1.039
2002-09-06,-2.5707
2002-09-09,-2.3747
2002-09-10,2.1622
2002-09-11,3.4392
2002-09-12,-2.8133
2002-09-13,-2.1053
2002-09-16,-0.5376
2002-09-17,-1.0811
2002-09-18,0.5464
2002-09-19,3.2609
2002-09-20,-1.3158
2002-09-23,-1.3333
2002-09-24,10.8108
2002-09-25,6.0976
2002-09-26,6.4368
2002-09-27,0.432
2002-09-30,4.5161
2002-10-01,-4.1152
2002-10-02,1.9313
2002-10-03,5.2632
2002-10-04,-3.0
2002-10-07,2.0619
2002-10-08,-3.0303
2002-10-09,-8.3333
2002-10-10,-1.1364
2002-10-11,-4.8276
2002-10-14,9.9034
2002-10-15,1.978
2002-10-16,0.0
2002-10-17,8.8362
2002-10-18,0.9901
2002-10-21,-1.9607999999999999
2002-10-22,-0.4
2002-10-23,-0.2008
2002-10-24,2.6157
2002-10-25,-3.9215999999999998
2002-10-28,10.2041
2002-10-29,-1.8519
2002-10-30,-2.8302
2002-10-31,3.4951
2002-11-01,1.5009000000000001
2002-11-04,-1.1091
2002-11-05,2.6168
2002-11-06,2.9144
2002-11-07,-2.6549
2002-11-08,-3.2727
2002-11-11,2.4436
2002-11-12,-0.9174
2002-11-13,-3.7037
2002-11-14,-0.9615
2002-11-15,0.9709
2002-11-18,0.9615
2002-11-19,0.5714
2002-11-20,3.2197
2002-11-21,10.8257
2002-11-22,-1.4901
2002-11-25,0.8403
2002-11-26,-1.6667
2002-11-27,0.0
2002-11-29,-0.5085
2002-12-02,1.0221
2002-12-03,1.855
2002-12-04,-1.1589
2002-12-05,1.5074999999999998
2002-12-06,2.9703
2002-12-09,-1.9231
2002-12-10,-0.4902
2002-12-11,-0.4926
2002-12-12,0.33
2002-12-13,-19.0789
2002-12-16,-14.2276
2002-12-17,-9.9526
2002-12-18,1.8420999999999998
2002-12-19,-2.3256
2002-12-20,1.5873
2002-12-23,-1.5625
2002-12-24,-3.1746
2002-12-26,0.0
2002-12-27,2.459
2002-12-30,-5.3333
2002-12-31,-5.6338
2003-01-02,5.9701
2003-01-03,-0.2817
2003-01-06,1.4123999999999999
2003-01-07,-2.7855
2003-01-08,2.2923
2003-01-09,-1.9607999999999999
2003-01-10,5.7143
2003-01-13,-4.0541
2003-01-14,3.3803
2003-01-15,10.3542
2003-01-16,3.7037
2003-01-17,0.0
2003-01-21,-3.3333
2003-01-22,-2.7094
2003-01-23,1.2658
2003-01-24,-3.75
2003-01-27,2.5974
2003-01-28,1.2658
2003-01-29,-3.0
2003-01-30,0.5155
2003-01-31,0.2564
2003-02-03,-0.2558
2003-02-04,-0.5128
2003-02-05,1.2887
2003-02-06,0.2545
2003-02-07,-1.0152
2003-02-10,-0.7692
2003-02-11,0.7752
2003-02-12,-1.0256
2003-02-13,-2.5907
2003-02-14,2.3936
2003-02-18,1.2987
2003-02-19,1.0256
2003-02-20,-0.5076
2003-02-21,1.7856999999999998
2003-02-24,0.2506
2003-02-25,2.75
2003-02-26,1.4599
2003-02-27,-4.5564
2003-02-28,2.0101
2003-03-03,2.7094
2003-03-04,0.0
2003-03-05,0.9592
2003-03-06,-0.2375
2003-03-07,0.9524
2003-03-10,0.2358
2003-03-11,0.0
2003-03-12,-2.8235
2003-03-13,-0.2421
2003-03-14,-0.4854
2003-03-17,0.0
2003-03-18,0.2439
2003-03-19,3.4063
2003-03-20,0.0
2003-03-21,-7.0588
2003-03-24,-3.7975
2003-03-25,3.1579
2003-03-26,1.7856999999999998
2003-03-27,2.7569
2003-03-28,2.1951
2003-03-31,1.6705999999999999
2003-04-01,-0.7042
2003-04-02,-0.7092
2003-04-03,-3.0952
2003-04-04,0.9828
2003-04-07,-3.8929
2003-04-08,-3.5443
2003-04-09,-2.0997
2003-04-10,3.2172
2003-04-11,-1.039
2003-04-14,0.2625
2003-04-15,0.2618
2003-04-16,-1.8277
2003-04-17,3.4574
2003-04-21,-1.0283
2003-04-22,9.6104
2003-04-23,12.5592
2003-04-24,0.2105
2003-04-25,-0.6303
2003-04-28,-0.6342
2003-04-29,-2.1277
2003-04-30,1.3043
2003-05-01,6.4378
2003-05-02,3.2258
2003-05-05,-0.3906
2003-05-06,5.8824
2003-05-07,4.6296
2003-05-08,1.7699
2003-05-09,4.3478
2003-05-12,1.6667
2003-05-13,0.8197
2003-05-14,-2.7641999999999998
2003-05-15,8.194
2003-05-16,7.2643
2003-05-19,0.0
2003-05-20,0.1441
2003-05-21,1.5827
2003-05-22,2.6912000000000003
2003-05-23,7.5862
2003-05-27,2.5641
2003-05-28,-2.5
2003-05-29,-1.5385
2003-05-30,4.1667
2003-06-02,1.25
2003-06-03,0.2469
2003-06-04,-1.4778
2003-06-05,0.625
2003-06-06,0.6211
2003-06-09,-1.4815
2003-06-10,5.2632
2003-06-11,-8.5714
2003-06-12,-1.0417
2003-06-13,-8.0263
2003-06-16,0.1431
2003-06-17,-1.8571
2003-06-18,1.31
2003-06-19,-2.5862
2003-06-20,0.59
2003-06-23,-3.2258
2003-06-24,1.5152
2003-06-25,-0.597
2003-06-26,-2.2523
2003-06-27,3.533
2003-06-30,5.638
2003-07-01,-0.8427
2003-07-02,2.9745
2003-07-03,0.0
2003-07-07,0.5502
2003-07-08,-0.5472
2003-07-09,2.6135
2003-07-10,-1.4745
2003-07-11,0.8163
2003-07-14,-4.3185
2003-07-15,0.8463
2003-07-16,-2.7972
2003-07-17,-1.0072
2003-07-18,-1.5988
2003-07-21,-1.7725
2003-07-22,-7.9699
2003-07-23,-5.2288
2003-07-24,-2.069
2003-07-25,5.6338
2003-07-28,4.3333
2003-07-29,5.2716
2003-07-30,0.9105
2003-07-31,0.7519
2003-08-01,2.0896
2003-08-04,0.8772
2003-08-05,0.0
2003-08-06,5.942
2003-08-07,-2.3256
2003-08-08,-1.2605
2003-08-11,0.8511
2003-08-12,0.4219
2003-08-13,-0.2801
2003-08-14,0.4213
2003-08-15,-1.8182
2003-08-18,0.9972
2003-08-19,-1.2694
2003-08-20,-0.2857
2003-08-21,3.0086
2003-08-22,0.0
2003-08-25,-1.3908
2003-08-26,-2.1157
2003-08-27,-0.8646
2003-08-28,1.7442
2003-08-29,1.2857
2003-09-02,-1.5514999999999999
2003-09-03,2.4355
2003-09-04,4.6154
2003-09-05,-0.5348
2003-09-08,-1.0753
2003-09-09,-0.5435
2003-09-10,-1.9125999999999999
2003-09-11,-0.4178
2003-09-12,-1.3986
2003-09-15,0.0
2003-09-16,2.1277
2003-09-17,-2.2222
2003-09-18,2.2727
2003-09-19,1.3889
2003-09-22,-0.137
2003-09-23,-0.823
2003-09-24,5.8091
2003-09-25,-1.9607999999999999
2003-09-26,-1.3333
2003-09-29,0.0
2003-09-30,0.9459
2003-10-01,-1.4726
2003-10-02,1.087
2003-10-03,3.4946
2003-10-06,-2.0779
2003-10-07,0.0
2003-10-08,-0.1326
2003-10-09,-0.3984
2003-10-10,1.4667
2003-10-13,0.9198
2003-10-14,-1.3021
2003-10-15,-1.0554
2003-10-16,-0.2667
2003-10-17,0.5348
2003-10-20,1.3298
2003-10-21,0.0
2003-10-22,0.3937
2003-10-23,-0.915
2003-10-24,-0.3958
2003-10-27,0.0
2003-10-28,0.1325
2003-10-29,4.2328
2003-10-30,0.2538
2003-10-31,7.4684
2003-11-03,-0.5889
2003-11-04,-1.3033000000000001
2003-11-05,-2.521
2003-11-06,-2.7094
2003-11-07,2.5316
2003-11-10,1.8519
2003-11-11,-1.9394
2003-11-12,-2.9666
2003-11-13,1.2739
2003-11-14,0.2516
2003-11-17,5.3952
2003-11-18,2.0238
2003-11-19,6.1844
2003-11-20,0.0
2003-11-21,-0.2198
2003-11-24,0.2203
2003-11-25,-0.5495
2003-11-26,0.442
2003-11-28,1.2101
2003-12-01,5.4348
2003-12-02,6.0825
2003-12-03,-1.3605
2003-12-04,4.9261
2003-12-05,0.7512
2003-12-08,-0.466
2003-12-09,0.3745
2003-12-10,-3.4515000000000002
2003-12-11,-0.6763
2003-12-12,4.8638
2003-12-15,-3.525
2003-12-16,-1.0577
2003-12-17,2.0408
2003-12-18,-0.1905
2003-12-19,2.4809
2003-12-22,-1.0242
2003-12-23,1.5051999999999999
2003-12-24,1.2048
2003-12-26,2.3810000000000002
2003-12-29,-1.4311
2003-12-30,-1.5426
2003-12-31,-4.424
2004-01-02,-0.8679
2004-01-05,0.0973
2004-01-06,-1.3605
2004-01-07,0.4926
2004-01-08,-0.098
2004-01-09,-0.2944
2004-01-12,0.2953
2004-01-13,-0.4907
2004-01-14,1.3807
2004-01-15,2.7237
2004-01-16,-0.5682
2004-01-20,-1.5238
2004-01-21,-4.7389
2004-01-22,0.6091
2004-01-23,0.2018
2004-01-26,0.6042
2004-01-27,-2.4024
2004-01-28,-2.5641
2004-01-29,-1.7894999999999999
2004-01-30,0.2144
2004-02-02,1.3904
2004-02-03,-1.7932000000000001
2004-02-04,-1.0741
2004-02-05,-3.3659
2004-02-06,1.1236
2004-02-09,5.5556
2004-02-10,-0.2105
2004-02-11,-0.211
2004-02-12,-0.1057
2004-02-13,2.963
2004-02-17,0.6166
2004-02-18,-3.0644
2004-02-19,0.6322
2004-02-20,-2.6178
2004-02-23,3.2258
2004-02-24,-2.9167
2004-02-25,1.6094
2004-02-26,-0.2112
2004-02-27,1.7989000000000002
2004-03-01,2.5987999999999998
2004-03-02,1.0132
2004-03-03,0.3009
2004-03-04,-0.1
2004-03-05,-2.4024
2004-03-08,7.1795
2004-03-09,-1.4354
2004-03-10,-0.5825
2004-03-11,-1.3672
2004-03-12,2.4752
2004-03-15,-1.1594
2004-03-16,-2.8348
2004-03-17,0.4024
2004-03-18,1.002
2004-03-19,10.3175
2004-03-22,-0.6295
2004-03-23,-4.5249
2004-03-24,-0.9479
2004-03-25,-0.8612
2004-03-26,0.4826
2004-03-29,-1.1527
2004-03-30,0.5831
2004-03-31,0.9662
2004-04-01,-0.9569
2004-04-02,0.0
2004-04-05,-0.2899
2004-04-06,0.0969
2004-04-07,0.1936
2004-04-08,0.0
2004-04-12,2.5121
2004-04-13,-1.885
2004-04-14,2.3055
2004-04-15,6.6667
2004-04-16,-2.7289
2004-04-19,0.543
2004-04-20,-4.7705
2004-04-21,1.1342
2004-04-22,2.8037
2004-04-23,0.1818
2004-04-26,0.2722
2004-04-27,6.3347999999999995
2004-04-28,-0.1702
2004-04-29,-0.7673
2004-04-30,0.945
2004-05-03,4.766
2004-05-04,1.7059
2004-05-05,0.3994
2004-05-06,-1.3524
2004-05-07,4.0323
2004-05-10,0.155
2004-05-11,0.8514
2004-05-12,-0.3837
2004-05-13,2.0031
2004-05-14,-0.1511
2004-05-17,-2.118
2004-05-18,0.0773
2004-05-19,-0.5405
2004-05-20,-2.5621
2004-05-21,2.9482
2004-05-24,0.6966
2004-05-25,0.538
2004-05-26,0.0
2004-05-27,0.6116
2004-05-28,-0.304
2004-06-01,0.9909
2004-06-02,0.1509
2004-06-03,-0.4521
2004-06-04,1.0598
2004-06-07,-1.2734
