ticker,URS US Equity
2000-05-24,1.4218
2000-05-25,0.0
2000-05-26,-0.9346
2000-05-30,0.0
2000-05-31,-0.9434
2000-06-01,0.4762
2000-06-02,1.4218
2000-06-05,-0.9346
2000-06-06,8.0189
2000-06-07,2.1834
2000-06-08,-1.2821
2000-06-09,3.4632
2000-06-12,3.7657
2000-06-13,-0.8065
2000-06-14,-2.8455
2000-06-15,0.0
2000-06-16,-2.9289
2000-06-19,1.2931
2000-06-20,2.9787
2000-06-21,1.2397
2000-06-22,-1.2245
2000-06-23,-3.3058
2000-06-26,1.7094
2000-06-27,-1.6806999999999999
2000-06-28,0.4274
2000-06-29,0.4255
2000-06-30,3.3898
2000-07-03,-1.2295
2000-07-05,-2.0747
2000-07-06,1.2711999999999999
2000-07-07,-2.0921
2000-07-10,2.5641
2000-07-11,2.9167
2000-07-12,3.2389
2000-07-13,-0.3922
2000-07-14,-0.3937
2000-07-17,0.0
2000-07-18,-0.3953
2000-07-19,1.1905000000000001
2000-07-20,-0.3922
2000-07-21,-4.7244
2000-07-24,0.0
2000-07-25,4.1322
2000-07-26,1.1905000000000001
2000-07-27,-6.2745
2000-07-28,-5.8577
2000-07-31,6.6667
2000-08-01,-0.4167
2000-08-02,0.4184
2000-08-03,3.3333
2000-08-04,-2.4194
2000-08-07,-1.2397
2000-08-08,1.6736
2000-08-09,0.0
2000-08-10,-1.2346
2000-08-11,0.4167
2000-08-14,0.8299
2000-08-15,-0.4115
2000-08-16,-0.8264
2000-08-17,-1.6667
2000-08-18,-7.6271
2000-08-21,1.3761
2000-08-22,-1.3575
2000-08-23,-4.1284
2000-08-24,0.4785
2000-08-25,-7.619
2000-08-28,-6.1856
2000-08-29,11.538499999999999
2000-08-30,3.9409
2000-08-31,0.0
2000-09-01,-8.0569
2000-09-05,4.1237
2000-09-06,3.9604
2000-09-07,0.9524
2000-09-08,1.4151
2000-09-11,-4.186
2000-09-12,1.9417
2000-09-13,0.0
2000-09-14,0.0
2000-09-15,3.8095
2000-09-18,0.4587
2000-09-19,0.4566
2000-09-20,-0.9091
2000-09-21,-0.9174
2000-09-22,-1.8519
2000-09-25,0.0
2000-09-26,-0.4717
2000-09-27,-0.4739
2000-09-28,0.9524
2000-09-29,0.0
2000-10-02,-2.8302
2000-10-03,1.9417
2000-10-04,0.0
2000-10-05,4.2857
2000-10-06,-1.3699
2000-10-09,-0.9259
2000-10-10,0.4673
2000-10-11,-4.186
2000-10-12,-1.9417
2000-10-13,-0.495
2000-10-16,-2.9851
2000-10-17,7.6923
2000-10-18,2.8571
2000-10-19,1.3889
2000-10-20,0.0
2000-10-23,-1.3699
2000-10-24,-2.3148
2000-10-25,-1.4218
2000-10-26,0.0
2000-10-27,0.0
2000-10-30,-0.9615
2000-10-31,-0.4854
2000-11-01,-4.3902
2000-11-02,2.0408
2000-11-03,0.0
2000-11-06,-1.0
2000-11-07,0.5051
2000-11-08,0.0
2000-11-09,-1.5074999999999998
2000-11-10,-0.5102
2000-11-13,1.5385
2000-11-14,1.0101
2000-11-15,-1.0
2000-11-16,1.5152
2000-11-17,1.4925
2000-11-20,1.4706000000000001
2000-11-21,0.4831
2000-11-22,0.9615
2000-11-24,4.2857
2000-11-27,0.0
2000-11-28,8.6758
2000-11-29,-2.9412000000000003
2000-11-30,-3.8961
2000-12-01,-0.4505
2000-12-04,-2.7149
2000-12-05,1.8605
2000-12-06,-1.3699
2000-12-07,0.463
2000-12-08,-0.4608
2000-12-11,0.463
2000-12-12,-1.3825
2000-12-13,1.4019
2000-12-14,-1.3825
2000-12-15,1.4019
2000-12-18,3.2258
2000-12-19,3.5714
2000-12-20,2.1552
2000-12-21,-2.1097
2000-12-22,0.0
2000-12-26,-0.431
2000-12-27,2.5974
2000-12-28,0.0
2000-12-29,-0.8439
2001-01-02,-1.2766
2001-01-03,3.4483
2001-01-04,8.3333
2001-01-05,2.3077
2001-01-08,-1.1278
2001-01-09,-0.3802
2001-01-10,1.5267
2001-01-11,1.5038
2001-01-12,3.7037
2001-01-16,-1.0714
2001-01-17,-2.5271
2001-01-18,-10.3704
2001-01-19,2.4793
2001-01-22,2.0161
2001-01-23,2.3715
2001-01-24,-1.1583
2001-01-25,2.3438
2001-01-26,6.4885
2001-01-29,3.5699
2001-01-30,5.2049
2001-01-31,2.3158
2001-02-01,0.0
2001-02-02,1.5947
2001-02-05,-0.5063
2001-02-06,-4.3257
2001-02-07,-1.0638
2001-02-08,-0.5376
2001-02-09,5.4054
2001-02-12,13.1282
2001-02-13,-0.4986
2001-02-14,-0.3189
2001-02-15,-1.4625
2001-02-16,0.1855
2001-02-20,-0.1852
2001-02-21,-6.4935
2001-02-22,-11.5079
2001-02-23,5.3812
2001-02-26,8.5106
2001-02-27,0.0
2001-02-28,-2.6961
2001-03-01,-0.2519
2001-03-02,-1.2626
2001-03-05,5.8824
2001-03-06,-5.314
2001-03-07,2.0408
2001-03-08,2.5
2001-03-09,2.439
2001-03-12,-4.2857
2001-03-13,-0.995
2001-03-14,-6.8342
2001-03-15,-0.9169
2001-03-16,-6.6413
2001-03-19,-0.5831
2001-03-20,7.1554
2001-03-21,2.682
2001-03-22,-2.7186
2001-03-23,1.6985999999999999
2001-03-26,5.1185
2001-03-27,0.7176
2001-03-28,-3.8167999999999997
2001-03-29,-0.2646
2001-03-30,0.7958
2001-04-02,0.8421
2001-04-03,0.2088
2001-04-04,-1.3021
2001-04-05,1.0554
2001-04-06,-4.4386
2001-04-09,6.5574
2001-04-10,1.0256
2001-04-11,-4.0609
2001-04-12,3.6508000000000003
2001-04-16,-1.2251
2001-04-17,0.0
2001-04-18,0.9302
2001-04-19,-0.4096
2001-04-20,-0.7712
2001-04-23,-2.8497
2001-04-24,1.3333
2001-04-25,2.4737
2001-04-26,-0.2568
2001-04-27,9.7322
2001-04-30,0.8916
2001-05-01,7.7209
2001-05-02,3.0225
2001-05-03,-4.8617
2001-05-04,0.4405
2001-05-07,3.9912
2001-05-08,-0.8857
2001-05-09,0.4255
2001-05-10,-2.1186
2001-05-11,0.9957
2001-05-14,3.7291
2001-05-15,-1.2397
2001-05-16,-4.1841
2001-05-17,0.2183
2001-05-18,3.3115
2001-05-21,5.2299
2001-05-22,7.8156
2001-05-23,-4.4981
2001-05-24,3.5422000000000002
2001-05-25,-1.5038
2001-05-29,3.1298
2001-05-30,0.111
2001-05-31,0.0739
2001-06-01,0.6649
2001-06-04,0.5505
2001-06-05,1.0949
2001-06-06,-1.0469
2001-06-07,1.2039
2001-06-08,-0.5047
2001-06-11,1.1594
2001-06-12,-1.3968
2001-06-13,0.0726
2001-06-14,0.363
2001-06-15,-0.5425
2001-06-18,0.5455
2001-06-19,-0.5425
2001-06-20,-12.7273
2001-06-21,0.4167
2001-06-22,-0.6224
2001-06-25,-0.2088
2001-06-26,2.3013
2001-06-27,1.6360000000000001
2001-06-28,2.2535
2001-06-29,6.2574
2001-07-02,-2.5926
2001-07-03,-2.0913
2001-07-05,-0.5437
2001-07-06,-4.0609
2001-07-09,4.1921
2001-07-10,-1.25
2001-07-11,-2.769
2001-07-12,1.6273
2001-07-13,-0.5204
2001-07-16,-2.334
2001-07-17,3.4199
2001-07-18,0.996
2001-07-19,0.0
2001-07-20,-0.1972
2001-07-23,-1.3439
2001-07-24,-4.4471
2001-07-25,-3.3124000000000002
2001-07-26,0.0867
2001-07-27,1.0399
2001-07-30,3.0017
2001-07-31,1.8734
2001-08-01,0.1635
2001-08-02,-0.5304
2001-08-03,1.3536000000000001
2001-08-06,-0.8499
2001-08-07,0.4082
2001-08-08,-0.3252
2001-08-09,-1.1011
2001-08-10,1.3608
2001-08-13,0.4068
2001-08-14,0.1621
2001-08-15,-0.2023
2001-08-16,-0.2432
2001-08-17,-0.8127
2001-08-20,-1.27
2001-08-21,0.083
2001-08-22,-2.7778
2001-08-23,-0.3838
2001-08-24,-0.899
2001-08-27,-1.0799
2001-08-28,-0.2183
2001-08-29,-0.6565
2001-08-30,-5.5507
2001-08-31,-0.4198
2001-09-04,-7.0258
2001-09-05,0.7557
2001-09-06,2.25
2001-09-07,-9.5355
2001-09-10,-1.0811
2001-09-17,13.9344
2001-09-18,5.5156
2001-09-19,-6.8636
2001-09-20,-3.3675
2001-09-21,-1.7677
2001-09-24,7.0437
2001-09-25,3.7464
2001-09-26,-0.6944
2001-09-27,2.331
2001-09-28,4.7836
2001-10-01,1.3043
2001-10-02,4.2489
2001-10-03,1.6879
2001-10-04,-3.4413
2001-10-05,-2.9769
2001-10-08,1.3397000000000001
2001-10-09,0.2132
2001-10-10,1.8298
2001-10-11,-2.0059
2001-10-12,-1.791
2001-10-15,-0.6513
2001-10-16,1.3986
2001-10-17,-5.1293
2001-10-18,1.5448
2001-10-19,-0.1342
2001-10-22,-0.9857
2001-10-23,1.81
2001-10-24,-0.8889
2001-10-25,-0.3587
2001-10-26,2.8353
2001-10-29,1.9694
2001-10-30,-1.9313
2001-10-31,-1.9694
2001-11-01,5.0893
2001-11-02,4.0782
2001-11-05,-3.2653
2001-11-06,0.211
2001-11-07,2.7368
2001-11-08,-4.0984
2001-11-09,0.4274
2001-11-12,1.0638
2001-11-13,0.0421
2001-11-14,0.5471
2001-11-15,-0.3767
2001-11-16,-1.4706000000000001
2001-11-19,0.0853
2001-11-20,1.6617
2001-11-21,-0.2934
2001-11-23,1.7234
2001-11-26,-0.9091
2001-11-27,0.2919
2001-11-28,-2.2869
2001-11-29,2.1277
2001-11-30,-1.6667
2001-12-03,2.1186
2001-12-04,0.4149
2001-12-05,1.3636
2001-12-06,1.916
2001-12-07,0.0
2001-12-10,2.4
2001-12-11,0.5859
2001-12-12,-0.5825
2001-12-13,-3.6719
2001-12-14,0.365
2001-12-17,-1.2121
2001-12-18,-0.6544
2001-12-19,0.4529
2001-12-20,2.6639
2001-12-21,8.1836
2001-12-24,-1.6236000000000002
2001-12-26,3.976
2001-12-27,0.2886
2001-12-28,0.1439
2001-12-31,-1.5445
2002-01-02,-5.6914
2002-01-03,2.3211
2002-01-04,2.6843
2002-01-07,-1.6937
2002-01-08,-1.4981
2002-01-09,2.7376
2002-01-10,5.1073
2002-01-11,5.1408
2002-01-14,-2.0429
2002-01-15,-0.5128
2002-01-16,-2.2337
2002-01-17,-0.1054
2002-01-18,1.3371
2002-01-22,-2.4306
2002-01-23,1.4235
2002-01-24,0.8772
2002-01-25,0.3478
2002-01-28,1.2132
2002-01-29,0.1712
2002-01-30,-1.8803
2002-01-31,5.1568
2002-02-01,-1.0934
2002-02-04,-0.067
2002-02-05,0.5699
2002-02-06,-2.3333
2002-02-07,1.0239
2002-02-08,-0.8446
2002-02-11,0.3407
2002-02-12,0.0
2002-02-13,0.1358
2002-02-14,-0.4747
2002-02-15,0.1704
2002-02-19,-0.5102
2002-02-20,0.1709
2002-02-21,0.5119
2002-02-22,-0.3396
2002-02-25,1.0221
2002-02-26,1.0118
2002-02-27,4.4741
2002-02-28,0.032
2002-03-01,-0.3195
2002-03-04,2.9808
2002-03-05,-2.7389
2002-03-06,-0.864
2002-03-07,0.0646
2002-03-08,4.7742
2002-03-11,4.6182
2002-03-12,-1.5892
2002-03-13,-3.4689
2002-03-14,2.0136
2002-03-15,0.9718
2002-03-18,1.6541000000000001
2002-03-19,-2.9586
2002-03-20,1.1585
2002-03-21,0.5124
2002-03-22,-0.2999
2002-03-25,-0.1504
2002-03-26,-0.0602
2002-03-27,-0.2411
2002-03-28,-4.2296
2002-04-01,-3.7855
2002-04-02,1.9672
2002-04-03,4.8232
2002-04-04,-1.7178
2002-04-05,1.2797
2002-04-08,1.3559
2002-04-09,0.9425
2002-04-10,0.3012
2002-04-11,-1.0511
2002-04-12,2.8832
2002-04-15,-1.9468999999999999
2002-04-16,-0.6017
2002-04-17,0.6356
2002-04-18,1.9548999999999999
2002-04-19,-0.7375
2002-04-22,0.2377
2002-04-23,1.5417
2002-04-24,-1.8978000000000002
2002-04-25,-5.119
2002-04-26,-5.4266
2002-04-29,-4.9751
2002-04-30,7.5044
2002-05-01,1.6234
2002-05-02,-0.0639
2002-05-03,-0.6394
2002-05-06,-0.2574
2002-05-07,0.4194
2002-05-08,3.4051
2002-05-09,-4.0075
2002-05-10,-1.9417
2002-05-13,1.3201
2002-05-14,2.9316
2002-05-15,-1.1076
2002-05-16,-5.664
2002-05-17,6.7164
2002-05-20,-4.6408000000000005
2002-05-21,-0.7
2002-05-22,-0.47
2002-05-23,4.5531
2002-05-24,-1.6129
2002-05-28,-2.7541
2002-05-29,2.4612
2002-05-30,-1.2833
2002-05-31,-1.6
2002-06-03,-1.6599
2002-06-04,-4.237
2002-06-05,-2.9137
2002-06-06,-0.1853
2002-06-07,-3.5263999999999998
2002-06-10,4.5786999999999995
2002-06-11,-0.2575
2002-06-12,3.4674
2002-06-13,-4.5989
2002-06-14,-0.0374
2002-06-17,2.3551
2002-06-18,0.5113
2002-06-19,-0.7994
2002-06-20,0.7326
2002-06-21,-1.0909
2002-06-24,-0.7353
2002-06-25,0.7407
2002-06-26,2.5
2002-06-27,-0.2869
2002-06-28,0.7194
2002-07-01,-1.5714000000000001
2002-07-02,-3.4107
2002-07-03,-1.8032
2002-07-05,3.0987
2002-07-08,0.4082
2002-07-09,-2.0695
2002-07-10,-3.0189
2002-07-11,-6.9261
2002-07-12,0.5435
2002-07-15,1.8711
2002-07-16,-3.2653
2002-07-17,-1.73
2002-07-18,-5.4959
2002-07-19,-4.1345
2002-07-22,-2.7962
2002-07-23,-3.0229
2002-07-24,2.5641
2002-07-25,3.6275
2002-07-26,-3.0747
2002-07-29,4.4412
2002-07-30,7.4766
2002-07-31,-3.2609
2002-08-01,2.8764
2002-08-02,-6.1162
2002-08-05,-1.6287
2002-08-06,4.6358
2002-08-07,-0.1808
2002-08-08,0.7699
2002-08-09,-1.6629
2002-08-12,3.2907
2002-08-13,-3.1416
2002-08-14,5.0708
2002-08-15,-1.3043
2002-08-16,2.2907
2002-08-19,-2.627
2002-08-20,0.8403
2002-08-21,-0.3509
2002-08-22,-0.2641
2002-08-23,7.0609
2002-08-26,4.0808
2002-08-27,-4.5545
2002-08-28,-7.2199
2002-08-29,2.7281
2002-08-30,2.0897
2002-09-03,-5.3305
2002-09-04,5.4054
2002-09-05,-4.4017
2002-09-06,-12.7403
2002-09-09,-12.9098
2002-09-10,0.5882
2002-09-11,5.2047
2002-09-12,-5.5031
2002-09-13,2.0
2002-09-16,0.4037
2002-09-17,-3.5037000000000003
2002-09-18,1.6071
2002-09-19,-8.0258
2002-09-20,6.6879
2002-09-23,-4.4776
2002-09-24,-4.875
2002-09-25,-0.1971
2002-09-26,4.2791
2002-09-27,-1.6414
2002-09-30,6.3543
2002-10-01,8.6301
2002-10-02,-3.5
2002-10-03,-0.3454
2002-10-04,-1.7909000000000002
2002-10-07,-2.5294
2002-10-08,-1.2674
2002-10-09,-6.4792
2002-10-10,6.9935
2002-10-11,1.7104
2002-10-14,-2.042
2002-10-15,9.1355
2002-10-16,-4.5506
2002-10-17,4.5321
2002-10-18,-0.0563
2002-10-21,0.7887
2002-10-22,1.8446
2002-10-23,-1.0977
2002-10-24,4.3285
2002-10-25,0.9574
2002-10-28,-2.5817
2002-10-29,4.5971
2002-10-30,-2.5336
2002-10-31,0.5836
2002-11-01,5.7489
2002-11-04,0.7481
2002-11-05,0.7426
2002-11-06,0.4914
2002-11-07,-2.8851
2002-11-08,0.2014
2002-11-11,-3.2161
2002-11-12,-1.0903
2002-11-13,4.042
2002-11-14,6.2562999999999995
2002-11-15,-1.7569
2002-11-18,-2.175
2002-11-19,-1.5316
2002-11-20,2.4586
2002-11-21,2.1058
2002-11-22,-0.3357
2002-11-25,0.4812
2002-11-26,-1.8199
2002-11-27,3.4146
2002-11-29,-1.9340000000000002
2002-12-02,-1.3949
2002-12-03,-2.6341
2002-12-04,0.7014
2002-12-05,-0.597
2002-12-06,-0.3504
2002-12-09,-6.6298
2002-12-10,3.4965
2002-12-11,-1.4553
2002-12-12,2.3207
2002-12-13,0.5155
2002-12-16,1.0256
2002-12-17,0.5584
2002-12-18,-1.0096
2002-12-19,0.102
2002-12-20,-27.2033
2002-12-23,-9.7971
2002-12-24,0.0776
2002-12-26,3.4884
2002-12-27,-1.1236
2002-12-30,4.8485
2002-12-31,2.8179
2003-01-02,-3.3731999999999998
2003-01-03,-2.9091
2003-01-06,6.5169
2003-01-07,-1.0549
2003-01-08,-2.0611
2003-01-09,0.2177
2003-01-10,-0.5069
2003-01-13,-1.6012
2003-01-14,0.6657
2003-01-15,-0.147
2003-01-16,-2.8698
2003-01-17,-2.2727
2003-01-21,-0.8527
2003-01-22,-2.5801
2003-01-23,-0.0803
2003-01-24,-2.8916
2003-01-27,-4.2184
2003-01-28,-2.1589
2003-01-29,2.3830999999999998
2003-01-30,-4.8276
2003-01-31,-1.3587
2003-02-03,0.551
2003-02-04,-4.1096
2003-02-05,-3.3333
2003-02-06,11.33
2003-02-07,-1.7699
2003-02-10,1.3514
2003-02-11,-2.2222
2003-02-12,-5.4545
2003-02-13,-5.8654
2003-02-14,-0.6129
2003-02-18,0.5139
2003-02-19,-3.0675
2003-02-20,-0.5274
2003-02-21,-6.1506
2003-02-24,-3.6158
2003-02-25,1.524
2003-02-26,-5.0808
2003-02-27,4.5012
2003-02-28,3.4924
2003-03-03,-2.3622
2003-03-04,-1.1521
2003-03-05,-4.0793
2003-03-06,-0.243
2003-03-07,-1.3397999999999999
2003-03-10,3.2099
2003-03-11,2.2727
2003-03-12,6.5497
2003-03-13,8.2327
2003-03-14,0.9128
2003-03-17,10.8543
2003-03-18,10.0635
2003-03-19,-0.9885
2003-03-20,1.5807
2003-03-21,7.7805
2003-03-24,-12.9939
2003-03-25,2.0961
2003-03-26,-2.6518
2003-03-27,-0.9666
2003-03-28,3.0169
2003-03-31,-0.6891
2003-04-01,1.301
2003-04-02,4.3664
2003-04-03,-1.4766
2003-04-04,-0.3331
2003-04-07,-0.5013
2003-04-08,0.9236
2003-04-09,0.7488
2003-04-10,3.2205
2003-04-11,-1.92
2003-04-14,2.3654
2003-04-15,-0.9562
2003-04-16,-0.5632
2003-04-17,-0.1618
2003-04-21,7.9417
2003-04-22,6.6066
2003-04-23,0.3521
2003-04-24,0.7018
2003-04-25,-3.8327999999999998
2003-04-28,1.7391
2003-04-29,-0.641
2003-04-30,1.7921
2003-05-01,-0.3521
2003-05-02,1.4841
2003-05-05,-1.1142
2003-05-06,0.493
2003-05-07,0.3504
2003-05-08,-0.6285
2003-05-09,4.7084
2003-05-12,-0.8725
2003-05-13,1.4895
2003-05-14,0.5337
2003-05-15,1.0617
2003-05-16,-2.1668
2003-05-19,-2.349
2003-05-20,3.3677
2003-05-21,0.3324
2003-05-22,-1.6566999999999998
2003-05-23,1.752
2003-05-27,3.245
2003-05-28,0.449
2003-05-29,1.9157
2003-05-30,4.7619
2003-06-02,1.9139
2003-06-03,-1.7019
2003-06-04,4.1194
2003-06-05,4.5872
2003-06-06,-3.5088
2003-06-09,-4.7727
2003-06-10,8.7709
2003-06-11,3.017
2003-06-12,0.5857
2003-06-13,0.5823
2003-06-16,-1.3158
2003-06-17,6.5600000000000005
2003-06-18,2.0521
2003-06-19,0.2943
2003-06-20,-2.5427999999999997
2003-06-23,-3.6628
2003-06-24,0.6771
2003-06-25,-1.6037
2003-06-26,-0.4206
2003-06-27,3.9071
2003-06-30,-1.1179000000000001
2003-07-01,3.3402
2003-07-02,6.912
2003-07-03,-2.6977
2003-07-07,1.7686
2003-07-08,2.3485
2003-07-09,-0.2295
2003-07-10,-2.2079
2003-07-11,0.8937
2003-07-14,-0.2331
2003-07-15,-1.4953
2003-07-16,-2.6090999999999998
2003-07-17,-1.3639000000000001
2003-07-18,-0.0494
2003-07-21,-0.1482
2003-07-22,0.099
2003-07-23,-1.6312
2003-07-24,-3.3668
2003-07-25,-0.676
2003-07-28,0.5236
2003-07-29,-0.5208
2003-07-30,3.2984
2003-07-31,1.3685
2003-08-01,-0.25
2003-08-04,-0.7519
2003-08-05,0.2525
2003-08-06,0.7557
2003-08-07,0.5
2003-08-08,-0.796
2003-08-11,1.1033
2003-08-12,0.6944
2003-08-13,5.1232
2003-08-14,-2.4836
2003-08-15,1.8740999999999999
2003-08-18,1.9811
2003-08-19,5.0879
2003-08-20,2.3327
2003-08-21,-0.7312
2003-08-22,-2.4697
2003-08-25,2.2212
2003-08-26,0.1304
2003-08-27,-0.5208
2003-08-28,2.007
2003-08-29,-2.3524
2003-09-02,0.7446
2003-09-03,-4.8261
2003-09-04,1.0507
2003-09-05,-1.8083
2003-09-08,1.6114000000000002
2003-09-09,-0.8609
2003-09-10,-1.5082
2003-09-11,0.3248
2003-09-12,1.2951
2003-09-15,-2.1918
2003-09-16,-6.7227
2003-09-17,1.4014
2003-09-18,-0.0494
2003-09-19,-2.963
2003-09-22,-1.5267
2003-09-23,0.1034
2003-09-24,3.7687
2003-09-25,-4.2289
2003-09-26,-1.2987
2003-09-29,1.0526
2003-09-30,1.0417
2003-10-01,2.8350999999999997
2003-10-02,3.2580999999999998
2003-10-03,-0.3883
2003-10-06,1.5594999999999999
2003-10-07,1.3916
2003-10-08,0.4259
2003-10-09,1.9792999999999998
2003-10-10,-3.9279
2003-10-13,3.5113
2003-10-14,0.5112
2003-10-15,0.6472
2003-10-16,1.4699
2003-10-17,-4.029
2003-10-20,-0.9906
2003-10-21,-0.8099
2003-10-22,-2.4976
2003-10-23,2.5122999999999998
2003-10-24,0.1922
2003-10-27,1.1031
2003-10-28,1.9924
2003-10-29,1.6743999999999999
2003-10-30,0.5032
2003-10-31,-0.3641
2003-11-03,2.7866999999999997
2003-11-04,0.0
2003-11-05,0.4444
2003-11-06,1.9912
2003-11-07,-0.4772
2003-11-10,-1.3514
2003-11-11,-2.2095
2003-11-12,1.8527
2003-11-13,-0.4437
2003-11-14,-1.9607999999999999
2003-11-17,-0.5909
2003-11-18,0.2286
2003-11-19,0.1369
2003-11-20,0.0
2003-11-21,0.2278
2003-11-24,4.5
2003-11-25,-0.2175
2003-11-26,-0.6103
2003-11-28,0.0
2003-12-01,2.8509
2003-12-02,1.4925
2003-12-03,2.3529
2003-12-04,1.8062
2003-12-05,0.7258
2003-12-08,0.9207
2003-12-09,-1.428
2003-12-10,-0.9658
2003-12-11,1.666
2003-12-12,2.2382
2003-12-15,-4.222
2003-12-16,4.1633
2003-12-17,-0.5486
2003-12-18,-0.2758
2003-12-19,0.5531
2003-12-22,0.6287
2003-12-23,0.8981
2003-12-24,-1.0836
2003-12-26,-0.2739
2003-12-29,-0.1962
2003-12-30,1.2186
2003-12-31,-2.8738
2004-01-02,0.6397
2004-01-05,3.0592
2004-01-06,-0.1157
2004-01-07,1.3508
2004-01-08,0.5331
2004-01-09,-1.553
2004-01-12,0.3463
2004-01-13,0.8436
2004-01-14,1.1407
2004-01-15,0.5263
2004-01-16,0.2618
2004-01-20,0.1492
2004-01-21,3.7616
2004-01-22,-0.2872
2004-01-23,1.0439
2004-01-26,-0.3206
2004-01-27,-2.0372
2004-01-28,-0.0365
2004-01-29,-0.146
2004-01-30,1.0599
2004-02-02,-1.2297
2004-02-03,-0.2197
2004-02-04,0.6972
2004-02-05,2.7697000000000003
2004-02-06,2.6596
2004-02-09,0.1727
2004-02-10,0.8621
2004-02-11,1.5385
2004-02-12,1.1785
2004-02-13,-0.1664
2004-02-17,0.3333
2004-02-18,-0.4319
2004-02-19,-0.4004
2004-02-20,0.134
2004-02-23,-0.4684
2004-02-24,1.1764999999999999
2004-02-25,0.897
2004-02-26,0.0329
2004-02-27,0.7242
2004-03-01,0.3922
2004-03-02,-0.3906
2004-03-03,-0.3268
2004-03-04,0.623
2004-03-05,-0.4236
2004-03-08,-0.2291
2004-03-09,-0.328
2004-03-10,-0.9543
2004-03-11,-0.8306
2004-03-12,-0.8375
2004-03-15,2.8378
2004-03-16,-5.7162
2004-03-17,4.5296
2004-03-18,-0.7
2004-03-19,-0.0336
2004-03-22,-0.9402
2004-03-23,0.0339
2004-03-24,-1.5927
2004-03-25,0.7231
2004-03-26,3.2137000000000002
2004-03-29,0.2981
2004-03-30,-0.8256
2004-03-31,-4.1625
2004-04-01,3.4746
2004-04-02,-2.1155
2004-04-05,0.3431
2004-04-06,-2.9402
2004-04-07,-4.72
2004-04-08,-1.9963
2004-04-12,0.5281
2004-04-13,-0.5253
2004-04-14,0.1509
2004-04-15,-0.1883
2004-04-16,0.2264
2004-04-19,0.3389
2004-04-20,-0.5253
2004-04-21,0.2641
2004-04-22,2.295
2004-04-23,-1.3976
2004-04-26,-2.4991
2004-04-27,0.5356
2004-04-28,-3.1963
2004-04-29,0.5503
2004-04-30,0.9773
2004-05-03,-3.6005000000000003
2004-05-04,2.9317
2004-05-05,-2.0289
2004-05-06,-3.1063
2004-05-07,-4.1924
2004-05-10,-4.1184
2004-05-11,0.4027
2004-05-12,0.9358
2004-05-13,3.0905
2004-05-14,-1.2848
2004-05-17,-1.1280000000000001
2004-05-18,-1.7113
2004-05-19,0.2232
2004-05-20,2.8062
2004-05-21,0.9532
2004-05-24,1.073
2004-05-25,2.9724
2004-05-26,3.5052
2004-05-27,1.7530000000000001
2004-05-28,-1.4096
2004-06-01,0.1191
