ticker,DTGF US Equity
2000-05-22,0.6849
2000-05-23,-1.7006999999999999
2000-05-24,1.3841
2000-05-25,-3.413
2000-05-26,1.7668
2000-05-30,1.3889
2000-05-31,-1.3699
2000-06-01,-0.3472
2000-06-02,0.0
2000-06-05,0.0
2000-06-06,-0.6969
2000-06-07,-1.0526
2000-06-08,0.7092
2000-06-09,0.7042
2000-06-12,1.3986
2000-06-13,0.0
2000-06-14,0.3448
2000-06-15,0.6873
2000-06-16,-1.3652
2000-06-19,0.346
2000-06-20,-1.0345
2000-06-21,-1.7422
2000-06-22,-3.5461
2000-06-23,7.3529
2000-06-26,-0.6849
2000-06-27,-0.6897
2000-06-28,1.0417
2000-06-29,1.7182
2000-06-30,-0.3378
2000-07-03,1.6949
2000-07-05,-2.6667
2000-07-06,1.0274
2000-07-07,0.339
2000-07-10,0.0
2000-07-11,3.7161999999999997
2000-07-12,2.9316
2000-07-13,-3.481
2000-07-14,6.8852
2000-07-17,-4.908
2000-07-18,2.9032
2000-07-19,2.8213
2000-07-20,0.0
2000-07-21,-2.439
2000-07-24,-1.25
2000-07-25,-5.0633
2000-07-26,-0.3333
2000-07-27,3.6789
2000-07-28,-4.1935
2000-07-31,1.3468
2000-08-01,7.6411999999999995
2000-08-02,1.2346
2000-08-03,-3.3537
2000-08-04,-0.6309
2000-08-07,4.4444
2000-08-08,2.7356
2000-08-09,-3.2544
2000-08-10,3.6696999999999997
2000-08-11,1.4748999999999999
2000-08-14,-0.2907
2000-08-15,3.7901
2000-08-16,-2.2472
2000-08-17,4.8850999999999996
2000-08-18,-2.7397
2000-08-21,-3.662
2000-08-22,3.5088
2000-08-23,0.0
2000-08-24,1.9774
2000-08-25,0.0
2000-08-28,-3.3241
2000-08-29,0.5731
2000-08-30,-1.1396
2000-08-31,4.3228
2000-09-01,-12.9834
2000-09-05,0.0
2000-09-06,-0.3175
2000-09-07,-3.1847
2000-09-08,-2.9605
2000-09-11,0.339
2000-09-12,2.7027
2000-09-13,-0.3289
2000-09-14,-0.6601
2000-09-15,-0.9967
2000-09-18,-0.3356
2000-09-19,0.6734
2000-09-20,-0.3344
2000-09-21,1.6779
2000-09-22,0.0
2000-09-25,1.9802
2000-09-26,0.9709
2000-09-27,-2.2436
2000-09-28,1.6393
2000-09-29,1.9355
2000-10-02,2.5316
2000-10-03,2.7778
2000-10-04,-4.5045
2000-10-05,0.3145
2000-10-06,-4.0752
2000-10-09,0.9804
2000-10-10,-2.2654
2000-10-11,-1.9868000000000001
2000-10-12,-2.3649
2000-10-13,0.346
2000-10-16,2.069
2000-10-17,-1.3514
2000-10-18,-10.9589
2000-10-19,-6.1538
2000-10-20,-1.2295
2000-10-23,0.4149
2000-10-24,-5.7851
2000-10-25,4.8246
2000-10-26,0.4184
2000-10-27,-0.4167
2000-10-30,-0.8368
2000-10-31,3.7975
2000-11-01,-0.813
2000-11-02,1.6393
2000-11-03,0.0
2000-11-06,-3.2258
2000-11-07,-0.8333
2000-11-08,1.2605
2000-11-09,0.8299
2000-11-10,1.2346
2000-11-13,12.1951
2000-11-14,5.4348
2000-11-15,1.0309
2000-11-16,-2.0408
2000-11-17,5.5556
2000-11-20,1.9737
2000-11-21,-0.6452
2000-11-22,0.0
2000-11-24,1.2987
2000-11-27,0.641
2000-11-28,-5.0955
2000-11-29,-1.0067
2000-11-30,-5.0847
2000-12-01,3.2143
2000-12-04,-5.1903
2000-12-05,7.6642
2000-12-06,-3.7288
2000-12-07,-1.4085
2000-12-08,-2.5
2000-12-11,2.5641
2000-12-12,-1.0714
2000-12-13,0.722
2000-12-14,-3.5842
2000-12-15,0.0
2000-12-18,2.6022
2000-12-19,-3.6231999999999998
2000-12-20,-3.3835
2000-12-21,0.3891
2000-12-22,10.8527
2000-12-26,0.3497
2000-12-27,2.439
2000-12-28,2.0408
2000-12-29,0.0
2001-01-02,-4.6667
2001-01-03,2.7972
2001-01-04,2.7211
2001-01-05,-3.9735
2001-01-08,1.0345
2001-01-09,3.413
2001-01-10,0.33
2001-01-11,-1.3158
2001-01-12,-0.3333
2001-01-16,6.689
2001-01-17,2.5078
2001-01-18,1.8349
2001-01-19,0.6006
2001-01-22,0.8955
2001-01-23,5.9172
2001-01-24,-7.2626
2001-01-25,3.6145
2001-01-26,0.0
2001-01-29,2.5581
2001-01-30,-0.6803
2001-01-31,-6.484
2001-02-01,-2.3438
2001-02-02,-3.25
2001-02-05,3.1525
2001-02-06,0.6513
2001-02-07,-0.3484
2001-02-08,-1.3487
2001-02-09,2.5316
2001-02-12,-1.9752999999999998
2001-02-13,0.5038
2001-02-14,0.2506
2001-02-15,1.0
2001-02-16,-0.7921
2001-02-20,0.0499
2001-02-21,-0.4489
2001-02-22,-0.4509
2001-02-23,-1.3588
2001-02-26,3.4184
2001-02-27,-1.6280000000000001
2001-02-28,0.0502
2001-03-01,1.0025
2001-03-02,2.0347
2001-03-05,2.1887
2001-03-06,0.5236
2001-03-07,2.5095
2001-03-08,0.3233
2001-03-09,0.1381
2001-03-12,-2.2529
2001-03-13,1.1289
2001-03-14,-1.1163
2001-03-15,0.1881
2001-03-16,-0.2347
2001-03-19,-0.9412
2001-03-20,-3.5629
2001-03-21,-2.266
2001-03-22,0.6552
2001-03-23,0.4006
2001-03-26,3.4913
2001-03-27,0.241
2001-03-28,-3.125
2001-03-29,0.7444
2001-03-30,1.4778
2001-04-02,-3.2039
2001-04-03,-0.8024
2001-04-04,-0.1517
2001-04-05,1.2658
2001-04-06,-1.2
2001-04-09,2.7328
2001-04-10,4.7783
2001-04-11,2.4918
2001-04-12,0.4587
2001-04-16,-0.0457
2001-04-17,0.2741
2001-04-18,-0.0456
2001-04-19,-0.7748
2001-04-20,-0.3215
2001-04-23,0.4608
2001-04-24,0.2294
2001-04-25,0.4577
2001-04-26,-0.2278
2001-04-27,-0.4566
2001-04-30,1.3761
2001-05-01,4.0724
2001-05-02,6.0435
2001-05-03,-4.879
2001-05-04,-0.6466
2001-05-07,0.9978
2001-05-08,0.7302
2001-05-09,0.2132
2001-05-10,-0.2128
2001-05-11,-0.5544
2001-05-14,2.916
2001-05-15,-0.25
2001-05-16,-0.3759
2001-05-17,-0.8386
2001-05-18,-0.2114
2001-05-21,-0.4237
2001-05-22,2.3404
2001-05-23,-0.6237
2001-05-24,0.0
2001-05-25,2.7197
2001-05-29,-2.1589
2001-05-30,0.9992
2001-05-31,-2.3083
2001-06-01,0.0
2001-06-04,0.0
2001-06-05,5.0633
2001-06-06,2.249
2001-06-07,-0.8248
2001-06-08,-0.7921
2001-06-11,-1.996
2001-06-12,-6.721
2001-06-13,1.5284
2001-06-14,-2.1505
2001-06-15,-0.3516
2001-06-18,1.0146
2001-06-19,-2.6201
2001-06-20,2.4664
2001-06-21,4.5952
2001-06-22,-1.4644
2001-06-25,2.7601
2001-06-26,-1.5702
2001-06-27,2.8547000000000002
2001-06-28,2.8163
2001-06-29,-4.7241
2001-07-02,-0.2083
2001-07-03,-1.1691
2001-07-05,1.3942
2001-07-06,-2.0833
2001-07-09,-0.5957
2001-07-10,-3.6814999999999998
2001-07-11,-1.7778
2001-07-12,0.2262
2001-07-13,1.7156
2001-07-16,-0.7989
2001-07-17,-0.7606
2001-07-18,-4.3733
2001-07-19,-8.298
2001-07-20,0.7198
2001-07-23,-1.1741
2001-07-24,-1.8595000000000002
2001-07-25,1.3158
2001-07-26,0.2597
2001-07-27,-1.658
2001-07-30,1.4226
2001-07-31,-2.8571
2001-08-01,-0.3209
2001-08-02,-1.2876
2001-08-03,-0.2717
2001-08-06,-0.545
2001-08-07,-2.6301
2001-08-08,-0.2814
2001-08-09,0.9594
2001-08-10,-0.5031
2001-08-13,-3.3708
2001-08-14,3.4884
2001-08-15,0.2809
2001-08-16,-1.4566
2001-08-17,-1.6487
2001-08-20,0.0578
2001-08-21,-1.3287
2001-08-22,-0.7611
2001-08-23,-0.59
2001-08-24,0.8902
2001-08-27,0.9412
2001-08-28,0.5828
2001-08-29,0.2317
2001-08-30,0.0
2001-08-31,1.1561
2001-09-04,1.7143000000000002
2001-09-05,-1.4045
2001-09-06,0.0
2001-09-07,0.1709
2001-09-10,0.3982
2001-09-17,-14.7309
2001-09-18,-7.9734
2001-09-19,-6.1372
2001-09-20,-10.0
2001-09-21,-9.4017
2001-09-24,-8.0189
2001-09-25,-3.0769
2001-09-26,-10.0529
2001-09-27,4.7059
2001-09-28,11.7978
2001-10-01,0.402
2001-10-02,-6.4064
2001-10-03,1.6042999999999998
2001-10-04,1.5789
2001-10-05,3.1088
2001-10-08,-2.0101
2001-10-09,-1.9487
2001-10-10,-0.6276
2001-10-11,5.2632
2001-10-12,2.9
2001-10-15,-1.3605
2001-10-16,2.4631
2001-10-17,-3.75
2001-10-18,4.8951
2001-10-19,0.0
2001-10-22,1.3333
2001-10-23,9.9624
2001-10-24,-2.1368
2001-10-25,0.0
2001-10-26,5.0655
2001-10-29,-4.4888
2001-10-30,0.5222
2001-10-31,1.7316
2001-11-01,0.0
2001-11-02,-0.8511
2001-11-05,-1.2876
2001-11-06,0.0
2001-11-07,-4.087
2001-11-08,2.8105
2001-11-09,-3.4392
2001-11-12,-1.8265
2001-11-13,-0.6512
2001-11-14,5.3371
2001-11-15,-1.7778
2001-11-16,-4.0724
2001-11-19,8.0189
2001-11-20,-0.8734
2001-11-21,3.7885
2001-11-23,3.9898
2001-11-26,1.3878
2001-11-27,-0.161
2001-11-28,1.4516
2001-11-29,1.7488000000000001
2001-11-30,5.0781
2001-12-03,-2.1561
2001-12-04,1.8237
2001-12-05,3.3582
2001-12-06,2.5993
2001-12-07,1.8296999999999999
2001-12-10,-1.7277
2001-12-11,0.1406
2001-12-12,4.0028
2001-12-13,-1.418
2001-12-14,-3.0137
2001-12-17,-1.0593
2001-12-18,3.1406
2001-12-19,-2.4221
2001-12-20,1.4184
2001-12-21,4.5455
2001-12-24,-1.8729
2001-12-26,2.1132
2001-12-27,1.4686
2001-12-28,-1.7105000000000001
2001-12-31,3.7483
2002-01-02,-5.6774000000000004
2002-01-03,4.3092
2002-01-04,0.1967
2002-01-07,0.5236
2002-01-08,1.6276000000000002
2002-01-09,2.4984
2002-01-10,0.25
2002-01-11,-0.2494
2002-01-14,-2.5
2002-01-15,-0.9615
2002-01-16,-0.9709
2002-01-17,3.268
2002-01-18,-5.0
2002-01-22,-1.2658
2002-01-23,2.969
2002-01-24,1.7038
2002-01-25,-0.1289
2002-01-28,-0.7097
2002-01-29,-2.5341
2002-01-30,1.8
2002-01-31,-1.3098
2002-02-01,-2.0571
2002-02-04,2.0325
2002-02-05,0.2656
2002-02-06,-1.2583
2002-02-07,0.6707
2002-02-08,1.5989
2002-02-11,2.0328
2002-02-12,-1.7351999999999999
2002-02-13,3.1393
2002-02-14,-0.7609
2002-02-15,0.639
2002-02-19,0.9524
2002-02-20,1.2579
2002-02-21,-0.6211
2002-02-22,1.5625
2002-02-25,-0.8
2002-02-26,2.2953
2002-02-27,2.0012
2002-02-28,1.0702
2002-03-01,1.0
2002-03-04,3.2033
2002-03-05,0.7901
2002-03-06,0.056
2002-03-07,-0.2238
2002-03-08,0.9534
2002-03-11,0.2222
2002-03-12,0.8869
2002-03-13,-3.9011
2002-03-14,4.574
2002-03-15,4.2646
2002-03-18,4.9292
2002-03-19,2.4488
2002-03-20,-0.7805
2002-03-21,1.0324
2002-03-22,0.8759
2002-03-25,-1.1095
2002-03-26,0.2439
2002-03-27,2.2384
2002-03-28,0.6663
2002-04-01,-3.1206
2002-04-02,0.0488
2002-04-03,-1.4634
2002-04-04,0.9901
2002-04-05,2.402
2002-04-08,-0.1915
2002-04-09,3.3573
2002-04-10,4.8724
2002-04-11,-1.4602
2002-04-12,3.9515000000000002
2002-04-15,-0.1728
2002-04-16,2.9857
2002-04-17,-3.3613
2002-04-18,-3.9130000000000003
2002-04-19,0.2262
2002-04-22,-0.8578
2002-04-23,2.0036
2002-04-24,-1.7856999999999998
2002-04-25,2.2727
2002-04-26,0.8444
2002-04-29,0.5289
2002-04-30,3.025
2002-05-01,-0.6383
2002-05-02,0.5567
2002-05-03,0.0426
2002-05-06,-0.1703
2002-05-07,0.2132
2002-05-08,1.5745
2002-05-09,-1.5501
2002-05-10,-1.0638
2002-05-13,0.043
2002-05-14,3.1814
2002-05-15,0.4167
2002-05-16,0.2905
2002-05-17,-0.1241
2002-05-20,-0.58
2002-05-21,-5.625
2002-05-22,1.7219
2002-05-23,0.6944
2002-05-24,-1.7241
2002-05-28,1.9298
2002-05-29,-0.6024
2002-05-30,1.2987
2002-05-31,-0.6838
2002-06-03,1.3769
2002-06-04,0.8065
2002-06-05,1.4737
2002-06-06,-0.9129
2002-06-07,0.5025
2002-06-10,0.625
2002-06-11,-0.5797
2002-06-12,-1.0829
2002-06-13,-0.2526
2002-06-14,1.0975
2002-06-17,2.6305
2002-06-18,0.6916
2002-06-19,-1.0909
2002-06-20,3.2271
2002-06-21,2.4931
2002-06-24,0.0
2002-06-25,-1.0039
2002-06-26,-1.17
2002-06-27,-1.3023
2002-06-28,3.5586
2002-07-01,0.3861
2002-07-02,-1.1538
2002-07-03,0.3502
2002-07-05,2.6367000000000003
2002-07-08,-1.3978
2002-07-09,-0.6897
2002-07-10,-4.6682
2002-07-11,-0.0405
2002-07-12,-0.1215
2002-07-15,0.3243
2002-07-16,-6.6667
2002-07-17,1.6017000000000001
2002-07-18,-2.1304
2002-07-19,-1.8285
2002-07-22,-1.7738
2002-07-23,-0.9029
2002-07-24,-8.7927
2002-07-25,-4.3457
2002-07-26,-2.0888
2002-07-29,9.76
2002-07-30,-1.895
2002-07-31,-3.9128
2002-08-01,2.3711
2002-08-02,-4.5821
2002-08-05,0.2639
2002-08-06,3.4737
2002-08-07,-3.2553
2002-08-08,3.3649
2002-08-09,3.5605
2002-08-12,6.1395
2002-08-13,-7.404
2002-08-14,2.9485
2002-08-15,-0.4854
2002-08-16,2.3902
2002-08-19,2.9538
2002-08-20,-0.9718
2002-08-21,3.271
2002-08-22,-1.1312
2002-08-23,-7.3684
2002-08-26,3.0138
2002-08-27,-6.235
2002-08-28,-3.3247999999999998
2002-08-29,-7.9365
2002-08-30,0.8621
2002-09-03,3.8177
2002-09-04,2.854
2002-09-05,-2.5614
2002-09-06,2.6287000000000003
2002-09-09,-4.0021
2002-09-10,1.8344
2002-09-11,-1.2009
2002-09-12,-2.4309
2002-09-13,0.1699
2002-09-16,-0.5088
2002-09-17,1.1364
2002-09-18,-0.5618
2002-09-19,-7.2881
2002-09-20,-1.2797
2002-09-23,-0.9259
2002-09-24,0.1246
2002-09-25,-5.3516
2002-09-26,5.8514
2002-09-27,-3.7267
2002-09-30,3.5484
2002-10-01,1.5575999999999999
2002-10-02,-1.1656
2002-10-03,-1.7381
2002-10-04,1.0739
2002-10-07,-3.75
2002-10-08,-0.3247
2002-10-09,-4.4951
2002-10-10,2.251
2002-10-11,5.2702
2002-10-14,-0.6337
2002-10-15,9.4388
2002-10-16,-3.8462
2002-10-17,3.8788
2002-10-18,-1.4002
2002-10-21,3.1953
2002-10-22,-0.8028
2002-10-23,15.0289
2002-10-24,-3.7688
2002-10-25,0.7311
2002-10-28,-2.2291
2002-10-29,-0.6893
2002-10-30,-0.1602
2002-10-31,-0.6417
2002-11-01,2.099
2002-11-04,0.1581
2002-11-05,-2.1053
2002-11-06,2.4194
2002-11-07,-2.0472
2002-11-08,0.4823
2002-11-11,-1.3333
2002-11-12,0.7027
2002-11-13,4.9919
2002-11-14,2.1984
2002-11-15,-2.2011
2002-11-18,-1.023
2002-11-19,-2.2739
2002-11-20,2.0624
2002-11-21,3.1088
2002-11-22,4.3719
2002-11-25,-1.3961999999999999
2002-11-26,-1.5625
2002-11-27,9.0278
2002-11-29,-4.0946
2002-12-02,4.0797
2002-12-03,-3.1449
2002-12-04,2.3529
2002-12-05,-0.2299
2002-12-06,0.6912
2002-12-09,0.0458
2002-12-10,1.2809
2002-12-11,-0.8582
2002-12-12,0.0
2002-12-13,-3.1891
2002-12-16,3.5294
2002-12-17,-1.5909
2002-12-18,-1.9861
2002-12-19,-0.3299
2002-12-20,0.1891
2002-12-23,-0.4247
2002-12-24,-0.4265
2002-12-26,0.476
2002-12-27,-1.9422000000000001
2002-12-30,1.9324
2002-12-31,0.237
2003-01-02,4.9645
2003-01-03,-5.4054
2003-01-06,1.4285999999999999
2003-01-07,-0.6103
2003-01-08,-1.1809
2003-01-09,0.7648
2003-01-10,0.9962
2003-01-13,0.8924
2003-01-14,-0.7449
2003-01-15,0.9381
2003-01-16,3.6245000000000003
2003-01-17,0.8969
2003-01-21,-0.4444
2003-01-22,-0.2679
2003-01-23,-0.8505
2003-01-24,0.8578
2003-01-27,-7.3411
2003-01-28,-2.5604
2003-01-29,0.1487
2003-01-30,-1.0891
2003-01-31,0.0
2003-02-03,-1.1011
2003-02-04,2.0243
2003-02-05,-11.9544
2003-02-06,1.5775000000000001
2003-02-07,-3.4387
2003-02-10,-0.3446
2003-02-11,0.634
2003-02-12,0.3436
2003-02-13,-1.9977
2003-02-14,1.9802
2003-02-18,2.2273
2003-02-19,-3.1285
2003-02-20,-1.0957
2003-02-21,0.5831
2003-02-24,-5.2174
2003-02-25,0.6728
2003-02-26,2.4909
2003-02-27,-1.7189999999999999
2003-02-28,-0.1809
2003-03-03,1.4502
2003-03-04,-5.6581
2003-03-05,1.7045
2003-03-06,-1.9243000000000001
2003-03-07,0.2532
2003-03-10,-2.0833
2003-03-11,-0.3868
2003-03-12,0.1942
2003-03-13,2.6486
2003-03-14,-0.6923
2003-03-17,2.9785
2003-03-18,0.1846
2003-03-19,1.5971
2003-03-20,0.9674
2003-03-21,3.8323
2003-03-24,-2.1915
2003-03-25,2.4764
2003-03-26,-1.3234
2003-03-27,0.9329
2003-03-28,-2.3108
2003-03-31,-1.5375999999999999
2003-04-01,1.1411
2003-04-02,0.9501
2003-04-03,-0.5882
2003-04-04,-0.5917
2003-04-07,4.7024
2003-04-08,-2.7288
2003-04-09,-1.8702999999999999
2003-04-10,0.4765
2003-04-11,-0.1186
2003-04-14,0.8309
2003-04-15,-1.4126
2003-04-16,-0.2985
2003-04-17,0.0
2003-04-21,0.0599
2003-04-22,-0.0598
2003-04-23,-0.1796
2003-04-24,-4.0192
2003-04-25,0.125
2003-04-28,2.7466
2003-04-29,-0.1823
2003-04-30,-0.1217
2003-05-01,-0.1219
2003-05-02,3.2337
2003-05-05,1.3002
2003-05-06,3.734
2003-05-07,-2.6997
2003-05-08,-1.3295
2003-05-09,0.7616
2003-05-12,2.6744
2003-05-13,1.7553999999999998
2003-05-14,0.6121
2003-05-15,-0.1106
2003-05-16,1.8826
2003-05-19,-2.7174
2003-05-20,-1.6760000000000002
2003-05-21,-0.5114
2003-05-22,2.7984
2003-05-23,0.1667
2003-05-27,4.7698
2003-05-28,2.3293
2003-05-29,-0.8277
2003-05-30,0.8346
2003-06-02,1.7072
2003-06-03,-0.5086
2003-06-04,-0.7669
2003-06-05,0.7213
2003-06-06,0.7673
2003-06-09,-2.4365
2003-06-10,0.5723
2003-06-11,-1.8107
2003-06-12,-4.6891
2003-06-13,0.0553
2003-06-16,4.5856
2003-06-17,3.2224
2003-06-18,-0.6653
2003-06-19,-0.7213
2003-06-20,-1.1417
2003-06-23,-1.6798
2003-06-24,-1.0678
2003-06-25,-1.1333
2003-06-26,1.7467000000000001
2003-06-27,-1.073
2003-06-30,0.5965
2003-07-01,1.2938
2003-07-02,3.14
2003-07-03,0.6192
2003-07-07,0.7692
2003-07-08,5.2417
2003-07-09,-0.7253
2003-07-10,-0.6332
2003-07-11,3.6275
2003-07-14,0.7569
2003-07-15,-1.4554
2003-07-16,1.5722
2003-07-17,-3.3771
2003-07-18,-0.7282
2003-07-21,3.0318
2003-07-22,0.5221
2003-07-23,-0.0472
2003-07-24,-2.2201
2003-07-25,2.7053000000000003
2003-07-28,0.4233
2003-07-29,1.8735
2003-07-30,-1.3333
2003-07-31,4.52
2003-08-01,1.5158
2003-08-04,2.108
2003-08-05,-0.6022
2003-08-06,0.3894
2003-08-07,1.0776
2003-08-08,-0.6397
2003-08-11,0.2146
2003-08-12,1.4989
2003-08-13,-0.5907
2003-08-14,0.1698
2003-08-15,-0.2966
2003-08-18,1.1475
2003-08-19,0.3782
2003-08-20,-0.5023
2003-08-21,0.5469
2003-08-22,-1.3808
2003-08-25,-0.297
2003-08-26,-1.4043
2003-08-27,0.9927
2003-08-28,-0.6838
2003-08-29,2.1945
2003-09-02,2.4
2003-09-03,3.3306
2003-09-04,-2.7855
2003-09-05,-0.6959
2003-09-08,1.6488
2003-09-09,-0.4866
2003-09-10,0.489
2003-09-11,0.6083
2003-09-12,-1.3704
2003-09-15,0.1635
2003-09-16,-0.4488
2003-09-17,-0.6148
2003-09-18,1.8557000000000001
2003-09-19,-1.2146
2003-09-22,-1.2295
2003-09-23,1.4938
2003-09-24,-2.4939
2003-09-25,-3.7736
2003-09-26,-3.1373
2003-09-29,3.3738
2003-09-30,-1.1314
2003-10-01,5.2817
2003-10-02,-0.5017
2003-10-03,-0.2101
2003-10-06,2.9474
2003-10-07,0.4499
2003-10-08,-2.2801
2003-10-09,0.0
2003-10-10,0.9583
2003-10-13,1.2793999999999999
2003-10-14,-0.652
2003-10-15,-0.1641
2003-10-16,-0.4519
2003-10-17,-1.2381
2003-10-20,-0.8358
2003-10-21,0.885
2003-10-22,-3.2999
2003-10-23,-0.6911
2003-10-24,-0.348
2003-10-27,2.7935
2003-10-28,-1.0616
2003-10-29,8.7124
2003-10-30,5.0138
2003-10-31,-1.5413999999999999
2003-11-03,0.8018
2003-11-04,-0.1136
2003-11-05,-0.5688
2003-11-06,1.2586
2003-11-07,-0.904
2003-11-10,-2.5086
2003-11-11,-1.7544
2003-11-12,1.5873
2003-11-13,-0.1953
2003-11-14,-1.9569
2003-11-17,-1.8761999999999999
2003-11-18,-0.2848
2003-11-19,-0.2448
2003-11-20,-1.1043
2003-11-21,-0.5376
2003-11-24,5.6133
2003-11-25,0.5906
2003-11-26,-1.3699
2003-11-28,0.1984
2003-12-01,-0.6733
2003-12-02,0.2791
2003-12-03,-2.1869
2003-12-04,1.626
2003-12-05,-2.6
2003-12-08,0.4928
2003-12-09,-0.6947
2003-12-10,-1.6049
2003-12-11,4.5588
2003-12-12,-0.76
2003-12-15,-3.3857
2003-12-16,4.7977
2003-12-17,0.6768
2003-12-18,2.6097
2003-12-19,0.0
2003-12-22,-0.3854
2003-12-23,0.0
2003-12-24,-0.2708
2003-12-26,-0.3879
2003-12-29,2.2196
2003-12-30,-0.5714
2003-12-31,-0.613
2004-01-02,1.1951
2004-01-05,-3.8476
2004-01-06,2.9318999999999997
2004-01-07,-0.0385
2004-01-08,4.5437
2004-01-09,-0.7366
2004-01-12,0.0
2004-01-13,-0.3711
2004-01-14,0.0372
2004-01-15,0.1489
2004-01-16,-0.9294
2004-01-20,0.5629
2004-01-21,-0.4478
2004-01-22,-1.7991000000000001
2004-01-23,1.9847000000000001
2004-01-26,0.8234
2004-01-27,-4.2316
2004-01-28,-3.876
2004-01-29,-0.2823
2004-01-30,0.4852
2004-02-02,-3.6217
2004-02-03,4.3841
2004-02-04,-0.36
2004-02-05,1.9670999999999998
2004-02-06,0.0
2004-02-09,0.3937
2004-02-10,-1.3725
2004-02-11,0.1988
2004-02-12,0.0
2004-02-13,4.1667
2004-02-17,-0.0381
2004-02-18,-1.2957
2004-02-19,-1.8919000000000001
2004-02-20,2.0858
2004-02-23,1.4264000000000001
2004-02-24,0.3041
2004-02-25,-0.0379
2004-02-26,0.5307
2004-02-27,1.5083
2004-03-01,-0.7058
2004-03-02,-0.823
2004-03-03,0.9808
2004-03-04,1.1207
2004-03-05,-0.5911
2004-03-08,0.1486
2004-03-09,0.6308
2004-03-10,-3.0605
2004-03-11,-1.1031
2004-03-12,-0.3846
2004-03-15,-3.7452
2004-03-16,2.2062
2004-03-17,-0.157
2004-03-18,-0.1179
2004-03-19,-0.8264
2004-03-22,-3.7698
2004-03-23,2.0206
2004-03-24,0.0404
2004-03-25,0.6061
2004-03-26,-0.1205
2004-03-29,0.7238
2004-03-30,1.9162
2004-03-31,-1.0184
2004-04-01,1.8599
2004-04-02,2.0591
2004-04-05,1.0659
2004-04-06,0.8663
2004-04-07,1.3816
2004-04-08,-1.6943000000000001
2004-04-12,-0.7493
2004-04-13,-1.4723
2004-04-14,-0.3831
2004-04-15,-0.9615
2004-04-16,3.4951
2004-04-19,-1.3884
2004-04-20,-0.7991
2004-04-21,3.2221
2004-04-22,2.1925
2004-04-23,-0.2545
2004-04-26,-0.9843
2004-04-27,1.2518
2004-04-28,-3.3091
2004-04-29,1.5419
2004-04-30,-2.4074
2004-05-03,0.7211
2004-05-04,2.3361
2004-05-05,-1.62
2004-05-06,-0.9356
2004-05-07,-3.0601
2004-05-10,-4.4427
2004-05-11,6.0767
2004-05-12,-1.6917
2004-05-13,-0.7039
2004-05-14,-0.5908
2004-05-17,-2.9318999999999997
2004-05-18,2.0
2004-05-19,-1.7607
2004-05-20,-1.0183
2004-05-21,1.6461000000000001
2004-05-24,1.2146
2004-05-25,4.88
2004-05-26,-2.3646
2004-05-27,4.1016
2004-05-28,-1.6135000000000002
