ticker,GES US Equity
2000-05-23,0.7299
2000-05-24,-1.4493
2000-05-25,-0.3676
2000-05-26,-1.845
2000-05-30,-2.6316
2000-05-31,-5.7915
2000-06-01,3.2787
2000-06-02,12.6984
2000-06-05,3.169
2000-06-06,1.7065000000000001
2000-06-07,-1.3423
2000-06-08,-3.7415000000000003
2000-06-09,2.4735
2000-06-12,-3.4483
2000-06-13,8.2143
2000-06-14,0.33
2000-06-15,-10.8553
2000-06-16,-0.369
2000-06-19,-0.7407
2000-06-20,-5.2239
2000-06-21,-14.9606
2000-06-22,6.0185
2000-06-23,-2.6201
2000-06-26,0.4484
2000-06-27,3.125
2000-06-28,0.4329
2000-06-29,-0.8621
2000-06-30,-2.6087
2000-07-03,0.4464
2000-07-05,4.0
2000-07-06,-2.5641
2000-07-07,11.4035
2000-07-10,-1.1811
2000-07-11,-0.7968
2000-07-12,3.2129
2000-07-13,1.1673
2000-07-14,0.0
2000-07-17,4.6154
2000-07-18,0.0
2000-07-19,1.1029
2000-07-20,-0.3636
2000-07-21,-2.1898
2000-07-24,-8.209
2000-07-25,-5.6911000000000005
2000-07-26,-0.8621
2000-07-27,-1.3043
2000-07-28,-4.4053
2000-07-31,3.2258
2000-08-01,-7.1429
2000-08-02,4.3269
2000-08-03,9.6774
2000-08-04,8.8235
2000-08-07,13.1274
2000-08-08,1.0239
2000-08-09,-2.027
2000-08-10,-4.8276
2000-08-11,2.1739
2000-08-14,0.3546
2000-08-15,0.0
2000-08-16,-4.947
2000-08-17,-2.974
2000-08-18,0.0
2000-08-21,0.7663
2000-08-22,0.3802
2000-08-23,0.7576
2000-08-24,7.8947
2000-08-25,2.0906
2000-08-28,1.3652
2000-08-29,6.0606
2000-08-30,11.746
2000-08-31,3.125
2000-09-01,-1.6529
2000-09-05,-4.4818
2000-09-06,-3.5191
2000-09-07,1.2158
2000-09-08,2.7027
2000-09-11,-3.5088
2000-09-12,-0.9091
2000-09-13,1.2232
2000-09-14,0.3021
2000-09-15,0.6024
2000-09-18,4.491
2000-09-19,-6.5903
2000-09-20,-1.227
2000-09-21,-0.6211
2000-09-22,-3.125
2000-09-25,2.2580999999999998
2000-09-26,-50.1577
2000-09-27,1.8987
2000-09-28,8.0745
2000-09-29,3.4483
2000-10-02,-8.8889
2000-10-03,-5.4878
2000-10-04,3.2258
2000-10-05,0.0
2000-10-06,-1.25
2000-10-09,0.0
2000-10-10,0.0
2000-10-11,-6.962
2000-10-12,-1.3605
2000-10-13,-1.3793
2000-10-16,-1.3986
2000-10-17,-2.8369
2000-10-18,-0.7299
2000-10-19,9.5588
2000-10-20,-4.0268
2000-10-23,0.6993
2000-10-24,-4.8611
2000-10-25,-6.5693
2000-10-26,-15.625
2000-10-27,3.7037
2000-10-30,10.7143
2000-10-31,-4.0323
2000-11-01,-0.8403
2000-11-02,1.6949
2000-11-03,-5.8333
2000-11-06,-3.5398
2000-11-07,1.8349
2000-11-08,4.5045
2000-11-09,0.0
2000-11-10,-31.0345
2000-11-13,12.5
2000-11-14,-2.2222
2000-11-15,-2.2727
2000-11-16,-3.4884
2000-11-17,-9.6386
2000-11-20,6.6667
2000-11-21,-1.25
2000-11-22,-5.0633
2000-11-24,0.0
2000-11-27,1.3333
2000-11-28,6.5789
2000-11-29,-1.2346
2000-11-30,-8.75
2000-12-01,1.3699
2000-12-04,-9.4595
2000-12-05,0.0
2000-12-06,-7.4627
2000-12-07,1.6129
2000-12-08,7.9365
2000-12-11,8.8235
2000-12-12,6.7568
2000-12-13,-3.7975
2000-12-14,0.0
2000-12-15,-6.5789
2000-12-18,0.0
2000-12-19,-2.8169
2000-12-20,2.8986
2000-12-21,0.0
2000-12-22,1.4085
2000-12-26,-2.7778
2000-12-27,14.2857
2000-12-28,2.5
2000-12-29,3.6585
2001-01-02,-4.7059
2001-01-03,4.9383
2001-01-04,-2.3529
2001-01-05,-1.2048
2001-01-08,1.2195
2001-01-09,-7.2289
2001-01-10,7.7922
2001-01-11,6.0241
2001-01-12,4.5455
2001-01-16,11.9565
2001-01-17,5.8252
2001-01-18,0.9174
2001-01-19,-0.9091
2001-01-22,0.0
2001-01-23,2.7523
2001-01-24,4.4643
2001-01-25,0.8547
2001-01-26,4.2373
2001-01-29,-10.374
2001-01-30,5.9507
2001-01-31,-3.8356
2001-02-01,5.2707
2001-02-02,0.0
2001-02-05,-5.4127
2001-02-06,-4.1488
2001-02-07,-2.2388
2001-02-08,3.2061
2001-02-09,0.0
2001-02-12,0.1479
2001-02-13,0.4431
2001-02-14,0.1471
2001-02-15,11.6006
2001-02-16,-3.6842
2001-02-20,-2.8689
2001-02-21,-2.1097
2001-02-22,-0.8621
2001-02-23,-0.2899
2001-02-26,3.9244
2001-02-27,3.2168
2001-02-28,4.336
2001-03-01,-8.961
2001-03-02,-0.428
2001-03-05,-1.8625
2001-03-06,2.1898
2001-03-07,-2.0
2001-03-08,-0.8746
2001-03-09,-0.7353
2001-03-12,-8.7407
2001-03-13,2.4351
2001-03-14,-3.4865
2001-03-15,1.642
2001-03-16,-0.9693
2001-03-19,-1.3051
2001-03-20,-0.4959
2001-03-21,-3.9867
2001-03-22,-1.3841
2001-03-23,1.0526
2001-03-26,3.2986
2001-03-27,3.1933
2001-03-28,-4.7231
2001-03-29,0.8547
2001-03-30,4.9153
2001-04-02,-0.1616
2001-04-03,-2.9126
2001-04-04,1.8333
2001-04-05,-1.8003
2001-04-06,-2.5
2001-04-09,1.7094
2001-04-10,-0.8403
2001-04-11,-4.2373
2001-04-12,-5.4867
2001-04-16,-2.9962999999999997
2001-04-17,0.1931
2001-04-18,-2.6975
2001-04-19,0.5941
2001-04-20,-1.5748
2001-04-23,0.4
2001-04-24,2.5896
2001-04-25,6.7961
2001-04-26,9.4545
2001-04-27,0.3322
2001-04-30,2.649
2001-05-01,5.4839
2001-05-02,4.1284
2001-05-03,-0.1468
2001-05-04,3.6765
2001-05-07,5.6738
2001-05-08,-3.6242
2001-05-09,1.1142
2001-05-10,3.3058
2001-05-11,-1.3333
2001-05-14,1.4865
2001-05-15,-0.3995
2001-05-16,-4.2781
2001-05-17,8.1006
2001-05-18,5.814
2001-05-21,-5.4945
2001-05-22,2.3256
2001-05-23,-2.2727
2001-05-24,-1.5504
2001-05-25,0.7874
2001-05-29,4.2969
2001-05-30,-0.1248
2001-05-31,5.625
2001-06-01,0.0
2001-06-04,1.0651
2001-06-05,-3.3958
2001-06-06,-1.3333
2001-06-07,0.86
2001-06-08,0.1218
2001-06-11,-2.7981
2001-06-12,-1.0013
2001-06-13,1.2642
2001-06-14,-0.8739
2001-06-15,0.3778
2001-06-18,0.5019
2001-06-19,-2.9962999999999997
2001-06-20,-1.9304999999999999
2001-06-21,1.706
2001-06-22,-3.2258
2001-06-25,4.0
2001-06-26,0.0
2001-06-27,-1.0256
2001-06-28,0.2591
2001-06-29,-13.4367
2001-07-02,25.3731
2001-07-03,-9.1667
2001-07-05,-1.7038
2001-07-06,-2.2667
2001-07-09,2.3192
2001-07-10,-1.2
2001-07-11,0.6748
2001-07-12,0.4021
2001-07-13,0.1335
2001-07-16,3.3333
2001-07-17,5.5484
2001-07-18,0.8557
2001-07-19,4.2424
2001-07-20,-1.2791000000000001
2001-07-23,1.7668
2001-07-24,0.5787
2001-07-25,-1.0357
2001-07-26,-1.0465
2001-07-27,0.47
2001-07-30,-0.9357
2001-07-31,-1.6529
2001-08-01,-9.964
2001-08-02,-8.4
2001-08-03,8.1514
2001-08-06,-3.0956
2001-08-07,-0.1389
2001-08-08,-3.338
2001-08-09,3.4532
2001-08-10,7.0932
2001-08-13,1.4285999999999999
2001-08-14,0.8963
2001-08-15,1.0152
2001-08-16,-3.2663
2001-08-17,-4.026
2001-08-20,1.2179
2001-08-21,-5.2139
2001-08-22,0.4231
2001-08-23,-1.6854
2001-08-24,4.1429
2001-08-27,1.5089000000000001
2001-08-28,0.0
2001-08-29,1.3514
2001-08-30,-0.5333
2001-08-31,-0.134
2001-09-04,0.9396
2001-09-05,-0.7979
2001-09-06,1.4745
2001-09-07,5.9445
2001-09-10,0.7481
2001-09-17,-11.2624
2001-09-18,-4.463
2001-09-19,-1.4599
2001-09-20,-5.037
2001-09-21,-5.7722
2001-09-24,1.6556
2001-09-25,-0.8143
2001-09-26,-1.3136
2001-09-27,0.1664
2001-09-28,7.1429
2001-10-01,-1.8605
2001-10-02,-1.4218
2001-10-03,-1.2821
2001-10-04,3.8961
2001-10-05,5.4688
2001-10-08,-8.0
2001-10-09,1.4493
2001-10-10,-2.8571
2001-10-11,0.0
2001-10-12,-1.7974
2001-10-15,0.0
2001-10-16,-3.4942
2001-10-17,-5.1724
2001-10-18,-0.7273
2001-10-19,-0.5495
2001-10-22,-1.6575
2001-10-23,2.0599
2001-10-24,-3.8532
2001-10-25,10.8779
2001-10-26,3.2702
2001-10-29,-3.3333
2001-10-30,-1.0345
2001-10-31,3.6585
2001-11-01,-0.8403
2001-11-02,-5.9322
2001-11-05,2.3423
2001-11-06,-0.7042
2001-11-07,-3.3688000000000002
2001-11-08,4.4037
2001-11-09,0.0
2001-11-12,-1.9332
2001-11-13,-0.5376
2001-11-14,3.6036
2001-11-15,1.7391
2001-11-16,0.8547
2001-11-19,5.9322
2001-11-20,1.44
2001-11-21,2.8391
2001-11-23,0.1534
2001-11-26,-0.6126
2001-11-27,0.1541
2001-11-28,-2.3077
2001-11-29,3.9370000000000003
2001-11-30,1.5152
2001-12-03,-2.6866
2001-12-04,2.454
2001-12-05,4.0419
2001-12-06,2.8777
2001-12-07,-1.3986
2001-12-10,0.0
2001-12-11,1.5603
2001-12-12,2.933
2001-12-13,3.7992
2001-12-14,2.6144
2001-12-17,-0.5096
2001-12-18,-0.6402
2001-12-19,0.0
2001-12-20,0.0
2001-12-21,3.0928
2001-12-24,1.875
2001-12-26,0.6135
2001-12-27,0.0
2001-12-28,-1.0976
2001-12-31,-7.5216
2002-01-02,2.1333
2002-01-03,2.3499
2002-01-04,-0.5102
2002-01-07,-0.8974
2002-01-08,0.3881
2002-01-09,1.5464
2002-01-10,4.0609
2002-01-11,-1.8293
2002-01-14,-0.2484
2002-01-15,1.1208
2002-01-16,-0.6158
2002-01-17,1.1152
2002-01-18,-1.1029
2002-01-22,0.3717
2002-01-23,0.8642
2002-01-24,-1.4687999999999999
2002-01-25,2.2359999999999998
2002-01-28,0.8505
2002-01-29,0.1205
2002-01-30,1.3237
2002-01-31,0.5938
2002-02-01,0.3542
2002-02-04,-4.1176
2002-02-05,0.8589
2002-02-06,0.365
2002-02-07,1.4545
2002-02-08,2.0311
2002-02-11,4.0984
2002-02-12,1.2373
2002-02-13,-0.5556
2002-02-14,-1.1173
2002-02-15,2.2599
2002-02-19,-2.2099
2002-02-20,2.2599
2002-02-21,-1.105
2002-02-22,0.6704
2002-02-25,-0.5549
2002-02-26,0.4464
2002-02-27,0.5556
2002-02-28,0.442
2002-03-01,-2.0902
2002-03-04,1.1236
2002-03-05,-1.1111
2002-03-06,-2.809
2002-03-07,-8.0925
2002-03-08,-4.5283
2002-03-11,-1.1858
2002-03-12,4.0
2002-03-13,-1.9231
2002-03-14,-0.6536
2002-03-15,-0.7895
2002-03-18,0.6631
2002-03-19,1.9763
2002-03-20,-2.4548
2002-03-21,4.6358
2002-03-22,-1.3924
2002-03-25,0.3851
2002-03-26,-0.7673
2002-03-27,0.3866
2002-03-28,-0.1284
2002-04-01,-2.9563
2002-04-02,-1.3245
2002-04-03,-1.4765
2002-04-04,0.2725
2002-04-05,5.2989
2002-04-08,1.2903
2002-04-09,1.1465
2002-04-10,-0.5038
2002-04-11,-2.4051
2002-04-12,-0.7782
2002-04-15,2.6144
2002-04-16,0.3822
2002-04-17,-2.2843
2002-04-18,0.6494
2002-04-19,-2.7096999999999998
2002-04-22,-2.7851
2002-04-23,-1.7734999999999999
2002-04-24,2.6389
2002-04-25,-3.7889
2002-04-26,1.2658
2002-04-29,-3.4722
2002-04-30,5.1799
2002-05-01,-2.8728
2002-05-02,7.0423
2002-05-03,1.8420999999999998
2002-05-06,0.5168
2002-05-07,2.1851
2002-05-08,-4.2767
2002-05-09,-0.1314
2002-05-10,-6.5789
2002-05-13,0.0
2002-05-14,-1.4085
2002-05-15,-2.2857
2002-05-16,-0.5848
2002-05-17,-0.7353
2002-05-20,0.8889
2002-05-21,1.3216
2002-05-22,-5.5072
2002-05-23,1.227
2002-05-24,2.2727
2002-05-28,-2.2222
2002-05-29,0.7576
2002-05-30,-1.9548999999999999
2002-05-31,0.1534
2002-06-03,-4.2879
2002-06-04,1.6
2002-06-05,0.0
2002-06-06,-1.4173
2002-06-07,3.0351
2002-06-10,-2.9457
2002-06-11,-0.1597
2002-06-12,1.6
2002-06-13,0.315
2002-06-14,2.8257
2002-06-17,2.1374
2002-06-18,0.1495
2002-06-19,-1.4925
2002-06-20,-1.6667
2002-06-21,-0.1541
2002-06-24,-0.9259
2002-06-25,2.9595000000000002
2002-06-26,2.7231
2002-06-27,2.3564
2002-06-28,3.5971
2002-07-01,1.3889
2002-07-02,-1.3699
2002-07-03,0.6944
2002-07-05,-12.4138
2002-07-08,3.1496
2002-07-09,-4.1221
2002-07-10,-0.4777
2002-07-11,-1.76
2002-07-12,-2.2801
2002-07-15,-4.6667
2002-07-16,2.0979
2002-07-17,8.7329
2002-07-18,0.0
2002-07-19,3.9370000000000003
2002-07-22,-1.8182
2002-07-23,-4.6296
2002-07-24,-2.9126
2002-07-25,-0.1667
2002-07-26,3.5058
2002-07-29,5.4839
2002-07-30,-2.1407
2002-07-31,-12.5
2002-08-01,-1.7856999999999998
2002-08-02,-9.0909
2002-08-05,0.0
2002-08-06,3.0
2002-08-07,6.7961
2002-08-08,1.2727
2002-08-09,-12.9264
2002-08-12,2.268
2002-08-13,-0.4032
2002-08-14,3.2389
2002-08-15,-2.549
2002-08-16,-1.4085
2002-08-19,1.2245
2002-08-20,1.4113
2002-08-21,2.3857
2002-08-22,-1.9417
2002-08-23,-2.9703
2002-08-26,2.8571
2002-08-27,-0.7937
2002-08-28,1.0
2002-08-29,1.7822
2002-08-30,1.5564
2002-09-03,-0.1916
2002-09-04,-2.1113
2002-09-05,-0.7843
2002-09-06,1.581
2002-09-09,5.0584
2002-09-10,1.8519
2002-09-11,-0.7273
2002-09-12,-6.5934
2002-09-13,0.1961
2002-09-16,-0.1957
2002-09-17,-1.9607999999999999
2002-09-18,-0.2
2002-09-19,-1.8035999999999999
2002-09-20,1.8367
2002-09-23,-1.8035999999999999
2002-09-24,-3.6734999999999998
2002-09-25,1.6949
2002-09-26,2.7083
2002-09-27,-4.6653
2002-09-30,-8.7234
2002-10-01,-13.7529
2002-10-02,-5.6757
2002-10-03,0.5731
2002-10-04,-0.2849
2002-10-07,1.1429
2002-10-08,4.5198
2002-10-09,5.1350999999999996
2002-10-10,-4.8843
2002-10-11,-2.4324
2002-10-14,-0.277
2002-10-15,3.0556
2002-10-16,0.2695
2002-10-17,2.1505
2002-10-18,6.0526
2002-10-21,3.2258
2002-10-22,-0.9615
2002-10-23,-0.2427
2002-10-24,0.2433
2002-10-25,8.7379
2002-10-28,-0.4464
2002-10-29,-0.4484
2002-10-30,-3.6036
2002-10-31,7.0093
2002-11-01,3.2751
2002-11-04,1.0571
2002-11-05,-0.4184
2002-11-06,-0.4202
2002-11-07,-1.8987
2002-11-08,0.6452
2002-11-11,-0.4274
2002-11-12,1.7167
2002-11-13,-0.8439
2002-11-14,0.0
2002-11-15,0.4255
2002-11-18,-1.4830999999999999
2002-11-19,0.4301
2002-11-20,2.9979
2002-11-21,0.0
2002-11-22,3.5343
2002-11-25,4.0161
2002-11-26,-0.3861
2002-11-27,5.6202
2002-11-29,-3.8532
2002-12-02,-1.5267
2002-12-03,-5.6202
2002-12-04,-2.0534
2002-12-05,-2.935
2002-12-06,-2.3758
2002-12-09,-8.1858
2002-12-10,5.0602
2002-12-11,3.8991
2002-12-12,0.883
2002-12-13,-3.5011
2002-12-16,6.576
2002-12-17,0.0
2002-12-18,-8.5106
2002-12-19,2.3256
2002-12-20,1.1364
2002-12-23,1.1236
2002-12-24,4.4444
2002-12-26,0.4255
2002-12-27,-4.2373
2002-12-30,-6.8584
2002-12-31,-0.4751
2003-01-02,-0.9547
2003-01-03,-6.747
2003-01-06,-0.5168
2003-01-07,-2.0779
2003-01-08,0.0
2003-01-09,-0.2653
2003-01-10,-0.266
2003-01-13,-1.8667
2003-01-14,-0.8152
2003-01-15,-3.2877
2003-01-16,3.1161
2003-01-17,1.6484
2003-01-21,-2.7027
2003-01-22,1.3889
2003-01-23,12.6027
2003-01-24,-5.1095
2003-01-27,-5.3846
2003-01-28,-0.542
2003-01-29,-2.9973
2003-01-30,0.0
2003-01-31,-0.2809
2003-02-03,0.0
2003-02-04,-0.8451
2003-02-05,0.8523
2003-02-06,3.0986
2003-02-07,-4.0984
2003-02-10,1.1396
2003-02-11,1.4085
2003-02-12,-3.3333
2003-02-13,-1.4368
2003-02-14,1.7492999999999999
2003-02-18,-0.2865
2003-02-19,-0.2874
2003-02-20,3.17
2003-02-21,0.5587
2003-02-24,-1.1111
2003-02-25,4.2135
2003-02-26,-5.6604
2003-02-27,0.0
2003-02-28,1.4285999999999999
2003-03-03,-2.8169
2003-03-04,1.4493
2003-03-05,-1.7143000000000002
2003-03-06,1.1628
2003-03-07,-3.4483
2003-03-10,-1.1905000000000001
2003-03-11,0.9036
2003-03-12,0.0
2003-03-13,8.0597
2003-03-14,-1.9337
2003-03-17,4.2254
2003-03-18,-0.5405
2003-03-19,2.1739
2003-03-20,3.7234
2003-03-21,-3.8462
2003-03-24,-3.2
2003-03-25,0.2755
2003-03-26,-0.2747
2003-03-27,-1.1019
2003-03-28,1.6713
2003-03-31,-2.4657999999999998
2003-04-01,-1.9663
2003-04-02,-2.0057
2003-04-03,0.2924
2003-04-04,0.5831
2003-04-07,0.5797
2003-04-08,-0.2882
2003-04-09,-1.1561
2003-04-10,0.5848
2003-04-11,1.7442
2003-04-14,0.5714
2003-04-15,2.8409
2003-04-16,4.4199
2003-04-17,2.9101
2003-04-21,-1.5424
2003-04-22,7.0496
2003-04-23,-2.9268
2003-04-24,-2.0101
2003-04-25,-2.3077
2003-04-28,1.3123
2003-04-29,3.6269
2003-04-30,0.75
2003-05-01,0.4963
2003-05-02,1.4815
2003-05-05,3.163
2003-05-06,8.4906
2003-05-07,8.6957
2003-05-08,-9.0
2003-05-09,7.6923
2003-05-12,0.0
2003-05-13,1.8367
2003-05-14,2.2044
2003-05-15,-4.5098
2003-05-16,-10.883
2003-05-19,-6.4516
2003-05-20,0.2463
2003-05-21,-3.1941
2003-05-22,-1.0152
2003-05-23,2.5641
2003-05-27,0.0
2003-05-28,0.0
2003-05-29,2.75
2003-05-30,23.3577
2003-06-02,-5.9172
2003-06-03,6.9182
2003-06-04,3.9215999999999998
2003-06-05,17.9245
2003-06-06,-3.36
2003-06-09,2.4834
2003-06-10,-3.7157
2003-06-11,0.6711
2003-06-12,-3.3333
2003-06-13,-4.3103
2003-06-16,4.8649000000000004
2003-06-17,-0.3436
2003-06-18,-3.4483
2003-06-19,3.2143
2003-06-20,2.2491
2003-06-23,0.6768
2003-06-24,-0.8403
2003-06-25,-0.5085
2003-06-26,0.0
2003-06-27,2.8961
2003-06-30,-0.6623
2003-07-01,-1.0
2003-07-02,5.0505
2003-07-03,6.5705
2003-07-07,6.7669
2003-07-08,-4.2254
2003-07-09,-5.1471
2003-07-10,5.2713
2003-07-11,0.8837
2003-07-14,0.7299
2003-07-15,0.0
2003-07-16,-0.1449
2003-07-17,-2.3222
2003-07-18,0.2972
2003-07-21,-1.4815
2003-07-22,4.9624
2003-07-23,1.8625
2003-07-24,0.9845
2003-07-25,0.2786
2003-07-28,2.0833
2003-07-29,-0.5442
2003-07-30,-0.8208
2003-07-31,4.8276
2003-08-01,-2.5
2003-08-04,0.135
2003-08-05,-2.5606
2003-08-06,-0.6916
2003-08-07,-9.61
2003-08-08,-3.5439
2003-08-11,0.639
2003-08-12,1.1111
2003-08-13,-2.9827
2003-08-14,1.9417
2003-08-15,1.5873
2003-08-18,2.3437
2003-08-19,3.0534
2003-08-20,0.0
2003-08-21,2.2222
2003-08-22,1.0145
2003-08-25,-2.439
2003-08-26,4.4118
2003-08-27,1.4085
2003-08-28,11.1111
2003-08-29,0.25
2003-09-02,2.3691
2003-09-03,1.7052
2003-09-04,14.012
2003-09-05,-5.2521
2003-09-08,4.9889
2003-09-09,-0.4224
2003-09-10,-1.9088
2003-09-11,1.5135
2003-09-12,-1.4909
2003-09-15,-2.8108
2003-09-16,1.2236
2003-09-17,-1.2088
2003-09-18,-1.1123
2003-09-19,-0.4499
2003-09-22,0.0
2003-09-23,0.0
2003-09-24,1.0169
2003-09-25,-2.9083
2003-09-26,-1.1521
2003-09-29,-0.9324
2003-09-30,4.7059
2003-10-01,-0.8989
2003-10-02,2.6077
2003-10-03,-0.3315
2003-10-06,6.4302
2003-10-07,3.4375
2003-10-08,-2.0141
2003-10-09,2.3638
2003-10-10,1.2048
2003-10-13,11.5079
2003-10-14,13.0783
2003-10-15,-2.2817
2003-10-16,0.3221
2003-10-17,0.7223
2003-10-20,1.992
2003-10-21,-2.7344
2003-10-22,-4.0161
2003-10-23,-2.4268
2003-10-24,-3.5163
2003-10-27,0.0
2003-10-28,-2.6667
2003-10-29,2.2831
2003-10-30,-0.1786
2003-10-31,5.5456
2003-11-03,10.5932
2003-11-04,6.5134
2003-11-05,4.3165
2003-11-06,0.6897
2003-11-07,3.4247
2003-11-10,-1.1921
2003-11-11,-2.815
2003-11-12,0.2759
2003-11-13,-1.0316
2003-11-14,-3.7526
2003-11-17,-6.065
2003-11-18,-0.2306
2003-11-19,-0.4622
2003-11-20,0.4644
2003-11-21,0.5393
2003-11-24,4.1379
2003-11-25,-0.0736
2003-11-26,0.0736
2003-11-28,4.4886
2003-12-01,3.5211
2003-12-02,-2.1769
2003-12-03,-0.2086
2003-12-04,-5.0174
2003-12-05,0.9538
2003-12-08,2.2529
2003-12-09,-2.2743
2003-12-10,-3.2727
2003-12-11,2.2556
2003-12-12,-0.5147
2003-12-15,0.813
2003-12-16,0.0733
2003-12-17,-3.7363
2003-12-18,4.7184
2003-12-19,-4.2878
2003-12-22,2.3538
2003-12-23,-4.3027
2003-12-24,-0.3876
2003-12-26,0.1556
2003-12-29,0.1554
2003-12-30,-6.9046
2003-12-31,0.5833
2004-01-02,-0.58
2004-01-05,-6.9167
2004-01-06,7.4306
2004-01-07,-0.25
2004-01-08,3.9265
2004-01-09,-1.6881
2004-01-12,0.9812
2004-01-13,4.8583
2004-01-14,-0.4633
2004-01-15,4.8875
2004-01-16,0.3698
2004-01-20,-1.4001000000000001
2004-01-21,0.1495
2004-01-22,0.0
2004-01-23,4.2537
2004-01-26,-0.5727
2004-01-27,1.1519
2004-01-28,0.0
2004-01-29,-6.1922
2004-01-30,0.3035
2004-02-02,3.5552
2004-02-03,1.2418
2004-02-04,0.5772
2004-02-05,-1.2912
2004-02-06,3.1977
2004-02-09,-1.4788999999999999
2004-02-10,-1.6440000000000001
2004-02-11,7.2674
2004-02-12,1.626
2004-02-13,-3.4667
2004-02-17,4.1436
2004-02-18,-0.5305
2004-02-19,-1.8
2004-02-20,7.943
2004-02-23,2.5786
2004-02-24,-4.2918
2004-02-25,-0.0641
2004-02-26,-0.0641
2004-02-27,-0.5773
2004-03-01,0.9032
2004-03-02,2.9412000000000003
2004-03-03,-0.6211
2004-03-04,6.25
2004-03-05,0.7059
2004-03-08,0.9346
2004-03-09,-1.0417
2004-03-10,-2.3392
2004-03-11,-5.3293
2004-03-12,2.783
2004-03-15,-2.9538
2004-03-16,-0.1268
2004-03-17,5.8413
2004-03-18,2.5795
2004-03-19,0.4678
2004-03-22,0.4075
2004-03-23,-1.971
2004-03-24,0.0591
2004-03-25,2.1277
2004-03-26,1.9676
2004-03-29,1.0783
2004-03-30,0.8422
2004-03-31,0.3898
2004-04-01,1.0538
2004-04-02,6.4764
2004-04-05,-4.9485
2004-04-06,-1.0304
2004-04-07,-0.3288
2004-04-08,-2.199
2004-04-12,0.6183
2004-04-13,-5.5306999999999995
2004-04-14,-2.8386
2004-04-15,-0.0609
2004-04-16,0.609
2004-04-19,-3.2082
2004-04-20,2.2514
2004-04-21,5.6881
2004-04-22,1.7361
2004-04-23,1.0808
2004-04-26,-0.6753
2004-04-27,-3.6827
2004-04-28,-0.9412
2004-04-29,-5.4038
2004-04-30,-2.2599
2004-05-03,-0.8349
2004-05-04,-2.4611
2004-05-05,1.5272000000000001
2004-05-06,1.5043
2004-05-07,-5.3479
2004-05-10,-4.6971
2004-05-11,4.8571
2004-05-12,-2.1798
2004-05-13,0.4178
2004-05-14,-1.1789
2004-05-17,-2.4561
2004-05-18,2.0144
2004-05-19,0.7757
2004-05-20,1.4696
2004-05-21,0.8276
2004-05-24,1.5732
2004-05-25,3.5017
2004-05-26,-2.2121
2004-05-27,1.5303
2004-05-28,0.9174
2004-06-01,-2.9221
2004-06-02,1.3378
2004-06-03,-5.8086
2004-06-04,-2.5929
2004-06-07,0.2158
2004-06-08,0.4307
2004-06-09,-0.5004
2004-06-10,3.4483
2004-06-14,3.6806
