ticker,KDN US Equity
2000-05-22,2.5
2000-05-23,-0.813
2000-05-24,0.5464
2000-05-25,-1.087
2000-05-26,1.6484
2000-05-30,0.8108
2000-05-31,0.0
2000-06-01,2.4129
2000-06-02,0.7853
2000-06-05,-3.1169000000000002
2000-06-06,1.0724
2000-06-07,0.7958
2000-06-08,-2.9579
2000-06-09,0.2725
2000-06-12,2.4457
2000-06-13,2.6525
2000-06-14,-1.8088
2000-06-15,3.1579
2000-06-16,-5.102
2000-06-19,0.2688
2000-06-20,0.2681
2000-06-21,0.2674
2000-06-22,-0.8
2000-06-23,-1.8817
2000-06-26,0.0
2000-06-27,-1.6438000000000001
2000-06-28,6.9638
2000-06-29,-3.125
2000-06-30,-9.6774
2000-07-03,10.7143
2000-07-05,-0.5376
2000-07-06,2.4324
2000-07-07,-6.8602
2000-07-10,6.7989
2000-07-11,-2.3872999999999998
2000-07-12,1.087
2000-07-13,0.5376
2000-07-14,2.1390000000000002
2000-07-17,-3.9267
2000-07-18,-1.0899
2000-07-19,-6.3361
2000-07-20,4.7059
2000-07-21,-9.2697
2000-07-24,1.8576000000000001
2000-07-25,-3.0395
2000-07-26,7.837
2000-07-27,-0.8721
2000-07-28,-3.8123
2000-07-31,2.1341
2000-08-01,0.2985
2000-08-02,0.2976
2000-08-03,-2.9674
2000-08-04,0.3058
2000-08-07,1.5244
2000-08-08,1.8018
2000-08-09,2.9499
2000-08-10,-2.0057
2000-08-11,1.7544
2000-08-14,0.8621
2000-08-15,-0.8547
2000-08-16,0.5747
2000-08-17,-3.7143
2000-08-18,-0.2967
2000-08-21,2.3810000000000002
2000-08-22,0.2907
2000-08-23,0.2899
2000-08-24,2.0231
2000-08-25,-0.2833
2000-08-28,1.1364
2000-08-29,0.5618
2000-08-30,-1.1173
2000-08-31,-0.2825
2000-09-01,2.5496
2000-09-05,12.1547
2000-09-06,0.2463
2000-09-07,-1.7789000000000001
2000-09-08,-0.5025
2000-09-11,1.0101
2000-09-12,-1.0
2000-09-13,0.0
2000-09-14,3.2828
2000-09-15,-2.934
2000-09-18,-1.5112999999999999
2000-09-19,0.2558
2000-09-20,0.7653
2000-09-21,-3.5443
2000-09-22,3.1496
2000-09-25,0.0
2000-09-26,-6.3613
2000-09-27,-0.5435
2000-09-28,6.0109
2000-09-29,-5.1546
2000-10-02,-0.2717
2000-10-03,4.0872
2000-10-04,1.5707
2000-10-05,-2.8350999999999997
2000-10-06,-0.5305
2000-10-09,1.3333
2000-10-10,-2.8947000000000003
2000-10-11,-0.542
2000-10-12,-3.2698
2000-10-13,3.3803
2000-10-16,0.545
2000-10-17,-4.336
2000-10-18,-0.8499
2000-10-19,3.4286
2000-10-20,-3.3149
2000-10-23,0.5714
2000-10-24,-3.6932
2000-10-25,-2.9499
2000-10-26,-0.304
2000-10-27,1.2195
2000-10-30,1.506
2000-10-31,4.1543
2000-11-01,-1.9943
2000-11-02,2.3256
2000-11-03,-1.4205
2000-11-06,0.0
2000-11-07,1.4409
2000-11-08,1.1364
2000-11-09,-1.9663
2000-11-10,-4.5845
2000-11-13,1.2012
2000-11-14,2.0772
2000-11-15,1.1628
2000-11-16,-1.1494
2000-11-17,1.7442
2000-11-20,-2.5714
2000-11-21,0.8798
2000-11-22,1.7442
2000-11-24,0.2857
2000-11-27,0.8547
2000-11-28,1.1299
2000-11-29,0.838
2000-11-30,0.831
2000-12-01,0.8242
2000-12-04,2.4523
2000-12-05,3.1915
2000-12-06,0.5155
2000-12-07,3.3128
2000-12-08,0.9975
2000-12-11,2.4691
2000-12-12,-2.8916
2000-12-13,-2.2333
2000-12-14,0.0
2000-12-15,-1.5228000000000002
2000-12-18,-1.2887
2000-12-19,0.2611
2000-12-20,-4.4271
2000-12-21,0.2725
2000-12-22,0.5435
2000-12-26,4.0541
2000-12-27,3.6364
2000-12-28,3.5088
2000-12-29,-3.632
2001-01-02,-4.0201
2001-01-03,3.6649000000000003
2001-01-04,2.5253
2001-01-05,-2.9557
2001-01-08,1.7766
2001-01-09,0.0
2001-01-10,1.2469000000000001
2001-01-11,-0.2463
2001-01-12,-0.7407
2001-01-16,0.7463
2001-01-17,-0.7407
2001-01-18,0.2488
2001-01-19,2.2333
2001-01-22,-0.9709
2001-01-23,-2.9412000000000003
2001-01-24,-1.0101
2001-01-25,2.2959
2001-01-26,-2.4938000000000002
2001-01-29,-0.9719
2001-01-30,2.4793
2001-01-31,1.7339
2001-02-01,0.6342
2001-02-02,-0.9453
2001-02-05,0.835
2001-02-06,1.3407
2001-02-07,2.1401
2001-02-08,0.381
2001-02-09,-0.3795
2001-02-12,3.2762000000000002
2001-02-13,-2.6558
2001-02-14,0.4547
2001-02-15,-0.0377
2001-02-16,-2.566
2001-02-20,-1.5878999999999999
2001-02-21,1.889
2001-02-22,-1.2746
2001-02-23,-0.626
2001-02-26,0.3937
2001-02-27,1.9216
2001-02-28,-2.3086
2001-03-01,4.1749
2001-03-02,3.0246
2001-03-05,0.4404
2001-03-06,0.2192
2001-03-07,1.1301
2001-03-08,1.1536
2001-03-09,0.3937
2001-03-12,-3.8859
2001-03-13,0.816
2001-03-14,-3.2009
2001-03-15,2.5846
2001-03-16,-3.6310000000000002
2001-03-19,0.9227
2001-03-20,0.1905
2001-03-21,-2.0913
2001-03-22,-0.699
2001-03-23,2.0336
2001-03-26,2.0698
2001-03-27,-0.6759
2001-03-28,-3.5539
2001-03-29,-0.0784
2001-03-30,5.8454
2001-04-02,-3.8176
2001-04-03,-3.3141
2001-04-04,-0.3587
2001-04-05,6.4
2001-04-06,-1.1278
2001-04-09,0.5323
2001-04-10,0.4539
2001-04-11,-4.5181000000000004
2001-04-12,-1.5773000000000001
2001-04-16,1.3622
2001-04-17,2.0553
2001-04-18,-2.5949
2001-04-19,-0.5964
2001-04-20,-3.24
2001-04-23,0.6201
2001-04-24,-0.1643
2001-04-25,2.963
2001-04-26,3.1175
2001-04-27,1.2791000000000001
2001-04-30,-1.9518
2001-05-01,1.0539
2001-05-02,-0.5407
2001-05-03,-1.3592
2001-05-04,4.3701
2001-05-07,-2.6028000000000002
2001-05-08,0.6971
2001-05-09,0.5769
2001-05-10,0.6501
2001-05-11,-1.2538
2001-05-14,-0.3078
2001-05-15,2.2771
2001-05-16,1.1320999999999999
2001-05-17,0.5224
2001-05-18,0.297
2001-05-21,1.7765
2001-05-22,0.5455
2001-05-23,-2.4593
2001-05-24,-0.8157
2001-05-25,-1.6822
2001-05-29,-1.7109999999999999
2001-05-30,-3.4816
2001-05-31,3.5671
2001-06-01,2.2059
2001-06-04,1.7039
2001-06-05,-0.4468
2001-06-06,-0.5984
2001-06-07,0.6772
2001-06-08,-0.6006
2001-06-11,0.4532
2001-06-12,-0.5263
2001-06-13,0.9448
2001-06-14,-2.3212
2001-06-15,-2.7213000000000003
2001-06-18,-1.3002
2001-06-19,0.1996
2001-06-20,0.0
2001-06-21,-0.4382
2001-06-22,-4.6018
2001-06-25,-0.7131
2001-06-26,2.6616
2001-06-27,2.5926
2001-06-28,0.1604
2001-06-29,2.7233
2001-07-02,-0.3509
2001-07-03,1.3693
2001-07-05,-0.386
2001-07-06,-2.0922
2001-07-09,1.3059
2001-07-10,-7.6172
2001-07-11,1.2685
2001-07-12,3.2568
2001-07-13,0.1617
2001-07-16,0.1615
2001-07-17,2.4184
2001-07-18,-0.2361
2001-07-19,-0.5523
2001-07-20,-0.8727
2001-07-23,-1.4405999999999999
2001-07-24,-1.3804
2001-07-25,-1.4821
2001-07-26,2.1312
2001-07-27,-0.1227
2001-07-30,2.2532
2001-07-31,0.1603
2001-08-01,-2.0
2001-08-02,0.0
2001-08-03,1.4285999999999999
2001-08-06,-1.8109
2001-08-07,0.6967
2001-08-08,-1.4652
2001-08-09,-1.4043999999999999
2001-08-10,0.3351
2001-08-13,0.8351
2001-08-14,0.3313
2001-08-15,-0.0825
2001-08-16,-0.4957
2001-08-17,0.166
2001-08-20,0.1243
2001-08-21,-0.5381
2001-08-22,-0.1248
2001-08-23,-0.0417
2001-08-24,0.2918
2001-08-27,-0.7481
2001-08-28,-1.1724999999999999
2001-08-29,0.5508
2001-08-30,-0.1686
2001-08-31,-0.591
2001-09-04,-0.8917
2001-09-05,1.7566000000000002
2001-09-06,-1.0947
2001-09-07,-2.439
2001-09-10,-0.4825
2001-09-17,-7.4482
2001-09-18,3.7619
2001-09-19,-7.3428
2001-09-20,0.4458
2001-09-21,0.4438
2001-09-24,0.3927
2001-09-25,2.6895
2001-09-26,0.1905
2001-09-27,-0.1426
2001-09-28,-0.3808
2001-10-01,0.7645
2001-10-02,-0.4742
2001-10-03,0.4288
2001-10-04,-1.6129
2001-10-05,0.7715
2001-10-08,-1.2919
2001-10-09,-0.3393
2001-10-10,2.1401
2001-10-11,0.0
2001-10-12,-1.2381
2001-10-15,-0.2893
2001-10-16,-3.2882
2001-10-17,-1.5
2001-10-18,-1.5228000000000002
2001-10-19,0.3608
2001-10-22,2.6708
2001-10-23,-0.7004
2001-10-24,0.2519
2001-10-25,-2.0101
2001-10-26,2.5128
2001-10-29,-4.2021
2001-10-30,-1.0444
2001-10-31,-0.2639
2001-11-01,3.1746
2001-11-02,0.2564
2001-11-05,0.2558
2001-11-06,0.9184
2001-11-07,-1.4661
2001-11-08,-0.4618
2001-11-09,-0.5155
2001-11-12,0.5181
2001-11-13,2.9381
2001-11-14,0.0501
2001-11-15,0.1502
2001-11-16,2.099
2001-11-19,0.6363
2001-11-20,-0.1946
2001-11-21,0.6823
2001-11-23,-0.6292
2001-11-26,0.6819
2001-11-27,-0.0968
2001-11-28,-0.2421
2001-11-29,0.4854
2001-11-30,-1.4493
2001-12-03,-0.4412
2001-12-04,1.9202
2001-12-05,-0.7729
2001-12-06,0.6329
2001-12-07,0.9246
2001-12-10,-0.1446
2001-12-11,1.5451000000000001
2001-12-12,1.9971
2001-12-13,-0.6061
2001-12-14,1.0788
2001-12-17,3.4803
2001-12-18,-1.7936999999999999
2001-12-19,2.6484
2001-12-20,2.3132
2001-12-21,0.913
2001-12-24,-0.4308
2001-12-26,0.5193
2001-12-27,1.8511
2001-12-28,-1.2257
2001-12-31,-2.9525
2002-01-02,0.9259
2002-01-03,2.6649000000000003
2002-01-04,2.6383
2002-01-07,-0.4975
2002-01-08,1.9583
2002-01-09,0.5721
2002-01-10,-1.0565
2002-01-11,1.1499
2002-01-14,-0.9338
2002-01-15,-1.0246
2002-01-16,-2.6501
2002-01-17,3.7856
2002-01-18,-2.0492
2002-01-22,0.8368
2002-01-23,3.6929
2002-01-24,0.1601
2002-01-25,0.2797
2002-01-28,1.7928
2002-01-29,-2.1526
2002-01-30,4.2
2002-01-31,-2.4952
2002-02-01,-0.0787
2002-02-04,-1.5366
2002-02-05,-1.2805
2002-02-06,0.7296
2002-02-07,-2.0926
2002-02-08,3.7813
2002-02-11,1.3069
2002-02-12,-2.111
2002-02-13,-2.1965
2002-02-14,0.3267
2002-02-15,1.1396
2002-02-19,-2.0523
2002-02-20,2.6705
2002-02-21,-1.6006
2002-02-22,1.6673
2002-02-25,0.88
2002-02-26,-0.5155
2002-02-27,-0.3587
2002-02-28,-0.08
2002-03-01,1.6813
2002-03-04,3.0709
2002-03-05,0.0
2002-03-06,0.8021
2002-03-07,0.3789
2002-03-08,-1.2514
2002-03-11,1.2288999999999999
2002-03-12,-2.1244
2002-03-13,-0.8915
2002-03-14,-0.8604
2002-03-15,-0.1972
2002-03-18,3.5573
2002-03-19,1.8702
2002-03-20,-1.0865
2002-03-21,1.0985
2002-03-22,-1.0491
2002-03-25,-0.6058
2002-03-26,1.7524
2002-03-27,0.5241
2002-03-28,0.5587
2002-04-01,0.5556
2002-04-02,0.1105
2002-04-03,-0.9934
2002-04-04,0.7061
2002-04-05,2.0295
2002-04-08,1.2658
2002-04-09,1.2857
2002-04-10,-0.2821
2002-04-11,-0.1414
2002-04-12,0.8853
2002-04-15,0.0
2002-04-16,2.1411
2002-04-17,-0.9622
2002-04-18,-2.4983
2002-04-19,1.21
2002-04-22,-2.1097
2002-04-23,0.9339
2002-04-24,-2.4911
2002-04-25,3.1022
2002-04-26,-0.8496
2002-04-29,-0.5355
2002-04-30,2.2613
2002-05-01,-0.4914
2002-05-02,-0.8113
2002-05-03,0.6046
2002-05-06,-1.3786
2002-05-07,0.8961
2002-05-08,1.421
2002-05-09,0.0
2002-05-10,-2.9772
2002-05-13,2.3466
2002-05-14,2.0811
2002-05-15,0.1382
2002-05-16,-1.7598
2002-05-17,0.8781
2002-05-20,-1.4624
2002-05-21,-1.4134
2002-05-22,-2.1147
2002-05-23,3.2589
2002-05-24,-2.6241
2002-05-28,-1.1289
2002-05-29,-2.5783
2002-05-30,0.0
2002-05-31,-2.0794
2002-06-03,-0.4247
2002-06-04,-2.2489
2002-06-05,-0.0793
2002-06-06,-1.4687999999999999
2002-06-07,2.2267
2002-06-10,0.5941
2002-06-11,-3.1496
2002-06-12,1.0569
2002-06-13,-1.1665
2002-06-14,-0.0814
2002-06-17,3.055
2002-06-18,-0.3953
2002-06-19,-2.6189999999999998
2002-06-20,-0.5705
2002-06-21,0.041
2002-06-24,-1.5158
2002-06-25,0.0
2002-06-26,-0.1248
2002-06-27,-0.2499
2002-06-28,-1.4196
2002-07-01,1.1012
2002-07-02,0.0838
2002-07-03,-1.8836
2002-07-05,3.7542999999999997
2002-07-08,-1.7269999999999999
2002-07-09,-0.1255
2002-07-10,-4.3988
2002-07-11,-0.6135
2002-07-12,-1.6755
2002-07-15,-2.1525
2002-07-16,0.5041
2002-07-17,-1.4136
2002-07-18,-2.1277
2002-07-19,-2.3157
2002-07-22,0.0484
2002-07-23,-5.2224
2002-07-24,5.3571
2002-07-25,1.1622
2002-07-26,-3.303
2002-07-29,8.4158
2002-07-30,-0.411
2002-07-31,-1.834
2002-08-01,-1.5413000000000001
2002-08-02,-2.4668
2002-08-05,-2.7237
2002-08-06,2.0
2002-08-07,3.4314
2002-08-08,3.6493
2002-08-09,0.2743
2002-08-12,-0.7296
2002-08-13,-3.3073
2002-08-14,1.0451
2002-08-15,-0.5642
2002-08-16,-0.7565
2002-08-19,0.4764
2002-08-20,-2.0863
2002-08-21,1.1138
2002-08-22,0.5747
2002-08-23,-2.3810000000000002
2002-08-26,3.4146
2002-08-27,-0.8962
2002-08-28,-0.5236
2002-08-29,0.4785
2002-08-30,0.4762
2002-09-03,-0.4739
2002-09-04,2.3810000000000002
2002-09-05,1.2558
2002-09-06,1.3857
2002-09-09,0.1367
2002-09-10,1.0919
2002-09-11,-1.6652
2002-09-12,-0.8696
2002-09-13,-0.9234
2002-09-16,-1.4910999999999999
2002-09-17,-2.5544000000000002
2002-09-18,-0.9709
2002-09-19,-2.9901999999999997
2002-09-20,4.5983
2002-09-23,-3.9130000000000003
2002-09-24,-0.2011
2002-09-25,0.7557
2002-09-26,3.4
2002-09-27,-3.1431
2002-09-30,0.0499
2002-10-01,1.4969999999999999
2002-10-02,-2.9499
2002-10-03,-0.1013
2002-10-04,-5.5781
2002-10-07,-2.8464
2002-10-08,0.4975
2002-10-09,-3.5204
2002-10-10,-0.7412
2002-10-11,1.6082999999999998
2002-10-14,-1.8655
2002-10-15,5.9908
2002-10-16,-3.6413
2002-10-17,2.9893
2002-10-18,0.6024
2002-10-21,4.2461
2002-10-22,-0.7833
2002-10-23,3.6316
2002-10-24,-1.2189
2002-10-25,4.5758
2002-10-28,-5.3589
2002-10-29,1.6104
2002-10-30,1.3292
2002-10-31,0.7568
2002-11-01,2.9044
2002-11-04,-1.1192
2002-11-05,-0.1476
2002-11-06,0.7886
2002-11-07,-3.4718999999999998
2002-11-08,-0.9119
2002-11-11,-2.4029
2002-11-12,1.2572
2002-11-13,0.2587
2002-11-14,1.1352
2002-11-15,3.0612
2002-11-18,-2.8712999999999997
2002-11-19,-2.0387
2002-11-20,2.3933
2002-11-21,2.6423
2002-11-22,-0.9901
2002-11-25,1.6
2002-11-26,-0.689
2002-11-27,3.3201
2002-11-29,1.0552
2002-12-02,0.8068
2002-12-03,-0.1883
2002-12-04,2.6414999999999997
2002-12-05,0.046
2002-12-06,0.7852
2002-12-09,-3.0705999999999998
2002-12-10,1.182
2002-12-11,1.1682
2002-12-12,0.2309
2002-12-13,-1.2442
2002-12-16,1.8665
2002-12-17,-1.2826
2002-12-18,-1.7168999999999999
2002-12-19,1.5109
2002-12-20,0.093
2002-12-23,-0.9294
2002-12-24,-1.0788
2002-12-26,1.4699
2002-12-27,-2.0561
2002-12-30,1.6221
2002-12-31,-0.4225
2003-01-02,3.4889
2003-01-03,-1.0478
2003-01-06,2.9926
2003-01-07,0.6258
2003-01-08,0.8885
2003-01-09,-0.1321
2003-01-10,-0.0882
2003-01-13,-0.0883
2003-01-14,1.3693
2003-01-15,-0.4793
2003-01-16,0.3065
2003-01-17,-0.6111
2003-01-21,-0.3953
2003-01-22,-2.2928
2003-01-23,1.1733
2003-01-24,-2.1409
2003-01-27,-3.0538
2003-01-28,0.3291
2003-01-29,-1.5933000000000002
2003-01-30,-1.4285999999999999
2003-01-31,0.2415
2003-02-03,0.9157
2003-02-04,0.2865
2003-02-05,-1.3333
2003-02-06,-2.027
2003-02-07,-3.9901
2003-02-10,-0.4618
2003-02-11,-1.1856
2003-02-12,-2.5039
2003-02-13,-0.6956
2003-02-14,0.4849
2003-02-18,-1.3405
2003-02-19,0.7609
2003-02-20,-3.0205
2003-02-21,2.1135
2003-02-24,-2.0697
2003-02-25,2.0022
2003-02-26,-3.217
2003-02-27,-0.338
2003-02-28,1.7524
2003-03-03,-2.6667
2003-03-04,0.8562
2003-03-05,-3.2258
2003-03-06,-1.1696
2003-03-07,-0.4734
2003-03-10,-2.4551
2003-03-11,-1.7802
2003-03-12,0.0
2003-03-13,3.9375
2003-03-14,2.706
2003-03-17,6.5574
2003-03-18,1.9231
2003-03-19,1.3477000000000001
2003-03-20,0.0532
2003-03-21,3.7746
2003-03-24,-3.2275
2003-03-25,1.6411
2003-03-26,-1.5625
2003-03-27,0.7937
2003-03-28,-1.1024
2003-03-31,-0.1062
2003-04-01,2.2848
2003-04-02,0.5195
2003-04-03,-0.5685
2003-04-04,1.4033
2003-04-07,2.5115
2003-04-08,-0.4
2003-04-09,-0.3012
2003-04-10,-0.5035
2003-04-11,-0.5567
2003-04-14,0.5598
2003-04-15,2.4798
2003-04-16,-1.1358
2003-04-17,0.7992
2003-04-21,-0.6442
2003-04-22,1.2469000000000001
2003-04-23,1.4778
2003-04-24,-0.4854
2003-04-25,3.2195
2003-04-28,1.8431
2003-04-29,1.9954
2003-04-30,1.4559
2003-05-01,-1.1659
2003-05-02,1.4973
2003-05-05,0.7599
2003-05-06,0.3993
2003-05-07,-1.2373
2003-05-08,-0.2685
2003-05-09,1.3908
2003-05-12,2.3009
2003-05-13,-0.173
2003-05-14,-0.7799
2003-05-15,-0.8734
2003-05-16,-2.8634
2003-05-19,-1.3152
2003-05-20,-2.8033
2003-05-21,1.182
2003-05-22,-1.4019
2003-05-23,0.9479
2003-05-27,-0.3756
2003-05-28,-0.5184
2003-05-29,-0.5211
2003-05-30,0.9524
2003-06-02,1.9340000000000002
2003-06-03,-1.0643
2003-06-04,0.608
2003-06-05,1.3482
2003-06-06,-0.8303
2003-06-09,-0.8837
2003-06-10,1.2201
2003-06-11,0.8809
2003-06-12,-1.011
2003-06-13,-2.1356
2003-06-16,1.9924
2003-06-17,0.0
2003-06-18,-0.9302
2003-06-19,-0.0939
2003-06-20,-1.2688
2003-06-23,0.0476
2003-06-24,-0.2854
2003-06-25,0.0
2003-06-26,0.4294
2003-06-27,-1.0451
2003-06-30,-0.144
2003-07-01,0.4327
2003-07-02,1.3404
2003-07-03,0.1417
2003-07-07,2.8302
2003-07-08,1.2385
2003-07-09,-0.0906
2003-07-10,-0.0907
2003-07-11,0.227
2003-07-14,0.9964
2003-07-15,-0.852
2003-07-16,-0.1357
2003-07-17,-0.7246
2003-07-18,1.688
2003-07-21,-0.5832
2003-07-22,0.7671
2003-07-23,-0.0448
2003-07-24,-1.1201
2003-07-25,2.1296
2003-07-28,3.3718
2003-07-29,0.1717
2003-07-30,0.5998
2003-07-31,0.6388
2003-08-01,-1.6928
2003-08-04,-0.6027
2003-08-05,-0.2165
2003-08-06,-1.8229
2003-08-07,1.1494
2003-08-08,-0.3497
2003-08-11,0.0877
2003-08-12,1.7528000000000001
2003-08-13,1.1628
2003-08-14,1.0643
2003-08-15,1.9377
2003-08-18,1.5702
2003-08-19,3.336
2003-08-20,0.2362
2003-08-21,0.3928
2003-08-22,-1.8388
2003-08-25,-0.0399
2003-08-26,-0.7177
2003-08-27,1.4859
2003-08-28,-0.7123
2003-08-29,2.4711
2003-09-02,1.1280000000000001
2003-09-03,-0.3846
2003-09-04,0.8494
2003-09-05,-0.5385
2003-09-08,1.1214
2003-09-09,-1.1855
2003-09-10,-2.4768
2003-09-11,1.1905000000000001
2003-09-12,0.0392
2003-09-15,-0.8232
2003-09-16,2.5692
2003-09-17,0.578
2003-09-18,2.4521
2003-09-19,-0.4862
2003-09-22,-1.3905
2003-09-23,0.0381
2003-09-24,-2.2476
2003-09-25,-3.3515
2003-09-26,-2.379
2003-09-29,-0.4131
2003-09-30,-1.5346
2003-10-01,0.5897
2003-10-02,0.7538
2003-10-03,0.5819
2003-10-06,-0.6198
2003-10-07,-0.499
2003-10-08,-0.585
2003-10-09,0.8827
2003-10-10,-0.4583
2003-10-13,0.4186
2003-10-14,1.1672
2003-10-15,-0.3708
2003-10-16,-1.3234
2003-10-17,-1.3412
2003-10-20,-0.0425
2003-10-21,-0.9775
2003-10-22,-1.8455
2003-10-23,-0.6559
2003-10-24,0.5722
2003-10-27,2.1007
2003-10-28,-0.1286
2003-10-29,1.073
2003-10-30,1.5287
2003-10-31,-0.5855
2003-11-03,0.8414
2003-11-04,-0.9178
2003-11-05,-1.2211
2003-11-06,0.5968
2003-11-07,-0.339
2003-11-10,-2.2109
2003-11-11,0.2174
2003-11-12,3.167
2003-11-13,0.0841
2003-11-14,0.2521
2003-11-17,-0.1257
2003-11-18,-1.133
2003-11-19,1.2309
2003-11-20,-1.2159
2003-11-21,1.2309
2003-11-24,1.4675
2003-11-25,1.0744
2003-11-26,0.9403
2003-11-28,-1.0936
2003-12-01,1.4742
2003-12-02,2.0985
2003-12-03,1.4229
2003-12-04,1.403
2003-12-05,0.0772
2003-12-08,1.8519
2003-12-09,0.4167
2003-12-10,0.1509
2003-12-11,-0.3766
2003-12-12,1.0208
2003-12-15,-3.1063
2003-12-16,-0.1545
2003-12-17,0.0387
2003-12-18,0.8507
2003-12-19,-0.6518
2003-12-22,0.2702
2003-12-23,-1.3857
2003-12-24,0.1952
2003-12-26,0.1169
2003-12-29,1.5175
2003-12-30,0.345
2003-12-31,-1.2987
2004-01-02,0.2322
2004-01-05,3.7838000000000003
2004-01-06,-0.9301
2004-01-07,0.4506
2004-01-08,0.8972
2004-01-09,-0.741
2004-01-12,0.6346
2004-01-13,0.1484
2004-01-14,0.5926
2004-01-15,0.3314
2004-01-16,-0.1101
2004-01-20,0.4776
2004-01-21,-0.2925
2004-01-22,0.0
2004-01-23,0.8434
2004-01-26,0.0
2004-01-27,0.0364
2004-01-28,0.2181
2004-01-29,0.1451
2004-01-30,0.0
2004-02-02,0.0
2004-02-03,-0.0362
2004-02-04,-0.1812
2004-02-05,0.0363
2004-02-06,0.3991
2004-02-09,-0.1084
2004-02-10,1.6643
2004-02-11,0.3559
2004-02-12,1.8794
2004-02-13,-1.6011
2004-02-17,1.9102000000000001
2004-02-18,-1.8049
2004-02-19,-1.8028
2004-02-20,-0.7559
2004-02-23,-2.1763
2004-02-24,1.6684999999999999
2004-02-25,-1.3494
2004-02-26,1.1091
2004-02-27,-0.7313
2004-03-01,0.4788
2004-03-02,-0.1833
2004-03-03,-0.1102
2004-03-04,-0.5515
2004-03-05,-0.2218
2004-03-08,0.5187
2004-03-09,-0.4792
2004-03-10,-0.1852
2004-03-11,-1.4471
2004-03-12,1.7398
2004-03-15,-4.0149
2004-03-16,0.9295
2004-03-17,1.9954
2004-03-18,-1.2039
2004-03-19,-0.457
2004-03-22,-2.4866
2004-03-23,-0.8239
2004-03-24,-1.3449
2004-03-25,3.9294000000000002
2004-03-26,0.8488
2004-03-29,2.6395999999999997
2004-03-30,1.0063
2004-03-31,1.5867
2004-04-01,-0.7991
2004-04-02,2.0871
2004-04-05,0.8967
2004-04-06,-0.8176
2004-04-07,0.3943
2004-04-08,-0.0357
2004-04-12,1.6429
2004-04-13,-0.2108
2004-04-14,-0.7042
2004-04-15,-0.3191
2004-04-16,1.3874
2004-04-19,0.2456
2004-04-20,-0.21
2004-04-21,0.1052
2004-04-22,1.4365999999999999
2004-04-23,0.38
2004-04-26,0.1376
2004-04-27,0.1375
2004-04-28,-2.9856
2004-04-29,-1.9455
2004-04-30,0.9019
2004-05-03,-0.2503
2004-05-04,0.5735
2004-05-05,-0.3207
2004-05-06,-1.3228
2004-05-07,-3.2609
2004-05-10,-1.9101
2004-05-11,0.9927
2004-05-12,-0.1512
2004-05-13,-0.2272
2004-05-14,-0.6831
2004-05-17,0.7642
2004-05-18,0.6826
2004-05-19,-1.6949
2004-05-20,-0.6897
2004-05-21,0.5015
