ticker,LLY US Equity
2000-05-22,-0.9877
2000-05-23,0.4988
2000-05-24,2.0678
2000-05-25,1.9449
2000-05-26,0.2385
2000-05-30,-2.9342
2000-05-31,-0.4902
2000-06-01,1.2315
2000-06-02,-5.1095
2000-06-05,-0.9402
2000-06-06,2.3296
2000-06-07,1.0118
2000-06-08,0.0835
2000-06-09,1.6681
2000-06-12,2.7071
2000-06-13,3.1949
2000-06-14,2.5542
2000-06-15,0.2264
2000-06-16,2.3343
2000-06-19,1.6924000000000001
2000-06-20,0.2352
2000-06-21,0.1985
2000-06-22,-2.5937
2000-06-23,0.9615
2000-06-26,1.4652
2000-06-27,-2.0939
2000-06-28,2.89
2000-06-29,16.5434
2000-06-30,-1.722
2000-07-03,-1.1264
2000-07-05,5.8228
2000-07-06,-2.7512
2000-07-07,-0.615
2000-07-10,2.9703
2000-07-11,-0.9615
2000-07-12,-3.1553
2000-07-13,-4.01
2000-07-14,-1.3054999999999999
2000-07-17,4.1997
2000-07-18,2.0628
2000-07-19,-1.7412999999999998
2000-07-20,-2.2785
2000-07-21,1.4249
2000-07-24,3.3365
2000-07-25,-0.139
2000-07-26,-2.0808
2000-07-27,0.5293
2000-07-28,2.8446
2000-07-31,1.5892
2000-08-01,2.8881
2000-08-02,-0.117
2000-08-03,1.0539
2000-08-04,-0.4635
2000-08-07,-0.7712
2000-08-08,1.8771
2000-08-09,-29.1781
2000-08-10,0.3252
2000-08-11,0.175
2000-08-14,0.974
2000-08-15,-0.9646
2000-08-16,0.3247
2000-08-17,1.4563
2000-08-18,-2.3923
2000-08-21,0.8987
2000-08-22,-1.417
2000-08-23,1.4374
2000-08-24,-2.0243
2000-08-25,-0.0826
2000-08-28,-1.4061
2000-08-29,-0.6711
2000-08-30,0.3378
2000-08-31,-1.6572
2000-09-01,-0.4548
2000-09-05,-4.0413
2000-09-06,-3.4050000000000002
2000-09-07,2.4119
2000-09-08,0.4869
2000-09-11,1.3183
2000-09-12,1.9573
2000-09-13,3.9267
2000-09-14,-0.9236
2000-09-15,-1.1017
2000-09-18,2.0566
2000-09-19,1.9312
2000-09-20,-2.3064
2000-09-21,5.312
2000-09-22,4.4035
2000-09-25,1.6632
2000-09-26,-0.2782
2000-09-27,-1.1346
2000-09-28,0.8416
2000-09-29,-1.5175
2000-10-02,-0.3082
2000-10-03,1.0819
2000-10-04,0.9174
2000-10-05,2.5
2000-10-06,-1.9217
2000-10-09,-0.3014
2000-10-10,2.192
2000-10-11,3.4763
2000-10-12,0.0715
2000-10-13,-0.5714
2000-10-16,3.2328
2000-10-17,-0.7655
2000-10-18,0.1403
2000-10-19,-0.8403
2000-10-20,-2.4011
2000-10-23,2.9667
2000-10-24,-1.4055
2000-10-25,1.283
2000-10-26,-1.4778
2000-10-27,0.0
2000-10-30,0.5714
2000-10-31,1.5625
2000-11-01,1.8182
2000-11-02,-2.7473
2000-11-03,-0.4944
2000-11-06,1.7033
2000-11-07,-2.582
2000-11-08,3.6532999999999998
2000-11-09,-0.8293
2000-11-10,0.9059
2000-11-13,-4.547
2000-11-14,2.0319
2000-11-15,-0.2134
2000-11-16,-1.283
2000-11-17,3.3213
2000-11-20,-1.8868
2000-11-21,2.4217
2000-11-22,-3.4074999999999998
2000-11-24,-2.3038
2000-11-27,4.5689
2000-11-28,3.4531
2000-11-29,2.9973
2000-11-30,-0.8598
2000-12-01,-3.8692
2000-12-04,0.4164
2000-12-05,-0.0691
2000-12-06,0.0
2000-12-07,1.9364
2000-12-08,0.4749
2000-12-11,0.3376
2000-12-12,-0.6057
2000-12-13,-1.4218
2000-12-14,-1.3736
2000-12-15,-0.5571
2000-12-18,-0.8403
2000-12-19,0.565
2000-12-20,2.177
2000-12-21,-0.2062
2000-12-22,-3.3747
2000-12-26,2.5659
2000-12-27,-0.9034
2000-12-28,2.805
2000-12-29,1.5689
2001-01-02,-1.679
2001-01-03,-5.6693999999999996
2001-01-04,-6.0101
2001-01-05,-0.5393
2001-01-08,0.0775
2001-01-09,4.644
2001-01-10,-1.3314
2001-01-11,-2.099
2001-01-12,-1.9908000000000001
2001-01-16,4.0625
2001-01-17,-2.027
2001-01-18,0.2299
2001-01-19,-1.2232
2001-01-22,1.2384
2001-01-23,1.682
2001-01-24,-0.4511
2001-01-25,0.3776
2001-01-26,-0.6772
2001-01-29,-1.697
2001-01-30,-1.5906
2001-01-31,-1.2655
2001-02-01,1.7132
2001-02-02,2.1834
2001-02-05,-2.442
2001-02-06,-3.0038
2001-02-07,1.871
2001-02-08,2.5839
2001-02-09,-0.2963
2001-02-12,-0.4334
2001-02-13,-0.1617
2001-02-14,-3.638
2001-02-15,-2.3742
2001-02-16,-2.99
2001-02-20,0.9315
2001-02-21,0.1086
2001-02-22,0.6508
2001-02-23,2.3033
2001-02-26,1.896
2001-02-27,0.7882
2001-02-28,1.8718
2001-03-01,-0.6041
2001-03-02,0.4432
2001-03-05,0.1639
2001-03-06,-1.8877000000000002
2001-03-07,-1.5264
2001-03-08,0.8206
2001-03-09,2.0672
2001-03-12,-0.6329
2001-03-13,-0.2548
2001-03-14,-1.7368999999999999
2001-03-15,-1.5596999999999999
2001-03-16,-1.7164000000000001
2001-03-19,2.0956
2001-03-20,0.6579
2001-03-21,-2.9804
2001-03-22,-1.1722
2001-03-23,-1.0361
2001-03-26,2.4797000000000002
2001-03-27,2.46
2001-03-28,1.4957
2001-03-29,-2.1458
2001-03-30,1.2682
2001-04-02,-1.5654
2001-04-03,-0.5963
2001-04-04,1.5998
2001-04-05,1.1941
2001-04-06,0.4927
2001-04-09,0.5419
2001-04-10,0.5647
2001-04-11,-1.8377
2001-04-12,0.676
2001-04-16,2.0145
2001-04-17,2.3924
2001-04-18,-1.2486
2001-04-19,-0.1127
2001-04-20,0.3885
2001-04-23,0.362
2001-04-24,-1.6543999999999999
2001-04-25,2.8839
2001-04-26,0.0615
2001-04-27,1.7324000000000002
2001-04-30,2.657
2001-05-01,0.7412
2001-05-02,0.8992
2001-05-03,-1.25
2001-05-04,0.8439
2001-05-07,0.8601
2001-05-08,-0.8527
2001-05-09,-0.616
2001-05-10,-0.5847
2001-05-11,-0.9764
2001-05-14,0.6436
2001-05-15,0.4263
2001-05-16,1.7217
2001-05-17,1.7042000000000002
2001-05-18,-2.5533
2001-05-21,0.4211
2001-05-22,-0.3378
2001-05-23,-1.2389000000000001
2001-05-24,0.4734
2001-05-25,-1.0365
2001-05-29,2.2376
2001-05-30,-1.397
2001-05-31,0.0
2001-06-01,2.0425
2001-06-04,0.6595
2001-06-05,1.2644
2001-06-06,-1.2599
2001-06-07,0.0575
2001-06-08,0.0
2001-06-11,-0.046
2001-06-12,-0.5747
2001-06-13,-3.237
2001-06-14,-0.2389
2001-06-15,-2.515
2001-06-18,-0.6388
2001-06-19,-2.683
2001-06-20,1.0291
2001-06-21,-1.2827
2001-06-22,-2.6752000000000002
2001-06-25,-1.1518
2001-06-26,0.2781
2001-06-27,-2.258
2001-06-28,-0.4593
2001-06-29,0.4343
2001-07-02,2.3649
2001-07-03,0.7921
2001-07-05,-0.9823
2001-07-06,-0.6481
2001-07-09,1.7175
2001-07-10,-2.2251
2001-07-11,1.4726
2001-07-12,-1.6491
2001-07-13,1.6499000000000001
2001-07-16,-0.8973
2001-07-17,-0.0666
2001-07-18,2.2652
2001-07-19,0.9251
2001-07-20,-0.0775
2001-07-23,-1.0982
2001-07-24,-0.5748
2001-07-25,0.2496
2001-07-26,2.3853
2001-07-27,0.3328
2001-07-30,0.9058
2001-07-31,0.2402
2001-08-01,-0.4793
2001-08-02,0.8238
2001-08-03,-0.44
2001-08-06,-0.1894
2001-08-07,-0.8855
2001-08-08,-0.919
2001-08-09,-0.5024
2001-08-10,1.1134
2001-08-13,0.8195
2001-08-14,-0.0892
2001-08-15,0.9057
2001-08-16,1.1884000000000001
2001-08-17,-0.2999
2001-08-20,1.6165
2001-08-21,-0.3946
2001-08-22,1.2752
2001-08-23,0.7824
2001-08-24,1.492
2001-08-27,-1.6971
2001-08-28,-2.7964
2001-08-29,-1.1381999999999999
2001-08-30,0.3543
2001-08-31,-2.1306
2001-09-04,1.4041000000000001
2001-09-05,1.3719999999999999
2001-09-06,-1.6291
2001-09-07,-2.293
2001-09-10,0.6519
2001-09-17,0.5311
2001-09-18,0.451
2001-09-19,-3.1555
2001-09-20,-2.106
2001-09-21,0.1082
2001-09-24,3.933
2001-09-25,0.3901
2001-09-26,1.7487
2001-09-27,1.9733
2001-09-28,0.7491
2001-10-01,1.1896
2001-10-02,1.4818
2001-10-03,-4.3683
2001-10-04,-0.3533
2001-10-05,0.9117
2001-10-08,-0.0502
2001-10-09,-1.1927
2001-10-10,1.3342
2001-10-11,-0.953
2001-10-12,-0.1266
2001-10-15,-1.0521
2001-10-16,1.2042
2001-10-17,-5.0633
2001-10-18,1.4667
2001-10-19,-0.184
2001-10-22,2.0405
2001-10-23,0.0645
2001-10-24,0.8252
2001-10-25,1.023
2001-10-26,0.8861
2001-10-29,-0.4141
2001-10-30,-2.6458
2001-10-31,-0.9965
2001-11-01,0.5882
2001-11-02,1.2216
2001-11-05,0.7832
2001-11-06,1.4013
2001-11-07,0.691
2001-11-08,-0.9857
2001-11-09,-1.1215
2001-11-12,0.0382
2001-11-13,0.9554
2001-11-14,-0.9244
2001-11-15,0.1662
2001-11-16,0.8294
2001-11-19,1.2275
2001-11-20,1.4377
2001-11-21,2.699
2001-11-23,-1.092
2001-11-26,0.2669
2001-11-27,-0.4961
2001-11-28,-0.9486
2001-11-29,1.3505
2001-11-30,0.1454
2001-12-03,1.125
2001-12-04,-0.9689
2001-12-05,-0.4107
2001-12-06,-0.8247
2001-12-07,0.6726
2001-12-10,-0.9475
2001-12-11,-1.3981
2001-12-12,-1.7288999999999999
2001-12-13,1.8479
2001-12-14,1.6652
2001-12-17,1.2101
2001-12-18,-0.1932
2001-12-19,-1.2585
2001-12-20,-1.924
2001-12-21,-2.0367
2001-12-24,1.7092
2001-12-26,-0.5518
2001-12-27,-0.0757
2001-12-28,0.7572
2001-12-31,-1.6282999999999999
2002-01-02,-0.0509
2002-01-03,-1.0701
2002-01-04,0.0515
2002-01-07,-1.094
2002-01-08,-1.5615
2002-01-09,-0.4362
2002-01-10,1.9649
2002-01-11,-0.5208
2002-01-14,0.7853
2002-01-15,0.0649
2002-01-16,-1.2849
2002-01-17,-0.8283
2002-01-18,-1.1136
2002-01-22,1.6892
2002-01-23,-0.1055
2002-01-24,-2.204
2002-01-25,1.363
2002-01-28,-1.0917
2002-01-29,-1.198
2002-01-30,0.8719
2002-01-31,1.4317
2002-02-01,-0.4128
2002-02-04,-1.9922
2002-02-05,0.8731
2002-02-06,-0.7844
2002-02-07,-0.6816
2002-02-08,1.1117
2002-02-11,1.6153
2002-02-12,1.1889
2002-02-13,0.8977
2002-02-14,0.3941
2002-02-15,-0.0393
2002-02-19,-0.9294
2002-02-20,1.5196
2002-02-21,-0.2994
2002-02-22,0.6266
2002-02-25,-0.5579
2002-02-26,-0.9524
2002-02-27,2.0021
2002-02-28,-2.2082
2002-03-01,2.3373
2002-03-04,1.2903
2002-03-05,-1.5924
2002-03-06,1.2298
2002-03-07,0.3581
2002-03-08,-0.3568
2002-03-11,0.8696
2002-03-12,0.6466
2002-03-13,0.126
2002-03-14,-0.3019
2002-03-15,0.7571
2002-03-18,0.9393
2002-03-19,0.1117
2002-03-20,-1.8094000000000001
2002-03-21,-0.1641
2002-03-22,-0.4551
2002-03-25,-1.7526000000000002
2002-03-26,-0.4654
2002-03-27,-1.5844
2002-03-28,0.5542
2002-04-01,1.9948000000000001
2002-04-02,1.3124
2002-04-03,-1.397
2002-04-04,-1.8547
2002-04-05,-1.1155
2002-04-08,-1.1280999999999999
2002-04-09,0.094
2002-04-10,0.6437
2002-04-11,-0.8528
2002-04-12,-1.3305
2002-04-15,2.4244
2002-04-16,-1.4495
2002-04-17,-1.1065
2002-04-18,1.1871
2002-04-19,-0.4315
2002-04-22,-0.5823
2002-04-23,-2.0569
2002-04-24,-2.7955
2002-04-25,0.7297
2002-04-26,-0.5398
2002-04-29,-2.4564
2002-04-30,-3.2943
2002-05-01,1.7410999999999999
2002-05-02,1.1905000000000001
2002-05-03,-1.6176
2002-05-06,-1.988
2002-05-07,-1.0981
2002-05-08,3.8859
2002-05-09,-3.503
2002-05-10,-0.4615
2002-05-13,0.2782
2002-05-14,1.7343
2002-05-15,-3.3333
2002-05-16,-0.1575
2002-05-17,2.5075
2002-05-20,-1.5385
2002-05-21,0.0
2002-05-22,0.25
2002-05-23,1.0754
2002-05-24,-1.6037
2002-05-28,0.2507
2002-05-29,0.5159
2002-05-30,0.0778
2002-05-31,0.5439
2002-06-03,-1.1592
2002-06-04,-2.9554
2002-06-05,0.9668
2002-06-06,-2.0428
2002-06-07,-0.1303
2002-06-10,0.0163
2002-06-11,-2.5444
2002-06-12,-2.0921
2002-06-13,2.3419
2002-06-14,0.9688
2002-06-17,3.2258
2002-06-18,0.3846
2002-06-19,-3.129
2002-06-20,-0.8734
2002-06-21,-2.926
2002-06-24,-0.7878
2002-06-25,-1.2084
2002-06-26,1.5377
2002-06-27,2.9599
2002-06-28,-5.7329
2002-07-01,-4.6809
2002-07-02,-3.0506
2002-07-03,-3.1274
2002-07-05,3.4858000000000002
2002-07-08,-0.3062
2002-07-09,-4.0507
2002-07-10,-3.6014
2002-07-11,3.1548
2002-07-12,1.1268
2002-07-15,2.686
2002-07-16,1.4338
2002-07-17,-2.7698
2002-07-18,-4.6365
2002-07-19,-0.8035
2002-07-22,1.1007
2002-07-23,0.0
2002-07-24,1.5817999999999999
2002-07-25,4.7725
2002-07-26,3.6479
2002-07-29,6.4246
2002-07-30,1.9247999999999998
2002-07-31,0.2918
2002-08-01,-5.8542
2002-08-02,-2.0182
2002-08-05,-3.8783
2002-08-06,1.6216
2002-08-07,5.4711
2002-08-08,2.3235
2002-08-09,0.7217
2002-08-12,1.3632
2002-08-13,-2.9138
2002-08-14,4.0
2002-08-15,-0.704
2002-08-16,-1.2623
2002-08-19,1.1909
2002-08-20,-1.2807
2002-08-21,1.8934
2002-08-22,6.9338999999999995
2002-08-23,-4.1512
2002-08-26,0.1343
2002-08-27,-1.9447
2002-08-28,-0.8378
2002-08-29,-1.7069
2002-08-30,1.8242
2002-09-03,-3.8415
2002-09-04,3.2247
2002-09-05,-2.4644
2002-09-06,-0.3203
2002-09-09,2.7669
2002-09-10,0.4169
2002-09-11,0.3979
2002-09-12,-0.1723
2002-09-13,0.2244
2002-09-16,1.171
2002-09-17,-1.9915
2002-09-18,-0.8857
2002-09-19,-3.0664
2002-09-20,1.8256999999999999
2002-09-23,-2.1836
2002-09-24,-0.1815
2002-09-25,3.5818
2002-09-26,1.7904
2002-09-27,-4.0524000000000004
2002-09-30,-0.5392
2002-10-01,3.9031000000000002
2002-10-02,0.5913
2002-10-03,-0.8472
2002-10-04,-3.3653
2002-10-07,2.5262000000000002
2002-10-08,4.8926
2002-10-09,0.3356
2002-10-10,1.8395000000000001
2002-10-11,1.8062
2002-10-14,-0.0161
2002-10-15,3.2586
2002-10-16,-0.5468
2002-10-17,-1.0368
2002-10-18,-0.0952
2002-10-21,0.4131
2002-10-22,-0.3165
2002-10-23,-7.7937
2002-10-24,-4.0971
2002-10-25,2.2258
2002-10-28,-0.3161
2002-10-29,-0.687
2002-10-30,0.5144
2002-10-31,-2.0646
2002-11-01,2.2342
2002-11-04,2.2207
2002-11-05,-0.1034
2002-11-06,4.3838
2002-11-07,-2.5132
2002-11-08,5.5631
2002-11-11,-0.1446
2002-11-12,-1.2227999999999999
2002-11-13,-1.2869
2002-11-14,2.7534
2002-11-15,-1.0492
2002-11-18,-1.5008
2002-11-19,1.9377
2002-11-20,2.827
2002-11-21,2.2752
2002-11-22,1.5449000000000002
2002-11-25,3.5448
2002-11-26,-5.9653
2002-11-27,7.8125
2002-11-29,-1.0145
2002-12-02,0.6589
2002-12-03,-2.3127
2002-12-04,0.4914
2002-12-05,-0.6223
2002-12-06,-2.4303
2002-12-09,-0.1222
2002-12-10,1.1322
2002-12-11,-0.3782
2002-12-12,-2.6576
2002-12-13,0.5772
2002-12-16,0.5894
2002-12-17,-1.3724
2002-12-18,-2.0638
2002-12-19,-0.2235
2002-12-20,1.2
2002-12-23,1.8972
2002-12-24,-0.031
2002-12-26,-0.8226
2002-12-27,-1.6588
2002-12-30,1.6867999999999999
2002-12-31,-0.626
2003-01-02,4.315
2003-01-03,1.1322
2003-01-06,1.4778
2003-01-07,-2.0006
2003-01-08,0.7205
2003-01-09,0.1937
2003-01-10,0.0446
2003-01-13,-1.1299
2003-01-14,1.0526
2003-01-15,0.119
2003-01-16,0.4905
2003-01-17,-2.6771000000000003
2003-01-21,-0.5927
2003-01-22,-0.7033
2003-01-23,-2.1555
2003-01-24,-3.0999
2003-01-27,-2.2085
2003-01-28,1.1956
2003-01-29,0.4923
2003-01-30,-3.0536
2003-01-31,1.4654
2003-02-03,2.3904
2003-02-04,-0.8431
2003-02-05,-1.0628
2003-02-06,1.1568
2003-02-07,-2.3689
2003-02-10,0.6191
2003-02-11,-0.1497
2003-02-12,-1.3574
2003-02-13,-2.7169
2003-02-14,-0.9775
2003-02-18,1.9214
2003-02-19,0.5707
2003-02-20,-2.2356
2003-02-21,1.1082
2003-02-24,-1.4092
2003-02-25,-1.2529
2003-02-26,-0.6791
2003-02-27,1.6733
2003-02-28,0.0885
2003-03-03,0.0707
2003-03-04,-0.7067
2003-03-05,1.4235
2003-03-06,-1.8420999999999998
2003-03-07,1.8409
2003-03-10,-1.7199
2003-03-11,-4.1071
2003-03-12,0.6331
2003-03-13,2.2206
2003-03-14,-2.281
2003-03-17,2.4454000000000002
2003-03-18,1.2297
2003-03-19,1.4647999999999999
2003-03-20,-0.2993
2003-03-21,2.7724
2003-03-24,-2.5773
2003-03-25,2.5397
2003-03-26,-0.9976
2003-03-27,1.1293
2003-03-28,0.2577
2003-03-31,-2.0733
2003-04-01,2.0647
2003-04-02,2.1944
2003-04-03,1.4929999999999999
2003-04-04,1.2397
2003-04-07,-2.351
2003-04-08,-0.0167
2003-04-09,-0.903
2003-04-10,0.6919
2003-04-11,-2.1954
2003-04-14,1.9534
2003-04-15,-0.7227
2003-04-16,-1.4051
2003-04-17,0.2404
2003-04-21,1.8671
2003-04-22,3.0604
2003-04-23,1.9742
2003-04-24,2.48
2003-04-25,-1.2022
2003-04-28,1.201
2003-04-29,0.7183
2003-04-30,-1.0543
2003-05-01,0.4701
2003-05-02,0.1871
2003-05-05,-0.4514
2003-05-06,0.0625
2003-05-07,0.5782
2003-05-08,-0.6992
2003-05-09,0.3755
2003-05-12,0.3429
2003-05-13,-0.3651
2003-05-14,-0.094
2003-05-15,0.6432
2003-05-16,-0.9665
2003-05-19,-4.3759
2003-05-20,-3.9506
2003-05-21,-0.0857
2003-05-22,-0.9777
2003-05-23,0.6409
2003-05-27,2.0654
2003-05-28,-1.0118
2003-05-29,-0.8177
2003-05-30,2.6623
2003-06-02,-2.7104
2003-06-03,2.4936
2003-06-04,0.9732
2003-06-05,2.559
2003-06-06,-0.8749
2003-06-09,-1.9778
2003-06-10,0.4336
2003-06-11,4.9145
2003-06-12,1.3768
2003-06-13,1.7952
2003-06-16,4.0485
2003-06-17,2.9182
2003-06-18,-1.1886
2003-06-19,-2.3188
2003-06-20,1.6766
2003-06-23,-2.1305
2003-06-24,2.3707
2003-06-25,-1.3254000000000001
2003-06-26,2.6273
2003-06-27,-2.0279
2003-06-30,1.2478
2003-07-01,1.1743999999999999
2003-07-02,-0.2436
2003-07-03,-0.4884
2003-07-07,1.5302
2003-07-08,-1.6494
2003-07-09,-1.8216
2003-07-10,-1.2222
2003-07-11,0.5516
2003-07-14,-0.1483
2003-07-15,-2.2569
2003-07-16,0.6076
2003-07-17,0.8757
2003-07-18,0.5538
2003-07-21,-1.5481
2003-07-22,-0.378
2003-07-23,0.2732
2003-07-24,1.1352
2003-07-25,0.7932
2003-07-28,-1.0839
2003-07-29,-2.6118
2003-07-30,2.574
2003-07-31,-1.0669
2003-08-01,-2.7946999999999997
2003-08-04,0.9688
2003-08-05,-1.2535
2003-08-06,-1.3634
2003-08-07,1.4458
2003-08-08,-1.4409
2003-08-11,0.2225
2003-08-12,-0.3013
2003-08-13,-0.5487
2003-08-14,-1.2862
2003-08-15,0.3746
2003-08-18,0.0487
2003-08-19,-0.6649
2003-08-20,0.6041
2003-08-21,3.1483
2003-08-22,-1.1957
2003-08-25,1.242
2003-08-26,1.5413999999999999
2003-08-27,1.0223
2003-08-28,0.9966
2003-08-29,1.002
2003-09-02,0.4058
2003-09-03,-7.0359
2003-09-04,-1.7069
2003-09-05,-0.0655
2003-09-08,1.2295
2003-09-09,-0.502
2003-09-10,0.9603
2003-09-11,-1.6926999999999999
2003-09-12,0.8363
2003-09-15,-0.9595
2003-09-16,0.1642
2003-09-17,-0.4262
2003-09-18,0.4939
2003-09-19,-1.3598
2003-09-22,-1.5944
2003-09-23,0.9789
2003-09-24,-0.9694
2003-09-25,-0.8945
2003-09-26,-1.2432
2003-09-29,0.3621
2003-09-30,2.0619
2003-10-01,6.0774
2003-10-02,0.7935
2003-10-03,-0.1732
2003-10-06,0.0473
2003-10-07,-0.6779
2003-10-08,-1.1429
2003-10-09,-0.1766
2003-10-10,0.2252
2003-10-13,-0.4333
2003-10-14,0.548
2003-10-15,-1.1542
2003-10-16,0.4217
2003-10-17,-1.2274
2003-10-20,0.6377
2003-10-21,1.5434999999999999
2003-10-22,-2.752
2003-10-23,7.1076
2003-10-24,1.8279999999999998
2003-10-27,0.5431
2003-10-28,1.0503
2003-10-29,-1.8114
2003-10-30,0.7712
2003-10-31,-0.03
2003-11-03,0.1951
2003-11-04,-2.2472
2003-11-05,1.2107
2003-11-06,0.5148
2003-11-07,-0.7984
2003-11-10,-0.486
2003-11-11,-0.763
2003-11-12,2.2989
2003-11-13,4.3209
2003-11-14,3.2295
2003-11-17,-0.8137
2003-11-18,0.3395
2003-11-19,2.2554
2003-11-20,-1.3923
2003-11-21,-2.6842
2003-11-24,1.2786
2003-11-25,0.2411
2003-11-26,-1.9386
2003-11-28,-0.7215
2003-12-01,2.1802
2003-12-02,-1.138
2003-12-03,-0.7482
2003-12-04,0.0435
2003-12-05,-0.3043
2003-12-08,1.7877999999999998
2003-12-09,0.7425
2003-12-10,-0.2126
2003-12-11,1.9886
2003-12-12,0.5432
2003-12-15,-0.6926
2003-12-16,2.2318
2003-12-17,-1.1052
2003-12-18,0.883
2003-12-19,1.0531
2003-12-22,-2.2872
2003-12-23,-2.3269
2003-12-24,-0.0284
2003-12-26,0.1702
2003-12-29,1.416
2003-12-30,-0.9634
2003-12-31,-0.8459
2004-01-02,1.2939
2004-01-05,-1.4739
2004-01-06,-0.0855
2004-01-07,-0.442
2004-01-08,-2.4635
2004-01-09,-0.7636
2004-01-12,1.8497
2004-01-13,-0.3342
2004-01-14,0.8746
2004-01-15,0.448
2004-01-16,0.7913
2004-01-20,-0.4425
2004-01-21,1.5053999999999998
2004-01-22,0.2119
2004-01-23,-2.1001
2004-01-26,-0.8206
2004-01-27,-0.6387
2004-01-28,-2.2352
2004-01-29,2.2116
2004-01-30,-0.5263
2004-02-02,1.4844
2004-02-03,0.5069
2004-02-04,1.585
2004-02-05,1.3475
2004-02-06,1.9594
2004-02-09,0.5079
2004-02-10,1.8028
2004-02-11,0.6909
2004-02-12,-1.4993
2004-02-13,-0.1087
2004-02-17,-0.7347
2004-02-18,-0.6853
2004-02-19,0.2622
2004-02-20,-0.2478
2004-02-23,-0.6209
2004-02-24,0.486
2004-02-25,0.5804
2004-02-26,1.1128
2004-02-27,0.462
2004-03-01,-0.6762
2004-03-02,-1.1029
2004-03-03,0.6196
2004-03-04,0.0547
2004-03-05,0.465
2004-03-08,-0.8984
2004-03-09,-1.3049
2004-03-10,-1.8928
2004-03-11,-1.8726
2004-03-12,2.5445
2004-03-15,-1.7623
2004-03-16,1.4208
2004-03-17,-1.1886
2004-03-18,-0.0143
2004-03-19,-1.7044000000000001
2004-03-22,-0.9762
2004-03-23,-0.6033
2004-03-24,-1.5692
2004-03-25,-1.4889000000000001
2004-03-26,-0.7634
2004-03-29,0.9231
2004-03-30,0.3049
2004-03-31,1.6717
2004-04-01,1.0463
2004-04-02,1.6272
2004-04-05,0.655
2004-04-06,-0.5351
2004-04-07,0.9014
2004-04-08,-0.7493
2004-04-12,0.4791
2004-04-13,0.1878
2004-04-14,1.5431
2004-04-15,3.5364
2004-04-16,-0.6173
2004-04-19,1.3112
2004-04-20,-1.5668
2004-04-21,1.6055000000000001
2004-04-22,0.8309
2004-04-23,-1.1754
2004-04-26,0.2734
2004-04-27,0.5862
2004-04-28,-0.1762
2004-04-29,-0.3394
2004-04-30,0.5586
2004-05-03,1.1245
2004-05-04,0.9244
2004-05-05,0.0
2004-05-06,1.2346
2004-05-07,-0.931
2004-05-10,-1.5486
2004-05-11,-0.7126
2004-05-12,0.2911
2004-05-13,-0.6105
2004-05-14,0.8054
2004-05-17,-1.2458
2004-05-18,-0.4936
2004-05-19,-0.9508
2004-05-20,0.5982
2004-05-21,-0.4564
2004-05-24,-1.681
2004-05-25,1.8369
