ticker,ABF US Equity
2000-05-23,1.2346
2000-05-24,4.2683
2000-05-25,-4.6784
2000-05-26,-2.1471999999999998
2000-05-30,0.3135
2000-05-31,0.9375
2000-06-01,3.7152
2000-06-02,1.791
2000-06-05,-0.5865
2000-06-06,-0.295
2000-06-07,-1.1834
2000-06-08,-3.2934
2000-06-09,-0.6192
2000-06-12,-1.8692
2000-06-13,4.127
2000-06-14,-2.7439
2000-06-15,-0.3135
2000-06-16,0.9434
2000-06-19,0.0
2000-06-20,-1.5575999999999999
2000-06-21,-3.7975
2000-06-22,-3.2895
2000-06-23,0.3401
2000-06-26,1.3559
2000-06-27,5.0167
2000-06-28,-0.6369
2000-06-29,-1.2821
2000-06-30,-1.6234
2000-07-03,1.6502
2000-07-05,0.3247
2000-07-06,-12.2977
2000-07-07,7.3801
2000-07-10,-2.7491
2000-07-11,-1.0601
2000-07-12,-2.8571
2000-07-13,-0.7353
2000-07-14,0.7407
2000-07-17,-1.8382
2000-07-18,1.1236
2000-07-19,-2.963
2000-07-20,-0.7634
2000-07-21,-1.5385
2000-07-24,0.3906
2000-07-25,-5.4475
2000-07-26,2.4691
2000-07-27,-4.4177
2000-07-28,-1.2605
2000-07-31,5.1064
2000-08-01,2.0243
2000-08-02,-0.7937
2000-08-03,-2.8
2000-08-04,0.823
2000-08-07,-1.6327
2000-08-08,-0.8299
2000-08-09,1.2551999999999999
2000-08-10,0.4132
2000-08-11,0.823
2000-08-14,-0.4082
2000-08-15,-0.8197
2000-08-16,-0.4132
2000-08-17,-1.2448
2000-08-18,-0.1513
2000-08-21,-0.4219
2000-08-22,-0.4237
2000-08-23,-1.2766
2000-08-24,0.431
2000-08-25,4.721
2000-08-28,-0.8197
2000-08-29,0.0
2000-08-30,-2.4793
2000-08-31,1.2711999999999999
2000-09-01,-0.4184
2000-09-05,0.8403
2000-09-06,2.0833
2000-09-07,3.2653
2000-09-08,-5.5336
2000-09-11,-3.3473
2000-09-12,0.4329
2000-09-13,-1.7241
2000-09-14,-2.193
2000-09-15,-4.0359
2000-09-18,-4.2056000000000004
2000-09-19,1.9512
2000-09-20,-1.4354
2000-09-21,0.4854
2000-09-22,-1.4493
2000-09-25,-1.9607999999999999
2000-09-26,-5.0
2000-09-27,-0.5263
2000-09-28,-15.3439
2000-09-29,1.875
2000-10-02,-4.908
2000-10-03,-1.2903
2000-10-04,3.9215999999999998
2000-10-05,-1.8868
2000-10-06,-0.641
2000-10-09,-4.5161
2000-10-10,-2.7027
2000-10-11,-2.7778
2000-10-12,-2.8571
2000-10-13,4.4118
2000-10-16,0.7042
2000-10-17,-5.5944
2000-10-18,0.7407
2000-10-19,5.8824
2000-10-20,2.0833
2000-10-23,0.6803
2000-10-24,-0.6757
2000-10-25,-3.4013999999999998
2000-10-26,0.7042
2000-10-27,1.3986
2000-10-30,11.0345
2000-10-31,0.6211
2000-11-01,0.0
2000-11-02,8.0247
2000-11-03,-4.0
2000-11-06,-4.1667
2000-11-07,-0.6211
2000-11-08,-1.875
2000-11-09,-3.1847
2000-11-10,-5.2632
2000-11-13,2.0833
2000-11-14,0.0
2000-11-15,-0.6803
2000-11-16,0.0
2000-11-17,0.4384
2000-11-20,1.3699
2000-11-21,0.6757
2000-11-22,-0.6711
2000-11-24,1.3514
2000-11-27,0.6667
2000-11-28,0.0
2000-11-29,1.3245
2000-11-30,-0.6536
2000-12-01,4.6053
2000-12-04,-1.2579
2000-12-05,-2.5478
2000-12-06,-1.3072
2000-12-07,-0.6623
2000-12-08,0.0
2000-12-11,4.6667
2000-12-12,-0.6369
2000-12-13,-1.2821
2000-12-14,-4.5455
2000-12-15,-0.6803
2000-12-18,0.6849
2000-12-19,0.0
2000-12-20,-2.0408
2000-12-21,1.3889
2000-12-22,2.0548
2000-12-26,-2.0134
2000-12-27,1.3699
2000-12-28,7.4324
2000-12-29,-1.8868
2001-01-02,1.2821
2001-01-03,14.557
2001-01-04,12.7072
2001-01-05,-8.8235
2001-01-08,3.2258
2001-01-09,-2.6042
2001-01-10,2.1390000000000002
2001-01-11,-1.0471
2001-01-12,7.4074
2001-01-16,1.4778
2001-01-17,4.3689
2001-01-18,-6.5116
2001-01-19,-2.4876
2001-01-22,2.0408
2001-01-23,2.0
2001-01-24,-0.4902
2001-01-25,-0.4926
2001-01-26,-0.495
2001-01-29,4.0398
2001-01-30,0.9946
2001-01-31,3.1061
2001-02-01,-4.5555
2001-02-02,-2.6174
2001-02-05,-2.2925
2001-02-06,-2.9126
2001-02-07,-0.4167
2001-02-08,-3.7657
2001-02-09,-0.7826
2001-02-12,0.7888
2001-02-13,0.4348
2001-02-14,-1.4719
2001-02-15,1.4060000000000001
2001-02-16,-3.8261
2001-02-20,-3.3454
2001-02-21,-4.7708
2001-02-22,-0.3929
2001-02-23,-1.2821
2001-02-26,4.4955
2001-02-27,1.3384
2001-02-28,-2.6414999999999997
2001-03-01,-0.0969
2001-03-02,6.1106
2001-03-05,0.0914
2001-03-06,3.653
2001-03-07,0.3524
2001-03-08,-1.5803
2001-03-09,-2.8546
2001-03-12,-3.3976
2001-03-13,-1.3308
2001-03-14,-0.289
2001-03-15,-2.029
2001-03-16,-0.8876
2001-03-19,0.796
2001-03-20,0.5923
2001-03-21,-2.6497
2001-03-22,-3.629
2001-03-23,3.2427
2001-03-26,3.1408
2001-03-27,3.3399
2001-03-28,-4.6578
2001-03-29,-0.5982
2001-03-30,2.006
2001-04-02,-1.9666000000000001
2001-04-03,-3.009
2001-04-04,-4.5502
2001-04-05,1.8418
2001-04-06,-3.7234
2001-04-09,-1.5470000000000002
2001-04-10,2.5814
2001-04-11,-0.547
2001-04-12,-1.1001
2001-04-16,0.7786
2001-04-17,-0.2208
2001-04-18,-0.9956
2001-04-19,-2.9050000000000002
2001-04-20,-1.7261
2001-04-23,0.8197
2001-04-24,-0.6969
2001-04-25,3.9766
2001-04-26,1.1249
2001-04-27,3.0033
2001-04-30,-1.0799
2001-05-01,2.5109
2001-05-02,0.3195
2001-05-03,3.3970000000000002
2001-05-04,2.9774000000000003
2001-05-07,-2.5025
2001-05-08,4.0041
2001-05-09,-2.9615
2001-05-10,4.1709
2001-05-11,0.0977
2001-05-14,5.3659
2001-05-15,-0.0926
2001-05-16,-1.3902
2001-05-17,3.3835
2001-05-18,-1.3636
2001-05-21,1.1982
2001-05-22,0.7286
2001-05-23,1.1754
2001-05-24,-1.8767
2001-05-25,-0.2732
2001-05-29,0.3653
2001-05-30,-1.1829
2001-05-31,0.2762
2001-06-01,1.0101
2001-06-04,-0.0909
2001-06-05,2.4568
2001-06-06,0.3552
2001-06-07,4.4248
2001-06-08,-2.3729
2001-06-11,-1.2153
2001-06-12,1.7574999999999998
2001-06-13,-1.3817
2001-06-14,-3.9405
2001-06-15,-2.2789
2001-06-18,-2.0522
2001-06-19,-2.8571
2001-06-20,0.098
2001-06-21,2.4486
2001-06-22,-0.6692
2001-06-25,0.385
2001-06-26,-0.8629
2001-06-27,3.0948
2001-06-28,5.5347
2001-06-29,3.0222
2001-07-02,-0.7765
2001-07-03,-0.9565
2001-07-05,-0.3512
2001-07-06,-3.4361
2001-07-09,1.3686
2001-07-10,-0.6301
2001-07-11,2.1739
2001-07-12,8.8652
2001-07-13,0.0814
2001-07-16,-1.546
2001-07-17,1.9835
2001-07-18,-0.4052
2001-07-19,1.7086999999999999
2001-07-20,-0.08
2001-07-23,-0.2402
2001-07-24,-6.9021
2001-07-25,1.7241
2001-07-26,2.6271
2001-07-27,-2.5599
2001-07-30,4.2373
2001-07-31,2.7641999999999998
2001-08-01,1.5032
2001-08-02,0.0779
2001-08-03,0.4673
2001-08-06,2.7907
2001-08-07,0.905
2001-08-08,-4.6338
2001-08-09,2.0376
2001-08-10,2.8418
2001-08-13,0.9709
2001-08-14,2.5148
2001-08-15,-1.8037999999999998
2001-08-16,-0.5143
2001-08-17,-1.034
2001-08-20,0.9731
2001-08-21,-3.4099
2001-08-22,-0.6907
2001-08-23,2.9366
2001-08-24,0.976
2001-08-27,0.4461
2001-08-28,1.7765
2001-08-29,2.4727
2001-08-30,0.7807
2001-08-31,-4.507
2001-09-04,0.885
2001-09-05,-1.1696
2001-09-06,-1.4793
2001-09-07,-5.8559
2001-09-10,-3.0303
2001-09-17,-16.9408
2001-09-18,-4.2574
2001-09-19,-2.5853
2001-09-20,-9.7665
2001-09-21,-2.9412000000000003
2001-09-24,13.3333
2001-09-25,-3.8503
2001-09-26,-2.4472
2001-09-27,1.7104
2001-09-28,7.0628
2001-10-01,-5.3403
2001-10-02,1.1062
2001-10-03,7.5492
2001-10-04,-3.4588
2001-10-05,4.1096
2001-10-08,-7.2874
2001-10-09,3.2751
2001-10-10,8.2452
2001-10-11,8.1055
2001-10-12,-5.1491
2001-10-15,0.9524
2001-10-16,1.7925
2001-10-17,0.9268
2001-10-18,-2.8466
2001-10-19,1.0397
2001-10-22,1.8709
2001-10-23,3.1221
2001-10-24,-0.7124
2001-10-25,-4.0359
2001-10-26,-0.4673
2001-10-29,-2.4413
2001-10-30,-1.5399
2001-10-31,-2.346
2001-11-01,5.3053
2001-11-02,2.4715
2001-11-05,6.5863
2001-11-06,2.2628
2001-11-07,1.2766
2001-11-08,-1.2605
2001-11-09,1.7872
2001-11-12,-2.0903
2001-11-13,8.7105
2001-11-14,0.0786
2001-11-15,-1.8838
2001-11-16,0.32
2001-11-19,3.12
2001-11-20,-0.931
2001-11-21,-1.2529
2001-11-23,3.2514
2001-11-26,1.5361
2001-11-27,0.9834
2001-11-28,-0.6742
2001-11-29,1.0558
2001-11-30,0.2239
2001-12-03,-1.1914
2001-12-04,1.6579000000000002
2001-12-05,5.4855
2001-12-06,-1.2649
2001-12-07,-2.0641
2001-12-10,-2.0349
2001-12-11,-0.9644
2001-12-12,4.1199
2001-12-13,0.0
2001-12-14,2.446
2001-12-17,0.8427
2001-12-18,1.8801999999999999
2001-12-19,-0.1367
2001-12-20,-0.4107
2001-12-21,0.0687
2001-12-24,1.0302
2001-12-26,1.2237
2001-12-27,-0.0672
2001-12-28,0.6048
2001-12-31,-0.9352
2002-01-02,-0.2023
2002-01-03,1.6892
2002-01-04,3.9203
2002-01-07,-0.2558
2002-01-08,1.7949000000000002
2002-01-09,-3.1486
2002-01-10,-1.8856000000000002
2002-01-11,-1.4579
2002-01-14,-2.8917
2002-01-15,-0.831
2002-01-16,-2.4441
2002-01-17,2.8632999999999997
2002-01-18,-1.3918
2002-01-22,0.988
2002-01-23,3.7736
2002-01-24,1.0101
2002-01-25,1.6
2002-01-28,0.9843
2002-01-29,-3.0539
2002-01-30,2.2118
2002-01-31,1.3115
2002-02-01,0.3883
2002-02-04,-1.354
2002-02-05,1.9607999999999999
2002-02-06,0.7692
2002-02-07,-2.5445
2002-02-08,3.1984
2002-02-11,1.8343
2002-02-12,-1.8634
2002-02-13,1.3924
2002-02-14,0.0
2002-02-15,1.3141
2002-02-19,-2.903
2002-02-20,2.799
2002-02-21,-1.1139000000000001
2002-02-22,3.8798
2002-02-25,8.9157
2002-02-26,-1.5487
2002-02-27,2.2472
2002-02-28,-0.6593
2002-03-01,3.4292
2002-03-04,2.246
2002-03-05,-0.3138
2002-03-06,0.9444
2002-03-07,5.1975
2002-03-08,2.1245
2002-03-11,-2.5641
2002-03-12,-0.1986
2002-03-13,-1.8904999999999998
2002-03-14,-0.355
2002-03-15,-2.2901
2002-03-18,-2.7083
2002-03-19,0.9636
2002-03-20,-7.3171
2002-03-21,-1.1442
2002-03-22,-1.2731
2002-03-25,-1.9343
2002-03-26,1.6736
2002-03-27,1.3521
2002-03-28,1.4501
2002-04-01,-1.944
2002-04-02,-3.1487
2002-04-03,-0.7225
2002-04-04,0.3639
2002-04-05,0.1813
2002-04-08,0.3619
2002-04-09,2.8846
2002-04-10,4.9065
2002-04-11,-0.8352
2002-04-12,6.3448
2002-04-15,-2.3231
2002-04-16,2.3243
2002-04-17,-1.1094
2002-04-18,-1.1218
2002-04-19,-0.3782
2002-04-22,-0.6508
2002-04-23,-2.2926
2002-04-24,-1.9553
2002-04-25,2.4501
2002-04-26,1.7798
2002-04-29,11.8033
2002-04-30,1.3685
2002-05-01,0.9161
2002-05-02,2.0545
2002-05-03,-0.6086
2002-05-06,-2.6378
2002-05-07,-1.8384
2002-05-08,4.4357
2002-05-09,-0.7551
2002-05-10,5.6348
2002-05-13,1.6689
2002-05-14,1.5972
2002-05-15,0.655
2002-05-16,-0.9544
2002-05-17,0.9636
2002-05-20,-0.4772
2002-05-21,-4.1848
2002-05-22,1.2284
2002-05-23,3.2359999999999998
2002-05-24,0.0435
2002-05-28,-1.436
2002-05-29,-0.8389
2002-05-30,2.3598
2002-05-31,-1.8269
2002-06-03,-3.6774
2002-06-04,1.242
2002-06-05,0.9087
2002-06-06,-2.6565
2002-06-07,-0.6013
2002-06-10,1.9079000000000002
2002-06-11,-2.1005
2002-06-12,-1.8657
2002-06-13,-1.3308
2002-06-14,-3.1792
2002-06-17,1.8904999999999998
2002-06-18,-2.5879
2002-06-19,-1.4035
2002-06-20,-5.5414
2002-06-21,-2.3143000000000002
2002-06-24,3.0854
2002-06-25,-12.667
2002-06-26,5.0184
2002-06-27,4.9534
2002-06-28,6.6074
2002-07-01,-4.2187
2002-07-02,-26.1555
2002-07-03,3.0191
2002-07-05,2.8592
2002-07-08,-11.744299999999999
2002-07-09,0.5512
2002-07-10,-5.8731
2002-07-11,0.2496
2002-07-12,-2.4066
2002-07-15,10.034
2002-07-16,-3.7094
2002-07-17,0.0803
2002-07-18,-3.3681
2002-07-19,-1.1618
2002-07-22,-0.8396
2002-07-23,-7.536
2002-07-24,1.7399
2002-07-25,-0.9001
2002-07-26,2.5431
2002-07-29,14.1718
2002-07-30,3.9566
2002-07-31,0.8955
2002-08-01,-5.8431999999999995
2002-08-02,-4.9489
2002-08-05,-6.281
2002-08-06,8.9065
2002-08-07,2.0243
2002-08-08,4.2857
2002-08-09,1.2938
2002-08-12,-1.8032
2002-08-13,-3.2135
2002-08-14,4.8221
2002-08-15,1.9607999999999999
2002-08-16,-0.6657
2002-08-19,3.7340999999999998
2002-08-20,-1.5119
2002-08-21,6.5058
2002-08-22,0.2059
2002-08-23,-6.3014
2002-08-26,4.6053
2002-08-27,-5.1712
2002-08-28,-3.832
2002-08-29,-2.4521
2002-08-30,1.0212
2002-09-03,-3.4992
2002-09-04,5.7212
2002-09-05,-4.3445
2002-09-06,3.5060000000000002
2002-09-09,2.0015
2002-09-10,1.7358
2002-09-11,-2.2997
2002-09-12,-4.1002
2002-09-13,2.8504
2002-09-16,-2.3865
2002-09-17,-4.4164
2002-09-18,-2.8878
2002-09-19,4.0782
2002-09-20,-2.2857
2002-09-23,-6.015
2002-09-24,-1.1556
2002-09-25,2.2482
2002-09-26,6.4204
2002-09-27,-5.7025
2002-09-30,-0.6135
2002-10-01,6.1728
2002-10-02,-8.3056
2002-10-03,4.6196
2002-10-04,-1.645
2002-10-07,-4.4014
2002-10-08,2.302
2002-10-09,-5.1305
2002-10-10,7.4953
2002-10-11,3.7952
2002-10-14,-3.6565
2002-10-15,6.7961
2002-10-16,-6.6942
2002-10-17,4.9601
2002-10-18,3.4599
2002-10-21,2.8548
2002-10-22,-3.3307
2002-10-23,4.676
2002-10-24,-1.9592
2002-10-25,2.1583
2002-10-28,-2.9734
2002-10-29,-0.8065
2002-10-30,3.7398
2002-10-31,1.0188
2002-11-01,3.4911
2002-11-04,-0.5997
2002-11-05,-1.81
2002-11-06,5.2995
2002-11-07,-3.5011
2002-11-08,0.0756
2002-11-11,-4.9849
2002-11-12,0.9539
2002-11-13,2.8346
2002-11-14,4.7473
2002-11-15,-1.2427
2002-11-18,-4.2931
2002-11-19,-1.7788
2002-11-20,0.0
2002-11-21,1.5748
2002-11-22,2.6357
2002-11-25,3.1061
2002-11-26,-4.6289
2002-11-27,10.0924
2002-11-29,0.2799
2002-12-02,4.3266
2002-12-03,-4.5485
2002-12-04,1.2614
2002-12-05,-0.9689
2002-12-06,3.2843999999999998
2002-12-09,-4.0595
2002-12-10,1.6219999999999999
2002-12-11,0.0694
2002-12-12,0.9709
2002-12-13,-0.0687
2002-12-16,3.0241
2002-12-17,2.6684
2002-12-18,-0.5848
2002-12-19,-0.4575
2002-12-20,1.3132
2002-12-23,-0.9073
2002-12-24,-0.654
2002-12-26,-0.5267
2002-12-27,-2.2502
2002-12-30,0.8125
2002-12-31,-0.403
2003-01-02,4.3156
2003-01-03,-1.6806999999999999
2003-01-06,3.2873
2003-01-07,0.0
2003-01-08,-4.5831
2003-01-09,2.2682
2003-01-10,-0.9132
2003-01-13,1.2508
2003-01-14,-1.0403
2003-01-15,-0.2628
2003-01-16,-0.9223
2003-01-17,-1.5293
2003-01-21,-2.971
2003-01-22,-3.5491
2003-01-23,0.938
2003-01-24,-2.5733
2003-01-27,-2.9347
2003-01-28,0.6047
2003-01-29,-0.0751
2003-01-30,-3.6842
2003-01-31,20.1405
2003-02-03,0.4548
2003-02-04,0.4528
2003-02-05,-0.1288
2003-02-06,1.4828999999999999
2003-02-07,-1.5248
2003-02-10,1.1613
2003-02-11,-1.3393
2003-02-12,-1.5514000000000001
2003-02-13,-2.2324
2003-02-14,-0.2694
2003-02-18,-1.4855
2003-02-19,1.5764
2003-02-20,0.2024
2003-02-21,1.6835
2003-02-24,-6.6225000000000005
2003-02-25,4.1135
2003-02-26,-3.6785
2003-02-27,-0.7072
2003-02-28,0.0
2003-03-03,-1.0684
2003-03-04,-3.5277
2003-03-05,1.4925
2003-03-06,-0.4412
2003-03-07,0.8863
2003-03-10,-4.0264
2003-03-11,-0.6865
2003-03-12,1.3825
2003-03-13,1.7424
2003-03-14,1.5636999999999999
2003-03-17,5.3519
2003-03-18,7.1677
2003-03-19,1.1039
2003-03-20,1.6057000000000001
2003-03-21,5.4994
2003-03-24,8.1486
2003-03-25,10.0831
2003-03-26,-1.4092
2003-03-27,0.1531
2003-03-28,0.6626
2003-03-31,-0.7089
2003-04-01,-2.1928
2003-04-02,0.4171
2003-04-03,-1.0903
2003-04-04,3.8845
2003-04-07,-0.6569
2003-04-08,0.1017
2003-04-09,0.7622
2003-04-10,0.3026
2003-04-11,0.3519
2003-04-14,-0.4509
2003-04-15,-0.5536
2003-04-16,0.253
2003-04-17,0.1514
2003-04-21,0.252
2003-04-22,0.1006
2003-04-23,-0.5023
2003-04-24,0.5553
2003-04-25,-0.1506
2003-04-28,0.8044
2003-04-29,-0.798
2003-04-30,-0.1508
2003-05-01,0.4532
2003-05-02,0.4511
2003-05-05,-0.0998
2003-05-06,0.1499
2003-05-07,-0.0499
2003-05-08,0.1996
2003-05-09,-0.1494
2003-05-12,-0.05
2003-05-13,-0.75
2003-05-14,1.7631999999999999
2003-05-15,0.5446
2003-05-16,0.2954
2003-05-19,-0.0491
2003-05-20,-0.0491
2003-05-21,0.2457
2003-05-22,0.6373
2003-05-23,0.1461
2003-05-27,0.3891
2003-05-28,-0.6298
2003-05-29,0.0
2003-05-30,0.0975
2003-06-02,-0.5845
2003-06-03,0.294
2003-06-04,0.3908
2003-06-05,0.146
2003-06-06,-0.1458
2003-06-09,-0.2433
2003-06-10,0.0976
2003-06-11,2.0955
2003-06-12,-0.2864
2003-06-13,-0.4308
2003-06-16,0.3846
2003-06-17,-0.3352
2003-06-18,0.2883
2003-06-19,0.0
2003-06-20,-0.0958
2003-06-23,-0.4317
2003-06-24,0.0
2003-06-25,0.2408
2003-06-26,0.1442
2003-06-27,0.144
2003-06-30,0.1437
2003-07-01,0.3828
2003-07-02,0.3337
2003-07-03,0.0475
2003-07-07,0.095
2003-07-08,-0.0474
2003-07-09,0.0
2003-07-10,0.0949
2003-07-11,-0.2845
2003-07-14,0.2853
2003-07-15,0.1422
2003-07-16,0.142
2003-07-17,-0.331
2003-07-18,0.1898
2003-07-21,0.0
2003-07-22,0.0947
2003-07-23,1.2299
2003-07-24,0.7944
2003-07-25,1.5763
2003-07-28,0.0456
2003-07-29,0.0912
2003-07-30,1.0939
2003-07-31,1.6231
2003-08-01,0.0444
2003-08-04,-0.0887
2003-08-05,-0.5326
2003-08-06,-0.2677
2003-08-07,-0.3579
2003-08-08,0.7185
2003-08-11,0.8471
2003-08-12,0.9726
2003-08-13,0.3065
2003-08-14,-0.0873
2003-08-15,-1.2669000000000001
