ticker,OGE US Equity
2000-05-23,-2.3739
2000-05-24,-2.4316
2000-05-25,-1.8692
2000-05-26,4.127
2000-05-30,-6.0976
2000-05-31,1.2987
2000-06-01,-0.3205
2000-06-02,-0.6431
2000-06-05,-3.8834999999999997
2000-06-06,1.6835
2000-06-07,-0.6623
2000-06-08,-1.3333
2000-06-09,4.0541
2000-06-12,2.9221
2000-06-13,-2.2082
2000-06-14,-1.6129
2000-06-15,2.2951
2000-06-16,1.2821
2000-06-19,-0.6329
2000-06-20,1.2739
2000-06-21,0.3145
2000-06-22,-2.5078
2000-06-23,0.6431
2000-06-26,1.5974
2000-06-27,-2.5157
2000-06-28,2.9032
2000-06-29,0.3135
2000-06-30,-7.5
2000-07-03,5.7432
2000-07-05,-0.639
2000-07-06,1.7106
2000-07-07,-0.3215
2000-07-10,2.5806
2000-07-11,-1.8868
2000-07-12,0.641
2000-07-13,0.0
2000-07-14,0.0
2000-07-17,-0.3185
2000-07-18,0.3195
2000-07-19,0.9554
2000-07-20,0.6309
2000-07-21,-1.5674000000000001
2000-07-24,-3.5032
2000-07-25,2.9703
2000-07-26,-0.641
2000-07-27,-0.9677
2000-07-28,0.0
2000-07-31,-0.9772
2000-08-01,1.6447
2000-08-02,1.2945
2000-08-03,2.9553000000000003
2000-08-04,-0.3879
2000-08-07,1.947
2000-08-08,0.2292
2000-08-09,-1.2195
2000-08-10,-0.5401
2000-08-11,3.6462
2000-08-14,2.3952
2000-08-15,0.0
2000-08-16,-0.8772
2000-08-17,-0.59
2000-08-18,-0.2967
2000-08-21,0.2976
2000-08-22,-0.2967
2000-08-23,0.0
2000-08-24,0.5952
2000-08-25,-1.4793
2000-08-28,1.5015
2000-08-29,-1.1834
2000-08-30,0.2994
2000-08-31,2.0896
2000-09-01,0.8772
2000-09-05,-0.2899
2000-09-06,2.6163
2000-09-07,1.1331
2000-09-08,2.3459
2000-09-11,-0.017
2000-09-12,-0.0857
2000-09-13,-0.8219
2000-09-14,-0.5525
2000-09-15,1.1981
2000-09-18,-1.1839
2000-09-19,-3.0556
2000-09-20,-1.4327
2000-09-21,-1.4535
2000-09-22,2.3599
2000-09-25,-0.5764
2000-09-26,0.2899
2000-09-27,-2.8902
2000-09-28,0.0
2000-09-29,1.5813000000000001
2000-10-02,-0.3847
2000-10-03,-1.4706000000000001
2000-10-04,-2.6866
2000-10-05,-1.4356
2000-10-06,1.8987
2000-10-09,0.9317
2000-10-10,0.9231
2000-10-11,-1.5244
2000-10-12,-0.6192
2000-10-13,2.8037
2000-10-16,-2.1212
2000-10-17,0.0
2000-10-18,-1.2384
2000-10-19,-0.627
2000-10-20,-0.6309
2000-10-23,0.0
2000-10-24,-0.9524
2000-10-25,-0.9615
2000-10-26,0.6472
2000-10-27,0.9646
2000-10-30,4.7771
2000-10-31,0.0
2000-11-01,1.5198
2000-11-02,-0.2994
2000-11-03,-0.9009
2000-11-06,-1.8182
2000-11-07,-0.9259
2000-11-08,0.9346
2000-11-09,0.9259
2000-11-10,1.2232
2000-11-13,0.3021
2000-11-14,-2.4096
2000-11-15,1.2346
2000-11-16,0.0
2000-11-17,0.6098
2000-11-20,1.5152
2000-11-21,2.3881
2000-11-22,0.8746
2000-11-24,0.8671
2000-11-27,-2.0057
2000-11-28,0.5848
2000-11-29,1.4535
2000-11-30,1.4327
2000-12-01,1.6949
2000-12-04,0.8333
2000-12-05,0.0
2000-12-06,0.551
2000-12-07,1.6438000000000001
2000-12-08,-0.2695
2000-12-11,0.2703
2000-12-12,0.0
2000-12-13,1.0782
2000-12-14,-2.1333
2000-12-15,0.2725
2000-12-18,0.0
2000-12-19,-0.2717
2000-12-20,2.1798
2000-12-21,2.9333
2000-12-22,-1.0363
2000-12-26,3.1414
2000-12-27,-0.2538
2000-12-28,0.7634
2000-12-29,-1.2626
2001-01-02,-3.0691
2001-01-03,1.847
2001-01-04,-4.6632
2001-01-05,-1.087
2001-01-08,0.3626
2001-01-09,-0.2778
2001-01-10,2.507
2001-01-11,-2.7174
2001-01-12,0.5587
2001-01-16,0.0
2001-01-17,0.0
2001-01-18,0.5556
2001-01-19,0.2762
2001-01-22,1.9284
2001-01-23,1.0811
2001-01-24,-1.3369
2001-01-25,-0.813
2001-01-26,0.0
2001-01-29,1.4208
2001-01-30,0.431
2001-01-31,-2.0601
2001-02-01,0.5697
2001-02-02,-0.8715
2001-02-05,0.0
2001-02-06,0.9231
2001-02-07,0.6533
2001-02-08,0.4327
2001-02-09,0.6463
2001-02-12,0.1712
2001-02-13,-0.2137
2001-02-14,-0.4283
2001-02-15,0.4301
2001-02-16,-0.5567
2001-02-20,1.6364999999999998
2001-02-21,-0.4237
2001-02-22,-0.0851
2001-02-23,-0.7666
2001-02-26,-0.3433
2001-02-27,0.3445
2001-02-28,-0.3433
2001-03-01,1.3780999999999999
2001-03-02,-0.4248
2001-03-05,-1.8771
2001-03-06,0.3478
2001-03-07,0.3899
2001-03-08,-0.0432
2001-03-09,0.2591
2001-03-12,-0.0431
2001-03-13,0.3878
2001-03-14,-2.2747
2001-03-15,-0.7466
2001-03-16,0.4425
2001-03-19,-0.4405
2001-03-20,-0.6195
2001-03-21,-1.1576
2001-03-22,-1.6667
2001-03-23,-0.962
2001-03-26,2.1277
2001-03-27,2.6268000000000002
2001-03-28,-0.0883
2001-03-29,0.265
2001-03-30,1.2775
2001-04-02,1.1309
2001-04-03,-0.043
2001-04-04,-2.4957
2001-04-05,0.5296
2001-04-06,-1.9644
2001-04-09,3.0455
2001-04-10,0.3529
2001-04-11,-0.3077
2001-04-12,0.2205
2001-04-16,-0.4399
2001-04-17,2.3862
2001-04-18,-2.3738
2001-04-19,0.2653
2001-04-20,-0.0441
2001-04-23,-6.0432
2001-04-24,1.9718
2001-04-25,1.151
2001-04-26,0.8648
2001-04-27,-0.361
2001-04-30,-0.1359
2001-05-01,-1.0884
2001-05-02,-1.2838
2001-05-03,0.2322
2001-05-04,3.3364
2001-05-07,-0.3587
2001-05-08,0.135
2001-05-09,0.2247
2001-05-10,-0.3587
2001-05-11,0.45
2001-05-14,0.0
2001-05-15,-0.0448
2001-05-16,-0.0448
2001-05-17,-0.7623
2001-05-18,-0.0452
2001-05-21,-0.3165
2001-05-22,-0.0454
2001-05-23,-0.0454
2001-05-24,-0.8171
2001-05-25,-0.2288
2001-05-29,0.0
2001-05-30,0.0
2001-05-31,0.9633
2001-06-01,1.2267000000000001
2001-06-04,1.3465
2001-06-05,-0.1329
2001-06-06,-0.7982
2001-06-07,-0.4023
2001-06-08,0.4488
2001-06-11,1.5192
2001-06-12,1.0563
2001-06-13,-1.2631000000000001
2001-06-14,-1.588
2001-06-15,1.0309
2001-06-18,0.3993
2001-06-19,0.0
2001-06-20,1.4141
2001-06-21,-1.9172
2001-06-22,-0.1333
2001-06-25,-1.4235
2001-06-26,1.3538000000000001
2001-06-27,2.2262
2001-06-28,0.2613
2001-06-29,-1.7811
2001-07-02,2.6095
2001-07-03,-0.2155
2001-07-05,-0.6048
2001-07-06,0.967
2001-07-09,0.917
2001-07-10,1.1251
2001-07-11,-1.1981
2001-07-12,-0.6063
2001-07-13,-0.7407
2001-07-16,-0.5707
2001-07-17,-0.2649
2001-07-18,-1.6379000000000001
2001-07-19,-0.45
2001-07-20,-1.4014
2001-07-23,-3.2095
2001-07-24,-1.8001
2001-07-25,2.026
2001-07-26,1.4657
2001-07-27,-0.1864
2001-07-30,2.0075
2001-07-31,-1.1442
2001-08-01,-0.5556
2001-08-02,0.0466
2001-08-03,-0.2327
2001-08-06,-1.8657
2001-08-07,0.6654
2001-08-08,-0.6138
2001-08-09,0.7126
2001-08-10,0.2358
2001-08-13,0.1412
2001-08-14,1.2688
2001-08-15,-0.0928
2001-08-16,0.9754
2001-08-17,0.368
2001-08-20,1.2832
2001-08-21,-0.362
2001-08-22,0.0454
2001-08-23,-0.5901
2001-08-24,0.3653
2001-08-27,0.0
2001-08-28,0.0
2001-08-29,-0.364
2001-08-30,0.0
2001-08-31,0.2283
2001-09-04,0.3189
2001-09-05,-0.1817
2001-09-06,1.2739
2001-09-07,0.4492
2001-09-10,0.4472
2001-09-17,-3.3838
2001-09-18,0.1382
2001-09-19,0.3221
2001-09-20,-1.1009
2001-09-21,-0.974
2001-09-24,-0.9836
2001-09-25,0.3784
2001-09-26,-1.4609
2001-09-27,1.3869
2001-09-28,3.1604
2001-10-01,0.1372
2001-10-02,2.4657999999999998
2001-10-03,2.0499
2001-10-04,1.5284
2001-10-05,-0.6774
2001-10-08,-0.2197
2001-10-09,-0.3082
2001-10-10,1.1042
2001-10-11,-0.6553
2001-10-12,0.4398
2001-10-15,0.7443
2001-10-16,0.3042
2001-10-17,0.26
2001-10-18,-1.5125
2001-10-19,0.0
2001-10-22,-3.1154
2001-10-23,-2.1739
2001-10-24,-1.0648
2001-10-25,0.5615
2001-10-26,0.0931
2001-10-29,-0.0465
2001-10-30,0.5116
2001-10-31,0.2314
2001-11-01,0.554
2001-11-02,-0.6887
2001-11-05,1.4332
2001-11-06,1.0483
2001-11-07,-1.0825
2001-11-08,1.1400000000000001
2001-11-09,0.9468
2001-11-12,-0.6699
2001-11-13,0.2248
2001-11-14,-1.1663999999999999
2001-11-15,-0.5901
2001-11-16,0.7763
2001-11-19,0.589
2001-11-20,1.3514
2001-11-21,-1.7778
2001-11-23,0.724
2001-11-26,-0.2246
2001-11-27,0.2701
2001-11-28,-1.1675
2001-11-29,0.2726
2001-11-30,-0.9062
2001-12-03,0.1372
2001-12-04,0.7306
2001-12-05,-0.3626
2001-12-06,-1.4104
2001-12-07,1.5228000000000002
2001-12-10,-1.5455
2001-12-11,-1.4312
2001-12-12,-0.5152
2001-12-13,0.6591
2001-12-14,1.029
2001-12-17,0.787
2001-12-18,0.8728
2001-12-19,1.6848999999999998
2001-12-20,0.1343
2001-12-21,-0.3131
2001-12-24,0.4038
2001-12-26,2.1895
2001-12-27,0.3061
2001-12-28,0.6103
2001-12-31,0.0
2002-01-02,0.9099
2002-01-03,-0.2576
2002-01-04,-1.7219
2002-01-07,-0.1314
2002-01-08,-1.568
2002-01-09,0.2714
2002-01-10,0.7668
2002-01-11,-0.4924
2002-01-14,-0.135
2002-01-15,-0.0901
2002-01-16,0.2254
2002-01-17,-0.045
2002-01-18,-0.45
2002-01-22,-1.8987
2002-01-23,0.1843
2002-01-24,0.414
2002-01-25,0.1374
2002-01-28,-0.183
2002-01-29,-1.604
2002-01-30,2.8411999999999997
2002-01-31,-0.7246
2002-02-01,0.9124
2002-02-04,-0.8137
2002-02-05,-0.5925
2002-02-06,-1.0546
2002-02-07,-1.3437999999999999
2002-02-08,0.2349
2002-02-11,1.1715
2002-02-12,1.0653
2002-02-13,0.0
2002-02-14,0.275
2002-02-15,-0.3656
2002-02-19,-0.3211
2002-02-20,0.0
2002-02-21,-1.7487
2002-02-22,1.8267
2002-02-25,-0.23
2002-02-26,0.5071
2002-02-27,1.2844
2002-02-28,-0.6793
2002-03-01,-0.4104
2002-03-04,2.3810000000000002
2002-03-05,0.805
2002-03-06,2.0408
2002-03-07,0.6522
2002-03-08,-0.5616
2002-03-11,0.695
2002-03-12,-0.6471
2002-03-13,-0.6079
2002-03-14,0.3932
2002-03-15,-1.2185
2002-03-18,0.1762
2002-03-19,1.1873
2002-03-20,-0.6519
2002-03-21,2.2747
2002-03-22,1.4969999999999999
2002-03-25,-0.1264
2002-03-26,0.3376
2002-03-27,0.841
2002-03-28,-0.0417
2002-04-01,-0.7509
2002-04-02,-0.0841
2002-04-03,-1.0937999999999999
2002-04-04,0.553
2002-04-05,0.8883
2002-04-08,1.2683
2002-04-09,0.8396
2002-04-10,0.0
2002-04-11,-0.7077
2002-04-12,0.0
2002-04-15,-1.0482
2002-04-16,0.0847
2002-04-17,-0.508
2002-04-18,0.6383
2002-04-19,-0.4228
2002-04-22,0.4246
2002-04-23,0.592
2002-04-24,-1.0929
2002-04-25,1.4025
2002-04-26,-1.1316
2002-04-29,-1.8228
2002-04-30,2.1157
2002-05-01,0.1691
2002-05-02,0.0844
2002-05-03,-0.4218
2002-05-06,-3.4307
2002-05-07,1.3158
2002-05-08,0.0
2002-05-09,-0.6494
2002-05-10,-0.5664
2002-05-13,0.2629
2002-05-14,0.9615
2002-05-15,0.0433
2002-05-16,-1.2549000000000001
2002-05-17,0.482
2002-05-20,0.2617
2002-05-21,-0.087
2002-05-22,1.4802
2002-05-23,0.6006
2002-05-24,-0.2985
2002-05-28,-0.556
2002-05-29,-0.6022
2002-05-30,-1.0385
2002-05-31,-0.3498
2002-06-03,-1.6674
2002-06-04,0.8925
2002-06-05,-0.1327
2002-06-06,-2.4801
2002-06-07,1.2716
2002-06-10,0.4484
2002-06-11,0.1339
2002-06-12,0.3121
2002-06-13,0.0444
2002-06-14,-1.466
2002-06-17,1.1722
2002-06-18,0.6239
2002-06-19,-0.3543
2002-06-20,0.0444
2002-06-21,1.0662
2002-06-24,-0.7033
2002-06-25,-0.0885
2002-06-26,-0.7089
2002-06-27,1.1156
2002-06-28,0.8826
2002-07-01,0.8311
2002-07-02,-1.9089
2002-07-03,-1.5038
2002-07-05,1.1226
2002-07-08,-1.4987
2002-07-09,-3.7529
2002-07-10,-3.9467
2002-07-11,0.2475
2002-07-12,-2.6173
2002-07-15,1.572
2002-07-16,-3.3949
2002-07-17,-0.5168
2002-07-18,-1.7662
2002-07-19,-3.7546
2002-07-22,-1.9231
2002-07-23,-7.0028
2002-07-24,9.2771
2002-07-25,3.0871
2002-07-26,0.7487
2002-07-29,-1.2739
2002-07-30,6.9355
2002-07-31,0.5028
2002-08-01,-1.4506999999999999
2002-08-02,-3.1471999999999998
2002-08-05,-1.2579
2002-08-06,1.6454
2002-08-07,0.5744
2002-08-08,0.5192
2002-08-09,-0.7231
2002-08-12,1.5088
2002-08-13,-2.3578
2002-08-14,0.3675
2002-08-15,0.1046
2002-08-16,-1.3062
2002-08-19,1.1117
2002-08-20,-0.1047
2002-08-21,2.7778
2002-08-22,0.8669
2002-08-23,-1.7694999999999999
2002-08-26,1.8528
2002-08-27,-1.617
2002-08-28,-1.0786
2002-08-29,-0.7269
2002-08-30,0.4184
2002-09-03,-0.8854
2002-09-04,1.2086000000000001
2002-09-05,-0.8307
2002-09-06,0.7853
2002-09-09,0.0519
2002-09-10,-1.9729999999999999
2002-09-11,0.053
2002-09-12,-2.9116
2002-09-13,-1.036
2002-09-16,0.8815
2002-09-17,-3.0584
2002-09-18,0.8451
2002-09-19,-2.8491999999999997
2002-09-20,-0.8051
2002-09-23,-1.1594
2002-09-24,-1.8182
2002-09-25,1.8519
2002-09-26,1.2903
2002-09-27,-2.3741
2002-09-30,0.0593
2002-10-01,6.6983
2002-10-02,-2.6667
2002-10-03,-1.8265
2002-10-04,-1.6279
2002-10-07,0.9456
2002-10-08,-1.5076
2002-10-09,-5.8824
2002-10-10,8.3763
2002-10-11,-5.9453
2002-10-14,-6.7636
2002-10-15,-2.8475
2002-10-16,-2.0237
2002-10-17,1.4957
2002-10-18,0.7018
2002-10-21,3.4843
2002-10-22,-0.5387
2002-10-23,1.8957000000000002
2002-10-24,0.1993
2002-10-25,0.0663
2002-10-28,1.8555000000000001
2002-10-29,-0.5856
2002-10-30,2.6832000000000003
2002-10-31,1.6571
2002-11-01,1.9436
2002-11-04,3.321
2002-11-05,-1.0119
2002-11-06,1.8641
2002-11-07,-3.8371
2002-11-08,-2.2713
2002-11-11,-0.8166
2002-11-12,-2.0266
2002-11-13,-0.1293
2002-11-14,0.2589
2002-11-15,0.1937
2002-11-18,-1.8041
2002-11-19,0.7874
2002-11-20,-0.0651
2002-11-21,0.9121
2002-11-22,1.0975
2002-11-25,4.0868
2002-11-26,0.0
2002-11-27,1.1656
2002-11-29,-0.1819
2002-12-02,-1.7010999999999998
2002-12-03,2.9048
2002-12-04,-3.003
2002-12-05,0.743
2002-12-06,1.4136
2002-12-09,0.5455
2002-12-10,0.0603
2002-12-11,1.4458
2002-12-12,-0.3563
2002-12-13,1.0131000000000001
2002-12-16,1.7109
2002-12-17,0.6381
2002-12-18,0.8646
2002-12-19,-0.1143
2002-12-20,-0.286
2002-12-23,0.0574
2002-12-24,0.6881
2002-12-26,-0.9112
2002-12-27,0.3448
2002-12-30,0.7446
2002-12-31,0.0569
2003-01-02,3.125
2003-01-03,1.2121
2003-01-06,4.5182
2003-01-07,-3.8542
2003-01-08,-0.149
2003-01-09,-0.3315
2003-01-10,-0.3326
2003-01-13,-1.2236
2003-01-14,0.3378
2003-01-15,-1.8519
2003-01-16,0.1144
2003-01-17,-1.7704
2003-01-21,-0.0581
2003-01-22,-0.5236
2003-01-23,0.4678
2003-01-24,-2.3865
2003-01-27,0.0596
2003-01-28,2.6818
2003-01-29,-0.4643
2003-01-30,-1.1662
2003-01-31,0.826
2003-02-03,1.1118
2003-02-04,-0.9259
2003-02-05,-0.2921
2003-02-06,0.3515
2003-02-07,-2.16
2003-02-10,2.0286
2003-02-11,-1.2281
2003-02-12,-2.1314
2003-02-13,-0.121
2003-02-14,3.2707
2003-02-18,0.0587
2003-02-19,0.5275
2003-02-20,-1.3411
2003-02-21,2.8369
2003-02-24,-0.4598
2003-02-25,-0.6928
2003-02-26,-1.3372
2003-02-27,1.2375
2003-02-28,1.1059
2003-03-03,0.0576
2003-03-04,-1.2658
2003-03-05,1.8065
2003-03-06,0.6297
2003-03-07,1.8771
2003-03-10,-0.5583
2003-03-11,-0.393
2003-03-12,-0.2255
2003-03-13,1.1299
2003-03-14,-0.1676
2003-03-17,0.9513
2003-03-18,-0.388
2003-03-19,-0.3895
2003-03-20,0.5587
2003-03-21,0.5556
2003-03-24,-1.2707
2003-03-25,0.6156
2003-03-26,0.1112
2003-03-27,-0.3333
2003-03-28,0.8919
2003-03-31,-0.7182
2003-04-01,0.4452
2003-04-02,0.1662
2003-04-03,0.1659
2003-04-04,0.3313
2003-04-07,0.4403
2003-04-08,-0.4795
2003-04-09,0.2804
2003-04-10,-0.2237
2003-04-11,-1.9058000000000002
2003-04-14,0.7429
2003-04-15,0.0567
2003-04-16,0.1134
2003-04-17,-0.906
2003-04-21,0.0
2003-04-22,0.2857
2003-04-23,0.3419
2003-04-24,1.0789
2003-04-25,-0.7865
2003-04-28,0.6229
2003-04-29,-0.2814
2003-04-30,1.298
2003-05-01,-0.2786
2003-05-02,1.1732
2003-05-05,1.0491
2003-05-06,0.0546
2003-05-07,0.0
2003-05-08,0.3277
2003-05-09,0.5988
2003-05-12,0.0
2003-05-13,-0.1623
2003-05-14,0.271
2003-05-15,0.973
2003-05-16,5.1927
2003-05-19,0.1018
2003-05-20,1.1185
2003-05-21,0.3017
2003-05-22,1.6541000000000001
2003-05-23,4.5365
2003-05-27,3.4906
2003-05-28,-3.4184
2003-05-29,-1.4158
2003-05-30,1.101
2003-06-02,0.6629
2003-06-03,0.8467
2003-06-04,0.0466
2003-06-05,-1.3986
2003-06-06,-0.8511
2003-06-09,-0.763
2003-06-10,0.5286
2003-06-11,1.0038
2003-06-12,0.8519
2003-06-13,-1.2201
2003-06-16,1.8527
2003-06-17,-0.0466
2003-06-18,-0.42
2003-06-19,-0.1874
2003-06-20,-0.1408
2003-06-23,-0.8463
2003-06-24,0.9483
2003-06-25,0.2818
2003-06-26,0.9368
2003-06-27,-1.7168999999999999
2003-06-30,0.8971
2003-07-01,1.9186
2003-07-02,-0.5969
2003-07-03,-0.3695
2003-07-07,0.1391
2003-07-08,0.8449
2003-07-09,-0.373
2003-07-10,-1.6378
2003-07-11,0.5709
2003-07-14,0.473
2003-07-15,-1.6478000000000002
2003-07-16,-2.3456
2003-07-17,-0.5882
2003-07-18,-0.0493
2003-07-21,-1.48
2003-07-22,0.2003
2003-07-23,-0.3498
2003-07-24,0.4514
2003-07-25,-0.3994
2003-07-28,-0.7519
2003-07-29,0.0505
2003-07-30,1.6153
2003-07-31,-1.0432
2003-08-01,-0.6024
2003-08-04,0.7576
2003-08-05,-0.802
2003-08-06,5.1036
2003-08-07,0.4808
2003-08-08,0.2392
2003-08-11,2.3866
2003-08-12,0.8392
2003-08-13,-0.9709
2003-08-14,0.1401
2003-08-15,-0.373
2003-08-18,-0.0936
2003-08-19,-0.7494
2003-08-20,0.4247
2003-08-21,2.9135
2003-08-22,-1.3699
2003-08-25,-0.0463
2003-08-26,-0.2316
2003-08-27,-0.0464
2003-08-28,0.6038
2003-08-29,0.3232
2003-09-02,0.7823
2003-09-03,0.6849
2003-09-04,0.9977
2003-09-05,0.0449
2003-09-08,-0.1346
2003-09-09,0.5843
2003-09-10,-1.0277
2003-09-11,0.2257
2003-09-12,0.4505
2003-09-15,0.3139
2003-09-16,0.4023
2003-09-17,-0.3562
2003-09-18,0.3128
2003-09-19,0.8018
2003-09-22,-0.3535
2003-09-23,0.1774
2003-09-24,-1.151
2003-09-25,-0.4478
2003-09-26,0.4498
2003-09-29,1.5674000000000001
2003-09-30,-0.3968
2003-10-01,1.4607999999999999
2003-10-02,0.3054
2003-10-03,0.7829
2003-10-06,-0.0432
2003-10-07,-0.6477
2003-10-08,0.7497
2003-10-09,-0.3501
2003-10-10,-0.2196
2003-10-13,0.088
2003-10-14,-0.4398
2003-10-15,-1.8551
2003-10-16,0.225
2003-10-17,0.0898
2003-10-20,0.1346
2003-10-21,0.1792
2003-10-22,-0.6708
2003-10-23,-0.2251
2003-10-24,-0.1805
2003-10-27,1.2658
2003-10-28,-1.25
2003-10-29,0.2712
2003-10-30,1.7583
2003-10-31,1.0634
2003-11-03,0.7453
2003-11-04,-0.2611
2003-11-05,0.3054
2003-11-06,0.0
2003-11-07,0.261
2003-11-10,-0.1735
2003-11-11,0.0869
2003-11-12,2.4316
2003-11-13,-0.4663
2003-11-14,0.8944
2003-11-17,0.1688
2003-11-18,-2.4442
2003-11-19,0.6479
2003-11-20,-0.6009
2003-11-21,-0.0432
2003-11-24,1.4687000000000001
2003-11-25,1.3197
2003-11-26,-0.084
2003-11-28,0.1682
2003-12-01,0.9656
2003-12-02,0.499
2003-12-03,-0.2069
2003-12-04,-0.6633
2003-12-05,0.3756
2003-12-08,0.2495
2003-12-09,-0.4562
2003-12-10,-0.0417
2003-12-11,0.3752
2003-12-12,0.2076
2003-12-15,0.0414
2003-12-16,0.0414
2003-12-17,-1.4493
2003-12-18,1.2605
2003-12-19,0.166
2003-12-22,0.2071
2003-12-23,-0.2067
2003-12-24,-0.2071
2003-12-26,0.083
2003-12-29,0.1244
2003-12-30,0.6628
2003-12-31,-0.4527
2004-01-02,-0.5788
2004-01-05,0.2911
2004-01-06,-0.3317
2004-01-07,0.3848
2004-01-08,-0.5462
2004-01-09,-0.338
2004-01-12,-0.8902
2004-01-13,-0.5133
2004-01-14,0.0
2004-01-15,-0.043
2004-01-16,-0.2151
2004-01-20,1.25
2004-01-21,0.7663
2004-01-22,1.6477
2004-01-23,0.5819
2004-01-26,-1.157
2004-01-27,0.5017
2004-01-28,1.1647
2004-01-29,-0.4934
2004-01-30,0.9504
2004-02-02,0.9415
2004-02-03,-0.365
2004-02-04,-1.6280000000000001
2004-02-05,-0.2896
2004-02-06,0.7054
2004-02-09,0.0
2004-02-10,1.0713
2004-02-11,0.1223
2004-02-12,-0.4886
2004-02-13,0.0818
2004-02-17,1.1856
2004-02-18,0.0
2004-02-19,-0.202
2004-02-20,-1.2146
2004-02-23,0.2869
2004-02-24,0.7356
2004-02-25,1.1359
2004-02-26,-0.6017
2004-02-27,3.9144
2004-03-01,0.2718
2004-03-02,0.8521
2004-03-03,-0.4224
2004-03-04,-0.3471
2004-03-05,1.548
2004-03-08,-0.7241
2004-03-09,0.0384
2004-03-10,-1.3814
2004-03-11,-0.7004
2004-03-12,1.0972
2004-03-15,-0.0775
2004-03-16,-0.1939
2004-03-17,1.7489
2004-03-18,-0.5348
2004-03-19,0.9601
2004-03-22,-1.6356000000000002
2004-03-23,-0.4254
2004-03-24,-0.9709
2004-03-25,0.0784
2004-03-26,-0.0784
2004-03-29,2.0
2004-03-30,0.7689
2004-03-31,0.8775
2004-04-01,0.9834
2004-04-02,-0.2247
2004-04-05,-0.3754
2004-04-06,-0.4804
2004-04-07,-0.8052
2004-04-08,-0.2706
2004-04-12,-2.4419
2004-04-13,-3.4168
2004-04-14,-1.4397
2004-04-15,0.4591
2004-04-16,0.4985
2004-04-19,-0.248
2004-04-20,-1.4919
2004-04-21,0.9676
2004-04-22,2.0417
2004-04-23,-0.4492
2004-04-26,0.2461
2004-04-27,-0.1637
2004-04-28,-0.7787
2004-04-29,-0.9913
2004-04-30,0.3338
2004-05-03,0.79
2004-05-04,-0.4538
2004-05-05,2.901
2004-05-06,-0.5236
2004-05-07,-4.17
2004-05-10,-2.4926
2004-05-11,1.7330999999999999
2004-05-12,-0.6388
2004-05-13,0.8144
2004-05-14,1.7431999999999999
2004-05-17,-2.3402
2004-05-18,-0.2567
2004-05-19,-0.9009
2004-05-20,0.8225
2004-05-21,-0.8158
2004-05-24,1.8182
2004-05-25,2.6361
2004-05-26,0.4143
2004-05-27,0.8663
2004-05-28,0.2045
2004-06-01,-0.6531
2004-06-02,0.2876
2004-06-03,-1.9254
2004-06-04,0.4177
2004-06-07,0.624
2004-06-08,-0.1654
2004-06-09,-0.7039
2004-06-10,0.5004
