ticker,OO US Equity
2000-05-24,-9.4675
2000-05-25,4.5752
2000-05-26,0.625
2000-05-30,-3.1056
2000-05-31,-0.641
2000-06-01,-0.6452
2000-06-02,0.0
2000-06-05,16.8831
2000-06-06,-3.3333
2000-06-07,0.5747
2000-06-08,0.0
2000-06-09,0.5714
2000-06-12,0.5682
2000-06-13,1.6949
2000-06-14,0.5556
2000-06-15,-3.3149
2000-06-16,0.0
2000-06-19,2.8571
2000-06-20,-5.0
2000-06-21,-1.1696
2000-06-22,-1.7751000000000001
2000-06-23,-0.6024
2000-06-26,5.4545
2000-06-27,1.1494
2000-06-28,0.5682
2000-06-29,1.6949
2000-06-30,2.2222
2000-07-03,1.087
2000-07-05,0.0
2000-07-06,0.5376
2000-07-07,2.6738
2000-07-10,-1.5625
2000-07-11,1.0582
2000-07-12,0.0
2000-07-13,-4.712
2000-07-14,0.0
2000-07-17,0.0
2000-07-18,2.7473
2000-07-19,1.6042999999999998
2000-07-20,10.526299999999999
2000-07-21,6.1905
2000-07-24,0.0
2000-07-25,-1.3453
2000-07-26,-0.4545
2000-07-27,6.8493
2000-07-28,-0.8547
2000-07-31,0.0
2000-08-01,17.2414
2000-08-02,-4.4118
2000-08-03,0.7692
2000-08-04,3.0534
2000-08-07,2.2222
2000-08-08,-2.5362
2000-08-09,-2.6022
2000-08-10,-1.9083999999999999
2000-08-11,0.3891
2000-08-14,-1.5504
2000-08-15,-1.5748
2000-08-16,4.0
2000-08-17,-0.3846
2000-08-18,1.1583
2000-08-21,-0.7634
2000-08-22,0.0
2000-08-23,-1.1538
2000-08-24,1.1673
2000-08-25,-1.5385
2000-08-28,-1.9531
2000-08-29,3.1873
2000-08-30,1.9304999999999999
2000-08-31,2.6515
2000-09-01,0.369
2000-09-05,2.2059
2000-09-06,-1.7986
2000-09-07,1.0989
2000-09-08,0.3623
2000-09-11,16.9675
2000-09-12,-4.0123
2000-09-13,-3.537
2000-09-14,2.6667
2000-09-15,3.8961
2000-09-18,-3.75
2000-09-19,3.2468
2000-09-20,0.0
2000-09-21,0.0
2000-09-22,-1.2579
2000-09-25,-3.5032
2000-09-26,-1.6502
2000-09-27,-2.349
2000-09-28,-4.1237
2000-09-29,0.7168
2000-10-02,1.0676
2000-10-03,3.8731999999999998
2000-10-04,4.0678
2000-10-05,2.9316
2000-10-06,-6.0127
2000-10-09,-0.3367
2000-10-10,0.6757
2000-10-11,-7.7181
2000-10-12,-4.3636
2000-10-13,7.6046
2000-10-16,0.7067
2000-10-17,-3.5088
2000-10-18,10.5455
2000-10-19,-1.6447
2000-10-20,0.3344
2000-10-23,4.0
2000-10-24,4.1667
2000-10-25,7.0769
2000-10-26,0.0
2000-10-27,-3.7356
2000-10-30,0.597
2000-10-31,-0.2967
2000-11-01,-0.5952
2000-11-02,3.2934
2000-11-03,2.8986
2000-11-06,-7.0423
2000-11-07,2.4242
2000-11-08,-1.4793
2000-11-09,-0.9009
2000-11-10,-1.2121
2000-11-13,0.6135
2000-11-14,-0.9146
2000-11-15,7.6923
2000-11-16,-0.2857
2000-11-17,-0.5731
2000-11-20,-6.6282
2000-11-21,-4.0123
2000-11-22,-1.6077
2000-11-24,-0.9804
2000-11-27,-2.3102
2000-11-28,1.6892
2000-11-29,3.6545
2000-11-30,-7.6923
2000-12-01,5.2083
2000-12-04,0.6601
2000-12-05,-0.3279
2000-12-06,-4.9342
2000-12-07,-12.4567
2000-12-08,-5.1383
2000-12-11,6.6667
2000-12-12,-5.4688
2000-12-13,1.6529
2000-12-14,-2.0325
2000-12-15,-1.6598000000000002
2000-12-18,3.7975
2000-12-19,-4.4715
2000-12-20,1.7021
2000-12-21,-4.1841
2000-12-22,1.31
2000-12-26,-4.3103
2000-12-27,0.9009
2000-12-28,2.2321
2000-12-29,-5.6769
2001-01-02,3.7037
2001-01-03,14.2857
2001-01-04,-3.9063
2001-01-05,2.439
2001-01-08,0.7937
2001-01-09,11.0236
2001-01-10,-1.4184
2001-01-11,3.2374
2001-01-12,1.7422
2001-01-16,0.0
2001-01-17,-4.4521
2001-01-18,3.2258
2001-01-19,0.6944
2001-01-22,4.8276
2001-01-23,2.9605
2001-01-24,-2.8754
2001-01-25,0.3289
2001-01-26,1.6393
2001-01-29,1.6774
2001-01-30,0.2538
2001-01-31,1.4684
2001-02-01,0.6986
2001-02-02,2.5768
2001-02-05,1.4493
2001-02-06,-0.4762
2001-02-07,0.4306
2001-02-08,-1.3816
2001-02-09,-10.1449
2001-02-12,6.3978
2001-02-13,-6.0131
2001-02-14,4.0323
2001-02-15,-4.9096
2001-02-16,1.3587
2001-02-20,4.8257
2001-02-21,-2.3018
2001-02-22,-12.8272
2001-02-23,-2.042
2001-02-26,5.5181000000000004
2001-02-27,-2.0918
2001-02-28,-0.2967
2001-03-01,2.3810000000000002
2001-03-02,0.5814
2001-03-05,-0.4046
2001-03-06,-1.3349
2001-03-07,3.5294
2001-03-08,1.1364
2001-03-09,-3.3146
2001-03-12,-2.8472
2001-03-13,-0.7775
2001-03-14,-0.5425
2001-03-15,0.0
2001-03-16,-5.0909
2001-03-19,2.1711
2001-03-20,6.3125
2001-03-21,0.5291
2001-03-22,-4.0936
2001-03-23,4.5732
2001-03-26,3.4402
2001-03-27,4.1714
2001-03-28,1.461
2001-03-29,-7.2
2001-03-30,2.1264
2001-04-02,1.0129
2001-04-03,-6.4067
2001-04-04,0.5952
2001-04-05,4.142
2001-04-06,-1.25
2001-04-09,0.6904
2001-04-10,2.9714
2001-04-11,0.0
2001-04-12,-0.5549
2001-04-16,3.5156
2001-04-17,0.2695
2001-04-18,1.3441
2001-04-19,5.6764
2001-04-20,1.1546
2001-04-23,-1.9851
2001-04-24,3.5443
2001-04-25,5.1345
2001-04-26,7.7209
2001-04-27,0.1727
2001-04-30,2.3707
2001-05-01,-1.2211
2001-05-02,-0.4263
2001-05-03,-2.226
2001-05-04,5.035
2001-05-07,-1.0004
2001-05-08,-0.8421
2001-05-09,-2.3355
2001-05-10,0.0
2001-05-11,-0.2174
2001-05-14,-0.4357
2001-05-15,-0.8753
2001-05-16,2.7373
2001-05-17,6.7469
2001-05-18,4.6699
2001-05-21,-3.2692
2001-05-22,5.2485
2001-05-23,-4.3068
2001-05-24,-1.7765
2001-05-25,2.4518
2001-05-29,-3.4916
2001-05-30,-1.0163
2001-05-31,3.0801
2001-06-01,-2.749
2001-06-04,-0.8603
2001-06-05,-0.2066
2001-06-06,-1.0766
2001-06-07,-8.3298
2001-06-08,-0.4566
2001-06-11,-1.8807
2001-06-12,-5.0958
2001-06-13,2.3153
2001-06-14,-3.4665
2001-06-15,-0.2494
2001-06-18,-4.35
2001-06-19,-5.1228
2001-06-20,5.2342
2001-06-21,-0.6806
2001-06-22,-0.6326
2001-06-25,-2.2812
2001-06-26,0.8143
2001-06-27,-0.9155
2001-06-28,-0.2174
2001-06-29,0.7625
2001-07-02,4.0541
2001-07-03,2.3377
2001-07-05,-0.7614
2001-07-06,-4.6547
2001-07-09,6.7597000000000005
2001-07-10,7.7889
2001-07-11,-0.4196
2001-07-12,2.8558
2001-07-13,-1.6385999999999998
2001-07-16,0.9255
2001-07-17,-0.0459
2001-07-18,-13.3028
2001-07-19,-0.9524
2001-07-20,3.3654
2001-07-23,1.8088
2001-07-24,-3.6041
2001-07-25,0.316
2001-07-26,4.0945
2001-07-27,-3.7317
2001-07-30,0.5762
2001-07-31,-2.6042
2001-08-01,-6.4706
2001-08-02,-36.9354
2001-08-03,19.4923
2001-08-06,-3.0349
2001-08-07,2.5822000000000003
2001-08-08,-0.8391
2001-08-09,-0.7692
2001-08-10,2.093
2001-08-13,-1.9742
2001-08-14,1.7041
2001-08-15,0.5331
2001-08-16,-6.5908999999999995
2001-08-17,-1.0543
2001-08-20,-0.4918
2001-08-21,0.659
2001-08-22,5.9738
2001-08-23,2.1622
2001-08-24,0.7559
2001-08-27,-2.1005
2001-08-28,0.7663
2001-08-29,1.5209000000000001
2001-08-30,2.0225
2001-08-31,0.2203
2001-09-04,0.4396
2001-09-05,7.9504
2001-09-06,2.027
2001-09-07,-5.6291
2001-09-10,-1.4035
2001-09-17,-7.6157
2001-09-18,-4.1602
2001-09-19,-3.9389
2001-09-20,-6.0251
2001-09-21,-4.7195
2001-09-24,18.3178
2001-09-25,2.7645999999999997
2001-09-26,-1.4604
2001-09-27,-6.7083
2001-09-28,4.9331
2001-10-01,-4.7809
2001-10-02,0.8368
2001-10-03,7.0539
2001-10-04,7.3643
2001-10-05,-1.0108
2001-10-08,-0.6565
2001-10-09,-0.8811
2001-10-10,-0.963
2001-10-11,5.3104
2001-10-12,-0.142
2001-10-15,0.9957
2001-10-16,-0.6338
2001-10-17,-16.3714
2001-10-18,-2.5423999999999998
2001-10-19,-2.1739
2001-10-22,-8.5333
2001-10-23,2.0408
2001-10-24,9.5238
2001-10-25,0.0
2001-10-26,0.0
2001-10-29,-4.3478
2001-10-30,-4.5455
2001-10-31,1.7143000000000002
2001-11-01,0.1873
2001-11-02,-1.8692
2001-11-05,-0.7619
2001-11-06,4.8944
2001-11-07,8.8747
2001-11-08,3.7815
2001-11-09,-5.2632
2001-11-12,-0.7692
2001-11-13,4.3065999999999995
2001-11-14,7.1016
2001-11-15,6.7849
2001-11-16,-1.7328999999999999
2001-11-19,-2.8655
2001-11-20,3.5552
2001-11-21,-2.7027
2001-11-23,0.0751
2001-11-26,0.9752
2001-11-27,-1.1887
2001-11-28,-0.6015
2001-11-29,-0.3782
2001-11-30,-0.9112
2001-12-03,-0.3831
2001-12-04,4.2308
2001-12-05,4.2066
2001-12-06,-0.8499
2001-12-07,-0.7857
2001-12-10,-3.0238
2001-12-11,4.3059
2001-12-12,16.0142
2001-12-13,3.7423
2001-12-14,1.3601
2001-12-17,-0.2334
2001-12-18,0.0585
2001-12-19,-2.104
2001-12-20,0.0597
2001-12-21,-0.358
2001-12-24,1.6766
2001-12-26,1.5901
2001-12-27,-1.1594
2001-12-28,-2.6978999999999997
2001-12-31,-1.9891999999999999
2002-01-02,-1.5375
2002-01-03,1.9363000000000001
2002-01-04,-0.1838
2002-01-07,0.798
2002-01-08,-1.3397999999999999
2002-01-09,-1.9136
2002-01-10,0.6293
2002-01-11,-2.1263
2002-01-14,-4.0256
2002-01-15,-0.466
2002-01-16,3.8796
2002-01-17,1.0947
2002-01-18,-0.3185
2002-01-22,-3.4505
2002-01-23,-5.2283
2002-01-24,11.8017
2002-01-25,4.5597
2002-01-28,0.3584
2002-01-29,0.4762
2002-01-30,1.5403
2002-01-31,0.9335
2002-02-01,-0.4046
2002-02-04,-2.6117
2002-02-05,-2.8605
2002-02-06,-1.227
2002-02-07,-0.0621
2002-02-08,-1.0566
2002-02-11,2.9523
2002-02-12,2.4405
2002-02-13,-2.025
2002-02-14,1.0942
2002-02-15,1.0222
2002-02-19,-2.2619
2002-02-20,0.8526
2002-02-21,-2.2343
2002-02-22,-1.4824
2002-02-25,-1.6928
2002-02-26,1.0842
2002-02-27,0.5678
2002-02-28,1.5056
2002-03-01,-0.9889
2002-03-04,-0.8115
2002-03-05,-0.944
2002-03-06,-0.2541
2002-03-07,5.9236
2002-03-08,2.2249
2002-03-11,-2.8824
2002-03-12,1.3325
2002-03-13,1.4943
2002-03-14,7.8327
2002-03-15,1.1469
2002-03-18,2.3218
2002-03-19,-0.2639
2002-03-20,-2.0635
2002-03-21,0.8644
2002-03-22,-0.6427
2002-03-25,-1.1320999999999999
2002-03-26,-1.9083999999999999
2002-03-27,-1.0561
2002-03-28,0.5618
2002-04-01,-0.7263
2002-04-02,-3.7704
2002-04-03,0.5263
2002-04-04,0.349
2002-04-05,2.3768000000000002
2002-04-08,1.5289000000000001
2002-04-09,0.1673
2002-04-10,0.8909
2002-04-11,2.8146
2002-04-12,-1.0199
2002-04-15,-1.1931
2002-04-16,4.281
2002-04-17,0.8947
2002-04-18,3.2864
2002-04-19,-0.5051
2002-04-22,-0.6091
2002-04-23,-1.1747
2002-04-24,0.0
2002-04-25,2.7907
2002-04-26,-3.6199
2002-04-29,1.5128
2002-04-30,2.3638
2002-05-01,0.3514
2002-05-02,-0.5003
2002-05-03,-3.7205
2002-05-06,-0.4178
2002-05-07,-0.2622
2002-05-08,-0.368
2002-05-09,-3.0607
2002-05-10,-0.871
2002-05-13,-0.6041
2002-05-14,6.9061
2002-05-15,-1.3437000000000001
2002-05-16,0.5238
2002-05-17,-1.7718
2002-05-20,-0.7427
2002-05-21,-0.481
2002-05-22,-0.2148
2002-05-23,-0.592
2002-05-24,1.6784
2002-05-28,-1.8637000000000001
2002-05-29,-0.7596
2002-05-30,-0.0547
2002-05-31,0.4376
2002-06-03,-0.8715
2002-06-04,-1.4835
2002-06-05,1.6732
2002-06-06,-2.4685
2002-06-07,1.1249
2002-06-10,2.4472
2002-06-11,-3.4745
2002-06-12,-3.7119999999999997
2002-06-13,3.0958
2002-06-14,-2.2663
2002-06-17,3.4783
2002-06-18,2.1289
2002-06-19,-1.5359
2002-06-20,0.8357
2002-06-21,-3.5911999999999997
2002-06-24,0.1146
2002-06-25,0.1145
2002-06-26,-1.0863
2002-06-27,1.4451
2002-06-28,-0.8547
2002-07-01,-4.7701
2002-07-02,-7.3627
2002-07-03,0.0651
2002-07-05,4.1667
2002-07-08,-1.0625
2002-07-09,1.8951
2002-07-10,-7.0056
2002-07-11,-2.6667
2002-07-12,-0.7534
2002-07-15,-4.7619
2002-07-16,-0.5797
2002-07-17,2.1866
2002-07-18,8.7732
2002-07-19,-6.2295
2002-07-22,-2.3077
2002-07-23,-4.0802
2002-07-24,5.1493
2002-07-25,-0.9936
2002-07-26,0.2867
2002-07-29,4.5747
2002-07-30,1.5038
2002-07-31,-7.4074
2002-08-01,2.9091
2002-08-02,-5.7244
2002-08-05,-3.2234
2002-08-06,-2.7885
2002-08-07,-2.3904
2002-08-08,-0.8163
2002-08-09,13.1687
2002-08-12,-3.3455
2002-08-13,-1.9564
2002-08-14,0.1535
2002-08-15,2.6054
2002-08-16,1.9417
2002-08-19,1.0256
2002-08-20,1.5228000000000002
2002-08-21,-0.3571
2002-08-22,3.9427
2002-08-23,-3.5172
2002-08-26,0.3574
2002-08-27,-5.9829
2002-08-28,0.9848
2002-08-29,1.1253
2002-08-30,-2.819
2002-09-03,-1.145
2002-09-04,-25.0965
2002-09-05,2.0619
2002-09-06,6.0606
2002-09-09,0.9524
2002-09-10,1.5093999999999999
2002-09-11,2.2305
2002-09-12,-0.1818
2002-09-13,0.6375
2002-09-16,-0.4525
2002-09-17,-0.8182
2002-09-18,-2.6581
2002-09-19,-1.8832
2002-09-20,-2.1113
2002-09-23,-1.9607999999999999
2002-09-24,0.1
2002-09-25,4.2957
2002-09-26,-0.0958
2002-09-27,-4.2186
2002-09-30,0.6006
2002-10-01,-0.4975
2002-10-02,-3.3
2002-10-03,-1.758
2002-10-04,2.2105
2002-10-07,-3.2956
2002-10-08,-1.4909
2002-10-09,-1.2973
2002-10-10,10.9529
2002-10-11,-6.2192
2002-10-14,1.0526
2002-10-15,5.8333
2002-10-16,-5.1181
2002-10-17,0.5187
2002-10-18,4.644
2002-10-21,5.5227
2002-10-22,-7.4766
2002-10-23,13.9394
2002-10-24,5.9397
2002-10-25,0.8368
2002-10-28,-4.8963
2002-10-29,4.6248000000000005
2002-10-30,0.6672
2002-10-31,-2.0713
2002-11-01,4.3993
2002-11-04,0.4862
2002-11-05,-1.6129
2002-11-06,1.1475
2002-11-07,-1.3776
2002-11-08,-0.5752
2002-11-11,-0.4132
2002-11-12,-0.4149
2002-11-13,-0.1667
2002-11-14,6.2604
2002-11-15,-0.3928
2002-11-18,-0.6309
2002-11-19,-0.2381
2002-11-20,3.4208
2002-11-21,1.4615
2002-11-22,-2.1986
2002-11-25,1.938
2002-11-26,-1.3688
2002-11-27,7.4017
2002-11-29,-2.7279
2002-12-02,-1.9926
2002-12-03,-4.5934
2002-12-04,-1.4207
2002-12-05,-1.6013
2002-12-06,-17.6566
2002-12-09,1.7787
2002-12-10,0.1942
2002-12-11,-1.6473
2002-12-12,2.6601
2002-12-13,-2.1113
2002-12-16,0.0
2002-12-17,1.6667
2002-12-18,-1.1572
2002-12-19,-0.2927
2002-12-20,1.5655999999999999
2002-12-23,1.8304
2002-12-24,-1.6082999999999998
2002-12-26,0.7692
2002-12-27,-0.9542
2002-12-30,-0.578
2002-12-31,-0.4845
2003-01-02,3.408
2003-01-03,-1.6008
2003-01-06,0.9569
2003-01-07,-0.3791
2003-01-08,-2.4737999999999998
2003-01-09,-1.4634
2003-01-10,-0.8911
2003-01-13,1.998
2003-01-14,0.5877
2003-01-15,-2.4343
2003-01-16,1.996
2003-01-17,-0.3914
2003-01-21,-2.1611
2003-01-22,-2.008
2003-01-23,1.2295
2003-01-24,-2.3279
2003-01-27,-1.7617
2003-01-28,4.4304
2003-01-29,1.3131
2003-01-30,-1.994
2003-01-31,2.5432
2003-02-03,0.8929
2003-02-04,-2.6549
2003-02-05,0.202
2003-02-06,-2.4194
2003-02-07,-0.4132
2003-02-10,-3.112
2003-02-11,-2.3555
2003-02-12,-7.0175
2003-02-13,-5.8962
2003-02-14,-0.1253
2003-02-18,1.6311
2003-02-19,-1.358
2003-02-20,-0.1252
2003-02-21,-0.5013
2003-02-24,-0.7557
2003-02-25,1.5228000000000002
2003-02-26,0.0
2003-02-27,0.125
2003-02-28,-0.2497
2003-03-03,-0.7509
2003-03-04,0.7566
2003-03-05,-0.2503
2003-03-06,-3.1368
2003-03-07,2.0725
2003-03-10,-2.9188
2003-03-11,-2.0915
2003-03-12,-1.6021
2003-03-13,4.4776
2003-03-14,-1.2987
2003-03-17,5.2632
2003-03-18,-0.625
2003-03-19,-0.3774
2003-03-20,5.4293
2003-03-21,1.4371
2003-03-24,-2.8335
2003-03-25,2.0656
2003-03-26,1.7856999999999998
2003-03-27,-1.2865
2003-03-28,-2.6066000000000003
2003-03-31,0.365
2003-04-01,-0.6061
2003-04-02,0.7317
2003-04-03,-1.8159999999999998
2003-04-04,0.3699
2003-04-07,-1.2285
2003-04-08,-1.99
2003-04-09,-0.8883
2003-04-10,3.7132
2003-04-11,-0.6173
2003-04-14,4.7205
2003-04-15,1.1862
2003-04-16,16.1782
2003-04-17,-3.1282
2003-04-21,1.4583
2003-04-22,4.7228
2003-04-23,-0.7843
2003-04-24,-0.2964
2003-04-25,0.1982
2003-04-28,0.6924
2003-04-29,2.2593
2003-04-30,0.8646
2003-05-01,0.0
2003-05-02,1.5238
2003-05-05,0.8443
2003-05-06,0.4651
2003-05-07,1.9444
2003-05-08,-1.3624
2003-05-09,4.0516
2003-05-12,-0.354
2003-05-13,2.4867
2003-05-14,-1.2998
2003-05-15,-0.0878
2003-05-16,-2.4605
2003-05-19,-2.973
2003-05-20,1.2071
2003-05-21,0.4587
2003-05-22,-0.5479
2003-05-23,-1.4692
2003-05-27,2.1435
2003-05-28,-2.5547
2003-05-29,2.0599
2003-05-30,1.8349
2003-06-02,2.3423
2003-06-03,-0.4401
2003-06-04,-0.4421
2003-06-05,2.8419
2003-06-06,0.6045
2003-06-09,-1.2876
2003-06-10,-0.9565
2003-06-11,1.4047
2003-06-12,-3.1169000000000002
2003-06-13,-2.1448
2003-06-16,2.0091
2003-06-17,-0.1791
2003-06-18,0.5381
2003-06-19,0.8029
2003-06-20,7.0796
2003-06-23,-2.9752
2003-06-24,0.7666
2003-06-25,-0.2536
2003-06-26,2.7965999999999998
2003-06-27,-1.6488
2003-06-30,-1.3412
2003-07-01,0.5947
2003-07-02,0.5068
2003-07-03,-2.3529
2003-07-07,2.4096
2003-07-08,3.1933
2003-07-09,-1.7915
2003-07-10,-0.4146
2003-07-11,1.4155
2003-07-14,-0.1642
2003-07-15,-0.4112
2003-07-16,-6.5235
2003-07-17,-8.6572
2003-07-18,5.2224
2003-07-21,-2.9412000000000003
2003-07-22,0.0
2003-07-23,1.3258
2003-07-24,-0.6542
2003-07-25,-0.3763
2003-07-28,1.4163999999999999
2003-07-29,1.1173
2003-07-30,-1.0129
2003-07-31,5.0233
2003-08-01,-0.7086
2003-08-04,-3.3006
2003-08-05,1.476
2003-08-06,-2.1818
2003-08-07,1.1152
2003-08-08,-0.6434
2003-08-11,-0.37
2003-08-12,1.6713
2003-08-13,3.105
2003-08-14,1.1515
2003-08-15,-2.7145
2003-08-18,-0.09
2003-08-19,0.7207
2003-08-20,0.4472
2003-08-21,1.7809
2003-08-22,-1.1374
2003-08-25,-0.531
2003-08-26,-1.5125
2003-08-27,-1.1743000000000001
2003-08-28,-0.2742
2003-08-29,-0.1833
2003-09-02,2.3875
2003-09-03,2.3318
2003-09-04,0.9641
2003-09-05,0.3472
2003-09-08,0.173
2003-09-09,-0.6045
2003-09-10,-0.1738
2003-09-11,-1.4795
2003-09-12,1.5901
2003-09-15,1.913
2003-09-16,-1.1092
2003-09-17,-2.3296
2003-09-18,0.0
2003-09-19,-0.265
2003-09-22,0.0886
2003-09-23,0.0
2003-09-24,-1.8584
2003-09-25,-5.771
2003-09-26,-4.2105
2003-09-29,2.1978
2003-09-30,-2.2483
2003-10-01,4.5
2003-10-02,-0.7656
2003-10-03,1.4465
2003-10-06,0.2852
2003-10-07,2.1801
2003-10-08,-1.7625
2003-10-09,0.2833
2003-10-10,1.4123999999999999
2003-10-13,2.54
2003-10-14,0.6422
2003-10-15,-1.8232
2003-10-16,-0.0929
2003-10-17,-2.0446
2003-10-20,1.1385
2003-10-21,0.0
2003-10-22,-2.9081
2003-10-23,-1.5459
2003-10-24,-0.7851
2003-10-27,1.088
2003-10-28,2.544
2003-10-29,1.6221
2003-10-30,0.5634
2003-10-31,1.3072
2003-11-03,-0.4608
2003-11-04,0.7407
2003-11-05,2.8493
2003-11-06,-0.4468
2003-11-07,0.0898
2003-11-10,-2.0628
2003-11-11,16.7582
2003-11-12,0.0
2003-11-13,1.9607999999999999
2003-11-14,-1.3846
2003-11-17,-2.0281
2003-11-18,0.4777
2003-11-19,-1.3471
2003-11-20,-0.3213
2003-11-21,-0.1612
2003-11-24,5.004
2003-11-25,-0.3843
2003-11-26,0.3086
2003-11-28,0.7692
2003-12-01,1.5267
2003-12-02,0.3008
2003-12-03,-1.1244
2003-12-04,-1.2889
2003-12-05,-1.2288999999999999
2003-12-08,0.3888
2003-12-09,0.7746
2003-12-10,-0.1537
2003-12-11,2.6944
2003-12-12,0.4498
2003-12-15,-0.5224
2003-12-16,0.0
2003-12-17,-0.6002
2003-12-18,0.7547
2003-12-19,0.3745
2003-12-22,1.4179
2003-12-23,1.766
2003-12-24,-0.5061
2003-12-26,1.0174
2003-12-29,1.4388
2003-12-30,-0.7092
2003-12-31,-1.1429
2004-01-02,0.0
2004-01-05,4.841
2004-01-06,-1.1027
2004-01-07,-2.5784000000000002
2004-01-08,0.5007
2004-01-09,-0.9253
2004-01-12,1.796
2004-01-13,0.2117
2004-01-14,0.3521
2004-01-15,0.4912
2004-01-16,-1.3268
2004-01-20,0.2831
2004-01-21,1.482
2004-01-22,-2.6426
2004-01-23,1.5
2004-01-26,-1.126
2004-01-27,2.5623
2004-01-28,-3.2616
2004-01-29,-1.2912
2004-01-30,-0.436
2004-02-02,0.146
2004-02-03,0.7289
2004-02-04,-4.1968
2004-02-05,2.568
2004-02-06,3.8292
2004-02-09,-0.7092
2004-02-10,1.0
2004-02-11,10.1839
2004-02-12,-1.733
2004-02-13,-0.7185
2004-02-17,4.6711
2004-02-18,-2.7027
2004-02-19,-1.7442
2004-02-20,1.8409
2004-02-23,-1.6139000000000001
2004-02-24,-2.231
2004-02-25,0.6711
2004-02-26,0.4
2004-02-27,0.1992
2004-03-01,0.729
2004-03-02,-0.2632
2004-03-03,0.066
2004-03-04,-0.857
2004-03-05,1.6622
2004-03-08,1.0464
2004-03-09,-1.1003
2004-03-10,-3.0759
2004-03-11,-1.1479
2004-03-12,4.0984
2004-03-15,-4.1339
2004-03-16,1.0951
2004-03-17,1.5572
2004-03-18,-1.7332999999999998
2004-03-19,-1.3569
2004-03-22,0.8253
2004-03-23,-0.3411
2004-03-24,-2.1218
2004-03-25,1.1888
2004-03-26,-0.5529
2004-03-29,3.1967
2004-03-30,-0.6061
2004-03-31,0.542
2004-04-01,2.0889
2004-04-02,3.7624
2004-04-05,0.8906
2004-04-06,-0.5044
2004-04-07,0.1267
2004-04-08,-0.7595
2004-04-12,1.4668
2004-04-13,-3.5198
2004-04-14,-0.3909
2004-04-15,-0.1308
2004-04-16,-0.4584
2004-04-19,1.5131999999999999
2004-04-20,0.6481
2004-04-21,4.1854
2004-04-22,-3.0284
2004-04-23,-1.912
2004-04-26,-2.1442
2004-04-27,-1.0624
2004-04-28,0.4698
2004-04-29,-4.8764
2004-04-30,-2.809
2004-05-03,0.2168
2004-05-04,0.9373
2004-05-05,-0.1429
2004-05-06,-2.0744
2004-05-07,-2.0453
2004-05-10,-2.3117
2004-05-11,2.4427
2004-05-12,1.8629
2004-05-13,-3.2919
2004-05-14,1.8154
2004-05-17,-3.3432
2004-05-18,1.4604
2004-05-19,-0.6818
2004-05-20,-1.1442
2004-05-21,0.7716
2004-05-24,4.9005
2004-05-25,-1.0219
2004-05-26,0.7375
2004-05-27,0.2928
2004-05-28,-2.0438
2004-06-01,1.1177
2004-06-02,0.5158
