ticker,AXE US Equity
2000-05-24,-2.9213
2000-05-25,0.9259
2000-05-26,-2.7523
2000-05-30,2.5943
2000-05-31,3.908
2000-06-01,4.2035
2000-06-02,2.1231
2000-06-05,-3.3264
2000-06-06,0.6452
2000-06-07,2.3504
2000-06-08,0.2088
2000-06-09,0.0
2000-06-12,-2.9167
2000-06-13,0.8584
2000-06-14,1.7021
2000-06-15,3.7657
2000-06-16,2.8226
2000-06-19,-6.4706
2000-06-20,0.6289
2000-06-21,-4.1667
2000-06-22,-3.4783
2000-06-23,-1.8018
2000-06-26,1.3761
2000-06-27,1.1312
2000-06-28,0.6711
2000-06-29,-2.2222
2000-06-30,-3.5795
2000-07-03,5.8338
2000-07-05,-0.8909
2000-07-06,-2.6966
2000-07-07,10.1617
2000-07-10,3.1447
2000-07-11,-2.2358000000000002
2000-07-12,1.6632
2000-07-13,-0.818
2000-07-14,0.4124
2000-07-17,0.0
2000-07-18,-1.0267
2000-07-19,-0.8299
2000-07-20,3.3473
2000-07-21,-0.8097
2000-07-24,-5.3061
2000-07-25,4.0948
2000-07-26,0.207
2000-07-27,0.8264
2000-07-28,-2.0492
2000-07-31,-2.7197
2000-08-01,6.2366
2000-08-02,-4.0486
2000-08-03,-2.5316
2000-08-04,10.1732
2000-08-07,8.4479
2000-08-08,0.7246
2000-08-09,3.5971
2000-08-10,2.4306
2000-08-11,0.339
2000-08-14,-1.1824
2000-08-15,-4.6154
2000-08-16,-0.1792
2000-08-17,0.8977
2000-08-18,0.3559
2000-08-21,-0.8865
2000-08-22,-0.7156
2000-08-23,0.1802
2000-08-24,2.518
2000-08-25,-1.4035
2000-08-28,0.3559
2000-08-29,4.078
2000-08-30,-0.6814
2000-08-31,-3.9451
2000-09-01,0.5357
2000-09-05,-2.1314
2000-09-06,0.363
2000-09-07,0.9042
2000-09-08,-5.3763
2000-09-11,0.0
2000-09-12,-0.3788
2000-09-13,-2.0913
2000-09-14,2.7184
2000-09-15,-1.5123
2000-09-18,-4.4146
2000-09-19,0.8032
2000-09-20,1.992
2000-09-21,-5.0781
2000-09-22,-6.1728
2000-09-25,3.0702
2000-09-26,-0.8511
2000-09-27,-0.4292
2000-09-28,2.8017
2000-09-29,-2.3061
2000-10-02,0.2146
2000-10-03,-1.2848
2000-10-04,-1.5184
2000-10-05,-0.2203
2000-10-06,-4.6358
2000-10-09,-7.1759
2000-10-10,-8.4788
2000-10-11,-1.0899
2000-10-12,-4.1322
2000-10-13,5.7471
2000-10-16,-2.1739
2000-10-17,-2.2222
2000-10-18,-5.9658999999999995
2000-10-19,0.6042
2000-10-20,14.4144
2000-10-23,-3.4121
2000-10-24,-4.6196
2000-10-25,4.8433
2000-10-26,-0.2717
2000-10-27,-1.3624
2000-10-30,1.3812
2000-10-31,5.7221
2000-11-01,-6.701
2000-11-02,2.4862
2000-11-03,-2.965
2000-11-06,-3.0556
2000-11-07,2.0057
2000-11-08,1.1236
2000-11-09,-5.0
2000-11-10,-3.8012
2000-11-13,2.4316
2000-11-14,6.5282
2000-11-15,5.571
2000-11-16,-4.2216
2000-11-17,0.8264
2000-11-20,1.0929
2000-11-21,-1.3514
2000-11-22,-3.0137
2000-11-24,-6.4972
2000-11-27,-6.6465
2000-11-28,0.6472
2000-11-29,-2.2508
2000-11-30,-1.9737
2000-12-01,5.3690999999999995
2000-12-04,-3.5032
2000-12-05,2.9703
2000-12-06,-1.9231
2000-12-07,-0.9804
2000-12-08,5.6106
2000-12-11,4.0625
2000-12-12,-3.3033
2000-12-13,-2.1739
2000-12-14,-3.4920999999999998
2000-12-15,0.3289
2000-12-18,-3.9344
2000-12-19,-0.6826
2000-12-20,-2.4055
2000-12-21,4.5775
2000-12-22,6.0606
2000-12-26,-1.2698
2000-12-27,12.5402
2000-12-28,-0.8571
2000-12-29,-0.2882
2001-01-02,-13.0058
2001-01-03,13.9535
2001-01-04,1.4577
2001-01-05,1.4368
2001-01-08,-2.5496
2001-01-09,-2.6163
2001-01-10,1.4925
2001-01-11,10.0
2001-01-12,-1.3369
2001-01-16,2.168
2001-01-17,-1.3263
2001-01-18,3.2258
2001-01-19,0.2604
2001-01-22,-0.2597
2001-01-23,-1.5625
2001-01-24,5.8201
2001-01-25,-4.5
2001-01-26,4.712
2001-01-29,2.08
2001-01-30,6.1129
2001-01-31,3.5080999999999998
2001-02-01,4.3525
2001-02-02,-8.2051
2001-02-05,-1.3780000000000001
2001-02-06,-0.4909
2001-02-07,-4.9336
2001-02-08,-0.6387
2001-02-09,-0.3214
2001-02-12,3.6276
2001-02-13,-0.8168
2001-02-14,-1.1764999999999999
2001-02-15,2.6189999999999998
2001-02-16,-3.8283
2001-02-20,-2.7744
2001-02-21,-3.1844
2001-02-22,-1.9649999999999999
2001-02-23,-5.2288
2001-02-26,9.7011
2001-02-27,-7.2087
2001-02-28,-3.3424
2001-03-01,5.8411
2001-03-02,-0.4857
2001-03-05,1.9965000000000002
2001-03-06,3.9582
2001-03-07,-2.3013
2001-03-08,3.7687
2001-03-09,-6.0669
2001-03-12,0.4394
2001-03-13,1.2686
2001-03-14,-0.3888
2001-03-15,-0.2602
2001-03-16,-0.8696
2001-03-19,4.0351
2001-03-20,-2.4452
2001-03-21,-3.1115
2001-03-22,-1.9625
2001-03-23,5.687
2001-03-26,1.7219
2001-03-27,3.0893
2001-03-28,-5.3366
2001-03-29,-0.3036
2001-03-30,4.8282
2001-04-02,-1.0373
2001-04-03,-1.9706000000000001
2001-04-04,-0.3422
2001-04-05,5.7940000000000005
2001-04-06,-3.2454
2001-04-09,3.2704
2001-04-10,2.2737
2001-04-11,-0.8337
2001-04-12,1.4412
2001-04-16,-0.1973
2001-04-17,1.2652999999999999
2001-04-18,1.9524
2001-04-19,2.3746
2001-04-20,-1.7957
2001-04-23,-1.7524
2001-04-24,0.853
2001-04-25,1.8839000000000001
2001-04-26,-2.0377
2001-04-27,1.1171
2001-04-30,0.381
2001-05-01,1.1006
2001-05-02,3.6036
2001-05-03,-3.0072
2001-05-04,0.8592
2001-05-07,0.7037
2001-05-08,-0.9195
2001-05-09,1.6333
2001-05-10,1.3514
2001-05-11,-2.7027
2001-05-14,-0.6296
2001-05-15,3.9135
2001-05-16,1.8651
2001-05-17,3.4859
2001-05-18,1.5992
2001-05-21,6.43
2001-05-22,0.0629
2001-05-23,-2.7673
2001-05-24,1.423
2001-05-25,-1.6582
2001-05-29,-3.048
2001-05-30,0.3344
2001-05-31,-0.3333
2001-06-01,2.6756
2001-06-04,0.9772
2001-06-05,0.5161
2001-06-06,0.6739
2001-06-07,1.1795
2001-06-08,-2.0164
2001-06-11,-2.09
2001-06-12,-0.4598
2001-06-13,0.3299
2001-06-14,-3.4199
2001-06-15,-0.3405
2001-06-18,-0.5125
2001-06-19,1.3049
2001-06-20,1.3559
2001-06-21,2.8428
2001-06-22,-9.8211
2001-06-25,-0.577
2001-06-26,1.3783
2001-06-27,0.5367
2001-06-28,2.7401999999999997
2001-06-29,6.3388
2001-07-02,-3.2248
2001-07-03,0.5049
2001-07-05,-1.8754
2001-07-06,-3.686
2001-07-09,-0.2481
2001-07-10,-1.2078
2001-07-11,0.5034
2001-07-12,2.6475999999999997
2001-07-13,0.0
2001-07-16,-0.3486
2001-07-17,1.2591999999999999
2001-07-18,-0.4491
2001-07-19,3.5739
2001-07-20,-0.871
2001-07-23,-3.7175000000000002
2001-07-24,-2.7378
2001-07-25,1.8405
2001-07-26,3.8270999999999997
2001-07-27,0.3072
2001-07-30,-0.034
2001-07-31,-1.8039
2001-08-01,2.0797
2001-08-02,0.3396
2001-08-03,0.5415
2001-08-06,-0.101
2001-08-07,3.2682
2001-08-08,-2.6427
2001-08-09,-1.1394
2001-08-10,0.1695
2001-08-13,0.2707
2001-08-14,-0.54
2001-08-15,0.1697
2001-08-16,-0.4065
2001-08-17,-0.3061
2001-08-20,1.0918
2001-08-21,-1.5187
2001-08-22,2.9815
2001-08-23,0.0666
2001-08-24,2.5606999999999998
2001-08-27,0.6809
2001-08-28,-0.1932
2001-08-29,2.2588
2001-08-30,-0.5364
2001-08-31,-1.2373
2001-09-04,1.3492
2001-09-05,-2.5357
2001-09-06,-2.3415
2001-09-07,-6.2604
2001-09-10,-0.8171
2001-09-17,-9.0258
2001-09-18,1.5748
2001-09-19,-1.938
2001-09-20,-0.5138
2001-09-21,-1.6686999999999999
2001-09-24,1.0909
2001-09-25,0.9193
2001-09-26,-3.2475
2001-09-27,-5.2395
2001-09-28,7.041
2001-10-01,-3.753
2001-10-02,1.5514000000000001
2001-10-03,5.2023
2001-10-04,0.0785
2001-10-05,3.1373
2001-10-08,1.3308
2001-10-09,-4.6904
2001-10-10,1.5748
2001-10-11,3.7597
2001-10-12,-0.3736
2001-10-15,-0.6374
2001-10-16,-0.566
2001-10-17,1.518
2001-10-18,-3.1776
2001-10-19,1.1583
2001-10-22,-3.0534
2001-10-23,2.3622
2001-10-24,-2.1154
2001-10-25,2.5147
2001-10-26,0.8049
2001-10-29,-2.6616
2001-10-30,-2.3438
2001-10-31,-0.8
2001-11-01,4.5968
2001-11-02,6.0139
2001-11-05,1.3455
2001-11-06,0.7176
2001-11-07,-0.57
2001-11-08,-2.5439
2001-11-09,-1.7647
2001-11-12,1.4222000000000001
2001-11-13,1.1808
2001-11-14,2.1152
2001-11-15,1.1429
2001-11-16,1.7302
2001-11-19,1.1801
2001-11-20,-3.2933
2001-11-21,-0.8514
2001-11-23,1.1449
2001-11-26,1.1673
2001-11-27,-0.979
2001-11-28,-0.565
2001-11-29,2.8054
2001-11-30,-0.6218
2001-12-03,-0.6952
2001-12-04,4.6552
2001-12-05,2.8094
2001-12-06,0.3904
2001-12-07,-3.1756
2001-12-10,-1.7403
2001-12-11,-1.4986
2001-12-12,-0.0692
2001-12-13,-1.5571000000000002
2001-12-14,1.0545
2001-12-17,1.9826000000000001
2001-12-18,-1.296
2001-12-19,-1.4167
2001-12-20,0.0
2001-12-21,1.6474
2001-12-24,-0.1724
2001-12-26,0.1727
2001-12-27,1.2069
2001-12-28,-1.8058
2001-12-31,0.6593
2002-01-02,3.8263
2002-01-03,1.6600000000000001
2002-01-04,0.196
2002-01-07,-3.3572
2002-01-08,-0.9781
2002-01-09,1.8392
2002-01-10,-0.4013
2002-01-11,-0.9402
2002-01-14,-1.0169
2002-01-15,-0.4795
2002-01-16,-0.2065
2002-01-17,-0.6897
2002-01-18,-0.2431
2002-01-22,-3.4111000000000002
2002-01-23,-1.1171
2002-01-24,2.7697000000000003
2002-01-25,-0.8865
2002-01-28,3.6494
2002-01-29,-2.5198
2002-01-30,1.5581
2002-01-31,0.0697
2002-02-01,-1.3937
2002-02-04,-2.1908
2002-02-05,0.8309
2002-02-06,0.43
2002-02-07,-1.7125
2002-02-08,-0.363
2002-02-11,-0.1457
2002-02-12,-1.3864
2002-02-13,-1.5168
2002-02-14,-1.5402
2002-02-15,0.0382
2002-02-19,0.8391
2002-02-20,1.3237999999999999
2002-02-21,-2.2023
2002-02-22,1.5267
2002-02-25,2.5564
2002-02-26,0.6598
2002-02-27,-2.8769
2002-02-28,-2.9996
2002-03-01,3.363
2002-03-04,4.1511
2002-03-05,-1.149
2002-03-06,0.2543
2002-03-07,3.0797
2002-03-08,1.5817
2002-03-11,-0.9689
2002-03-12,0.2446
2002-03-13,-2.0216
2002-03-14,-0.9961
2002-03-15,0.0719
2002-03-18,3.7702
2002-03-19,0.0346
2002-03-20,-0.0692
2002-03-21,-0.3808
2002-03-22,0.417
2002-03-25,-1.7647
2002-03-26,2.1486
2002-03-27,1.8965999999999998
2002-03-28,0.2707
2002-04-01,-2.1937
2002-04-02,-0.0345
2002-04-03,0.3107
2002-04-04,0.3097
2002-04-05,-0.8576
2002-04-08,-0.5536
2002-04-09,2.8184
2002-04-10,2.0305
2002-04-11,-1.1277
2002-04-12,-0.0335
2002-04-15,1.5101
2002-04-16,3.3058
2002-04-17,-1.12
2002-04-18,-0.2589
2002-04-19,-0.6489
2002-04-22,-1.0777
2002-04-23,0.8914
2002-04-24,-2.0615
2002-04-25,-2.4724
2002-04-26,-2.5351
2002-04-29,-0.7381
2002-04-30,2.5141999999999998
2002-05-01,3.9724
2002-05-02,-0.4319
2002-05-03,-2.9029
2002-05-06,-2.8522
2002-05-07,-0.9197
2002-05-08,5.5694
2002-05-09,-0.0338
2002-05-10,-2.5709999999999997
2002-05-13,0.6944
2002-05-14,3.1034
2002-05-15,1.4047
2002-05-16,-1.6821000000000002
2002-05-17,0.4696
2002-05-20,-0.4007
2002-05-21,-0.6705
2002-05-22,-1.755
2002-05-23,0.8588
2002-05-24,-0.3406
2002-05-28,-2.0848
2002-05-29,-2.0593
2002-05-30,-0.4989
2002-05-31,0.8238
2002-06-03,-2.0604
2002-06-04,-1.1607
2002-06-05,-0.8073
2002-06-06,-1.7758
2002-06-07,-1.5443
2002-06-10,-0.5356
2002-06-11,-2.3077
2002-06-12,-0.6693
2002-06-13,-1.4665
2002-06-14,0.7643
2002-06-17,1.7964
2002-06-18,-8.8235
2002-06-19,0.4301
2002-06-20,-5.6531
2002-06-21,2.1335
2002-06-24,0.9778
2002-06-25,-1.8486
2002-06-26,0.0
2002-06-27,3.2735
2002-06-28,2.0408
2002-07-01,-2.383
2002-07-02,-1.9180000000000001
2002-07-03,-0.3556
2002-07-05,4.3711
2002-07-08,-1.9658
2002-07-09,-1.7873
2002-07-10,0.2663
2002-07-11,1.0181
2002-07-12,-1.0955
2002-07-15,0.8418
2002-07-16,0.2636
2002-07-17,0.7888
2002-07-18,-2.2609
2002-07-19,-1.6904
2002-07-22,-4.9774
2002-07-23,-0.619
2002-07-24,-0.3833
2002-07-25,-1.4910999999999999
2002-07-26,1.0742
2002-07-29,5.8454
2002-07-30,2.7841
2002-07-31,-4.0853
2002-08-01,1.713
2002-08-02,-4.233
2002-08-05,-3.0418
2002-08-06,2.451
2002-08-07,0.4306
2002-08-08,4.8595
2002-08-09,-0.9541
2002-08-12,-1.3761
2002-08-13,0.0
2002-08-14,3.3952999999999998
2002-08-15,0.045
2002-08-16,2.9676
2002-08-19,4.4105
2002-08-20,-2.5512
2002-08-21,2.5751
2002-08-22,2.0084
2002-08-23,-5.6604
2002-08-26,6.3043
2002-08-27,-5.5215
2002-08-28,-1.7316
2002-08-29,2.8634
2002-08-30,0.8565
2002-09-03,-5.0955
2002-09-04,4.0268
2002-09-05,-1.5484
2002-09-06,5.2862
2002-09-09,0.9129
2002-09-10,0.4934
2002-09-11,0.8592
2002-09-12,-4.3002
2002-09-13,0.2543
2002-09-16,-2.833
2002-09-17,-1.0009
2002-09-18,-2.5055
2002-09-19,-1.9386999999999999
2002-09-20,-1.1954
2002-09-23,-4.6533
2002-09-24,1.5129000000000001
2002-09-25,2.5
2002-09-26,0.3752
2002-09-27,-4.7196
2002-09-30,1.0299
2002-10-01,4.4175
2002-10-02,-2.371
2002-10-03,-1.1905000000000001
2002-10-04,-4.0964
2002-10-07,-3.6181
2002-10-08,2.0334
2002-10-09,-3.1681
2002-10-10,5.277
2002-10-11,2.005
2002-10-14,2.0639
2002-10-15,5.2961
2002-10-16,-4.7096
2002-10-17,5.8061
2002-10-18,0.2268
2002-10-21,3.9367
2002-10-22,1.219
2002-10-23,-0.2151
2002-10-24,3.0172
2002-10-25,-0.8368
2002-10-28,-0.8439
2002-10-29,0.6383
2002-10-30,-0.9725
2002-10-31,-1.4944
2002-11-01,2.7742
2002-11-04,2.3197
2002-11-05,0.371
2002-11-06,0.5339
2002-11-07,-1.9199000000000002
2002-11-08,-0.2499
2002-11-11,-3.215
2002-11-12,-1.1217
2002-11-13,0.6545
2002-11-14,5.9818
2002-11-15,-0.818
2002-11-18,-2.1856
2002-11-19,-2.8246
2002-11-20,1.5184
2002-11-21,3.9744
2002-11-22,1.7263
2002-11-25,1.6162
2002-11-26,-3.6183
2002-11-27,2.9703
2002-11-29,-2.0032
2002-12-02,3.1889
2002-12-03,-4.9128
2002-12-04,-4.5
2002-12-05,-1.3525
2002-12-06,0.8403
2002-12-09,-2.1053
2002-12-10,3.0466
2002-12-11,0.2609
2002-12-12,1.6912
2002-12-13,0.6397
2002-12-16,0.3814
2002-12-17,0.0422
2002-12-18,-2.616
2002-12-19,1.2565
2002-12-20,0.4279
2002-12-23,0.1278
2002-12-24,1.234
2002-12-26,-1.7234
2002-12-27,-0.0855
2002-12-30,0.6849
2002-12-31,-1.148
2003-01-02,1.0753
2003-01-03,1.1489
2003-01-06,1.4724
2003-01-07,0.9536
2003-01-08,-4.0246
2003-01-09,1.2837
2003-01-10,0.845
2003-01-13,-1.592
2003-01-14,0.298
2003-01-15,-1.4007
2003-01-16,-2.5829
2003-01-17,-2.0769
2003-01-21,-1.1282
2003-01-22,2.8754
2003-01-23,2.7063
2003-01-24,-1.5119
2003-01-27,-1.7105000000000001
2003-01-28,-0.6693
2003-01-29,1.7969
2003-01-30,-0.9267
2003-01-31,0.2227
2003-02-03,1.1556
2003-02-04,2.2408
2003-02-05,1.6760000000000002
2003-02-06,-1.8597000000000001
2003-02-07,-2.2394
2003-02-10,3.1718
2003-02-11,0.3416
2003-02-12,-2.1277
2003-02-13,0.0435
2003-02-14,1.9122
2003-02-18,0.7676
2003-02-19,-3.3432
2003-02-20,0.3065
2003-02-21,0.3928
2003-02-24,-1.913
2003-02-25,1.8617
2003-02-26,-2.0888
2003-02-27,3.8222
2003-02-28,0.3853
2003-03-03,-1.4072
2003-03-04,-0.9083
2003-03-05,0.2619
2003-03-06,-0.0435
2003-03-07,-1.0017
2003-03-10,-0.9239
2003-03-11,1.7762
2003-03-12,-7.0244
2003-03-13,8.3998
2003-03-14,-0.1732
2003-03-17,5.8109
2003-03-18,2.459
2003-03-19,-2.2
2003-03-20,1.2679
2003-03-21,1.0501
2003-03-24,-2.3181
2003-03-25,-6.0966
2003-03-26,-0.4793
2003-03-27,-1.7075
2003-03-28,0.7572
2003-03-31,0.221
2003-04-01,-1.2351
2003-04-02,2.9031000000000002
2003-04-03,-2.0399
2003-04-04,-2.171
2003-04-07,-0.6341
2003-04-08,-0.9572
2003-04-09,-2.0249
2003-04-10,0.9394
2003-04-11,-1.1168
2003-04-14,1.8824
2003-04-15,1.3395000000000001
2003-04-16,-1.6864
2003-04-17,2.2253
2003-04-21,0.1361
2003-04-22,0.6793
2003-04-23,-1.7094
2003-04-24,0.0915
2003-04-25,-2.8349
2003-04-28,4.9882
2003-04-29,1.3895
2003-04-30,1.5915
2003-05-01,-2.3064
2003-05-02,3.608
2003-05-05,-1.4187
2003-05-06,1.7444
2003-05-07,-0.2572
2003-05-08,-0.4297
2003-05-09,0.4316
2003-05-12,-1.1602999999999999
2003-05-13,-0.6522
2003-05-14,-0.6127
2003-05-15,1.2770000000000001
2003-05-16,-4.8261
2003-05-19,1.6446
2003-05-20,1.1236
2003-05-21,0.0889
2003-05-22,0.9769
2003-05-23,-0.9675
2003-05-27,3.9076
2003-05-28,-1.0684
2003-05-29,0.3024
2003-05-30,3.0146
2003-06-02,0.5017
2003-06-03,-0.4992
2003-06-04,2.9264
2003-06-05,0.4062
2003-06-06,-0.4045
2003-06-09,-1.9496
2003-06-10,0.4557
2003-06-11,0.1237
2003-06-12,-1.4827
2003-06-13,-1.9649
2003-06-16,3.7953
2003-06-17,-1.3147
2003-06-18,1.3322
2003-06-19,-0.9449
2003-06-20,-0.1244
2003-06-23,-1.1628
2003-06-24,-0.7143
2003-06-25,1.3965
2003-06-26,1.7529
2003-06-27,-6.1526
2003-06-30,2.4038
2003-07-01,-6.274
2003-07-02,1.776
2003-07-03,-1.2081
2003-07-07,2.808
2003-07-08,-0.4405
2003-07-09,2.8319
2003-07-10,-3.4854
2003-07-11,2.0954
2003-07-14,1.179
2003-07-15,-0.6042
2003-07-16,-1.1724
2003-07-17,-3.0316
2003-07-18,-0.725
2003-07-21,-0.7303
2003-07-22,0.092
2003-07-23,-0.2297
2003-07-24,0.1842
2003-07-25,1.2868
2003-07-28,0.0
2003-07-29,0.8621
2003-07-30,0.4498
2003-07-31,-0.0896
2003-08-01,-2.0619
2003-08-04,0.778
2003-08-05,-1.9074
2003-08-06,-2.2222
2003-08-07,0.142
2003-08-08,-0.5674
2003-08-11,0.0951
2003-08-12,4.6556
2003-08-13,-0.9986
2003-08-14,1.7882
2003-08-15,-1.2162
2003-08-18,1.9152
2003-08-19,2.8635
2003-08-20,-1.3484
2003-08-21,1.3228
2003-08-22,-2.3499
2003-08-25,-0.1783
2003-08-26,-0.9375
2003-08-27,0.721
2003-08-28,2.5951
2003-08-29,-0.8722
2003-09-02,0.9679
2003-09-03,2.1786
2003-09-04,0.5117
2003-09-05,0.9758
2003-09-08,2.479
2003-09-09,-2.419
2003-09-10,-0.9664
2003-09-11,-0.4667
2003-09-12,1.2361
2003-09-15,-1.0526
2003-09-16,0.0426
2003-09-17,-0.2977
2003-09-18,0.0427
2003-09-19,-1.8336999999999999
2003-09-22,0.6082
2003-09-23,0.475
2003-09-24,-0.6876
2003-09-25,-0.8654
2003-09-26,-0.9166
2003-09-29,0.5727
2003-09-30,-0.2628
2003-10-01,1.054
2003-10-02,0.1304
2003-10-03,2.2135
2003-10-06,0.8493
2003-10-07,0.3368
2003-10-08,-0.4196
2003-10-09,0.4214
2003-10-10,0.7973
2003-10-13,0.2498
2003-10-14,1.5365
2003-10-15,0.3272
2003-10-16,-0.693
2003-10-17,-1.5189
2003-10-20,0.1251
2003-10-21,-0.7077
2003-10-22,-1.7610000000000001
2003-10-23,-0.2988
2003-10-24,-1.4983
2003-10-27,1.0865
2003-10-28,3.0525
2003-10-29,1.043
2003-10-30,-0.9496
2003-10-31,-0.4585
2003-11-03,1.5913
2003-11-04,-0.4122
2003-11-05,0.1656
2003-11-06,-0.0413
2003-11-07,-0.4547
2003-11-10,-1.6196000000000002
2003-11-11,-0.1266
2003-11-12,0.3381
2003-11-13,-0.8425
2003-11-14,-1.2319
2003-11-17,-0.3871
2003-11-18,-2.2884
2003-11-19,0.928
2003-11-20,-1.9264000000000001
2003-11-21,2.2321
2003-11-24,2.1834
2003-11-25,1.7094
2003-11-26,-1.4706000000000001
2003-11-28,-1.7058
2003-12-01,3.9046
2003-12-02,-0.8351
2003-12-03,-1.8526
2003-12-04,0.429
2003-12-05,2.3921
2003-12-08,0.2086
2003-12-09,-0.2498
2003-12-10,-0.9599
2003-12-11,2.402
2003-12-12,1.9342000000000001
2003-12-15,-1.9782
2003-12-16,1.318
2003-12-17,-0.3252
2003-12-18,2.2838
2003-12-19,-0.4386
2003-12-22,1.3216
2003-12-23,2.3715
2003-12-24,-2.5097
2003-12-26,0.2772
2003-12-29,2.0932
2003-12-30,0.3868
2003-12-31,-0.2697
2004-01-02,-0.1932
2004-01-05,4.3748000000000005
2004-01-06,-0.408
2004-01-07,0.8566
2004-01-08,2.2895
2004-01-09,-0.2888
2004-01-12,2.7878
2004-01-13,-1.0215
2004-01-14,0.9964
2004-01-15,2.3608000000000002
2004-01-16,0.1721
2004-01-20,1.4433
2004-01-21,-1.9647999999999999
2004-01-22,-0.6565
2004-01-23,0.8696
2004-01-26,2.8276
2004-01-27,-4.9296
2004-01-28,-1.0935
2004-01-29,-0.428
2004-01-30,-0.967
2004-02-02,1.5913
2004-02-03,4.3076
2004-02-04,-1.6724
2004-02-05,0.9025
2004-02-06,0.7224
2004-02-09,-0.9563
2004-02-10,3.4483
2004-02-11,1.6667
2004-02-12,-1.0492
2004-02-13,-0.5964
2004-02-17,1.4667
2004-02-18,0.3614
2004-02-19,-0.6874
2004-02-20,-1.5162
2004-02-23,-1.2048
2004-02-24,-0.4065
2004-02-25,1.3605
2004-02-26,0.6711
2004-02-27,-0.3333
2004-03-01,0.5686
2004-03-02,-0.2328
2004-03-03,-0.2
2004-03-04,0.2004
2004-03-05,0.6333
2004-03-08,-1.2918
2004-03-09,-1.745
2004-03-10,-0.3074
2004-03-11,-0.5824
2004-03-12,3.1358
2004-03-15,-2.3918
2004-03-16,-0.5405
2004-03-17,2.1014
2004-03-18,-1.3485
2004-03-19,0.1799
2004-03-22,-2.5135
2004-03-23,0.1842
2004-03-24,-0.4044
2004-03-25,1.7719
2004-03-26,1.0881
2004-03-29,1.6505
2004-03-30,0.2118
2004-03-31,-0.4931
2004-04-01,1.6991
2004-04-02,1.2879
2004-04-05,1.3058
2004-04-06,-0.882
2004-04-07,0.308
2004-04-08,-0.8188
2004-04-12,0.0
2004-04-13,-1.6168
2004-04-14,-0.3497
2004-04-15,-0.1754
2004-04-16,-0.1054
2004-04-19,0.2463
2004-04-20,1.0881
2004-04-21,1.5625
2004-04-22,0.3419
2004-04-23,-0.0681
2004-04-26,-0.3409
2004-04-27,1.6421000000000001
2004-04-28,0.3702
2004-04-29,-0.4695
2004-04-30,-1.2803
2004-05-03,1.8771
2004-05-04,0.7035
2004-05-05,0.2329
2004-05-06,-0.8297
2004-05-07,-0.7697
2004-05-10,-0.9106
2004-05-11,0.953
2004-05-12,0.236
2004-05-13,-0.5045
2004-05-14,-1.2847
2004-05-17,-2.637
2004-05-18,1.0904
2004-05-19,-0.2088
2004-05-20,0.3487
2004-05-21,1.1118999999999999
2004-05-24,1.2371
2004-05-25,3.1908
2004-05-26,0.6579
2004-05-27,-0.2288
