ticker,CEG US Equity
2000-05-25,-2.17
2000-05-26,1.6636
2000-05-30,-1.2727
2000-05-31,1.105
2000-06-01,0.3643
2000-06-02,-2.3593
2000-06-05,-3.9032999999999998
2000-06-06,2.7079
2000-06-07,-0.565
2000-06-08,3.1667
2000-06-09,1.1152
2000-06-12,0.2528
2000-06-13,1.2147999999999999
2000-06-14,-2.1739
2000-06-15,2.963
2000-06-16,0.0788
2000-06-19,-2.2353
2000-06-20,0.3676
2000-06-21,-1.2821
2000-06-22,-0.9276
2000-06-23,0.5618
2000-06-26,1.1173
2000-06-27,-3.1308
2000-06-28,2.5548
2000-06-29,-0.8227
2000-06-30,-2.6168
2000-07-03,0.7678
2000-07-05,-0.7619
2000-07-06,0.0
2000-07-07,1.7274
2000-07-10,0.3774
2000-07-11,0.5639
2000-07-12,-0.1869
2000-07-13,1.3109
2000-07-14,0.5545
2000-07-17,0.5515
2000-07-18,0.1828
2000-07-19,0.0
2000-07-20,-1.8248
2000-07-21,-1.1152
2000-07-24,0.188
2000-07-25,0.3752
2000-07-26,-0.5607
2000-07-27,0.7519
2000-07-28,-0.3731
2000-07-31,-0.1873
2000-08-01,2.2514
2000-08-02,1.1009
2000-08-03,3.4936
2000-08-04,0.3069
2000-08-07,1.9668
2000-08-08,1.3288
2000-08-09,-0.846
2000-08-10,1.4078
2000-08-11,0.6731
2000-08-14,0.2925
2000-08-15,2.1667
2000-08-16,-0.8157
2000-08-17,1.1513
2000-08-18,0.1626
2000-08-21,0.0
2000-08-22,0.1623
2000-08-23,-0.8104
2000-08-24,0.4902
2000-08-25,-1.626
2000-08-28,1.157
2000-08-29,-0.3268
2000-08-30,0.1639
2000-08-31,-0.1227
2000-09-01,0.9422
2000-09-05,6.3312
2000-09-06,6.7176
2000-09-07,0.9614
2000-09-08,5.7761
2000-09-11,1.3441
2000-09-12,0.3586
2000-09-13,-1.3298
2000-09-14,-4.3126999999999995
2000-09-15,2.1568
2000-09-18,2.0249
2000-09-19,-3.3784
2000-09-20,-2.5175
2000-09-21,-0.7174
2000-09-22,4.3353
2000-09-25,-1.108
2000-09-26,6.5826
2000-09-27,8.0569
2000-09-28,-3.3215
2000-09-29,0.1652
2000-10-02,0.3374
2000-10-03,-3.1289
2000-10-04,-3.23
2000-10-05,-2.2697
2000-10-06,-0.1366
2000-10-09,-1.0944
2000-10-10,2.0747
2000-10-11,0.1355
2000-10-12,-2.1651
2000-10-13,-0.5533
2000-10-16,0.6954
2000-10-17,-0.9669
2000-10-18,-3.2078
2000-10-19,-2.1614
2000-10-20,-6.6274
2000-10-23,13.0915
2000-10-24,-3.9052
2000-10-25,-5.6604
2000-10-26,-0.3077
2000-10-27,0.7716
2000-10-30,3.2159
2000-10-31,-1.0386
2000-11-01,1.6492
2000-11-02,-0.295
2000-11-03,1.6272
2000-11-06,-0.2911
2000-11-07,-0.438
2000-11-08,0.4399
2000-11-09,0.292
2000-11-10,0.0
2000-11-13,-0.7278
2000-11-14,-3.8123
2000-11-15,0.3049
2000-11-16,1.5198
2000-11-17,4.0419
2000-11-20,-0.2878
2000-11-21,-2.5974
2000-11-22,-2.0741
2000-11-24,0.4539
2000-11-27,-0.3012
2000-11-28,-0.7553
2000-11-29,0.761
2000-11-30,-1.6616
2000-12-01,-0.6144
2000-12-04,0.6182
2000-12-05,-1.3825
2000-12-06,-1.7134
2000-12-07,0.748
2000-12-08,-1.1129
2000-12-11,-1.4469
2000-12-12,3.2626
2000-12-13,-0.9479
2000-12-14,-1.7544
2000-12-15,0.974
2000-12-18,3.2154
2000-12-19,2.9595000000000002
2000-12-20,3.177
2000-12-21,0.4399
2000-12-22,0.7299
2000-12-26,4.3478
2000-12-27,-1.9444
2000-12-28,0.8499
2000-12-29,1.264
2001-01-02,-2.9126
2001-01-03,-4.2857
2001-01-04,-8.9552
2001-01-05,3.2787
2001-01-08,1.9048
2001-01-09,0.0
2001-01-10,-2.8037
2001-01-11,-6.4103
2001-01-12,2.226
2001-01-16,-2.3451
2001-01-17,0.1715
2001-01-18,0.6849
2001-01-19,3.5714
2001-01-22,2.7915
2001-01-23,1.278
2001-01-24,2.6814
2001-01-25,0.0
2001-01-26,-0.768
2001-01-29,-0.161
2001-01-30,0.2481
2001-01-31,-1.7816999999999998
2001-02-01,-1.7889
2001-02-02,1.8471
2001-02-05,2.1159
2001-02-06,1.6526999999999998
2001-02-07,0.7522
2001-02-08,1.1320000000000001
2001-02-09,1.9527999999999999
2001-02-12,-0.2102
2001-02-13,0.1639
2001-02-14,-0.0467
2001-02-15,-0.678
2001-02-16,0.0942
2001-02-20,0.2822
2001-02-21,-0.6801
2001-02-22,0.8264
2001-02-23,-1.171
2001-02-26,0.9005
2001-02-27,0.728
2001-02-28,-0.443
2001-03-01,-1.1007
2001-03-02,0.521
2001-03-05,-0.212
2001-03-06,-1.0859
2001-03-07,0.4057
2001-03-08,3.8983
2001-03-09,0.7112
2001-03-12,-0.8884
2001-03-13,-0.3677
2001-03-14,-1.9146
2001-03-15,2.5635
2001-03-16,-0.5733
2001-03-19,-0.8303
2001-03-20,-0.6047
2001-03-21,-1.708
2001-03-22,-6.6889
2001-03-23,1.9643000000000002
2001-03-26,2.9772
2001-03-27,0.9718
2001-03-28,1.3715
2001-03-29,2.3261
2001-03-30,2.2965
2001-04-02,1.0431
2001-04-03,-0.7181
2001-04-04,0.4747
2001-04-05,1.1249
2001-04-06,-2.1135
2001-04-09,0.7955
2001-04-10,3.2018
2001-04-11,-0.4807
2001-04-12,0.1976
2001-04-16,1.3585
2001-04-17,2.4643
2001-04-18,-2.4473
2001-04-19,-3.4818
2001-04-20,0.717
2001-04-23,2.1357
2001-04-24,2.592
2001-04-25,-0.2123
2001-04-26,3.0851
2001-04-27,-1.5893000000000002
2001-04-30,0.1258
2001-05-01,1.7176
2001-05-02,-2.1829
2001-05-03,-0.2316
2001-05-04,0.3587
2001-05-07,-1.3457
2001-05-08,-1.0017
2001-05-09,0.9473
2001-05-10,0.6611
2001-05-11,1.1653
2001-05-14,1.8848
2001-05-15,-0.1644
2001-05-16,2.8413
2001-05-17,-1.0811
2001-05-18,-0.9107
2001-05-21,0.3472
2001-05-22,0.4885
2001-05-23,1.0735
2001-05-24,-0.9419
2001-05-25,-2.7109
2001-05-29,-1.5388
2001-05-30,-1.8163
2001-05-31,1.7423
2001-06-01,-1.0148
2001-06-04,-0.6835
2001-06-05,-4.9892
2001-06-06,-2.2182
2001-06-07,1.1111
2001-06-08,-0.2755
2001-06-11,1.7726
2001-06-12,0.5429
2001-06-13,-2.3397
2001-06-14,-5.6669
2001-06-15,1.9536
2001-06-18,0.4072
2001-06-19,2.7672
2001-06-20,-0.9517
2001-06-21,-4.4528
2001-06-22,0.9321
2001-06-25,-0.6318
2001-06-26,0.3424
2001-06-27,2.0717
2001-06-28,-0.9312
2001-06-29,2.6753
2001-07-02,-0.7277
2001-07-03,0.0946
2001-07-05,1.2757
2001-07-06,0.1866
2001-07-09,0.9546
2001-07-10,0.5535
2001-07-11,-2.2248
2001-07-12,-1.2198
2001-07-13,0.0712
2001-07-16,0.7356
2001-07-17,-0.1649
2001-07-18,-1.8405
2001-07-19,-1.0577
2001-07-20,-21.2828
2001-07-23,-4.321
2001-07-24,-5.6452
2001-07-25,2.0855
2001-07-26,1.9089
2001-07-27,0.3943
2001-07-30,0.8183
2001-07-31,-4.4156
2001-08-01,-0.7133
2001-08-02,2.6001
2001-08-03,2.034
2001-08-06,-1.634
2001-08-07,-0.2658
2001-08-08,-1.0326
2001-08-09,0.9088
2001-08-10,0.1001
2001-08-13,-0.1999
2001-08-14,-0.3005
2001-08-15,-1.0047
2001-08-16,1.5899999999999999
2001-08-17,0.0333
2001-08-20,1.032
2001-08-21,-1.1532
2001-08-22,0.2
2001-08-23,0.6986
2001-08-24,0.925
2001-08-27,1.8003
2001-08-28,0.0322
2001-08-29,-1.5429
2001-08-30,-1.6977
2001-08-31,-0.2989
2001-09-04,-0.8328
2001-09-05,-0.2351
2001-09-06,1.5825
2001-09-07,-2.1631
2001-09-10,-1.3946
2001-09-17,-5.4846
2001-09-18,0.365
2001-09-19,-2.6909
2001-09-20,-2.6906
2001-09-21,-2.0737
2001-09-24,-0.1176
2001-09-25,-1.7275
2001-09-26,-4.5146
2001-09-27,-1.1715
2001-09-28,2.4555
2001-10-01,0.5372
2001-10-02,3.4936
2001-10-03,2.1843
2001-10-04,-0.9328
2001-10-05,2.1185
2001-10-08,1.0373
2001-10-09,-0.4183
2001-10-10,3.6654999999999998
2001-10-11,-2.3204000000000002
2001-10-12,0.6033
2001-10-15,0.937
2001-10-16,1.5225
2001-10-17,2.3043
2001-10-18,-4.1472999999999995
2001-10-19,2.7975
2001-10-22,0.508
2001-10-23,-2.4549
2001-10-24,-4.6262
2001-10-25,1.8237999999999999
2001-10-26,-10.7851
2001-10-29,-1.7513999999999998
2001-10-30,-4.3478
2001-10-31,1.6818
2001-11-01,2.0563
2001-11-02,0.7446
2001-11-05,4.3478
2001-11-06,1.5417
2001-11-07,2.1338
2001-11-08,0.0
2001-11-09,0.3616
2001-11-12,0.9608
2001-11-13,0.2776
2001-11-14,-0.9885
2001-11-15,-0.5192
2001-11-16,0.562
2001-11-19,-1.6766
2001-11-20,1.7052
2001-11-21,-0.6786
2001-11-23,0.4823
2001-11-26,-2.0
2001-11-27,-0.8163
2001-11-28,-5.9671
2001-11-29,4.814
2001-11-30,-0.8351
2001-12-03,-2.3579
2001-12-04,3.7085
2001-12-05,2.4948
2001-12-06,1.501
2001-12-07,2.4497999999999998
2001-12-10,0.0392
2001-12-11,-1.6458
2001-12-12,0.0
2001-12-13,0.7968
2001-12-14,-0.3953
2001-12-17,-1.0714
2001-12-18,0.361
2001-12-19,2.0384
2001-12-20,-0.3917
2001-12-21,0.3932
2001-12-24,1.4493
2001-12-26,0.3475
2001-12-27,1.8853
2001-12-28,0.9063
2001-12-31,-0.6362
2002-01-02,2.2976
2002-01-03,1.2518
2002-01-04,-2.5455
2002-01-07,0.6716
2002-01-08,-1.2602
2002-01-09,1.9895
2002-01-10,1.1778
2002-01-11,-0.7639
2002-01-14,1.173
2002-01-15,2.3551
2002-01-16,-1.0265
2002-01-17,-1.2876
2002-01-18,-1.6303999999999998
2002-01-22,-1.4365
2002-01-23,1.3453
2002-01-24,-0.0737
2002-01-25,0.2952
2002-01-28,0.4047
2002-01-29,-3.2979
2002-01-30,2.8041
2002-01-31,3.944
2002-02-01,0.8865
2002-02-04,-0.7381
2002-02-05,-0.4958
2002-02-06,-0.0712
2002-02-07,-1.1396
2002-02-08,0.9006
2002-02-11,1.1424
2002-02-12,1.4825
2002-02-13,-1.4957
2002-02-14,2.4364
2002-02-15,-1.241
2002-02-19,0.4538
2002-02-20,-0.5559
2002-02-21,-1.0133
2002-02-22,1.9767000000000001
2002-02-25,0.7961
2002-02-26,-1.1332
2002-02-27,0.6947
2002-02-28,-0.3794
2002-03-01,2.4238
2002-03-04,2.096
2002-03-05,0.6954
2002-03-06,1.1509
2002-03-07,0.3576
2002-03-08,-0.2938
2002-03-11,0.5894
2002-03-12,0.3255
2002-03-13,-1.3303
2002-03-14,-0.7234
2002-03-15,0.6956
2002-03-18,-0.6579
2002-03-19,1.3245
2002-03-20,-1.6993
2002-03-21,2.7260999999999997
2002-03-22,-0.4531
2002-03-25,-0.065
2002-03-26,-0.488
2002-03-27,0.4904
2002-03-28,0.3578
2002-04-01,0.6807
2002-04-02,0.5795
2002-04-03,-1.8566
2002-04-04,-0.4892
2002-04-05,1.9666000000000001
2002-04-08,0.7393
2002-04-09,-1.4359
2002-04-10,1.4243999999999999
2002-04-11,-0.0958
2002-04-12,0.0639
2002-04-15,-1.4049
2002-04-16,0.2267
2002-04-17,0.3554
2002-04-18,0.161
2002-04-19,1.5429
2002-04-22,0.3166
2002-04-23,0.0316
2002-04-24,0.4101
2002-04-25,-3.8643
2002-04-26,3.5948
2002-04-29,0.8202
2002-04-30,-0.1252
2002-05-01,-0.188
2002-05-02,1.2555
2002-05-03,-0.031
2002-05-06,-1.2403
2002-05-07,-1.5699
2002-05-08,0.8931
2002-05-09,0.2213
2002-05-10,-2.3659
2002-05-13,-3.1664
2002-05-14,-0.5672
2002-05-15,-0.7383
2002-05-16,-2.0284
2002-05-17,0.1035
2002-05-20,3.1713
2002-05-21,0.2005
2002-05-22,1.7006000000000001
2002-05-23,0.7869
2002-05-24,1.8542999999999998
2002-05-28,-0.0319
2002-05-29,-2.1086
2002-05-30,-0.8812
2002-05-31,-0.3293
2002-06-03,-3.2045
2002-06-04,1.5358
2002-06-05,-1.479
2002-06-06,-2.593
2002-06-07,0.2119
2002-06-10,-2.1854
2002-06-11,0.2162
2002-06-12,2.9126
2002-06-13,1.1181
2002-06-14,-0.9675
2002-06-17,2.896
2002-06-18,0.4408
2002-06-19,-1.9919
2002-06-20,-2.9969
2002-06-21,0.2841
2002-06-24,0.3541
2002-06-25,-0.3176
2002-06-26,-1.2389000000000001
2002-06-27,1.6129
2002-06-28,3.4920999999999998
2002-07-01,-3.2038
2002-07-02,-1.9014
2002-07-03,-0.2513
2002-07-05,2.1231
2002-07-08,-1.2333
2002-07-09,-4.1027
2002-07-10,-8.482099999999999
2002-07-11,5.6911000000000005
2002-07-12,-2.3077
2002-07-15,3.7795
2002-07-16,-1.2519
2002-07-17,-2.0361
2002-07-18,-3.0588
2002-07-19,-4.8139
2002-07-22,-2.9324
2002-07-23,-3.634
2002-07-24,7.9055
2002-07-25,2.1053
2002-07-26,0.6186
2002-07-29,2.7459
2002-07-30,8.2968
2002-07-31,2.6519
2002-08-01,-3.4446
2002-08-02,-2.7127
2002-08-05,0.6494
2002-08-06,2.6565
2002-08-07,1.6636
2002-08-08,1.6364
2002-08-09,-0.6798
2002-08-12,1.9813
2002-08-13,-2.19
2002-08-14,2.9975
2002-08-15,0.9818
2002-08-16,-0.0347
2002-08-19,0.6947
2002-08-20,-0.6554
2002-08-21,2.0833
2002-08-22,1.0204
2002-08-23,-1.3805
2002-08-26,0.956
2002-08-27,-1.6233
2002-08-28,-1.7532
2002-08-29,-1.1547
2002-08-30,-0.8496
2002-09-03,-1.6066
2002-09-04,-0.1089
2002-09-05,-1.2349999999999999
2002-09-06,-0.1839
2002-09-09,0.9665
2002-09-10,-3.2401
2002-09-11,0.8371
2002-09-12,-2.0377
2002-09-13,2.1957
2002-09-16,-1.6585
2002-09-17,-4.7528
2002-09-18,1.4487
2002-09-19,-2.3007
2002-09-20,-4.7503
2002-09-23,-2.0034
2002-09-24,-0.8699
2002-09-25,2.2817
2002-09-26,4.2042
2002-09-27,0.247
2002-09-30,1.807
2002-10-01,3.6305
2002-10-02,-3.1919
2002-10-03,-0.5629
2002-10-04,-3.3158
2002-10-07,-0.1255
2002-10-08,-1.3819
2002-10-09,-8.8747
2002-10-10,-3.9609
2002-10-11,3.3479
2002-10-14,0.939
2002-10-15,3.814
2002-10-16,-5.914
2002-10-17,3.9048
2002-10-18,0.8249
2002-10-21,6.3636
2002-10-22,0.4274
2002-10-23,2.9787
2002-10-24,1.0331
2002-10-25,2.0041
2002-10-28,2.6464
2002-10-29,0.3516
2002-10-30,1.6349
2002-10-31,-2.0299
2002-11-01,-0.7037
2002-11-04,3.0709
2002-11-05,2.8266
2002-11-06,1.5602
2002-11-07,-5.0841
2002-11-08,-4.3931000000000004
2002-11-11,-3.1842
2002-11-12,-1.5404
2002-11-13,2.4947
2002-11-14,2.1452
2002-11-15,2.504
2002-11-18,0.1182
2002-11-19,-0.6297
2002-11-20,1.9802
2002-11-21,1.9029
2002-11-22,2.5534
2002-11-25,0.7061
2002-11-26,-2.9151
2002-11-27,1.1022
2002-11-29,-0.9398
2002-12-02,-0.797
2002-12-03,0.4591
2002-12-04,-2.5895
2002-12-05,0.6646
2002-12-06,0.932
2002-12-09,1.9029
2002-12-10,1.2957
2002-12-11,3.7998
2002-12-12,-0.29
2002-12-13,1.8538999999999999
2002-12-16,0.8565
2002-12-17,-1.2739
2002-12-18,0.7527
2002-12-19,-0.2134
2002-12-20,2.6738
2002-12-23,-1.2153
2002-12-24,-0.7381
2002-12-26,1.4873
2002-12-27,-2.3029
2002-12-30,0.4286
2002-12-31,-1.0669
2003-01-02,2.1927
2003-01-03,0.6331
2003-01-06,5.6274
2003-01-07,-4.3018
2003-01-08,2.3513
2003-01-09,-0.3378
2003-01-10,0.2712
2003-01-13,-2.5693
2003-01-14,-2.9493
2003-01-15,-1.3228
2003-01-16,-0.3623
2003-01-17,-0.8364
2003-01-21,-1.4668
2003-01-22,-0.4838
2003-01-23,1.3463
2003-01-24,-0.1845
2003-01-27,-3.475
2003-01-28,3.8682
2003-01-29,-1.2906
2003-01-30,0.8592
2003-01-31,2.4074
2003-02-03,0.3617
2003-02-04,-1.3333
2003-02-05,-2.6662
2003-02-06,-0.075
2003-02-07,-2.178
2003-02-10,0.499
2003-02-11,-1.4515
2003-02-12,-0.9302
2003-02-13,0.313
2003-02-14,0.039
2003-02-18,0.5458
2003-02-19,0.6204
2003-02-20,0.8092
2003-02-21,1.4526
2003-02-24,-0.4145
2003-02-25,-0.3027
2003-02-26,-2.0114
2003-02-27,1.6266
2003-02-28,-0.0762
2003-03-03,-0.0763
2003-03-04,-0.3053
2003-03-05,1.4548
2003-03-06,2.1509
2003-03-07,1.2682
2003-03-10,-3.0203
2003-03-11,-1.4052
2003-03-12,0.4237
2003-03-13,0.4987
2003-03-14,0.5725
2003-03-17,1.518
2003-03-18,1.2336
2003-03-19,0.0739
2003-03-20,1.2915
2003-03-21,3.3515
2003-03-24,-1.8329
2003-03-25,0.5027
2003-03-26,-1.0361
2003-03-27,0.722
2003-03-28,0.2509
2003-03-31,-0.8581
2003-04-01,0.3606
2003-04-02,0.4671
2003-04-03,-0.0715
2003-04-04,3.0064
2003-04-07,-2.606
2003-04-08,0.3924
2003-04-09,-0.7107
2003-04-10,2.2906
2003-04-11,-0.8747
2003-04-14,1.9414
2003-04-15,0.6579
2003-04-16,-0.5504
2003-04-17,1.6257000000000001
2003-04-21,-0.1361
2003-04-22,0.9202
2003-04-23,-0.304
2003-04-24,0.7791
2003-04-25,-1.1092
2003-04-28,2.9572000000000003
2003-04-29,-1.0895
2003-04-30,-2.2697
2003-05-01,-1.3660999999999999
2003-05-02,-0.3809
2003-05-05,1.1818
2003-05-06,2.0268
2003-05-07,0.0
2003-05-08,0.303
2003-05-09,0.6378
2003-05-12,0.0334
2003-05-13,1.1671
2003-05-14,0.033
2003-05-15,1.7792
2003-05-16,3.3344
2003-05-19,-0.5326
2003-05-20,1.1024
2003-05-21,1.8692
2003-05-22,-0.2446
2003-05-23,3.7707
2003-05-27,-0.384
2003-05-28,-0.7414
2003-05-29,-2.3902
2003-05-30,1.4692
2003-06-02,1.086
2003-06-03,1.3727
2003-06-04,1.4719
2003-06-05,-0.8413
2003-06-06,-1.3458
2003-06-09,-0.5081
2003-06-10,1.2316
2003-06-11,0.8309
2003-06-12,1.6775
2003-06-13,-0.9262
2003-06-16,1.4899
2003-06-17,-0.7484
2003-06-18,-0.29
2003-06-19,0.2036
2003-06-20,0.029
2003-06-23,-0.5514
2003-06-24,-0.2043
2003-06-25,-0.2632
2003-06-26,0.7916
2003-06-27,-0.5817
2003-06-30,0.3511
2003-07-01,-0.1749
2003-07-02,0.6133
2003-07-03,-0.5806
2003-07-07,0.5839
2003-07-08,-0.5225
2003-07-09,-2.7721
2003-07-10,-1.8307
2003-07-11,1.498
2003-07-14,0.6325
2003-07-15,-1.5265
2003-07-16,-1.3982
2003-07-17,-1.0173
2003-07-18,2.0243
2003-07-21,-1.6178
2003-07-22,2.4511
2003-07-23,-0.424
2003-07-24,0.2737
2003-07-25,1.2739
2003-07-28,-2.1863
2003-07-29,-0.643
2003-07-30,-0.2157
2003-07-31,3.1501
2003-08-01,0.8084
2003-08-04,1.6335
2003-08-05,-1.2566
2003-08-06,0.947
2003-08-07,0.088
2003-08-08,-0.3222
2003-08-11,-0.2057
2003-08-12,0.7067
2003-08-13,-0.3801
2003-08-14,-0.2055
2003-08-15,0.0
2003-08-18,-0.4412
2003-08-19,0.384
2003-08-20,0.9417
2003-08-21,2.9737999999999998
2003-08-22,-0.8777
2003-08-25,-0.1428
2003-08-26,1.5732
2003-08-27,0.7322
2003-08-28,0.643
2003-08-29,1.0833
2003-09-02,2.2808
2003-09-03,-0.3224
2003-09-04,0.9973
2003-09-05,0.4003
2003-09-08,0.3456
2003-09-09,-1.307
2003-09-10,-0.5405
2003-09-11,-0.8696
2003-09-12,-0.4934
2003-09-15,-0.3581
2003-09-16,-0.3871
2003-09-17,0.6939
2003-09-18,1.6814
2003-09-19,-0.0271
2003-09-22,-1.3014999999999999
2003-09-23,0.1923
2003-09-24,-1.7274
2003-09-25,0.3069
2003-09-26,0.0834
2003-09-29,0.0556
2003-09-30,-0.6111
2003-10-01,2.2359
2003-10-02,1.3122
2003-10-03,0.027
2003-10-06,0.0809
2003-10-07,-1.8868
2003-10-08,-0.522
2003-10-09,-0.3314
2003-10-10,-0.0277
2003-10-13,-0.1663
2003-10-14,1.5547
2003-10-15,-2.351
2003-10-16,0.5039
2003-10-17,-0.0557
2003-10-20,-0.1672
2003-10-21,-0.2513
2003-10-22,-0.4758
2003-10-23,-0.9843
2003-10-24,1.1360000000000001
2003-10-27,0.3931
2003-10-28,-0.2517
2003-10-29,-1.1497
2003-10-30,2.1844
2003-10-31,0.9717
2003-11-03,2.4196
2003-11-04,-0.5369
2003-11-05,-0.6748
2003-11-06,0.4076
2003-11-07,-0.3518
2003-11-10,0.2173
2003-11-11,-0.542
2003-11-12,-0.545
2003-11-13,1.1781
2003-11-14,-0.3249
2003-11-17,-1.3583
2003-11-18,-2.0655
2003-11-19,0.9561
2003-11-20,-1.3649
2003-11-21,0.4801
2003-11-24,1.5177
2003-11-25,1.3289
2003-11-26,2.0765
2003-11-28,0.7495
2003-12-01,1.3018
2003-12-02,-0.3409
2003-12-03,0.6316
2003-12-04,-0.6276
2003-12-05,0.4474
2003-12-08,0.1048
2003-12-09,-0.8959
2003-12-10,-0.5584
2003-12-11,0.0
2003-12-12,-0.0802
2003-12-15,-0.4549
2003-12-16,-0.5376
2003-12-17,0.5135
2003-12-18,0.8336
2003-12-19,0.6667
2003-12-22,1.9603000000000002
2003-12-23,1.0133
2003-12-24,-0.18
2003-12-26,-0.1288
2003-12-29,1.9092
2003-12-30,-0.1266
2003-12-31,-0.7351
2004-01-02,0.3575
2004-01-05,-0.458
2004-01-06,-0.4601
2004-01-07,0.4366
2004-01-08,-0.5114
2004-01-09,0.5397
2004-01-12,-0.3579
2004-01-13,0.2052
2004-01-14,0.9729
2004-01-15,-0.9381
2004-01-16,0.3583
2004-01-20,0.102
2004-01-21,1.0191
2004-01-22,1.3115
2004-01-23,-0.7717
2004-01-26,-1.0286
2004-01-27,-1.2928
2004-01-28,-0.1284
2004-01-29,0.9257
2004-01-30,2.4968
2004-02-02,0.174
2004-02-03,-0.4963
2004-02-04,-2.02
2004-02-05,-0.4327
2004-02-06,1.6360000000000001
2004-02-09,0.0
2004-02-10,0.0755
2004-02-11,0.8294
2004-02-12,-0.2493
2004-02-13,-0.5747
2004-02-17,1.533
2004-02-18,-0.2723
2004-02-19,-0.968
2004-02-20,-0.7018
2004-02-23,0.2524
2004-02-24,-0.0504
2004-02-25,0.1763
2004-02-26,-0.3017
2004-02-27,0.2522
2004-03-01,1.0314
2004-03-02,1.0956
2004-03-03,0.5665
2004-03-04,0.3674
2004-03-05,1.0737
2004-03-08,-0.3259
2004-03-09,-0.5122
2004-03-10,-1.569
2004-03-11,-1.2453
2004-03-12,0.454
2004-03-15,-0.0251
2004-03-16,0.9292
2004-03-17,2.1398
2004-03-18,-0.6821
2004-03-19,-1.0302
2004-03-22,-1.3383
2004-03-23,0.1256
2004-03-24,-0.6774
2004-03-25,0.2778
2004-03-26,0.6297
2004-03-29,0.2503
2004-03-30,0.0499
2004-03-31,-0.2995
2004-04-01,0.5257
2004-04-02,0.3735
2004-04-05,1.4388
2004-04-06,0.5869
2004-04-07,-0.5835
2004-04-08,0.269
2004-04-12,-1.2439
2004-04-13,-1.6547
2004-04-14,-0.8287
2004-04-15,-0.076
2004-04-16,0.5575
2004-04-19,0.0504
2004-04-20,-1.0076
2004-04-21,-0.5598
2004-04-22,0.9468
2004-04-23,0.7098
2004-04-26,0.5034
2004-04-27,0.3506
2004-04-28,-1.9965000000000002
2004-04-29,-1.0186
2004-04-30,-1.0033
2004-05-03,1.7151999999999998
2004-05-04,-0.4854
2004-05-05,-0.6162
2004-05-06,0.6717
2004-05-07,-3.6695
2004-05-10,-1.6782
2004-05-11,-1.1921
2004-05-12,-0.2194
2004-05-13,0.9893
2004-05-14,2.5034
2004-05-17,-1.5131000000000001
2004-05-18,0.3235
2004-05-19,-0.9135
2004-05-20,1.1659
2004-05-21,-0.1608
2004-05-24,1.1007
2004-05-25,2.0712
2004-05-26,-0.8065
2004-05-27,0.3934
2004-05-28,-0.1045
2004-06-01,-0.2092
2004-06-02,1.153
2004-06-03,-0.2591
2004-06-04,0.2597
2004-06-07,0.3109
2004-06-08,0.2454
2004-06-09,-1.6351
2004-06-10,0.3694
2004-06-14,0.2892
