ticker,PPS US Equity
2000-05-25,-1.2605
2000-05-26,-0.5674
2000-05-30,-0.1427
2000-05-31,0.2857
2000-06-01,-0.1425
2000-06-02,0.1427
2000-06-05,0.1425
2000-06-06,0.8535
2000-06-07,1.2694
2000-06-08,0.4178
2000-06-09,-0.9709
2000-06-12,0.1401
2000-06-13,1.1189
2000-06-14,1.7981
2000-06-15,-1.6303999999999998
2000-06-16,-1.6575
2000-06-19,0.2809
2000-06-20,2.521
2000-06-21,-0.1366
2000-06-22,-0.1368
2000-06-23,0.274
2000-06-26,-0.2049
2000-06-27,0.6845
2000-06-28,1.9252
2000-06-29,-0.4068
2000-06-30,-4.1184
2000-07-03,2.5914
2000-07-05,-0.692
2000-07-06,1.0453
2000-07-07,1.0345
2000-07-10,0.0
2000-07-11,-0.4096
2000-07-12,-1.2337
2000-07-13,-0.1388
2000-07-14,-2.0848
2000-07-17,0.2839
2000-07-18,-0.4246
2000-07-19,-0.7107
2000-07-20,1.4316
2000-07-21,0.6351
2000-07-24,-0.2104
2000-07-25,1.7569
2000-07-26,1.6575
2000-07-27,1.6303999999999998
2000-07-28,-2.4064
2000-07-31,1.6438000000000001
2000-08-01,-0.8086
2000-08-02,-0.5435
2000-08-03,0.4098
2000-08-04,-2.0408
2000-08-07,-0.8333
2000-08-08,0.2801
2000-08-09,-0.9777
2000-08-10,0.2821
2000-08-11,0.2813
2000-08-14,0.561
2000-08-15,-0.5579
2000-08-16,0.2805
2000-08-17,-0.2797
2000-08-18,-0.2104
2000-08-21,-0.2108
2000-08-22,0.1408
2000-08-23,-2.1097
2000-08-24,-0.8621
2000-08-25,-0.7246
2000-08-28,-0.7299
2000-08-29,-0.2206
2000-08-30,-0.8843
2000-08-31,0.5948
2000-09-01,1.7738
2000-09-05,0.4357
2000-09-06,0.5785
2000-09-07,0.5032
2000-09-08,1.0014
2000-09-11,0.9915
2000-09-12,-0.8415
2000-09-13,-0.4243
2000-09-14,-0.2841
2000-09-15,0.1425
2000-09-18,-1.2802
2000-09-19,0.7205
2000-09-20,-0.7153
2000-09-21,-0.1441
2000-09-22,0.1443
2000-09-25,-0.2882
2000-09-26,0.4335
2000-09-27,0.8144
2000-09-28,0.9441
2000-09-29,0.2878
2000-10-02,-12.1951
2000-10-03,-4.5752
2000-10-04,-1.3699
2000-10-05,-1.2153
2000-10-06,-2.109
2000-10-09,3.5907
2000-10-10,-0.8666
2000-10-11,-1.049
2000-10-12,-1.7668
2000-10-13,0.3597
2000-10-16,1.6129
2000-10-17,-0.7055
2000-10-18,-0.3552
2000-10-19,-0.1783
2000-10-20,0.3571
2000-10-23,-0.1779
2000-10-24,0.0
2000-10-25,-0.5348
2000-10-26,-0.7168
2000-10-27,-0.361
2000-10-30,-0.7246
2000-10-31,2.0073
2000-11-01,-0.3578
2000-11-02,0.3591
2000-11-03,1.4311
2000-11-06,-1.2346
2000-11-07,-2.1429
2000-11-08,1.0949
2000-11-09,-1.8051
2000-11-10,1.2868
2000-11-13,0.0
2000-11-14,-0.726
2000-11-15,0.0
2000-11-16,0.0
2000-11-17,0.0
2000-11-20,0.0
2000-11-21,-0.5484
2000-11-22,-0.1838
2000-11-24,0.5525
2000-11-27,-0.3663
2000-11-28,0.0
2000-11-29,0.1838
2000-11-30,1.1009
2000-12-01,0.1815
2000-12-04,0.0
2000-12-05,1.087
2000-12-06,1.0753
2000-12-07,-0.3546
2000-12-08,0.5338
2000-12-11,2.8319
2000-12-12,-0.1721
2000-12-13,-0.5172
2000-12-14,0.5199
2000-12-15,-0.1724
2000-12-18,2.2453
2000-12-19,0.1689
2000-12-20,0.3373
2000-12-21,0.5042
2000-12-22,0.8361
2000-12-26,0.8292
2000-12-27,0.0
2000-12-28,1.0132
2000-12-29,-0.1661
2001-01-02,-0.3328
2001-01-03,2.0033
2001-01-04,2.2913
2001-01-05,-2.24
2001-01-08,0.0
2001-01-09,-0.3273
2001-01-10,0.821
2001-01-11,0.3257
2001-01-12,0.3247
2001-01-16,0.3236
2001-01-17,-0.4839
2001-01-18,-0.1621
2001-01-19,-0.487
2001-01-22,-1.1419
2001-01-23,-0.33
2001-01-24,-0.8278
2001-01-25,-0.1669
2001-01-26,0.0
2001-01-29,0.3077
2001-01-30,1.4137
2001-01-31,0.5786
2001-02-01,-0.6538
2001-02-02,-0.737
2001-02-05,-0.7955
2001-02-06,-1.6306
2001-02-07,-0.3533
2001-02-08,0.8181
2001-02-09,0.0
2001-02-12,0.9467
2001-02-13,0.1072
2001-02-14,-0.2677
2001-02-15,-0.2147
2001-02-16,0.2152
2001-02-20,-0.3221
2001-02-21,-0.5654
2001-02-22,-1.1914
2001-02-23,-0.0274
2001-02-26,0.1919
2001-02-27,0.2736
2001-02-28,-0.4093
2001-03-01,0.5479
2001-03-02,1.0899
2001-03-05,-0.1078
2001-03-06,0.5397
2001-03-07,0.7515
2001-03-08,-0.2664
2001-03-09,0.1068
2001-03-12,-3.9755000000000003
2001-03-13,3.0286
2001-03-14,-0.3506
2001-03-15,-1.0825
2001-03-16,-0.0274
2001-03-19,1.2315
2001-03-20,0.8381
2001-03-21,-0.5898
2001-03-22,-0.9169
2001-03-23,0.0
2001-03-26,-0.245
2001-03-27,0.1364
2001-03-28,0.0545
2001-03-29,-0.5843
2001-03-30,-2.0431
2001-04-02,1.2
2001-04-03,0.2259
2001-04-04,0.6197
2001-04-05,1.9037
2001-04-06,-1.6209
2001-04-09,0.6702
2001-04-10,0.6935
2001-04-11,-0.8264
2001-04-12,0.0
2001-04-16,0.6944
2001-04-17,1.1034
2001-04-18,0.7913
2001-04-19,-0.2978
2001-04-20,-0.8689
2001-04-23,-0.4108
2001-04-24,0.11
2001-04-25,0.2198
2001-04-26,0.1919
2001-04-27,1.0944
2001-04-30,-0.2436
2001-05-01,0.4883
2001-05-02,0.054
2001-05-03,-1.0793
2001-05-04,-0.1909
2001-05-07,-0.4646
2001-05-08,-0.302
2001-05-09,-0.1377
2001-05-10,-1.7099
2001-05-11,-0.3928
2001-05-14,0.7042
2001-05-15,0.4196
2001-05-16,1.6713
2001-05-17,-0.3836
2001-05-18,0.11
2001-05-21,-0.5495
2001-05-22,0.0276
2001-05-23,0.7457
2001-05-24,-0.2467
2001-05-25,0.2748
2001-05-29,0.6029
2001-05-30,-0.5176
2001-05-31,-0.1369
2001-06-01,1.8096999999999999
2001-06-04,0.9426
2001-06-05,1.6542
2001-06-06,0.6824
2001-06-07,0.0
2001-06-08,0.391
2001-06-11,1.1166
2001-06-12,0.1541
2001-06-13,-0.5128
2001-06-14,-1.0309
2001-06-15,-1.0417
2001-06-18,-0.2632
2001-06-19,-0.343
2001-06-20,0.053
2001-06-21,0.3705
2001-06-22,-0.3691
2001-06-25,0.5557
2001-06-26,-0.0526
2001-06-27,0.8689
2001-06-28,0.7727
2001-06-29,0.0793
2001-07-02,0.2642
2001-07-03,0.3162
2001-07-05,-0.2889
2001-07-06,0.5796
2001-07-09,-0.1833
2001-07-10,-0.5248
2001-07-11,0.6595
2001-07-12,0.0786
2001-07-13,-0.0262
2001-07-16,0.2619
2001-07-17,0.3396
2001-07-18,0.3124
2001-07-19,-0.6488
2001-07-20,0.418
2001-07-23,-0.2341
2001-07-24,-0.5737
2001-07-25,-0.0787
2001-07-26,-0.0262
2001-07-27,-0.1313
2001-07-30,-1.0252
2001-07-31,-0.3984
2001-08-01,0.5333
2001-08-02,-0.0531
2001-08-03,0.1592
2001-08-06,-0.212
2001-08-07,-1.0356
2001-08-08,-1.0464
2001-08-09,-0.0542
2001-08-10,0.2984
2001-08-13,-0.1623
2001-08-14,1.165
2001-08-15,1.5265
2001-08-16,1.2925
2001-08-17,-1.0677
2001-08-20,0.079
2001-08-21,0.4734
2001-08-22,1.1518
2001-08-23,-0.1035
2001-08-24,-0.285
2001-08-27,0.4417
2001-08-28,-0.1293
2001-08-29,0.0
2001-08-30,-0.6734
2001-08-31,-0.5215
2001-09-04,0.0
2001-09-05,0.2883
2001-09-06,-1.9864000000000002
2001-09-07,0.0
2001-09-10,-0.64
2001-09-17,-1.7445
2001-09-18,0.8741
2001-09-19,0.1625
2001-09-20,-1.0273
2001-09-21,-2.0486
2001-09-24,1.9241000000000001
2001-09-25,1.3679999999999999
2001-09-26,1.9703
2001-09-27,-0.1351
2001-09-28,0.3518
2001-10-01,-0.2427
2001-10-02,-1.8923999999999999
2001-10-03,-3.1689
2001-10-04,1.1668
2001-10-05,-0.4219
2001-10-08,-0.2825
2001-10-09,-0.7082
2001-10-10,0.2568
2001-10-11,0.7399
2001-10-12,-1.4123999999999999
2001-10-15,1.1461000000000001
2001-10-16,-1.2748
2001-10-17,-0.5739
2001-10-18,-1.4719
2001-10-19,-1.0838
2001-10-22,0.2073
2001-10-23,1.0638
2001-10-24,-1.0234
2001-10-25,-0.2954
2001-10-26,-0.0889
2001-10-29,-1.4235
2001-10-30,1.083
2001-10-31,1.0714
2001-11-01,1.9140000000000001
2001-11-02,-1.6758
2001-11-05,-2.9974
2001-11-06,1.9388
2001-11-07,-2.0208
2001-11-08,0.7583
2001-11-09,-0.3612
2001-11-12,1.6616
2001-11-13,0.8024
2001-11-14,0.0295
2001-11-15,0.9136
2001-11-16,0.0
2001-11-19,0.6425
2001-11-20,-0.7545
2001-11-21,0.117
2001-11-23,0.4965
2001-11-26,-0.5812
2001-11-27,0.7308
2001-11-28,0.1451
2001-11-29,-0.6665
2001-11-30,0.7293
2001-12-03,-1.8245
2001-12-04,1.1799
2001-12-05,0.9038
2001-12-06,0.809
2001-12-07,0.9458
2001-12-10,0.5395
2001-12-11,0.6213
2001-12-12,-0.1965
2001-12-13,-0.703
2001-12-14,0.9063
2001-12-17,0.5894
2001-12-18,-0.8371
2001-12-19,0.1688
2001-12-20,-0.4775
2001-12-21,0.1411
2001-12-24,0.761
2001-12-26,0.6154
2001-12-27,0.8896
2001-12-28,1.2125
2001-12-31,-1.2239
2002-01-02,0.2253
2002-01-03,0.0281
2002-01-04,-2.1067
2002-01-07,-1.8077
2002-01-08,1.5779999999999998
2002-01-09,-1.1219999999999999
2002-01-10,-1.1638
2002-01-11,-0.4121
2002-01-14,0.0591
2002-01-15,-0.2659
2002-01-16,-0.7701
2002-01-17,1.0149
2002-01-18,-0.9752
2002-01-22,0.746
2002-01-23,0.1481
2002-01-24,0.0887
2002-01-25,-0.2955
2002-01-28,-0.0296
2002-01-29,-0.2372
2002-01-30,1.0104
2002-01-31,-1.0003
2002-02-01,0.4755
2002-02-04,0.976
2002-02-05,0.4101
2002-02-06,-0.9043
2002-02-07,-1.413
2002-02-08,-1.284
2002-02-11,0.1512
2002-02-12,-0.7853
2002-02-13,0.0
2002-02-14,-0.4566
2002-02-15,0.8563
2002-02-19,-0.5458
2002-02-20,-0.5488
2002-02-21,-1.1343
2002-02-22,2.3256
2002-02-25,-0.6364
2002-02-26,-0.8234
2002-02-27,-0.0308
2002-02-28,0.3999
2002-03-01,2.2365
2002-03-04,2.3075
2002-03-05,0.9373
2002-03-06,0.8125
2002-03-07,0.3454
2002-03-08,-0.0574
2002-03-11,-1.0046
2002-03-12,0.3189
2002-03-13,0.0578
2002-03-14,0.0289
2002-03-15,-0.8085
2002-03-18,0.5822
2002-03-19,-0.5499
2002-03-20,0.1455
2002-03-21,1.1625
2002-03-22,-0.0287
2002-03-25,0.3736
2002-03-26,0.1431
2002-03-27,-0.5848
2002-03-28,-1.1764999999999999
2002-04-01,-0.4167
2002-04-02,-0.0897
2002-04-03,0.359
2002-04-04,1.1623999999999999
2002-04-05,0.1179
2002-04-08,1.1183
2002-04-09,1.7462
2002-04-10,0.6579
2002-04-11,-0.4263
2002-04-12,0.5993
2002-04-15,-0.3404
2002-04-16,-0.4839
2002-04-17,-1.6018
2002-04-18,-0.3198
2002-04-19,-0.5541
2002-04-22,0.0
2002-04-23,-1.2317
2002-04-24,-0.4751
2002-04-25,-0.0597
2002-04-26,-0.7463
2002-04-29,0.782
2002-04-30,1.4324
2002-05-01,0.2648
2002-05-02,0.4988
2002-05-03,-0.7591
2002-05-06,-1.8535
2002-05-07,-2.6079
2002-05-08,-0.7387
2002-05-09,-2.1705
2002-05-10,-1.7433
2002-05-13,1.1613
2002-05-14,-1.1798
2002-05-15,1.2907
2002-05-16,-1.4017
2002-05-17,0.7754
2002-05-20,-0.4489
2002-05-21,-1.7069
2002-05-22,-0.426
2002-05-23,2.0072
2002-05-24,-0.7742
2002-05-28,0.6502
2002-05-29,0.6783
2002-05-30,0.1283
2002-05-31,-0.6729
2002-06-03,-0.4839
2002-06-04,-0.6483
2002-06-05,-0.9788
2002-06-06,-0.626
2002-06-07,1.3594
2002-06-10,-0.3598
2002-06-11,-0.5253
2002-06-12,0.5941
2002-06-13,-0.1969
2002-06-14,-0.6903
2002-06-17,0.7613
2002-06-18,0.4928
2002-06-19,-0.2615
2002-06-20,0.7866
2002-06-21,0.1626
2002-06-24,1.2662
2002-06-25,1.5390000000000001
2002-06-26,-0.7262
2002-06-27,-0.1957
2002-06-28,-1.4379
2002-07-01,-0.3979
2002-07-02,-0.233
2002-07-03,-1.2012
2002-07-05,0.9794
2002-07-08,-1.0033
2002-07-09,-1.5541
2002-07-10,-1.304
2002-07-11,-1.217
2002-07-12,-0.0352
2002-07-15,0.4225
2002-07-16,2.5596
2002-07-17,-0.1026
2002-07-18,-3.833
2002-07-19,-0.5338
2002-07-22,-2.3256
2002-07-23,-2.8938
2002-07-24,0.0
2002-07-25,2.716
2002-07-26,3.7459
2002-07-29,4.4248
2002-07-30,1.1864
2002-07-31,-1.3065
2002-08-01,-1.1202
2002-08-02,-2.6776999999999997
2002-08-05,-1.7637
2002-08-06,0.8977
2002-08-07,1.0676
2002-08-08,-1.2324
2002-08-09,-0.6774
2002-08-12,2.7997
2002-08-13,-1.2570000000000001
2002-08-14,1.8388
2002-08-15,-0.625
2002-08-16,1.5024
2002-08-19,-1.4802
2002-08-20,-1.6771
2002-08-21,1.6347
2002-08-22,-0.4196
2002-08-23,-1.1236
2002-08-26,1.7401
2002-08-27,-0.349
2002-08-28,0.4904
2002-08-29,-1.3594
2002-08-30,-0.5654
2002-09-03,-0.995
2002-09-04,2.0818
2002-09-05,-0.1406
2002-09-06,1.3732
2002-09-09,0.7294
2002-09-10,0.0
2002-09-11,-0.1034
2002-09-12,-0.4142
2002-09-13,0.4853
2002-09-16,-0.8279
2002-09-17,-0.6609
2002-09-18,0.105
2002-09-19,-2.3785
2002-09-20,-0.3583
2002-09-23,0.863
2002-09-24,-0.6061
2002-09-25,-0.2511
2002-09-26,-0.1079
2002-09-27,-3.3333
2002-09-30,-0.4598
2002-10-01,-2.9638
2002-10-02,0.714
2002-10-03,0.2363
2002-10-04,-0.7859
2002-10-07,-3.9208
2002-10-08,-2.1022
2002-10-09,-4.1263
2002-10-10,5.1823
2002-10-11,1.0021
2002-10-14,-2.1083
2002-10-15,3.3361
2002-10-16,-2.8198
2002-10-17,-0.3364
2002-10-18,0.0422
2002-10-21,-0.6748
2002-10-22,-2.2081
2002-10-23,-2.5185
2002-10-24,1.7816999999999998
2002-10-25,0.2188
2002-10-28,0.655
2002-10-29,-0.0434
2002-10-30,0.1302
2002-10-31,1.6472
2002-11-01,5.9701
2002-11-04,2.0926
2002-11-05,-0.5124
2002-11-06,2.4564
2002-11-07,-1.3921000000000001
2002-11-08,-2.3137
2002-11-11,0.0401
2002-11-12,-1.0032
2002-11-13,-0.6891
2002-11-14,4.0816
2002-11-15,-1.8431
2002-11-18,-0.5194
2002-11-19,0.4016
2002-11-20,1.24
2002-11-21,0.1976
2002-11-22,0.5126
2002-11-25,-0.3923
2002-11-26,0.1575
2002-11-27,0.6685
2002-11-29,-0.3906
2002-12-02,0.549
2002-12-03,-0.507
2002-12-04,-0.1176
2002-12-05,0.1177
2002-12-06,-0.4312
2002-12-09,0.9055
2002-12-10,-0.078
2002-12-11,0.7809
2002-12-12,-0.6199
2002-12-13,-1.7544
2002-12-16,0.0
2002-12-17,-1.1111
2002-12-18,-0.9631
2002-12-19,0.0405
2002-12-20,-0.648
2002-12-23,-0.1223
2002-12-24,-0.4082
2002-12-26,-0.5328
2002-12-27,0.0824
2002-12-30,1.1939
2002-12-31,0.4202
2003-01-02,1.2551999999999999
2003-01-03,0.6612
2003-01-06,0.9852
2003-01-07,-1.8293
2003-01-08,-1.2008
2003-01-09,1.0059
2003-01-10,-0.8714
2003-01-13,0.4604
2003-01-14,1.9167
2003-01-15,2.2077
2003-01-16,-1.92
2003-01-17,-2.2838
2003-01-21,-1.0851
2003-01-22,1.0549
2003-01-23,-1.2526
2003-01-24,-0.8457
2003-01-27,0.2559
2003-01-28,0.9358
2003-01-29,2.6127000000000002
2003-01-30,-1.3963
2003-01-31,1.9992
2003-02-03,-2.0008
2003-02-04,-2.7083
2003-02-05,-1.0707
2003-02-06,-0.303
2003-02-07,-0.7816
2003-02-10,1.0941
2003-02-11,-1.6017000000000001
2003-02-12,-0.5279
2003-02-13,0.1327
2003-02-14,-0.5742
2003-02-18,0.7552
2003-02-19,0.5291
2003-02-20,0.6579
2003-02-21,1.6558000000000002
2003-02-24,-0.6429
2003-02-25,1.5099
2003-02-26,-1.1475
2003-02-27,0.3009
2003-02-28,0.1286
2003-03-03,-0.9418
2003-03-04,-0.4322
2003-03-05,-0.9983
2003-03-06,-0.0438
2003-03-07,0.6579
2003-03-10,-0.61
2003-03-11,0.3069
2003-03-12,0.0437
2003-03-13,0.6116
2003-03-14,-0.3474
2003-03-17,0.6536
2003-03-18,0.1732
2003-03-19,3.2411
2003-03-20,0.4186
2003-03-21,2.8762
2003-03-24,-1.6207
2003-03-25,0.9061
2003-03-26,0.0
2003-03-27,0.898
2003-03-28,-0.7417
2003-03-31,0.2491
2003-04-01,2.2359999999999998
2003-04-02,1.4581
2003-04-03,-0.2794
2003-04-04,-0.4404
2003-04-07,0.7238
2003-04-08,-0.1597
2003-04-09,-0.3998
2003-04-10,0.3613
2003-04-11,-0.96
2003-04-14,0.8078
2003-04-15,-0.7612
2003-04-16,-0.6459
2003-04-17,0.9752
2003-04-21,2.173
2003-04-22,3.3478
2003-04-23,-0.343
2003-04-24,-1.0707
2003-04-25,0.0
2003-04-28,0.5798
2003-04-29,0.1922
2003-04-30,-1.1891
2003-05-01,1.1646
2003-05-02,1.9954
2003-05-05,0.2257
2003-05-06,-1.7267000000000001
2003-05-07,-1.1841
2003-05-08,0.6958
2003-05-09,1.5354999999999999
2003-05-12,0.6805
2003-05-13,-0.6384
2003-05-14,-0.3401
2003-05-15,1.2514
2003-05-16,-0.824
2003-05-19,-0.7175
2003-05-20,0.2663
2003-05-21,0.1517
2003-05-22,0.947
2003-05-23,1.0131000000000001
2003-05-27,0.5944
2003-05-28,-1.1817
2003-05-29,-0.9716
2003-05-30,1.0189
2003-06-02,0.1121
2003-06-03,-0.0746
2003-06-04,0.6348
2003-06-05,0.4824
2003-06-06,0.8124
2003-06-09,-0.9158
2003-06-10,1.6266
2003-06-11,1.0913
2003-06-12,-1.4034
2003-06-13,-0.0365
2003-06-16,0.6572
2003-06-17,-1.0881
2003-06-18,-1.6867999999999999
2003-06-19,0.373
2003-06-20,0.0743
2003-06-23,-1.2254
2003-06-24,0.2632
2003-06-25,0.1125
2003-06-26,0.9738
2003-06-27,0.9053
2003-06-30,-0.9346
2003-07-01,0.6792
2003-07-02,0.5622
2003-07-03,-0.8572
2003-07-07,0.3383
2003-07-08,0.0375
2003-07-09,-0.3745
2003-07-10,-1.3534
2003-07-11,1.2957
2003-07-14,0.2257
2003-07-15,0.2252
2003-07-16,-0.2247
2003-07-17,-2.1396
2003-07-18,0.0384
2003-07-21,-0.6135
2003-07-22,0.8873
2003-07-23,-0.3824
2003-07-24,0.3839
2003-07-25,0.7648
2003-07-28,-0.3795
2003-07-29,0.1905
2003-07-30,1.8631
2003-07-31,0.9705
2003-08-01,0.1848
2003-08-04,1.476
2003-08-05,0.2909
2003-08-06,-0.2901
2003-08-07,0.7273
2003-08-08,-0.6859
2003-08-11,0.0
2003-08-12,1.0542
2003-08-13,-0.2518
2003-08-14,0.4327
2003-08-15,0.0
2003-08-18,0.8259
2003-08-19,0.2849
2003-08-20,0.4972
2003-08-21,0.53
2003-08-22,-1.7574999999999998
2003-08-25,-0.1789
2003-08-26,0.6093
2003-08-27,1.5319
2003-08-28,-0.9474
2003-08-29,-0.1063
2003-09-02,0.922
2003-09-03,-0.5622
2003-09-04,0.3534
2003-09-05,0.1761
2003-09-08,0.9139
2003-09-09,-0.6966
2003-09-10,-1.6135000000000002
2003-09-11,0.1783
2003-09-12,0.5338
2003-09-15,-1.3096999999999999
2003-09-16,0.5022
2003-09-17,-1.8201
2003-09-18,0.3272
2003-09-19,0.7246
2003-09-22,0.5396
2003-09-23,-0.3936
2003-09-24,-0.3592
2003-09-25,-1.3699
2003-09-26,0.1096
2003-09-29,0.2227
2003-09-30,0.8519
2003-10-01,0.5141
2003-10-02,1.0961
2003-10-03,1.6985999999999999
2003-10-06,0.6041
2003-10-07,0.3179
2003-10-08,-1.0915
2003-10-09,0.4984
2003-10-10,-1.169
2003-10-13,0.5018
2003-10-14,-0.1427
2003-10-15,-0.75
2003-10-16,-0.5038
2003-10-17,-1.2658
2003-10-20,0.1099
2003-10-21,1.0611
2003-10-22,-1.8827
2003-10-23,-0.8856
2003-10-24,-0.7074
2003-10-27,0.6374
2003-10-28,-1.304
2003-10-29,-0.3398
2003-10-30,-0.4167
2003-10-31,0.4184
2003-11-03,1.1364
2003-11-04,1.0861
2003-11-05,2.6677
2003-11-06,1.1909
2003-11-07,1.5692
2003-11-10,-1.0534
2003-11-11,-0.4258
2003-11-12,2.2808
2003-11-13,0.3136
2003-11-14,0.0
2003-11-17,-0.1737
2003-11-18,-0.7307
2003-11-19,0.3856
2003-11-20,-2.6536
2003-11-21,1.1478
2003-11-24,1.4184
2003-11-25,0.5245
2003-11-26,-0.2783
2003-11-28,0.1046
2003-12-01,1.0105
2003-12-02,-3.3115
2003-12-03,-0.6065
2003-12-04,0.0
2003-12-05,-0.3948
2003-12-08,1.2252
2003-12-09,-0.1424
2003-12-10,0.2852
2003-12-11,0.0711
2003-12-12,0.4618
2003-12-15,-0.8133
2003-12-16,-0.1783
2003-12-17,0.6071
2003-12-18,0.213
2003-12-19,0.4605
2003-12-22,-0.2468
2003-12-23,0.1414
2003-12-24,-0.8825
2003-12-26,0.4274
2003-12-29,0.7092
2003-12-30,0.8451
2003-12-31,-0.9578
2004-01-02,-0.3582
2004-01-05,0.7189
2004-01-06,-1.142
2004-01-07,-1.5884
2004-01-08,1.7974999999999999
2004-01-09,0.3604
2004-01-12,-0.9695
2004-01-13,1.4866
2004-01-14,1.1075
2004-01-15,-0.636
2004-01-16,-0.7824
2004-01-20,0.2867
2004-01-21,-0.0715
2004-01-22,0.5007
2004-01-23,-0.3559
2004-01-26,-0.2857
2004-01-27,-0.394
2004-01-28,1.0428
2004-01-29,-0.0712
2004-01-30,-0.463
2004-02-02,1.1449
2004-02-03,1.7687
2004-02-04,-2.9892
2004-02-05,0.3225
2004-02-06,2.5
2004-02-09,-0.8711
2004-02-10,-1.0545
2004-02-11,2.3446
2004-02-12,-0.8678
2004-02-13,-1.9958
2004-02-17,0.9646
2004-02-18,0.46
2004-02-19,0.5284
2004-02-20,0.0
2004-02-23,0.7708
2004-02-24,0.2086
2004-02-25,0.2776
2004-02-26,-1.3149
2004-02-27,0.0
2004-03-01,2.4194
2004-03-02,0.3081
2004-03-03,0.8874
2004-03-04,-0.0677
2004-03-05,0.2031
2004-03-08,-1.2162
2004-03-09,-1.0944
2004-03-10,-1.1411
2004-03-11,1.6439
2004-03-12,0.1376
2004-03-15,-2.9210000000000003
2004-03-16,-0.177
2004-03-17,0.6738
2004-03-18,1.0567
2004-03-19,-0.6971
2004-03-22,0.3861
2004-03-23,0.7692
2004-03-24,-1.8043
2004-03-25,1.2367
2004-03-26,-1.5358
2004-03-29,0.8508
2004-03-30,1.7143000000000002
2004-03-31,1.1236
2004-04-01,-0.5903
2004-04-02,1.3622
2004-04-05,-1.9986000000000002
2004-04-06,-3.3052
2004-04-07,2.2909
2004-04-08,-1.5286
2004-04-12,-2.7076000000000002
2004-04-13,-0.7421
2004-04-14,-1.7944
2004-04-15,2.1317
2004-04-16,1.3418
2004-04-19,-0.2207
2004-04-20,-1.3638
2004-04-21,1.1584
2004-04-22,0.628
2004-04-23,-1.7254
2004-04-26,-0.2988
2004-04-27,1.8734
2004-04-28,-1.3976
2004-04-29,0.1865
2004-04-30,0.1117
2004-05-03,1.4504000000000001
2004-05-04,1.8695
2004-05-05,-2.5909
2004-05-06,1.4777
2004-05-07,-0.5461
2004-05-10,-0.5857
2004-05-11,1.1046
2004-05-12,-0.2185
2004-05-13,0.5109
2004-05-14,0.9441
2004-05-17,0.7194
2004-05-18,1.5714000000000001
2004-05-19,-3.481
2004-05-20,2.2951
2004-05-21,-1.4245
2004-05-24,2.9624
2004-05-25,2.1053
2004-05-26,0.5155
2004-05-27,-1.4701
2004-05-28,0.9715
2004-06-01,-0.5842
2004-06-02,0.6222
2004-06-03,-1.6146
2004-06-04,0.0349
2004-06-07,0.4887
2004-06-08,0.0347
2004-06-09,-0.8681
