ticker,AD US Equity
2000-05-24,-0.5792
2000-05-25,2.1359
2000-05-26,0.0
2000-05-30,-0.1901
2000-05-31,-2.0952
2000-06-01,4.8638
2000-06-02,3.3395
2000-06-05,1.0772
2000-06-06,1.0657
2000-06-07,2.6362
2000-06-08,-1.8836
2000-06-09,0.349
2000-06-12,-0.1739
2000-06-13,-0.3484
2000-06-14,2.0979
2000-06-15,1.7123
2000-06-16,-1.1785
2000-06-19,2.2147
2000-06-20,-0.3333
2000-06-21,1.505
2000-06-22,3.2949
2000-06-23,-0.319
2000-06-26,-0.32
2000-06-27,-0.9631
2000-06-28,4.7002
2000-06-29,4.644
2000-06-30,-0.5547
2000-07-03,-0.781
2000-07-05,-0.5997
2000-07-06,-1.0558
2000-07-07,2.439
2000-07-10,-0.4464
2000-07-11,-3.438
2000-07-12,0.9288
2000-07-13,-2.454
2000-07-14,0.9434
2000-07-17,0.1558
2000-07-18,-0.311
2000-07-19,3.2761
2000-07-20,0.7553
2000-07-21,0.7496
2000-07-24,1.3393
2000-07-25,1.0279
2000-07-26,-0.7267
2000-07-27,-2.1962
2000-07-28,-1.4969999999999999
2000-07-31,-0.4559
2000-08-01,3.3588
2000-08-02,1.1817
2000-08-03,0.5839
2000-08-04,0.5806
2000-08-07,-2.0202
2000-08-08,1.1782
2000-08-09,0.4367
2000-08-10,-0.1449
2000-08-11,1.3062
2000-08-14,2.4355
2000-08-15,-3.6364
2000-08-16,0.4354
2000-08-17,0.1445
2000-08-18,-0.7215
2000-08-21,0.0
2000-08-22,-2.3256
2000-08-23,-1.3393
2000-08-24,1.6591
2000-08-25,-0.7418
2000-08-28,-1.1958
2000-08-29,0.9077
2000-08-30,0.7496
2000-08-31,-2.5298
2000-09-01,1.6794
2000-09-05,-1.952
2000-09-06,-2.6034
2000-09-07,-4.2453
2000-09-08,3.2841
2000-09-11,-0.7949
2000-09-12,-2.0833
2000-09-13,0.6547
2000-09-14,-0.1626
2000-09-15,0.6515
2000-09-18,-5.178
2000-09-19,-6.1433
2000-09-20,0.9091
2000-09-21,5.4054
2000-09-22,-2.735
2000-09-25,-1.2302
2000-09-26,-4.0925
2000-09-27,0.1855
2000-09-28,-0.3124
2000-09-29,-1.9158
2000-10-02,-0.947
2000-10-03,-1.5295999999999998
2000-10-04,-1.9417
2000-10-05,-0.198
2000-10-06,3.7698
2000-10-09,0.7648
2000-10-10,-0.1898
2000-10-11,2.2814
2000-10-12,0.1859
2000-10-13,0.5566
2000-10-16,2.0295
2000-10-17,2.3508
2000-10-18,-1.0601
2000-10-19,1.0714
2000-10-20,0.0
2000-10-23,1.2367
2000-10-24,1.0471
2000-10-25,1.5544
2000-10-26,-1.3605
2000-10-27,0.6897
2000-10-30,0.3425
2000-10-31,0.5119
2000-11-01,4.7538
2000-11-02,-0.4862
2000-11-03,-0.9772
2000-11-06,1.1513
2000-11-07,1.3008
2000-11-08,-1.7657
2000-11-09,0.0
2000-11-10,-0.817
2000-11-13,-0.4942
2000-11-14,0.3311
2000-11-15,3.7954
2000-11-16,0.159
2000-11-17,1.2698
2000-11-20,-0.7837
2000-11-21,0.7899
2000-11-22,0.627
2000-11-24,-0.7788
2000-11-27,1.7268
2000-11-28,-1.3889
2000-11-29,1.0955
2000-11-30,0.3096
2000-12-01,2.6235
2000-12-04,5.7143
2000-12-05,5.8321
2000-12-06,-0.2688
2000-12-07,-2.965
2000-12-08,-3.3333
2000-12-11,2.2989
2000-12-12,-2.6685
2000-12-13,0.7215
2000-12-14,-1.1461000000000001
2000-12-15,0.4348
2000-12-18,3.8961
2000-12-19,-1.6667
2000-12-20,-1.5537
2000-12-21,1.7217
2000-12-22,3.5261
2000-12-26,-2.9973
2000-12-27,2.3876
2000-12-28,-0.5487
2000-12-29,-2.069
2001-01-02,1.831
2001-01-03,3.4577999999999998
2001-01-04,1.738
2001-01-05,-7.753
2001-01-08,0.1425
2001-01-09,3.2717
2001-01-10,-1.2397
2001-01-11,0.8368
2001-01-12,-4.8408999999999995
2001-01-16,0.0
2001-01-17,-0.5814
2001-01-18,-2.0468
2001-01-19,-0.2985
2001-01-22,0.4491
2001-01-23,3.2787
2001-01-24,-1.2987
2001-01-25,-0.731
2001-01-26,-0.1473
2001-01-29,0.767
2001-01-30,-1.5222
2001-01-31,-0.7134
2001-02-01,-0.0479
2001-02-02,-1.5097
2001-02-05,-0.219
2001-02-06,1.5606
2001-02-07,1.0804
2001-02-08,0.9501
2001-02-09,0.1412
2001-02-12,1.3862999999999999
2001-02-13,-0.4635
2001-02-14,1.979
2001-02-15,0.411
2001-02-16,-0.2729
2001-02-20,0.0684
2001-02-21,-0.3418
2001-02-22,-1.4632
2001-02-23,-2.5522
2001-02-26,0.9286
2001-02-27,-0.92
2001-02-28,-3.8095
2001-03-01,2.8465
2001-03-02,2.4789
2001-03-05,1.4561
2001-03-06,-0.5093
2001-03-07,0.3955
2001-03-08,-0.3476
2001-03-09,0.4186
2001-03-12,-2.2696
2001-03-13,-2.9858000000000002
2001-03-14,0.0977
2001-03-15,-1.2933
2001-03-16,0.5686
2001-03-19,-1.5487
2001-03-20,-0.5493
2001-03-21,-1.5817
2001-03-22,-4.4133
2001-03-23,-1.3077
2001-03-26,-1.0546
2001-03-27,1.7764
2001-03-28,-0.3759
2001-03-29,-1.1320999999999999
2001-03-30,0.5998
2001-04-02,-1.7614999999999998
2001-04-03,2.3172
2001-04-04,0.0539
2001-04-05,3.3414
2001-04-06,-2.9465
2001-04-09,0.7523
2001-04-10,-1.0667
2001-04-11,-0.8625
2001-04-12,0.0
2001-04-16,3.317
2001-04-17,1.0526
2001-04-18,0.8333
2001-04-19,0.7231
2001-04-20,-21.5385
2001-04-23,1.9607999999999999
2001-04-24,0.9295
2001-04-25,0.0318
2001-04-26,1.2381
2001-04-27,2.54
2001-04-30,-0.6422
2001-05-01,1.8467
2001-05-02,-0.1511
2001-05-03,-2.1792
2001-05-04,2.2587
2001-05-07,-1.5129000000000001
2001-05-08,1.5361
2001-05-09,2.8744
2001-05-10,1.2059
2001-05-11,-0.5231
2001-05-14,-0.8764
2001-05-15,0.0589
2001-05-16,1.9146
2001-05-17,0.896
2001-05-18,-0.4583
2001-05-21,0.7194
2001-05-22,0.8571
2001-05-23,0.5666
2001-05-24,-0.1408
2001-05-25,-1.2694
2001-05-29,-0.5143
2001-05-30,-2.0678
2001-05-31,-4.6628
2001-06-01,6.7671
2001-06-04,2.0167
2001-06-05,3.0782
2001-06-06,-2.2466
2001-06-07,-1.2332
2001-06-08,-2.6673999999999998
2001-06-11,2.3907
2001-06-12,-0.1424
2001-06-13,0.0855
2001-06-14,-1.2821
2001-06-15,-2.7417
2001-06-18,-2.0772
2001-06-19,-1.0606
2001-06-20,1.0413000000000001
2001-06-21,-0.8487
2001-06-22,-0.0306
2001-06-25,-0.581
2001-06-26,0.892
2001-06-27,1.5244
2001-06-28,1.5015
2001-06-29,1.0355
2001-07-02,-2.6061
2001-07-03,0.902
2001-07-05,-0.149
2001-07-06,-0.0298
2001-07-09,1.7313
2001-07-10,-0.2347
2001-07-11,0.5882
2001-07-12,2.4854
2001-07-13,0.1427
2001-07-16,1.3675
2001-07-17,2.1641
2001-07-18,-3.5488
2001-07-19,0.5419
2001-07-20,5.2482
2001-07-23,1.0243
2001-07-24,3.0149
2001-07-25,0.3626
2001-07-26,2.7096999999999998
2001-07-27,-2.9397
2001-07-30,1.2167
2001-07-31,-0.1279
2001-08-01,0.8707
2001-08-02,-1.2694
2001-08-03,0.1543
2001-08-06,-2.1309
2001-08-07,-2.7545
2001-08-08,1.7804
2001-08-09,0.5831
2001-08-10,0.1318
2001-08-13,-0.0526
2001-08-14,-0.5529
2001-08-15,-0.7149
2001-08-16,1.5467
2001-08-17,-0.4727
2001-08-20,0.1847
2001-08-21,-0.4741
2001-08-22,0.0265
2001-08-23,0.0265
2001-08-24,0.4232
2001-08-27,-0.2897
2001-08-28,-0.449
2001-08-29,-0.3715
2001-08-30,-1.1984
2001-08-31,-1.8868
2001-09-04,3.2967
2001-09-05,-2.0213
2001-09-06,-0.9229
2001-09-07,1.5068000000000001
2001-09-10,-0.108
2001-09-17,-3.0532
2001-09-18,0.3623
2001-09-19,-1.4163000000000001
2001-09-20,-4.1972
2001-09-21,-2.7345
2001-09-24,5.0181
2001-09-25,0.1727
2001-09-26,-1.8391
2001-09-27,2.3125999999999998
2001-09-28,-2.7182
2001-10-01,2.5
2001-10-02,-2.6399
2001-10-03,4.804
2001-10-04,-0.1125
2001-10-05,-0.2815
2001-10-08,-1.4681
2001-10-09,0.2865
2001-10-10,1.8571
2001-10-11,2.0757
2001-10-12,-3.6823
2001-10-15,6.8474
2001-10-16,-1.2016
2001-10-17,0.1892
2001-10-18,-0.7284
2001-10-19,3.3967
2001-10-22,-0.5256
2001-10-23,-2.2457
2001-10-24,-1.8919000000000001
2001-10-25,-0.303
2001-10-26,1.6579000000000002
2001-10-29,-1.495
2001-10-30,-1.2141
2001-10-31,0.7542
2001-11-01,0.499
2001-11-02,0.4414
2001-11-05,3.3233
2001-11-06,-0.4519
2001-11-07,0.0801
2001-11-08,0.8271
2001-11-09,-1.0056
2001-11-12,1.096
2001-11-13,-0.3437
2001-11-14,3.2104
2001-11-15,-0.1285
2001-11-16,0.6435
2001-11-19,0.0
2001-11-20,0.5627
2001-11-21,-1.704
2001-11-23,1.2937
2001-11-26,0.9451
2001-11-27,-0.7338
2001-11-28,-2.2687
2001-11-29,0.5477
2001-11-30,-0.9079
2001-12-03,-1.0995
2001-12-04,0.7147
2001-12-05,2.7332
2001-12-06,1.3303
2001-12-07,2.1207
2001-12-10,-1.7553
2001-12-11,0.0755
2001-12-12,-1.0309
2001-12-13,-1.6768
2001-12-14,-0.3876
2001-12-17,2.3087
2001-12-18,2.1552
2001-12-19,1.7622
2001-12-20,-0.4146
2001-12-21,1.2981
2001-12-24,0.9429
2001-12-26,1.7964
2001-12-27,0.4
2001-12-28,-1.3357999999999999
2001-12-31,2.1378
2002-01-02,-0.4651
2002-01-03,1.4019
2002-01-04,2.4194
2002-01-07,-2.8571
2002-01-08,-9.7962
2002-01-09,-2.5674
2002-01-10,1.2648
2002-01-11,0.2082
2002-01-14,-0.1818
2002-01-15,-0.5983
2002-01-16,-0.2355
2002-01-17,-0.1836
2002-01-18,-0.1314
2002-01-22,0.0263
2002-01-23,1.8679000000000001
2002-01-24,-0.8523
2002-01-25,0.1563
2002-01-28,0.5202
2002-01-29,-1.9146
2002-01-30,-0.0264
2002-01-31,0.5013
2002-02-01,-0.6301
2002-02-04,-0.6605
2002-02-05,-1.8883
2002-02-06,1.1385
2002-02-07,-0.8041
2002-02-08,1.0267
2002-02-11,-0.1337
2002-02-12,-0.6963
2002-02-13,0.9709
2002-02-14,0.187
2002-02-15,-0.1066
2002-02-19,-0.854
2002-02-20,0.8075
2002-02-21,-2.5366999999999997
2002-02-22,1.7808000000000002
2002-02-25,1.8304
2002-02-26,-0.3172
2002-02-27,-0.6099
2002-02-28,1.3874
2002-03-01,1.3421
2002-03-04,3.7393
2002-03-05,-1.2516
2002-03-06,1.9011
2002-03-07,0.2488
2002-03-08,2.4814
2002-03-11,0.7748
2002-03-12,0.3364
2002-03-13,-2.5144
2002-03-14,-0.9826
2002-03-15,2.4808
2002-03-18,-0.2663
2002-03-19,0.8495
2002-03-20,0.4813
2002-03-21,0.3593
2002-03-22,-0.4773
2002-03-25,-2.9976000000000003
2002-03-26,2.843
2002-03-27,2.6923
2002-03-28,-1.1236
2002-04-01,0.7102
2002-04-02,0.7287
2002-04-03,-1.0268
2002-04-04,-0.448
2002-04-05,0.5685
2002-04-08,2.2374
2002-04-09,0.4838
2002-04-10,0.9629
2002-04-11,-0.0454
2002-04-12,2.7942
2002-04-15,-1.2155
2002-04-16,1.1857
2002-04-17,-4.0681
2002-04-18,-0.968
2002-04-19,0.4189
2002-04-22,-0.1622
2002-04-23,0.2553
2002-04-24,-0.0232
2002-04-25,1.2043
2002-04-26,-1.6018
2002-04-29,0.6977
2002-04-30,0.0
2002-05-01,2.7945
2002-05-02,-0.0674
2002-05-03,1.3264
2002-05-06,-0.7988
2002-05-07,1.0289
2002-05-08,1.3726
2002-05-09,-2.162
2002-05-10,-2.0536
2002-05-13,0.0456
2002-05-14,3.2802
2002-05-15,1.588
2002-05-16,-2.1494
2002-05-17,0.0666
2002-05-20,-1.2639
2002-05-21,-1.2576
2002-05-22,-1.2054
2002-05-23,1.174
2002-05-24,-1.2287
2002-05-28,-0.9906
2002-05-29,-1.1865999999999999
2002-05-30,-0.9889
2002-05-31,0.7372
2002-06-03,-3.2106
2002-06-04,-1.2439
2002-06-05,-0.0988
2002-06-06,-4.6972000000000005
2002-06-07,0.8042
2002-06-10,-0.6691
2002-06-11,1.2953000000000001
2002-06-12,-1.509
2002-06-13,-3.0122
2002-06-14,0.2677
2002-06-17,-0.534
2002-06-18,3.8926
2002-06-19,-0.0258
2002-06-20,-1.6542
2002-06-21,-1.7083
2002-06-24,-0.9358
2002-06-25,1.0256
2002-06-26,1.2557
2002-06-27,1.029
2002-06-28,-0.5746
2002-07-01,-2.6793
2002-07-02,-3.4278
2002-07-03,3.2141
2002-07-05,4.4679
2002-07-08,-0.3629
2002-07-09,-2.6275
2002-07-10,-0.6145
2002-07-11,-0.9409
2002-07-12,0.1628
2002-07-15,0.5148
2002-07-16,-2.6954000000000002
2002-07-17,0.0
2002-07-18,-4.2105
2002-07-19,-2.3713
2002-07-22,0.9182
2002-07-23,-0.2055
2002-07-24,0.3824
2002-07-25,-0.0586
2002-07-26,0.2639
2002-07-29,2.193
2002-07-30,2.2031
2002-07-31,-3.6394
2002-08-01,1.8303
2002-08-02,-4.2796
2002-08-05,-8.3159
2002-08-06,2.9909
2002-08-07,3.0934
2002-08-08,1.1941
2002-08-09,-0.9077
2002-08-12,1.1298
2002-08-13,-3.8647
2002-08-14,5.6847
2002-08-15,1.0401
2002-08-16,1.4118
2002-08-19,3.6543
2002-08-20,0.7834
2002-08-21,-0.7773
2002-08-22,-1.0912
2002-08-23,-4.1018
2002-08-26,2.2124
2002-08-27,-0.8658
2002-08-28,-0.5822
2002-08-29,3.0747
2002-08-30,-1.1648
2002-09-03,-2.8744
2002-09-04,3.8769
2002-09-05,-2.0228
2002-09-06,1.8028
2002-09-09,-0.5998
2002-09-10,0.6897
2002-09-11,-0.7991
2002-09-12,-1.4672
2002-09-13,0.0
2002-09-16,-0.7007
2002-09-17,-2.2052
2002-09-18,1.834
2002-09-19,-4.0449
2002-09-20,-0.8615
2002-09-23,-3.1657
2002-09-24,-4.0385
2002-09-25,0.0334
2002-09-26,4.1068
2002-09-27,-0.1283
2002-09-30,1.9588999999999999
2002-10-01,-9.6378
2002-10-02,-2.4050000000000002
2002-10-03,-1.7856999999999998
2002-10-04,-5.2727
2002-10-07,2.1113
2002-10-08,2.6316
2002-10-09,-4.1026
2002-10-10,4.0871
2002-10-11,4.4037
2002-10-14,1.0545
2002-10-15,7.0261
2002-10-16,-2.5674
2002-10-17,0.7338
2002-10-18,2.2185
2002-10-21,2.8507
2002-10-22,-1.7638
2002-10-23,2.597
2002-10-24,-3.9063
2002-10-25,0.813
2002-10-28,-0.6452
2002-10-29,-2.1429
2002-10-30,1.9243999999999999
2002-10-31,-1.237
2002-11-01,5.1417
2002-11-04,2.1944
2002-11-05,-3.0982
2002-11-06,0.7914
2002-11-07,-1.0678
2002-11-08,0.1587
2002-11-11,-4.4374
2002-11-12,1.1277
2002-11-13,-0.164
2002-11-14,3.8108
2002-11-15,2.3734
2002-11-18,-0.1236
2002-11-19,-2.8474
2002-11-20,3.0583
2002-11-21,3.9567
2002-11-22,-1.1299
2002-11-25,-1.0526
2002-11-26,-0.7295
2002-11-27,0.4287
2002-11-29,-0.3659
2002-12-02,0.5202
2002-12-03,-1.9787
2002-12-04,-1.6149
2002-12-05,0.947
2002-12-06,1.7511
2002-12-09,-1.5058
2002-12-10,4.8674
2002-12-11,0.2083
2002-12-12,0.1188
2002-12-13,0.0593
2002-12-16,1.3634
2002-12-17,-2.9825
2002-12-18,-1.5371000000000001
2002-12-19,1.5611000000000002
2002-12-20,2.4412
2002-12-23,1.2062
2002-12-24,-2.1802
2002-12-26,-1.0401
2002-12-27,-1.1411
2002-12-30,-0.6987
2002-12-31,0.4283
2003-01-02,3.9903
2003-01-03,-0.5565
2003-01-06,1.0309
2003-01-07,-1.5743
2003-01-08,-1.9846
2003-01-09,0.5138
2003-01-10,-0.3307
2003-01-13,0.1508
2003-01-14,-0.9337
2003-01-15,-1.6418
2003-01-16,4.6059
2003-01-17,-2.2459
2003-01-21,-2.1161
2003-01-22,-1.5442
2003-01-23,2.1957
2003-01-24,-1.0436
2003-01-27,-0.4342
2003-01-28,-0.3115
2003-01-29,-0.8438
2003-01-30,-3.0255
2003-01-31,3.6399
2003-02-03,-2.3832
2003-02-04,-0.257
2003-02-05,-1.3849
2003-02-06,-0.0653
2003-02-07,-3.5621
2003-02-10,4.4053
2003-02-11,-0.6167
2003-02-12,-2.0248
2003-02-13,0.6667
2003-02-14,1.9868000000000001
2003-02-18,-1.9481000000000002
2003-02-19,0.2649
2003-02-20,0.4624
2003-02-21,2.5641
2003-02-24,-1.4102999999999999
2003-02-25,1.5605
2003-02-26,-0.9283
2003-02-27,1.7771
2003-02-28,-0.6032
2003-03-03,2.5232
2003-03-04,-1.7134
2003-03-05,0.0317
2003-03-06,-3.8657
2003-03-07,4.4496
2003-03-10,-1.3253
2003-03-11,-1.0233
2003-03-12,-1.7771
2003-03-13,2.9605
2003-03-14,2.5559
2003-03-17,2.6791
2003-03-18,0.5158
2003-03-19,0.815
2003-03-20,0.8982
2003-03-21,3.5015
2003-03-24,-3.125
2003-03-25,-0.0888
2003-03-26,-0.8294
2003-03-27,0.5078
2003-03-28,-0.5944
2003-03-31,-1.3453
2003-04-01,-0.7273
2003-04-02,4.0904
2003-04-03,1.4076
2003-04-04,0.4916
2003-04-07,0.8921
2003-04-08,0.1141
2003-04-09,-0.6553
2003-04-10,-1.2045
2003-04-11,0.0581
2003-04-14,2.582
2003-04-15,5.8258
2003-04-16,-1.7905
2003-04-17,0.1905
2003-04-21,3.8838
2003-04-22,3.1373
2003-04-23,1.0646
2003-04-24,-1.3544
2003-04-25,-0.9916
2003-04-28,1.6949
2003-04-29,-0.2525
2003-04-30,-0.4557
2003-05-01,-0.178
2003-05-02,0.7643
2003-05-05,-0.8597
2003-05-06,1.8363
2003-05-07,-0.8765
2003-05-08,-0.8843
2003-05-09,1.4275
2003-05-12,0.377
2003-05-13,0.1002
2003-05-14,0.05
2003-05-15,0.175
2003-05-16,-2.4208
2003-05-19,-3.376
2003-05-20,0.8999
2003-05-21,0.8395
2003-05-22,1.795
2003-05-23,0.8178
2003-05-27,0.7605
2003-05-28,1.7862
2003-05-29,-0.3213
2003-05-30,1.5373
2003-06-02,0.7082
2003-06-03,0.097
2003-06-04,-0.0727
2003-06-05,3.7576
2003-06-06,0.2336
2003-06-09,-1.7715999999999998
2003-06-10,0.261
2003-06-11,0.5917
2003-06-12,0.8235
2003-06-13,0.4901
2003-06-16,0.7431
2003-06-17,0.2536
2003-06-18,0.115
2003-06-19,0.0459
2003-06-20,0.7576
2003-06-23,0.0684
2003-06-24,0.0911
2003-06-25,0.364
2003-06-26,1.0879
2003-06-27,-0.3363
2003-06-30,-0.1125
2003-07-01,-0.9009
2003-07-02,0.8864
2003-07-03,-0.9011
2003-07-07,1.7731
2003-07-08,1.4072
2003-07-09,-0.6388
2003-07-10,0.1995
2003-07-11,-0.0221
2003-07-14,-0.1992
2003-07-15,-1.1086
2003-07-16,0.0
2003-07-17,-2.87
2003-07-18,1.385
2003-07-21,2.5728999999999997
2003-07-22,-0.222
2003-07-23,0.089
2003-07-24,0.2445
2003-07-25,-0.3991
2003-07-28,2.0926
2003-07-29,-0.2181
2003-07-30,-0.3497
2003-07-31,1.8639999999999999
2003-08-01,0.4306
2003-08-04,-0.9003
2003-08-05,-0.4759
2003-08-06,-2.4777
2003-08-07,0.0891
2003-08-08,0.4899
2003-08-11,1.1965
2003-08-12,0.6131
2003-08-13,-0.3047
2003-08-14,-0.131
2003-08-15,0.5027
2003-08-18,-0.3915
2003-08-19,-0.6769
2003-08-20,-0.4836
2003-08-21,0.1988
2003-08-22,-1.1243
2003-08-25,-0.5797
2003-08-26,-0.4261
2003-08-27,-0.4505
2003-08-28,-0.2262
2003-08-29,0.1134
2003-09-02,1.6987999999999999
2003-09-03,0.2004
2003-09-04,1.9115
2003-09-05,-1.8538999999999999
2003-09-08,1.0222
2003-09-09,-1.2319
2003-09-10,-3.7416
2003-09-11,-0.7404
2003-09-12,1.6317
2003-09-15,-1.3303
2003-09-16,2.5337
2003-09-17,-0.9748
2003-09-18,0.0
2003-09-19,-0.1832
2003-09-22,-2.4541
2003-09-23,0.87
2003-09-24,-1.9814
2003-09-25,-1.736
2003-09-26,-0.2904
2003-09-29,2.3058
2003-09-30,-1.2337
2003-10-01,2.3781
2003-10-02,-0.0469
2003-10-03,1.385
2003-10-06,1.1808
2003-10-07,-1.2814999999999999
2003-10-08,-0.1159
2003-10-09,0.673
2003-10-10,0.3227
2003-10-13,2.7114000000000003
2003-10-14,0.1566
2003-10-15,-0.1564
2003-10-16,-0.1342
2003-10-17,0.9185
2003-10-20,-0.4661
2003-10-21,0.2007
2003-10-22,-1.7471999999999999
2003-10-23,1.0687
2003-10-24,0.9224
2003-10-27,0.1115
2003-10-28,0.1781
2003-10-29,1.5558999999999998
2003-10-30,-0.766
2003-10-31,-1.1248
2003-11-03,2.1637
2003-11-04,-1.4192
2003-11-05,1.8826
2003-11-06,0.2174
2003-11-07,0.2169
2003-11-10,-1.7856999999999998
2003-11-11,-3.3388
2003-11-12,1.6416
2003-11-13,0.9421
2003-11-14,-2.9667
2003-11-17,-0.3779
2003-11-18,0.3448
2003-11-19,0.4124
2003-11-20,1.1978
2003-11-21,0.7778
2003-11-24,2.0134
2003-11-25,-1.3816
2003-11-26,0.0334
2003-11-28,0.7336
2003-12-01,1.291
2003-12-02,-0.3922
2003-12-03,-0.4593
2003-12-04,1.2195
2003-12-05,-1.3351
2003-12-08,0.132
2003-12-09,0.1978
2003-12-10,-0.8224
2003-12-11,1.8242
2003-12-12,0.9772
2003-12-15,-1.7419
2003-12-16,0.8536
2003-12-17,2.0833
2003-12-18,5.0702
2003-12-19,0.4552
2003-12-22,-0.9063
2003-12-23,-0.8537
2003-12-24,-0.0308
2003-12-26,-1.4149
2003-12-29,1.3729
2003-12-30,-0.0616
2003-12-31,-2.1866
2004-01-02,1.228
2004-01-05,0.1866
2004-01-06,-0.4346
2004-01-07,1.2473
2004-01-08,-0.3696
2004-01-09,-1.9165
2004-01-12,1.2606
2004-01-13,0.5913
2004-01-14,-0.3713
2004-01-15,0.9006
2004-01-16,-0.277
2004-01-20,-0.9259
2004-01-21,0.0935
2004-01-22,-0.406
2004-01-23,6.9301
2004-01-26,-1.9647999999999999
2004-01-27,-0.359
2004-01-28,-0.4203
2004-01-29,-1.4471
2004-01-30,-1.0095
2004-02-02,4.11
2004-02-03,-1.0982
2004-02-04,-3.5114
2004-02-05,0.9953
2004-02-06,1.6939
2004-02-09,1.4234
2004-02-10,1.0749
2004-02-11,-0.1773
2004-02-12,-1.1542
2004-02-13,-2.6048
2004-02-17,0.6456
2004-02-18,-1.405
2004-02-19,0.8364
2004-02-20,-1.5668
2004-02-23,-0.6866
2004-02-24,0.2514
2004-02-25,-0.9718
2004-02-26,0.6964
2004-02-27,1.5718
2004-03-01,4.333
2004-03-02,-2.1062
2004-03-03,0.6667
2004-03-04,-0.2107
2004-03-05,0.8145
2004-03-08,-1.2567
2004-03-09,-0.9091
2004-03-10,-0.7339
2004-03-11,-0.801
2004-03-12,1.3043
2004-03-15,-2.4831
2004-03-16,0.8174
2004-03-17,2.1827
2004-03-18,-1.2511
2004-03-19,-0.958
2004-03-22,-1.5289000000000001
2004-03-23,0.1584
2004-03-24,-0.5062
2004-03-25,-0.5087
2004-03-26,0.8309
2004-03-29,2.5357
2004-03-30,0.2164
2004-03-31,-0.6169
2004-04-01,2.1105
2004-04-02,0.9119
2004-04-05,-0.6024
2004-04-06,-0.3333
2004-04-07,0.7905
2004-04-08,-2.0211
2004-04-12,0.9236
2004-04-13,-0.7932
2004-04-14,-2.2755
2004-04-15,-0.3776
2004-04-16,-0.1263
2004-04-19,2.2138
2004-04-20,-1.7635999999999998
2004-04-21,-0.0315
2004-04-22,2.4028
2004-04-23,-0.9571
2004-04-26,-0.3117
2004-04-27,-2.439
2004-04-28,2.2756
2004-04-29,2.7891
2004-04-30,-4.2683
2004-05-03,4.5222999999999995
2004-05-04,1.0664
2004-05-05,-0.3618
2004-05-06,-1.7247
2004-05-07,-1.4778
2004-05-10,-1.8437999999999999
2004-05-11,0.0318
2004-05-12,0.2546
2004-05-13,0.0952
2004-05-14,0.3172
2004-05-17,-1.2014
2004-05-18,1.28
2004-05-19,-1.4218
2004-05-20,-0.6731
2004-05-21,1.6134
2004-05-24,-0.1588
2004-05-25,1.9402
2004-05-26,0.3432
2004-05-27,0.653
2004-05-28,-1.0812
2004-06-01,0.8745
2004-06-02,1.5789
