ticker,OII US Equity
2000-05-23,2.7972
2000-05-24,0.6803
2000-05-25,-1.0135
2000-05-26,3.7542999999999997
2000-05-30,0.3289
2000-05-31,2.2951
2000-06-01,-1.6026
2000-06-02,-1.6287
2000-06-05,-1.9868000000000001
2000-06-06,2.3649
2000-06-07,0.33
2000-06-08,2.3026
2000-06-09,-0.6431
2000-06-12,2.9126
2000-06-13,1.2579
2000-06-14,-0.6211
2000-06-15,-0.3125
2000-06-16,0.0
2000-06-19,0.0
2000-06-20,-1.2539
2000-06-21,0.9524
2000-06-22,-0.6289
2000-06-23,-1.8987
2000-06-26,0.3226
2000-06-27,0.0
2000-06-28,-2.8939
2000-06-29,5.9603
2000-06-30,-5.0
2000-07-03,4.6053
2000-07-05,-4.717
2000-07-06,0.33
2000-07-07,-0.3289
2000-07-10,-10.8911
2000-07-11,1.1111
2000-07-12,0.3663
2000-07-13,0.0
2000-07-14,-0.365
2000-07-17,-2.1978
2000-07-18,4.4944
2000-07-19,-2.1505
2000-07-20,-1.8315000000000001
2000-07-21,-6.7164
2000-07-24,-5.2
2000-07-25,-1.2658
2000-07-26,5.9829
2000-07-27,2.8226
2000-07-28,-4.3137
2000-07-31,0.0
2000-08-01,3.2787
2000-08-02,-0.3968
2000-08-03,1.1952
2000-08-04,0.7874
2000-08-07,-0.6836
2000-08-08,-12.2911
2000-08-09,2.2422
2000-08-10,-2.193
2000-08-11,-1.7936999999999999
2000-08-14,2.2831
2000-08-15,-0.8929
2000-08-16,1.3514
2000-08-17,2.2222
2000-08-18,1.3043
2000-08-21,2.1459
2000-08-22,0.0
2000-08-23,5.8824
2000-08-24,-4.7619
2000-08-25,1.6667
2000-08-28,2.459
2000-08-29,0.4
2000-08-30,-0.7968
2000-08-31,12.0482
2000-09-01,-1.0753
2000-09-05,1.087
2000-09-06,0.0
2000-09-07,-1.4337
2000-09-08,-3.6364
2000-09-11,7.9245
2000-09-12,-0.6993
2000-09-13,-2.4648
2000-09-14,1.8051
2000-09-15,0.0
2000-09-18,-3.1915
2000-09-19,-4.3956
2000-09-20,1.5326
2000-09-21,-3.0189
2000-09-22,-1.1673
2000-09-25,-2.7559
2000-09-26,-0.4049
2000-09-27,6.5041
2000-09-28,-1.9083999999999999
2000-09-29,3.5019
2000-10-02,2.2556
2000-10-03,-1.1029
2000-10-04,-6.6914
2000-10-05,-0.7968
2000-10-06,-0.8032
2000-10-09,-2.834
2000-10-10,4.1667
2000-10-11,0.8
2000-10-12,3.1746
2000-10-13,-1.5385
2000-10-16,-3.125
2000-10-17,-0.8065
2000-10-18,-3.6585
2000-10-19,1.2658
2000-10-20,1.6667
2000-10-23,-1.6393
2000-10-24,-4.1667
2000-10-25,-3.4783
2000-10-26,0.4505
2000-10-27,-4.0359
2000-10-30,1.8692
2000-10-31,3.211
2000-11-01,7.5556
2000-11-02,-2.0661
2000-11-03,0.8439
2000-11-06,-0.8368
2000-11-07,3.3755
2000-11-08,2.0408
2000-11-09,-0.8
2000-11-10,1.2097
2000-11-13,0.0
2000-11-14,1.5936
2000-11-15,4.3137
2000-11-16,-0.7519
2000-11-17,-1.8939
2000-11-20,-0.7722
2000-11-21,0.0
2000-11-22,1.9455
2000-11-24,4.1985
2000-11-27,0.0
2000-11-28,-1.8315000000000001
2000-11-29,-5.9701
2000-11-30,1.1905000000000001
2000-12-01,1.5686
2000-12-04,-1.9304999999999999
2000-12-05,2.3622
2000-12-06,-2.3077
2000-12-07,0.3937
2000-12-08,0.3922
2000-12-11,4.2969
2000-12-12,1.8727
2000-12-13,-0.3676
2000-12-14,1.107
2000-12-15,2.9196999999999997
2000-12-18,0.0
2000-12-19,2.1277
2000-12-20,-2.0833
2000-12-21,0.7092
2000-12-22,-1.4085
2000-12-26,9.2857
2000-12-27,1.9607999999999999
2000-12-28,4.4872
2000-12-29,-4.6012
2001-01-02,-0.9646
2001-01-03,-3.8961
2001-01-04,-5.7432
2001-01-05,-2.1505
2001-01-08,5.1282
2001-01-09,-2.439
2001-01-10,3.2143
2001-01-11,1.0381
2001-01-12,-1.3699
2001-01-16,3.4722
2001-01-17,-2.0134
2001-01-18,-5.8219
2001-01-19,0.0
2001-01-22,-1.0909
2001-01-23,6.6176
2001-01-24,-4.1379
2001-01-25,10.0719
2001-01-26,-5.2288
2001-01-29,-3.2828
2001-01-30,6.389
2001-01-31,0.8043
2001-02-01,-0.7979
2001-02-02,0.1609
2001-02-05,1.4989
2001-02-06,8.6498
2001-02-07,-2.9126
2001-02-08,5.3
2001-02-09,4.4634
2001-02-12,2.7727
2001-02-13,-7.5188
2001-02-14,5.2128
2001-02-15,0.0
2001-02-16,2.2727
2001-02-20,-2.3556
2001-02-21,-3.7324
2001-02-22,-5.4374
2001-02-23,0.75
2001-02-26,9.1811
2001-02-27,-0.9091
2001-02-28,-5.5046
2001-03-01,3.1553
2001-03-02,2.3529
2001-03-05,1.6092
2001-03-06,3.1673999999999998
2001-03-07,1.8420999999999998
2001-03-08,0.9044
2001-03-09,-1.3231
2001-03-12,-2.7682
2001-03-13,-1.6904
2001-03-14,-2.6696999999999997
2001-03-15,-2.7894
2001-03-16,-1.0043
2001-03-19,3.9130000000000003
2001-03-20,2.8359
2001-03-21,-1.7631000000000001
2001-03-22,-8.4215
2001-03-23,6.5829
2001-03-26,2.7817
2001-03-27,-1.5596
2001-03-28,-2.1435
2001-03-29,-5.1905
2001-03-30,7.9859
2001-04-02,-6.186
2001-04-03,-2.2806
2001-04-04,9.589
2001-04-05,2.7778
2001-04-06,-0.1351
2001-04-09,0.6766
2001-04-10,-1.4337
2001-04-11,-0.0909
2001-04-12,0.3185
2001-04-16,4.0816
2001-04-17,-0.1743
2001-04-18,-0.6984
2001-04-19,-3.2967
2001-04-20,2.7273
2001-04-23,2.2124
2001-04-24,-0.8225
2001-04-25,4.5395
2001-04-26,3.4656000000000002
2001-04-27,-1.1299
2001-04-30,-2.8571
2001-05-01,-2.0168
2001-05-02,-6.0892
2001-05-03,1.3699
2001-05-04,11.9369
2001-05-07,-3.4205
2001-05-08,-0.1667
2001-05-09,1.419
2001-05-10,1.6461000000000001
2001-05-11,-2.6316
2001-05-14,8.1081
2001-05-15,1.2308
2001-05-16,-0.4179
2001-05-17,-0.6105
2001-05-18,2.3033
2001-05-21,0.3752
2001-05-22,-1.3084
2001-05-23,-5.303
2001-05-24,-2.04
2001-05-25,1.47
2001-05-29,-2.0121
2001-05-30,-4.3121
2001-05-31,0.8584
2001-06-01,0.0
2001-06-04,4.2553
2001-06-05,-0.2857
2001-06-06,-3.3975
2001-06-07,-5.0847
2001-06-08,3.1696
2001-06-11,-0.8222
2001-06-12,0.3054
2001-06-13,-3.0013
2001-06-14,0.6726
2001-06-15,0.2227
2001-06-18,-0.6667
2001-06-19,-2.2371
2001-06-20,-1.6018
2001-06-21,-9.5349
2001-06-22,0.3085
2001-06-25,7.6371
2001-06-26,2.3810000000000002
2001-06-27,-7.4419
2001-06-28,-3.7688
2001-06-29,8.3551
2001-07-02,-1.4458
2001-07-03,-0.7335
2001-07-05,-1.7241
2001-07-06,1.0025
2001-07-09,-4.2184
2001-07-10,-1.2435
2001-07-11,-3.043
2001-07-12,-9.0909
2001-07-13,5.9524
2001-07-16,-2.809
2001-07-17,2.5434
2001-07-18,0.1691
2001-07-19,4.108
2001-07-20,7.027
2001-07-23,6.0606
2001-07-24,-1.0
2001-07-25,0.3367
2001-07-26,1.1505
2001-07-27,0.8531
2001-07-30,1.0338
2001-07-31,-2.3256
2001-08-01,-2.8571
2001-08-02,1.7157
2001-08-03,-0.9639
2001-08-06,2.1411
2001-08-07,2.2868
2001-08-08,-0.7918
2001-08-09,0.4225
2001-08-10,-2.5244999999999997
2001-08-13,-1.199
2001-08-14,0.7767
2001-08-15,5.0096
2001-08-16,1.6514
2001-08-17,-0.6769
2001-08-20,-1.3176
2001-08-21,-0.3683
2001-08-22,-0.1848
2001-08-23,-4.1667
2001-08-24,-0.2899
2001-08-27,-0.1938
2001-08-28,-3.301
2001-08-29,-1.1044
2001-08-30,0.0
2001-08-31,-1.0152
2001-09-04,1.2821
2001-09-05,-0.5063
2001-09-06,0.7634
2001-09-07,-1.9192
2001-09-10,0.1545
2001-09-17,-2.3136
2001-09-18,-3.6842
2001-09-19,-9.8361
2001-09-20,-3.3333
2001-09-21,0.3135
2001-09-24,-2.5
2001-09-25,-1.6026
2001-09-26,-6.1889
2001-09-27,-1.3889
2001-09-28,13.8732
2001-10-01,-4.1435
2001-10-02,3.5484
2001-10-03,2.1807
2001-10-04,6.4024
2001-10-05,-1.6619000000000002
2001-10-08,-0.2331
2001-10-09,1.986
2001-10-10,-1.3746
2001-10-11,3.8327999999999998
2001-10-12,-2.6846
2001-10-15,1.7241
2001-10-16,1.6949
2001-10-17,4.1667
2001-10-18,-6.4
2001-10-19,-0.5698
2001-10-22,1.7191999999999998
2001-10-23,1.6338
2001-10-24,2.8825
2001-10-25,3.5022
2001-10-26,3.0713
2001-10-29,-1.0101
2001-10-30,2.0408
2001-10-31,-2.5
2001-11-01,-1.5385
2001-11-02,-0.7812
2001-11-05,2.2572
2001-11-06,-0.616
2001-11-07,3.0475
2001-11-08,3.0075
2001-11-09,0.8273
2001-11-12,0.7239
2001-11-13,-0.8146
2001-11-14,-0.4831
2001-11-15,-12.6214
2001-11-16,1.1111
2001-11-19,0.0
2001-11-20,3.2967
2001-11-21,1.0638
2001-11-23,1.2105
2001-11-26,1.4561
2001-11-27,-0.5638
2001-11-28,-0.3093
2001-11-29,3.2058
2001-11-30,1.9539
2001-12-03,-1.7199
2001-12-04,1.25
2001-12-05,1.1358
2001-12-06,0.1465
2001-12-07,-1.999
2001-12-10,-1.9403000000000001
2001-12-11,0.8625
2001-12-12,1.5091
2001-12-13,-1.0406
2001-12-14,2.7541
2001-12-17,2.8265000000000002
2001-12-18,3.0806
2001-12-19,3.0345
2001-12-20,-2.722
2001-12-21,4.3578
2001-12-24,1.011
2001-12-26,0.9574
2001-12-27,-0.8621
2001-12-28,-0.2174
2001-12-31,-3.6166
2002-01-02,-2.8481
2002-01-03,1.4425
2002-01-04,0.6881
2002-01-07,-0.1367
2002-01-08,0.0912
2002-01-09,-1.7776
2002-01-10,-0.9281
2002-01-11,-3.5129
2002-01-14,-3.3495
2002-01-15,0.2009
2002-01-16,-0.5013
2002-01-17,2.267
2002-01-18,-1.4778
2002-01-22,-0.75
2002-01-23,1.0076
2002-01-24,5.7855
2002-01-25,0.8958
2002-01-28,0.7009
2002-01-29,-1.5312999999999999
2002-01-30,1.3195000000000001
2002-01-31,0.9302
2002-02-01,0.2304
2002-02-04,-3.908
2002-02-05,-1.4354
2002-02-06,1.6505
2002-02-07,-4.0115
2002-02-08,0.7463
2002-02-11,1.9752999999999998
2002-02-12,-0.4843
2002-02-13,1.4112
2002-02-14,8.0134
2002-02-15,5.6864
2002-02-19,-1.9336
2002-02-20,5.1007
2002-02-21,1.1827
2002-02-22,7.0133
2002-02-25,-0.9416
2002-02-26,-1.5589
2002-02-27,0.618
2002-02-28,4.6065000000000005
2002-03-01,-1.6514
2002-03-04,0.3731
2002-03-05,0.0372
2002-03-06,3.2702
2002-03-07,-2.9147
2002-03-08,-2.3721
2002-03-11,2.8853
2002-03-12,-2.952
2002-03-13,1.1407
2002-03-14,0.7519
2002-03-15,2.2015000000000002
2002-03-18,2.5922
2002-03-19,2.2776
2002-03-20,1.7745
2002-03-21,1.1966
2002-03-22,-3.0405
2002-03-25,1.0453
2002-03-26,-1.0345
2002-03-27,0.3136
2002-03-28,0.7294
2002-04-01,-0.1724
2002-04-02,1.5544
2002-04-03,-2.1088
2002-04-04,-1.1118999999999999
2002-04-05,-5.13
2002-04-08,0.5556
2002-04-09,-0.6998
2002-04-10,1.4466
2002-04-11,-1.2797
2002-04-12,-3.3333
2002-04-15,1.1494
2002-04-16,0.3409
2002-04-17,1.3968
2002-04-18,1.452
2002-04-19,1.0642
2002-04-22,-1.0167
2002-04-23,-0.4035
2002-04-24,-4.4199
2002-04-25,0.9249
2002-04-26,1.9473
2002-04-29,-2.6966
2002-04-30,2.0015
2002-05-01,4.1509
2002-05-02,1.4493
2002-05-03,5.1786
2002-05-06,-5.9423
2002-05-07,-2.1661
2002-05-08,2.214
2002-05-09,0.9386
2002-05-10,-0.0358
2002-05-13,2.898
2002-05-14,4.3115
2002-05-15,0.1667
2002-05-16,-1.1647
2002-05-17,-3.8384
2002-05-20,1.4006
2002-05-21,2.2099
2002-05-22,2.0946
2002-05-23,3.8385
2002-05-24,-0.2549
2002-05-28,-1.6613
2002-05-29,4.4834
2002-05-30,-4.7264
2002-05-31,1.2076
2002-06-03,-6.4818
2002-06-04,1.8276
2002-06-05,-4.5039
2002-06-06,-1.5957
2002-06-07,3.6395999999999997
2002-06-10,-6.4673
2002-06-11,-4.8327
2002-06-12,5.4688
2002-06-13,-1.8519
2002-06-14,2.4528
2002-06-17,2.5783
2002-06-18,-2.1544
2002-06-19,0.5505
2002-06-20,1.0949
2002-06-21,-3.2491
2002-06-24,1.791
2002-06-25,-3.9589
2002-06-26,4.5802
2002-06-27,-2.1898
2002-06-28,0.7463
2002-07-01,-0.5556
2002-07-02,-5.4376
2002-07-03,0.8271
2002-07-05,0.7813
2002-07-08,-1.938
2002-07-09,-1.581
2002-07-10,-1.004
2002-07-11,-3.2049
2002-07-12,-3.3948
2002-07-15,1.0846
2002-07-16,-0.2146
2002-07-17,-4.086
2002-07-18,-2.287
2002-07-19,-2.2487
2002-07-22,-5.2113
2002-07-23,-6.1912
2002-07-24,9.0285
2002-07-25,2.1792
2002-07-26,1.4218
2002-07-29,7.9439
2002-07-30,-4.329
2002-07-31,-6.1086
2002-08-01,-0.1928
2002-08-02,-3.1869
2002-08-05,-2.1945
2002-08-06,2.3457
2002-08-07,-0.847
2002-08-08,0.402
2002-08-09,2.3524
2002-08-12,7.6284
2002-08-13,1.8174000000000001
2002-08-14,1.2941
2002-08-15,2.8634
2002-08-16,1.97
2002-08-19,1.428
2002-08-20,-1.4493
2002-08-21,0.0
2002-08-22,0.4202
2002-08-23,-0.4184
2002-08-26,4.6218
2002-08-27,0.4016
2002-08-28,-3.92
2002-08-29,0.7494
2002-08-30,2.1901
2002-09-03,-6.7934
2002-09-04,4.1215
2002-09-05,1.875
2002-09-06,3.4765
2002-09-09,-0.8696
2002-09-10,0.4785
2002-09-11,-0.7937
2002-09-12,-0.8
2002-09-13,0.0
2002-09-16,1.4113
2002-09-17,-4.3738
2002-09-18,1.2474
2002-09-19,-2.6694
2002-09-20,0.8861
2002-09-23,1.2129
2002-09-24,-5.8678
2002-09-25,2.2827
2002-09-26,4.0773
2002-09-27,1.2371
2002-09-30,3.666
2002-10-01,2.2004
2002-10-02,5.1519
2002-10-03,-4.6801
2002-10-04,-1.1507
2002-10-07,-1.0477
2002-10-08,1.9607999999999999
2002-10-09,2.6923
2002-10-10,3.3708
2002-10-11,-2.4638
2002-10-14,4.1975999999999996
2002-10-15,1.6042999999999998
2002-10-16,-1.7894999999999999
2002-10-17,-0.1429
2002-10-18,-0.7156
2002-10-21,0.0
2002-10-22,-0.8649
2002-10-23,-0.0364
2002-10-24,-2.9818
2002-10-25,1.1994
2002-10-28,-1.7407
2002-10-29,0.8292
2002-10-30,2.4299
2002-10-31,1.0949
2002-11-01,1.9856
2002-11-04,-5.2743
2002-11-05,-2.0553
2002-11-06,-8.7753
2002-11-07,2.1748
2002-11-08,-0.4912
2002-11-11,-1.6865
2002-11-12,-0.4184
2002-11-13,-3.7815
2002-11-14,0.8734
2002-11-15,0.5195
2002-11-18,0.6029
2002-11-19,-1.3271
2002-11-20,1.7354
2002-11-21,-0.9382
2002-11-22,2.2385
2002-11-25,-0.4211
2002-11-26,-1.8182
2002-11-27,3.1438
2002-11-29,0.2088
2002-12-02,0.875
2002-12-03,-0.8674
2002-12-04,1.6667
2002-12-05,2.2131
2002-12-06,0.6415
2002-12-09,-1.1952
2002-12-10,1.2097
2002-12-11,-2.7888
2002-12-12,5.123
2002-12-13,-3.1189
2002-12-16,1.2072
2002-12-17,-0.5964
2002-12-18,-4.0
2002-12-19,1.5
2002-12-20,1.6831
2002-12-23,0.8882
2002-12-24,-0.3201
2002-12-26,-1.124
2002-12-27,-3.5323
2002-12-30,0.5892
2002-12-31,3.5145999999999997
2003-01-02,0.768
2003-01-03,-0.722
2003-01-06,-0.6465
2003-01-07,-3.416
2003-01-08,-1.6842000000000001
2003-01-09,-0.8994
2003-01-10,-2.5497
2003-01-13,0.4435
2003-01-14,-0.2649
2003-01-15,2.6118
2003-01-16,1.3805
2003-01-17,-2.3404
2003-01-21,-1.9607999999999999
2003-01-22,1.4667
2003-01-23,2.4967
2003-01-24,-2.3504
2003-01-27,-1.7505
2003-01-28,0.4454
2003-01-29,1.5521
2003-01-30,-0.4367
2003-01-31,1.5351
2003-02-03,0.6479
2003-02-04,3.8627000000000002
2003-02-05,-0.2066
2003-02-06,1.0352
2003-02-07,-2.6639
2003-02-10,2.1053
2003-02-11,0.0412
2003-02-12,-2.9266
2003-02-13,-1.6985000000000001
2003-02-14,-0.432
2003-02-18,0.2169
2003-02-19,-1.6883
2003-02-20,-2.1576
2003-02-21,3.4653
2003-02-24,1.1309
2003-02-25,-0.2151
2003-02-26,0.431
2003-02-27,-0.2146
2003-02-28,-0.6452
2003-03-03,-0.2165
2003-03-04,-1.0846
2003-03-05,-2.193
2003-03-06,2.6906
2003-03-07,-3.0568
2003-03-10,-2.2523
2003-03-11,-2.5346
2003-03-12,-1.9858
2003-03-13,2.7014
2003-03-14,-1.3620999999999999
2003-03-17,2.2381
2003-03-18,1.9096
2003-03-19,-0.8227
2003-03-20,-1.0599
2003-03-21,-1.0247
2003-03-24,-0.8
2003-03-25,3.4156
2003-03-26,-2.0642
2003-03-27,3.0445
2003-03-28,0.4545
2003-03-31,-1.1312
2003-04-01,0.9611
2003-04-02,-1.1786
2003-04-03,-1.1009
2003-04-04,0.6494
2003-04-07,-1.3825
2003-04-08,1.4019
2003-04-09,-0.2304
2003-04-10,1.6627999999999998
2003-04-11,-1.6811
2003-04-14,0.7394
2003-04-15,-0.9174
2003-04-16,0.0463
2003-04-17,1.2031
2003-04-21,1.0517
2003-04-22,1.81
2003-04-23,0.8889
2003-04-24,-0.6608
2003-04-25,0.0443
2003-04-28,-1.1968
2003-04-29,-1.301
2003-04-30,2.5455
2003-05-01,-1.3740999999999999
2003-05-02,1.3483
2003-05-05,2.2616
2003-05-06,-0.0434
2003-05-07,10.4121
2003-05-08,0.7859
2003-05-09,2.1053
2003-05-12,1.1837
2003-05-13,-0.0755
2003-05-14,2.3792
2003-05-15,0.5164
2003-05-16,-3.8532
2003-05-19,1.145
2003-05-20,0.0
2003-05-21,3.1321
2003-05-22,-1.4636
2003-05-23,1.3739
2003-05-27,1.6117
2003-05-28,-2.3071
2003-05-29,0.2583
2003-05-30,1.0305
2003-06-02,1.6393
2003-06-03,0.3584
2003-06-04,0.0
2003-06-05,0.2857
2003-06-06,-0.2849
2003-06-09,0.0
2003-06-10,-2.6786
2003-06-11,3.7064
2003-06-12,-1.2385
2003-06-13,-1.7915
2003-06-16,-0.5472
2003-06-17,-0.9538
2003-06-18,-0.5556
2003-06-19,-1.4153
2003-06-20,-1.02
2003-06-23,-2.9008000000000003
2003-06-24,-0.3538
2003-06-25,-0.1972
2003-06-26,-0.2372
2003-06-27,0.3566
2003-06-30,0.8685
2003-07-01,0.9785
2003-07-02,1.1628
2003-07-03,1.341
2003-07-07,-1.7013
2003-07-08,0.3846
2003-07-09,0.8812
2003-07-10,-2.5826000000000002
2003-07-11,1.1696
2003-07-14,-2.1195
2003-07-15,-1.7323
2003-07-16,-0.641
2003-07-17,-0.8065
2003-07-18,3.3333
2003-07-21,-1.2589000000000001
2003-07-22,-0.1195
2003-07-23,-2.7523
2003-07-24,-0.9434
2003-07-25,-0.4141
2003-07-28,5.3638
2003-07-29,0.0
2003-07-30,-0.513
2003-07-31,1.1503
2003-08-01,-0.6275
2003-08-04,-0.7498
2003-08-05,-1.7893
2003-08-06,1.7004000000000001
2003-08-07,-0.0796
2003-08-08,3.9044
2003-08-11,1.0352999999999999
2003-08-12,-4.9336
2003-08-13,2.1955999999999998
2003-08-14,-2.1484
2003-08-15,0.0798
2003-08-18,0.5983
2003-08-19,0.793
2003-08-20,-0.8655
2003-08-21,1.1905000000000001
2003-08-22,-3.5686
2003-08-25,0.1627
2003-08-26,-1.3804
2003-08-27,1.2762
2003-08-28,0.4065
2003-08-29,-0.4858
2003-09-02,0.0814
2003-09-03,-0.2033
2003-09-04,-0.2444
2003-09-05,-1.7967
2003-09-08,0.4158
2003-09-09,-2.2774
2003-09-10,-2.5423999999999998
2003-09-11,1.7391
2003-09-12,-1.2821
2003-09-15,-0.0866
2003-09-16,1.9064
2003-09-17,-1.9133
2003-09-18,-0.0867
2003-09-19,1.1280000000000001
2003-09-22,-0.4719
2003-09-23,0.0431
2003-09-24,4.1361
2003-09-25,-4.758
2003-09-26,-2.9105
2003-09-29,2.4609
2003-09-30,2.7074
2003-10-01,2.5935
2003-10-02,0.0414
2003-10-03,2.4855
2003-10-06,0.1213
2003-10-07,-0.1211
2003-10-08,-2.1827
2003-10-09,0.0
2003-10-10,-0.3719
2003-10-13,1.4102000000000001
2003-10-14,-0.1636
2003-10-15,-2.499
2003-10-16,0.2101
2003-10-17,-1.0482
2003-10-20,-0.8475
2003-10-21,2.9915000000000003
2003-10-22,-3.9004
2003-10-23,-0.3886
2003-10-24,-1.6038000000000001
2003-10-27,1.1013
2003-10-28,1.5251000000000001
2003-10-29,0.6438
2003-10-30,-0.8102
2003-10-31,-0.8598
2003-11-03,1.2142
2003-11-04,0.6427
2003-11-05,2.3414
2003-11-06,-0.1248
2003-11-07,2.2491
2003-11-10,-2.1181
2003-11-11,-5.4931
2003-11-12,0.6165
2003-11-13,-0.2188
2003-11-14,-0.8772
2003-11-17,-1.7699
2003-11-18,-2.2523
2003-11-19,0.8756
2003-11-20,1.0507
2003-11-21,-0.5425
2003-11-24,-0.6818
2003-11-25,0.4577
2003-11-26,-0.9567
2003-11-28,0.506
2003-12-01,2.5172
2003-12-02,3.8839
2003-12-03,3.5667999999999997
2003-12-04,2.0747
2003-12-05,2.439
2003-12-08,-0.7937
2003-12-09,-1.6
2003-12-10,-1.5854
2003-12-11,-0.2065
2003-12-12,4.7185
2003-12-15,-1.7787
2003-12-16,0.4024
2003-12-17,-1.4028
2003-12-18,6.9512
2003-12-19,1.4823
2003-12-22,-0.2996
2003-12-23,0.5635
2003-12-24,0.523
2003-12-26,0.3716
2003-12-29,3.4802
2003-12-30,0.7513
2003-12-31,-0.5682
2004-01-02,-1.1071
2004-01-05,3.2864
2004-01-06,0.0
2004-01-07,1.4336
2004-01-08,-0.2068
2004-01-09,0.1727
2004-01-12,0.1724
2004-01-13,3.6145
2004-01-14,-3.6212999999999997
2004-01-15,-0.3792
2004-01-16,0.5536
2004-01-20,2.0303
2004-01-21,0.0
2004-01-22,-0.3035
2004-01-23,4.4317
2004-01-26,2.5267
2004-01-27,1.4218
2004-01-28,-1.9315
2004-01-29,0.0635
2004-01-30,-1.1111
2004-02-02,0.7063
2004-02-03,-1.4982
2004-02-04,-0.9709
2004-02-05,0.1307
2004-02-06,-1.2728
2004-02-09,0.8264
2004-02-10,3.4426
2004-02-11,-0.0951
2004-02-12,2.6332
2004-02-13,-1.0819
2004-02-17,1.25
2004-02-18,-1.0802
2004-02-19,-1.8721
2004-02-20,3.3386
2004-02-23,0.0
2004-02-24,-0.6462
2004-02-25,4.3667
2004-02-26,1.9287999999999998
2004-02-27,-0.4949
2004-03-01,1.8138999999999998
2004-03-02,-1.2931
2004-03-03,2.8239
2004-03-04,1.9536
2004-03-05,-0.1666
2004-03-08,0.1947
2004-03-09,0.8329
2004-03-10,-5.3139
2004-03-11,-3.4603
2004-03-12,3.4036
2004-03-15,-1.2234
2004-03-16,-0.7667
2004-03-17,-4.6954
2004-03-18,-1.3096
2004-03-19,-1.4218
2004-03-22,-1.25
2004-03-23,-1.0062
2004-03-24,-3.2787
2004-03-25,-0.339
2004-03-26,-1.0204
2004-03-29,-0.3436
2004-03-30,2.7931
2004-03-31,2.1469
2004-04-01,-2.7258
2004-04-02,3.106
2004-04-05,-1.2115
2004-04-06,0.0994
2004-04-07,-0.8278
2004-04-08,1.0017
2004-04-12,0.6281
2004-04-13,0.1971
2004-04-14,-0.3934
2004-04-15,1.0204
2004-04-16,1.0753
2004-04-19,-0.4836
2004-04-20,-3.0774
2004-04-21,-0.0668
2004-04-22,3.4783
2004-04-23,-1.4221
2004-04-26,1.082
2004-04-27,0.4217
2004-04-28,-3.2622999999999998
2004-04-29,-3.1386
2004-04-30,-3.4816
2004-05-03,3.9286
2004-05-04,8.7629
2004-05-05,-4.1074
2004-05-06,-0.9885
2004-05-07,-1.5308000000000002
2004-05-10,-4.1568
2004-05-11,1.9746000000000001
2004-05-12,1.4523
2004-05-13,-0.5794
2004-05-14,0.3771
2004-05-17,2.3224
2004-05-18,-1.2016
2004-05-19,1.7905
2004-05-20,0.0996
2004-05-21,-0.63
2004-05-24,3.1031
2004-05-25,4.0453
2004-05-26,-1.1198
