ticker,1429716D US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-01-03,-4.4193999999999996
2000-01-04,-2.6292
2000-01-05,1.3966
2000-01-06,2.0202
2000-01-07,1.2601
2000-01-10,3.5556
2000-01-11,-2.4893
2000-01-12,-0.8803
2000-01-13,3.1972
2000-01-14,-2.4096
2000-01-18,-1.1464
2000-01-19,2.3194
2000-01-20,-2.0052
2000-01-21,-0.3559
2000-01-24,3.0357
2000-01-25,5.026
2000-01-26,1.2376
2000-01-27,-2.2005
2000-01-28,0.5
2000-01-31,0.8292
2000-02-01,1.5625
2000-02-02,1.5385
2000-02-03,-0.7974
2000-02-04,-4.582
2000-02-07,-0.674
2000-02-08,2.2053
2000-02-09,-3.7344
2000-02-10,0.2586
2000-02-11,-1.5476999999999999
2000-02-14,-4.1921
2000-02-15,0.7293
2000-02-16,-0.9955
2000-02-17,-3.3821
2000-02-18,-0.473
2000-02-22,-1.3308
2000-02-23,4.6243
2000-02-24,-0.5525
2000-02-25,-2.3148
2000-02-28,-1.6114000000000002
2000-02-29,1.4451
2000-03-01,3.1339
2000-03-02,-1.2891
2000-03-03,2.2388
2000-03-06,-2.1898
2000-03-07,-0.8396
2000-03-08,0.2822
2000-03-09,2.0638
2000-03-10,-0.6434
2000-03-13,-5.2729
2000-03-14,-1.5625
2000-03-15,-0.2976
2000-03-16,3.0846
2000-03-17,2.3166
2000-03-20,-0.8491
2000-03-21,-4.0913
2000-03-22,-2.4802
2000-03-23,-1.0173
2000-03-24,-0.7194
2000-03-27,0.6211
2000-03-28,-0.2058
2000-03-29,2.7876
2000-03-30,-0.7231
2000-03-31,6.0354
2000-04-03,-1.7664
2000-04-04,-0.8991
2000-04-05,-1.4113
2000-04-06,3.4765
2000-04-07,-0.6917
2000-04-10,-0.597
2000-04-11,0.2002
2000-04-12,0.6993
2000-04-13,-1.9841
2000-04-14,-3.8462
2000-04-17,-2.3158
2000-04-18,3.8792999999999997
2000-04-19,-1.3485
2000-04-20,0.0
2000-04-24,-1.6824
2000-04-25,3.7433
2000-04-26,-0.5155
2000-04-27,-1.658
2000-04-28,3.5827
2000-05-01,-0.1017
2000-05-02,-3.4623
2000-05-03,-2.9536
2000-05-04,5.5435
2000-05-05,-0.206
2000-05-08,0.8256
2000-05-09,2.3541
2000-05-10,-3.8
2000-05-11,1.4553
2000-05-12,1.2295
2000-05-15,0.1012
2000-05-16,1.9211
2000-05-17,-3.2738
2000-05-18,-1.1282
2000-05-19,-2.3859
2000-05-22,-0.1063
