ticker,NXC US Equity
2000-06-02,0.8889
2000-06-05,1.3216
2000-06-06,-0.4348
2000-06-07,-0.4367
2000-06-08,0.4386
2000-06-09,0.0
2000-06-12,-0.4367
2000-06-13,0.4632
2000-06-14,-0.4386
2000-06-15,-0.4405
2000-06-16,0.4425
2000-06-19,-0.4405
2000-06-21,0.0
2000-06-22,0.4425
2000-06-23,0.0
2000-06-28,0.0
2000-06-29,0.4405
2000-06-30,0.4386
2000-07-03,0.8734
2000-07-05,-0.4329
2000-07-06,0.0
2000-07-07,0.0
2000-07-10,0.4348
2000-07-11,0.0
2000-07-12,0.0242
2000-07-13,0.0
2000-07-14,-0.4348
2000-07-17,-0.4367
2000-07-19,0.8772
2000-07-20,-0.4348
2000-07-21,0.0
2000-07-24,0.0
2000-07-25,-0.4367
2000-07-26,-0.8772
2000-07-27,0.4425
2000-07-28,0.4405
2000-07-31,0.4386
2000-08-01,-0.4367
2000-08-02,0.4386
2000-08-03,0.0
2000-08-04,0.4367
2000-08-07,0.0
2000-08-08,0.4348
2000-08-09,-0.4329
2000-08-10,0.0
2000-08-11,0.4591
2000-08-14,0.4348
2000-08-15,0.0
2000-08-16,0.8658
2000-08-17,-0.4292
2000-08-18,0.0
2000-08-21,0.0
2000-08-22,1.2931
2000-08-23,-0.4255
2000-08-28,-0.4274
2000-08-29,0.0
2000-08-30,-0.4292
2000-08-31,0.431
2000-09-01,0.0
2000-09-05,0.8584
2000-09-06,0.4255
2000-09-07,0.4237
2000-09-08,0.4219
2000-09-11,-0.4202
2000-09-12,0.4219
2000-09-13,0.4437
2000-09-14,-0.4202
2000-09-15,-0.8439
2000-09-18,0.0
2000-09-19,-0.4255
2000-09-20,0.0
2000-09-21,0.0
2000-09-22,-0.4274
2000-09-25,-0.8584
2000-09-26,0.0
2000-09-27,-0.4329
2000-09-28,0.0
2000-09-29,0.4348
2000-10-02,-0.8658
2000-10-03,-0.4367
2000-10-04,0.4386
2000-10-05,0.0
2000-10-06,-1.31
2000-10-10,-0.4425
2000-10-11,-0.864
2000-10-12,0.4505
2000-10-13,-0.4484
2000-10-16,0.9009
2000-10-17,-0.8929
2000-10-18,0.4505
2000-10-19,-1.3453
2000-10-20,-1.8182
2000-10-23,-0.463
2000-10-24,0.4651
2000-10-25,1.8519
2000-10-26,-0.9091
2000-10-27,0.0
2000-10-30,0.4587
2000-10-31,0.9132
2000-11-01,0.0
2000-11-02,0.4525
2000-11-03,0.0
2000-11-06,0.0
2000-11-07,0.0
2000-11-08,0.0
2000-11-09,0.0
2000-11-10,0.4505
2000-11-13,-0.4233
2000-11-14,1.3575
2000-11-15,0.0
2000-11-16,-1.3393
2000-11-17,0.4525
2000-11-20,0.4505
2000-11-21,0.0
2000-11-22,-0.8969
2000-11-24,0.4525
2000-11-27,0.0
2000-11-29,-1.3514
2000-11-30,0.4566
2000-12-01,0.4545
2000-12-04,1.3575
2000-12-05,-0.8929
2000-12-06,0.4505
2000-12-07,-0.4484
2000-12-08,-0.4505
2000-12-11,-0.4525
2000-12-12,1.3636
2000-12-13,0.5647
2000-12-14,-0.8969
2000-12-15,-0.4525
2000-12-18,1.3636
2000-12-19,-0.4484
2000-12-20,0.9009
2000-12-21,-0.8929
2000-12-22,0.4505
2000-12-26,-1.3453
2000-12-27,0.4545
2000-12-28,-0.4525
2000-12-29,1.3636
2001-01-02,0.4484
2001-01-03,0.4464
2001-01-04,1.7778
2001-01-05,-0.4367
2001-01-08,0.4386
2001-01-09,1.31
2001-01-10,1.3172
2001-01-11,0.4274
2001-01-12,-0.8511
2001-01-16,0.8584
2001-01-17,0.4255
2001-01-18,-0.8475
2001-01-19,0.4274
2001-01-22,-0.4255
2001-01-23,0.4274
2001-01-24,0.4255
2001-01-25,0.0
2001-01-26,0.0
2001-01-30,0.4746
2001-01-31,0.5398
2001-02-01,0.0671
2001-02-02,0.0671
2001-02-05,0.067
2001-02-06,-1.2056
2001-02-07,-0.678
2001-02-08,0.0
2001-02-09,-0.3413
2001-02-13,-0.8493
2001-02-14,0.4858
2001-02-15,-0.2762
2001-02-16,1.2465
2001-02-20,0.2052
2001-02-21,-1.0239
2001-02-22,1.2414
2001-02-23,0.0681
2001-02-26,0.3404
2001-02-27,0.0
2001-02-28,-0.2714
2001-03-01,0.6803
2001-03-02,0.1351
2001-03-05,0.2699
2001-03-06,0.0
2001-03-07,-1.4132
2001-03-08,-0.3413
2001-03-09,-0.274
2001-03-12,-0.4121
2001-03-13,-0.1103
2001-03-14,0.5548
2001-03-15,-0.3448
2001-03-16,-0.346
2001-03-19,-0.6944
2001-03-20,-0.3497
2001-03-21,-0.3509
2001-03-22,-0.9859
2001-03-23,-0.3556
2001-03-27,-1.4989
2001-03-28,0.1449
2001-03-29,0.2171
2001-03-30,0.6498
2001-04-02,0.1435
2001-04-03,-0.6447
2001-04-04,-0.3605
2001-04-05,0.7959
2001-04-06,0.1436
2001-04-09,0.0
2001-04-10,0.4588
2001-04-11,0.3584
2001-04-12,-0.8571
2001-04-16,-0.5764
2001-04-17,-0.6522
2001-04-18,-0.0729
2001-04-19,0.438
2001-04-20,0.218
2001-04-23,-0.6526
2001-04-24,-0.146
2001-04-25,-0.0731
2001-04-26,-0.4389
2001-04-27,0.6613
2001-04-30,0.5839
2001-05-01,0.0726
2001-05-02,0.5076
2001-05-03,0.6494
2001-05-04,0.4301
2001-05-07,0.3569
2001-05-08,0.2845
2001-05-09,0.0709
2001-05-10,2.1262
2001-05-11,0.0278
2001-05-14,0.3484
2001-05-15,-0.0694
2001-05-16,0.9034
2001-05-17,-0.6198
2001-05-18,-0.2772
2001-05-21,0.2085
2001-05-22,0.0693
2001-05-23,-0.6237
2001-05-24,-0.2789
2001-05-25,0.3497
2001-05-29,-0.4181
2001-05-30,0.6298
2001-05-31,-0.5563
2001-06-01,-0.2098
2001-06-04,0.2102
2001-06-05,0.2098
2001-06-06,0.0
2001-06-07,-0.0698
2001-06-08,0.2095
2001-06-11,0.2091
2001-06-12,0.0695
2001-06-13,0.3058
2001-06-14,-0.6959
2001-06-15,0.0
2001-06-18,0.4205
2001-06-19,-0.2094
2001-06-20,0.0
2001-06-21,-0.2797
2001-06-22,-0.561
2001-06-25,0.141
2001-06-26,0.8451
2001-06-27,-0.1397
2001-06-28,0.6993
2001-06-29,0.0
2001-07-02,-0.6944
2001-07-03,0.5594
2001-07-05,0.6259
2001-07-06,0.2073
2001-07-09,0.6207
2001-07-10,-0.2056
2001-07-11,0.1648
2001-07-12,-0.1377
2001-07-13,-0.9655
2001-07-16,-1.0446
2001-07-17,0.2111
2001-07-19,-0.4916
2001-07-20,0.494
2001-07-23,0.0
2001-07-24,-0.2107
2001-07-25,0.2111
2001-07-26,0.0702
2001-07-27,-0.1404
2001-07-30,0.4919
2001-07-31,0.0
2001-08-01,0.3497
2001-08-02,-0.0697
2001-08-03,0.0
2001-08-06,-0.0697
2001-08-07,0.0698
2001-08-08,-0.3487
2001-08-09,0.3499
2001-08-10,0.6974
2001-08-13,0.7895
2001-08-14,0.0
2001-08-15,0.4141
2001-08-16,0.1375
2001-08-17,-0.0686
2001-08-20,0.4121
2001-08-21,-0.1368
2001-08-22,0.0
2001-08-23,-0.3425
2001-08-24,0.756
2001-08-27,0.1364
2001-08-28,0.2725
2001-08-29,0.0
2001-08-30,0.0
2001-08-31,-0.0679
2001-09-04,0.0
2001-09-05,0.6118
2001-09-06,-0.0676
2001-09-07,-0.4057
2001-09-10,0.3394
2001-09-17,-0.1083
2001-09-18,-0.3401
2001-09-19,-1.0239
2001-09-20,-1.1724
2001-09-21,-3.0007
2001-09-24,0.2158
2001-09-25,0.3589
2001-09-26,0.8584
2001-09-27,0.0709
2001-09-28,0.567
2001-10-01,2.0437
2001-10-02,1.5884
2001-10-03,0.0
2001-10-04,-0.6798
2001-10-05,0.0684
2001-10-08,0.684
2001-10-09,-0.4076
2001-10-10,0.2729
2001-10-11,0.0952
2001-10-12,-0.2048
2001-10-15,-0.0684
2001-10-16,-0.4791
2001-10-17,0.0688
2001-10-18,-0.6873
2001-10-19,-0.0692
2001-10-22,-0.0693
2001-10-23,0.9702
2001-10-24,-0.8922
2001-10-25,-0.2078
2001-10-26,-0.1388
2001-10-29,0.417
2001-10-30,0.346
2001-10-31,0.2069
2001-11-01,1.0323
2001-11-02,0.3406
2001-11-05,0.4752
2001-11-06,-0.1351
2001-11-07,-1.1502
2001-11-08,0.1369
2001-11-09,0.4101
2001-11-12,0.2042
2001-11-13,0.9783
2001-11-14,0.0
2001-11-15,0.3378
2001-11-16,-0.202
2001-11-19,0.135
2001-11-20,-0.3369
2001-11-21,0.3381
2001-11-23,-0.3369
2001-11-26,-0.2705
2001-11-27,0.339
2001-11-28,0.0
2001-11-29,0.0676
2001-11-30,0.3376
2001-12-03,-0.0673
2001-12-04,0.4714
2001-12-05,-0.134
2001-12-06,0.0
2001-12-07,-0.0671
2001-12-10,0.1343
2001-12-11,-0.0671
2001-12-12,0.4564
2001-12-13,0.4032
2001-12-14,-0.7363
2001-12-17,-0.2023
2001-12-18,-0.2703
2001-12-19,-0.271
2001-12-20,-0.4076
2001-12-24,-0.2729
2001-12-26,-0.4104
2001-12-27,-0.4121
2001-12-28,0.2759
2001-12-31,0.4127
2002-01-02,0.3425
2002-01-03,0.2048
2002-01-04,-0.4087
2002-01-07,0.2736
2002-01-08,0.4775
2002-01-09,0.7468
2002-01-10,0.0674
2002-01-11,0.835
2002-01-14,-0.0671
2002-01-15,0.0
2002-01-16,-0.0671
2002-01-17,-0.403
2002-01-22,0.1349
2002-01-23,0.404
2002-01-24,-0.2012
2002-01-25,-0.2688
2002-01-28,-0.2695
2002-01-29,0.6757
2002-01-30,-0.6711
2002-01-31,0.3378
2002-02-01,0.404
2002-02-04,0.1341
2002-02-05,-0.067
2002-02-06,0.067
2002-02-07,0.4689
2002-02-08,-0.3333
2002-02-11,0.0
2002-02-12,0.0
2002-02-13,-0.5753
2002-02-14,0.0
2002-02-15,-0.0676
2002-02-19,0.2705
2002-02-20,1.1463
2002-02-21,-0.1333
2002-02-22,0.1335
2002-02-25,-0.4
2002-02-26,-0.1339
2002-02-27,-0.134
2002-02-28,-0.5369
2002-03-01,0.0675
2002-03-04,0.6069
2002-03-05,-0.8043
2002-03-06,0.3378
2002-03-07,-0.1347
2002-03-08,-0.2023
2002-03-11,-0.0676
2002-03-12,-0.0676
2002-03-13,0.2977
2002-03-14,-0.6775
2002-03-15,0.0
2002-03-18,-1.5007000000000001
2002-03-19,-0.9695
2002-03-20,-0.8392
2002-03-21,0.0705
2002-03-22,-0.0705
2002-03-25,-0.7757
2002-03-26,0.8529
2002-03-27,-0.0705
2002-03-28,0.4937
2002-04-01,0.9123
2002-04-02,0.5563
2002-04-03,0.4841
2002-04-04,-0.0688
2002-04-05,-0.4821
2002-04-08,-0.346
2002-04-09,0.6944
2002-04-10,-0.3448
2002-04-11,0.0969
2002-04-12,-0.1389
2002-04-15,0.1391
2002-04-16,0.3472
2002-04-17,-0.346
2002-04-18,0.1389
2002-04-19,0.0693
2002-04-22,-0.693
2002-04-23,-0.1396
2002-04-24,-0.4193
2002-04-25,0.4912
2002-04-26,0.5587
2002-04-29,0.0
2002-04-30,0.3472
2002-05-01,0.8997
2002-05-02,0.2743
2002-05-03,-0.6156
2002-05-06,0.0
2002-05-07,0.5506
2002-05-08,0.8898
2002-05-09,0.0678
2002-05-10,0.0
2002-05-13,1.1797
2002-05-14,-0.8075
2002-05-15,-0.0678
2002-05-16,1.2899
2002-05-17,0.5362
2002-05-20,-0.1333
2002-05-21,0.0668
2002-05-22,-0.6004
2002-05-23,0.0
2002-05-24,-0.6711
2002-05-28,0.5405
2002-05-29,-1.1425
2002-05-30,0.3399
2002-05-31,0.271
2002-06-03,0.1351
2002-06-04,0.5398
2002-06-06,0.4027
2002-06-07,-0.0668
2002-06-10,0.0
2002-06-11,-0.1338
2002-06-12,0.0938
2002-06-13,0.0
2002-06-14,0.4032
2002-06-17,0.7363
2002-06-18,0.4651
2002-06-19,-0.9259
2002-06-20,0.8011
2002-06-21,1.6556
2002-06-24,0.1954
2002-06-25,-0.065
2002-06-26,-0.2602
2002-06-27,0.9785
2002-06-28,0.1292
2002-07-01,0.9677
2002-07-02,0.639
2002-07-03,-0.8889
2002-07-05,0.5766
2002-07-08,-0.1911
2002-07-09,0.1914
2002-07-10,1.8471
2002-07-11,0.9006
2002-07-12,-1.369
2002-07-15,-1.4511
2002-07-16,-2.2407
2002-07-17,-0.4584
2002-07-18,-1.1184
2002-07-19,-0.1996
2002-07-22,-0.7333
2002-07-23,-1.276
2002-07-24,-0.6803
2002-07-25,1.0274
2002-07-26,0.2712
2002-07-29,0.0
2002-07-30,0.0
2002-07-31,1.0142
2002-08-01,0.5355
2002-08-02,0.7324
2002-08-05,-0.2644
2002-08-06,0.3976
2002-08-07,-0.198
2002-08-08,-0.3968
2002-08-09,-0.1992
2002-08-12,-0.6653
2002-08-13,0.2947
2002-08-14,0.2683
2002-08-15,0.0
2002-08-16,0.0
2002-08-19,0.3344
2002-08-20,-0.0667
2002-08-21,-0.2668
2002-08-22,-0.5351
2002-08-23,0.2017
2002-08-26,-1.4765
2002-08-27,-1.5668
2002-08-28,0.2768
2002-08-29,0.069
2002-08-30,0.0
2002-09-03,0.3448
2002-09-04,-0.2749
2002-09-05,0.2757
2002-09-06,0.3436
2002-09-09,0.274
2002-09-10,1.2978
2002-09-11,-0.1281
2002-09-12,-0.2034
2002-09-13,-0.7473
2002-09-16,0.0684
2002-09-17,-0.0684
2002-09-18,-0.4107
2002-09-19,0.4124
2002-09-20,0.0684
2002-09-23,0.5472
2002-09-24,0.2721
2002-09-25,1.6961
2002-09-26,-0.2668
2002-09-27,1.3378
2002-09-30,0.264
2002-10-01,1.0533
2002-10-02,-0.6515
2002-10-03,-1.5082
2002-10-04,-0.3329
2002-10-07,-0.1336
2002-10-08,-0.3344
2002-10-09,0.8725
2002-10-10,0.2063
2002-10-11,0.3333
2002-10-14,-1.9268999999999998
2002-10-15,1.626
2002-10-16,-0.3333
2002-10-17,-1.1371
2002-10-18,0.1353
2002-10-21,-1.1486
2002-10-22,-1.9822
2002-10-23,-0.6974
2002-10-24,-0.632
2002-10-25,-0.3534
2002-10-28,-1.4184
2002-10-29,0.5755
2002-10-30,0.0
2002-10-31,-0.3577
2002-11-01,-0.0718
2002-11-04,-0.0718
2002-11-05,0.5751
2002-11-06,-0.5718
2002-11-07,0.7908
2002-11-08,0.214
2002-11-11,0.7117
2002-11-12,0.7067
2002-11-13,-0.1333
2002-11-14,0.0
2002-11-15,0.2117
2002-11-18,-0.3521
2002-11-19,-0.3534
2002-11-20,0.0
2002-11-21,0.0
2002-11-22,-0.2128
2002-11-25,1.4925
2002-11-26,-1.0504
2002-11-27,0.7077
2002-11-29,0.0
2002-12-02,-0.7027
2002-12-03,1.6985000000000001
2002-12-04,0.5567
2002-12-05,-0.0692
2002-12-06,0.1385
2002-12-09,-0.6916
2002-12-10,-0.766
2002-12-11,-0.0435
2002-12-12,-1.5657999999999999
2002-12-13,-1.5184
2002-12-16,-0.514
2002-12-17,0.5166
2002-12-18,-0.7342
2002-12-19,-0.9615
2002-12-20,0.8215
2002-12-23,-0.2222
2002-12-24,-0.5939
2002-12-26,-0.3734
2002-12-27,1.4993
2002-12-30,1.4771
2002-12-31,0.2183
2003-01-02,-0.2905
2003-01-03,0.0
2003-01-06,-0.437
2003-01-07,-0.2926
2003-01-08,0.5136
2003-01-09,-0.8029
2003-01-10,-0.7358
2003-01-13,1.2454
2003-01-14,-0.2206
2003-01-15,-0.2211
2003-01-16,0.4431
2003-01-17,0.3676
2003-01-21,0.8791
2003-01-22,0.581
2003-01-23,0.8664
2003-01-24,2.7201
2003-01-27,-1.324
2003-01-28,-2.4011
2003-01-29,-1.3025
2003-01-30,-0.8798
2003-01-31,-0.3698
2003-02-03,-0.8909
2003-02-04,0.9738
2003-02-05,0.2226
2003-02-06,0.5922
2003-02-07,-0.2943
2003-02-10,0.2952
2003-02-11,0.9566
2003-02-12,-0.0875
2003-02-13,-0.3663
2003-02-14,-0.3676
2003-02-18,0.6642
2003-02-19,1.3195999999999999
2003-02-20,2.026
2003-02-21,-1.4184
2003-02-24,0.1439
2003-02-25,-1.5805
2003-02-26,0.219
2003-02-27,0.2185
2003-02-28,0.2907
2003-03-03,0.0
2003-03-04,1.6667
2003-03-05,0.8553
2003-03-06,-0.5654
2003-03-07,-0.8529
2003-03-10,-1.2903
2003-03-11,0.2905
2003-03-12,0.2679
2003-03-13,-0.6526
2003-03-14,-0.365
2003-03-17,-0.7326
2003-03-18,-0.738
2003-03-19,0.4461
2003-03-20,-0.8882
2003-03-21,-0.1494
2003-03-24,0.2244
2003-03-25,-0.3731
2003-03-26,0.1498
2003-03-27,1.2715
2003-03-28,0.2216
2003-03-31,0.1474
2003-04-01,-0.4415
2003-04-02,-0.5174
2003-04-03,-0.1486
2003-04-04,0.0744
2003-04-07,-0.3717
2003-04-08,0.2985
2003-04-09,-0.1488
2003-04-10,0.5216
2003-04-11,-0.0222
2003-04-14,0.7446
2003-04-15,-0.5913
2003-04-16,0.2974
2003-04-17,0.0741
2003-04-21,0.5926
2003-04-22,0.4418
2003-04-24,-0.2933
2003-04-25,0.2941
2003-04-28,1.5396
2003-04-29,1.2274
2003-04-30,-0.5706
2003-05-01,-0.0717
2003-05-02,-0.5743
2003-05-05,0.2888
2003-05-06,-0.36
2003-05-07,-0.6503
2003-05-08,-0.2909
2003-05-09,-0.4376
2003-05-12,0.5128
2003-05-13,0.5612
2003-05-14,0.2183
2003-05-15,0.2905
2003-05-16,0.2896
2003-05-20,0.0
2003-05-21,0.361
2003-05-22,-0.2158
2003-05-23,0.2163
2003-05-27,0.0
2003-05-28,0.0
2003-05-29,0.1439
2003-05-30,-0.1437
2003-06-02,-0.0719
2003-06-03,0.072
2003-06-04,-0.1439
2003-06-05,-0.4323
2003-06-06,1.0854
2003-06-09,0.0716
2003-06-10,0.6438
2003-06-11,0.5473
2003-06-12,-0.4968
2003-06-13,0.1427
2003-06-16,0.0712
2003-06-17,0.2135
2003-06-18,-0.071
2003-06-19,-0.2132
2003-06-20,-0.0712
2003-06-23,-0.1426
2003-06-24,0.9993
2003-06-25,-0.7067
2003-06-26,0.2135
2003-06-27,0.0
2003-06-30,0.142
2003-07-01,0.4965
2003-07-02,0.2823
2003-07-03,-0.9148
2003-07-07,0.2841
2003-07-08,-0.9207
2003-07-09,-0.5004
2003-07-10,0.1437
2003-07-11,-0.0215
2003-07-14,-0.1441
2003-07-15,-1.1544
2003-07-16,-1.0949
2003-07-17,-0.8118
2003-07-18,-0.5208
2003-07-21,0.0748
2003-07-22,0.3737
2003-07-23,1.8615
2003-07-24,0.5117
2003-07-25,-0.4991
2003-07-28,-0.0101
2003-07-29,-0.2924
2003-07-30,-1.9062000000000001
2003-07-31,-0.2242
2003-08-01,0.2247
2003-08-04,-0.5979
2003-08-05,1.5038
2003-08-06,-0.8148
2003-08-07,0.7468
2003-08-08,0.0
2003-08-11,0.0741
2003-08-12,0.2222
2003-08-13,-0.5395
2003-08-14,-0.9701
2003-08-18,0.0
2003-08-19,0.0754
2003-08-20,0.3012
2003-08-21,-0.3003
2003-08-22,-0.6777
2003-08-25,0.3791
2003-08-26,0.0755
2003-08-27,0.0
2003-08-28,-0.0755
2003-08-29,0.1511
2003-09-02,0.6033
2003-09-03,0.4498
2003-09-04,-0.4478
2003-09-05,0.5247
2003-09-08,0.2983
2003-09-09,0.3717
2003-09-10,0.2222
2003-09-11,-0.3991
2003-09-12,0.2235
2003-09-15,-0.223
2003-09-16,0.5216
2003-09-17,0.7413
2003-09-18,-0.8094
2003-09-19,0.0
2003-09-22,-1.1128
2003-09-23,0.15
2003-09-25,0.3745
2003-09-26,0.0
2003-09-29,-0.5224
2003-09-30,0.9002
2003-10-01,0.0743
2003-10-02,0.5201
2003-10-03,-0.1478
2003-10-06,-0.2221
2003-10-07,-0.5935
2003-10-08,0.7463
2003-10-09,0.1481
2003-10-10,0.1923
2003-10-13,-0.7413
2003-10-14,-0.7468
2003-10-15,0.301
2003-10-16,-0.7502
2003-10-17,-0.2268
2003-10-20,0.0758
2003-10-21,0.0757
2003-10-22,0.0756
2003-10-23,0.6803
2003-10-24,-0.3003
2003-10-27,0.3765
2003-10-28,-0.3751
2003-10-29,0.3012
2003-10-30,-0.1502
2003-10-31,0.1504
2003-11-03,0.0751
2003-11-04,0.5251
2003-11-05,0.0746
2003-11-06,-0.4474
2003-11-07,0.2996
2003-11-10,0.0
2003-11-11,0.224
2003-11-12,-0.1043
2003-11-13,0.3745
2003-11-14,0.0
2003-11-17,-0.3731
2003-11-18,-0.3745
2003-11-19,0.7519
2003-11-20,-0.0746
2003-11-21,-0.5228
2003-11-24,0.3003
2003-11-25,0.0749
2003-11-26,0.0
2003-11-28,0.0748
2003-12-01,0.0
2003-12-02,-0.1495
2003-12-03,0.524
2003-12-04,-0.2234
2003-12-05,0.2239
2003-12-08,-0.3723
2003-12-09,0.0
2003-12-10,0.299
2003-12-11,1.0432
2003-12-12,0.0
2003-12-15,0.7435
2003-12-16,-0.5166
2003-12-17,0.5193
2003-12-18,-0.9594
2003-12-19,0.2235
2003-12-22,-0.3717
2003-12-23,-0.0746
2003-12-24,0.0747
2003-12-26,0.0
2003-12-29,-0.597
2003-12-30,0.2252
2003-12-31,-0.3745
2004-01-02,0.0
2004-01-05,0.7519
2004-01-06,0.0
2004-01-07,0.0
2004-01-08,0.9701
2004-01-09,0.5174
2004-01-12,0.1471
2004-01-13,0.4846
2004-01-14,0.4402
2004-01-15,0.073
2004-01-16,1.8978000000000002
2004-01-20,-0.0716
2004-01-21,-0.2151
2004-01-22,0.0718
2004-01-23,0.0718
2004-01-26,0.0717
2004-01-27,-0.0717
2004-01-28,0.0
2004-01-29,-0.7174
2004-01-30,-0.289
2004-02-02,0.2899
2004-02-03,0.2168
2004-02-04,0.2163
2004-02-05,0.2878
2004-02-06,-0.0717
2004-02-09,0.0
2004-02-10,0.2154
2004-02-11,0.4728
2004-02-12,0.3579
2004-02-13,0.4993
2004-02-17,0.6388
2004-02-18,0.3526
2004-02-19,-0.773
2004-02-23,-0.0708
2004-02-24,0.2126
2004-02-25,-0.4243
2004-02-26,-0.3551
2004-02-27,0.2138
2004-03-01,-0.1422
2004-03-02,0.2137
2004-03-03,-0.2843
2004-03-04,-0.3564
2004-03-05,0.8584
2004-03-08,0.9929
2004-03-09,-0.4213
2004-03-10,0.2116
2004-03-11,-0.38
2004-03-12,-0.2128
2004-03-15,0.0711
2004-03-16,0.142
2004-03-17,-0.1418
2004-03-18,-0.3551
2004-03-19,-0.1426
2004-03-22,-0.0714
2004-03-23,0.2857
2004-03-24,-0.0712
2004-03-25,-0.2851
2004-03-26,0.3574
2004-03-29,-0.3561
2004-03-31,0.5004
2004-04-01,-0.4979
2004-04-02,-1.3580999999999999
2004-04-05,-0.4348
2004-04-06,-2.1106
2004-04-07,-0.1487
2004-04-08,-0.2978
2004-04-12,-0.2987
2004-04-13,0.0449
2004-04-14,-0.3759
2004-04-15,0.2264
2004-04-16,-0.2259
2004-04-19,-0.1509
2004-04-20,0.1512
2004-04-21,-1.434
2004-04-22,-0.536
2004-04-23,-0.154
2004-04-26,-1.6962000000000002
2004-04-27,0.7843
2004-04-28,-1.1673
2004-04-29,1.0236
2004-04-30,0.3897
2004-05-03,-0.0776
2004-05-04,0.0
2004-05-05,0.5439
2004-05-06,-0.6182
2004-05-07,-1.944
2004-05-10,-0.7137
2004-05-11,0.639
2004-05-12,1.5556
2004-05-13,-0.2355
2004-05-14,0.1574
2004-05-17,-0.0786
2004-05-18,0.7862
2004-05-19,0.39
2004-05-20,1.0101
2004-05-21,0.3846
2004-05-24,-0.0766
2004-05-25,-0.4601
2004-05-26,0.3082
2004-05-27,0.9217
2004-05-28,0.3044
2004-06-01,-0.2276
2004-06-02,-0.1521
2004-06-03,0.0762
2004-06-04,0.1522
2004-06-07,-0.304
2004-06-08,-0.3811
2004-06-09,-0.153
2004-06-10,-0.0766
2004-06-14,-0.7285
2004-06-15,-0.2327
2004-06-16,-1.1663999999999999
2004-06-17,0.0787
2004-06-18,0.6289
2004-06-21,0.0
2004-06-22,-0.3906
2004-06-23,-0.2353
2004-06-24,0.3931
2004-06-25,-0.3915
2004-06-28,0.5503
2004-06-29,0.0782
2004-06-30,0.3906
2004-07-01,0.7004
2004-07-02,0.3864
2004-07-06,0.154
2004-07-07,0.6918
2004-07-08,0.0763
2004-07-09,-0.3814
2004-07-12,0.1531
2004-07-13,0.0382
2004-07-14,0.3837
2004-07-15,0.0765
2004-07-16,0.0
2004-07-19,-0.0764
2004-07-20,0.3058
2004-07-21,-1.2957
2004-07-22,0.1544
2004-07-23,0.2313
2004-07-26,1.0
2004-07-27,-1.0663
2004-07-28,0.7698
2004-07-29,0.1528
2004-07-30,0.0
2004-08-02,0.6102
2004-08-03,-0.3033
2004-08-04,-0.1521
2004-08-05,0.1523
2004-08-06,1.5209000000000001
2004-08-09,-0.7491
2004-08-10,0.3019
2004-08-11,0.1129
2004-08-12,-0.0755
2004-08-13,0.2266
2004-08-16,0.3768
