ticker,MCOAQ US Equity
2000-05-24,1.2448
2000-05-25,-2.8689
2000-05-26,-2.5316
2000-05-30,0.8658
2000-05-31,-1.2876
2000-06-01,-1.3043
2000-06-02,1.7621
2000-06-05,0.4329
2000-06-06,-1.7241
2000-06-07,-3.0702
2000-06-08,-3.1673999999999998
2000-06-09,-2.8037
2000-06-12,1.9231
2000-06-13,0.9434
2000-06-14,1.4019
2000-06-15,-0.4608
2000-06-16,-9.2593
2000-06-19,-1.5306
2000-06-20,-3.6269
2000-06-21,-1.0753
2000-06-22,-3.8043
2000-06-23,3.9548
2000-06-26,1.087
2000-06-27,3.7634
2000-06-28,6.2176
2000-06-29,7.3171
2000-06-30,-0.9091
2000-07-03,-3.211
2000-07-05,0.0
2000-07-06,-2.8436
2000-07-07,-2.439
2000-07-10,-2.0
2000-07-11,2.0408
2000-07-12,0.0
2000-07-13,0.0
2000-07-14,8.0
2000-07-17,0.0
2000-07-18,0.463
2000-07-19,0.4608
2000-07-20,-0.4587
2000-07-21,-3.6866
2000-07-24,0.0
2000-07-25,0.0
2000-07-26,5.2632
2000-07-27,3.1818
2000-07-28,1.3216
2000-07-31,3.9130000000000003
2000-08-01,2.5105
2000-08-02,0.0
2000-08-03,3.2653
2000-08-04,0.0
2000-08-07,0.3953
2000-08-08,0.3937
2000-08-09,-0.3922
2000-08-10,0.0
2000-08-11,0.7874
2000-08-14,1.5625
2000-08-15,-0.7692
2000-08-16,1.5504
2000-08-17,3.4351
2000-08-18,4.059
2000-08-21,2.1277
2000-08-22,0.6944
2000-08-23,-1.7241
2000-08-24,-4.2105
2000-08-25,-0.3663
2000-08-28,-1.4706000000000001
2000-08-29,3.7313
2000-08-30,1.7986
2000-08-31,-1.0601
2000-09-01,-2.1429
2000-09-05,-0.7299
2000-09-06,-2.2059
2000-09-07,-2.6316
2000-09-08,-2.7027
2000-09-11,7.9365
2000-09-12,0.0
2000-09-13,0.0
2000-09-14,0.7353
2000-09-15,-0.365
2000-09-18,-1.4652
2000-09-19,-1.487
2000-09-20,1.1320999999999999
2000-09-21,-0.7463
2000-09-22,-3.3835
2000-09-25,-0.3891
2000-09-26,0.0
2000-09-27,-0.7812
2000-09-28,0.3937
2000-09-29,3.5294
2000-10-02,-4.5455
2000-10-03,1.5873
2000-10-04,3.5156
2000-10-05,0.0
2000-10-06,0.3774
2000-10-09,0.0
2000-10-10,-2.2556
2000-10-11,-3.4615
2000-10-12,-1.992
2000-10-13,0.813
2000-10-16,-5.6452
2000-10-17,-0.4274
2000-10-18,-4.2918
2000-10-19,1.3453
2000-10-20,3.0973
2000-10-23,-0.4292
2000-10-24,-3.8792999999999997
2000-10-25,2.2422
2000-10-26,5.2632
2000-10-27,3.3333
2000-10-30,3.629
2000-10-31,6.2257
2000-11-01,-4.3956
2000-11-02,-2.2989
2000-11-03,-2.7451
2000-11-06,-0.4032
2000-11-07,-2.4291
2000-11-08,-0.4149
2000-11-09,-2.5
2000-11-10,-1.7094
2000-11-13,1.3043
2000-11-14,1.7167
2000-11-15,-0.8439
2000-11-16,0.0
2000-11-17,-0.4255
2000-11-20,-0.4274
2000-11-21,2.1459
2000-11-22,-1.2605
2000-11-24,1.2766
2000-11-27,0.4202
2000-11-28,3.3473
2000-11-29,-3.2389
2000-11-30,1.2551999999999999
2000-12-01,4.9587
2000-12-04,7.4803
2000-12-05,6.5934
2000-12-06,-1.0309
2000-12-07,-2.4306
2000-12-08,-2.847
2000-12-11,5.1282
2000-12-12,2.0906
2000-12-13,-3.0717
2000-12-14,-3.169
2000-12-15,6.9091000000000005
2000-12-18,-2.3810000000000002
2000-12-19,-2.439
2000-12-20,-9.2857
2000-12-21,1.1811
2000-12-22,6.2257
2000-12-26,1.4652
2000-12-27,2.1661
2000-12-28,-1.4134
2000-12-29,1.4337
2001-01-02,-6.7138
2001-01-03,10.6061
2001-01-04,0.6849
2001-01-05,-2.7211
2001-01-08,-2.7972
2001-01-09,1.7986
2001-01-10,2.8269
2001-01-11,-0.3436
2001-01-12,0.0
2001-01-16,5.1724
2001-01-17,6.5574
2001-01-18,4.9231
2001-01-19,-6.1584
2001-01-22,3.75
2001-01-23,-3.6145
2001-01-24,-0.3125
2001-01-25,-0.3135
2001-01-26,3.7736
2001-01-29,2.2061
2001-01-30,-1.8500999999999999
2001-01-31,-0.29
2001-02-01,5.3805
2001-02-02,-4.6458
2001-02-05,-3.0391
2001-02-06,-0.995
2001-02-07,-0.5025
2001-02-08,-0.202
2001-02-09,1.3158
2001-02-12,-1.3487
2001-02-13,0.0506
2001-02-14,-0.1012
2001-02-15,3.3435
2001-02-16,-0.5882
2001-02-20,0.0
2001-02-21,2.5641
2001-02-22,-2.5
2001-02-23,1.3807
2001-02-26,1.8969
2001-02-27,-5.4893
2001-02-28,1.1111
2001-03-01,-2.5974
2001-03-02,1.3333
2001-03-05,-1.3664
2001-03-06,-4.5664
2001-03-07,4.3011
2001-03-08,-1.2887
2001-03-09,-1.5666
2001-03-12,-1.3263
2001-03-13,-2.1505
2001-03-14,-3.7912
2001-03-15,0.1713
2001-03-16,-2.2235
2001-03-19,1.4577
2001-03-20,0.0575
2001-03-21,-6.1459
2001-03-22,0.612
2001-03-23,3.7105
2001-03-26,0.8211
2001-03-27,1.2216
2001-03-28,-1.2644
2001-03-29,2.1537
2001-03-30,2.3362
2001-04-02,-1.1693
2001-04-03,-7.1549
2001-04-04,-2.0024
2001-04-05,1.7957
2001-04-06,0.6691
2001-04-09,4.2296
2001-04-10,2.087
2001-04-11,-2.5554
2001-04-12,2.6807
2001-04-16,-1.8161
2001-04-17,4.104
2001-04-18,-1.166
2001-04-19,1.4045
2001-04-20,0.7202
2001-04-23,0.0
2001-04-24,1.2101
2001-04-25,3.4783
2001-04-26,-0.2101
2001-04-27,2.5263
2001-04-30,-0.6674
2001-05-01,-0.8269
2001-05-02,1.6154
2001-05-03,-0.7692
2001-05-04,-1.292
2001-05-07,-1.0471
2001-05-08,0.8995
2001-05-09,-0.6293
2001-05-10,-1.7942
2001-05-11,-4.7824
2001-05-14,1.3544
2001-05-15,4.3987
2001-05-16,1.92
2001-05-17,0.7326
2001-05-18,1.5584
2001-05-21,-0.7673
2001-05-22,3.0928
2001-05-23,0.9
2001-05-24,1.2389000000000001
2001-05-25,2.79
2001-05-29,-1.0
2001-05-30,0.0962
2001-05-31,5.5262
2001-06-01,-0.0911
2001-06-04,1.6864
2001-06-05,-0.9861
2001-06-06,-0.4074
2001-06-07,2.5455
2001-06-08,4.6099
2001-06-11,4.4915
2001-06-12,-3.0008
2001-06-13,4.2224
2001-06-14,-1.2435
2001-06-15,1.1373
2001-06-18,-1.8474
2001-06-19,-1.1047
2001-06-20,5.089
2001-06-21,7.874
2001-06-22,-4.3431
2001-06-25,-1.6024
2001-06-26,3.6448
2001-06-27,8.2305
2001-06-28,5.9454
2001-06-29,8.3197
2001-07-02,-10.2108
2001-07-03,0.6374
2001-07-05,-3.4
2001-07-06,-0.1035
2001-07-09,-1.4162
2001-07-10,-0.9811
2001-07-11,-0.3892
2001-07-12,-0.1066
2001-07-13,-0.2134
2001-07-16,2.4947
2001-07-17,2.2253
2001-07-18,0.7483
2001-07-19,3.1398
2001-07-20,1.6694
2001-07-23,0.1288
2001-07-24,-4.8232
2001-07-25,1.0135
2001-07-26,-0.8027
2001-07-27,-1.6183
2001-07-30,-0.6169
2001-07-31,0.6207
2001-08-01,0.4798
2001-08-02,-0.1364
2001-08-03,0.2732
2001-08-06,-2.0777
2001-08-07,-10.6087
2001-08-08,2.1401
2001-08-09,3.2381
2001-08-10,-2.2509
2001-08-13,-0.2265
2001-08-14,0.2649
2001-08-15,-0.3774
2001-08-16,-0.9091
2001-08-17,-3.6696999999999997
2001-08-20,1.9841
2001-08-21,-0.5447
2001-08-22,-0.2347
2001-08-23,0.0392
2001-08-24,1.0192
2001-08-27,1.3194
2001-08-28,1.8767
2001-08-29,3.5714
2001-08-30,1.706
2001-08-31,4.5682
2001-09-04,-2.2184
2001-09-05,0.9424
2001-09-06,-1.2102
2001-09-07,-5.8453
2001-09-10,-7.2119
2001-09-17,-18.8702
2001-09-18,-1.4815
2001-09-19,-2.2556
2001-09-20,-6.9231
2001-09-21,4.1322
2001-09-24,11.8254
2001-09-25,1.0646
2001-09-26,-3.7218999999999998
2001-09-27,1.0941
2001-09-28,2.8139
2001-10-01,-2.386
2001-10-02,6.7577
2001-10-03,7.7440999999999995
2001-10-04,0.125
2001-10-05,0.1248
2001-10-08,-5.1746
2001-10-09,-1.7094
2001-10-10,6.087
2001-10-11,5.3594
2001-10-12,-3.0521
2001-10-15,2.037
2001-10-16,3.1458
2001-10-17,-11.437
2001-10-18,7.947
2001-10-19,-1.227
2001-10-22,2.6087
2001-10-23,1.0896
2001-10-24,-3.1138
2001-10-25,2.534
2001-10-26,2.7728
2001-10-29,-3.9882999999999997
2001-10-30,0.7941
2001-10-31,8.4848
2001-11-01,1.1173
2001-11-02,0.8287
2001-11-05,5.2055
2001-11-06,-0.5729
2001-11-07,-2.3573
2001-11-08,-0.6974
2001-11-09,2.0529
2001-11-12,-0.1588
2001-11-13,0.4772
2001-11-14,0.2639
2001-11-15,-1.7368000000000001
2001-11-16,1.6069
2001-11-19,0.6326
2001-11-20,-0.9953
2001-11-21,0.0
2001-11-23,0.7407
2001-11-26,1.2605
2001-11-27,-1.2967
2001-11-28,0.2627
2001-11-29,0.4193
2001-11-30,1.7745
2001-12-03,0.4103
2001-12-04,4.0347
2001-12-05,0.6382
2001-12-06,0.0
2001-12-07,-1.2195
2001-12-10,1.0864
2001-12-11,-3.2731
2001-12-12,-1.9192
2001-12-13,-1.7508
2001-12-14,1.4151
2001-12-17,5.8915
2001-12-18,5.3685
2001-12-19,2.5938
2001-12-20,-4.5147
2001-12-21,5.2009
2001-12-24,1.4382
2001-12-26,-0.2658
2001-12-27,-1.8658000000000001
2001-12-28,2.5351
2001-12-31,-3.4436999999999998
2002-01-02,-0.4572
2002-01-03,1.5158
2002-01-04,2.5339
2002-01-07,0.3972
2002-01-08,2.4176
2002-01-09,-0.4292
2002-01-10,-0.1293
2002-01-11,-0.6905
2002-01-14,-1.9990999999999999
2002-01-15,1.9512
2002-01-16,14.6151
2002-01-17,3.6052999999999997
2002-01-18,-6.5568
2002-01-22,-1.0192
2002-01-23,1.3860999999999999
2002-01-24,2.0313
2002-01-25,-0.6508
2002-01-28,0.3083
2002-01-29,0.6531
2002-01-30,4.8473
2002-01-31,3.3855
2002-02-01,-3.169
2002-02-04,-2.1818
2002-02-05,-4.461
2002-02-06,0.8171
2002-02-07,0.1544
2002-02-08,0.9634
2002-02-11,3.0534
2002-02-12,-0.8889
2002-02-13,-0.0747
2002-02-14,0.0374
2002-02-15,-0.4112
2002-02-19,-3.6787
2002-02-20,2.4942
2002-02-21,-1.1027
2002-02-22,-0.4229
2002-02-25,0.5792
2002-02-26,0.0384
2002-02-27,6.2164
2002-02-28,0.4335
2002-03-01,1.0791
2002-03-04,3.1317
2002-03-05,-0.8282
2002-03-06,2.9923
2002-03-07,0.0
2002-03-08,-1.9257
2002-03-11,-1.4123
2002-03-12,0.4542
2002-03-13,-1.0435
2002-03-14,-1.6520000000000001
2002-03-15,-3.0021
2002-03-18,0.5895
2002-03-19,-1.0989
2002-03-20,-7.3333
2002-03-21,-8.0735
2002-03-22,5.5217
2002-03-25,-3.1314
2002-03-26,1.0208
2002-03-27,2.6947
2002-03-28,-0.369
2002-04-01,-1.1934
2002-04-02,-2.5406
2002-04-03,-1.1538
2002-04-04,1.47
2002-04-05,4.2182
2002-04-08,2.6574
2002-04-09,5.6949
2002-04-10,1.5448
2002-04-11,-2.5974
2002-04-12,5.9048
2002-04-15,-0.2518
2002-04-16,1.9834
2002-04-17,-0.884
2002-04-18,-2.9254
2002-04-19,2.9401
2002-04-22,-4.6769
2002-04-23,3.221
2002-04-24,1.0522
2002-04-25,0.5386
2002-04-26,0.0357
2002-04-29,0.357
2002-04-30,2.17
2002-05-01,0.1741
2002-05-02,0.6952
2002-05-03,1.8295
2002-05-06,-0.678
2002-05-07,-0.2048
2002-05-08,0.5472
2002-05-09,-2.8912
2002-05-10,-1.1559
2002-05-13,2.3388
2002-05-14,1.6274
2002-05-15,-1.3969
2002-05-16,0.1728
2002-05-17,0.3794
2002-05-20,-2.1306
2002-05-21,-3.8975
2002-05-22,-1.4615
2002-05-23,-0.482
2002-05-24,-1.9374
2002-05-28,-2.4316
2002-05-29,-2.8427
2002-05-30,0.8417
2002-05-31,0.9539
2002-06-03,-2.0866
2002-06-04,-3.2569
2002-06-05,4.5719
2002-06-06,-0.6359
2002-06-07,-0.36
2002-06-10,-0.2409
2002-06-11,3.662
2002-06-12,-2.4845
2002-06-13,-4.4188
2002-06-14,-0.0416
2002-06-17,2.0
2002-06-18,-2.3693
2002-06-19,-0.4603
2002-06-20,-0.5464
2002-06-21,-3.8462
2002-06-24,-1.1429
2002-06-25,-3.2904
2002-06-26,2.4368
2002-06-27,-0.3591
2002-06-28,-4.0541
2002-07-01,1.4554
2002-07-02,-1.8973
2002-07-03,-0.2358
2002-07-05,6.5721
2002-07-08,2.0408
2002-07-09,-1.5217
2002-07-10,-5.0331
2002-07-11,-0.0465
2002-07-12,0.2326
2002-07-15,-4.6404
2002-07-16,-7.6886
2002-07-17,-6.8002
2002-07-18,3.224
2002-07-19,-1.9178
2002-07-22,-5.0838
2002-07-23,-8.3579
2002-07-24,7.964
2002-07-25,5.0565
2002-07-26,-3.7373
2002-07-29,13.1765
2002-07-30,-1.5593
2002-07-31,-4.963
2002-08-01,0.5556
2002-08-02,-8.2873
2002-08-05,-2.1084
2002-08-06,3.9385
2002-08-07,3.6116
2002-08-08,-6.0
2002-08-09,1.459
2002-08-12,0.2996
2002-08-13,-2.3895
2002-08-14,3.9779999999999998
2002-08-15,4.4732
2002-08-16,-0.3944
2002-08-19,2.9412000000000003
2002-08-20,-2.7473
2002-08-21,3.3898
2002-08-22,2.2951
2002-08-23,-1.4423
2002-08-26,1.5175999999999998
2002-08-27,-3.3636
2002-08-28,-3.5911999999999997
2002-08-29,-0.8596
2002-08-30,-1.7341
2002-09-03,-5.9412
2002-09-04,3.8148999999999997
2002-09-05,-2.9518
2002-09-06,3.352
2002-09-09,8.1081
2002-09-10,11.3889
2002-09-11,2.3441
2002-09-12,1.1209
2002-09-13,-2.5060000000000002
2002-09-16,0.6426
2002-09-17,-1.4735
2002-09-18,-0.349
2002-09-19,-4.4522
2002-09-20,4.1885
2002-09-23,-3.5176
2002-09-24,-0.7812
2002-09-25,3.4121
2002-09-26,3.7563
2002-09-27,-4.5988
2002-09-30,2.7179
2002-10-01,-0.3994
2002-10-02,-5.4135
2002-10-03,-7.2602
2002-10-04,-2.9714
2002-10-07,-4.4759
2002-10-08,3.8224
2002-10-09,-3.8005
2002-10-10,9.3827
2002-10-11,2.7088
2002-10-14,-2.4725
2002-10-15,9.0141
2002-10-16,-7.0284
2002-10-17,5.6142
2002-10-18,2.4737
2002-10-21,-3.9548
2002-10-22,-0.4813
2002-10-23,1.2896
2002-10-24,-6.366
2002-10-25,-3.7960000000000003
2002-10-28,-3.6513999999999998
2002-10-29,-8.313
2002-10-30,9.9333
2002-10-31,-1.8193000000000001
2002-11-01,4.8796
2002-11-04,0.4711
2002-11-05,-2.5205
2002-11-06,2.8262
2002-11-07,-5.2632
2002-11-08,-1.2963
2002-11-11,-1.8136
2002-11-12,0.1911
2002-11-13,1.9708
2002-11-14,2.182
2002-11-15,-2.2575
2002-11-18,-0.5618
2002-11-19,-2.0088
2002-11-20,4.4202
2002-11-21,6.5031
2002-11-22,-2.4194
2002-11-25,-0.8855
2002-11-26,-0.6552
2002-11-27,-0.06
2002-11-29,1.1398
2002-12-02,1.4235
2002-12-03,-3.7427
2002-12-04,-4.3742
2002-12-05,2.1601
2002-12-06,-0.7463
2002-12-09,-0.3759
2002-12-10,3.0818
2002-12-11,0.0
2002-12-12,-0.8542
2002-12-13,-1.5385
2002-12-16,0.0
2002-12-17,1.875
2002-12-18,-0.8589
2002-12-19,-1.4851
2002-12-20,8.6683
2002-12-23,-5.2023
2002-12-24,4.939
2002-12-26,-1.5107
2002-12-27,-3.1858
2002-12-30,0.5484
2002-12-31,0.303
2003-01-02,5.0755
2003-01-03,-3.9103
2003-01-06,-1.0174
2003-01-07,-4.2322
2003-01-08,1.0101
2003-01-09,0.8125
2003-01-10,-0.248
2003-01-13,-2.5482
2003-01-14,-1.3393
2003-01-15,-0.4525
2003-01-16,-0.4545
2003-01-17,-1.4351
2003-01-21,-2.0516
2003-01-22,-2.8378
2003-01-23,-2.9903
2003-01-24,-1.8638
2003-01-27,-11.7604
2003-01-28,18.1291
2003-01-29,-3.9943999999999997
2003-01-30,-7.5182
2003-01-31,-1.3418
2003-02-03,-0.16
2003-02-04,-1.5224
2003-02-05,-1.546
2003-02-06,0.6612
2003-02-07,-0.9031
2003-02-10,3.5625999999999998
2003-02-11,-4.48
2003-02-12,-4.1876
2003-02-13,-3.8462
2003-02-14,7.7273
2003-02-18,3.4599
2003-02-19,-1.9576
2003-02-20,-4.1597
2003-02-21,2.4306
2003-02-24,-4.661
2003-02-25,2.7556000000000003
2003-02-26,-2.9412000000000003
2003-02-27,2.7629
2003-02-28,-3.5559
2003-03-03,-0.2698
2003-03-04,-8.2958
2003-03-05,1.4748999999999999
2003-03-06,-2.3256
2003-03-07,-0.2976
2003-03-10,-4.9751
2003-03-11,-5.1309
2003-03-12,3.7528
2003-03-13,5.8511
2003-03-14,0.1005
2003-03-17,8.4337
2003-03-18,-5.0926
2003-03-19,2.1463
2003-03-20,-4.298
2003-03-21,13.8723
2003-03-24,-5.6968
2003-03-25,5.0186
2003-03-26,-2.0354
2003-03-27,1.084
2003-03-28,0.0894
2003-03-31,-7.5
2003-04-01,-3.4749
2003-04-02,7.6
2003-04-03,-1.5798999999999999
2003-04-04,3.0217
2003-04-07,1.9247999999999998
2003-04-08,-2.6978
2003-04-09,-1.6636
2003-04-10,2.2556
2003-04-11,-1.1949
2003-04-14,4.186
2003-04-15,8.392900000000001
2003-04-16,-0.3295
2003-04-17,3.9669
2003-04-21,2.4642
2003-04-22,0.3103
2003-04-23,5.9551
2003-04-24,-2.9196999999999997
2003-04-25,-2.7068
2003-04-28,2.2411
2003-04-29,2.0408
2003-04-30,0.1481
2003-05-01,-0.8876
2003-05-02,8.8806
2003-05-05,-2.9472
2003-05-06,4.8729
2003-05-07,-1.2795
2003-05-08,-0.6821
2003-05-09,2.1291
2003-05-12,0.0672
2003-05-13,-1.8145
2003-05-14,1.1636
2003-05-15,0.2706
2003-05-16,-5.3981
2003-05-19,-6.5621
2003-05-20,0.5344
2003-05-21,-0.8352
2003-05-22,2.0674
2003-05-23,3.2258
2003-05-27,1.7442
2003-05-28,4.0
2003-05-29,1.717
2003-05-30,-0.7427
2003-06-02,5.7823
2003-06-03,-1.9293
2003-06-04,2.4918
2003-06-05,2.3033
2003-06-06,-0.0625
2003-06-09,-0.6884
2003-06-10,-0.063
2003-06-11,3.9723
2003-06-12,1.4554
2003-06-13,-6.8739
2003-06-16,2.3106999999999998
2003-06-17,0.8783
2003-06-18,-0.4975
2003-06-19,1.1875
2003-06-20,0.4941
2003-06-23,-2.5814
2003-06-24,-0.6309
2003-06-25,-0.8254
2003-06-26,1.7286000000000001
2003-06-27,-1.4475
2003-06-30,-2.1073
2003-07-01,1.0437
2003-07-02,3.2923999999999998
2003-07-03,-1.75
2003-07-07,3.3715
2003-07-08,-0.6769
2003-07-09,0.3098
2003-07-10,-3.6442
2003-07-11,-4.1667
2003-07-14,1.9398
2003-07-15,0.4593
2003-07-16,-0.7185
2003-07-17,-1.9737
2003-07-18,0.0671
2003-07-21,-2.5486
2003-07-22,0.3441
2003-07-23,-0.6859
2003-07-24,4.4199
2003-07-25,-4.0344
2003-07-28,-1.5162
2003-07-29,-0.9097
2003-07-30,-1.3418
2003-07-31,0.0716
2003-08-01,2.0029
2003-08-04,1.5428
2003-08-05,0.4834
2003-08-06,-0.6873
2003-08-07,1.7301
2003-08-08,-0.1361
2003-08-11,0.2044
2003-08-12,3.6029999999999998
2003-08-13,-0.5249
2003-08-14,2.1108
2003-08-15,1.1628
2003-08-18,0.894
2003-08-19,4.7468
2003-08-20,0.7855
2003-08-21,7.0144
2003-08-22,5.4902
2003-08-25,-3.6644
2003-08-26,-0.1654
2003-08-27,0.0
2003-08-28,2.1535
2003-08-29,0.3784
2003-09-02,6.9467
2003-09-03,0.6042
2003-09-04,2.1522
2003-09-05,-3.7237
2003-09-08,-0.0509
2003-09-09,-1.8839000000000001
2003-09-10,-4.0477
2003-09-11,1.4602
2003-09-12,-1.3326
2003-09-15,0.2161
2003-09-16,0.8086
2003-09-17,-0.0535
2003-09-18,1.8192
2003-09-19,-1.1561
2003-09-22,-1.8607
2003-09-23,1.3001
2003-09-24,-3.3689999999999998
2003-09-25,-3.5418
2003-09-26,-2.9834
2003-09-29,-0.5322
2003-09-30,-1.6052
2003-10-01,5.136
2003-10-02,-2.2989
2003-10-03,6.0588
2003-10-06,0.721
2003-10-07,-0.4956
2003-10-08,-2.0476
2003-10-09,5.5367
2003-10-10,1.4989
2003-10-13,2.9008000000000003
2003-10-14,0.1025
2003-10-15,-0.4096
2003-10-16,1.1825
2003-10-17,-0.1524
2003-10-20,-1.8321
2003-10-21,15.0855
2003-10-22,-1.4414
2003-10-23,-1.0969
2003-10-24,6.2384
2003-10-27,4.9587
2003-10-28,-0.2072
2003-10-29,-0.9551
2003-10-30,0.4193
2003-10-31,0.5846
2003-11-03,-1.6604
2003-11-04,3.4192
2003-11-05,-1.6327
2003-11-06,1.5352999999999999
2003-11-07,-0.4087
2003-11-10,-5.8268
2003-11-11,0.1307
2003-11-12,-0.7833
2003-11-13,0.2632
2003-11-14,-2.231
2003-11-17,-2.0134
2003-11-18,-1.0046
2003-11-19,-0.0923
2003-11-20,-0.5078
2003-11-21,2.0882
2003-11-24,3.6818
2003-11-25,1.4029
2003-11-26,-0.9511
2003-11-28,1.5276999999999998
2003-12-01,2.4936
2003-12-02,-1.8876
2003-12-03,-0.5985
2003-12-04,-0.086
2003-12-05,-1.8941
2003-12-08,3.2909
2003-12-09,-1.7842
2003-12-10,-1.8166
2003-12-11,4.8458
2003-12-12,1.0504
2003-12-15,-1.0395
2003-12-16,-3.3193
2003-12-17,4.3025
2003-12-18,-1.4583
2003-12-19,0.8034
2003-12-22,0.8809
2003-12-23,1.1642000000000001
2003-12-24,-2.2195
2003-12-26,1.3871
2003-12-29,2.4461
2003-12-30,1.0117
2003-12-31,-4.6474
2004-01-02,3.1933
2004-01-05,2.3616
2004-01-06,-1.3524
2004-01-07,1.2903
2004-01-08,-0.7962
2004-01-09,-1.8860000000000001
2004-01-12,-5.726
2004-01-13,0.2603
2004-01-14,0.6058
2004-01-15,-1.0753
2004-01-16,0.2174
2004-01-20,3.5575
2004-01-21,-2.5974
2004-01-22,-0.172
2004-01-23,2.542
2004-01-26,-2.3109
2004-01-27,-1.5914000000000001
2004-01-28,0.0874
2004-01-29,0.655
2004-01-30,-3.4707
2004-02-02,1.7528000000000001
2004-02-03,13.0742
2004-02-04,-0.4688
2004-02-05,3.4537
2004-02-06,4.8179
2004-02-09,0.2533
2004-02-10,2.491
2004-02-11,1.2681
2004-02-12,-1.3913
2004-02-13,-4.9735
2004-02-17,4.6771
2004-02-18,-1.383
2004-02-19,0.2877
2004-02-20,-1.3984
2004-02-23,-4.5818
2004-02-24,2.5152
2004-02-25,1.7471999999999999
2004-02-26,1.3884
2004-02-27,2.7027
2004-03-01,-0.4561
2004-03-02,0.2467
2004-03-03,1.3033000000000001
2004-03-04,0.9736
2004-03-05,-0.2755
2004-03-08,-1.2431
2004-03-09,-0.8741
2004-03-10,-3.5625999999999998
2004-03-11,-4.1697
2004-03-12,3.2443
2004-03-15,-3.8817
2004-03-16,3.3462
2004-03-17,7.406
2004-03-18,-6.8954
2004-03-19,0.4838
2004-03-22,-5.4444
2004-03-23,1.7626
2004-03-24,-2.6944
2004-03-25,0.6329
2004-03-26,0.2358
2004-03-29,2.6275
2004-03-30,3.4773
2004-03-31,-1.034
2004-04-01,0.7463
2004-04-02,5.5556
2004-04-05,2.807
2004-04-06,-0.273
2004-04-07,1.9506999999999999
2004-04-08,-1.242
2004-04-12,2.4473
2004-04-13,-2.1898
2004-04-14,0.1018
2004-04-15,0.3389
2004-04-16,1.0807
2004-04-19,1.4033
2004-04-20,-3.4596
2004-04-21,1.0239
2004-04-22,3.6486
2004-04-23,-1.0104
2004-04-26,0.3951
2004-04-27,-1.2791000000000001
2004-04-28,-6.6445
2004-04-29,-5.516
2004-04-30,-1.8079
2004-05-03,-0.0384
2004-05-04,1.0744
2004-05-05,-0.5315
2004-05-06,-1.6412
2004-05-07,-4.8506
2004-05-10,2.2431
2004-05-11,4.0287
2004-05-12,-3.6043
2004-05-13,-1.2331
2004-05-14,-1.0068
2004-05-17,-3.1733000000000002
2004-05-18,3.8235
2004-05-19,-3.3994
2004-05-20,0.0419
2004-05-21,1.0888
2004-05-24,3.1069
2004-05-25,3.857
2004-05-26,-1.9342000000000001
2004-05-27,0.6312
2004-05-28,-1.6496
