ticker,IDA US Equity
2000-05-24,1.4652
2000-05-25,-1.8051
2000-05-26,2.2059
2000-05-30,0.7194
2000-05-31,0.1786
2000-06-01,2.1390000000000002
2000-06-02,-1.5707
2000-06-05,-3.9007
2000-06-06,2.0295
2000-06-07,0.0
2000-06-08,-0.5425
2000-06-09,2.5455
2000-06-12,-1.2411
2000-06-13,0.0
2000-06-14,-1.2567
2000-06-15,2.9091
2000-06-16,-3.0035
2000-06-19,-1.0929
2000-06-20,-0.5525
2000-06-21,-0.5556
2000-06-22,-0.9311
2000-06-23,0.9398
2000-06-26,1.3035
2000-06-27,-2.0221
2000-06-28,2.439
2000-06-29,-1.8315000000000001
2000-06-30,-3.6847
2000-07-03,3.632
2000-07-05,0.1869
2000-07-06,0.9328
2000-07-07,-0.1848
2000-07-10,2.7778
2000-07-11,0.9009
2000-07-12,-1.0714
2000-07-13,0.722
2000-07-14,1.2545
2000-07-17,1.4159
2000-07-18,-0.6981
2000-07-19,0.703
2000-07-20,-0.6981
2000-07-21,2.8120000000000003
2000-07-24,-0.8547
2000-07-25,1.3793
2000-07-26,1.7006999999999999
2000-07-27,-1.1706
2000-07-28,-0.5076
2000-07-31,1.0204
2000-08-01,1.3468
2000-08-02,1.5681
2000-08-03,1.9868000000000001
2000-08-04,-1.461
2000-08-07,1.5239
2000-08-08,-0.6897
2000-08-09,-1.4706000000000001
2000-08-10,-0.4561
2000-08-11,2.7904999999999998
2000-08-14,0.1621
2000-08-15,-0.4854
2000-08-16,-1.3008
2000-08-17,-1.8122
2000-08-18,1.5101
2000-08-21,0.8264
2000-08-22,0.4918
2000-08-23,0.0
2000-08-24,-0.4894
2000-08-25,-0.3279
2000-08-28,2.1382
2000-08-29,0.0
2000-08-30,0.0
2000-08-31,1.6103
2000-09-01,-0.4754
2000-09-05,0.1592
2000-09-06,1.4308
2000-09-07,1.4107
2000-09-08,1.9127
2000-09-11,0.5972
2000-09-12,5.0786
2000-09-13,3.2999
2000-09-14,0.4167
2000-09-15,4.8842
2000-09-18,-3.2062
2000-09-19,-6.267
2000-09-20,-0.2907
2000-09-21,3.0612
2000-09-22,1.8388
2000-09-25,0.0
2000-09-26,4.5833
2000-09-27,-0.5312
2000-09-28,0.6676
2000-09-29,-1.8153000000000001
2000-10-02,1.5787
2000-10-03,-1.4628
2000-10-04,-4.1835
2000-10-05,-1.5493000000000001
2000-10-06,2.0029
2000-10-09,0.2805
2000-10-10,0.1399
2000-10-11,0.5587
2000-10-12,-1.5278
2000-10-13,3.385
2000-10-16,1.7734999999999999
2000-10-17,1.0724
2000-10-18,-1.1936
2000-10-19,2.2819
2000-10-20,-3.5433
2000-10-23,2.0408
2000-10-24,1.0667
2000-10-25,-1.9788999999999999
2000-10-26,0.1346
2000-10-27,4.7043
2000-10-30,2.1823
2000-10-31,-0.8794
2000-11-01,-0.1267
2000-11-02,-1.7208
2000-11-03,-1.1734
2000-11-06,0.5277
2000-11-07,0.7874
2000-11-08,-0.2604
2000-11-09,0.2611
2000-11-10,-2.2135
2000-11-13,-0.6658
2000-11-14,-1.2064
2000-11-15,3.3921
2000-11-16,1.1811
2000-11-17,1.5564
2000-11-20,0.7663
2000-11-21,-1.7744
2000-11-22,2.1935000000000002
2000-11-24,0.1263
2000-11-27,0.8827
2000-11-28,0.375
2000-11-29,0.8717
2000-11-30,-0.9877
2000-12-01,0.7481
2000-12-04,-1.2376
2000-12-05,-1.3784
2000-12-06,-0.8895
2000-12-07,0.8974
2000-12-08,-0.2541
2000-12-11,-0.8917
2000-12-12,-2.0566
2000-12-13,0.1312
2000-12-14,-0.6553
2000-12-15,-0.9235
2000-12-18,0.6658
2000-12-19,0.3968
2000-12-20,1.581
2000-12-21,1.8157999999999999
2000-12-22,0.1274
2000-12-26,2.9262
2000-12-27,0.618
2000-12-28,-1.1057
2000-12-29,-2.4845
2001-01-02,-3.1847
2001-01-03,-2.3684
2001-01-04,-10.2426
2001-01-05,-2.7027
2001-01-08,4.784
2001-01-09,0.4418
2001-01-10,-0.4399
2001-01-11,-5.5965
2001-01-12,5.6162
2001-01-16,-5.0222
2001-01-17,-0.311
2001-01-18,0.624
2001-01-19,-0.155
2001-01-22,0.4658
2001-01-23,0.4637
2001-01-24,0.1538
2001-01-25,1.6897
2001-01-26,0.0
2001-01-29,1.994
2001-01-30,1.4218
2001-01-31,-3.7617000000000003
2001-02-01,1.396
2001-02-02,-0.1211
2001-02-05,-2.1333
2001-02-06,0.0495
2001-02-07,-5.4221
2001-02-08,-0.5236
2001-02-09,0.4211
2001-02-12,0.7338
2001-02-13,1.2227000000000001
2001-02-14,-2.056
2001-02-15,-0.9446
2001-02-16,0.6623
2001-02-20,-1.3947
2001-02-21,0.0801
2001-02-22,-0.6667
2001-02-23,-1.3423
2001-02-26,0.3537
2001-02-27,-1.3014999999999999
2001-02-28,1.0989
2001-03-01,1.9565000000000001
2001-03-02,-0.8529
2001-03-05,0.2688
2001-03-06,0.4826
2001-03-07,0.7204
2001-03-08,0.6623
2001-03-09,-1.3158
2001-03-12,-2.4
2001-03-13,-0.4098
2001-03-14,-1.9203999999999999
2001-03-15,1.1189
2001-03-16,-1.7981
2001-03-19,0.4507
2001-03-20,1.2339
2001-03-21,-1.1911
2001-03-22,-3.8407999999999998
2001-03-23,1.5743
2001-03-26,3.186
2001-03-27,5.5633
2001-03-28,-3.5573
2001-03-29,2.4044
2001-03-30,1.9477
2001-04-02,0.6281
2001-04-03,0.3901
2001-04-04,0.1813
2001-04-05,1.112
2001-04-06,-3.7084
2001-04-09,3.9044
2001-04-10,1.8405
2001-04-11,-0.6024
2001-04-12,0.2778
2001-04-16,0.4533
2001-04-17,2.2813
2001-04-18,-3.75
2001-04-19,-1.7570999999999999
2001-04-20,-0.4666
2001-04-23,1.0417
2001-04-24,1.2887
2001-04-25,-1.2977
2001-04-26,-0.1031
2001-04-27,0.5677
2001-04-30,-1.2061
2001-05-01,2.2078
2001-05-02,-0.2668
2001-05-03,-1.1604
2001-05-04,3.1829
2001-05-07,0.0506
2001-05-08,-0.5307
2001-05-09,0.4319
2001-05-10,1.189
2001-05-11,0.0
2001-05-14,-0.875
2001-05-15,-0.2522
2001-05-16,1.1884000000000001
2001-05-17,0.1249
2001-05-18,0.0749
2001-05-21,0.0
2001-05-22,-0.2494
2001-05-23,-0.35
2001-05-24,0.1756
2001-05-25,-1.3273
2001-05-29,-1.8782
2001-05-30,-0.4397
2001-05-31,0.5456
2001-06-01,-0.1292
2001-06-04,-0.2846
2001-06-05,0.7006
2001-06-06,-1.1853
2001-06-07,-1.6428
2001-06-08,-1.1135
2001-06-11,1.1528
2001-06-12,0.7156
2001-06-13,-1.1842
2001-06-14,-1.012
2001-06-15,2.233
2001-06-18,-2.3684
2001-06-19,1.1320999999999999
2001-06-20,-1.1461000000000001
2001-06-21,-2.2917
2001-06-22,-0.8002
2001-06-25,-2.0862
2001-06-26,1.1648
2001-06-27,1.7692
2001-06-28,-0.9934
2001-06-29,-2.7871
2001-07-02,3.4977
2001-07-03,-0.277
2001-07-05,1.1944
2001-07-06,1.7842
2001-07-09,0.4315
2001-07-10,0.8324
2001-07-11,-1.8641999999999999
2001-07-12,0.6784
2001-07-13,0.0809
2001-07-16,-0.3501
2001-07-17,1.5676
2001-07-18,-0.8781
2001-07-19,0.0805
2001-07-20,-2.1459
2001-07-23,-4.0296
2001-07-24,-2.5993
2001-07-25,3.4604
2001-07-26,1.0488
2001-07-27,0.1122
2001-07-30,2.1855
2001-07-31,1.4532
2001-08-01,1.4054
2001-08-02,2.5187
2001-08-03,0.7632
2001-08-06,-1.0447
2001-08-07,-0.0264
2001-08-08,-1.0032
2001-08-09,-0.2133
2001-08-10,-0.5077
2001-08-13,-0.188
2001-08-14,0.0
2001-08-15,0.1884
2001-08-16,1.0207
2001-08-17,0.3191
2001-08-20,0.8481
2001-08-21,0.3679
2001-08-22,1.4402
2001-08-23,0.0
2001-08-24,0.3356
2001-08-27,0.0515
2001-08-28,0.1543
2001-08-29,0.1284
2001-08-30,0.6923
2001-08-31,0.8658
2001-09-04,0.1767
2001-09-05,-1.7137
2001-09-06,0.9231
2001-09-07,-0.5335
2001-09-10,-1.6347
2001-09-17,-0.3895
2001-09-18,-2.1116
2001-09-19,-1.5446
2001-09-20,-0.8656
2001-09-21,-0.9823
2001-09-24,0.496
2001-09-25,-1.3436
2001-09-26,-2.279
2001-09-27,-0.8817
2001-09-28,2.6112
2001-10-01,-0.6711
2001-10-02,3.8851
2001-10-03,3.1978
2001-10-04,2.0221
2001-10-05,0.103
2001-10-08,0.1543
2001-10-09,-1.181
2001-10-10,-1.6108
2001-10-11,-0.4753
2001-10-12,-1.4062000000000001
2001-10-15,-1.0226
2001-10-16,0.7613
2001-10-17,0.3238
2001-10-18,-2.5551
2001-10-19,2.1253
2001-10-22,-0.0541
2001-10-23,0.1622
2001-10-24,-3.0508
2001-10-25,4.7062
2001-10-26,-1.5691000000000002
2001-10-29,2.4318
2001-10-30,0.1055
2001-10-31,0.1318
2001-11-01,-0.0921
2001-11-02,0.56
2001-11-05,0.6099
2001-11-06,0.1581
2001-11-07,-0.6316
2001-11-08,0.9534
2001-11-09,0.0787
2001-11-12,0.0524
2001-11-13,0.8646
2001-11-14,-0.3636
2001-11-15,-1.7205
2001-11-16,0.504
2001-11-19,-1.346
2001-11-20,0.7491
2001-11-21,-1.009
2001-11-23,0.456
2001-11-26,0.1068
2001-11-27,-0.0267
2001-11-28,0.6137
2001-11-29,0.3978
2001-11-30,-1.4263
2001-12-03,-0.0804
2001-12-04,0.4827
2001-12-05,-0.5071
2001-12-06,-0.5365
2001-12-07,0.5124
2001-12-10,-0.483
2001-12-11,-2.1569
2001-12-12,-0.2756
2001-12-13,0.4421
2001-12-14,0.1376
2001-12-17,1.5110000000000001
2001-12-18,1.9215
2001-12-19,2.496
2001-12-20,2.3057
2001-12-21,0.2532
2001-12-24,0.9851
2001-12-26,1.0255
2001-12-27,-0.2228
2001-12-28,0.4467
2001-12-31,0.2964
2002-01-02,-0.2709
2002-01-03,-0.5927
2002-01-04,-0.6708
2002-01-07,-1.0005
2002-01-08,-1.0864
2002-01-09,0.3065
2002-01-10,1.1459
2002-01-11,-0.7805
2002-01-14,0.9135
2002-01-15,0.0754
2002-01-16,-0.1005
2002-01-17,-0.6539
2002-01-18,-1.3165
2002-01-22,-1.4879
2002-01-23,0.5208
2002-01-24,0.2591
2002-01-25,-0.6977
2002-01-28,0.3643
2002-01-29,-0.8556
2002-01-30,-0.34
2002-01-31,-0.7085
2002-02-01,2.0481
2002-02-04,0.2621
2002-02-05,0.3399
2002-02-06,1.4851
2002-02-07,0.4365
2002-02-08,0.3323
2002-02-11,0.4841
2002-02-12,0.6592
2002-02-13,0.8816
2002-02-14,-1.5979999999999999
2002-02-15,-2.1061
2002-02-19,0.3888
2002-02-20,-0.8262
2002-02-21,-1.0935
2002-02-22,1.3951
2002-02-25,-0.9086
2002-02-26,-0.3668
2002-02-27,1.4462
2002-02-28,-0.8554
2002-03-01,1.1242
2002-03-04,0.8273
2002-03-05,1.7949000000000002
2002-03-06,1.0831
2002-03-07,1.2958
2002-03-08,-1.6236000000000002
2002-03-11,-1.1253
2002-03-12,-0.6829
2002-03-13,-0.9422
2002-03-14,0.1285
2002-03-15,-1.5404
2002-03-18,1.9557
2002-03-19,-0.2558
2002-03-20,-0.1538
2002-03-21,1.3867
2002-03-22,0.7345
2002-03-25,-0.1006
2002-03-26,0.3775
2002-03-27,1.2788
2002-03-28,0.2723
2002-04-01,0.1481
2002-04-02,0.641
2002-04-03,-1.9353
2002-04-04,0.7744
2002-04-05,-0.5702
2002-04-08,1.3463
2002-04-09,-1.23
2002-04-10,0.7223
2002-04-11,-0.5193
2002-04-12,-7.4074
2002-04-15,-1.047
2002-04-16,0.7325
2002-04-17,0.2963
2002-04-18,0.9936
2002-04-19,0.8508
2002-04-22,1.0809
2002-04-23,0.1043
2002-04-24,-1.1204
2002-04-25,-0.448
2002-04-26,-0.5029
2002-04-29,0.2926
2002-04-30,0.3714
2002-05-01,0.0
2002-05-02,0.4096
2002-05-03,0.7727
2002-05-06,0.9254
2002-05-07,0.0786
2002-05-08,0.3665
2002-05-09,-1.2259
2002-05-10,-1.1355
2002-05-13,-0.4006
2002-05-14,0.5632
2002-05-15,-1.5733000000000001
2002-05-16,-2.33
2002-05-17,-0.9986
2002-05-20,0.8126
2002-05-21,-0.5837
2002-05-22,2.4042
2002-05-23,1.1466
2002-05-24,-1.0256
2002-05-28,0.0273
2002-05-29,-1.4449
2002-05-30,-2.0747
2002-05-31,-0.8757
2002-06-03,-4.0182
2002-06-04,-0.2375
2002-06-05,-17.2619
2002-06-06,-1.8705
2002-06-07,-1.7595
2002-06-10,1.0448
2002-06-11,0.8124
2002-06-12,-1.4652
2002-06-13,0.4089
2002-06-14,-1.8881999999999999
2002-06-17,2.3019
2002-06-18,2.0288
2002-06-19,-0.9761
2002-06-20,-1.2048
2002-06-21,-1.3304
2002-06-24,-2.9213
2002-06-25,0.6173
2002-06-26,1.5337
2002-06-27,1.284
2002-06-28,3.2811
2002-07-01,-0.4693
2002-07-02,-2.3576
2002-07-03,-0.7429
2002-07-05,1.4222000000000001
2002-07-08,-0.6642
2002-07-09,-2.0059
2002-07-10,-7.1266
2002-07-11,1.4694
2002-07-12,-0.6436
2002-07-15,4.5748999999999995
2002-07-16,-0.271
2002-07-17,0.0388
2002-07-18,-3.1432
2002-07-19,-2.8045
2002-07-22,-0.4122
2002-07-23,-7.947
2002-07-24,6.1601
2002-07-25,2.6684
2002-07-26,-2.0215
2002-07-29,1.5579
2002-07-30,9.7015
2002-07-31,-3.5525
2002-08-01,1.0384
2002-08-02,-2.4487
2002-08-05,-1.0931
2002-08-06,3.2337
2002-08-07,1.9033
2002-08-08,1.1284
2002-08-09,0.0385
2002-08-12,3.3462
2002-08-13,-3.2006
2002-08-14,1.8839000000000001
2002-08-15,0.5283
2002-08-16,-1.5766
2002-08-19,2.4027
2002-08-20,0.0
2002-08-21,3.1657
2002-08-22,0.5415
2002-08-23,-1.2208
2002-08-26,2.2537
2002-08-27,-0.2488
2002-08-28,-2.3877
2002-08-29,-0.7667
2002-08-30,-1.1773
2002-09-03,-3.1273
2002-09-04,-0.6533
2002-09-05,-1.354
2002-09-06,-0.4314
2002-09-09,-1.8117
2002-09-10,-2.5271
2002-09-11,0.4938
2002-09-12,-2.3750999999999998
2002-09-13,2.6007
2002-09-16,-1.1856
2002-09-17,-3.6409000000000002
2002-09-18,3.4779
2002-09-19,-1.8672
2002-09-20,-1.0571
2002-09-23,-1.0684
2002-09-24,-1.9438
2002-09-25,2.6432
2002-09-26,2.5751
2002-09-27,-0.7531
2002-09-30,2.5717
2002-10-01,0.9453
2002-10-02,-2.0358
2002-10-03,-0.2494
2002-10-04,-3.625
2002-10-07,-1.6429
2002-10-08,-1.3187
2002-10-09,-4.8552
2002-10-10,4.7285
2002-10-11,4.962
2002-10-14,-0.724
2002-10-15,3.5606999999999998
2002-10-16,-3.3554
2002-10-17,3.1719
2002-10-18,0.3324
2002-10-21,4.058
2002-10-22,-0.5969
2002-10-23,2.7622
2002-10-24,0.1169
2002-10-25,1.4008
2002-10-28,0.921
2002-10-29,-2.3954
2002-10-30,1.6751
2002-10-31,-0.3448
2002-11-01,-0.0961
2002-11-04,1.2931
2002-11-05,-0.0387
2002-11-06,0.2322
2002-11-07,-3.8609999999999998
2002-11-08,-3.012
2002-11-11,-5.7971
2002-11-12,-1.7582
2002-11-13,-0.4474
2002-11-14,1.3483
2002-11-15,3.3259
2002-11-18,-0.6009
2002-11-19,-0.3454
2002-11-20,0.5633
2002-11-21,1.5941
2002-11-22,1.7812000000000001
2002-11-25,0.6667
2002-11-26,1.4073
2002-11-27,0.6531
2002-11-29,-0.5677
2002-12-02,-0.8972
2002-12-03,1.1522999999999999
2002-12-04,-1.6680000000000001
2002-12-05,0.2069
2002-12-06,-0.0826
2002-12-09,-0.8264
2002-12-10,0.2917
2002-12-11,0.2077
2002-12-12,-0.6219
2002-12-13,0.0417
2002-12-16,0.2919
2002-12-17,0.5821
2002-12-18,1.6949
2002-12-19,-0.6911
2002-12-20,0.9824
2002-12-23,-0.8918
2002-12-24,-0.6135
2002-12-26,0.0823
2002-12-27,0.9046
2002-12-30,0.5705
2002-12-31,0.6078
2003-01-02,-0.1208
2003-01-03,0.2016
2003-01-06,5.1107
2003-01-07,-2.7565
2003-01-08,0.0787
2003-01-09,0.6688
2003-01-10,-0.1563
2003-01-13,-2.1135
2003-01-14,1.1995
2003-01-15,-0.0395
2003-01-16,-3.2806
2003-01-17,-0.0817
2003-01-21,-1.5133
2003-01-22,-1.8272
2003-01-23,1.5228000000000002
2003-01-24,-2.2917
2003-01-27,-2.0896
2003-01-28,-0.2613
2003-01-29,0.0873
2003-01-30,-1.3961999999999999
2003-01-31,-0.6637
2003-02-03,0.0668
2003-02-04,0.0
2003-02-05,0.8182
2003-02-06,-2.1641
2003-02-07,-0.1843
2003-02-10,1.3389
2003-02-11,-1.4579
2003-02-12,-1.5257
2003-02-13,0.7042
2003-02-14,0.6993
2003-02-18,1.6204
2003-02-19,-0.41
2003-02-20,-0.5032
2003-02-21,1.1494
2003-02-24,-1.2273
2003-02-25,0.6903
2003-02-26,-1.5082
2003-02-27,0.1392
2003-02-28,0.7414
2003-03-03,-0.092
2003-03-04,-1.1971
2003-03-05,0.7922
2003-03-06,-0.2774
2003-03-07,-1.9008
2003-03-10,-0.3308
2003-03-11,0.0
2003-03-12,0.4267
2003-03-13,1.6524999999999999
2003-03-14,0.3251
2003-03-17,3.0556
2003-03-18,1.3028
2003-03-19,0.6652
2003-03-20,0.9692
2003-03-21,3.3595
2003-03-24,-1.8573
2003-03-25,-0.043
2003-03-26,-1.2909
2003-03-27,-0.7411
2003-03-28,-0.0878
2003-03-31,0.2198
2003-04-01,0.8772
2003-04-02,1.913
2003-04-03,-1.1092
2003-04-04,0.5177
2003-04-07,-0.4721
2003-04-08,-0.1725
2003-04-09,-0.1296
2003-04-10,0.346
2003-04-11,-0.2586
2003-04-14,1.7718
2003-04-15,2.0807
2003-04-16,0.3328
2003-04-17,0.4975
2003-04-21,0.4538
2003-04-22,0.8214
2003-04-23,1.0998
2003-04-24,1.8131
2003-04-25,0.277
2003-04-28,0.7893
2003-04-29,-0.0783
2003-04-30,0.2743
2003-05-01,-0.4885
2003-05-02,-5.2
2003-05-05,-0.2532
2003-05-06,0.7191
2003-05-07,-0.378
2003-05-08,-0.5902
2003-05-09,-0.4665
2003-05-12,-0.0852
2003-05-13,-0.2559
2003-05-14,2.95
2003-05-15,0.0
2003-05-16,2.7824
2003-05-19,0.202
2003-05-20,0.8871
2003-05-21,-0.5995
2003-05-22,0.965
2003-05-23,7.6065000000000005
2003-05-27,2.1836
2003-05-28,-0.9779
2003-05-29,-0.4389
2003-05-30,0.9552
2003-06-02,-1.7467000000000001
2003-06-03,1.2963
2003-06-04,1.426
2003-06-05,-2.5955
2003-06-06,-1.4804
2003-06-09,-1.2397
2003-06-10,0.3804
2003-06-11,0.6442
2003-06-12,1.5813000000000001
2003-06-13,-0.7413
2003-06-16,1.3816
2003-06-17,-0.5525
2003-06-18,-0.5556
2003-06-19,-0.1862
2003-06-20,0.1493
2003-06-23,-1.4903
2003-06-24,-0.2648
2003-06-25,0.3792
2003-06-26,1.3599999999999999
2003-06-27,-1.0436
2003-06-30,-1.1299
2003-07-01,-1.0286
2003-07-02,-0.8853
2003-07-03,-0.5825
2003-07-07,2.3828
2003-07-08,0.9157
2003-07-09,-0.9074
2003-07-10,-1.2591
2003-07-11,0.2318
2003-07-14,1.3493
2003-07-15,-0.8749
2003-07-16,-1.4582
2003-07-17,0.3505
2003-07-18,2.4835
2003-07-21,-0.6437
2003-07-22,1.5625
2003-07-23,0.4878
2003-07-24,-0.0747
2003-07-25,0.5232
2003-07-28,-0.1859
2003-07-29,0.6331
2003-07-30,-0.2591
2003-07-31,0.7421
2003-08-01,-2.302
2003-08-04,0.3837
2003-08-05,-3.1728
2003-08-06,0.4737
2003-08-07,-6.4047
2003-08-08,0.2099
2003-08-11,-0.5865
2003-08-12,1.4748999999999999
2003-08-13,-0.9551
2003-08-14,0.5451
2003-08-15,0.4587
2003-08-18,-0.083
2003-08-19,0.2077
2003-08-20,1.2023
2003-08-21,0.2868
2003-08-22,-1.9199000000000002
2003-08-25,0.2915
2003-08-26,0.2907
2003-08-27,-0.3313
2003-08-28,0.8309
2003-08-29,-0.1236
2003-09-02,1.5264
2003-09-03,0.0813
2003-09-04,-1.2586
2003-09-05,-0.3289
2003-09-08,1.7739
2003-09-09,-0.3243
2003-09-10,-0.8133
2003-09-11,1.066
2003-09-12,0.0
2003-09-15,-1.0142
2003-09-16,2.0492
2003-09-17,-1.6867
2003-09-18,1.2663
2003-09-19,3.5498
2003-09-22,-0.9739
2003-09-23,0.3147
2003-09-24,-1.5293999999999999
2003-09-25,0.0
2003-09-26,0.2389
2003-09-29,1.3111
2003-09-30,0.0
2003-10-01,2.3137
2003-10-02,-0.7666
2003-10-03,0.618
2003-10-06,1.6507
2003-10-07,0.7175
2003-10-08,0.0
2003-10-09,0.1125
2003-10-10,0.2622
2003-10-13,0.4483
2003-10-14,0.0744
2003-10-15,-0.5203
2003-10-16,0.2615
2003-10-17,-0.0373
2003-10-20,0.1864
2003-10-21,-0.5952
2003-10-22,-0.9356
2003-10-23,0.1133
2003-10-24,-0.4528
2003-10-27,0.834
2003-10-28,1.5038
2003-10-29,1.4815
2003-10-30,-0.6204
2003-10-31,-0.2938
2003-11-03,0.0
2003-11-04,-1.3035
2003-11-05,-0.4906
2003-11-06,5.7262
2003-11-07,1.0043
2003-11-10,0.3906
2003-11-11,1.3442
2003-11-12,1.7452
2003-11-13,-0.1029
2003-11-14,-1.3393
2003-11-17,-1.1486
2003-11-18,-1.6901000000000002
2003-11-19,1.5401
2003-11-20,-0.8113
2003-11-21,-0.1778
2003-11-24,2.2444
2003-11-25,2.0557
2003-11-26,-0.239
2003-11-28,0.616
2003-12-01,0.2041
2003-12-02,-1.1881
2003-12-03,-0.6183
2003-12-04,1.1407
2003-12-05,0.6835
2003-12-08,0.8826
2003-12-09,-1.5814
2003-12-10,0.2393
2003-12-11,1.3302
2003-12-12,0.101
2003-12-15,-0.9751
2003-12-16,1.0187
2003-12-17,-1.0084
2003-12-18,1.2903
2003-12-19,-0.067
2003-12-22,0.3355
2003-12-23,0.3009
2003-12-24,-0.4333
2003-12-26,-0.5691
2003-12-29,0.3367
2003-12-30,0.5705
2003-12-31,-0.1668
2004-01-02,-0.3008
2004-01-05,-1.5085
2004-01-06,0.0
2004-01-07,1.4295
2004-01-08,1.9799
2004-01-09,-0.0987
2004-01-12,0.527
2004-01-13,-0.0655
2004-01-14,1.6393
2004-01-15,0.6774
2004-01-16,0.2884
2004-01-20,0.0
2004-01-21,1.0863
2004-01-22,0.3161
2004-01-23,-0.5671
2004-01-26,-0.507
2004-01-27,-0.6369
2004-01-28,-0.0641
2004-01-29,-0.2886
2004-01-30,-0.9328
2004-02-02,0.1623
2004-02-03,2.0097
2004-02-04,-1.3474
2004-02-05,-2.1463
2004-02-06,3.3234
2004-02-09,-0.0322
2004-02-10,2.7349
2004-02-11,0.3758
2004-02-12,-0.8112
2004-02-13,-0.5977
2004-02-17,0.6329
2004-02-18,-0.5031
2004-02-19,-1.5487
2004-02-20,-1.1557
2004-02-23,-0.6171
2004-02-24,0.1634
2004-02-25,0.4568
2004-02-26,1.3641
2004-02-27,0.1282
2004-03-01,0.896
2004-03-02,-0.4123
2004-03-03,0.1274
2004-03-04,-0.2226
2004-03-05,0.0319
2004-03-08,-0.0956
2004-03-09,-0.6699
2004-03-10,-1.0918
2004-03-11,-1.7856999999999998
2004-03-12,1.0579
2004-03-15,-1.3739
2004-03-16,0.8292
2004-03-17,1.4144999999999999
2004-03-18,-1.1353
2004-03-19,-0.0656
2004-03-22,-1.8385
2004-03-23,-0.3344
2004-03-24,-1.1745
2004-03-25,0.5772
2004-03-26,0.1013
2004-03-29,1.0118
2004-03-30,0.1669
2004-03-31,-0.3333
2004-04-01,1.0033
2004-04-02,-0.6623
2004-04-05,0.0
2004-04-06,-0.5
2004-04-07,-0.9715
2004-04-08,-0.5413
2004-04-12,-0.9184
2004-04-13,-2.0597
2004-04-14,-0.5608
2004-04-15,1.0222
2004-04-16,0.8025
2004-04-19,-0.3115
2004-04-20,-0.5208
2004-04-21,1.6056
2004-04-22,1.7863
2004-04-23,-0.405
2004-04-26,0.5761
2004-04-27,0.6739
2004-04-28,-0.2343
2004-04-29,0.0335
2004-04-30,-0.5701
2004-05-03,-0.8432
2004-05-04,-0.3436
2004-05-05,-1.6897
2004-05-06,1.1224
2004-05-07,-2.9483
2004-05-10,-2.3946
2004-05-11,0.1465
2004-05-12,-1.0969
2004-05-13,-0.3697
2004-05-14,-0.1855
2004-05-17,-1.8587
2004-05-18,1.3636
2004-05-19,-1.1211
2004-05-20,0.8692
2004-05-21,-0.5245
2004-05-24,2.1846
2004-05-25,1.6587
2004-05-26,-4.9674
2004-05-27,-0.8012
2004-05-28,0.0
2004-06-01,0.0
2004-06-02,0.1923
