ticker,BLC US Equity
2000-05-24,-0.7782
2000-05-25,0.0
2000-05-26,-2.7451
2000-05-30,2.8226
2000-05-31,0.7843
2000-06-01,0.0
2000-06-02,1.5564
2000-06-05,1.5326
2000-06-06,-4.5283
2000-06-07,-0.3953
2000-06-08,3.1746
2000-06-09,0.3846
2000-06-12,-1.9157
2000-06-13,0.3906
2000-06-14,4.2802
2000-06-15,0.7463
2000-06-16,-1.8519
2000-06-19,1.5093999999999999
2000-06-20,1.1152
2000-06-21,-1.4706000000000001
2000-06-22,-0.3731
2000-06-23,0.3745
2000-06-26,-1.8657
2000-06-27,0.7605
2000-06-28,2.6414999999999997
2000-06-29,4.0441
2000-06-30,-2.1201
2000-07-03,1.8051
2000-07-05,-1.7730000000000001
2000-07-06,2.5271
2000-07-07,0.0
2000-07-10,3.169
2000-07-11,-1.0239
2000-07-12,0.6897
2000-07-13,-1.0274
2000-07-14,-0.346
2000-07-17,0.3472
2000-07-18,0.0
2000-07-19,-0.346
2000-07-20,-1.0417
2000-07-21,-0.7018
2000-07-24,-2.4735
2000-07-25,1.087
2000-07-26,-2.1505
2000-07-27,0.3663
2000-07-28,10.219
2000-07-31,2.3179
2000-08-01,-1.2945
2000-08-02,1.3115
2000-08-03,0.3236
2000-08-04,0.9677
2000-08-07,-0.3195
2000-08-08,-1.6026
2000-08-09,-2.5667999999999997
2000-08-10,-0.6711
2000-08-11,2.7027
2000-08-14,0.3289
2000-08-15,0.0
2000-08-16,1.6393
2000-08-17,-0.3226
2000-08-18,2.9126
2000-08-21,0.3145
2000-08-22,-0.627
2000-08-23,-1.8927
2000-08-24,-1.2862
2000-08-25,1.3029
2000-08-28,0.6431
2000-08-29,-1.278
2000-08-30,0.0
2000-08-31,-0.9709
2000-09-01,0.6536
2000-09-05,-1.6234
2000-09-06,0.33
2000-09-07,0.0
2000-09-08,-0.6579
2000-09-11,-0.9934
2000-09-12,1.3378
2000-09-13,-1.9802
2000-09-14,2.6936
2000-09-15,-2.623
2000-09-18,-1.6835
2000-09-19,1.0274
2000-09-20,0.339
2000-09-21,-2.027
2000-09-22,-0.3448
2000-09-25,0.0
2000-09-26,0.692
2000-09-27,-0.6873
2000-09-28,1.3841
2000-09-29,0.6826
2000-10-02,-1.3559
2000-10-03,1.0309
2000-10-04,-0.6803
2000-10-05,-0.6849
2000-10-06,-3.1034
2000-10-09,-0.7117
2000-10-10,3.2258
2000-10-11,-2.0833
2000-10-12,-0.7092
2000-10-13,4.2857
2000-10-16,-3.0822
2000-10-17,-0.7067
2000-10-18,1.7793999999999999
2000-10-19,4.1958
2000-10-20,0.3356
2000-10-23,0.3344
2000-10-24,1.0
2000-10-25,-0.33
2000-10-26,0.3311
2000-10-27,1.3201
2000-10-30,0.3257
2000-10-31,-0.3247
2000-11-01,-1.6287
2000-11-02,0.0
2000-11-03,-0.6623
2000-11-06,-1.3333
2000-11-07,2.027
2000-11-08,-1.947
2000-11-09,-4.4068
2000-11-10,0.0
2000-11-13,1.4184
2000-11-14,0.0
2000-11-15,-3.8462
2000-11-16,-1.4545
2000-11-17,0.369
2000-11-20,0.3676
2000-11-21,0.7326
2000-11-22,0.3636
2000-11-24,0.7246
2000-11-27,2.518
2000-11-28,-2.807
2000-11-29,2.1661
2000-11-30,-3.8869
2000-12-01,1.8382
2000-12-04,-1.8051
2000-12-05,1.5293999999999999
2000-12-06,-1.854
2000-12-07,-2.7744999999999997
2000-12-08,4.9787
2000-12-11,0.0578
2000-12-12,-4.6243
2000-12-13,3.7576
2000-12-14,1.9276
2000-12-15,-5.4441
2000-12-18,1.2121
2000-12-19,-2.6946
2000-12-20,-6.4615
2000-12-21,5.2632
2000-12-22,-0.125
2000-12-26,-2.3154
2000-12-27,1.2172
2000-12-28,1.962
2000-12-29,-0.6828
2001-01-02,-1.125
2001-01-03,5.5626
2001-01-04,1.1976
2001-01-05,0.6509
2001-01-08,-0.9994
2001-01-09,2.4941
2001-01-10,0.5794
2001-01-11,3.5138
2001-01-12,2.9494
2001-01-16,2.8108
2001-01-17,0.0526
2001-01-18,-2.4698
2001-01-19,-0.5388
2001-01-22,2.3294
2001-01-23,0.5294
2001-01-24,-3.6334999999999997
2001-01-25,3.8251
2001-01-26,-1.7368000000000001
2001-01-29,0.4285
2001-01-30,1.8667
2001-01-31,-1.2042
2001-02-01,1.4308
2001-02-02,-1.4628999999999999
2001-02-05,-0.2651
2001-02-06,0.319
2001-02-07,-0.8214
2001-02-08,1.7704
2001-02-09,-0.5271
2001-02-12,-1.1659
2001-02-13,-0.7507
2001-02-14,-0.3241
2001-02-15,2.0054
2001-02-16,1.2221
2001-02-20,0.5774
2001-02-21,-1.9311
2001-02-22,-2.3417
2001-02-23,0.5995
2001-02-26,2.1668
2001-02-27,-4.772
2001-02-28,0.2227
2001-03-01,2.8333
2001-03-02,0.6483
2001-03-05,-2.8449
2001-03-06,2.2099
2001-03-07,-1.2973
2001-03-08,0.7667
2001-03-09,-0.7065
2001-03-12,-3.3388
2001-03-13,0.0
2001-03-14,-1.6421000000000001
2001-03-15,3.5118
2001-03-16,0.723
2001-03-19,-3.037
2001-03-20,-2.3918
2001-03-21,-0.9335
2001-03-22,-2.6502
2001-03-23,-1.6939
2001-03-26,6.8923
2001-03-27,3.0512
2001-03-28,-1.1732
2001-03-29,-7.2923
2001-03-30,0.4268
2001-04-02,-3.0358
2001-04-03,-1.6280999999999999
2001-04-04,0.1273
2001-04-05,1.3986
2001-04-06,-1.5674000000000001
2001-04-09,-0.7643
2001-04-10,1.6688
2001-04-11,-1.0732
2001-04-12,1.5954000000000002
2001-04-16,0.4397
2001-04-17,-1.1882
2001-04-18,2.5316
2001-04-19,2.3457
2001-04-20,0.6031
2001-04-23,-0.1199
2001-04-24,-0.5402
2001-04-25,2.5951
2001-04-26,-0.6471
2001-04-27,6.2759
2001-04-30,-1.7269999999999999
2001-05-01,1.8707
2001-05-02,0.8347
2001-05-03,1.2141
2001-05-04,1.0905
2001-05-07,-0.5394
2001-05-08,-0.5965
2001-05-09,-1.2275
2001-05-10,2.3849
2001-05-11,1.3543
2001-05-14,-1.0689
2001-05-15,3.6737
2001-05-16,-0.6253
2001-05-17,1.678
2001-05-18,-0.4642
2001-05-21,0.3627
2001-05-22,2.9943
2001-05-23,-2.7569
2001-05-24,-1.0309
2001-05-25,0.0521
2001-05-29,1.5096
2001-05-30,-3.0256
2001-05-31,3.0672
2001-06-01,-0.2052
2001-06-04,-0.0514
2001-06-05,0.8745
2001-06-06,-1.1219
2001-06-07,2.6302
2001-06-08,-0.2513
2001-06-11,-0.4534
2001-06-12,-1.5688
2001-06-13,1.0796999999999999
2001-06-14,-2.3398
2001-06-15,-2.5521000000000003
2001-06-18,-0.2138
2001-06-19,0.857
2001-06-20,0.9028
2001-06-21,-0.1579
2001-06-22,-0.8962
2001-06-25,-1.4362
2001-06-26,1.4571
2001-06-27,-0.3191
2001-06-28,0.3735
2001-06-29,0.1595
2001-07-02,0.1062
2001-07-03,0.7423
2001-07-05,-0.5789
2001-07-06,-1.4823
2001-07-09,1.0747
2001-07-10,0.319
2001-07-11,-1.8018
2001-07-12,2.1047
2001-07-13,-0.0529
2001-07-16,-2.5383
2001-07-17,1.682
2001-07-18,1.3874
2001-07-19,2.4737
2001-07-20,-2.1058
2001-07-23,-0.8395
2001-07-24,-3.7566
2001-07-25,4.453
2001-07-26,-0.1579
2001-07-27,0.6326
2001-07-30,-0.1048
2001-07-31,-0.6817
2001-08-01,-0.2112
2001-08-02,0.2116
2001-08-03,0.264
2001-08-06,-1.8957000000000002
2001-08-07,2.4691
2001-08-08,0.0
2001-08-09,-1.8334000000000001
2001-08-10,-0.2134
2001-08-13,0.8021
2001-08-14,-0.9019
2001-08-15,-0.1338
2001-08-16,0.3229
2001-08-17,-0.3755
2001-08-20,2.5848
2001-08-21,-0.7874
2001-08-22,0.6349
2001-08-23,0.0526
2001-08-24,-0.578
2001-08-27,0.2114
2001-08-28,-0.3165
2001-08-29,-0.7937
2001-08-30,-4.0
2001-08-31,1.3333
2001-09-04,4.6601
2001-09-05,0.2095
2001-09-06,-1.8819
2001-09-07,-2.9302
2001-09-10,-1.0977
2001-09-17,-3.1632
2001-09-18,0.5731
2001-09-19,-3.1339
2001-09-20,0.3529
2001-09-21,-9.1442
2001-09-24,10.3226
2001-09-25,-2.6316
2001-09-26,-7.4474
2001-09-27,1.5574
2001-09-28,2.492
2001-10-01,-0.2494
2001-10-02,-3.0
2001-10-03,-0.9665
2001-10-04,2.7977
2001-10-05,3.481
2001-10-08,-0.6116
2001-10-09,1.5385
2001-10-10,0.0
2001-10-11,3.0303
2001-10-12,-0.2941
2001-10-15,2.7138999999999998
2001-10-16,0.8041
2001-10-17,-3.4188
2001-10-18,0.531
2001-10-19,2.4061
2001-10-22,-2.4069
2001-10-23,2.5837
2001-10-24,-2.2896
2001-10-25,2.6948
2001-10-26,2.7382
2001-10-29,-2.0544
2001-10-30,0.0
2001-10-31,-3.0612
2001-11-01,2.0468
2001-11-02,0.2865
2001-11-05,1.1429
2001-11-06,1.6949
2001-11-07,0.3333
2001-11-08,0.4983
2001-11-09,0.0
2001-11-12,-0.6061
2001-11-13,0.9978
2001-11-14,2.1131
2001-11-15,-0.4857
2001-11-16,-1.8437999999999999
2001-11-19,0.1105
2001-11-20,-1.5453000000000001
2001-11-21,-1.6816
2001-11-23,0.057
2001-11-26,1.9943
2001-11-27,-1.3408
2001-11-28,0.1699
2001-11-29,0.8479
2001-11-30,0.2242
2001-12-03,0.1678
2001-12-04,1.3959
2001-12-05,-0.0551
2001-12-06,-0.9917
2001-12-07,-0.3339
2001-12-10,-2.0101
2001-12-11,0.5128
2001-12-12,-0.1134
2001-12-13,-1.2486
2001-12-14,-0.2299
2001-12-17,0.8641
2001-12-18,1.9417
2001-12-19,0.3922
2001-12-20,0.7254
2001-12-21,0.0
2001-12-24,2.2715
2001-12-26,0.7584
2001-12-27,1.3978
2001-12-28,0.9544
2001-12-31,-1.5231
2002-01-02,-1.76
2002-01-03,1.7372
2002-01-04,-0.587
2002-01-07,-1.2346
2002-01-08,-0.2174
2002-01-09,1.3072
2002-01-10,-1.6129
2002-01-11,0.2732
2002-01-14,0.545
2002-01-15,1.0298
2002-01-16,-1.0193
2002-01-17,0.813
2002-01-18,0.1613
2002-01-22,1.3418999999999999
2002-01-23,2.1716
2002-01-24,-0.9331
2002-01-25,-0.2093
2002-01-28,0.8915
2002-01-29,-2.8067
2002-01-30,-0.107
2002-01-31,-1.0171
2002-02-01,-0.8653
2002-02-04,1.5276
2002-02-05,0.0
2002-02-06,1.2628
2002-02-07,1.1721
2002-02-08,2.633
2002-02-11,2.3089
2002-02-12,-0.4012
2002-02-13,3.4743
2002-02-14,1.1679
2002-02-15,-0.5772
2002-02-19,-0.8708
2002-02-20,4.978
2002-02-21,1.1623
2002-02-22,0.9191
2002-02-25,0.0
2002-02-26,0.6831
2002-02-27,-0.1809
2002-02-28,-0.5437
2002-03-01,0.5923
2002-03-04,0.4529
2002-03-05,-0.4058
2002-03-06,1.4033
2002-03-07,3.4821
2002-03-08,2.459
2002-03-11,0.1684
2002-03-12,-0.7566
2002-03-13,-2.5837
2002-03-14,3.5217
2002-03-15,-0.168
2002-03-18,0.5048
2002-03-19,-1.7162
2002-03-20,-1.1499
2002-03-21,2.1542
2002-03-22,-0.5905
2002-03-25,-0.9334
2002-03-26,-0.2141
2002-03-27,0.2146
2002-03-28,-0.4283
2002-04-01,1.6774
2002-04-02,-1.819
2002-04-03,-0.9048
2002-04-04,-0.4783
2002-04-05,1.9659
2002-04-08,1.114
2002-04-09,-0.9322
2002-04-10,-0.7699
2002-04-11,-0.2586
2002-04-12,0.4322
2002-04-15,1.6351
2002-04-16,0.127
2002-04-17,-1.3531
2002-04-18,0.5144
2002-04-19,1.7058
2002-04-22,-1.0482
2002-04-23,0.339
2002-04-24,0.6757
2002-04-25,0.6292
2002-04-26,-2.6677999999999997
2002-04-29,-0.4283
2002-04-30,0.4731
2002-05-01,0.0
2002-05-02,0.1712
2002-05-03,-0.2564
2002-05-06,-1.7566000000000002
2002-05-07,-1.3519
2002-05-08,0.1768
2002-05-09,-0.6178
2002-05-10,-0.9325
2002-05-13,1.6136
2002-05-14,2.5584
2002-05-15,-1.6129
2002-05-16,2.193
2002-05-17,-1.2446
2002-05-20,-1.2169
2002-05-21,2.0678
2002-05-22,-0.7759
2002-05-23,1.9548
2002-05-24,2.4286
2002-05-28,-0.0832
2002-05-29,0.1249
2002-05-30,-0.1663
2002-05-31,-0.2082
2002-06-03,0.0
2002-06-04,-0.626
2002-06-05,0.588
2002-06-06,-1.0021
2002-06-07,1.2652999999999999
2002-06-10,-1.2078
2002-06-11,-0.8853
2002-06-12,-1.3186
2002-06-13,-1.1638
2002-06-14,-0.1308
2002-06-17,0.2183
2002-06-18,3.7037
2002-06-19,0.9244
2002-06-20,-1.5404
2002-06-21,-2.7484
2002-06-24,-0.6522
2002-06-25,-0.0875
2002-06-26,-1.2265
2002-06-27,-0.2217
2002-06-28,0.4889
2002-07-01,-1.8576000000000001
2002-07-02,-1.9828999999999999
2002-07-03,-0.8276
2002-07-05,3.987
2002-07-08,-3.1208
2002-07-09,-1.0584
2002-07-10,-1.9535
2002-07-11,0.4269
2002-07-12,0.5196
2002-07-15,-1.3158
2002-07-16,-3.3333
2002-07-17,1.6256
2002-07-18,-2.4721
2002-07-19,-0.5964
2002-07-22,-4.35
2002-07-23,-3.5545999999999998
2002-07-24,3.523
2002-07-25,4.6597
2002-07-26,0.05
2002-07-29,4.9
2002-07-30,2.0019
2002-07-31,2.1028000000000002
2002-08-01,-3.5698
2002-08-02,-1.2814
2002-08-05,-4.1346
2002-08-06,0.3009
2002-08-07,1.6
2002-08-08,0.2461
2002-08-09,0.6873
2002-08-12,-0.9264
2002-08-13,-2.1161
2002-08-14,2.4384
2002-08-15,1.9704000000000002
2002-08-16,0.8213
2002-08-19,2.6833
2002-08-20,1.9599
2002-08-21,2.9748
2002-08-22,6.4889
2002-08-23,0.1669
2002-08-26,-0.375
2002-08-27,-1.5056
2002-08-28,-0.9342
2002-08-29,-0.1286
2002-08-30,-1.5021
2002-09-03,-4.1394
2002-09-04,2.9545
2002-09-05,-1.1479
2002-09-06,4.0643
2002-09-09,0.4721
2002-09-10,0.0
2002-09-11,0.1709
2002-09-12,-1.194
2002-09-13,2.2443
2002-09-16,0.2533
2002-09-17,-0.2526
2002-09-18,-1.0553
2002-09-19,-4.3515
2002-09-20,3.9251
2002-09-23,0.0
2002-09-24,-2.5322
2002-09-25,2.1576
2002-09-26,-1.0776
2002-09-27,-1.4379
2002-09-30,-3.2714
2002-10-01,2.2395
2002-10-02,-2.6822
2002-10-03,1.6077
2002-10-04,-3.0289
2002-10-07,-3.8228
2002-10-08,1.5027
2002-10-09,-2.149
2002-10-10,5.6613
2002-10-11,0.9238
2002-10-14,1.373
2002-10-15,2.8442
2002-10-16,-1.8437000000000001
2002-10-17,5.0537
2002-10-18,0.298
2002-10-21,1.6978
2002-10-22,-2.5459
2002-10-23,1.0707
2002-10-24,0.2119
2002-10-25,2.7484
2002-10-28,-3.4156
2002-10-29,0.3409
2002-10-30,-0.6794
2002-10-31,-1.2398
2002-11-01,-1.4285999999999999
2002-11-04,-0.3074
2002-11-05,-1.1454
2002-11-06,3.164
2002-11-07,-1.3822999999999999
2002-11-08,-0.9636
2002-11-11,-2.4768
2002-11-12,-0.1814
2002-11-13,0.3862
2002-11-14,2.7248
2002-11-15,-0.0884
2002-11-18,-2.2124
2002-11-19,0.0452
2002-11-20,-0.2714
2002-11-21,2.9025
2002-11-22,1.8951
2002-11-25,0.6055
2002-11-26,-2.2786
2002-11-27,3.8275
2002-11-29,-1.7372999999999998
2002-12-02,-0.8624
2002-12-03,-2.3923
2002-12-04,-1.738
2002-12-05,-1.3605
2002-12-06,-0.7356
2002-12-09,-2.4085
2002-12-10,0.2373
2002-12-11,1.7992
2002-12-12,0.9302
2002-12-13,0.0
2002-12-16,0.0
2002-12-17,0.0
2002-12-18,-0.7373
2002-12-19,-4.364
2002-12-20,0.8738
2002-12-23,-0.2887
2002-12-24,0.5792
2002-12-26,2.4952
2002-12-27,-1.1703999999999999
2002-12-30,0.9948
2002-12-31,0.0
2003-01-02,1.2195
2003-01-03,0.278
2003-01-06,4.5748999999999995
2003-01-07,-1.4582
2003-01-08,-0.7175
2003-01-09,1.626
2003-01-10,0.3111
2003-01-13,-0.5317
2003-01-14,0.2673
2003-01-15,0.1777
2003-01-16,0.133
2003-01-17,-1.0186
2003-01-21,-0.6711
2003-01-22,0.6306
2003-01-23,0.94
2003-01-24,-0.4878
2003-01-27,-2.7184
2003-01-28,-0.3207
2003-01-29,-0.7353
2003-01-30,-1.8519
2003-01-31,0.9434
2003-02-03,-1.3551
2003-02-04,-2.4159
2003-02-05,3.0583
2003-02-06,-2.0254
2003-02-07,1.4423
2003-02-10,1.1848
2003-02-11,0.0
2003-02-12,-2.6464
2003-02-13,0.3863
2003-02-14,0.2405
2003-02-18,2.0633
2003-02-19,-1.7395
2003-02-20,1.0048
2003-02-21,1.9896
2003-02-24,-3.6229
2003-02-25,3.4217
2003-02-26,-1.3514
2003-02-27,0.3779
2003-02-28,1.4118
2003-03-03,-1.3921000000000001
2003-03-04,-6.5882
2003-03-05,-1.7631999999999999
2003-03-06,0.1538
2003-03-07,0.3584
2003-03-10,-1.5306
2003-03-11,-1.2953000000000001
2003-03-12,-1.0499
2003-03-13,4.9867
2003-03-14,-0.4548
2003-03-17,4.8223
2003-03-18,-1.6949
2003-03-19,-0.0985
2003-03-20,1.8245
2003-03-21,4.0678
2003-03-24,-4.1415
2003-03-25,0.9709
2003-03-26,-2.2596
2003-03-27,-0.1968
2003-03-28,0.7393
2003-03-31,-0.8806
2003-04-01,-0.9378
2003-04-02,4.6338
2003-04-03,-0.7143
2003-04-04,-0.5755
2003-04-07,-1.0613
2003-04-08,-1.4139
2003-04-09,0.0
2003-04-10,0.1484
2003-04-11,0.9383
2003-04-14,4.1585
2003-04-15,1.2682
2003-04-16,0.8813
2003-04-17,-0.3678
2003-04-21,0.5999
2003-04-22,4.0367
2003-04-23,-1.0582
2003-04-24,-1.2923
2003-04-25,-2.5282
2003-04-28,3.1033
2003-04-29,-0.1348
2003-04-30,1.2596
2003-05-01,-1.466
2003-05-02,0.2254
2003-05-05,-1.0796000000000001
2003-05-06,1.3188
2003-05-07,-0.1346
2003-05-08,-1.6629
2003-05-09,1.9653
2003-05-12,1.0758
2003-05-13,0.7539
2003-05-14,-0.8583
2003-05-15,1.5590000000000002
2003-05-16,-0.6579
2003-05-19,-1.0155
2003-05-20,0.4014
2003-05-21,-0.3998
2003-05-22,1.0259
2003-05-23,1.4128
2003-05-27,0.4354
2003-05-28,0.0
2003-05-29,-0.6068
2003-05-30,2.0497
2003-06-02,1.453
2003-06-03,0.1264
2003-06-04,-0.5048
2003-06-05,0.3383
2003-06-06,-2.6127000000000002
2003-06-09,0.6491
2003-06-10,-0.5589
2003-06-11,0.3891
2003-06-12,0.3445
2003-06-13,-1.5451000000000001
2003-06-16,1.9180000000000001
2003-06-17,-0.0855
2003-06-18,-0.2568
2003-06-19,-1.2876
2003-06-20,-0.3043
2003-06-23,0.3053
2003-06-24,-1.3477999999999999
2003-06-25,0.3526
2003-06-26,-0.1757
2003-06-27,-1.0119
2003-06-30,-0.6222
2003-07-01,1.2075
2003-07-02,1.5908
2003-07-03,-0.8264
2003-07-07,1.2281
2003-07-08,-2.0364
2003-07-09,-0.6192
2003-07-10,-0.2225
2003-07-11,-0.0892
2003-07-14,0.8929
2003-07-15,-0.6195
2003-07-16,0.1781
2003-07-17,0.4
2003-07-18,0.6197
2003-07-21,-1.0999
2003-07-22,0.7117
2003-07-23,-2.076
2003-07-24,-1.0374
2003-07-25,1.5953
2003-07-28,1.0319
2003-07-29,0.5329
2003-07-30,0.265
2003-07-31,-1.63
2003-08-01,0.3583
2003-08-04,-0.8032
2003-08-05,-1.0346
2003-08-06,0.1818
2003-08-07,-0.8167
2003-08-08,0.5032
2003-08-11,-0.8648
2003-08-12,0.4132
2003-08-13,1.0288
2003-08-14,1.8636
2003-08-15,1.2941
2003-08-18,0.8811
2003-08-19,0.1747
2003-08-20,0.2616
2003-08-21,0.6522
2003-08-22,-0.3456
2003-08-25,-0.6502
2003-08-26,0.6108
2003-08-27,-0.954
2003-08-28,1.3135
2003-08-29,0.7779
2003-09-02,-0.3002
2003-09-03,1.0753
2003-09-04,-0.3404
2003-09-05,-0.2562
2003-09-08,0.5993
2003-09-09,-0.4681
2003-09-10,-0.4275
2003-09-11,0.8158
2003-09-12,-0.2981
2003-09-15,0.3417
2003-09-16,9.1528
2003-09-17,-3.3541
2003-09-18,2.0985
2003-09-19,0.0
2003-09-22,0.0
2003-09-23,0.9091
2003-09-24,-1.841
2003-09-25,-2.0351
2003-09-26,-1.4257
2003-09-29,-0.2066
2003-09-30,0.4141
2003-10-01,0.5773
2003-10-02,-0.492
2003-10-03,-0.4944
2003-10-06,2.5259
2003-10-07,0.525
2003-10-08,1.8883
2003-10-09,1.3801
2003-10-10,-0.0389
2003-10-13,1.4397
2003-10-14,0.1151
2003-10-15,0.3065
2003-10-16,0.4966
2003-10-17,-2.2045
2003-10-20,-0.3109
2003-10-21,1.2476
2003-10-22,1.0397
2003-10-23,2.9345
2003-10-24,1.1107
2003-10-27,-0.1098
2003-10-28,0.4765
2003-10-29,-0.6932
2003-10-30,0.2572
2003-10-31,-0.1099
2003-11-03,-0.0367
2003-11-04,-0.1835
2003-11-05,0.7353
2003-11-06,0.9124
2003-11-07,0.0
2003-11-10,-1.085
2003-11-11,-1.2797
2003-11-12,1.1667
2003-11-13,-0.0367
2003-11-14,-0.3308
2003-11-17,0.0737
2003-11-18,-0.3316
2003-11-19,-0.4436
2003-11-20,1.0769
2003-11-21,1.8369
2003-11-24,1.8397999999999999
2003-11-25,0.3542
2003-11-26,0.0706
2003-11-28,0.2116
2003-12-01,-0.0352
2003-12-02,-0.8803
2003-12-03,0.7815
2003-12-04,-1.1984
2003-12-05,-0.3211
2003-12-08,0.3937
2003-12-09,-0.4278
2003-12-10,-0.9667
2003-12-11,2.6391999999999998
2003-12-12,-0.7397
2003-12-15,-0.8517
2003-12-16,-0.3579
2003-12-17,-0.6825
2003-12-18,-0.1808
2003-12-19,-1.2681
2003-12-22,0.7339
2003-12-23,2.1494
2003-12-24,0.6063
2003-12-26,0.4963
2003-12-29,0.7055
2003-12-30,-0.2452
2003-12-31,-0.4916
2004-01-02,-0.494
2004-01-05,0.2837
2004-01-06,-1.2376
2004-01-07,-0.4296
2004-01-08,0.7551
2004-01-09,-0.2141
2004-01-12,-0.5007
2004-01-13,-0.9705
2004-01-14,-0.9437
2004-01-15,-0.9161
2004-01-16,-0.4438
2004-01-20,0.7429
2004-01-21,2.1386
2004-01-22,0.7581
2004-01-23,-0.5016
2004-01-26,0.144
2004-01-27,-1.5462
2004-01-28,-0.4748
2004-01-29,0.5505
2004-01-30,0.5474
2004-02-02,-0.6534
2004-02-03,-0.548
2004-02-04,0.6245
2004-02-05,-1.9715
2004-02-06,-0.5587
2004-02-09,4.3071
2004-02-10,-0.1077
2004-02-11,1.6715
2004-02-12,-1.5253999999999999
2004-02-13,0.4323
2004-02-17,-0.2511
2004-02-18,0.9349
2004-02-19,-0.9263
2004-02-20,-1.1147
2004-02-23,-0.2545
2004-02-24,0.9843
2004-02-25,-0.1805
2004-02-26,0.9403
2004-02-27,-0.0358
2004-03-01,0.0358
2004-03-02,0.6449
2004-03-03,0.0356
2004-03-04,0.3203
2004-03-05,0.0709
2004-03-08,1.2761
2004-03-09,-3.4652
2004-03-10,-1.0152
2004-03-11,-2.6007
2004-03-12,1.5419
2004-03-15,-2.5926
2004-03-16,-0.4183
2004-03-17,2.5582000000000003
2004-03-18,-0.2978
2004-03-19,0.0747
2004-03-22,-1.0075
2004-03-23,1.0554
2004-03-24,0.4849
2004-03-25,0.6682
2004-03-26,-0.6637
2004-03-29,1.8189
2004-03-30,0.802
2004-03-31,0.3978
2004-04-01,1.4409
2004-04-02,0.6747
2004-04-05,0.9171
2004-04-06,-0.2097
2004-04-07,0.3503
2004-04-08,0.9773
2004-04-12,-0.1037
2004-04-13,-0.692
2004-04-14,-0.1045
2004-04-15,-0.4883
2004-04-16,0.5258
2004-04-19,0.6276
2004-04-20,-0.104
2004-04-21,0.6243
2004-04-22,1.1375
2004-04-23,-0.3408
2004-04-26,0.4104
2004-04-27,-0.8856
2004-04-28,-0.1718
2004-04-29,-0.7573
2004-04-30,-1.2833999999999999
2004-05-03,0.9487
2004-05-04,0.7309
2004-05-05,0.6911
2004-05-06,-2.0933
2004-05-07,-0.666
2004-05-10,-0.3881
2004-05-11,1.4169
2004-05-12,-1.0304
2004-05-13,-1.0269
2004-05-14,-0.1789
2004-05-17,-1.1828
2004-05-18,1.0519
2004-05-19,0.7538
2004-05-20,3.1706
2004-05-21,-0.1036
2004-05-24,-0.0346
2004-05-25,0.3804
2004-05-26,0.2756
2004-05-27,1.3397000000000001
2004-05-28,-0.2712
2004-06-01,-0.5778
2004-06-02,-0.0342
