ticker,MVL US Equity
2000-05-25,0.0
2000-05-26,0.0
2000-05-30,0.0
2000-05-31,4.4776
2000-06-01,-1.4285999999999999
2000-06-02,-2.8986
2000-06-05,0.0
2000-06-06,4.4776
2000-06-07,-1.4285999999999999
2000-06-08,2.8986
2000-06-09,9.8592
2000-06-12,10.2564
2000-06-13,4.6512
2000-06-14,-4.4444
2000-06-15,-1.1628
2000-06-16,9.4118
2000-06-19,7.5269
2000-06-20,8.0
2000-06-21,-4.6296
2000-06-22,-2.9126
2000-06-23,-6.0
2000-06-26,0.0
2000-06-27,0.0
2000-06-28,7.4468
2000-06-29,-2.9703
2000-06-30,2.0408
2000-07-03,3.0
2000-07-05,3.8834999999999997
2000-07-06,3.7382999999999997
2000-07-07,-3.6036
2000-07-10,10.2804
2000-07-11,-0.8475
2000-07-12,0.8547
2000-07-13,-7.6271
2000-07-14,-5.5046
2000-07-17,4.8544
2000-07-18,-5.5556
2000-07-19,-8.8235
2000-07-20,3.2258
2000-07-21,0.0
2000-07-24,4.1667
2000-07-25,-4.0
2000-07-26,0.0
2000-07-27,-11.4583
2000-07-28,1.1764999999999999
2000-07-31,3.4884
2000-08-01,-2.2472
2000-08-02,-3.4483
2000-08-03,-4.7619
2000-08-04,-2.5
2000-08-07,0.0
2000-08-08,0.0
2000-08-09,1.2821
2000-08-10,-1.2658
2000-08-11,-1.2821
2000-08-14,0.0
2000-08-15,6.4935
2000-08-16,-3.6585
2000-08-17,1.2658
2000-08-18,-1.25
2000-08-21,-2.5316
2000-08-22,1.2987
2000-08-23,1.2821
2000-08-24,-1.2658
2000-08-25,0.0
2000-08-28,1.2821
2000-08-29,-2.5316
2000-08-30,-2.5974
2000-08-31,1.3333
2000-09-01,0.0
2000-09-05,0.0
2000-09-06,5.2632
2000-09-07,0.0
2000-09-08,1.25
2000-09-11,0.0
2000-09-12,-1.2346
2000-09-13,-2.5
2000-09-14,-5.1282
2000-09-15,-2.7027
2000-09-18,-5.5556
2000-09-19,0.0
2000-09-20,-2.9412000000000003
2000-09-21,-1.5152
2000-09-22,-7.6923
2000-09-25,-3.3333
2000-09-26,-13.7931
2000-09-27,2.0
2000-09-28,1.9607999999999999
2000-09-29,0.0
2000-10-02,0.0
2000-10-03,-1.9231
2000-10-04,1.9607999999999999
2000-10-05,-11.538499999999999
2000-10-06,-10.8696
2000-10-09,9.7561
2000-10-10,11.1111
2000-10-11,-4.0
2000-10-12,-6.25
2000-10-13,0.0
2000-10-16,-6.6667
2000-10-17,-7.1429
2000-10-18,-2.5641
2000-10-19,5.2632
2000-10-20,2.5
2000-10-23,-2.439
2000-10-24,-2.5
2000-10-25,-5.1282
2000-10-26,-8.1081
2000-10-27,-2.9412000000000003
2000-10-30,9.0909
2000-10-31,11.1111
2000-11-01,-5.0
2000-11-02,-5.2632
2000-11-03,-5.5556
2000-11-06,2.9412000000000003
2000-11-07,2.8571
2000-11-08,-2.7778
2000-11-09,5.7143
2000-11-10,-2.7027
2000-11-13,-5.5556
2000-11-14,0.0
2000-11-15,-5.8824
2000-11-16,6.25
2000-11-17,-8.8235
2000-11-20,-3.2258
2000-11-21,-6.6667
2000-11-22,-3.5714
2000-11-24,18.5185
2000-11-27,-3.125
2000-11-28,-3.2258
2000-11-29,-10.0
2000-11-30,-11.1111
2000-12-01,-4.1667
2000-12-04,0.0
2000-12-05,0.0
2000-12-06,0.0
2000-12-07,21.7391
2000-12-08,0.0
2000-12-11,14.2857
2000-12-12,0.0
2000-12-13,-3.125
2000-12-14,3.2258
2000-12-15,0.0
2000-12-18,-6.25
2000-12-19,-6.6667
2000-12-20,-3.5714
2000-12-21,-11.1111
2000-12-22,4.1667
2000-12-26,8.0
2000-12-27,-11.1111
2000-12-28,0.0
2000-12-29,-4.1667
2001-01-02,0.0
2001-01-03,4.3478
2001-01-04,12.5
2001-01-05,3.7037
2001-01-08,0.0
2001-01-09,3.5714
2001-01-10,6.8966
2001-01-11,6.4516
2001-01-12,21.2121
2001-01-16,10.0
2001-01-17,4.5455
2001-01-18,-2.1739
2001-01-19,2.2222
2001-01-22,-4.3478
2001-01-23,-2.2727
2001-01-24,2.3256
2001-01-25,0.0
2001-01-26,-4.5455
2001-01-29,-1.3333
2001-01-30,-1.5444
2001-01-31,-7.8431
2001-02-01,0.4255
2001-02-02,-3.3898
2001-02-05,-5.7018
2001-02-06,4.6512
2001-02-07,4.0
2001-02-08,-0.8547
2001-02-09,-5.1724
2001-02-12,5.9091000000000005
2001-02-13,0.0
2001-02-14,6.867
2001-02-15,0.0
2001-02-16,-0.4016
2001-02-20,-7.2581
2001-02-21,2.1739
2001-02-22,1.7021
2001-02-23,-7.9498
2001-02-26,-3.6364
2001-02-27,-19.3396
2001-02-28,-7.0175
2001-03-01,-4.4025
2001-03-02,-1.3158
2001-03-05,12.6667
2001-03-06,18.9349
2001-03-07,-10.4478
2001-03-08,3.3333
2001-03-09,-0.5376
2001-03-12,-1.6216
2001-03-13,-17.5824
2001-03-14,0.0
2001-03-15,-1.3333
2001-03-16,1.3514
2001-03-19,-1.3333
2001-03-20,0.6757
2001-03-21,10.7383
2001-03-22,0.0
2001-03-23,7.2727
2001-03-26,10.1695
2001-03-27,18.9744
2001-03-28,-6.4655000000000005
2001-03-29,-12.4424
2001-03-30,0.0
2001-04-02,7.8947
2001-04-03,-9.7561
2001-04-04,0.0
2001-04-05,1.6216
2001-04-06,-1.5957
2001-04-09,5.4054
2001-04-10,-2.5641
2001-04-11,-5.2632
2001-04-12,5.5556
2001-04-16,-2.1053
2001-04-17,-3.7634
2001-04-18,3.352
2001-04-19,2.7027
2001-04-20,1.0526
2001-04-23,5.7292
2001-04-24,0.4926
2001-04-25,0.4902
2001-04-26,-2.439
2001-04-27,-0.5
2001-04-30,-2.5126
2001-05-01,0.5155
2001-05-02,0.5128
2001-05-03,-3.0612
2001-05-04,1.0526
2001-05-07,4.1667
2001-05-08,-2.5
2001-05-09,-0.5128
2001-05-10,3.0928
2001-05-11,-2.5
2001-05-14,1.5385
2001-05-15,2.0202
2001-05-16,3.9604
2001-05-17,5.7143
2001-05-18,13.964
2001-05-21,12.6482
2001-05-22,-2.4561
2001-05-23,-8.2734
2001-05-24,-6.2745
2001-05-25,-0.4184
2001-05-29,2.9412000000000003
2001-05-30,-2.0408
2001-05-31,-0.4167
2001-06-01,0.0
2001-06-04,-1.2551999999999999
2001-06-05,1.6949
2001-06-06,-0.4167
2001-06-07,0.0
2001-06-08,-0.4184
2001-06-11,6.3025
2001-06-12,3.9526
2001-06-13,2.6616
2001-06-14,5.1852
2001-06-15,12.6761
2001-06-18,11.875
2001-06-19,-10.8939
2001-06-20,-10.6583
2001-06-21,10.526299999999999
2001-06-22,-4.127
2001-06-25,-0.6623
2001-06-26,0.0
2001-06-27,-1.6667
2001-06-28,1.6949
2001-06-29,1.0
2001-07-02,10.231
2001-07-03,-4.491
2001-07-05,2.5078
2001-07-06,-1.8349
2001-07-09,-0.3115
2001-07-10,-2.1875
2001-07-11,2.5559
2001-07-12,2.1807
2001-07-13,3.9634
2001-07-16,2.6393
2001-07-17,8.0
2001-07-18,5.0265
2001-07-19,-3.2746
2001-07-20,0.0
2001-07-23,-1.0417
2001-07-24,5.0
2001-07-25,0.2506
2001-07-26,-0.25
2001-07-27,0.2506
2001-07-30,-0.75
2001-07-31,1.5112999999999999
2001-08-01,-1.737
2001-08-02,-4.0404
2001-08-03,-1.8420999999999998
2001-08-06,-8.311
2001-08-07,-6.7251
2001-08-08,11.2853
2001-08-09,3.662
2001-08-10,5.9783
2001-08-13,-1.2821
2001-08-14,-1.8182
2001-08-15,-3.4392
2001-08-16,-5.7534
2001-08-17,-2.0349
2001-08-20,-6.5282
2001-08-21,-8.5714
2001-08-22,-5.5556
2001-08-23,-3.6765
2001-08-24,6.8702
2001-08-27,-0.3571
2001-08-28,-2.509
2001-08-29,-2.5735
2001-08-30,3.7736
2001-08-31,1.8182
2001-09-04,0.0
2001-09-05,0.0
2001-09-06,-2.5
2001-09-07,-1.8315000000000001
2001-09-10,-5.2239
2001-09-17,-1.5748
2001-09-18,-2.8
2001-09-19,-8.2305
2001-09-20,-14.7982
2001-09-21,13.6842
2001-09-24,11.1111
2001-09-25,0.0
2001-09-26,-6.6667
2001-09-27,2.6786
2001-09-28,6.5217
2001-10-01,-2.8571
2001-10-02,2.9412000000000003
2001-10-03,-6.5306
2001-10-04,-0.4367
2001-10-05,0.0
2001-10-08,-0.8772
2001-10-09,-0.885
2001-10-10,1.7856999999999998
2001-10-11,3.9474
2001-10-12,-4.6414
2001-10-15,3.9823
2001-10-16,0.0
2001-10-17,0.0
2001-10-18,0.0
2001-10-19,7.234
2001-10-22,9.127
2001-10-23,-3.2727
2001-10-24,1.5038
2001-10-25,-4.8148
2001-10-26,1.1673
2001-10-29,-1.5385
2001-10-30,-1.5625
2001-10-31,3.1746
2001-11-01,1.9231
2001-11-02,0.3774
2001-11-05,1.8797000000000001
2001-11-06,2.214
2001-11-07,4.6931
2001-11-08,8.6207
2001-11-09,-5.0794
2001-11-12,-2.0067
2001-11-13,-1.0239
2001-11-14,2.069
2001-11-15,-5.4054
2001-11-16,6.7857
2001-11-19,0.3344
2001-11-20,0.0
2001-11-21,0.0
2001-11-23,-0.6667
2001-11-26,7.3826
2001-11-27,-0.3125
2001-11-28,3.4483
2001-11-29,9.697
2001-11-30,-0.2762
2001-12-03,5.5402000000000005
2001-12-04,-1.0499
2001-12-05,-8.2228
2001-12-06,-0.289
2001-12-07,7.8261
2001-12-10,-0.2688
2001-12-11,1.3477000000000001
2001-12-12,5.0532
2001-12-13,5.0633
2001-12-14,-1.2048
2001-12-17,-5.3659
2001-12-18,-5.9277999999999995
2001-12-19,1.0959
2001-12-20,-2.439
2001-12-21,2.2222
2001-12-24,-1.087
2001-12-26,-5.2198
2001-12-27,-5.2174
2001-12-28,1.2232
2001-12-31,14.8036
2002-01-02,-1.5789
2002-01-03,-1.6042999999999998
2002-01-04,4.6196
2002-01-07,3.3766
2002-01-08,-0.2513
2002-01-09,-2.0151
2002-01-10,-1.0283
2002-01-11,-0.7792
2002-01-14,-7.0681
2002-01-15,1.6901000000000002
2002-01-16,5.2632
2002-01-17,0.0
2002-01-18,1.8420999999999998
2002-01-22,-2.0672
2002-01-23,3.9577999999999998
2002-01-24,3.5533
2002-01-25,2.6961
2002-01-28,1.9093
2002-01-29,6.5574
2002-01-30,4.1758
2002-01-31,-7.8059
2002-02-01,4.119
2002-02-04,2.1978
2002-02-05,-3.2258
2002-02-06,-4.6667
2002-02-07,4.662
2002-02-08,0.2227
2002-02-11,4.0
2002-02-12,0.0
2002-02-13,3.4188
2002-02-14,4.5455
2002-02-15,9.6838
2002-02-19,7.2072
2002-02-20,-4.2017
2002-02-21,2.6316
2002-02-22,-3.7607
2002-02-25,1.7762
2002-02-26,-0.349
2002-02-27,-0.5254
2002-02-28,7.0423
2002-03-01,11.0197
2002-03-04,2.8148
2002-03-05,-2.8818
2002-03-06,3.5608
2002-03-07,7.4499
2002-03-08,6.6667
2002-03-11,-0.375
2002-03-12,-4.266
2002-03-13,-3.5387
2002-03-14,-5.5707
2002-03-15,0.7194
2002-03-18,6.8571
2002-03-19,5.3476
2002-03-20,-3.8071
2002-03-21,0.2639
2002-03-22,9.8684
2002-03-25,-4.1916
2002-03-26,-3.625
2002-03-27,4.4099
2002-03-28,2.4845
2002-04-01,-2.4242
2002-04-02,-2.4845
2002-04-03,-2.0382
2002-04-04,-0.7802
2002-04-05,-2.3590999999999998
2002-04-08,0.8054
2002-04-09,3.1957
2002-04-10,-0.6452
2002-04-11,-2.5974
2002-04-12,-0.9333
2002-04-15,6.9987
2002-04-16,0.5031
2002-04-17,-0.1252
2002-04-18,0.6266
2002-04-19,2.1171
2002-04-22,6.5854
2002-04-23,4.119
2002-04-24,0.5495
2002-04-25,-4.3716
2002-04-26,-8.6857
2002-04-29,-7.1339
2002-04-30,-1.6173
2002-05-01,13.6986
2002-05-02,-3.3735
2002-05-03,-4.4888
2002-05-06,0.5222
2002-05-07,0.0
2002-05-08,-4.4156
2002-05-09,1.4946
2002-05-10,2.9451
2002-05-13,-9.1027
2002-05-14,0.1431
2002-05-15,-10.7143
2002-05-16,-8.0
2002-05-17,5.2174
2002-05-20,3.1405
2002-05-21,-4.6474
2002-05-22,-2.1849
2002-05-23,-0.3436
2002-05-24,-1.8965999999999998
2002-05-28,-1.7574999999999998
2002-05-29,-5.0089
2002-05-30,-9.0395
2002-05-31,5.5901
2002-06-03,-2.7451
2002-06-04,-5.2419
2002-06-05,0.0
2002-06-06,11.4894
2002-06-07,-0.5725
2002-06-10,10.3647
2002-06-11,6.087
2002-06-12,-1.6393
2002-06-13,-0.8333
2002-06-14,1.6806999999999999
2002-06-17,-0.9917
2002-06-18,-0.1669
2002-06-19,-3.01
2002-06-20,-0.6897
2002-06-21,0.0
2002-06-24,-3.6458
2002-06-25,-2.3423
2002-06-26,-0.369
2002-06-27,-0.9259
2002-06-28,2.4299
2002-07-01,-2.3723
2002-07-02,-3.3645
2002-07-03,0.1934
2002-07-05,2.3166
2002-07-08,1.8868
2002-07-09,-1.1111
2002-07-10,-1.6854
2002-07-11,-2.4762
2002-07-12,-2.1484
2002-07-15,-0.1996
2002-07-16,2.8
2002-07-17,-1.1673
2002-07-18,-1.5748
2002-07-19,-1.0
2002-07-22,1.0101
2002-07-23,-17.0
2002-07-24,7.2289
2002-07-25,-1.1236
2002-07-26,10.2273
2002-07-29,6.1856
2002-07-30,-0.1942
2002-07-31,-0.3891
2002-08-01,-2.3438
2002-08-02,-3.0
2002-08-05,1.0309
2002-08-06,4.4898
2002-08-07,0.5859
2002-08-08,-0.9709
2002-08-09,-6.6667
2002-08-12,6.7227
2002-08-13,-5.315
2002-08-14,2.7027
2002-08-15,-2.0243
2002-08-16,2.0661
2002-08-19,0.2024
2002-08-20,0.0
2002-08-21,3.0303
2002-08-22,1.3725
2002-08-23,-0.5803
2002-08-26,0.7782
2002-08-27,-1.5444
2002-08-28,-1.5686
2002-08-29,-0.3984
2002-08-30,1.0
2002-09-03,4.9505
2002-09-04,2.6414999999999997
2002-09-05,-1.1029
2002-09-06,2.4164
2002-09-09,10.7078
2002-09-10,-1.6393
2002-09-11,-2.5
2002-09-12,3.4188
2002-09-13,5.124
2002-09-16,3.7736
2002-09-17,-2.4242
2002-09-18,-3.4161
2002-09-19,-2.5723000000000003
2002-09-20,-1.3201
2002-09-23,2.8428
2002-09-24,11.0569
2002-09-25,4.6852
2002-09-26,-0.8392
2002-09-27,-2.6798
2002-09-30,1.4493
2002-10-01,-0.1429
2002-10-02,0.1431
2002-10-03,-0.7143
2002-10-04,6.4748
2002-10-07,-10.1351
2002-10-08,-4.5113
2002-10-09,-5.5118
2002-10-10,3.3333
2002-10-11,3.2258
2002-10-14,1.7187999999999999
2002-10-15,2.9186
2002-10-16,-3.4328
2002-10-17,5.8733
2002-10-18,-2.9196999999999997
2002-10-21,3.9098
2002-10-22,2.3155
2002-10-23,3.6775
2002-10-24,3.5471
2002-10-25,4.2161
2002-10-28,0.1264
2002-10-29,1.7677
2002-10-30,9.1811
2002-10-31,-8.5227
2002-11-01,0.6211
2002-11-04,5.5556
2002-11-05,2.3392
2002-11-06,-1.2570999999999999
2002-11-07,-1.7361
2002-11-08,-1.4134
2002-11-11,-3.8232
2002-11-12,0.7453
2002-11-13,1.1097
2002-11-14,4.878
2002-11-15,1.1628
2002-11-18,2.8736
2002-11-19,-1.8994
2002-11-20,-2.6196
2002-11-21,9.9415
2002-11-22,-0.2128
2002-11-25,-4.0512
2002-11-26,-2.7778
2002-11-27,1.7143000000000002
2002-11-29,1.1236
2002-12-02,0.0
2002-12-03,-0.5556
2002-12-04,-1.1173
2002-12-05,0.565
2002-12-06,-0.5618
2002-12-09,-0.565
2002-12-10,-5.6818
2002-12-11,5.1807
2002-12-12,3.8946
2002-12-13,-1.6538
2002-12-16,0.8969
2002-12-17,-2.7778
2002-12-18,-2.8571
2002-12-19,-0.9412
2002-12-20,1.9002
2002-12-23,1.3986
2002-12-24,0.1149
2002-12-26,1.0333
2002-12-27,-1.8182
2002-12-30,1.0417
2002-12-31,2.8637
2003-01-02,2.784
2003-01-03,-0.7584
2003-01-06,8.8428
2003-01-07,1.8054000000000001
2003-01-08,6.4039
2003-01-09,-1.8519
2003-01-10,1.8868
2003-01-13,1.7593
2003-01-14,-0.364
2003-01-15,0.3653
2003-01-16,-0.364
2003-01-17,-4.2922
2003-01-21,0.5725
2003-01-22,-2.8463000000000003
2003-01-23,-0.293
2003-01-24,-1.5671
2003-01-27,0.4975
2003-01-28,8.9109
2003-01-29,0.4545
2003-01-30,0.362
2003-01-31,-0.0902
2003-02-03,0.361
2003-02-04,1.1691
2003-02-05,2.4
2003-02-06,-4.0799
2003-02-07,-1.5385
2003-02-10,-3.9522
2003-02-11,-3.6364
2003-02-12,-2.0854
2003-02-13,0.6085
2003-02-14,1.3105
2003-02-18,4.4776
2003-02-19,-1.0476
2003-02-20,-1.155
2003-02-21,0.3895
2003-02-24,-0.194
2003-02-25,4.5675
2003-02-26,2.974
2003-02-27,0.1805
2003-02-28,0.7207
2003-03-03,5.0984
2003-03-04,-2.0426
2003-03-05,5.9079
2003-03-06,2.2149
2003-03-07,1.9262000000000001
2003-03-10,0.4724
2003-03-11,-3.9969
2003-03-12,-0.3265
2003-03-13,4.8321
2003-03-14,1.3281
2003-03-17,4.1635
2003-03-18,-1.1843
2003-03-19,-1.8727
2003-03-20,0.5344
2003-03-21,1.7464
2003-03-24,-2.9104
2003-03-25,2.5365
2003-03-26,1.4243000000000001
2003-03-27,0.6652
2003-03-28,0.8076
2003-03-31,0.6555
2003-04-01,1.7366000000000001
2003-04-02,-1.7069999999999999
2003-04-03,-0.8683
2003-04-04,-1.0949
2003-04-07,1.845
2003-04-08,-0.3623
2003-04-09,0.3636
2003-04-10,0.3623
2003-04-11,3.8989000000000003
2003-04-14,3.7526
2003-04-15,0.134
2003-04-16,1.3378
2003-04-17,4.2904
2003-04-21,4.557
2003-04-22,-2.1186
2003-04-23,-1.0513
2003-04-24,-2.5625
2003-04-25,1.347
2003-04-28,2.8481
2003-04-29,4.0
2003-04-30,-0.355
2003-05-01,-0.2375
2003-05-02,5.6548
2003-05-05,3.0986
2003-05-06,8.306
2003-05-07,0.5045
2003-05-08,-2.8614
2003-05-09,-3.1008
2003-05-12,3.4667
2003-05-13,0.4124
2003-05-14,1.1294
2003-05-15,2.0305
2003-05-16,2.3881
2003-05-19,-0.3887
2003-05-20,-5.3659
2003-05-21,4.3299
2003-05-22,-1.2846
2003-05-23,-0.9009
2003-05-27,2.4747
2003-05-28,-0.69
2003-05-29,3.5236
2003-05-30,7.1429
2003-06-02,4.2506
2003-06-03,1.9313
2003-06-04,1.0526
2003-06-05,2.0833
2003-06-06,-0.6122
2003-06-09,-5.8316
2003-06-10,-3.0092
2003-06-11,-5.3957
2003-06-12,7.8897
2003-06-13,0.837
2003-06-16,-0.7864
2003-06-17,-0.4844
2003-06-18,6.1947
2003-06-19,-4.5833
2003-06-20,-7.4236
2003-06-23,-11.5566
2003-06-24,-6.9333
2003-06-25,6.0745
2003-06-26,3.1875
2003-06-27,-1.2565
2003-06-30,1.2725
2003-07-01,-1.8325
2003-07-02,0.2133
2003-07-03,2.0756
2003-07-07,1.3034
2003-07-08,0.2573
2003-07-09,1.6427
2003-07-10,-2.2727
2003-07-11,1.7570999999999999
2003-07-14,1.2189
2003-07-15,2.9102
2003-07-16,0.6826
2003-07-17,-4.6005
2003-07-18,-2.9442
2003-07-21,-5.6485
2003-07-22,-0.8869
2003-07-23,-6.3199
2003-07-24,3.6418
2003-07-25,0.9217
2003-07-28,0.742
2003-07-29,11.7847
2003-07-30,-0.2534
2003-07-31,-0.4065
2003-08-01,-2.551
2003-08-04,-2.199
2003-08-05,-3.8544
2003-08-06,2.4499
2003-08-07,1.3587
2003-08-08,-1.2332
2003-08-11,1.2486
2003-08-12,15.2815
2003-08-13,-0.8372
2003-08-14,-1.4071
2003-08-15,-1.6651
2003-08-18,2.1287
2003-08-19,0.1895
2003-08-20,-0.7092
2003-08-21,4.6667
2003-08-22,3.7307
2003-08-25,-1.4035
2003-08-26,-0.3559
2003-08-27,-5.9375
2003-08-28,2.0408
2003-08-29,1.8605
2003-09-02,6.8037
2003-09-03,-0.0428
2003-09-04,-0.2994
2003-09-05,0.1716
2003-09-08,0.7281
2003-09-09,-2.6361
2003-09-10,-2.2707
2003-09-11,2.7702999999999998
2003-09-12,0.1304
2003-09-15,0.0868
2003-09-16,0.8677
2003-09-17,0.0
2003-09-18,-0.9892
2003-09-19,0.5647
2003-09-22,-2.0302
2003-09-23,4.7178
2003-09-24,-2.1053
2003-09-25,-1.0753
2003-09-26,-3.087
2003-09-29,-1.4805
2003-09-30,1.3206
2003-10-01,3.5955
2003-10-02,1.2581
2003-10-03,-1.1997
2003-10-06,0.3036
2003-10-07,4.2369
2003-10-08,0.4562
2003-10-09,17.7539
2003-10-10,-1.7532
2003-10-13,-0.7138
2003-10-14,1.9769999999999999
2003-10-15,-2.8904
2003-10-16,0.2541
2003-10-17,1.3034
2003-10-20,-2.1086
2003-10-21,-0.3286
2003-10-22,-1.3553
2003-10-23,1.2997
2003-10-24,0.1466
2003-10-27,2.306
2003-10-28,4.2934
2003-10-29,3.4305
2003-10-30,-0.0995
2003-10-31,-2.2244
2003-11-03,7.4363
2003-11-04,-6.7636
2003-11-05,0.8475
2003-11-06,0.8067
2003-11-07,1.2004
2003-11-10,-2.3394
2003-11-11,-0.3711
2003-11-12,3.3864
2003-11-13,0.5896
2003-11-14,-1.2374
2003-11-17,-1.4177
2003-11-18,2.9431000000000003
2003-11-19,0.0975
2003-11-20,-1.6553
2003-11-21,-0.8911
2003-11-24,-0.9324
2003-11-25,0.6387
2003-11-26,0.1336
2003-11-28,-4.0694
2003-12-01,2.9555
2003-12-02,-0.0338
2003-12-03,-4.223
2003-12-04,-3.1746
2003-12-05,-2.5137
2003-12-08,0.1121
2003-12-09,-1.9784000000000002
2003-12-10,-1.0663
2003-12-11,3.6952
2003-12-12,-1.4104999999999999
2003-12-15,0.1506
2003-12-16,1.5789
2003-12-17,7.3279
2003-12-18,2.8621
2003-12-19,-1.1063
2003-12-22,1.3559
2003-12-23,-1.0368
2003-12-24,-1.318
2003-12-26,1.0959
2003-12-29,-0.4065
2003-12-30,-1.3946
2003-12-31,0.4139
2004-01-02,-0.584
2004-01-05,0.3801
2004-01-06,1.0671
2004-01-07,-1.2262
2004-01-08,-0.069
2004-01-09,-0.7937
2004-01-12,2.1913
2004-01-13,0.7488
2004-01-14,0.6081
2004-01-15,9.6373
2004-01-16,-0.5207
2004-01-20,1.8473000000000002
2004-01-21,3.7485
2004-01-22,2.127
2004-01-23,-2.1969
2004-01-26,0.3501
2004-01-27,-2.093
2004-01-28,-1.9893
2004-01-29,-0.7573
2004-01-30,-1.6178
2004-02-02,-1.2411
2004-02-03,0.754
2004-02-04,-3.0246
2004-02-05,-2.2508
2004-02-06,3.8816
2004-02-09,-0.57
2004-02-10,0.1592
2004-02-11,1.1764999999999999
2004-02-12,0.9742
2004-02-13,-2.0853
2004-02-17,-0.1271
2004-02-18,3.0872
2004-02-19,-3.5196
2004-02-20,1.28
2004-02-23,-1.9905
2004-02-24,-2.2566
2004-02-25,2.9354
2004-02-26,5.0304
2004-02-27,4.4844
2004-03-01,3.1825
2004-03-02,-8.0362
2004-03-03,1.0769
2004-03-04,-1.8265
2004-03-05,1.9845000000000002
2004-03-08,-3.3749000000000002
2004-03-09,-2.832
2004-03-10,-3.4003
2004-03-11,-4.0563
2004-03-12,4.4025
2004-03-15,-4.2169
2004-03-16,0.9783
2004-03-17,3.8754
2004-03-18,-1.7322
2004-03-19,-1.5253999999999999
2004-03-22,-2.7539
2004-03-23,0.7434
2004-03-24,-2.1434
2004-03-25,1.2926
2004-03-26,0.4963
2004-03-29,3.4920999999999998
2004-03-30,-1.5849
2004-03-31,-0.3117
2004-04-01,0.8859
2004-04-02,2.2211
2004-04-05,2.3749000000000002
2004-04-06,5.9724
2004-04-07,0.3726
2004-04-08,-0.232
2004-04-12,-2.3721
2004-04-13,-3.2396
2004-04-14,0.9847
2004-04-15,-0.3901
2004-04-16,-2.7411
2004-04-19,3.07
2004-04-20,-1.709
2004-04-21,0.4471
2004-04-22,3.907
2004-04-23,-1.9515
2004-04-26,-2.9126
2004-04-27,-0.75
2004-04-28,-0.7557
2004-04-29,-1.0152
2004-04-30,-2.6154
2004-05-03,-1.0532
2004-05-04,6.4396
2004-05-05,0.9
2004-05-06,3.8157
2004-05-07,-2.1957
2004-05-10,-2.3914
2004-05-11,-1.2
2004-05-12,-2.3279
2004-05-13,3.886
2004-05-14,-0.0998
2004-05-17,-3.3449999999999998
2004-05-18,3.5124
2004-05-19,2.1457
2004-05-20,-0.8305
2004-05-21,-3.7931
2004-05-24,-0.1536
2004-05-25,1.5385
2004-05-26,-0.7576
2004-05-27,1.6284999999999998
2004-05-28,1.6524999999999999
2004-06-01,-0.8867
2004-06-02,1.6402
2004-06-03,-3.423
2004-06-04,2.1266
2004-06-07,0.9916
