ticker,GCO US Equity
2000-05-23,12.4444
2000-05-24,1.9763
2000-05-25,1.1628
2000-05-26,-2.2989
2000-05-30,0.0
2000-05-31,-3.1373
2000-06-01,-0.4049
2000-06-02,3.252
2000-06-05,4.3307
2000-06-06,0.0
2000-06-07,0.0
2000-06-08,0.0
2000-06-09,-3.0189
2000-06-12,-9.3385
2000-06-13,3.8627000000000002
2000-06-14,-1.2397
2000-06-15,1.6736
2000-06-16,-3.2922000000000002
2000-06-19,0.0
2000-06-20,1.2766
2000-06-21,0.8403
2000-06-22,0.4167
2000-06-23,0.8299
2000-06-26,0.823
2000-06-27,0.8163
2000-06-28,0.8097
2000-06-29,1.2048
2000-06-30,1.9841
2000-07-03,1.1673
2000-07-05,2.6923
2000-07-06,1.4981
2000-07-07,-0.369
2000-07-10,-0.7407
2000-07-11,0.0
2000-07-12,7.0896
2000-07-13,-1.3937
2000-07-14,-6.3604
2000-07-17,-1.1320999999999999
2000-07-18,-2.6718
2000-07-19,-1.5686
2000-07-20,-0.7968
2000-07-21,0.8032
2000-07-24,-2.7888
2000-07-25,-1.6393
2000-07-26,-2.5
2000-07-27,-0.8547
2000-07-28,2.5862
2000-07-31,2.521
2000-08-01,1.2295
2000-08-02,-0.8097
2000-08-03,-0.4082
2000-08-04,0.8197
2000-08-07,-2.8455
2000-08-08,-0.4184
2000-08-09,5.042
2000-08-10,-3.2
2000-08-11,0.8264
2000-08-14,-2.0492
2000-08-15,-3.3473
2000-08-16,-0.8658
2000-08-17,0.4367
2000-08-18,-2.6087
2000-08-21,-3.5714
2000-08-22,9.2593
2000-08-23,-2.9661
2000-08-24,1.31
2000-08-25,0.8621
2000-08-28,6.4103
2000-08-29,3.6145
2000-08-30,-2.7132
2000-08-31,3.1873
2000-09-01,5.4054
2000-09-05,0.3663
2000-09-06,0.0
2000-09-07,1.4599
2000-09-08,0.7194
2000-09-11,0.0
2000-09-12,3.5714
2000-09-13,0.0
2000-09-14,1.7241
2000-09-15,0.0
2000-09-18,-2.3729
2000-09-19,-3.4722
2000-09-20,-3.5971
2000-09-21,4.4776
2000-09-22,1.7856999999999998
2000-09-25,-2.1053
2000-09-26,0.7168
2000-09-27,1.4235
2000-09-28,-1.1182
2000-09-29,-3.8369
2000-10-02,3.321
2000-10-03,-1.7856999999999998
2000-10-04,-0.7273
2000-10-05,3.2967
2000-10-06,1.7730000000000001
2000-10-09,-2.439
2000-10-10,-1.0714
2000-10-11,-2.1661
2000-10-12,-4.428
2000-10-13,0.0
2000-10-16,2.7027
2000-10-17,-4.5113
2000-10-18,1.1811
2000-10-19,-0.3891
2000-10-20,0.3906
2000-10-23,-0.7782
2000-10-24,-0.3922
2000-10-25,0.0
2000-10-26,-0.3937
2000-10-27,-0.3953
2000-10-30,2.7778
2000-10-31,9.6525
2000-11-01,-1.4085
2000-11-02,2.1429
2000-11-03,-0.6993
2000-11-06,7.0423
2000-11-07,3.6184
2000-11-08,1.2698
2000-11-09,-0.3135
2000-11-10,-1.2579
2000-11-13,-2.5478
2000-11-14,4.2484
2000-11-15,-2.1944
2000-11-16,5.7692
2000-11-17,2.4242
2000-11-20,-0.8876
2000-11-21,-1.4925
2000-11-22,-2.4242
2000-11-24,3.1056
2000-11-27,9.3373
2000-11-28,-4.4077
2000-11-29,0.5764
2000-11-30,-2.2923
2000-12-01,1.7595
2000-12-04,1.4409
2000-12-05,3.9773
2000-12-06,-1.0929
2000-12-07,0.0
2000-12-08,-3.0387
2000-12-11,0.2849
2000-12-12,8.806799999999999
2000-12-13,-1.0444
2000-12-14,-3.4301
2000-12-15,-1.9125999999999999
2000-12-18,4.7354
2000-12-19,-4.2553
2000-12-20,-1.3889
2000-12-21,0.8451
2000-12-22,0.2793
2000-12-26,4.1783
2000-12-27,0.0
2000-12-28,5.615
2000-12-29,-1.0127
2001-01-02,-5.1151
2001-01-03,8.8949
2001-01-04,2.2277
2001-01-05,-2.9055999999999997
2001-01-08,0.4988
2001-01-09,-4.2184
2001-01-10,-0.2591
2001-01-11,0.0
2001-01-12,2.8571
2001-01-16,3.2828
2001-01-17,1.7115
2001-01-18,-4.0865
2001-01-19,-9.2732
2001-01-22,-0.5525
2001-01-23,5.2778
2001-01-24,1.3193
2001-01-25,-2.6042
2001-01-26,-3.4759
2001-01-29,-0.9418
2001-01-30,15.8837
2001-01-31,-3.166
2001-02-01,3.7081
2001-02-02,-1.9607999999999999
2001-02-05,-1.3725
2001-02-06,3.3797
2001-02-07,4.0
2001-02-08,-1.7751000000000001
2001-02-09,-0.5648
2001-02-12,0.1893
2001-02-13,-0.8692
2001-02-14,-0.4956
2001-02-15,3.4483
2001-02-16,-2.2222
2001-02-20,0.6439
2001-02-21,-2.5216
2001-02-22,-4.0541
2001-02-23,1.8109
2001-02-26,0.7905
2001-02-27,-3.9215999999999998
2001-02-28,0.0
2001-03-01,-4.2857
2001-03-02,6.3539
2001-03-05,-3.769
2001-03-06,5.8333
2001-03-07,3.9370000000000003
2001-03-08,1.3636
2001-03-09,-1.7189999999999999
2001-03-12,0.1901
2001-03-13,-1.7078
2001-03-14,-2.0849
2001-03-15,2.1293
2001-03-16,-3.4749
2001-03-19,1.3599999999999999
2001-03-20,2.8019
2001-03-21,-3.6468
2001-03-22,-2.1912
2001-03-23,5.8248
2001-03-26,2.8483
2001-03-27,3.2934
2001-03-28,-2.8986
2001-03-29,2.6493
2001-03-30,-0.3999
2001-04-02,-3.1022
2001-04-03,-3.9548
2001-04-04,-1.9607999999999999
2001-04-05,-0.4
2001-04-06,-0.7229
2001-04-09,0.6068
2001-04-10,-0.2413
2001-04-11,-0.3225
2001-04-12,7.1573
2001-04-16,-1.9245
2001-04-17,-0.9234
2001-04-18,1.3592
2001-04-19,2.682
2001-04-20,-1.9403000000000001
2001-04-23,-2.0167
2001-04-24,-4.3107
2001-04-25,2.5974
2001-04-26,3.4415
2001-04-27,5.5449
2001-04-30,3.6231999999999998
2001-05-01,-2.7972
2001-05-02,1.4029
2001-05-03,-2.8024
2001-05-04,-1.0949
2001-05-07,3.69
2001-05-08,1.7082000000000002
2001-05-09,0.9447
2001-05-10,3.8128
2001-05-11,-1.3022
2001-05-14,1.9959
2001-05-15,2.1891
2001-05-16,1.4281
2001-05-17,0.512
2001-05-18,-2.4833
2001-05-21,1.208
2001-05-22,3.4839
2001-05-23,-5.985
2001-05-24,3.7798
2001-05-25,-1.4696
2001-05-29,1.1673
2001-05-30,-1.4423
2001-05-31,-1.3008
2001-06-01,2.6359
2001-06-04,2.3435
2001-06-05,0.3764
2001-06-06,0.375
2001-06-07,-0.6227
2001-06-08,4.6366
2001-06-11,-2.9939999999999998
2001-06-12,2.0062
2001-06-13,1.2708
2001-06-14,-0.2091
2001-06-15,0.3892
2001-06-18,1.4017
2001-06-19,-2.0294
2001-06-20,1.2309
2001-06-21,2.0463
2001-06-22,-3.1677
2001-06-25,-0.9604
2001-06-26,-1.5152
2001-06-27,0.4615
2001-06-28,3.3384
2001-06-29,-0.4149
2001-07-02,-0.2976
2001-07-03,-1.1045
2001-07-05,-0.332
2001-07-06,-6.8746
2001-07-09,-1.8211
2001-07-10,-8.2478
2001-07-11,4.5126
2001-07-12,7.2884
2001-07-13,1.7386
2001-07-16,-3.1329
2001-07-17,1.2741
2001-07-18,-1.4516
2001-07-19,1.964
2001-07-20,4.1734
2001-07-23,0.1541
2001-07-24,-2.0
2001-07-25,-1.3815
2001-07-26,2.5151
2001-07-27,-0.4969
2001-07-30,0.4994
2001-07-31,1.087
2001-08-01,-6.2673
2001-08-02,-3.802
2001-08-03,-6.3714
2001-08-06,-21.0335
2001-08-07,0.2765
2001-08-08,-1.1029
2001-08-09,0.5112
2001-08-10,-0.8322
2001-08-13,0.1399
2001-08-14,3.1657
2001-08-15,4.9188
2001-08-16,-0.6452
2001-08-17,-3.0303
2001-08-20,4.5536
2001-08-21,-2.9462
2001-08-22,1.8477999999999999
2001-08-23,0.3888
2001-08-24,4.2169
2001-08-27,2.147
2001-08-28,-3.0315
2001-08-29,-3.3346999999999998
2001-08-30,-3.8379
2001-08-31,3.1390000000000002
2001-09-04,0.4348
2001-09-05,-1.5152
2001-09-06,-5.2308
2001-09-07,-4.8237
2001-09-10,-0.5848
2001-09-17,-10.049
2001-09-18,-7.3568999999999996
2001-09-19,0.2941
2001-09-20,-2.4633
2001-09-21,2.8262
2001-09-24,4.386
2001-09-25,-0.8403
2001-09-26,-4.6328
2001-09-27,-5.8057
2001-09-28,2.2013
2001-10-01,-3.0769
2001-10-02,1.9683000000000002
2001-10-03,13.325
2001-10-04,-5.4945
2001-10-05,-0.5814
2001-10-08,1.4035
2001-10-09,0.6344
2001-10-10,6.1891
2001-10-11,0.5936
2001-10-12,-2.0923
2001-10-15,-3.5616
2001-10-16,0.6818
2001-10-17,0.4515
2001-10-18,-1.9663
2001-10-19,1.3181
2001-10-22,-0.7919
2001-10-23,0.057
2001-10-24,-3.1339
2001-10-25,3.2353
2001-10-26,2.4501
2001-10-29,-0.4449
2001-10-30,-3.9106
2001-10-31,6.1047
2001-11-01,-0.3288
2001-11-02,4.343
2001-11-05,1.0537
2001-11-06,2.3462
2001-11-07,-1.1207
2001-11-08,0.4637
2001-11-09,0.8718
2001-11-12,-0.3559
2001-11-13,4.0816
2001-11-14,3.7255000000000003
2001-11-15,0.8034
2001-11-16,-1.3127
2001-11-19,3.753
2001-11-20,4.304
2001-11-21,-3.029
2001-11-23,2.852
2001-11-26,2.993
2001-11-27,-18.8034
2001-11-28,1.4211
2001-11-29,-2.1796
2001-11-30,1.8568
2001-12-03,1.8229
2001-12-04,2.3018
2001-12-05,1.85
2001-12-06,2.7982
2001-12-07,-2.531
2001-12-10,-2.4988
2001-12-11,0.5025
2001-12-12,0.05
2001-12-13,-0.7996
2001-12-14,0.1511
2001-12-17,-1.006
2001-12-18,2.8963
2001-12-19,-1.0864
2001-12-20,-1.0484
2001-12-21,1.4632
2001-12-24,2.6852
2001-12-26,-1.6465
2001-12-27,1.3786
2001-12-28,2.137
2001-12-31,-1.2839
2002-01-02,-3.6609
2002-01-03,0.9
2002-01-04,-0.446
2002-01-07,-0.5973
2002-01-08,6.9104
2002-01-09,5.8548
2002-01-10,-2.6549
2002-01-11,-1.5455
2002-01-14,-1.4312
2002-01-15,0.2342
2002-01-16,-1.6822
2002-01-17,5.038
2002-01-18,1.9457
2002-01-22,1.1096
2002-01-23,2.5461
2002-01-24,4.7089
2002-01-25,0.4088
2002-01-28,1.1808
2002-01-29,-3.5815
2002-01-30,0.9182
2002-01-31,4.9628
2002-02-01,-2.4429
2002-02-04,-3.3926
2002-02-05,0.7525
2002-02-06,-1.6598000000000002
2002-02-07,2.4473
2002-02-08,0.0824
2002-02-11,-1.2346
2002-02-12,-2.0833
2002-02-13,2.1277
2002-02-14,-2.2083
2002-02-15,-1.4487
2002-02-19,1.5131999999999999
2002-02-20,1.5758
2002-02-21,1.5514000000000001
2002-02-22,2.0231
2002-02-25,0.1619
2002-02-26,1.0101
2002-02-27,-0.08
2002-02-28,-1.6013
2002-03-01,1.6273
2002-03-04,-0.6805
2002-03-05,-3.6679
2002-03-06,4.2678
2002-03-07,8.3467
2002-03-08,1.8519
2002-03-11,-2.1818
2002-03-12,1.2639
2002-03-13,0.514
2002-03-14,0.4383
2002-03-15,1.2727
2002-03-18,0.5386
2002-03-19,0.0357
2002-03-20,0.4998
2002-03-21,-0.0355
2002-03-22,-2.4165
2002-03-25,-1.9665
2002-03-26,0.2972
2002-03-27,3.1481
2002-03-28,-1.0054
2002-04-01,-4.2437
2002-04-02,-3.7879
2002-04-03,2.5591
2002-04-04,3.9539
2002-04-05,-0.1108
2002-04-08,0.4067
2002-04-09,2.1723
2002-04-10,0.3604
2002-04-11,-1.2926
2002-04-12,1.2368000000000001
2002-04-15,-2.9105
2002-04-16,0.5181
2002-04-17,1.62
2002-04-18,-0.9058
2002-04-19,1.755
2002-04-22,0.0719
2002-04-23,-2.7289
2002-04-24,0.4061
2002-04-25,0.8824
2002-04-26,-1.6764000000000001
2002-04-29,-0.0741
2002-04-30,3.3012
2002-05-01,-5.5655
2002-05-02,-1.1407
2002-05-03,0.0
2002-05-06,-3.1154
2002-05-07,0.0397
2002-05-08,2.4603
2002-05-09,-4.1441
2002-05-10,-2.3434
2002-05-13,-0.4137
2002-05-14,5.3594
2002-05-15,0.0
2002-05-16,-2.2476
2002-05-17,-1.4925
2002-05-20,1.5561
2002-05-21,-3.1855
2002-05-22,-1.5827
2002-05-23,1.5657999999999999
2002-05-24,-1.25
2002-05-28,0.4219
2002-05-29,-1.6387
2002-05-30,0.2563
2002-05-31,0.6391
2002-06-03,-1.2701
2002-06-04,-0.0858
2002-06-05,1.9742
2002-06-06,1.431
2002-06-07,-0.6224
2002-06-10,2.2129
2002-06-11,0.531
2002-06-12,1.6254
2002-06-13,-2.3191
2002-06-14,0.3684
2002-06-17,3.1811
2002-06-18,-1.3043
2002-06-19,-0.6408
2002-06-20,-0.5643
2002-06-21,-0.4864
2002-06-24,-0.611
2002-06-25,-1.5164
2002-06-26,-0.2497
2002-06-27,2.2111
2002-06-28,-0.6122
2002-07-01,-1.7248
2002-07-02,-4.0953
2002-07-03,-0.0436
2002-07-05,4.49
2002-07-08,-0.7092
2002-07-09,0.4202
2002-07-10,-4.1841
2002-07-11,0.655
2002-07-12,-3.7744
2002-07-15,-1.7133
2002-07-16,-1.3761
2002-07-17,-5.814
2002-07-18,-2.716
2002-07-19,-0.4061
2002-07-22,-0.6116
2002-07-23,-6.5128
2002-07-24,5.3209
2002-07-25,4.6875
2002-07-26,3.9801
2002-07-29,4.9282
2002-07-30,-2.964
2002-07-31,-28.8064
2002-08-01,-4.9505
2002-08-02,-5.9028
2002-08-05,1.1808
2002-08-06,2.1882
2002-08-07,2.07
2002-08-08,-0.6993
2002-08-09,1.831
2002-08-12,-1.7981
2002-08-13,4.3662
2002-08-14,2.3617
2002-08-15,4.1529
2002-08-16,0.0
2002-08-19,1.4557
2002-08-20,-1.8715000000000002
2002-08-21,2.7336
2002-08-22,-1.052
2002-08-23,-3.252
2002-08-26,4.8481
2002-08-27,-5.6104
2002-08-28,-1.3717
2002-08-29,0.9934
2002-08-30,-3.0164
2002-09-03,0.0676
2002-09-04,1.2838
2002-09-05,0.6671
2002-09-06,1.0603
2002-09-09,-0.459
2002-09-10,-0.7246
2002-09-11,-0.1991
2002-09-12,-2.1277
2002-09-13,-1.4946
2002-09-16,1.5862
2002-09-17,-2.1724
2002-09-18,1.5267
2002-09-19,-2.9392
2002-09-20,-1.4085
2002-09-23,-3.0714
2002-09-24,-0.3685
2002-09-25,1.4053
2002-09-26,0.1459
2002-09-27,1.6023
2002-09-30,-1.0753
2002-10-01,-5.7971
2002-10-02,-4.6923
2002-10-03,-5.4883
2002-10-04,-2.4765
2002-10-07,-2.7145
2002-10-08,3.4203
2002-10-09,-4.3516
2002-10-10,4.8225999999999996
2002-10-11,4.5139
2002-10-14,2.99
2002-10-15,5.0
2002-10-16,-4.7619
2002-10-17,5.2419
2002-10-18,4.5977
2002-10-21,4.4689
2002-10-22,-1.7532
2002-10-23,2.7837
2002-10-24,0.0694
2002-10-25,2.3595
2002-10-28,1.1525
2002-10-29,1.5415999999999999
2002-10-30,2.3102
2002-10-31,2.9677
2002-11-01,1.7544
2002-11-04,2.2782999999999998
2002-11-05,-3.6725
2002-11-06,1.3125
2002-11-07,-1.2338
2002-11-08,0.1874
2002-11-11,-0.1247
2002-11-12,1.8102
2002-11-13,2.759
2002-11-14,-0.9547
2002-11-15,1.506
2002-11-18,-0.2374
2002-11-19,-1.8441
2002-11-20,7.8788
2002-11-21,7.3596
2002-11-22,4.134
2002-11-25,3.5678
2002-11-26,0.4367
2002-11-27,1.2077
2002-11-29,-1.6229
2002-12-02,0.0485
2002-12-03,-1.6974
2002-12-04,-0.148
2002-12-05,0.7905
2002-12-06,1.7647
2002-12-09,-2.6975
2002-12-10,-0.297
2002-12-11,-1.7378
2002-12-12,-0.9601
2002-12-13,-0.9694
2002-12-16,3.0397
2002-12-17,-3.05
2002-12-18,-3.146
2002-12-19,-1.0117
2002-12-20,1.6138
2002-12-23,-3.388
2002-12-24,-0.3836
2002-12-26,0.6601
2002-12-27,-0.5464
2002-12-30,2.0879
2002-12-31,0.2691
2003-01-02,1.9324
2003-01-03,-3.6862
2003-01-06,2.8430999999999997
2003-01-07,-0.319
2003-01-08,3.2533
2003-01-09,1.7562
2003-01-10,0.7107
2003-01-13,-0.5544
2003-01-14,-7.1972
2003-01-15,-1.7477
2003-01-16,0.0556
2003-01-17,-2.4444
2003-01-21,-2.9043
2003-01-22,-0.9971
2003-01-23,4.3246
2003-01-24,-2.5554
2003-01-27,-1.6317
2003-01-28,-1.5995
2003-01-29,0.8429
2003-01-30,-1.9701
2003-01-31,1.2789
2003-02-03,-3.2471
2003-02-04,4.537
2003-02-05,-0.4756
2003-02-06,-2.2103
2003-02-07,-20.281
2003-02-10,-2.069
2003-02-11,1.8779
2003-02-12,1.5361
2003-02-13,-2.4206
2003-02-14,0.7752
2003-02-18,0.0769
2003-02-19,0.9224
2003-02-20,0.457
2003-02-21,0.9856
2003-02-24,0.6006
2003-02-25,0.7463
2003-02-26,-1.1111
2003-02-27,1.7978
2003-02-28,0.4415
2003-03-03,-1.9048
2003-03-04,-5.8999
2003-03-05,5.9524
2003-03-06,-2.1723
2003-03-07,-4.441
2003-03-10,0.641
2003-03-11,-3.2643
2003-03-12,-1.3992
2003-03-13,3.0885
2003-03-14,1.3765
2003-03-17,5.7508
2003-03-18,5.5136
2003-03-19,0.2863
2003-03-20,-0.2855
2003-03-21,4.5097000000000005
2003-03-24,-3.1507
2003-03-25,1.6973
2003-03-26,-0.904
2003-03-27,-1.193
2003-03-28,-0.6392
2003-03-31,1.6440000000000001
2003-04-01,-0.9845
2003-04-02,4.7585
2003-04-03,-3.8644
2003-04-04,-0.2116
2003-04-07,1.3428
2003-04-08,-0.6974
2003-04-09,-1.4747
2003-04-10,-0.2851
2003-04-11,0.0715
2003-04-14,-0.1429
2003-04-15,0.1431
2003-04-16,4.2857
2003-04-17,0.2055
2003-04-21,1.5038
2003-04-22,2.5589
2003-04-23,-0.197
2003-04-24,-1.1184
2003-04-25,-2.9939999999999998
2003-04-28,-0.2743
2003-04-29,2.8198
2003-04-30,0.3344
2003-05-01,-0.5333
2003-05-02,1.5415999999999999
2003-05-05,2.1782
2003-05-06,-0.9044
2003-05-07,-1.043
2003-05-08,-0.4611
2003-05-09,3.0443
2003-05-12,1.1561
2003-05-13,1.0794
2003-05-14,-2.3241
2003-05-15,-1.9293
2003-05-16,-4.918
2003-05-19,-2.5517
2003-05-20,0.7077
2003-05-21,-0.9838
2003-05-22,3.2647
2003-05-23,-1.7182
2003-05-27,0.0
2003-05-28,4.6853
2003-05-29,-1.0688
2003-05-30,2.2957
2003-06-02,-0.198
2003-06-03,2.8439
2003-06-04,2.1865
2003-06-05,3.0837
2003-06-06,0.6105
2003-06-09,-2.3058
2003-06-10,3.0435
2003-06-11,1.748
2003-06-12,1.0071
2003-06-13,-2.8739
2003-06-16,3.2609
2003-06-17,-0.8187
2003-06-18,-6.8396
2003-06-19,0.0
2003-06-20,0.6962
2003-06-23,-0.3771
2003-06-24,-0.2524
2003-06-25,2.783
2003-06-26,5.6
2003-06-27,1.8065
2003-06-30,1.3165
2003-07-01,-2.0339
2003-07-02,3.7486
2003-07-03,0.2779
2003-07-07,2.6608
2003-07-08,1.8359
2003-07-09,-1.7497
2003-07-10,-2.8602
2003-07-11,-0.1667
2003-07-14,0.3895
2003-07-15,0.8869
2003-07-16,-1.3736
2003-07-17,-3.2312
2003-07-18,0.0
2003-07-21,-2.1301
2003-07-22,2.3529
2003-07-23,-0.2874
2003-07-24,-1.4986
2003-07-25,-0.5266
2003-07-28,2.9412000000000003
2003-07-29,6.8571
2003-07-30,1.0695000000000001
2003-07-31,0.1058
2003-08-01,-1.0571
2003-08-04,-0.7479
2003-08-05,-2.3681
2003-08-06,-1.8192
2003-08-07,-0.2807
2003-08-08,1.1824
2003-08-11,0.5008
2003-08-12,1.7165
2003-08-13,1.5242
2003-08-14,-1.2332
2003-08-15,0.1629
2003-08-18,1.897
2003-08-19,1.8617
2003-08-20,2.2454
2003-08-21,-6.2308
2003-08-22,-8.2789
2003-08-25,0.0
2003-08-26,1.0095
2003-08-27,0.5291
2003-08-28,2.9825
2003-08-29,-0.2271
2003-09-02,-0.9676
2003-09-03,-0.4598
2003-09-04,0.3464
2003-09-05,-3.107
2003-09-08,-0.8314
2003-09-09,-0.8383
2003-09-10,0.6039
2003-09-11,1.7407
2003-09-12,0.649
2003-09-15,-1.4068
2003-09-16,2.1403
2003-09-17,0.9895
2003-09-18,2.3631
2003-09-19,-2.5901
2003-09-22,-3.1214
2003-09-23,0.9547
2003-09-24,-1.0047
2003-09-25,-3.4627
2003-09-26,0.1855
2003-09-29,-0.4938
2003-09-30,-0.3722
2003-10-01,4.8568
2003-10-02,-0.5344
2003-10-03,1.6118999999999999
2003-10-06,0.47
2003-10-07,0.1754
2003-10-08,-0.1751
2003-10-09,0.5263
2003-10-10,-0.2327
2003-10-13,0.5831
2003-10-14,3.4783
2003-10-15,-1.2325
2003-10-16,0.5672
2003-10-17,-1.41
2003-10-20,0.6865
2003-10-21,-0.5682
2003-10-22,-2.2857
2003-10-23,-4.269
2003-10-24,-0.3054
2003-10-27,1.7157
2003-10-28,3.012
2003-10-29,1.2865
2003-10-30,-4.0416
2003-10-31,1.3839000000000001
2003-11-03,1.0682
2003-11-04,-0.5872
2003-11-05,-1.9492
2003-11-06,2.5904
2003-11-07,2.0552
2003-11-10,7.5374
2003-11-11,2.9428
2003-11-12,-0.9875
2003-11-13,-0.2625
2003-11-14,-1.5263
2003-11-17,-1.2293
2003-11-18,-2.1104
2003-11-19,-1.1609
2003-11-20,-11.3535
2003-11-21,0.0
2003-11-24,0.6309
2003-11-25,1.1912
2003-11-26,-1.2392
2003-11-28,1.6311
2003-12-01,-3.7654
2003-12-02,-0.5773
2003-12-03,-3.8064999999999998
2003-12-04,-0.939
2003-12-05,-0.4739
2003-12-08,0.6122
2003-12-09,-2.4341
2003-12-10,1.2474
2003-12-11,1.6427
2003-12-12,1.2121
2003-12-15,-3.5263
2003-12-16,1.5862
2003-12-17,1.833
2003-12-18,2.5333
2003-12-19,-1.2354
2003-12-22,0.9875
2003-12-23,2.2164
2003-12-24,-0.0638
2003-12-26,1.5954000000000002
2003-12-29,-2.1357
2003-12-30,-3.7227
2003-12-31,0.8667
2004-01-02,3.8334
2004-01-05,-0.7638
2004-01-06,1.9243000000000001
2004-01-07,-1.4475
2004-01-08,-1.5326
2004-01-09,1.6861000000000002
2004-01-12,-0.5102
2004-01-13,-1.2179
2004-01-14,1.3628
2004-01-15,2.4328
2004-01-16,-0.875
2004-01-20,2.5221
2004-01-21,4.059
2004-01-22,-1.3593
2004-01-23,0.3595
2004-01-26,0.8955
2004-01-27,-1.1834
2004-01-28,0.8982
2004-01-29,1.3056
2004-01-30,1.3474
2004-02-02,3.237
2004-02-03,-1.6797
2004-02-04,-1.2528000000000001
2004-02-05,0.173
2004-02-06,4.6632
2004-02-09,-1.4851
2004-02-10,1.5634000000000001
2004-02-11,1.7042000000000002
2004-02-12,1.9459
2004-02-13,1.0074
2004-02-17,1.7323
2004-02-18,-1.6512
2004-02-19,1.9937
2004-02-20,-0.7716
2004-02-23,0.985
2004-02-24,-0.1027
2004-02-25,0.925
2004-02-26,1.0183
2004-02-27,1.4113
2004-03-01,-0.1491
2004-03-02,2.6879
2004-03-03,9.3553
2004-03-04,-0.7979
2004-03-05,3.2172
2004-03-08,0.6926
2004-03-09,-2.7085
2004-03-10,-2.0327
2004-03-11,-4.3753
2004-03-12,3.9151
2004-03-15,-0.4085
2004-03-16,-2.917
2004-03-17,2.3474
2004-03-18,-0.6422
2004-03-19,1.385
2004-03-22,-1.5483
2004-03-23,-0.0925
2004-03-24,0.8333
2004-03-25,1.0101
2004-03-26,1.7273
2004-03-29,1.6086
2004-03-30,3.2102
2004-03-31,-1.2356
2004-04-01,1.5531000000000001
2004-04-02,-0.7647
2004-04-05,2.012
2004-04-06,0.2518
2004-04-07,0.7953
2004-04-08,-4.3605
2004-04-12,2.5619
2004-04-13,2.7096
2004-04-14,-3.1327
2004-04-15,0.5532
2004-04-16,3.2586
2004-04-19,2.0902
2004-04-20,-1.0438
2004-04-21,-0.6085
2004-04-22,0.8163
2004-04-23,-0.1619
2004-04-26,-1.5815000000000001
2004-04-27,0.3296
2004-04-28,-2.7105
2004-04-29,-5.0232
2004-04-30,-1.1111
2004-05-03,3.4607
2004-05-04,-0.9123
2004-05-05,-2.0167
2004-05-06,-2.2371
2004-05-07,-2.9291
2004-05-10,-1.3201
2004-05-11,0.9556
2004-05-12,2.9342
2004-05-13,-4.092
2004-05-14,15.0527
2004-05-17,-2.625
2004-05-18,2.5246
2004-05-19,-0.793
2004-05-20,-2.6925
2004-05-21,2.8967
2004-05-24,0.8403
2004-05-25,1.9167
2004-05-26,2.2077
2004-05-27,1.56
2004-05-28,-1.1421999999999999
2004-06-01,0.7968
2004-06-02,-0.9881
2004-06-03,-1.4769999999999999
