ticker,B US Equity
2000-05-25,0.7634
2000-05-26,-0.303
2000-05-30,1.5385
2000-05-31,1.1364
2000-06-01,0.0
2000-06-02,4.8689
2000-06-05,2.1429
2000-06-06,0.3497
2000-06-07,-0.3484
2000-06-08,-3.4965
2000-06-09,2.5362
2000-06-12,1.4134
2000-06-13,-0.6969
2000-06-14,-0.3509
2000-06-15,-0.3521
2000-06-16,-3.1802
2000-06-19,0.7299
2000-06-20,-0.7246
2000-06-21,0.0
2000-06-22,-0.7299
2000-06-23,-0.7353
2000-06-26,1.4815
2000-06-27,-0.365
2000-06-28,1.0989
2000-06-29,-1.8115999999999999
2000-06-30,-3.69
2000-07-03,4.2146
2000-07-05,-0.3676
2000-07-06,0.369
2000-07-07,1.1029
2000-07-10,-0.3636
2000-07-11,0.365
2000-07-12,0.0
2000-07-13,2.9091
2000-07-14,0.7067
2000-07-17,2.4561
2000-07-18,1.0274
2000-07-19,0.678
2000-07-20,4.3771
2000-07-21,-0.3226
2000-07-24,0.0
2000-07-25,-0.6472
2000-07-26,1.6287
2000-07-27,-0.9615
2000-07-28,-1.2945
2000-07-31,3.6066000000000003
2000-08-01,-1.2658
2000-08-02,1.2821
2000-08-03,-3.7975
2000-08-04,2.6316
2000-08-07,0.641
2000-08-08,-0.3185
2000-08-09,0.639
2000-08-10,-0.3175
2000-08-11,0.3185
2000-08-14,-0.3175
2000-08-15,0.0
2000-08-16,0.3185
2000-08-17,-0.3175
2000-08-18,-0.6369
2000-08-21,-0.641
2000-08-22,0.6452
2000-08-23,-0.3205
2000-08-24,-0.9646
2000-08-25,1.9481000000000002
2000-08-28,0.3822
2000-08-29,0.9615
2000-08-30,0.3175
2000-08-31,-1.5823
2000-09-01,-0.9646
2000-09-05,-0.3247
2000-09-06,2.6059
2000-09-07,-0.9524
2000-09-08,0.0
2000-09-11,1.2821
2000-09-12,0.6329
2000-09-13,-1.5723
2000-09-14,-1.9169
2000-09-15,-0.3257
2000-09-18,-1.9607999999999999
2000-09-19,0.0
2000-09-20,1.3333
2000-09-21,-0.6579
2000-09-22,-0.3311
2000-09-25,-3.6545
2000-09-26,1.0345
2000-09-27,0.3413
2000-09-28,2.7211
2000-09-29,-2.649
2000-10-02,-4.0816
2000-10-03,3.5461
2000-10-04,1.0274
2000-10-05,-1.0169
2000-10-06,1.3699
2000-10-09,1.0135
2000-10-10,-0.3344
2000-10-11,1.6779
2000-10-12,-0.33
2000-10-13,-0.6623
2000-10-16,-1.0
2000-10-17,-0.6734
2000-10-18,-1.0169
2000-10-19,-0.3425
2000-10-20,1.0309
2000-10-23,0.3401
2000-10-24,-1.0169
2000-10-25,0.0
2000-10-26,0.0
2000-10-27,-0.3425
2000-10-30,1.7182
2000-10-31,4.0541
2000-11-01,-1.2987
2000-11-02,0.0
2000-11-03,0.0
2000-11-06,-2.3026
2000-11-07,-1.0101
2000-11-08,0.6803
2000-11-09,2.3649
2000-11-10,-1.3201
2000-11-13,-1.0033
2000-11-14,1.3514
2000-11-15,0.6667
2000-11-16,0.6623
2000-11-17,0.9868
2000-11-20,-0.9772
2000-11-21,1.3158
2000-11-22,0.6494
2000-11-24,0.0
2000-11-27,0.7097
2000-11-28,-1.6181
2000-11-29,1.9737
2000-11-30,-2.2580999999999998
2000-12-01,0.33
2000-12-04,0.3289
2000-12-05,4.918
2000-12-06,-1.5625
2000-12-07,-0.3175
2000-12-08,4.1401
2000-12-11,2.1407
2000-12-12,1.7964
2000-12-13,0.8824
2000-12-14,1.1662
2000-12-15,-2.5937
2000-12-18,-1.4793
2000-12-19,1.5015
2000-12-20,-5.3254
2000-12-21,0.625
2000-12-22,0.6211
2000-12-26,-4.321
2000-12-27,3.2258
2000-12-28,0.0
2000-12-29,-0.625
2001-01-02,0.3145
2001-01-03,0.3135
2001-01-04,0.0
2001-01-05,-3.75
2001-01-08,2.2727
2001-01-09,-0.9524
2001-01-10,-2.8846
2001-01-11,-0.6601
2001-01-12,0.6645
2001-01-16,-0.33
2001-01-17,-1.9868000000000001
2001-01-18,0.0
2001-01-19,-2.7027
2001-01-22,0.6944
2001-01-23,2.4138
2001-01-24,0.3367
2001-01-25,1.3423
2001-01-26,-0.3311
2001-01-29,-0.9701
2001-01-30,0.1074
2001-01-31,-0.9115
2001-02-01,-2.1645
2001-02-02,-0.1106
2001-02-05,0.8306
2001-02-06,3.7891
2001-02-07,5.8201
2001-02-08,1.8
2001-02-09,1.9155
2001-02-12,1.2048
2001-02-13,-1.7143000000000002
2001-02-14,-1.5504
2001-02-15,-1.9193
2001-02-16,-2.2579000000000002
2001-02-20,1.1294
2001-02-21,-0.2538
2001-02-22,0.7634
2001-02-23,-0.6061
2001-02-26,-1.9308999999999998
2001-02-27,1.7617
2001-02-28,-0.7202
2001-03-01,-1.8135
2001-03-02,-0.2639
2001-03-05,-1.0582
2001-03-06,-0.8021
2001-03-07,0.9704
2001-03-08,-0.0534
2001-03-09,-0.1068
2001-03-12,1.0695000000000001
2001-03-13,-0.3175
2001-03-14,-0.1062
2001-03-15,-0.3188
2001-03-16,-0.5864
2001-03-19,-0.1072
2001-03-20,0.9662
2001-03-21,0.2127
2001-03-22,0.7958
2001-03-23,2.2105
2001-03-26,-2.9351000000000003
2001-03-27,3.9257
2001-03-28,-0.9699
2001-03-29,-2.0619
2001-03-30,0.0
2001-04-02,-1.6842000000000001
2001-04-03,0.5889
2001-04-04,-1.5434
2001-04-05,4.5946
2001-04-06,-1.5504
2001-04-09,-0.7874
2001-04-10,-0.7937
2001-04-11,-1.8667
2001-04-12,0.0543
2001-04-16,-0.8691
2001-04-17,0.274
2001-04-18,2.7869
2001-04-19,1.1164
2001-04-20,-1.2093
2001-04-23,0.0532
2001-04-24,1.0638
2001-04-25,2.7368
2001-04-26,-0.3586
2001-04-27,0.7712
2001-04-30,2.0408
2001-05-01,1.5
2001-05-02,0.4926
2001-05-03,-1.9607999999999999
2001-05-04,2.75
2001-05-07,-2.6277
2001-05-08,0.9495
2001-05-09,-0.4455
2001-05-10,1.7404
2001-05-11,-2.2483
2001-05-14,0.5
2001-05-15,0.398
2001-05-16,-0.6442
2001-05-17,1.995
2001-05-18,0.0
2001-05-21,0.0
2001-05-22,0.2445
2001-05-23,2.5366
2001-05-24,1.0942
2001-05-25,0.4706
2001-05-29,1.4052
2001-05-30,-1.0624
2001-05-31,0.1414
2001-06-01,0.0
2001-06-04,3.2
2001-06-05,2.5991999999999997
2001-06-06,1.8222
2001-06-07,0.0436
2001-06-08,-0.7417
2001-06-11,3.5164999999999997
2001-06-12,-0.8493
2001-06-13,-0.2141
2001-06-14,-1.588
2001-06-15,-1.6572
2001-06-18,1.9956
2001-06-19,0.0435
2001-06-20,0.6084
2001-06-21,3.6717
2001-06-22,0.2083
2001-06-25,0.0
2001-06-26,2.4948
2001-06-27,-0.0406
2001-06-28,-0.1623
2001-06-29,0.4065
2001-07-02,-0.8502
2001-07-03,1.225
2001-07-05,-2.7834
2001-07-06,-1.4523
2001-07-09,-4.2947
2001-07-10,-0.7919
2001-07-11,0.4435
2001-07-12,0.2208
2001-07-13,-1.3656
2001-07-16,-0.0447
2001-07-17,1.4298
2001-07-18,-0.4846
2001-07-19,-0.3984
2001-07-20,-0.3556
2001-07-23,-0.0892
2001-07-24,-2.5893
2001-07-25,2.6581
2001-07-26,0.3571
2001-07-27,0.4893
2001-07-30,0.4869
2001-07-31,-1.8062
2001-08-01,2.0188
2001-08-02,-0.1759
2001-08-03,0.0
2001-08-06,-1.5419
2001-08-07,-1.6107
2001-08-08,0.4548
2001-08-09,0.9507
2001-08-10,-0.8969
2001-08-13,-0.0905
2001-08-14,1.4493
2001-08-15,-0.1339
2001-08-16,1.9222000000000001
2001-08-17,0.8772
2001-08-20,1.4348
2001-08-21,-0.3429
2001-08-22,0.6452
2001-08-23,1.2821
2001-08-24,-1.0549
2001-08-27,-0.2132
2001-08-28,-1.4957
2001-08-29,-0.6508
2001-08-30,0.6608
2001-08-31,-1.5316999999999998
2001-09-04,-2.0
2001-09-05,0.2268
2001-09-06,-1.267
2001-09-07,1.2832
2001-09-10,0.4525
2001-09-17,-0.8559
2001-09-18,0.0
2001-09-19,-6.4062
2001-09-20,-4.8058
2001-09-21,-0.6629
2001-09-24,1.1294
2001-09-25,1.0152
2001-09-26,-0.7538
2001-09-27,1.7722
2001-09-28,5.9701
2001-10-01,-1.4085
2001-10-02,-3.7143
2001-10-03,-1.4837
2001-10-04,0.4016
2001-10-05,0.1
2001-10-08,-0.0999
2001-10-09,-2.75
2001-10-10,4.1131
2001-10-11,-0.5432
2001-10-12,0.2979
2001-10-15,-0.2475
2001-10-16,0.7444
2001-10-17,-0.9852
2001-10-18,-1.4925
2001-10-19,-0.7576
2001-10-22,4.173
2001-10-23,-2.8823
2001-10-24,3.0181
2001-10-25,3.5156
2001-10-26,2.1226
2001-10-29,-4.388
2001-10-30,-4.8309
2001-10-31,2.335
2001-11-01,-0.0992
2001-11-02,-0.6951
2001-11-05,0.75
2001-11-06,0.9926
2001-11-07,0.4914
2001-11-08,-1.6625999999999999
2001-11-09,0.4475
2001-11-12,-2.2277
2001-11-13,-0.2025
2001-11-14,-2.5875
2001-11-15,1.875
2001-11-16,3.0164
2001-11-19,2.9777
2001-11-20,1.2048
2001-11-21,-2.1429
2001-11-23,1.7518
2001-11-26,1.3391
2001-11-27,1.5573000000000001
2001-11-28,0.3717
2001-11-29,3.5047
2001-11-30,-1.5800999999999998
2001-12-03,-1.8349
2001-12-04,0.8879
2001-12-05,2.5938
2001-12-06,-0.6772
2001-12-07,1.5909
2001-12-10,2.0134
2001-12-11,-0.8772
2001-12-12,2.2124
2001-12-13,-1.0823
2001-12-14,3.5011
2001-12-17,5.4545
2001-12-18,-1.1628
2001-12-19,-1.4199
2001-12-20,0.4115
2001-12-21,2.0902
2001-12-24,-0.1606
2001-12-26,-4.423
2001-12-27,2.2718
2001-12-28,-1.6865
2001-12-31,0.3766
2002-01-02,-1.2088
2002-01-03,1.0549
2002-01-04,1.4614
2002-01-07,-2.1399
2002-01-08,0.0841
2002-01-09,-0.4202
2002-01-10,-2.6582
2002-01-11,-1.1703999999999999
2002-01-14,-0.8772
2002-01-15,-2.1239
2002-01-16,0.1356
2002-01-17,2.0316
2002-01-18,-1.1062
2002-01-22,-3.3557
2002-01-23,4.6296
2002-01-24,1.8142
2002-01-25,-0.0435
2002-01-28,-3.6957
2002-01-29,0.6772
2002-01-30,3.8117
2002-01-31,4.1037
2002-02-01,-4.3568
2002-02-04,-0.6508
2002-02-05,0.4367
2002-02-06,-3.2609
2002-02-07,-2.9213
2002-02-08,0.4167
2002-02-11,2.5818
2002-02-12,0.2247
2002-02-13,2.0179
2002-02-14,-1.3187
2002-02-15,2.2272
2002-02-19,-0.6536
2002-02-20,0.4386
2002-02-21,-2.1834
2002-02-22,3.125
2002-02-25,-1.7316
2002-02-26,0.6608
2002-02-27,1.2254
2002-02-28,1.1775
2002-03-01,1.7241
2002-03-04,2.9661
2002-03-05,0.4527
2002-03-06,0.3687
2002-03-07,1.6327
2002-03-08,1.004
2002-03-11,2.5845000000000002
2002-03-12,-1.0078
2002-03-13,-1.9969000000000001
2002-03-14,0.4794
2002-03-15,1.7097
2002-03-18,3.0102
2002-03-19,-1.2144
2002-03-20,-2.8045
2002-03-21,1.1461999999999999
2002-03-22,-1.016
2002-03-25,-0.5132
2002-03-26,-0.5952
2002-03-27,0.479
2002-03-28,-2.6619
2002-04-01,0.0
2002-04-02,0.5714
2002-04-03,-1.0146
2002-04-04,-0.533
2002-04-05,0.5771
2002-04-08,2.2541
2002-04-09,0.521
2002-04-10,1.2759
2002-04-11,1.1811
2002-04-12,0.3891
2002-04-15,-1.7054
2002-04-16,1.5379
2002-04-17,-0.3107
2002-04-18,-2.6879999999999997
2002-04-19,0.0
2002-04-22,-1.6413
2002-04-23,0.4884
2002-04-24,0.2835
2002-04-25,-0.6462
2002-04-26,-0.4472
2002-04-29,1.2658
2002-04-30,3.7096999999999998
2002-05-01,0.1166
2002-05-02,-0.1942
2002-05-03,-0.2724
2002-05-06,-2.263
2002-05-07,-1.5569
2002-05-08,0.9327
2002-05-09,-1.1651
2002-05-10,-0.7724
2002-05-13,-0.2048
2002-05-14,2.6273
2002-05-15,1.8
2002-05-16,-2.3576
2002-05-17,0.0805
2002-05-20,0.0402
2002-05-21,-1.3666
2002-05-22,-0.7335
2002-05-23,-0.6979
2002-05-24,-2.0256
2002-05-28,0.8439
2002-05-29,-3.0962
2002-05-30,0.6098
2002-05-31,0.4329
2002-06-03,-3.4483
2002-06-04,0.8036
2002-06-05,-0.1329
2002-06-06,-4.2129
2002-06-07,1.1111
2002-06-10,0.5037
2002-06-11,-1.5945
2002-06-12,-0.2315
2002-06-13,0.6961
2002-06-14,0.9217
2002-06-17,-1.3699
2002-06-18,0.0
2002-06-19,-2.1759
2002-06-20,-0.6152
2002-06-21,2.1429
2002-06-24,-1.0723
2002-06-25,-0.4241
2002-06-26,2.6976
2002-06-27,1.8433000000000002
2002-06-28,3.6199
2002-07-01,1.7467000000000001
2002-07-02,-2.1459
2002-07-03,-2.193
2002-07-05,1.6143
2002-07-08,1.2357
2002-07-09,1.9180000000000001
2002-07-10,-2.2669
2002-07-11,-4.5952
2002-07-12,-1.5596
2002-07-15,2.5163
2002-07-16,-6.5908999999999995
2002-07-17,3.163
2002-07-18,-3.066
2002-07-19,0.1946
2002-07-22,-2.3312
2002-07-23,-4.2765
2002-07-24,-1.039
2002-07-25,-0.5249
2002-07-26,2.2691
2002-07-29,3.6635999999999997
2002-07-30,-1.1945999999999999
2002-07-31,-1.3602
2002-08-01,1.2768
2002-08-02,-2.1684
2002-08-05,-2.6804
2002-08-06,3.178
2002-08-07,1.54
2002-08-08,0.6067
2002-08-09,2.7638
2002-08-12,-1.2225
2002-08-13,-1.4356
2002-08-14,0.9543
2002-08-15,-0.398
2002-08-16,0.0999
2002-08-19,1.7964
2002-08-20,-1.9607999999999999
2002-08-21,1.5
2002-08-22,0.4926
2002-08-23,1.4706000000000001
2002-08-26,1.8357
2002-08-27,1.4706000000000001
2002-08-28,-3.9271000000000003
2002-08-29,-1.1794
2002-08-30,-0.547
2002-09-03,-2.95
2002-09-04,5.1005
2002-09-05,-2.9412000000000003
2002-09-06,1.0101
2002-09-09,-1.15
2002-09-10,0.6576
2002-09-11,1.005
2002-09-12,-0.8458
2002-09-13,-0.1004
2002-09-16,-1.0547
2002-09-17,0.0
2002-09-18,0.0
2002-09-19,-3.5533
2002-09-20,-2.8947000000000003
2002-09-23,2.439
2002-09-24,0.1058
2002-09-25,2.2727
2002-09-26,2.0672
2002-09-27,-0.6582
2002-09-30,2.3955
2002-10-01,1.0453
2002-10-02,-0.4926
2002-10-03,-2.7228
2002-10-04,-3.3079
2002-10-07,-4.2105
2002-10-08,2.1978
2002-10-09,-5.914
2002-10-10,1.4285999999999999
2002-10-11,5.0704
2002-10-14,1.3405
2002-10-15,5.7672
2002-10-16,-4.2021
2002-10-17,0.7833
2002-10-18,-1.0363
2002-10-21,5.3927
2002-10-22,0.5961
2002-10-23,2.2222
2002-10-24,0.4831
2002-10-25,1.5385
2002-10-28,0.8523
2002-10-29,1.6432
2002-10-30,0.2309
2002-10-31,-1.8433000000000002
2002-11-01,3.5211
2002-11-04,-0.4535
2002-11-05,0.0911
2002-11-06,4.233
2002-11-07,-1.31
2002-11-08,1.1062
2002-11-11,-0.8753
2002-11-12,-0.574
2002-11-13,-0.0888
2002-11-14,1.2444
2002-11-15,-1.0536
2002-11-18,-0.0887
2002-11-19,-1.0213
2002-11-20,2.5122999999999998
2002-11-21,-0.5252
2002-11-22,-2.2877
2002-11-25,0.09
2002-11-26,-4.6334
2002-11-27,2.2857
2002-11-29,-2.0019
2002-12-02,2.5178000000000003
2002-12-03,-1.6219000000000001
2002-12-04,-0.8479
2002-12-05,-0.9976
2002-12-06,5.0864
2002-12-09,-0.7763
2002-12-10,0.7823
2002-12-11,1.3699
2002-12-12,0.9009
2002-12-13,-2.2321
2002-12-16,1.8265
2002-12-17,-4.9327
2002-12-18,-1.8868
2002-12-19,2.6442
2002-12-20,-4.4496
2002-12-23,-0.4412
2002-12-24,0.4924
2002-12-26,2.2048
2002-12-27,-1.9655
2002-12-30,0.7335
2002-12-31,-1.2136
2003-01-02,3.0958
2003-01-03,0.0953
2003-01-06,3.3810000000000002
2003-01-07,0.0461
2003-01-08,-2.8545
2003-01-09,-3.5545
2003-01-10,-1.2285
2003-01-13,3.2338
2003-01-14,-0.241
2003-01-15,1.3043
2003-01-16,0.1907
2003-01-17,-2.0942
2003-01-21,-1.7987
2003-01-22,-3.8119
2003-01-23,-0.1544
2003-01-24,-4.3814
2003-01-27,2.6954000000000002
2003-01-28,0.0
2003-01-29,-2.0997
2003-01-30,2.4665
2003-01-31,-0.314
2003-02-03,2.6247
2003-02-04,-0.5115
2003-02-05,-0.7198
2003-02-06,-0.2589
2003-02-07,-3.3229
2003-02-10,0.6982
2003-02-11,0.8
2003-02-12,1.164
2003-02-13,-0.0523
2003-02-14,-1.4129
2003-02-18,1.6985000000000001
2003-02-19,-0.2088
2003-02-20,1.3075
2003-02-21,3.5622
2003-02-24,-3.4895
2003-02-25,1.3946
2003-02-26,-2.4452
2003-02-27,3.7995
2003-02-28,-2.3894
2003-03-03,1.1979
2003-03-04,-1.4411
2003-03-05,-2.0366
2003-03-06,3.2516
2003-03-07,3.6138
2003-03-10,0.3986
2003-03-11,3.5236
2003-03-12,-1.7258
2003-03-13,1.3171
2003-03-14,1.7332999999999998
2003-03-17,0.8519
2003-03-18,-1.3609
2003-03-19,-1.3321
2003-03-20,3.9055
2003-03-21,2.413
2003-03-24,-2.6733000000000002
2003-03-25,0.3259
2003-03-26,-3.109
2003-03-27,0.3352
2003-03-28,1.4797
2003-03-31,-0.4704
2003-04-01,-0.0473
2003-04-02,2.5532
2003-04-03,-1.9825
2003-04-04,-2.0226
2003-04-07,0.7681
2003-04-08,0.3335
2003-04-09,-1.2821
2003-04-10,0.0481
2003-04-11,-0.3365
2003-04-14,0.3377
2003-04-15,0.3365
2003-04-16,-0.5271
2003-04-17,0.1927
2003-04-21,3.3654
2003-04-22,-1.0233
2003-04-23,-1.7856999999999998
2003-04-24,-3.11
2003-04-25,-1.7284000000000002
2003-04-28,2.5126
2003-04-29,0.8333
2003-04-30,2.2849
2003-05-01,-0.903
2003-05-02,2.3981
2003-05-05,-0.1874
2003-05-06,0.1877
2003-05-07,-1.0773
2003-05-08,-1.6098
2003-05-09,2.9836
2003-05-12,1.1215
2003-05-13,-1.3401
2003-05-14,-0.1874
2003-05-15,2.534
2003-05-16,-4.5767
2003-05-19,-1.2469999999999999
2003-05-20,0.0971
2003-05-21,0.8734
2003-05-22,-6.8302
2003-05-23,0.1033
2003-05-27,1.8051
2003-05-28,-0.4559
2003-05-29,0.2057
2003-05-30,-0.8722
2003-06-02,0.8282
2003-06-03,1.3860000000000001
2003-06-04,2.5316
2003-06-05,-0.8395
2003-06-06,0.6972
2003-06-09,-2.1761
2003-06-10,1.5672000000000001
2003-06-11,3.1359
2003-06-12,1.8822
2003-06-13,-0.5211
2003-06-16,1.4285999999999999
2003-06-17,-0.6573
2003-06-18,1.7013
2003-06-19,-0.9294
2003-06-20,1.5009000000000001
2003-06-23,-1.8022
2003-06-24,0.7059
2003-06-25,0.6542
2003-06-26,-0.1857
2003-06-27,1.3953
2003-06-30,-0.1835
2003-07-01,0.8732
2003-07-02,2.0501
2003-07-03,-0.1339
2003-07-07,1.3411
2003-07-08,1.7203
2003-07-09,-1.2142
2003-07-10,-0.9219
2003-07-11,1.9938
2003-07-14,3.3884
2003-07-15,-2.1008
2003-07-16,0.0858
2003-07-17,1.1149
2003-07-18,-0.7634
2003-07-21,-0.2564
2003-07-22,0.4713
2003-07-23,2.7719
2003-07-24,-3.3195
2003-07-25,2.0601
2003-07-28,3.4483
2003-07-29,-1.2195
2003-07-30,1.6461000000000001
2003-07-31,-0.3644
2003-08-01,-0.772
2003-08-04,-0.4914
2003-08-05,-1.1111
2003-08-06,-0.9571
2003-08-07,-0.6303
2003-08-08,0.2537
2003-08-11,0.8013
2003-08-12,0.7531
2003-08-13,0.2907
2003-08-14,0.0
2003-08-15,0.0828
2003-08-18,2.3169
2003-08-19,0.0809
2003-08-20,-0.4444
2003-08-21,-0.4464
2003-08-22,1.0599
2003-08-25,1.6539000000000001
2003-08-26,2.1825
2003-08-27,-1.5146
2003-08-28,0.0397
2003-08-29,0.3178
2003-09-02,0.1188
2003-09-03,0.1978
2003-09-04,0.2764
2003-09-05,0.3937
2003-09-08,1.2549000000000001
2003-09-09,-1.5105
2003-09-10,0.3539
2003-09-11,0.2743
2003-09-12,-0.3126
2003-09-15,0.6664
2003-09-16,1.3629
2003-09-17,0.0
2003-09-18,-0.6915
2003-09-19,0.2708
2003-09-22,-1.4275
2003-09-23,0.7045
2003-09-24,-1.4769
2003-09-25,0.5917
2003-09-26,0.7843
2003-09-29,1.5953
2003-09-30,-0.5745
2003-10-01,2.0801
2003-10-02,-0.1887
2003-10-03,1.5501
2003-10-06,0.0372
2003-10-07,1.9725000000000001
2003-10-08,-0.9124
2003-10-09,1.2523
2003-10-10,1.0913
2003-10-13,2.267
2003-10-14,0.2815
2003-10-15,-2.2807
2003-10-16,-1.5081
2003-10-17,2.8801
2003-10-20,-0.3189
2003-10-21,0.5332
2003-10-22,-0.1061
2003-10-23,0.0
2003-10-24,0.354
2003-10-27,1.164
2003-10-28,1.0809
2003-10-29,1.2418
2003-10-30,-0.1704
2003-10-31,-0.4096
2003-11-03,1.3365
2003-11-04,0.1015
2003-11-05,0.0
2003-11-06,0.2027
2003-11-07,0.708
2003-11-10,-1.0713
2003-11-11,-1.2521
2003-11-12,0.0
2003-11-13,-0.377
2003-11-14,0.5848
2003-11-17,-2.1546
2003-11-18,-0.1049
2003-11-19,0.4549
2003-11-20,0.4876
2003-11-21,0.1733
2003-11-24,1.8338999999999999
2003-11-25,1.7328999999999999
2003-11-26,-0.1681
2003-11-28,0.8084
2003-12-01,6.9161
2003-12-02,0.3125
2003-12-03,-0.7788
2003-12-04,-1.0989
2003-12-05,0.1587
2003-12-08,1.8067
2003-12-09,0.8717
2003-12-10,-0.2778
2003-12-11,0.7428
2003-12-12,3.9939
2003-12-15,-1.6839
2003-12-16,-0.2103
2003-12-17,-0.542
2003-12-18,0.1211
2003-12-19,0.0907
2003-12-22,0.1511
2003-12-23,-0.2112
2003-12-24,-0.3325
2003-12-26,-0.7583
2003-12-29,0.5196
2003-12-30,-0.4561
2003-12-31,-1.3134000000000001
2004-01-02,0.3405
2004-01-05,-1.0487
2004-01-06,-1.1844999999999999
2004-01-07,-1.5773000000000001
2004-01-08,1.4744
2004-01-09,0.8212
2004-01-12,2.4436
2004-01-13,0.2141
2004-01-14,0.8544
2004-01-15,-0.9077
2004-01-16,1.6794
2004-01-20,-1.3514
2004-01-21,0.0
2004-01-22,-0.0913
2004-01-23,-1.6453
2004-01-26,1.425
2004-01-27,-0.9774
2004-01-28,-3.5163
2004-01-29,0.8312
2004-01-30,-0.9512
2004-02-02,-6.0179
2004-02-03,-0.1703
2004-02-04,-2.8318
2004-02-05,2.0716
2004-02-06,-0.1376
2004-02-09,1.4812
2004-02-10,-0.2376
2004-02-11,1.8033000000000001
2004-02-12,-1.1364
2004-02-13,-3.4821
2004-02-17,-3.1874000000000002
2004-02-18,-3.7627
2004-02-19,0.3383
2004-02-20,3.7842000000000002
2004-02-23,-3.2491
2004-02-24,-0.5597
2004-02-25,0.4878
2004-02-26,1.5800999999999998
2004-02-27,-1.4074
2004-03-01,8.0015
2004-03-02,-2.2609
2004-03-03,0.0712
2004-03-04,0.1067
2004-03-05,-0.8171
2004-03-08,-2.149
2004-03-09,-0.7321
2004-03-10,3.2448
2004-03-11,-1.0357
2004-03-12,-0.397
2004-03-15,-1.2681
2004-03-16,-1.6514
2004-03-17,0.3731
2004-03-18,1.8587
2004-03-19,0.0
2004-03-22,-2.3358
2004-03-23,-0.4484
2004-03-24,2.6276
2004-03-25,0.2195
2004-03-26,0.4015
2004-03-29,3.5987
2004-03-30,-1.6139999999999999
2004-03-31,-0.535
2004-04-01,1.3984
2004-04-02,1.0255
2004-04-05,2.0301
2004-04-06,-2.1955
2004-04-07,1.0523
2004-04-08,-1.8396
2004-04-12,0.9901
2004-04-13,-2.416
2004-04-14,2.6552
2004-04-15,-1.9574
2004-04-16,-1.533
2004-04-19,0.0
2004-04-20,0.2896
2004-04-21,0.3971
2004-04-22,2.2294
2004-04-23,-0.9849
2004-04-26,0.3552
2004-04-27,0.531
2004-04-28,-1.4085
2004-04-29,-3.2143
2004-04-30,0.5535
2004-05-03,2.3853
2004-05-04,-2.3656
2004-05-05,-0.1468
2004-05-06,-0.3676
2004-05-07,-2.214
2004-05-10,-1.1320999999999999
2004-05-11,1.7176
2004-05-12,0.9006
2004-05-13,-0.3347
2004-05-14,-2.1642
2004-05-17,-0.8391
2004-05-18,0.7692
2004-05-19,0.5725
2004-05-20,2.0873
2004-05-21,-0.1859
2004-05-24,-0.5587
2004-05-25,-0.3371
2004-05-26,0.9019
2004-05-27,1.2383
2004-05-28,-1.5196
