ticker,WRI US Equity
2000-05-25,-0.6154
2000-05-26,0.6192
2000-05-30,0.3077
2000-05-31,-0.1534
2000-06-01,0.1536
2000-06-02,-0.6135
2000-06-05,-0.1543
2000-06-06,-0.1546
2000-06-07,0.0
2000-06-08,0.1548
2000-06-09,0.4637
2000-06-12,-0.9231
2000-06-13,0.4658
2000-06-14,0.9274
2000-06-15,-0.4594
2000-06-16,0.3077
2000-06-19,-0.1534
2000-06-20,0.0
2000-06-21,0.3072
2000-06-22,-0.3063
2000-06-23,0.1536
2000-06-26,0.4601
2000-06-27,-0.1527
2000-06-28,0.3058
2000-06-29,0.0
2000-06-30,-1.5625
2000-07-03,1.1227
2000-07-05,0.4594
2000-07-06,1.0671
2000-07-07,-0.7541
2000-07-10,0.4559
2000-07-11,-0.6051
2000-07-12,0.0
2000-07-13,0.0
2000-07-14,-0.6088
2000-07-17,0.3063
2000-07-18,0.1527
2000-07-19,-0.6098
2000-07-20,0.4601
2000-07-21,0.0
2000-07-24,-0.916
2000-07-25,0.9245
2000-07-26,0.0
2000-07-27,-0.3053
2000-07-28,0.3063
2000-07-31,1.0687
2000-08-01,1.3595
2000-08-02,0.5961
2000-08-03,0.1481
2000-08-04,-0.5917
2000-08-07,-1.0417
2000-08-08,1.6541000000000001
2000-08-09,-1.3314
2000-08-10,-0.1499
2000-08-11,0.7508
2000-08-14,0.5961
2000-08-15,-0.2963
2000-08-16,0.4458
2000-08-17,0.1479
2000-08-18,-1.034
2000-08-21,-0.597
2000-08-22,0.1502
2000-08-23,-0.8996
2000-08-24,-0.1541
2000-08-25,-0.1543
2000-08-28,-0.1546
2000-08-29,-0.4644
2000-08-30,0.4666
2000-08-31,0.3096
2000-09-01,0.0
2000-09-05,0.0
2000-09-06,0.7716
2000-09-07,1.072
2000-09-08,1.9697
2000-09-11,0.8915
2000-09-12,-0.5891
2000-09-13,1.037
2000-09-14,-0.2933
2000-09-15,-0.5882
2000-09-18,-2.2189
2000-09-19,0.4539
2000-09-20,-0.4518
2000-09-21,-0.4539
2000-09-22,0.304
2000-09-25,-1.0606
2000-09-26,-0.3063
2000-09-27,0.768
2000-09-28,0.1524
2000-09-29,-0.761
2000-10-02,-1.227
2000-10-03,0.6211
2000-10-04,0.463
2000-10-05,0.0
2000-10-06,0.1536
2000-10-09,0.6135
2000-10-10,-0.7622
2000-10-11,0.6144
2000-10-12,-1.374
2000-10-13,1.0836
2000-10-16,-0.4594
2000-10-17,-0.1538
2000-10-18,1.2327
2000-10-19,0.3044
2000-10-20,0.3035
2000-10-23,-1.3616
2000-10-24,0.3067
2000-10-25,-0.1529
2000-10-26,0.9188
2000-10-27,1.5175
2000-10-30,0.5979
2000-10-31,-0.2972
2000-11-01,0.149
2000-11-02,-0.1488
2000-11-03,0.0
2000-11-06,-0.4471
2000-11-07,0.4491
2000-11-08,0.149
2000-11-09,0.4464
2000-11-10,-1.1852
2000-11-13,-0.2999
2000-11-14,0.6015
2000-11-15,0.299
2000-11-16,-0.8942
2000-11-17,0.6015
2000-11-20,0.1495
2000-11-21,0.0
2000-11-22,0.2985
2000-11-24,1.1905000000000001
2000-11-27,-0.5882
2000-11-28,-0.8876
2000-11-29,0.1493
2000-11-30,0.4552
2000-12-01,1.2085
2000-12-04,0.1493
2000-12-05,0.8942
2000-12-06,-0.7386
2000-12-07,1.1905000000000001
2000-12-08,0.2941
2000-12-11,0.2933
2000-12-12,-0.2924
2000-12-13,-0.2933
2000-12-14,-0.1471
2000-12-15,1.62
2000-12-18,1.8841
2000-12-19,0.1422
2000-12-20,-0.4261
2000-12-21,0.2853
2000-12-22,0.0
2000-12-26,0.2845
2000-12-27,0.4255
2000-12-28,1.1299
2000-12-29,-2.2346
2001-01-02,-0.8571
2001-01-03,3.4582
2001-01-04,-1.2535
2001-01-05,-1.6925
2001-01-08,0.7174
2001-01-09,-0.7123
2001-01-10,3.0129
2001-01-11,1.3928
2001-01-12,-1.5110000000000001
2001-01-16,-0.5579
2001-01-17,0.1403
2001-01-18,-0.8403
2001-01-19,-0.9887
2001-01-22,-3.5663
2001-01-23,-0.1479
2001-01-24,0.1481
2001-01-25,-0.1479
2001-01-26,-0.4444
2001-01-29,0.3333
2001-01-30,-0.3322
2001-01-31,-0.5952
2001-02-01,0.4311
2001-02-02,0.4054
2001-02-05,-0.8076
2001-02-06,0.5747
2001-02-07,-0.619
2001-02-08,0.6708
2001-02-09,0.0714
2001-02-12,0.1189
2001-02-13,-0.7363
2001-02-14,0.8854
2001-02-15,-0.3795
2001-02-16,0.1429
2001-02-20,-1.3314
2001-02-21,0.1928
2001-02-22,-0.4089
2001-02-23,0.1207
2001-02-26,1.013
2001-02-27,-0.0716
2001-02-28,0.3345
2001-03-01,0.1429
2001-03-02,0.2854
2001-03-05,-0.0711
2001-03-06,0.0949
2001-03-07,0.9483
2001-03-08,-0.0957
2001-03-09,-0.6467
2001-03-12,-1.0608
2001-03-13,-0.5361
2001-03-14,0.049
2001-03-15,0.0245
2001-03-16,-0.2448
2001-03-19,1.227
2001-03-20,-1.0424
2001-03-21,-0.9064
2001-03-22,-0.9642
2001-03-23,1.2481
2001-03-26,2.6381
2001-03-27,-0.5525
2001-03-28,-0.5314
2001-03-29,0.7771
2001-03-30,1.9277
2001-04-02,-0.1182
2001-04-03,-1.1360999999999999
2001-04-04,0.4309
2001-04-05,0.6675
2001-04-06,-0.663
2001-04-09,0.7151
2001-04-10,-0.1183
2001-04-11,1.0664
2001-04-12,0.1172
2001-04-16,-0.2342
2001-04-17,0.1174
2001-04-18,-0.1172
2001-04-19,-0.1174
2001-04-20,0.1175
2001-04-23,-0.7512
2001-04-24,0.2838
2001-04-25,0.0
2001-04-26,0.4717
2001-04-27,0.7042
2001-04-30,-1.2121
2001-05-01,1.109
2001-05-02,-1.2135
2001-05-03,0.1654
2001-05-04,-0.2358
2001-05-07,0.0236
2001-05-08,-0.0473
2001-05-09,-0.0236
2001-05-10,0.4494
2001-05-11,0.6122
2001-05-14,0.2106
2001-05-15,1.3545
2001-05-16,0.6682
2001-05-17,0.4662
2001-05-18,-0.232
2001-05-21,0.9302
2001-05-22,0.576
2001-05-23,0.4582
2001-05-24,0.6842
2001-05-25,-0.1133
2001-05-29,0.5896
2001-05-30,-1.0821
2001-05-31,-0.0456
2001-06-01,1.6644
2001-06-04,-0.314
2001-06-05,0.5624
2001-06-06,1.1409
2001-06-07,0.4203
2001-06-08,-0.022
2001-06-11,0.0
2001-06-12,1.4981
2001-06-13,-0.5644
2001-06-14,-0.262
2001-06-15,0.6785
2001-06-18,-0.3043
2001-06-19,-0.0218
2001-06-20,-0.7634
2001-06-21,0.0
2001-06-22,-1.5824
2001-06-25,-0.0447
2001-06-26,-0.3575
2001-06-27,-2.3318
2001-06-28,1.4003999999999999
2001-06-29,-0.7245
2001-07-02,1.7104
2001-07-03,-0.4933
2001-07-05,0.4281
2001-07-06,-1.2789
2001-07-09,-0.7955
2001-07-10,0.2291
2001-07-11,0.3429
2001-07-12,0.0683
2001-07-13,0.3415
2001-07-16,0.0454
2001-07-17,0.0
2001-07-18,0.771
2001-07-19,1.0351
2001-07-20,0.0
2001-07-23,-0.5791
2001-07-24,-0.2688
2001-07-25,0.5166
2001-07-26,0.2905
2001-07-27,-0.0668
2001-07-30,-0.223
2001-07-31,-0.1117
2001-08-01,1.6555
2001-08-02,0.7923
2001-08-03,0.6769
2001-08-06,0.7157
2001-08-07,0.9905
2001-08-08,-0.5117
2001-08-09,1.4788000000000001
2001-08-10,0.4224
2001-08-13,0.4206
2001-08-14,0.5236
2001-08-15,0.4375
2001-08-16,0.809
2001-08-17,0.9877
2001-08-20,1.0594999999999999
2001-08-21,0.4032
2001-08-22,-0.261
2001-08-23,0.0409
2001-08-24,-0.9202
2001-08-27,-0.5779
2001-08-28,-0.8304
2001-08-29,-0.5652
2001-08-30,-0.2947
2001-08-31,-0.9502
2001-09-04,0.1492
2001-09-05,-0.2767
2001-09-06,-2.2412
2001-09-07,-0.2838
2001-09-10,-0.8102
2001-09-17,-2.649
2001-09-18,3.0612
2001-09-19,1.2101
2001-09-20,-1.7391
2001-09-21,-0.6637
2001-09-24,1.5590000000000002
2001-09-25,2.5219
2001-09-26,1.1764999999999999
2001-09-27,3.0655
2001-09-28,-0.3077
2001-10-01,-0.2058
2001-10-02,-0.2062
2001-10-03,0.0413
2001-10-04,1.5076
2001-10-05,-0.3052
2001-10-08,-0.4082
2001-10-09,0.1025
2001-10-10,1.9447
2001-10-11,0.9036
2001-10-12,-0.398
2001-10-15,0.6993
2001-10-16,-0.9921
2001-10-17,-0.6814
2001-10-18,-0.4843
2001-10-19,-0.4461
2001-10-22,-1.0183
2001-10-23,-0.1852
2001-10-24,-1.0513
2001-10-25,0.1042
2001-10-26,1.0822
2001-10-29,0.9883
2001-10-30,1.2232
2001-10-31,0.7855
2001-11-01,0.5196
2001-11-02,-2.2068
2001-11-05,-0.8132
2001-11-06,1.4552
2001-11-07,-1.2929
2001-11-08,1.9647999999999999
2001-11-09,-0.4014
2001-11-12,-0.2418
2001-11-13,0.3434
2001-11-14,0.0604
2001-11-15,0.0402
2001-11-16,-0.2414
2001-11-19,-0.504
2001-11-20,-1.3779
2001-11-21,0.7808
2001-11-23,0.6728
2001-11-26,-0.2633
2001-11-27,-0.8122
2001-11-28,0.5118
2001-11-29,0.8961
2001-11-30,-1.0256
2001-12-03,-1.2227999999999999
2001-12-04,0.3777
2001-12-05,-0.2717
2001-12-06,-0.1467
2001-12-07,0.2309
2001-12-10,0.5236
2001-12-11,1.0417
2001-12-12,-0.8247
2001-12-13,-0.2079
2001-12-14,0.9375
2001-12-17,1.8576000000000001
2001-12-18,-0.5268
2001-12-19,-1.7111
2001-12-20,-0.3523
2001-12-21,0.7696
2001-12-24,0.8256
2001-12-26,-1.2897
2001-12-27,0.2489
2001-12-28,-0.1862
2001-12-31,-0.5181
2002-01-02,1.0417
2002-01-03,0.701
2002-01-04,0.2457
2002-01-07,-0.7557
2002-01-08,0.0617
2002-01-09,-0.2468
2002-01-10,-0.4124
2002-01-11,-0.207
2002-01-14,1.971
2002-01-15,-0.3866
2002-01-16,-0.9395
2002-01-17,1.9175
2002-01-18,-0.3642
2002-01-22,-0.5076
2002-01-23,0.3673
2002-01-24,0.3457
2002-01-25,-0.2432
2002-01-28,-0.0203
2002-01-29,-0.2438
2002-01-30,0.4684
2002-01-31,-0.1622
2002-02-01,0.0
2002-02-04,-0.3046
2002-02-05,-0.4073
2002-02-06,1.3292
2002-02-07,-0.2018
2002-02-08,0.9302
2002-02-11,0.2805
2002-02-12,-0.4995
2002-02-13,0.4016
2002-02-14,-0.66
2002-02-15,0.7449
2002-02-19,-0.6795
2002-02-20,1.2072
2002-02-21,-2.2266
2002-02-22,1.8707
2002-02-25,0.7585
2002-02-26,0.0198
2002-02-27,-0.0594
2002-02-28,-2.2989
2002-03-01,1.217
2002-03-04,1.6633
2002-03-05,1.6558000000000002
2002-03-06,0.4702
2002-03-07,-0.1373
2002-03-08,-0.0786
2002-03-11,-0.7667
2002-03-12,0.5547
2002-03-13,-0.9062
2002-03-14,0.3976
2002-03-15,1.0297
2002-03-18,-0.6272
2002-03-19,0.0
2002-03-20,-0.3945
2002-03-21,1.0891
2002-03-22,-0.1959
2002-03-25,-1.2365
2002-03-26,1.4905
2002-03-27,1.1357
2002-03-28,-0.484
2002-04-01,0.9728
2002-04-02,0.4239
2002-04-03,0.0384
2002-04-04,1.1699
2002-04-05,0.9858
2002-04-08,1.3891
2002-04-09,1.5182
2002-04-10,0.9484
2002-04-11,-1.2827
2002-04-12,0.2928
2002-04-15,-1.3321
2002-04-16,-1.6553
2002-04-17,-1.9464000000000001
2002-04-18,0.2589
2002-04-19,-1.7217
2002-04-22,-0.8759
2002-04-23,-1.1782
2002-04-24,1.6095000000000002
2002-04-25,1.2027
2002-04-26,-1.1594
2002-04-29,1.0264
2002-04-30,3.3382
2002-05-01,0.2809
2002-05-02,2.6330999999999998
2002-05-03,0.464
2002-05-06,-1.2497
2002-05-07,1.1554
2002-05-08,-1.1286
2002-05-09,0.1117
2002-05-10,-1.9252
2002-05-13,0.8819
2002-05-14,-0.4512
2002-05-15,0.9915
2002-05-16,-1.5428
2002-05-17,-0.1709
2002-05-20,-0.0285
2002-05-21,-0.1713
2002-05-22,-0.0572
2002-05-23,1.5451000000000001
2002-05-24,-0.3945
2002-05-28,1.0467
2002-05-29,2.0437
2002-05-30,1.2346
2002-05-31,-1.355
2002-06-03,-0.5495
2002-06-04,-0.2762
2002-06-05,0.4986
2002-06-06,-0.9647
2002-06-07,-0.6401
2002-06-10,0.5602
2002-06-11,0.0
2002-06-12,-0.6964
2002-06-13,-0.7013
2002-06-14,0.2542
2002-06-17,2.4232
2002-06-18,0.9078
2002-06-19,-0.5453
2002-06-20,0.0548
2002-06-21,0.6849
2002-06-24,-1.3605
2002-06-25,-0.1379
2002-06-26,-0.8287
2002-06-27,0.8914
2002-06-28,-2.2639
2002-07-01,1.4123999999999999
2002-07-02,0.2786
2002-07-03,-0.9722
2002-07-05,0.1964
2002-07-08,-0.6719
2002-07-09,-0.2255
2002-07-10,-1.6949
2002-07-11,-2.2414
2002-07-12,0.0882
2002-07-15,-0.1468
2002-07-16,0.7353
2002-07-17,0.438
2002-07-18,-4.4477
2002-07-19,0.3955
2002-07-22,-2.4242
2002-07-23,-4.1925
2002-07-24,0.6483
2002-07-25,2.8986
2002-07-26,4.8513
2002-07-29,5.9701
2002-07-30,1.1831
2002-07-31,3.2851
2002-08-01,-2.5606
2002-08-02,-1.5213999999999999
2002-08-05,-1.2921
2002-08-06,0.313
2002-08-07,3.5461
2002-08-08,-0.411
2002-08-09,-0.8116
2002-08-12,1.6901000000000002
2002-08-13,-1.9391
2002-08-14,1.6949
2002-08-15,0.5556
2002-08-16,1.8232
2002-08-19,-0.9767
2002-08-20,-0.1096
2002-08-21,1.5085
2002-08-22,0.7836
2002-08-23,0.1877
2002-08-26,0.6957
2002-08-27,0.4252
2002-08-28,1.0849
2002-08-29,0.5759
2002-08-30,-0.3123
2002-09-03,-1.3054999999999999
2002-09-04,0.7937
2002-09-05,-0.9186
2002-09-06,1.1921
2002-09-09,0.2618
2002-09-10,0.3916
2002-09-11,0.4941
2002-09-12,-1.5528
2002-09-13,-0.1314
2002-09-16,-0.2369
2002-09-17,-0.6596
2002-09-18,-1.5405
2002-09-19,-0.4586
2002-09-20,0.3794
2002-09-23,-0.243
2002-09-24,-0.5413
2002-09-25,0.2721
2002-09-26,2.3066
2002-09-27,-2.122
2002-09-30,-0.813
2002-10-01,0.5464
2002-10-02,-0.2717
2002-10-03,1.0627
2002-10-04,-1.7255
2002-10-07,-2.1125
2002-10-08,-1.2332
2002-10-09,-2.2418
2002-10-10,2.6125
2002-10-11,-0.5941
2002-10-14,-1.9636
2002-10-15,3.193
2002-10-16,-1.1814
2002-10-17,2.1919
2002-10-18,-0.4178
2002-10-21,0.1399
2002-10-22,-0.838
2002-10-23,0.169
2002-10-24,1.7997999999999998
2002-10-25,2.7624
2002-10-28,0.672
2002-10-29,-1.5754000000000001
2002-10-30,0.3798
2002-10-31,0.4054
2002-11-01,0.9421
2002-11-04,0.96
2002-11-05,1.0301
2002-11-06,-0.902
2002-11-07,-0.2677
2002-11-08,-0.1342
2002-11-11,-0.4301
2002-11-12,1.1069
2002-11-13,-2.4032
2002-11-14,1.7784
2002-11-15,0.2688
2002-11-18,1.1796
2002-11-19,0.0
2002-11-20,0.2915
2002-11-21,-0.7926
2002-11-22,-0.3728
2002-11-25,-1.096
2002-11-26,-0.5405
2002-11-27,-0.0543
2002-11-29,1.1963
2002-12-02,0.6179
2002-12-03,-0.1335
2002-12-04,0.4011
2002-12-05,0.1065
2002-12-06,-0.7183
2002-12-09,0.8842
2002-12-10,-0.5578
2002-12-11,0.0267
2002-12-12,-0.8011
2002-12-13,-1.0767
2002-12-16,1.3061
2002-12-17,-1.5310000000000001
2002-12-18,-0.982
2002-12-19,0.0
2002-12-20,1.2397
2002-12-23,0.8163
2002-12-24,-0.3239
2002-12-26,-0.352
2002-12-27,-0.0543
2002-12-30,1.2779
2002-12-31,-1.047
2003-01-02,0.9224
2003-01-03,0.914
2003-01-06,0.8258
2003-01-07,-2.642
2003-01-08,-1.0041
2003-01-09,0.0822
2003-01-10,-0.6847
2003-01-13,-0.1655
2003-01-14,1.5192999999999999
2003-01-15,0.2721
2003-01-16,-0.6784
2003-01-17,-0.8743
2003-01-21,-0.0827
2003-01-22,0.3862
2003-01-23,0.1649
2003-01-24,-1.0974
2003-01-27,-0.9709
2003-01-28,1.1204
2003-01-29,0.8864
2003-01-30,-0.6041
2003-01-31,0.5525
2003-02-03,0.1374
2003-02-04,0.6859
2003-02-05,0.2452
2003-02-06,1.0601
2003-02-07,-1.0221
2003-02-10,1.4946
2003-02-11,-0.9371
2003-02-12,-0.6486
2003-02-13,0.3808
2003-02-14,-0.9485
2003-02-18,1.2585
2003-02-19,0.8646
2003-02-20,-0.0268
2003-02-21,1.6881
2003-02-24,-0.3953
2003-02-25,1.0317
2003-02-26,0.2618
2003-02-27,0.9663
2003-02-28,0.4915
2003-03-03,-0.2574
2003-03-04,0.1032
2003-03-05,-0.0644
2003-03-06,-0.4453
2003-03-07,-0.0263
2003-03-10,-0.0263
2003-03-11,1.2107999999999999
2003-03-12,0.3901
2003-03-13,0.5181
2003-03-14,0.0
2003-03-17,2.1907
2003-03-18,-0.4288
2003-03-19,0.2026
2003-03-20,1.5672000000000001
2003-03-21,0.5475
2003-03-24,-3.4653
2003-03-25,1.1538
2003-03-26,1.1407
2003-03-27,-0.9023
2003-03-28,0.0506
2003-03-31,-1.1375
2003-04-01,2.2756
2003-04-02,0.875
2003-04-03,0.0743
2003-04-04,-1.9069
2003-04-07,1.742
2003-04-08,-0.4963
2003-04-09,0.0499
2003-04-10,0.5733
2003-04-11,-0.8674
2003-04-14,0.575
2003-04-15,1.1683
2003-04-16,-1.1548
2003-04-17,1.218
2003-04-21,1.4243999999999999
2003-04-22,1.3317
2003-04-23,-0.1195
2003-04-24,-1.7943
2003-04-25,-0.9257
2003-04-28,0.3442
2003-04-29,-0.7596
2003-04-30,-2.4691
2003-05-01,1.443
2003-05-02,0.574
2003-05-05,0.2978
2003-05-06,0.0247
2003-05-07,0.2226
2003-05-08,0.9872
2003-05-09,0.2933
2003-05-12,-0.463
2003-05-13,-0.7344
2003-05-14,-0.074
2003-05-15,0.8144
2003-05-16,1.224
2003-05-19,-0.2902
2003-05-20,1.1157
2003-05-21,0.6237
2003-05-22,0.739
2003-05-23,-0.142
2003-05-27,0.5213
2003-05-28,-2.1924
2003-05-29,-0.9761
2003-05-30,2.0494
2003-06-02,0.0968
2003-06-03,-0.4593
2003-06-04,0.5342
2003-06-05,0.4831
2003-06-06,1.3462
2003-06-09,0.2846
2003-06-10,-0.2602
2003-06-11,-0.0474
2003-06-12,-1.4708999999999999
2003-06-13,-0.7946
2003-06-16,1.5777
2003-06-17,-1.5532
2003-06-18,-1.9417
2003-06-19,0.8663
2003-06-20,-0.3681
2003-06-23,-1.2315
2003-06-24,1.1721
2003-06-25,0.9367
2003-06-26,1.2943
2003-06-27,0.5304
2003-06-30,0.4796
2003-07-01,0.1193
2003-07-02,1.6686999999999999
2003-07-03,1.0551
2003-07-07,1.8096999999999999
2003-07-08,-0.2051
2003-07-09,-1.3245
2003-07-10,-1.5737
2003-07-11,0.5408
2003-07-14,1.029
2003-07-15,-0.4398
2003-07-16,0.6743
2003-07-17,-0.6928
2003-07-18,-0.4651
2003-07-21,-0.514
2003-07-22,0.3053
2003-07-23,-0.8663
2003-07-24,0.0472
2003-07-25,0.4249
2003-07-28,-0.8698
2003-07-29,1.6125
2003-07-30,2.4504
2003-07-31,-1.2528000000000001
2003-08-01,-0.7151
2003-08-04,-0.9991
2003-08-05,0.9153
2003-08-06,-0.4651
2003-08-07,0.7009
2003-08-08,-0.464
2003-08-11,0.4429
2003-08-12,0.6034
2003-08-13,0.4844
2003-08-14,0.9183
2003-08-15,-0.364
2003-08-18,1.0731
2003-08-19,0.7454
2003-08-20,0.852
2003-08-21,0.6003
2003-08-22,-0.884
2003-08-25,-0.2676
2003-08-26,1.1849
2003-08-27,-0.1768
2003-08-28,-0.0553
2003-08-29,0.4263
2003-09-02,1.8767
2003-09-03,0.9868
2003-09-04,-0.6515
2003-09-05,-0.8087
2003-09-08,0.1763
2003-09-09,-1.4518
2003-09-10,-2.2545
2003-09-11,0.4796
2003-09-12,0.7273
2003-09-15,-0.0903
2003-09-16,0.0903
2003-09-17,-1.0153
2003-09-18,0.5243
2003-09-19,0.5669
2003-09-22,1.1274
2003-09-23,0.3344
2003-09-24,0.2222
2003-09-25,-0.3548
2003-09-26,-0.2225
2003-09-29,0.3568
2003-09-30,0.0
2003-10-01,-0.0222
2003-10-02,0.2445
2003-10-03,0.5543
2003-10-06,0.6395
2003-10-07,-0.3725
2003-10-08,0.066
2003-10-09,-1.5385
2003-10-10,-0.1116
2003-10-13,0.0894
2003-10-14,0.6921
2003-10-15,-0.4435
2003-10-16,-0.2227
2003-10-17,-0.0446
2003-10-20,-0.067
2003-10-21,-0.3352
2003-10-22,-0.8072
2003-10-23,-2.3508
2003-10-24,-1.412
2003-10-27,1.6671
2003-10-28,-0.9238
2003-10-29,1.049
2003-10-30,-0.4152
2003-10-31,0.2316
2003-11-03,0.3004
2003-11-04,0.7834
2003-11-05,-0.6401
2003-11-06,0.5522
2003-11-07,0.6865
2003-11-10,0.4545
2003-11-11,-0.4299
2003-11-12,1.7723
2003-11-13,1.0493
2003-11-14,0.3977
2003-11-17,0.088
2003-11-18,0.4837
2003-11-19,-1.9694
2003-11-20,0.2679
2003-11-21,-0.6901
2003-11-24,0.7622
2003-11-25,1.4461
2003-11-26,-0.0329
2003-11-28,0.1556
2003-12-01,1.775
2003-12-02,-0.7194
2003-12-03,0.1318
2003-12-04,-0.9868
2003-12-05,-0.3322
2003-12-08,1.2444
2003-12-09,-0.4609
2003-12-10,0.1985
2003-12-11,-0.3081
2003-12-12,-0.3753
2003-12-15,-0.0886
2003-12-16,0.7984
2003-12-17,0.22
2003-12-18,-0.2195
2003-12-19,-0.22
2003-12-22,0.1103
2003-12-23,-0.2423
2003-12-24,0.6845
2003-12-26,-0.2412
2003-12-29,-1.297
2003-12-30,0.2004
2003-12-31,-1.4224999999999999
2004-01-02,0.2706
2004-01-05,1.1918
2004-01-06,0.9111
2004-01-07,-0.1321
2004-01-08,0.4851
2004-01-09,0.9436
2004-01-12,-0.1087
2004-01-13,0.3264
2004-01-14,0.6074
2004-01-15,0.1725
2004-01-16,-0.7318
2004-01-20,0.4987
2004-01-21,0.5394
2004-01-22,-1.1803
2004-01-23,1.1944
2004-01-26,-0.0644
2004-01-27,2.5338000000000003
2004-01-28,-0.1047
2004-01-29,-0.1468
2004-01-30,-0.2729
2004-02-02,1.0526
2004-02-03,-1.0417
2004-02-04,-1.5789
2004-02-05,0.5348
2004-02-06,2.1277
2004-02-09,1.5625
2004-02-10,0.5744
2004-02-11,-0.0204
2004-02-12,-0.8976
2004-02-13,0.247
2004-02-17,-0.2053
2004-02-18,0.2058
2004-02-19,-0.2053
2004-02-20,0.7202
2004-02-23,1.2257
2004-02-24,0.8073
2004-02-25,1.021
2004-02-26,-2.0412
2004-02-27,0.2428
2004-03-01,0.7871
2004-03-02,1.8622
2004-03-03,0.2998
2004-03-04,0.496
2004-03-05,0.3949
2004-03-08,-0.6883
2004-03-09,-0.099
2004-03-10,-1.1893
2004-03-11,-0.7021
2004-03-12,0.303
2004-03-15,0.8661
2004-03-16,-0.1597
2004-03-17,1.1
2004-03-18,0.8902
2004-03-19,-0.7843
2004-03-22,0.0988
2004-03-23,-0.2369
2004-03-24,0.2375
2004-03-25,0.1974
2004-03-26,-0.7488
2004-03-29,0.8735
2004-03-30,0.7676
2004-03-31,1.3672
2004-04-01,1.9075
2004-04-02,-1.0493
2004-04-05,-6.1909
2004-04-06,-6.6911000000000005
2004-04-07,2.0301
2004-04-08,-2.1181
2004-04-12,-4.3934
2004-04-13,-1.5432000000000001
2004-04-14,-0.9404
2004-04-15,3.1997
2004-04-16,0.5111
2004-04-19,0.0678
2004-04-20,-4.8103
2004-04-21,1.4235
2004-04-22,1.7544
2004-04-23,-1.0
2004-04-26,-0.0348
2004-04-27,2.0906
2004-04-28,-0.3413
2004-04-29,-1.4041000000000001
2004-04-30,0.4168
2004-05-03,1.9716
2004-05-04,0.9159
2004-05-05,-1.6134
2004-05-06,0.1367
2004-05-07,-2.9342
2004-05-10,-3.1634
2004-05-11,0.9074
2004-05-12,0.5396
2004-05-13,-0.2147
2004-05-14,1.1115
2004-05-17,0.9574
2004-05-18,1.1942
2004-05-19,-2.0479
2004-05-20,1.8780999999999999
2004-05-21,0.1391
2004-05-24,0.9031
2004-05-25,2.3752
2004-05-26,2.3537
2004-05-27,1.3141
2004-05-28,0.4215
2004-06-01,-0.9041
2004-06-02,1.9713
2004-06-03,-1.0687
2004-06-04,0.2946
2004-06-07,1.8277
2004-06-08,-0.1603
2004-06-09,-0.3531
2004-06-10,-0.3222
2004-06-14,-4.5572
2004-06-15,3.2171
