ticker,BOL US Equity
2000-05-24,2.3214
2000-05-25,0.1745
2000-05-26,0.6969
2000-05-30,0.0138
2000-05-31,-3.4722
2000-06-01,-0.4496
2000-06-02,-1.4453
2000-06-05,-0.0917
2000-06-06,0.7339
2000-06-07,-1.6393
2000-06-08,-2.2222
2000-06-09,4.9242
2000-06-12,0.6318
2000-06-13,2.6906
2000-06-14,6.2009
2000-06-15,-1.8914
2000-06-16,-1.3044
2000-06-19,0.7272
2000-06-20,1.0118
2000-06-21,2.3372
2000-06-22,-2.2838
2000-06-23,1.0017
2000-06-26,2.2314
2000-06-27,-3.4762
2000-06-28,2.9313000000000002
2000-06-29,-1.3832
2000-06-30,2.1658
2000-07-03,0.4644
2000-07-05,-0.0804
2000-07-06,-0.4827
2000-07-07,-1.2934999999999999
2000-07-10,2.0475
2000-07-11,1.4445999999999999
2000-07-12,0.0791
2000-07-13,-1.1067
2000-07-14,-2.0783
2000-07-17,3.3061
2000-07-18,-0.3556
2000-07-19,-21.6495
2000-07-20,-1.0121
2000-07-21,0.7157
2000-07-24,1.4213
2000-07-25,-0.7007
2000-07-26,0.4032
2000-07-27,0.3012
2000-07-28,-0.6507
2000-07-31,0.2519
2000-08-01,-0.9045
2000-08-02,-0.2028
2000-08-03,-4.7764
2000-08-04,0.0
2000-08-07,-1.4941
2000-08-08,1.0834
2000-08-09,-2.358
2000-08-10,2.5247
2000-08-11,0.2141
2000-08-14,1.0684
2000-08-15,-2.6427
2000-08-16,-0.76
2000-08-17,0.0
2000-08-18,-0.9847
2000-08-21,2.5
2000-08-22,-1.2532
2000-08-23,-2.6201
2000-08-24,-35.6502
2000-08-25,-2.6132
2000-08-28,0.1789
2000-08-29,-1.0714
2000-08-30,-0.5126
2000-08-31,4.5704
2000-09-01,2.0979
2000-09-05,0.2568
2000-09-06,-0.0854
2000-09-07,-4.7863
2000-09-08,-1.6158000000000001
2000-09-11,3.2847
2000-09-12,0.8834
2000-09-13,0.3503
2000-09-14,-0.1745
2000-09-15,2.7972
2000-09-18,-0.1701
2000-09-19,0.1704
2000-09-20,-0.5102
2000-09-21,1.8803
2000-09-22,1.1745
2000-09-25,-2.4876
2000-09-26,-1.5306
2000-09-27,1.5544
2000-09-28,2.551
2000-09-29,3.3167
2000-10-02,-0.1605
2000-10-03,1.1254
2000-10-04,-1.4308
2000-10-05,1.7742
2000-10-06,0.317
2000-10-09,-2.0537
2000-10-10,0.0
2000-10-11,0.8065
2000-10-12,-4.0
2000-10-13,-4.0
2000-10-16,4.1667
2000-10-17,-3.6667
2000-10-18,-2.4221
2000-10-19,0.0
2000-10-20,4.2553
2000-10-23,0.8503
2000-10-24,-4.2159
2000-10-25,6.162
2000-10-26,-1.99
2000-10-27,-0.5076
2000-10-30,5.102
2000-10-31,-0.1618
2000-11-01,2.107
2000-11-02,0.7937
2000-11-03,0.1575
2000-11-06,-1.2579
2000-11-07,-1.5924
2000-11-08,3.8834999999999997
2000-11-09,0.0
2000-11-10,-0.4673
2000-11-13,0.313
2000-11-14,-1.7161
2000-11-15,1.1111
2000-11-16,0.157
2000-11-17,1.5674000000000001
2000-11-20,3.5494
2000-11-21,0.149
2000-11-22,0.1488
2000-11-24,0.7429
2000-11-27,-0.7375
2000-11-28,2.3774
2000-11-29,-4.0406
2000-11-30,6.6971
2000-12-01,-6.2767
2000-12-04,3.8052
2000-12-05,-0.5865
2000-12-06,-2.6549
2000-12-07,1.2121
2000-12-08,0.5988
2000-12-11,1.1905000000000001
2000-12-12,1.3235000000000001
2000-12-13,0.0
2000-12-14,2.3222
2000-12-15,-0.7092
2000-12-18,4.8571
2000-12-19,-3.8147
2000-12-20,-2.1246
2000-12-21,-4.0521
2000-12-22,-3.0166
2000-12-26,1.2442
2000-12-27,-2.765
2000-12-28,2.5276
2000-12-29,-0.3082
2001-01-02,-1.2365
2001-01-03,2.5039
2001-01-04,-4.7328
2001-01-05,-3.2051
2001-01-08,-2.1523
2001-01-09,0.0
2001-01-10,-0.3384
2001-01-11,4.2445
2001-01-12,-2.2801
2001-01-16,1.0
2001-01-17,4.4554
2001-01-18,0.0
2001-01-19,0.7899
2001-01-22,0.0
2001-01-23,3.605
2001-01-24,-1.059
2001-01-25,5.3517
2001-01-26,6.5312
2001-01-29,-1.733
2001-01-30,-0.4215
2001-01-31,4.2994
2001-02-01,0.4699
2001-02-02,-2.2109
2001-02-05,0.1304
2001-02-06,-0.1303
2001-02-07,3.8261
2001-02-08,1.361
2001-02-09,-0.3305
2001-02-12,1.5337
2001-02-13,2.9598
2001-02-14,-0.3569
2001-02-15,0.0398
2001-02-16,-0.9745
2001-02-20,0.6829
2001-02-21,3.2316
2001-02-22,-0.6763
2001-02-23,-1.1673
2001-02-26,-0.5512
2001-02-27,4.2557
2001-02-28,1.9935
2001-03-01,1.4147
2001-03-02,-4.0198
2001-03-05,-4.3221
2001-03-06,-3.5779
2001-03-07,-3.3789
2001-03-08,2.2869
2001-03-09,-1.2866
2001-03-12,-1.3248
2001-03-13,-2.4903
2001-03-14,0.3553
2001-03-15,-0.7303
2001-03-16,-4.8596
2001-03-19,3.3739
2001-03-20,0.6346
2001-03-21,-1.5314999999999999
2001-03-22,-2.1272
2001-03-23,1.893
2001-03-26,2.867
2001-03-27,1.5385
2001-03-28,0.7686
2001-03-29,2.0048
2001-03-30,-2.4567
2001-04-02,-3.7451
2001-04-03,-4.0046
2001-04-04,0.4503
2001-04-05,-5.026
2001-04-06,0.1242
2001-04-09,0.0496
2001-04-10,0.3472
2001-04-11,0.346
2001-04-12,1.601
2001-04-16,1.0909
2001-04-17,1.6547
2001-04-18,2.3826
2001-04-19,-0.1152
2001-04-20,-0.669
2001-04-23,0.2787
2001-04-24,-3.0107
2001-04-25,-0.191
2001-04-26,1.1005
2001-04-27,2.9342
2001-04-30,-1.8391
2001-05-01,-0.5621
2001-05-02,0.5888
2001-05-03,4.2145
2001-05-04,-3.7744
2001-05-07,-0.8405
2001-05-08,-1.2715
2001-05-09,-0.5962
2001-05-10,-1.0317
2001-05-11,-0.6788
2001-05-14,-0.659
2001-05-15,0.8354
2001-05-16,2.3635
2001-05-17,5.5225
2001-05-18,3.0228
2001-05-21,-0.1971
2001-05-22,1.9965000000000002
2001-05-23,-0.7098
2001-05-24,0.4766
2001-05-25,0.4528
2001-05-29,1.7814999999999999
2001-05-30,0.0211
2001-05-31,0.2756
2001-06-01,1.9872999999999998
2001-06-04,0.539
2001-06-05,1.8557000000000001
2001-06-06,0.1215
2001-06-07,-0.829
2001-06-08,-0.3058
2001-06-11,-0.4908
2001-06-12,-7.5216
2001-06-13,-2.7333
2001-06-14,-3.5869
2001-06-15,-1.6588
2001-06-18,-3.8554
2001-06-19,-2.2556
2001-06-20,-0.1795
2001-06-21,-2.0807
2001-06-22,-2.3872
2001-06-25,-1.505
2001-06-26,1.3643
2001-06-27,-1.0498
2001-06-28,0.5169
2001-06-29,-1.9215
2001-07-02,-1.2141
2001-07-03,0.2793
2001-07-05,-0.1393
2001-07-06,-1.9247
2001-07-09,-2.0193
2001-07-10,-1.8868
2001-07-11,-0.5325
2001-07-12,1.8144
2001-07-13,1.3439
2001-07-16,0.0865
2001-07-17,0.8065
2001-07-18,0.9429
2001-07-19,-4.0759
2001-07-20,2.6557
2001-07-23,-0.6899
2001-07-24,-4.1679
2001-07-25,0.6947
2001-07-26,0.9298
2001-07-27,2.11
2001-07-30,0.6985
2001-07-31,-1.0405
2001-08-01,-0.2629
2001-08-02,1.1713
2001-08-03,0.5499
2001-08-06,0.0288
2001-08-07,0.3453
2001-08-08,-0.1434
2001-08-09,-1.4647000000000001
2001-08-10,2.6231
2001-08-13,0.8804
2001-08-14,1.2106
2001-08-15,0.4729
2001-08-16,3.7652
2001-08-17,-4.2423
2001-08-20,1.3931
2001-08-21,-0.5771
2001-08-22,0.8015
2001-08-23,0.0548
2001-08-24,0.0
2001-08-27,-0.0822
2001-08-28,1.7553
2001-08-29,-2.0216
2001-08-30,0.7703
2001-08-31,0.0
2001-09-04,5.664
2001-09-05,-2.9925
2001-09-06,-1.2339
2001-09-07,-2.7974
2001-09-10,-0.1676
2001-09-17,-3.8343
2001-09-18,-2.2119
2001-09-19,-6.3988
2001-09-20,-5.151
2001-09-21,-3.1177
2001-09-24,3.7716
2001-09-25,-3.3344
2001-09-26,-0.5174
2001-09-27,0.8669
2001-09-28,-2.7157
2001-10-01,0.5654
2001-10-02,1.3352
2001-10-03,5.7559000000000005
2001-10-04,1.082
2001-10-05,-0.1622
2001-10-08,-2.1767
2001-10-09,4.7493
2001-10-10,-1.7121
2001-10-11,1.4516
2001-10-12,-0.7313
2001-10-15,-0.8969
2001-10-16,1.6806999999999999
2001-10-17,-3.0197
2001-10-18,8.9807
2001-10-19,0.0301
2001-10-22,3.3073
2001-10-23,2.6193
2001-10-24,-0.7374
2001-10-25,-2.1143
2001-10-26,0.5546
2001-10-29,-2.0319
2001-10-30,-2.4889
2001-10-31,-1.0635
2001-11-01,0.1536
2001-11-02,-0.92
2001-11-05,-0.3405
2001-11-06,0.6211
2001-11-07,-1.4506000000000001
2001-11-08,0.689
2001-11-09,-1.2442
2001-11-12,0.189
2001-11-13,2.2006
2001-11-14,-2.8607
2001-11-15,1.9633
2001-11-16,0.0
2001-11-19,0.3727
2001-11-20,-0.526
2001-11-21,0.9642
2001-11-23,-0.4005
2001-11-26,2.3198
2001-11-27,1.179
2001-11-28,0.6274
2001-11-29,-0.1485
2001-11-30,-0.3596
2001-12-03,2.406
2001-12-04,3.4068
2001-12-05,-2.3005
2001-12-06,1.3372
2001-12-07,-0.6598
2001-12-10,-1.0973
2001-12-11,3.4745
2001-12-12,-1.5237
2001-12-13,-0.2579
2001-12-14,0.4309
2001-12-17,0.2574
2001-12-18,0.3994
2001-12-19,-0.0284
2001-12-20,-0.3695
2001-12-21,0.7133
2001-12-24,0.9632
2001-12-26,-0.8698
2001-12-27,3.3116
2001-12-28,3.5616
2001-12-31,-0.3704
2002-01-02,0.2124
2002-01-03,-0.1855
2002-01-04,4.8845
2002-01-07,2.5563000000000002
2002-01-08,-1.2833
2002-01-09,1.175
2002-01-10,-0.9637
2002-01-11,0.6737
2002-01-14,3.8414
2002-01-15,-2.5537
2002-01-16,-0.5633
2002-01-17,0.6404
2002-01-18,-1.0279
2002-01-22,-1.4837
2002-01-23,0.8283
2002-01-24,-3.1616
2002-01-25,-0.3342
2002-01-28,-2.5019
2002-01-29,-2.4603
2002-01-30,0.895
2002-01-31,1.4785
2002-02-01,1.1921
2002-02-04,-1.4136
2002-02-05,1.0621
2002-02-06,-2.1545
2002-02-07,-1.5038
2002-02-08,2.8081
2002-02-11,0.3713
2002-02-12,1.4795
2002-02-13,-0.4166
2002-02-14,0.0523
2002-02-15,-0.7316
2002-02-19,-0.5001
2002-02-20,-1.0582
2002-02-21,-0.1337
2002-02-22,0.241
2002-02-25,-0.7746
2002-02-26,2.3149
2002-02-27,-1.105
2002-02-28,1.0375
2002-03-01,1.6851
2002-03-04,-0.9839
2002-03-05,0.1046
2002-03-06,2.0637
2002-03-07,-2.0871
2002-03-08,-0.1579
2002-03-11,-0.2372
2002-03-12,0.7398
2002-03-13,-0.3672
2002-03-14,2.8429
2002-03-15,1.6893
2002-03-18,1.6864
2002-03-19,3.8119
2002-03-20,-0.1192
2002-03-21,-0.5252
2002-03-22,1.8719000000000001
2002-03-25,-0.6125
2002-03-26,0.4977
2002-03-27,3.066
2002-03-28,1.9908000000000001
2002-04-01,-6.5515
2002-04-02,-3.8415
2002-04-03,-1.623
2002-04-04,0.0254
2002-04-05,0.5075
2002-04-08,0.7321
2002-04-09,0.2506
2002-04-10,-0.725
2002-04-11,1.4102000000000001
2002-04-12,-1.4154
2002-04-15,-0.5038
2002-04-16,-0.6582
2002-04-17,0.0255
2002-04-18,-1.1975
2002-04-19,-1.0572
2002-04-22,-4.5348
2002-04-23,2.2386
2002-04-24,-0.5607
2002-04-25,-3.3835
2002-04-26,-0.6115
2002-04-29,-2.4329
2002-04-30,3.0954
2002-05-01,0.6116
2002-05-02,0.9947
2002-05-03,-1.7784
2002-05-06,-2.8134
2002-05-07,-2.2643
2002-05-08,4.0469
2002-05-09,-3.4949
2002-05-10,-0.5549
2002-05-13,3.2599
2002-05-14,-0.5688
2002-05-15,-0.286
2002-05-16,-0.9466
2002-05-17,3.3594
2002-05-20,0.1961
2002-05-21,4.4463
2002-05-22,-1.7671000000000001
2002-05-23,1.2265
2002-05-24,0.5116
2002-05-28,-0.0536
2002-05-29,3.1627
2002-05-30,-1.0392
2002-05-31,-0.5005
2002-06-03,-1.7739
2002-06-04,-4.8787
2002-06-05,-2.0969
2002-06-06,7.4674
2002-06-07,-3.2858
2002-06-10,2.9797000000000002
2002-06-11,-0.4327
2002-06-12,-2.4715
2002-06-13,-1.3645
2002-06-14,1.9763
2002-06-17,2.6301
2002-06-18,2.1851
2002-06-19,0.9768
2002-06-20,-0.3922
2002-06-21,-1.8635000000000002
2002-06-24,-1.3373
2002-06-25,0.515
2002-06-26,-10.1942
2002-06-27,2.5526
2002-06-28,-0.8785
2002-07-01,-2.9247
2002-07-02,-3.378
2002-07-03,-1.1024
2002-07-05,2.3567
2002-07-08,-1.7424
2002-07-09,-0.285
2002-07-10,-3.8425000000000002
2002-07-11,0.6935
2002-07-12,1.7383
2002-07-15,-0.8704
2002-07-16,-1.0732
2002-07-17,1.4135
2002-07-18,-4.5381
2002-07-19,-2.6825
2002-07-22,-0.7327
2002-07-23,-2.3199
2002-07-24,4.2101
2002-07-25,9.3923
2002-07-26,-4.2298
2002-07-29,2.9005
2002-07-30,2.4343
2002-07-31,3.4396
2002-08-01,-1.9045
2002-08-02,-1.6025
2002-08-05,-4.1967
2002-08-06,0.523
2002-08-07,1.561
2002-08-08,1.601
2002-08-09,0.1261
2002-08-12,0.9758
2002-08-13,-3.9276999999999997
2002-08-14,2.8877
2002-08-15,-0.3469
2002-08-16,-1.6456
2002-08-19,0.7079
2002-08-20,-0.1278
2002-08-21,0.3199
2002-08-22,2.2959
2002-08-23,-0.2494
2002-08-26,-0.5
2002-08-27,-0.7538
2002-08-28,-0.1266
2002-08-29,-0.3485
2002-08-30,0.5428
2002-09-03,-0.3176
2002-09-04,-0.9239
2002-09-05,1.8006
2002-09-06,1.9583
2002-09-09,2.4473
2002-09-10,1.0281
2002-09-11,-0.5088
2002-09-12,-1.1432
2002-09-13,1.2173
2002-09-16,1.2026
2002-09-17,-2.1390000000000002
2002-09-18,0.0304
2002-09-19,-2.1244
2002-09-20,0.7752
2002-09-23,1.5385
2002-09-24,-2.4242
2002-09-25,3.8509
2002-09-26,1.1962
2002-09-27,-0.7979
2002-09-30,-1.1915
2002-10-01,0.9949
2002-10-02,-2.6269
2002-10-03,3.1269
2002-10-04,-1.9917
2002-10-07,-2.1535
2002-10-08,-3.1308
2002-10-09,-10.432
2002-10-10,6.4666
2002-10-11,3.8255
2002-10-14,0.0646
2002-10-15,0.9367
2002-10-16,-0.64
2002-10-17,4.6377
2002-10-18,-3.1086
2002-10-21,-0.8577
2002-10-22,-0.769
2002-10-23,0.9364
2002-10-24,-0.5118
2002-10-25,0.5466
2002-10-28,1.4391
2002-10-29,-0.3468
2002-10-30,-1.3603
2002-10-31,-0.2566
2002-11-01,1.5756000000000001
2002-11-04,2.5958
2002-11-05,0.6171
2002-11-06,1.9013
2002-11-07,-0.8426
2002-11-08,0.4552
2002-11-11,-1.7523
2002-11-12,1.7528000000000001
2002-11-13,0.0907
2002-11-14,1.087
2002-11-15,1.583
2002-11-18,1.2055
2002-11-19,-0.7844
2002-11-20,2.7233
2002-11-21,4.618
2002-11-22,1.1172
2002-11-25,-0.3234
2002-11-26,0.0541
2002-11-27,1.6752
2002-11-29,0.64
2002-12-02,1.3778000000000001
2002-12-03,-1.5421
2002-12-04,-4.5129
2002-12-05,-1.3066
2002-12-06,0.9577
2002-12-09,-0.5301
2002-12-10,1.4586000000000001
2002-12-11,-0.94
2002-12-12,-0.4186
2002-12-13,-0.5045
2002-12-16,0.0
2002-12-17,-1.4365999999999999
2002-12-18,-0.9145
2002-12-19,0.548
2002-12-20,1.8072
2002-12-23,1.0144
2002-12-24,-1.2831000000000001
2002-12-26,0.0283
2002-12-27,-0.1412
2002-12-30,1.1315
2002-12-31,0.6993
2003-01-02,3.1944
2003-01-03,-2.288
2003-01-06,1.5152
2003-01-07,-0.4071
2003-01-08,-2.2343
2003-01-09,0.5574
2003-01-10,-0.3326
2003-01-13,0.5284
2003-01-14,-0.1383
2003-01-15,-0.8033
2003-01-16,0.5306
2003-01-17,0.1111
2003-01-21,-1.7758
2003-01-22,-0.904
2003-01-23,-0.2281
2003-01-24,-2.1143
2003-01-27,-0.2627
2003-01-28,-2.868
2003-01-29,0.3013
2003-01-30,-2.5233
2003-01-31,2.4653
2003-02-03,-1.8045
2003-02-04,-2.2971
2003-02-05,-0.7837
2003-02-06,-0.8215
2003-02-07,-0.9239
2003-02-10,0.418
2003-02-11,-0.5764
2003-02-12,-0.9662
2003-02-13,-1.4634
2003-02-14,1.5182
2003-02-18,1.4304000000000001
2003-02-19,-0.3846
2003-02-20,-0.547
2003-02-21,0.7441
2003-02-24,-3.4682
2003-02-25,0.3659
2003-02-26,1.5247000000000002
2003-02-27,-0.4244
2003-02-28,0.9836
2003-03-03,0.0
2003-03-04,-1.1364
2003-03-05,1.2808
2003-03-06,-0.6187
2003-03-07,0.1638
2003-03-10,-1.8646
2003-03-11,0.1667
2003-03-12,-0.6656
2003-03-13,2.2111
2003-03-14,1.4748999999999999
2003-03-17,3.2946
2003-03-18,0.0313
2003-03-19,0.0313
2003-03-20,1.5312999999999999
2003-03-21,2.1853
2003-03-24,-1.8373
2003-03-25,1.7797
2003-03-26,-1.2059
2003-03-27,1.4342
2003-03-28,-0.1203
2003-03-31,-0.9337
2003-04-01,0.2736
2003-04-02,0.2729
2003-04-03,-0.0302
2003-04-04,-0.363
2003-04-07,1.184
2003-04-08,1.4101
2003-04-09,1.8935
2003-04-10,0.029
2003-04-11,-3.9768
2003-04-14,-0.2418
2003-04-15,1.5152
2003-04-16,-0.7463
2003-04-17,0.1504
2003-04-21,-0.9009
2003-04-22,6.1212
2003-04-23,1.5705
2003-04-24,-5.8195
2003-04-25,1.6118999999999999
2003-04-28,1.5276
2003-04-29,1.0995
2003-04-30,0.6297
2003-05-01,-1.0239
2003-05-02,0.7184
2003-05-05,0.2853
2003-05-06,2.1337
2003-05-07,-7.7716
2003-05-08,0.3926
2003-05-09,2.5271
2003-05-12,1.5258
2003-05-13,0.578
2003-05-14,-0.5172
2003-05-15,0.1155
2003-05-16,-0.4616
2003-05-19,-2.6957
2003-05-20,3.2767
2003-05-21,0.548
2003-05-22,1.4343
2003-05-23,0.3959
2003-05-27,3.7183
2003-05-28,1.032
2003-05-29,1.2634
2003-05-30,1.0655000000000001
2003-06-02,0.9225
2003-06-03,1.9064999999999999
2003-06-04,1.3326
2003-06-05,0.3288
2003-06-06,1.6133
2003-06-09,-1.6125
2003-06-10,-0.4539
2003-06-11,1.1905000000000001
2003-06-12,-0.3755
2003-06-13,-1.0804
2003-06-16,0.9652
2003-06-17,-1.7610000000000001
2003-06-18,-2.2535
2003-06-19,-1.7814999999999999
2003-06-20,-0.0267
2003-06-23,-1.7076
2003-06-24,0.3529
2003-06-25,-0.3787
2003-06-26,1.2761
2003-06-27,0.992
2003-06-30,-0.4513
2003-07-01,0.0267
2003-07-02,1.7062
2003-07-03,-0.8126
2003-07-07,1.2156
2003-07-08,-0.7833
2003-07-09,-0.1316
2003-07-10,-1.3175
2003-07-11,0.6142
2003-07-14,-0.0796
2003-07-15,0.0
2003-07-16,-1.3546
2003-07-17,-1.0501
2003-07-18,-0.1905
2003-07-21,-0.4362
2003-07-22,-0.7941
2003-07-23,2.1253
2003-07-24,3.1622
2003-07-25,1.8862999999999999
2003-07-28,2.5199
2003-07-29,2.7339
2003-07-30,2.417
2003-07-31,0.7628
2003-08-01,-0.5678
2003-08-04,-0.6662
2003-08-05,0.0719
2003-08-06,-1.484
2003-08-07,0.2672
2003-08-08,0.1454
2003-08-11,-0.7501
2003-08-12,1.6577
2003-08-13,-1.3189
2003-08-14,2.26
2003-08-15,-0.404
2003-08-18,0.8113
2003-08-19,-0.8757
2003-08-20,0.5014
2003-08-21,-0.095
2003-08-22,-1.3555
2003-08-25,-0.1205
2003-08-26,0.169
2003-08-27,-1.2048
2003-08-28,2.0244
2003-08-29,1.1031
2003-09-02,1.7315
2003-09-03,-0.4896
2003-09-04,-0.2343
2003-09-05,-0.8924
2003-09-08,1.8719999999999999
2003-09-09,-0.9537
2003-09-10,-1.2447
2003-09-11,0.2616
2003-09-12,0.6879
2003-09-15,0.0236
2003-09-16,1.1069
2003-09-17,2.0266
2003-09-18,2.1918
2003-09-19,-0.6479
2003-09-22,-0.1574
2003-09-23,2.6351
2003-09-24,-1.2288999999999999
2003-09-25,-1.9550999999999998
2003-09-26,-1.133
2003-09-29,1.7877999999999998
2003-09-30,-0.5855
2003-10-01,3.0578
2003-10-02,0.4396
2003-10-03,0.0
2003-10-06,-0.372
2003-10-07,0.0659
2003-10-08,0.3512
2003-10-09,-0.0656
2003-10-10,-0.1751
2003-10-13,0.4824
2003-10-14,1.3965
2003-10-15,-0.043
2003-10-16,2.0667
2003-10-17,-0.6961
2003-10-20,1.8904
2003-10-21,-0.4795
2003-10-22,-1.5501
2003-10-23,1.6596
2003-10-24,-0.0837
2003-10-27,0.5656
2003-10-28,1.3122
2003-10-29,-1.4391
2003-10-30,0.5006
2003-10-31,-0.0415
2003-11-03,1.495
2003-11-04,-1.6162
2003-11-05,-0.3951
2003-11-06,0.6054
2003-11-07,-0.0208
2003-11-10,1.3075999999999999
2003-11-11,-2.0897
2003-11-12,2.239
2003-11-13,0.6345
2003-11-14,-1.8711
2003-11-17,-0.5181
2003-11-18,-0.625
2003-11-19,0.4612
2003-11-20,-0.8556
2003-11-21,0.0
2003-11-24,2.7152
2003-11-25,2.1311
2003-11-26,0.3812
2003-11-28,0.6613
2003-12-01,2.3094
2003-12-02,0.0778
2003-12-03,1.1083
2003-12-04,-0.2308
2003-12-05,-0.6361
2003-12-08,0.6596
2003-12-09,-1.2334
2003-12-10,-0.8585
2003-12-11,2.0468
2003-12-12,0.2314
2003-12-15,-1.4816
2003-12-16,0.6445
2003-12-17,0.621
2003-12-18,-1.5429
2003-12-19,-0.431
2003-12-22,-0.2361
2003-12-23,-0.1775
2003-12-24,0.3951
2003-12-26,1.0823
2003-12-29,1.1485
2003-12-30,0.4042
2003-12-31,-0.5175
2004-01-02,-0.5395
2004-01-05,1.1236
2004-01-06,-0.4215
2004-01-07,0.4617
2004-01-08,-0.0191
2004-01-09,-1.379
2004-01-12,0.4855
2004-01-13,0.6571
2004-01-14,1.0945
2004-01-15,-0.1519
2004-01-16,0.4375
2004-01-20,0.0189
2004-01-21,0.9657
2004-01-22,0.3938
2004-01-23,-1.4571
2004-01-26,0.5498
2004-01-27,-1.2443
2004-01-28,-2.9210000000000003
2004-01-29,2.9499
2004-01-30,2.6743
2004-02-02,2.6233
2004-02-03,-0.4351
2004-02-04,-0.7101
2004-02-05,-2.3473
2004-02-06,2.6291
2004-02-09,0.183
2004-02-10,0.6941
2004-02-11,2.4669
2004-02-12,0.3717
2004-02-13,0.8113
2004-02-17,2.2043
2004-02-18,1.0955
2004-02-19,-0.9651
2004-02-20,-0.8378
2004-02-23,-1.0172
2004-02-24,0.6096
2004-02-25,2.1814
2004-02-26,0.6269
2004-02-27,0.2194
2004-03-01,1.4312
2004-03-02,0.166
2004-03-03,0.0497
2004-03-04,1.6068
2004-03-05,-0.7336
2004-03-08,-0.4927
2004-03-09,-1.4359
2004-03-10,-0.921
2004-03-11,-0.5239
2004-03-12,-0.2718
2004-03-15,-0.6133
2004-03-16,1.0113
2004-03-17,0.0339
2004-03-18,-1.3232
2004-03-19,-0.1547
2004-03-22,-1.1191
2004-03-23,-0.3657
2004-03-24,-0.4719
2004-03-25,1.0536
2004-03-26,-0.0695
2004-03-29,4.0862
2004-03-30,1.5202
2004-03-31,-1.3164
2004-04-01,2.8348
2004-04-02,4.2808
2004-04-05,1.9125999999999999
2004-04-06,0.7476
2004-04-07,0.2726
2004-04-08,-1.0572
2004-04-12,0.3664
2004-04-13,-1.6122
2004-04-14,-0.3092
2004-04-15,-1.0699
2004-04-16,2.5235
2004-04-19,-0.7033
2004-04-20,-0.9854
2004-04-21,0.2954
2004-04-22,1.5814
2004-04-23,0.5189
2004-04-26,-1.078
2004-04-27,-0.4605
2004-04-28,-0.3701
2004-04-29,-0.9596
2004-04-30,-1.8128
2004-05-03,0.2387
2004-05-04,-0.2858
2004-05-05,2.6433
2004-05-06,0.2482
2004-05-07,-2.8165
2004-05-10,-4.0764
2004-05-11,3.0212
2004-05-12,-0.2739
2004-05-13,0.5817
2004-05-14,0.0
2004-05-17,-2.0402
2004-05-18,-0.3444
2004-05-19,0.6582
2004-05-20,-0.2125
2004-05-21,0.7864
2004-05-24,-1.1216
2004-05-25,0.0329
2004-05-26,-0.2465
2004-05-27,1.6145
2004-05-28,-0.8611
2004-06-01,3.5726
2004-06-02,2.6424
