ticker,PIRRQ US Equity
2000-05-23,-1.9868000000000001
2000-05-24,-4.0541
2000-05-25,0.7042
2000-05-26,-1.3986
2000-05-30,-1.4184
2000-05-31,-2.1583
2000-06-01,3.6765
2000-06-02,-0.7092
2000-06-05,1.4285999999999999
2000-06-06,-3.5211
2000-06-07,0.7299
2000-06-08,4.3478
2000-06-09,2.7778
2000-06-12,-1.3514
2000-06-13,4.7945
2000-06-14,0.6536
2000-06-15,-0.6494
2000-06-16,-3.268
2000-06-19,0.6757
2000-06-20,-1.3423
2000-06-21,-0.6803
2000-06-22,0.6849
2000-06-23,1.3605
2000-06-26,4.0268
2000-06-27,-1.9355
2000-06-28,3.9474
2000-06-29,-1.8987
2000-06-30,3.2258
2000-07-03,1.25
2000-07-05,-1.8519
2000-07-06,0.0
2000-07-07,5.0314
2000-07-10,4.1916
2000-07-11,0.0
2000-07-12,-1.1494
2000-07-13,2.907
2000-07-14,3.3898
2000-07-17,5.4645
2000-07-18,-0.5181
2000-07-19,-4.1667
2000-07-20,4.8913
2000-07-21,5.6995000000000005
2000-07-24,-2.451
2000-07-25,-3.0151
2000-07-26,2.0725
2000-07-27,0.5076
2000-07-28,-3.5354
2000-07-31,0.0
2000-08-01,-2.6178
2000-08-02,0.5376
2000-08-03,-2.1390000000000002
2000-08-04,1.6393
2000-08-07,-1.0753
2000-08-08,2.7174
2000-08-09,1.0582
2000-08-10,-3.1414
2000-08-11,1.0811
2000-08-14,2.4813
2000-08-15,-1.5707
2000-08-16,-1.0638
2000-08-17,-2.1505
2000-08-18,-3.2967
2000-08-21,0.0
2000-08-22,1.7045
2000-08-23,1.6760000000000002
2000-08-24,-1.6484
2000-08-25,-0.5587
2000-08-28,2.2472
2000-08-29,5.4945
2000-08-30,-1.5625
2000-08-31,-0.5291
2000-09-01,1.5957
2000-09-05,-2.6178
2000-09-06,2.1505
2000-09-07,-0.5263
2000-09-08,-2.6455
2000-09-11,-0.5435
2000-09-12,8.7432
2000-09-13,1.5074999999999998
2000-09-14,-1.4851
2000-09-15,4.0201
2000-09-18,0.0
2000-09-19,1.4493
2000-09-20,0.9524
2000-09-21,1.8868
2000-09-22,0.0
2000-09-25,0.463
2000-09-26,-0.4608
2000-09-27,-0.463
2000-09-28,-1.3953
2000-09-29,2.3585
2000-10-02,-4.1475
2000-10-03,-3.3654
2000-10-04,0.0
2000-10-05,2.9851
2000-10-06,-2.8986
2000-10-09,-1.4925
2000-10-10,-3.0303
2000-10-11,-3.125
2000-10-12,-10.2151
2000-10-13,7.1856
2000-10-16,3.9106
2000-10-17,-1.0753
2000-10-18,-2.7174
2000-10-19,4.4693
2000-10-20,-1.6042999999999998
2000-10-23,-0.5435
2000-10-24,3.2787
2000-10-25,0.0
2000-10-26,-0.5291
2000-10-27,-2.1277
2000-10-30,3.6087
2000-10-31,11.5789
2000-11-01,-3.7736
2000-11-02,5.8824
2000-11-03,2.3148
2000-11-06,-2.2624
2000-11-07,-1.8519
2000-11-08,5.6604
2000-11-09,-5.8036
2000-11-10,-2.8436
2000-11-13,4.878
2000-11-14,-0.9302
2000-11-15,-5.1643
2000-11-16,-0.9901
2000-11-17,4.0
2000-11-20,-4.8077
2000-11-21,-1.0101
2000-11-22,1.0204
2000-11-24,6.0606
2000-11-27,5.7143
2000-11-28,-14.4144
2000-11-29,-7.3684
2000-11-30,0.5682
2000-12-01,3.9548
2000-12-04,1.087
2000-12-05,5.914
2000-12-06,-1.0152
2000-12-07,-8.2051
2000-12-08,-5.0279
2000-12-11,-15.2941
2000-12-12,-2.0833
2000-12-13,-4.2553
2000-12-14,5.9259
2000-12-15,-2.0979
2000-12-18,0.7143
2000-12-19,-4.9645
2000-12-20,-1.4925
2000-12-21,-0.7576
2000-12-22,12.9771
2000-12-26,0.0
2000-12-27,8.1081
2000-12-28,1.875
2000-12-29,1.227
2001-01-02,-7.8788
2001-01-03,2.6316
2001-01-04,-1.9231
2001-01-05,-5.8824
2001-01-08,-4.1667
2001-01-09,3.6231999999999998
2001-01-10,7.6923
2001-01-11,3.8961
2001-01-12,0.0
2001-01-16,5.625
2001-01-17,2.9586
2001-01-18,-0.5747
2001-01-19,-6.9364
2001-01-22,6.8323
2001-01-23,1.1628
2001-01-24,-1.1494
2001-01-25,0.0
2001-01-26,-1.7442
2001-01-29,4.0473
2001-01-30,-1.7351999999999999
2001-01-31,3.2528
2001-02-01,8.7309
2001-02-02,7.202
2001-02-05,-0.3861
2001-02-06,0.9302
2001-02-07,3.4562
2001-02-08,-2.7468
2001-02-09,-1.5267
2001-02-12,4.7287
2001-02-13,1.4804
2001-02-14,-0.2188
2001-02-15,-1.462
2001-02-16,-0.9644
2001-02-20,3.7453
2001-02-21,-5.7762
2001-02-22,-4.9808
2001-02-23,-0.3226
2001-02-26,4.7735
2001-02-27,-1.0811
2001-02-28,1.4832
2001-03-01,-3.4615
2001-03-02,-0.3984
2001-03-05,-3.68
2001-03-06,2.5747999999999998
2001-03-07,6.2348
2001-03-08,6.7073
2001-03-09,-1.7143000000000002
2001-03-12,-1.3808
2001-03-13,-6.0427
2001-03-14,-3.1373
2001-03-15,-0.4049
2001-03-16,-1.2195
2001-03-19,4.5267
2001-03-20,-1.8898000000000001
2001-03-21,-3.9326
2001-03-22,-0.5848
2001-03-23,8.4034
2001-03-26,0.3876
2001-03-27,0.3861
2001-03-28,-0.6154
2001-03-29,-0.6192
2001-03-30,1.2461
2001-04-02,0.0
2001-04-03,-0.7692
2001-04-04,0.0
2001-04-05,1.938
2001-04-06,1.9011
2001-04-09,5.9701
2001-04-10,1.338
2001-04-11,-3.4051
2001-04-12,-0.0719
2001-04-16,-1.0799
2001-04-17,1.8195000000000001
2001-04-18,2.2159
2001-04-19,0.3497
2001-04-20,-2.0906
2001-04-23,0.4982
2001-04-24,-2.4079
2001-04-25,1.5965
2001-04-26,0.2143
2001-04-27,3.7063
2001-04-30,-23.4364
2001-05-01,5.4054
2001-05-02,-0.3419
2001-05-03,2.4871
2001-05-04,-0.0837
2001-05-07,-0.7538
2001-05-08,-1.2658
2001-05-09,0.1709
2001-05-10,6.6553
2001-05-11,-1.28
2001-05-14,-1.1345
2001-05-15,0.8197
2001-05-16,3.6585
2001-05-17,-1.1764999999999999
2001-05-18,-0.7937
2001-05-21,2.24
2001-05-22,-1.4085
2001-05-23,-0.3968
2001-05-24,-3.5857
2001-05-25,-0.8264
2001-05-29,-1.0833
2001-05-30,-1.8534000000000002
2001-05-31,0.8584
2001-06-01,1.9574
2001-06-04,0.3339
2001-06-05,1.9135
2001-06-06,3.2653
2001-06-07,-1.3439
2001-06-08,-1.5224
2001-06-11,-2.3596
2001-06-12,1.6667
2001-06-13,-1.2295
2001-06-14,-2.9046
2001-06-15,0.8547
2001-06-18,0.1695
2001-06-19,-7.7834
2001-06-20,0.9174
2001-06-21,0.0
2001-06-22,-1.7273
2001-06-25,-4.2553
2001-06-26,-0.4831
2001-06-27,2.5243
2001-06-28,5.2083
2001-06-29,3.5103999999999997
2001-07-02,-3.2174
2001-07-03,-1.168
2001-07-05,0.0
2001-07-06,-1.4545
2001-07-09,1.1993
2001-07-10,-2.4613
2001-07-11,2.8037
2001-07-12,4.4545
2001-07-13,-2.9591
2001-07-16,0.4484
2001-07-17,0.7143
2001-07-18,1.2411
2001-07-19,2.8021000000000003
2001-07-20,2.8961
2001-07-23,-2.7318
2001-07-24,-0.3404
2001-07-25,2.4765
2001-07-26,-1.6667
2001-07-27,0.2542
2001-07-30,-0.6762
2001-07-31,0.3416
2001-08-01,1.2766
2001-08-02,2.605
2001-08-03,-0.6552
2001-08-06,-1.4015
2001-08-07,-0.0836
2001-08-08,-2.5105
2001-08-09,2.9185
2001-08-10,-1.5847
2001-08-13,-1.6949
2001-08-14,3.4483
2001-08-15,-0.5
2001-08-16,1.2563
2001-08-17,-0.6617
2001-08-20,-2.4147
2001-08-21,-2.2184
2001-08-22,0.349
2001-08-23,-0.4348
2001-08-24,4.3668
2001-08-27,-3.7657
2001-08-28,4.6957
2001-08-29,2.99
2001-08-30,-1.2097
2001-08-31,-0.8163
2001-09-04,1.3992
2001-09-05,-1.3799000000000001
2001-09-06,-13.5802
2001-09-07,-4.2857
2001-09-10,-0.4975
2001-09-17,-9.7
2001-09-18,-5.8693
2001-09-19,1.1764999999999999
2001-09-20,-1.7442
2001-09-21,-3.787
2001-09-24,4.797
2001-09-25,0.939
2001-09-26,-3.2558
2001-09-27,-0.7212
2001-09-28,0.4843
2001-10-01,-0.7229
2001-10-02,-0.9709
2001-10-03,8.4559
2001-10-04,1.9209
2001-10-05,5.5432
2001-10-08,0.3151
2001-10-09,-3.0366
2001-10-10,6.9114
2001-10-11,7.0707
2001-10-12,2.8302
2001-10-15,-2.7523
2001-10-16,3.4906
2001-10-17,-3.6463
2001-10-18,0.2838
2001-10-19,0.9434
2001-10-22,3.271
2001-10-23,0.0
2001-10-24,-2.2624
2001-10-25,5.5556
2001-10-26,1.7544
2001-10-29,-1.5516999999999999
2001-10-30,-1.0508
2001-10-31,-2.2202
2001-11-01,2.634
2001-11-02,2.3009
2001-11-05,1.4706000000000001
2001-11-06,3.8363
2001-11-07,-0.821
2001-11-08,6.1258
2001-11-09,2.4181
2001-11-12,1.2947
2001-11-13,5.2632
2001-11-14,-0.7143
2001-11-15,-1.4388
2001-11-16,-2.4088
2001-11-19,4.3381
2001-11-20,-2.8674
2001-11-21,-1.1808
2001-11-23,4.3316
2001-11-26,5.2255
2001-11-27,-1.0204
2001-11-28,0.0
2001-11-29,-0.3436
2001-11-30,-0.2759
2001-12-03,0.2766
2001-12-04,1.6552
2001-12-05,4.4776
2001-12-06,3.5714
2001-12-07,-2.1944
2001-12-10,-0.3205
2001-12-11,-1.2862
2001-12-12,0.5212
2001-12-13,-0.1944
2001-12-14,3.4416
2001-12-17,4.2059
2001-12-18,0.6024
2001-12-19,6.1078
2001-12-20,0.1693
2001-12-21,-4.2254
2001-12-24,4.4118
2001-12-26,2.5352
2001-12-27,-5.7692
2001-12-28,0.2915
2001-12-31,0.814
2002-01-02,-1.9607999999999999
2002-01-03,8.7647
2002-01-04,1.1357
2002-01-07,-0.107
2002-01-08,1.2848
2002-01-09,-0.2643
2002-01-10,0.8479
2002-01-11,-3.836
2002-01-14,-3.8798
2002-01-15,4.6049
2002-01-16,-0.7609
2002-01-17,-0.6024
2002-01-18,1.2671999999999999
2002-01-22,-1.741
2002-01-23,4.0975
2002-01-24,-0.6915
2002-01-25,1.0177
2002-01-28,0.6363
2002-01-29,-2.2655
2002-01-30,1.8868
2002-01-31,-0.0529
2002-02-01,-3.4939
2002-02-04,-2.3039
2002-02-05,3.0388
2002-02-06,-6.39
2002-02-07,-0.8168
2002-02-08,-0.5294
2002-02-11,1.7149999999999999
2002-02-12,1.2209
2002-02-13,4.4227
2002-02-14,-0.165
2002-02-15,-1.0468
2002-02-19,-2.0601
2002-02-20,2.6151
2002-02-21,-1.8283
2002-02-22,-3.6682
2002-02-25,2.9291
2002-02-26,10.4155
2002-02-27,2.8866
2002-02-28,0.0501
2002-03-01,1.3519999999999999
2002-03-04,1.1858
2002-03-05,-0.6348
2002-03-06,-1.3759000000000001
2002-03-07,4.285
2002-03-08,0.3344
2002-03-11,-0.9524
2002-03-12,2.5
2002-03-13,-0.0938
2002-03-14,0.0939
2002-03-15,-1.0788
2002-03-18,0.2371
2002-03-19,0.7569
2002-03-20,0.4695
2002-03-21,-6.3551
2002-03-22,-1.1976
2002-03-25,3.3838
2002-03-26,1.3679000000000001
2002-03-27,0.5783
2002-03-28,-1.3416000000000001
2002-04-01,-3.0112
2002-04-02,-1.0516
2002-04-03,2.7328
2002-04-04,7.1429
2002-04-05,2.9425
2002-04-08,0.268
2002-04-09,4.3653
2002-04-10,-0.3414
2002-04-11,-4.0685
2002-04-12,2.6786
2002-04-15,-0.8696
2002-04-16,-0.0877
2002-04-17,1.6242
2002-04-18,2.1598
2002-04-19,0.2114
2002-04-22,-1.5612
2002-04-23,2.6574999999999998
2002-04-24,-2.5052
2002-04-25,1.7130999999999998
2002-04-26,-1.4737
2002-04-29,2.0085
2002-04-30,0.3351
2002-05-01,-2.3382
2002-05-02,-1.4536
2002-05-03,1.4751
2002-05-06,-1.4536
2002-05-07,-2.087
2002-05-08,-0.7549
2002-05-09,3.4452
2002-05-10,-3.3304
2002-05-13,-0.6711
2002-05-14,2.5225
2002-05-15,0.0879
2002-05-16,-2.1071
2002-05-17,0.2691
2002-05-20,-1.0286
2002-05-21,-6.3263
2002-05-22,2.2672
2002-05-23,0.8019
2002-05-24,-1.2635
2002-05-28,-1.8957000000000002
2002-05-29,-1.7873999999999999
2002-05-30,-0.0492
2002-05-31,-0.4921
2002-06-03,-3.0663
2002-06-04,3.1122
2002-06-05,4.5027
2002-06-06,1.3258
2002-06-07,2.3832
2002-06-10,-1.0041
2002-06-11,-0.9221
2002-06-12,3.0712
2002-06-13,-1.5800999999999998
2002-06-14,-0.5505
2002-06-17,1.9373
2002-06-18,-0.181
2002-06-19,2.1759
2002-06-20,-2.0852
2002-06-21,0.4078
2002-06-24,-1.8502
2002-06-25,-4.8276
2002-06-26,-1.2077
2002-06-27,0.0978
2002-06-28,2.5892
2002-07-01,-4.619
2002-07-02,-6.3405000000000005
2002-07-03,3.678
2002-07-05,4.0103
2002-07-08,-2.3727
2002-07-09,1.4684
2002-07-10,-0.4491
2002-07-11,-3.2580999999999998
2002-07-12,-7.0466
2002-07-15,0.8919
2002-07-16,-10.8287
2002-07-17,5.948
2002-07-18,0.7018
2002-07-19,-3.0778
2002-07-22,-2.9359
2002-07-23,-1.9752999999999998
2002-07-24,5.6675
2002-07-25,-1.6091
2002-07-26,3.5736
2002-07-29,7.8947
2002-07-30,-2.1138
2002-07-31,-4.2082
2002-08-01,-4.9133
2002-08-02,-3.8298
2002-08-05,-2.9077
2002-08-06,1.3717
2002-08-07,-0.9021
2002-08-08,-0.1951
2002-08-09,0.1954
2002-08-12,-1.1703999999999999
2002-08-13,1.1842
2002-08-14,6.4369
2002-08-15,4.8870000000000005
2002-08-16,-0.4659
2002-08-19,4.33
2002-08-20,-0.5609
2002-08-21,1.4664
2002-08-22,0.0556
2002-08-23,0.1111
2002-08-26,0.444
2002-08-27,-3.7569
2002-08-28,-1.7222
2002-08-29,4.4393
2002-08-30,0.1119
2002-09-03,0.0
2002-09-04,1.7877
2002-09-05,3.4577
2002-09-06,6.313
2002-09-09,1.2475
2002-09-10,-1.7743
2002-09-11,2.5088
2002-09-12,-4.65
2002-09-13,0.9754
2002-09-16,2.6436
2002-09-17,-2.9222
2002-09-18,-0.4592
2002-09-19,-2.8191
2002-09-20,1.3713
2002-09-23,-0.7804
2002-09-24,-0.4195
2002-09-25,4.8972999999999995
2002-09-26,2.3092
2002-09-27,-2.8459
2002-09-30,-3.6869
2002-10-01,-4.2999
2002-10-02,-3.5616
2002-10-03,-0.6818
2002-10-04,-2.746
2002-10-07,-4.2941
2002-10-08,8.604800000000001
2002-10-09,-7.3571
2002-10-10,5.6811
2002-10-11,6.6474
2002-10-14,-0.813
2002-10-15,4.4262
2002-10-16,-5.8085
2002-10-17,7.6667
2002-10-18,2.064
2002-10-21,2.275
2002-10-22,-5.7341
2002-10-23,1.4683
2002-10-24,-1.447
2002-10-25,1.8878
2002-10-28,-4.1688
2002-10-29,1.7723
2002-10-30,-2.2164
2002-10-31,1.7269
2002-11-01,0.7958
2002-11-04,-1.8420999999999998
2002-11-05,2.6882
2002-11-06,-1.5707
2002-11-07,-1.9681
2002-11-08,-0.4883
2002-11-11,-3.7622999999999998
2002-11-12,3.5127
2002-11-13,2.682
2002-11-14,1.7591
2002-11-15,2.2001
2002-11-18,-2.7166
2002-11-19,-3.3193
2002-11-20,3.5422000000000002
2002-11-21,0.6842
2002-11-22,-1.9864000000000002
2002-11-25,0.8
2002-11-26,-2.2222
2002-11-27,4.8701
2002-11-29,0.6708
2002-12-02,-0.5638
2002-12-03,-2.2165
2002-12-04,3.4792
2002-12-05,2.8018
2002-12-06,0.6442
2002-12-09,-2.0679
2002-12-10,1.0558
2002-12-11,0.4975
2002-12-12,2.1287
2002-12-13,0.7756
2002-12-16,1.9721
2002-12-17,-6.1792
2002-12-18,-0.9553
2002-12-19,-0.7614
2002-12-20,1.6368
2002-12-23,-5.4857
2002-12-24,-1.7572
2002-12-26,0.5962
2002-12-27,-1.2392
2002-12-30,1.7458
2002-12-31,1.5013
2003-01-02,2.2187
2003-01-03,-2.8424
2003-01-06,2.1277
2003-01-07,0.9896
2003-01-08,0.6189
2003-01-09,-3.5366
2003-01-10,0.8502
2003-01-13,-1.686
2003-01-14,0.3215
2003-01-15,0.0
2003-01-16,2.8312
2003-01-17,-0.7273
2003-01-21,-3.8723
2003-01-22,0.2177
2003-01-23,0.8691
2003-01-24,-4.8465
2003-01-27,-2.7731
2003-01-28,2.7357
2003-01-29,-0.1133
2003-01-30,-2.439
2003-01-31,-1.4535
2003-02-03,-1.6519
2003-02-04,-5.1776
2003-02-05,3.3651
2003-02-06,-0.5528
2003-02-07,-1.7912
2003-02-10,1.1320999999999999
2003-02-11,0.0
2003-02-12,0.0622
2003-02-13,-1.9266999999999999
2003-02-14,0.8238
2003-02-18,3.5827
2003-02-19,-4.1262
2003-02-20,-0.443
2003-02-21,3.6872
2003-02-24,-5.886
2003-02-25,0.9772
2003-02-26,0.6452
2003-02-27,-0.7051
2003-02-28,3.0987999999999998
2003-03-03,-2.8178
2003-03-04,-3.0284
2003-03-05,-1.3289
2003-03-06,5.7239
2003-03-07,0.4459
2003-03-10,-1.7121
2003-03-11,0.7742
2003-03-12,-0.2561
2003-03-13,2.439
2003-03-14,0.7519
2003-03-17,5.0373
2003-03-18,0.5921
2003-03-19,-1.236
2003-03-20,0.298
2003-03-21,3.0897
2003-03-24,-3.8040000000000003
2003-03-25,1.2582
2003-03-26,-1.6568
2003-03-27,-1.0229
2003-03-28,-2.8571
2003-03-31,-0.7509
2003-04-01,-4.855
2003-04-02,4.0424
2003-04-03,0.4459
2003-04-04,2.7901
2003-04-07,2.4059
2003-04-08,-1.6265
2003-04-09,-2.0208
2003-04-10,5.1875
2003-04-11,-0.9507
2003-04-14,0.7199
2003-04-15,0.8934
2003-04-16,-1.771
2003-04-17,3.3053
2003-04-21,1.338
2003-04-22,3.3295
2003-04-23,-0.7778
2003-04-24,-0.4479
2003-04-25,-0.7874
2003-04-28,2.2109
2003-04-29,2.3295
2003-04-30,0.5962
2003-05-01,0.7543
2003-05-02,2.6738
2003-05-05,0.1563
2003-05-06,3.2864
2003-05-07,0.101
2003-05-08,0.3532
2003-05-09,2.4635
2003-05-12,1.8646
2003-05-13,-0.8671
2003-05-14,-1.895
2003-05-15,-1.4364
2003-05-16,-2.0603
2003-05-19,-2.668
2003-05-20,-0.3163
2003-05-21,1.3221
2003-05-22,0.6785
2003-05-23,-2.0218
2003-05-27,1.0582
2003-05-28,2.8796
2003-05-29,1.0178
2003-05-30,1.3098
2003-06-02,2.0885
2003-06-03,0.341
2003-06-04,2.1845
2003-06-05,1.4252
2003-06-06,-1.2646
2003-06-09,-2.2296
2003-06-10,0.6793
2003-06-11,1.2530000000000001
2003-06-12,-0.238
2003-06-13,-0.4771
2003-06-16,0.9108
2003-06-17,-3.3254
2003-06-18,-1.3268
2003-06-19,0.3486
2003-06-20,0.9926
2003-06-23,-1.6707999999999998
2003-06-24,-0.1
2003-06-25,0.05
2003-06-26,0.9
2003-06-27,0.8424
2003-06-30,0.2457
2003-07-01,0.3431
2003-07-02,2.3449
2003-07-03,-2.1002
2003-07-07,3.2667
2003-07-08,2.644
2003-07-09,-0.322
2003-07-10,-2.8611
2003-07-11,1.0451
2003-07-14,2.4918
2003-07-15,-1.2844
2003-07-16,-0.9758
2003-07-17,-2.0648
2003-07-18,0.1917
2003-07-21,-1.9607999999999999
2003-07-22,1.5122
2003-07-23,0.3364
2003-07-24,0.6226
2003-07-25,-0.0952
2003-07-28,-1.7627000000000002
2003-07-29,-3.2493
2003-07-30,-9.2732
2003-07-31,2.7624
2003-08-01,-2.5269
2003-08-04,-1.5444
2003-08-05,1.1818
2003-08-06,-2.5584
2003-08-07,3.9954
2003-08-08,-0.1098
2003-08-11,0.9341
2003-08-12,1.9053
2003-08-13,-0.2671
2003-08-14,3.2673
2003-08-15,1.1929
2003-08-18,1.999
2003-08-19,1.608
2003-08-20,-1.1869
2003-08-21,0.5005
2003-08-22,-0.2988
2003-08-25,0.3996
2003-08-26,0.0
2003-08-27,0.597
2003-08-28,2.0772
2003-08-29,-0.3391
2003-09-02,0.632
2003-09-03,0.2415
2003-09-04,-9.3012
2003-09-05,-0.9564
2003-09-08,0.3219
2003-09-09,-0.7487
2003-09-10,0.0
2003-09-11,3.3405
2003-09-12,2.2941
2003-09-15,0.2548
2003-09-16,-1.9827
2003-09-17,1.4523
2003-09-18,0.3067
2003-09-19,-0.4587
2003-09-22,0.8705
2003-09-23,0.5076
2003-09-24,-1.4646
2003-09-25,-0.5638
2003-09-26,-2.0619
2003-09-29,1.0526
2003-09-30,0.2083
2003-10-01,3.2225
2003-10-02,-0.3021
2003-10-03,1.4141
2003-10-06,-0.2988
2003-10-07,0.3497
2003-10-08,1.5431
2003-10-09,8.5294
2003-10-10,0.7678
2003-10-13,1.3895
2003-10-14,1.0168
2003-10-15,0.2626
2003-10-16,-1.5276999999999998
2003-10-17,-2.039
2003-10-20,0.2715
2003-10-21,-0.4964
2003-10-22,-0.2268
2003-10-23,-0.0909
2003-10-24,-1.0464
2003-10-27,1.5171999999999999
2003-10-28,2.808
2003-10-29,1.9824000000000002
2003-10-30,0.6911
2003-10-31,-0.9009
2003-11-03,4.0693
2003-11-04,0.0417
2003-11-05,0.8761
2003-11-06,6.9065
2003-11-07,-0.9284
2003-11-10,0.0
2003-11-11,0.7029
2003-11-12,1.3959
2003-11-13,-1.6444
2003-11-14,-0.2722
2003-11-17,-1.6764000000000001
2003-11-18,-0.9516
2003-11-19,0.04
2003-11-20,0.2801
2003-11-21,0.1197
2003-11-24,1.5544
2003-11-25,0.7849
2003-11-26,-0.7009
2003-11-28,0.0
2003-12-01,2.7058999999999997
2003-12-02,-2.3673
2003-12-03,-3.1678
2003-12-04,-2.4233000000000002
2003-12-05,-1.2831000000000001
2003-12-08,0.5031
2003-12-09,-1.627
2003-12-10,-2.4173
2003-12-11,1.4776
2003-12-12,0.4283
2003-12-15,-4.0085
2003-12-16,-7.952
2003-12-17,1.9304999999999999
2003-12-18,2.178
2003-12-19,-0.3707
2003-12-22,-1.1628
2003-12-23,0.7059
2003-12-24,-0.7009
2003-12-26,1.5529
2003-12-29,1.1585
2003-12-30,0.8704
2003-12-31,-0.7266
2004-01-02,-4.0256
2004-01-05,0.715
2004-01-06,1.5144
2004-01-07,-1.1655
2004-01-08,-0.4717
2004-01-09,-0.237
2004-01-12,-1.3302
2004-01-13,0.3852
2004-01-14,3.3094
2004-01-15,2.1356
2004-01-16,3.5
2004-01-20,-0.7466
2004-01-21,0.2212
2004-01-22,-0.9713
2004-01-23,-0.1337
2004-01-26,-0.3571
2004-01-27,-1.1649
2004-01-28,-5.1677
2004-01-29,-0.0956
2004-01-30,-0.7177
2004-02-02,-0.3373
2004-02-03,-0.6796
2004-02-04,-1.5152
2004-02-05,6.6005
2004-02-06,1.0242
2004-02-09,1.3825
2004-02-10,0.9091
2004-02-11,3.6036
2004-02-12,-0.1304
2004-02-13,-0.9578
2004-02-17,1.4945
2004-02-18,0.563
2004-02-19,-0.7321
2004-02-20,-0.9544
2004-02-23,-2.1463
2004-02-24,1.4324
2004-02-25,1.4563
2004-02-26,1.1309
2004-02-27,0.6882
2004-03-01,1.4524
2004-03-02,0.3789
2004-03-03,-0.3775
2004-03-04,3.5789
2004-03-05,1.626
2004-03-08,-1.16
2004-03-09,-1.0927
2004-03-10,-3.6007
2004-03-11,-0.2971
2004-03-12,3.0651
2004-03-15,-3.2218
2004-03-16,-0.5975
2004-03-17,1.7604
2004-03-18,-0.3376
2004-03-19,-0.0423
2004-03-22,-1.6942
2004-03-23,1.1202
2004-03-24,-2.8121
2004-03-25,2.8058
2004-03-26,1.2793
2004-03-29,0.7158
2004-03-30,-1.4632
2004-03-31,0.5515
2004-04-01,-2.8692
2004-04-02,-1.3901
2004-04-05,-0.1322
2004-04-06,0.0441
2004-04-07,-0.8818
2004-04-08,-1.5125
2004-04-12,0.9485
2004-04-13,-1.5213
2004-04-14,-0.8178
2004-04-15,0.5955
2004-04-16,0.1366
2004-04-19,-0.2729
2004-04-20,0.4104
2004-04-21,0.4995
2004-04-22,0.9941
2004-04-23,2.1924
2004-04-26,-0.394
2004-04-27,-10.1099
2004-04-28,0.2445
2004-04-29,0.4878
2004-04-30,0.2913
2004-05-03,-0.4356
2004-05-04,-0.8305
2004-05-05,-0.4926
2004-05-06,-6.4356
2004-05-07,-2.0635
2004-05-10,-0.2701
2004-05-11,2.2752
2004-05-12,0.0
2004-05-13,-0.6356
2004-05-14,0.5864
2004-05-17,-2.9147
2004-05-18,1.31
2004-05-19,-0.0539
2004-05-20,-1.0782
2004-05-21,-0.2725
2004-05-24,1.3660999999999999
2004-05-25,1.6712
2004-05-26,-0.8484
2004-05-27,1.9786000000000001
