ticker,UNTCQ US Equity
2000-05-24,0.9662
2000-05-25,-0.9569
2000-05-26,0.0
2000-05-30,-2.4154999999999998
2000-05-31,4.4554
2000-06-01,-0.4739
2000-06-02,-2.3810000000000002
2000-06-05,-6.3415
2000-06-06,2.6042
2000-06-07,0.5076
2000-06-08,-3.0303
2000-06-09,-1.0417
2000-06-12,6.3158
2000-06-13,0.495
2000-06-14,1.9704000000000002
2000-06-15,1.4493
2000-06-16,2.3810000000000002
2000-06-19,-3.2558
2000-06-20,-6.25
2000-06-21,5.641
2000-06-22,-5.3398
2000-06-23,1.0256
2000-06-26,0.0
2000-06-27,4.0609
2000-06-28,6.8293
2000-06-29,3.653
2000-06-30,-4.8458
2000-07-03,3.2407
2000-07-05,-4.9327
2000-07-06,-0.9434
2000-07-07,0.9524
2000-07-10,5.6604
2000-07-11,2.6786
2000-07-12,0.0
2000-07-13,-2.6087
2000-07-14,0.8929
2000-07-17,-0.4425
2000-07-18,-0.8889
2000-07-19,-2.6906
2000-07-20,1.3825
2000-07-21,-7.2727
2000-07-24,-4.902
2000-07-25,0.5155
2000-07-26,3.0769
2000-07-27,-2.4876
2000-07-28,-2.0408
2000-07-31,4.1667
2000-08-01,0.0
2000-08-02,5.0
2000-08-03,-0.9524
2000-08-04,1.4423
2000-08-07,2.3697
2000-08-08,0.9259
2000-08-09,-2.2936
2000-08-10,0.939
2000-08-11,2.3256
2000-08-14,3.6364
2000-08-15,-2.6316
2000-08-16,0.9009
2000-08-17,2.6786
2000-08-18,-0.8696
2000-08-21,0.0
2000-08-22,-1.3158
2000-08-23,6.6667
2000-08-24,4.1667
2000-08-25,-2.0
2000-08-28,-0.4082
2000-08-29,4.5082
2000-08-30,-2.7451
2000-08-31,0.8065
2000-09-01,1.2
2000-09-05,-0.3953
2000-09-06,0.7937
2000-09-07,0.0
2000-09-08,-2.7559
2000-09-11,2.834
2000-09-12,0.7874
2000-09-13,-2.7344
2000-09-14,-1.2048
2000-09-15,2.439
2000-09-18,-2.7778
2000-09-19,-3.2653
2000-09-20,1.2658
2000-09-21,-5.4167
2000-09-22,0.0
2000-09-25,-1.7621
2000-09-26,5.3812
2000-09-27,1.2766
2000-09-28,0.0
2000-09-29,0.8403
2000-10-02,0.0
2000-10-03,0.0
2000-10-04,-0.4167
2000-10-05,-2.9289
2000-10-06,0.0
2000-10-09,-3.0172
2000-10-10,0.4444
2000-10-11,4.8673
2000-10-12,-2.1097
2000-10-13,-1.2931
2000-10-16,-3.0568
2000-10-17,-1.8018
2000-10-18,-3.6696999999999997
2000-10-19,1.9048
2000-10-20,0.9346
2000-10-23,2.3148
2000-10-24,-1.3575
2000-10-25,0.9174
2000-10-26,0.0
2000-10-27,-0.9091
2000-10-30,-2.2936
2000-10-31,0.0
2000-11-01,5.1643
2000-11-02,0.8929
2000-11-03,-0.885
2000-11-06,-0.4464
2000-11-07,-0.4484
2000-11-08,1.3514
2000-11-09,-1.3333
2000-11-10,-0.4505
2000-11-13,-0.4525
2000-11-14,3.6364
2000-11-15,7.8947
2000-11-16,2.0325
2000-11-17,-5.1793
2000-11-20,1.6806999999999999
2000-11-21,0.4132
2000-11-22,-3.7037
2000-11-24,-0.4274
2000-11-27,-3.8627000000000002
2000-11-28,-4.9107
2000-11-29,-2.3474
2000-11-30,-2.4038
2000-12-01,5.4187
2000-12-04,1.4019
2000-12-05,0.9217
2000-12-06,-1.8265
2000-12-07,1.8605
2000-12-08,1.8265
2000-12-11,3.1390000000000002
2000-12-12,2.6087
2000-12-13,0.0
2000-12-14,1.6949
2000-12-15,0.8333
2000-12-18,4.9587
2000-12-19,5.1181
2000-12-20,1.1236
2000-12-21,0.7407
2000-12-22,3.6765
2000-12-26,7.4468
2000-12-27,0.0
2000-12-28,1.6502
2000-12-29,-1.6234
2001-01-02,0.9901
2001-01-03,-3.9215999999999998
2001-01-04,-3.7415000000000003
2001-01-05,-1.0601
2001-01-08,8.5714
2001-01-09,-1.9737
2001-01-10,3.3557
2001-01-11,0.3247
2001-01-12,3.5599
2001-01-16,6.875
2001-01-17,-3.8012
2001-01-18,-10.6383
2001-01-19,-3.7415000000000003
2001-01-22,2.8269
2001-01-23,3.4364
2001-01-24,-2.3256
2001-01-25,3.4013999999999998
2001-01-26,0.6579
2001-01-29,-2.2222
2001-01-30,-0.5348
2001-01-31,-3.4409
2001-02-01,-2.5612
2001-02-02,6.8
2001-02-05,3.7988
2001-02-06,1.5464
2001-02-07,-1.6244
2001-02-08,2.1672
2001-02-09,-0.404
2001-02-12,-0.5578
2001-02-13,0.4589
2001-02-14,0.203
2001-02-15,-0.9625
2001-02-16,0.665
2001-02-20,1.3719999999999999
2001-02-21,0.7519
2001-02-22,-3.4826
2001-02-23,-7.2165
2001-02-26,3.7778
2001-02-27,-2.5696
2001-02-28,0.2747
2001-03-01,3.8356
2001-03-02,0.2639
2001-03-05,5.2632
2001-03-06,-0.05
2001-03-07,0.3002
2001-03-08,1.1471
2001-03-09,-0.8876
2001-03-12,-2.9353
2001-03-13,1.3326
2001-03-14,-2.6302
2001-03-15,-3.8961
2001-03-16,-6.0
2001-03-19,3.5653
2001-03-20,4.3865
2001-03-21,-3.9894
2001-03-22,-6.6482
2001-03-23,3.2641
2001-03-26,0.2874
2001-03-27,-1.8911
2001-03-28,-2.4533
2001-03-29,-1.6168
2001-03-30,0.7304
2001-04-02,-1.8127
2001-04-03,-4.0
2001-04-04,3.5256
2001-04-05,9.969
2001-04-06,2.2523
2001-04-09,0.7709
2001-04-10,-0.1093
2001-04-11,0.3829
2001-04-12,0.545
2001-04-16,0.6504
2001-04-17,3.3926
2001-04-18,0.2604
2001-04-19,0.2597
2001-04-20,-1.8135
2001-04-23,3.5356
2001-04-24,-3.4149
2001-04-25,3.4301
2001-04-26,3.0612
2001-04-27,0.2475
2001-04-30,0.0494
2001-05-01,-1.0365
2001-05-02,-10.6733
2001-05-03,-2.0659
2001-05-04,2.9076
2001-05-07,-0.554
2001-05-08,0.1671
2001-05-09,0.2225
2001-05-10,-0.1665
2001-05-11,-0.3891
2001-05-14,5.5804
2001-05-15,1.6385
2001-05-16,7.6443
2001-05-17,-3.3816
2001-05-18,6.5
2001-05-21,3.0516
2001-05-22,-0.6834
2001-05-23,-3.211
2001-05-24,-0.6635
2001-05-25,-0.7634
2001-05-29,2.4038
2001-05-30,-1.5023
2001-05-31,3.0505
2001-06-01,1.0638
2001-06-04,3.7986
2001-06-05,0.5732
2001-06-06,-3.9895
2001-06-07,-4.7489
2001-06-08,-1.1985000000000001
2001-06-11,-5.3857
2001-06-12,5.7436
2001-06-13,0.388
2001-06-14,-2.029
2001-06-15,-1.5779
2001-06-18,-3.5571
2001-06-19,-2.5974
2001-06-20,-2.4
2001-06-21,-6.7213
2001-06-22,-2.9877000000000002
2001-06-25,-3.5023999999999997
2001-06-26,1.9399
2001-06-27,-3.7446
2001-06-28,-5.102
2001-06-29,6.5188
2001-07-02,-8.2019
2001-07-03,-0.3436
2001-07-05,1.3103
2001-07-06,2.0422
2001-07-09,-6.8712
2001-07-10,-0.4298
2001-07-11,-2.8777
2001-07-12,-0.3704
2001-07-13,-4.7584
2001-07-16,-4.7619
2001-07-17,-1.3934
2001-07-18,-3.2419000000000002
2001-07-19,0.5155
2001-07-20,2.2222
2001-07-23,3.1773
2001-07-24,-5.5916
2001-07-25,3.176
2001-07-26,8.5691
2001-07-27,0.3831
2001-07-30,2.4427
2001-07-31,-1.7884
2001-08-01,-2.2762000000000002
2001-08-02,1.3975
2001-08-03,-2.3737
2001-08-06,-2.7451
2001-08-07,-3.3064999999999998
2001-08-08,-3.2527
2001-08-09,0.431
2001-08-10,0.2575
2001-08-13,-2.8253
2001-08-14,2.3789
2001-08-15,5.7659
2001-08-16,-2.1969
2001-08-17,-0.7488
2001-08-20,-5.197
2001-08-21,-0.4421
2001-08-22,-3.1972
2001-08-23,-4.4037
2001-08-24,-2.7831
2001-08-27,-2.7641
2001-08-28,-1.5228000000000002
2001-08-29,-3.9175
2001-08-30,0.1073
2001-08-31,-1.6077
2001-09-04,6.2092
2001-09-05,-2.0513
2001-09-06,1.0471
2001-09-07,-3.7306
2001-09-10,3.7675
2001-09-17,-4.7718
2001-09-18,-4.4662
2001-09-19,-4.7891
2001-09-20,-2.8743
2001-09-21,2.2195
2001-09-24,-1.9300000000000002
2001-09-25,-1.599
2001-09-26,-5.625
2001-09-27,5.298
2001-09-28,11.6981
2001-10-01,-3.9414
2001-10-02,1.9929999999999999
2001-10-03,2.4138
2001-10-04,8.8664
2001-10-05,-3.299
2001-10-08,0.7463
2001-10-09,2.1164
2001-10-10,7.772
2001-10-11,-1.5385
2001-10-12,-1.2695
2001-10-15,-2.1761
2001-10-16,1.6178
2001-10-17,1.99
2001-10-18,-1.9512
2001-10-19,5.2736
2001-10-22,-0.5671
2001-10-23,-0.3802
2001-10-24,1.145
2001-10-25,5.3774
2001-10-26,4.2972
2001-10-29,0.8584
2001-10-30,-6.383
2001-10-31,-0.4545
2001-11-01,1.5525
2001-11-02,-2.4281
2001-11-05,-5.53
2001-11-06,0.4878
2001-11-07,1.165
2001-11-08,2.6871
2001-11-09,7.6636
2001-11-12,0.7813
2001-11-13,6.8045
2001-11-14,-5.0806000000000004
2001-11-15,-9.8556
2001-11-16,2.7333
2001-11-19,1.4679
2001-11-20,3.255
2001-11-21,2.2767
2001-11-23,3.4247
2001-11-26,-1.3245
2001-11-27,0.755
2001-11-28,0.1665
2001-11-29,1.9119000000000002
2001-11-30,-0.4078
2001-12-03,2.7846
2001-12-04,6.3745
2001-12-05,-1.4981
2001-12-06,-5.0951
2001-12-07,2.5641
2001-12-10,-2.8906
2001-12-11,-3.4594
2001-12-12,-2.9167
2001-12-13,-0.7725
2001-12-14,2.9412000000000003
2001-12-17,4.2017
2001-12-18,0.0
2001-12-19,-1.2097
2001-12-20,1.7143000000000002
2001-12-21,4.3339
2001-12-24,0.0
2001-12-26,4.2308
2001-12-27,2.952
2001-12-28,-0.7168
2001-12-31,-6.8591999999999995
2002-01-02,0.0775
2002-01-03,-5.9644
2002-01-04,3.2125
2002-01-07,0.5587
2002-01-08,0.3968
2002-01-09,-4.7431
2002-01-10,-0.8299
2002-01-11,-1.4226
2002-01-14,-4.4992
2002-01-15,-2.2222
2002-01-16,-4.2727
2002-01-17,3.0389
2002-01-18,2.4885
2002-01-22,0.7194
2002-01-23,4.9107
2002-01-24,0.4255
2002-01-25,4.2373
2002-01-28,-5.3659
2002-01-29,-0.3436
2002-01-30,2.3276
2002-01-31,4.8863
2002-02-01,2.5703
2002-02-04,-4.4636
2002-02-05,-2.0492
2002-02-06,0.8368
2002-02-07,-3.0705
2002-02-08,1.6267
2002-02-11,2.4431
2002-02-12,0.7401
2002-02-13,-0.6531
2002-02-14,4.4371
2002-02-15,-0.3147
2002-02-19,-2.1310000000000002
2002-02-20,1.6129
2002-02-21,3.5714
2002-02-22,-0.8429
2002-02-25,6.8006
2002-02-26,0.2171
2002-02-27,-0.361
2002-02-28,1.1594
2002-03-01,0.5731
2002-03-04,4.9858
2002-03-05,-1.0855
2002-03-06,5.6927
2002-03-07,0.6489
2002-03-08,-1.6763
2002-03-11,0.0
2002-03-12,0.5902
2002-03-13,-0.4563
2002-03-14,-4.3877
2002-03-15,5.1370000000000005
2002-03-18,4.2345
2002-03-19,-1.1875
2002-03-20,3.7318
2002-03-21,8.2317
2002-03-22,-2.9859
2002-03-25,3.6585
2002-03-26,0.8964
2002-03-27,1.6101999999999999
2002-03-28,-0.0546
2002-04-01,3.3352
2002-04-02,6.6138
2002-04-03,-5.7568
2002-04-04,-3.1069
2002-04-05,0.5978
2002-04-08,1.0265
2002-04-09,-2.1390000000000002
2002-04-10,1.0929
2002-04-11,-2.7027
2002-04-12,-3.8889
2002-04-15,6.185
2002-04-16,0.7077
2002-04-17,2.973
2002-04-18,2.3622
2002-04-19,0.359
2002-04-22,-1.6352
2002-04-23,-0.3636
2002-04-24,-0.9385
2002-04-25,1.7894999999999999
2002-04-26,0.879
2002-04-29,-0.6151
2002-04-30,0.6704
2002-05-01,1.9466999999999999
2002-05-02,1.005
2002-05-03,-0.3483
2002-05-06,-5.2421
2002-05-07,-2.5817
2002-05-08,7.0849
2002-05-09,-2.6768
2002-05-10,0.0
2002-05-13,2.3871
2002-05-14,1.2164
2002-05-15,-2.5038
2002-05-16,0.4109
2002-05-17,-2.8133
2002-05-20,0.1579
2002-05-21,-2.2596
2002-05-22,-0.1075
2002-05-23,2.1529
2002-05-24,-4.6365
2002-05-28,2.4309
2002-05-29,0.863
2002-05-30,-2.9412000000000003
2002-05-31,2.8099
2002-06-03,-6.538
2002-06-04,0.9174
2002-06-05,-1.4205
2002-06-06,-1.0951
2002-06-07,1.4569
2002-06-10,-1.7231
2002-06-11,-3.2729
2002-06-12,-0.423
2002-06-13,0.6675
2002-06-14,5.425
2002-06-17,3.8879
2002-06-18,-1.8162
2002-06-19,-3.0269
2002-06-20,-1.0405
2002-06-21,-0.1168
2002-06-24,1.0526
2002-06-25,1.2731
2002-06-26,-1.3714
2002-06-27,0.5214
2002-06-28,0.0
2002-07-01,-3.5159000000000002
2002-07-02,-0.2389
2002-07-03,1.7964
2002-07-05,1.8824
2002-07-08,-3.7529
2002-07-09,2.1596
2002-07-10,-0.5285
2002-07-11,-5.549
2002-07-12,-0.6875
2002-07-15,-3.3354
2002-07-16,0.9766
2002-07-17,0.1934
2002-07-18,1.1583
2002-07-19,-2.9898
2002-07-22,-4.8525
2002-07-23,-2.481
2002-07-24,9.5406
2002-07-25,-1.6129
2002-07-26,-0.6557
2002-07-29,7.4587
2002-07-30,-0.3071
2002-07-31,-3.2656
2002-08-01,0.0
2002-08-02,-5.7325
2002-08-05,-2.7702999999999998
2002-08-06,3.6136
2002-08-07,-0.6707
2002-08-08,4.2539
2002-08-09,5.9585
2002-08-12,2.6895
2002-08-13,-3.0357
2002-08-14,2.8852
2002-08-15,5.7876
2002-08-16,-1.7484
2002-08-19,1.8944
2002-08-20,-3.1549
2002-08-21,-0.349
2002-08-22,3.6193999999999997
2002-08-23,-2.5915
2002-08-26,4.1064
2002-08-27,-2.7778
2002-08-28,-2.8571
2002-08-29,-2.8824
2002-08-30,5.9963999999999995
2002-09-03,-6.0
2002-09-04,2.1277
2002-09-05,-2.3214
2002-09-06,5.1188
2002-09-09,-0.2899
2002-09-10,6.1047
2002-09-11,-3.8904
2002-09-12,-2.9076
2002-09-13,3.6994
2002-09-16,0.5096
2002-09-17,-1.6901000000000002
2002-09-18,0.5731
2002-09-19,-1.4245
2002-09-20,0.0
2002-09-23,3.1792
2002-09-24,-2.2409
2002-09-25,3.1519
2002-09-26,4.4444
2002-09-27,-2.0213
2002-09-30,3.9631
2002-10-01,2.9243
2002-10-02,-3.653
2002-10-03,0.0527
2002-10-04,-2.0
2002-10-07,-3.4909
2002-10-08,0.1669
2002-10-09,-6.6111
2002-10-10,5.5919
2002-10-11,0.0
2002-10-14,3.6056
2002-10-15,7.9391
2002-10-16,-2.5693
2002-10-17,3.1541
2002-10-18,-0.1003
2002-10-21,-1.2544
2002-10-22,-2.7946999999999997
2002-10-23,4.2865
2002-10-24,-4.3108
2002-10-25,-3.5621
2002-10-28,1.5209000000000001
2002-10-29,-3.1568
2002-10-30,5.8011
2002-10-31,0.7833
2002-11-01,2.5907
2002-11-04,-2.7778
2002-11-05,-1.2987
2002-11-06,3.3158
2002-11-07,-4.7886
2002-11-08,-1.1236
2002-11-11,-3.4632
2002-11-12,0.7848
2002-11-13,-6.0067
2002-11-14,4.5562000000000005
2002-11-15,-0.6791
2002-11-18,-2.1652
2002-11-19,-0.4659
2002-11-20,1.8138999999999998
2002-11-21,2.1264
2002-11-22,-0.8441
2002-11-25,3.235
2002-11-26,-2.8587
2002-11-27,4.0181
2002-11-29,-2.8292
2002-12-02,8.3427
2002-12-03,-1.5504
2002-12-04,-3.9370000000000003
2002-12-05,0.0
2002-12-06,4.8634
2002-12-09,-3.3351
2002-12-10,1.6173
2002-12-11,-3.2891
2002-12-12,3.3461
2002-12-13,-0.0531
2002-12-16,3.1864
2002-12-17,-2.0072
2002-12-18,-1.1555
2002-12-19,-0.0531
2002-12-20,3.4024
2002-12-23,-0.5656
2002-12-24,0.879
2002-12-26,0.205
2002-12-27,-3.3247999999999998
2002-12-30,-2.4339
2002-12-31,0.5965
2003-01-02,5.4447
2003-01-03,-2.6585
2003-01-06,-0.7353
2003-01-07,-9.5238
2003-01-08,-1.345
2003-01-09,0.1778
2003-01-10,-1.8343
2003-01-13,2.3508
2003-01-14,-0.0589
2003-01-15,1.0018
2003-01-16,5.1925
2003-01-17,0.0
2003-01-21,-2.995
2003-01-22,1.2006999999999999
2003-01-23,2.1469
2003-01-24,-3.3186
2003-01-27,-3.3181
2003-01-28,-0.4142
2003-01-29,4.2781
2003-01-30,0.6268
2003-01-31,1.1325
2003-02-03,-1.3998
2003-02-04,5.9625
2003-02-05,0.5359
2003-02-06,-0.693
2003-02-07,-2.8449
2003-02-10,3.8674
2003-02-11,0.0
2003-02-12,-2.7128
2003-02-13,0.4374
2003-02-14,0.6532
2003-02-18,2.7582
2003-02-19,0.0
2003-02-20,0.5263
2003-02-21,2.0942
2003-02-24,0.5128
2003-02-25,-0.2551
2003-02-26,1.2788
2003-02-27,6.0606
2003-02-28,0.2857
2003-03-03,-0.0475
2003-03-04,-0.095
2003-03-05,-0.1427
2003-03-06,4.2381
2003-03-07,-3.9287
2003-03-10,0.0
2003-03-11,-1.8545
2003-03-12,-2.7616
2003-03-13,1.0962
2003-03-14,-2.6614
2003-03-17,0.7595
2003-03-18,3.4171
2003-03-19,-1.8465
2003-03-20,0.7426
2003-03-21,-2.9484
2003-03-24,-0.1519
2003-03-25,0.1521
2003-03-26,-0.5063
2003-03-27,2.0356
2003-03-28,2.9925
2003-03-31,-1.7433
2003-04-01,0.7393
2003-04-02,-0.1957
2003-04-03,-2.9412000000000003
2003-04-04,1.0101
2003-04-07,-1.7
2003-04-08,0.4069
2003-04-09,-0.3546
2003-04-10,0.6609
2003-04-11,0.0
2003-04-14,0.0505
2003-04-15,-1.9182000000000001
2003-04-16,0.4117
2003-04-17,2.3064999999999998
2003-04-21,0.1002
2003-04-22,0.0
2003-04-23,-0.3504
2003-04-24,0.4018
2003-04-25,1.3007
2003-04-28,0.0494
2003-04-29,-2.2705
2003-04-30,-1.0101
2003-05-01,0.3571
2003-05-02,1.1693
2003-05-05,-0.4523
2003-05-06,-0.4038
2003-05-07,2.6356
2003-05-08,1.037
2003-05-09,0.3421
2003-05-12,0.5845
2003-05-13,0.2421
2003-05-14,0.8213
2003-05-15,0.6229
2003-05-16,-2.5238
2003-05-19,-1.0747
2003-05-20,1.2346
2003-05-21,6.439
2003-05-22,-1.604
2003-05-23,1.537
2003-05-27,1.2844
2003-05-28,-1.0417
2003-05-29,-1.0984
2003-05-30,1.8047
2003-06-02,1.3636
2003-06-03,0.8072
2003-06-04,-1.379
2003-06-05,0.857
2003-06-06,-2.907
2003-06-09,0.1842
2003-06-10,0.046
2003-06-11,4.5496
2003-06-12,-0.3516
2003-06-13,-2.2497
2003-06-16,-3.4295999999999998
2003-06-17,-1.6355
2003-06-18,-1.3777
2003-06-19,1.1561
2003-06-20,-0.7619
2003-06-23,-2.975
2003-06-24,0.6924
2003-06-25,2.5540000000000003
2003-06-26,-1.2931
2003-06-27,0.8248
2003-06-30,0.6256
2003-07-01,0.2391
2003-07-02,0.2385
2003-07-03,-1.4755
2003-07-07,-1.0628
2003-07-08,-0.9277
2003-07-09,3.795
2003-07-10,-1.9468
2003-07-11,0.3874
2003-07-14,-1.1095
2003-07-15,-1.4634
2003-07-16,-2.9703
2003-07-17,1.9388
2003-07-18,3.7037
2003-07-21,-3.4749
2003-07-22,0.75
2003-07-23,-0.397
2003-07-24,-0.6477
2003-07-25,0.0
2003-07-28,-0.5015
2003-07-29,-2.7218
2003-07-30,1.0363
2003-07-31,0.359
2003-08-01,-1.8906
2003-08-04,-1.1458
2003-08-05,0.2634
2003-08-06,1.1035
2003-08-07,4.0021
2003-08-08,0.3998
2003-08-11,3.783
2003-08-12,0.5755
2003-08-13,0.3815
2003-08-14,0.19
2003-08-15,0.5216
2003-08-18,0.6132
2003-08-19,2.4379
2003-08-20,1.7849
2003-08-21,0.3597
2003-08-22,-3.4050000000000002
2003-08-25,-0.2783
2003-08-26,-0.9767
2003-08-27,-0.1879
2003-08-28,2.4941
2003-08-29,-1.0101
2003-09-02,0.3711
2003-09-03,1.6636
2003-09-04,-1.6818
2003-09-05,-1.7568000000000001
2003-09-08,0.8471
2003-09-09,-2.9398
2003-09-10,-2.2596
2003-09-11,-1.6232
2003-09-12,0.25
2003-09-15,-0.3491
2003-09-16,0.6006
2003-09-17,-0.995
2003-09-18,-1.2563
2003-09-19,0.0
2003-09-22,-0.7634
2003-09-23,0.9231
2003-09-24,0.6098
2003-09-25,-1.7677
2003-09-26,-2.5707
2003-09-29,1.4776
2003-09-30,-2.0281
2003-10-01,3.5032
2003-10-02,0.7692
2003-10-03,2.1883
2003-10-06,0.996
2003-10-07,0.4931
2003-10-08,-2.1099
2003-10-09,1.5038
2003-10-10,1.6296
2003-10-13,0.4373
2003-10-14,-0.8224
2003-10-15,-4.0488
2003-10-16,1.0676
2003-10-17,-1.9115
2003-10-20,-0.1026
2003-10-21,2.1561
2003-10-22,-1.2563
2003-10-23,-1.4249
2003-10-24,-2.5813
2003-10-27,-0.9009
2003-10-28,0.7487
2003-10-29,-1.0085
2003-10-30,-0.2145
2003-10-31,4.1913
2003-11-03,0.0516
2003-11-04,-0.6701
2003-11-05,1.3492
2003-11-06,0.8705
2003-11-07,0.9645
2003-11-10,-0.2011
2003-11-11,-0.7557
2003-11-12,1.5228000000000002
2003-11-13,0.75
2003-11-14,-0.7444
2003-11-17,-0.75
2003-11-18,-0.8564
2003-11-19,0.6098
2003-11-20,-0.5051
2003-11-21,1.5735999999999999
2003-11-24,1.5992
2003-11-25,1.7708
2003-11-26,-0.435
2003-11-28,0.0
2003-12-01,3.301
2003-12-02,0.9868
2003-12-03,0.4188
2003-12-04,1.8072
2003-12-05,2.2758
2003-12-08,-0.0445
2003-12-09,-0.1336
2003-12-10,-1.9171
2003-12-11,1.2273
2003-12-12,2.1554
2003-12-15,-1.7582
2003-12-16,1.8345
2003-12-17,0.8348
2003-12-18,2.8758
2003-12-19,2.4142
2003-12-22,-0.2068
2003-12-23,-1.1604
2003-12-24,0.9644
2003-12-26,-0.706
2003-12-29,1.8401999999999998
2003-12-30,-1.232
2003-12-31,-2.079
2004-01-02,-0.4671
2004-01-05,0.256
2004-01-06,-0.766
2004-01-07,0.9434
2004-01-08,2.1665
2004-01-09,1.7048
2004-01-12,1.3900000000000001
2004-01-13,0.0806
2004-01-14,-1.4907
2004-01-15,-2.4131
2004-01-16,0.2515
2004-01-20,6.8562
2004-01-21,0.6651
2004-01-22,-1.1271
2004-01-23,2.7909
2004-01-26,0.5736
2004-01-27,-0.076
2004-01-28,-0.4566
2004-01-29,-3.8609
2004-01-30,-1.2724
2004-02-02,2.0137
2004-02-03,0.6711
2004-02-04,-2.9804
2004-02-05,1.0105
2004-02-06,1.0404
2004-02-09,2.1782
2004-02-10,3.8372
2004-02-11,-2.2023
2004-02-12,0.3817
2004-02-13,-0.1901
2004-02-17,2.8571
2004-02-18,-3.7778
2004-02-19,-1.8476
2004-02-20,0.0
2004-02-23,-1.3333
2004-02-24,1.9475
2004-02-25,2.3392
2004-02-26,-0.1905
2004-02-27,1.4504000000000001
2004-03-01,-0.1129
2004-03-02,-1.3183
2004-03-03,0.5344
2004-03-04,1.101
2004-03-05,0.5257
2004-03-08,-0.1494
2004-03-09,1.0101
2004-03-10,-2.6667
2004-03-11,-0.4947
2004-03-12,1.9885000000000002
2004-03-15,1.2373
2004-03-16,1.2593
2004-03-17,0.4023
2004-03-18,-1.0929
2004-03-19,-0.442
2004-03-22,0.0
2004-03-23,-0.8509
2004-03-24,-3.9179
2004-03-25,-0.5049
2004-03-26,0.1171
2004-03-29,3.3138
2004-03-30,3.7736
2004-03-31,-0.2909
2004-04-01,-0.8753
2004-04-02,1.4349
2004-04-05,-0.5078
2004-04-06,0.1458
2004-04-07,2.5118
2004-04-08,0.142
2004-04-12,2.234
2004-04-13,-0.6937
2004-04-14,1.7115
2004-04-15,2.1291
2004-04-16,3.0599
2004-04-19,-7.6346
2004-04-20,-1.4483
2004-04-21,2.509
2004-04-22,4.7552
2004-04-23,-0.9012
2004-04-26,0.2021
2004-04-27,0.8403
2004-04-28,-2.1667
2004-04-29,-2.5213
2004-04-30,-1.2583
2004-05-03,4.1416
2004-05-04,0.6118
2004-05-05,-3.7161999999999997
2004-05-06,-0.9474
2004-05-07,-3.6486
2004-05-10,-3.3824
2004-05-11,3.653
2004-05-12,0.6975
2004-05-13,0.1823
2004-05-14,0.1092
2004-05-17,0.8724
2004-05-18,-0.1802
2004-05-19,-0.5415
2004-05-20,0.7985
2004-05-21,-1.8725
2004-05-24,2.8257
2004-05-25,2.6052999999999997
2004-05-26,-0.5217
2004-05-27,-1.3986
2004-05-28,1.0284
2004-06-01,2.106
2004-06-02,-0.3094
