ticker,4612775Q US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-01-03,-6.0
2000-01-04,-5.3191
2000-01-05,2.2472
2000-01-06,-2.1978
2000-01-07,1.1236
2000-01-10,6.1111
2000-01-11,0.0
2000-01-12,-5.2356
2000-01-13,-1.105
2000-01-14,2.7933
2000-01-18,2.1739
2000-01-19,-1.0638
2000-01-20,-1.6129
2000-01-21,0.0
2000-01-24,-8.1967
2000-01-25,1.1905000000000001
2000-01-26,0.0
2000-01-27,-0.5882
2000-01-28,-0.5917
2000-01-31,0.0
2000-02-01,-1.1905000000000001
2000-02-02,0.0
2000-02-03,-0.6024
2000-02-04,7.8788
2000-02-07,0.5618
2000-02-08,1.1173
2000-02-09,-4.9724
2000-02-10,0.0
2000-02-11,-0.5814
2000-02-14,-4.6784
2000-02-15,0.0
2000-02-16,-0.6135
2000-02-17,3.0864
2000-02-18,-4.1916
2000-02-22,2.5
2000-02-23,4.878
2000-02-24,0.0
2000-02-25,13.9535
2000-02-28,-7.1429
2000-02-29,-0.5495
2000-03-01,2.7624
2000-03-02,-1.0753
2000-03-03,2.1739
2000-03-06,3.1915
2000-03-07,-4.1237
2000-03-08,-2.6882
2000-03-09,-3.8674
2000-03-10,-4.5977
2000-03-13,-3.012
2000-03-14,3.1056
2000-03-15,-1.8072
2000-03-16,7.362
2000-03-17,-4.5714
2000-03-20,0.5988
2000-03-21,-0.5952
2000-03-22,-0.5988
2000-03-23,1.2048
2000-03-24,0.5952
2000-03-27,1.1834
2000-03-28,1.7544
2000-03-29,-5.1724
2000-03-30,-0.6061
2000-03-31,12.8049
2000-04-03,-4.3243
2000-04-04,-1.6949
2000-04-05,5.7471
2000-04-06,5.9783
2000-04-07,-1.5385
2000-04-10,-3.6458
2000-04-11,1.6216
2000-04-12,1.5957
2000-04-13,-1.0471
2000-04-14,-7.9365
2000-04-17,4.5977
2000-04-18,9.8901
2000-04-19,-3.0
2000-04-20,-4.1237
2000-04-24,3.7634
2000-04-25,7.772
2000-04-26,0.4808
2000-04-27,-1.4354
2000-04-28,-0.9709
2000-05-01,1.9607999999999999
2000-05-02,-3.3654
2000-05-03,-0.4975
2000-05-04,4.0
2000-05-05,1.4423
2000-05-08,3.3175
2000-05-09,0.0
2000-05-10,-0.4587
2000-05-11,-3.2258
2000-05-12,5.2381
2000-05-15,-2.7149
2000-05-16,-2.3256
2000-05-17,-2.3810000000000002
2000-05-18,-1.4634
2000-05-19,3.4653
2000-05-22,-3.8278
2000-05-23,0.995
