ticker,BKS US Equity
2000-05-22,-1.4035
2000-05-23,-2.847
2000-05-24,0.0
2000-05-25,5.4945
2000-05-26,-6.9444
2000-05-30,2.2388
2000-05-31,10.5839
2000-06-01,0.9901
2000-06-02,12.4183
2000-06-05,-4.9419
2000-06-06,-4.893
2000-06-07,1.6077
2000-06-08,-1.5823
2000-06-09,0.6431
2000-06-12,-0.9585
2000-06-13,2.2580999999999998
2000-06-14,0.6309
2000-06-15,2.8213
2000-06-16,-1.5244
2000-06-19,2.7864
2000-06-20,-3.6145
2000-06-21,1.5625
2000-06-22,-1.2308
2000-06-23,3.7382999999999997
2000-06-26,-0.6006
2000-06-27,5.136
2000-06-28,3.1609
2000-06-29,6.1281
2000-06-30,-6.6273
2000-07-03,5.4111
2000-07-05,-3.2
2000-07-06,-0.2755
2000-07-07,0.0
2000-07-10,4.1436
2000-07-11,0.2653
2000-07-12,0.2646
2000-07-13,-3.1662
2000-07-14,-1.3624
2000-07-17,0.2762
2000-07-18,-1.9284
2000-07-19,-2.2472
2000-07-20,-0.2874
2000-07-21,-0.8646
2000-07-24,-2.907
2000-07-25,-1.1976
2000-07-26,-0.6061
2000-07-27,-0.9146
2000-07-28,1.5385
2000-07-31,-1.8182
2000-08-01,-3.7037
2000-08-02,-0.641
2000-08-03,-0.9677
2000-08-04,-1.6287
2000-08-07,-2.649
2000-08-08,4.0816
2000-08-09,-3.268
2000-08-10,-1.0135
2000-08-11,1.3652
2000-08-14,2.6936
2000-08-15,-3.6066000000000003
2000-08-16,-2.0408
2000-08-17,-3.4722
2000-08-18,0.7194
2000-08-21,-2.1429
2000-08-22,0.0
2000-08-23,1.8248
2000-08-24,1.4337
2000-08-25,-1.4134
2000-08-28,1.0753
2000-08-29,-0.3546
2000-08-30,-0.7117
2000-08-31,-0.7168
2000-09-01,7.9422
2000-09-05,0.5435
2000-09-06,1.7879
2000-09-07,3.268
2000-09-08,0.9494
2000-09-11,0.3135
2000-09-12,1.5625
2000-09-13,-1.8462
2000-09-14,-0.3135
2000-09-15,-2.2013
2000-09-18,-0.9646
2000-09-19,3.2468
2000-09-20,5.3459
2000-09-21,1.791
2000-09-22,-2.346
2000-09-25,-0.6006
2000-09-26,-2.719
2000-09-27,0.9317
2000-09-28,-0.9231
2000-09-29,-2.1739
2000-10-02,-3.1746
2000-10-03,-2.9508
2000-10-04,-1.6892
2000-10-05,1.0309
2000-10-06,-2.0408
2000-10-09,5.5556
2000-10-10,1.3158
2000-10-11,-4.8701
2000-10-12,-9.8976
2000-10-13,6.0606
2000-10-16,2.5
2000-10-17,-3.4843
2000-10-18,2.5271
2000-10-19,3.5211
2000-10-20,-4.4218
2000-10-23,-0.3559
2000-10-24,0.0
2000-10-25,-3.2143
2000-10-26,5.5351
2000-10-27,0.0
2000-10-30,-0.6993
2000-10-31,7.0423
2000-11-01,-3.2895
2000-11-02,2.7211
2000-11-03,-0.9934
2000-11-06,2.3411
2000-11-07,0.0
2000-11-08,2.9412000000000003
2000-11-09,-5.7143
2000-11-10,-4.3771
2000-11-13,1.7606000000000002
2000-11-14,0.692
2000-11-15,3.4364
2000-11-16,11.6279
2000-11-17,20.8333
2000-11-20,7.3892
2000-11-21,3.211
2000-11-22,-4.8889
2000-11-24,4.4393
2000-11-27,2.6846
2000-11-28,-3.7037
2000-11-29,-6.1086
2000-11-30,4.5783000000000005
2000-12-01,5.0691
2000-12-04,-3.7281
2000-12-05,1.3667
2000-12-06,-6.0674
2000-12-07,1.1962
2000-12-08,-2.8369
2000-12-11,1.4599
2000-12-12,2.3981
2000-12-13,-3.0445
2000-12-14,0.0
2000-12-15,-3.6231999999999998
2000-12-18,1.5038
2000-12-19,-2.4691
2000-12-20,-6.3291
2000-12-21,7.5676
2000-12-22,4.5226
2000-12-26,-4.3269
2000-12-27,2.0101
2000-12-28,11.8227
2000-12-29,-6.6079
2001-01-02,-1.8868
2001-01-03,7.9327
2001-01-04,-0.8909
2001-01-05,-9.6629
2001-01-08,-0.995
2001-01-09,-4.5226
2001-01-10,1.5789
2001-01-11,-0.7772
2001-01-12,-0.2611
2001-01-16,-2.356
2001-01-17,-0.2681
2001-01-18,-1.8817
2001-01-19,-3.2877
2001-01-22,5.0992
2001-01-23,1.6173
2001-01-24,2.122
2001-01-25,0.0
2001-01-26,1.8182
2001-01-29,1.5918
2001-01-30,-0.7634
2001-01-31,4.0486
2001-02-01,1.0895
2001-02-02,-1.0008
2001-02-05,0.2333
2001-02-06,0.6982
2001-02-07,0.2696
2001-02-08,-4.9558
2001-02-09,0.4042
2001-02-12,2.0531
2001-02-13,1.0256
2001-02-14,1.0152
2001-02-15,1.8168
2001-02-16,-3.1511
2001-02-20,-2.352
2001-02-21,-2.0875
2001-02-22,2.337
2001-02-23,3.3654
2001-02-26,5.2713
2001-02-27,-1.6937
2001-02-28,1.1236
2001-03-01,-0.3704
2001-03-02,-0.4089
2001-03-05,-0.0373
2001-03-06,-3.0993
2001-03-07,2.8516
2001-03-08,-4.0839
2001-03-09,-4.7656
2001-03-12,-2.9943
2001-03-13,1.5222
2001-03-14,-0.2499
2001-03-15,0.334
2001-03-16,1.5814
2001-03-19,2.1712
2001-03-20,0.2406
2001-03-21,0.32
2001-03-22,-1.9139
2001-03-23,2.2763999999999998
2001-03-26,-0.318
2001-03-27,1.8340999999999998
2001-03-28,-1.5270000000000001
2001-03-29,-0.3579
2001-03-30,-4.6289
2001-04-02,3.7657
2001-04-03,-2.5806
2001-04-04,-1.4901
2001-04-05,9.2437
2001-04-06,-2.1154
2001-04-09,1.2181
2001-04-10,2.6398
2001-04-11,2.3828
2001-04-12,1.7732
2001-04-16,0.5445
2001-04-17,4.3321
2001-04-18,4.3253
2001-04-19,2.5207
2001-04-20,-2.7176
2001-04-23,-0.2993
2001-04-24,1.2675
2001-04-25,0.5929
2001-04-26,3.7983000000000002
2001-04-27,0.1893
2001-04-30,0.0945
2001-05-01,3.4917
2001-05-02,-1.1854
2001-05-03,-1.3534
2001-05-04,4.459
2001-05-07,0.597
2001-05-08,-2.997
2001-05-09,-1.4989
2001-05-10,1.2422
2001-05-11,0.2761
2001-05-14,-0.2753
2001-05-15,1.9018000000000002
2001-05-16,-0.9031
2001-05-17,4.3135
2001-05-18,-0.3494
2001-05-21,4.7049
2001-05-22,-2.1769
2001-05-23,-4.0799
2001-05-24,-2.8852
2001-05-25,0.7657
2001-05-29,0.304
2001-05-30,-2.2424
2001-05-31,-0.341
2001-06-01,2.7061
2001-06-04,3.2102
2001-06-05,5.1937
2001-06-06,0.5858
2001-06-07,0.3605
2001-06-08,0.3592
2001-06-11,-1.5969
2001-06-12,-2.4902
2001-06-13,3.759
2001-06-14,-1.1062
2001-06-15,1.1186
2001-06-18,4.0376
2001-06-19,-1.9139
2001-06-20,2.3035
2001-06-21,0.6358
2001-06-22,-4.2379999999999995
2001-06-25,0.4398
2001-06-26,4.1051
2001-06-27,2.103
2001-06-28,3.0639
2001-06-29,-1.6987
2001-07-02,-0.8895
2001-07-03,-1.0256
2001-07-05,2.6943
2001-07-06,-3.002
2001-07-09,2.0806
2001-07-10,4.1529
2001-07-11,-3.9628
2001-07-12,-0.7896
2001-07-13,3.3633
2001-07-16,0.8445
2001-07-17,0.6897
2001-07-18,-2.1771
2001-07-19,-3.2258
2001-07-20,-0.9044
2001-07-23,-1.043
2001-07-24,-4.4005
2001-07-25,3.3627000000000002
2001-07-26,-0.0267
2001-07-27,-0.5868
2001-07-30,2.0123
2001-07-31,3.1036
2001-08-01,0.5867
2001-08-02,-0.7101
2001-08-03,-0.2043
2001-08-06,-0.256
2001-08-07,-1.8476
2001-08-08,-1.6993
2001-08-09,-2.3936
2001-08-10,-1.6349
2001-08-13,-1.2465
2001-08-14,12.0617
2001-08-15,1.7772000000000001
2001-08-16,1.2297
2001-08-17,-1.2147999999999999
2001-08-20,1.4757
2001-08-21,-0.0242
2001-08-22,-1.1879
2001-08-23,2.9686
2001-08-24,0.7386
2001-08-27,2.8855
2001-08-28,-5.0575
2001-08-29,-0.8232
2001-08-30,-1.1719
2001-08-31,-0.0247
2001-09-04,-1.0378
2001-09-05,-0.1248
2001-09-06,-1.95
2001-09-07,-3.8501
2001-09-10,-3.3678
2001-09-17,-6.1471
2001-09-18,1.9005999999999998
2001-09-19,2.1521
2001-09-20,-2.5
2001-09-21,-3.342
2001-09-24,8.6438
2001-09-25,0.2743
2001-09-26,-2.1067
2001-09-27,-2.2918
2001-09-28,3.2609
2001-10-01,-2.3546
2001-10-02,-0.5106
2001-10-03,7.4993
2001-10-04,-1.8568
2001-10-05,-1.8919000000000001
2001-10-08,-1.0744
2001-10-09,0.9468
2001-10-10,0.5241
2001-10-11,3.7047
2001-10-12,-1.3496000000000001
2001-10-15,-0.0268
2001-10-16,2.227
2001-10-17,-2.8871
2001-10-18,-3.1081
2001-10-19,5.4114
2001-10-22,-1.2966
2001-10-23,2.5469
2001-10-24,-1.8300999999999998
2001-10-25,-2.024
2001-10-26,-0.2446
2001-10-29,-1.7711000000000001
2001-10-30,-1.2483
2001-10-31,3.2303
2001-11-01,-1.7687
2001-11-02,0.4155
2001-11-05,2.7586
2001-11-06,2.0134
2001-11-07,0.2105
2001-11-08,-35.7143
2001-11-09,-1.9607999999999999
2001-11-12,6.6667
2001-11-13,4.3359
2001-11-14,-5.0917
2001-11-15,-1.3807
2001-11-16,5.8
2001-11-19,5.1796
2001-11-20,-0.2516
2001-11-21,0.3604
2001-11-23,0.1077
2001-11-26,-2.9053
2001-11-27,-0.2586
2001-11-28,0.037
2001-11-29,10.6997
2001-11-30,3.3445
2001-12-03,-1.4887000000000001
2001-12-04,-2.2339
2001-12-05,4.8387
2001-12-06,-1.891
2001-12-07,0.1307
2001-12-10,-0.4894
2001-12-11,-1.1475
2001-12-12,-3.1177
2001-12-13,-2.6018
2001-12-14,2.8120000000000003
2001-12-17,-3.6581
2001-12-18,2.6969
2001-12-19,0.7256
2001-12-20,-0.7547
2001-12-21,-0.795
2001-12-24,0.0
2001-12-26,0.5923
2001-12-27,2.009
2001-12-28,0.6791
2001-12-31,-0.1686
2002-01-02,-1.5203
2002-01-03,-0.1715
2002-01-04,2.7491
2002-01-07,-2.4415
2002-01-08,0.8228
2002-01-09,2.9922
2002-01-10,4.688
2002-01-11,0.5992
2002-01-14,0.5329
2002-01-15,4.4902
2002-01-16,-1.5219
2002-01-17,-0.9091
2002-01-18,1.1315
2002-01-22,-1.4515
2002-01-23,0.6444
2002-01-24,-0.4573
2002-01-25,1.0107
2002-01-28,0.0606
2002-01-29,-2.2121
2002-01-30,1.4874
2002-01-31,6.2901
2002-02-01,-3.7633
2002-02-04,-0.2388
2002-02-05,-2.3339
2002-02-06,-1.6543999999999999
2002-02-07,-0.2492
2002-02-08,-0.0937
2002-02-11,-0.125
2002-02-12,-0.5321
2002-02-13,-1.3531
2002-02-14,-3.9234
2002-02-15,-2.0584
2002-02-19,0.339
2002-02-20,-0.3716
2002-02-21,4.1031
2002-02-22,-0.9772
2002-02-25,2.3684
2002-02-26,2.635
2002-02-27,-1.6594
2002-02-28,-1.3372
2002-03-01,-0.7422
2002-03-04,3.251
2002-03-05,-1.7631999999999999
2002-03-06,1.6026
2002-03-07,-2.9968
2002-03-08,3.252
2002-03-11,-2.3937
2002-03-12,2.6137
2002-03-13,-0.0314
2002-03-14,-0.0629
2002-03-15,2.3292
2002-03-18,-2.1224
2002-03-19,1.7285
2002-03-20,-1.5137
2002-03-21,-0.3764
2002-03-22,-1.5743
2002-03-25,-2.0793
2002-03-26,1.2088
2002-03-27,0.0323
2002-03-28,0.0
2002-04-01,-3.0332
2002-04-02,-1.8303
2002-04-03,-1.3559
2002-04-04,-0.0344
2002-04-05,1.1688
2002-04-08,-1.2912
2002-04-09,0.3787
2002-04-10,0.0343
2002-04-11,1.1313
2002-04-12,1.2881
2002-04-15,0.7363
2002-04-16,2.4917
2002-04-17,-0.9724
2002-04-18,-0.982
2002-04-19,-0.9917
2002-04-22,-1.202
2002-04-23,0.4055
2002-04-24,-3.0966
2002-04-25,0.1737
2002-04-26,2.7046
2002-04-29,-0.8103
2002-04-30,2.8590999999999998
2002-05-01,2.5811
2002-05-02,0.0
2002-05-03,-0.8065
2002-05-06,-0.065
2002-05-07,1.6271
2002-05-08,1.6651
2002-05-09,4.189
2002-05-10,-0.2116
2002-05-13,-0.3332
2002-05-14,1.7021
2002-05-15,1.7633
2002-05-16,0.793
2002-05-17,-0.9324
2002-05-20,-0.7353
2002-05-21,-1.3037
2002-05-22,-1.2909
2002-05-23,-1.2165
2002-05-24,-0.7697
2002-05-28,-1.8616000000000001
2002-05-29,-0.411
2002-05-30,-3.2698
2002-05-31,0.9846
2002-06-03,-1.365
2002-06-04,-0.9555
2002-06-05,0.8317
2002-06-06,-0.198
2002-06-07,1.4876
2002-06-10,-0.1629
2002-06-11,-1.7618
2002-06-12,-2.4909
2002-06-13,-1.2262
2002-06-14,0.069
2002-06-17,4.583
2002-06-18,-0.0659
2002-06-19,-1.4177
2002-06-20,-5.1171
2002-06-21,-0.5992
2002-06-24,-2.695
2002-06-25,-2.4781
2002-06-26,-3.4006
2002-06-27,2.3211
2002-06-28,-0.0756
2002-07-01,-3.3295
2002-07-02,-4.1487
2002-07-03,-1.9192
2002-07-05,4.9958
2002-07-08,-0.4758
2002-07-09,-5.6574
2002-07-10,0.2956
2002-07-11,-3.1579
2002-07-12,-2.087
2002-07-15,-1.9982
2002-07-16,-2.8546
2002-07-17,-0.1866
2002-07-18,-2.243
2002-07-19,-4.0153
2002-07-22,-4.6315
2002-07-23,-2.2454
2002-07-24,7.0513
2002-07-25,-1.9461
2002-07-26,3.0534
2002-07-29,10.6173
2002-07-30,-2.1429
2002-07-31,-1.7336
2002-08-01,-2.7391
2002-08-02,-4.2959
2002-08-05,-1.3965
2002-08-06,3.1866
2002-08-07,-0.7843
2002-08-08,-1.8281
2002-08-09,0.9059
2002-08-12,-0.9476
2002-08-13,-0.8056
2002-08-14,6.0914
2002-08-15,6.5072
2002-08-16,2.2013
2002-08-19,2.7692
2002-08-20,-1.4542
2002-08-21,1.6926999999999999
2002-08-22,-2.134
2002-08-23,0.7414
2002-08-26,-0.4329
2002-08-27,-1.5217
2002-08-28,-1.1479
2002-08-29,2.0545
2002-08-30,0.1751
2002-09-03,-4.1066
2002-09-04,3.1435
2002-09-05,0.0442
2002-09-06,6.1369
2002-09-09,0.7072
2002-09-10,0.1652
2002-09-11,-0.5361
2002-09-12,-1.4511
2002-09-13,0.9676
2002-09-16,-0.625
2002-09-17,-2.4319
2002-09-18,-0.8165
2002-09-19,-4.6794
2002-09-20,2.5455
2002-09-23,-3.8121
2002-09-24,-1.7972000000000001
2002-09-25,-0.1408
2002-09-26,4.0414
2002-09-27,-1.7614999999999998
2002-09-30,-2.7126
2002-10-01,-2.2684
2002-10-02,-2.2244
2002-10-03,1.1375
2002-10-04,0.6846
2002-10-07,-1.9912999999999998
2002-10-08,-1.4371
2002-10-09,-6.2343
2002-10-10,3.8606
2002-10-11,5.2142
2002-10-14,2.5515
2002-10-15,4.1148
2002-10-16,-3.3548
2002-10-17,2.8055
2002-10-18,0.4163
2002-10-21,2.8558
2002-10-22,-3.6722
2002-10-23,2.6034
2002-10-24,-1.903
2002-10-25,2.7252
2002-10-28,-3.1025
2002-10-29,0.5568
2002-10-30,-1.9382000000000001
2002-10-31,-0.7059
2002-11-01,1.6114000000000002
2002-11-04,-0.1866
2002-11-05,-2.3364
2002-11-06,1.4354
2002-11-07,-1.6509
2002-11-08,-1.5827
2002-11-11,-0.3899
2002-11-12,2.8376
2002-11-13,0.333
2002-11-14,5.3106
2002-11-15,2.8816
2002-11-18,1.9694
2002-11-19,-2.0601
2002-11-20,4.7327
2002-11-21,-1.0879
2002-11-22,-1.0575
2002-11-25,-0.3848
2002-11-26,-2.1459
2002-11-27,3.2895
2002-11-29,0.5096
2002-12-02,2.4504
2002-12-03,-2.433
2002-12-04,1.0989
2002-12-05,-1.0452
2002-12-06,-1.2252
2002-12-09,-3.3362
2002-12-10,1.8584
2002-12-11,-1.0426
2002-12-12,0.2195
2002-12-13,-2.3215
2002-12-16,2.9148
2002-12-17,-1.7429000000000001
2002-12-18,-5.2328
2002-12-19,-18.2967
2002-12-20,0.2291
2002-12-23,-3.3143000000000002
2002-12-24,0.5319
2002-12-26,4.1152
2002-12-27,-0.3953
2002-12-30,0.0567
2002-12-31,2.3796
2003-01-02,2.933
2003-01-03,-1.6129
2003-01-06,0.6011
2003-01-07,-0.3259
2003-01-08,0.0545
2003-01-09,3.6492
2003-01-10,1.6816
2003-01-13,-1.2403
2003-01-14,0.7326
2003-01-15,-1.1429
2003-01-16,0.578
2003-01-17,-2.0899
2003-01-21,-1.921
2003-01-22,-1.2514
2003-01-23,1.6529
2003-01-24,-2.168
2003-01-27,-2.2161
2003-01-28,0.2833
2003-01-29,0.565
2003-01-30,-2.7528
2003-01-31,0.5199
2003-02-03,0.5747
2003-02-04,0.4
2003-02-05,-0.9676
2003-02-06,-1.2069
2003-02-07,-0.8144
2003-02-10,-1.7595
2003-02-11,0.9552
2003-02-12,-2.1289
2003-02-13,-0.7855
2003-02-14,1.218
2003-02-18,5.355
2003-02-19,-2.9126
2003-02-20,1.5293999999999999
2003-02-21,1.1587
2003-02-24,-2.6346
2003-02-25,-1.1764999999999999
2003-02-26,0.119
2003-02-27,2.0214
2003-02-28,2.7389
2003-03-03,-1.7016
2003-03-04,-2.1927
2003-03-05,-2.3599
2003-03-06,-1.8731
2003-03-07,0.3695
2003-03-10,-1.227
2003-03-11,-0.6211
2003-03-12,-0.3125
2003-03-13,2.6959
2003-03-14,3.4798999999999998
2003-03-17,3.5987999999999998
2003-03-18,1.2528000000000001
2003-03-19,-1.0686
2003-03-20,6.5947
2003-03-21,5.6
2003-03-24,-7.2727
2003-03-25,4.2484
2003-03-26,1.5152
2003-03-27,-0.6691
2003-03-28,-1.0881
2003-03-31,-0.5238
2003-04-01,-0.4739
2003-04-02,2.2222
2003-04-03,-1.7598
2003-04-04,-0.0527
2003-04-07,1.1597
2003-04-08,0.0521
2003-04-09,-3.5937
2003-04-10,0.6483
2003-04-11,-0.6978
2003-04-14,1.027
2003-04-15,2.0867
2003-04-16,-4.0881
2003-04-17,3.2787
2003-04-21,0.0
2003-04-22,2.3810000000000002
2003-04-23,0.5168
2003-04-24,0.4113
2003-04-25,-1.4849
2003-04-28,3.6383
2003-04-29,0.5517
2003-04-30,-1.7456
2003-05-01,-2.4873
2003-05-02,2.5507999999999997
2003-05-05,1.2690000000000001
2003-05-06,0.9524
2003-05-07,0.1986
2003-05-08,-1.4371
2003-05-09,3.3183
2003-05-12,2.871
2003-05-13,-0.2838
2003-05-14,-0.8539
2003-05-15,-0.8134
2003-05-16,-0.1447
2003-05-19,-1.3043
2003-05-20,-0.2447
2003-05-21,-0.8832
2003-05-22,2.1782
2003-05-23,1.2112
2003-05-27,2.9679
2003-05-28,4.6955
2003-05-29,-0.0888
2003-05-30,5.7778
2003-06-02,0.2941
2003-06-03,-4.1056
2003-06-04,2.1407
2003-06-05,0.5133
2003-06-06,-0.9787
2003-06-09,-2.7503
2003-06-10,0.9722
2003-06-11,1.488
2003-06-12,1.2505
2003-06-13,-1.4906
2003-06-16,1.7726
2003-06-17,-0.2549
2003-06-18,-1.4055
2003-06-19,-3.067
2003-06-20,-0.0891
2003-06-23,-0.5352
2003-06-24,-0.2242
2003-06-25,0.809
2003-06-26,0.3121
2003-06-27,0.3556
2003-06-30,2.0815
2003-07-01,-0.0434
2003-07-02,0.7812
2003-07-03,0.9905
2003-07-07,2.1322
2003-07-08,1.3361
2003-07-09,1.0713
2003-07-10,-1.223
2003-07-11,2.6826
2003-07-14,1.4870999999999999
2003-07-15,0.9901
2003-07-16,-1.451
2003-07-17,-1.3132
2003-07-18,1.2097
2003-07-21,0.2789
2003-07-22,1.3508
2003-07-23,-0.5096
2003-07-24,-1.6154
2003-07-25,0.801
2003-07-28,1.3111
2003-07-29,-0.7059
2003-07-30,-2.0932
2003-07-31,-3.4691
2003-08-01,-2.0894
2003-08-04,0.6402
2003-08-05,-3.8592
2003-08-06,2.5584
2003-08-07,-0.172
2003-08-08,1.2064
2003-08-11,1.7454
2003-08-12,1.9665
2003-08-13,1.0669
2003-08-14,0.9338
2003-08-15,0.6838
2003-08-18,0.9588
2003-08-19,2.8491999999999997
2003-08-20,1.0004
2003-08-21,-0.9143
2003-08-22,-1.6532
2003-08-25,1.681
2003-08-26,-2.499
2003-08-27,-1.8138999999999998
2003-08-28,3.8153
2003-08-29,1.354
2003-09-02,0.8779
2003-09-03,1.8918
2003-09-04,-0.2599
2003-09-05,-2.9412000000000003
2003-09-08,-0.2685
2003-09-09,-1.5385
2003-09-10,-0.7031
2003-09-11,1.1015
2003-09-12,0.0
2003-09-15,2.1401
2003-09-16,0.2667
2003-09-17,0.8739
2003-09-18,0.452
2003-09-19,-0.4499
2003-09-22,-2.4482
2003-09-23,-0.3089
2003-09-24,-1.1619
2003-09-25,-0.2743
2003-09-26,-1.4144999999999999
2003-09-29,0.4384
2003-09-30,0.8333
2003-10-01,3.778
2003-10-02,0.2275
2003-10-03,1.5133999999999999
2003-10-06,0.6336
2003-10-07,0.4815
2003-10-08,-0.7003
2003-10-09,5.3452
2003-10-10,-0.6342
2003-10-13,3.6879
2003-10-14,-0.7866
2003-10-15,-0.8962
2003-10-16,-0.0696
2003-10-17,-1.0442
2003-10-20,1.7587000000000002
2003-10-21,1.2098
2003-10-22,-4.3716
2003-10-23,1.7856999999999998
2003-10-24,-0.8421
2003-10-27,0.6016
2003-10-28,3.9395
2003-10-29,-0.5076
2003-10-30,0.8163
2003-10-31,0.5398
2003-11-03,1.3087
2003-11-04,-1.0931
2003-11-05,0.5358
2003-11-06,1.1659
2003-11-07,0.7903
2003-11-10,-1.3394
2003-11-11,0.8609
2003-11-12,1.7728000000000002
2003-11-13,0.5161
2003-11-14,0.5135
2003-11-17,-0.8301
2003-11-18,0.1288
2003-11-19,0.0965
2003-11-20,0.3212
2003-11-21,0.9606
2003-11-24,2.2518000000000002
2003-11-25,1.0856
2003-11-26,-0.2148
2003-11-28,2.0295
2003-12-01,1.6275
2003-12-02,-0.4745
2003-12-03,-3.2777
2003-12-04,0.5545
2003-12-05,-1.6543999999999999
2003-12-08,-0.9346
2003-12-09,0.8805
2003-12-10,-0.6234
2003-12-11,0.8783
2003-12-12,0.7774
2003-12-15,-0.6788
2003-12-16,-1.3669
2003-12-17,1.2913000000000001
2003-12-18,1.306
2003-12-19,-0.706
2003-12-22,0.1546
2003-12-23,0.1543
2003-12-24,0.6163
2003-12-26,0.2757
2003-12-29,0.733
2003-12-30,-0.3032
2003-12-31,-0.0912
2004-01-02,-1.035
2004-01-05,-0.7998
2004-01-06,2.6357
2004-01-07,1.5106000000000002
2004-01-08,1.131
2004-01-09,1.1183
2004-01-12,0.553
2004-01-13,-1.4472
2004-01-14,0.7048
2004-01-15,0.0
2004-01-16,-0.4374
2004-01-20,-0.6737
2004-01-21,0.9437
2004-01-22,1.0809
2004-01-23,0.5491
2004-01-26,0.5749
2004-01-27,-1.0574
2004-01-28,-1.2132
2004-01-29,1.0234
2004-01-30,-2.026
2004-02-02,0.5022
2004-02-03,0.9112
2004-02-04,-0.4369
2004-02-05,1.141
2004-02-06,1.2439
2004-02-09,1.2570999999999999
2004-02-10,-0.7619
2004-02-11,1.6207
2004-02-12,-0.0839
2004-02-13,-0.252
2004-02-17,0.2807
2004-02-18,1.2038
2004-02-19,-2.4343
2004-02-20,-1.8713
2004-02-23,-1.3002
2004-02-24,-0.0878
2004-02-25,-0.5274
2004-02-26,-0.1178
2004-02-27,2.9195
2004-03-01,-0.1433
2004-03-02,-0.3156
2004-03-03,0.6045
2004-03-04,-0.5722
2004-03-05,0.2302
2004-03-08,-1.0336
2004-03-09,-0.6092
2004-03-10,-1.5762
2004-03-11,-0.3559
2004-03-12,0.4167
2004-03-15,-0.7706
2004-03-16,-0.4182
2004-03-17,0.6299
2004-03-18,-0.4173
2004-03-19,-0.9877
2004-03-22,-2.0556
2004-03-23,-0.9877
2004-03-24,-2.6808
2004-03-25,-0.2242
2004-03-26,1.1557
2004-03-29,0.7934
2004-03-30,0.4093
2004-03-31,2.2264
2004-04-01,-1.8405
2004-04-02,-0.1875
2004-04-05,0.5322
2004-04-06,0.0623
2004-04-07,-1.0271
2004-04-08,-0.6289
2004-04-12,-0.6013
2004-04-13,-1.0825
2004-04-14,-1.8346
2004-04-15,1.8033000000000001
2004-04-16,0.6763
2004-04-19,-0.064
2004-04-20,-1.8885999999999998
2004-04-21,-0.4894
2004-04-22,2.3934
2004-04-23,-0.3522
2004-04-26,0.1928
2004-04-27,-0.3528
2004-04-28,-2.7679
2004-04-29,-0.662
2004-04-30,-0.4665
2004-05-03,0.5357
2004-05-04,-1.2654
2004-05-05,0.3035
2004-05-06,-1.9502000000000002
2004-05-07,-2.3663
2004-05-10,-0.281
2004-05-11,1.1623999999999999
2004-05-12,-1.1142
2004-05-13,-0.7042
2004-05-14,0.6028
2004-05-17,0.987
2004-05-18,1.5009000000000001
2004-05-19,-2.6479
2004-05-20,1.7308
2004-05-21,1.25
