ticker,ITW US Equity
2000-05-23,0.2039
2000-05-24,4.1709
2000-05-25,-4.6875
2000-05-26,-2.2541
2000-05-30,-1.153
2000-05-31,-1.4846
2000-06-01,1.2917
2000-06-02,0.2125
2000-06-05,0.0
2000-06-06,-0.6363
2000-06-07,-2.6681
2000-06-08,0.9868
2000-06-09,1.6287
2000-06-12,-2.4172000000000002
2000-06-13,-0.5885
2000-06-14,2.4229
2000-06-15,0.2151
2000-06-16,0.4762
2000-06-19,1.4483
2000-06-20,-6.4211
2000-06-21,-0.5624
2000-06-22,1.81
2000-06-23,-1.3333
2000-06-26,-1.2387
2000-06-27,3.4208
2000-06-28,2.495
2000-06-29,-3.426
2000-06-30,1.8994
2000-07-03,2.6316
2000-07-05,-1.4957
2000-07-06,0.5423
2000-07-07,-0.863
2000-07-10,-2.7203
2000-07-11,4.5861
2000-07-12,0.0
2000-07-13,0.2139
2000-07-14,2.0277
2000-07-17,-4.0795
2000-07-18,-2.8353
2000-07-19,0.5612
2000-07-20,-0.7812
2000-07-21,-0.6749
2000-07-24,0.6795
2000-07-25,1.2373
2000-07-26,0.3333
2000-07-27,1.5504
2000-07-28,-1.4177
2000-07-31,1.1062
2000-08-01,0.4376
2000-08-02,-1.3072
2000-08-03,-1.5453000000000001
2000-08-04,-0.1121
2000-08-07,0.7856
2000-08-08,4.0089
2000-08-09,1.0707
2000-08-10,-0.8475
2000-08-11,1.2821
2000-08-14,-0.4219
2000-08-15,0.2119
2000-08-16,-0.1057
2000-08-17,-1.6931
2000-08-18,0.5382
2000-08-21,-1.1777
2000-08-22,-0.6501
2000-08-23,-1.7448000000000001
2000-08-24,-0.222
2000-08-25,2.2247
2000-08-28,-1.8498
2000-08-29,0.9978
2000-08-30,-0.7684
2000-08-31,-0.7397
2000-09-01,-0.4807
2000-09-05,0.6719
2000-09-06,0.6674
2000-09-07,-0.221
2000-09-08,-2.2148
2000-09-11,-0.1133
2000-09-12,3.6281
2000-09-13,0.1094
2000-09-14,0.5464
2000-09-15,-3.2609
2000-09-18,-6.5169
2000-09-19,0.7212
2000-09-20,1.6705999999999999
2000-09-21,-0.4695
2000-09-22,1.4151
2000-09-25,-0.5814
2000-09-26,0.3509
2000-09-27,0.2564
2000-09-28,4.5508
2000-09-29,-0.2232
2000-10-02,-1.3423
2000-10-03,4.0816
2000-10-04,2.8322000000000003
2000-10-05,0.6356
2000-10-06,1.2631999999999999
2000-10-09,0.8316
2000-10-10,-0.2062
2000-10-11,-1.343
2000-10-12,-2.8272
2000-10-13,0.7543
2000-10-16,0.6417
2000-10-17,-2.0191
2000-10-18,0.1085
2000-10-19,-3.9003
2000-10-20,-2.593
2000-10-23,-2.0833
2000-10-24,0.9456
2000-10-25,-3.0445
2000-10-26,-0.1208
2000-10-27,-1.2092
2000-10-30,5.2632
2000-10-31,3.3721
2000-11-01,1.4623
2000-11-02,-1.9956
2000-11-03,-0.5656
2000-11-06,3.0717
2000-11-07,1.5453000000000001
2000-11-08,1.3043
2000-11-09,0.3219
2000-11-10,0.2139
2000-11-13,-0.9605
2000-11-14,-1.0776
2000-11-15,0.9804
2000-11-16,-1.0787
2000-11-17,-2.9444
2000-11-20,0.8989
2000-11-21,0.2227
2000-11-22,-2.4444
2000-11-24,1.8223
2000-11-27,-1.9016
2000-11-28,1.1403
2000-11-29,2.3675
2000-11-30,-0.7709
2000-12-01,-0.444
2000-12-04,4.3478
2000-12-05,2.9915000000000003
2000-12-06,-0.4149
2000-12-07,-1.4583
2000-12-08,0.1057
2000-12-11,2.4287
2000-12-12,0.2062
2000-12-13,-3.0864
2000-12-14,-4.9894
2000-12-15,1.1173
2000-12-18,1.6575
2000-12-19,-1.7391
2000-12-20,-1.6593
2000-12-21,4.162
2000-12-22,0.108
2000-12-26,0.1079
2000-12-27,3.1466
2000-12-28,-0.3145
2000-12-29,0.2103
2001-01-02,-0.8395
2001-01-03,2.6455
2001-01-04,3.9175
2001-01-05,0.3968
2001-01-08,-0.1976
2001-01-09,-1.4851
2001-01-10,-0.9045
2001-01-11,-1.1156
2001-01-12,-1.1282
2001-01-16,3.7344
2001-01-17,1.3
2001-01-18,-2.1718
2001-01-19,-0.1009
2001-01-22,0.404
2001-01-23,2.4145
2001-01-24,-1.3752
2001-01-25,2.49
2001-01-26,0.6803
2001-01-29,-0.2934
2001-01-30,0.4027
2001-01-31,1.0491
2001-02-01,2.2901
2001-02-02,-3.0448
2001-02-05,0.3387
2001-02-06,-0.7518
2001-02-07,-0.1237
2001-02-08,0.2012
2001-02-09,-1.3902
2001-02-12,1.5821
2001-02-13,0.6631
2001-02-14,-1.5625
2001-02-15,1.7118
2001-02-16,-2.2032
2001-02-20,-0.1721
2001-02-21,-1.2224
2001-02-22,-0.2697
2001-02-23,-0.8431
2001-02-26,-0.1604
2001-02-27,-2.1372
2001-02-28,-0.5747
2001-03-01,-0.0991
2001-03-02,1.8846
2001-03-05,5.1274
2001-03-06,1.0804
2001-03-07,1.4659
2001-03-08,1.55
2001-03-09,-4.2828
2001-03-12,-1.6876
2001-03-13,-1.7323
2001-03-14,-0.5609
2001-03-15,0.0806
2001-03-16,-3.7037
2001-03-19,-0.8528
2001-03-20,-1.7372
2001-03-21,-2.6433
2001-03-22,1.7278
2001-03-23,-0.3813
2001-03-26,2.2269
2001-03-27,-0.1702
2001-03-28,-1.1421999999999999
2001-03-29,-1.8169
2001-03-30,0.1762
2001-04-02,-0.3519
2001-04-03,-2.7013
2001-04-04,2.3407999999999998
2001-04-05,5.9397
2001-04-06,-1.3556
2001-04-09,1.1198
2001-04-10,1.1745
2001-04-11,-1.7745
2001-04-12,1.6377000000000002
2001-04-16,0.8638
2001-04-17,0.6094
2001-04-18,4.0923
2001-04-19,-1.148
2001-04-20,-1.0659
2001-04-23,-0.3698
2001-04-24,-0.9684
2001-04-25,0.9289
2001-04-26,1.7601
2001-04-27,1.317
2001-04-30,-0.7361
2001-05-01,0.1893
2001-05-02,-0.5827
2001-05-03,-0.2851
2001-05-04,1.8268
2001-05-07,-0.1248
2001-05-08,0.453
2001-05-09,-0.0933
2001-05-10,1.4942
2001-05-11,-0.046
2001-05-14,1.0586
2001-05-15,1.1234
2001-05-16,4.3537
2001-05-17,2.4313000000000002
2001-05-18,-1.573
2001-05-21,-0.0428
2001-05-22,0.257
2001-05-23,-0.9825
2001-05-24,0.5752
2001-05-25,-1.3439999999999999
2001-05-29,-0.2899
2001-05-30,-0.9884
2001-05-31,0.4991
2001-06-01,-0.0146
2001-06-04,0.6136
2001-06-05,1.5827
2001-06-06,-2.1012
2001-06-07,0.4526
2001-06-08,-1.1919
2001-06-11,-1.2209
2001-06-12,-0.9531
2001-06-13,-0.1504
2001-06-14,-1.2799
2001-06-15,2.3795
2001-06-18,-1.1472
2001-06-19,-1.5072
2001-06-20,0.964
2001-06-21,0.6669
2001-06-22,-0.8582
2001-06-25,-0.8049
2001-06-26,0.1072
2001-06-27,-1.9116
2001-06-28,0.6256
2001-06-29,-1.6164
2001-07-02,2.8436
2001-07-03,1.2288999999999999
2001-07-05,0.4401
2001-07-06,-2.7043
2001-07-09,1.2422
2001-07-10,-0.9969
2001-07-11,-2.9435000000000002
2001-07-12,3.4477
2001-07-13,1.0647
2001-07-16,-1.7405
2001-07-17,1.3984
2001-07-18,1.9614
2001-07-19,-2.7051
2001-07-20,-0.5406
2001-07-23,-1.3822
2001-07-24,-2.3465
2001-07-25,1.5965
2001-07-26,0.3651
2001-07-27,-0.3638
2001-07-30,-0.9841
2001-07-31,0.9939
2001-08-01,-0.4127
2001-08-02,0.4144
2001-08-03,0.0794
2001-08-06,-2.0936
2001-08-07,0.5184
2001-08-08,-1.8856000000000002
2001-08-09,0.2628
2001-08-10,3.0472
2001-08-13,-1.0334
2001-08-14,0.3855
2001-08-15,0.4961
2001-08-16,0.9713
2001-08-17,-0.8516
2001-08-20,0.6999
2001-08-21,-0.2685
2001-08-22,0.7919
2001-08-23,-0.8014
2001-08-24,1.5998999999999999
2001-08-27,-0.0624
2001-08-28,-0.858
2001-08-29,-1.8096
2001-08-30,-1.5385
2001-08-31,1.7415
2001-09-04,-0.8959
2001-09-05,0.678
2001-09-06,-1.3628
2001-09-07,-2.617
2001-09-10,0.4841
2001-09-17,-8.6379
2001-09-18,-0.5455
2001-09-19,-1.2797
2001-09-20,-3.1481
2001-09-21,-6.0229
2001-09-24,10.5595
2001-09-25,-2.4291
2001-09-26,-3.9608
2001-09-27,0.4931
2001-09-28,6.2022
2001-10-01,-0.6653
2001-10-02,-0.4651
2001-10-03,1.514
2001-10-04,-0.2946
2001-10-05,0.6464
2001-10-08,-0.4587
2001-10-09,-0.4793
2001-10-10,3.7229
2001-10-11,4.5
2001-10-12,0.4614
2001-10-15,0.5953
2001-10-16,1.0315
2001-10-17,-2.8954
2001-10-18,-1.758
2001-10-19,-0.7895
2001-10-22,3.6782
2001-10-23,1.228
2001-10-24,0.0
2001-10-25,0.6908
2001-10-26,2.1419
2001-10-29,-3.3093
2001-10-30,-2.7279
2001-10-31,-0.3658
2001-11-01,1.049
2001-11-02,2.3356
2001-11-05,1.7244000000000002
2001-11-06,1.9943
2001-11-07,-0.7333
2001-11-08,-0.3283
2001-11-09,0.4447
2001-11-12,-1.1641
2001-11-13,4.6782
2001-11-14,2.0444
2001-11-15,-0.6057
2001-11-16,-1.25
2001-11-19,0.1582
2001-11-20,-0.8689
2001-11-21,-1.4183
2001-11-23,0.6951
2001-11-26,-0.0642
2001-11-27,-0.6426
2001-11-28,-1.2610999999999999
2001-11-29,-0.1965
2001-11-30,0.6563
2001-12-03,-0.3423
2001-12-04,2.5842
2001-12-05,3.2526
2001-12-06,-1.0964
2001-12-07,-0.1093
2001-12-10,-1.7349
2001-12-11,2.1473
2001-12-12,0.1713
2001-12-13,-1.4146
2001-12-14,-1.4349
2001-12-17,2.7836
2001-12-18,2.4125
2001-12-19,1.8085
2001-12-20,1.1345
2001-12-21,-0.2952
2001-12-24,0.5625
2001-12-26,1.2071
2001-12-27,-0.1745
2001-12-28,-0.2485
2001-12-31,-0.762
2002-01-02,0.0295
2002-01-03,0.3691
2002-01-04,1.7797
2002-01-07,-1.0983
2002-01-08,-0.9351
2002-01-09,-0.1622
2002-01-10,-1.0341
2002-01-11,-0.1194
2002-01-14,-1.8084
2002-01-15,-1.0959
2002-01-16,-1.8313000000000001
2002-01-17,1.6774
2002-01-18,0.7863
2002-01-22,-0.6731
2002-01-23,0.8317
2002-01-24,1.7107
2002-01-25,2.9434
2002-01-28,1.2254
2002-01-29,-0.9944
2002-01-30,1.8777
2002-01-31,1.986
2002-02-01,-2.4937
2002-02-04,-2.3132
2002-02-05,0.5295
2002-02-06,-0.0732
2002-02-07,0.9517
2002-02-08,0.8702
2002-02-11,2.8037
2002-02-12,-0.951
2002-02-13,1.2708
2002-02-14,-0.3067
2002-02-15,0.3776
2002-02-19,-1.0032
2002-02-20,2.5334
2002-02-21,1.3727
2002-02-22,2.5051
2002-02-25,-1.638
2002-02-26,-0.2149
2002-02-27,-0.0942
2002-02-28,-0.9026
2002-03-01,0.938
2002-03-04,4.2155
2002-03-05,-2.9723
2002-03-06,2.1977
2002-03-07,-0.0782
2002-03-08,-0.1174
2002-03-11,-0.0392
2002-03-12,0.418
2002-03-13,-0.7805
2002-03-14,-0.9833
2002-03-15,0.5429
2002-03-18,-0.5136
2002-03-19,0.2648
2002-03-20,-0.5149
2002-03-21,-2.4552
2002-03-22,-0.6122
2002-03-25,-1.4647999999999999
2002-03-26,1.8616000000000001
2002-03-27,-0.8208
2002-03-28,-0.2069
2002-04-01,-0.5529
2002-04-02,0.0556
2002-04-03,-1.2363
2002-04-04,0.1406
2002-04-05,2.7107
2002-04-08,-0.4513
2002-04-09,2.7335000000000003
2002-04-10,1.6179000000000001
2002-04-11,-1.0
2002-04-12,-0.7842
2002-04-15,-0.7904
2002-04-16,2.2279
2002-04-17,-0.6868
2002-04-18,-1.1172
2002-04-19,-0.538
2002-04-22,-2.664
2002-04-23,-0.1806
2002-04-24,0.0418
2002-04-25,0.9599
2002-04-26,-0.4272
2002-04-29,-2.1035
2002-04-30,1.9224999999999999
2002-05-01,-1.1096
2002-05-02,2.1599
2002-05-03,0.453
2002-05-06,-4.6057
2002-05-07,0.6734
2002-05-08,2.8889
2002-05-09,-1.4661
2002-05-10,-1.516
2002-05-13,0.4133
2002-05-14,2.8531
2002-05-15,2.1253
2002-05-16,-1.1757
2002-05-17,-0.2325
2002-05-20,-1.631
2002-05-21,-1.8392
2002-05-22,-0.4116
2002-05-23,2.7651
2002-05-24,0.208
2002-05-28,-1.0519
2002-05-29,-0.6854
2002-05-30,-1.8028
2002-05-31,1.8789
2002-06-03,-2.4356
2002-06-04,-1.2554
2002-06-05,1.2568
2002-06-06,-2.4679
2002-06-07,0.222
2002-06-10,0.753
2002-06-11,-1.0698
2002-06-12,1.7183000000000002
2002-06-13,-1.4562
2002-06-14,0.1626
2002-06-17,3.5850999999999997
2002-06-18,0.4273
2002-06-19,-2.0564
2002-06-20,-0.2751
2002-06-21,-0.5372
2002-06-24,0.438
2002-06-25,-1.5262
2002-06-26,0.0295
2002-06-27,2.0577
2002-06-28,-0.9283
2002-07-01,-1.2152
2002-07-02,-1.3487
2002-07-03,-0.1803
2002-07-05,3.2511
2002-07-08,-1.6618
2002-07-09,0.9487
2002-07-10,-3.7151
2002-07-11,-0.7778
2002-07-12,0.1844
2002-07-15,-1.3348
2002-07-16,-5.1469
2002-07-17,1.623
2002-07-18,-2.823
2002-07-19,-2.3904
2002-07-22,-1.7856999999999998
2002-07-23,-0.9177
2002-07-24,6.0818
2002-07-25,0.7414
2002-07-26,2.1096
2002-07-29,6.6464
2002-07-30,-0.871
2002-07-31,-0.0303
2002-08-01,-2.2882
2002-08-02,-5.0868
2002-08-05,-1.634
2002-08-06,2.99
2002-08-07,2.7580999999999998
2002-08-08,2.7782
2002-08-09,0.7941
2002-08-12,-0.5
2002-08-13,-1.2182
2002-08-14,2.3431
2002-08-15,-0.7833
2002-08-16,-0.2429
2002-08-19,3.6524
2002-08-20,-1.0131000000000001
2002-08-21,1.0383
2002-08-22,1.424
2002-08-23,-2.4461
2002-08-26,1.365
2002-08-27,0.2635
2002-08-28,-0.7299
2002-08-29,-0.5441
2002-08-30,1.316
2002-09-03,-3.9988
2002-09-04,0.3192
2002-09-05,-0.591
2002-09-06,-0.0457
2002-09-09,-1.4031
2002-09-10,2.4285
2002-09-11,0.1057
2002-09-12,-2.0667
2002-09-13,-2.4954
2002-09-16,-3.5545
2002-09-17,-1.4906
2002-09-18,-0.6319
2002-09-19,-0.6024
2002-09-20,1.4141
2002-09-23,-3.3035
2002-09-24,-1.03
2002-09-25,2.8621
2002-09-26,3.1366
2002-09-27,-2.0187
2002-09-30,-2.2948
2002-10-01,4.5945
2002-10-02,-2.0325
2002-10-03,0.7696
2002-10-04,-2.9387
2002-10-07,-2.7882
2002-10-08,2.8506
2002-10-09,-4.6536
2002-10-10,4.7551
2002-10-11,2.9976000000000003
2002-10-14,-1.8793
2002-10-15,5.8305
2002-10-16,-6.3261
2002-10-17,2.8723
2002-10-18,2.3266999999999998
2002-10-21,4.2066
2002-10-22,-3.5380000000000003
2002-10-23,0.3232
2002-10-24,0.0966
2002-10-25,0.708
2002-10-28,-2.3326000000000002
2002-10-29,0.0
2002-10-30,1.5704
2002-10-31,-1.1113
2002-11-01,1.8567
2002-11-04,1.0074
2002-11-05,1.9946000000000002
2002-11-06,0.5432
2002-11-07,-3.0874
2002-11-08,0.5256
2002-11-11,-2.4243
2002-11-12,2.7606
2002-11-13,-1.0588
2002-11-14,3.1305
2002-11-15,1.208
2002-11-18,-1.7598
2002-11-19,-0.3583
2002-11-20,0.3908
2002-11-21,2.5382
2002-11-22,0.2733
2002-11-25,-0.6209
2002-11-26,-2.9869
2002-11-27,5.9064
2002-11-29,0.8454
2002-12-02,1.2796
2002-12-03,-2.4107
2002-12-04,0.4613
2002-12-05,-1.2591
2002-12-06,1.9052
2002-12-09,-2.6939
2002-12-10,-0.0756
2002-12-11,0.7873
2002-12-12,0.0901
2002-12-13,-2.4764
2002-12-16,1.9083
2002-12-17,-0.8608
2002-12-18,-0.7768
2002-12-19,-1.0593
2002-12-20,2.1877
2002-12-23,0.4251
2002-12-24,-0.4385
2002-12-26,-0.0456
2002-12-27,-1.9903
2002-12-30,0.9645
2002-12-31,-0.0616
2003-01-02,4.4558
2003-01-03,-1.5203
2003-01-06,1.8735
2003-01-07,-1.8096
2003-01-08,-2.2325
2003-01-09,1.3793
2003-01-10,-0.6803
2003-01-13,-0.8371
2003-01-14,0.0921
2003-01-15,-1.0121
2003-01-16,0.3408
2003-01-17,-1.0036
2003-01-21,-2.199
2003-01-22,-2.0411
2003-01-23,4.9487
2003-01-24,-2.5904
2003-01-27,-3.2166
2003-01-28,0.7404
2003-01-29,2.3028
2003-01-30,-4.1986
2003-01-31,1.3498
2003-02-03,1.2989
2003-02-04,-1.5907
2003-02-05,-0.2309
2003-02-06,-1.058
2003-02-07,-1.4703
2003-02-10,0.2544
2003-02-11,-0.3214
2003-02-12,-0.4073
2003-02-13,-2.5217
2003-02-14,1.4158
2003-02-18,2.4474
2003-02-19,-0.7234
2003-02-20,-0.3898
2003-02-21,1.3780000000000001
2003-02-24,-2.4836
2003-02-25,1.1874
2003-02-26,-0.4932
2003-02-27,0.8375
2003-02-28,0.9661
2003-03-03,0.1511
2003-03-04,-2.0952
2003-03-05,1.0615
2003-03-06,-2.4225
2003-03-07,1.9097
2003-03-10,-3.833
2003-03-11,-1.7006000000000001
2003-03-12,-0.6127
2003-03-13,5.2403
2003-03-14,-1.8263
2003-03-17,6.0021
2003-03-18,0.6954
2003-03-19,-0.4604
2003-03-20,0.1321
2003-03-21,3.2333
2003-03-24,-3.6433
2003-03-25,0.3648
2003-03-26,-0.4131
2003-03-27,-0.4646
2003-03-28,-2.4766
2003-03-31,-0.2231
2003-04-01,0.8255
2003-04-02,5.3045
2003-04-03,-0.2106
2003-04-04,0.211
2003-04-07,0.7451
2003-04-08,-0.0482
2003-04-09,-1.0455
2003-04-10,0.6339
2003-04-11,0.2423
2003-04-14,2.8037
2003-04-15,-0.7053
2003-04-16,-0.663
2003-04-17,0.7945
2003-04-21,-0.5991
2003-04-22,1.6971
2003-04-23,0.4367
2003-04-24,-1.0093
2003-04-25,-1.7882
2003-04-28,3.3541
2003-04-29,-0.4018
2003-04-30,-0.7292
2003-05-01,-0.4845
2003-05-02,1.3507
2003-05-05,-0.2479
2003-05-06,0.668
2003-05-07,-0.8796
2003-05-08,-0.8563
2003-05-09,1.7588
2003-05-12,2.2531
2003-05-13,-1.1168
2003-05-14,-1.1905000000000001
2003-05-15,2.0853
2003-05-16,-0.696
2003-05-19,-3.3217
2003-05-20,-0.1418
2003-05-21,-1.5941
2003-05-22,1.6840000000000002
2003-05-23,-1.2618
2003-05-27,1.0863
2003-05-28,-1.0588
2003-05-29,-1.693
2003-05-30,0.8123
2003-06-02,2.498
2003-06-03,0.7704
2003-06-04,0.4837
2003-06-05,1.0093
2003-06-06,0.3689
2003-06-09,-1.0415
2003-06-10,0.2167
2003-06-11,2.3166
2003-06-12,1.5849
2003-06-13,-1.9019
2003-06-16,2.7264
2003-06-17,0.3834
2003-06-18,-1.4395
2003-06-19,-1.4158
2003-06-20,0.5442
2003-06-23,-0.406
2003-06-24,0.2264
2003-06-25,0.1054
2003-06-26,0.8577
2003-06-27,-1.6317
2003-06-30,0.2131
2003-07-01,-0.2278
2003-07-02,0.9893
2003-07-03,-1.1153
2003-07-07,1.7071
2003-07-08,0.7343
2003-07-09,-1.0265
2003-07-10,-1.4729999999999999
2003-07-11,0.717
2003-07-14,-0.4998
2003-07-15,-0.7003
2003-07-16,-0.0307
2003-07-17,2.1316
2003-07-18,1.4264000000000001
2003-07-21,-0.1776
2003-07-22,-1.7203
2003-07-23,2.1427
2003-07-24,-1.7137
2003-07-25,2.3448
2003-07-28,0.1762
2003-07-29,1.0702
2003-07-30,0.0145
2003-07-31,1.0152
2003-08-01,-0.4307
2003-08-04,0.0721
2003-08-05,-1.0519
2003-08-06,-0.4951
2003-08-07,-0.483
2003-08-08,0.4853
2003-08-11,0.3366
2003-08-12,1.8232
2003-08-13,0.573
2003-08-14,1.4813
2003-08-15,0.1123
2003-08-18,1.1636
2003-08-19,-0.388
2003-08-20,-0.3339
2003-08-21,1.354
2003-08-22,-1.4323000000000001
2003-08-25,0.0838
2003-08-26,-0.6422
2003-08-27,-0.3653
2003-08-28,0.691
2003-08-29,1.2465
2003-09-02,2.0888
2003-09-03,-0.6504
2003-09-04,-0.0818
2003-09-05,-1.0238
2003-09-08,0.2069
2003-09-09,-0.7432
2003-09-10,-2.1631
2003-09-11,0.822
2003-09-12,0.3655
2003-09-15,-0.4062
2003-09-16,1.35
2003-09-17,-1.2904
2003-09-18,1.0824
2003-09-19,0.3059
2003-09-22,-1.9409
2003-09-23,-0.2404
2003-09-24,-2.14
2003-09-25,-1.1151
2003-09-26,-0.7616
2003-09-29,0.3555
2003-09-30,-2.2137000000000002
2003-10-01,2.0827
2003-10-02,1.4636
2003-10-03,0.714
2003-10-06,0.2894
2003-10-07,-0.3174
2003-10-08,0.1013
2003-10-09,0.7373
2003-10-10,0.6745
2003-10-13,1.1832
2003-10-14,-0.1409
2003-10-15,0.2398
2003-10-16,0.0281
2003-10-17,0.591
2003-10-20,0.6994
2003-10-21,-0.3473
2003-10-22,-1.1709
2003-10-23,0.3103
2003-10-24,-0.3375
2003-10-27,1.0581
2003-10-28,-0.9074
2003-10-29,1.3807
2003-10-30,1.876
2003-10-31,0.3274
2003-11-03,0.9109
2003-11-04,0.1617
2003-11-05,0.3497
2003-11-06,1.3673
2003-11-07,-0.2777
2003-11-10,-0.6498
2003-11-11,0.3203
2003-11-12,1.4902
2003-11-13,-0.2622
2003-11-14,-0.2892
2003-11-17,-0.4482
2003-11-18,-0.8872
2003-11-19,0.4676
2003-11-20,-0.8378
2003-11-21,-0.4291
2003-11-24,1.5219
2003-11-25,3.7278000000000002
2003-11-26,-0.5627
2003-11-28,0.4502
2003-12-01,2.2919
2003-12-02,-0.3004
2003-12-03,1.0546
2003-12-04,0.8821
2003-12-05,0.1232
2003-12-08,0.738
2003-12-09,0.989
2003-12-10,-1.1607
2003-12-11,-0.0489
2003-12-12,-0.3304
2003-12-15,0.3806
2003-12-16,0.0245
2003-12-17,0.0489
2003-12-18,2.1391
2003-12-19,-0.8497
2003-12-22,1.1829
2003-12-23,0.0835
2003-12-24,-0.8462
2003-12-26,0.601
2003-12-29,0.8364
2003-12-30,-0.5348
2003-12-31,0.2509
2004-01-02,-1.5253999999999999
2004-01-05,1.6217000000000001
2004-01-06,0.0953
2004-01-07,-0.4759
2004-01-08,0.1554
2004-01-09,-1.7427000000000001
2004-01-12,1.4334
2004-01-13,0.4072
2004-01-14,0.9542
2004-01-15,0.1654
2004-01-16,-0.2949
2004-01-20,-4.1169
2004-01-21,1.2708
2004-01-22,-0.4142
2004-01-23,0.4771
2004-01-26,-0.4383
2004-01-27,-1.2107
2004-01-28,-1.3865
2004-01-29,-2.6488
2004-01-30,0.7092
2004-02-02,-0.1024
2004-02-03,-0.0513
2004-02-04,-1.2567
2004-02-05,1.7013
2004-02-06,1.3408
2004-02-09,-1.2223
2004-02-10,0.5103
2004-02-11,1.4723
2004-02-12,-0.1501
2004-02-13,-1.2401
2004-02-17,0.4947
2004-02-18,-0.4796
2004-02-19,0.0634
2004-02-20,0.6084
2004-02-23,0.1386
2004-02-24,-1.3083
2004-02-25,1.0835
2004-02-26,0.5296
2004-02-27,-0.2509
2004-03-01,0.4779
2004-03-02,-0.9262
2004-03-03,0.0505
2004-03-04,-0.5051
2004-03-05,-0.1015
2004-03-08,-1.9055
2004-03-09,-1.0231
2004-03-10,-2.1458
2004-03-11,-1.8317999999999999
2004-03-12,3.0918
2004-03-15,0.6474
2004-03-16,1.0108
2004-03-17,1.4295
2004-03-18,-0.3972
2004-03-19,-0.7847
2004-03-22,-1.7244000000000002
2004-03-23,-0.3826
2004-03-24,-0.1854
2004-03-25,2.5872
2004-03-26,-0.1552
2004-03-29,1.4637
2004-03-30,0.9476
2004-03-31,0.5074
2004-04-01,-0.4544
2004-04-02,0.989
2004-04-05,2.0339
2004-04-06,0.3814
2004-04-07,-1.4586999999999999
2004-04-08,0.311
2004-04-12,0.4216
2004-04-13,-1.309
2004-04-14,0.8759
2004-04-15,1.8234
2004-04-16,1.34
2004-04-19,0.012
2004-04-20,0.5288
2004-04-21,2.2237999999999998
2004-04-22,4.5497
2004-04-23,-1.4431
2004-04-26,-1.2032
2004-04-27,1.2638
2004-04-28,-2.3032
2004-04-29,0.1045
2004-04-30,0.0116
2004-05-03,1.5194999999999999
2004-05-04,0.0229
2004-05-05,0.0685
2004-05-06,-0.6735
2004-05-07,-1.1838
2004-05-10,-2.5471
2004-05-11,0.6325
2004-05-12,1.4943
2004-05-13,-1.3555
2004-05-14,1.4687999999999999
2004-05-17,-0.9456
2004-05-18,0.7425
2004-05-19,0.2106
2004-05-20,0.8639
2004-05-21,0.9838
2004-05-24,1.3181
2004-05-25,1.9231
2004-05-26,-0.444
