ticker,NFG US Equity
2000-05-23,-0.5083
2000-05-24,0.7663
2000-05-25,0.0
2000-05-26,1.2674
2000-05-30,1.2516
2000-05-31,2.4722
2000-06-01,0.1206
2000-06-02,-2.4096
2000-06-05,-4.321
2000-06-06,2.1935000000000002
2000-06-07,-0.3788
2000-06-08,-0.3802
2000-06-09,0.7634
2000-06-12,0.7576
2000-06-13,-0.5013
2000-06-14,-0.5038
2000-06-15,1.6456
2000-06-16,0.1245
2000-06-19,0.6219
2000-06-20,0.7417
2000-06-21,-0.6135
2000-06-22,-1.358
2000-06-23,-0.1252
2000-06-26,0.7519
2000-06-27,-1.4925
2000-06-28,3.3687
2000-06-29,-1.603
2000-06-30,-2.1773
2000-07-03,1.9696
2000-07-05,-0.7538
2000-07-06,0.1266
2000-07-07,-0.6321
2000-07-10,1.5267
2000-07-11,2.005
2000-07-12,-0.3686
2000-07-13,0.9864
2000-07-14,0.1221
2000-07-17,-0.122
2000-07-18,0.7326
2000-07-19,-1.3333
2000-07-20,0.3686
2000-07-21,-2.2032
2000-07-24,-1.0013
2000-07-25,-0.6321
2000-07-26,-0.5089
2000-07-27,1.1509
2000-07-28,-0.1264
2000-07-31,-0.1266
2000-08-01,1.3942
2000-08-02,0.625
2000-08-03,2.8571
2000-08-04,0.3623
2000-08-07,-0.6919
2000-08-08,0.5756
2000-08-09,-0.7229
2000-08-10,1.0012
2000-08-11,-0.1502
2000-08-14,0.361
2000-08-15,-1.3189
2000-08-16,1.2151
2000-08-17,0.9604
2000-08-18,-1.1891
2000-08-21,-0.722
2000-08-22,-0.9697
2000-08-23,4.1616
2000-08-24,-1.2926
2000-08-25,0.3571
2000-08-28,-0.5931
2000-08-29,1.6705999999999999
2000-08-30,-1.1737
2000-08-31,-0.3563
2000-09-01,2.9797000000000002
2000-09-05,-0.8102
2000-09-06,1.1669
2000-09-07,0.8074
2000-09-08,1.988
2000-09-11,2.4611
2000-09-12,-0.1438
2000-09-13,-1.7544
2000-09-14,0.0
2000-09-15,3.4948
2000-09-18,-1.5434999999999999
2000-09-19,-3.724
2000-09-20,1.3652
2000-09-21,-2.6936
2000-09-22,-0.692
2000-09-25,0.813
2000-09-26,3.9171
2000-09-27,0.9623
2000-09-28,-0.9967
2000-09-29,0.3706
2000-10-02,-0.5921
2000-10-03,-1.3453
2000-10-04,-2.1591
2000-10-05,-0.813
2000-10-06,-0.8197
2000-10-09,4.2503
2000-10-10,3.9638
2000-10-11,0.4357
2000-10-12,-2.82
2000-10-13,0.7812
2000-10-16,-0.2215
2000-10-17,-2.7747
2000-10-18,-2.1689
2000-10-19,-0.4667
2000-10-20,0.1172
2000-10-23,-0.1171
2000-10-24,-1.6413
2000-10-25,-1.1919
2000-10-26,1.3269
2000-10-27,1.5476
2000-10-30,0.9379
2000-10-31,-0.3484
2000-11-01,1.6317
2000-11-02,0.4587
2000-11-03,-0.9132
2000-11-06,0.4608
2000-11-07,-1.1468
2000-11-08,0.232
2000-11-09,0.1157
2000-11-10,0.0
2000-11-13,0.1156
2000-11-14,1.0393
2000-11-15,1.9428999999999998
2000-11-16,0.7848
2000-11-17,1.891
2000-11-20,0.5459
2000-11-21,2.063
2000-11-22,-0.9574
2000-11-24,0.8593
2000-11-27,0.426
2000-11-28,0.106
2000-11-29,-1.3771
2000-11-30,-2.1482
2000-12-01,-0.2195
2000-12-04,1.2101
2000-12-05,-1.087
2000-12-06,0.4396
2000-12-07,0.7659
2000-12-08,2.4973
2000-12-11,-0.2119
2000-12-12,-2.2293
2000-12-13,0.5429
2000-12-14,-2.5918
2000-12-15,0.4435
2000-12-18,1.5453000000000001
2000-12-19,1.087
2000-12-20,0.6452
2000-12-21,0.8547
2000-12-22,1.6949
2000-12-26,5.1042
2000-12-27,-1.1219
2000-12-28,3.6364
2000-12-29,-1.8519
2001-01-02,-4.3694
2001-01-03,-1.0384
2001-01-04,-6.2959
2001-01-05,1.0078
2001-01-08,1.2195
2001-01-09,-1.6429
2001-01-10,0.3341
2001-01-11,-1.7758
2001-01-12,0.452
2001-01-16,-1.1249
2001-01-17,-1.1377
2001-01-18,-0.8055
2001-01-19,1.2761
2001-01-22,0.5727
2001-01-23,0.6834
2001-01-24,-0.1131
2001-01-25,0.906
2001-01-26,-1.7957
2001-01-29,-1.5314
2001-01-30,-1.5785
2001-01-31,-0.9245
2001-02-01,0.6285
2001-02-02,-1.779
2001-02-05,2.6782
2001-02-06,0.9758
2001-02-07,1.0221
2001-02-08,0.2208
2001-02-09,0.9178
2001-02-12,-1.0004
2001-02-13,-1.7086000000000001
2001-02-14,-0.972
2001-02-15,0.5851
2001-02-16,1.3699
2001-02-20,-1.4069
2001-02-21,-0.4506
2001-02-22,-1.8295
2001-02-23,-0.7109
2001-02-26,0.2709
2001-02-27,0.2123
2001-02-28,-0.2503
2001-03-01,-1.139
2001-03-02,1.2107
2001-03-05,0.5209
2001-03-06,-0.9981
2001-03-07,0.8143
2001-03-08,0.0577
2001-03-09,2.1142
2001-03-12,-0.8846
2001-03-13,-0.2279
2001-03-14,-1.1991
2001-03-15,0.1156
2001-03-16,2.8093
2001-03-19,1.5347
2001-03-20,-0.424
2001-03-21,-0.87
2001-03-22,-2.9132
2001-03-23,-0.1731
2001-03-26,2.6012
2001-03-27,0.4695
2001-03-28,-0.1869
2001-03-29,-1.7763
2001-03-30,3.0781
2001-04-02,2.4076
2001-04-03,-0.9295
2001-04-04,1.4349
2001-04-05,0.4897
2001-04-06,-2.4905
2001-04-09,3.1279
2001-04-10,1.6511
2001-04-11,-0.5826
2001-04-12,0.3197
2001-04-16,-0.177
2001-04-17,0.2837
2001-04-18,-1.9452
2001-04-19,-1.569
2001-04-20,-0.9711
2001-04-23,2.1832
2001-04-24,-0.6337
2001-04-25,1.2391
2001-04-26,1.0439
2001-04-27,0.1781
2001-04-30,-0.0711
2001-05-01,-0.694
2001-05-02,-3.2611
2001-05-03,-0.9817
2001-05-04,2.6001
2001-05-07,-0.0182
2001-05-08,0.5653
2001-05-09,1.5413000000000001
2001-05-10,-0.1964
2001-05-11,0.1252
2001-05-14,-0.7863
2001-05-15,0.5584
2001-05-16,0.7523
2001-05-17,0.4267
2001-05-18,1.7879
2001-05-21,0.6087
2001-05-22,-0.9334
2001-05-23,-0.506
2001-05-24,-0.0526
2001-05-25,0.0877
2001-05-29,-0.0351
2001-05-30,-0.5437
2001-05-31,0.7935
2001-06-01,-0.105
2001-06-04,1.4536
2001-06-05,-3.2971
2001-06-06,-1.1424
2001-06-07,-0.5056
2001-06-08,-0.6897
2001-06-11,0.2924
2001-06-12,-0.0729
2001-06-13,-1.3494
2001-06-14,-1.8854
2001-06-15,0.9797
2001-06-18,-0.3731
2001-06-19,-0.3745
2001-06-20,0.3759
2001-06-21,-1.3296000000000001
2001-06-22,0.019
2001-06-25,0.1898
2001-06-26,0.5682
2001-06-27,0.2919
2001-06-28,-0.872
2001-06-29,-0.5737
2001-07-02,-0.1346
2001-07-03,-0.0963
2001-07-05,0.9447
2001-07-06,0.0573
2001-07-09,-0.7253
2001-07-10,-0.9998
2001-07-11,-2.8938
2001-07-12,0.62
2001-07-13,0.7354
2001-07-16,-0.7103
2001-07-17,-1.0731
2001-07-18,-1.2053
2001-07-19,-0.5693
2001-07-20,-0.5112
2001-07-23,0.0411
2001-07-24,-2.6916
2001-07-25,0.9291
2001-07-26,-3.0126
2001-07-27,1.4236
2001-07-30,1.2761
2001-07-31,0.798
2001-08-01,0.2083
2001-08-02,0.395
2001-08-03,-0.5798
2001-08-06,-0.0208
2001-08-07,-0.3958
2001-08-08,-1.7151
2001-08-09,1.7238
2001-08-10,1.0042
2001-08-13,0.3935
2001-08-14,1.1347
2001-08-15,1.8972
2001-08-16,-0.2002
2001-08-17,-0.5416
2001-08-20,0.7463
2001-08-21,0.1401
2001-08-22,-0.9396
2001-08-23,0.0404
2001-08-24,-0.1614
2001-08-27,-0.2021
2001-08-28,-1.1743000000000001
2001-08-29,-0.881
2001-08-30,-1.1575
2001-08-31,-0.0209
2001-09-04,0.8157
2001-09-05,-0.3527
2001-09-06,-0.8328
2001-09-07,-0.5669
2001-09-10,1.1402
2001-09-17,0.2505
2001-09-18,-3.0404
2001-09-19,-2.0619
2001-09-20,-1.3158
2001-09-21,1.5110999999999999
2001-09-24,-1.2697
2001-09-25,1.1973
2001-09-26,-1.9609999999999999
2001-09-27,1.6726999999999999
2001-09-28,2.4011
2001-10-01,-1.2158
2001-10-02,1.5385
2001-10-03,0.0
2001-10-04,2.6407
2001-10-05,-2.6993
2001-10-08,3.4677
2001-10-09,-0.8798
2001-10-10,4.0152
2001-10-11,-1.0158
2001-10-12,-2.422
2001-10-15,0.8414
2001-10-16,0.9178
2001-10-17,-0.3721
2001-10-18,-1.8256999999999999
2001-10-19,2.0287
2001-10-22,0.4557
2001-10-23,-1.6082
2001-10-24,-1.1735
2001-10-25,0.7209
2001-10-26,0.4632
2001-10-29,-0.964
2001-10-30,-1.862
2001-10-31,0.9487
2001-11-01,1.3242
2001-11-02,-0.7589
2001-11-05,-0.8071
2001-11-06,0.5567
2001-11-07,0.3833
2001-11-08,0.5091
2001-11-09,-0.2533
2001-11-12,-0.9733
2001-11-13,-0.8974
2001-11-14,-0.1294
2001-11-15,-3.7997
2001-11-16,2.9623
2001-11-19,-0.4795
2001-11-20,0.3066
2001-11-21,-0.3493
2001-11-23,1.4899
2001-11-26,-1.2953000000000001
2001-11-27,1.0499
2001-11-28,-1.9481000000000002
2001-11-29,0.4415
2001-11-30,-1.6263999999999998
2001-12-03,0.2234
2001-12-04,1.4267
2001-12-05,0.0
2001-12-06,-1.2308
2001-12-07,2.3587
2001-12-10,-1.4348
2001-12-11,-0.9704
2001-12-12,-0.2227
2001-12-13,0.0
2001-12-14,1.25
2001-12-17,1.0141
2001-12-18,1.4841
2001-12-19,2.1505
2001-12-20,0.2526
2001-12-21,0.546
2001-12-24,0.5848
2001-12-26,1.8688
2001-12-27,-0.5198
2001-12-28,0.911
2001-12-31,1.3541
2002-01-02,0.0
2002-01-03,-0.2834
2002-01-04,0.406
2002-01-07,-0.4448
2002-01-08,0.2843
2002-01-09,-1.3771
2002-01-10,1.232
2002-01-11,-1.0953
2002-01-14,-0.7383
2002-01-15,1.0331
2002-01-16,-0.2863
2002-01-17,1.7637
2002-01-18,-1.1689
2002-01-22,-1.4274
2002-01-23,0.993
2002-01-24,-0.2048
2002-01-25,-3.4893
2002-01-28,-0.3828
2002-01-29,-4.3553
2002-01-30,4.2411
2002-01-31,-1.9272
2002-02-01,1.0044
2002-02-04,-2.5507999999999997
2002-02-05,-0.1331
2002-02-06,-0.6219
2002-02-07,0.1341
2002-02-08,1.5625
2002-02-11,1.2308
2002-02-12,-0.7816
2002-02-13,0.7877
2002-02-14,0.8684
2002-02-15,0.2583
2002-02-19,-1.0305
2002-02-20,1.1714
2002-02-21,-0.6003
2002-02-22,3.4513
2002-02-25,3.1693
2002-02-26,-0.0404
2002-02-27,-0.2022
2002-02-28,-0.9319
2002-03-01,2.2904
2002-03-04,0.9196
2002-03-05,-0.4358
2002-03-06,0.955
2002-03-07,-0.2759
2002-03-08,-3.083
2002-03-11,0.2855
2002-03-12,0.0407
2002-03-13,-0.7724
2002-03-14,0.3687
2002-03-15,0.0
2002-03-18,0.0
2002-03-19,0.0
2002-03-20,-1.2245
2002-03-21,-0.0826
2002-03-22,-0.4549
2002-03-25,0.3324
2002-03-26,1.1284
2002-03-27,0.9516
2002-03-28,-0.2049
2002-04-01,0.8624
2002-04-02,0.57
2002-04-03,-1.7409
2002-04-04,-1.4421
2002-04-05,-2.4247
2002-04-08,2.5278
2002-04-09,0.0836
2002-04-10,1.4614
2002-04-11,-1.7284000000000002
2002-04-12,1.1724999999999999
2002-04-15,-0.6623
2002-04-16,0.5417
2002-04-17,-0.373
2002-04-18,0.6656
2002-04-19,1.0331
2002-04-22,1.2679
2002-04-23,-0.4443
2002-04-24,-1.7039
2002-04-25,-0.1238
2002-04-26,-0.9091
2002-04-29,0.0417
2002-04-30,-0.7086
2002-05-01,-0.3778
2002-05-02,-1.2221
2002-05-03,-1.3225
2002-05-06,-0.2162
2002-05-07,0.4333
2002-05-08,0.302
2002-05-09,-1.6774
2002-05-10,-1.4873
2002-05-13,1.4654
2002-05-14,0.919
2002-05-15,-1.3443
2002-05-16,-1.7143000000000002
2002-05-17,-0.7156
2002-05-20,0.0
2002-05-21,-0.4505
2002-05-22,2.4887
2002-05-23,1.1479
2002-05-24,-0.6111
2002-05-28,0.5709
2002-05-29,-0.5677
2002-05-30,1.1419
2002-05-31,0.8684
2002-06-03,-3.7882
2002-06-04,1.2081
2002-06-05,-0.0884
2002-06-06,-1.5487
2002-06-07,1.3483
2002-06-10,-0.6652
2002-06-11,-1.7410999999999999
2002-06-12,0.9541
2002-06-13,-1.2601
2002-06-14,1.4585
2002-06-17,2.8302
2002-06-18,-0.0437
2002-06-19,-1.9231
2002-06-20,0.1783
2002-06-21,0.3559
2002-06-24,-0.9309
2002-06-25,-0.2237
2002-06-26,1.6143
2002-06-27,0.8929
2002-06-28,-0.3982
2002-07-01,-0.7108
2002-07-02,-3.3557
2002-07-03,-0.5556
2002-07-05,0.0466
2002-07-08,-0.1861
2002-07-09,-2.5175
2002-07-10,-2.6781
2002-07-11,-1.3759000000000001
2002-07-12,-4.584
2002-07-15,-0.7833
2002-07-16,-0.1053
2002-07-17,-0.4215
2002-07-18,-1.0582
2002-07-19,-4.0107
2002-07-22,-5.571
2002-07-23,-4.4248
2002-07-24,-1.4198
2002-07-25,10.2066
2002-07-26,2.1591
2002-07-29,3.337
2002-07-30,2.2605
2002-07-31,1.7368000000000001
2002-08-01,-0.8795
2002-08-02,-1.0438
2002-08-05,-1.2131
2002-08-06,-0.1602
2002-08-07,2.6738
2002-08-08,0.9896
2002-08-09,-0.0516
2002-08-12,0.1548
2002-08-13,-1.5455999999999999
2002-08-14,3.977
2002-08-15,0.2013
2002-08-16,-0.2511
2002-08-19,1.712
2002-08-20,-1.3860999999999999
2002-08-21,2.5602
2002-08-22,2.3495
2002-08-23,-2.9651
2002-08-26,2.6121
2002-08-27,-0.4803
2002-08-28,-0.6757
2002-08-29,-0.4859
2002-08-30,-0.9766
2002-09-03,-1.6272
2002-09-04,2.1053
2002-09-05,-1.8164
2002-09-06,2.2
2002-09-09,-0.1957
2002-09-10,-0.9314
2002-09-11,2.6719
2002-09-12,-3.0843
2002-09-13,2.8841
2002-09-16,0.5317
2002-09-17,-2.5962
2002-09-18,0.9378
2002-09-19,-1.7115
2002-09-20,-0.2488
2002-09-23,-0.0499
2002-09-24,-1.0977999999999999
2002-09-25,0.9082
2002-09-26,2.8
2002-09-27,-1.7241
2002-09-30,-0.401
2002-10-01,1.7614
2002-10-02,-1.4837
2002-10-03,0.3514
2002-10-04,-3.8519
2002-10-07,0.1561
2002-10-08,-1.5584
2002-10-09,-3.2718
2002-10-10,2.6732
2002-10-11,-0.2125
2002-10-14,0.1597
2002-10-15,2.0202
2002-10-16,-1.0943
2002-10-17,1.3699
2002-10-18,0.2599
2002-10-21,3.4733
2002-10-22,-0.2505
2002-10-23,0.452
2002-10-24,0.0
2002-10-25,0.6
2002-10-28,-0.8449
2002-10-29,-0.7018
2002-10-30,1.3125
2002-10-31,0.4983
2002-11-01,0.3966
2002-11-04,-0.2469
2002-11-05,1.7327
2002-11-06,1.0219
2002-11-07,-1.0116
2002-11-08,-0.9732
2002-11-11,-0.2948
2002-11-12,-1.035
2002-11-13,-0.5976
2002-11-14,1.002
2002-11-15,0.5456
2002-11-18,0.148
2002-11-19,0.5419
2002-11-20,-0.49
2002-11-21,1.3294000000000001
2002-11-22,-0.2915
2002-11-25,1.2671000000000001
2002-11-26,-2.0693
2002-11-27,1.4742
2002-11-29,0.4358
2002-12-02,-0.1929
2002-12-03,1.3527
2002-12-04,0.0477
2002-12-05,-0.2859
2002-12-06,0.0
2002-12-09,-0.6211
2002-12-10,0.4327
2002-12-11,1.484
2002-12-12,0.8962
2002-12-13,0.3273
2002-12-16,1.8639000000000001
2002-12-17,-0.8692
2002-12-18,-1.2921
2002-12-19,0.2805
2002-12-20,-0.7925
2002-12-23,0.3289
2002-12-24,-0.6557
2002-12-26,-0.33
2002-12-27,-0.8515
2002-12-30,0.4831
2002-12-31,-0.3365
2003-01-02,1.206
2003-01-03,0.3337
2003-01-06,2.1378
2003-01-07,-1.907
2003-01-08,0.2371
2003-01-09,0.3784
2003-01-10,-0.9425
2003-01-13,0.4282
2003-01-14,1.1369
2003-01-15,-0.0468
2003-01-16,0.0937
2003-01-17,-1.4981
2003-01-21,-0.5703
2003-01-22,-0.956
2003-01-23,0.2413
2003-01-24,-0.8185
2003-01-27,-2.233
2003-01-28,2.7805
2003-01-29,-0.6763
2003-01-30,-0.2432
2003-01-31,0.3413
2003-02-03,0.0
2003-02-04,0.0486
2003-02-05,-1.5542
2003-02-06,0.0
2003-02-07,-1.7267000000000001
2003-02-10,0.4016
2003-02-11,-1.65
2003-02-12,-1.0168
2003-02-13,-0.2568
2003-02-14,-0.309
2003-02-18,1.8079
2003-02-19,-0.3044
2003-02-20,0.5089
2003-02-21,0.0
2003-02-24,-0.3544
2003-02-25,0.3049
2003-02-26,-1.2158
2003-02-27,-0.1026
2003-02-28,0.308
2003-03-03,1.3306
2003-03-04,1.1616
2003-03-05,0.8487
2003-03-06,-0.495
2003-03-07,0.597
2003-03-10,0.7418
2003-03-11,1.0309
2003-03-12,0.243
2003-03-13,-0.7271
2003-03-14,0.9277
2003-03-17,1.6933
2003-03-18,0.3806
2003-03-19,-0.1422
2003-03-20,1.6611
2003-03-21,1.3072
2003-03-24,-1.5668
2003-03-25,1.03
2003-03-26,-0.6024
2003-03-27,2.6107
2003-03-28,-0.046
2003-03-31,0.598
2003-04-01,1.0517
2003-04-02,1.1312
2003-04-03,-1.5213
2003-04-04,1.5448
2003-04-07,-1.0738
2003-04-08,1.3115999999999999
2003-04-09,-0.4464
2003-04-10,0.6278
2003-04-11,-0.8467
2003-04-14,0.764
2003-04-15,-0.3568
2003-04-16,-0.0895
2003-04-17,0.8065
2003-04-21,1.3333
2003-04-22,0.7895
2003-04-23,-0.2611
2003-04-24,-0.7417
2003-04-25,2.1978
2003-04-28,1.0753
2003-04-29,-0.3404
2003-04-30,0.1708
2003-05-01,-0.2558
2003-05-02,0.4274
2003-05-05,0.0
2003-05-06,-0.2128
2003-05-07,0.4691
2003-05-08,-0.3396
2003-05-09,0.6814
2003-05-12,1.9036
2003-05-13,0.2906
2003-05-14,-0.4139
2003-05-15,0.4572
2003-05-16,1.1171
2003-05-19,-0.6547
2003-05-20,0.8237
2003-05-21,1.3889
2003-05-22,0.5238
2003-05-23,2.8056
2003-05-27,-0.5458
2003-05-28,-1.2152
2003-05-29,0.6746
2003-05-30,0.7883
2003-06-02,1.6817
2003-06-03,-0.4231
2003-06-04,0.618
2003-06-05,-0.3839
2003-06-06,-0.8478
2003-06-09,0.3887
2003-06-10,1.084
2003-06-11,1.4937
2003-06-12,0.6792
2003-06-13,-1.3868
2003-06-16,0.6081
2003-06-17,0.7934
2003-06-18,-0.6372
2003-06-19,-0.0377
2003-06-20,-0.0755
2003-06-23,-1.6616
2003-06-24,0.8449
2003-06-25,0.3046
2003-06-26,0.9112
2003-06-27,-1.1022
2003-06-30,0.1153
2003-07-01,0.0768
2003-07-02,1.611
2003-07-03,-0.3398
2003-07-07,1.25
2003-07-08,1.3841999999999999
2003-07-09,0.2583
2003-07-10,-0.4417
2003-07-11,0.2588
2003-07-14,-0.6637
2003-07-15,-1.3734
2003-07-16,-1.1291
2003-07-17,-0.1142
2003-07-18,0.5716
2003-07-21,-0.9094
2003-07-22,-0.1912
2003-07-23,-0.3448
2003-07-24,0.8074
2003-07-25,-1.0679
2003-07-28,-0.4626
2003-07-29,0.6197
2003-07-30,-0.3849
2003-07-31,-6.5301
2003-08-01,-4.2166
2003-08-04,0.0
2003-08-05,-1.1653
2003-08-06,0.0873
2003-08-07,1.9197
2003-08-08,-0.3853
2003-08-11,0.1719
2003-08-12,0.9009
2003-08-13,-0.5952
2003-08-14,0.4277
2003-08-15,-0.5111
2003-08-18,0.0856
2003-08-19,-1.4115
2003-08-20,2.6029999999999998
2003-08-21,-1.1416
2003-08-22,-2.053
2003-08-25,0.2183
2003-08-26,0.7843
2003-08-27,-0.3026
2003-08-28,-0.477
2003-08-29,0.8715
2003-09-02,0.3024
2003-09-03,1.8949
2003-09-04,0.3804
2003-09-05,-0.2526
2003-09-08,0.8442
2003-09-09,-0.7953
2003-09-10,-0.3797
2003-09-11,-0.1271
2003-09-12,1.4419
2003-09-15,-1.9231
2003-09-16,-0.1279
2003-09-17,-1.3231
2003-09-18,1.1246
2003-09-19,1.6253
2003-09-22,-1.7256
2003-09-23,-0.3426
2003-09-24,-0.2149
2003-09-25,-0.3876
2003-09-26,-0.6917
2003-09-29,0.837
2003-09-30,-0.1747
2003-10-01,1.0941
2003-10-02,0.9524
2003-10-03,1.2436
2003-10-06,0.5506
2003-10-07,0.2527
2003-10-08,-2.3529
2003-10-09,1.2909
2003-10-10,-0.8071
2003-10-13,0.4283
2003-10-14,-0.597
2003-10-15,-0.3861
2003-10-16,0.3445
2003-10-17,-0.7725
2003-10-20,-0.3028
2003-10-21,-0.2169
2003-10-22,-1.3043
2003-10-23,-0.4405
2003-10-24,-0.6637
2003-10-27,-1.2027
2003-10-28,-1.0821
2003-10-29,-0.3646
2003-10-30,0.5032
2003-10-31,1.7296
2003-11-03,4.519
2003-11-04,-1.7551
2003-11-05,-0.3486
2003-11-06,-0.0437
2003-11-07,-0.3062
2003-11-10,0.8337
2003-11-11,-0.1305
2003-11-12,0.8715
2003-11-13,-0.3456
2003-11-14,0.3468
2003-11-17,-0.216
2003-11-18,-0.6494
2003-11-19,0.0
2003-11-20,-0.6972
2003-11-21,-0.1316
2003-11-24,1.362
2003-11-25,0.13
2003-11-26,0.3463
2003-11-28,-0.3451
2003-12-01,1.6883
2003-12-02,-0.3831
2003-12-03,-0.2137
2003-12-04,-0.2141
2003-12-05,0.4292
2003-12-08,1.2393
2003-12-09,-1.6463
2003-12-10,-0.2146
2003-12-11,0.0
2003-12-12,0.4301
2003-12-15,0.2141
2003-12-16,2.0513
2003-12-17,-0.5444
2003-12-18,1.8526
2003-12-19,0.7441
2003-12-22,0.0
2003-12-23,0.5334
2003-12-24,0.5714
2003-12-26,0.1218
2003-12-29,1.2161
2003-12-30,0.081
2003-12-31,-1.1327
2004-01-02,2.0867
2004-01-05,0.7615
2004-01-06,-0.8751
2004-01-07,0.5217
2004-01-08,-0.479
2004-01-09,-0.4412
2004-01-12,-0.282
2004-01-13,0.0404
2004-01-14,0.6462
2004-01-15,0.4013
2004-01-16,0.1599
2004-01-20,1.1971
2004-01-21,1.183
2004-01-22,-0.9743
2004-01-23,-0.1574
2004-01-26,0.3153
2004-01-27,0.3929
2004-01-28,-1.2133
2004-01-29,0.0
2004-01-30,-0.5547
2004-02-02,1.2351
2004-02-03,0.2755
2004-02-04,-1.4914
2004-02-05,-0.0797
2004-02-06,0.9569
2004-02-09,0.1975
2004-02-10,0.946
2004-02-11,1.1324
2004-02-12,-0.0386
2004-02-13,0.3476
2004-02-17,1.5781
2004-02-18,-1.8568
2004-02-19,-0.4633
2004-02-20,-0.6982
2004-02-23,-0.2734
2004-02-24,0.0783
2004-02-25,-0.9002
2004-02-26,0.316
2004-02-27,-0.3937
2004-03-01,0.7115
2004-03-02,0.9812
2004-03-03,0.2721
2004-03-04,0.155
2004-03-05,0.6192
2004-03-08,0.2692
2004-03-09,-0.1918
2004-03-10,-2.1906
2004-03-11,-0.7859
2004-03-12,1.1881
2004-03-15,-1.1742
2004-03-16,-1.0297
2004-03-17,0.1601
2004-03-18,-0.2397
2004-03-19,-0.2803
2004-03-22,-0.5221
2004-03-23,-0.1615
2004-03-24,-1.1322
2004-03-25,0.0
2004-03-26,-0.1227
2004-03-29,1.4333
2004-03-30,0.6122
2004-03-31,-0.2028
2004-04-01,0.4472
2004-04-02,-0.4452
2004-04-05,0.4878
2004-04-06,-0.445
2004-04-07,-0.7314
2004-04-08,0.0819
2004-04-12,0.2045
2004-04-13,-1.8367
2004-04-14,-0.8316
2004-04-15,0.2096
2004-04-16,0.795
2004-04-19,-0.2491
2004-04-20,-0.8323
2004-04-21,0.5875
2004-04-22,0.8761
2004-04-23,0.0
2004-04-26,0.9926
2004-04-27,-0.2867
2004-04-28,2.1766
2004-04-29,-1.7685
2004-04-30,0.2046
2004-05-03,1.1025
2004-05-04,0.3635
2004-05-05,1.1268
2004-05-06,-0.3183
2004-05-07,-1.3972
2004-05-10,-2.6316
2004-05-11,0.3742
2004-05-12,0.5385
2004-05-13,2.3898
2004-05-14,1.2072
2004-05-17,-1.3121
2004-05-18,-0.2417
2004-05-19,-0.8078
2004-05-20,0.7736
2004-05-21,-0.2424
2004-05-24,1.4986
2004-05-25,1.1971
2004-05-26,0.6703
2004-05-27,-1.6451
2004-05-28,0.1593
2004-06-01,0.159
2004-06-02,-0.6749
2004-06-03,-0.5596
2004-06-04,0.3215
2004-06-07,0.4407
2004-06-08,-0.1197
2004-06-09,-0.7588
