ticker,ITT US Equity
2000-05-23,0.0
2000-05-24,4.9609
2000-05-25,0.1869
2000-05-26,-1.8657
2000-05-30,0.5703
2000-05-31,4.5369
2000-06-01,-2.3508
2000-06-02,3.1481
2000-06-05,0.7181
2000-06-06,-0.713
2000-06-07,-1.9748999999999999
2000-06-08,-0.7326
2000-06-09,0.1845
2000-06-12,-1.4733
2000-06-13,-1.3084
2000-06-14,-0.1894
2000-06-15,-1.518
2000-06-16,-0.3854
2000-06-19,-2.1277
2000-06-20,-7.1146
2000-06-21,0.4255
2000-06-22,-0.4237
2000-06-23,0.4255
2000-06-26,0.2119
2000-06-27,1.9026999999999998
2000-06-28,-1.3745
2000-06-29,11.0702
2000-06-30,-7.9545
2000-07-03,5.9671
2000-07-05,0.1942
2000-07-06,4.0698
2000-07-07,-0.5587
2000-07-10,-0.9363
2000-07-11,0.0
2000-07-12,-0.7561
2000-07-13,0.381
2000-07-14,-2.0873
2000-07-17,-0.8721
2000-07-18,2.2483
2000-07-19,-1.3384
2000-07-20,0.969
2000-07-21,0.0
2000-07-24,-2.1113
2000-07-25,-0.1961
2000-07-26,-0.9823
2000-07-27,-2.5794
2000-07-28,-1.222
2000-07-31,8.4536
2000-08-01,-7.6046
2000-08-02,2.4691
2000-08-03,-2.2088
2000-08-04,1.6427
2000-08-07,1.0101
2000-08-08,1.4
2000-08-09,-0.9862
2000-08-10,-0.1992
2000-08-11,0.3992
2000-08-14,1.1928
2000-08-15,0.0
2000-08-16,1.7682
2000-08-17,0.9653
2000-08-18,-0.7648
2000-08-21,3.0829
2000-08-22,-1.4953
2000-08-23,-1.4421
2000-08-24,0.9671
2000-08-25,-0.1916
2000-08-28,0.1919
2000-08-29,0.0
2000-08-30,0.5747
2000-08-31,2.5358
2000-09-01,-3.2162
2000-09-05,4.6065000000000005
2000-09-06,-1.4679
2000-09-07,0.5587
2000-09-08,-1.8519
2000-09-11,2.6414999999999997
2000-09-12,1.8382
2000-09-13,0.361
2000-09-14,-1.259
2000-09-15,-3.2787
2000-09-18,-4.7081
2000-09-19,-0.7905
2000-09-20,-2.3904
2000-09-21,0.8163
2000-09-22,0.2024
2000-09-25,3.0303
2000-09-26,2.7451
2000-09-27,-0.9542
2000-09-28,0.578
2000-09-29,-0.5747
2000-10-02,-0.1927
2000-10-03,-0.1931
2000-10-04,0.0
2000-10-05,-0.3868
2000-10-06,-1.9417
2000-10-09,3.5644
2000-10-10,-0.3824
2000-10-11,-1.9194
2000-10-12,-0.9785
2000-10-13,0.9881
2000-10-16,0.1957
2000-10-17,-2.7344
2000-10-18,-1.6064
2000-10-19,2.0408
2000-10-20,0.2
2000-10-23,-0.998
2000-10-24,1.0081
2000-10-25,0.1996
2000-10-26,-0.1992
2000-10-27,0.7984
2000-10-30,0.198
2000-10-31,2.9644
2000-11-01,-5.1823
2000-11-02,2.4291
2000-11-03,0.3953
2000-11-06,3.3465
2000-11-07,-1.3333
2000-11-08,1.1583
2000-11-09,-1.9083999999999999
2000-11-10,-1.751
2000-11-13,0.7921
2000-11-14,2.7504999999999997
2000-11-15,1.1472
2000-11-16,-0.7561
2000-11-17,2.2857
2000-11-20,0.4469
2000-11-21,1.1173
2000-11-22,-1.6575
2000-11-24,1.3109
2000-11-27,1.6636
2000-11-28,-2.9091
2000-11-29,-0.9363
2000-11-30,0.7561
2000-12-01,0.7505
2000-12-04,3.5382
2000-12-05,3.2374
2000-12-06,-0.1742
2000-12-07,4.712
2000-12-08,0.6667
2000-12-11,-0.3311
2000-12-12,-0.1661
2000-12-13,-2.3295
2000-12-14,-1.5332
2000-12-15,-2.0761
2000-12-18,1.2367
2000-12-19,-1.3961999999999999
2000-12-20,-1.7699
2000-12-21,1.4414
2000-12-22,3.5524
2000-12-26,1.2006999999999999
2000-12-27,1.1864
2000-12-28,4.8576
2000-12-29,-0.9585
2001-01-02,-4.8387
2001-01-03,4.4068
2001-01-04,-0.487
2001-01-05,-1.1419
2001-01-08,1.6502
2001-01-09,0.0
2001-01-10,-2.5974
2001-01-11,2.1667
2001-01-12,-1.6313
2001-01-16,2.1559
2001-01-17,-0.8117
2001-01-18,-0.491
2001-01-19,-1.4803
2001-01-22,-1.1686
2001-01-23,5.0676
2001-01-24,2.09
2001-01-25,0.0
2001-01-26,-0.9449
2001-01-29,0.1463
2001-01-30,1.2446
2001-01-31,-0.0251
2001-02-01,0.0251
2001-02-02,0.3512
2001-02-05,0.0
2001-02-06,1.225
2001-02-07,1.7782
2001-02-08,1.3589
2001-02-09,-1.2928
2001-02-12,1.625
2001-02-13,2.5298
2001-02-14,1.2570000000000001
2001-02-15,1.1264
2001-02-16,-4.5692
2001-02-20,-4.7165
2001-02-21,-0.25
2001-02-22,-0.2005
2001-02-23,-0.1758
2001-02-26,2.7925
2001-02-27,-0.3182
2001-02-28,-0.4419
2001-03-01,1.1344
2001-03-02,2.5604
2001-03-05,1.6167
2001-03-06,1.0529
2001-03-07,0.4168
2001-03-08,0.2767
2001-03-09,-1.9315
2001-03-12,-2.4619
2001-03-13,-2.1875
2001-03-14,-1.0568
2001-03-15,-1.9945
2001-03-16,-3.0272
2001-03-19,2.8594
2001-03-20,0.4846
2001-03-21,-3.7056
2001-03-22,-3.5319000000000003
2001-03-23,2.1858
2001-03-26,2.1658
2001-03-27,0.9945
2001-03-28,-1.6585
2001-03-29,-0.2635
2001-03-30,2.3778
2001-04-02,-0.5419
2001-04-03,-0.8563
2001-04-04,3.3499
2001-04-05,3.5958
2001-04-06,-2.0288
2001-04-09,1.023
2001-04-10,3.5811
2001-04-11,-0.9537
2001-04-12,0.4333
2001-04-16,-0.4794
2001-04-17,1.1078999999999999
2001-04-18,3.0729
2001-04-19,1.4791
2001-04-20,-1.0248
2001-04-23,0.5292
2001-04-24,1.7395
2001-04-25,0.2475
2001-04-26,0.0673
2001-04-27,0.6952
2001-04-30,-1.8486
2001-05-01,-1.2934
2001-05-02,0.023
2001-05-03,0.0919
2001-05-04,0.9185
2001-05-07,0.3868
2001-05-08,0.5666
2001-05-09,-0.293
2001-05-10,1.5371000000000001
2001-05-11,1.1799
2001-05-14,0.418
2001-05-15,0.8764
2001-05-16,3.801
2001-05-17,0.3139
2001-05-18,0.292
2001-05-21,1.4975
2001-05-22,-0.5123
2001-05-23,-0.2266
2001-05-24,-0.4349
2001-05-25,0.2704
2001-05-29,-0.9334
2001-05-30,-0.5235
2001-05-31,-1.7891
2001-06-01,0.4072
2001-06-04,0.3842
2001-06-05,1.7648000000000001
2001-06-06,-0.982
2001-06-07,0.1055
2001-06-08,-2.1922
2001-06-11,-1.3578000000000001
2001-06-12,-0.2622
2001-06-13,0.8543
2001-06-14,-2.2806
2001-06-15,1.5781
2001-06-18,-1.5098
2001-06-19,0.4888
2001-06-20,0.4864
2001-06-21,1.2761
2001-06-22,-1.0862
2001-06-25,-0.8346
2001-06-26,1.1739
2001-06-27,-1.5105
2001-06-28,-0.0667
2001-06-29,-1.5792000000000002
2001-07-02,2.2373
2001-07-03,-0.0663
2001-07-05,0.5751
2001-07-06,-1.3635
2001-07-09,0.6912
2001-07-10,-0.93
2001-07-11,-1.6764000000000001
2001-07-12,0.5228
2001-07-13,-0.5201
2001-07-16,-0.7729
2001-07-17,0.504
2001-07-18,0.8662
2001-07-19,0.6102
2001-07-20,0.584
2001-07-23,-1.3622
2001-07-24,-1.1999
2001-07-25,-0.0458
2001-07-26,0.8941
2001-07-27,-0.409
2001-07-30,-0.0913
2001-07-31,1.393
2001-08-01,-0.1351
2001-08-02,1.2179
2001-08-03,-1.8717000000000001
2001-08-06,-0.3179
2001-08-07,0.2278
2001-08-08,-1.7727
2001-08-09,-0.7404
2001-08-10,1.3287
2001-08-13,0.9892
2001-08-14,-0.6834
2001-08-15,0.9174
2001-08-16,2.4318
2001-08-17,-0.0444
2001-08-20,-0.0444
2001-08-21,0.5108
2001-08-22,-0.1989
2001-08-23,0.1771
2001-08-24,1.1713
2001-08-27,-1.5946
2001-08-28,-0.0888
2001-08-29,0.1555
2001-08-30,-0.7122
2001-08-31,1.2105
2001-09-04,1.3953
2001-09-05,-0.3495
2001-09-06,-1.9071
2001-09-07,-2.1676
2001-09-10,1.2106
2001-09-17,-2.7082
2001-09-18,2.2500999999999998
2001-09-19,-1.3158
2001-09-20,-1.1494
2001-09-21,-2.3256
2001-09-24,3.1429
2001-09-25,0.831
2001-09-26,-2.3352
2001-09-27,2.2972
2001-09-28,2.6581
2001-10-01,-3.1027
2001-10-02,5.736
2001-10-03,3.0719
2001-10-04,1.6909999999999998
2001-10-05,2.6189999999999998
2001-10-08,-1.4584
2001-10-09,0.3494
2001-10-10,1.188
2001-10-11,1.1134
2001-10-12,-0.4004
2001-10-15,-0.0201
2001-10-16,-0.0804
2001-10-17,-0.7042
2001-10-18,-4.458
2001-10-19,1.9088
2001-10-22,0.2497
2001-10-23,2.7195
2001-10-24,2.7688
2001-10-25,-2.2616
2001-10-26,2.4346
2001-10-29,-3.2016999999999998
2001-10-30,-3.0438
2001-10-31,0.6488
2001-11-01,1.9339
2001-11-02,1.326
2001-11-05,0.765
2001-11-06,-0.8991
2001-11-07,0.1008
2001-11-08,0.282
2001-11-09,-0.1808
2001-11-12,-1.2676
2001-11-13,1.9564
2001-11-14,1.1593
2001-11-15,-2.1932
2001-11-16,-0.2626
2001-11-19,-0.1418
2001-11-20,-0.2231
2001-11-21,-1.1181
2001-11-23,0.1234
2001-11-26,-0.1232
2001-11-27,0.8224
2001-11-28,-0.0816
2001-11-29,0.3889
2001-11-30,0.0
2001-12-03,-0.1427
2001-12-04,2.0421
2001-12-05,2.4615
2001-12-06,-0.3711
2001-12-07,-1.2547
2001-12-10,-0.0596
2001-12-11,-1.172
2001-12-12,0.0201
2001-12-13,0.2613
2001-12-14,-1.7839
2001-12-17,0.3265
2001-12-18,0.0814
2001-12-19,-0.5894
2001-12-20,1.3699
2001-12-21,1.0286
2001-12-24,-0.0399
2001-12-26,-0.2796
2001-12-27,2.6237
2001-12-28,0.1171
2001-12-31,-1.5594999999999999
2002-01-02,0.297
2002-01-03,0.1382
2002-01-04,0.8872
2002-01-07,-0.6058
2002-01-08,-1.4943
2002-01-09,1.0379
2002-01-10,-0.5334
2002-01-11,-1.5492
2002-01-14,-0.6456
2002-01-15,-1.5228000000000002
2002-01-16,-2.5773
2002-01-17,1.9259
2002-01-18,0.2699
2002-01-22,-1.0975
2002-01-23,0.3978
2002-01-24,2.8154
2002-01-25,2.6369
2002-01-28,2.5888999999999998
2002-01-29,-1.3678
2002-01-30,0.9766
2002-01-31,2.6886
2002-02-01,-0.1695
2002-02-04,-0.0377
2002-02-05,0.0189
2002-02-06,2.0004
2002-02-07,1.0361
2002-02-08,-1.0255
2002-02-11,-0.4625
2002-02-12,-0.2788
2002-02-13,0.0
2002-02-14,0.6524
2002-02-15,2.463
2002-02-19,1.8977
2002-02-20,-0.6917
2002-02-21,3.5542
2002-02-22,0.8969
2002-02-25,-0.906
2002-02-26,0.621
2002-02-27,1.903
2002-02-28,-0.7402
2002-03-01,2.1186
2002-03-04,3.5850999999999997
2002-03-05,-2.067
2002-03-06,1.1944
2002-03-07,-0.5335
2002-03-08,0.5364
2002-03-11,0.1617
2002-03-12,0.3874
2002-03-13,-0.8844
2002-03-14,2.4557
2002-03-15,0.3175
2002-03-18,-0.3956
2002-03-19,1.1914
2002-03-20,0.1727
2002-03-21,-3.5418
2002-03-22,-0.7311
2002-03-25,-0.8347
2002-03-26,0.4126
2002-03-27,2.8270999999999997
2002-03-28,0.7673
2002-04-01,0.5552
2002-04-02,1.7037
2002-04-03,-1.9388999999999998
2002-04-04,0.8383
2002-04-05,1.6784
2002-04-08,1.0491
2002-04-09,1.2214
2002-04-10,2.0513
2002-04-11,0.1478
2002-04-12,-0.1476
2002-04-15,-0.8868
2002-04-16,0.4026
2002-04-17,-1.2921
2002-04-18,-1.3692
2002-04-19,-0.0763
2002-04-22,-0.458
2002-04-23,0.6135
2002-04-24,3.6585
2002-04-25,1.1029
2002-04-26,0.0145
2002-04-29,1.2216
2002-04-30,0.3736
2002-05-01,0.1431
2002-05-02,0.0572
2002-05-03,-0.2143
2002-05-06,-2.0186
2002-05-07,0.979
2002-05-08,1.4325
2002-05-09,-0.9272
2002-05-10,-1.8431
2002-05-13,0.9828
2002-05-14,0.4648
2002-05-15,0.1157
2002-05-16,-0.6932
2002-05-17,-0.7417
2002-05-20,-0.7912
2002-05-21,-1.0338
2002-05-22,1.3879000000000001
2002-05-23,0.5901
2002-05-24,0.5866
2002-05-28,-0.8748
2002-05-29,-0.3236
2002-05-30,-0.1033
2002-05-31,-1.034
2002-06-03,0.5224
2002-06-04,-0.297
2002-06-05,-0.5361
2002-06-06,0.0
2002-06-07,-0.4342
2002-06-10,2.3008
2002-06-11,-0.0441
2002-06-12,0.0588
2002-06-13,-0.1764
2002-06-14,0.2208
2002-06-17,1.0724
2002-06-18,0.2907
2002-06-19,-0.3623
2002-06-20,1.1345
2002-06-21,0.9636
2002-06-24,-0.3846
2002-06-25,0.0715
2002-06-26,-1.6005
2002-06-27,1.641
2002-06-28,0.8716
2002-07-01,-3.3286
2002-07-02,-0.4249
2002-07-03,-3.2078
2002-07-05,3.4356999999999998
2002-07-08,0.0
2002-07-09,-0.4262
2002-07-10,-2.8044000000000002
2002-07-11,-1.0175
2002-07-12,-0.2915
2002-07-15,-3.2774
2002-07-16,-1.6863000000000001
2002-07-17,0.1618
2002-07-18,-2.0032
2002-07-19,-4.4675
2002-07-22,-2.5022
2002-07-23,-0.708
2002-07-24,11.943
2002-07-25,0.3185
2002-07-26,-2.5873
2002-07-29,4.8721
2002-07-30,-1.1498
2002-07-31,0.4087
2002-08-01,0.3287
2002-08-02,-1.9348
2002-08-05,-1.4638
2002-08-06,3.6977
2002-08-07,1.7907
2002-08-08,2.0958
2002-08-09,1.6032
2002-08-12,-0.6636
2002-08-13,-2.598
2002-08-14,2.1186
2002-08-15,1.5224
2002-08-16,0.1764
2002-08-19,1.5996000000000001
2002-08-20,-0.91
2002-08-21,0.7289
2002-08-22,0.1447
2002-08-23,-3.1214
2002-08-26,-0.5967
2002-08-27,1.6056
2002-08-28,-0.6941
2002-08-29,-0.7453
2002-08-30,2.0874
2002-09-03,-3.5157
2002-09-04,1.7838
2002-09-05,0.734
2002-09-06,0.3717
2002-09-09,0.2222
2002-09-10,1.1678
2002-09-11,1.6219000000000001
2002-09-12,-0.115
2002-09-13,-4.4192
2002-09-16,-1.2048
2002-09-17,-2.7287
2002-09-18,-1.7551999999999999
2002-09-19,-1.4835
2002-09-20,3.967
2002-09-23,-1.6040999999999999
2002-09-24,-1.567
2002-09-25,1.3025
2002-09-26,1.9048
2002-09-27,-3.1153
2002-09-30,0.209
2002-10-01,3.0804
2002-10-02,-2.5681000000000003
2002-10-03,-0.0958
2002-10-04,-2.5744
2002-10-07,-2.8064999999999998
2002-10-08,1.9588
2002-10-09,-3.5277
2002-10-10,2.6266
2002-10-11,3.2118
2002-10-14,-0.5673
2002-10-15,2.2657
2002-10-16,-2.088
2002-10-17,3.5488
2002-10-18,0.7232
2002-10-21,2.1851
2002-10-22,-2.8563
2002-10-23,3.3805
2002-10-24,0.9278
2002-10-25,-0.7685
2002-10-28,-2.8246
2002-10-29,1.5784
2002-10-30,-0.9692
2002-10-31,0.9476
2002-11-01,1.2619
2002-11-04,-3.0699
2002-11-05,1.5209000000000001
2002-11-06,2.5174
2002-11-07,-2.6665
2002-11-08,-0.2167
2002-11-11,-0.4964
2002-11-12,0.2027
2002-11-13,-1.2134
2002-11-14,0.9134
2002-11-15,1.1548
2002-11-18,-1.6507
2002-11-19,0.0
2002-11-20,0.3451
2002-11-21,2.037
2002-11-22,-1.2746
2002-11-25,-4.1064
2002-11-26,-2.3195
2002-11-27,0.5646
2002-11-29,-0.4624
2002-12-02,-1.0617
2002-12-03,-3.4373
2002-12-04,-1.0939
2002-12-05,-0.1053
2002-12-06,5.5712
2002-12-09,-0.2664
2002-12-10,2.9044
2002-12-11,-0.7299
2002-12-12,-1.6503
2002-12-13,-1.9937
2002-12-16,2.3224
2002-12-17,-1.7064
2002-12-18,1.3147
2002-12-19,1.4806
2002-12-20,0.9836
2002-12-23,-0.211
2002-12-24,-1.155
2002-12-26,0.1975
2002-12-27,-1.4947
2002-12-30,1.7509000000000001
2002-12-31,-0.5408
2003-01-02,1.8618999999999999
2003-01-03,-0.5176
2003-01-06,-0.4065
2003-01-07,-2.2531
2003-01-08,-0.9187
2003-01-09,-0.236
2003-01-10,1.4363000000000001
2003-01-13,-0.4165
2003-01-14,0.6022
2003-01-15,-0.2328
2003-01-16,-0.3833
2003-01-17,-0.6358
2003-01-21,-1.3807
2003-01-22,-0.8025
2003-01-23,1.3941
2003-01-24,-4.0061
2003-01-27,-0.8311
2003-01-28,0.535
2003-01-29,-0.4257
2003-01-30,-1.2825
2003-01-31,1.3353
2003-02-03,1.4423
2003-02-04,-0.7197
2003-02-05,-0.442
2003-02-06,-0.8702
2003-02-07,-0.2687
2003-02-10,0.2335
2003-02-11,-0.1254
2003-02-12,-0.6998
2003-02-13,-0.9396
2003-02-14,3.0281
2003-02-18,0.9207
2003-02-19,-0.5614
2003-02-20,-1.3232
2003-02-21,1.0191
2003-02-24,-2.1239
2003-02-25,0.3436
2003-02-26,-1.8921999999999999
2003-02-27,1.7267000000000001
2003-02-28,1.5349
2003-03-03,-1.4583
2003-03-04,-1.8408
2003-03-05,-0.8641
2003-03-06,-2.2626
2003-03-07,0.3605
2003-03-10,-1.9285
2003-03-11,-1.3881000000000001
2003-03-12,-0.6061
2003-03-13,3.4333
2003-03-14,1.6787
2003-03-17,4.5216
2003-03-18,-0.5565
2003-03-19,-0.5415
2003-03-20,-0.6171
2003-03-21,2.3923
2003-03-24,-0.9452
2003-03-25,-3.691
2003-03-26,0.5982
2003-03-27,0.4274
2003-03-28,-0.3516
2003-03-31,-0.8171
2003-04-01,1.554
2003-04-02,2.194
2003-04-03,1.0103
2003-04-04,0.8037
2003-04-07,1.6478000000000002
2003-04-08,-0.0872
2003-04-09,0.2791
2003-04-10,1.096
2003-04-11,-0.6883
2003-04-14,0.2426
2003-04-15,0.3284
2003-04-16,-1.1027
2003-04-17,1.4111
2003-04-21,-0.3608
2003-04-22,1.6379000000000001
2003-04-23,-0.3393
2003-04-24,-2.366
2003-04-25,-2.3536
2003-04-28,0.8748
2003-04-29,1.4336
2003-04-30,1.7274
2003-05-01,-0.4803
2003-05-02,1.4822
2003-05-05,0.1698
2003-05-06,2.0176
2003-05-07,0.4321
2003-05-08,-0.1655
2003-05-09,1.5912
2003-05-12,0.6526
2003-05-13,-0.6322
2003-05-14,-0.7341
2003-05-15,2.1035
2003-05-16,3.8146
2003-05-19,-3.1783
2003-05-20,-0.1441
2003-05-21,-0.7697
2003-05-22,0.4537
2003-05-23,0.1774
2003-05-27,2.4795
2003-05-28,-1.6339000000000001
2003-05-29,-1.8368
2003-05-30,1.9525000000000001
2003-06-02,0.9416
2003-06-03,-0.1581
2003-06-04,1.0293
2003-06-05,-0.674
2003-06-06,1.294
2003-06-09,-1.6202
2003-06-10,1.5835
2003-06-11,2.0265
2003-06-12,1.5126
2003-06-13,-2.6791
2003-06-16,1.7167
2003-06-17,1.0795
2003-06-18,0.5265
2003-06-19,-3.1273
2003-06-20,1.8072
2003-06-23,-2.7462
2003-06-24,0.2652
2003-06-25,1.1358
2003-06-26,-0.6769
2003-06-27,-0.0465
2003-06-30,1.4412
2003-07-01,-0.3972
2003-07-02,1.1963
2003-07-03,-0.9851
2003-07-07,0.2449
2003-07-08,0.3054
2003-07-09,-1.0352
2003-07-10,-1.2767
2003-07-11,0.7012
2003-07-14,-0.1547
2003-07-15,-0.7748
2003-07-16,-0.5779
2003-07-17,2.4662
2003-07-18,2.7441
2003-07-21,-2.6708
2003-07-22,3.204
2003-07-23,0.104
2003-07-24,-1.0239
2003-07-25,3.3133
2003-07-28,-4.0488
2003-07-29,0.0302
2003-07-30,-0.5594
2003-07-31,1.414
2003-08-01,-1.3043
2003-08-04,-0.7595
2003-08-05,-2.7093
2003-08-06,0.0472
2003-08-07,0.7548
2003-08-08,-0.718
2003-08-11,-0.6446
2003-08-12,0.3165
2003-08-13,2.3659
2003-08-14,0.9553
2003-08-15,-0.4121
2003-08-18,0.3831
2003-08-19,0.7023
2003-08-20,-0.8793
2003-08-21,0.0918
2003-08-22,-0.8099
2003-08-25,-0.3235
2003-08-26,0.4482
2003-08-27,-1.2771
2003-08-28,1.2187000000000001
2003-08-29,0.4631
2003-09-02,1.4136
2003-09-03,-1.5909
2003-09-04,-0.4157
2003-09-05,-0.8967
2003-09-08,1.2949
2003-09-09,-3.9427
2003-09-10,-2.2447
2003-09-11,2.9851
2003-09-12,0.1752
2003-09-15,1.2719
2003-09-16,2.0722
2003-09-17,-2.107
2003-09-18,0.0628
2003-09-19,-0.1413
2003-09-22,-2.7516
2003-09-23,-0.1455
2003-09-24,-2.8335
2003-09-25,-0.8165
2003-09-26,0.2016
2003-09-29,1.3749
2003-09-30,-1.0255
2003-10-01,2.2727
2003-10-02,-0.1797
2003-10-03,0.3929
2003-10-06,0.7174
2003-10-07,-1.2466
2003-10-08,0.8197
2003-10-09,0.2602
2003-10-10,-1.5407
2003-10-13,0.4777
2003-10-14,2.1803
2003-10-15,2.7595
2003-10-16,-0.203
2003-10-17,-0.7979
2003-10-20,0.2523
2003-10-21,-0.0157
2003-10-22,-0.8811
2003-10-23,3.1587
2003-10-24,1.4156
2003-10-27,-0.4096
2003-10-28,0.8836
2003-10-29,0.2114
2003-10-30,1.4768
2003-10-31,0.9653
2003-11-03,-1.1766
2003-11-04,-0.4763
2003-11-05,-1.9441000000000002
2003-11-06,1.8300999999999998
2003-11-07,-1.1233
2003-11-10,0.0454
2003-11-11,-0.0757
2003-11-12,2.9848
2003-11-13,-0.6915
2003-11-14,-2.0
2003-11-17,-1.028
2003-11-18,0.3055
2003-11-19,1.0203
2003-11-20,0.2115
2003-11-21,0.2563
2003-11-24,-0.3459
2003-11-25,-0.0151
2003-11-26,-0.5132
2003-11-28,0.0152
2003-12-01,0.6523
2003-12-02,-0.3768
2003-12-03,1.8457
2003-12-04,1.5894
2003-12-05,-0.4533
2003-12-08,0.6904
2003-12-09,0.8753
2003-12-10,-1.5763
2003-12-11,2.1158
2003-12-12,-0.7914
2003-12-15,1.0442
2003-12-16,-0.3875
2003-12-17,0.8069
2003-12-18,5.7033000000000005
2003-12-19,-1.3523
2003-12-22,0.9321
2003-12-23,-0.5704
2003-12-24,0.082
2003-12-26,0.7916
2003-12-29,0.2031
2003-12-30,-0.2297
2003-12-31,0.5147
2004-01-02,0.5255
2004-01-05,0.6032
2004-01-06,-0.9327
2004-01-07,-0.2017
2004-01-08,0.0943
2004-01-09,-0.6194
2004-01-12,-0.149
2004-01-13,-1.3161
2004-01-14,-0.3987
2004-01-15,0.2485
2004-01-16,1.2256
2004-01-20,-1.51
2004-01-21,2.2237999999999998
2004-01-22,0.7972
2004-01-23,-0.9383
2004-01-26,0.6225
2004-01-27,1.5331000000000001
2004-01-28,2.0795
2004-01-29,-2.0501
2004-01-30,-1.2584
2004-02-02,0.5098
2004-02-03,0.3871
2004-02-04,-0.5451
2004-02-05,1.4439
2004-02-06,1.5419
2004-02-09,-0.584
2004-02-10,-0.2611
2004-02-11,0.7853
2004-02-12,-0.013
2004-02-13,-0.0649
2004-02-17,-0.2989
2004-02-18,0.1434
2004-02-19,-0.2083
2004-02-20,0.4435
2004-02-23,-0.6883
2004-02-24,-1.4254
2004-02-25,0.0265
2004-02-26,-0.1061
2004-02-27,0.239
2004-03-01,-0.3311
2004-03-02,-2.1262
2004-03-03,0.7604
2004-03-04,0.795
2004-03-05,-0.4412
2004-03-08,-1.4637
2004-03-09,-0.3407
2004-03-10,-1.3538000000000001
2004-03-11,-0.9032
2004-03-12,2.3556
2004-03-15,-0.8493
2004-03-16,1.9203999999999999
2004-03-17,1.1929
2004-03-18,-0.5626
2004-03-19,-0.5658
2004-03-22,-0.7181
2004-03-23,-0.5459
2004-03-24,0.5077
2004-03-25,1.6519
2004-03-26,2.0682
2004-03-29,-0.4737
2004-03-30,1.0841
2004-03-31,-0.17
2004-04-01,-0.4061
2004-04-02,1.4075
2004-04-05,1.855
2004-04-06,0.5222
2004-04-07,-0.3041
2004-04-08,-0.6227
2004-04-12,0.4859
2004-04-13,-1.5271
2004-04-14,-0.3102
2004-04-15,0.3241
2004-04-16,1.6023
2004-04-19,-0.8012
2004-04-20,-1.4231
2004-04-21,1.0274
2004-04-22,3.3084
2004-04-23,-1.7819
2004-04-26,1.053
2004-04-27,2.7244
2004-04-28,-2.1388
2004-04-29,-0.587
2004-04-30,-0.3894
2004-05-03,1.7530999999999999
2004-05-04,-0.0992
2004-05-05,-0.2481
2004-05-06,-1.2811
2004-05-07,-1.8521
2004-05-10,-2.0154
2004-05-11,0.1572
2004-05-12,0.9156
2004-05-13,0.5574
2004-05-14,0.9281
2004-05-17,-0.6258
2004-05-18,-0.4241
2004-05-19,0.2065
2004-05-20,-0.71
2004-05-21,1.2610999999999999
2004-05-24,1.0271
2004-05-25,1.3216
2004-05-26,-0.4264
2004-05-27,0.9321
