ticker,FRK US Equity
2000-05-22,1.0067
2000-05-23,-0.8306
2000-05-24,0.8375
2000-05-25,4.9834
2000-05-26,0.3165
2000-05-30,0.1577
2000-05-31,-0.315
2000-06-01,0.0
2000-06-02,6.793
2000-06-05,-4.7337
2000-06-06,0.1553
2000-06-07,1.7054
2000-06-08,0.0
2000-06-09,-0.3049
2000-06-12,-2.7523
2000-06-13,1.6667
2000-06-14,0.0
2000-06-15,-2.3256
2000-06-16,-6.9841
2000-06-19,0.0
2000-06-20,-1.7065000000000001
2000-06-21,0.3472
2000-06-22,-2.4221
2000-06-23,-1.4184
2000-06-26,5.3957
2000-06-27,-3.0717
2000-06-28,3.5211
2000-06-29,-3.0612
2000-06-30,0.0
2000-07-03,0.0
2000-07-05,-1.2281
2000-07-06,2.3091
2000-07-07,0.1736
2000-07-10,-0.1733
2000-07-11,0.6944
2000-07-12,3.7931
2000-07-13,-0.6645
2000-07-14,-1.0033
2000-07-17,-2.7027
2000-07-18,-3.8194
2000-07-19,-2.3466
2000-07-20,2.0333
2000-07-21,-1.8115999999999999
2000-07-24,-2.583
2000-07-25,-1.5152
2000-07-26,5.5769
2000-07-27,2.0036
2000-07-28,-0.5357
2000-07-31,3.4111000000000002
2000-08-01,-0.6944
2000-08-02,3.1469
2000-08-03,-0.678
2000-08-04,2.901
2000-08-07,2.1559
2000-08-08,0.974
2000-08-09,-1.1254
2000-08-10,-0.4878
2000-08-11,8.1699
2000-08-14,1.3595
2000-08-15,-4.62
2000-08-16,-0.1563
2000-08-17,-0.4695
2000-08-18,2.5157
2000-08-21,0.6135
2000-08-22,-1.8293
2000-08-23,-4.9689
2000-08-24,1.7974
2000-08-25,-2.4077
2000-08-28,-0.9868
2000-08-29,0.8306
2000-08-30,-0.8237
2000-08-31,2.1595
2000-09-01,2.6016
2000-09-05,-1.1094
2000-09-06,-0.3205
2000-09-07,0.8039
2000-09-08,0.1595
2000-09-11,3.1847
2000-09-12,-1.5432000000000001
2000-09-13,0.4702
2000-09-14,-2.0344
2000-09-15,-1.9169
2000-09-18,-4.2345
2000-09-19,0.6803
2000-09-20,-0.3378
2000-09-21,-4.5763
2000-09-22,0.0
2000-09-25,-0.3552
2000-09-26,-0.8913
2000-09-27,3.0576
2000-09-28,6.1082
2000-09-29,3.7829
2000-10-02,-1.5848
2000-10-03,-3.3816
2000-10-04,-1.0
2000-10-05,-1.3468
2000-10-06,-3.413
2000-10-09,0.0
2000-10-10,-3.5336
2000-10-11,3.1136
2000-10-12,-2.1314
2000-10-13,4.3557
2000-10-16,-0.1739
2000-10-17,-2.2648
2000-10-18,-0.1783
2000-10-19,2.5
2000-10-20,-3.8327999999999998
2000-10-23,1.8115999999999999
2000-10-24,-0.3559
2000-10-25,0.3571
2000-10-26,3.5587
2000-10-27,1.8900000000000001
2000-10-30,1.855
2000-10-31,2.9801
2000-11-01,-1.6077
2000-11-02,1.1438
2000-11-03,0.4847
2000-11-06,-12.2186
2000-11-07,0.3663
2000-11-08,-1.0949
2000-11-09,0.738
2000-11-10,-3.8462
2000-11-13,2.0952
2000-11-14,2.4254
2000-11-15,0.5464
2000-11-16,1.2681
2000-11-17,-0.7156
2000-11-20,-4.5045
2000-11-21,-1.5093999999999999
2000-11-22,2.1073
2000-11-24,2.8143000000000002
2000-11-27,0.7299
2000-11-28,-1.4493
2000-11-29,0.0
2000-11-30,-2.7574
2000-12-01,4.7259
2000-12-04,-1.8051
2000-12-05,0.9191
2000-12-06,0.0
2000-12-07,-3.4608
2000-12-08,8.6792
2000-12-11,5.9028
2000-12-12,-3.2895
2000-12-13,-2.7211
2000-12-14,2.7972
2000-12-15,3.2313
2000-12-18,-3.2949
2000-12-19,0.5111
2000-12-20,-1.3559
2000-12-21,1.0309
2000-12-22,5.9524
2000-12-26,-1.7657
2000-12-27,2.9412000000000003
2000-12-28,1.746
2000-12-29,-2.3401
2001-01-02,-8.3067
2001-01-03,8.3624
2001-01-04,0.9646
2001-01-05,-5.414
2001-01-08,-1.0101
2001-01-09,0.3401
2001-01-10,0.1695
2001-01-11,4.5685
2001-01-12,-1.6181
2001-01-16,4.7697
2001-01-17,0.471
2001-01-18,0.3125
2001-01-19,-0.4673
2001-01-22,-0.626
2001-01-23,0.1575
2001-01-24,-2.673
2001-01-25,-0.1616
2001-01-26,0.0
2001-01-29,1.2298
2001-01-30,0.0256
2001-01-31,1.7130999999999998
2001-02-01,0.6787
2001-02-02,-0.6242
2001-02-05,0.4271
2001-02-06,-0.5504
2001-02-07,0.6289
2001-02-08,1.75
2001-02-09,-0.1474
2001-02-12,4.5768
2001-02-13,-1.6471
2001-02-14,-0.7416
2001-02-15,2.3138
2001-02-16,-3.1567
2001-02-20,-0.2189
2001-02-21,-0.2682
2001-02-22,-0.3667
2001-02-23,3.0422
2001-02-26,0.3333
2001-02-27,-1.5187
2001-02-28,-1.0843
2001-03-01,0.9744
2001-03-02,1.3269
2001-03-05,0.8333
2001-03-06,0.5431
2001-03-07,2.0667
2001-03-08,1.7372
2001-03-09,-0.2041
2001-03-12,-0.6818
2001-03-13,1.1213
2001-03-14,-2.8966
2001-03-15,0.0932
2001-03-16,-1.0477
2001-03-19,4.0
2001-03-20,0.6787
2001-03-21,-1.573
2001-03-22,-3.4247
2001-03-23,-2.1513
2001-03-26,0.9906
2001-03-27,-1.0766
2001-03-28,-4.2322
2001-03-29,-0.5051
2001-03-30,0.1523
2001-04-02,-3.1931
2001-04-03,-2.6178
2001-04-04,0.0269
2001-04-05,8.8417
2001-04-06,-4.4444
2001-04-09,0.1292
2001-04-10,0.9032
2001-04-11,-0.7673
2001-04-12,1.4175
2001-04-16,-2.1601
2001-04-17,-0.2597
2001-04-18,-0.1302
2001-04-19,0.1304
2001-04-20,-1.8229
2001-04-23,-1.5915
2001-04-24,3.504
2001-04-25,1.1719
2001-04-26,1.4414
2001-04-27,0.0761
2001-04-30,-1.1156
2001-05-01,4.4872
2001-05-02,2.8221
2001-05-03,2.864
2001-05-04,1.9722
2001-05-07,5.0057
2001-05-08,2.9252000000000002
2001-05-09,-0.8421
2001-05-10,3.3121
2001-05-11,-1.233
2001-05-14,3.0171
2001-05-15,-1.2321
2001-05-16,-2.863
2001-05-17,0.1053
2001-05-18,-0.2103
2001-05-21,3.1612
2001-05-22,1.1236
2001-05-23,-3.4343
2001-05-24,-1.046
2001-05-25,0.5285
2001-05-29,-1.367
2001-05-30,0.8742
2001-05-31,1.6698
2001-06-01,-1.185
2001-06-04,1.3465
2001-06-05,1.0795
2001-06-06,-1.6225
2001-06-07,-0.8142
2001-06-08,-0.1263
2001-06-11,-0.6955
2001-06-12,-0.7852
2001-06-13,0.6952
2001-06-14,-0.7455
2001-06-15,0.1073
2001-06-18,-0.5788
2001-06-19,-2.652
2001-06-20,0.7309
2001-06-21,2.5066
2001-06-22,-2.5097
2001-06-25,-1.9802
2001-06-26,1.6385999999999998
2001-06-27,4.7261
2001-06-28,1.8558
2001-06-29,-2.8986
2001-07-02,0.8529
2001-07-03,0.9937
2001-07-05,0.6908
2001-07-06,-0.8732
2001-07-09,-0.3775
2001-07-10,-0.0421
2001-07-11,0.0632
2001-07-12,4.7148
2001-07-13,0.9045
2001-07-16,0.0199
2001-07-17,1.1751
2001-07-18,1.9685000000000001
2001-07-19,3.2819
2001-07-20,3.1028000000000002
2001-07-23,-0.4532
2001-07-24,-2.2947
2001-07-25,-1.0252
2001-07-26,2.0716
2001-07-27,-1.1623999999999999
2001-07-30,0.1493
2001-07-31,0.2796
2001-08-01,-0.2788
2001-08-02,-1.6216
2001-08-03,-0.3789
2001-08-06,-3.1191
2001-08-07,-1.6686
2001-08-08,2.7151
2001-08-09,-0.8746
2001-08-10,1.4706000000000001
2001-08-13,4.4444
2001-08-14,0.185
2001-08-15,1.2927
2001-08-16,0.2735
2001-08-17,-1.1818
2001-08-20,0.184
2001-08-21,-0.6428
2001-08-22,-2.4399
2001-08-23,-0.6063
2001-08-24,0.8006
2001-08-27,-1.0023
2001-08-28,-1.0506
2001-08-29,0.5212
2001-08-30,-0.1344
2001-08-31,-1.3462
2001-09-04,-1.2281
2001-09-05,-0.1776
2001-09-06,-1.6606999999999998
2001-09-07,-4.7045
2001-09-10,-3.1646
2001-09-17,0.213
2001-09-18,-1.8639999999999999
2001-09-19,-7.864
2001-09-20,-3.5443
2001-09-21,0.7874
2001-09-24,4.2411
2001-09-25,3.1406
2001-09-26,0.346
2001-09-27,3.4483
2001-09-28,5.1333
2001-10-01,-2.8218
2001-10-02,0.1631
2001-10-03,6.3518
2001-10-04,0.9495
2001-10-05,-5.0364
2001-10-08,-1.5974
2001-10-09,-3.2468
2001-10-10,4.0268
2001-10-11,0.8065
2001-10-12,-0.8
2001-10-15,-5.0
2001-10-16,-0.5433
2001-10-17,-0.9901
2001-10-18,0.1724
2001-10-19,0.3787
2001-10-22,0.1372
2001-10-23,-1.5411000000000001
2001-10-24,-2.3304
2001-10-25,3.2763999999999998
2001-10-26,0.1379
2001-10-29,0.2066
2001-10-30,-1.5464
2001-10-31,-1.5707
2001-11-01,1.5957
2001-11-02,-0.8726
2001-11-05,3.3451
2001-11-06,2.7257
2001-11-07,-1.99
2001-11-08,0.846
2001-11-09,0.0
2001-11-12,1.0738
2001-11-13,2.5896
2001-11-14,1.2945
2001-11-15,-2.8754
2001-11-16,-0.3289
2001-11-19,0.8251
2001-11-20,-0.3273
2001-11-21,0.6568
2001-11-23,1.5008
2001-11-26,-0.675
2001-11-27,-1.2945
2001-11-28,-0.3279
2001-11-29,0.0
2001-11-30,1.1513
2001-12-03,-0.9756
2001-12-04,0.9852
2001-12-05,4.3902
2001-12-06,4.6417
2001-12-07,0.0298
2001-12-10,-1.7262
2001-12-11,-0.0606
2001-12-12,-0.4545
2001-12-13,0.7154
2001-12-14,1.2424
2001-12-17,2.9333
2001-12-18,0.1454
2001-12-19,-0.5517
2001-12-20,2.0438
2001-12-21,3.4621
2001-12-24,4.2588
2001-12-26,2.2016
2001-12-27,-1.3756
2001-12-28,-1.4211
2001-12-31,-2.3492
2002-01-02,0.9295
2002-01-03,-0.7313
2002-01-04,0.3547
2002-01-07,-0.8972
2002-01-08,-0.8505
2002-01-09,-0.5534
2002-01-10,0.7234
2002-01-11,-3.4254
2002-01-14,0.0
2002-01-15,0.0572
2002-01-16,0.1715
2002-01-17,1.0274
2002-01-18,-0.8475
2002-01-22,0.7692
2002-01-23,-1.0744
2002-01-24,0.7431
2002-01-25,0.4255
2002-01-28,3.5311
2002-01-29,-0.6821
2002-01-30,0.0
2002-01-31,0.7418
2002-02-01,3.0815
2002-02-04,5.7672
2002-02-05,-2.5513
2002-02-06,-2.5667
2002-02-07,-0.6059
2002-02-08,2.3589
2002-02-11,2.9518
2002-02-12,0.1761
2002-02-13,0.3515
2002-02-14,-2.5269
2002-02-15,1.2833999999999999
2002-02-19,0.2281
2002-02-20,0.2023
2002-02-21,-0.328
2002-02-22,1.9494
2002-02-25,2.2349
2002-02-26,1.7246000000000001
2002-02-27,0.9312
2002-02-28,-1.0882
2002-03-01,2.7266
2002-03-04,1.4901
2002-03-05,-1.4682
2002-03-06,-0.163
2002-03-07,-4.4193
2002-03-08,-2.0538
2002-03-11,1.5976
2002-03-12,3.4889
2002-03-13,-0.2612
2002-03-14,-2.8803
2002-03-15,-2.3775
2002-03-18,0.4268
2002-03-19,-3.375
2002-03-20,-0.9573
2002-03-21,1.8809
2002-03-22,-0.5385
2002-03-25,-1.7271999999999998
2002-03-26,0.9182
2002-03-27,3.9771
2002-03-28,-0.4
2002-04-01,-1.4809
2002-04-02,0.586
2002-04-03,1.4438
2002-04-04,0.1248
2002-04-05,2.9676
2002-04-08,1.6227
2002-04-09,-0.6911
2002-04-10,-0.9119
2002-04-11,2.0102
2002-04-12,3.5613
2002-04-15,1.1463
2002-04-16,-2.5612
2002-04-17,-0.7444
2002-04-18,-2.4373
2002-04-19,1.2011
2002-04-22,-0.4272
2002-04-23,-0.5959
2002-04-24,-0.5036
2002-04-25,-2.0246
2002-04-26,-3.0504
2002-04-29,-0.2791
2002-04-30,1.7303
2002-05-01,1.0755
2002-05-02,1.7075
2002-05-03,0.9732
2002-05-06,-2.6265
2002-05-07,0.6434
2002-05-08,0.8606
2002-05-09,-2.1697
2002-05-10,0.3239
2002-05-13,1.1426
2002-05-14,3.9293
2002-05-15,-0.8507
2002-05-16,-2.4309
2002-05-17,1.9297
2002-05-20,-1.4618
2002-05-21,-2.5535
2002-05-22,-0.4243
2002-05-23,1.2530999999999999
2002-05-24,0.2723
2002-05-28,-0.4196
2002-05-29,-3.0491
2002-05-30,-2.4802
2002-05-31,1.2061
2002-06-03,-2.5907
2002-06-04,-1.4894
2002-06-05,0.7559
2002-06-06,-1.5541
2002-06-07,1.6331
2002-06-10,-2.0621
2002-06-11,-1.504
2002-06-12,-0.6125
2002-06-13,-1.9607999999999999
2002-06-14,0.2857
2002-06-17,6.4957
2002-06-18,-2.5147
2002-06-19,-3.3754
2002-06-20,1.9313
2002-06-21,0.3065
2002-06-24,-1.2222
2002-06-25,-0.7593
2002-06-26,1.5302
2002-06-27,1.5908
2002-06-28,-1.6209
2002-07-01,2.5412
2002-07-02,-3.976
2002-07-03,0.4254
2002-07-05,4.9703
2002-07-08,-3.8741
2002-07-09,-0.1679
2002-07-10,-1.9905
2002-07-11,0.7151
2002-07-12,-0.852
2002-07-15,-1.0885
2002-07-16,-4.373
2002-07-17,0.4543
2002-07-18,-1.7184
2002-07-19,-0.8282
2002-07-22,-5.4439
2002-07-23,-1.3085
2002-07-24,5.8999
2002-07-25,-0.626
2002-07-26,4.0
2002-07-29,6.6021
2002-07-30,-2.1875
2002-07-31,-1.2489
2002-08-01,0.8235
2002-08-02,-1.3127
2002-08-05,-0.6799
2002-08-06,2.9762
2002-08-07,-0.578
2002-08-08,-1.7732999999999999
2002-08-09,-1.5981
2002-08-12,0.1504
2002-08-13,0.3303
2002-08-14,0.2694
2002-08-15,2.2388
2002-08-16,1.5766
2002-08-19,1.6097000000000001
2002-08-20,-1.2730000000000001
2002-08-21,0.4585
2002-08-22,1.0553
2002-08-23,-1.4959
2002-08-26,2.0057
2002-08-27,-3.1742
2002-08-28,-0.7833
2002-08-29,0.5848
2002-08-30,-1.8605
2002-09-03,-3.436
2002-09-04,4.908
2002-09-05,-2.924
2002-09-06,2.0181
2002-09-09,3.543
2002-09-10,0.0855
2002-09-11,1.2251
2002-09-12,0.254
2002-09-13,1.2669000000000001
2002-09-16,-2.9747
2002-09-17,-0.2865
2002-09-18,-3.0172
2002-09-19,-5.1852
2002-09-20,1.875
2002-09-23,0.0613
2002-09-24,-2.9736000000000002
2002-09-25,1.1058
2002-09-26,-0.2188
2002-09-27,-3.8209
2002-09-30,-0.4884
2002-10-01,2.7487
2002-10-02,-3.3439
2002-10-03,-1.0873
2002-10-04,0.966
2002-10-07,-3.6622
2002-10-08,4.8288
2002-10-09,-5.0964
2002-10-10,2.926
2002-10-11,5.4515
2002-10-14,-0.0951
2002-10-15,7.1429
2002-10-16,-2.8148
2002-10-17,5.2744
2002-10-18,-3.1567
2002-10-21,0.7775
2002-10-22,-3.2641
2002-10-23,0.5828
2002-10-24,1.4029
2002-10-25,4.9624
2002-10-28,-1.5473
2002-10-29,-1.0477
2002-10-30,0.9412
2002-10-31,2.127
2002-11-01,-0.1427
2002-11-04,-0.1714
2002-11-05,0.9731
2002-11-06,1.4739
2002-11-07,-1.5642
2002-11-08,-0.3973
2002-11-11,1.0826
2002-11-12,0.761
2002-11-13,-0.3916
2002-11-14,3.0609
2002-11-15,4.0872
2002-11-18,2.2513
2002-11-19,-0.5376
2002-11-20,1.0296
2002-11-21,6.3694
2002-11-22,-2.0599
2002-11-25,0.7826
2002-11-26,-3.0575
2002-11-27,1.9274
2002-11-29,-1.7436
2002-12-02,-1.2747
2002-12-03,-0.6329
2002-12-04,0.3822
2002-12-05,-1.7005
2002-12-06,0.8521
2002-12-09,-0.7937
2002-12-10,1.7852999999999999
2002-12-11,-0.8643
2002-12-12,1.2821
2002-12-13,-0.7342
2002-12-16,1.3772
2002-12-17,-2.6414999999999997
2002-12-18,-1.6796
2002-12-19,-0.7622
2002-12-20,0.768
2002-12-23,-0.4468
2002-12-24,2.4551
2002-12-26,1.4945
2002-12-27,-3.4019
2002-12-30,0.0263
2002-12-31,-0.0263
2003-01-02,2.1551
2003-01-03,0.0772
2003-01-06,1.5681
2003-01-07,-1.9742
2003-01-08,-6.6615
2003-01-09,-3.0429
2003-01-10,0.9986
2003-01-13,0.1412
2003-01-14,-0.5642
2003-01-15,-2.6099
2003-01-16,2.2429
2003-01-17,-0.2279
2003-01-21,-0.3998
2003-01-22,-1.0034
2003-01-23,-0.2027
2003-01-24,0.0871
2003-01-27,-2.8704
2003-01-28,1.791
2003-01-29,-0.2933
2003-01-30,-3.4412
2003-01-31,2.3454
2003-02-03,-0.2679
2003-02-04,-1.5816
2003-02-05,2.1225
2003-02-06,-1.9299
2003-02-07,-0.0908
2003-02-10,-0.6667
2003-02-11,1.3728
2003-02-12,-0.632
2003-02-13,0.6965
2003-02-14,0.9624
2003-02-18,0.5362
2003-02-19,1.9259
2003-02-20,0.1453
2003-02-21,0.0871
2003-02-24,-2.1172
2003-02-25,0.5926
2003-02-26,-0.972
2003-02-27,0.5354
2003-02-28,-1.1243
2003-03-03,0.2394
2003-03-04,-1.5522
2003-03-05,-0.3942
2003-03-06,1.0046
2003-03-07,-0.0904
2003-03-10,-3.9215999999999998
2003-03-11,1.0675
2003-03-12,0.1864
2003-03-13,2.4883
2003-03-14,0.1517
2003-03-17,1.3636
2003-03-18,-0.8072
2003-03-19,1.5371000000000001
2003-03-20,0.6233
2003-03-21,3.5398
2003-03-24,-1.2536
2003-03-25,0.981
2003-03-26,-3.3714
2003-03-27,-1.6854
2003-03-28,3.9098
2003-03-31,-2.026
2003-04-01,2.6292
2003-04-02,2.0438
2003-04-03,-1.0719
2003-04-04,1.055
2003-04-07,-0.395
2003-04-08,-0.5099
2003-04-09,1.139
2003-04-10,0.1971
2003-04-11,0.4777
2003-04-14,0.1119
2003-04-15,-0.3073
2003-04-16,0.1401
2003-04-17,1.2871000000000001
2003-04-21,-0.8011
2003-04-22,2.0329
2003-04-23,1.8013
2003-04-24,-2.118
2003-04-25,1.6982
2003-04-28,2.2893
2003-04-29,-0.2106
2003-04-30,0.2639
2003-05-01,-0.1842
2003-05-02,0.8437
2003-05-05,1.3333
2003-05-06,1.5996000000000001
2003-05-07,-1.9807000000000001
2003-05-08,0.5699
2003-05-09,1.4941
2003-05-12,1.3959
2003-05-13,0.0501
2003-05-14,-0.1501
2003-05-15,0.6014
2003-05-16,-1.7435
2003-05-19,-1.5463
2003-05-20,0.5407
2003-05-21,0.5378
2003-05-22,0.5604
2003-05-23,1.9504000000000001
2003-05-27,-0.0994
2003-05-28,2.7854
2003-05-29,1.0162
2003-05-30,1.8683
2003-06-02,0.3997
2003-06-03,-0.3513
2003-06-04,1.6216
2003-06-05,0.4394
2003-06-06,-0.6447
2003-06-09,-1.854
2003-06-10,3.2822
2003-06-11,0.5944
2003-06-12,0.1591
2003-06-13,-0.6141
2003-06-16,2.3799
2003-06-17,0.0
2003-06-18,-0.3353
2003-06-19,-1.2559
2003-06-20,-1.0902
2003-06-23,-1.24
2003-06-24,-0.1395
2003-06-25,1.6298
2003-06-26,0.1145
2003-06-27,-1.2128
2003-06-30,-4.378
2003-07-01,1.5019
2003-07-02,-0.4535
2003-07-03,3.1407
2003-07-07,0.7671
2003-07-08,-0.346
2003-07-09,0.4861
2003-07-10,-1.1288
2003-07-11,0.7689
2003-07-14,2.7746
2003-07-15,-3.1496
2003-07-16,2.2763999999999998
2003-07-17,-4.02
2003-07-18,1.6327
2003-07-21,-1.8161
2003-07-22,1.2568
2003-07-23,3.3255
2003-07-24,3.8985
2003-07-25,-0.5236
2003-07-28,0.8333
2003-07-29,1.1309
2003-07-30,5.3763
2003-07-31,-2.3673
2003-08-01,1.8186
2003-08-04,-0.8417
2003-08-05,-0.8696
2003-08-06,1.086
2003-08-07,0.4132
2003-08-08,0.4115
2003-08-11,0.2049
2003-08-12,1.9426999999999999
2003-08-13,1.665
2003-08-14,0.3354
2003-08-15,1.7699
2003-08-18,0.1932
2003-08-19,2.2179
2003-08-20,0.3774
2003-08-21,0.0564
2003-08-22,-1.8411
2003-08-25,-0.8804
2003-08-26,-0.1352
2003-08-27,-1.1214
2003-08-28,1.0559
2003-08-29,0.5224
2003-09-02,-0.5775
2003-09-03,1.2585
2003-09-04,1.2428
2003-09-05,-2.474
2003-09-08,-0.7552
2003-09-09,-1.3659
2003-09-10,-2.8684
2003-09-11,-0.3071
2003-09-12,-0.1437
2003-09-15,2.8789
2003-09-16,2.4785
2003-09-17,-2.5161
2003-09-18,2.0408
2003-09-19,-0.6275
2003-09-22,-2.2494
2003-09-23,-0.0807
2003-09-24,-2.7273
2003-09-25,1.7238
2003-09-26,-2.4295999999999998
2003-09-29,2.9295
2003-09-30,0.8335
2003-10-01,2.7218
2003-10-02,1.0599
2003-10-03,1.9615
2003-10-06,1.3333
2003-10-07,0.0
2003-10-08,0.282
2003-10-09,1.0309
2003-10-10,0.9276
2003-10-13,2.7574
2003-10-14,-0.8766
2003-10-15,-0.2888
2003-10-16,-1.6833
2003-10-17,0.1657
2003-10-20,0.386
2003-10-21,-0.0732
2003-10-22,-0.1466
2003-10-23,0.6789
2003-10-24,-0.4009
2003-10-27,0.8966
2003-10-28,-0.7073
2003-10-29,-1.3699
2003-10-30,3.7037
2003-10-31,2.2321
2003-11-03,-1.6419000000000001
2003-11-04,0.515
2003-11-05,0.7067
2003-11-06,-0.6491
2003-11-07,1.5363
2003-11-10,-2.9565
2003-11-11,-0.6272
2003-11-12,2.1641
2003-11-13,4.0777
2003-11-14,0.0848
2003-11-17,-0.9659
2003-11-18,-0.7529
2003-11-19,-0.1724
2003-11-20,-0.1727
2003-11-21,-0.4325
2003-11-24,0.1564
2003-11-25,0.2255
2003-11-26,-0.5193
2003-11-28,0.0522
2003-12-01,0.6957
2003-12-02,0.0518
2003-12-03,-0.2071
2003-12-04,1.9893
2003-12-05,-0.5427
2003-12-08,0.5286
2003-12-09,-0.1696
2003-12-10,-3.2285
2003-12-11,-0.2809
2003-12-12,-0.2817
2003-12-15,-0.3708
2003-12-16,-1.1521
2003-12-17,1.04
2003-12-18,-0.3565
2003-12-19,0.1789
2003-12-22,0.0
2003-12-23,0.7143
2003-12-24,-0.4965
2003-12-26,0.3207
2003-12-29,-0.373
2003-12-30,0.107
2003-12-31,-2.3152
2004-01-02,0.4558
2004-01-05,-0.4719
2004-01-06,4.9052
2004-01-07,5.8057
2004-01-08,2.8421
2004-01-09,-1.1342
2004-01-12,-1.228
2004-01-13,-1.9140000000000001
2004-01-14,0.0667
2004-01-15,0.0
2004-01-16,0.4167
2004-01-20,-1.4108
2004-01-21,1.1364
2004-01-22,2.372
2004-01-23,0.3171
2004-01-26,3.3309
2004-01-27,-0.9412
2004-01-28,-3.5867
2004-01-29,2.2419000000000002
2004-01-30,-0.3614
2004-02-02,4.5949
2004-02-03,-2.4277
2004-02-04,-1.2559
2004-02-05,0.6
2004-02-06,1.8607
2004-02-09,0.4684
2004-02-10,3.1469
2004-02-11,1.6271
2004-02-12,0.4447
2004-02-13,-3.6307
2004-02-17,3.0094
2004-02-18,0.3345
2004-02-19,-2.3116
2004-02-20,-2.5939
2004-02-23,-1.1212
2004-02-24,1.2048
2004-02-25,1.0271
2004-02-26,0.7394
2004-02-27,0.6881
2004-03-01,1.7995
2004-03-02,0.2014
2004-03-03,-0.3126
2004-03-04,0.5152
2004-03-05,-0.8469
2004-03-08,0.1349
2004-03-09,-2.2671
2004-03-10,-0.9187
2004-03-11,-1.213
2004-03-12,0.1178
2004-03-15,0.0
2004-03-16,0.1176
2004-03-17,1.3866
2004-03-18,-2.7121
2004-03-19,-3.2404
2004-03-22,-1.0342
2004-03-23,2.0403000000000002
2004-03-24,-1.0973
2004-03-25,-0.2219
2004-03-26,2.298
2004-03-29,1.6667
2004-03-30,0.9741
2004-03-31,-0.8235
2004-04-01,1.9691999999999998
2004-04-02,-1.3495
2004-04-05,-1.8868
2004-04-06,0.5288
2004-04-07,-1.2434
2004-04-08,-1.937
2004-04-12,1.1111
2004-04-13,-2.8571
2004-04-14,-0.2262
2004-04-15,0.6299
2004-04-16,-1.4522
2004-04-19,-0.2541
2004-04-20,1.5283
2004-04-21,3.4119
2004-04-22,1.7952
2004-04-23,0.0477
2004-04-26,-2.7632
2004-04-27,0.441
2004-04-28,-1.2195
2004-04-29,-1.7284000000000002
2004-04-30,-0.0251
2004-05-03,-0.1759
2004-05-04,0.2014
2004-05-05,-0.1256
2004-05-06,-0.4025
2004-05-07,-4.0162
2004-05-10,-2.5789
2004-05-11,-0.9995
2004-05-12,0.955
2004-05-13,0.0811
2004-05-14,2.9976000000000003
2004-05-17,-1.7567
2004-05-18,1.1209
2004-05-19,0.2111
2004-05-20,1.3432
2004-05-21,-0.7536
2004-05-24,2.5923
2004-05-25,2.782
2004-05-26,-0.298
2004-05-27,-0.1245
2004-05-28,-0.8728
2004-06-01,0.478
2004-06-02,-0.1753
