ticker,POG US Equity
2000-05-26,0.3584
2000-05-30,2.5
2000-05-31,-3.4843
2000-06-01,7.2202
2000-06-02,-5.0505
2000-06-05,-1.7730000000000001
2000-06-06,2.1661
2000-06-07,1.7668
2000-06-08,5.2083
2000-06-09,1.3201
2000-06-12,2.9316
2000-06-13,-0.2152
2000-06-14,0.6349
2000-06-15,-3.7855
2000-06-16,2.9508
2000-06-19,-1.2739
2000-06-20,-6.7742
2000-06-21,-0.692
2000-06-22,4.878
2000-06-23,1.6611
2000-06-26,1.3072
2000-06-27,4.1935
2000-06-28,-1.8576000000000001
2000-06-29,2.2082
2000-06-30,2.392
2000-07-03,-0.8289
2000-07-05,-7.5988
2000-07-06,-1.9737
2000-07-07,1.3423
2000-07-10,-0.6623
2000-07-11,2.6667
2000-07-12,0.3247
2000-07-13,-0.3236
2000-07-14,-2.9221
2000-07-17,0.0
2000-07-18,0.0
2000-07-19,-1.3378
2000-07-20,-1.3559
2000-07-21,-7.2165
2000-07-24,-9.2593
2000-07-25,-7.3469
2000-07-26,8.8106
2000-07-27,11.7409
2000-07-28,-1.8115999999999999
2000-07-31,-0.369
2000-08-01,2.2222
2000-08-02,5.7971
2000-08-03,2.7397
2000-08-04,2.3333
2000-08-07,2.6059
2000-08-08,-0.9524
2000-08-09,1.2821
2000-08-10,-1.2658
2000-08-11,0.641
2000-08-14,1.2739
2000-08-15,-0.9434
2000-08-16,-0.3175
2000-08-17,1.5924
2000-08-18,-1.5674000000000001
2000-08-21,0.6369
2000-08-22,6.3291
2000-08-23,2.0833
2000-08-24,-0.8746
2000-08-25,-0.8824
2000-08-28,-1.7804
2000-08-29,2.4169
2000-08-30,-0.59
2000-08-31,0.8902
2000-09-01,0.2941
2000-09-05,-1.7595
2000-09-06,0.2985
2000-09-07,-0.2976
2000-09-08,-3.5821
2000-09-11,0.9288
2000-09-12,2.454
2000-09-13,3.6886
2000-09-14,1.7341
2000-09-15,-0.2841
2000-09-18,1.1396
2000-09-19,-1.6901000000000002
2000-09-20,-1.1461000000000001
2000-09-21,-4.9275
2000-09-22,-3.9634
2000-09-25,-2.2222
2000-09-26,4.5455
2000-09-27,3.1056
2000-09-28,-3.3133
2000-09-29,-0.3115
2000-10-02,1.5625
2000-10-03,-0.3077
2000-10-04,-1.5432000000000001
2000-10-05,-3.1348
2000-10-06,-0.6472
2000-10-09,0.6515
2000-10-10,3.8834999999999997
2000-10-11,0.0
2000-10-12,2.1807
2000-10-13,-2.1341
2000-10-16,-0.9346
2000-10-17,1.8868
2000-10-18,-1.2346
2000-10-19,-3.125
2000-10-20,-2.2580999999999998
2000-10-23,0.33
2000-10-24,0.0
2000-10-25,-6.25
2000-10-26,0.0
2000-10-27,0.3509
2000-10-30,-2.0979
2000-10-31,0.3571
2000-11-01,2.847
2000-11-02,-2.0761
2000-11-03,3.1802
2000-11-06,-4.4521
2000-11-07,1.4337
2000-11-08,4.5936
2000-11-09,-2.7027
2000-11-10,0.0
2000-11-13,2.7778
2000-11-14,1.6892
2000-11-15,4.6512
2000-11-16,-4.127
2000-11-17,0.3311
2000-11-20,1.6502
2000-11-21,-0.6494
2000-11-22,0.0
2000-11-24,1.3072
2000-11-27,-4.5161
2000-11-28,1.3514
2000-11-29,-2.3333
2000-11-30,-2.0478
2000-12-01,5.2265
2000-12-04,1.3245
2000-12-05,0.6536
2000-12-06,1.2987
2000-12-07,1.2821
2000-12-08,-0.6329
2000-12-11,3.1847
2000-12-12,-1.5432000000000001
2000-12-13,0.5141
2000-12-14,-0.9375
2000-12-15,4.1009
2000-12-18,4.5455
2000-12-19,-2.6087
2000-12-20,-1.4881
2000-12-21,-2.1148
2000-12-22,-0.6173
2000-12-26,8.3851
2000-12-27,0.2865
2000-12-28,7.7143
2000-12-29,1.8568
2001-01-02,0.2604
2001-01-03,-4.4156
2001-01-04,-1.6303999999999998
2001-01-05,1.6575
2001-01-08,0.8152
2001-01-09,-2.6954000000000002
2001-01-10,0.277
2001-01-11,-1.3812
2001-01-12,1.4006
2001-01-16,4.9724
2001-01-17,-3.9474
2001-01-18,-7.1233
2001-01-19,-4.7198
2001-01-22,2.1672
2001-01-23,-0.9091
2001-01-24,-0.6116
2001-01-25,4.3077
2001-01-26,-2.9499
2001-01-29,-2.541
2001-01-30,-2.6946
2001-01-31,2.5641
2001-02-01,1.55
2001-02-02,4.8744
2001-02-05,2.1596
2001-02-06,2.3437
2001-02-07,2.5595
2001-02-08,0.2627
2001-02-09,2.3144
2001-02-12,-0.128
2001-02-13,0.4701
2001-02-14,0.1701
2001-02-15,-1.8258999999999999
2001-02-16,0.7785
2001-02-20,-1.4163000000000001
2001-02-21,-1.5673
2001-02-22,-0.973
2001-02-23,-1.7418
2001-02-26,1.1364
2001-02-27,1.0337
2001-02-28,-1.2456
2001-03-01,2.4775
2001-03-02,3.5604
2001-03-05,2.5042
2001-03-06,0.6625
2001-03-07,6.088
2001-03-08,0.6204
2001-03-09,1.7341
2001-03-12,1.0227
2001-03-13,-3.6745
2001-03-14,-2.6901
2001-03-15,-1.242
2001-03-16,-0.3651
2001-03-19,0.855
2001-03-20,3.9564
2001-03-21,-3.1068
2001-03-22,-3.8076
2001-03-23,3.5417
2001-03-26,0.7243
2001-03-27,-0.3196
2001-03-28,-0.2004
2001-03-29,-0.2008
2001-03-30,7.4447
2001-04-02,-9.3633
2001-04-03,-4.9587
2001-04-04,1.9565000000000001
2001-04-05,1.5777999999999999
2001-04-06,-0.5458
2001-04-09,3.7991
2001-04-10,1.8707
2001-04-11,-3.3932
2001-04-12,0.4132
2001-04-16,0.6173
2001-04-17,-0.409
2001-04-18,1.3552
2001-04-19,-1.4992
2001-04-20,0.0823
2001-04-23,0.6987
2001-04-24,2.6939
2001-04-25,1.9872999999999998
2001-04-26,2.2603
2001-04-27,-0.3811
2001-04-30,-0.5356
2001-05-01,1.7308
2001-05-02,-8.2042
2001-05-03,1.1944
2001-05-04,1.1803
2001-05-07,-0.2011
2001-05-08,2.3781
2001-05-09,2.7559
2001-05-10,4.636
2001-05-11,2.0139
2001-05-14,7.3582
2001-05-15,6.1518
2001-05-16,-2.2992
2001-05-17,5.6093
2001-05-18,-2.3199
2001-05-21,4.375
2001-05-22,-1.6467
2001-05-23,-2.4962
2001-05-24,0.843
2001-05-25,-2.6316
2001-05-29,-0.159
2001-05-30,-2.3885
2001-05-31,-1.4682
2001-06-01,5.0662
2001-06-04,2.6789
2001-06-05,1.3812
2001-06-06,-6.9028
2001-06-07,-5.9187
2001-06-08,1.7974
2001-06-11,3.4975
2001-06-12,1.2139
2001-06-13,-0.8428
2001-06-14,-2.455
2001-06-15,-0.2685
2001-06-18,-3.432
2001-06-19,-1.7422
2001-06-20,1.7730000000000001
2001-06-21,-10.453
2001-06-22,0.3113
2001-06-25,-1.6680000000000001
2001-06-26,1.6963
2001-06-27,-3.2196
2001-06-28,-0.521
2001-06-29,6.7687
2001-07-02,-5.0566
2001-07-03,0.5564
2001-07-05,0.0
2001-07-06,1.7787
2001-07-09,-5.4369
2001-07-10,-0.1232
2001-07-11,-2.9605
2001-07-12,0.0
2001-07-13,2.5423999999999998
2001-07-16,-4.7107
2001-07-17,0.7372
2001-07-18,-2.2815
2001-07-19,-1.0132
2001-07-20,3.6938
2001-07-23,-0.2146
2001-07-24,-0.3871
2001-07-25,3.1088
2001-07-26,3.0151
2001-07-27,1.6667
2001-07-30,0.5598
2001-07-31,5.8449
2001-08-01,-0.4508
2001-08-02,-5.6604
2001-08-03,2.48
2001-08-06,-2.42
2001-08-07,0.8
2001-08-08,-2.9762
2001-08-09,0.2045
2001-08-10,-0.1633
2001-08-13,-0.6541
2001-08-14,1.8519
2001-08-15,3.798
2001-08-16,-1.1288
2001-08-17,-1.2992
2001-08-20,-1.2764
2001-08-21,-2.3434
2001-08-22,0.7034
2001-08-23,-0.9449
2001-08-24,0.3733
2001-08-27,-0.7851
2001-08-28,0.0
2001-08-29,-0.6664
2001-08-30,-1.1320999999999999
2001-08-31,-1.9931999999999999
2001-09-04,-0.6923
2001-09-05,3.4858000000000002
2001-09-06,1.2631999999999999
2001-09-07,-1.6632
2001-09-10,1.0571
2001-09-17,-1.5088
2001-09-18,-4.2128
2001-09-19,-2.932
2001-09-20,-3.6612999999999998
2001-09-21,4.5131
2001-09-24,-1.5455
2001-09-25,-0.4617
2001-09-26,-1.0668
2001-09-27,4.0788
2001-09-28,3.6036
2001-10-01,-3.2609
2001-10-02,0.4045
2001-10-03,-1.2534
2001-10-04,2.9012000000000002
2001-10-05,2.1586
2001-10-08,0.0431
2001-10-09,2.1552
2001-10-10,4.2194
2001-10-11,0.6073
2001-10-12,2.4547
2001-10-15,-1.2176
2001-10-16,1.2326
2001-10-17,-0.5892
2001-10-18,-1.6199
2001-10-19,1.6465999999999998
2001-10-22,2.6077
2001-10-23,-1.4247
2001-10-24,2.0313
2001-10-25,1.7610999999999999
2001-10-26,0.4515
2001-10-29,1.4607
2001-10-30,-1.8088
2001-10-31,1.3158
2001-11-01,3.1911
2001-11-02,0.3955
2001-11-05,-1.1103
2001-11-06,0.2535
2001-11-07,-1.3367
2001-11-08,1.7942
2001-11-09,3.2014
2001-11-12,0.3137
2001-11-13,1.0076
2001-11-14,-2.3392
2001-11-15,-5.1074
2001-11-16,1.9673
2001-11-19,-1.7109999999999999
2001-11-20,2.7778
2001-11-21,-0.973
2001-11-23,3.0932
2001-11-26,-1.2001
2001-11-27,-3.3226
2001-11-28,-3.1781
2001-11-29,2.9771
2001-11-30,1.3343
2001-12-03,1.7557
2001-12-04,3.9899
2001-12-05,-1.1061
2001-12-06,-1.4331
2001-12-07,-0.3191
2001-12-10,-3.2373
2001-12-11,-1.2868
2001-12-12,-0.3352
2001-12-13,-0.936
2001-12-14,-0.9826
2001-12-17,2.3282
2001-12-18,3.5061999999999998
2001-12-19,-0.5405
2001-12-20,-3.1522
2001-12-21,1.3094000000000001
2001-12-24,4.099
2001-12-26,0.7095
2001-12-27,-1.9725000000000001
2001-12-28,1.5091999999999999
2001-12-31,-2.6549
2002-01-02,-1.6364
2002-01-03,0.2957
2002-01-04,0.5529
2002-01-07,0.1466
2002-01-08,0.8419
2002-01-09,-0.5445
2002-01-10,-0.9124
2002-01-11,-0.1473
2002-01-14,-2.3976
2002-01-15,1.6251
2002-01-16,0.2603
2002-01-17,-0.3709
2002-01-18,-0.968
2002-01-22,-1.6917
2002-01-23,-0.1147
2002-01-24,1.072
2002-01-25,0.2652
2002-01-28,-1.02
2002-01-29,0.1527
2002-01-30,0.3811
2002-01-31,-1.1769
2002-02-01,1.2294
2002-02-04,-2.4668
2002-02-05,-0.1946
2002-02-06,-0.1949
2002-02-07,-1.875
2002-02-08,0.1592
2002-02-11,-0.6359
2002-02-12,-0.04
2002-02-13,2.7611
2002-02-14,-0.3115
2002-02-15,-0.3906
2002-02-19,1.0588
2002-02-20,1.6686
2002-02-21,-1.1069
2002-02-22,3.049
2002-02-25,1.7978
2002-02-26,0.7358
2002-02-27,-0.5844
2002-02-28,-0.0735
2002-03-01,1.1029
2002-03-04,0.2545
2002-03-05,0.0
2002-03-06,3.1919
2002-03-07,1.0193
2002-03-08,-0.7655
2002-03-11,-0.1753
2002-03-12,0.2459
2002-03-13,1.2614
2002-03-14,-0.104
2002-03-15,2.7065
2002-03-18,0.2365
2002-03-19,2.9997
2002-03-20,-0.8508
2002-03-21,1.9472
2002-03-22,-2.2337
2002-03-25,-0.4636
2002-03-26,1.4637
2002-03-27,3.6721
2002-03-28,-0.3163
2002-04-01,0.4124
2002-04-02,2.6856
2002-04-03,-0.5231
2002-04-04,0.8661
2002-04-05,1.5026000000000002
2002-04-08,0.2115
2002-04-09,-1.2662
2002-04-10,0.3969
2002-04-11,-0.3954
2002-04-12,0.7634
2002-04-15,-0.1515
2002-04-16,0.607
2002-04-17,1.2368000000000001
2002-04-18,1.3111
2002-04-19,-0.2941
2002-04-22,0.944
2002-04-23,1.5488
2002-04-24,-1.3237
2002-04-25,0.9332
2002-04-26,0.4623
2002-04-29,0.5177
2002-04-30,3.5765000000000002
2002-05-01,0.4144
2002-05-02,-0.1376
2002-05-03,-0.0551
2002-05-06,-2.7012
2002-05-07,0.7932
2002-05-08,3.5413
2002-05-09,-2.1173
2002-05-10,0.6378
2002-05-13,0.2756
2002-05-14,1.2641
2002-05-15,-0.9227
2002-05-16,0.4108
2002-05-17,-2.2095
2002-05-20,0.0279
2002-05-21,-1.5059
2002-05-22,-0.0283
2002-05-23,1.6992
2002-05-24,-2.1164
2002-05-28,-0.9104
2002-05-29,2.2682
2002-05-30,-2.4424
2002-05-31,2.705
2002-06-03,-0.7845
2002-06-04,0.113
2002-06-05,-1.2694
2002-06-06,-1.8571
2002-06-07,2.8571
2002-06-10,-1.9841
2002-06-11,-0.6651
2002-06-12,-0.3202
2002-06-13,0.3213
2002-06-14,0.9607
2002-06-17,2.2203
2002-06-18,2.0028
2002-06-19,0.9679
2002-06-20,-0.8217
2002-06-21,-7.6567
2002-06-24,-2.9907
2002-06-25,2.6975
2002-06-26,0.1876
2002-06-27,0.4494
2002-06-28,2.2744
2002-07-01,-2.2603
2002-07-02,-1.6038999999999999
2002-07-03,0.0758
2002-07-05,0.3788
2002-07-08,-2.4528
2002-07-09,-0.1934
2002-07-10,-1.1628
2002-07-11,-3.098
2002-07-12,-0.8499
2002-07-15,-1.102
2002-07-16,-1.1143
2002-07-17,1.2104
2002-07-18,-1.1134
2002-07-19,-1.1676
2002-07-22,-5.6962
2002-07-23,-4.0268
2002-07-24,2.5175
2002-07-25,2.9558999999999997
2002-07-26,3.3569
2002-07-29,3.7607
2002-07-30,-2.5947
2002-07-31,-0.8457
2002-08-01,-1.9616
2002-08-02,-3.2188
2002-08-05,-0.8539
2002-08-06,3.9438
2002-08-07,7.065
2002-08-08,4.6843
2002-08-09,-2.7626
2002-08-12,0.8403
2002-08-13,2.6189999999999998
2002-08-14,2.2815
2002-08-15,5.104
2002-08-16,0.7914
2002-08-19,-1.2134
2002-08-20,0.0723
2002-08-21,-1.444
2002-08-22,2.5641
2002-08-23,0.3929
2002-08-26,-0.2134
2002-08-27,0.107
2002-08-28,-2.4217
2002-08-29,0.0
2002-08-30,1.6423
2002-09-03,-1.4363000000000001
2002-09-04,-0.1457
2002-09-05,2.9186
2002-09-06,-0.319
2002-09-09,-0.4979
2002-09-10,1.8585
2002-09-11,-0.5263
2002-09-12,-0.4586
2002-09-13,1.1360000000000001
2002-09-16,-0.2106
2002-09-17,-4.1505
2002-09-18,0.1468
2002-09-19,-2.3085
2002-09-20,2.4006
2002-09-23,-1.2088
2002-09-24,0.1854
2002-09-25,1.5544
2002-09-26,3.0977
2002-09-27,-0.1414
2002-09-30,0.885
2002-10-01,-1.3333
2002-10-02,2.027
2002-10-03,0.2091
2002-10-04,0.2783
2002-10-07,0.5203
2002-10-08,-0.2761
2002-10-09,-2.0761
2002-10-10,-1.4134
2002-10-11,-0.7168
2002-10-14,0.8303
2002-10-15,3.2939
2002-10-16,-0.104
2002-10-17,0.5899
2002-10-18,-1.9662
2002-10-21,1.513
2002-10-22,-2.4957
2002-10-23,2.7016999999999998
2002-10-24,-1.2807
2002-10-25,-1.1571
2002-10-28,-1.5608
2002-10-29,0.1802
2002-10-30,6.1151
2002-10-31,-1.1864
2002-11-01,1.2006999999999999
2002-11-04,-2.4407
2002-11-05,2.2237999999999998
2002-11-06,-0.9177
2002-11-07,-0.5489
2002-11-08,0.5519
2002-11-11,-2.916
2002-11-12,0.7067
2002-11-13,-2.6316
2002-11-14,3.4234
2002-11-15,0.1742
2002-11-18,0.5565
2002-11-19,-0.5534
2002-11-20,1.3913
2002-11-21,1.3721999999999999
2002-11-22,-0.9475
2002-11-25,2.9382
2002-11-26,0.3983
2002-11-27,1.157
2002-11-29,-1.6993
2002-12-02,2.2939
2002-12-03,2.6324
2002-12-04,-0.57
2002-12-05,0.828
2002-12-06,1.7688000000000001
2002-12-09,-0.6828
2002-12-10,3.625
2002-12-11,-0.4524
2002-12-12,3.4901
2002-12-13,0.088
2002-12-16,-5.0689
2002-12-17,1.8519
2002-12-18,-3.3333
2002-12-19,2.2571
2002-12-20,0.5518
2002-12-23,-0.0305
2002-12-24,-0.6404
2002-12-26,1.7802
2002-12-27,-4.5235
2002-12-30,0.1895
2002-12-31,-0.2207
2003-01-02,2.4329
2003-01-03,-1.388
2003-01-06,0.4379
2003-01-07,-4.7649
2003-01-08,-0.0654
2003-01-09,-1.3743
2003-01-10,-0.2986
2003-01-13,0.4992
2003-01-14,-0.6623
2003-01-15,2.6667
2003-01-16,1.039
2003-01-17,1.2211
2003-01-21,-0.4762
2003-01-22,3.1898
2003-01-23,-1.051
2003-01-24,-0.8122
2003-01-27,-4.0945
2003-01-28,1.8719000000000001
2003-01-29,2.3856
2003-01-30,-1.6058
2003-01-31,3.2
2003-02-03,-1.4264000000000001
2003-02-04,5.3791
2003-02-05,-0.8955
2003-02-06,-0.7229
2003-02-07,0.0
2003-02-10,3.0036
2003-02-11,-0.2946
2003-02-12,-1.7725
2003-02-13,0.0902
2003-02-14,0.6611
2003-02-18,1.9403000000000001
2003-02-19,-1.6105
2003-02-20,-0.5952
2003-02-21,1.7964
2003-02-24,-0.3235
2003-02-25,0.7082
2003-02-26,-1.4357
2003-02-27,-1.962
2003-02-28,0.9096
2003-03-03,0.2704
2003-03-04,1.6482
2003-03-05,1.5625
2003-03-06,-1.5965
2003-03-07,0.2065
2003-03-10,-0.5004
2003-03-11,3.0473
2003-03-12,-2.1532999999999998
2003-03-13,-2.7043
2003-03-14,0.0
2003-03-17,-2.9607
2003-03-18,0.2491
2003-03-19,2.5465999999999998
2003-03-20,1.1205
2003-03-21,-2.8452
2003-03-24,-0.8323
2003-03-25,0.5284
2003-03-26,-0.8658
2003-03-27,2.932
2003-03-28,1.1515
2003-03-31,-1.438
2003-04-01,2.5836
2003-04-02,-0.6815
2003-04-03,-1.0143
2003-04-04,-0.7836
2003-04-07,-0.5164
2003-04-08,-1.5267
2003-04-09,1.4884
2003-04-10,0.3666
2003-04-11,0.2131
2003-04-14,0.8202
2003-04-15,-0.3013
2003-04-16,-0.544
2003-04-17,2.7043
2003-04-21,0.9172
2003-04-22,1.6124
2003-04-23,-0.0289
2003-04-24,0.202
2003-04-25,-0.2016
2003-04-28,0.3175
2003-04-29,-2.7618
2003-04-30,2.1598
2003-05-01,1.0715
2003-05-02,4.5559
2003-05-05,1.014
2003-05-06,-0.5969
2003-05-07,-0.6823
2003-05-08,1.4564
2003-05-09,0.8397
2003-05-12,0.7252
2003-05-13,0.1067
2003-05-14,-0.4795
2003-05-15,0.8833
2003-05-16,-1.4062000000000001
2003-05-19,-0.1076
2003-05-20,-0.2425
2003-05-21,4.0778
2003-05-22,-0.1557
2003-05-23,1.6112
2003-05-27,2.8645
2003-05-28,-2.9836
2003-05-29,-1.3839000000000001
2003-05-30,2.8846
2003-06-02,3.8141
2003-06-03,-1.5328
2003-06-04,0.2471
2003-06-05,-0.0493
2003-06-06,-2.0654
2003-06-09,0.0315
2003-06-10,0.3461
2003-06-11,2.2891
2003-06-12,-2.3342
2003-06-13,-1.2579
2003-06-16,-0.5414
2003-06-17,-0.6724
2003-06-18,-0.8704
2003-06-19,1.7886
2003-06-20,-1.7572
2003-06-23,-0.065
2003-06-24,0.2278
2003-06-25,2.2403
2003-06-26,0.9209
2003-06-27,1.0069
2003-06-30,0.1558
2003-07-01,-2.2084
2003-07-02,-0.6043
2003-07-03,0.0
2003-07-07,-2.24
2003-07-08,-1.0802
2003-07-09,1.6545
2003-07-10,-1.9205999999999999
2003-07-11,0.4315
2003-07-14,-1.6522999999999999
2003-07-15,-2.3185000000000002
2003-07-16,0.0344
2003-07-17,0.1376
2003-07-18,1.9918
2003-07-21,-1.3131
2003-07-22,-0.0341
2003-07-23,-1.1263
2003-07-24,-0.4142
2003-07-25,1.1785
2003-07-28,0.1713
2003-07-29,0.1368
2003-07-30,-0.3415
2003-07-31,3.0843
2003-08-01,0.5652
2003-08-04,-3.1405
2003-08-05,1.5358
2003-08-06,0.8403
2003-08-07,3.8667
2003-08-08,2.1823
2003-08-11,7.5691
2003-08-12,2.8321
2003-08-13,1.3345
2003-08-14,-0.6444
2003-08-15,1.2408
2003-08-18,2.3398
2003-08-19,-2.2591
2003-08-20,0.1114
2003-08-21,0.9736
2003-08-22,-2.5069
2003-08-25,-0.6216
2003-08-26,-0.7961
2003-08-27,-0.2006
2003-08-28,5.6864
2003-08-29,0.6793
2003-09-02,0.5938
2003-09-03,-0.0805
2003-09-04,-0.913
2003-09-05,0.0542
2003-09-08,0.8938
2003-09-09,-1.6107
2003-09-10,0.2729
2003-09-11,-1.8776000000000002
2003-09-12,0.0556
2003-09-15,-1.166
2003-09-16,1.0393
2003-09-17,-0.556
2003-09-18,-0.2516
2003-09-19,0.9809
2003-09-22,-0.4996
2003-09-23,0.4184
2003-09-24,1.4444
2003-09-25,-1.5882
2003-09-26,-0.946
2003-09-29,0.3652
2003-09-30,1.4274
2003-10-01,3.3664
2003-10-02,1.6017000000000001
2003-10-03,2.8376
2003-10-06,0.4088
2003-10-07,0.7634
2003-10-08,0.7323
2003-10-09,0.6518
2003-10-10,2.4907
2003-10-13,-0.8019
2003-10-14,-1.6414
2003-10-15,-2.9638999999999998
2003-10-16,2.3357
2003-10-17,-0.4013
2003-10-20,-0.1511
2003-10-21,1.3871
2003-10-22,-0.6965
2003-10-23,0.3758
2003-10-24,0.2995
2003-10-27,0.5474
2003-10-28,0.8166
2003-10-29,1.3746
2003-10-30,0.6053
2003-10-31,1.5162
2003-11-03,-0.2134
2003-11-04,0.8316
2003-11-05,-0.6126
2003-11-06,2.0626
2003-11-07,0.3484
2003-11-10,0.2778
2003-11-11,0.1847
2003-11-12,2.6267
2003-11-13,1.5941
2003-11-14,0.1326
2003-11-17,-2.2512
2003-11-18,-1.5352999999999999
2003-11-19,-0.9402
2003-11-20,0.0926
2003-11-21,-1.0638
2003-11-24,1.9635
2003-11-25,0.917
2003-11-26,0.5906
2003-11-28,1.355
2003-12-01,2.4955
2003-12-02,0.4348
2003-12-03,-1.7316
2003-12-04,2.4229
2003-12-05,1.5053999999999998
2003-12-08,4.8729
2003-12-09,-3.5758
2003-12-10,-3.1008
2003-12-11,0.6054
2003-12-12,2.5619
2003-12-15,0.5038
2003-12-16,0.2506
2003-12-17,0.8333
2003-12-18,0.3306
2003-12-19,-1.0502
2003-12-22,0.8325
2003-12-23,-0.5573
2003-12-24,1.8888
2003-12-26,-0.0407
2003-12-29,2.5881
2003-12-30,-0.4172
2003-12-31,-2.2741
2004-01-02,0.939
2004-01-05,0.2022
2004-01-06,-0.9082
2004-01-07,-1.7311999999999999
2004-01-08,-0.3109
2004-01-09,0.2495
2004-01-12,2.613
2004-01-13,-0.0202
2004-01-14,-0.849
2004-01-15,-3.5066
2004-01-16,-3.9299
2004-01-20,3.5408
2004-01-21,-0.1487
2004-01-22,-1.2338
2004-01-23,1.5507
2004-01-26,-1.1665
2004-01-27,-2.2532
2004-01-28,-3.8419
2004-01-29,0.0
2004-01-30,0.1142
2004-02-02,0.4105
2004-02-03,2.7935
2004-02-04,-2.2095
2004-02-05,-0.7456
2004-02-06,1.1837
2004-02-09,4.8369
2004-02-10,2.6824
2004-02-11,1.2539
2004-02-12,0.8669
2004-02-13,-1.1868
2004-02-17,2.4229
2004-02-18,-0.8694
2004-02-19,-1.9784000000000002
2004-02-20,-0.4578
2004-02-23,0.209
2004-02-24,1.1264
2004-02-25,2.2071
2004-02-26,1.4127
2004-02-27,1.6118999999999999
2004-03-01,2.7223
2004-03-02,-0.6673
2004-03-03,-0.2111
2004-03-04,-0.5963
2004-03-05,1.8963
2004-03-08,0.1139
2004-03-09,-0.0379
2004-03-10,-0.9108
2004-03-11,-1.2639
2004-03-12,2.4050000000000002
2004-03-15,-0.6439
2004-03-16,-1.5631
2004-03-17,2.1343
2004-03-18,-0.5699
2004-03-19,-0.6496
2004-03-22,-1.5
2004-03-23,1.2495
2004-03-24,-3.8565
2004-03-25,0.0401
2004-03-26,1.6439
2004-03-29,1.2623
2004-03-30,1.2854999999999999
2004-03-31,0.9615
2004-04-01,-2.0571
2004-04-02,0.9335
2004-04-05,0.9249
2004-04-06,0.0382
2004-04-07,3.8167999999999997
2004-04-08,2.2059
2004-04-12,2.0144
2004-04-13,-1.2694
2004-04-14,0.1429
2004-04-15,5.5635
2004-04-16,-0.1689
2004-04-19,1.2521
2004-04-20,-1.2366
2004-04-21,-2.4365
2004-04-22,2.3933
2004-04-23,-1.4905
2004-04-26,1.7538
2004-04-27,0.0338
2004-04-28,-1.2162
2004-04-29,-4.7196
2004-04-30,-0.2154
2004-05-03,1.3669
2004-05-04,0.8517
2004-05-05,2.0408
2004-05-06,-0.4828
2004-05-07,-5.7866
2004-05-10,-5.2961
2004-05-11,4.6213999999999995
2004-05-12,0.8537
2004-05-13,-2.834
2004-05-14,1.4773
2004-05-17,-0.5226
2004-05-18,-2.364
2004-05-19,-0.5765
2004-05-20,-0.1546
2004-05-21,-1.2776
2004-05-24,2.549
2004-05-25,3.5182
2004-05-26,-1.5146
2004-05-27,-1.6879
2004-05-28,0.8775
