ticker,TEE US Equity
2000-05-24,1.194
2000-05-25,-2.6549
2000-05-26,-0.6061
2000-05-30,1.8293
2000-05-31,-2.9939999999999998
2000-06-01,2.7778
2000-06-02,2.1021
2000-06-05,0.2941
2000-06-06,1.4663
2000-06-07,0.0
2000-06-08,0.578
2000-06-09,-0.5747
2000-06-12,-2.3121
2000-06-13,2.9586
2000-06-14,0.2874
2000-06-15,0.0
2000-06-16,-3.4384
2000-06-19,3.8576
2000-06-20,-0.5714
2000-06-21,1.7241
2000-06-22,-2.2599
2000-06-23,-1.7341
2000-06-26,4.7059
2000-06-27,-0.2809
2000-06-28,-1.1268
2000-06-29,-0.2849
2000-06-30,-3.5
2000-07-03,3.3309
2000-07-05,-0.2865
2000-07-06,2.0115
2000-07-07,0.2817
2000-07-10,-1.6854
2000-07-11,1.4285999999999999
2000-07-12,1.9718
2000-07-13,-2.2099
2000-07-14,1.1299
2000-07-17,-1.9553
2000-07-18,-1.9943
2000-07-19,1.1628
2000-07-20,1.1494
2000-07-21,-0.2841
2000-07-24,0.0
2000-07-25,-3.1339
2000-07-26,2.6471
2000-07-27,-0.2292
2000-07-28,-1.4663
2000-07-31,-0.8929
2000-08-01,0.3003
2000-08-02,0.0
2000-08-03,0.5988
2000-08-04,-0.8929
2000-08-07,1.2012
2000-08-08,-0.2967
2000-08-09,0.8929
2000-08-10,-0.59
2000-08-11,-0.8902
2000-08-14,0.0
2000-08-15,-0.2994
2000-08-16,-0.3003
2000-08-17,0.0
2000-08-18,0.9036
2000-08-21,0.597
2000-08-22,-1.7804
2000-08-23,0.6042
2000-08-24,0.6006
2000-08-25,-0.597
2000-08-28,-2.7027
2000-08-29,0.6173
2000-08-30,1.227
2000-08-31,-0.6061
2000-09-01,0.9146
2000-09-05,1.2085
2000-09-06,1.194
2000-09-07,-0.885
2000-09-08,0.5952
2000-09-11,-1.1834
2000-09-12,-0.5988
2000-09-13,-0.9036
2000-09-14,1.5198
2000-09-15,-0.2994
2000-09-18,-1.2012
2000-09-19,1.5198
2000-09-20,1.1976
2000-09-21,1.1834
2000-09-22,-1.462
2000-09-25,-1.4837
2000-09-26,0.6024
2000-09-27,-1.1976
2000-09-28,2.1212
2000-09-29,-2.0772
2000-10-02,1.8182
2000-10-03,-1.7856999999999998
2000-10-04,0.303
2000-10-05,1.2085
2000-10-06,-1.194
2000-10-09,0.0
2000-10-10,0.0
2000-10-11,0.9063
2000-10-12,-2.0958
2000-10-13,0.9174
2000-10-16,-2.4242
2000-10-17,1.5528
2000-10-18,-0.6116
2000-10-19,-1.5385
2000-10-20,-0.3125
2000-10-23,0.0
2000-10-24,0.0
2000-10-25,-1.8809
2000-10-26,1.278
2000-10-27,0.429
2000-10-30,1.6077
2000-10-31,0.6329
2000-11-01,-2.5157
2000-11-02,4.5161
2000-11-03,-1.2346
2000-11-06,0.3125
2000-11-07,-0.9346
2000-11-08,1.2579
2000-11-09,-1.2422
2000-11-10,0.3145
2000-11-13,-1.5674000000000001
2000-11-14,0.0
2000-11-15,0.0
2000-11-16,0.0
2000-11-17,0.6369
2000-11-20,-0.3165
2000-11-21,1.2698
2000-11-22,-2.1944
2000-11-24,0.641
2000-11-27,1.2739
2000-11-28,-0.9434
2000-11-29,0.9524
2000-11-30,-0.6289
2000-12-01,0.6329
2000-12-04,-0.9434
2000-12-05,1.5873
2000-12-06,-1.875
2000-12-07,-0.3185
2000-12-08,1.9169
2000-12-11,0.0
2000-12-12,-1.5674000000000001
2000-12-13,0.9554
2000-12-14,-2.8391
2000-12-15,0.3247
2000-12-18,1.6181
2000-12-19,1.2739
2000-12-20,-1.5723
2000-12-21,0.0
2000-12-22,0.3195
2000-12-26,-1.2739
2000-12-27,2.2580999999999998
2000-12-28,2.2082
2000-12-29,1.5432000000000001
2001-01-02,-0.9119
2001-01-03,3.0675
2001-01-04,2.9762
2001-01-05,0.0
2001-01-08,5.7803
2001-01-09,-1.3660999999999999
2001-01-10,-0.554
2001-01-11,0.0
2001-01-12,-0.5571
2001-01-16,2.8011
2001-01-17,2.1798
2001-01-18,1.8667
2001-01-19,0.5236
2001-01-22,0.2604
2001-01-23,-0.5195
2001-01-24,0.2611
2001-01-25,0.2604
2001-01-26,-0.2597
2001-01-29,1.5
2001-01-30,-0.2092
2001-01-31,-0.8386
2001-02-01,1.0571
2001-02-02,-0.7113
2001-02-05,-0.1264
2001-02-06,0.0
2001-02-07,-0.4219
2001-02-08,-0.6356
2001-02-09,-0.6397
2001-02-12,-0.3433
2001-02-13,-1.5935000000000001
2001-02-14,-0.2188
2001-02-15,1.3158
2001-02-16,0.2165
2001-02-20,-0.1296
2001-02-21,-2.0761
2001-02-22,-1.7226
2001-02-23,1.1236
2001-02-26,0.3556
2001-02-27,-0.3543
2001-02-28,-1.4222000000000001
2001-03-01,4.3733
2001-03-02,1.4255
2001-03-05,-0.7666
2001-03-06,0.4292
2001-03-07,0.8547
2001-03-08,-0.6356
2001-03-09,1.2793
2001-03-12,0.2105
2001-03-13,0.2101
2001-03-14,-0.8386
2001-03-15,0.2114
2001-03-16,-1.2658
2001-03-19,1.4957
2001-03-20,-0.2105
2001-03-21,0.0
2001-03-22,0.6329
2001-03-23,-0.6709
2001-03-26,0.8864
2001-03-27,-0.8368
2001-03-28,1.0549
2001-03-29,0.0
2001-03-30,3.382
2001-04-02,-1.3732
2001-04-03,-0.5733
2001-04-04,0.0824
2001-04-05,2.6749
2001-04-06,-1.6032
2001-04-09,1.6293
2001-04-10,0.8016
2001-04-11,1.1928
2001-04-12,1.3752
2001-04-16,-0.969
2001-04-17,-0.9785
2001-04-18,0.7115
2001-04-19,0.6672
2001-04-20,-1.1696
2001-04-23,0.5917
2001-04-24,-0.7843
2001-04-25,-0.7905
2001-04-26,-1.7530000000000001
2001-04-27,-2.4793
2001-04-30,0.4237
2001-05-01,2.1097
2001-05-02,5.5785
2001-05-03,-3.1311
2001-05-04,5.2525
2001-05-07,-0.5758
2001-05-08,1.9304999999999999
2001-05-09,2.1591
2001-05-10,0.0
2001-05-11,-1.9281000000000001
2001-05-14,-0.7183
2001-05-15,5.4836
2001-05-16,-2.8159
2001-05-17,-1.0773
2001-05-18,-0.8637
2001-05-21,0.0
2001-05-22,-2.2727
2001-05-23,-1.938
2001-05-24,1.6996
2001-05-25,-0.5052
2001-05-29,1.4453
2001-05-30,-1.2322
2001-05-31,-0.1949
2001-06-01,0.3906
2001-06-04,-1.2451
2001-06-05,-0.7092
2001-06-06,-0.7937
2001-06-07,1.08
2001-06-08,-0.277
2001-06-11,0.3968
2001-06-12,4.3478
2001-06-13,-2.2727
2001-06-14,0.8527
2001-06-15,0.8839
2001-06-18,-0.9524
2001-06-19,-0.1923
2001-06-20,0.2697
2001-06-21,-0.269
2001-06-22,0.1927
2001-06-25,0.0
2001-06-26,0.3846
2001-06-27,0.1916
2001-06-28,-0.5736
2001-06-29,4.8077
2001-07-02,-1.9083
2001-07-03,0.5612
2001-07-05,-0.8185
2001-07-06,-2.1005
2001-07-09,-0.8046
2001-07-10,-0.5794
2001-07-11,0.8159
2001-07-12,1.3487
2001-07-13,1.1407
2001-07-16,0.5263
2001-07-17,0.561
2001-07-18,-0.7066
2001-07-19,-1.1985000000000001
2001-07-20,-0.1137
2001-07-23,-5.6926
2001-07-24,0.6439
2001-07-25,0.7597
2001-07-26,0.6349
2001-07-27,0.276
2001-07-30,-0.8811
2001-07-31,-2.4242
2001-08-01,1.4493
2001-08-02,-2.6531000000000002
2001-08-03,1.0482
2001-08-06,-0.6224
2001-08-07,0.1253
2001-08-08,-0.7506
2001-08-09,1.0504
2001-08-10,3.1185
2001-08-13,1.1694
2001-08-14,0.6377
2001-08-15,-12.8713
2001-08-16,-8.1818
2001-08-17,0.7426
2001-08-20,-3.9312
2001-08-21,-1.5857
2001-08-22,3.9501
2001-08-23,-2.45
2001-08-24,-3.1266
2001-08-27,-1.0582
2001-08-28,-0.2674
2001-08-29,-0.8043
2001-08-30,1.0811
2001-08-31,-1.4973
2001-09-04,-0.1086
2001-09-05,0.0
2001-09-06,4.8913
2001-09-07,-0.2073
2001-09-10,1.2461
2001-09-17,-3.5897
2001-09-18,-2.1277
2001-09-19,-6.25
2001-09-20,-1.7391
2001-09-21,-5.8997
2001-09-24,1.8809
2001-09-25,3.8769
2001-09-26,1.0071
2001-09-27,-4.3988
2001-09-28,-1.5337
2001-10-01,-0.6231
2001-10-02,-1.8809
2001-10-03,0.5751
2001-10-04,0.0635
2001-10-05,1.5873
2001-10-08,4.625
2001-10-09,0.2389
2001-10-10,1.0727
2001-10-11,-0.5896
2001-10-12,-1.5421
2001-10-15,0.0
2001-10-16,0.1205
2001-10-17,-1.6245
2001-10-18,-2.0795
2001-10-19,-0.9994
2001-10-22,0.3155
2001-10-23,1.0692
2001-10-24,-0.4356
2001-10-25,0.625
2001-10-26,0.3727
2001-10-29,-0.8663
2001-10-30,-6.1697
2001-10-31,3.2192
2001-11-01,-1.7915999999999999
2001-11-02,-2.7027
2001-11-05,-4.5139
2001-11-06,1.4545
2001-11-07,0.3584
2001-11-08,-0.1429
2001-11-09,0.0
2001-11-12,0.1431
2001-11-13,-1.0714
2001-11-14,2.5271
2001-11-15,-22.9577
2001-11-16,-8.1353
2001-11-19,-1.2934999999999999
2001-11-20,-4.9395
2001-11-21,-3.0753
2001-11-23,-0.4376
2001-11-26,-9.4505
2001-11-27,3.1553
2001-11-28,5.8824
2001-11-29,-2.1111
2001-11-30,-0.1135
2001-12-03,2.5
2001-12-04,-2.3282
2001-12-05,2.7241999999999997
2001-12-06,0.442
2001-12-07,1.7602
2001-12-10,-1.0811
2001-12-11,0.0
2001-12-12,0.9836
2001-12-13,0.0
2001-12-14,-1.5152
2001-12-17,-2.1978
2001-12-18,3.8202
2001-12-19,-1.6234
2001-12-20,-2.0902
2001-12-21,4.4944
2001-12-24,-2.1505
2001-12-26,-3.0769
2001-12-27,0.7937
2001-12-28,0.7874
2001-12-31,-1.0045
2002-01-02,0.9019
2002-01-03,2.2346
2002-01-04,9.2896
2002-01-07,5.0
2002-01-08,9.7143
2002-01-09,-0.1736
2002-01-10,-5.2174
2002-01-11,-3.3028
2002-01-14,1.3283
2002-01-15,4.8689
2002-01-16,-3.3036
2002-01-17,1.7544
2002-01-18,-0.0907
2002-01-22,1.2716
2002-01-23,0.8969
2002-01-24,0.1778
2002-01-25,-0.6211
2002-01-28,0.0
2002-01-29,-1.3393
2002-01-30,0.6335
2002-01-31,-0.1799
2002-02-01,-1.3514
2002-02-04,-1.2785
2002-02-05,-6.4755
2002-02-06,-5.0445
2002-02-07,0.0
2002-02-08,1.0417
2002-02-11,-17.0103
2002-02-12,-5.4658
2002-02-13,-7.0959
2002-02-14,-1.1315
2002-02-15,0.7153
2002-02-19,-16.6193
2002-02-20,-13.9693
2002-02-21,-10.8911
2002-02-22,2.0
2002-02-25,23.5294
2002-02-26,3.1746
2002-02-27,-0.8547
2002-02-28,1.7241
2002-03-01,3.3898
2002-03-04,-3.1148
2002-03-05,0.6768
2002-03-06,-0.5042
2002-03-07,-5.4054
2002-03-08,4.4643
2002-03-11,-4.9573
2002-03-12,0.0
2002-03-13,5.3957
2002-03-14,10.0683
2002-03-15,6.3566
2002-03-18,5.8309
2002-03-19,0.0
2002-03-20,1.9284
2002-03-21,0.0
2002-03-22,-2.027
2002-03-25,-1.3793
2002-03-26,2.7972
2002-03-27,0.6803
2002-03-28,0.0
2002-04-01,-3.1081
2002-04-02,-21.1994
2002-04-03,-7.0796
2002-04-04,11.0476
2002-04-05,20.0686
2002-04-08,0.7143
2002-04-09,-0.2837
2002-04-10,0.9957
2002-04-11,6.338
2002-04-12,7.0199
2002-04-15,-2.2277
2002-04-16,-5.0633
2002-04-17,-2.0
2002-04-18,-0.6803
2002-04-19,-1.3699
2002-04-22,4.3056
2002-04-23,5.4594
2002-04-24,-4.798
2002-04-25,-0.5305
2002-04-26,-1.3333
2002-04-29,1.0811
2002-04-30,0.6684
2002-05-01,-1.1952
2002-05-02,2.6882
2002-05-03,-1.4398
2002-05-06,0.664
2002-05-07,8.1794
2002-05-08,-2.0732
2002-05-09,-0.1245
2002-05-10,-2.7431
2002-05-13,-2.0513
2002-05-14,1.4398
2002-05-15,0.7742
2002-05-16,0.2561
2002-05-17,0.7663
2002-05-20,0.2535
2002-05-21,0.5057
2002-05-22,-1.1320999999999999
2002-05-23,3.6896
2002-05-24,-1.8405
2002-05-28,-1.75
2002-05-29,0.8906
2002-05-30,9.0794
2002-05-31,-4.3931000000000004
2002-06-03,1.5718999999999999
2002-06-04,1.1905000000000001
2002-06-05,-0.1176
2002-06-06,-2.7091
2002-06-07,-0.2421
2002-06-10,-0.4854
2002-06-11,-0.2439
2002-06-12,2.0782
2002-06-13,-0.8383
2002-06-14,-0.3623
2002-06-17,0.6061
2002-06-18,-1.4458
2002-06-19,2.8117
2002-06-20,-2.3781
2002-06-21,2.3143000000000002
2002-06-24,1.7856999999999998
2002-06-25,-1.9883
2002-06-26,1.074
2002-06-27,0.1181
2002-06-28,0.8255
2002-07-01,-0.8187
2002-07-02,4.0094
2002-07-03,-0.1134
2002-07-05,3.2917
2002-07-08,3.5164999999999997
2002-07-09,4.4586
2002-07-10,17.9878
2002-07-11,-0.8613
2002-07-12,0.3475
2002-07-15,-3.0303
2002-07-16,-2.2321
2002-07-17,1.2785
2002-07-18,1.7133
2002-07-19,6.383
2002-07-22,-4.6667
2002-07-23,0.6119
2002-07-24,-0.9557
2002-07-25,0.4386
2002-07-26,0.4367
2002-07-29,3.4783
2002-07-30,0.8403
2002-07-31,-4.5833
2002-08-01,-1.7467000000000001
2002-08-02,-1.4222000000000001
2002-08-05,-1.7133
2002-08-06,-2.2936
2002-08-07,-2.8169
2002-08-08,0.3865
2002-08-09,-2.5987
2002-08-12,0.2964
2002-08-13,-1.9704000000000002
2002-08-14,3.0151
2002-08-15,0.0
2002-08-16,-0.4878
2002-08-19,0.0
2002-08-20,0.2941
2002-08-21,-4.5943000000000005
2002-08-22,4.2008
2002-08-23,5.2114
2002-08-26,-5.514
2002-08-27,-3.2641
2002-08-28,3.2720000000000002
2002-08-29,-0.9901
2002-08-30,0.0
2002-09-03,7.6
2002-09-04,0.7435
2002-09-05,-2.214
2002-09-06,-0.7547
2002-09-09,0.0
2002-09-10,0.7605
2002-09-11,1.3208
2002-09-12,-0.9311
2002-09-13,0.5639
2002-09-16,9.2523
2002-09-17,-0.1711
2002-09-18,-0.1714
2002-09-19,-0.3433
2002-09-20,-0.2584
2002-09-23,-0.2591
2002-09-24,-0.2597
2002-09-25,-0.0868
2002-09-26,0.0869
2002-09-27,-0.434
2002-09-30,0.2616
2002-10-01,-0.2609
2002-10-02,-0.1744
2002-10-03,-0.0873
2002-10-04,0.0
2002-10-07,-0.0874
2002-10-08,-0.175
2002-10-09,-0.2629
2002-10-10,-1.5817
2002-10-11,0.2679
2002-10-14,0.3562
2002-10-15,0.2662
2002-10-16,-0.177
2002-10-17,-1.6844000000000001
2002-10-18,-0.6312
2002-10-21,0.363
2002-10-22,0.5425
2002-10-23,0.2698
2002-10-24,0.3587
2002-10-25,-0.0894
2002-10-28,0.1789
2002-10-29,0.0
2002-10-30,-0.4464
2002-10-31,0.8072
2002-11-01,-0.2669
2002-11-04,-0.0892
2002-11-05,0.9821
2002-11-06,-0.0884
2002-11-07,0.2655
2002-11-08,0.1765
2002-11-11,-1.2335
2002-11-12,-0.1784
2002-11-13,-0.3575
2002-11-14,-0.4484
2002-11-15,-2.2523
2002-11-18,-0.0922
2002-11-19,1.9373
2002-11-20,-0.6335
2002-11-21,0.8197
2002-11-22,-0.3613
2002-11-25,-0.4533
2002-11-26,0.3643
2002-11-27,0.4537
2002-11-29,0.3613
2002-12-02,1.2601
2002-12-03,0.8889
2002-12-04,0.0881
2002-12-05,0.5282
2002-12-06,1.7513
2002-12-09,0.0861
2002-12-10,0.172
2002-12-11,-0.2575
2002-12-12,-0.0861
2002-12-13,0.0861
2002-12-16,-0.0861
2002-12-17,0.3445
2002-12-18,0.4292
2002-12-19,0.0855
2002-12-20,0.0
2002-12-23,0.427
2002-12-24,0.0
2002-12-26,-0.5102
2002-12-27,0.3419
2002-12-30,0.0
2002-12-31,0.0852
2003-01-02,0.2553
2003-01-03,-0.0849
2003-01-06,-0.1699
2003-01-07,-0.1702
2003-01-08,-0.0853
2003-01-09,-0.5973
2003-01-10,-0.1717
2003-01-13,-1.5476999999999999
2003-01-14,0.1747
2003-01-15,-3.0514
2003-01-16,2.7878
2003-01-17,-1.1374
2003-01-21,-0.6195
2003-01-22,-0.2671
2003-01-23,-0.3571
2003-01-24,0.3584
2003-01-27,-3.2143
2003-01-28,0.6458
2003-01-29,2.5665
2003-01-30,-0.2681
2003-01-31,0.3584
2003-02-03,1.875
2003-02-04,0.3506
2003-02-05,-0.1747
2003-02-06,4.6369
