ticker,0820077D US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-01-03,-3.5088
2000-01-04,-0.2597
2000-01-05,-1.0417
2000-01-06,-5.7895
2000-01-07,-0.5587
2000-01-10,11.236
2000-01-11,-3.7879
2000-01-12,-1.5748
2000-01-13,4.5333
2000-01-14,-2.2959
2000-01-18,-0.2611
2000-01-19,-1.8325
2000-01-20,-0.8
2000-01-21,-1.3441
2000-01-24,-2.4523
2000-01-25,5.3073
2000-01-26,2.9177999999999997
2000-01-27,6.4433
2000-01-28,-3.3898
2000-01-31,-5.7644
2000-02-01,3.7234
2000-02-02,9.7436
2000-02-03,0.4673
2000-02-04,1.3953
2000-02-07,3.6696999999999997
2000-02-08,0.2212
2000-02-09,5.9603
2000-02-10,-4.7917
2000-02-11,4.3764
2000-02-14,-1.8868
2000-02-15,-4.4872
2000-02-16,-3.8031
2000-02-17,-1.6279
2000-02-18,-0.9456
2000-02-22,1.1933
2000-02-23,1.6509
2000-02-24,-4.4084
2000-02-25,-8.7379
2000-02-28,10.1064
2000-02-29,1.6907999999999999
2000-03-01,0.7126
2000-03-02,-4.0094
2000-03-03,6.3882
2000-03-06,-0.2309
2000-03-07,-2.7778
2000-03-08,1.9048
2000-03-09,-0.9346
2000-03-10,-3.3019
2000-03-13,-1.9512
2000-03-14,-3.4826
2000-03-15,-1.0309
2000-03-16,5.7292
2000-03-17,1.9704000000000002
2000-03-20,1.6907999999999999
2000-03-21,-3.3254
2000-03-22,1.7199
2000-03-23,0.0
2000-03-24,2.1739
2000-03-27,-1.182
2000-03-28,-0.2392
2000-03-29,7.4341
2000-03-30,-0.8929
2000-03-31,7.8829
2000-04-03,-3.3403
2000-04-04,-4.9676
2000-04-05,1.3636
2000-04-06,2.2422
2000-04-07,-2.8509
2000-04-10,0.4515
2000-04-11,0.6742
2000-04-12,-1.7856999999999998
2000-04-13,-5.2273
2000-04-14,-6.7146
2000-04-17,0.0
2000-04-18,-3.599
2000-04-19,6.6667
2000-04-20,-2.25
2000-04-24,-1.023
2000-04-25,1.292
2000-04-26,-0.7653
2000-04-27,-1.2852999999999999
2000-04-28,7.0313
2000-05-01,2.9196999999999997
2000-05-02,4.7280999999999995
2000-05-03,-6.0948
2000-05-04,1.9231
2000-05-05,1.8868
2000-05-08,-0.463
2000-05-09,0.6977
2000-05-10,0.2309
2000-05-11,-0.2304
2000-05-12,3.2333
2000-05-15,-0.4474
2000-05-16,-0.8989
2000-05-17,-3.1746
2000-05-18,0.4684
