ticker,CEC US Equity
2000-05-24,-4.9892
2000-05-25,-5.2511
2000-05-26,-2.4096
2000-05-30,-4.1975
2000-05-31,-5.1546
2000-06-01,8.1522
2000-06-02,2.0101
2000-06-05,0.2463
2000-06-06,-0.7371
2000-06-07,-0.9901
2000-06-08,1.0
2000-06-09,0.9901
2000-06-12,-1.9607999999999999
2000-06-13,-0.5
2000-06-14,1.5074999999999998
2000-06-15,3.9604
2000-06-16,0.2381
2000-06-19,-0.9501
2000-06-20,0.9592
2000-06-21,-0.2375
2000-06-22,-1.9048
2000-06-23,-0.2427
2000-06-26,0.9732
2000-06-27,1.6867
2000-06-28,0.237
2000-06-29,-3.7824999999999998
2000-06-30,0.7985
2000-07-03,4.3266
2000-07-05,-0.7009
2000-07-06,4.2353
2000-07-07,2.9345
2000-07-10,-3.0702
2000-07-11,-3.1673999999999998
2000-07-12,-2.5701
2000-07-13,-0.2398
2000-07-14,1.4423
2000-07-17,-1.1848
2000-07-18,-2.1583
2000-07-19,10.7843
2000-07-20,3.7611
2000-07-21,0.4264
2000-07-24,-1.4862
2000-07-25,1.7241
2000-07-26,-0.6356
2000-07-27,-0.8529
2000-07-28,-2.3656
2000-07-31,-1.7621
2000-08-01,-0.4484
2000-08-02,5.4054
2000-08-03,1.0684
2000-08-04,3.3827
2000-08-07,0.818
2000-08-08,0.2028
2000-08-09,-3.8462
2000-08-10,0.8421
2000-08-11,-1.6701000000000001
2000-08-14,-0.4246
2000-08-15,-0.6397
2000-08-16,0.6438
2000-08-17,0.0
2000-08-18,0.0
2000-08-21,1.4925
2000-08-22,2.1008
2000-08-23,-2.0576
2000-08-24,-0.2101
2000-08-25,1.2631999999999999
2000-08-28,-0.6237
2000-08-29,-1.8828
2000-08-30,-0.8529
2000-08-31,-0.6452
2000-09-01,1.7316
2000-09-05,2.3404
2000-09-06,2.2869
2000-09-07,-4.2683
2000-09-08,-0.2123
2000-09-11,-0.8511
2000-09-12,-0.4292
2000-09-13,1.0776
2000-09-14,-1.7058
2000-09-15,-1.7354
2000-09-18,0.4415
2000-09-19,-1.5385
2000-09-20,1.3393
2000-09-21,0.2203
2000-09-22,-0.4396
2000-09-25,3.3113
2000-09-26,0.2137
2000-09-27,0.8529
2000-09-28,5.2854
2000-09-29,2.8112
2000-10-02,-1.3672
2000-10-03,-1.7822
2000-10-04,0.4032
2000-10-05,2.6104000000000003
2000-10-06,-0.5871
2000-10-09,-2.9528
2000-10-10,7.3022
2000-10-11,3.2136
2000-10-12,-2.3810000000000002
2000-10-13,-0.1876
2000-10-16,-1.5038
2000-10-17,-0.9542
2000-10-18,-2.5048
2000-10-19,2.7668
2000-10-20,-0.9615
2000-10-23,-0.5825
2000-10-24,-0.3906
2000-10-25,-1.9607999999999999
2000-10-26,-0.8
2000-10-27,-1.2097
2000-10-30,2.449
2000-10-31,1.5936
2000-11-01,2.7451
2000-11-02,0.7634
2000-11-03,-1.1364
2000-11-06,3.4483
2000-11-07,0.5556
2000-11-08,-0.9208
2000-11-09,-0.3717
2000-11-10,1.4925
2000-11-13,-0.7353
2000-11-14,1.6667
2000-11-15,1.6393
2000-11-16,-1.7921
2000-11-17,0.1825
2000-11-20,-0.7286
2000-11-21,0.0
2000-11-22,0.0
2000-11-24,2.2018
2000-11-27,-3.4111000000000002
2000-11-28,-0.9294
2000-11-29,0.5629
2000-11-30,-0.3731
2000-12-01,0.7491
2000-12-04,0.0
2000-12-05,-1.1152
2000-12-06,-0.7519
2000-12-07,-1.1364
2000-12-08,1.1494
2000-12-11,0.1894
2000-12-12,-0.3781
2000-12-13,2.6565
2000-12-14,0.0
2000-12-15,2.7725999999999997
2000-12-18,2.8777
2000-12-19,-5.0699
2000-12-20,-0.1842
2000-12-21,-2.7675
2000-12-22,3.0361
2000-12-26,-3.8674
2000-12-27,6.1303
2000-12-28,1.444
2000-12-29,-2.847
2001-01-02,-2.7473
2001-01-03,5.4614
2001-01-04,-1.25
2001-01-05,-1.6275
2001-01-08,-2.2059
2001-01-09,-1.3158
2001-01-10,4.381
2001-01-11,2.3723
2001-01-12,-0.1783
2001-01-16,3.9286
2001-01-17,4.1237
2001-01-18,0.0
2001-01-19,-2.3102
2001-01-22,-0.8446
2001-01-23,3.9182
2001-01-24,-5.7377
2001-01-25,-1.2174
2001-01-26,1.2324
2001-01-29,1.8435000000000001
2001-01-30,1.0929
2001-01-31,-0.7027
2001-02-01,0.0
2001-02-02,-1.1703999999999999
2001-02-05,2.2308
2001-02-06,1.0506
2001-02-07,0.6398
2001-02-08,0.5298
2001-02-09,-0.527
2001-02-12,2.4901
2001-02-13,0.0517
2001-02-14,-0.155
2001-02-15,0.5951
2001-02-16,-0.5916
2001-02-20,-0.4657
2001-02-21,3.3533
2001-02-22,2.5402
2001-02-23,-0.6623
2001-02-26,-0.2469
2001-02-27,-0.4455
2001-02-28,-0.547
2001-03-01,0.875
2001-03-02,2.1066
2001-03-05,2.1845
2001-03-06,0.7126
2001-03-07,0.2358
2001-03-08,-1.4824
2001-03-09,0.3105
2001-03-12,-0.119
2001-03-13,-0.3337
2001-03-14,-2.4635
2001-03-15,-0.4414
2001-03-16,-0.4926
2001-03-19,3.9604
2001-03-20,-3.3333
2001-03-21,1.2562
2001-03-22,-1.6054
2001-03-23,0.3708
2001-03-26,1.8227
2001-03-27,3.7736
2001-03-28,-0.6993
2001-03-29,1.9718
2001-03-30,2.0948
2001-04-02,-0.5186
2001-04-03,-3.3772
2001-04-04,-0.1877
2001-04-05,4.1598
2001-04-06,-2.1886
2001-04-09,6.113
2001-04-10,-3.2609
2001-04-11,-1.573
2001-04-12,-0.9589
2001-04-16,-0.876
2001-04-17,2.2326
2001-04-18,11.465
2001-04-19,4.6122
2001-04-20,-3.1409
2001-04-23,0.6042
2001-04-24,0.981
2001-04-25,0.119
2001-04-26,3.4059
2001-04-27,0.4404
2001-04-30,-2.2879
2001-05-01,-0.4293
2001-05-02,-1.2346
2001-05-03,-2.7778
2001-05-04,-1.0204
2001-05-07,0.6186
2001-05-08,-2.582
2001-05-09,4.1228
2001-05-10,3.0303
2001-05-11,-2.0
2001-05-14,0.7403
2001-05-15,-0.0794
2001-05-16,2.6237
2001-05-17,2.8084
2001-05-18,0.5652
2001-05-21,3.7842000000000002
2001-05-22,-2.3466
2001-05-23,-2.3105
2001-05-24,0.9082
2001-05-25,1.7626
2001-05-29,1.0687
2001-05-30,-1.732
2001-05-31,-19.666
2001-06-01,-0.6928
2001-06-04,0.5581
2001-06-05,-0.6013
2001-06-06,-4.6068
2001-06-07,2.1951
2001-06-08,0.2864
2001-06-11,1.1661
2001-06-12,-0.7763
2001-06-13,1.8255
2001-06-14,-0.908
2001-06-15,0.9633
2001-06-18,1.536
2001-06-19,-0.0688
2001-06-20,1.7661
2001-06-21,1.465
2001-06-22,-0.7996
2001-06-25,-0.3583
2001-06-26,2.9213
2001-06-27,1.5284
2001-06-28,3.2258
2001-06-29,2.8125
2001-07-02,-2.4519
2001-07-03,-1.5372
2001-07-05,-0.0422
2001-07-06,-3.377
2001-07-09,-1.7038
2001-07-10,0.6222
2001-07-11,0.0883
2001-07-12,2.5596
2001-07-13,2.4096
2001-07-16,0.5252
2001-07-17,0.1672
2001-07-18,-0.1669
2001-07-19,0.418
2001-07-20,2.6015
2001-07-23,-6.6937
2001-07-24,-0.2174
2001-07-25,-24.183
2001-07-26,0.5172
2001-07-27,-0.1429
2001-07-30,2.9201
2001-07-31,-0.7232
2001-08-01,-0.7845
2001-08-02,-1.8074
2001-08-03,1.9268999999999998
2001-08-06,-1.2698
2001-08-07,-1.3718
2001-08-08,-0.3767
2001-08-09,-0.0873
2001-08-10,1.4556
2001-08-13,-1.4921
2001-08-14,4.8645
2001-08-15,0.9722
2001-08-16,-0.5502
2001-08-17,0.7746
2001-08-20,4.7488
2001-08-21,0.4717
2001-08-22,-0.2347
2001-08-23,-1.9346
2001-08-24,0.7731
2001-08-27,0.5291
2001-08-28,-0.9211
2001-08-29,-0.2125
2001-08-30,0.2129
2001-08-31,0.0
2001-09-04,-0.1328
2001-09-05,-0.133
2001-09-06,-0.1065
2001-09-07,-1.3063
2001-09-10,-3.8087999999999997
2001-09-17,-4.1281
2001-09-18,-3.0463
2001-09-19,-1.6012
2001-09-20,-0.7062
2001-09-21,-2.5974
2001-09-24,8.4127
2001-09-25,-0.937
2001-09-26,-3.3993
2001-09-27,-1.6218
2001-09-28,6.0653
2001-10-01,-4.8387
2001-10-02,0.5855
2001-10-03,5.6985
2001-10-04,-1.8841
2001-10-05,3.3383
2001-10-08,-4.3168
2001-10-09,-0.8366
2001-10-10,2.0187
2001-10-11,8.0331
2001-10-12,-3.3625
2001-10-15,3.5078
2001-10-16,-4.5641
2001-10-17,7.1019
2001-10-18,2.9412000000000003
2001-10-19,-0.4935
2001-10-22,0.261
2001-10-23,-0.5467
2001-10-24,0.3927
2001-10-25,2.3207
2001-10-26,1.0449
2001-10-29,-3.1274
2001-10-30,-1.5880999999999998
2001-10-31,2.4868
2001-11-01,-0.5163
2001-11-02,2.7504
2001-11-05,-2.7778
2001-11-06,-1.2987
2001-11-07,-0.9474
2001-11-08,-3.8789
2001-11-09,-1.2161
2001-11-12,0.4197
2001-11-13,0.2508
2001-11-14,-0.945
2001-11-15,-0.6453
2001-11-16,-3.3042
2001-11-19,1.4895
2001-11-20,1.8705
2001-11-21,-1.6383999999999999
2001-11-23,0.2585
2001-11-26,0.3724
2001-11-27,0.3139
2001-11-28,1.5078
2001-11-29,2.7466
2001-11-30,1.4729999999999999
2001-12-03,-0.2688
2001-12-04,4.9865
2001-12-05,2.0539
2001-12-06,1.3082
2001-12-07,0.5711
2001-12-10,-1.8272
2001-12-11,3.2445
2001-12-12,1.2424
2001-12-13,-2.2137000000000002
2001-12-14,5.7087
2001-12-17,-1.7924
2001-12-18,4.1716
2001-12-19,-1.8658000000000001
2001-12-20,-2.0867
2001-12-21,2.9837
2001-12-24,-1.7475
2001-12-26,0.6319
2001-12-27,1.8837000000000002
2001-12-28,1.6206
2001-12-31,-2.5382
2002-01-02,1.1522999999999999
2002-01-03,-0.8886
2002-01-04,1.7241
2002-01-07,0.565
2002-01-08,0.1348
2002-01-09,-1.0099
2002-01-10,3.2872
2002-01-11,1.0755
2002-01-14,-0.7166
2002-01-15,0.175
2002-01-16,-2.9039
2002-01-17,3.3955
2002-01-18,-0.5872
2002-01-22,0.0
2002-01-23,0.4594
2002-01-24,2.4608
2002-01-25,-2.678
2002-01-28,0.2184
2002-01-29,-1.046
2002-01-30,-0.8368
2002-01-31,-0.1777
2002-02-01,0.4449
2002-02-04,-1.3511
2002-02-05,-0.5837
2002-02-06,-2.5068
2002-02-07,-2.3859
2002-02-08,1.0441
2002-02-11,3.194
2002-02-12,-4.051
2002-02-13,8.3966
2002-02-14,-0.9409
2002-02-15,-0.6185
2002-02-19,0.0667
2002-02-20,-0.2443
2002-02-21,-0.3117
2002-02-22,2.9707
2002-02-25,1.8221
2002-02-26,0.2769
2002-02-27,1.5295999999999998
2002-02-28,0.6487
2002-03-01,-0.5405
2002-03-04,3.6789
2002-03-05,0.504
2002-03-06,-0.5817
2002-03-07,-1.7353
2002-03-08,-2.5051
2002-03-11,-5.5181000000000004
2002-03-12,1.4267
2002-03-13,-0.0659
2002-03-14,1.8254000000000001
2002-03-15,1.879
2002-03-18,-0.0424
2002-03-19,0.2121
2002-03-20,0.4444
2002-03-21,-0.6953
2002-03-22,-2.8856
2002-03-25,0.5025
2002-03-26,1.8477999999999999
2002-03-27,0.2134
2002-03-28,-1.5974
2002-04-01,-1.2554
2002-04-02,-0.9206
2002-04-03,-0.5531
2002-04-04,-0.7786
2002-04-05,0.2018
2002-04-08,1.8125
2002-04-09,1.4285999999999999
2002-04-10,3.7053000000000003
2002-04-11,1.379
2002-04-12,1.5045
2002-04-15,-1.5228000000000002
2002-04-16,1.134
2002-04-17,-3.16
2002-04-18,-1.0526
2002-04-19,-0.1064
2002-04-22,0.8946
2002-04-23,0.2955
2002-04-24,-1.4102000000000001
2002-04-25,0.7899
2002-04-26,-1.3768
2002-04-29,-0.3436
2002-04-30,-0.431
2002-05-01,0.0
2002-05-02,1.9912999999999998
2002-05-03,0.5093
2002-05-06,-1.4992
2002-05-07,0.7503
2002-05-08,-2.383
2002-05-09,-0.1744
2002-05-10,-0.7642
2002-05-13,0.198
2002-05-14,3.4475
2002-05-15,-0.2759
2002-05-16,-1.341
2002-05-17,0.5825
2002-05-20,-1.4157
2002-05-21,-0.0653
2002-05-22,0.3048
2002-05-23,2.4962
2002-05-24,0.3812
2002-05-28,-0.8861
2002-05-29,-2.384
2002-05-30,1.8317
2002-05-31,1.6916
2002-06-03,-0.8212
2002-06-04,-1.8047
2002-06-05,0.8216
2002-06-06,0.6863
2002-06-07,0.8946
2002-06-10,0.6966
2002-06-11,-1.6981000000000002
2002-06-12,-0.7251
2002-06-13,-5.1343
2002-06-14,-1.6531
2002-06-17,1.6808999999999998
2002-06-18,2.6268000000000002
2002-06-19,1.0812
2002-06-20,-3.449
2002-06-21,-0.52
2002-06-24,-2.5909
2002-06-25,-4.0831
2002-06-26,-0.5838
2002-06-27,6.1659
2002-06-28,-4.8168
2002-07-01,-0.3632
2002-07-02,-2.0413
2002-07-03,-1.0667
2002-07-05,1.0532
2002-07-08,-1.737
2002-07-09,-5.6818
2002-07-10,1.8742
2002-07-11,-2.6018
2002-07-12,2.2666
2002-07-15,-2.1108
2002-07-16,-0.5391
2002-07-17,7.8591
2002-07-18,1.1055
2002-07-19,-1.839
2002-07-22,-2.1519
2002-07-23,-1.5524
2002-07-24,8.0158
2002-07-25,0.438
2002-07-26,-7.9457
2002-07-29,1.9474
2002-07-30,-3.3041
2002-07-31,0.6407
2002-08-01,-1.4588999999999999
2002-08-02,-5.7873
2002-08-05,0.5714
2002-08-06,0.8239
2002-08-07,0.7608
2002-08-08,0.4474
2002-08-09,1.1414
2002-08-12,1.4313
2002-08-13,-4.0434
2002-08-14,2.0928
2002-08-15,4.7091
2002-08-16,-2.0899
2002-08-19,1.324
2002-08-20,-0.6933
2002-08-21,-0.1611
2002-08-22,-0.8607
2002-08-23,-1.2751000000000001
2002-08-26,-1.0717
2002-08-27,-0.6944
2002-08-28,-0.7832
2002-08-29,1.4942
2002-08-30,1.4444
2002-09-03,-3.2037
2002-09-04,2.7439999999999998
2002-09-05,-0.7434
2002-09-06,2.1082
2002-09-09,0.0
2002-09-10,-2.0918
2002-09-11,-0.222
2002-09-12,0.1112
2002-09-13,1.5556
2002-09-16,-0.4103
2002-09-17,-5.6303
2002-09-18,-2.7939
2002-09-19,2.8144
2002-09-20,-0.2621
2002-09-23,-2.6277
2002-09-24,-0.6297
2002-09-25,3.1684
2002-09-26,2.3106
2002-09-27,-1.7153
2002-09-30,-0.7853
2002-10-01,2.0522
2002-10-02,0.4309
2002-10-03,-0.1144
2002-10-04,-1.8041
2002-10-07,-6.5908
2002-10-08,1.1552
2002-10-09,-5.5247
2002-10-10,-5.2597
2002-10-11,1.7586
2002-10-14,4.0325
2002-10-15,-2.3779
2002-10-16,-16.5832
2002-10-17,3.4
2002-10-18,4.8743
2002-10-21,-0.1107
2002-10-22,1.034
2002-10-23,-0.8041
2002-10-24,-0.5158
2002-10-25,0.3704
2002-10-28,0.9225
2002-10-29,0.9872
2002-10-30,-0.5431
2002-10-31,1.2013
2002-11-01,0.8633
2002-11-04,0.1783
2002-11-05,-0.8544
2002-11-06,1.5798999999999999
2002-11-07,-0.2474
2002-11-08,-1.2048
2002-11-11,-0.4663
2002-11-12,2.4505
2002-11-13,-0.4924
2002-11-14,3.0399
2002-11-15,1.5779999999999998
2002-11-18,-0.2364
2002-11-19,-2.7082
2002-11-20,-1.009
2002-11-21,2.7065
2002-11-22,2.0192
2002-11-25,4.9312000000000005
2002-11-26,1.4706000000000001
2002-11-27,0.9767
2002-11-29,-1.092
2002-12-02,-1.4511
2002-12-03,-2.1767
2002-12-04,1.8652
2002-12-05,-0.5461
2002-12-06,-1.5181
2002-12-09,-0.4592
2002-12-10,-1.1532
2002-12-11,0.8333
2002-12-12,-0.6612
2002-12-13,-0.3328
2002-12-16,-0.7346
2002-12-17,-1.0427
2002-12-18,0.2039
2002-12-19,-1.6961
2002-12-20,1.7943
2002-12-23,-0.6441
2002-12-24,0.1024
2002-12-26,2.045
2002-12-27,-0.3674
2002-12-30,2.2461
2002-12-31,0.6557
2003-01-02,3.127
2003-01-03,-3.4112
2003-01-06,1.8639999999999999
2003-01-07,-0.8347
2003-01-08,-1.2625
2003-01-09,-1.0164
2003-01-10,1.2918
2003-01-13,-1.9294
2003-01-14,0.6002
2003-01-15,4.0438
2003-01-16,-3.6635999999999997
2003-01-17,-0.8929
2003-01-21,-1.2679
2003-01-22,-0.6083
2003-01-23,-3.2641999999999998
2003-01-24,-0.8084
2003-01-27,-1.1339
2003-01-28,-0.1434
2003-01-29,2.1536
2003-01-30,-2.6704
2003-01-31,2.13
2003-02-03,-0.9544
2003-02-04,-2.1056
2003-02-05,-0.2917
2003-02-06,-2.7422
2003-02-07,-0.7519
2003-02-10,3.4848
2003-02-11,0.2196
2003-02-12,-0.5844
2003-02-13,-3.1962
2003-02-14,0.5693
2003-02-18,-2.0755
2003-02-19,-3.0829
2003-02-20,-1.67
2003-02-21,0.8492
2003-02-24,-1.1628
2003-02-25,0.2028
2003-02-26,-0.6073
2003-02-27,1.5886
2003-02-28,1.4836
2003-03-03,-1.2248
2003-03-04,-1.56
2003-03-05,-0.4063
2003-03-06,-1.5504
2003-03-07,0.2901
2003-03-10,-0.6198
2003-03-11,0.2495
2003-03-12,0.2074
2003-03-13,3.8493
2003-03-14,3.3878
2003-03-17,1.0023
2003-03-18,1.145
2003-03-19,0.1887
2003-03-20,0.452
2003-03-21,5.1369
2003-03-24,-4.2083
2003-03-25,1.1914
2003-03-26,0.184
2003-03-27,-1.1752
2003-03-28,1.7837
2003-03-31,-0.6572
2003-04-01,-1.5068000000000001
2003-04-02,2.3134
2003-04-03,-1.167
2003-04-04,-2.0664
2003-04-07,1.5825
2003-04-08,-0.2226
2003-04-09,-0.223
2003-04-10,-2.608
2003-04-11,-0.153
2003-04-14,2.567
2003-04-15,2.4281
2003-04-16,7.3669
2003-04-17,1.2227999999999999
2003-04-21,0.5034
2003-04-22,0.1669
2003-04-23,-0.1667
2003-04-24,0.0334
2003-04-25,-1.9359
2003-04-28,2.4847
2003-04-29,0.2989
2003-04-30,-0.298
2003-05-01,-0.9963
2003-05-02,1.3083
2003-05-05,0.6623
2003-05-06,2.0066
2003-05-07,0.6127
2003-05-08,-1.3782
2003-05-09,0.91
2003-05-12,0.8052
2003-05-13,0.0319
2003-05-14,1.054
2003-05-15,0.4425
2003-05-16,0.6923
2003-05-19,-2.1563
2003-05-20,0.1597
2003-05-21,-0.6378
2003-05-22,1.6046
2003-05-23,-0.2527
2003-05-27,1.33
2003-05-28,1.5937999999999999
2003-05-29,2.3377
2003-05-30,3.156
2003-06-02,0.5828
2003-06-03,-0.0579
2003-06-04,1.5362
2003-06-05,1.9412
2003-06-06,-0.056
2003-06-09,-2.2415
2003-06-10,2.4649
2003-06-11,-0.4196
2003-06-12,-0.1404
2003-06-13,0.0844
2003-06-16,0.9275
2003-06-17,4.2885
2003-06-18,-5.6609
2003-06-19,1.4152
2003-06-20,0.8094
2003-06-23,0.6368
2003-06-24,-0.5227
2003-06-25,-0.719
2003-06-26,0.195
2003-06-27,2.1685
2003-06-30,0.4898
2003-07-01,1.2998
2003-07-02,0.4812
2003-07-03,-0.2394
2003-07-07,0.96
2003-07-08,1.1622
2003-07-09,-1.2533
2003-07-10,-0.8461
2003-07-11,-1.3333
2003-07-14,-1.8649
2003-07-15,-3.5803000000000003
2003-07-16,2.1137
2003-07-17,-1.9021
2003-07-18,0.3992
2003-07-21,-0.5396
2003-07-22,0.0571
2003-07-23,-0.1712
2003-07-24,-1.0863
2003-07-25,-1.0405
2003-07-28,1.6355
2003-07-29,-0.6897
2003-07-30,0.6944
2003-07-31,1.0057
2003-08-01,0.1422
2003-08-04,0.3693
2003-08-05,0.1981
2003-08-06,-1.2711999999999999
2003-08-07,0.5436
2003-08-08,1.0245
2003-08-11,-0.0282
2003-08-12,1.5497
2003-08-13,0.0555
2003-08-14,0.5269
2003-08-15,0.3862
2003-08-18,0.5496
2003-08-19,2.7603
2003-08-20,1.0904
2003-08-21,1.3154
2003-08-22,-1.4801
2003-08-25,-0.2636
2003-08-26,0.8192
2003-08-27,1.1796
2003-08-28,0.9845
2003-08-29,0.6157
2003-09-02,1.3514
2003-09-03,-0.1006
2003-09-04,0.3526
2003-09-05,-1.054
2003-09-08,1.6484999999999999
2003-09-09,-0.0499
2003-09-10,-1.4727999999999999
2003-09-11,0.1013
2003-09-12,-0.0506
2003-09-15,0.4052
2003-09-16,1.1349
2003-09-17,0.1496
2003-09-18,1.494
2003-09-19,-0.4416
2003-09-22,-0.6161
2003-09-23,-0.2727
2003-09-24,-0.2984
2003-09-25,-1.6958
2003-09-26,-2.207
2003-09-29,1.1414
2003-09-30,0.5386
2003-10-01,0.4592
2003-10-02,1.549
2003-10-03,1.0253
2003-10-06,-0.3218
2003-10-07,0.3973
2003-10-08,0.6678
2003-10-09,0.5405
2003-10-10,-0.6354
2003-10-13,1.7462
2003-10-14,7.2275
2003-10-15,-1.6005
2003-10-16,9.37
2003-10-17,-1.4453
2003-10-20,-0.3188
2003-10-21,-0.3412
2003-10-22,-0.0428
2003-10-23,2.8682
2003-10-24,-0.6658
2003-10-27,-0.1257
2003-10-28,1.3423
2003-10-29,1.2003
2003-10-30,-0.8589
2003-10-31,0.8663
2003-11-03,2.229
2003-11-04,1.2002
2003-11-05,0.6523
2003-11-06,-0.1964
2003-11-07,0.3148
2003-11-10,-1.1769
2003-11-11,0.2382
2003-11-12,0.9901
2003-11-13,-0.549
2003-11-14,-1.1041
2003-11-17,-1.7544
2003-11-18,-1.461
2003-11-19,0.9061
2003-11-20,-0.9796
2003-11-21,0.5359
2003-11-24,0.8815
2003-11-25,1.7069999999999999
2003-11-26,0.04
2003-11-28,0.4194
2003-12-01,2.3667
2003-12-02,1.0492
2003-12-03,-0.4038
2003-12-04,-0.9266
2003-12-05,0.2533
2003-12-08,-0.622
2003-12-09,-0.8019
2003-12-10,-0.5521
2003-12-11,1.5266
2003-12-12,-2.2847
2003-12-15,-0.2998
2003-12-16,-1.7839
2003-12-17,0.2041
2003-12-18,1.4257
2003-12-19,-4.8995999999999995
2003-12-22,2.2804
2003-12-23,0.3303
2003-12-24,-2.2634
2003-12-26,0.0
2003-12-29,0.1895
2003-12-30,0.3362
2003-12-31,-0.7539
2004-01-02,-0.4853
2004-01-05,0.8482
2004-01-06,1.2195
2004-01-07,-0.5816
2004-01-08,-0.0627
2004-01-09,-1.2335
2004-01-12,1.3548
2004-01-13,-1.4828999999999999
2004-01-14,2.1624
2004-01-15,-1.1413
2004-01-16,1.3014000000000001
2004-01-20,1.264
2004-01-21,-0.7571
2004-01-22,-0.5361
2004-01-23,0.5804
2004-01-26,0.9893
2004-01-27,-2.0
2004-01-28,-1.8326
2004-01-29,0.3818
2004-01-30,0.7608
2004-02-02,-1.6779
2004-02-03,1.2159
2004-02-04,-2.0864
2004-02-05,0.452
2004-02-06,1.7356
2004-02-09,0.674
2004-02-10,1.3808
2004-02-11,0.3302
2004-02-12,-1.0695000000000001
2004-02-13,-0.7277
2004-02-17,5.6126000000000005
2004-02-18,1.7252
2004-02-19,-1.6374
2004-02-20,2.2989
2004-02-23,-0.5231
2004-02-24,1.9864000000000002
2004-02-25,1.7949000000000002
2004-02-26,0.8629
2004-02-27,1.4878
2004-03-01,1.8875
2004-03-02,-0.4496
2004-03-03,-0.1626
2004-03-04,1.5563
2004-03-05,1.4255
2004-03-08,0.6852
2004-03-09,-0.855
2004-03-10,0.0
2004-03-11,0.8448
2004-03-12,1.2216
2004-03-15,-2.7586
2004-03-16,-0.7979
2004-03-17,-0.3753
2004-03-18,-1.7223000000000002
2004-03-19,-1.5608
2004-03-22,-1.4743
2004-03-23,-0.6211
2004-03-24,-0.767
2004-03-25,0.9161
2004-03-26,-1.078
2004-03-29,1.4052
2004-03-30,3.3088
2004-03-31,-5.0096
2004-04-01,-4.611
2004-04-02,2.5076
2004-04-05,0.8547
2004-04-06,-0.526
2004-04-07,-1.2631999999999999
2004-04-08,-0.6248
2004-04-12,0.7186
2004-04-13,-2.7645999999999997
2004-04-14,-1.6202999999999999
2004-04-15,2.7346
2004-04-16,3.7508
2004-04-19,0.8746
2004-04-20,-2.2543
2004-04-21,-0.1183
2004-04-22,5.3286
2004-04-23,-0.253
2004-04-26,-1.268
2004-04-27,-0.9989
2004-04-28,-2.0467
2004-04-29,0.0589
2004-04-30,0.5
2004-05-03,-0.1463
2004-05-04,-0.7034
2004-05-05,-0.1771
2004-05-06,-0.6505
2004-05-07,-2.8571
2004-05-10,-0.7047
2004-05-11,1.8820999999999999
2004-05-12,-0.6663
2004-05-13,-1.4939
2004-05-14,1.1142
2004-05-17,-2.7854
2004-05-18,-0.0945
2004-05-19,-0.5673
2004-05-20,-2.5674
2004-05-21,-0.4229
2004-05-24,0.6207
2004-05-25,0.1948
