ticker,CAM US Equity
2000-05-23,1.6874
2000-05-24,-2.7948
2000-05-25,-2.6056
2000-05-26,-3.321
2000-05-30,2.1947
2000-05-31,4.2017
2000-06-01,-3.8529999999999998
2000-06-02,-6.4306
2000-06-05,-0.996
2000-06-06,8.4507
2000-06-07,0.3711
2000-06-08,3.512
2000-06-09,-5.0893
2000-06-12,7.6199
2000-06-13,-2.7098
2000-06-14,-1.7969
2000-06-15,-0.5489
2000-06-16,4.4158
2000-06-19,-1.3216
2000-06-20,-2.1429
2000-06-21,7.2993
2000-06-22,-2.551
2000-06-23,-3.4031000000000002
2000-06-26,-2.8004
2000-06-27,1.6729
2000-06-28,-2.011
2000-06-29,3.5448
2000-06-30,-4.8086
2000-07-03,2.4962
2000-07-05,-4.4321
2000-07-06,1.9324
2000-07-07,-1.5166
2000-07-10,-1.4437
2000-07-11,7.3242
2000-07-12,-2.0018
2000-07-13,-0.7428
2000-07-14,0.2806
2000-07-17,-4.291
2000-07-18,2.6316
2000-07-19,-0.9497
2000-07-20,-0.767
2000-07-21,-1.7391
2000-07-24,-3.2448
2000-07-25,-2.5407
2000-07-26,4.2753
2000-07-27,3.0
2000-07-28,-0.5825
2000-07-31,0.9766
2000-08-01,2.7079
2000-08-02,3.5782
2000-08-03,-3.2727
2000-08-04,3.0075
2000-08-07,1.3914
2000-08-08,4.117
2000-08-09,0.8643
2000-08-10,-0.0857
2000-08-11,-0.1715
2000-08-14,3.0928
2000-08-15,-1.4167
2000-08-16,2.7895
2000-08-17,2.6316
2000-08-18,0.8013
2000-08-21,0.0795
2000-08-22,-1.2708
2000-08-23,3.1376
2000-08-24,-1.17
2000-08-25,0.9471
2000-08-28,0.9382
2000-08-29,-2.0914
2000-08-30,1.2658
2000-08-31,-2.7344
2000-09-01,3.3735
2000-09-05,-0.6993
2000-09-06,2.5822000000000003
2000-09-07,-2.5172
2000-09-08,-1.252
2000-09-11,4.8336
2000-09-12,1.4361
2000-09-13,-3.7258
2000-09-14,-0.3096
2000-09-15,2.2516
2000-09-18,-4.0243
2000-09-19,-1.5032
2000-09-20,-0.8032
2000-09-21,-3.1579
2000-09-22,-2.2575
2000-09-25,1.6253
2000-09-26,-0.4209
2000-09-27,0.5917
2000-09-28,-0.8403
2000-09-29,-0.0847
2000-10-02,2.4596999999999998
2000-10-03,-0.3311
2000-10-04,-3.6545
2000-10-05,1.2069
2000-10-06,-0.7666
2000-10-09,0.1717
2000-10-10,0.8569
2000-10-11,0.1699
2000-10-12,1.6115
2000-10-13,-3.9232
2000-10-16,-2.8670999999999998
2000-10-17,-0.5367
2000-10-18,-3.1475
2000-10-19,-0.65
2000-10-20,3.1776
2000-10-23,-4.1667
2000-10-24,-3.8752
2000-10-25,-3.2448
2000-10-26,-0.2033
2000-10-27,-9.5723
2000-10-30,-1.1261
2000-10-31,-0.6834
2000-11-01,8.7156
2000-11-02,-1.6878
2000-11-03,-0.9657
2000-11-06,-1.7335
2000-11-07,-0.3308
2000-11-08,2.6549
2000-11-09,-2.694
2000-11-10,-4.5404
2000-11-13,-0.464
2000-11-14,1.7483
2000-11-15,4.9254999999999995
2000-11-16,0.8734
2000-11-17,-4.5455
2000-11-20,1.5873
2000-11-21,4.6875
2000-11-22,-3.1983
2000-11-24,3.7445
2000-11-27,-1.1677
2000-11-28,0.0
2000-11-29,-3.5446
2000-11-30,-3.3407999999999998
2000-12-01,7.4885
2000-12-04,0.8574
2000-12-05,0.3188
2000-12-06,-4.2373
2000-12-07,2.323
2000-12-08,1.4054
2000-12-11,2.3454
2000-12-12,0.2083
2000-12-13,-1.5593
2000-12-14,-0.4224
2000-12-15,0.106
2000-12-18,12.0763
2000-12-19,3.4026
2000-12-20,-1.9196
2000-12-21,-3.5415
2000-12-22,-2.6087
2000-12-26,3.5714
2000-12-27,-0.0958
2000-12-28,3.8350999999999997
2000-12-29,-2.4007
2001-01-02,-0.8515
2001-01-03,-9.8282
2001-01-04,-1.9048
2001-01-05,-1.9417
2001-01-08,3.3003
2001-01-09,0.1065
2001-01-10,-0.5319
2001-01-11,-1.1764999999999999
2001-01-12,-2.0563
2001-01-16,2.2099
2001-01-17,-0.6486
2001-01-18,-0.8705
2001-01-19,-0.4391
2001-01-22,0.882
2001-01-23,3.2787
2001-01-24,1.3757
2001-01-25,5.3236
2001-01-26,-1.7839
2001-01-29,-2.0141
2001-01-30,2.9824
2001-01-31,2.768
2001-02-01,-2.8024
2001-02-02,1.1213
2001-02-05,3.5641
2001-02-06,1.6366
2001-02-07,-0.4214
2001-02-08,-1.0125
2001-02-09,-0.7176
2001-02-12,-2.7064
2001-02-13,-0.1264
2001-02-14,1.0919
2001-02-15,-2.6456
2001-02-16,-1.1256
2001-02-20,0.0
2001-02-21,0.0976
2001-02-22,-3.8993
2001-02-23,2.0287
2001-02-26,2.7340999999999998
2001-02-27,-1.9355
2001-02-28,-1.6776
2001-03-01,2.8103
2001-03-02,2.6521
2001-03-05,1.4741
2001-03-06,0.7029
2001-03-07,4.6843
2001-03-08,0.8298
2001-03-09,-0.2939
2001-03-12,-4.731
2001-03-13,-4.4709
2001-03-14,-3.1903
2001-03-15,-0.4684
2001-03-16,-4.5378
2001-03-19,5.6338
2001-03-20,-0.05
2001-03-21,-1.6175000000000002
2001-03-22,-2.5254
2001-03-23,2.5213
2001-03-26,0.3223
2001-03-27,-1.5892
2001-03-28,-4.2604
2001-03-29,-5.5805
2001-03-30,2.6226000000000003
2001-04-02,-6.5741
2001-04-03,-6.8385
2001-04-04,6.617
2001-04-05,4.0511
2001-04-06,-1.2275
2001-04-09,1.9417
2001-04-10,7.5809999999999995
2001-04-11,-4.1254
2001-04-12,6.1865
2001-04-16,0.1739
2001-04-17,0.7986
2001-04-18,-4.9948
2001-04-19,-3.0094
2001-04-20,3.6262
2001-04-23,2.3268
2001-04-24,-0.758
2001-04-25,3.8011
2001-04-26,6.6906
2001-04-27,-4.3785
2001-04-30,5.7699
2001-05-01,1.6175000000000002
2001-05-02,-4.9625
2001-05-03,0.7882
2001-05-04,5.4089
2001-05-07,-0.9737
2001-05-08,0.4214
2001-05-09,3.3572
2001-05-10,-1.6541000000000001
2001-05-11,-1.055
2001-05-14,2.4571
2001-05-15,0.3017
2001-05-16,1.3534
2001-05-17,3.9466
2001-05-18,3.3685
2001-05-21,0.8009
2001-05-22,-1.3425
2001-05-23,-4.2349
2001-05-24,-0.261
2001-05-25,1.3083
2001-05-29,0.6314
2001-05-30,-3.0372
2001-05-31,1.8824
2001-06-01,-0.4042
2001-06-04,4.9855
2001-06-05,-0.0552
2001-06-06,-6.0497
2001-06-07,-0.4263
2001-06-08,2.6132999999999997
2001-06-11,-2.3741
2001-06-12,1.5181
2001-06-13,-0.3339
2001-06-14,-2.1413
2001-06-15,0.9229
2001-06-18,-2.8761
2001-06-19,-0.2278
2001-06-20,0.0
2001-06-21,-5.3272
2001-06-22,0.6431
2001-06-25,1.4696
2001-06-26,-0.0315
2001-06-27,-4.7559000000000005
2001-06-28,-6.3327
2001-06-29,-1.5004
2001-07-02,-1.4337
2001-07-03,2.2727
2001-07-05,-0.5333
2001-07-06,0.8758
2001-07-09,-4.3055
2001-07-10,0.6295
2001-07-11,-0.7176
2001-07-12,-3.1875
2001-07-13,0.6891
2001-07-16,-5.4183
2001-07-17,-1.9095
2001-07-18,1.4344000000000001
2001-07-19,2.3232
2001-07-20,4.1461
2001-07-23,0.3791
2001-07-24,-3.5883000000000003
2001-07-25,3.095
2001-07-26,0.304
2001-07-27,0.8903
2001-07-30,0.4318
2001-07-31,-4.8233
2001-08-01,-2.4356999999999998
2001-08-02,1.4093
2001-08-03,-1.6677
2001-08-06,-1.8776000000000002
2001-08-07,-3.3745
2001-08-08,-7.155
2001-08-09,2.7523
2001-08-10,0.6696
2001-08-13,-1.1752
2001-08-14,3.9264
2001-08-15,8.2902
2001-08-16,-3.748
2001-08-17,-2.5476
2001-08-20,-1.6578
2001-08-21,0.5403
2001-08-22,-0.9673
2001-08-23,-2.1055
2001-08-24,0.643
2001-08-27,1.5863
2001-08-28,-2.429
2001-08-29,-1.4224999999999999
2001-08-30,-3.4949
2001-08-31,1.0514000000000001
2001-09-04,2.6358
2001-09-05,-1.2841
2001-09-06,2.6928
2001-09-07,-2.6222
2001-09-10,1.3235999999999999
2001-09-17,-5.473
2001-09-18,-6.862
2001-09-19,-10.463
2001-09-20,-1.8571
2001-09-21,2.5328
2001-09-24,-7.439
2001-09-25,-5.8282
2001-09-26,-5.0489
2001-09-27,6.0034
2001-09-28,6.1489
2001-10-01,-0.7622
2001-10-02,0.9217
2001-10-03,2.5875
2001-10-04,7.1513
2001-10-05,-0.3046
2001-10-08,-1.25
2001-10-09,4.0506
2001-10-10,5.8394
2001-10-11,-0.5109
2001-10-12,-0.1284
2001-10-15,-2.982
2001-10-16,3.7891
2001-10-17,-3.1146
2001-10-18,-2.8986
2001-10-19,1.5197
2001-10-22,4.5175
2001-10-23,-0.6905
2001-10-24,-2.4466
2001-10-25,9.5565
2001-10-26,3.8554
2001-10-29,-0.9745
2001-10-30,-6.5136
2001-10-31,-2.2556
2001-11-01,1.7692
2001-11-02,-3.1242
2001-11-05,-4.0312
2001-11-06,0.3794
2001-11-07,3.1317
2001-11-08,1.9634
2001-11-09,2.5674
2001-11-12,-0.0501
2001-11-13,1.7530999999999999
2001-11-14,-9.0573
2001-11-15,-11.2314
2001-11-16,6.25
2001-11-19,-0.1722
2001-11-20,3.6505
2001-11-21,-2.3572
2001-11-23,1.6473
2001-11-26,-1.9279
2001-11-27,4.0171
2001-11-28,-0.8217
2001-11-29,1.1323
2001-11-30,0.0546
2001-12-03,0.8461
2001-12-04,0.8119
2001-12-05,4.0268
2001-12-06,-4.0258
2001-12-07,0.5647
2001-12-10,-3.1551
2001-12-11,0.7454
2001-12-12,-1.3428
2001-12-13,0.3333
2001-12-14,2.907
2001-12-17,-2.798
2001-12-18,1.0518
2001-12-19,6.7653
2001-12-20,-2.001
2001-12-21,-1.0471
2001-12-24,5.5291
2001-12-26,2.7827
2001-12-27,-0.1951
2001-12-28,0.8309
2001-12-31,-2.1813
2002-01-02,-4.3112
2002-01-03,0.1295
2002-01-04,3.2583
2002-01-07,1.4275
2002-01-08,-2.7407
2002-01-09,2.4626
2002-01-10,-2.3043
2002-01-11,-2.0796
2002-01-14,-3.6519
2002-01-15,2.5538
2002-01-16,-3.3552
2002-01-17,0.4882
2002-01-18,0.9447
2002-01-22,-1.0695000000000001
2002-01-23,4.7568
2002-01-24,3.2508
2002-01-25,2.9735
2002-01-28,-2.6693
2002-01-29,-0.9225
2002-01-30,1.9628
2002-01-31,4.9605
2002-02-01,-1.834
2002-02-04,-3.7843999999999998
2002-02-05,0.1992
2002-02-06,0.2981
2002-02-07,-4.3844
2002-02-08,1.2953000000000001
2002-02-11,4.6036
2002-02-12,-0.489
2002-02-13,1.7690000000000001
2002-02-14,1.2071
2002-02-15,-0.4055
2002-02-19,0.0
2002-02-20,-1.0778
2002-02-21,3.4625
2002-02-22,2.8551
2002-02-25,2.8441
2002-02-26,0.3982
2002-02-27,-0.2865
2002-02-28,-0.7735
2002-03-01,0.4677
2002-03-04,5.0543
2002-03-05,-0.1899
2002-03-06,1.4376
2002-03-07,0.0417
2002-03-08,-1.0417
2002-03-11,5.2632
2002-03-12,2.6
2002-03-13,-3.5088
2002-03-14,-0.5455
2002-03-15,3.3922
2002-03-18,2.6523
2002-03-19,0.2488
2002-03-20,-2.3291
2002-03-21,1.6419000000000001
2002-03-22,-5.25
2002-03-25,-0.345
2002-03-26,0.6517
2002-03-27,4.4112
2002-03-28,-0.9496
2002-04-01,1.7412999999999998
2002-04-02,1.0962
2002-04-03,-3.6523
2002-04-04,-1.9151
2002-04-05,0.3221
2002-04-08,0.5217
2002-04-09,-1.6168
2002-04-10,1.7448000000000001
2002-04-11,-0.2991
2002-04-12,-2.94
2002-04-15,3.1321
2002-04-16,2.4975
2002-04-17,3.0214
2002-04-18,3.2356
2002-04-19,1.173
2002-04-22,-2.1377
2002-04-23,2.7767
2002-04-24,-2.8999
2002-04-25,3.1905
2002-04-26,0.2517
2002-04-29,-0.3407
2002-04-30,-1.3314
2002-05-01,1.0941
2002-05-02,1.8759000000000001
2002-05-03,2.0715
2002-05-06,-4.2324
2002-05-07,-0.4528
2002-05-08,4.1303
2002-05-09,-2.1492
2002-05-10,2.8571
2002-05-13,1.9097
2002-05-14,1.0221
2002-05-15,-2.9511
2002-05-16,0.1738
2002-05-17,-2.3417
2002-05-20,0.5861
2002-05-21,-1.9071
2002-05-22,2.7003
2002-05-23,-0.3155
2002-05-24,-1.266
2002-05-28,0.7124
2002-05-29,0.9726
2002-05-30,-2.5919
2002-05-31,1.1686
2002-06-03,-3.3233
2002-06-04,-1.1949
2002-06-05,-4.186
2002-06-06,1.7282
2002-06-07,1.9851
2002-06-10,-2.2459
2002-06-11,-3.8867000000000003
2002-06-12,3.0279
2002-06-13,1.1601
2002-06-14,2.7332
2002-06-17,2.6047000000000002
2002-06-18,-1.4506000000000001
2002-06-19,-1.4167
2002-06-20,-1.3624
2002-06-21,-1.6082999999999998
2002-06-24,0.3269
2002-06-25,-0.6517
2002-06-26,-2.1416
2002-06-27,-2.7011
2002-06-28,-1.8845
2002-07-01,2.3750999999999998
2002-07-02,-3.7724
2002-07-03,3.0398
2002-07-05,3.3978
2002-07-08,-4.9193
2002-07-09,0.0828
2002-07-10,-2.5641
2002-07-11,-2.2708
2002-07-12,-1.2161
2002-07-15,-0.7254
2002-07-16,1.3065
2002-07-17,-0.8743
2002-07-18,-0.2646
2002-07-19,-6.3896
2002-07-22,-7.0855
2002-07-23,-4.8551
2002-07-24,8.763
2002-07-25,0.1228
2002-07-26,1.0795
2002-07-29,5.801
2002-07-30,1.2847
2002-07-31,-2.6273999999999997
2002-08-01,-4.3731
2002-08-02,-5.5461
2002-08-05,-2.3693
2002-08-06,4.4579
2002-08-07,0.2778
2002-08-08,6.8497
2002-08-09,2.404
2002-08-12,3.3372
2002-08-13,-1.3808
2002-08-14,1.9647999999999999
2002-08-15,6.7331
2002-08-16,-2.9052
2002-08-19,1.09
2002-08-20,-4.1438
2002-08-21,1.2351
2002-08-22,3.268
2002-08-23,-3.3544
2002-08-26,2.9032999999999998
2002-08-27,-3.1608
2002-08-28,-1.4239
2002-08-29,-1.1111
2002-08-30,0.764
2002-09-03,-5.3524
2002-09-04,-1.3195000000000001
2002-09-05,1.2416
2002-09-06,3.3019
2002-09-09,1.2328999999999999
2002-09-10,2.6161
2002-09-11,1.4505
2002-09-12,-2.708
2002-09-13,0.1336
2002-09-16,0.9562
2002-09-17,-4.4053
2002-09-18,0.4378
2002-09-19,-2.73
2002-09-20,-2.8302
2002-09-23,-1.966
2002-09-24,-3.4414
2002-09-25,5.1282
2002-09-26,5.7073
2002-09-27,-3.0918
2002-09-30,-0.5714
2002-10-01,3.8792999999999997
2002-10-02,-0.6455
2002-10-03,-0.4176
2002-10-04,-1.561
2002-10-07,-2.4615
2002-10-08,-1.1162
2002-10-09,-2.1595
2002-10-10,4.0381
2002-10-11,2.9171
2002-10-14,4.7084
2002-10-15,5.8837
2002-10-16,-2.7044
2002-10-17,2.4973
2002-10-18,-1.0805
2002-10-21,1.0066
2002-10-22,-3.4987
2002-10-23,3.6256
2002-10-24,-2.3749000000000002
2002-10-25,-5.4083
2002-10-28,3.1917
2002-10-29,-2.3142
2002-10-30,4.8064
2002-10-31,1.3258
2002-11-01,4.7834
2002-11-04,-2.6612
2002-11-05,1.6824
2002-11-06,5.1706
2002-11-07,-2.5172
2002-11-08,-2.1384
2002-11-11,-1.6904
2002-11-12,-1.2372
2002-11-13,-2.8025
2002-11-14,4.8056
2002-11-15,1.2922
2002-11-18,0.4527
2002-11-19,-1.7821
2002-11-20,4.609
2002-11-21,0.6778
2002-11-22,-0.3762
2002-11-25,2.1467
2002-11-26,-2.841
2002-11-27,2.2031
2002-11-29,0.4507
2002-12-02,1.8338
2002-12-03,-1.2452
2002-12-04,-2.1339
2002-12-05,-0.7929
2002-12-06,2.1978
2002-12-09,-2.2678
2002-12-10,1.3003
2002-12-11,-0.0395
2002-12-12,3.5362
2002-12-13,-0.7823
2002-12-16,2.2115
2002-12-17,-1.5615999999999999
2002-12-18,-2.0642
2002-12-19,0.3123
2002-12-20,2.5292
2002-12-23,-0.8159
2002-12-24,0.1722
2002-12-26,-2.1008
2002-12-27,-1.7362
2002-12-30,-0.7941
2002-12-31,-0.3002
2003-01-02,2.3886
2003-01-03,-0.6077
2003-01-06,-1.0256
2003-01-07,-3.9657
2003-01-08,-1.9714
2003-01-09,1.3971
2003-01-10,0.2088
2003-01-13,-2.4167
2003-01-14,-0.5978
2003-01-15,3.1572
2003-01-16,2.8524000000000003
2003-01-17,-1.498
2003-01-21,-2.8566000000000003
2003-01-22,2.6231999999999998
2003-01-23,1.4018
2003-01-24,-2.6022
2003-01-27,-3.7988
2003-01-28,-0.2387
2003-01-29,2.1096
2003-01-30,1.4909
2003-01-31,1.7208999999999999
2003-02-03,0.7427
2003-02-04,2.5189
2003-02-05,0.7791
2003-02-06,0.0991
2003-02-07,-1.7227999999999999
2003-02-10,2.3373
2003-02-11,0.0197
2003-02-12,-2.7559
2003-02-13,-1.6802000000000001
2003-02-14,0.6794
2003-02-18,3.7218999999999998
2003-02-19,0.3549
2003-02-20,0.609
2003-02-21,3.5540000000000003
2003-02-24,1.3012000000000001
2003-02-25,-1.7126000000000001
2003-02-26,1.5152
2003-02-27,-2.6306000000000003
2003-02-28,-0.3641
2003-03-03,-0.8269
2003-03-04,-0.6593
2003-03-05,0.4294
2003-03-06,2.6239
2003-03-07,-1.8561
2003-03-10,-1.9104999999999999
2003-03-11,-3.4035
2003-03-12,-1.7311999999999999
2003-03-13,0.1036
2003-03-14,0.4555
2003-03-17,1.4015
2003-03-18,3.1911
2003-03-19,-0.7288
2003-03-20,2.3611
2003-03-21,-3.7023
2003-03-24,-2.1538
2003-03-25,0.7612
2003-03-26,-0.3471
2003-03-27,2.7862999999999998
2003-03-28,0.8172
2003-03-31,-2.1155
2003-04-01,1.0907
2003-04-02,0.4196
2003-04-03,-1.7509000000000001
2003-04-04,0.0203
2003-04-07,-0.7289
2003-04-08,-1.3665
2003-04-09,-0.2275
2003-04-10,2.5699
2003-04-11,-0.9497
2003-04-14,-1.3668
2003-04-15,-3.2678
2003-04-16,-0.3207
2003-04-17,1.8018
2003-04-21,1.3696
2003-04-22,0.8106
2003-04-23,-1.1753
2003-04-24,-0.1878
2003-04-25,-0.7107
2003-04-28,-1.5789
2003-04-29,-1.2406
2003-04-30,3.6604
2003-05-01,-0.6059
2003-05-02,-0.4625
2003-05-05,2.9356
2003-05-06,-0.1026
2003-05-07,1.6636
2003-05-08,1.9596
2003-05-09,1.4464000000000001
2003-05-12,-0.3906
2003-05-13,1.5882
2003-05-14,0.6562
2003-05-15,-0.5753
2003-05-16,0.8679
2003-05-19,-1.9885000000000002
2003-05-20,-1.3461
2003-05-21,4.6075
2003-05-22,0.0567
2003-05-23,1.6248
2003-05-27,2.6957
2003-05-28,-1.7741
2003-05-29,-2.0273
2003-05-30,2.69
2003-06-02,-1.0808
2003-06-03,-1.5
2003-06-04,1.8049
2003-06-05,0.591
2003-06-06,-2.7355
2003-06-09,-0.2643
2003-06-10,0.511
2003-06-11,3.1821
2003-06-12,-2.427
2003-06-13,-2.7492
2003-06-16,-1.0962
2003-06-17,-0.525
2003-06-18,-0.7428
2003-06-19,1.7724
2003-06-20,-0.9288
2003-06-23,-1.1522999999999999
2003-06-24,0.8496
2003-06-25,0.7249
2003-06-26,-2.4703
2003-06-27,0.7579
2003-06-30,-0.2771
2003-07-01,-0.9528
2003-07-02,0.1202
2003-07-03,1.0008
2003-07-07,-3.805
2003-07-08,1.1537
2003-07-09,2.1181
2003-07-10,-3.1512000000000002
2003-07-11,0.6796
2003-07-14,-1.1045
2003-07-15,-0.2689
2003-07-16,-0.4562
2003-07-17,1.6042
2003-07-18,4.2444
2003-07-21,-1.9473
2003-07-22,-1.4644
2003-07-23,-1.5472000000000001
2003-07-24,-1.5715
2003-07-25,-0.1471
2003-07-28,1.0099
2003-07-29,-2.7911
2003-07-30,1.7784
2003-07-31,0.6526
2003-08-01,0.9412
2003-08-04,-1.782
2003-08-05,-1.4135
2003-08-06,2.4181
2003-08-07,3.7401
2003-08-08,-0.1007
2003-08-11,0.1815
2003-08-12,0.4226
2003-08-13,-0.2806
2003-08-14,-0.3416
2003-08-15,0.5646
2003-08-18,0.6617
2003-08-19,-0.2988
2003-08-20,0.6793
2003-08-21,1.2106
2003-08-22,-2.4706
2003-08-25,-1.729
2003-08-26,-1.2684
2003-08-27,-0.6424
2003-08-28,2.1898
2003-08-29,-0.898
2003-09-02,-0.9679
2003-09-03,-0.1871
2003-09-04,-1.1458
2003-09-05,0.0
2003-09-08,1.5173999999999999
2003-09-09,-2.4912
2003-09-10,-1.9374
2003-09-11,-0.2822
2003-09-12,0.0
2003-09-15,-0.1089
2003-09-16,0.5885
2003-09-17,-1.2784
2003-09-18,1.734
2003-09-19,0.4315
2003-09-22,-0.1933
2003-09-23,-1.0762
2003-09-24,3.4595000000000002
2003-09-25,-0.3785
2003-09-26,-3.1455
2003-09-29,1.5257
2003-09-30,-0.7943
2003-10-01,2.2506
2003-10-02,-0.3598
2003-10-03,0.7009
2003-10-06,-0.232
2003-10-07,0.0
2003-10-08,-0.8668
2003-10-09,-2.1753
2003-10-10,-0.2834
2003-10-13,-1.3118
2003-10-14,-1.8609
2003-10-15,-2.9345
2003-10-16,0.9302
2003-10-17,-0.6912
2003-10-20,0.8121
2003-10-21,1.3119
2003-10-22,0.318
2003-10-23,-0.4755
2003-10-24,-1.5699999999999998
2003-10-27,-0.8784
2003-10-28,-1.3759000000000001
2003-10-29,-0.1182
2003-10-30,-1.0417
2003-10-31,2.4402
2003-11-03,-2.1952
2003-11-04,1.9819
2003-11-05,0.6322
2003-11-06,1.2564
2003-11-07,0.4136
2003-11-10,-0.4119
2003-11-11,-1.1719
2003-11-12,0.0465
2003-11-13,2.4169
2003-11-14,-0.2269
2003-11-17,-0.8187
2003-11-18,0.1376
2003-11-19,-0.458
2003-11-20,-0.253
2003-11-21,-2.4677
2003-11-24,0.4493
2003-11-25,1.8597000000000001
2003-11-26,0.5547
2003-11-28,-0.2298
2003-12-01,0.9214
2003-12-02,1.8032
2003-12-03,-1.7489
2003-12-04,2.8754
2003-12-05,1.7303
2003-12-08,1.0467
2003-12-09,-1.0142
2003-12-10,0.0
2003-12-11,-1.2426
2003-12-12,0.883
2003-12-15,-1.8818000000000001
2003-12-16,-0.2007
2003-12-17,1.7207
2003-12-18,5.1845
2003-12-19,-2.4018
2003-12-22,-0.3852
2003-12-23,-1.1386
2003-12-24,1.7384
2003-12-26,-0.0641
2003-12-29,1.3678
2003-12-30,0.4217
2003-12-31,-2.1625
2004-01-02,-0.0644
2004-01-05,0.0
2004-01-06,-0.4724
2004-01-07,-2.4164
2004-01-08,0.398
2004-01-09,4.074
2004-01-12,-1.2484
2004-01-13,-0.45
2004-01-14,-1.8511
2004-01-15,-0.0658
2004-01-16,1.163
2004-01-20,2.9067
2004-01-21,-0.6535
2004-01-22,-1.6974
2004-01-23,4.619
2004-01-26,0.9903
2004-01-27,-1.287
2004-01-28,-13.0795
2004-01-29,0.9524
2004-01-30,-1.6509
2004-02-02,1.6307
2004-02-03,-0.6843
2004-02-04,-1.2591999999999999
2004-02-05,-1.1068
2004-02-06,0.8516
2004-02-09,3.8359
2004-02-10,2.0214
2004-02-11,0.4327
2004-02-12,0.5215
2004-02-13,-0.406
2004-02-17,-0.3624
2004-02-18,-1.9095
2004-02-19,0.2317
2004-02-20,0.763
2004-02-23,-1.5145
2004-02-24,1.0951
2004-02-25,-0.6684
2004-02-26,1.8561
2004-02-27,0.7289
2004-03-01,2.8042
2004-03-02,0.0
2004-03-03,0.088
2004-03-04,0.1758
2004-03-05,0.3072
2004-03-08,-0.5468
2004-03-09,-0.3519
2004-03-10,-0.6621
2004-03-11,-0.3333
2004-03-12,1.7165
2004-03-15,0.0
2004-03-16,0.0
2004-03-17,2.3449
2004-03-18,0.0
2004-03-19,-2.7622999999999998
2004-03-22,-1.7177
2004-03-23,0.9411
2004-03-24,-2.8191
2004-03-25,0.5939
2004-03-26,-0.3179
2004-03-29,-0.5239
2004-03-30,0.6641
2004-03-31,0.2047
2004-04-01,-1.4983
2004-04-02,1.1984
2004-04-05,1.5486
2004-04-06,-0.6279
2004-04-07,1.2864
2004-04-08,1.1141
2004-04-12,2.2036
2004-04-13,-0.7115
2004-04-14,0.3692
2004-04-15,1.428
2004-04-16,0.7679
2004-04-19,0.2329
2004-04-20,-1.4361
2004-04-21,-0.1286
2004-04-22,2.9607
2004-04-23,-1.021
2004-04-26,0.9053
2004-04-27,1.7107999999999999
2004-04-28,2.7077
2004-04-29,-3.6149
2004-04-30,0.1865
2004-05-03,1.1582
2004-05-04,0.368
2004-05-05,-0.2648
2004-05-06,-0.6536
2004-05-07,-3.2895
2004-05-10,-3.9116
2004-05-11,0.1549
2004-05-12,0.5743
2004-05-13,-0.7468
2004-05-14,1.4605000000000001
2004-05-17,0.6543
